POA_CODE_2021	BornAust	Sex	persons
POA4363	0	F	14
POA4363	0	M	17
POA4363	1	F	271
POA4363	1	M	246
POA4364	0	F	5
POA4364	0	M	3
POA4364	1	F	76
POA4364	1	M	74
POA4365	0	F	24
POA4365	0	M	29
POA4365	1	F	218
POA4365	1	M	247
POA4370	0	F	890
POA4370	0	M	762
POA4370	1	F	8210
POA4370	1	M	7871
POA4371	0	F	31
POA4371	0	M	24
POA4371	1	F	295
POA4371	1	M	301
POA4372	0	F	3
POA4372	0	M	7
POA4372	1	F	67
POA4372	1	M	60
POA4373	0	F	38
POA4373	0	M	42
POA4373	1	F	420
POA4373	1	M	399
POA4374	0	F	22
POA4374	0	M	20
POA4374	1	F	166
POA4374	1	M	160
POA4375	0	F	15
POA4375	0	M	17
POA4375	1	F	77
POA4375	1	M	97
POA4376	0	F	27
POA4376	0	M	26
POA4376	1	F	133
POA4376	1	M	120
POA4377	0	F	48
POA4377	0	M	38
POA4377	1	F	237
POA4377	1	M	235
POA4378	0	F	29
POA4378	0	M	63
POA4378	1	F	217
POA4378	1	M	224
POA4380	0	F	619
POA4380	0	M	510
POA4380	1	F	3164
POA4380	1	M	3077
POA4381	0	F	41
POA4381	0	M	40
POA4381	1	F	253
POA4381	1	M	264
POA4382	0	F	31
POA4382	0	M	30
POA4382	1	F	184
POA4382	1	M	191
POA4383	0	F	31
POA4383	0	M	31
POA4383	1	F	247
POA4383	1	M	244
POA4384	1	F	18
POA4384	1	M	23
POA4385	0	F	45
POA4385	0	M	36
POA4385	1	F	488
POA4385	1	M	499
POA4387	0	F	46
POA4387	0	M	43
POA4387	1	F	524
POA4387	1	M	579
POA4388	0	F	8
POA4388	0	M	12
POA4388	1	F	145
POA4388	1	M	147
POA4390	0	F	223
POA4390	0	M	182
POA4390	1	F	2909
POA4390	1	M	2783
POA4400	0	F	76
POA4400	0	M	68
POA4400	1	F	958
POA4400	1	M	943
POA4401	0	F	236
POA4401	0	M	259
POA4401	1	F	2478
POA4401	1	M	2437
POA4402	0	F	12
POA4402	0	M	14
POA4402	1	F	108
POA4402	1	M	119
POA4403	0	F	25
POA4403	0	M	40
POA4403	1	F	331
POA4403	1	M	384
POA4404	0	F	20
POA4404	0	M	15
POA4404	1	F	186
POA4404	1	M	197
POA4405	0	F	583
POA4405	0	M	530
POA4405	1	F	6175
POA4405	1	M	6064
POA4406	0	F	50
POA4406	0	M	49
POA4406	1	F	658
POA4406	1	M	762
POA4407	0	F	20
POA4407	0	M	22
POA4407	1	F	214
POA4407	1	M	200
POA4408	0	F	16
POA4408	0	M	16
POA4408	1	F	231
POA4408	1	M	240
POA4410	0	F	44
POA4410	0	M	21
POA4410	1	F	474
POA4410	1	M	477
POA4411	0	F	9
POA4411	0	M	5
POA4411	1	F	113
POA4411	1	M	128
POA4412	0	F	3
POA4412	0	M	3
POA4412	1	F	78
POA4412	1	M	88
POA4413	0	F	372
POA4413	0	M	386
POA4413	1	F	3403
POA4413	1	M	3436
POA4415	0	F	100
POA4415	0	M	95
POA4415	1	F	858
POA4415	1	M	813
POA4416	0	F	9
POA4416	0	M	9
POA4416	1	F	165
POA4416	1	M	190
POA4417	0	F	12
POA4417	0	M	8
POA4417	1	F	297
POA4417	1	M	317
POA4418	1	F	40
POA4418	1	M	38
POA4419	0	F	48
POA4419	0	M	54
POA4419	1	F	381
POA4419	1	M	393
POA4420	0	F	21
POA4420	0	M	21
POA4420	1	F	527
POA4420	1	M	527
POA4421	0	F	102
POA4421	0	M	109
POA4421	1	F	822
POA4421	1	M	880
POA4422	0	F	17
POA4422	0	M	3
POA4422	1	F	160
POA4422	1	M	210
POA4423	0	F	8
POA4423	1	F	76
POA4423	1	M	89
POA4424	0	F	7
POA4424	1	F	91
POA4424	1	M	111
POA4425	0	F	4
POA4425	0	M	6
POA4425	1	F	70
POA4425	1	M	85
POA4426	0	F	3
POA4426	1	F	42
POA4426	1	M	61
POA4427	0	F	13
POA4427	0	M	10
POA4427	1	F	118
POA4427	1	M	131
POA4428	0	F	10
POA4428	0	M	11
POA4428	1	F	247
POA4428	1	M	303
POA4454	0	F	26
POA4454	0	M	17
POA4454	1	F	251
POA4454	1	M	311
POA4455	0	F	351
POA4455	0	M	345
POA4455	1	F	3571
POA4455	1	M	3419
POA4461	1	F	9
POA4461	1	M	20
POA4462	0	M	4
POA4462	1	F	51
POA4462	1	M	54
POA4465	0	F	43
POA4465	0	M	25
POA4465	1	F	540
POA4465	1	M	527
POA4467	0	F	3
POA4467	1	F	58
POA4467	1	M	69
POA4468	0	F	9
POA4468	0	M	5
POA4468	1	F	107
POA4468	1	M	125
POA4470	0	F	156
POA4470	0	M	139
POA4470	1	F	1289
POA4470	1	M	1164
POA4472	0	F	42
POA4472	0	M	32
POA4472	1	F	609
POA4472	1	M	595
POA4474	0	F	4
POA4474	0	M	3
POA4474	1	F	25
POA4474	1	M	35
POA4477	0	F	21
POA4477	0	M	7
POA4477	1	F	226
POA4477	1	M	234
POA4478	0	F	12
POA4478	0	M	7
POA4478	1	F	218
POA4478	1	M	227
POA4479	1	F	6
POA4479	1	M	5
POA4480	0	F	20
POA4480	0	M	14
POA4480	1	F	269
POA4480	1	M	278
POA4481	1	F	42
POA4481	1	M	51
POA4482	0	F	4
POA4482	0	M	6
POA4482	1	F	39
POA4482	1	M	42
POA4486	0	F	17
POA4486	0	M	23
POA4486	1	F	275
POA4486	1	M	291
POA4487	0	F	126
POA4487	0	M	88
POA4487	1	F	1301
POA4487	1	M	1313
POA4488	0	F	6
POA4488	0	M	4
POA4488	1	F	98
POA4488	1	M	110
POA4489	0	F	3
POA4489	1	F	34
POA4489	1	M	43
POA4490	0	F	35
POA4490	0	M	43
POA4490	1	F	676
POA4490	1	M	635
POA4491	0	F	4
POA4491	0	M	4
POA4491	1	F	34
POA4491	1	M	44
POA4492	0	F	8
POA4492	0	M	7
POA4492	1	F	128
POA4492	1	M	157
POA4493	1	F	8
POA4493	1	M	7
POA4494	0	F	4
POA4494	0	M	12
POA4494	1	F	48
POA4494	1	M	66
POA4496	0	F	12
POA4496	1	F	78
POA4496	1	M	92
POA4497	0	M	6
POA4497	1	F	134
POA4497	1	M	147
POA4498	0	F	4
POA4498	0	M	8
POA4498	1	F	69
POA4498	1	M	84
POA4500	0	F	5066
POA4500	0	M	4772
POA4500	1	F	17260
POA4500	1	M	17065
POA4501	0	F	607
POA4501	0	M	486
POA4501	1	F	2265
POA4501	1	M	2246
POA4502	0	F	861
POA4502	0	M	777
POA4502	1	F	3419
POA4502	1	M	3396
POA4503	0	F	6276
POA4503	0	M	5758
POA4503	1	F	19601
POA4503	1	M	18732
POA4504	0	F	2010
POA4504	0	M	1904
POA4504	1	F	8296
POA4504	1	M	8055
POA4505	0	F	2370
POA4505	0	M	2091
POA4505	1	F	10436
POA4505	1	M	10074
POA4506	0	F	2357
POA4506	0	M	1975
POA4506	1	F	9974
POA4506	1	M	9581
POA4507	0	F	2441
POA4507	0	M	2090
POA4507	1	F	7830
POA4507	1	M	7096
POA4508	0	F	1975
POA4508	0	M	1759
POA4508	1	F	7406
POA4508	1	M	7143
POA4509	0	F	6951
POA4509	0	M	6516
POA4509	1	F	12024
POA4509	1	M	11252
POA4510	0	F	5325
POA4510	0	M	4538
POA4510	1	F	21655
POA4510	1	M	20765
POA4511	0	F	966
POA4511	0	M	848
POA4511	1	F	3960
POA4511	1	M	3724
POA4512	0	F	273
POA4512	0	M	255
POA4512	1	F	1417
POA4512	1	M	1487
POA4514	0	F	474
POA4514	0	M	559
POA4514	1	F	2953
POA4514	1	M	4191
POA4515	0	F	436
POA4515	0	M	536
POA4515	1	F	1524
POA4515	1	M	1501
POA4516	0	F	322
POA4516	0	M	278
POA4516	1	F	1700
POA4516	1	M	1829
POA4517	0	F	79
POA4517	0	M	66
POA4517	1	F	386
POA4517	1	M	338
POA4518	0	F	458
POA4518	0	M	439
POA4518	1	F	2221
POA4518	1	M	2207
POA4519	0	F	800
POA4519	0	M	652
POA4519	1	F	3789
POA4519	1	M	3693
POA4520	0	F	1333
POA4520	0	M	1343
POA4520	1	F	5310
POA4520	1	M	5394
POA4521	0	F	396
POA4521	0	M	387
POA4521	1	F	2079
POA4521	1	M	2002
POA4550	0	F	429
POA4550	0	M	416
POA4550	1	F	1981
POA4550	1	M	1895
POA4551	0	F	7496
POA4551	0	M	6646
POA4551	1	F	26770
POA4551	1	M	24189
POA4552	0	F	983
POA4552	0	M	846
POA4552	1	F	3351
POA4552	1	M	3188
POA4553	0	F	1149
POA4553	0	M	1023
POA4553	1	F	4074
POA4553	1	M	3911
POA4554	0	F	203
POA4554	0	M	197
POA4554	1	F	712
POA4554	1	M	715
POA4555	0	F	713
POA4555	0	M	679
POA4555	1	F	3139
POA4555	1	M	2847
POA4556	0	F	6026
POA4556	0	M	5234
POA4556	1	F	17795
POA4556	1	M	15855
POA4557	0	F	2633
POA4557	0	M	2396
POA4557	1	F	7353
POA4557	1	M	6883
POA4558	0	F	3014
POA4558	0	M	2541
POA4558	1	F	8510
POA4558	1	M	7552
POA4559	0	F	680
POA4559	0	M	667
POA4559	1	F	2879
POA4559	1	M	2932
POA4560	0	F	3442
POA4560	0	M	2878
POA4560	1	F	14673
POA4560	1	M	13919
POA4561	0	F	759
POA4561	0	M	687
POA4561	1	F	3403
POA4561	1	M	3439
POA4562	0	F	1007
POA4562	0	M	989
POA4562	1	F	3214
POA4562	1	M	3149
POA4563	0	F	933
POA4563	0	M	887
POA4563	1	F	3802
POA4563	1	M	3641
POA4564	0	F	1215
POA4564	0	M	1037
POA4564	1	F	4439
POA4564	1	M	4313
POA4565	0	F	1815
POA4565	0	M	1466
POA4565	1	F	5488
POA4565	1	M	5302
POA4566	0	F	1330
POA4566	0	M	1155
POA4566	1	F	3072
POA4566	1	M	2726
POA4567	0	F	1716
POA4567	0	M	1574
POA4567	1	F	4088
POA4567	1	M	3957
POA4568	0	F	333
POA4568	0	M	268
POA4568	1	F	1448
POA4568	1	M	1464
POA4569	0	F	167
POA4569	0	M	132
POA4569	1	F	653
POA4569	1	M	641
POA4570	0	F	2881
POA4570	0	M	2490
POA4570	1	F	19060
POA4570	1	M	18685
POA4571	0	F	78
POA4571	0	M	69
POA4571	1	F	315
POA4571	1	M	340
POA4572	0	F	463
POA4572	0	M	423
POA4572	1	F	1562
POA4572	1	M	1507
POA4573	0	F	3610
POA4573	0	M	3237
POA4573	1	F	11886
POA4573	1	M	11310
POA4574	0	F	91
POA4574	0	M	88
POA4574	1	F	537
POA4574	1	M	596
POA4575	0	F	3032
POA4575	0	M	2513
POA4575	1	F	10868
POA4575	1	M	10219
POA4580	0	F	387
POA4580	0	M	389
POA4580	1	F	1935
POA4580	1	M	2030
POA4581	0	F	102
POA4581	0	M	112
POA4581	1	F	479
POA4581	1	M	547
POA4600	0	F	46
POA4600	0	M	32
POA4600	1	F	372
POA4600	1	M	385
POA4601	0	F	53
POA4601	0	M	39
POA4601	1	F	461
POA4601	1	M	477
POA4605	0	F	146
POA4605	0	M	134
POA4605	1	F	2061
POA4605	1	M	1966
POA4606	0	F	104
POA4606	0	M	80
POA4606	1	F	982
POA4606	1	M	997
POA4608	0	F	46
POA4608	0	M	32
POA4608	1	F	360
POA4608	1	M	389
POA4610	0	F	740
POA4610	0	M	720
POA4610	1	F	6362
POA4610	1	M	6245
POA4611	0	F	5
POA4611	0	M	3
POA4611	1	F	46
POA4611	1	M	46
POA4612	0	F	14
POA4612	0	M	10
POA4612	1	F	84
POA4612	1	M	110
POA4613	0	F	38
POA4613	0	M	39
POA4613	1	F	327
POA4613	1	M	361
POA4614	0	F	67
POA4614	0	M	56
POA4614	1	F	478
POA4614	1	M	498
POA4615	0	F	417
POA4615	0	M	358
POA4615	1	F	2755
POA4615	1	M	2866
POA4620	0	F	18
POA4620	0	M	21
POA4620	1	F	147
POA4620	1	M	191
POA4621	0	F	98
POA4621	0	M	84
POA4621	1	F	672
POA4621	1	M	719
POA4625	0	F	112
POA4625	0	M	126
POA4625	1	F	1047
POA4625	1	M	1084
POA4626	0	F	170
POA4626	0	M	187
POA4626	1	F	696
POA4626	1	M	696
POA4627	0	F	19
POA4627	0	M	21
POA4627	1	F	348
POA4627	1	M	347
POA4630	0	F	90
POA4630	0	M	75
POA4630	1	F	960
POA4630	1	M	979
POA4650	0	F	1791
POA4650	0	M	1518
POA4650	1	F	14220
POA4650	1	M	14844
POA4655	0	F	6591
POA4655	0	M	5455
POA4655	1	F	26339
POA4655	1	M	24445
POA4659	0	F	387
POA4659	0	M	328
POA4659	1	F	2087
POA4659	1	M	2153
POA4660	0	F	595
POA4660	0	M	566
POA4660	1	F	2931
POA4660	1	M	3107
POA4662	0	F	57
POA4662	0	M	47
POA4662	1	F	304
POA4662	1	M	341
POA4670	0	F	5832
POA4670	0	M	5129
POA4670	1	F	35076
POA4670	1	M	33475
POA4671	0	F	379
POA4671	0	M	404
POA4671	1	F	2322
POA4671	1	M	2465
POA4673	0	F	54
POA4673	0	M	41
POA4673	1	F	236
POA4673	1	M	266
POA4674	0	F	95
POA4674	0	M	103
POA4674	1	F	525
POA4674	1	M	642
POA4676	0	F	10
POA4676	0	M	8
POA4676	1	F	60
POA4676	1	M	65
POA4677	0	F	315
POA4677	0	M	261
POA4677	1	F	1458
POA4677	1	M	1591
POA4678	0	F	38
POA4678	0	M	25
POA4678	1	F	321
POA4678	1	M	361
POA4680	0	F	3845
POA4680	0	M	3659
POA4680	1	F	22103
POA4680	1	M	22329
POA4694	0	M	4
POA4694	1	F	44
POA4694	1	M	54
POA4695	0	F	36
POA4695	0	M	30
POA4695	1	F	429
POA4695	1	M	470
POA4697	0	F	3
POA4697	0	M	3
POA4697	1	F	38
POA4697	1	M	55
POA4699	0	F	8
POA4699	0	M	11
POA4699	1	F	195
POA4699	1	M	196
POA4700	0	F	940
POA4700	0	M	894
POA4700	1	F	7328
POA4700	1	M	6934
POA4701	0	F	2459
POA4701	0	M	2409
POA4701	1	F	18354
POA4701	1	M	17650
POA4702	0	F	1088
POA4702	0	M	1063
POA4702	1	F	12108
POA4702	1	M	12882
POA4703	0	F	1559
POA4703	0	M	1350
POA4703	1	F	10226
POA4703	1	M	10011
POA4704	0	M	3
POA4704	1	F	49
POA4704	1	M	56
POA4705	0	F	8
POA4705	0	M	14
POA4705	1	F	141
POA4705	1	M	165
POA4706	1	F	31
POA4706	1	M	38
POA4707	0	F	7
POA4707	0	M	9
POA4707	1	F	76
POA4707	1	M	121
POA4709	0	F	38
POA4709	0	M	38
POA4709	1	F	266
POA4709	1	M	331
POA4710	0	F	273
POA4710	0	M	237
POA4710	1	F	2112
POA4710	1	M	2072
POA4711	0	F	51
POA4711	0	M	36
POA4711	1	F	764
POA4711	1	M	839
POA4712	0	F	13
POA4712	1	F	113
POA4712	1	M	120
POA4713	0	F	3
POA4713	0	M	8
POA4713	1	F	516
POA4713	1	M	453
POA4714	0	F	111
POA4714	0	M	99
POA4714	1	F	1102
POA4714	1	M	1160
POA4715	0	F	395
POA4715	0	M	402
POA4715	1	F	2639
POA4715	1	M	2681
POA4716	0	F	16
POA4716	0	M	13
POA4716	1	F	363
POA4716	1	M	392
POA4717	0	F	258
POA4717	0	M	211
POA4717	1	F	1639
POA4717	1	M	1812
POA4718	0	F	67
POA4718	0	M	83
POA4718	1	F	928
POA4718	1	M	1020
POA4719	0	F	26
POA4719	0	M	21
POA4719	1	F	439
POA4719	1	M	456
POA4720	0	F	1066
POA4720	0	M	1119
POA4720	1	F	5765
POA4720	1	M	5811
POA4721	0	F	119
POA4721	0	M	123
POA4721	1	F	1541
POA4721	1	M	1648
POA4722	0	F	37
POA4722	0	M	29
POA4722	1	F	672
POA4722	1	M	672
POA4723	0	F	37
POA4723	0	M	34
POA4723	1	F	607
POA4723	1	M	644
POA4724	0	F	11
POA4724	0	M	14
POA4724	1	F	238
POA4724	1	M	231
POA4725	0	F	53
POA4725	0	M	40
POA4725	1	F	623
POA4725	1	M	636
POA4726	0	F	12
POA4726	0	M	4
POA4726	1	F	159
POA4726	1	M	176
POA4727	0	F	9
POA4727	0	M	7
POA4727	1	F	106
POA4727	1	M	134
POA4728	0	F	4
POA4728	0	M	3
POA4728	1	F	95
POA4728	1	M	98
POA4730	0	F	140
POA4730	0	M	107
POA4730	1	F	1298
POA4730	1	M	1237
POA4731	0	F	9
POA4731	0	M	4
POA4731	1	F	81
POA4731	1	M	102
POA4732	1	F	60
POA4732	1	M	68
POA4733	0	M	3
POA4733	1	F	69
POA4733	1	M	66
POA4735	0	F	36
POA4735	0	M	23
POA4735	1	F	390
POA4735	1	M	363
POA4736	0	M	7
POA4736	1	F	61
POA4736	1	M	53
POA4737	0	F	314
POA4737	0	M	246
POA4737	1	F	3383
POA4737	1	M	3436
POA4738	0	F	25
POA4738	0	M	23
POA4738	1	F	477
POA4738	1	M	502
POA4739	0	F	14
POA4739	0	M	13
POA4739	1	F	119
POA4739	1	M	146
POA4740	0	F	6158
POA4740	0	M	5508
POA4740	1	F	33452
POA4740	1	M	33179
POA4741	0	F	274
POA4741	0	M	243
POA4741	1	F	2600
POA4741	1	M	2972
POA4742	0	F	34
POA4742	0	M	58
POA4742	1	F	316
POA4742	1	M	369
POA4743	0	F	22
POA4743	0	M	35
POA4743	1	F	150
POA4743	1	M	217
POA4744	0	F	573
POA4744	0	M	559
POA4744	1	F	3147
POA4744	1	M	3461
POA4745	0	F	142
POA4745	0	M	137
POA4745	1	F	929
POA4745	1	M	1050
POA4746	0	F	91
POA4746	0	M	88
POA4746	1	F	514
POA4746	1	M	652
POA4750	0	F	461
POA4750	0	M	417
POA4750	1	F	2372
POA4750	1	M	2316
POA4751	0	F	145
POA4751	0	M	136
POA4751	1	F	1978
POA4751	1	M	1977
POA4753	0	F	152
POA4753	0	M	104
POA4753	1	F	2003
POA4753	1	M	1998
POA4754	0	F	76
POA4754	0	M	59
POA4754	1	F	995
POA4754	1	M	972
POA4756	0	F	26
POA4756	0	M	17
POA4756	1	F	228
POA4756	1	M	253
POA4757	0	F	17
POA4757	0	M	20
POA4757	1	F	122
POA4757	1	M	138
POA4798	0	F	14
POA4798	0	M	14
POA4798	1	F	258
POA4798	1	M	282
POA4799	0	F	51
POA4799	0	M	41
POA4799	1	F	368
POA4799	1	M	399
POA4800	0	F	625
POA4800	0	M	516
POA4800	1	F	3881
POA4800	1	M	4161
POA4802	0	F	1658
POA4802	0	M	1456
POA4802	1	F	4146
POA4802	1	M	4414
POA4804	0	F	87
POA4804	0	M	93
POA4804	1	F	732
POA4804	1	M	802
POA4805	0	F	855
POA4805	0	M	791
POA4805	1	F	4261
POA4805	1	M	4470
POA4806	0	F	156
POA4806	0	M	123
POA4806	1	F	1535
POA4806	1	M	1660
POA4807	0	F	528
POA4807	0	M	527
POA4807	1	F	4337
POA4807	1	M	4300
POA4808	0	F	27
POA4808	0	M	31
POA4808	1	F	449
POA4808	1	M	502
POA4809	0	F	56
POA4809	0	M	57
POA4809	1	F	367
POA4809	1	M	423
POA4810	0	F	2117
POA4810	0	M	1966
POA4810	1	F	7881
POA4810	1	M	7850
POA4811	0	F	884
POA4811	0	M	820
POA4811	1	F	5277
POA4811	1	M	5903
POA4812	0	F	1514
POA4812	0	M	1281
POA4812	1	F	7688
POA4812	1	M	7168
POA4814	0	F	4231
POA4814	0	M	3822
POA4814	1	F	17351
POA4814	1	M	17056
POA4815	0	F	1113
POA4815	0	M	910
POA4815	1	F	8952
POA4815	1	M	8610
POA4816	0	F	373
POA4816	0	M	388
POA4816	1	F	3640
POA4816	1	M	3886
POA4817	0	F	2075
POA4817	0	M	1795
POA4817	1	F	13034
POA4817	1	M	12333
POA4818	0	F	1794
POA4818	0	M	1574
POA4818	1	F	13244
POA4818	1	M	13504
POA4819	0	F	327
POA4819	0	M	288
POA4819	1	F	770
POA4819	1	M	844
POA4820	0	F	349
POA4820	0	M	311
POA4820	1	F	4422
POA4820	1	M	4184
POA4821	0	F	37
POA4821	0	M	52
POA4821	1	F	599
POA4821	1	M	572
POA4822	0	F	22
POA4822	0	M	12
POA4822	1	F	302
POA4822	1	M	320
POA4823	0	F	20
POA4823	0	M	22
POA4823	1	F	346
POA4823	1	M	384
POA4824	0	F	144
POA4824	0	M	151
POA4824	1	F	1117
POA4824	1	M	1434
POA4825	0	F	1578
POA4825	0	M	1481
POA4825	1	F	6906
POA4825	1	M	7448
POA4828	0	F	11
POA4828	0	M	13
POA4828	1	F	82
POA4828	1	M	95
POA4829	0	F	19
POA4829	0	M	19
POA4829	1	F	198
POA4829	1	M	195
POA4830	0	F	34
POA4830	0	M	21
POA4830	1	F	758
POA4830	1	M	811
POA4849	0	F	111
POA4849	0	M	110
POA4849	1	F	468
POA4849	1	M	532
POA4850	0	F	528
POA4850	0	M	452
POA4850	1	F	4410
POA4850	1	M	4592
POA4852	0	F	403
POA4852	0	M	351
POA4852	1	F	1388
POA4852	1	M	1449
POA4854	0	F	368
POA4854	0	M	356
POA4854	1	F	1983
POA4854	1	M	2207
POA4855	0	F	46
POA4855	0	M	39
POA4855	1	F	297
POA4855	1	M	332
POA4856	0	F	42
POA4856	0	M	42
POA4856	1	F	258
POA4856	1	M	277
POA4858	0	F	70
POA4858	0	M	64
POA4858	1	F	598
POA4858	1	M	644
POA4859	0	F	34
POA4859	0	M	18
POA4859	1	F	180
POA4859	1	M	206
POA4860	0	F	899
POA4860	0	M	950
POA4860	1	F	4159
POA4860	1	M	4247
POA4861	0	F	99
POA4861	0	M	95
POA4861	1	F	584
POA4861	1	M	613
POA4865	0	F	529
POA4865	0	M	410
POA4865	1	F	3429
POA4865	1	M	3551
POA4868	0	F	2516
POA4868	0	M	1906
POA4868	1	F	8400
POA4868	1	M	8250
POA4869	0	F	1745
POA4869	0	M	1420
POA4869	1	F	7865
POA4869	1	M	7873
POA4870	0	F	10028
POA4870	0	M	8481
POA4870	1	F	23856
POA4870	1	M	24127
POA4871	0	F	513
POA4871	0	M	491
POA4871	1	F	4144
POA4871	1	M	4399
POA4872	0	F	304
POA4872	0	M	282
POA4872	1	F	1504
POA4872	1	M	1642
POA4873	0	F	541
POA4873	0	M	451
POA4873	1	F	2412
POA4873	1	M	2629
POA4874	0	F	250
POA4874	0	M	195
POA4874	1	F	2063
POA4874	1	M	2272
POA4875	0	F	189
POA4875	0	M	208
POA4875	1	F	3365
POA4875	1	M	3270
POA4876	0	F	35
POA4876	0	M	41
POA4876	1	F	1263
POA4876	1	M	1179
POA4877	0	F	843
POA4877	0	M	791
POA4877	1	F	1507
POA4877	1	M	1576
POA4878	0	F	2025
POA4878	0	M	1635
POA4878	1	F	5245
POA4878	1	M	5166
POA4879	0	F	3327
POA4879	0	M	2803
POA4879	1	F	7216
POA4879	1	M	7245
POA4880	0	F	1154
POA4880	0	M	1112
POA4880	1	F	4787
POA4880	1	M	5872
POA4881	0	F	548
POA4881	0	M	470
POA4881	1	F	1571
POA4881	1	M	1635
POA4882	0	F	213
POA4882	0	M	227
POA4882	1	F	1231
POA4882	1	M	1204
POA4883	0	F	657
POA4883	0	M	535
POA4883	1	F	3541
POA4883	1	M	3360
POA4884	0	F	164
POA4884	0	M	139
POA4884	1	F	756
POA4884	1	M	692
POA4885	0	F	286
POA4885	0	M	269
POA4885	1	F	1578
POA4885	1	M	1503
POA4886	0	F	65
POA4886	0	M	57
POA4886	1	F	342
POA4886	1	M	363
POA4887	0	F	150
POA4887	0	M	104
POA4887	1	F	799
POA4887	1	M	780
POA4888	0	F	166
POA4888	0	M	153
POA4888	1	F	1007
POA4888	1	M	1069
POA4890	0	F	28
POA4890	0	M	28
POA4890	1	F	594
POA4890	1	M	610
POA4891	0	F	29
POA4891	0	M	38
POA4891	1	F	159
POA4891	1	M	198
POA4892	0	F	82
POA4892	0	M	94
POA4892	1	F	2328
POA4892	1	M	2297
POA4895	0	F	237
POA4895	0	M	216
POA4895	1	F	1689
POA4895	1	M	1809
POA5000	0	F	4753
POA5000	0	M	4667
POA5000	1	F	3322
POA5000	1	M	4142
POA5006	0	F	1015
POA5006	0	M	932
POA5006	1	F	2330
POA5006	1	M	2096
POA5007	0	F	1369
POA5007	0	M	1255
POA5007	1	F	2637
POA5007	1	M	2570
POA5008	0	F	2514
POA5008	0	M	2453
POA5008	1	F	4337
POA5008	1	M	4468
POA5009	0	F	830
POA5009	0	M	831
POA5009	1	F	1847
POA5009	1	M	1790
POA5010	0	F	1560
POA5010	0	M	1432
POA5010	1	F	1409
POA5010	1	M	1413
POA5011	0	F	2142
POA5011	0	M	2005
POA5011	1	F	4707
POA5011	1	M	4696
POA5012	0	F	3139
POA5012	0	M	2932
POA5012	1	F	2510
POA5012	1	M	2654
POA5013	0	F	1905
POA5013	0	M	1688
POA5013	1	F	3194
POA5013	1	M	3357
POA5014	0	F	1563
POA5014	0	M	1334
POA5014	1	F	4708
POA5014	1	M	4536
POA5015	0	F	651
POA5015	0	M	559
POA5015	1	F	2289
POA5015	1	M	2248
POA5016	0	F	798
POA5016	0	M	654
POA5016	1	F	3876
POA5016	1	M	3693
POA5017	0	F	444
POA5017	0	M	404
POA5017	1	F	2135
POA5017	1	M	1950
POA5018	0	F	600
POA5018	0	M	526
POA5018	1	F	2168
POA5018	1	M	2162
POA5019	0	F	1003
POA5019	0	M	884
POA5019	1	F	3648
POA5019	1	M	3340
POA5020	0	F	399
POA5020	0	M	330
POA5020	1	F	1262
POA5020	1	M	1182
POA5021	0	F	942
POA5021	0	M	830
POA5021	1	F	2522
POA5021	1	M	2307
POA5022	0	F	1790
POA5022	0	M	1656
POA5022	1	F	6369
POA5022	1	M	6057
POA5023	0	F	2969
POA5023	0	M	2567
POA5023	1	F	5905
POA5023	1	M	5612
POA5024	0	F	2000
POA5024	0	M	1789
POA5024	1	F	5293
POA5024	1	M	5137
POA5025	0	F	1235
POA5025	0	M	1274
POA5025	1	F	3335
POA5025	1	M	3203
POA5031	0	F	1530
POA5031	0	M	1469
POA5031	1	F	3405
POA5031	1	M	3365
POA5032	0	F	2105
POA5032	0	M	2035
POA5032	1	F	4548
POA5032	1	M	4402
POA5033	0	F	1632
POA5033	0	M	1549
POA5033	1	F	2726
POA5033	1	M	2668
POA5034	0	F	1256
POA5034	0	M	1121
POA5034	1	F	3950
POA5034	1	M	3593
POA5035	0	F	1004
POA5035	0	M	943
POA5035	1	F	2179
POA5035	1	M	2097
POA5037	0	F	2009
POA5037	0	M	1861
POA5037	1	F	3774
POA5037	1	M	3650
POA5038	0	F	3131
POA5038	0	M	2787
POA5038	1	F	5615
POA5038	1	M	5380
POA5039	0	F	1219
POA5039	0	M	1177
POA5039	1	F	3293
POA5039	1	M	3209
POA5040	0	F	256
POA5040	0	M	264
POA5040	1	F	1000
POA5040	1	M	869
POA5041	0	F	1411
POA5041	0	M	1288
POA5041	1	F	5436
POA5041	1	M	5147
POA5042	0	F	2134
POA5042	0	M	2013
POA5042	1	F	3673
POA5042	1	M	3457
POA5043	0	F	3416
POA5043	0	M	2965
POA5043	1	F	6882
POA5043	1	M	6273
POA5044	0	F	1186
POA5044	0	M	1019
POA5044	1	F	4833
POA5044	1	M	4304
POA5045	0	F	2121
POA5045	0	M	1890
POA5045	1	F	5984
POA5045	1	M	5569
POA5046	0	F	1455
POA5046	0	M	1275
POA5046	1	F	3582
POA5046	1	M	3131
POA5047	0	F	1564
POA5047	0	M	1369
POA5047	1	F	2983
POA5047	1	M	2721
POA5048	0	F	1974
POA5048	0	M	1712
POA5048	1	F	5915
POA5048	1	M	5380
POA5049	0	F	1286
POA5049	0	M	1245
POA5049	1	F	3868
POA5049	1	M	3679
POA5050	0	F	743
POA5050	0	M	704
POA5050	1	F	2107
POA5050	1	M	2040
POA5051	0	F	1674
POA5051	0	M	1542
POA5051	1	F	5908
