POA_CODE_2021	EduInstitutionType	Sex	students
POA2656	Technical or Further Educational Institution	M	6
POA2656	University or other tertiary	F	14
POA2656	University or other tertiary	M	7
POA2658		F	63
POA2658		M	68
POA2658	Infants/Primary	F	63
POA2658	Infants/Primary	M	72
POA2658	Pre-school	F	13
POA2658	Pre-school	M	13
POA2658	Secondary	F	54
POA2658	Secondary	M	57
POA2658	Technical or Further Educational Institution	F	11
POA2658	Technical or Further Educational Institution	M	11
POA2658	University or other tertiary	F	25
POA2658	University or other tertiary	M	13
POA2659		F	51
POA2659		M	59
POA2659	Infants/Primary	F	31
POA2659	Infants/Primary	M	31
POA2659	Pre-school	F	4
POA2659	Pre-school	M	8
POA2659	Secondary	F	46
POA2659	Secondary	M	53
POA2659	Technical or Further Educational Institution	F	9
POA2659	Technical or Further Educational Institution	M	15
POA2659	University or other tertiary	F	13
POA2659	University or other tertiary	M	8
POA2660		F	49
POA2660		M	54
POA2660	Infants/Primary	F	80
POA2660	Infants/Primary	M	67
POA2660	Pre-school	F	13
POA2660	Pre-school	M	15
POA2660	Secondary	F	62
POA2660	Secondary	M	76
POA2660	Technical or Further Educational Institution	F	18
POA2660	Technical or Further Educational Institution	M	19
POA2660	University or other tertiary	F	10
POA2661		M	3
POA2661	Infants/Primary	F	12
POA2661	Infants/Primary	M	12
POA2661	Pre-school	F	10
POA2661	Pre-school	M	6
POA2661	Secondary	F	9
POA2661	Technical or Further Educational Institution	F	11
POA2661	Technical or Further Educational Institution	M	10
POA2661	University or other tertiary	F	12
POA2661	University or other tertiary	M	3
POA2663		F	152
POA2663		M	977
POA2663	Infants/Primary	F	179
POA2663	Infants/Primary	M	183
POA2663	Pre-school	F	50
POA2663	Pre-school	M	50
POA2663	Secondary	F	126
POA2663	Secondary	M	133
POA2663	Technical or Further Educational Institution	F	64
POA2663	Technical or Further Educational Institution	M	50
POA2663	University or other tertiary	F	61
POA2663	University or other tertiary	M	23
POA2665		F	60
POA2665		M	66
POA2665	Infants/Primary	F	92
POA2665	Infants/Primary	M	101
POA2665	Pre-school	F	22
POA2665	Pre-school	M	29
POA2665	Secondary	F	48
POA2665	Secondary	M	53
POA2665	Technical or Further Educational Institution	F	20
POA2665	Technical or Further Educational Institution	M	7
POA2665	University or other tertiary	F	24
POA2665	University or other tertiary	M	5
POA2666		F	179
POA2666		M	173
POA2666	Infants/Primary	F	207
POA2666	Infants/Primary	M	233
POA2666	Pre-school	F	53
POA2666	Pre-school	M	66
POA2666	Secondary	F	184
POA2666	Secondary	M	182
POA2666	Technical or Further Educational Institution	F	68
POA2666	Technical or Further Educational Institution	M	59
POA2666	University or other tertiary	F	53
POA2666	University or other tertiary	M	23
POA2668		F	18
POA2668		M	16
POA2668	Infants/Primary	F	13
POA2668	Infants/Primary	M	19
POA2668	Pre-school	M	3
POA2668	Secondary	F	14
POA2668	Secondary	M	12
POA2668	Technical or Further Educational Institution	F	3
POA2668	University or other tertiary	F	3
POA2668	University or other tertiary	M	4
POA2669		F	85
POA2669		M	97
POA2669	Infants/Primary	F	76
POA2669	Infants/Primary	M	67
POA2669	Pre-school	F	13
POA2669	Pre-school	M	20
POA2669	Secondary	F	47
POA2669	Secondary	M	37
POA2669	Technical or Further Educational Institution	F	6
POA2669	Technical or Further Educational Institution	M	10
POA2669	University or other tertiary	F	8
POA2671		F	172
POA2671		M	179
POA2671	Infants/Primary	F	158
POA2671	Infants/Primary	M	171
POA2671	Pre-school	F	47
POA2671	Pre-school	M	51
POA2671	Secondary	F	115
POA2671	Secondary	M	114
POA2671	Technical or Further Educational Institution	F	65
POA2671	Technical or Further Educational Institution	M	29
POA2671	University or other tertiary	F	36
POA2671	University or other tertiary	M	15
POA2672		F	109
POA2672		M	94
POA2672	Infants/Primary	F	61
POA2672	Infants/Primary	M	81
POA2672	Pre-school	F	18
POA2672	Pre-school	M	17
POA2672	Secondary	F	28
POA2672	Secondary	M	41
POA2672	Technical or Further Educational Institution	F	14
POA2672	Technical or Further Educational Institution	M	9
POA2672	University or other tertiary	F	11
POA2675		F	102
POA2675		M	118
POA2675	Infants/Primary	F	67
POA2675	Infants/Primary	M	69
POA2675	Pre-school	F	22
POA2675	Pre-school	M	14
POA2675	Secondary	F	29
POA2675	Secondary	M	40
POA2675	Technical or Further Educational Institution	F	29
POA2675	Technical or Further Educational Institution	M	9
POA2675	University or other tertiary	F	17
POA2675	University or other tertiary	M	6
POA2678		F	8
POA2678		M	3
POA2678	University or other tertiary	F	282
POA2678	University or other tertiary	M	121
POA2680		F	1108
POA2680		M	1173
POA2680	Infants/Primary	F	1022
POA2680	Infants/Primary	M	1062
POA2680	Pre-school	F	263
POA2680	Pre-school	M	274
POA2680	Secondary	F	809
POA2680	Secondary	M	813
POA2680	Technical or Further Educational Institution	F	312
POA2680	Technical or Further Educational Institution	M	273
POA2680	University or other tertiary	F	293
POA2680	University or other tertiary	M	189
POA2681		F	74
POA2681		M	58
POA2681	Infants/Primary	F	74
POA2681	Infants/Primary	M	78
POA2681	Pre-school	F	20
POA2681	Pre-school	M	23
POA2681	Secondary	F	53
POA2681	Secondary	M	77
POA2681	Technical or Further Educational Institution	F	24
POA2681	Technical or Further Educational Institution	M	27
POA2681	University or other tertiary	F	21
POA2700		F	240
POA2700		M	271
POA2700	Infants/Primary	F	199
POA2700	Infants/Primary	M	220
POA2700	Pre-school	F	51
POA2700	Pre-school	M	38
POA2700	Secondary	F	172
POA2700	Secondary	M	129
POA2700	Technical or Further Educational Institution	F	62
POA2700	Technical or Further Educational Institution	M	37
POA2700	University or other tertiary	F	45
POA2700	University or other tertiary	M	25
POA2701		F	69
POA2701		M	74
POA2701	Infants/Primary	F	120
POA2701	Infants/Primary	M	109
POA2701	Pre-school	F	26
POA2701	Pre-school	M	38
POA2701	Secondary	F	106
POA2701	Secondary	M	89
POA2701	Technical or Further Educational Institution	F	16
POA2701	Technical or Further Educational Institution	M	24
POA2701	University or other tertiary	F	35
POA2701	University or other tertiary	M	12
POA2702		F	36
POA2702		M	30
POA2702	Infants/Primary	F	34
POA2702	Infants/Primary	M	38
POA2702	Pre-school	F	3
POA2702	Pre-school	M	8
POA2702	Secondary	F	23
POA2702	Secondary	M	28
POA2702	Technical or Further Educational Institution	F	14
POA2702	Technical or Further Educational Institution	M	10
POA2702	University or other tertiary	F	6
POA2702	University or other tertiary	M	4
POA2703		F	15
POA2703		M	9
POA2703	Infants/Primary	F	26
POA2703	Infants/Primary	M	27
POA2703	Pre-school	F	7
POA2703	Pre-school	M	5
POA2703	Secondary	F	113
POA2703	Secondary	M	107
POA2703	Technical or Further Educational Institution	M	3
POA2703	University or other tertiary	F	4
POA2705		F	509
POA2705		M	499
POA2705	Infants/Primary	F	461
POA2705	Infants/Primary	M	473
POA2705	Pre-school	F	103
POA2705	Pre-school	M	104
POA2705	Secondary	F	431
POA2705	Secondary	M	396
POA2705	Technical or Further Educational Institution	F	160
POA2705	Technical or Further Educational Institution	M	98
POA2705	University or other tertiary	F	99
POA2705	University or other tertiary	M	54
POA2706		F	62
POA2706		M	58
POA2706	Infants/Primary	F	25
POA2706	Infants/Primary	M	27
POA2706	Pre-school	F	6
POA2706	Pre-school	M	13
POA2706	Secondary	F	27
POA2706	Secondary	M	22
POA2706	Technical or Further Educational Institution	F	13
POA2706	Technical or Further Educational Institution	M	12
POA2706	University or other tertiary	F	13
POA2707		F	43
POA2707		M	48
POA2707	Infants/Primary	F	56
POA2707	Infants/Primary	M	56
POA2707	Pre-school	F	11
POA2707	Pre-school	M	17
POA2707	Secondary	F	30
POA2707	Secondary	M	29
POA2707	Technical or Further Educational Institution	F	7
POA2707	Technical or Further Educational Institution	M	11
POA2707	University or other tertiary	F	7
POA2707	University or other tertiary	M	3
POA2710		F	471
POA2710		M	487
POA2710	Infants/Primary	F	335
POA2710	Infants/Primary	M	351
POA2710	Pre-school	F	80
POA2710	Pre-school	M	91
POA2710	Secondary	F	286
POA2710	Secondary	M	280
POA2710	Technical or Further Educational Institution	F	120
POA2710	Technical or Further Educational Institution	M	86
POA2710	University or other tertiary	F	98
POA2710	University or other tertiary	M	33
POA2711		F	194
POA2711		M	211
POA2711	Infants/Primary	F	97
POA2711	Infants/Primary	M	111
POA2711	Pre-school	F	33
POA2711	Pre-school	M	26
POA2711	Secondary	F	75
POA2711	Secondary	M	60
POA2711	Technical or Further Educational Institution	F	39
POA2711	Technical or Further Educational Institution	M	22
POA2711	University or other tertiary	F	33
POA2712		F	52
POA2712		M	60
POA2712	Infants/Primary	F	44
POA2712	Infants/Primary	M	45
POA2712	Pre-school	F	13
POA2712	Pre-school	M	11
POA2712	Secondary	F	47
POA2712	Secondary	M	43
POA2712	Technical or Further Educational Institution	F	18
POA2712	Technical or Further Educational Institution	M	4
POA2712	University or other tertiary	F	6
POA2712	University or other tertiary	M	4
POA2713		F	167
POA2713		M	161
POA2713	Infants/Primary	F	95
POA2713	Infants/Primary	M	109
POA2713	Pre-school	F	17
POA2713	Pre-school	M	25
POA2713	Secondary	F	96
POA2713	Secondary	M	73
POA2713	Technical or Further Educational Institution	F	33
POA2713	Technical or Further Educational Institution	M	21
POA2713	University or other tertiary	F	21
POA2713	University or other tertiary	M	3
POA2714		F	161
POA2714		M	148
POA2714	Infants/Primary	F	94
POA2714	Infants/Primary	M	79
POA2714	Pre-school	F	17
POA2714	Pre-school	M	29
POA2714	Secondary	F	68
POA2714	Secondary	M	65
POA2714	Technical or Further Educational Institution	F	25
POA2714	Technical or Further Educational Institution	M	18
POA2714	University or other tertiary	F	13
POA2714	University or other tertiary	M	8
POA2715		F	86
POA2715		M	78
POA2715	Infants/Primary	F	55
POA2715	Infants/Primary	M	62
POA2715	Pre-school	F	9
POA2715	Pre-school	M	13
POA2715	Secondary	F	43
POA2715	Secondary	M	53
POA2715	Technical or Further Educational Institution	F	10
POA2715	Technical or Further Educational Institution	M	3
POA2715	University or other tertiary	F	17
POA2716		F	51
POA2716		M	66
POA2716	Infants/Primary	F	24
POA2716	Infants/Primary	M	41
POA2716	Pre-school	F	16
POA2716	Pre-school	M	9
POA2716	Secondary	F	22
POA2716	Secondary	M	20
POA2716	Technical or Further Educational Institution	F	8
POA2716	Technical or Further Educational Institution	M	3
POA2716	University or other tertiary	F	7
POA2716	University or other tertiary	M	3
POA2717		F	110
POA2717		M	100
POA2717	Infants/Primary	F	37
POA2717	Infants/Primary	M	37
POA2717	Pre-school	F	4
POA2717	Pre-school	M	7
POA2717	Secondary	F	38
POA2717	Secondary	M	37
POA2717	Technical or Further Educational Institution	F	12
POA2717	Technical or Further Educational Institution	M	15
POA2717	University or other tertiary	F	8
POA2720		F	378
POA2720		M	340
POA2720	Infants/Primary	F	340
POA2720	Infants/Primary	M	371
POA2720	Pre-school	F	114
POA2720	Pre-school	M	88
POA2720	Secondary	F	269
POA2720	Secondary	M	255
POA2720	Technical or Further Educational Institution	F	114
POA2720	Technical or Further Educational Institution	M	86
POA2720	University or other tertiary	F	95
POA2720	University or other tertiary	M	22
POA2721		F	10
POA2721		M	10
POA2721	Infants/Primary	F	15
POA2721	Infants/Primary	M	7
POA2721	Pre-school	M	3
POA2721	Secondary	M	11
POA2721	Technical or Further Educational Institution	F	7
POA2722		F	174
POA2722		M	197
POA2722	Infants/Primary	F	125
POA2722	Infants/Primary	M	140
POA2722	Pre-school	F	37
POA2722	Pre-school	M	39
POA2722	Secondary	F	109
POA2722	Secondary	M	101
POA2722	Technical or Further Educational Institution	F	51
POA2722	Technical or Further Educational Institution	M	32
POA2722	University or other tertiary	F	24
POA2722	University or other tertiary	M	6
POA2725		F	15
POA2725		M	13
POA2725	Infants/Primary	F	14
POA2725	Infants/Primary	M	11
POA2725	Pre-school	M	4
POA2725	Secondary	F	15
POA2725	Secondary	M	10
POA2726		F	14
POA2726		M	12
POA2726	Infants/Primary	F	9
POA2726	Infants/Primary	M	17
POA2726	Pre-school	M	6
POA2726	Secondary	M	3
POA2726	Technical or Further Educational Institution	F	3
POA2727		F	24
POA2727		M	23
POA2727	Infants/Primary	F	9
POA2727	Infants/Primary	M	16
POA2727	Pre-school	F	8
POA2727	Pre-school	M	4
POA2727	Secondary	F	8
POA2727	Secondary	M	20
POA2727	Technical or Further Educational Institution	M	4
POA2727	University or other tertiary	F	3
POA2729		F	63
POA2729		M	43
POA2729	Infants/Primary	F	70
POA2729	Infants/Primary	M	70
POA2729	Pre-school	F	13
POA2729	Pre-school	M	12
POA2729	Secondary	F	61
POA2729	Secondary	M	50
POA2729	Technical or Further Educational Institution	F	7
POA2729	Technical or Further Educational Institution	M	13
POA2729	University or other tertiary	F	20
POA2729	University or other tertiary	M	3
POA2730		F	50
POA2730		M	63
POA2730	Infants/Primary	F	52
POA2730	Infants/Primary	M	48
POA2730	Pre-school	F	10
POA2730	Pre-school	M	4
POA2730	Secondary	F	28
POA2730	Secondary	M	40
POA2730	Technical or Further Educational Institution	F	15
POA2730	Technical or Further Educational Institution	M	3
POA2730	University or other tertiary	F	9
POA2731		F	276
POA2731		M	259
POA2731	Infants/Primary	F	306
POA2731	Infants/Primary	M	271
POA2731	Pre-school	F	73
POA2731	Pre-school	M	71
POA2731	Secondary	F	240
POA2731	Secondary	M	215
POA2731	Technical or Further Educational Institution	F	55
POA2731	Technical or Further Educational Institution	M	54
POA2731	University or other tertiary	F	69
POA2731	University or other tertiary	M	23
POA2732		F	73
POA2732		M	77
POA2732	Infants/Primary	F	46
POA2732	Infants/Primary	M	62
POA2732	Pre-school	F	21
POA2732	Pre-school	M	22
POA2732	Secondary	F	43
POA2732	Secondary	M	42
POA2732	Technical or Further Educational Institution	F	7
POA2732	Technical or Further Educational Institution	M	10
POA2732	University or other tertiary	F	32
POA2732	University or other tertiary	M	9
POA2733		F	54
POA2733		M	56
POA2733	Infants/Primary	F	32
POA2733	Infants/Primary	M	28
POA2733	Pre-school	F	5
POA2733	Pre-school	M	9
POA2733	Secondary	F	14
POA2733	Secondary	M	13
POA2733	Technical or Further Educational Institution	F	11
POA2733	Technical or Further Educational Institution	M	6
POA2733	University or other tertiary	F	3
POA2734		F	16
POA2734		M	21
POA2734	Infants/Primary	F	22
POA2734	Infants/Primary	M	21
POA2734	Pre-school	F	3
POA2734	Pre-school	M	4
POA2734	Secondary	F	12
POA2734	Secondary	M	17
POA2734	Technical or Further Educational Institution	F	3
POA2734	University or other tertiary	F	12
POA2734	University or other tertiary	M	5
POA2735		F	11
POA2735		M	20
POA2735	Infants/Primary	F	15
POA2735	Infants/Primary	M	18
POA2735	Pre-school	F	4
POA2735	Pre-school	M	6
POA2735	Secondary	F	5
POA2735	Secondary	M	16
POA2735	Technical or Further Educational Institution	F	4
POA2735	Technical or Further Educational Institution	M	3
POA2735	University or other tertiary	F	3
POA2736		F	19
POA2736		M	37
POA2736	Infants/Primary	F	16
POA2736	Infants/Primary	M	14
POA2736	Pre-school	F	3
POA2736	Pre-school	M	3
POA2736	Secondary	F	11
POA2736	Secondary	M	12
POA2736	Technical or Further Educational Institution	F	3
POA2736	University or other tertiary	F	4
POA2737		F	74
POA2737		M	75
POA2737	Infants/Primary	F	22
POA2737	Infants/Primary	M	40
POA2737	Pre-school	F	13
POA2737	Pre-school	M	5
POA2737	Secondary	F	34
POA2737	Secondary	M	17
POA2737	Technical or Further Educational Institution	M	4
POA2737	University or other tertiary	F	4
POA2738		F	58
POA2738		M	72
POA2738	Infants/Primary	F	102
POA2738	Infants/Primary	M	120
POA2738	Pre-school	F	32
POA2738	Pre-school	M	37
POA2738	Secondary	F	78
POA2738	Secondary	M	81
POA2738	Technical or Further Educational Institution	F	18
POA2738	Technical or Further Educational Institution	M	20
POA2738	University or other tertiary	F	22
POA2738	University or other tertiary	M	11
POA2739		F	76
POA2739		M	75
POA2739	Infants/Primary	F	59
POA2739	Infants/Primary	M	79
POA2739	Pre-school	F	12
POA2739	Pre-school	M	23
POA2739	Secondary	F	54
POA2739	Secondary	M	48
POA2739	Technical or Further Educational Institution	F	11
POA2739	Technical or Further Educational Institution	M	20
POA2739	University or other tertiary	F	10
POA2739	University or other tertiary	M	8
POA2745		F	555
POA2745		M	530
POA2745	Infants/Primary	F	1627
POA2745	Infants/Primary	M	1685
POA2745	Pre-school	F	405
POA2745	Pre-school	M	471
POA2745	Secondary	F	1456
POA2745	Secondary	M	1275
POA2745	Technical or Further Educational Institution	F	433
POA2745	Technical or Further Educational Institution	M	403
POA2745	University or other tertiary	F	798
POA2745	University or other tertiary	M	476
POA2747		F	1804
POA2747		M	1746
POA2747	Infants/Primary	F	2677
POA2747	Infants/Primary	M	2735
POA2747	Pre-school	F	760
POA2747	Pre-school	M	776
POA2747	Secondary	F	1671
POA2747	Secondary	M	1723
POA2747	Technical or Further Educational Institution	F	869
