POA_CODE_2021	AgeStudent	Sex	students
POA6026	5-14	M	1545
POA6026	15-19	F	609
POA6026	15-19	M	597
POA6026	20-24	F	248
POA6026	20-24	M	274
POA6026	25+	F	365
POA6026	25+	M	207
POA6027	0-4	F	335
POA6027	0-4	M	376
POA6027	5-14	F	2441
POA6027	5-14	M	2589
POA6027	15-19	F	992
POA6027	15-19	M	1018
POA6027	20-24	F	600
POA6027	20-24	M	602
POA6027	25+	F	1021
POA6027	25+	M	644
POA6028	0-4	F	169
POA6028	0-4	M	196
POA6028	5-14	F	1524
POA6028	5-14	M	1639
POA6028	15-19	F	745
POA6028	15-19	M	761
POA6028	20-24	F	366
POA6028	20-24	M	318
POA6028	25+	F	470
POA6028	25+	M	272
POA6029	0-4	F	27
POA6029	0-4	M	38
POA6029	5-14	F	201
POA6029	5-14	M	162
POA6029	15-19	F	94
POA6029	15-19	M	85
POA6029	20-24	F	59
POA6029	20-24	M	38
POA6029	25+	F	48
POA6029	25+	M	24
POA6030	0-4	F	358
POA6030	0-4	M	346
POA6030	5-14	F	2470
POA6030	5-14	M	2803
POA6030	15-19	F	1014
POA6030	15-19	M	1046
POA6030	20-24	F	483
POA6030	20-24	M	428
POA6030	25+	F	947
POA6030	25+	M	446
POA6031	0-4	F	237
POA6031	0-4	M	233
POA6031	5-14	F	1503
POA6031	5-14	M	1532
POA6031	15-19	F	514
POA6031	15-19	M	521
POA6031	20-24	F	222
POA6031	20-24	M	175
POA6031	25+	F	466
POA6031	25+	M	215
POA6032	5-14	F	13
POA6032	5-14	M	9
POA6032	15-19	F	4
POA6032	15-19	M	3
POA6032	25+	F	3
POA6033	5-14	F	29
POA6033	5-14	M	26
POA6033	15-19	F	16
POA6033	15-19	M	9
POA6033	20-24	F	4
POA6033	20-24	M	4
POA6033	25+	F	5
POA6033	25+	M	10
POA6034	0-4	F	47
POA6034	0-4	M	77
POA6034	5-14	F	272
POA6034	5-14	M	281
POA6034	15-19	F	60
POA6034	15-19	M	62
POA6034	20-24	F	40
POA6034	20-24	M	29
POA6034	25+	F	108
POA6034	25+	M	46
POA6035	0-4	F	142
POA6035	0-4	M	137
POA6035	5-14	F	856
POA6035	5-14	M	900
POA6035	15-19	F	219
POA6035	15-19	M	236
POA6035	20-24	F	62
POA6035	20-24	M	64
POA6035	25+	F	245
POA6035	25+	M	112
POA6036	0-4	F	175
POA6036	0-4	M	185
POA6036	5-14	F	1202
POA6036	5-14	M	1383
POA6036	15-19	F	527
POA6036	15-19	M	505
POA6036	20-24	F	235
POA6036	20-24	M	175
POA6036	25+	F	420
POA6036	25+	M	212
POA6037	0-4	F	35
POA6037	0-4	M	45
POA6037	5-14	F	280
POA6037	5-14	M	285
POA6037	15-19	F	62
POA6037	15-19	M	78
POA6037	20-24	F	13
POA6037	20-24	M	13
POA6037	25+	F	86
POA6037	25+	M	32
POA6038	0-4	F	152
POA6038	0-4	M	140
POA6038	5-14	F	815
POA6038	5-14	M	804
POA6038	15-19	F	219
POA6038	15-19	M	181
POA6038	20-24	F	103
POA6038	20-24	M	85
POA6038	25+	F	299
POA6038	25+	M	161
POA6041	0-4	F	8
POA6041	0-4	M	6
POA6041	5-14	F	83
POA6041	5-14	M	71
POA6041	15-19	F	35
POA6041	15-19	M	33
POA6041	20-24	F	6
POA6041	20-24	M	4
POA6041	25+	F	28
POA6041	25+	M	3
POA6042	5-14	M	3
POA6043	5-14	F	3
POA6044	0-4	F	4
POA6044	0-4	M	4
POA6044	5-14	F	46
POA6044	5-14	M	34
POA6044	15-19	F	14
POA6044	15-19	M	19
POA6044	20-24	F	3
POA6044	20-24	M	4
POA6044	25+	F	16
POA6044	25+	M	3
POA6050	0-4	F	95
POA6050	0-4	M	119
POA6050	5-14	F	736
POA6050	5-14	M	753
POA6050	15-19	F	434
POA6050	15-19	M	327
POA6050	20-24	F	361
POA6050	20-24	M	277
POA6050	25+	F	490
POA6050	25+	M	356
POA6051	0-4	F	97
POA6051	0-4	M	98
POA6051	5-14	F	441
POA6051	5-14	M	511
POA6051	15-19	F	170
POA6051	15-19	M	145
POA6051	20-24	F	186
POA6051	20-24	M	184
POA6051	25+	F	603
POA6051	25+	M	410
POA6052	0-4	F	116
POA6052	0-4	M	102
POA6052	5-14	F	589
POA6052	5-14	M	697
POA6052	15-19	F	241
POA6052	15-19	M	237
POA6052	20-24	F	200
POA6052	20-24	M	157
POA6052	25+	F	308
POA6052	25+	M	205
POA6053	0-4	F	146
POA6053	0-4	M	157
POA6053	5-14	F	791
POA6053	5-14	M	787
POA6053	15-19	F	299
POA6053	15-19	M	286
POA6053	20-24	F	176
POA6053	20-24	M	155
POA6053	25+	F	444
POA6053	25+	M	308
POA6054	0-4	F	162
POA6054	0-4	M	193
POA6054	5-14	F	1061
POA6054	5-14	M	1205
POA6054	15-19	F	366
POA6054	15-19	M	401
POA6054	20-24	F	208
POA6054	20-24	M	207
POA6054	25+	F	523
POA6054	25+	M	325
POA6055	0-4	F	427
POA6055	0-4	M	462
POA6055	5-14	F	2031
POA6055	5-14	M	2189
POA6055	15-19	F	621
POA6055	15-19	M	663
POA6055	20-24	F	333
POA6055	20-24	M	275
POA6055	25+	F	882
POA6055	25+	M	534
POA6056	0-4	F	307
POA6056	0-4	M	344
POA6056	5-14	F	2094
POA6056	5-14	M	2258
POA6056	15-19	F	767
POA6056	15-19	M	799
POA6056	20-24	F	426
POA6056	20-24	M	307
POA6056	25+	F	850
POA6056	25+	M	434
POA6057	0-4	F	114
POA6057	0-4	M	171
POA6057	5-14	F	979
POA6057	5-14	M	1040
POA6057	15-19	F	379
POA6057	15-19	M	365
POA6057	20-24	F	157
POA6057	20-24	M	124
POA6057	25+	F	321
POA6057	25+	M	157
POA6058	0-4	F	110
POA6058	0-4	M	102
POA6058	5-14	F	731
POA6058	5-14	M	795
POA6058	15-19	F	240
POA6058	15-19	M	230
POA6058	20-24	F	111
POA6058	20-24	M	104
POA6058	25+	F	278
POA6058	25+	M	142
POA6059	0-4	F	174
POA6059	0-4	M	185
POA6059	5-14	F	1169
POA6059	5-14	M	1227
POA6059	15-19	F	543
POA6059	15-19	M	568
POA6059	20-24	F	359
POA6059	20-24	M	333
POA6059	25+	F	521
POA6059	25+	M	372
POA6060	0-4	F	164
POA6060	0-4	M	199
POA6060	5-14	F	993
POA6060	5-14	M	946
POA6060	15-19	F	369
POA6060	15-19	M	357
POA6060	20-24	F	388
POA6060	20-24	M	305
POA6060	25+	F	917
POA6060	25+	M	617
POA6061	0-4	F	375
POA6061	0-4	M	356
POA6061	5-14	F	2070
POA6061	5-14	M	2276
POA6061	15-19	F	693
POA6061	15-19	M	756
POA6061	20-24	F	608
POA6061	20-24	M	575
POA6061	25+	F	1539
POA6061	25+	M	1039
POA6062	0-4	F	245
POA6062	0-4	M	304
POA6062	5-14	F	1601
POA6062	5-14	M	1766
POA6062	15-19	F	678
POA6062	15-19	M	715
POA6062	20-24	F	421
POA6062	20-24	M	446
POA6062	25+	F	767
POA6062	25+	M	585
POA6063	0-4	F	109
POA6063	0-4	M	134
POA6063	5-14	F	963
POA6063	5-14	M	1118
POA6063	15-19	F	387
POA6063	15-19	M	390
POA6063	20-24	F	177
POA6063	20-24	M	179
POA6063	25+	F	326
POA6063	25+	M	208
POA6064	0-4	F	229
POA6064	0-4	M	228
POA6064	5-14	F	1783
POA6064	5-14	M	1914
POA6064	15-19	F	760
POA6064	15-19	M	713
POA6064	20-24	F	436
POA6064	20-24	M	375
POA6064	25+	F	733
POA6064	25+	M	444
POA6065	0-4	F	720
POA6065	0-4	M	787
POA6065	5-14	F	5031
POA6065	5-14	M	5199
POA6065	15-19	F	1787
POA6065	15-19	M	1773
POA6065	20-24	F	835
POA6065	20-24	M	759
POA6065	25+	F	1469
POA6065	25+	M	766
POA6066	0-4	F	139
POA6066	0-4	M	151
POA6066	5-14	F	1110
POA6066	5-14	M	1192
POA6066	15-19	F	488
POA6066	15-19	M	494
POA6066	20-24	F	246
POA6066	20-24	M	236
POA6066	25+	F	401
POA6066	25+	M	218
POA6067	5-14	M	5
POA6067	15-19	F	3
POA6069	0-4	F	497
POA6069	0-4	M	597
POA6069	5-14	F	3728
POA6069	5-14	M	3870
POA6069	15-19	F	1172
POA6069	15-19	M	1212
POA6069	20-24	F	455
POA6069	20-24	M	368
POA6069	25+	F	1042
POA6069	25+	M	515
POA6070	0-4	F	27
POA6070	0-4	M	29
POA6070	5-14	F	268
POA6070	5-14	M	289
POA6070	15-19	F	90
POA6070	15-19	M	99
POA6070	20-24	F	30
POA6070	20-24	M	32
POA6070	25+	F	81
POA6070	25+	M	40
POA6071	0-4	F	31
POA6071	0-4	M	23
POA6071	5-14	F	197
POA6071	5-14	M	212
POA6071	15-19	F	82
POA6071	15-19	M	98
POA6071	20-24	F	37
POA6071	20-24	M	39
POA6071	25+	F	73
POA6071	25+	M	44
POA6072	0-4	F	4
POA6072	0-4	M	9
POA6072	5-14	F	44
POA6072	5-14	M	49
POA6072	15-19	F	29
POA6072	15-19	M	21
POA6072	20-24	F	11
POA6072	20-24	M	10
POA6072	25+	F	19
POA6072	25+	M	6
POA6073	0-4	F	15
POA6073	0-4	M	14
POA6073	5-14	F	186
POA6073	5-14	M	161
POA6073	15-19	F	63
POA6073	15-19	M	78
POA6073	20-24	F	20
POA6073	20-24	M	24
POA6073	25+	F	58
POA6073	25+	M	30
POA6074	0-4	F	8
POA6074	0-4	M	7
POA6074	5-14	F	61
POA6074	5-14	M	59
POA6074	15-19	F	27
POA6074	15-19	M	25
POA6074	20-24	F	9
POA6074	20-24	M	9
POA6074	25+	F	14
POA6074	25+	M	10
POA6076	0-4	F	148
POA6076	0-4	M	118
POA6076	5-14	F	1413
POA6076	5-14	M	1535
POA6076	15-19	F	568
POA6076	15-19	M	596
POA6076	20-24	F	231
POA6076	20-24	M	244
POA6076	25+	F	397
POA6076	25+	M	235
POA6077	0-4	F	7
POA6077	0-4	M	5
POA6077	5-14	F	57
POA6077	5-14	M	83
POA6077	15-19	F	40
POA6077	15-19	M	43
POA6077	20-24	F	17
POA6077	20-24	M	21
POA6077	25+	F	24
POA6077	25+	M	7
POA6078	0-4	M	3
POA6078	5-14	F	54
POA6078	5-14	M	68
POA6078	15-19	F	22
POA6078	15-19	M	31
POA6078	20-24	F	6
POA6078	20-24	M	18
POA6078	25+	F	16
POA6078	25+	M	4
POA6081	0-4	F	45
POA6081	0-4	M	33
POA6081	5-14	F	299
POA6081	5-14	M	333
POA6081	15-19	F	157
POA6081	15-19	M	141
POA6081	20-24	F	36
POA6081	20-24	M	41
POA6081	25+	F	97
POA6081	25+	M	42
POA6082	0-4	F	19
POA6082	0-4	M	23
POA6082	5-14	F	210
POA6082	5-14	M	259
POA6082	15-19	F	96
POA6082	15-19	M	68
POA6082	20-24	F	23
POA6082	20-24	M	25
POA6082	25+	F	81
POA6082	25+	M	34
POA6083	0-4	F	21
POA6083	0-4	M	16
POA6083	5-14	F	197
POA6083	5-14	M	186
POA6083	15-19	F	97
POA6083	15-19	M	88
POA6083	20-24	F	27
POA6083	20-24	M	30
POA6083	25+	F	59
POA6083	25+	M	34
POA6084	0-4	F	65
POA6084	0-4	M	55
POA6084	5-14	F	559
POA6084	5-14	M	625
POA6084	15-19	F	206
POA6084	15-19	M	218
POA6084	20-24	F	70
POA6084	20-24	M	51
POA6084	25+	F	148
POA6084	25+	M	44
POA6100	0-4	F	115
POA6100	0-4	M	102
POA6100	5-14	F	581
POA6100	5-14	M	627
POA6100	15-19	F	262
POA6100	15-19	M	216
POA6100	20-24	F	349
POA6100	20-24	M	309
POA6100	25+	F	663
POA6100	25+	M	467
POA6101	0-4	F	138
POA6101	0-4	M	157
POA6101	5-14	F	737
POA6101	5-14	M	789
POA6101	15-19	F	267
POA6101	15-19	M	270
POA6101	20-24	F	337
POA6101	20-24	M	300
POA6101	25+	F	637
POA6101	25+	M	495
POA6102	0-4	F	75
POA6102	0-4	M	64
POA6102	5-14	F	436
POA6102	5-14	M	479
POA6102	15-19	F	292
POA6102	15-19	M	242
POA6102	20-24	F	538
POA6102	20-24	M	691
POA6102	25+	F	568
POA6102	25+	M	692
POA6103	0-4	F	58
POA6103	0-4	M	73
POA6103	5-14	F	391
POA6103	5-14	M	418
POA6103	15-19	F	123
POA6103	15-19	M	112
POA6103	20-24	F	179
POA6103	20-24	M	182
POA6103	25+	F	435
POA6103	25+	M	335
POA6104	0-4	F	108
POA6104	0-4	M	93
POA6104	5-14	F	655
POA6104	5-14	M	693
POA6104	15-19	F	217
POA6104	15-19	M	253
POA6104	20-24	F	187
POA6104	20-24	M	181
POA6104	25+	F	439
POA6104	25+	M	290
POA6105	0-4	F	103
POA6105	0-4	M	118
POA6105	5-14	F	859
POA6105	5-14	M	879
POA6105	15-19	F	321
POA6105	15-19	M	320
POA6105	20-24	F	212
POA6105	20-24	M	211
POA6105	25+	F	512
POA6105	25+	M	351
POA6107	0-4	F	431
POA6107	0-4	M	489
POA6107	5-14	F	2668
POA6107	5-14	M	2811
POA6107	15-19	F	899
POA6107	15-19	M	927
POA6107	20-24	F	984
POA6107	20-24	M	1010
POA6107	25+	F	1798
POA6107	25+	M	1286
POA6108	0-4	F	189
POA6108	0-4	M	202
POA6108	5-14	F	1479
POA6108	5-14	M	1465
POA6108	15-19	F	553
POA6108	15-19	M	540
POA6108	20-24	F	295
POA6108	20-24	M	294
POA6108	25+	F	585
POA6108	25+	M	369
POA6109	0-4	F	119
POA6109	0-4	M	89
POA6109	5-14	F	782
POA6109	5-14	M	851
POA6109	15-19	F	284
POA6109	15-19	M	297
POA6109	20-24	F	189
POA6109	20-24	M	121
POA6109	25+	F	345
POA6109	25+	M	207
POA6110	0-4	F	446
POA6110	0-4	M	415
POA6110	5-14	F	2986
POA6110	5-14	M	3297
POA6110	15-19	F	1091
POA6110	15-19	M	1025
POA6110	20-24	F	551
POA6110	20-24	M	483
POA6110	25+	F	1000
POA6110	25+	M	592
POA6111	0-4	F	157
POA6111	0-4	M	177
POA6111	5-14	F	1384
POA6111	5-14	M	1425
POA6111	15-19	F	527
POA6111	15-19	M	486
POA6111	20-24	F	212
POA6111	20-24	M	185
POA6111	25+	F	488
POA6111	25+	M	267
POA6112	0-4	F	799
POA6112	0-4	M	894
POA6112	5-14	F	5258
POA6112	5-14	M	5541
POA6112	15-19	F	1507
POA6112	15-19	M	1438
POA6112	20-24	F	687
POA6112	20-24	M	551
POA6112	25+	F	1693
POA6112	25+	M	947
POA6121	0-4	F	17
POA6121	0-4	M	25
POA6121	5-14	F	202
POA6121	5-14	M	235
POA6121	15-19	F	85
POA6121	15-19	M	75
POA6121	20-24	F	33
POA6121	20-24	M	39
POA6121	25+	F	50
POA6121	25+	M	30
POA6122	0-4	F	274
POA6122	0-4	M	306
POA6122	5-14	F	1776
POA6122	5-14	M	1907
POA6122	15-19	F	479
POA6122	15-19	M	427
POA6122	20-24	F	173
POA6122	20-24	M	111
POA6122	25+	F	487
POA6122	25+	M	225
POA6123	0-4	F	18
POA6123	0-4	M	21
POA6123	5-14	F	145
POA6123	5-14	M	159
POA6123	15-19	F	52
POA6123	15-19	M	32
POA6123	20-24	F	13
POA6123	20-24	M	12
POA6123	25+	F	51
POA6123	25+	M	21
POA6124	0-4	F	11
POA6124	0-4	M	14
POA6124	5-14	F	80
POA6124	5-14	M	87
POA6124	15-19	F	23
POA6124	15-19	M	15
POA6124	20-24	F	11
POA6124	25+	F	12
POA6124	25+	M	9
POA6125	0-4	F	19
POA6125	0-4	M	26
POA6125	5-14	F	178
POA6125	5-14	M	189
POA6125	15-19	F	83
POA6125	15-19	M	90
POA6125	20-24	F	24
POA6125	20-24	M	24
POA6125	25+	F	47
POA6125	25+	M	9
POA6126	0-4	M	7
POA6126	5-14	F	12
POA6126	5-14	M	12
POA6126	15-19	F	4
POA6126	15-19	M	3
POA6126	25+	M	3
POA6147	0-4	F	116
POA6147	0-4	M	148
POA6147	5-14	F	852
POA6147	5-14	M	862
POA6147	15-19	F	279
POA6147	15-19	M	343
POA6147	20-24	F	189
POA6147	20-24	M	237
POA6147	25+	F	440
POA6147	25+	M	308
POA6148	0-4	F	137
POA6148	0-4	M	157
POA6148	5-14	F	1225
POA6148	5-14	M	1337
POA6148	15-19	F	602
POA6148	15-19	M	592
POA6148	20-24	F	311
POA6148	20-24	M	299
POA6148	25+	F	432
POA6148	25+	M	260
POA6149	0-4	F	152
POA6149	0-4	M	176
POA6149	5-14	F	1213
POA6149	5-14	M	1299
POA6149	15-19	F	484
POA6149	15-19	M	517
POA6149	20-24	F	275
POA6149	20-24	M	261
POA6149	25+	F	399
POA6149	25+	M	253
POA6150	0-4	F	84
POA6150	0-4	M	92
POA6150	5-14	F	722
POA6150	5-14	M	712
POA6150	15-19	F	482
POA6150	15-19	M	419
POA6150	20-24	F	339
POA6150	20-24	M	297
POA6150	25+	F	280
POA6150	25+	M	249
POA6151	0-4	F	108
POA6151	0-4	M	142
POA6151	5-14	F	701
POA6151	5-14	M	864
POA6151	15-19	F	393
POA6151	15-19	M	465
POA6151	20-24	F	356
POA6151	20-24	M	304
POA6151	25+	F	468
POA6151	25+	M	376
POA6152	0-4	F	200
POA6152	0-4	M	188
POA6152	5-14	F	1145
POA6152	5-14	M	1319
POA6152	15-19	F	578
POA6152	15-19	M	707
POA6152	20-24	F	625
POA6152	20-24	M	662
POA6152	25+	F	746
POA6152	25+	M	583
POA6153	0-4	F	171
POA6153	0-4	M	172
POA6153	5-14	F	1269
POA6153	5-14	M	1372
POA6153	15-19	F	551
POA6153	15-19	M	550
POA6153	20-24	F	365
POA6153	20-24	M	363
POA6153	25+	F	436
POA6153	25+	M	308
POA6154	0-4	F	80
POA6154	0-4	M	90
POA6154	5-14	F	705
POA6154	5-14	M	719
POA6154	15-19	F	280
POA6154	15-19	M	306
POA6154	20-24	F	151
POA6154	20-24	M	184
POA6154	25+	F	217
POA6154	25+	M	131
POA6155	0-4	F	458
POA6155	0-4	M	460
POA6155	5-14	F	3948
POA6155	5-14	M	4044
POA6155	15-19	F	1772
POA6155	15-19	M	1778
POA6155	20-24	F	914
POA6155	20-24	M	943
POA6155	25+	F	1196
POA6155	25+	M	806
POA6156	0-4	F	154
POA6156	0-4	M	139
POA6156	5-14	F	1213
POA6156	5-14	M	1192
POA6156	15-19	F	565
POA6156	15-19	M	515
POA6156	20-24	F	283
POA6156	20-24	M	237
POA6156	25+	F	375
POA6156	25+	M	228
POA6157	0-4	F	111
POA6157	0-4	M	117
POA6157	5-14	F	765
POA6157	5-14	M	825
POA6157	15-19	F	361
POA6157	15-19	M	310
POA6157	20-24	F	213
POA6157	20-24	M	171
POA6157	25+	F	344
POA6157	25+	M	218
POA6158	0-4	F	62
POA6158	0-4	M	63
POA6158	5-14	F	509
POA6158	5-14	M	458
POA6158	15-19	F	251
POA6158	15-19	M	228
POA6158	20-24	F	109
POA6158	20-24	M	104
POA6158	25+	F	182
POA6158	25+	M	95
POA6159	0-4	F	21
POA6159	0-4	M	13
POA6159	5-14	F	135
POA6159	5-14	M	140
POA6159	15-19	F	64
POA6159	15-19	M	63
POA6159	20-24	F	67
POA6159	20-24	M	38
POA6159	25+	F	107
POA6159	25+	M	65
POA6160	0-4	F	47
POA6160	0-4	M	43
POA6160	5-14	F	306
POA6160	5-14	M	299
POA6160	15-19	F	149
POA6160	15-19	M	118
POA6160	20-24	F	162
POA6160	20-24	M	122
POA6160	25+	F	323
POA6160	25+	M	202
POA6161	5-14	M	6
POA6161	20-24	F	4
POA6161	25+	M	6
POA6162	0-4	F	101
POA6162	0-4	M	116
POA6162	5-14	F	580
POA6162	5-14	M	587
POA6162	15-19	F	226
POA6162	15-19	M	228
POA6162	20-24	F	180
POA6162	20-24	M	99
POA6162	25+	F	357
POA6162	25+	M	198
POA6163	0-4	F	371
POA6163	0-4	M	461
POA6163	5-14	F	2532
POA6163	5-14	M	2565
POA6163	15-19	F	1087
POA6163	15-19	M	986
POA6163	20-24	F	789
POA6163	20-24	M	676
POA6163	25+	F	1516
POA6163	25+	M	892
POA6164	0-4	F	729
POA6164	0-4	M	805
POA6164	5-14	F	4516
POA6164	5-14	M	4727
POA6164	15-19	F	1527
POA6164	15-19	M	1521
POA6164	20-24	F	871
POA6164	20-24	M	699
POA6164	25+	F	1678
POA6164	25+	M	983
POA6166	0-4	F	99
POA6166	0-4	M	102
POA6166	5-14	F	620
POA6166	5-14	M	625
POA6166	15-19	F	244
POA6166	15-19	M	231
POA6166	20-24	F	133
POA6166	20-24	M	108
POA6166	25+	F	179
POA6166	25+	M	112
POA6167	0-4	F	302
POA6167	0-4	M	267
POA6167	5-14	F	1672
POA6167	5-14	M	1872
POA6167	15-19	F	530
POA6167	15-19	M	572
POA6167	20-24	F	236
POA6167	20-24	M	209
POA6167	25+	F	638
POA6167	25+	M	334
POA6168	0-4	F	129
POA6168	0-4	M	148
POA6168	5-14	F	1063
POA6168	5-14	M	1134
POA6168	15-19	F	372
POA6168	15-19	M	397
POA6168	20-24	F	199
POA6168	20-24	M	121
POA6168	25+	F	481
POA6168	25+	M	252
POA6169	0-4	F	225
POA6169	0-4	M	264
POA6169	5-14	F	2120
POA6169	5-14	M	2250
POA6169	15-19	F	753
POA6169	15-19	M	744
POA6169	20-24	F	274
POA6169	20-24	M	223
POA6169	25+	F	732
POA6169	25+	M	333
POA6170	0-4	F	235
POA6170	0-4	M	215
POA6170	5-14	F	1257
POA6170	5-14	M	1345
POA6170	15-19	F	355
POA6170	15-19	M	360
POA6170	20-24	F	201
POA6170	20-24	M	158
POA6170	25+	F	524
POA6170	25+	M	305
POA6171	0-4	F	434
POA6171	0-4	M	526
POA6171	5-14	F	3167
POA6171	5-14	M	3204
POA6171	15-19	F	927
POA6171	15-19	M	896
POA6171	20-24	F	313
POA6171	20-24	M	243
POA6171	25+	F	960
POA6171	25+	M	423
POA6172	0-4	F	110
POA6172	0-4	M	129
POA6172	5-14	F	948
POA6172	5-14	M	988
POA6172	15-19	F	387
POA6172	15-19	M	339
POA6172	20-24	F	127
POA6172	20-24	M	101
POA6172	25+	F	268
POA6172	25+	M	119
POA6173	0-4	F	118
POA6173	0-4	M	137
POA6173	5-14	F	1103
POA6173	5-14	M	1169
POA6173	15-19	F	413
POA6173	15-19	M	438
POA6173	20-24	F	141
POA6173	20-24	M	126
POA6173	25+	F	276
POA6173	25+	M	115
POA6174	0-4	F	56
POA6174	0-4	M	78
POA6174	5-14	F	428
POA6174	5-14	M	460
POA6174	15-19	F	148
POA6174	15-19	M	163
POA6174	20-24	F	48
POA6174	20-24	M	45
POA6174	25+	F	150
POA6174	25+	M	60
POA6175	0-4	F	38
POA6175	0-4	M	57
POA6175	5-14	F	329
POA6175	5-14	M	332
POA6175	15-19	F	99
POA6175	15-19	M	114
POA6175	20-24	F	33
POA6175	20-24	M	35
POA6175	25+	F	85
POA6175	25+	M	36
POA6176	0-4	F	31
POA6176	0-4	M	28
POA6176	5-14	F	178
POA6176	5-14	M	146
POA6176	15-19	F	47
POA6176	15-19	M	45
POA6176	20-24	F	9
POA6176	20-24	M	16
POA6176	25+	F	54
POA6176	25+	M	11
POA6180	0-4	F	68
POA6180	0-4	M	73
POA6180	5-14	F	556
POA6180	5-14	M	565
POA6180	15-19	F	163
POA6180	15-19	M	177
POA6180	20-24	F	53
POA6180	20-24	M	42
POA6180	25+	F	180
POA6180	25+	M	69
POA6181	0-4	F	4
POA6181	5-14	F	36
POA6181	5-14	M	26
POA6181	15-19	F	22
POA6181	15-19	M	17
POA6181	20-24	M	5
POA6181	25+	F	8
POA6181	25+	M	3
POA6207	0-4	F	4
POA6207	0-4	M	9
POA6207	5-14	F	75
POA6207	5-14	M	87
POA6207	15-19	F	25
POA6207	15-19	M	15
POA6207	20-24	F	9
POA6207	20-24	M	9
POA6207	25+	F	24
POA6208	0-4	F	89
POA6208	0-4	M	84
POA6208	5-14	F	793
POA6208	5-14	M	783
POA6208	15-19	F	277
POA6208	15-19	M	218
POA6208	20-24	F	54
POA6208	20-24	M	45
POA6208	25+	F	227
POA6208	25+	M	65
POA6209	0-4	F	13
POA6209	0-4	M	11
POA6209	5-14	F	78
POA6209	5-14	M	97
POA6209	15-19	F	53
POA6209	15-19	M	42
POA6209	20-24	F	14
POA6209	20-24	M	14
POA6209	25+	F	21
POA6209	25+	M	8
POA6210	0-4	F	528
POA6210	0-4	M	533
POA6210	5-14	F	3971
POA6210	5-14	M	4012
POA6210	15-19	F	1456
POA6210	15-19	M	1369
POA6210	20-24	F	599
POA6210	20-24	M	400
POA6210	25+	F	1349
POA6210	25+	M	594
POA6211	0-4	F	56
POA6211	0-4	M	84
POA6211	5-14	F	576
POA6211	5-14	M	556
POA6211	15-19	F	176
POA6211	15-19	M	189
POA6211	20-24	F	46
POA6211	20-24	M	43
POA6211	25+	F	160
POA6211	25+	M	59
POA6213	0-4	F	6
POA6213	0-4	M	7
POA6213	5-14	F	43
POA6213	5-14	M	37
POA6213	15-19	F	12
POA6213	15-19	M	9
POA6213	25+	F	11
POA6213	25+	M	3
POA6214	0-4	F	6
POA6214	0-4	M	9
POA6214	5-14	F	40
POA6214	5-14	M	51
POA6214	15-19	F	11
POA6214	15-19	M	16
POA6214	20-24	F	6
POA6214	20-24	M	3
POA6214	25+	F	10
POA6215	0-4	F	22
POA6215	0-4	M	22
POA6215	5-14	F	234
POA6215	5-14	M	228
POA6215	15-19	F	84
POA6215	15-19	M	79
POA6215	20-24	F	17
POA6215	20-24	M	16
POA6215	25+	F	61
POA6215	25+	M	11
POA6218	0-4	F	5
POA6218	0-4	M	5
POA6218	5-14	F	33
POA6218	5-14	M	42
POA6218	15-19	F	9
POA6218	15-19	M	9
POA6218	20-24	M	3
POA6218	25+	F	10
POA6219	0-4	M	4
POA6219	5-14	F	32
POA6219	5-14	M	31
POA6219	15-19	F	14
POA6219	15-19	M	15
POA6219	20-24	M	4
POA6219	25+	F	12
POA6219	25+	M	6
POA6220	0-4	F	22
POA6220	0-4	M	24
POA6220	5-14	F	232
POA6220	5-14	M	263
POA6220	15-19	F	66
POA6220	15-19	M	63
POA6220	20-24	F	8
POA6220	20-24	M	15
POA6220	25+	F	64
POA6220	25+	M	28
POA6221	0-4	M	5
POA6221	5-14	F	8
POA6221	5-14	M	13
POA6221	15-19	F	23
POA6221	15-19	M	24
POA6221	20-24	F	4
POA6221	25+	F	10
POA6221	25+	M	3
POA6223	5-14	F	11
POA6223	5-14	M	13
POA6223	15-19	F	3
POA6223	25+	M	3
POA6224	0-4	F	3
POA6224	0-4	M	4
POA6224	5-14	F	59
POA6224	5-14	M	84
POA6224	15-19	F	24
POA6224	15-19	M	25
POA6224	20-24	F	4
POA6224	25+	F	13
POA6224	25+	M	8
POA6225	0-4	F	63
POA6225	0-4	M	53
POA6225	5-14	F	489
POA6225	5-14	M	533
POA6225	15-19	F	154
POA6225	15-19	M	192
POA6225	20-24	F	32
POA6225	20-24	M	18
POA6225	25+	F	119
POA6225	25+	M	41
POA6226	0-4	F	8
POA6226	0-4	M	10
POA6226	5-14	F	73
POA6226	5-14	M	79
POA6226	15-19	F	27
POA6226	15-19	M	24
POA6226	20-24	F	5
POA6226	25+	F	17
POA6226	25+	M	7
POA6227	0-4	F	6
POA6227	0-4	M	4
POA6227	5-14	F	70
POA6227	5-14	M	73
POA6227	15-19	F	22
POA6227	15-19	M	10
POA6227	25+	F	17
POA6227	25+	M	4
POA6228	5-14	F	3
POA6228	5-14	M	12
POA6228	15-19	F	8
POA6228	15-19	M	3
POA6229	5-14	F	7
POA6229	15-19	M	4
POA6230	0-4	F	306
POA6230	0-4	M	342
POA6230	5-14	F	2614
POA6230	5-14	M	2811
POA6230	15-19	F	963
POA6230	15-19	M	925
POA6230	20-24	F	297
POA6230	20-24	M	195
