POA_CODE_2021	MaxSchoolingCompleted	adults
POA6021	Year 8	1039
POA6021	Year 9	653
POA6021	Year 10	2952
POA6021	Year 11	1321
POA6021	Year 12	10400
POA6022	Did not go to school	23
POA6022	Year 8	111
POA6022	Year 9	158
POA6022	Year 10	842
POA6022	Year 11	374
POA6022	Year 12	2518
POA6023	Did not go to school	24
POA6023	Year 8	197
POA6023	Year 9	433
POA6023	Year 10	2053
POA6023	Year 11	1030
POA6023	Year 12	8367
POA6024	Did not go to school	42
POA6024	Year 8	189
POA6024	Year 9	451
POA6024	Year 10	2231
POA6024	Year 11	1096
POA6024	Year 12	6649
POA6025	Did not go to school	58
POA6025	Year 8	397
POA6025	Year 9	947
POA6025	Year 10	4753
POA6025	Year 11	2472
POA6025	Year 12	16014
POA6026	Did not go to school	71
POA6026	Year 8	371
POA6026	Year 9	686
POA6026	Year 10	3860
POA6026	Year 11	1885
POA6026	Year 12	11176
POA6027	Did not go to school	89
POA6027	Year 8	531
POA6027	Year 9	1258
POA6027	Year 10	6647
POA6027	Year 11	3572
POA6027	Year 12	21312
POA6028	Did not go to school	36
POA6028	Year 8	225
POA6028	Year 9	611
POA6028	Year 10	3428
POA6028	Year 11	1931
POA6028	Year 12	12325
POA6029	Did not go to school	6
POA6029	Year 8	37
POA6029	Year 9	76
POA6029	Year 10	284
POA6029	Year 11	148
POA6029	Year 12	1678
POA6030	Did not go to school	163
POA6030	Year 8	651
POA6030	Year 9	1429
POA6030	Year 10	6610
POA6030	Year 11	3601
POA6030	Year 12	18300
POA6031	Did not go to school	92
POA6031	Year 8	177
POA6031	Year 9	533
POA6031	Year 10	2628
POA6031	Year 11	1554
POA6031	Year 12	8377
POA6032	Did not go to school	4
POA6032	Year 8	5
POA6032	Year 9	5
POA6032	Year 10	32
POA6032	Year 11	16
POA6032	Year 12	93
POA6033	Did not go to school	5
POA6033	Year 8	10
POA6033	Year 9	29
POA6033	Year 10	90
POA6033	Year 11	34
POA6033	Year 12	168
POA6034	Did not go to school	10
POA6034	Year 8	31
POA6034	Year 9	80
POA6034	Year 10	518
POA6034	Year 11	291
POA6034	Year 12	1574
POA6035	Did not go to school	25
POA6035	Year 8	151
POA6035	Year 9	381
POA6035	Year 10	2011
POA6035	Year 11	992
POA6035	Year 12	4082
POA6036	Did not go to school	57
POA6036	Year 8	177
POA6036	Year 9	560
POA6036	Year 10	2729
POA6036	Year 11	1630
POA6036	Year 12	7722
POA6037	Did not go to school	4
POA6037	Year 8	58
POA6037	Year 9	166
POA6037	Year 10	815
POA6037	Year 11	361
POA6037	Year 12	1260
POA6038	Did not go to school	24
POA6038	Year 8	80
POA6038	Year 9	225
POA6038	Year 10	1351
POA6038	Year 11	845
POA6038	Year 12	4604
POA6041	Did not go to school	3
POA6041	Year 8	59
POA6041	Year 9	86
POA6041	Year 10	453
POA6041	Year 11	144
POA6041	Year 12	492
POA6042	Year 8	6
POA6042	Year 9	4
POA6042	Year 10	31
POA6042	Year 11	11
POA6042	Year 12	25
POA6043	Year 8	7
POA6043	Year 9	12
POA6043	Year 10	89
POA6043	Year 11	29
POA6043	Year 12	66
POA6044	Did not go to school	9
POA6044	Year 8	54
POA6044	Year 9	58
POA6044	Year 10	367
POA6044	Year 11	106
POA6044	Year 12	449
POA6050	Did not go to school	62
POA6050	Year 8	308
POA6050	Year 9	383
POA6050	Year 10	1457
POA6050	Year 11	831
POA6050	Year 12	9738
POA6051	Did not go to school	49
POA6051	Year 8	209
POA6051	Year 9	245
POA6051	Year 10	1249
POA6051	Year 11	736
POA6051	Year 12	8245
POA6052	Did not go to school	62
POA6052	Year 8	259
POA6052	Year 9	291
POA6052	Year 10	1252
POA6052	Year 11	664
POA6052	Year 12	6527
POA6053	Did not go to school	80
POA6053	Year 8	364
POA6053	Year 9	432
POA6053	Year 10	1861
POA6053	Year 11	952
POA6053	Year 12	8347
POA6054	Did not go to school	135
POA6054	Year 8	633
POA6054	Year 9	755
POA6054	Year 10	3465
POA6054	Year 11	1515
POA6054	Year 12	9696
POA6055	Did not go to school	214
POA6055	Year 8	524
POA6055	Year 9	898
POA6055	Year 10	4311
POA6055	Year 11	2263
POA6055	Year 12	15311
POA6056	Did not go to school	206
POA6056	Year 8	1250
POA6056	Year 9	1712
POA6056	Year 10	8496
POA6056	Year 11	3735
POA6056	Year 12	16161
POA6057	Did not go to school	74
POA6057	Year 8	349
POA6057	Year 9	713
POA6057	Year 10	3590
POA6057	Year 11	1682
POA6057	Year 12	6429
POA6058	Did not go to school	81
POA6058	Year 8	301
POA6058	Year 9	619
POA6058	Year 10	2596
POA6058	Year 11	1294
POA6058	Year 12	5124
POA6059	Did not go to school	244
POA6059	Year 8	913
POA6059	Year 9	787
POA6059	Year 10	3248
POA6059	Year 11	1520
POA6059	Year 12	12781
POA6060	Did not go to school	197
POA6060	Year 8	724
POA6060	Year 9	619
POA6060	Year 10	2854
POA6060	Year 11	1513
POA6060	Year 12	14853
POA6061	Did not go to school	945
POA6061	Year 8	1718
POA6061	Year 9	1338
POA6061	Year 10	5115
POA6061	Year 11	2517
POA6061	Year 12	19169
POA6062	Did not go to school	420
POA6062	Year 8	1381
POA6062	Year 9	1213
POA6062	Year 10	5166
POA6062	Year 11	2433
POA6062	Year 12	16599
POA6063	Did not go to school	255
POA6063	Year 8	535
POA6063	Year 9	565
POA6063	Year 10	2481
POA6063	Year 11	1227
POA6063	Year 12	6183
POA6064	Did not go to school	892
POA6064	Year 8	1414
POA6064	Year 9	1260
POA6064	Year 10	5095
POA6064	Year 11	2426
POA6064	Year 12	12528
POA6065	Did not go to school	485
POA6065	Year 8	1228
POA6065	Year 9	2119
POA6065	Year 10	9990
POA6065	Year 11	5351
POA6065	Year 12	31584
POA6066	Did not go to school	322
POA6066	Year 8	533
POA6066	Year 9	682
POA6066	Year 10	3231
POA6066	Year 11	1610
POA6066	Year 12	7867
POA6067	Year 8	7
POA6067	Year 10	8
POA6067	Year 11	6
POA6067	Year 12	9
POA6068	Year 10	3
POA6068	Year 12	4
POA6069	Did not go to school	203
POA6069	Year 8	644
POA6069	Year 9	1503
POA6069	Year 10	7244
POA6069	Year 11	4015
POA6069	Year 12	19174
POA6070	Year 8	27
POA6070	Year 9	93
POA6070	Year 10	487
POA6070	Year 11	248
POA6070	Year 12	1977
POA6071	Year 8	40
POA6071	Year 9	113
POA6071	Year 10	581
POA6071	Year 11	259
POA6071	Year 12	1748
POA6072	Year 8	7
POA6072	Year 9	34
POA6072	Year 10	149
POA6072	Year 11	75
POA6072	Year 12	395
POA6073	Did not go to school	3
POA6073	Year 8	76
POA6073	Year 9	128
POA6073	Year 10	655
POA6073	Year 11	298
POA6073	Year 12	1400
POA6074	Year 8	17
POA6074	Year 9	41
POA6074	Year 10	233
POA6074	Year 11	94
POA6074	Year 12	407
POA6076	Did not go to school	54
POA6076	Year 8	418
POA6076	Year 9	756
POA6076	Year 10	3744
POA6076	Year 11	1712
POA6076	Year 12	10892
POA6077	Did not go to school	11
POA6077	Year 8	59
POA6077	Year 9	90
POA6077	Year 10	403
POA6077	Year 11	134
POA6077	Year 12	673
POA6078	Did not go to school	4
POA6078	Year 8	30
POA6078	Year 9	40
POA6078	Year 10	205
POA6078	Year 11	97
POA6078	Year 12	360
POA6079	Year 8	6
POA6079	Year 10	12
POA6079	Year 11	3
POA6079	Year 12	9
POA6081	Did not go to school	11
POA6081	Year 8	58
POA6081	Year 9	191
POA6081	Year 10	945
POA6081	Year 11	482
POA6081	Year 12	2128
POA6082	Did not go to school	7
POA6082	Year 8	60
POA6082	Year 9	145
POA6082	Year 10	692
POA6082	Year 11	345
POA6082	Year 12	1306
POA6083	Did not go to school	6
POA6083	Year 8	53
POA6083	Year 9	149
POA6083	Year 10	801
POA6083	Year 11	346
POA6083	Year 12	1480
POA6084	Did not go to school	21
POA6084	Year 8	151
POA6084	Year 9	378
POA6084	Year 10	2033
POA6084	Year 11	910
POA6084	Year 12	3193
POA6090	Year 11	9
POA6090	Year 12	5
POA6100	Did not go to school	76
POA6100	Year 8	218
POA6100	Year 9	283
POA6100	Year 10	1590
POA6100	Year 11	900
POA6100	Year 12	9758
POA6101	Did not go to school	121
POA6101	Year 8	291
POA6101	Year 9	379
POA6101	Year 10	1719
POA6101	Year 11	945
POA6101	Year 12	10033
POA6102	Did not go to school	103
POA6102	Year 8	376
POA6102	Year 9	310
POA6102	Year 10	1366
POA6102	Year 11	653
POA6102	Year 12	8118
POA6103	Did not go to school	78
POA6103	Year 8	224
POA6103	Year 9	257
POA6103	Year 10	1252
POA6103	Year 11	741
POA6103	Year 12	6242
POA6104	Did not go to school	132
POA6104	Year 8	386
POA6104	Year 9	486
POA6104	Year 10	2218
POA6104	Year 11	1089
POA6104	Year 12	7241
POA6105	Did not go to school	161
POA6105	Year 8	502
POA6105	Year 9	548
POA6105	Year 10	2295
POA6105	Year 11	1127
POA6105	Year 12	7698
POA6106	Year 12	6
POA6107	Did not go to school	596
POA6107	Year 8	1239
POA6107	Year 9	1403
POA6107	Year 10	5606
POA6107	Year 11	2727
POA6107	Year 12	24782
POA6108	Did not go to school	255
POA6108	Year 8	666
POA6108	Year 9	879
POA6108	Year 10	4150
POA6108	Year 11	1977
POA6108	Year 12	10204
POA6109	Did not go to school	332
POA6109	Year 8	503
POA6109	Year 9	492
POA6109	Year 10	2291
POA6109	Year 11	962
POA6109	Year 12	5013
POA6110	Did not go to school	567
POA6110	Year 8	1159
POA6110	Year 9	1751
POA6110	Year 10	7751
POA6110	Year 11	3514
POA6110	Year 12	17938
POA6111	Did not go to school	144
POA6111	Year 8	506
POA6111	Year 9	1017
POA6111	Year 10	4914
POA6111	Year 11	2262
POA6111	Year 12	9184
POA6112	Did not go to school	333
POA6112	Year 8	1207
POA6112	Year 9	2364
POA6112	Year 10	10848
POA6112	Year 11	5314
POA6112	Year 12	29645
POA6121	Did not go to school	7
POA6121	Year 8	70
POA6121	Year 9	160
POA6121	Year 10	721
POA6121	Year 11	304
POA6121	Year 12	1144
POA6122	Did not go to school	46
POA6122	Year 8	273
POA6122	Year 9	783
POA6122	Year 10	3958
POA6122	Year 11	2032
POA6122	Year 12	7904
POA6123	Year 8	51
POA6123	Year 9	110
POA6123	Year 10	471
POA6123	Year 11	233
POA6123	Year 12	708
POA6124	Did not go to school	3
POA6124	Year 8	22
POA6124	Year 9	40
POA6124	Year 10	242
POA6124	Year 11	130
POA6124	Year 12	444
POA6125	Did not go to school	24
POA6125	Year 8	55
POA6125	Year 9	146
POA6125	Year 10	1001
POA6125	Year 11	358
POA6125	Year 12	1205
POA6126	Year 8	6
POA6126	Year 9	14
POA6126	Year 10	55
POA6126	Year 11	19
POA6126	Year 12	105
POA6147	Did not go to school	203
POA6147	Year 8	490
POA6147	Year 9	492
POA6147	Year 10	2086
POA6147	Year 11	1036
POA6147	Year 12	7327
POA6148	Did not go to school	83
POA6148	Year 8	372
POA6148	Year 9	583
POA6148	Year 10	2275
POA6148	Year 11	1126
POA6148	Year 12	10374
POA6149	Did not go to school	84
POA6149	Year 8	265
POA6149	Year 9	453
POA6149	Year 10	2371
POA6149	Year 11	1162
POA6149	Year 12	10582
POA6150	Did not go to school	71
POA6150	Year 8	237
POA6150	Year 9	323
POA6150	Year 10	1413
POA6150	Year 11	626
POA6150	Year 12	7998
POA6151	Did not go to school	37
POA6151	Year 8	155
POA6151	Year 9	355
POA6151	Year 10	1651
POA6151	Year 11	953
POA6151	Year 12	10809
POA6152	Did not go to school	115
POA6152	Year 8	394
POA6152	Year 9	598
POA6152	Year 10	2544
POA6152	Year 11	1347
POA6152	Year 12	15916
POA6153	Did not go to school	57
POA6153	Year 8	253
POA6153	Year 9	471
POA6153	Year 10	2168
POA6153	Year 11	1096
POA6153	Year 12	12957
POA6154	Did not go to school	28
POA6154	Year 8	229
POA6154	Year 9	307
POA6154	Year 10	1217
POA6154	Year 11	565
POA6154	Year 12	5927
POA6155	Did not go to school	371
POA6155	Year 8	961
POA6155	Year 9	1508
POA6155	Year 10	6787
POA6155	Year 11	3220
POA6155	Year 12	28517
POA6156	Did not go to school	40
POA6156	Year 8	291
POA6156	Year 9	588
POA6156	Year 10	2334
POA6156	Year 11	1187
POA6156	Year 12	9485
POA6157	Did not go to school	54
POA6157	Year 8	241
POA6157	Year 9	392
POA6157	Year 10	1839
POA6157	Year 11	939
POA6157	Year 12	8039
POA6158	Did not go to school	7
POA6158	Year 8	107
POA6158	Year 9	196
POA6158	Year 10	801
POA6158	Year 11	418
POA6158	Year 12	4496
POA6159	Did not go to school	3
POA6159	Year 8	46
POA6159	Year 9	74
POA6159	Year 10	371
POA6159	Year 11	230
POA6159	Year 12	2477
POA6160	Did not go to school	40
POA6160	Year 8	175
POA6160	Year 9	202
POA6160	Year 10	925
POA6160	Year 11	486
POA6160	Year 12	5679
POA6161	Year 9	4
POA6161	Year 10	20
POA6161	Year 11	15
POA6161	Year 12	100
POA6162	Did not go to school	89
POA6162	Year 8	406
POA6162	Year 9	300
POA6162	Year 10	1315
POA6162	Year 11	687
POA6162	Year 12	6745
POA6163	Did not go to school	335
POA6163	Year 8	1864
POA6163	Year 9	1918
POA6163	Year 10	8611
POA6163	Year 11	3949
POA6163	Year 12	26704
POA6164	Did not go to school	258
POA6164	Year 8	1003
POA6164	Year 9	1860
POA6164	Year 10	8963
POA6164	Year 11	5065
POA6164	Year 12	31959
POA6165	Year 10	27
POA6165	Year 12	23
POA6166	Did not go to school	57
POA6166	Year 8	379
POA6166	Year 9	408
POA6166	Year 10	2014
POA6166	Year 11	904
POA6166	Year 12	4600
POA6167	Did not go to school	175
POA6167	Year 8	732
POA6167	Year 9	1175
POA6167	Year 10	6129
POA6167	Year 11	2396
POA6167	Year 12	10461
POA6168	Did not go to school	104
POA6168	Year 8	718
POA6168	Year 9	1257
POA6168	Year 10	6031
POA6168	Year 11	2525
POA6168	Year 12	8582
POA6169	Did not go to school	86
POA6169	Year 8	753
POA6169	Year 9	1632
POA6169	Year 10	7788
POA6169	Year 11	3603
POA6169	Year 12	12754
POA6170	Did not go to school	88
POA6170	Year 8	191
POA6170	Year 9	490
POA6170	Year 10	2354
POA6170	Year 11	1335
POA6170	Year 12	7657
POA6171	Did not go to school	62
POA6171	Year 8	418
POA6171	Year 9	1216
POA6171	Year 10	6087
POA6171	Year 11	3516
POA6171	Year 12	14645
POA6172	Did not go to school	31
POA6172	Year 8	253
POA6172	Year 9	591
POA6172	Year 10	2790
POA6172	Year 11	1389
POA6172	Year 12	4781
POA6173	Did not go to school	17
POA6173	Year 8	89
POA6173	Year 9	381
POA6173	Year 10	2040
POA6173	Year 11	1247
POA6173	Year 12	5121
POA6174	Did not go to school	11
POA6174	Year 8	72
POA6174	Year 9	192
POA6174	Year 10	1041
POA6174	Year 11	525
POA6174	Year 12	2163
POA6175	Year 8	44
POA6175	Year 9	145
POA6175	Year 10	794
POA6175	Year 11	381
POA6175	Year 12	1552
POA6176	Did not go to school	5
POA6176	Year 8	26
POA6176	Year 9	79
POA6176	Year 10	374
POA6176	Year 11	193
POA6176	Year 12	767
POA6180	Did not go to school	12
POA6180	Year 8	122
POA6180	Year 9	246
POA6180	Year 10	1282
POA6180	Year 11	655
POA6180	Year 12	2476
POA6181	Year 8	10
POA6181	Year 9	31
POA6181	Year 10	107
POA6181	Year 11	80
POA6181	Year 12	159
POA6207	Year 8	20
POA6207	Year 9	41
POA6207	Year 10	280
POA6207	Year 11	128
POA6207	Year 12	382
POA6208	Did not go to school	25
POA6208	Year 8	391
POA6208	Year 9	752
POA6208	Year 10	3300
POA6208	Year 11	1368
POA6208	Year 12	3789
POA6209	Did not go to school	10
POA6209	Year 8	95
POA6209	Year 9	117
POA6209	Year 10	587
POA6209	Year 11	216
POA6209	Year 12	547
POA6210	Did not go to school	209
POA6210	Year 8	2257
POA6210	Year 9	4000
POA6210	Year 10	17635
POA6210	Year 11	7339
POA6210	Year 12	26402
POA6211	Did not go to school	3
POA6211	Year 8	171
POA6211	Year 9	440
POA6211	Year 10	2050
POA6211	Year 11	848
POA6211	Year 12	2962
POA6213	Year 8	23
POA6213	Year 9	24
POA6213	Year 10	166
POA6213	Year 11	63
POA6213	Year 12	214
POA6214	Year 8	20
POA6214	Year 9	28
POA6214	Year 10	150
POA6214	Year 11	84
POA6214	Year 12	209
POA6215	Did not go to school	9
POA6215	Year 8	170
POA6215	Year 9	258
POA6215	Year 10	1147
POA6215	Year 11	454
POA6215	Year 12	1127
POA6218	Year 8	19
POA6218	Year 9	23
POA6218	Year 10	166
POA6218	Year 11	56
POA6218	Year 12	134
POA6219	Year 8	9
POA6219	Year 9	40
POA6219	Year 10	166
POA6219	Year 11	64
POA6219	Year 12	185
POA6220	Did not go to school	22
POA6220	Year 8	201
POA6220	Year 9	246
POA6220	Year 10	1025
POA6220	Year 11	361
POA6220	Year 12	1451
POA6221	Year 8	10
POA6221	Year 9	16
POA6221	Year 10	69
POA6221	Year 11	41
POA6221	Year 12	106
POA6223	Year 8	5
POA6223	Year 9	3
POA6223	Year 10	37
POA6223	Year 11	17
POA6223	Year 12	69
POA6224	Year 8	50
POA6224	Year 9	50
POA6224	Year 10	351
POA6224	Year 11	129
POA6224	Year 12	330
POA6225	Did not go to school	25
POA6225	Year 8	320
POA6225	Year 9	550
POA6225	Year 10	2548
POA6225	Year 11	1126
POA6225	Year 12	2233
POA6226	Year 8	17
POA6226	Year 9	32
POA6226	Year 10	206
POA6226	Year 11	103
POA6226	Year 12	334
POA6227	Year 8	14
POA6227	Year 9	32
POA6227	Year 10	157
POA6227	Year 11	75
POA6227	Year 12	276
POA6228	Year 8	3
POA6228	Year 9	9
POA6228	Year 10	36
POA6228	Year 11	15
POA6228	Year 12	37
POA6229	Year 8	10
POA6229	Year 9	7
POA6229	Year 10	53
POA6229	Year 11	18
POA6229	Year 12	47
POA6230	Did not go to school	156
POA6230	Year 8	1146
POA6230	Year 9	2074
POA6230	Year 10	10360
POA6230	Year 11	4307
POA6230	Year 12	16099
POA6232	Did not go to school	28
POA6232	Year 8	302
POA6232	Year 9	525
POA6232	Year 10	2697
POA6232	Year 11	1190
POA6232	Year 12	3657
POA6233	Did not go to school	28
POA6233	Year 8	355
POA6233	Year 9	883
POA6233	Year 10	4629
POA6233	Year 11	2151
POA6233	Year 12	6992
POA6236	Year 8	36
POA6236	Year 9	88
POA6236	Year 10	514
POA6236	Year 11	211
POA6236	Year 12	850
POA6237	Did not go to school	6
POA6237	Year 8	45
POA6237	Year 9	120
POA6237	Year 10	615
POA6237	Year 11	251
POA6237	Year 12	941
POA6239	Did not go to school	18
POA6239	Year 8	140
POA6239	Year 9	268
POA6239	Year 10	1144
POA6239	Year 11	462
POA6239	Year 12	1517
POA6240	Did not go to school	6
POA6240	Year 8	4
POA6240	Year 9	11
POA6240	Year 10	39
POA6240	Year 11	19
POA6240	Year 12	71
POA6243	Year 8	4
POA6243	Year 9	4
POA6243	Year 10	17
POA6243	Year 11	6
POA6243	Year 12	31
POA6244	Did not go to school	3
POA6244	Year 8	43
POA6244	Year 9	79
POA6244	Year 10	346
POA6244	Year 11	120
POA6244	Year 12	542
POA6251	Did not go to school	5
POA6251	Year 8	10
POA6251	Year 9	11
POA6251	Year 10	94
POA6251	Year 11	24
POA6251	Year 12	107
POA6252	Did not go to school	7
POA6252	Year 8	4
POA6252	Year 9	7
POA6252	Year 10	38
POA6252	Year 11	20
POA6252	Year 12	44
POA6253	Year 8	14
POA6253	Year 9	25
POA6253	Year 10	128
POA6253	Year 11	66
POA6253	Year 12	291
POA6254	Year 8	17
POA6254	Year 9	26
POA6254	Year 10	159
POA6254	Year 11	53
POA6254	Year 12	143
POA6255	Year 8	92
POA6255	Year 9	186
POA6255	Year 10	992
POA6255	Year 11	431
POA6255	Year 12	1649
POA6256	Year 8	4
POA6256	Year 9	13
POA6256	Year 10	90
POA6256	Year 11	26
POA6256	Year 12	174
POA6258	Did not go to school	52
POA6258	Year 8	233
POA6258	Year 9	356
POA6258	Year 10	1465
POA6258	Year 11	712
POA6258	Year 12	2103
POA6260	Year 8	42
POA6260	Year 9	54
POA6260	Year 10	304
POA6260	Year 11	121
POA6260	Year 12	510
POA6262	Year 8	17
POA6262	Year 9	46
POA6262	Year 10	166
POA6262	Year 11	58
POA6262	Year 12	264
POA6271	Did not go to school	9
POA6271	Year 8	66
POA6271	Year 9	170
POA6271	Year 10	850
POA6271	Year 11	350
POA6271	Year 12	1134
POA6275	Did not go to school	4
POA6275	Year 8	39
POA6275	Year 9	63
POA6275	Year 10	344
POA6275	Year 11	150
POA6275	Year 12	549
POA6280	Did not go to school	111
POA6280	Year 8	818
POA6280	Year 9	1302
POA6280	Year 10	6827
POA6280	Year 11	2938
POA6280	Year 12	11310
POA6281	Did not go to school	5
POA6281	Year 8	78
POA6281	Year 9	251
POA6281	Year 10	1266
POA6281	Year 11	690
POA6281	Year 12	3958
POA6282	Year 8	14
POA6282	Year 9	27
POA6282	Year 10	215
POA6282	Year 11	100
POA6282	Year 12	783
POA6284	Year 8	25
POA6284	Year 9	69
POA6284	Year 10	383
POA6284	Year 11	208
POA6284	Year 12	1236
POA6285	Did not go to school	10
POA6285	Year 8	129
POA6285	Year 9	258
POA6285	Year 10	1491
POA6285	Year 11	836
POA6285	Year 12	4880
POA6286	Year 8	12
POA6286	Year 9	12
POA6286	Year 10	121
POA6286	Year 11	74
POA6286	Year 12	381
POA6288	Year 8	7
POA6288	Year 9	30
POA6288	Year 10	130
POA6288	Year 11	73
POA6288	Year 12	233
POA6290	Did not go to school	4
POA6290	Year 8	49
POA6290	Year 9	85
POA6290	Year 10	489
POA6290	Year 11	173
POA6290	Year 12	714
POA6302	Did not go to school	5
POA6302	Year 8	112
POA6302	Year 9	164
POA6302	Year 10	844
POA6302	Year 11	278
POA6302	Year 12	1258
POA6304	Year 8	64
POA6304	Year 9	112
POA6304	Year 10	406
POA6304	Year 11	139
POA6304	Year 12	562
POA6306	Did not go to school	4
POA6306	Year 8	48
POA6306	Year 9	48
POA6306	Year 10	258
POA6306	Year 11	79
POA6306	Year 12	297
POA6308	Did not go to school	5
POA6308	Year 8	59
POA6308	Year 9	95
POA6308	Year 10	365
POA6308	Year 11	131
POA6308	Year 12	493
POA6309	Year 8	8
POA6309	Year 9	25
POA6309	Year 10	58
POA6309	Year 11	28
POA6309	Year 12	105
POA6311	Year 8	9
POA6311	Year 9	42
POA6311	Year 10	154
POA6311	Year 11	52
POA6311	Year 12	201
POA6312	Did not go to school	24
POA6312	Year 8	151
POA6312	Year 9	228
POA6312	Year 10	936
POA6312	Year 11	464
POA6312	Year 12	1516
POA6313	Year 8	7
POA6313	Year 9	21
POA6313	Year 10	50
POA6313	Year 11	23
POA6313	Year 12	86
POA6315	Did not go to school	3
POA6315	Year 8	59
POA6315	Year 9	104
POA6315	Year 10	461
POA6315	Year 11	159
POA6315	Year 12	607
POA6316	Year 8	13
POA6316	Year 9	21
POA6316	Year 10	82
POA6316	Year 11	23
POA6316	Year 12	140
POA6317	Did not go to school	121
POA6317	Year 8	224
POA6317	Year 9	208
POA6317	Year 10	767
POA6317	Year 11	379
POA6317	Year 12	1188
POA6318	Year 8	16
POA6318	Year 9	18
POA6318	Year 10	84
POA6318	Year 11	41
POA6318	Year 12	177
POA6320	Did not go to school	6
POA6320	Year 8	19
POA6320	Year 9	26
POA6320	Year 10	111
POA6320	Year 11	41
POA6320	Year 12	174
POA6321	Year 8	19
POA6321	Year 9	27
POA6321	Year 10	115
POA6321	Year 11	46
POA6321	Year 12	136
POA6322	Year 8	13
POA6322	Year 9	6
POA6322	Year 10	59
POA6322	Year 11	28
POA6322	Year 12	73
POA6323	Year 8	30
POA6323	Year 9	57
POA6323	Year 10	308
POA6323	Year 11	76
POA6323	Year 12	326
POA6324	Did not go to school	47
POA6324	Year 8	100
POA6324	Year 9	173
POA6324	Year 10	811
POA6324	Year 11	324
POA6324	Year 12	1252
POA6326	Did not go to school	5
POA6326	Year 8	9
POA6326	Year 9	27
POA6326	Year 10	110
POA6326	Year 11	49
POA6326	Year 12	196
POA6327	Year 8	10
POA6327	Year 9	5
POA6327	Year 10	54
POA6327	Year 11	23
POA6327	Year 12	85
POA6328	Year 8	16
POA6328	Year 9	13
POA6328	Year 10	77
POA6328	Year 11	44
POA6328	Year 12	162
POA6330	Did not go to school	148
POA6330	Year 8	1116
POA6330	Year 9	1771
POA6330	Year 10	8674
POA6330	Year 11	3677
POA6330	Year 12	13914
POA6333	Did not go to school	7
POA6333	Year 8	101
POA6333	Year 9	244
POA6333	Year 10	1179
POA6333	Year 11	464
POA6333	Year 12	2704
POA6335	Did not go to school	4
POA6335	Year 8	17
POA6335	Year 9	31
POA6335	Year 10	154
POA6335	Year 11	35
POA6335	Year 12	280
POA6336	Year 8	4
POA6336	Year 9	10
POA6336	Year 10	71
POA6336	Year 11	26
POA6336	Year 12	124
POA6337	Year 8	7
POA6337	Year 9	24
POA6337	Year 10	83
POA6337	Year 11	37
POA6337	Year 12	206
POA6338	Year 8	13
POA6338	Year 9	35
POA6338	Year 10	162
POA6338	Year 11	49
POA6338	Year 12	293
POA6341	Year 8	5
POA6341	Year 9	7
POA6341	Year 10	43
POA6341	Year 11	24
POA6341	Year 12	101
POA6343	Year 8	3
POA6343	Year 9	3
POA6343	Year 10	30
POA6343	Year 11	10
POA6343	Year 12	89
POA6346	Did not go to school	5
POA6346	Year 8	11
POA6346	Year 9	34
POA6346	Year 10	164
POA6346	Year 11	67
POA6346	Year 12	310
POA6348	Year 8	31
POA6348	Year 9	57
POA6348	Year 10	247
POA6348	Year 11	92
POA6348	Year 12	371
POA6350	Year 8	14
POA6350	Year 9	13
POA6350	Year 10	64
POA6350	Year 11	20
POA6350	Year 12	112
POA6351	Year 10	3
POA6351	Year 11	4
POA6351	Year 12	29
POA6352	Year 9	9
POA6352	Year 10	24
POA6352	Year 11	14
POA6352	Year 12	47
POA6353	Did not go to school	3
POA6353	Year 8	14
