POA_CODE_2021	Age	ProvidedUnpaidChildcare	ForOwnChild	ForOtherChild	Sex	adults
POA0838	35-44				F	7
POA0838	35-44				M	9
POA0838	35-44	0			F	18
POA0838	35-44	0			M	32
POA0838	35-44	1	0	1	F	4
POA0838	35-44	1	0	1	M	3
POA0838	35-44	1	1	0	F	39
POA0838	35-44	1	1	0	M	33
POA0838	35-44	1	1	1	F	4
POA0838	45-54				F	5
POA0838	45-54				M	12
POA0838	45-54	0			F	33
POA0838	45-54	0			M	34
POA0838	45-54	1	0	1	F	3
POA0838	45-54	1	0	1	M	3
POA0838	45-54	1	1	0	F	12
POA0838	45-54	1	1	0	M	7
POA0838	55-64				F	7
POA0838	55-64				M	10
POA0838	55-64	0			F	33
POA0838	55-64	0			M	62
POA0838	55-64	1	0	1	F	9
POA0838	55-64	1	0	1	M	6
POA0838	55-64	1	1	0	M	4
POA0838	65-74				F	8
POA0838	65-74				M	5
POA0838	65-74	0			F	28
POA0838	65-74	0			M	39
POA0838	65-74	1	0	1	F	4
POA0838	75-84	0			F	11
POA0838	75-84	0			M	7
POA0839	15-19	0			F	4
POA0839	15-19	0			M	9
POA0839	20-24				F	5
POA0839	20-24	0			F	18
POA0839	20-24	0			M	22
POA0839	20-24	1	0	1	F	7
POA0839	20-24	1	1	0	F	4
POA0839	25-34				F	9
POA0839	25-34				M	9
POA0839	25-34	0			F	43
POA0839	25-34	0			M	29
POA0839	25-34	1	0	1	F	3
POA0839	25-34	1	1	0	F	27
POA0839	25-34	1	1	0	M	12
POA0839	25-34	1	1	1	F	3
POA0839	35-44				F	8
POA0839	35-44				M	3
POA0839	35-44	0			F	10
POA0839	35-44	0			M	10
POA0839	35-44	1	0	1	F	3
POA0839	35-44	1	1	0	F	12
POA0839	35-44	1	1	0	M	6
POA0839	45-54				F	5
POA0839	45-54				M	6
POA0839	45-54	0			F	18
POA0839	45-54	0			M	15
POA0839	55-64				F	4
POA0839	55-64				M	6
POA0839	55-64	0			F	12
POA0839	55-64	0			M	11
POA0839	55-64	1	0	1	M	4
POA0839	65-74				F	6
POA0839	65-74				M	7
POA0839	65-74	0			F	16
POA0839	65-74	0			M	19
POA0839	65-74	1	0	1	F	4
POA0839	75-84				F	6
POA0839	75-84	0			F	9
POA0839	75-84	0			M	3
POA0840	15-19				M	3
POA0840	25-34	1	1	0	F	3
POA0840	35-44				F	3
POA0840	35-44				M	10
POA0840	35-44	0			F	6
POA0840	35-44	0			M	9
POA0840	35-44	1	1	0	F	3
POA0840	35-44	1	1	0	M	3
POA0840	45-54				F	3
POA0840	45-54				M	15
POA0840	45-54	0			F	19
POA0840	45-54	0			M	26
POA0840	45-54	1	1	0	F	3
POA0840	45-54	1	1	0	M	7
POA0840	55-64				F	10
POA0840	55-64				M	5
POA0840	55-64	0			F	39
POA0840	55-64	0			M	46
POA0840	55-64	1	0	1	F	3
POA0840	55-64	1	0	1	M	3
POA0840	65-74				F	6
POA0840	65-74				M	8
POA0840	65-74	0			F	44
POA0840	65-74	0			M	75
POA0840	65-74	1	0	1	F	7
POA0840	65-74	1	0	1	M	4
POA0840	75-84				M	4
POA0840	75-84	0			F	9
POA0840	75-84	0			M	15
POA0841	15-19				M	3
POA0841	15-19	0			F	9
POA0841	15-19	0			M	18
POA0841	15-19	1	0	1	F	7
POA0841	20-24	0			F	4
POA0841	20-24	0			M	9
POA0841	20-24	1	1	0	F	5
POA0841	20-24	1	1	0	M	4
POA0841	25-34				F	3
POA0841	25-34				M	3
POA0841	25-34	0			F	9
POA0841	25-34	0			M	18
POA0841	25-34	1	0	1	F	4
POA0841	25-34	1	1	0	F	5
POA0841	25-34	1	1	0	M	9
POA0841	35-44				F	5
POA0841	35-44				M	6
POA0841	35-44	0			F	15
POA0841	35-44	0			M	18
POA0841	35-44	1	0	1	F	4
POA0841	35-44	1	1	0	F	20
POA0841	35-44	1	1	0	M	15
POA0841	45-54				F	8
POA0841	45-54				M	20
POA0841	45-54	0			F	34
POA0841	45-54	0			M	40
POA0841	45-54	1	0	1	M	5
POA0841	45-54	1	1	0	M	12
POA0841	55-64				F	6
POA0841	55-64				M	16
POA0841	55-64	0			F	27
POA0841	55-64	0			M	45
POA0841	55-64	1	0	1	F	8
POA0841	55-64	1	1	0	M	6
POA0841	65-74				F	4
POA0841	65-74				M	3
POA0841	65-74	0			F	21
POA0841	65-74	0			M	36
POA0841	65-74	1	0	1	F	3
POA0841	75-84	0			F	3
POA0841	75-84	0			M	20
POA0845	15-19				F	9
POA0845	15-19	0			F	7
POA0845	20-24				F	5
POA0845	20-24	0			F	4
POA0845	20-24	0			M	3
POA0845	25-34				F	9
POA0845	25-34				M	4
POA0845	25-34	0			F	3
POA0845	25-34	0			M	12
POA0845	25-34	1	0	1	F	4
POA0845	25-34	1	1	0	F	8
POA0845	35-44				F	8
POA0845	35-44				M	4
POA0845	35-44	0			F	5
POA0845	35-44	0			M	4
POA0845	35-44	1	0	1	F	4
POA0845	35-44	1	1	0	F	10
POA0845	35-44	1	1	0	M	3
POA0845	45-54				F	7
POA0845	45-54				M	14
POA0845	45-54	0			F	15
POA0845	45-54	0			M	15
POA0845	45-54	1	1	0	F	3
POA0845	45-54	1	1	0	M	3
POA0845	55-64				M	8
POA0845	55-64	0			F	21
POA0845	55-64	0			M	25
POA0845	55-64	1	1	0	M	3
POA0845	65-74				F	9
POA0845	65-74				M	5
POA0845	65-74	0			F	15
POA0845	65-74	0			M	23
POA0845	65-74	1	0	1	F	7
POA0845	75-84	0			F	4
POA0845	75-84	0			M	8
POA0846	15-19	0			F	5
POA0846	15-19	0			M	3
POA0846	20-24	0			F	3
POA0846	25-34				F	10
POA0846	25-34				M	8
POA0846	25-34	0			F	8
POA0846	25-34	0			M	13
POA0846	25-34	1	1	0	F	11
POA0846	35-44				F	3
POA0846	35-44				M	4
POA0846	35-44	0			F	3
POA0846	35-44	0			M	3
POA0846	35-44	1	1	0	F	4
POA0846	45-54				F	3
POA0846	45-54				M	5
POA0846	45-54	0			F	13
POA0846	45-54	0			M	9
POA0846	45-54	1	0	1	F	4
POA0846	45-54	1	1	0	M	4
POA0846	55-64				F	11
POA0846	55-64				M	6
POA0846	55-64	0			F	24
POA0846	55-64	0			M	22
POA0846	65-74				F	5
POA0846	65-74				M	9
POA0846	65-74	0			F	19
POA0846	65-74	0			M	21
POA0846	65-74	1	1	0	F	3
POA0846	75-84				M	5
POA0846	75-84	0			F	4
POA0846	75-84	0			M	15
POA0846	85+	0			M	3
POA0847	15-19				F	3
POA0847	15-19				M	4
POA0847	15-19	0			F	7
POA0847	15-19	0			M	10
POA0847	20-24	0			F	4
POA0847	20-24	0			M	7
POA0847	20-24	1	1	0	F	4
POA0847	25-34				M	6
POA0847	25-34	0			F	14
POA0847	25-34	0			M	12
POA0847	25-34	1	1	0	F	8
POA0847	25-34	1	1	0	M	5
POA0847	25-34	1	1	1	F	4
POA0847	35-44				F	5
POA0847	35-44				M	4
POA0847	35-44	0			F	8
POA0847	35-44	0			M	3
POA0847	35-44	1	1	0	F	3
POA0847	35-44	1	1	0	M	4
POA0847	45-54				F	5
POA0847	45-54				M	7
POA0847	45-54	0			F	18
POA0847	45-54	0			M	18
POA0847	45-54	1	0	1	M	4
POA0847	45-54	1	1	0	M	5
POA0847	55-64				F	3
POA0847	55-64				M	9
POA0847	55-64	0			F	13
POA0847	55-64	0			M	25
POA0847	65-74				F	4
POA0847	65-74	0			F	16
POA0847	65-74	0			M	14
POA0847	75-84	0			F	7
POA0847	75-84	0			M	7
POA0850	15-19				F	49
POA0850	15-19				M	50
POA0850	15-19	0			F	120
POA0850	15-19	0			M	154
POA0850	15-19	1	0	1	F	24
POA0850	15-19	1	0	1	M	20
POA0850	15-19	1	1	0	F	11
POA0850	15-19	1	1	0	M	5
POA0850	20-24				F	36
POA0850	20-24				M	43
POA0850	20-24	0			F	160
POA0850	20-24	0			M	202
POA0850	20-24	1	0	1	F	22
POA0850	20-24	1	0	1	M	12
POA0850	20-24	1	1	0	F	35
POA0850	20-24	1	1	0	M	15
POA0850	20-24	1	1	1	F	7
POA0850	20-24	1	1	1	M	3
POA0850	25-34				F	114
POA0850	25-34				M	122
POA0850	25-34	0			F	405
POA0850	25-34	0			M	422
POA0850	25-34	1	0	1	F	33
POA0850	25-34	1	0	1	M	15
POA0850	25-34	1	1	0	F	197
POA0850	25-34	1	1	0	M	115
POA0850	25-34	1	1	1	F	23
POA0850	25-34	1	1	1	M	7
POA0850	35-44				F	85
POA0850	35-44				M	98
POA0850	35-44	0			F	206
POA0850	35-44	0			M	218
POA0850	35-44	1	0	1	F	20
POA0850	35-44	1	0	1	M	8
POA0850	35-44	1	1	0	F	241
POA0850	35-44	1	1	0	M	199
POA0850	35-44	1	1	1	F	18
POA0850	35-44	1	1	1	M	7
POA0850	45-54				F	87
POA0850	45-54				M	75
POA0850	45-54	0			F	314
POA0850	45-54	0			M	277
POA0850	45-54	1	0	1	F	38
POA0850	45-54	1	0	1	M	21
POA0850	45-54	1	1	0	F	76
POA0850	45-54	1	1	0	M	83
POA0850	45-54	1	1	1	F	4
POA0850	45-54	1	1	1	M	9
POA0850	55-64				F	67
POA0850	55-64				M	91
POA0850	55-64	0			F	308
POA0850	55-64	0			M	309
POA0850	55-64	1	0	1	F	54
POA0850	55-64	1	0	1	M	27
POA0850	55-64	1	1	0	F	15
POA0850	55-64	1	1	0	M	19
POA0850	65-74				F	30
POA0850	65-74				M	48
POA0850	65-74	0			F	153
POA0850	65-74	0			M	222
POA0850	65-74	1	0	1	F	37
POA0850	65-74	1	0	1	M	23
POA0850	65-74	1	1	0	F	4
POA0850	65-74	1	1	0	M	3
POA0850	75-84				F	13
POA0850	75-84				M	20
POA0850	75-84	0			F	65
POA0850	75-84	0			M	93
POA0850	75-84	1	0	1	F	3
POA0850	75-84	1	0	1	M	3
POA0850	85+				M	7
POA0850	85+	0			F	13
POA0850	85+	0			M	13
POA0852	15-19				F	44
POA0852	15-19				M	49
POA0852	15-19	0			F	176
POA0852	15-19	0			M	222
POA0852	15-19	1	0	1	F	130
POA0852	15-19	1	0	1	M	120
POA0852	15-19	1	1	0	F	24
POA0852	15-19	1	1	0	M	7
POA0852	15-19	1	1	1	F	15
POA0852	15-19	1	1	1	M	4
POA0852	20-24				F	67
POA0852	20-24				M	98
POA0852	20-24	0			F	156
POA0852	20-24	0			M	187
POA0852	20-24	1	0	1	F	91
POA0852	20-24	1	0	1	M	92
POA0852	20-24	1	1	0	F	83
POA0852	20-24	1	1	0	M	56
POA0852	20-24	1	1	1	F	34
POA0852	20-24	1	1	1	M	32
POA0852	25-34				F	75
POA0852	25-34				M	133
POA0852	25-34	0			F	183
POA0852	25-34	0			M	297
POA0852	25-34	1	0	1	F	123
POA0852	25-34	1	0	1	M	106
POA0852	25-34	1	1	0	F	263
POA0852	25-34	1	1	0	M	194
POA0852	25-34	1	1	1	F	93
POA0852	25-34	1	1	1	M	56
POA0852	35-44				F	51
POA0852	35-44				M	100
POA0852	35-44	0			F	135
POA0852	35-44	0			M	202
POA0852	35-44	1	0	1	F	102
POA0852	35-44	1	0	1	M	71
POA0852	35-44	1	1	0	F	210
POA0852	35-44	1	1	0	M	155
POA0852	35-44	1	1	1	F	66
POA0852	35-44	1	1	1	M	34
POA0852	45-54				F	61
POA0852	45-54				M	88
POA0852	45-54	0			F	180
POA0852	45-54	0			M	203
POA0852	45-54	1	0	1	F	154
POA0852	45-54	1	0	1	M	96
POA0852	45-54	1	1	0	F	60
POA0852	45-54	1	1	0	M	68
POA0852	45-54	1	1	1	F	30
POA0852	45-54	1	1	1	M	23
POA0852	55-64				F	51
POA0852	55-64				M	68
POA0852	55-64	0			F	182
POA0852	55-64	0			M	190
POA0852	55-64	1	0	1	F	110
POA0852	55-64	1	0	1	M	64
POA0852	55-64	1	1	0	F	9
POA0852	55-64	1	1	0	M	24
POA0852	55-64	1	1	1	F	10
POA0852	55-64	1	1	1	M	9
POA0852	65-74				F	24
POA0852	65-74				M	48
POA0852	65-74	0			F	103
POA0852	65-74	0			M	147
POA0852	65-74	1	0	1	F	44
POA0852	65-74	1	0	1	M	29
POA0852	65-74	1	1	0	F	5
POA0852	65-74	1	1	0	M	3
POA0852	65-74	1	1	1	F	3
POA0852	75-84				F	3
POA0852	75-84				M	9
POA0852	75-84	0			F	36
POA0852	75-84	0			M	45
POA0852	75-84	1	0	1	F	7
POA0852	85+	0			F	6
POA0852	85+	0			M	9
POA0852	85+	1	0	1	F	4
POA0853	15-19	0			F	5
POA0853	15-19	0			M	13
POA0853	20-24				F	3
POA0853	20-24				M	11
POA0853	20-24	0			F	30
POA0853	20-24	0			M	44
POA0853	25-34				F	13
POA0853	25-34				M	21
POA0853	25-34	0			F	58
POA0853	25-34	0			M	94
POA0853	25-34	1	1	0	F	40
POA0853	25-34	1	1	0	M	28
POA0853	25-34	1	1	1	F	6
POA0853	35-44				F	3
POA0853	35-44				M	13
POA0853	35-44	0			F	17
POA0853	35-44	0			M	39
POA0853	35-44	1	0	1	M	3
POA0853	35-44	1	1	0	F	49
POA0853	35-44	1	1	0	M	39
POA0853	35-44	1	1	1	F	3
POA0853	45-54				M	7
POA0853	45-54	0			F	12
POA0853	45-54	0			M	25
POA0853	45-54	1	0	1	F	4
POA0853	45-54	1	1	0	F	7
POA0853	45-54	1	1	0	M	11
POA0853	55-64	0			F	6
POA0853	55-64	0			M	7
POA0853	55-64	1	0	1	F	6
POA0853	65-74	0			F	3
POA0854	15-19				M	4
POA0854	15-19	0			F	21
POA0854	15-19	0			M	14
POA0854	15-19	1	0	1	F	10
POA0854	15-19	1	0	1	M	6
POA0854	20-24	0			F	14
POA0854	20-24	0			M	21
POA0854	20-24	1	0	1	F	6
POA0854	20-24	1	0	1	M	4
POA0854	20-24	1	1	0	F	14
POA0854	20-24	1	1	0	M	3
POA0854	20-24	1	1	1	F	6
POA0854	25-34				F	6
POA0854	25-34				M	3
POA0854	25-34	0			F	13
POA0854	25-34	0			M	27
POA0854	25-34	1	0	1	F	10
POA0854	25-34	1	0	1	M	10
POA0854	25-34	1	1	0	F	25
POA0854	25-34	1	1	0	M	13
POA0854	35-44				F	9
POA0854	35-44				M	6
POA0854	35-44	0			F	13
POA0854	35-44	0			M	18
POA0854	35-44	1	0	1	F	8
POA0854	35-44	1	0	1	M	3
POA0854	35-44	1	1	0	F	15
POA0854	35-44	1	1	0	M	13
POA0854	45-54				M	6
POA0854	45-54	0			F	31
POA0854	45-54	0			M	35
POA0854	45-54	1	0	1	F	4
POA0854	45-54	1	0	1	M	7
POA0854	45-54	1	1	0	F	12
POA0854	45-54	1	1	0	M	5
POA0854	45-54	1	1	1	F	5
POA0854	55-64				F	9
POA0854	55-64				M	7
POA0854	55-64	0			F	30
POA0854	55-64	0			M	33
POA0854	55-64	1	0	1	F	7
POA0854	55-64	1	1	0	F	3
POA0854	55-64	1	1	1	F	4
POA0854	65-74				F	5
POA0854	65-74				M	4
POA0854	65-74	0			F	17
POA0854	65-74	0			M	16
POA0854	65-74	1	0	1	F	6
POA0854	75-84	0			M	4
POA0860	15-19				F	6
POA0860	15-19				M	17
POA0860	15-19	0			F	32
POA0860	15-19	0			M	45
POA0860	15-19	1	0	1	F	20
POA0860	15-19	1	0	1	M	30
POA0860	15-19	1	1	0	F	8
POA0860	15-19	1	1	1	F	9
POA0860	20-24				F	5
POA0860	20-24				M	16
POA0860	20-24	0			F	33
POA0860	20-24	0			M	50
POA0860	20-24	1	0	1	F	21
POA0860	20-24	1	0	1	M	20
POA0860	20-24	1	1	0	F	16
POA0860	20-24	1	1	0	M	7
POA0860	20-24	1	1	1	F	12
POA0860	20-24	1	1	1	M	3
POA0860	25-34				F	28
POA0860	25-34				M	64
POA0860	25-34	0			F	123
POA0860	25-34	0			M	140
POA0860	25-34	1	0	1	F	33
POA0860	25-34	1	0	1	M	33
POA0860	25-34	1	1	0	F	84
POA0860	25-34	1	1	0	M	44
POA0860	25-34	1	1	1	F	19
POA0860	25-34	1	1	1	M	9
POA0860	35-44				F	23
POA0860	35-44				M	40
POA0860	35-44	0			F	77
POA0860	35-44	0			M	74
POA0860	35-44	1	0	1	F	29
POA0860	35-44	1	0	1	M	9
POA0860	35-44	1	1	0	F	69
POA0860	35-44	1	1	0	M	51
POA0860	35-44	1	1	1	F	19
POA0860	35-44	1	1	1	M	5
POA0860	45-54				F	20
POA0860	45-54				M	34
POA0860	45-54	0			F	109
POA0860	45-54	0			M	119
POA0860	45-54	1	0	1	F	46
POA0860	45-54	1	0	1	M	24
POA0860	45-54	1	1	0	F	23
POA0860	45-54	1	1	0	M	20
POA0860	45-54	1	1	1	F	10
POA0860	45-54	1	1	1	M	10
POA0860	55-64				F	22
POA0860	55-64				M	25
POA0860	55-64	0			F	124
POA0860	55-64	0			M	144
POA0860	55-64	1	0	1	F	32
POA0860	55-64	1	0	1	M	14
POA0860	55-64	1	1	0	F	4
POA0860	55-64	1	1	0	M	8
POA0860	55-64	1	1	1	F	4
POA0860	55-64	1	1	1	M	3
POA0860	65-74				F	8
POA0860	65-74				M	15
POA0860	65-74	0			F	60
POA0860	65-74	0			M	88
POA0860	65-74	1	0	1	F	14
POA0860	65-74	1	0	1	M	12
POA0860	65-74	1	1	0	F	7
POA0860	65-74	1	1	0	M	3
POA0860	75-84				M	8
POA0860	75-84	0			F	27
POA0860	75-84	0			M	31
POA0860	85+	0			F	7
POA0862	15-19				F	11
POA0862	15-19				M	4
POA0862	15-19	0			F	14
POA0862	15-19	0			M	22
POA0862	15-19	1	0	1	M	3
POA0862	15-19	1	1	0	M	3
POA0862	20-24				M	5
POA0862	20-24	0			F	41
POA0862	20-24	0			M	42
POA0862	20-24	1	0	1	M	6
POA0862	20-24	1	1	0	F	3
POA0862	20-24	1	1	0	M	4
POA0862	25-34				F	6
POA0862	25-34				M	10
POA0862	25-34	0			F	32
POA0862	25-34	0			M	41
POA0862	25-34	1	0	1	M	4
POA0862	25-34	1	1	0	F	27
POA0862	25-34	1	1	0	M	18
POA0862	25-34	1	1	1	F	3
POA0862	35-44				F	5
POA0862	35-44				M	4
POA0862	35-44	0			F	15
POA0862	35-44	0			M	20
POA0862	35-44	1	0	1	F	3
POA0862	35-44	1	0	1	M	6
POA0862	35-44	1	1	0	F	17
POA0862	35-44	1	1	0	M	13
POA0862	45-54				M	3
POA0862	45-54	0			F	12
POA0862	45-54	0			M	18
POA0862	45-54	1	0	1	F	8
POA0862	45-54	1	0	1	M	3
POA0862	45-54	1	1	0	F	4
POA0862	45-54	1	1	0	M	3
POA0862	45-54	1	1	1	F	3
POA0862	55-64				M	12
POA0862	55-64	0			F	11
POA0862	55-64	0			M	24
POA0862	55-64	1	0	1	F	10
POA0862	55-64	1	0	1	M	6
POA0862	65-74				F	3
POA0862	65-74				M	10
POA0862	65-74	0			F	10
POA0862	65-74	0			M	16
POA0862	65-74	1	0	1	F	4
POA0862	65-74	1	0	1	M	6
POA0862	75-84	0			M	4
POA0862	75-84	1	0	1	F	5
POA0870	15-19				F	43
POA0870	15-19				M	50
POA0870	15-19	0			F	439
POA0870	15-19	0			M	531
POA0870	15-19	1	0	1	F	65
POA0870	15-19	1	0	1	M	34
POA0870	15-19	1	1	0	F	17
POA0870	15-19	1	1	0	M	9
POA0870	20-24				F	30
POA0870	20-24				M	37
POA0870	20-24	0			F	376
POA0870	20-24	0			M	401
POA0870	20-24	1	0	1	F	47
POA0870	20-24	1	0	1	M	23
POA0870	20-24	1	1	0	F	58
POA0870	20-24	1	1	0	M	28
POA0870	20-24	1	1	1	F	5
POA0870	25-34				F	162
POA0870	25-34				M	161
POA0870	25-34	0			F	1258
POA0870	25-34	0			M	1213
POA0870	25-34	1	0	1	F	105
POA0870	25-34	1	0	1	M	52
POA0870	25-34	1	1	0	F	599
POA0870	25-34	1	1	0	M	400
POA0870	25-34	1	1	1	F	46
POA0870	25-34	1	1	1	M	12
POA0870	35-44				F	104
POA0870	35-44				M	117
POA0870	35-44	0			F	639
POA0870	35-44	0			M	755
POA0870	35-44	1	0	1	F	63
POA0870	35-44	1	0	1	M	42
POA0870	35-44	1	1	0	F	767
POA0870	35-44	1	1	0	M	652
POA0870	35-44	1	1	1	F	61
POA0870	35-44	1	1	1	M	27
POA0870	45-54				F	103
POA0870	45-54				M	77
POA0870	45-54	0			F	829
POA0870	45-54	0			M	730
POA0870	45-54	1	0	1	F	121
POA0870	45-54	1	0	1	M	43
POA0870	45-54	1	1	0	F	298
POA0870	45-54	1	1	0	M	309
POA0870	45-54	1	1	1	F	16
POA0870	45-54	1	1	1	M	9
POA0870	55-64				F	87
POA0870	55-64				M	88
POA0870	55-64	0			F	899
POA0870	55-64	0			M	894
POA0870	55-64	1	0	1	F	168
POA0870	55-64	1	0	1	M	64
POA0870	55-64	1	1	0	F	39
POA0870	55-64	1	1	0	M	71
POA0870	55-64	1	1	1	F	5
POA0870	55-64	1	1	1	M	3
POA0870	65-74				F	44
POA0870	65-74				M	52
POA0870	65-74	0			F	488
POA0870	65-74	0			M	521
POA0870	65-74	1	0	1	F	106
POA0870	65-74	1	0	1	M	58
POA0870	65-74	1	1	0	F	13
POA0870	65-74	1	1	0	M	21
POA0870	75-84				F	17
POA0870	75-84				M	16
POA0870	75-84	0			F	202
POA0870	75-84	0			M	167
POA0870	75-84	1	0	1	F	17
POA0870	75-84	1	0	1	M	9
POA0870	85+				F	9
POA0870	85+	0			F	56
POA0870	85+	0			M	35
POA0872	15-19				F	80
POA0872	15-19				M	109
POA0872	15-19	0			F	262
POA0872	15-19	0			M	320
POA0872	15-19	1	0	1	F	163
POA0872	15-19	1	0	1	M	166
POA0872	15-19	1	1	0	F	34
POA0872	15-19	1	1	0	M	20
POA0872	15-19	1	1	1	F	10
POA0872	15-19	1	1	1	M	15
POA0872	20-24				F	72
POA0872	20-24				M	158
POA0872	20-24	0			F	232
POA0872	20-24	0			M	289
POA0872	20-24	1	0	1	F	161
POA0872	20-24	1	0	1	M	128
POA0872	20-24	1	1	0	F	129
POA0872	20-24	1	1	0	M	80
POA0872	20-24	1	1	1	F	42
POA0872	20-24	1	1	1	M	25
POA0872	25-34				F	168
POA0872	25-34				M	357
POA0872	25-34	0			F	409
POA0872	25-34	0			M	501
POA0872	25-34	1	0	1	F	228
POA0872	25-34	1	0	1	M	188
POA0872	25-34	1	1	0	F	477
POA0872	25-34	1	1	0	M	304
POA0872	25-34	1	1	1	F	124
POA0872	25-34	1	1	1	M	73
POA0872	35-44				F	101
POA0872	35-44				M	266
POA0872	35-44	0			F	282
POA0872	35-44	0			M	373
POA0872	35-44	1	0	1	F	220
POA0872	35-44	1	0	1	M	143
POA0872	35-44	1	1	0	F	320
POA0872	35-44	1	1	0	M	300
POA0872	35-44	1	1	1	F	99
POA0872	35-44	1	1	1	M	59
POA0872	45-54				F	119
POA0872	45-54				M	194
POA0872	45-54	0			F	337
POA0872	45-54	0			M	382
POA0872	45-54	1	0	1	F	274
POA0872	45-54	1	0	1	M	174
POA0872	45-54	1	1	0	F	92
POA0872	45-54	1	1	0	M	94
POA0872	45-54	1	1	1	F	41
POA0872	45-54	1	1	1	M	30
POA0872	55-64				F	88
POA0872	55-64				M	124
POA0872	55-64	0			F	332
POA0872	55-64	0			M	340
POA0872	55-64	1	0	1	F	218
POA0872	55-64	1	0	1	M	102
POA0872	55-64	1	1	0	F	20
POA0872	55-64	1	1	0	M	30
POA0872	55-64	1	1	1	F	11
POA0872	55-64	1	1	1	M	10
POA0872	65-74				F	34
POA0872	65-74				M	41
POA0872	65-74	0			F	159
POA0872	65-74	0			M	164
POA0872	65-74	1	0	1	F	97
POA0872	65-74	1	0	1	M	49
POA0872	65-74	1	1	0	F	6
POA0872	65-74	1	1	0	M	8
POA0872	65-74	1	1	1	F	4
POA0872	65-74	1	1	1	M	3
POA0872	75-84				F	9
POA0872	75-84				M	8
POA0872	75-84	0			F	67
POA0872	75-84	0			M	49
POA0872	75-84	1	0	1	F	27
POA0872	75-84	1	0	1	M	10
POA0872	75-84	1	1	0	M	3
POA0872	85+				F	5
POA0872	85+				M	4
POA0872	85+	0			F	16
POA0872	85+	0			M	9
POA0872	85+	1	0	1	F	8
POA0872	85+	1	0	1	M	6
POA0873	15-19				F	13
POA0873	15-19				M	17
POA0873	15-19	0			F	55
POA0873	15-19	0			M	71
POA0873	15-19	1	0	1	F	4
POA0873	15-19	1	0	1	M	5
POA0873	20-24				F	5
POA0873	20-24	0			F	47
POA0873	20-24	0			M	50
POA0873	20-24	1	0	1	F	7
POA0873	20-24	1	1	0	F	12
POA0873	20-24	1	1	0	M	6
POA0873	25-34				F	28
POA0873	25-34				M	24
POA0873	25-34	0			F	102
POA0873	25-34	0			M	105
POA0873	25-34	1	0	1	F	9
POA0873	25-34	1	0	1	M	4
POA0873	25-34	1	1	0	F	85
POA0873	25-34	1	1	0	M	50
POA0873	25-34	1	1	1	F	3
POA0873	35-44				F	33
POA0873	35-44				M	12
POA0873	35-44	0			F	73
POA0873	35-44	0			M	85
POA0873	35-44	1	0	1	F	4
POA0873	35-44	1	0	1	M	3
POA0873	35-44	1	1	0	F	66
POA0873	35-44	1	1	0	M	53
POA0873	35-44	1	1	1	F	6
POA0873	45-54				F	22
POA0873	45-54				M	20
POA0873	45-54	0			F	120
POA0873	45-54	0			M	123
POA0873	45-54	1	0	1	F	15
POA0873	45-54	1	0	1	M	5
POA0873	45-54	1	1	0	F	37
POA0873	45-54	1	1	0	M	31
POA0873	45-54	1	1	1	M	5
POA0873	55-64				F	23
POA0873	55-64				M	22
POA0873	55-64	0			F	159
POA0873	55-64	0			M	151
POA0873	55-64	1	0	1	F	20
POA0873	55-64	1	0	1	M	14
POA0873	55-64	1	1	0	F	3
POA0873	55-64	1	1	0	M	8
POA0873	65-74				F	14
POA0873	65-74				M	13
POA0873	65-74	0			F	91
POA0873	65-74	0			M	115
POA0873	65-74	1	0	1	F	10
POA0873	65-74	1	0	1	M	7
POA0873	75-84				F	16
POA0873	75-84				M	10
POA0873	75-84	0			F	51
POA0873	75-84	0			M	41
POA0873	85+				F	14
POA0873	85+				M	4
POA0873	85+	0			F	35
POA0873	85+	0			M	15
POA0874	15-19	0			F	3
POA0874	15-19	0			M	5
POA0874	20-24				M	5
POA0874	20-24	0			F	12
POA0874	20-24	0			M	15
POA0874	25-34				M	3
POA0874	25-34	0			F	47
POA0874	25-34	0			M	48
POA0874	25-34	1	1	0	F	21
POA0874	25-34	1	1	0	M	11
POA0874	35-44	0			F	17
POA0874	35-44	0			M	35
POA0874	35-44	1	0	1	F	4
POA0874	35-44	1	1	0	F	12
POA0874	35-44	1	1	0	M	17
POA0874	45-54				F	5
POA0874	45-54				M	7
POA0874	45-54	0			F	39
POA0874	45-54	0			M	19
POA0874	45-54	1	1	0	F	8
POA0874	45-54	1	1	0	M	3
POA0874	55-64				F	7
POA0874	55-64				M	3
POA0874	55-64	0			F	31
POA0874	55-64	0			M	37
POA0874	65-74	0			F	3
POA0874	65-74	0			M	7
POA0874	75-84	0			F	3
POA0874	85+	0			F	4
POA0875	15-19				F	10
POA0875	15-19				M	3
POA0875	15-19	0			F	62
POA0875	15-19	0			M	60
POA0875	15-19	1	0	1	F	10
POA0875	15-19	1	1	0	F	3
POA0875	20-24				F	7
POA0875	20-24				M	4
POA0875	20-24	0			F	44
POA0875	20-24	0			M	48
POA0875	20-24	1	0	1	F	13
POA0875	20-24	1	0	1	M	4
POA0875	20-24	1	1	0	F	8
POA0875	20-24	1	1	0	M	4
POA0875	25-34				F	11
POA0875	25-34				M	15
POA0875	25-34	0			F	105
POA0875	25-34	0			M	103
POA0875	25-34	1	0	1	F	14
POA0875	25-34	1	0	1	M	4
POA0875	25-34	1	1	0	F	78
POA0875	25-34	1	1	0	M	54
