POA_CODE_2021	Age5yr	Indigenous	Sex	persons
POA3607	5-9	0	M	4
POA3607	10-14	0	F	5
POA3607	10-14	0	M	7
POA3607	15-19	0	F	6
POA3607	15-19	0	M	7
POA3607	20-24		M	3
POA3607	20-24	0	F	4
POA3607	30-34	0	M	3
POA3607	35-39	0	F	8
POA3607	35-39	0	M	4
POA3607	40-44	0	M	4
POA3607	45-49	0	F	4
POA3607	45-49	0	M	8
POA3607	50-54	0	F	6
POA3607	50-54	0	M	7
POA3607	55-59	0	M	5
POA3607	60-64		M	3
POA3607	60-64	0	F	7
POA3607	60-64	0	M	4
POA3607	65+	0	F	14
POA3607	65+	0	M	13
POA3608	0-4		F	4
POA3608	0-4	0	F	68
POA3608	0-4	0	M	71
POA3608	0-4	1	F	4
POA3608	0-4	1	M	4
POA3608	5-9		F	12
POA3608	5-9		M	6
POA3608	5-9	0	F	49
POA3608	5-9	0	M	53
POA3608	10-14		M	6
POA3608	10-14	0	F	55
POA3608	10-14	0	M	67
POA3608	10-14	1	F	4
POA3608	15-19		F	8
POA3608	15-19		M	3
POA3608	15-19	0	F	59
POA3608	15-19	0	M	52
POA3608	20-24		F	4
POA3608	20-24		M	3
POA3608	20-24	0	F	40
POA3608	20-24	0	M	48
POA3608	20-24	1	M	5
POA3608	25-29		M	5
POA3608	25-29	0	F	61
POA3608	25-29	0	M	58
POA3608	25-29	1	F	3
POA3608	30-34		F	3
POA3608	30-34	0	F	62
POA3608	30-34	0	M	60
POA3608	35-39		F	3
POA3608	35-39		M	3
POA3608	35-39	0	F	74
POA3608	35-39	0	M	75
POA3608	40-44		F	9
POA3608	40-44		M	9
POA3608	40-44	0	F	64
POA3608	40-44	0	M	60
POA3608	40-44	1	M	5
POA3608	45-49		F	8
POA3608	45-49		M	10
POA3608	45-49	0	F	56
POA3608	45-49	0	M	54
POA3608	50-54		F	6
POA3608	50-54		M	3
POA3608	50-54	0	F	81
POA3608	50-54	0	M	74
POA3608	50-54	1	M	8
POA3608	55-59		F	9
POA3608	55-59		M	14
POA3608	55-59	0	F	89
POA3608	55-59	0	M	97
POA3608	55-59	1	F	3
POA3608	60-64		F	4
POA3608	60-64		M	12
POA3608	60-64	0	F	124
POA3608	60-64	0	M	119
POA3608	60-64	1	M	3
POA3608	65+		F	35
POA3608	65+		M	32
POA3608	65+	0	F	390
POA3608	65+	0	M	397
POA3608	65+	1	M	7
POA3610	0-4	0	F	21
POA3610	0-4	0	M	24
POA3610	0-4	1	F	6
POA3610	5-9	0	F	28
POA3610	5-9	0	M	29
POA3610	5-9	1	F	5
POA3610	5-9	1	M	5
POA3610	10-14		F	5
POA3610	10-14	0	F	28
POA3610	10-14	0	M	40
POA3610	10-14	1	F	5
POA3610	10-14	1	M	5
POA3610	15-19		M	3
POA3610	15-19	0	F	31
POA3610	15-19	0	M	32
POA3610	15-19	1	M	3
POA3610	20-24	0	F	22
POA3610	20-24	0	M	39
POA3610	25-29		F	4
POA3610	25-29	0	F	25
POA3610	25-29	0	M	58
POA3610	25-29	1	M	7
POA3610	30-34		F	3
POA3610	30-34		M	5
POA3610	30-34	0	F	31
POA3610	30-34	0	M	70
POA3610	30-34	1	F	3
POA3610	30-34	1	M	5
POA3610	35-39	0	F	23
POA3610	35-39	0	M	59
POA3610	35-39	1	M	4
POA3610	40-44	0	F	29
POA3610	40-44	0	M	45
POA3610	45-49		M	3
POA3610	45-49	0	F	42
POA3610	45-49	0	M	67
POA3610	50-54		F	3
POA3610	50-54		M	3
POA3610	50-54	0	F	63
POA3610	50-54	0	M	76
POA3610	55-59		M	3
POA3610	55-59	0	F	63
POA3610	55-59	0	M	54
POA3610	60-64		F	5
POA3610	60-64		M	3
POA3610	60-64	0	F	49
POA3610	60-64	0	M	73
POA3610	65+		F	10
POA3610	65+		M	16
POA3610	65+	0	F	152
POA3610	65+	0	M	182
POA3612	0-4		F	3
POA3612	0-4		M	6
POA3612	0-4	0	F	26
POA3612	0-4	0	M	23
POA3612	0-4	1	M	5
POA3612	5-9		F	4
POA3612	5-9		M	4
POA3612	5-9	0	F	39
POA3612	5-9	0	M	30
POA3612	10-14		F	3
POA3612	10-14		M	6
POA3612	10-14	0	F	39
POA3612	10-14	0	M	30
POA3612	15-19		F	3
POA3612	15-19		M	3
POA3612	15-19	0	F	28
POA3612	15-19	0	M	35
POA3612	15-19	1	F	4
POA3612	20-24		F	6
POA3612	20-24		M	4
POA3612	20-24	0	F	12
POA3612	20-24	0	M	26
POA3612	20-24	1	F	6
POA3612	25-29		F	4
POA3612	25-29		M	10
POA3612	25-29	0	F	26
POA3612	25-29	0	M	26
POA3612	25-29	1	M	3
POA3612	30-34		F	3
POA3612	30-34		M	6
POA3612	30-34	0	F	30
POA3612	30-34	0	M	32
POA3612	30-34	1	M	3
POA3612	35-39		M	6
POA3612	35-39	0	F	25
POA3612	35-39	0	M	25
POA3612	40-44		F	4
POA3612	40-44		M	3
POA3612	40-44	0	F	31
POA3612	40-44	0	M	28
POA3612	40-44	1	F	3
POA3612	45-49		F	7
POA3612	45-49		M	4
POA3612	45-49	0	F	47
POA3612	45-49	0	M	52
POA3612	50-54		F	11
POA3612	50-54	0	F	67
POA3612	50-54	0	M	66
POA3612	50-54	1	M	5
POA3612	55-59		F	6
POA3612	55-59		M	18
POA3612	55-59	0	F	72
POA3612	55-59	0	M	86
POA3612	55-59	1	F	5
POA3612	60-64		F	10
POA3612	60-64		M	12
POA3612	60-64	0	F	82
POA3612	60-64	0	M	87
POA3612	65+		F	16
POA3612	65+		M	28
POA3612	65+	0	F	231
POA3612	65+	0	M	280
POA3612	65+	1	M	7
POA3614	0-4	0	F	28
POA3614	0-4	0	M	31
POA3614	5-9	0	F	18
POA3614	5-9	0	M	28
POA3614	5-9	1	M	3
POA3614	10-14	0	F	39
POA3614	10-14	0	M	45
POA3614	15-19		F	4
POA3614	15-19	0	F	19
POA3614	15-19	0	M	29
POA3614	20-24	0	F	18
POA3614	20-24	0	M	20
POA3614	25-29	0	F	21
POA3614	25-29	0	M	19
POA3614	30-34	0	F	24
POA3614	30-34	0	M	24
POA3614	35-39		F	3
POA3614	35-39	0	F	32
POA3614	35-39	0	M	21
POA3614	40-44		M	4
POA3614	40-44	0	F	32
POA3614	40-44	0	M	33
POA3614	45-49		M	3
POA3614	45-49	0	F	32
POA3614	45-49	0	M	34
POA3614	50-54		F	3
POA3614	50-54		M	3
POA3614	50-54	0	F	39
POA3614	50-54	0	M	25
POA3614	55-59		F	4
POA3614	55-59		M	3
POA3614	55-59	0	F	26
POA3614	55-59	0	M	33
POA3614	60-64	0	F	34
POA3614	60-64	0	M	28
POA3614	65+		F	3
POA3614	65+		M	8
POA3614	65+	0	F	44
POA3614	65+	0	M	73
POA3616	0-4		F	8
POA3616	0-4		M	7
POA3616	0-4	0	F	101
POA3616	0-4	0	M	141
POA3616	0-4	1	F	8
POA3616	0-4	1	M	13
POA3616	5-9		F	9
POA3616	5-9		M	9
POA3616	5-9	0	F	154
POA3616	5-9	0	M	169
POA3616	5-9	1	F	13
POA3616	5-9	1	M	10
POA3616	10-14		F	19
POA3616	10-14		M	10
POA3616	10-14	0	F	136
POA3616	10-14	0	M	174
POA3616	10-14	1	F	9
POA3616	10-14	1	M	10
POA3616	15-19		F	12
POA3616	15-19		M	24
POA3616	15-19	0	F	123
POA3616	15-19	0	M	144
POA3616	15-19	1	F	5
POA3616	15-19	1	M	3
POA3616	20-24		M	11
POA3616	20-24	0	F	110
POA3616	20-24	0	M	110
POA3616	20-24	1	F	12
POA3616	20-24	1	M	4
POA3616	25-29		F	8
POA3616	25-29		M	17
POA3616	25-29	0	F	151
POA3616	25-29	0	M	153
POA3616	30-34		F	5
POA3616	30-34		M	22
POA3616	30-34	0	F	163
POA3616	30-34	0	M	151
POA3616	30-34	1	F	8
POA3616	30-34	1	M	7
POA3616	35-39		F	14
POA3616	35-39		M	10
POA3616	35-39	0	F	127
POA3616	35-39	0	M	129
POA3616	35-39	1	M	3
POA3616	40-44		F	12
POA3616	40-44		M	14
POA3616	40-44	0	F	149
POA3616	40-44	0	M	121
POA3616	45-49		F	17
POA3616	45-49		M	20
POA3616	45-49	0	F	163
POA3616	45-49	0	M	150
POA3616	45-49	1	F	3
POA3616	45-49	1	M	6
POA3616	50-54		F	14
POA3616	50-54		M	13
POA3616	50-54	0	F	175
POA3616	50-54	0	M	172
POA3616	50-54	1	F	3
POA3616	50-54	1	M	3
POA3616	55-59		F	9
POA3616	55-59		M	18
POA3616	55-59	0	F	188
POA3616	55-59	0	M	187
POA3616	55-59	1	F	9
POA3616	55-59	1	M	4
POA3616	60-64		F	11
POA3616	60-64		M	12
POA3616	60-64	0	F	197
POA3616	60-64	0	M	160
POA3616	60-64	1	M	4
POA3616	65+		F	52
POA3616	65+		M	40
POA3616	65+	0	F	609
POA3616	65+	0	M	563
POA3616	65+	1	F	9
POA3616	65+	1	M	3
POA3617	0-4	0	F	8
POA3617	5-9	0	M	4
POA3617	10-14	0	F	7
POA3617	10-14	0	M	7
POA3617	15-19	0	F	6
POA3617	20-24	0	F	3
POA3617	20-24	0	M	4
POA3617	30-34		F	3
POA3617	30-34		M	5
POA3617	35-39	0	F	9
POA3617	35-39	0	M	5
POA3617	40-44	0	F	8
POA3617	40-44	0	M	5
POA3617	45-49	0	F	9
POA3617	45-49	0	M	4
POA3617	50-54	0	F	11
POA3617	50-54	0	M	4
POA3617	55-59	0	F	8
POA3617	55-59	0	M	5
POA3617	60-64	0	F	5
POA3617	60-64	0	M	4
POA3617	65+	0	F	12
POA3617	65+	0	M	14
POA3618	0-4	0	F	10
POA3618	0-4	0	M	19
POA3618	5-9	0	F	4
POA3618	5-9	0	M	16
POA3618	5-9	1	M	3
POA3618	10-14	0	F	17
POA3618	10-14	0	M	9
POA3618	15-19	0	F	11
POA3618	15-19	0	M	21
POA3618	20-24	0	F	14
POA3618	20-24	0	M	11
POA3618	25-29	0	F	17
POA3618	25-29	0	M	21
POA3618	30-34		F	3
POA3618	30-34		M	4
POA3618	30-34	0	F	18
POA3618	30-34	0	M	15
POA3618	35-39	0	F	14
POA3618	35-39	0	M	11
POA3618	40-44		F	3
POA3618	40-44		M	4
POA3618	40-44	0	F	21
POA3618	40-44	0	M	19
POA3618	40-44	1	F	3
POA3618	45-49		F	3
POA3618	45-49		M	3
POA3618	45-49	0	F	19
POA3618	45-49	0	M	30
POA3618	50-54	0	F	15
POA3618	50-54	0	M	20
POA3618	55-59		M	3
POA3618	55-59	0	F	32
POA3618	55-59	0	M	21
POA3618	60-64	0	F	29
POA3618	60-64	0	M	25
POA3618	65+		F	9
POA3618	65+		M	8
POA3618	65+	0	F	62
POA3618	65+	0	M	74
POA3618	65+	1	F	4
POA3620	0-4		F	7
POA3620	0-4		M	18
POA3620	0-4	0	F	191
POA3620	0-4	0	M	186
POA3620	0-4	1	F	12
POA3620	0-4	1	M	7
POA3620	5-9		F	7
POA3620	5-9		M	15
POA3620	5-9	0	F	204
POA3620	5-9	0	M	236
POA3620	5-9	1	F	10
POA3620	5-9	1	M	5
POA3620	10-14		F	9
POA3620	10-14		M	25
POA3620	10-14	0	F	236
POA3620	10-14	0	M	245
POA3620	10-14	1	F	10
POA3620	10-14	1	M	17
POA3620	15-19		F	11
POA3620	15-19		M	12
POA3620	15-19	0	F	194
POA3620	15-19	0	M	249
POA3620	15-19	1	F	16
POA3620	15-19	1	M	4
POA3620	20-24		F	3
POA3620	20-24		M	10
POA3620	20-24	0	F	174
POA3620	20-24	0	M	210
POA3620	20-24	1	F	5
POA3620	20-24	1	M	9
POA3620	25-29		F	13
POA3620	25-29		M	11
POA3620	25-29	0	F	185
POA3620	25-29	0	M	193
POA3620	25-29	1	M	3
POA3620	30-34		F	13
POA3620	30-34		M	18
POA3620	30-34	0	F	206
POA3620	30-34	0	M	176
POA3620	30-34	1	M	7
POA3620	35-39		F	10
POA3620	35-39		M	5
POA3620	35-39	0	F	193
POA3620	35-39	0	M	191
POA3620	35-39	1	F	10
POA3620	40-44		F	20
POA3620	40-44		M	8
POA3620	40-44	0	F	216
POA3620	40-44	0	M	171
POA3620	40-44	1	M	7
POA3620	45-49		F	6
POA3620	45-49		M	12
POA3620	45-49	0	F	227
POA3620	45-49	0	M	225
POA3620	45-49	1	M	3
POA3620	50-54		F	19
POA3620	50-54		M	11
POA3620	50-54	0	F	260
POA3620	50-54	0	M	238
POA3620	50-54	1	F	3
POA3620	50-54	1	M	10
POA3620	55-59		F	15
POA3620	55-59		M	10
POA3620	55-59	0	F	284
POA3620	55-59	0	M	249
POA3620	55-59	1	F	6
POA3620	55-59	1	M	6
POA3620	60-64		F	17
POA3620	60-64		M	12
POA3620	60-64	0	F	245
POA3620	60-64	0	M	275
POA3620	60-64	1	F	6
POA3620	60-64	1	M	4
POA3620	65+		F	77
POA3620	65+		M	70
POA3620	65+	0	F	1072
POA3620	65+	0	M	929
POA3620	65+	1	F	7
POA3620	65+	1	M	10
POA3621	0-4		F	4
POA3621	0-4	0	F	62
POA3621	0-4	0	M	66
POA3621	0-4	1	F	9
POA3621	0-4	1	M	6
POA3621	5-9		F	3
POA3621	5-9		M	3
POA3621	5-9	0	F	72
POA3621	5-9	0	M	77
POA3621	5-9	1	M	4
POA3621	10-14		F	7
POA3621	10-14		M	6
POA3621	10-14	0	F	90
POA3621	10-14	0	M	92
POA3621	10-14	1	F	8
POA3621	10-14	1	M	8
POA3621	15-19		F	3
POA3621	15-19		M	7
POA3621	15-19	0	F	56
POA3621	15-19	0	M	79
POA3621	15-19	1	M	9
POA3621	20-24		F	8
POA3621	20-24	0	F	56
POA3621	20-24	0	M	46
POA3621	20-24	1	F	7
POA3621	20-24	1	M	5
POA3621	25-29		F	4
POA3621	25-29		M	4
POA3621	25-29	0	F	54
POA3621	25-29	0	M	49
POA3621	25-29	1	F	7
POA3621	25-29	1	M	4
POA3621	30-34		F	3
POA3621	30-34		M	6
POA3621	30-34	0	F	69
POA3621	30-34	0	M	65
POA3621	30-34	1	F	5
POA3621	30-34	1	M	4
POA3621	35-39		F	3
POA3621	35-39		M	5
POA3621	35-39	0	F	57
POA3621	35-39	0	M	60
POA3621	35-39	1	F	5
POA3621	40-44	0	F	52
POA3621	40-44	0	M	51
POA3621	45-49		F	4
POA3621	45-49		M	8
POA3621	45-49	0	F	72
POA3621	45-49	0	M	59
POA3621	45-49	1	F	4
POA3621	50-54		F	5
POA3621	50-54		M	8
POA3621	50-54	0	F	79
POA3621	50-54	0	M	80
POA3621	50-54	1	M	3
POA3621	55-59		F	3
POA3621	55-59		M	6
POA3621	55-59	0	F	79
POA3621	55-59	0	M	69
POA3621	55-59	1	M	4
POA3621	60-64		F	6
POA3621	60-64		M	3
POA3621	60-64	0	F	76
POA3621	60-64	0	M	69
POA3621	65+		F	16
POA3621	65+		M	24
POA3621	65+	0	F	229
POA3621	65+	0	M	259
POA3621	65+	1	F	3
POA3622	0-4		M	4
POA3622	0-4	0	F	14
POA3622	0-4	0	M	12
POA3622	0-4	1	F	3
POA3622	5-9	0	F	22
POA3622	5-9	0	M	20
POA3622	5-9	1	F	4
POA3622	10-14	0	F	17
POA3622	10-14	0	M	15
POA3622	15-19	0	F	18
POA3622	15-19	0	M	14
POA3622	15-19	1	F	3
POA3622	20-24	0	F	9
POA3622	20-24	0	M	6
POA3622	25-29		M	3
POA3622	25-29	0	F	10
POA3622	25-29	0	M	8
POA3622	30-34		F	3
POA3622	30-34		M	4
POA3622	30-34	0	F	16
POA3622	30-34	0	M	22
POA3622	35-39	0	F	25
POA3622	35-39	0	M	13
POA3622	40-44	0	F	11
POA3622	40-44	0	M	13
POA3622	45-49	0	F	16
POA3622	45-49	0	M	14
POA3622	50-54		M	3
POA3622	50-54	0	F	17
POA3622	50-54	0	M	11
POA3622	55-59	0	F	16
POA3622	55-59	0	M	21
POA3622	60-64	0	F	18
POA3622	60-64	0	M	29
POA3622	65+		F	5
POA3622	65+		M	7
POA3622	65+	0	F	42
POA3622	65+	0	M	42
POA3623	0-4	0	F	16
POA3623	0-4	0	M	18
POA3623	5-9		F	4
POA3623	5-9	0	F	24
POA3623	5-9	0	M	25
POA3623	5-9	1	F	3
POA3623	10-14	0	F	23
POA3623	10-14	0	M	22
POA3623	15-19	0	F	19
POA3623	15-19	0	M	14
POA3623	15-19	1	M	3
POA3623	20-24	0	F	18
POA3623	20-24	0	M	18
POA3623	25-29	0	F	28
POA3623	25-29	0	M	26
POA3623	30-34	0	F	19
POA3623	30-34	0	M	24
POA3623	35-39	0	F	20
POA3623	35-39	0	M	22
POA3623	40-44		M	4
POA3623	40-44	0	F	26
POA3623	40-44	0	M	10
POA3623	40-44	1	F	4
POA3623	45-49	0	F	16
POA3623	45-49	0	M	26
POA3623	50-54		M	5
POA3623	50-54	0	F	34
POA3623	50-54	0	M	30
POA3623	55-59	0	F	43
POA3623	55-59	0	M	30
POA3623	60-64		M	4
POA3623	60-64	0	F	28
POA3623	60-64	0	M	37
POA3623	65+		F	6
POA3623	65+		M	6
POA3623	65+	0	F	104
POA3623	65+	0	M	122
POA3624	0-4		F	3
POA3624	0-4	0	F	18
POA3624	0-4	0	M	19
POA3624	0-4	1	F	5
POA3624	5-9		M	3
POA3624	5-9	0	F	12
POA3624	5-9	0	M	10
POA3624	10-14	0	F	14
POA3624	10-14	0	M	10
POA3624	15-19		F	4
POA3624	15-19		M	4
POA3624	15-19	0	F	12
POA3624	15-19	0	M	17
POA3624	20-24	0	F	20
POA3624	20-24	0	M	17
POA3624	25-29	0	F	18
POA3624	25-29	0	M	19
POA3624	30-34	0	F	12
POA3624	30-34	0	M	11
POA3624	35-39		F	3
POA3624	35-39	0	F	9
POA3624	35-39	0	M	8
POA3624	40-44		M	3
POA3624	40-44	0	F	15
POA3624	40-44	0	M	7
POA3624	45-49		M	5
POA3624	45-49	0	F	12
POA3624	45-49	0	M	17
POA3624	50-54	0	F	13
POA3624	50-54	0	M	12
POA3624	55-59		F	5
POA3624	55-59		M	3
POA3624	55-59	0	F	16
POA3624	55-59	0	M	21
POA3624	60-64	0	F	18
POA3624	60-64	0	M	26
POA3624	65+		F	7
POA3624	65+	0	F	58
POA3624	65+	0	M	57
POA3629	0-4		F	25
POA3629	0-4		M	18
POA3629	0-4	0	F	177
POA3629	0-4	0	M	199
POA3629	0-4	1	F	24
POA3629	0-4	1	M	45
POA3629	5-9		F	39
POA3629	5-9		M	36
POA3629	5-9	0	F	204
POA3629	5-9	0	M	204
POA3629	5-9	1	F	34
POA3629	5-9	1	M	43
POA3629	10-14		F	16
POA3629	10-14		M	25
POA3629	10-14	0	F	225
POA3629	10-14	0	M	224
POA3629	10-14	1	F	34
POA3629	10-14	1	M	46
POA3629	15-19		F	14
POA3629	15-19		M	22
POA3629	15-19	0	F	212
POA3629	15-19	0	M	237
POA3629	15-19	1	F	25
POA3629	15-19	1	M	38
POA3629	20-24		F	20
POA3629	20-24		M	30
POA3629	20-24	0	F	213
POA3629	20-24	0	M	264
POA3629	20-24	1	F	21
POA3629	20-24	1	M	26
POA3629	25-29		F	27
POA3629	25-29		M	36
POA3629	25-29	0	F	254
POA3629	25-29	0	M	248
POA3629	25-29	1	F	22
POA3629	25-29	1	M	25
POA3629	30-34		F	28
POA3629	30-34		M	30
POA3629	30-34	0	F	255
POA3629	30-34	0	M	227
POA3629	30-34	1	F	22
POA3629	30-34	1	M	19
POA3629	35-39		F	32
POA3629	35-39		M	24
POA3629	35-39	0	F	210
POA3629	35-39	0	M	179
POA3629	35-39	1	F	23
POA3629	35-39	1	M	9
POA3629	40-44		F	30
POA3629	40-44		M	28
POA3629	40-44	0	F	259
POA3629	40-44	0	M	207
POA3629	40-44	1	F	26
POA3629	40-44	1	M	11
POA3629	45-49		F	23
POA3629	45-49		M	45
POA3629	45-49	0	F	265
POA3629	45-49	0	M	240
POA3629	45-49	1	F	18
POA3629	45-49	1	M	14
POA3629	50-54		F	27
POA3629	50-54		M	27
POA3629	50-54	0	F	264
POA3629	50-54	0	M	265
POA3629	50-54	1	F	18
POA3629	50-54	1	M	13
POA3629	55-59		F	24
POA3629	55-59		M	27
POA3629	55-59	0	F	258
POA3629	55-59	0	M	264
POA3629	55-59	1	F	19
POA3629	55-59	1	M	16
POA3629	60-64		F	23
POA3629	60-64		M	42
POA3629	60-64	0	F	285
POA3629	60-64	0	M	285
POA3629	60-64	1	F	12
POA3629	60-64	1	M	11
POA3629	65+		F	88
POA3629	65+		M	113
POA3629	65+	0	F	992
POA3629	65+	0	M	855
POA3629	65+	1	F	23
POA3629	65+	1	M	24
POA3630	0-4		F	61
POA3630	0-4		M	74
POA3630	0-4	0	F	829
POA3630	0-4	0	M	910
POA3630	0-4	1	F	100
POA3630	0-4	1	M	79
POA3630	5-9		F	92
POA3630	5-9		M	99
POA3630	5-9	0	F	826
POA3630	5-9	0	M	901
POA3630	5-9	1	F	78
POA3630	5-9	1	M	79
POA3630	10-14		F	71
POA3630	10-14		M	82
POA3630	10-14	0	F	819
POA3630	10-14	0	M	900
POA3630	10-14	1	F	78
POA3630	10-14	1	M	98
POA3630	15-19		F	62
POA3630	15-19		M	75
POA3630	15-19	0	F	768
POA3630	15-19	0	M	829
POA3630	15-19	1	F	75
POA3630	15-19	1	M	79
POA3630	20-24		F	78
POA3630	20-24		M	85
POA3630	20-24	0	F	889
POA3630	20-24	0	M	849
POA3630	20-24	1	F	57
POA3630	20-24	1	M	58
POA3630	25-29		F	97
POA3630	25-29		M	87
POA3630	25-29	0	F	1090
POA3630	25-29	0	M	990
POA3630	25-29	1	F	67
POA3630	25-29	1	M	46
POA3630	30-34		F	99
POA3630	30-34		M	90
POA3630	30-34	0	F	1062
POA3630	30-34	0	M	1003
POA3630	30-34	1	F	41
POA3630	30-34	1	M	40
POA3630	35-39		F	92
POA3630	35-39		M	77
POA3630	35-39	0	F	904
POA3630	35-39	0	M	914
POA3630	35-39	1	F	41
POA3630	35-39	1	M	30
POA3630	40-44		F	64
POA3630	40-44		M	71
POA3630	40-44	0	F	779
POA3630	40-44	0	M	750
POA3630	40-44	1	F	33
POA3630	40-44	1	M	30
POA3630	45-49		F	54
POA3630	45-49		M	66
POA3630	45-49	0	F	813
POA3630	45-49	0	M	809
POA3630	45-49	1	F	39
POA3630	45-49	1	M	34
POA3630	50-54		F	51
POA3630	50-54		M	54
POA3630	50-54	0	F	876
POA3630	50-54	0	M	820
POA3630	50-54	1	F	32
POA3630	50-54	1	M	18
POA3630	55-59		F	62
POA3630	55-59		M	65
POA3630	55-59	0	F	907
POA3630	55-59	0	M	787
POA3630	55-59	1	F	34
POA3630	55-59	1	M	23
POA3630	60-64		F	59
POA3630	60-64		M	47
POA3630	60-64	0	F	814
POA3630	60-64	0	M	792
POA3630	60-64	1	F	25
POA3630	60-64	1	M	19
POA3630	65+		F	189
POA3630	65+		M	166
POA3630	65+	0	F	3228
POA3630	65+	0	M	2616
POA3630	65+	1	F	51
POA3630	65+	1	M	40
POA3631	0-4		F	9
POA3631	0-4		M	19
POA3631	0-4	0	F	427
POA3631	0-4	0	M	468
POA3631	0-4	1	F	8
POA3631	0-4	1	M	18
POA3631	5-9		F	20
POA3631	5-9		M	17
POA3631	5-9	0	F	540
POA3631	5-9	0	M	556
POA3631	5-9	1	F	14
POA3631	5-9	1	M	18
POA3631	10-14		F	20
POA3631	10-14		M	21
POA3631	10-14	0	F	504
POA3631	10-14	0	M	571
POA3631	10-14	1	F	25
POA3631	10-14	1	M	14
POA3631	15-19		F	21
POA3631	15-19		M	17
POA3631	15-19	0	F	436
POA3631	15-19	0	M	481
POA3631	15-19	1	F	24
POA3631	15-19	1	M	15
POA3631	20-24		F	11
POA3631	20-24		M	21
POA3631	20-24	0	F	310
POA3631	20-24	0	M	344
POA3631	20-24	1	F	10
POA3631	20-24	1	M	12
POA3631	25-29		F	20
POA3631	25-29		M	20
POA3631	25-29	0	F	372
POA3631	25-29	0	M	361
POA3631	25-29	1	F	14
POA3631	25-29	1	M	12
POA3631	30-34		F	15
POA3631	30-34		M	8
POA3631	30-34	0	F	423
POA3631	30-34	0	M	389
POA3631	30-34	1	F	6
POA3631	30-34	1	M	3
POA3631	35-39		F	19
POA3631	35-39		M	15
POA3631	35-39	0	F	503
POA3631	35-39	0	M	459
POA3631	35-39	1	F	12
POA3631	35-39	1	M	3
POA3631	40-44		F	8
POA3631	40-44		M	20
POA3631	40-44	0	F	482
POA3631	40-44	0	M	466
POA3631	40-44	1	F	11
POA3631	40-44	1	M	7
POA3631	45-49		F	21
POA3631	45-49		M	15
POA3631	45-49	0	F	452
POA3631	45-49	0	M	419
POA3631	45-49	1	F	10
POA3631	45-49	1	M	7
POA3631	50-54		F	13
POA3631	50-54		M	23
POA3631	50-54	0	F	427
POA3631	50-54	0	M	506
POA3631	50-54	1	F	15
POA3631	50-54	1	M	10
POA3631	55-59		F	16
POA3631	55-59		M	18
POA3631	55-59	0	F	436
POA3631	55-59	0	M	425
POA3631	55-59	1	F	6
POA3631	55-59	1	M	4
POA3631	60-64		F	25
POA3631	60-64		M	20
POA3631	60-64	0	F	431
POA3631	60-64	0	M	418
POA3631	60-64	1	F	6
POA3631	65+		F	65
POA3631	65+		M	71
POA3631	65+	0	F	1075
POA3631	65+	0	M	1045
POA3631	65+	1	F	9
POA3631	65+	1	M	10
POA3633	0-4	0	F	7
POA3633	0-4	0	M	19
POA3633	5-9		F	5
POA3633	5-9	0	F	20
POA3633	5-9	0	M	20
POA3633	10-14		M	4
POA3633	10-14	0	F	15
POA3633	10-14	0	M	19
POA3633	15-19		F	4
POA3633	15-19	0	F	16
POA3633	15-19	0	M	32
POA3633	20-24		F	3
POA3633	20-24	0	F	13
POA3633	20-24	0	M	11
POA3633	25-29	0	F	22
POA3633	25-29	0	M	14
POA3633	30-34	0	F	8
POA3633	30-34	0	M	13
POA3633	35-39	0	F	19
POA3633	35-39	0	M	21
POA3633	40-44	0	F	18
POA3633	40-44	0	M	18
POA3633	45-49	0	F	21
POA3633	45-49	0	M	24
POA3633	50-54	0	F	25
POA3633	50-54	0	M	34
POA3633	55-59		F	3
POA3633	55-59		M	4
POA3633	55-59	0	F	24
POA3633	55-59	0	M	27
POA3633	60-64	0	F	14
POA3633	60-64	0	M	16
POA3633	65+		M	3
POA3633	65+	0	F	34
POA3633	65+	0	M	53
POA3634	0-4		F	6
POA3634	0-4	0	F	30
POA3634	0-4	0	M	42
POA3634	0-4	1	F	3
POA3634	5-9		M	4
POA3634	5-9	0	F	72
POA3634	5-9	0	M	54
POA3634	5-9	1	F	3
POA3634	5-9	1	M	4
POA3634	10-14		F	3
POA3634	10-14		M	11
POA3634	10-14	0	F	64
POA3634	10-14	0	M	76
POA3634	10-14	1	F	8
POA3634	10-14	1	M	5
POA3634	15-19		M	7
POA3634	15-19	0	F	49
POA3634	15-19	0	M	60
POA3634	15-19	1	F	5
POA3634	15-19	1	M	5
POA3634	20-24		F	3
POA3634	20-24		M	4
POA3634	20-24	0	F	40
POA3634	20-24	0	M	40
POA3634	25-29	0	F	25
POA3634	25-29	0	M	34
POA3634	25-29	1	F	4
POA3634	30-34		F	4
POA3634	30-34		M	3
POA3634	30-34	0	F	50
POA3634	30-34	0	M	35
POA3634	30-34	1	F	3
POA3634	30-34	1	M	6
POA3634	35-39		M	7
POA3634	35-39	0	F	51
POA3634	35-39	0	M	49
POA3634	40-44		F	5
POA3634	40-44		M	5
POA3634	40-44	0	F	54
POA3634	40-44	0	M	54
POA3634	45-49		F	3
POA3634	45-49		M	3
POA3634	45-49	0	F	58
POA3634	45-49	0	M	71
POA3634	45-49	1	M	3
POA3634	50-54		F	3
POA3634	50-54		M	5
POA3634	50-54	0	F	67
POA3634	50-54	0	M	56
POA3634	50-54	1	M	7
POA3634	55-59		F	10
