POA_CODE_2021	Age	MaritalStatus	Registered	adults
POA4427	20-24	Never married		6
POA4427	25-34	Married	0	8
POA4427	25-34	Married	1	3
POA4427	25-34	Never married		7
POA4427	35-44	Married	0	4
POA4427	35-44	Married	1	11
POA4427	35-44	Never married		10
POA4427	45-54	Married	0	9
POA4427	45-54	Married	1	18
POA4427	45-54	Never married		11
POA4427	55-64	Married	1	23
POA4427	55-64	Never married		12
POA4427	65-74	Married	1	23
POA4427	65-74	Never married		9
POA4427	75-84	Married	1	15
POA4427	75-84	Never married		7
POA4427	85+	Married	1	3
POA4428	15-19	Never married		28
POA4428	20-24	Married	0	3
POA4428	20-24	Married	1	3
POA4428	20-24	Never married		6
POA4428	25-34	Married	0	19
POA4428	25-34	Married	1	32
POA4428	25-34	Never married		8
POA4428	35-44	Married	0	3
POA4428	35-44	Married	1	47
POA4428	35-44	Never married		5
POA4428	45-54	Married	0	5
POA4428	45-54	Married	1	51
POA4428	45-54	Never married		12
POA4428	55-64	Married	0	5
POA4428	55-64	Married	1	45
POA4428	55-64	Never married		22
POA4428	65-74	Married	0	3
POA4428	65-74	Married	1	38
POA4428	65-74	Never married		16
POA4428	75-84	Married	0	6
POA4428	75-84	Married	1	31
POA4428	75-84	Never married		8
POA4428	85+	Married	1	5
POA4428	85+	Never married		3
POA4454	15-19	Never married		16
POA4454	20-24	Married	0	4
POA4454	20-24	Married	1	3
POA4454	20-24	Never married		12
POA4454	25-34	Married	0	27
POA4454	25-34	Married	1	28
POA4454	25-34	Never married		18
POA4454	35-44	Married	0	7
POA4454	35-44	Married	1	17
POA4454	35-44	Never married		18
POA4454	45-54	Married	0	10
POA4454	45-54	Married	1	48
POA4454	45-54	Never married		20
POA4454	55-64	Married	0	5
POA4454	55-64	Married	1	55
POA4454	55-64	Never married		18
POA4454	65-74	Married	1	39
POA4454	65-74	Never married		17
POA4454	75-84	Married	1	10
POA4454	75-84	Never married		16
POA4454	85+	Married	1	6
POA4454	85+	Never married		7
POA4455	15-19	Married	0	27
POA4455	15-19	Never married		403
POA4455	20-24	Married	0	173
POA4455	20-24	Married	1	13
POA4455	20-24	Never married		312
POA4455	25-34	Married	0	275
POA4455	25-34	Married	1	364
POA4455	25-34	Never married		307
POA4455	35-44	Married	0	137
POA4455	35-44	Married	1	565
POA4455	35-44	Never married		264
POA4455	45-54	Married	0	95
POA4455	45-54	Married	1	569
POA4455	45-54	Never married		238
POA4455	55-64	Married	0	91
POA4455	55-64	Married	1	488
POA4455	55-64	Never married		270
POA4455	65-74	Married	0	30
POA4455	65-74	Married	1	327
POA4455	65-74	Never married		195
POA4455	75-84	Married	0	9
POA4455	75-84	Married	1	165
POA4455	75-84	Never married		130
POA4455	85+	Married	1	23
POA4455	85+	Never married		68
POA4461	35-44	Married	1	3
POA4461	45-54	Never married		4
POA4461	55-64	Married	1	7
POA4461	65-74	Married	1	5
POA4461	65-74	Never married		6
POA4461	75-84	Married	1	6
POA4462	20-24	Never married		5
POA4462	25-34	Married	1	6
POA4462	25-34	Never married		8
POA4462	35-44	Married	1	6
POA4462	45-54	Married	1	13
POA4462	55-64	Married	0	4
POA4462	55-64	Married	1	15
POA4462	55-64	Never married		3
POA4462	65-74	Married	1	9
POA4462	65-74	Never married		3
POA4462	75-84	Married	1	9
POA4462	75-84	Never married		8
POA4462	85+	Never married		3
POA4465	15-19	Never married		55
POA4465	20-24	Married	0	13
POA4465	20-24	Never married		28
POA4465	25-34	Married	0	34
POA4465	25-34	Married	1	31
POA4465	25-34	Never married		36
POA4465	35-44	Married	0	26
POA4465	35-44	Married	1	51
POA4465	35-44	Never married		29
POA4465	45-54	Married	0	16
POA4465	45-54	Married	1	68
POA4465	45-54	Never married		34
POA4465	55-64	Married	0	8
POA4465	55-64	Married	1	95
POA4465	55-64	Never married		51
POA4465	65-74	Married	0	11
POA4465	65-74	Married	1	98
POA4465	65-74	Never married		48
POA4465	75-84	Married	1	36
POA4465	75-84	Never married		42
POA4465	85+	Married	1	7
POA4465	85+	Never married		13
POA4467	15-19	Never married		3
POA4467	20-24	Never married		3
POA4467	25-34	Married	0	4
POA4467	25-34	Married	1	5
POA4467	25-34	Never married		5
POA4467	35-44	Married	0	3
POA4467	35-44	Married	1	9
POA4467	45-54	Married	1	22
POA4467	45-54	Never married		3
POA4467	55-64	Married	0	3
POA4467	55-64	Married	1	15
POA4467	55-64	Never married		4
POA4467	65-74	Married	1	5
POA4467	65-74	Never married		3
POA4467	75-84	Never married		8
POA4468	15-19	Never married		5
POA4468	20-24	Married	0	4
POA4468	20-24	Never married		12
POA4468	25-34	Married	0	5
POA4468	25-34	Married	1	10
POA4468	25-34	Never married		9
POA4468	35-44	Married	1	15
POA4468	35-44	Never married		8
POA4468	45-54	Married	0	3
POA4468	45-54	Married	1	17
POA4468	45-54	Never married		9
POA4468	55-64	Married	0	4
POA4468	55-64	Married	1	25
POA4468	55-64	Never married		11
POA4468	65-74	Married	1	18
POA4468	65-74	Never married		3
POA4468	75-84	Married	1	9
POA4468	75-84	Never married		6
POA4470	15-19	Married	0	3
POA4470	15-19	Never married		129
POA4470	20-24	Married	0	37
POA4470	20-24	Married	1	8
POA4470	20-24	Never married		84
POA4470	25-34	Married	0	83
POA4470	25-34	Married	1	138
POA4470	25-34	Never married		153
POA4470	35-44	Married	0	45
POA4470	35-44	Married	1	147
POA4470	35-44	Never married		86
POA4470	45-54	Married	0	60
POA4470	45-54	Married	1	134
POA4470	45-54	Never married		101
POA4470	55-64	Married	0	36
POA4470	55-64	Married	1	251
POA4470	55-64	Never married		136
POA4470	65-74	Married	0	11
POA4470	65-74	Married	1	162
POA4470	65-74	Never married		130
POA4470	75-84	Married	0	4
POA4470	75-84	Married	1	54
POA4470	75-84	Never married		75
POA4470	85+	Married	1	18
POA4470	85+	Never married		48
POA4472	15-19	Married	0	4
POA4472	15-19	Never married		36
POA4472	20-24	Married	0	25
POA4472	20-24	Never married		39
POA4472	25-34	Married	0	40
POA4472	25-34	Married	1	41
POA4472	25-34	Never married		41
POA4472	35-44	Married	0	18
POA4472	35-44	Married	1	88
POA4472	35-44	Never married		33
POA4472	45-54	Married	0	11
POA4472	45-54	Married	1	86
POA4472	45-54	Never married		30
POA4472	55-64	Married	0	17
POA4472	55-64	Married	1	133
POA4472	55-64	Never married		45
POA4472	65-74	Married	0	11
POA4472	65-74	Married	1	114
POA4472	65-74	Never married		53
POA4472	75-84	Married	1	52
POA4472	75-84	Never married		44
POA4472	85+	Married	1	14
POA4472	85+	Never married		18
POA4474	15-19	Never married		4
POA4474	20-24	Married	0	4
POA4474	25-34	Married	0	5
POA4474	25-34	Married	1	4
POA4474	25-34	Never married		3
POA4474	35-44	Married	1	3
POA4474	45-54	Married	1	7
POA4474	55-64	Married	1	11
POA4474	65-74	Married	0	3
POA4474	65-74	Married	1	4
POA4474	65-74	Never married		3
POA4474	75-84	Married	1	4
POA4477	15-19	Never married		13
POA4477	20-24	Married	0	9
POA4477	20-24	Never married		11
POA4477	25-34	Married	0	19
POA4477	25-34	Married	1	13
POA4477	25-34	Never married		9
POA4477	35-44	Married	0	9
POA4477	35-44	Married	1	29
POA4477	35-44	Never married		15
POA4477	45-54	Married	0	13
POA4477	45-54	Married	1	42
POA4477	45-54	Never married		9
POA4477	55-64	Married	0	7
POA4477	55-64	Married	1	40
POA4477	55-64	Never married		24
POA4477	65-74	Married	1	27
POA4477	65-74	Never married		14
POA4477	75-84	Married	1	12
POA4477	75-84	Never married		20
POA4477	85+	Never married		10
POA4478	15-19	Never married		19
POA4478	20-24	Married	0	11
POA4478	20-24	Married	1	4
POA4478	20-24	Never married		11
POA4478	25-34	Married	0	13
POA4478	25-34	Married	1	17
POA4478	25-34	Never married		16
POA4478	35-44	Married	1	39
POA4478	35-44	Never married		4
POA4478	45-54	Married	0	13
POA4478	45-54	Married	1	26
POA4478	45-54	Never married		17
POA4478	55-64	Married	0	3
POA4478	55-64	Married	1	34
POA4478	55-64	Never married		20
POA4478	65-74	Married	1	41
POA4478	65-74	Never married		11
POA4478	75-84	Married	0	5
POA4478	75-84	Married	1	23
POA4478	75-84	Never married		7
POA4479	55-64	Married	1	6
POA4480	15-19	Never married		14
POA4480	20-24	Married	0	12
POA4480	20-24	Never married		13
POA4480	25-34	Married	0	30
POA4480	25-34	Married	1	28
POA4480	25-34	Never married		23
POA4480	35-44	Married	0	15
POA4480	35-44	Married	1	30
POA4480	35-44	Never married		9
POA4480	45-54	Married	0	11
POA4480	45-54	Married	1	41
POA4480	45-54	Never married		22
POA4480	55-64	Married	0	7
POA4480	55-64	Married	1	59
POA4480	55-64	Never married		28
POA4480	65-74	Married	0	3
POA4480	65-74	Married	1	27
POA4480	65-74	Never married		17
POA4480	75-84	Married	0	4
POA4480	75-84	Married	1	5
POA4480	75-84	Never married		7
POA4480	85+	Never married		8
POA4481	20-24	Married	0	4
POA4481	20-24	Never married		7
POA4481	25-34	Never married		6
POA4481	35-44	Married	1	3
POA4481	45-54	Married	1	8
POA4481	45-54	Never married		6
POA4481	55-64	Married	0	3
POA4481	55-64	Married	1	9
POA4481	55-64	Never married		7
POA4481	65-74	Married	1	4
POA4481	65-74	Never married		4
POA4481	75-84	Married	1	5
POA4482	15-19	Never married		3
POA4482	20-24	Never married		3
POA4482	25-34	Married	0	4
POA4482	25-34	Never married		6
POA4482	35-44	Married	1	5
POA4482	35-44	Never married		5
POA4482	45-54	Married	0	4
POA4482	45-54	Married	1	5
POA4482	45-54	Never married		6
POA4482	55-64	Never married		3
POA4482	65-74	Married	1	8
POA4486	15-19	Never married		28
POA4486	20-24	Married	0	14
POA4486	20-24	Never married		21
POA4486	25-34	Married	0	20
POA4486	25-34	Married	1	12
POA4486	25-34	Never married		33
POA4486	35-44	Married	0	11
POA4486	35-44	Married	1	35
POA4486	35-44	Never married		16
POA4486	45-54	Married	0	16
POA4486	45-54	Married	1	45
POA4486	45-54	Never married		18
POA4486	55-64	Married	0	12
POA4486	55-64	Married	1	55
POA4486	55-64	Never married		31
POA4486	65-74	Married	1	46
POA4486	65-74	Never married		27
POA4486	75-84	Married	1	14
POA4486	75-84	Never married		18
POA4486	85+	Never married		4
POA4487	15-19	Married	0	17
POA4487	15-19	Never married		157
POA4487	20-24	Married	0	43
POA4487	20-24	Married	1	8
POA4487	20-24	Never married		113
POA4487	25-34	Married	0	104
POA4487	25-34	Married	1	109
POA4487	25-34	Never married		140
POA4487	35-44	Married	0	49
POA4487	35-44	Married	1	173
POA4487	35-44	Never married		68
POA4487	45-54	Married	0	51
POA4487	45-54	Married	1	210
POA4487	45-54	Never married		109
POA4487	55-64	Married	0	29
POA4487	55-64	Married	1	208
POA4487	55-64	Never married		124
POA4487	65-74	Married	0	18
POA4487	65-74	Married	1	169
POA4487	65-74	Never married		73
POA4487	75-84	Married	0	5
POA4487	75-84	Married	1	68
POA4487	75-84	Never married		58
POA4487	85+	Married	1	19
POA4487	85+	Never married		22
POA4488	20-24	Married	0	3
POA4488	20-24	Never married		7
POA4488	25-34	Married	1	4
POA4488	25-34	Never married		6
POA4488	35-44	Married	0	4
POA4488	35-44	Married	1	19
POA4488	35-44	Never married		7
POA4488	45-54	Married	1	22
POA4488	45-54	Never married		6
POA4488	55-64	Married	1	22
POA4488	55-64	Never married		3
POA4488	65-74	Married	1	10
POA4488	65-74	Never married		12
POA4488	75-84	Married	1	8
POA4488	75-84	Never married		5
POA4489	15-19	Never married		3
POA4489	25-34	Married	1	4
POA4489	45-54	Married	1	10
POA4489	55-64	Married	1	6
POA4489	55-64	Never married		11
POA4489	65-74	Married	1	3
POA4489	75-84	Married	1	3
POA4490	15-19	Married	0	7
POA4490	15-19	Never married		44
POA4490	20-24	Married	0	19
POA4490	20-24	Never married		43
POA4490	25-34	Married	0	40
POA4490	25-34	Married	1	50
POA4490	25-34	Never married		70
POA4490	35-44	Married	0	42
POA4490	35-44	Married	1	54
POA4490	35-44	Never married		39
POA4490	45-54	Married	0	29
POA4490	45-54	Married	1	58
POA4490	45-54	Never married		89
POA4490	55-64	Married	0	23
POA4490	55-64	Married	1	90
POA4490	55-64	Never married		90
POA4490	65-74	Married	0	8
POA4490	65-74	Married	1	78
POA4490	65-74	Never married		58
POA4490	75-84	Married	1	38
POA4490	75-84	Never married		49
POA4490	85+	Married	1	8
POA4490	85+	Never married		14
POA4491	25-34	Married	0	7
POA4491	25-34	Married	1	6
POA4491	35-44	Married	0	3
POA4491	45-54	Married	0	3
POA4491	45-54	Married	1	4
POA4491	45-54	Never married		3
POA4491	55-64	Married	1	11
POA4491	55-64	Never married		3
POA4491	65-74	Married	1	8
POA4491	65-74	Never married		13
POA4491	75-84	Married	1	4
POA4492	15-19	Never married		13
POA4492	20-24	Married	0	11
POA4492	20-24	Married	1	3
POA4492	20-24	Never married		13
POA4492	25-34	Married	0	15
POA4492	25-34	Married	1	9
POA4492	25-34	Never married		13
POA4492	35-44	Married	0	9
POA4492	35-44	Married	1	29
POA4492	35-44	Never married		7
POA4492	45-54	Married	0	9
POA4492	45-54	Married	1	3
POA4492	45-54	Never married		8
POA4492	55-64	Married	1	23
POA4492	55-64	Never married		12
POA4492	65-74	Married	1	11
POA4492	65-74	Never married		11
POA4492	75-84	Married	1	3
POA4492	75-84	Never married		4
POA4493	25-34	Married	1	3
POA4493	55-64	Married	1	3
POA4493	65-74	Married	0	5
POA4494	15-19	Never married		4
POA4494	20-24	Married	0	4
POA4494	20-24	Never married		4
POA4494	25-34	Married	0	7
POA4494	25-34	Married	1	11
POA4494	25-34	Never married		13
POA4494	35-44	Married	0	5
POA4494	35-44	Married	1	9
POA4494	35-44	Never married		6
POA4494	45-54	Married	1	10
POA4494	45-54	Never married		6
POA4494	55-64	Married	1	3
POA4494	55-64	Never married		9
POA4494	65-74	Married	1	3
POA4494	65-74	Never married		4
POA4494	75-84	Never married		4
POA4496	15-19	Married	0	3
POA4496	20-24	Married	0	4
POA4496	25-34	Married	0	12
POA4496	25-34	Married	1	8
POA4496	25-34	Never married		7
POA4496	35-44	Married	0	5
POA4496	35-44	Married	1	16
POA4496	35-44	Never married		6
POA4496	45-54	Married	1	9
POA4496	45-54	Never married		10
POA4496	55-64	Married	1	14
POA4496	55-64	Never married		8
POA4496	65-74	Married	1	15
POA4496	65-74	Never married		8
POA4496	75-84	Married	1	3
POA4496	75-84	Never married		3
POA4497	15-19	Never married		9
POA4497	20-24	Never married		12
POA4497	25-34	Married	0	11
POA4497	25-34	Married	1	10
POA4497	25-34	Never married		9
POA4497	35-44	Married	0	10
POA4497	35-44	Married	1	18
POA4497	35-44	Never married		5
POA4497	45-54	Married	0	3
POA4497	45-54	Married	1	29
POA4497	45-54	Never married		12
POA4497	55-64	Married	0	3
POA4497	55-64	Married	1	26
POA4497	55-64	Never married		15
POA4497	65-74	Married	1	13
POA4497	65-74	Never married		10
POA4497	75-84	Married	1	6
POA4497	75-84	Never married		3
POA4498	20-24	Married	0	3
POA4498	20-24	Never married		4
POA4498	25-34	Married	0	11
POA4498	25-34	Married	1	13
POA4498	25-34	Never married		5
POA4498	35-44	Married	1	17
POA4498	35-44	Never married		4
POA4498	45-54	Married	1	16
POA4498	55-64	Married	1	16
POA4498	55-64	Never married		8
POA4498	65-74	Never married		5
POA4498	75-84	Married	1	3
POA4500	15-19	Married	0	34
POA4500	15-19	Never married		2864
POA4500	20-24	Married	0	502
POA4500	20-24	Married	1	95
POA4500	20-24	Never married		1965
POA4500	25-34	Married	0	1603
POA4500	25-34	Married	1	2229
POA4500	25-34	Never married		2138
POA4500	35-44	Married	0	935
POA4500	35-44	Married	1	4014
POA4500	35-44	Never married		1520
POA4500	45-54	Married	0	602
POA4500	45-54	Married	1	3639
POA4500	45-54	Never married		1459
POA4500	55-64	Married	0	366
POA4500	55-64	Married	1	3146
POA4500	55-64	Never married		1225
POA4500	65-74	Married	0	98
POA4500	65-74	Married	1	2399
POA4500	65-74	Never married		1045
POA4500	75-84	Married	0	29
POA4500	75-84	Married	1	992
POA4500	75-84	Never married		609
POA4500	85+	Married	0	6
POA4500	85+	Married	1	123
POA4500	85+	Never married		229
POA4501	15-19	Married	0	4
POA4501	15-19	Never married		305
POA4501	20-24	Married	0	89
POA4501	20-24	Married	1	8
POA4501	20-24	Never married		286
POA4501	25-34	Married	0	234
POA4501	25-34	Married	1	225
POA4501	25-34	Never married		372
POA4501	35-44	Married	0	112
POA4501	35-44	Married	1	353
POA4501	35-44	Never married		275
POA4501	45-54	Married	0	68
POA4501	45-54	Married	1	321
POA4501	45-54	Never married		302
POA4501	55-64	Married	0	53
POA4501	55-64	Married	1	276
POA4501	55-64	Never married		251
POA4501	65-74	Married	0	22
POA4501	65-74	Married	1	242
POA4501	65-74	Never married		210
POA4501	75-84	Married	0	9
POA4501	75-84	Married	1	138
POA4501	75-84	Never married		122
POA4501	85+	Married	1	21
POA4501	85+	Never married		49
POA4502	15-19	Married	0	10
POA4502	15-19	Never married		576
POA4502	20-24	Married	0	138
POA4502	20-24	Married	1	12
POA4502	20-24	Never married		388
POA4502	25-34	Married	0	315
POA4502	25-34	Married	1	359
POA4502	25-34	Never married		377
POA4502	35-44	Married	0	200
POA4502	35-44	Married	1	636
POA4502	35-44	Never married		262
POA4502	45-54	Married	0	154
POA4502	45-54	Married	1	740
POA4502	45-54	Never married		336
POA4502	55-64	Married	0	80
POA4502	55-64	Married	1	702
POA4502	55-64	Never married		252
POA4502	65-74	Married	0	27
POA4502	65-74	Married	1	489
POA4502	65-74	Never married		200
POA4502	75-84	Married	0	3
POA4502	75-84	Married	1	162
POA4502	75-84	Never married		125
POA4502	85+	Married	1	25
POA4502	85+	Never married		36
POA4503	15-19	Married	0	57
POA4503	15-19	Never married		2874
POA4503	20-24	Married	0	934
POA4503	20-24	Married	1	168
POA4503	20-24	Never married		2170
POA4503	25-34	Married	0	2440
POA4503	25-34	Married	1	3020
POA4503	25-34	Never married		2906
POA4503	35-44	Married	0	1055
POA4503	35-44	Married	1	4143
POA4503	35-44	Never married		2029
POA4503	45-54	Married	0	699
POA4503	45-54	Married	1	3201
POA4503	45-54	Never married		1925
POA4503	55-64	Married	0	344
POA4503	55-64	Married	1	2710
POA4503	55-64	Never married		1495
POA4503	65-74	Married	0	141
POA4503	65-74	Married	1	2222
POA4503	65-74	Never married		1116
POA4503	75-84	Married	0	47
POA4503	75-84	Married	1	1014
POA4503	75-84	Never married		719
POA4503	85+	Married	0	5
POA4503	85+	Married	1	166
POA4503	85+	Never married		298
POA4504	15-19	Married	0	17
POA4504	15-19	Never married		1597
POA4504	20-24	Married	0	242
POA4504	20-24	Married	1	50
POA4504	20-24	Never married		907
POA4504	25-34	Married	0	679
POA4504	25-34	Married	1	1082
POA4504	25-34	Never married		744
POA4504	35-44	Married	0	396
POA4504	35-44	Married	1	2022
POA4504	35-44	Never married		538
POA4504	45-54	Married	0	325
POA4504	45-54	Married	1	1994
POA4504	45-54	Never married		571
POA4504	55-64	Married	0	135
POA4504	55-64	Married	1	1263
POA4504	55-64	Never married		372
POA4504	65-74	Married	0	52
POA4504	65-74	Married	1	858
POA4504	65-74	Never married		252
POA4504	75-84	Married	0	16
POA4504	75-84	Married	1	331
POA4504	75-84	Never married		148
POA4504	85+	Married	1	29
POA4504	85+	Never married		45
POA4505	15-19	Married	0	20
POA4505	15-19	Never married		1557
POA4505	20-24	Married	0	431
POA4505	20-24	Married	1	59
POA4505	20-24	Never married		1173
POA4505	25-34	Married	0	985
POA4505	25-34	Married	1	1117
POA4505	25-34	Never married		1187
POA4505	35-44	Married	0	487
POA4505	35-44	Married	1	1738
POA4505	35-44	Never married		700
POA4505	45-54	Married	0	373
POA4505	45-54	Married	1	1960
POA4505	45-54	Never married		792
POA4505	55-64	Married	0	220
POA4505	55-64	Married	1	1878
POA4505	55-64	Never married		665
POA4505	65-74	Married	0	112
POA4505	65-74	Married	1	1580
POA4505	65-74	Never married		678
POA4505	75-84	Married	0	26
POA4505	75-84	Married	1	753
POA4505	75-84	Never married		543
POA4505	85+	Married	0	5
POA4505	85+	Married	1	107
POA4505	85+	Never married		194
POA4506	15-19	Married	0	64
POA4506	15-19	Married	1	3
POA4506	15-19	Never married		1422
POA4506	20-24	Married	0	431
POA4506	20-24	Married	1	87
POA4506	20-24	Never married		1191
POA4506	25-34	Married	0	941
POA4506	25-34	Married	1	1044
POA4506	25-34	Never married		1570
POA4506	35-44	Married	0	480
POA4506	35-44	Married	1	1324
POA4506	35-44	Never married		978
POA4506	45-54	Married	0	351
POA4506	45-54	Married	1	1527
POA4506	45-54	Never married		1001
POA4506	55-64	Married	0	205
POA4506	55-64	Married	1	1555
POA4506	55-64	Never married		873
POA4506	65-74	Married	0	111
POA4506	65-74	Married	1	1222
POA4506	65-74	Never married		641
POA4506	75-84	Married	0	16
POA4506	75-84	Married	1	558
POA4506	75-84	Never married		385
POA4506	85+	Married	1	76
POA4506	85+	Never married		121
POA4507	15-19	Married	0	6
POA4507	15-19	Never married		722
POA4507	20-24	Married	0	61
POA4507	20-24	Married	1	16
POA4507	20-24	Never married		356
POA4507	25-34	Married	0	209
POA4507	25-34	Married	1	211
POA4507	25-34	Never married		416
POA4507	35-44	Married	0	223
POA4507	35-44	Married	1	566
POA4507	35-44	Never married		445
POA4507	45-54	Married	0	271
POA4507	45-54	Married	1	1004
POA4507	45-54	Never married		640
POA4507	55-64	Married	0	300
POA4507	55-64	Married	1	2016
POA4507	55-64	Never married		989
POA4507	65-74	Married	0	331
POA4507	65-74	Married	1	3132
POA4507	65-74	Never married		1324
POA4507	75-84	Married	0	136
POA4507	75-84	Married	1	1861
POA4507	75-84	Never married		1062
POA4507	85+	Married	0	8
POA4507	85+	Married	1	299
POA4507	85+	Never married		473
POA4508	15-19	Married	0	21
POA4508	15-19	Never married		1159
POA4508	20-24	Married	0	213
POA4508	20-24	Married	1	37
POA4508	20-24	Never married		823
POA4508	25-34	Married	0	461
POA4508	25-34	Married	1	496
POA4508	25-34	Never married		961
POA4508	35-44	Married	0	407
POA4508	35-44	Married	1	1001
POA4508	35-44	Never married		828
POA4508	45-54	Married	0	286
POA4508	45-54	Married	1	1125
POA4508	45-54	Never married		902
POA4508	55-64	Married	0	198
POA4508	55-64	Married	1	1191
POA4508	55-64	Never married		883
POA4508	65-74	Married	0	107
POA4508	65-74	Married	1	1113
POA4508	65-74	Never married		734
POA4508	75-84	Married	0	39
POA4508	75-84	Married	1	555
POA4508	75-84	Never married		420
POA4508	85+	Married	0	3
POA4508	85+	Married	1	97
POA4508	85+	Never married		173
POA4509	15-19	Married	0	33
POA4509	15-19	Married	1	3
POA4509	15-19	Never married		2571
POA4509	20-24	Married	0	440
POA4509	20-24	Married	1	83
POA4509	20-24	Never married		1547
POA4509	25-34	Married	0	1271
POA4509	25-34	Married	1	2120
POA4509	25-34	Never married		1537
POA4509	35-44	Married	0	728
POA4509	35-44	Married	1	4455
POA4509	35-44	Never married		1159
POA4509	45-54	Married	0	492
POA4509	45-54	Married	1	3380
POA4509	45-54	Never married		1082
POA4509	55-64	Married	0	192
POA4509	55-64	Married	1	1754
POA4509	55-64	Never married		739
POA4509	65-74	Married	0	72
POA4509	65-74	Married	1	1178
POA4509	65-74	Never married		562
POA4509	75-84	Married	0	19
POA4509	75-84	Married	1	599
POA4509	75-84	Never married		345
POA4509	85+	Married	0	3
POA4509	85+	Married	1	93
POA4509	85+	Never married		180
POA4510	15-19	Married	0	74
POA4510	15-19	Married	1	6
POA4510	15-19	Never married		2986
POA4510	20-24	Married	0	682
POA4510	20-24	Married	1	108
POA4510	20-24	Never married		2155
POA4510	25-34	Married	0	1798
POA4510	25-34	Married	1	2038
POA4510	25-34	Never married		3003
POA4510	35-44	Married	0	998
POA4510	35-44	Married	1	3044
POA4510	35-44	Never married		2072
POA4510	45-54	Married	0	748
POA4510	45-54	Married	1	2911
POA4510	45-54	Never married		2197
POA4510	55-64	Married	0	516
POA4510	55-64	Married	1	3129
POA4510	55-64	Never married		2109
POA4510	65-74	Married	0	295
POA4510	65-74	Married	1	3372
POA4510	65-74	Never married		1939
POA4510	75-84	Married	0	108
POA4510	75-84	Married	1	1781
POA4510	75-84	Never married		1257
POA4510	85+	Married	0	6
POA4510	85+	Married	1	255
POA4510	85+	Never married		450
POA4511	15-19	Married	0	9
POA4511	15-19	Never married		523
POA4511	20-24	Married	0	71
POA4511	20-24	Married	1	6
POA4511	20-24	Never married		283
POA4511	25-34	Married	0	163
POA4511	25-34	Married	1	230
POA4511	25-34	Never married		278
POA4511	35-44	Married	0	152
POA4511	35-44	Married	1	528
POA4511	35-44	Never married		240
POA4511	45-54	Married	0	164
POA4511	45-54	Married	1	675
POA4511	45-54	Never married		354
POA4511	55-64	Married	0	119
POA4511	55-64	Married	1	779
POA4511	55-64	Never married		301
POA4511	65-74	Married	0	117
POA4511	65-74	Married	1	1178
POA4511	65-74	Never married		442
POA4511	75-84	Married	0	47
POA4511	75-84	Married	1	660
POA4511	75-84	Never married		285
POA4511	85+	Married	0	9
POA4511	85+	Married	1	88
POA4511	85+	Never married		105
POA4512	15-19	Never married		205
POA4512	20-24	Married	0	33
POA4512	20-24	Married	1	9
POA4512	20-24	Never married		129
POA4512	25-34	Married	0	69
POA4512	25-34	Married	1	139
POA4512	25-34	Never married		117
POA4512	35-44	Married	0	60
POA4512	35-44	Married	1	270
POA4512	35-44	Never married		76
POA4512	45-54	Married	0	67
POA4512	45-54	Married	1	324
POA4512	45-54	Never married		96
POA4512	55-64	Married	0	56
POA4512	55-64	Married	1	347
POA4512	55-64	Never married		95
POA4512	65-74	Married	0	19
POA4512	65-74	Married	1	256
POA4512	65-74	Never married		79
POA4512	75-84	Married	0	4
POA4512	75-84	Married	1	85
POA4512	75-84	Never married		48
POA4512	85+	Married	1	9
POA4512	85+	Never married		19
POA4514	15-19	Married	0	7
POA4514	15-19	Never married		389
POA4514	20-24	Married	0	53
POA4514	20-24	Married	1	7
POA4514	20-24	Never married		189
POA4514	25-34	Married	0	226
POA4514	25-34	Married	1	289
POA4514	25-34	Never married		241
POA4514	35-44	Married	0	128
POA4514	35-44	Married	1	452
POA4514	35-44	Never married		189
POA4514	45-54	Married	0	141
POA4514	45-54	Married	1	554
POA4514	45-54	Never married		195
POA4514	55-64	Married	0	107
POA4514	55-64	Married	1	589
POA4514	55-64	Never married		260
POA4514	65-74	Married	0	62
POA4514	65-74	Married	1	545
POA4514	65-74	Never married		242
POA4514	75-84	Married	0	11
POA4514	75-84	Married	1	190
POA4514	75-84	Never married		129
POA4514	85+	Married	1	24
POA4514	85+	Never married		47
POA4515	15-19	Married	0	6
POA4515	15-19	Never married		230
POA4515	20-24	Married	0	28
POA4515	20-24	Married	1	11
POA4515	20-24	Never married		103
POA4515	25-34	Married	0	83
POA4515	25-34	Married	1	166
POA4515	25-34	Never married		215
POA4515	35-44	Married	0	61
POA4515	35-44	Married	1	316
POA4515	35-44	Never married		169
POA4515	45-54	Married	0	54
POA4515	45-54	Married	1	279
POA4515	45-54	Never married		135
POA4515	55-64	Married	0	58
POA4515	55-64	Married	1	336
POA4515	55-64	Never married		138
POA4515	65-74	Married	0	33
POA4515	65-74	Married	1	356
POA4515	65-74	Never married		125
POA4515	75-84	Married	0	4
POA4515	75-84	Married	1	143
POA4515	75-84	Never married		79
POA4515	85+	Married	1	11
POA4515	85+	Never married		44
POA4516	15-19	Married	0	3
POA4516	15-19	Never married		249
POA4516	20-24	Married	0	29
POA4516	20-24	Married	1	3
POA4516	20-24	Never married		206
POA4516	25-34	Married	0	101
POA4516	25-34	Married	1	165
POA4516	25-34	Never married		159
POA4516	35-44	Married	0	72
POA4516	35-44	Married	1	347
POA4516	35-44	Never married		82
POA4516	45-54	Married	0	92
POA4516	45-54	Married	1	444
POA4516	45-54	Never married		112
