POA_CODE_2021	HomeCensusNight	persons
POA6158	1	7393
POA6159	0	352
POA6159	1	3593
POA6160	0	683
POA6160	1	8562
POA6161	0	23
POA6161	1	144
POA6162	0	772
POA6162	1	11307
POA6163	0	2612
POA6163	1	52088
POA6164	0	2782
POA6164	1	63344
POA6165	0	9
POA6165	1	57
POA6166	0	493
POA6166	1	10297
POA6167	0	1214
POA6167	1	27261
POA6168	0	1664
POA6168	1	23246
POA6169	0	2159
POA6169	1	33155
POA6170	0	794
POA6170	1	16529
POA6171	0	2104
POA6171	1	35599
POA6172	0	774
POA6172	1	12710
POA6173	0	808
POA6173	1	11670
POA6174	0	316
POA6174	1	5367
POA6175	0	282
POA6175	1	3740
POA6176	0	110
POA6176	1	1984
POA6180	0	426
POA6180	1	6353
POA6181	0	27
POA6181	1	442
POA6207	0	90
POA6207	1	1150
POA6208	0	1123
POA6208	1	11825
POA6209	0	177
POA6209	1	1832
POA6210	0	5900
POA6210	1	69133
POA6211	0	779
POA6211	1	7717
POA6213	0	64
POA6213	1	594
POA6214	0	42
POA6214	1	640
POA6215	0	350
POA6215	1	3885
POA6218	0	44
POA6218	1	497
POA6219	0	28
POA6219	1	568
POA6220	0	213
POA6220	1	4138
POA6221	0	31
POA6221	1	263
POA6223	0	13
POA6223	1	144
POA6224	0	68
POA6224	1	1190
POA6225	0	713
POA6225	1	8446
POA6226	0	77
POA6226	1	862
POA6227	0	47
POA6227	1	745
POA6228	0	4
POA6228	1	136
POA6229	0	20
POA6229	1	162
POA6230	0	2953
POA6230	1	42017
POA6232	0	780
POA6232	1	10617
POA6233	0	1555
POA6233	1	18879
POA6236	0	184
POA6236	1	2024
POA6237	0	175
POA6237	1	2479
POA6239	0	386
POA6239	1	4275
POA6240	0	7
POA6240	1	153
POA6243	0	8
POA6243	1	79
POA6244	0	131
POA6244	1	1445
POA6251	0	31
POA6251	1	285
POA6252	0	12
POA6252	1	133
POA6253	0	42
POA6253	1	609
POA6254	0	29
POA6254	1	514
POA6255	0	351
POA6255	1	4047
POA6256	0	38
POA6256	1	399
POA6258	0	498
POA6258	1	5988
POA6260	0	153
POA6260	1	1246
POA6262	0	92
POA6262	1	645
POA6271	0	303
POA6271	1	3159
POA6275	0	143
POA6275	1	1367
POA6280	0	2548
POA6280	1	28037
POA6281	0	1022
POA6281	1	7518
POA6282	0	173
POA6282	1	1350
POA6284	0	309
POA6284	1	2567
POA6285	0	1130
POA6285	1	9506
POA6286	0	99
POA6286	1	742
POA6288	0	90
POA6288	1	517
POA6290	0	208
POA6290	1	1634
POA6302	0	241
POA6302	1	3245
POA6304	0	152
POA6304	1	1514
POA6306	0	74
POA6306	1	902
POA6308	0	132
POA6308	1	1437
POA6309	0	23
POA6309	1	268
POA6311	0	52
POA6311	1	558
POA6312	0	307
POA6312	1	4250
POA6313	0	17
POA6313	1	230
POA6315	0	164
POA6315	1	1716
POA6316	0	32
POA6316	1	365
POA6317	0	213
POA6317	1	3869
POA6318	0	31
POA6318	1	468
POA6320	0	44
POA6320	1	514
POA6321	0	66
POA6321	1	439
POA6322	0	24
POA6322	1	215
POA6323	0	79
POA6323	1	980
POA6324	0	280
POA6324	1	3461
POA6326	0	43
POA6326	1	473
POA6327	0	19
POA6327	1	247
POA6328	0	50
POA6328	1	383
POA6330	0	2915
POA6330	1	35127
POA6333	0	656
POA6333	1	5652
POA6335	0	35
POA6335	1	723
POA6336	0	34
POA6336	1	313
POA6337	0	44
POA6337	1	502
POA6338	0	98
POA6338	1	629
POA6341	0	28
POA6341	1	230
POA6343	0	17
POA6343	1	218
POA6346	0	73
POA6346	1	761
POA6348	0	115
POA6348	1	998
POA6350	0	37
POA6350	1	303
POA6351	0	7
POA6351	1	59
POA6352	0	19
POA6352	1	150
POA6353	0	78
POA6353	1	706
POA6355	0	40
POA6355	1	401
POA6356	0	15
POA6356	1	98
POA6357	0	8
POA6357	1	51
POA6358	0	11
POA6358	1	90
POA6359	0	57
POA6359	1	381
POA6361	0	15
POA6361	1	89
POA6363	0	8
POA6363	1	81
POA6365	0	53
POA6365	1	488
POA6367	0	30
POA6367	1	301
POA6368	0	5
POA6368	1	82
POA6369	0	82
POA6369	1	579
POA6370	0	46
POA6370	1	413
POA6372	0	9
POA6372	1	93
POA6373	0	3
POA6373	1	71
POA6375	0	88
POA6375	1	788
POA6383	0	78
POA6383	1	854
POA6384	0	4
POA6384	1	23
POA6385	0	6
POA6385	1	16
POA6386	0	12
POA6386	1	103
POA6390	0	120
POA6390	1	1555
POA6391	0	72
POA6391	1	965
POA6392	0	29
POA6392	1	399
POA6393	0	9
POA6393	1	115
POA6394	0	34
POA6394	1	443
POA6395	0	116
POA6395	1	1424
POA6396	0	32
POA6396	1	321
POA6397	0	6
POA6397	1	86
POA6398	0	71
POA6398	1	475
POA6401	0	501
POA6401	1	7779
POA6403	0	18
POA6403	1	143
POA6405	0	38
POA6405	1	301
POA6407	0	72
POA6407	1	885
POA6409	0	32
POA6409	1	354
POA6410	0	82
POA6410	1	867
POA6411	0	6
POA6411	1	126
POA6412	0	8
POA6412	1	56
POA6413	0	9
POA6413	1	55
POA6414	0	4
POA6414	1	73
POA6415	0	210
POA6415	1	2562
POA6418	0	70
POA6418	1	666
POA6419	1	50
POA6420	0	5
POA6420	1	72
POA6421	0	19
POA6421	1	149
POA6422	0	9
POA6422	1	59
POA6423	0	15
POA6423	1	132
POA6424	0	15
POA6424	1	62
POA6425	0	17
POA6425	1	61
POA6426	0	69
POA6426	1	824
POA6427	1	93
POA6428	0	3
POA6428	1	51
POA6429	0	50
POA6429	1	912
POA6430	0	1288
POA6430	1	20631
POA6431	0	84
POA6431	1	852
POA6432	0	371
POA6432	1	6780
POA6434	0	6
POA6434	1	181
POA6436	0	10
POA6436	1	146
POA6437	0	58
POA6437	1	695
POA6438	0	59
POA6438	1	778
POA6440	0	105
POA6440	1	1226
POA6442	0	111
POA6442	1	2356
POA6443	0	75
POA6443	1	648
POA6445	0	15
POA6445	1	143
POA6446	0	6
POA6446	1	109
POA6447	0	22
POA6447	1	156
POA6448	0	28
POA6448	1	379
POA6450	0	1166
POA6450	1	11997
POA6452	1	4
POA6460	0	34
POA6460	1	654
POA6461	0	45
POA6461	1	451
POA6462	0	16
POA6462	1	164
POA6463	1	23
POA6465	0	5
POA6465	1	39
POA6466	0	19
POA6466	1	41
POA6467	0	3
POA6467	1	28
POA6468	0	16
POA6468	1	180
POA6470	1	20
POA6472	0	9
POA6472	1	140
POA6473	1	53
POA6475	0	40
POA6475	1	307
POA6476	0	4
POA6476	1	41
POA6477	0	33
POA6477	1	205
POA6479	0	35
POA6479	1	520
POA6480	0	4
POA6480	1	37
POA6484	0	8
POA6484	1	33
POA6485	0	45
POA6485	1	405
POA6487	0	4
POA6487	1	38
POA6488	0	24
POA6488	1	142
POA6489	0	9
POA6489	1	85
POA6490	0	27
POA6490	1	230
POA6501	0	55
POA6501	1	864
POA6502	0	113
POA6502	1	1109
POA6503	0	202
POA6503	1	2155
POA6504	0	13
POA6504	1	204
POA6505	0	18
POA6505	1	119
POA6506	1	59
POA6507	0	45
POA6507	1	480
POA6509	0	12
POA6509	1	140
POA6510	0	160
POA6510	1	1789
POA6511	0	78
POA6511	1	401
POA6512	0	9
POA6512	1	83
POA6513	0	18
POA6513	1	146
POA6514	0	101
POA6514	1	540
POA6515	0	18
POA6515	1	308
POA6516	0	259
POA6516	1	1727
POA6517	0	33
POA6517	1	372
POA6518	0	29
POA6518	1	181
POA6519	0	40
POA6519	1	531
POA6521	0	47
POA6521	1	299
POA6522	0	31
POA6522	1	377
POA6525	0	381
POA6525	1	3300
POA6528	0	39
POA6528	1	340
POA6530	0	2410
POA6530	1	30965
POA6532	0	555
POA6532	1	6360
POA6535	0	176
POA6535	1	1432
POA6536	0	175
POA6536	1	1303
POA6537	0	92
POA6537	1	903
POA6556	0	145
POA6556	1	1822
POA6558	0	70
POA6558	1	2550
POA6560	0	59
POA6560	1	1315
POA6562	0	113
POA6562	1	1300
POA6564	0	21
POA6564	1	306
POA6566	0	259
POA6566	1	3039
POA6567	0	54
POA6567	1	430
POA6568	0	36
POA6568	1	173
POA6569	0	29
POA6569	1	243
POA6571	0	5
POA6571	1	58
POA6572	0	3
POA6572	1	57
POA6574	0	5
POA6574	1	62
POA6575	0	12
POA6575	1	91
POA6603	0	70
POA6603	1	1037
POA6605	0	3
POA6605	1	36
POA6606	0	9
POA6606	1	127
POA6608	0	13
POA6608	1	136
POA6609	0	53
POA6609	1	800
POA6612	0	29
POA6612	1	129
POA6613	0	9
POA6613	1	40
POA6614	0	5
POA6614	1	13
POA6616	0	7
POA6616	1	55
POA6620	0	22
POA6620	1	498
POA6623	0	35
POA6623	1	543
POA6625	0	5
POA6625	1	53
POA6627	0	3
POA6627	1	50
POA6628	0	7
POA6628	1	14
POA6630	0	36
POA6630	1	454
POA6631	1	13
POA6632	0	5
POA6632	1	62
POA6635	0	18
POA6635	1	362
POA6638	0	31
POA6638	1	620
POA6639	0	12
POA6639	1	99
POA6640	0	18
POA6640	1	198
POA6642	0	71
POA6642	1	1124
POA6646	0	36
POA6646	1	502
POA6701	0	403
POA6701	1	4858
POA6705	0	9
POA6705	1	161
POA6707	0	269
POA6707	1	2812
POA6710	0	41
POA6710	1	901
POA6712	0	9
POA6712	1	39
POA6713	0	85
POA6713	1	1191
POA6714	0	969
POA6714	1	16683
POA6716	0	72
POA6716	1	1008
POA6718	0	37
POA6718	1	943
POA6720	0	97
POA6720	1	2177
POA6721	0	358
POA6721	1	4005
POA6722	0	644
POA6722	1	10658
POA6725	0	821
POA6725	1	10419
POA6726	0	511
POA6726	1	5222
POA6728	0	393
POA6728	1	4970
POA6740	0	95
POA6740	1	1380
POA6743	0	513
POA6743	1	5942
POA6751	0	276
POA6751	1	3731
POA6753	0	413
POA6753	1	6354
POA6754	0	141
POA6754	1	1182
POA6758	0	17
POA6758	1	1148
POA6760	0	32
POA6760	1	896
POA6762	0	8
POA6762	1	644
POA6765	0	70
POA6765	1	1606
POA6770	0	186
POA6770	1	2965
POA6798	0	88
POA6798	1	1598
POA6799	0	42
POA6799	1	546
POA7000	0	816
POA7000	1	14833
POA7004	0	443
POA7004	1	7536
POA7005	0	739
POA7005	1	13204
POA7007	0	162
POA7007	1	3225
POA7008	0	509
POA7008	1	12700
POA7009	0	517
POA7009	1	13385
POA7010	0	562
POA7010	1	17817
POA7011	0	534
POA7011	1	15207
POA7012	0	52
POA7012	1	791
POA7015	0	513
POA7015	1	10780
POA7016	0	108
POA7016	1	3063
POA7017	0	231
POA7017	1	6069
POA7018	0	1025
POA7018	1	22423
POA7019	0	269
POA7019	1	7476
POA7020	0	148
POA7020	1	2519
POA7021	0	110
POA7021	1	2476
POA7022	0	65
POA7022	1	900
POA7023	0	34
POA7023	1	350
POA7024	0	57
POA7024	1	550
POA7025	0	67
POA7025	1	1754
POA7026	0	44
POA7026	1	1108
POA7027	0	17
POA7027	1	354
POA7030	0	729
POA7030	1	18991
POA7050	0	656
POA7050	1	13939
POA7052	0	362
POA7052	1	7330
POA7053	0	210
POA7053	1	3432
POA7054	0	396
POA7054	1	9209
POA7055	0	13
POA7055	1	525
POA7109	0	496
POA7109	1	9381
POA7112	0	162
POA7112	1	3332
POA7113	0	49
POA7113	1	1256
POA7116	0	110
POA7116	1	2376
POA7117	0	58
POA7117	1	861
POA7119	0	4
POA7119	1	39
POA7120	0	79
POA7120	1	1815
POA7139	1	8
POA7140	0	539
POA7140	1	11532
POA7150	0	263
POA7150	1	2926
POA7155	0	64
POA7155	1	877
POA7162	0	25
POA7162	1	639
POA7163	0	33
POA7163	1	366
POA7170	0	284
POA7170	1	5455
POA7171	0	165
POA7171	1	3655
POA7172	0	175
POA7172	1	4259
POA7173	0	446
POA7173	1	7063
POA7174	0	14
POA7174	1	191
POA7175	0	23
POA7175	1	161
POA7176	0	13
POA7176	1	172
POA7177	0	19
POA7177	1	429
POA7178	0	29
POA7178	1	295
POA7179	0	46
POA7179	1	379
POA7180	0	15
POA7180	1	156
POA7182	0	30
POA7182	1	215
POA7183	0	6
POA7183	1	39
POA7184	0	100
POA7184	1	815
POA7185	0	14
POA7185	1	121
POA7186	0	13
POA7186	1	182
POA7187	0	3
POA7187	1	136
POA7190	0	318
POA7190	1	3141
POA7209	0	22
POA7209	1	393
POA7210	0	52
POA7210	1	1026
POA7211	0	14
POA7211	1	254
POA7212	0	92
POA7212	1	1684
POA7213	0	11
POA7213	1	284
POA7214	0	50
POA7214	1	578
POA7215	0	377
POA7215	1	3686
POA7216	0	264
POA7216	1	3299
POA7248	0	663
POA7248	1	16507
POA7249	0	538
POA7249	1	13519
POA7250	0	2425
POA7250	1	48713
POA7252	0	155
POA7252	1	2840
POA7253	0	217
POA7253	1	4946
POA7254	0	21
POA7254	1	539
POA7255	0	91
POA7255	1	763
POA7256	0	156
POA7256	1	1457
POA7257	0	4
POA7257	1	63
POA7258	0	44
POA7258	1	920
POA7259	0	31
POA7259	1	474
POA7260	0	142
POA7260	1	3192
POA7261	0	23
POA7261	1	218
POA7262	0	156
POA7262	1	1736
POA7263	0	51
POA7263	1	579
POA7264	0	66
POA7264	1	509
POA7265	0	16
POA7265	1	212
POA7267	0	34
POA7267	1	769
POA7268	0	68
POA7268	1	1065
POA7270	0	221
POA7270	1	4146
POA7275	0	162
POA7275	1	3210
POA7276	0	37
POA7276	1	609
POA7277	0	307
POA7277	1	6216
POA7290	0	85
POA7290	1	2343
POA7291	0	14
POA7291	1	709
POA7292	0	33
POA7292	1	618
POA7300	0	166
POA7300	1	3770
POA7301	0	224
POA7301	1	4494
POA7302	0	122
POA7302	1	1635
POA7303	0	199
POA7303	1	2834
POA7304	0	331
POA7304	1	5939
POA7305	0	58
POA7305	1	1204
POA7306	0	247
POA7306	1	4037
POA7307	0	787
POA7307	1	11066
POA7310	0	1533
POA7310	1	27103
POA7315	0	870
POA7315	1	14772
POA7316	0	339
POA7316	1	5946
POA7320	0	827
POA7320	1	16308
POA7321	0	283
POA7321	1	4683
POA7322	0	184
POA7322	1	3880
POA7325	0	491
POA7325	1	8528
POA7330	0	315
POA7330	1	6413
POA7331	0	46
POA7331	1	543
POA7466	0	5
POA7466	1	29
POA7467	0	95
POA7467	1	1717
POA7468	0	61
POA7468	1	639
POA7469	0	58
POA7469	1	714
POA7470	0	54
POA7470	1	701
POA9494	0	52069
POA9797	0	80
POA9797	1	782
