POA_CODE_2021	PrivateDwelling	Sex	persons
POA6032	0	M	11
POA6032	1	F	84
POA6032	1	M	86
POA6033	0	F	10
POA6033	0	M	9
POA6033	1	F	199
POA6033	1	M	208
POA6034	0	F	60
POA6034	0	M	65
POA6034	1	F	1820
POA6034	1	M	1613
POA6035	0	F	287
POA6035	0	M	245
POA6035	1	F	5194
POA6035	1	M	4824
POA6036	0	F	206
POA6036	0	M	204
POA6036	1	F	8643
POA6036	1	M	7885
POA6037	0	F	103
POA6037	0	M	102
POA6037	1	F	1700
POA6037	1	M	1711
POA6038	0	F	159
POA6038	0	M	141
POA6038	1	F	5089
POA6038	1	M	4454
POA6041	0	F	71
POA6041	0	M	72
POA6041	1	F	698
POA6041	1	M	682
POA6042	0	F	15
POA6042	0	M	14
POA6042	1	F	28
POA6042	1	M	47
POA6043	0	F	11
POA6043	0	M	12
POA6043	1	F	95
POA6043	1	M	102
POA6044	0	F	94
POA6044	0	M	100
POA6044	1	F	513
POA6044	1	M	526
POA6050	0	F	803
POA6050	0	M	635
POA6050	1	F	7284
POA6050	1	M	6827
POA6051	0	F	288
POA6051	0	M	367
POA6051	1	F	6065
POA6051	1	M	6067
POA6052	0	F	158
POA6052	0	M	178
POA6052	1	F	5677
POA6052	1	M	5262
POA6053	0	F	399
POA6053	0	M	335
POA6053	1	F	7279
POA6053	1	M	6906
POA6054	0	F	462
POA6054	0	M	502
POA6054	1	F	10046
POA6054	1	M	9543
POA6055	0	F	799
POA6055	0	M	665
POA6055	1	F	15302
POA6055	1	M	14926
POA6056	0	F	1516
POA6056	0	M	1488
POA6056	1	F	19337
POA6056	1	M	18540
POA6057	0	F	274
POA6057	0	M	296
POA6057	1	F	7980
POA6057	1	M	7615
POA6058	0	F	283
POA6058	0	M	281
POA6058	1	F	6287
POA6058	1	M	6099
POA6059	0	F	342
POA6059	0	M	332
POA6059	1	F	11977
POA6059	1	M	11132
POA6060	0	F	665
POA6060	0	M	541
POA6060	1	F	12478
POA6060	1	M	11218
POA6061	0	F	1232
POA6061	0	M	1222
POA6061	1	F	19458
POA6061	1	M	19067
POA6062	0	F	564
POA6062	0	M	532
POA6062	1	F	16362
POA6062	1	M	16050
POA6063	0	F	229
POA6063	0	M	220
POA6063	1	F	7141
POA6063	1	M	7167
POA6064	0	F	656
POA6064	0	M	555
POA6064	1	F	14778
POA6064	1	M	14661
POA6065	0	F	795
POA6065	0	M	731
POA6065	1	F	33579
POA6065	1	M	31707
POA6066	0	F	225
POA6066	0	M	227
POA6066	1	F	8925
POA6066	1	M	8709
POA6067	0	F	32
POA6067	0	M	33
POA6067	1	F	17
POA6067	1	M	6
POA6068	1	M	4
POA6069	0	F	804
POA6069	0	M	702
POA6069	1	F	22511
POA6069	1	M	20993
POA6070	0	F	45
POA6070	0	M	39
POA6070	1	F	1781
POA6070	1	M	1724
POA6071	0	F	40
POA6071	0	M	37
POA6071	1	F	1659
POA6071	1	M	1555
POA6072	0	F	10
POA6072	0	M	11
POA6072	1	F	396
POA6072	1	M	381
POA6073	0	F	70
POA6073	0	M	59
POA6073	1	F	1579
POA6073	1	M	1374
POA6074	0	F	19
POA6074	0	M	10
POA6074	1	F	457
POA6074	1	M	469
POA6076	0	F	409
POA6076	0	M	374
POA6076	1	F	10628
POA6076	1	M	10201
POA6077	0	F	25
POA6077	0	M	13
POA6077	1	F	757
POA6077	1	M	785
POA6078	0	F	26
POA6078	0	M	26
POA6078	1	F	412
POA6078	1	M	458
POA6079	1	F	15
POA6079	1	M	16
POA6081	0	F	74
POA6081	0	M	70
POA6081	1	F	2345
POA6081	1	M	2262
POA6082	0	F	66
POA6082	0	M	61
POA6082	1	F	1603
POA6082	1	M	1540
POA6083	0	F	81
POA6083	0	M	66
POA6083	1	F	1646
POA6083	1	M	1559
POA6084	0	F	245
POA6084	0	M	352
POA6084	1	F	4065
POA6084	1	M	4022
POA6090	0	F	4
POA6090	0	M	13
POA6090	1	M	3
POA6100	0	F	824
POA6100	0	M	794
POA6100	1	F	7219
POA6100	1	M	7311
POA6101	0	F	455
POA6101	0	M	602
POA6101	1	F	7987
POA6101	1	M	7929
POA6102	0	F	1009
POA6102	0	M	767
POA6102	1	F	5841
POA6102	1	M	6199
POA6103	0	F	306
POA6103	0	M	479
POA6103	1	F	4907
POA6103	1	M	5088
POA6104	0	F	782
POA6104	0	M	965
POA6104	1	F	6642
POA6104	1	M	6783
POA6105	0	F	383
POA6105	0	M	389
POA6105	1	F	7640
POA6105	1	M	7434
POA6106	0	M	9
POA6106	1	M	8
POA6107	0	F	1110
POA6107	0	M	1168
POA6107	1	F	22509
POA6107	1	M	22931
POA6108	0	F	363
POA6108	0	M	350
POA6108	1	F	11467
POA6108	1	M	11109
POA6109	0	F	359
POA6109	0	M	409
POA6109	1	F	6073
POA6109	1	M	6124
POA6110	0	F	1058
POA6110	0	M	888
POA6110	1	F	21380
POA6110	1	M	20748
POA6111	0	F	579
POA6111	0	M	531
POA6111	1	F	11037
POA6111	1	M	10860
POA6112	0	F	1424
POA6112	0	M	1383
POA6112	1	F	34045
POA6112	1	M	32399
POA6121	0	F	35
POA6121	0	M	32
POA6121	1	F	1491
POA6121	1	M	1480
POA6122	0	F	305
POA6122	0	M	233
POA6122	1	F	10636
POA6122	1	M	9857
POA6123	0	F	45
POA6123	0	M	62
POA6123	1	F	1050
POA6123	1	M	1013
POA6124	0	F	38
POA6124	0	M	32
POA6124	1	F	562
POA6124	1	M	548
POA6125	0	F	80
POA6125	0	M	434
POA6125	1	F	1528
POA6125	1	M	1479
POA6126	0	F	8
POA6126	0	M	43
POA6126	1	F	105
POA6126	1	M	104
POA6147	0	F	223
POA6147	0	M	222
POA6147	1	F	7163
POA6147	1	M	7150
POA6148	0	F	364
POA6148	0	M	249
POA6148	1	F	9240
POA6148	1	M	8704
POA6149	0	F	232
POA6149	0	M	149
POA6149	1	F	9283
POA6149	1	M	8814
POA6150	0	F	1103
POA6150	0	M	705
POA6150	1	F	6124
POA6150	1	M	5857
POA6151	0	F	544
POA6151	0	M	638
POA6151	1	F	7954
POA6151	1	M	7766
POA6152	0	F	1076
POA6152	0	M	1009
POA6152	1	F	12318
POA6152	1	M	11386
POA6153	0	F	271
POA6153	0	M	265
POA6153	1	F	10716
POA6153	1	M	9750
POA6154	0	F	278
POA6154	0	M	155
POA6154	1	F	5186
POA6154	1	M	4772
POA6155	0	F	736
POA6155	0	M	1508
POA6155	1	F	25872
POA6155	1	M	24762
POA6156	0	F	572
POA6156	0	M	326
POA6156	1	F	9010
POA6156	1	M	7943
POA6157	0	F	294
POA6157	0	M	211
POA6157	1	F	7228
POA6157	1	M	6249
POA6158	0	F	241
POA6158	0	M	210
POA6158	1	F	3761
POA6158	1	M	3388
POA6159	0	F	166
POA6159	0	M	142
POA6159	1	F	1807
POA6159	1	M	1632
POA6160	0	F	630
POA6160	0	M	1000
POA6160	1	F	4160
POA6160	1	M	3827
POA6161	0	F	148
POA6161	0	M	143
POA6161	1	F	54
POA6161	1	M	62
POA6162	0	F	303
POA6162	0	M	320
POA6162	1	F	5736
POA6162	1	M	5314
POA6163	0	F	1299
POA6163	0	M	1180
POA6163	1	F	26345
POA6163	1	M	24519
POA6164	0	F	927
POA6164	0	M	807
POA6164	1	F	31976
POA6164	1	M	30742
POA6165	0	F	9
POA6165	0	M	11
POA6165	1	F	28
POA6165	1	M	35
POA6166	0	F	223
POA6166	0	M	265
POA6166	1	F	5164
POA6166	1	M	4928
POA6167	0	F	629
POA6167	0	M	1846
POA6167	1	F	12838
POA6167	1	M	12535
POA6168	0	F	1084
POA6168	0	M	1761
POA6168	1	F	11231
POA6168	1	M	10584
POA6169	0	F	803
POA6169	0	M	708
POA6169	1	F	16747
POA6169	1	M	15715
POA6170	0	F	261
POA6170	0	M	304
POA6170	1	F	8329
POA6170	1	M	7919
POA6171	0	F	595
POA6171	0	M	546
POA6171	1	F	18373
POA6171	1	M	16740
POA6172	0	F	283
POA6172	0	M	258
POA6172	1	F	6406
POA6172	1	M	6018
POA6173	0	F	96
POA6173	0	M	99
POA6173	1	F	5962
POA6173	1	M	5704
POA6174	0	F	91
POA6174	0	M	98
POA6174	1	F	2717
POA6174	1	M	2556
POA6175	0	F	44
POA6175	0	M	44
POA6175	1	F	1916
POA6175	1	M	1808
POA6176	0	F	34
POA6176	0	M	37
POA6176	1	F	1024
POA6176	1	M	928
POA6180	0	F	78
POA6180	0	M	59
POA6180	1	F	3339
POA6180	1	M	3007
POA6181	1	F	236
POA6181	1	M	212
POA6207	0	F	58
POA6207	0	M	45
POA6207	1	F	552
POA6207	1	M	541
POA6208	0	F	365
POA6208	0	M	329
POA6208	1	F	5989
POA6208	1	M	5572
POA6209	0	F	69
POA6209	0	M	78
POA6209	1	F	871
POA6209	1	M	890
POA6210	0	F	2166
POA6210	0	M	1755
POA6210	1	F	35857
POA6210	1	M	31682
POA6211	0	F	119
POA6211	0	M	109
POA6211	1	F	3950
POA6211	1	M	3740
POA6213	0	F	48
POA6213	0	M	53
POA6213	1	F	295
POA6213	1	M	278
POA6214	0	F	22
POA6214	0	M	27
POA6214	1	F	314
POA6214	1	M	321
POA6215	0	F	153
POA6215	0	M	228
POA6215	1	F	1907
POA6215	1	M	1808
POA6218	0	F	8
POA6218	0	M	8
POA6218	1	F	247
POA6218	1	M	260
POA6219	0	F	17
POA6219	0	M	14
POA6219	1	F	279
POA6219	1	M	278
POA6220	0	F	141
POA6220	0	M	186
POA6220	1	F	1977
POA6220	1	M	1987
POA6221	0	F	70
POA6221	0	M	109
POA6221	1	F	106
POA6221	1	M	113
POA6223	1	F	76
POA6223	1	M	74
POA6224	0	F	53
POA6224	0	M	67
POA6224	1	F	543
POA6224	1	M	562
POA6225	0	F	334
POA6225	0	M	457
POA6225	1	F	4040
POA6225	1	M	4094
POA6226	0	F	12
POA6226	0	M	21
POA6226	1	F	417
POA6226	1	M	441
POA6227	0	F	12
POA6227	0	M	14
POA6227	1	F	381
POA6227	1	M	366
POA6228	0	F	3
POA6228	0	M	9
POA6228	1	F	63
POA6228	1	M	72
POA6229	0	F	13
POA6229	0	M	17
POA6229	1	F	59
POA6229	1	M	87
POA6230	0	F	1503
POA6230	0	M	2096
POA6230	1	F	21045
POA6230	1	M	19332
POA6232	0	F	272
POA6232	0	M	263
POA6232	1	F	5386
POA6232	1	M	4995
POA6233	0	F	274
POA6233	0	M	379
POA6233	1	F	9693
POA6233	1	M	9135
POA6236	0	F	72
POA6236	0	M	67
POA6236	1	F	974
POA6236	1	M	1000
POA6237	0	F	62
POA6237	0	M	70
POA6237	1	F	1244
POA6237	1	M	1164
POA6239	0	F	162
POA6239	0	M	187
POA6239	1	F	2130
POA6239	1	M	1993
POA6240	0	F	7
POA6240	0	M	6
POA6240	1	F	77
POA6240	1	M	73
POA6243	0	F	5
POA6243	0	M	5
POA6243	1	F	44
POA6243	1	M	38
POA6244	0	F	99
POA6244	0	M	105
POA6244	1	F	671
POA6244	1	M	655
POA6251	0	F	6
POA6251	0	M	8
POA6251	1	F	132
POA6251	1	M	142
POA6252	0	F	3
POA6252	0	M	4
POA6252	1	F	62
POA6252	1	M	66
POA6253	0	F	22
POA6253	0	M	41
POA6253	1	F	312
POA6253	1	M	288
POA6254	0	F	30
POA6254	0	M	135
POA6254	1	F	217
POA6254	1	M	226
POA6255	0	F	175
POA6255	0	M	202
POA6255	1	F	2033
POA6255	1	M	1868
POA6256	0	F	24
POA6256	0	M	27
POA6256	1	F	175
POA6256	1	M	198
POA6258	0	F	249
POA6258	0	M	256
POA6258	1	F	2892
POA6258	1	M	2890
POA6260	0	F	228
POA6260	0	M	244
POA6260	1	F	540
POA6260	1	M	550
POA6262	0	F	44
POA6262	0	M	52
POA6262	1	F	297
POA6262	1	M	286
POA6271	0	F	97
POA6271	0	M	85
POA6271	1	F	1612
POA6271	1	M	1485
POA6275	0	F	119
POA6275	0	M	119
POA6275	1	F	628
POA6275	1	M	635
POA6280	0	F	1405
POA6280	0	M	1268
POA6280	1	F	14372
POA6280	1	M	12968
POA6281	0	F	519
POA6281	0	M	452
POA6281	1	F	3787
POA6281	1	M	3517
POA6282	0	F	253
POA6282	0	M	226
POA6282	1	F	635
POA6282	1	M	674
POA6284	0	F	156
POA6284	0	M	161
POA6284	1	F	1219
POA6284	1	M	1175
POA6285	0	F	710
POA6285	0	M	695
POA6285	1	F	4657
POA6285	1	M	4429
POA6286	0	F	58
POA6286	0	M	54
POA6286	1	F	359
POA6286	1	M	360
POA6288	0	F	52
POA6288	0	M	39
POA6288	1	F	246
POA6288	1	M	246
POA6290	0	F	115
POA6290	0	M	131
POA6290	1	F	811
POA6290	1	M	752
POA6302	0	F	194
POA6302	0	M	227
POA6302	1	F	1548
POA6302	1	M	1480
POA6304	0	F	95
POA6304	0	M	99
POA6304	1	F	700
POA6304	1	M	702
POA6306	0	F	74
POA6306	0	M	67
POA6306	1	F	395
POA6306	1	M	415
POA6308	0	F	73
POA6308	0	M	77
POA6308	1	F	655
POA6308	1	M	693
POA6309	0	F	11
POA6309	0	M	14
POA6309	1	F	114
POA6309	1	M	137
POA6311	0	F	30
POA6311	0	M	31
POA6311	1	F	260
POA6311	1	M	267
POA6312	0	F	363
POA6312	0	M	415
POA6312	1	F	1961
POA6312	1	M	1851
POA6313	0	F	5
POA6313	0	M	5
POA6313	1	F	108
POA6313	1	M	109
POA6315	0	F	108
POA6315	0	M	98
POA6315	1	F	774
POA6315	1	M	796
POA6316	0	F	15
POA6316	0	M	17
POA6316	1	F	167
POA6316	1	M	177
POA6317	0	F	224
POA6317	0	M	251
POA6317	1	F	1754
POA6317	1	M	1852
POA6318	0	F	27
POA6318	0	M	26
POA6318	1	F	211
POA6318	1	M	226
POA6320	0	F	19
POA6320	0	M	27
POA6320	1	F	237
POA6320	1	M	247
POA6321	0	F	25
POA6321	0	M	29
POA6321	1	F	199
POA6321	1	M	208
POA6322	0	F	9
POA6322	0	M	9
POA6322	1	F	105
POA6322	1	M	104
POA6323	0	F	39
POA6323	0	M	47
POA6323	1	F	453
POA6323	1	M	490
POA6324	0	F	185
POA6324	0	M	278
POA6324	1	F	1593
POA6324	1	M	1583
POA6326	0	F	23
POA6326	0	M	20
POA6326	1	F	221
POA6326	1	M	226
POA6327	0	F	11
POA6327	0	M	23
POA6327	1	F	106
POA6327	1	M	123
POA6328	0	F	27
POA6328	0	M	26
POA6328	1	F	174
POA6328	1	M	193
POA6330	0	F	1531
POA6330	0	M	1866
POA6330	1	F	17618
POA6330	1	M	16328
POA6333	0	F	524
POA6333	0	M	539
POA6333	1	F	2751
POA6333	1	M	2512
POA6335	0	F	43
POA6335	0	M	35
POA6335	1	F	325
POA6335	1	M	360
POA6336	0	F	13
POA6336	0	M	23
POA6336	1	F	134
POA6336	1	M	157
POA6337	0	F	39
POA6337	0	M	59
POA6337	1	F	197
POA6337	1	M	250
POA6338	0	F	54
POA6338	0	M	41
POA6338	1	F	298
POA6338	1	M	326
POA6341	0	F	10
POA6341	0	M	14
POA6341	1	F	103
POA6341	1	M	122
POA6343	0	F	19
POA6343	0	M	19
POA6343	1	F	85
POA6343	1	M	100
POA6346	0	F	111
POA6346	0	M	597
POA6346	1	F	312
POA6346	1	M	338
POA6348	0	F	63
POA6348	0	M	83
POA6348	1	F	460
POA6348	1	M	486
POA6350	0	F	24
POA6350	0	M	31
POA6350	1	F	134
POA6350	1	M	124
POA6351	0	M	4
POA6351	1	F	21
POA6351	1	M	31
POA6352	0	F	19
POA6352	0	M	50
POA6352	1	F	56
POA6352	1	M	66
POA6353	0	F	38
POA6353	0	M	56
POA6353	1	F	317
POA6353	1	M	353
POA6355	0	F	18
POA6355	0	M	36
POA6355	1	F	174
POA6355	1	M	215
POA6356	0	F	6
POA6356	0	M	19
POA6356	1	F	33
POA6356	1	M	53
POA6357	0	F	6
POA6357	0	M	7
POA6357	1	F	26
POA6357	1	M	17
POA6358	0	F	9
POA6358	0	M	7
POA6358	1	F	38
POA6358	1	M	44
POA6359	0	F	81
POA6359	0	M	318
POA6359	1	F	136
POA6359	1	M	163
POA6361	0	F	10
POA6361	0	M	14
POA6361	1	F	31
POA6361	1	M	38
POA6363	0	M	3
POA6363	1	F	43
POA6363	1	M	40
POA6365	0	F	24
POA6365	0	M	30
POA6365	1	F	222
POA6365	1	M	236
POA6367	0	F	19
POA6367	0	M	24
POA6367	1	F	137
POA6367	1	M	146
POA6368	0	F	8
POA6368	0	M	7
POA6368	1	F	37
POA6368	1	M	38
POA6369	0	F	64
POA6369	0	M	83
POA6369	1	F	236
POA6369	1	M	258
POA6370	0	F	32
POA6370	0	M	36
POA6370	1	F	176
POA6370	1	M	184
POA6372	0	F	4
POA6372	0	M	19
POA6372	1	F	40
POA6372	1	M	49
POA6373	1	F	34
POA6373	1	M	40
POA6375	0	F	51
POA6375	0	M	52
POA6375	1	F	370
POA6375	1	M	367
POA6383	0	F	132
POA6383	0	M	128
POA6383	1	F	343
POA6383	1	M	305
POA6384	1	F	10
POA6384	1	M	11
POA6385	1	F	9
POA6385	1	M	3
POA6386	0	F	24
POA6386	0	M	18
POA6386	1	F	25
POA6386	1	M	31
POA6390	0	F	137
POA6390	0	M	426
POA6390	1	F	700
POA6390	1	M	718
POA6391	0	F	58
POA6391	0	M	61
POA6391	1	F	440
POA6391	1	M	454
POA6392	0	F	33
POA6392	0	M	25
POA6392	1	F	164
POA6392	1	M	185
POA6393	0	F	8
POA6393	0	M	10
POA6393	1	F	49
POA6393	1	M	54
POA6394	0	F	21
POA6394	0	M	28
POA6394	1	F	184
POA6394	1	M	228
POA6395	0	F	65
POA6395	0	M	84
POA6395	1	F	669
POA6395	1	M	693
POA6396	0	F	21
POA6396	0	M	32
POA6396	1	F	125
POA6396	1	M	173
POA6397	0	F	4
POA6397	0	M	7
POA6397	1	F	38
POA6397	1	M	48
POA6398	0	F	40
POA6398	0	M	66
POA6398	1	F	235
POA6398	1	M	242
POA6401	0	F	459
POA6401	0	M	813
POA6401	1	F	3602
POA6401	1	M	3288
POA6403	0	M	4
POA6403	1	F	71
POA6403	1	M	63
POA6405	0	F	13
POA6405	0	M	12
POA6405	1	F	154
POA6405	1	M	141
POA6407	0	F	73
POA6407	0	M	138
POA6407	1	F	384
POA6407	1	M	404
POA6409	0	F	26
POA6409	0	M	31
POA6409	1	F	135
POA6409	1	M	178
POA6410	0	F	72
POA6410	0	M	65
POA6410	1	F	391
POA6410	1	M	400
POA6411	0	F	7
POA6411	0	M	12
POA6411	1	F	52
POA6411	1	M	53
POA6412	0	F	9
POA6412	0	M	9
POA6412	1	F	13
POA6412	1	M	20
POA6413	0	F	4
POA6413	0	M	3
POA6413	1	F	15
POA6413	1	M	31
POA6414	0	F	4
POA6414	0	M	6
POA6414	1	F	32
POA6414	1	M	33
POA6415	0	F	191
POA6415	0	M	272
POA6415	1	F	1155
POA6415	1	M	1183
POA6418	0	F	37
POA6418	0	M	93
POA6418	1	F	295
POA6418	1	M	313
POA6419	0	F	4
POA6419	1	F	19
POA6419	1	M	27
POA6420	1	F	32
POA6420	1	M	41
POA6421	0	F	16
POA6421	0	M	11
POA6421	1	F	65
POA6421	1	M	57
POA6422	1	F	32
POA6422	1	M	32
POA6423	0	F	21
POA6423	0	M	148
POA6423	1	F	59
POA6423	1	M	62
POA6424	0	F	4
POA6424	0	M	7
POA6424	1	F	22
POA6424	1	M	27
POA6425	0	F	4
POA6425	0	M	4
POA6425	1	F	31
POA6425	1	M	40
POA6426	0	F	151
POA6426	0	M	649
POA6426	1	F	265
POA6426	1	M	329
POA6427	0	F	39
POA6427	0	M	277
POA6428	0	F	8
POA6428	0	M	7
POA6428	1	F	20
POA6428	1	M	16
POA6429	0	F	169
POA6429	0	M	646
POA6429	1	F	310
POA6429	1	M	370
POA6430	0	F	1120
POA6430	0	M	1821
POA6430	1	F	9504
POA6430	1	M	10032
POA6431	0	F	197
POA6431	0	M	880
POA6431	1	F	285
POA6431	1	M	261
POA6432	0	F	615
POA6432	0	M	1089
POA6432	1	F	2680
POA6432	1	M	2988
POA6434	0	F	106
POA6434	0	M	476
POA6434	1	F	9
POA6434	1	M	16
POA6436	0	F	65
POA6436	0	M	231
POA6436	1	F	36
POA6436	1	M	55
POA6437	0	F	276
POA6437	0	M	1160
POA6437	1	F	170
POA6437	1	M	161
POA6438	0	F	309
POA6438	0	M	1188
POA6438	1	F	240
POA6438	1	M	223
POA6440	0	F	601
POA6440	0	M	2821
POA6440	1	F	245
POA6440	1	M	239
POA6442	0	F	318
POA6442	0	M	634
POA6442	1	F	919
POA6442	1	M	970
POA6443	0	F	216
POA6443	0	M	488
POA6443	1	F	224
POA6443	1	M	263
POA6445	0	F	4
POA6445	0	M	9
POA6445	1	F	64
POA6445	1	M	64
POA6446	0	F	9
POA6446	0	M	5
POA6446	1	F	52
POA6446	1	M	59
POA6447	0	F	8
POA6447	0	M	7
POA6447	1	F	70
POA6447	1	M	82
POA6448	0	F	66
POA6448	0	M	68
POA6448	1	F	150
POA6448	1	M	160
POA6450	0	F	939
POA6450	0	M	1129
POA6450	1	F	5567
POA6450	1	M	5486
POA6460	0	F	42
POA6460	0	M	38
POA6460	1	F	294
POA6460	1	M	309
POA6461	0	F	14
POA6461	0	M	29
POA6461	1	F	214
POA6461	1	M	221
POA6462	0	F	7
POA6462	0	M	11
POA6462	1	F	69
POA6462	1	M	78
POA6463	1	F	12
POA6463	1	M	17
POA6465	0	F	5
POA6465	0	M	4
POA6465	1	F	17
POA6465	1	M	17
POA6466	1	F	21
POA6466	1	M	21
POA6467	1	F	16
POA6467	1	M	15
POA6468	0	F	18
POA6468	0	M	14
POA6468	1	F	71
POA6468	1	M	85
POA6470	0	F	4
POA6470	0	M	3
POA6470	1	F	10
POA6470	1	M	13
POA6472	0	F	7
POA6472	0	M	5
POA6472	1	F	55
POA6472	1	M	76
POA6473	0	M	3
POA6473	1	F	32
POA6473	1	M	21
POA6475	0	M	13
POA6475	1	F	140
POA6475	1	M	170
POA6476	1	F	19
POA6476	1	M	21
POA6477	0	F	19
POA6477	0	M	23
POA6477	1	F	90
POA6477	1	M	93
POA6479	0	F	43
POA6479	0	M	51
POA6479	1	F	230
POA6479	1	M	260
POA6480	0	M	3
POA6480	1	F	16
POA6480	1	M	14
POA6484	0	F	4
POA6484	0	M	11
POA6484	1	F	11
POA6484	1	M	13
POA6485	0	F	28
POA6485	0	M	31
POA6485	1	F	169
POA6485	1	M	200
POA6487	1	F	17
POA6487	1	M	19
POA6488	0	F	13
POA6488	0	M	15
POA6488	1	F	60
POA6488	1	M	70
POA6489	0	F	13
POA6489	0	M	9
POA6489	1	F	34
POA6489	1	M	33
POA6490	0	F	35
POA6490	0	M	25
POA6490	1	F	92
POA6490	1	M	102
POA6501	0	F	28
POA6501	0	M	28
POA6501	1	F	421
POA6501	1	M	431
POA6502	0	F	80
POA6502	0	M	109
POA6502	1	F	510
POA6502	1	M	477
POA6503	0	F	127
POA6503	0	M	141
POA6503	1	F	962
POA6503	1	M	1051
POA6504	0	F	22
POA6504	0	M	32
POA6504	1	F	82
POA6504	1	M	84
POA6505	0	F	3
POA6505	0	M	5
POA6505	1	F	52
POA6505	1	M	61
POA6506	0	F	4
POA6506	0	M	7
POA6506	1	F	19
POA6506	1	M	31
POA6507	0	F	101
POA6507	0	M	257
POA6507	1	F	181
POA6507	1	M	210
POA6509	0	F	29
POA6509	0	M	33
POA6509	1	F	51
POA6509	1	M	53
POA6510	0	F	167
POA6510	0	M	213
POA6510	1	F	794
POA6510	1	M	784
POA6511	0	F	62
POA6511	0	M	74
POA6511	1	F	182
POA6511	1	M	197
POA6512	0	F	4
POA6512	0	M	8
POA6512	1	F	38
POA6512	1	M	43
POA6513	0	F	8
POA6513	0	M	6
POA6513	1	F	76
POA6513	1	M	78
POA6514	0	F	51
POA6514	0	M	44
POA6514	1	F	239
POA6514	1	M	280
POA6515	0	F	32
POA6515	0	M	39
POA6515	1	F	123
POA6515	1	M	147
POA6516	0	F	142
POA6516	0	M	167
POA6516	1	F	839
POA6516	1	M	829
POA6517	0	F	40
POA6517	0	M	51
POA6517	1	F	145
POA6517	1	M	178
POA6518	0	F	31
POA6518	0	M	48
POA6518	1	F	72
POA6518	1	M	72
POA6519	0	F	66
POA6519	0	M	85
POA6519	1	F	221
POA6519	1	M	244
POA6521	0	F	39
POA6521	0	M	62
POA6521	1	F	124
POA6521	1	M	148
POA6522	0	F	86
POA6522	0	M	104
POA6522	1	F	152
POA6522	1	M	187
POA6525	0	F	326
POA6525	0	M	434
POA6525	1	F	1616
POA6525	1	M	1518
POA6528	0	F	21
POA6528	0	M	21
POA6528	1	F	174
POA6528	1	M	166
POA6530	0	F	2035
POA6530	0	M	2221
POA6530	1	F	15049
POA6530	1	M	13996
POA6532	0	F	395
POA6532	0	M	471
POA6532	1	F	3053
POA6532	1	M	2989
POA6535	0	F	193
POA6535	0	M	206
POA6535	1	F	643
POA6535	1	M	686
POA6536	0	F	622
POA6536	0	M	631
POA6536	1	F	574
POA6536	1	M	625
POA6537	0	F	937
POA6537	0	M	1000
POA6537	1	F	385
POA6537	1	M	387
POA6556	0	F	31
POA6556	0	M	36
POA6556	1	F	904
POA6556	1	M	898
POA6558	0	F	15
POA6558	0	M	1864
POA6558	1	F	355
POA6558	1	M	323
POA6560	0	F	58
POA6560	0	M	46
POA6560	1	F	629
POA6560	1	M	608
POA6562	0	F	62
POA6562	0	M	65
POA6562	1	F	622
POA6562	1	M	605
POA6564	0	F	8
POA6564	0	M	8
POA6564	1	F	142
POA6564	1	M	159
POA6566	0	F	186
POA6566	0	M	218
POA6566	1	F	1400
POA6566	1	M	1396
POA6567	0	F	33
POA6567	0	M	37
POA6567	1	F	192
POA6567	1	M	198
POA6568	0	F	6
POA6568	0	M	9
POA6568	1	F	82
POA6568	1	M	87
POA6569	0	F	19
POA6569	0	M	18
POA6569	1	F	99
POA6569	1	M	117
POA6571	0	F	5
POA6571	0	M	5
POA6571	1	F	26
POA6571	1	M	27
POA6572	1	F	26
POA6572	1	M	29
POA6574	1	F	28
POA6574	1	M	38
POA6575	0	F	9
POA6575	0	M	20
POA6575	1	F	36
POA6575	1	M	44
POA6603	0	F	56
POA6603	0	M	78
POA6603	1	F	459
POA6603	1	M	516
POA6605	0	F	5
POA6605	0	M	5
POA6605	1	F	12
POA6605	1	M	18
POA6606	1	F	62
POA6606	1	M	71
POA6608	0	F	18
POA6608	0	M	20
POA6608	1	F	49
POA6608	1	M	56
POA6609	0	F	83
POA6609	0	M	104
POA6609	1	F	337
POA6609	1	M	361
POA6612	0	F	31
POA6612	0	M	44
POA6612	1	F	55
POA6612	1	M	55
POA6613	1	F	21
POA6613	1	M	30
POA6614	1	F	9
POA6614	1	M	8
POA6616	0	F	11
POA6616	0	M	11
POA6616	1	F	17
POA6616	1	M	12
POA6620	0	F	144
POA6620	0	M	600
POA6620	1	F	118
POA6620	1	M	122
POA6623	0	F	103
POA6623	0	M	116
POA6623	1	F	213
POA6623	1	M	215
POA6625	1	F	23
POA6625	1	M	27
POA6627	0	F	7
POA6627	0	M	9
POA6627	1	F	22
POA6627	1	M	32
POA6628	1	F	5
POA6628	1	M	12
POA6630	0	F	134
POA6630	0	M	128
POA6630	1	F	174
POA6630	1	M	189
POA6631	0	M	3
POA6631	1	F	5
POA6631	1	M	4
POA6632	0	F	4
POA6632	0	M	5
POA6632	1	F	27
POA6632	1	M	35
POA6635	0	F	195
POA6635	0	M	723
POA6635	1	F	78
POA6635	1	M	81
POA6638	0	F	307
POA6638	0	M	782
POA6638	1	F	139
POA6638	1	M	134
POA6639	0	F	56
POA6639	0	M	167
POA6639	1	F	22
POA6639	1	M	36
POA6640	0	F	109
POA6640	0	M	343
POA6640	1	F	51
