POA_CODE_2021	Age	UsualResidence	persons
POA3788	65-74	Home	231
POA3788	65-74	Visitor from VIC	8
POA3788	75-84	Home	78
POA3788	85+	Home	11
POA3789	0-14	Home	49
POA3789	15-24	Home	31
POA3789	15-24	Visitor from VIC	3
POA3789	25-34	Home	28
POA3789	35-44	Home	19
POA3789	35-44	Visitor from VIC	3
POA3789	45-54	Home	50
POA3789	55-64	Home	45
POA3789	65-74	Home	34
POA3789	75-84	Home	20
POA3789	85+	Home	3
POA3791	0-14	Home	202
POA3791	0-14	Visitor from VIC	3
POA3791	15-24	Home	136
POA3791	15-24	Visitor from VIC	6
POA3791	25-34	Home	104
POA3791	25-34	Visitor from VIC	4
POA3791	35-44	Home	193
POA3791	35-44	Visitor from VIC	4
POA3791	45-54	Home	215
POA3791	45-54	Visitor from NSW	3
POA3791	55-64	Home	218
POA3791	55-64	Visitor from QLD	3
POA3791	65-74	Home	218
POA3791	75-84	Home	78
POA3791	85+	Home	11
POA3792	0-14	Home	197
POA3792	15-24	Home	89
POA3792	25-34	Home	76
POA3792	35-44	Home	127
POA3792	45-54	Home	161
POA3792	55-64	Home	149
POA3792	55-64	Visitor same SA2	4
POA3792	65-74	Home	147
POA3792	65-74	Visitor same SA2	4
POA3792	75-84	Home	51
POA3792	85+	Home	17
POA3793	0-14	Home	689
POA3793	0-14	Visitor from VIC	15
POA3793	15-24	Home	422
POA3793	15-24	Visitor from VIC	17
POA3793	25-34	Home	350
POA3793	25-34	Visitor from VIC	16
POA3793	35-44	Home	442
POA3793	35-44	Visitor from VIC	12
POA3793	45-54	Home	560
POA3793	45-54	Visitor from VIC	4
POA3793	55-64	Home	422
POA3793	55-64	Visitor from VIC	6
POA3793	65-74	Home	389
POA3793	65-74	Visitor from VIC	5
POA3793	65-74	Visitor same SA2	3
POA3793	75-84	Home	171
POA3793	85+	Home	60
POA3795	0-14	Home	249
POA3795	0-14	Visitor from VIC	6
POA3795	15-24	Home	144
POA3795	15-24	Visitor from VIC	9
POA3795	25-34	Home	144
POA3795	35-44	Home	154
POA3795	35-44	Visitor from VIC	6
POA3795	45-54	Home	174
POA3795	55-64	Home	177
POA3795	65-74	Home	128
POA3795	65-74	Visitor from VIC	5
POA3795	75-84	Home	82
POA3795	85+	Home	22
POA3796	0-14	Home	1905
POA3796	0-14	Visitor from VIC	27
POA3796	15-24	Home	1175
POA3796	15-24	Visitor from VIC	41
POA3796	25-34	Home	1268
POA3796	25-34	Visitor from QLD	3
POA3796	25-34	Visitor from VIC	21
POA3796	35-44	Home	1284
POA3796	35-44	Visitor from VIC	16
POA3796	45-54	Home	1269
POA3796	45-54	Visitor from VIC	11
POA3796	55-64	Home	1198
POA3796	55-64	Visitor from QLD	4
POA3796	55-64	Visitor from VIC	16
POA3796	65-74	Home	893
POA3796	65-74	Visitor from VIC	11
POA3796	75-84	Home	435
POA3796	75-84	Visitor from VIC	7
POA3796	85+	Home	79
POA3796	85+	Visitor from VIC	7
POA3797	0-14	Home	657
POA3797	0-14	Visitor from VIC	3
POA3797	15-24	Home	405
POA3797	15-24	Visitor from VIC	15
POA3797	25-34	Home	385
POA3797	25-34	Visitor from VIC	17
POA3797	35-44	Home	387
POA3797	35-44	Visitor from VIC	8
POA3797	45-54	Home	501
POA3797	45-54	Visitor from VIC	14
POA3797	55-64	Home	476
POA3797	55-64	Visitor from VIC	8
POA3797	55-64	Visitor same SA2	5
POA3797	65-74	Home	452
POA3797	65-74	Visitor from VIC	3
POA3797	75-84	Home	258
POA3797	75-84	Visitor from VIC	8
POA3797	85+	Home	97
POA3797	85+	Visitor from VIC	3
POA3799	0-14	Home	923
POA3799	0-14	Visitor from VIC	20
POA3799	15-24	Home	600
POA3799	15-24	Visitor from VIC	23
POA3799	25-34	Home	570
POA3799	25-34	Visitor from VIC	18
POA3799	35-44	Home	634
POA3799	35-44	Visitor from VIC	18
POA3799	45-54	Home	912
POA3799	45-54	Visitor from VIC	33
POA3799	55-64	Home	932
POA3799	55-64	Visitor from VIC	20
POA3799	55-64	Visitor same SA2	3
POA3799	65-74	Home	691
POA3799	65-74	Visitor from VIC	20
POA3799	75-84	Home	309
POA3799	75-84	Visitor from VIC	9
POA3799	85+	Home	120
POA3799	85+	Visitor from VIC	3
POA3802	0-14	Home	4262
POA3802	0-14	Visitor from VIC	43
POA3802	15-24	Home	2863
POA3802	15-24	Visitor from VIC	52
POA3802	25-34	Home	3244
POA3802	25-34	Visitor from QLD	3
POA3802	25-34	Visitor from VIC	65
POA3802	35-44	Home	3329
POA3802	35-44	Visitor from SA	3
POA3802	35-44	Visitor from VIC	35
POA3802	45-54	Home	2883
POA3802	45-54	Visitor from NSW	3
POA3802	45-54	Visitor from VIC	28
POA3802	55-64	Home	3385
POA3802	55-64	Visitor from SA	4
POA3802	55-64	Visitor from VIC	28
POA3802	65-74	Home	2655
POA3802	65-74	Visitor from VIC	18
POA3802	65-74	Visitor same SA2	5
POA3802	75-84	Home	1051
POA3802	75-84	Visitor from VIC	17
POA3802	75-84	Visitor same SA2	3
POA3802	85+	Home	348
POA3802	85+	Visitor from VIC	9
POA3803	0-14	Home	2208
POA3803	0-14	Visitor from VIC	17
POA3803	15-24	Home	1407
POA3803	15-24	Visitor from VIC	10
POA3803	25-34	Home	1687
POA3803	25-34	Visitor from VIC	23
POA3803	25-34	Visitor same SA2	6
POA3803	35-44	Home	1434
POA3803	35-44	Visitor from VIC	14
POA3803	45-54	Home	1268
POA3803	45-54	Visitor from NSW	6
POA3803	45-54	Visitor from VIC	15
POA3803	55-64	Home	1347
POA3803	55-64	Visitor from QLD	3
POA3803	55-64	Visitor from VIC	16
POA3803	55-64	Visitor same SA2	5
POA3803	65-74	Home	966
POA3803	65-74	Visitor from VIC	9
POA3803	75-84	Home	532
POA3803	75-84	Visitor from VIC	6
POA3803	75-84	Visitor same SA2	7
POA3803	85+	Home	289
POA3803	85+	Visitor from VIC	4
POA3804	0-14	Home	1472
POA3804	0-14	Visitor from VIC	9
POA3804	15-24	Home	1307
POA3804	15-24	Visitor from VIC	27
POA3804	25-34	Home	757
POA3804	25-34	Visitor from QLD	4
POA3804	25-34	Visitor from VIC	29
POA3804	35-44	Home	861
POA3804	35-44	Visitor from VIC	18
POA3804	45-54	Home	1289
POA3804	45-54	Visitor from VIC	18
POA3804	55-64	Home	1250
POA3804	55-64	Visitor from VIC	4
POA3804	65-74	Home	796
POA3804	65-74	Visitor from VIC	3
POA3804	75-84	Home	377
POA3804	75-84	Visitor from VIC	7
POA3804	85+	Home	184
POA3805	0-14	Home	12062
POA3805	0-14	Visitor from QLD	8
POA3805	0-14	Visitor from VIC	105
POA3805	0-14	Visitor same SA2	5
POA3805	15-24	Home	8758
POA3805	15-24	Visitor from NSW	5
POA3805	15-24	Visitor from VIC	133
POA3805	15-24	Visitor same SA2	5
POA3805	25-34	Home	7987
POA3805	25-34	Visitor from NSW	3
POA3805	25-34	Visitor from VIC	156
POA3805	25-34	Visitor same SA2	5
POA3805	35-44	Home	7993
POA3805	35-44	Visitor from NSW	4
POA3805	35-44	Visitor from QLD	3
POA3805	35-44	Visitor from VIC	80
POA3805	35-44	Visitor from WA	5
POA3805	45-54	Home	8262
POA3805	45-54	Visitor from VIC	58
POA3805	45-54	Visitor same SA2	6
POA3805	55-64	Home	6595
POA3805	55-64	Visitor from NSW	3
POA3805	55-64	Visitor from QLD	4
POA3805	55-64	Visitor from SA	7
POA3805	55-64	Visitor from VIC	53
POA3805	55-64	Visitor from WA	6
POA3805	55-64	Visitor same SA2	5
POA3805	65-74	Home	3634
POA3805	65-74	Visitor from QLD	3
POA3805	65-74	Visitor from VIC	43
POA3805	65-74	Visitor same SA2	9
POA3805	75-84	Home	1746
POA3805	75-84	Visitor from NSW	4
POA3805	75-84	Visitor from VIC	35
POA3805	75-84	Visitor same SA2	8
POA3805	85+	Home	548
POA3805	85+	Visitor from VIC	10
POA3806	0-14	Home	10551
POA3806	0-14	Visitor from VIC	122
POA3806	15-24	Home	6715
POA3806	15-24	Visitor from NSW	5
POA3806	15-24	Visitor from QLD	3
POA3806	15-24	Visitor from VIC	152
POA3806	25-34	Home	5391
POA3806	25-34	Visitor from NSW	4
POA3806	25-34	Visitor from VIC	144
POA3806	35-44	Home	7662
POA3806	35-44	Visitor from VIC	98
POA3806	35-44	Visitor same SA2	6
POA3806	45-54	Home	7485
POA3806	45-54	Visitor from NSW	10
POA3806	45-54	Visitor from QLD	3
POA3806	45-54	Visitor from SA	3
POA3806	45-54	Visitor from VIC	95
POA3806	45-54	Visitor same SA2	3
POA3806	55-64	Home	5468
POA3806	55-64	Visitor from VIC	125
POA3806	55-64	Visitor same SA2	5
POA3806	65-74	Home	3638
POA3806	65-74	Visitor from QLD	3
POA3806	65-74	Visitor from VIC	108
POA3806	65-74	Visitor same SA2	4
POA3806	75-84	Home	2329
POA3806	75-84	Visitor from VIC	103
POA3806	75-84	Visitor same SA2	9
POA3806	85+	Home	961
POA3806	85+	Visitor from NSW	4
POA3806	85+	Visitor from VIC	51
POA3807	0-14	Home	1456
POA3807	0-14	Visitor from VIC	18
POA3807	15-24	Home	1157
POA3807	15-24	Visitor from VIC	21
POA3807	25-34	Home	706
POA3807	25-34	Visitor from QLD	3
POA3807	25-34	Visitor from VIC	30
POA3807	35-44	Home	954
POA3807	35-44	Visitor from VIC	15
POA3807	45-54	Home	1286
POA3807	45-54	Visitor from VIC	9
POA3807	55-64	Home	935
POA3807	55-64	Visitor from VIC	10
POA3807	65-74	Home	548
POA3807	65-74	Visitor from VIC	3
POA3807	75-84	Home	308
POA3807	85+	Home	78
POA3808	0-14	Home	625
POA3808	0-14	Visitor from VIC	3
POA3808	15-24	Home	404
POA3808	15-24	Visitor from VIC	13
POA3808	25-34	Home	204
POA3808	25-34	Visitor from VIC	5
POA3808	35-44	Home	394
POA3808	35-44	Visitor from VIC	8
POA3808	45-54	Home	465
POA3808	55-64	Home	433
POA3808	55-64	Visitor from VIC	3
POA3808	65-74	Home	315
POA3808	65-74	Visitor from WA	4
POA3808	75-84	Home	134
POA3808	75-84	Visitor from VIC	3
POA3808	85+	Home	39
POA3808	85+	Visitor from VIC	4
POA3809	0-14	Home	4822
POA3809	0-14	Visitor from VIC	44
POA3809	15-24	Home	2213
POA3809	15-24	Visitor from VIC	53
POA3809	25-34	Home	4086
POA3809	25-34	Visitor from NSW	4
POA3809	25-34	Visitor from VIC	56
POA3809	35-44	Home	3461
POA3809	35-44	Visitor from VIC	29
POA3809	35-44	Visitor same SA2	6
POA3809	45-54	Home	1988
POA3809	45-54	Visitor from VIC	20
POA3809	55-64	Home	1301
POA3809	55-64	Visitor from QLD	3
POA3809	55-64	Visitor from VIC	25
POA3809	65-74	Home	1018
POA3809	65-74	Visitor from VIC	21
POA3809	65-74	Visitor same SA2	5
POA3809	75-84	Home	348
POA3809	85+	Home	42
POA3810	0-14	Home	13120
POA3810	0-14	Visitor from NSW	4
POA3810	0-14	Visitor from SA	6
POA3810	0-14	Visitor from VIC	145
POA3810	0-14	Visitor same SA2	3
POA3810	15-24	Home	6399
POA3810	15-24	Visitor from VIC	185
POA3810	15-24	Visitor same SA2	6
POA3810	25-34	Home	9436
POA3810	25-34	Visitor from NSW	4
POA3810	25-34	Visitor from QLD	3
POA3810	25-34	Visitor from SA	4
POA3810	25-34	Visitor from VIC	157
POA3810	25-34	Visitor same SA2	4
POA3810	35-44	Home	8517
POA3810	35-44	Visitor from NSW	4
POA3810	35-44	Visitor from VIC	98
POA3810	35-44	Visitor same SA2	3
POA3810	45-54	Home	6065
POA3810	45-54	Visitor from VIC	75
POA3810	45-54	Visitor same SA2	5
POA3810	55-64	Home	4455
POA3810	55-64	Visitor from NSW	3
POA3810	55-64	Visitor from VIC	67
POA3810	55-64	Visitor same SA2	4
POA3810	65-74	Home	3432
POA3810	65-74	Visitor from QLD	5
POA3810	65-74	Visitor from VIC	52
POA3810	75-84	Home	2179
POA3810	75-84	Visitor from VIC	14
POA3810	75-84	Visitor same SA2	3
POA3810	85+	Home	773
POA3810	85+	Visitor from VIC	11
POA3810	85+	Visitor same SA2	3
POA3812	0-14	Home	445
POA3812	0-14	Visitor from VIC	10
POA3812	0-14	Visitor same SA2	3
POA3812	15-24	Home	303
POA3812	15-24	Visitor from VIC	13
POA3812	15-24	Visitor same SA2	3
POA3812	25-34	Home	246
POA3812	25-34	Visitor from VIC	9
POA3812	35-44	Home	286
POA3812	35-44	Visitor from VIC	8
POA3812	35-44	Visitor same SA2	4
POA3812	45-54	Home	392
POA3812	45-54	Visitor from VIC	13
POA3812	55-64	Home	369
POA3812	55-64	Visitor from VIC	7
POA3812	65-74	Home	251
POA3812	65-74	Visitor from VIC	4
POA3812	75-84	Home	79
POA3812	85+	Home	32
POA3813	0-14	Home	156
POA3813	15-24	Home	139
POA3813	15-24	Visitor from VIC	4
POA3813	25-34	Home	105
POA3813	35-44	Home	86
POA3813	45-54	Home	143
POA3813	45-54	Visitor from VIC	6
POA3813	55-64	Home	167
POA3813	65-74	Home	84
POA3813	75-84	Home	44
POA3813	85+	Home	15
POA3814	0-14	Home	521
POA3814	0-14	Visitor from VIC	12
POA3814	15-24	Home	297
POA3814	15-24	Visitor from VIC	9
POA3814	25-34	Home	289
POA3814	25-34	Visitor from VIC	6
POA3814	35-44	Home	300
POA3814	35-44	Visitor from VIC	8
POA3814	45-54	Home	320
POA3814	45-54	Visitor from VIC	4
POA3814	55-64	Home	339
POA3814	55-64	Visitor from VIC	5
POA3814	65-74	Home	268
POA3814	65-74	Visitor from NSW	5
POA3814	75-84	Home	158
POA3814	75-84	Visitor same SA2	4
POA3814	85+	Home	31
POA3815	0-14	Home	778
POA3815	0-14	Visitor from ACT	3
POA3815	0-14	Visitor from VIC	14
POA3815	15-24	Home	438
POA3815	15-24	Visitor from VIC	15
POA3815	25-34	Home	383
POA3815	25-34	Visitor from VIC	16
POA3815	35-44	Home	431
POA3815	35-44	Visitor from VIC	8
POA3815	45-54	Home	471
POA3815	45-54	Visitor from VIC	5
POA3815	55-64	Home	463
POA3815	55-64	Visitor from VIC	9
POA3815	65-74	Home	326
POA3815	65-74	Visitor from VIC	10
POA3815	75-84	Home	219
POA3815	75-84	Visitor from VIC	3
POA3815	75-84	Visitor same SA2	6
POA3815	85+	Home	78
POA3815	85+	Visitor from VIC	7
POA3816	0-14	Home	680
POA3816	0-14	Visitor from VIC	14
POA3816	15-24	Home	296
POA3816	15-24	Visitor from VIC	9
POA3816	25-34	Home	456
POA3816	25-34	Visitor from VIC	16
POA3816	35-44	Home	426
POA3816	35-44	Visitor from VIC	7
POA3816	45-54	Home	350
POA3816	45-54	Visitor from VIC	7
POA3816	55-64	Home	420
POA3816	55-64	Visitor from VIC	9
POA3816	55-64	Visitor same SA2	5
POA3816	65-74	Home	290
POA3816	65-74	Visitor from VIC	9
POA3816	75-84	Home	153
POA3816	85+	Home	36
POA3818	0-14	Home	3390
POA3818	0-14	Visitor from NSW	5
POA3818	0-14	Visitor from VIC	54
POA3818	15-24	Home	1722
POA3818	15-24	Visitor from VIC	57
POA3818	25-34	Home	2195
POA3818	25-34	Visitor from VIC	66
POA3818	25-34	Visitor same SA2	3
POA3818	35-44	Home	1872
POA3818	35-44	Visitor from VIC	24
POA3818	45-54	Home	1914
POA3818	45-54	Visitor from QLD	3
POA3818	45-54	Visitor from VIC	21
POA3818	55-64	Home	2057
POA3818	55-64	Visitor from VIC	28
POA3818	65-74	Home	1970
POA3818	65-74	Visitor from VIC	28
POA3818	65-74	Visitor same SA2	7
POA3818	75-84	Home	1157
POA3818	75-84	Visitor from VIC	5
POA3818	75-84	Visitor same SA2	6
POA3818	85+	Home	397
POA3818	85+	Visitor from NSW	5
POA3818	85+	Visitor from VIC	6
POA3820	0-14	Home	3611
POA3820	0-14	Visitor from VIC	50
POA3820	15-24	Home	2112
POA3820	15-24	Visitor from VIC	101
POA3820	25-34	Home	2603
POA3820	25-34	Visitor from VIC	82
POA3820	35-44	Home	2251
POA3820	35-44	Visitor from QLD	4
POA3820	35-44	Visitor from VIC	53
POA3820	45-54	Home	2331
POA3820	45-54	Visitor from VIC	42
POA3820	45-54	Visitor same SA2	7
POA3820	55-64	Home	2277
POA3820	55-64	Visitor from VIC	40
POA3820	55-64	Visitor same SA2	8
POA3820	65-74	Home	2101
POA3820	65-74	Visitor from VIC	43
POA3820	65-74	Visitor from WA	3
POA3820	75-84	Home	1366
POA3820	75-84	Visitor from VIC	30
POA3820	75-84	Visitor same SA2	9
POA3820	85+	Home	553
POA3820	85+	Visitor from VIC	18
POA3820	85+	Visitor same SA2	4
POA3821	0-14	Home	594
POA3821	0-14	Visitor from VIC	9
POA3821	15-24	Home	329
POA3821	15-24	Visitor from VIC	15
POA3821	25-34	Home	285
POA3821	25-34	Visitor from VIC	17
POA3821	35-44	Home	324
POA3821	35-44	Visitor from VIC	8
POA3821	45-54	Home	406
POA3821	45-54	Visitor from VIC	4
POA3821	55-64	Home	505
POA3821	55-64	Visitor from VIC	4
POA3821	65-74	Home	385
POA3821	65-74	Visitor from VIC	4
POA3821	75-84	Home	140
POA3821	75-84	Visitor from VIC	4
POA3821	85+	Home	26
POA3822	0-14	Home	199
POA3822	0-14	Visitor from VIC	7
POA3822	15-24	Home	109
POA3822	15-24	Visitor from VIC	9
POA3822	25-34	Home	95
POA3822	25-34	Visitor from VIC	3
POA3822	35-44	Home	128
POA3822	45-54	Home	152
POA3822	45-54	Visitor from VIC	6
POA3822	55-64	Home	143
POA3822	65-74	Home	95
POA3822	75-84	Home	45
POA3822	85+	Home	11
POA3823	0-14	Home	357
POA3823	0-14	Visitor from VIC	4
POA3823	15-24	Home	200
POA3823	15-24	Visitor from VIC	10
POA3823	25-34	Home	247
POA3823	25-34	Visitor from VIC	16
POA3823	35-44	Home	213
POA3823	35-44	Visitor from VIC	6
POA3823	45-54	Home	215
POA3823	45-54	Visitor from VIC	3
POA3823	55-64	Home	330
POA3823	55-64	Visitor from VIC	3
POA3823	65-74	Home	309
POA3823	65-74	Visitor from VIC	7
POA3823	75-84	Home	133
POA3823	85+	Home	36
POA3823	85+	Visitor from VIC	3
POA3824	0-14	Home	1017
POA3824	0-14	Visitor from NSW	3
POA3824	0-14	Visitor from VIC	11
POA3824	15-24	Home	538
POA3824	15-24	Visitor from VIC	28
POA3824	25-34	Home	547
POA3824	25-34	Visitor from VIC	14
POA3824	35-44	Home	659
POA3824	35-44	Visitor from VIC	5
POA3824	45-54	Home	652
POA3824	45-54	Visitor from VIC	3
POA3824	55-64	Home	641
POA3824	55-64	Visitor from VIC	9
POA3824	65-74	Home	655
POA3824	65-74	Visitor from VIC	5
POA3824	65-74	Visitor same SA2	4
POA3824	75-84	Home	342
POA3824	85+	Home	146
POA3825	0-14	Home	3376
POA3825	0-14	Visitor from VIC	64
POA3825	0-14	Visitor same SA2	4
POA3825	15-24	Home	2178
POA3825	15-24	Visitor from VIC	70
POA3825	15-24	Visitor same SA2	9
POA3825	25-34	Home	2432
POA3825	25-34	Visitor from NSW	4
POA3825	25-34	Visitor from VIC	80
POA3825	25-34	Visitor same SA2	6
POA3825	35-44	Home	2168
POA3825	35-44	Visitor from VIC	58
POA3825	35-44	Visitor same SA2	3
POA3825	45-54	Home	2512
POA3825	45-54	Visitor from QLD	5
POA3825	45-54	Visitor from VIC	52
POA3825	45-54	Visitor same SA2	6
POA3825	55-64	Home	2864
POA3825	55-64	Visitor from VIC	61
POA3825	55-64	Visitor same SA2	13
POA3825	65-74	Home	2648
POA3825	65-74	Visitor from VIC	41
POA3825	65-74	Visitor same SA2	6
POA3825	75-84	Home	1449
POA3825	75-84	Visitor from VIC	19
POA3825	75-84	Visitor same SA2	11
POA3825	85+	Home	594
POA3825	85+	Visitor from VIC	12
POA3831	0-14	Home	342
POA3831	0-14	Visitor from VIC	4
POA3831	15-24	Home	196
POA3831	15-24	Visitor from VIC	18
POA3831	25-34	Home	169
POA3831	25-34	Visitor from VIC	6
POA3831	35-44	Home	208
POA3831	35-44	Visitor from VIC	6
POA3831	45-54	Home	214
POA3831	45-54	Visitor from VIC	12
POA3831	55-64	Home	307
POA3831	55-64	Visitor from VIC	4
POA3831	65-74	Home	294
POA3831	65-74	Visitor from VIC	12
POA3831	75-84	Home	143
POA3831	85+	Home	54
POA3832	0-14	Home	38
POA3832	0-14	Visitor from VIC	3
POA3832	15-24	Home	20
POA3832	25-34	Home	19
POA3832	35-44	Home	26
POA3832	45-54	Home	20
POA3832	45-54	Visitor from VIC	3
POA3832	55-64	Home	39
POA3832	55-64	Visitor from VIC	4
POA3832	65-74	Home	43
POA3832	75-84	Home	21
POA3833	0-14	Home	34
POA3833	15-24	Home	25
POA3833	15-24	Visitor from QLD	4
POA3833	15-24	Visitor from TAS	3
POA3833	15-24	Visitor from VIC	12
POA3833	15-24	Visitor from WA	3
POA3833	25-34	Home	14
POA3833	25-34	Visitor from VIC	30
POA3833	35-44	Home	31
POA3833	45-54	Home	47
POA3833	45-54	Visitor from VIC	4
POA3833	55-64	Home	72
POA3833	55-64	Visitor from VIC	5
POA3833	65-74	Home	60
POA3833	65-74	Visitor from QLD	3
POA3833	65-74	Visitor from VIC	3
POA3833	75-84	Home	30
POA3833	85+	Home	6
POA3835	0-14	Home	83
POA3835	0-14	Visitor from VIC	3
POA3835	15-24	Home	50
POA3835	15-24	Visitor from VIC	3
POA3835	25-34	Home	46
POA3835	35-44	Home	48
POA3835	45-54	Home	59
POA3835	45-54	Visitor from VIC	3
POA3835	55-64	Home	82
POA3835	65-74	Home	64
POA3835	75-84	Home	23
POA3835	85+	Home	10
POA3840	0-14	Home	2932
POA3840	0-14	Visitor from QLD	5
POA3840	0-14	Visitor from VIC	94
POA3840	0-14	Visitor same SA2	6
POA3840	15-24	Home	1830
POA3840	15-24	Visitor from VIC	82
POA3840	15-24	Visitor same SA2	3
POA3840	25-34	Home	1974
POA3840	25-34	Visitor from VIC	86
POA3840	25-34	Visitor same SA2	7
POA3840	35-44	Home	1775
POA3840	35-44	Visitor from NSW	3
POA3840	35-44	Visitor from QLD	3
POA3840	35-44	Visitor from VIC	75
POA3840	35-44	Visitor same SA2	4
POA3840	45-54	Home	2067
POA3840	45-54	Visitor from VIC	66
POA3840	45-54	Visitor same SA2	10
POA3840	55-64	Home	2376
POA3840	55-64	Visitor from VIC	52
POA3840	55-64	Visitor same SA2	5
POA3840	65-74	Home	2010
POA3840	65-74	Visitor from VIC	44
POA3840	65-74	Visitor same SA2	10
POA3840	75-84	Home	1145
POA3840	75-84	Visitor from VIC	40
POA3840	75-84	Visitor same SA2	4
POA3840	85+	Home	467
POA3840	85+	Visitor from VIC	16
POA3840	85+	Visitor same SA2	4
POA3842	0-14	Home	906
POA3842	0-14	Visitor from VIC	27
POA3842	0-14	Visitor same SA2	7
POA3842	15-24	Home	616
POA3842	15-24	Visitor from VIC	43
POA3842	25-34	Home	615
POA3842	25-34	Visitor from VIC	24
POA3842	25-34	Visitor same SA2	5
POA3842	35-44	Home	545
POA3842	35-44	Visitor from NT	4
POA3842	35-44	Visitor from VIC	7
POA3842	45-54	Home	531
POA3842	45-54	Visitor from VIC	7
POA3842	55-64	Home	615
POA3842	55-64	Visitor from VIC	8
POA3842	65-74	Home	564
POA3842	65-74	Visitor same SA2	3
POA3842	75-84	Home	294
POA3842	75-84	Visitor from VIC	3
POA3842	85+	Home	47
POA3842	85+	Visitor from VIC	3
POA3844	0-14	Home	5642
POA3844	0-14	Visitor from VIC	122
POA3844	0-14	Visitor same SA2	6
POA3844	15-24	Home	3392
POA3844	15-24	Visitor from NSW	6
POA3844	15-24	Visitor from SA	4
POA3844	15-24	Visitor from VIC	191
POA3844	25-34	Home	4066
POA3844	25-34	Visitor from NSW	3
POA3844	25-34	Visitor from VIC	222
POA3844	35-44	Home	3801
POA3844	35-44	Visitor from NSW	7
POA3844	35-44	Visitor from QLD	3
POA3844	35-44	Visitor from VIC	161
POA3844	35-44	Visitor same SA2	9
POA3844	45-54	Home	3559
POA3844	45-54	Visitor from NSW	4
POA3844	45-54	Visitor from QLD	3
POA3844	45-54	Visitor from VIC	151
POA3844	45-54	Visitor same SA2	5
POA3844	55-64	Home	3739
POA3844	55-64	Visitor from NSW	4
POA3844	55-64	Visitor from QLD	10
POA3844	55-64	Visitor from VIC	161
POA3844	55-64	Visitor same SA2	12
POA3844	65-74	Home	3197
POA3844	65-74	Visitor from NSW	7
POA3844	65-74	Visitor from SA	7
POA3844	65-74	Visitor from VIC	182
POA3844	65-74	Visitor same SA2	9
POA3844	75-84	Home	1777
POA3844	75-84	Visitor from NSW	4
POA3844	75-84	Visitor from VIC	167
POA3844	75-84	Visitor same SA2	12
POA3844	85+	Home	729
POA3844	85+	Visitor from VIC	132
POA3844	85+	Visitor same SA2	6
POA3847	0-14	Home	382
POA3847	0-14	Visitor from VIC	14
POA3847	15-24	Home	206
POA3847	15-24	Visitor from NSW	3
POA3847	15-24	Visitor from VIC	13
POA3847	25-34	Home	267
POA3847	25-34	Visitor from VIC	10
POA3847	35-44	Home	256
POA3847	45-54	Home	278
POA3847	45-54	Visitor from VIC	3
POA3847	55-64	Home	331
POA3847	55-64	Visitor from VIC	5
POA3847	65-74	Home	298
POA3847	65-74	Visitor from VIC	5
POA3847	75-84	Home	136
POA3847	75-84	Visitor from VIC	3
POA3847	85+	Home	21
POA3850	0-14	Home	2776
POA3850	0-14	Visitor from VIC	51
POA3850	0-14	Visitor same SA2	3
POA3850	15-24	Home	1629
POA3850	15-24	Visitor from NSW	3
POA3850	15-24	Visitor from VIC	81
POA3850	15-24	Visitor same SA2	6
POA3850	25-34	Home	1797
POA3850	25-34	Visitor from NSW	4
POA3850	25-34	Visitor from QLD	8
POA3850	25-34	Visitor from VIC	91
POA3850	25-34	Visitor from WA	4
POA3850	25-34	Visitor same SA2	5
POA3850	35-44	Home	1731
POA3850	35-44	Visitor from SA	3
POA3850	35-44	Visitor from VIC	57
POA3850	35-44	Visitor same SA2	3
POA3850	45-54	Home	1825
POA3850	45-54	Visitor from NSW	8
POA3850	45-54	Visitor from QLD	13
POA3850	45-54	Visitor from VIC	71
POA3850	55-64	Home	1810
POA3850	55-64	Visitor from TAS	3
POA3850	55-64	Visitor from VIC	60
POA3850	55-64	Visitor same SA2	4
POA3850	65-74	Home	1654
POA3850	65-74	Visitor from QLD	3
POA3850	65-74	Visitor from VIC	42
POA3850	65-74	Visitor same SA2	12
POA3850	75-84	Home	1043
POA3850	75-84	Visitor from VIC	19
POA3850	75-84	Visitor same SA2	6
POA3850	85+	Home	451
POA3850	85+	Visitor from VIC	19
POA3851	0-14	Home	797
POA3851	0-14	Visitor from NSW	4
POA3851	0-14	Visitor from VIC	44
POA3851	15-24	Home	483
POA3851	15-24	Visitor from QLD	4
POA3851	15-24	Visitor from VIC	23
POA3851	15-24	Visitor same SA2	5
POA3851	25-34	Home	690
POA3851	25-34	Visitor from NSW	4
POA3851	25-34	Visitor from QLD	4
POA3851	25-34	Visitor from VIC	22
POA3851	35-44	Home	800
POA3851	35-44	Visitor from VIC	36
POA3851	35-44	Visitor same SA2	3
POA3851	45-54	Home	800
POA3851	45-54	Visitor from VIC	36
POA3851	55-64	Home	1022
POA3851	55-64	Visitor from VIC	74
POA3851	55-64	Visitor same SA2	3
POA3851	65-74	Home	911
POA3851	65-74	Visitor from VIC	53
POA3851	75-84	Home	309
POA3851	75-84	Visitor from VIC	16
POA3851	85+	Home	57
POA3852	0-14	Home	3
POA3852	15-24	Home	109
POA3852	15-24	Visitor from ACT	5
POA3852	15-24	Visitor from NSW	13
POA3852	15-24	Visitor from QLD	11
POA3852	15-24	Visitor from SA	3
POA3852	15-24	Visitor from VIC	3
POA3852	25-34	Home	62
POA3852	25-34	Visitor from NSW	17
