POA_CODE_2021	AgeStudent	students
POA6181	5-14	63
POA6181	15-19	40
POA6181	20-24	6
POA6181	25+	11
POA6207	0-4	9
POA6207	5-14	164
POA6207	15-19	45
POA6207	20-24	20
POA6207	25+	26
POA6208	0-4	170
POA6208	5-14	1574
POA6208	15-19	490
POA6208	20-24	100
POA6208	25+	295
POA6209	0-4	17
POA6209	5-14	173
POA6209	15-19	92
POA6209	20-24	28
POA6209	25+	35
POA6210	0-4	1062
POA6210	5-14	7981
POA6210	15-19	2830
POA6210	20-24	1006
POA6210	25+	1939
POA6211	0-4	138
POA6211	5-14	1125
POA6211	15-19	366
POA6211	20-24	86
POA6211	25+	220
POA6213	0-4	3
POA6213	5-14	78
POA6213	15-19	25
POA6213	25+	15
POA6214	0-4	13
POA6214	5-14	91
POA6214	15-19	25
POA6214	20-24	11
POA6214	25+	11
POA6215	0-4	47
POA6215	5-14	457
POA6215	15-19	165
POA6215	20-24	31
POA6215	25+	72
POA6218	0-4	9
POA6218	5-14	70
POA6218	15-19	20
POA6218	20-24	3
POA6218	25+	12
POA6219	0-4	9
POA6219	5-14	67
POA6219	15-19	29
POA6219	20-24	4
POA6219	25+	15
POA6220	0-4	44
POA6220	5-14	496
POA6220	15-19	133
POA6220	20-24	27
POA6220	25+	90
POA6221	0-4	5
POA6221	5-14	18
POA6221	15-19	50
POA6221	20-24	7
POA6221	25+	11
POA6223	5-14	21
POA6223	15-19	8
POA6223	25+	4
POA6224	0-4	10
POA6224	5-14	144
POA6224	15-19	50
POA6224	20-24	3
POA6224	25+	22
POA6225	0-4	116
POA6225	5-14	1024
POA6225	15-19	347
POA6225	20-24	50
POA6225	25+	162
POA6226	0-4	17
POA6226	5-14	150
POA6226	15-19	53
POA6226	20-24	7
POA6226	25+	21
POA6227	0-4	8
POA6227	5-14	143
POA6227	15-19	31
POA6227	20-24	5
POA6227	25+	21
POA6228	5-14	20
POA6228	15-19	10
POA6229	5-14	5
POA6229	15-19	5
POA6230	0-4	648
POA6230	5-14	5418
POA6230	15-19	1889
POA6230	20-24	487
POA6230	25+	1298
POA6232	0-4	230
POA6232	5-14	1493
POA6232	15-19	431
POA6232	20-24	114
POA6232	25+	318
POA6233	0-4	391
POA6233	5-14	3058
POA6233	15-19	962
POA6233	20-24	170
POA6233	25+	523
POA6236	0-4	22
POA6236	5-14	254
POA6236	15-19	99
POA6236	20-24	19
POA6236	25+	42
POA6237	0-4	34
POA6237	5-14	379
POA6237	15-19	101
POA6237	20-24	21
POA6237	25+	72
POA6239	0-4	56
POA6239	5-14	532
POA6239	15-19	164
POA6239	20-24	25
POA6239	25+	93
POA6240	0-4	4
POA6240	5-14	12
POA6240	15-19	3
POA6240	25+	7
POA6243	5-14	5
POA6243	15-19	5
POA6243	25+	5
POA6244	0-4	19
POA6244	5-14	172
POA6244	15-19	37
POA6244	20-24	9
POA6244	25+	18
POA6251	0-4	5
POA6251	5-14	32
POA6251	15-19	9
POA6251	25+	3
POA6252	5-14	6
POA6253	0-4	3
POA6253	5-14	52
POA6253	15-19	21
POA6253	25+	14
POA6254	5-14	60
POA6254	15-19	17
POA6254	20-24	6
POA6254	25+	7
POA6255	0-4	57
POA6255	5-14	494
POA6255	15-19	147
POA6255	20-24	28
POA6255	25+	84
POA6256	0-4	4
POA6256	5-14	60
POA6256	15-19	9
POA6256	20-24	3
POA6256	25+	13
POA6258	0-4	88
POA6258	5-14	734
POA6258	15-19	259
POA6258	20-24	31
POA6258	25+	108
POA6260	0-4	14
POA6260	5-14	123
POA6260	15-19	49
POA6260	20-24	7
POA6260	25+	19
POA6262	0-4	11
POA6262	5-14	66
POA6262	15-19	22
POA6262	25+	9
POA6271	0-4	35
POA6271	5-14	459
POA6271	15-19	157
POA6271	20-24	24
POA6271	25+	96
POA6275	0-4	12
POA6275	5-14	126
POA6275	15-19	39
POA6275	25+	27
POA6280	0-4	416
POA6280	5-14	3827
POA6280	15-19	1246
POA6280	20-24	233
POA6280	25+	799
POA6281	0-4	117
POA6281	5-14	1221
POA6281	15-19	298
POA6281	20-24	49
POA6281	25+	258
POA6282	0-4	13
POA6282	5-14	192
POA6282	15-19	62
POA6282	20-24	7
POA6282	25+	40
POA6284	0-4	47
POA6284	5-14	458
POA6284	15-19	96
POA6284	20-24	8
POA6284	25+	90
POA6285	0-4	162
POA6285	5-14	1443
POA6285	15-19	404
POA6285	20-24	54
POA6285	25+	362
POA6286	0-4	15
POA6286	5-14	98
POA6286	15-19	15
POA6286	20-24	5
POA6286	25+	24
POA6288	0-4	4
POA6288	5-14	71
POA6288	15-19	21
POA6288	20-24	4
POA6288	25+	15
POA6290	0-4	15
POA6290	5-14	97
POA6290	15-19	27
POA6290	20-24	4
POA6290	25+	34
POA6302	0-4	29
POA6302	5-14	354
POA6302	15-19	70
POA6302	20-24	10
POA6302	25+	49
POA6304	0-4	11
POA6304	5-14	119
POA6304	15-19	41
POA6304	20-24	4
POA6304	25+	28
POA6306	0-4	12
POA6306	5-14	95
POA6306	15-19	19
POA6306	25+	17
POA6308	0-4	8
POA6308	5-14	157
POA6308	15-19	36
POA6308	20-24	3
POA6308	25+	21
POA6309	0-4	3
POA6309	5-14	27
POA6309	15-19	3
POA6309	25+	3
POA6311	5-14	69
POA6311	15-19	10
POA6311	20-24	3
POA6311	25+	8
POA6312	0-4	37
POA6312	5-14	493
POA6312	15-19	205
POA6312	20-24	44
POA6312	25+	110
POA6313	0-4	7
POA6313	5-14	25
POA6313	15-19	10
POA6313	20-24	4
POA6313	25+	5
POA6315	0-4	19
POA6315	5-14	173
POA6315	15-19	49
POA6315	20-24	8
POA6315	25+	25
POA6316	0-4	3
POA6316	5-14	51
POA6316	15-19	11
POA6316	25+	8
POA6317	0-4	53
POA6317	5-14	427
POA6317	15-19	142
POA6317	20-24	40
POA6317	25+	92
POA6318	0-4	10
POA6318	5-14	70
POA6318	15-19	14
POA6318	20-24	5
POA6318	25+	9
POA6320	0-4	7
POA6320	5-14	75
POA6320	15-19	18
POA6320	20-24	3
POA6320	25+	11
POA6321	0-4	8
POA6321	5-14	67
POA6321	15-19	14
POA6321	25+	7
POA6322	5-14	30
POA6322	15-19	7
POA6322	25+	5
POA6323	0-4	7
POA6323	5-14	113
POA6323	15-19	35
POA6323	20-24	6
POA6323	25+	12
POA6324	0-4	34
POA6324	5-14	404
POA6324	15-19	144
POA6324	20-24	15
POA6324	25+	82
POA6326	0-4	11
POA6326	5-14	49
POA6326	15-19	17
POA6326	25+	7
POA6327	0-4	4
POA6327	5-14	31
POA6327	15-19	8
POA6327	25+	4
POA6328	0-4	7
POA6328	5-14	47
POA6328	15-19	12
POA6328	25+	12
POA6330	0-4	483
POA6330	5-14	4440
POA6330	15-19	1649
POA6330	20-24	275
POA6330	25+	1061
POA6333	0-4	74
POA6333	5-14	684
POA6333	15-19	298
POA6333	20-24	28
POA6333	25+	174
POA6335	0-4	11
POA6335	5-14	92
POA6335	15-19	17
POA6335	25+	16
POA6336	0-4	4
POA6336	5-14	31
POA6336	15-19	3
POA6336	25+	9
POA6337	0-4	10
POA6337	5-14	68
POA6337	15-19	10
POA6337	20-24	6
POA6337	25+	8
POA6338	0-4	10
POA6338	5-14	87
POA6338	15-19	18
POA6338	25+	10
POA6341	0-4	8
POA6341	5-14	38
POA6341	15-19	13
POA6341	20-24	4
POA6341	25+	6
POA6343	5-14	31
POA6343	15-19	10
POA6343	25+	5
POA6346	0-4	14
POA6346	5-14	93
POA6346	15-19	19
POA6346	20-24	3
POA6346	25+	28
POA6348	0-4	26
POA6348	5-14	109
POA6348	15-19	9
POA6348	20-24	4
POA6348	25+	32
POA6350	0-4	6
POA6350	5-14	22
POA6350	15-19	6
POA6351	0-4	6
POA6351	5-14	12
POA6352	5-14	27
POA6352	15-19	5
POA6353	0-4	19
POA6353	5-14	88
POA6353	15-19	23
POA6353	20-24	5
POA6353	25+	10
POA6355	0-4	6
POA6355	5-14	50
POA6355	15-19	6
POA6355	20-24	3
POA6356	0-4	5
POA6356	5-14	16
POA6356	15-19	3
POA6357	5-14	5
POA6357	15-19	3
POA6358	5-14	15
POA6359	0-4	4
POA6359	5-14	40
POA6359	15-19	3
POA6359	25+	4
POA6361	0-4	3
POA6361	5-14	3
POA6363	5-14	13
POA6363	25+	3
POA6365	0-4	9
POA6365	5-14	75
POA6365	15-19	10
POA6365	20-24	3
POA6365	25+	16
POA6367	0-4	3
POA6367	5-14	30
POA6367	15-19	6
POA6367	20-24	3
POA6367	25+	10
POA6368	5-14	17
POA6369	0-4	4
POA6369	5-14	66
POA6369	15-19	5
POA6369	20-24	4
POA6369	25+	7
POA6370	0-4	3
POA6370	5-14	67
POA6370	15-19	4
POA6370	20-24	4
POA6370	25+	11
POA6372	0-4	3
POA6372	5-14	14
POA6372	25+	4
POA6373	5-14	6
POA6373	25+	3
POA6375	0-4	16
POA6375	5-14	86
POA6375	15-19	14
POA6375	20-24	3
POA6375	25+	14
POA6383	0-4	6
POA6383	5-14	66
POA6383	15-19	5
POA6383	25+	9
POA6384	5-14	3
POA6386	5-14	5
POA6390	0-4	30
POA6390	5-14	225
POA6390	15-19	39
POA6390	20-24	15
POA6390	25+	28
POA6391	0-4	13
POA6391	5-14	129
POA6391	15-19	21
POA6391	20-24	6
POA6391	25+	22
POA6392	0-4	3
POA6392	5-14	39
POA6392	15-19	7
POA6392	20-24	3
POA6392	25+	3
POA6393	0-4	3
POA6393	5-14	20
POA6394	0-4	3
POA6394	5-14	50
POA6394	15-19	4
POA6394	20-24	7
POA6394	25+	5
POA6395	0-4	23
POA6395	5-14	201
POA6395	15-19	28
POA6395	20-24	11
POA6395	25+	32
POA6396	5-14	41
POA6396	20-24	5
POA6396	25+	5
POA6397	5-14	7
POA6397	15-19	3
POA6398	0-4	8
POA6398	5-14	35
POA6398	15-19	19
POA6398	25+	7
POA6401	0-4	105
POA6401	5-14	933
POA6401	15-19	308
POA6401	20-24	55
POA6401	25+	161
POA6403	5-14	18
POA6403	15-19	6
POA6403	20-24	4
POA6403	25+	3
POA6405	0-4	13
POA6405	5-14	45
POA6405	15-19	13
POA6405	25+	5
POA6407	0-4	12
POA6407	5-14	116
POA6407	15-19	98
POA6407	20-24	11
POA6407	25+	20
POA6409	0-4	4
POA6409	5-14	46
POA6409	15-19	13
POA6409	20-24	3
POA6409	25+	8
POA6410	0-4	9
POA6410	5-14	73
POA6410	15-19	35
POA6410	25+	18
POA6411	5-14	8
POA6411	15-19	3
POA6411	25+	6
POA6412	5-14	8
POA6413	5-14	4
POA6413	15-19	6
POA6414	5-14	13
POA6415	0-4	37
POA6415	5-14	318
POA6415	15-19	98
POA6415	20-24	25
POA6415	25+	57
POA6418	0-4	7
POA6418	5-14	95
POA6418	15-19	21
POA6418	20-24	6
POA6418	25+	13
POA6419	5-14	6
POA6420	0-4	3
POA6420	5-14	9
POA6421	5-14	19
POA6421	15-19	6
POA6422	5-14	12
POA6423	0-4	4
POA6423	5-14	8
POA6423	15-19	4
POA6424	5-14	3
POA6425	0-4	3
POA6425	5-14	3
POA6425	15-19	3
POA6426	0-4	7
POA6426	5-14	58
POA6426	15-19	5
POA6426	20-24	5
POA6426	25+	13
POA6428	0-4	3
POA6428	5-14	7
POA6429	0-4	11
POA6429	5-14	69
POA6429	15-19	12
POA6429	20-24	7
POA6429	25+	22
POA6430	0-4	442
POA6430	5-14	2937
POA6430	15-19	757
POA6430	20-24	236
POA6430	25+	830
POA6431	0-4	13
POA6431	5-14	73
POA6431	15-19	12
POA6431	20-24	4
POA6431	25+	15
POA6432	0-4	118
POA6432	5-14	813
POA6432	15-19	187
POA6432	20-24	50
POA6432	25+	169
POA6434	5-14	6
POA6434	25+	8
POA6436	5-14	6
POA6436	15-19	5
POA6437	0-4	16
POA6437	5-14	83
POA6437	15-19	8
POA6437	20-24	7
POA6437	25+	19
POA6438	0-4	8
POA6438	5-14	48
POA6438	15-19	4
POA6438	25+	12
POA6440	0-4	9
POA6440	5-14	68
POA6440	15-19	17
POA6440	20-24	7
POA6440	25+	26
POA6442	0-4	32
POA6442	5-14	265
POA6442	15-19	76
POA6442	20-24	18
POA6442	25+	51
POA6443	5-14	32
POA6443	15-19	12
POA6443	25+	8
POA6445	0-4	3
POA6445	5-14	27
POA6445	15-19	7
POA6445	25+	5
POA6446	5-14	16
POA6446	15-19	5
POA6447	5-14	16
POA6447	15-19	3
POA6447	20-24	3
POA6447	25+	7
POA6448	0-4	4
POA6448	5-14	57
POA6448	15-19	12
POA6448	20-24	4
POA6448	25+	10
POA6450	0-4	187
POA6450	5-14	1557
POA6450	15-19	478
POA6450	20-24	96
POA6450	25+	247
POA6460	0-4	11
POA6460	5-14	80
POA6460	15-19	17
POA6460	20-24	6
POA6460	25+	8
POA6461	0-4	10
POA6461	5-14	66
POA6461	15-19	9
POA6461	20-24	4
POA6461	25+	7
POA6462	0-4	6
POA6462	5-14	34
POA6462	15-19	7
POA6462	25+	4
POA6463	5-14	4
POA6466	5-14	9
POA6467	5-14	5
POA6468	5-14	18
POA6468	15-19	3
POA6470	5-14	5
POA6470	25+	4
POA6472	0-4	4
POA6472	5-14	8
POA6473	5-14	7
POA6475	0-4	5
POA6475	5-14	42
POA6475	15-19	6
POA6475	20-24	5
POA6475	25+	6
POA6476	0-4	4
POA6476	5-14	5
POA6477	0-4	6
POA6477	5-14	16
POA6477	15-19	3
POA6477	20-24	4
POA6477	25+	7
POA6479	0-4	6
POA6479	5-14	69
POA6479	15-19	19
POA6479	20-24	6
POA6479	25+	7
POA6480	25+	4
POA6485	5-14	37
POA6485	15-19	3
POA6485	20-24	3
POA6485	25+	4
POA6487	5-14	3
POA6487	15-19	6
POA6488	5-14	12
POA6488	15-19	5
POA6489	15-19	3
POA6490	5-14	16
POA6490	15-19	5
POA6490	20-24	3
POA6490	25+	5
POA6501	0-4	11
POA6501	5-14	87
POA6501	15-19	28
POA6501	20-24	9
POA6501	25+	17
POA6502	0-4	15
POA6502	5-14	144
POA6502	15-19	65
POA6502	20-24	5
POA6502	25+	22
POA6503	0-4	34
POA6503	5-14	259
POA6503	15-19	80
POA6503	20-24	16
POA6503	25+	33
POA6504	5-14	18
POA6504	15-19	6
POA6504	25+	3
POA6505	5-14	20
POA6505	15-19	4
POA6507	0-4	6
POA6507	5-14	48
POA6507	15-19	6
POA6507	20-24	3
POA6507	25+	5
POA6509	5-14	12
POA6509	15-19	4
POA6510	0-4	30
POA6510	5-14	223
POA6510	15-19	61
POA6510	20-24	13
POA6510	25+	31
POA6511	0-4	3
POA6511	5-14	36
POA6511	15-19	8
POA6511	25+	13
POA6512	5-14	9
POA6512	15-19	3
POA6513	5-14	24
POA6513	15-19	9
POA6513	25+	5
POA6514	0-4	5
POA6514	5-14	35
POA6514	15-19	15
POA6514	25+	8
POA6515	0-4	7
POA6515	5-14	26
POA6515	25+	3
POA6516	0-4	26
POA6516	5-14	175
POA6516	15-19	42
POA6516	20-24	8
POA6516	25+	33
POA6517	0-4	6
POA6517	5-14	26
POA6517	15-19	5
POA6517	20-24	9
POA6517	25+	3
POA6518	5-14	8
POA6518	15-19	3
POA6518	20-24	4
POA6518	25+	3
POA6519	0-4	9
POA6519	5-14	55
POA6519	15-19	14
POA6519	25+	13
POA6521	0-4	5
POA6521	5-14	25
POA6521	15-19	3
POA6521	20-24	4
POA6521	25+	6
POA6522	0-4	12
POA6522	5-14	39
POA6522	15-19	4
POA6522	20-24	3
POA6522	25+	7
POA6525	0-4	28
POA6525	5-14	374
POA6525	15-19	122
POA6525	20-24	14
POA6525	25+	52
POA6528	0-4	6
POA6528	5-14	41
POA6528	15-19	9
POA6528	20-24	3
POA6528	25+	4
POA6530	0-4	458
POA6530	5-14	4051
POA6530	15-19	1290
POA6530	20-24	304
POA6530	25+	986
POA6532	0-4	105
POA6532	5-14	960
POA6532	15-19	309
POA6532	20-24	48
POA6532	25+	212
POA6535	0-4	13
POA6535	5-14	170
POA6535	15-19	27
POA6535	20-24	5
POA6535	25+	19
POA6536	0-4	8
POA6536	5-14	105
POA6536	15-19	25
POA6536	20-24	8
POA6536	25+	19
POA6537	0-4	9
POA6537	5-14	77
POA6537	15-19	12
POA6537	20-24	4
POA6537	25+	25
POA6556	0-4	27
POA6556	5-14	215
POA6556	15-19	110
POA6556	20-24	21
POA6556	25+	64
POA6558	0-4	5
POA6558	5-14	90
POA6558	15-19	51
POA6558	20-24	12
POA6558	25+	17
POA6560	0-4	13
POA6560	5-14	156
POA6560	15-19	47
POA6560	20-24	13
POA6560	25+	31
POA6562	0-4	20
POA6562	5-14	155
POA6562	15-19	50
POA6562	20-24	11
POA6562	25+	28
POA6564	0-4	5
POA6564	5-14	31
POA6564	15-19	11
POA6564	25+	12
POA6566	0-4	26
POA6566	5-14	275
POA6566	15-19	103
POA6566	20-24	14
POA6566	25+	73
POA6567	5-14	42
POA6567	15-19	13
POA6567	25+	13
POA6568	0-4	4
POA6568	5-14	16
POA6568	15-19	5
POA6568	25+	10
POA6569	5-14	34
POA6569	15-19	10
POA6571	5-14	5
POA6572	5-14	8
POA6574	5-14	4
POA6574	15-19	4
POA6574	25+	3
POA6575	5-14	11
POA6603	0-4	20
POA6603	5-14	134
POA6603	15-19	17
POA6603	20-24	6
POA6603	25+	24
POA6605	5-14	9
POA6605	15-19	3
POA6606	0-4	3
POA6606	5-14	10
POA6608	5-14	21
POA6608	15-19	3
POA6609	0-4	18
POA6609	5-14	97
POA6609	15-19	21
POA6609	20-24	6
POA6609	25+	12
POA6612	0-4	3
POA6612	5-14	19
POA6612	25+	6
POA6613	5-14	7
POA6616	15-19	4
POA6620	0-4	3
POA6620	5-14	40
POA6620	15-19	7
POA6620	20-24	3
POA6620	25+	17
POA6623	0-4	7
POA6623	5-14	60
POA6623	15-19	11
POA6623	25+	11
POA6625	5-14	10
POA6627	5-14	9
POA6628	5-14	10
POA6630	0-4	4
POA6630	5-14	46
POA6630	15-19	5
POA6630	25+	6
POA6632	5-14	15
POA6632	15-19	4
POA6635	0-4	6
POA6635	5-14	28
POA6635	15-19	4
POA6635	25+	4
POA6638	0-4	3
POA6638	5-14	29
POA6638	25+	9
POA6640	25+	3
POA6642	0-4	7
POA6642	5-14	85
POA6642	15-19	23
POA6642	20-24	3
POA6642	25+	27
POA6646	5-14	43
POA6646	15-19	10
POA6646	20-24	10
POA6646	25+	5
POA6701	0-4	86
POA6701	5-14	487
POA6701	15-19	103
POA6701	20-24	24
POA6701	25+	91
POA6705	0-4	9
POA6705	5-14	26
POA6705	15-19	5
POA6705	25+	8
POA6707	0-4	25
POA6707	5-14	319
POA6707	15-19	83
POA6707	20-24	20
POA6707	25+	84
POA6710	0-4	23
POA6710	5-14	93
POA6710	15-19	5
POA6710	20-24	5
POA6710	25+	28
POA6713	0-4	34
POA6713	5-14	226
POA6713	15-19	44
POA6713	20-24	11
POA6713	25+	34
POA6714	0-4	400
POA6714	5-14	2510
POA6714	15-19	577
POA6714	20-24	113
POA6714	25+	569
POA6716	0-4	15
POA6716	5-14	128
POA6716	15-19	12
POA6716	25+	39
POA6718	0-4	7
POA6718	5-14	92
POA6718	15-19	25
POA6718	20-24	3
POA6718	25+	7
POA6720	0-4	41
POA6720	5-14	316
POA6720	15-19	76
POA6720	20-24	11
POA6720	25+	79
POA6721	0-4	89
POA6721	5-14	574
POA6721	15-19	81
POA6721	20-24	28
POA6721	25+	175
POA6722	0-4	211
POA6722	5-14	1500
POA6722	15-19	337
POA6722	20-24	73
POA6722	25+	356
POA6725	0-4	171
POA6725	5-14	1515
POA6725	15-19	318
POA6725	20-24	72
POA6725	25+	350
POA6726	0-4	69
POA6726	5-14	799
POA6726	15-19	200
POA6726	20-24	43
POA6726	25+	213
POA6728	0-4	91
POA6728	5-14	619
POA6728	15-19	126
POA6728	20-24	19
POA6728	25+	83
POA6740	0-4	15
POA6740	5-14	181
POA6740	15-19	22
POA6740	20-24	3
POA6740	25+	16
POA6743	0-4	104
POA6743	5-14	764
POA6743	15-19	151
POA6743	20-24	32
POA6743	25+	167
POA6751	0-4	71
POA6751	5-14	525
POA6751	15-19	83
POA6751	20-24	15
POA6751	25+	88
POA6753	0-4	104
POA6753	5-14	724
POA6753	15-19	116
POA6753	20-24	43
POA6753	25+	201
POA6754	0-4	23
POA6754	5-14	160
POA6754	15-19	29
POA6754	20-24	3
POA6754	25+	27
POA6758	5-14	14
POA6758	15-19	3
POA6758	20-24	3
POA6758	25+	28
POA6760	0-4	4
POA6760	5-14	46
POA6760	15-19	12
POA6760	20-24	3
POA6760	25+	19
POA6762	0-4	4
POA6762	5-14	48
POA6762	15-19	13
POA6762	20-24	3
POA6762	25+	9
POA6765	0-4	28
POA6765	5-14	206
POA6765	15-19	22
POA6765	20-24	4
POA6765	25+	24
POA6770	0-4	36
POA6770	5-14	421
POA6770	15-19	105
POA6770	20-24	6
POA6770	25+	28
POA6798	0-4	25
POA6798	5-14	177
POA6798	15-19	38
POA6798	20-24	12
POA6798	25+	44
POA6799	0-4	3
POA6799	5-14	71
POA6799	15-19	3
POA6799	25+	16
POA7000	0-4	165
POA7000	5-14	1146
POA7000	15-19	703
POA7000	20-24	798
POA7000	25+	1493
POA7004	0-4	98
POA7004	5-14	723
POA7004	15-19	349
POA7004	20-24	283
POA7004	25+	691
POA7005	0-4	165
POA7005	5-14	1196
POA7005	15-19	662
POA7005	20-24	731
POA7005	25+	1444
POA7007	0-4	48
POA7007	5-14	399
POA7007	15-19	181
POA7007	20-24	113
POA7007	25+	226
POA7008	0-4	216
POA7008	5-14	1312
POA7008	15-19	530
POA7008	20-24	367
POA7008	25+	1015
POA7009	0-4	182
POA7009	5-14	1378
POA7009	15-19	481
POA7009	20-24	317
POA7009	25+	1121
POA7010	0-4	192
POA7010	5-14	1683
POA7010	15-19	642
POA7010	20-24	393
POA7010	25+	1246
POA7011	0-4	198
POA7011	5-14	1850
POA7011	15-19	641
POA7011	20-24	234
POA7011	25+	644
POA7012	0-4	16
POA7012	5-14	99
POA7012	15-19	40
POA7012	20-24	9
POA7012	25+	24
POA7015	0-4	161
POA7015	5-14	1091
POA7015	15-19	387
POA7015	20-24	216
POA7015	25+	591
POA7016	0-4	47
POA7016	5-14	366
POA7016	15-19	106
POA7016	20-24	37
POA7016	25+	95
POA7017	0-4	105
POA7017	5-14	780
POA7017	15-19	260
POA7017	20-24	120
POA7017	25+	239
POA7018	0-4	333
POA7018	5-14	2427
POA7018	15-19	923
POA7018	20-24	499
POA7018	25+	1168
POA7019	0-4	119
POA7019	5-14	1027
POA7019	15-19	281
POA7019	20-24	115
POA7019	25+	401
POA7020	0-4	36
POA7020	5-14	368
POA7020	15-19	134
POA7020	20-24	45
POA7020	25+	84
POA7021	0-4	50
POA7021	5-14	332
POA7021	15-19	128
POA7021	20-24	39
POA7021	25+	78
POA7022	0-4	12
POA7022	5-14	92
POA7022	15-19	36
POA7022	20-24	7
POA7022	25+	43
POA7023	0-4	3
POA7023	5-14	33
POA7023	15-19	10
POA7023	20-24	3
POA7023	25+	11
POA7024	0-4	16
POA7024	5-14	94
POA7024	15-19	23
POA7024	20-24	10
POA7024	25+	20
POA7025	0-4	27
POA7025	5-14	210
POA7025	15-19	56
POA7025	20-24	18
POA7025	25+	58
POA7026	0-4	23
POA7026	5-14	115
POA7026	15-19	33
POA7026	20-24	14
POA7026	25+	34
POA7027	0-4	3
POA7027	5-14	20
POA7027	15-19	12
POA7027	25+	11
POA7030	0-4	330
POA7030	5-14	2762
POA7030	15-19	790
POA7030	20-24	202
POA7030	25+	507
POA7050	0-4	235
POA7050	5-14	1593
POA7050	15-19	675
POA7050	20-24	317
POA7050	25+	937
POA7052	0-4	110
POA7052	5-14	971
POA7052	15-19	355
POA7052	20-24	148
POA7052	25+	390
POA7053	0-4	58
POA7053	5-14	439
POA7053	15-19	255
POA7053	20-24	101
POA7053	25+	185
POA7054	0-4	159
POA7054	5-14	1502
POA7054	15-19	518
POA7054	20-24	153
POA7054	25+	393
POA7055	0-4	10
POA7055	5-14	80
POA7055	15-19	32
POA7055	20-24	12
POA7055	25+	23
POA7109	0-4	117
POA7109	5-14	1108
POA7109	15-19	357
POA7109	20-24	86
POA7109	25+	310
POA7112	0-4	36
POA7112	5-14	409
POA7112	15-19	141
POA7112	20-24	28
POA7112	25+	107
POA7113	0-4	14
POA7113	5-14	114
POA7113	15-19	39
POA7113	20-24	15
POA7113	25+	61
POA7116	0-4	27
POA7116	5-14	263
POA7116	15-19	73
POA7116	20-24	20
POA7116	25+	62
POA7117	5-14	71
POA7117	15-19	19
POA7117	20-24	3
POA7117	25+	23
POA7119	5-14	5
POA7120	0-4	17
POA7120	5-14	155
POA7120	15-19	60
POA7120	20-24	14
POA7120	25+	34
POA7140	0-4	139
POA7140	5-14	1402
POA7140	15-19	470
POA7140	20-24	106
POA7140	25+	294
POA7150	0-4	33
POA7150	5-14	323
POA7150	15-19	114
POA7150	20-24	38
POA7150	25+	118
POA7155	0-4	10
POA7155	5-14	106
POA7155	15-19	45
POA7155	20-24	5
POA7155	25+	40
POA7162	0-4	3
POA7162	5-14	70
POA7162	15-19	26
POA7162	20-24	3
POA7162	25+	20
POA7163	0-4	4
POA7163	5-14	33
POA7163	15-19	11
POA7163	20-24	3
POA7163	25+	13
POA7170	0-4	107
POA7170	5-14	748
POA7170	15-19	289
POA7170	20-24	121
POA7170	25+	187
POA7171	0-4	52
POA7171	5-14	435
POA7171	15-19	128
POA7171	20-24	63
POA7171	25+	135
POA7172	0-4	68
POA7172	5-14	500
POA7172	15-19	153
POA7172	20-24	37
POA7172	25+	143
POA7173	0-4	90
POA7173	5-14	796
POA7173	15-19	291
POA7173	20-24	77
POA7173	25+	263
POA7174	5-14	20
POA7174	15-19	7
POA7174	25+	3
POA7175	5-14	16
POA7175	15-19	8
POA7175	20-24	4
POA7175	25+	3
POA7176	0-4	3
POA7176	5-14	26
POA7176	15-19	4
POA7176	20-24	4
POA7176	25+	4
POA7177	5-14	51
POA7177	15-19	14
POA7177	20-24	5
POA7177	25+	11
POA7178	5-14	25
POA7178	15-19	8
POA7178	25+	4
POA7179	5-14	21
POA7179	15-19	13
POA7179	20-24	5
POA7179	25+	9
POA7180	5-14	9
POA7180	25+	4
POA7182	5-14	17
POA7182	15-19	10
POA7182	25+	6
POA7184	0-4	10
POA7184	5-14	69
POA7184	15-19	21
POA7184	25+	19
POA7185	0-4	4
POA7185	5-14	3
POA7185	25+	6
POA7186	0-4	3
POA7186	5-14	14
POA7186	15-19	4
POA7186	20-24	4
POA7186	25+	5
POA7187	5-14	11
POA7187	15-19	5
POA7190	0-4	32
POA7190	5-14	232
POA7190	15-19	67
POA7190	20-24	19
POA7190	25+	81
POA7209	0-4	4
POA7209	5-14	26
POA7209	15-19	8
POA7209	20-24	3
POA7210	0-4	11
POA7210	5-14	88
POA7210	15-19	39
POA7210	20-24	8
POA7210	25+	15
POA7211	5-14	27
POA7211	15-19	6
POA7211	25+	4
POA7212	0-4	17
POA7212	5-14	170
POA7212	15-19	63
POA7212	20-24	23
POA7212	25+	52
POA7213	0-4	3
POA7213	5-14	16
POA7213	15-19	8
POA7213	20-24	5
POA7213	25+	3
POA7214	0-4	6
POA7214	5-14	52
POA7214	15-19	18
POA7214	25+	7
POA7215	0-4	40
POA7215	5-14	324
POA7215	15-19	64
POA7215	20-24	25
POA7215	25+	129
POA7216	0-4	20
POA7216	5-14	290
POA7216	15-19	67
POA7216	20-24	17
POA7216	25+	67
POA7248	0-4	219
POA7248	5-14	1759
POA7248	15-19	635
POA7248	20-24	583
POA7248	25+	1158
POA7249	0-4	210
POA7249	5-14	1509
POA7249	15-19	519
POA7249	20-24	306
POA7249	25+	681
POA7250	0-4	702
POA7250	5-14	5762
POA7250	15-19	2379
POA7250	20-24	838
