POA_CODE_2021	OnlyEnglishSpokenHome	Sex	persons
POA3302	0	F	3
POA3302	0	M	5
POA3302	1	F	163
POA3302	1	M	160
POA3303	0	M	3
POA3303	1	F	114
POA3303	1	M	139
POA3304	0	F	22
POA3304	0	M	22
POA3304	1	F	1198
POA3304	1	M	1258
POA3305	0	F	244
POA3305	0	M	182
POA3305	1	F	6096
POA3305	1	M	5986
POA3309	1	F	53
POA3309	1	M	60
POA3310	1	F	120
POA3310	1	M	125
POA3311	0	F	30
POA3311	0	M	35
POA3311	1	F	798
POA3311	1	M	727
POA3312	0	F	7
POA3312	0	M	4
POA3312	1	F	450
POA3312	1	M	483
POA3314	1	F	257
POA3314	1	M	267
POA3315	0	F	27
POA3315	0	M	20
POA3315	1	F	759
POA3315	1	M	753
POA3317	1	F	78
POA3317	1	M	94
POA3318	0	F	23
POA3318	0	M	22
POA3318	1	F	566
POA3318	1	M	538
POA3319	0	F	4
POA3319	1	F	160
POA3319	1	M	182
POA3321	0	F	28
POA3321	0	M	27
POA3321	1	F	812
POA3321	1	M	838
POA3322	0	F	8
POA3322	1	F	79
POA3322	1	M	85
POA3323	1	F	43
POA3323	1	M	37
POA3324	0	F	3
POA3324	0	M	5
POA3324	1	F	250
POA3324	1	M	266
POA3325	0	F	9
POA3325	0	M	7
POA3325	1	F	192
POA3325	1	M	214
POA3328	0	F	32
POA3328	0	M	31
POA3328	1	F	1060
POA3328	1	M	1075
POA3329	0	F	5
POA3329	1	F	146
POA3329	1	M	147
POA3330	0	M	3
POA3330	1	F	83
POA3330	1	M	98
POA3331	0	F	122
POA3331	0	M	129
POA3331	1	F	3311
POA3331	1	M	3358
POA3332	0	F	26
POA3332	0	M	19
POA3332	1	F	523
POA3332	1	M	534
POA3333	0	F	12
POA3333	0	M	11
POA3333	1	F	379
POA3333	1	M	407
POA3334	0	F	8
POA3334	0	M	3
POA3334	1	F	236
POA3334	1	M	225
POA3335	0	F	1588
POA3335	0	M	1580
POA3335	1	F	1256
POA3335	1	M	1358
POA3336	0	F	5190
POA3336	0	M	4984
POA3336	1	F	3397
POA3336	1	M	3434
POA3337	0	F	5129
POA3337	0	M	4815
POA3337	1	F	14185
POA3337	1	M	13743
POA3338	0	F	6840
POA3338	0	M	6774
POA3338	1	F	10606
POA3338	1	M	10230
POA3340	0	F	1251
POA3340	0	M	1211
POA3340	1	F	11249
POA3340	1	M	10743
POA3341	0	F	26
POA3341	0	M	30
POA3341	1	F	753
POA3341	1	M	750
POA3342	0	F	79
POA3342	0	M	69
POA3342	1	F	1842
POA3342	1	M	1782
POA3345	0	F	34
POA3345	0	M	32
POA3345	1	F	631
POA3345	1	M	615
POA3350	0	F	2697
POA3350	0	M	2617
POA3350	1	F	30050
POA3350	1	M	27540
POA3351	0	F	139
POA3351	0	M	135
POA3351	1	F	4027
POA3351	1	M	4281
POA3352	0	F	364
POA3352	0	M	353
POA3352	1	F	8331
POA3352	1	M	8670
POA3355	0	F	429
POA3355	0	M	413
POA3355	1	F	5917
POA3355	1	M	5427
POA3356	0	F	415
POA3356	0	M	386
POA3356	1	F	7346
POA3356	1	M	6437
POA3357	0	F	48
POA3357	0	M	39
POA3357	1	F	1847
POA3357	1	M	1724
POA3358	0	F	173
POA3358	0	M	163
POA3358	1	F	1558
POA3358	1	M	1459
POA3360	0	M	3
POA3360	1	F	380
POA3360	1	M	382
POA3361	0	F	9
POA3361	0	M	4
POA3361	1	F	313
POA3361	1	M	308
POA3363	0	F	55
POA3363	0	M	59
POA3363	1	F	1607
POA3363	1	M	1552
POA3364	0	F	31
POA3364	0	M	36
POA3364	1	F	996
POA3364	1	M	1034
POA3370	0	F	29
POA3370	0	M	32
POA3370	1	F	858
POA3370	1	M	866
POA3371	0	F	9
POA3371	0	M	12
POA3371	1	F	427
POA3371	1	M	477
POA3373	0	F	36
POA3373	0	M	27
POA3373	1	F	1105
POA3373	1	M	1096
POA3374	0	F	6
POA3374	0	M	6
POA3374	1	F	185
POA3374	1	M	201
POA3375	0	F	3
POA3375	1	F	122
POA3375	1	M	104
POA3377	0	F	267
POA3377	0	M	275
POA3377	1	F	3992
POA3377	1	M	3818
POA3378	1	F	65
POA3378	1	M	69
POA3379	0	F	4
POA3379	0	M	6
POA3379	1	F	330
POA3379	1	M	339
POA3380	0	F	240
POA3380	0	M	243
POA3380	1	F	2643
POA3380	1	M	2557
POA3381	0	F	36
POA3381	0	M	34
POA3381	1	F	553
POA3381	1	M	603
POA3384	0	F	10
POA3384	0	M	8
POA3384	1	F	257
POA3384	1	M	274
POA3385	0	F	3
POA3385	1	F	229
POA3385	1	M	257
POA3387	0	F	8
POA3387	1	F	133
POA3387	1	M	140
POA3388	0	F	21
POA3388	0	M	21
POA3388	1	F	231
POA3388	1	M	257
POA3390	0	F	7
POA3390	0	M	9
POA3390	1	F	434
POA3390	1	M	452
POA3391	0	F	3
POA3391	0	M	4
POA3391	1	F	74
POA3391	1	M	76
POA3392	0	F	12
POA3392	0	M	9
POA3392	1	F	261
POA3392	1	M	267
POA3393	0	F	29
POA3393	0	M	31
POA3393	1	F	1151
POA3393	1	M	1173
POA3395	1	F	162
POA3395	1	M	176
POA3396	0	F	10
POA3396	0	M	8
POA3396	1	F	323
POA3396	1	M	314
POA3400	0	F	464
POA3400	0	M	414
POA3400	1	F	6984
POA3400	1	M	6446
POA3401	0	F	44
POA3401	0	M	29
POA3401	1	F	2043
POA3401	1	M	2226
POA3407	1	F	188
POA3407	1	M	197
POA3409	0	F	14
POA3409	0	M	9
POA3409	1	F	456
POA3409	1	M	455
POA3412	1	F	139
POA3412	1	M	141
POA3413	1	F	78
POA3413	1	M	94
POA3414	0	F	18
POA3414	0	M	17
POA3414	1	F	806
POA3414	1	M	787
POA3415	1	F	17
POA3415	1	M	20
POA3418	0	F	165
POA3418	0	M	167
POA3418	1	F	1184
POA3418	1	M	1162
POA3419	0	F	11
POA3419	0	M	9
POA3419	1	F	433
POA3419	1	M	393
POA3420	0	F	4
POA3420	1	F	114
POA3420	1	M	140
POA3423	0	F	5
POA3423	0	M	11
POA3423	1	F	194
POA3423	1	M	214
POA3424	0	F	20
POA3424	0	M	13
POA3424	1	F	318
POA3424	1	M	338
POA3427	0	F	699
POA3427	0	M	659
POA3427	1	F	1997
POA3427	1	M	2025
POA3428	0	F	78
POA3428	0	M	93
POA3428	1	F	228
POA3428	1	M	229
POA3429	0	F	2028
POA3429	0	M	1708
POA3429	1	F	17191
POA3429	1	M	16617
POA3430	0	F	19
POA3430	0	M	15
POA3430	1	F	107
POA3430	1	M	134
POA3431	0	F	91
POA3431	0	M	68
POA3431	1	F	2113
POA3431	1	M	1959
POA3432	0	F	5
POA3432	1	F	81
POA3432	1	M	80
POA3433	1	F	96
POA3433	1	M	104
POA3434	0	F	126
POA3434	0	M	99
POA3434	1	F	2805
POA3434	1	M	2838
POA3435	0	F	50
POA3435	0	M	57
POA3435	1	F	1499
POA3435	1	M	1420
POA3437	0	F	339
POA3437	0	M	282
POA3437	1	F	5326
POA3437	1	M	5297
POA3438	0	F	68
POA3438	0	M	53
POA3438	1	F	1176
POA3438	1	M	1115
POA3440	0	F	45
POA3440	0	M	38
POA3440	1	F	927
POA3440	1	M	963
POA3441	0	F	37
POA3441	0	M	26
POA3441	1	F	591
POA3441	1	M	699
POA3442	0	F	220
POA3442	0	M	175
POA3442	1	F	3989
POA3442	1	M	3785
POA3444	0	F	271
POA3444	0	M	256
POA3444	1	F	4549
POA3444	1	M	4374
POA3446	0	F	23
POA3446	0	M	27
POA3446	1	F	487
POA3446	1	M	496
POA3447	0	F	10
POA3447	0	M	3
POA3447	1	F	221
POA3447	1	M	238
POA3448	0	F	14
POA3448	0	M	19
POA3448	1	F	447
POA3448	1	M	443
POA3450	0	F	157
POA3450	0	M	142
POA3450	1	F	3289
POA3450	1	M	2870
POA3451	0	F	101
POA3451	0	M	100
POA3451	1	F	2689
POA3451	1	M	2586
POA3453	0	F	25
POA3453	0	M	19
POA3453	1	F	838
POA3453	1	M	851
POA3458	0	F	44
POA3458	0	M	48
POA3458	1	F	996
POA3458	1	M	1051
POA3460	0	F	130
POA3460	0	M	117
POA3460	1	F	1279
POA3460	1	M	1056
POA3461	0	F	148
POA3461	0	M	130
POA3461	1	F	1959
POA3461	1	M	2011
POA3462	0	F	16
POA3462	0	M	18
POA3462	1	F	528
POA3462	1	M	575
POA3463	0	F	34
POA3463	0	M	25
POA3463	1	F	1187
POA3463	1	M	1183
POA3464	0	F	11
POA3464	0	M	12
POA3464	1	F	547
POA3464	1	M	548
POA3465	0	F	176
POA3465	0	M	147
POA3465	1	F	4690
POA3465	1	M	4416
POA3467	0	F	9
POA3467	0	M	9
POA3467	1	F	605
POA3467	1	M	631
POA3468	1	F	123
POA3468	1	M	121
POA3469	0	F	6
POA3469	0	M	7
POA3469	1	F	96
POA3469	1	M	103
POA3472	0	F	12
POA3472	0	M	13
POA3472	1	F	672
POA3472	1	M	678
POA3475	0	F	9
POA3475	0	M	10
POA3475	1	F	151
POA3475	1	M	172
POA3477	0	F	12
POA3477	0	M	3
POA3477	1	F	341
POA3477	1	M	391
POA3478	0	F	37
POA3478	0	M	32
POA3478	1	F	1201
POA3478	1	M	1135
POA3480	0	F	37
POA3480	0	M	39
POA3480	1	F	777
POA3480	1	M	804
POA3482	0	F	4
POA3482	0	M	5
POA3482	1	F	69
POA3482	1	M	82
POA3483	0	F	21
POA3483	0	M	27
POA3483	1	F	385
POA3483	1	M	390
POA3485	0	F	12
POA3485	0	M	5
POA3485	1	F	113
POA3485	1	M	135
POA3487	1	F	37
POA3487	1	M	34
POA3488	1	F	40
POA3488	1	M	40
POA3489	1	F	28
POA3489	1	M	31
POA3490	0	F	24
POA3490	0	M	20
POA3490	1	F	542
POA3490	1	M	572
POA3491	1	F	64
POA3491	1	M	67
POA3494	0	F	39
POA3494	0	M	60
POA3494	1	F	198
POA3494	1	M	254
POA3496	0	F	217
POA3496	0	M	262
POA3496	1	F	2709
POA3496	1	M	2766
POA3498	0	F	255
POA3498	0	M	257
POA3498	1	F	2463
POA3498	1	M	2488
POA3500	0	F	2721
POA3500	0	M	2820
POA3500	1	F	13972
POA3500	1	M	12526
POA3501	0	F	57
POA3501	0	M	52
POA3501	1	F	957
POA3501	1	M	955
POA3505	0	F	87
POA3505	0	M	102
POA3505	1	F	2168
POA3505	1	M	2166
POA3506	1	F	18
POA3506	1	M	14
POA3507	1	F	65
POA3507	1	M	72
POA3509	1	F	99
POA3509	1	M	103
POA3512	0	F	8
POA3512	0	M	10
POA3512	1	F	150
POA3512	1	M	184
POA3515	0	F	35
POA3515	0	M	43
POA3515	1	F	1176
POA3515	1	M	1154
POA3516	0	F	4
POA3516	0	M	3
POA3516	1	F	324
POA3516	1	M	336
POA3517	0	F	16
POA3517	0	M	5
POA3517	1	F	651
POA3517	1	M	688
POA3518	0	F	17
POA3518	0	M	12
POA3518	1	F	549
POA3518	1	M	571
POA3520	1	F	62
POA3520	1	M	69
POA3521	0	F	16
POA3521	0	M	14
POA3521	1	F	352
POA3521	1	M	340
POA3522	0	F	4
POA3522	0	M	5
POA3522	1	F	139
POA3522	1	M	148
POA3523	0	F	80
POA3523	0	M	74
POA3523	1	F	1618
POA3523	1	M	1722
POA3525	0	F	22
POA3525	0	M	16
POA3525	1	F	588
POA3525	1	M	588
POA3527	0	F	14
POA3527	0	M	15
POA3527	1	F	312
POA3527	1	M	338
POA3529	0	M	4
POA3529	1	F	54
POA3529	1	M	61
POA3530	1	F	44
POA3530	1	M	59
POA3531	1	F	86
POA3531	1	M	107
POA3533	0	F	9
POA3533	0	M	9
POA3533	1	F	327
POA3533	1	M	356
POA3537	0	F	20
POA3537	0	M	13
POA3537	1	F	456
POA3537	1	M	422
POA3540	0	M	4
POA3540	1	F	112
POA3540	1	M	113
POA3542	1	F	58
POA3542	1	M	59
POA3544	0	M	4
POA3544	1	F	97
POA3544	1	M	121
POA3546	0	F	10
POA3546	0	M	10
POA3546	1	F	157
POA3546	1	M	157
POA3549	0	F	751
POA3549	0	M	871
POA3549	1	F	895
POA3549	1	M	970
POA3550	0	F	1738
POA3550	0	M	1612
POA3550	1	F	18910
POA3550	1	M	17193
POA3551	0	F	913
POA3551	0	M	822
POA3551	1	F	16264
POA3551	1	M	16052
POA3555	0	F	815
POA3555	0	M	759
POA3555	1	F	9611
POA3555	1	M	8525
POA3556	0	F	487
POA3556	0	M	444
POA3556	1	F	6369
POA3556	1	M	5950
POA3557	0	F	9
POA3557	0	M	8
POA3557	1	F	388
POA3557	1	M	373
POA3558	0	F	18
POA3558	0	M	13
POA3558	1	F	411
POA3558	1	M	410
POA3559	0	F	10
POA3559	0	M	12
POA3559	1	F	217
POA3559	1	M	255
POA3561	0	F	45
POA3561	0	M	49
POA3561	1	F	2094
POA3561	1	M	1998
POA3562	0	F	6
POA3562	0	M	12
POA3562	1	F	100
POA3562	1	M	121
POA3563	0	F	5
POA3563	0	M	14
POA3563	1	F	367
POA3563	1	M	376
POA3564	0	F	389
POA3564	0	M	327
POA3564	1	F	7913
POA3564	1	M	7382
POA3565	0	M	4
POA3565	1	F	58
POA3565	1	M	71
POA3566	0	F	8
POA3566	0	M	13
POA3566	1	F	239
POA3566	1	M	266
POA3567	0	F	8
POA3567	0	M	3
POA3567	1	F	284
POA3567	1	M	326
POA3568	0	F	43
POA3568	0	M	35
POA3568	1	F	1360
POA3568	1	M	1293
POA3570	0	F	4
POA3570	0	M	8
POA3570	1	F	352
POA3570	1	M	342
POA3571	1	F	147
POA3571	1	M	148
POA3572	1	F	57
POA3572	1	M	68
POA3573	0	F	10
POA3573	0	M	3
POA3573	1	F	144
POA3573	1	M	146
POA3575	0	F	44
POA3575	0	M	51
POA3575	1	F	336
POA3575	1	M	343
POA3576	1	F	36
POA3576	1	M	31
POA3579	0	F	82
POA3579	0	M	62
POA3579	1	F	2461
POA3579	1	M	2400
POA3580	0	F	10
POA3580	1	F	486
POA3580	1	M	507
POA3581	0	F	5
POA3581	0	M	4
POA3581	1	F	67
POA3581	1	M	66
POA3583	0	F	6
POA3583	0	M	10
POA3583	1	F	61
POA3583	1	M	64
POA3584	0	F	17
POA3584	0	M	15
POA3584	1	F	477
POA3584	1	M	519
POA3585	0	F	703
POA3585	0	M	677
POA3585	1	F	4896
POA3585	1	M	4446
POA3586	0	F	9
POA3586	0	M	13
POA3586	1	F	348
POA3586	1	M	381
POA3588	0	F	8
POA3588	0	M	14
POA3588	1	F	168
POA3588	1	M	175
POA3589	0	F	38
POA3589	0	M	37
POA3589	1	F	105
POA3589	1	M	128
POA3590	0	F	5
POA3590	0	M	8
POA3590	1	F	132
POA3590	1	M	145
POA3591	0	F	4
POA3591	1	F	67
POA3591	1	M	77
POA3594	0	F	35
POA3594	0	M	49
POA3594	1	F	195
POA3594	1	M	212
POA3595	0	F	19
POA3595	0	M	17
POA3595	1	F	261
POA3595	1	M	294
POA3596	0	F	10
POA3596	0	M	10
POA3596	1	F	38
POA3596	1	M	31
POA3597	0	F	42
POA3597	0	M	92
POA3597	1	F	140
POA3597	1	M	170
POA3599	0	F	6
POA3599	0	M	10
POA3599	1	F	43
POA3599	1	M	68
POA3607	0	F	3
POA3607	0	M	4
POA3607	1	F	57
POA3607	1	M	75
POA3608	0	F	74
POA3608	0	M	69
POA3608	1	F	1201
POA3608	1	M	1237
POA3610	0	F	29
POA3610	0	M	25
POA3610	1	F	610
POA3610	1	M	662
POA3612	0	F	49
POA3612	0	M	49
POA3612	1	F	735
POA3612	1	M	796
POA3614	0	F	6
POA3614	0	M	8
POA3614	1	F	408
POA3614	1	M	446
POA3616	0	F	274
POA3616	0	M	219
POA3616	1	F	2343
POA3616	1	M	2354
POA3617	0	F	3
POA3617	0	M	3
POA3617	1	F	76
POA3617	1	M	73
POA3618	0	F	26
POA3618	0	M	28
POA3618	1	F	270
POA3618	1	M	297
POA3620	0	F	213
POA3620	0	M	186
POA3620	1	F	3726
POA3620	1	M	3663
POA3621	0	F	49
POA3621	0	M	46
POA3621	1	F	1100
POA3621	1	M	1136
POA3622	0	F	4
POA3622	1	F	247
POA3622	1	M	239
POA3623	0	F	14
POA3623	0	M	10
POA3623	1	F	406
POA3623	1	M	416
POA3624	0	F	11
POA3624	1	F	243
POA3624	1	M	252
POA3629	0	F	441
POA3629	0	M	374
POA3629	1	F	3889
POA3629	1	M	3825
POA3630	0	F	3719
POA3630	0	M	3799
POA3630	1	F	11493
POA3630	1	M	10592
POA3631	0	F	1497
POA3631	0	M	1494
POA3631	1	F	5434
POA3631	1	M	5514
POA3633	0	F	14
POA3633	0	M	16
POA3633	1	F	259
POA3633	1	M	304
POA3634	0	F	30
POA3634	0	M	23
POA3634	1	F	806
POA3634	1	M	866
POA3635	0	F	11
POA3635	0	M	6
POA3635	1	F	231
POA3635	1	M	246
POA3636	0	F	73
POA3636	0	M	67
POA3636	1	F	2436
POA3636	1	M	2336
POA3637	0	F	13
POA3637	0	M	9
POA3637	1	F	281
POA3637	1	M	285
POA3638	0	F	23
POA3638	0	M	24
POA3638	1	F	1016
POA3638	1	M	1026
POA3639	0	F	11
POA3639	0	M	12
POA3639	1	F	207
POA3639	1	M	220
POA3640	0	F	41
POA3640	0	M	35
POA3640	1	F	406
POA3640	1	M	456
POA3641	0	F	22
POA3641	0	M	30
POA3641	1	F	546
POA3641	1	M	565
POA3644	0	F	455
POA3644	0	M	475
POA3644	1	F	3888
POA3644	1	M	3912
POA3646	0	F	6
POA3646	0	M	5
POA3646	1	F	272
POA3646	1	M	271
POA3647	0	F	8
POA3647	0	M	11
POA3647	1	F	12
POA3647	1	M	12
POA3649	0	F	18
POA3649	0	M	22
POA3649	1	F	202
POA3649	1	M	189
POA3658	0	F	128
POA3658	0	M	110
POA3658	1	F	2749
POA3658	1	M	2838
POA3659	0	F	15
POA3659	0	M	13
POA3659	1	F	337
POA3659	1	M	359
POA3660	0	F	229
POA3660	0	M	254
POA3660	1	F	3385
POA3660	1	M	3291
POA3662	0	F	21
POA3662	0	M	33
POA3662	1	F	372
POA3662	1	M	612
POA3663	0	F	3
POA3663	0	M	3
POA3663	1	F	62
POA3663	1	M	88
POA3664	0	F	30
POA3664	0	M	15
POA3664	1	F	535
POA3664	1	M	529
POA3665	1	F	185
POA3665	1	M	179
POA3666	0	F	89
POA3666	0	M	69
POA3666	1	F	2295
POA3666	1	M	2219
POA3669	0	F	28
POA3669	0	M	27
POA3669	1	F	650
POA3669	1	M	594
POA3670	0	F	4
POA3670	0	M	3
POA3670	1	F	257
POA3670	1	M	293
POA3672	0	F	243
POA3672	0	M	218
POA3672	1	F	4977
POA3672	1	M	4510
POA3673	0	F	17
POA3673	0	M	14
POA3673	1	F	802
POA3673	1	M	844
POA3675	0	F	30
POA3675	0	M	25
POA3675	1	F	875
POA3675	1	M	881
POA3677	0	F	648
POA3677	0	M	521
POA3677	1	F	8959
POA3677	1	M	8010
POA3678	0	F	113
POA3678	0	M	127
POA3678	1	F	2939
POA3678	1	M	2980
POA3682	0	F	4
POA3682	0	M	4
POA3682	1	F	297
POA3682	1	M	289
POA3683	0	F	16
POA3683	0	M	12
POA3683	1	F	834
POA3683	1	M	789
POA3685	0	F	29
POA3685	0	M	29
POA3685	1	F	1406
POA3685	1	M	1349
POA3687	0	F	15
POA3687	0	M	7
POA3687	1	F	494
POA3687	1	M	494
POA3688	0	F	8
POA3688	0	M	9
POA3688	1	F	600
POA3688	1	M	603
POA3690	0	F	1387
POA3690	0	M	1297
POA3690	1	F	15752
POA3690	1	M	14728
POA3691	0	F	209
POA3691	0	M	199
POA3691	1	F	5889
POA3691	1	M	5911
POA3695	1	F	234
POA3695	1	M	228
POA3697	0	F	14
POA3697	0	M	7
POA3697	1	F	255
POA3697	1	M	259
POA3698	0	F	33
POA3698	0	M	28
POA3698	1	F	424
POA3698	1	M	470
POA3699	0	F	56
POA3699	0	M	40
POA3699	1	F	514
POA3699	1	M	509
POA3700	0	F	21
POA3700	0	M	21
POA3700	1	F	626
POA3700	1	M	647
POA3701	0	F	11
POA3701	0	M	15
POA3701	1	F	472
POA3701	1	M	494
POA3704	1	F	12
POA3704	1	M	6
POA3705	0	F	3
POA3705	1	F	102
POA3705	1	M	97
POA3707	0	F	30
POA3707	0	M	31
POA3707	1	F	806
POA3707	1	M	829
POA3708	0	M	3
POA3708	1	F	29
POA3708	1	M	20
POA3709	0	M	3
POA3709	1	F	118
POA3709	1	M	141
POA3711	0	M	5
POA3711	1	F	259
POA3711	1	M	261
POA3712	0	M	4
POA3712	1	F	160
POA3712	1	M	158
POA3713	0	F	18
POA3713	0	M	16
POA3713	1	F	417
POA3713	1	M	492
POA3714	0	F	70
POA3714	0	M	52
POA3714	1	F	1752
POA3714	1	M	1694
POA3715	0	F	5
POA3715	0	M	5
POA3715	1	F	152
POA3715	1	M	174
POA3717	0	F	67
POA3717	0	M	66
POA3717	1	F	1506
POA3717	1	M	1545
POA3718	1	F	43
POA3718	1	M	36
POA3719	0	F	3
POA3719	0	M	6
POA3719	1	F	188
POA3719	1	M	200
POA3720	0	F	12
POA3720	0	M	12
POA3720	1	F	286
POA3720	1	M	320
POA3722	0	F	136
POA3722	0	M	107
POA3722	1	F	2710
POA3722	1	M	2542
POA3723	0	F	103
POA3723	0	M	81
POA3723	1	F	1518
POA3723	1	M	1539
POA3725	0	F	9
POA3725	0	M	8
POA3725	1	F	267
POA3725	1	M	299
POA3726	0	F	9
POA3726	0	M	4
POA3726	1	F	172
POA3726	1	M	178
POA3727	1	F	127
POA3727	1	M	142
POA3728	0	F	3
POA3728	0	M	5
POA3728	1	F	310
POA3728	1	M	331
POA3730	0	F	160
POA3730	0	M	151
POA3730	1	F	4494
POA3730	1	M	4305
POA3732	0	F	10
POA3732	0	M	3
POA3732	1	F	263
POA3732	1	M	286
POA3733	0	F	13
POA3733	0	M	11
POA3733	1	F	97
POA3733	1	M	88
POA3735	0	F	27
POA3735	0	M	24
POA3735	1	F	252
POA3735	1	M	301
POA3737	0	F	241
POA3737	0	M	216
POA3737	1	F	1897
POA3737	1	M	1865
POA3738	0	F	11
POA3738	0	M	7
POA3738	1	F	84
POA3738	1	M	83
POA3739	0	F	12
POA3739	0	M	14
POA3739	1	F	88
POA3739	1	M	95
POA3740	0	F	12
POA3740	0	M	12
POA3740	1	F	579
POA3740	1	M	534
POA3741	0	F	124
POA3741	0	M	107
POA3741	1	F	1424
POA3741	1	M	1430
POA3744	0	F	11
POA3744	0	M	7
POA3744	1	F	237
POA3744	1	M	231
POA3746	0	F	8
POA3746	1	F	170
POA3746	1	M	187
POA3747	0	F	115
POA3747	0	M	91
POA3747	1	F	2333
POA3747	1	M	2163
POA3749	0	F	17
POA3749	0	M	10
POA3749	1	F	1010
POA3749	1	M	982
POA3750	0	F	7714
POA3750	0	M	7996
POA3750	1	F	3841
POA3750	1	M	3741
POA3751	0	F	14
POA3751	0	M	14
POA3751	1	F	49
POA3751	1	M	53
POA3752	0	F	4723
POA3752	0	M	4514
POA3752	1	F	7537
POA3752	1	M	7372
POA3753	0	F	581
POA3753	0	M	623
POA3753	1	F	1606
POA3753	1	M	1612
POA3754	0	F	7211
POA3754	0	M	6973
POA3754	1	F	17761
POA3754	1	M	16847
POA3755	0	F	11
POA3755	0	M	9
POA3755	1	F	100
POA3755	1	M	103
POA3756	0	F	1419
POA3756	0	M	1422
POA3756	1	F	6112
POA3756	1	M	6190
POA3757	0	F	313
POA3757	0	M	302
POA3757	1	F	4277
POA3757	1	M	4221
POA3758	0	F	49
POA3758	0	M	64
POA3758	1	F	950
POA3758	1	M	1038
POA3759	0	F	21
POA3759	0	M	18
POA3759	1	F	507
POA3759	1	M	466
POA3760	0	F	6
POA3760	0	M	6
POA3760	1	F	168
POA3760	1	M	157
POA3761	0	F	28
POA3761	0	M	17
POA3761	1	F	504
POA3761	1	M	567
POA3762	0	F	4
POA3762	0	M	8
POA3762	1	F	42
POA3762	1	M	47
POA3763	0	F	27
POA3763	0	M	29
POA3763	1	F	708
POA3763	1	M	780
POA3764	0	F	414
POA3764	0	M	349
POA3764	1	F	4669
POA3764	1	M	4510
POA3765	0	F	189
POA3765	0	M	140
POA3765	1	F	3235
POA3765	1	M	3136
POA3766	0	F	46
POA3766	0	M	50
POA3766	1	F	546
POA3766	1	M	602
POA3767	0	F	37
POA3767	0	M	35
POA3767	1	F	594
POA3767	1	M	563
POA3770	0	F	65
POA3770	0	M	57
POA3770	1	F	1494
POA3770	1	M	1516
POA3775	0	F	60
POA3775	0	M	40
POA3775	1	F	1872
POA3775	1	M	1902
POA3777	0	F	259
POA3777	0	M	223
POA3777	1	F	5077
POA3777	1	M	4808
POA3778	0	F	5
POA3778	0	M	5
POA3778	1	F	76
POA3778	1	M	113
POA3779	0	F	20
POA3779	0	M	24
POA3779	1	F	197
POA3779	1	M	221
POA3781	0	F	93
POA3781	0	M	92
POA3781	1	F	2013
POA3781	1	M	2056
POA3782	0	F	211
POA3782	0	M	167
POA3782	1	F	3596
POA3782	1	M	3725
POA3783	0	F	50
POA3783	0	M	39
POA3783	1	F	1078
POA3783	1	M	1122
POA3785	1	F	26
POA3785	1	M	35
POA3786	0	F	50
POA3786	0	M	48
POA3786	1	F	675
POA3786	1	M	690
POA3787	0	F	40
POA3787	0	M	35
POA3787	1	F	424
POA3787	1	M	437
POA3788	0	F	61
POA3788	0	M	64
POA3788	1	F	759
POA3788	1	M	807
POA3789	0	F	13
POA3789	0	M	12
POA3789	1	F	137
POA3789	1	M	119
POA3791	0	F	49
POA3791	0	M	39
POA3791	1	F	636
POA3791	1	M	648
POA3792	0	F	37
POA3792	0	M	30
POA3792	1	F	508
POA3792	1	M	453
POA3793	0	F	100
POA3793	0	M	98
POA3793	1	F	1659
POA3793	1	M	1653
POA3795	0	F	64
POA3795	0	M	58
POA3795	1	F	557
POA3795	1	M	588
POA3796	0	F	220
POA3796	0	M	192
POA3796	1	F	4633
POA3796	1	M	4574
POA3797	0	F	59
POA3797	0	M	61
POA3797	1	F	1680
POA3797	1	M	1663
POA3799	0	F	125
POA3799	0	M	115
POA3799	1	F	2559
POA3799	1	M	2542
POA3802	0	F	6404
POA3802	0	M	6133
POA3802	1	F	5175
POA3802	1	M	5479
POA3803	0	F	3191
POA3803	0	M	3166
POA3803	1	F	2072
POA3803	1	M	2138
POA3804	0	F	1224
POA3804	0	M	1201
POA3804	1	F	2829
POA3804	1	M	2871
POA3805	0	F	11799
POA3805	0	M	11453
POA3805	1	F	16128
POA3805	1	M	16401
POA3806	0	F	7514
POA3806	0	M	6980
POA3806	1	F	17775
POA3806	1	M	17038
POA3807	0	F	445
POA3807	0	M	407
POA3807	1	F	3254
POA3807	1	M	3300
POA3808	0	F	66
POA3808	0	M	63
POA3808	1	F	1381
POA3808	1	M	1466
POA3809	0	F	3134
POA3809	0	M	3053
POA3809	1	F	6530
POA3809	1	M	6199
POA3810	0	F	6356
POA3810	0	M	6323
POA3810	1	F	20637
POA3810	1	M	19469
POA3812	0	F	44
POA3812	0	M	52
POA3812	1	F	1100
POA3812	1	M	1094
POA3813	0	F	5
POA3813	0	M	9
POA3813	1	F	431
POA3813	1	M	439
POA3814	0	F	46
POA3814	0	M	43
POA3814	1	F	1158
POA3814	1	M	1179
POA3815	0	F	53
POA3815	0	M	33
POA3815	1	F	1696
POA3815	1	M	1695
POA3816	0	F	65
POA3816	0	M	62
POA3816	1	F	1398
POA3816	1	M	1398
POA3818	0	F	446
POA3818	0	M	375
POA3818	1	F	8109
POA3818	1	M	7567
POA3820	0	F	725
POA3820	0	M	638
POA3820	1	F	9274
POA3820	1	M	8453
POA3821	0	F	24
POA3821	0	M	23
POA3821	1	F	1449
POA3821	1	M	1400
POA3822	0	F	7
POA3822	0	M	6
POA3822	1	F	449
