POA_CODE_2021	Age	Sex	persons
POA4417	45-54	M	45
POA4417	55-64	F	41
POA4417	55-64	M	61
POA4417	65-74	F	32
POA4417	65-74	M	44
POA4417	75-84	F	23
POA4417	75-84	M	23
POA4417	85+	F	6
POA4417	85+	M	4
POA4418	0-4	M	5
POA4418	5-14	F	3
POA4418	5-14	M	3
POA4418	15-19	F	7
POA4418	20-24	F	4
POA4418	20-24	M	5
POA4418	25-34	F	4
POA4418	25-34	M	5
POA4418	35-44	F	4
POA4418	35-44	M	4
POA4418	45-54	F	11
POA4418	45-54	M	6
POA4418	55-64	F	3
POA4418	55-64	M	7
POA4418	75-84	F	6
POA4418	75-84	M	4
POA4419	0-4	F	58
POA4419	0-4	M	35
POA4419	5-14	F	46
POA4419	5-14	M	58
POA4419	15-19	F	17
POA4419	15-19	M	15
POA4419	20-24	F	31
POA4419	20-24	M	30
POA4419	25-34	F	106
POA4419	25-34	M	142
POA4419	35-44	F	49
POA4419	35-44	M	76
POA4419	45-54	F	52
POA4419	45-54	M	61
POA4419	55-64	F	58
POA4419	55-64	M	68
POA4419	65-74	F	50
POA4419	65-74	M	50
POA4419	75-84	F	33
POA4419	75-84	M	34
POA4419	85+	F	7
POA4419	85+	M	3
POA4420	0-4	F	40
POA4420	0-4	M	42
POA4420	5-14	F	94
POA4420	5-14	M	78
POA4420	15-19	F	32
POA4420	15-19	M	24
POA4420	20-24	F	35
POA4420	20-24	M	32
POA4420	25-34	F	79
POA4420	25-34	M	73
POA4420	35-44	F	68
POA4420	35-44	M	74
POA4420	45-54	F	81
POA4420	45-54	M	76
POA4420	55-64	F	62
POA4420	55-64	M	82
POA4420	65-74	F	53
POA4420	65-74	M	70
POA4420	75-84	F	49
POA4420	75-84	M	47
POA4420	85+	F	21
POA4420	85+	M	14
POA4421	0-4	F	56
POA4421	0-4	M	59
POA4421	5-14	F	141
POA4421	5-14	M	135
POA4421	15-19	F	49
POA4421	15-19	M	47
POA4421	20-24	F	53
POA4421	20-24	M	55
POA4421	25-34	F	108
POA4421	25-34	M	106
POA4421	35-44	F	101
POA4421	35-44	M	100
POA4421	45-54	F	138
POA4421	45-54	M	160
POA4421	55-64	F	177
POA4421	55-64	M	196
POA4421	65-74	F	152
POA4421	65-74	M	179
POA4421	75-84	F	64
POA4421	75-84	M	72
POA4421	85+	F	18
POA4421	85+	M	13
POA4422	0-4	F	7
POA4422	0-4	M	8
POA4422	5-14	F	28
POA4422	5-14	M	31
POA4422	15-19	F	11
POA4422	15-19	M	12
POA4422	20-24	F	7
POA4422	20-24	M	11
POA4422	25-34	F	21
POA4422	25-34	M	10
POA4422	35-44	F	20
POA4422	35-44	M	30
POA4422	45-54	F	42
POA4422	45-54	M	43
POA4422	55-64	F	24
POA4422	55-64	M	44
POA4422	65-74	F	34
POA4422	65-74	M	33
POA4422	75-84	F	9
POA4422	75-84	M	16
POA4423	0-4	F	9
POA4423	0-4	M	10
POA4423	5-14	F	15
POA4423	5-14	M	10
POA4423	20-24	F	7
POA4423	20-24	M	3
POA4423	25-34	F	14
POA4423	25-34	M	16
POA4423	35-44	F	15
POA4423	35-44	M	14
POA4423	45-54	F	14
POA4423	45-54	M	15
POA4423	55-64	F	14
POA4423	55-64	M	12
POA4423	65-74	F	9
POA4423	65-74	M	13
POA4423	75-84	F	4
POA4423	75-84	M	4
POA4423	85+	F	3
POA4424	0-4	F	6
POA4424	0-4	M	10
POA4424	5-14	F	19
POA4424	5-14	M	25
POA4424	15-19	F	5
POA4424	15-19	M	7
POA4424	20-24	F	4
POA4424	20-24	M	3
POA4424	25-34	F	11
POA4424	25-34	M	9
POA4424	35-44	F	19
POA4424	35-44	M	21
POA4424	45-54	F	14
POA4424	45-54	M	14
POA4424	55-64	F	10
POA4424	55-64	M	14
POA4424	65-74	F	13
POA4424	65-74	M	18
POA4424	75-84	F	8
POA4424	75-84	M	5
POA4425	0-4	F	8
POA4425	0-4	M	9
POA4425	5-14	F	14
POA4425	5-14	M	12
POA4425	15-19	F	4
POA4425	15-19	M	3
POA4425	20-24	M	3
POA4425	25-34	F	8
POA4425	25-34	M	6
POA4425	35-44	F	15
POA4425	35-44	M	14
POA4425	45-54	F	8
POA4425	45-54	M	13
POA4425	55-64	F	12
POA4425	55-64	M	12
POA4425	65-74	F	10
POA4425	65-74	M	10
POA4425	75-84	M	4
POA4426	5-14	F	8
POA4426	15-19	F	10
POA4426	15-19	M	9
POA4426	20-24	F	7
POA4426	20-24	M	4
POA4426	25-34	F	5
POA4426	25-34	M	6
POA4426	35-44	F	8
POA4426	35-44	M	10
POA4426	45-54	F	6
POA4426	45-54	M	10
POA4426	55-64	F	11
POA4426	55-64	M	10
POA4426	65-74	F	8
POA4426	65-74	M	12
POA4426	75-84	F	5
POA4426	75-84	M	6
POA4426	85+	F	3
POA4426	85+	M	5
POA4427	0-4	F	6
POA4427	0-4	M	4
POA4427	5-14	F	20
POA4427	5-14	M	16
POA4427	15-19	F	5
POA4427	15-19	M	15
POA4427	20-24	F	11
POA4427	20-24	M	3
POA4427	25-34	F	8
POA4427	25-34	M	8
POA4427	35-44	F	15
POA4427	35-44	M	15
POA4427	45-54	F	27
POA4427	45-54	M	21
POA4427	55-64	F	33
POA4427	55-64	M	26
POA4427	65-74	F	11
POA4427	65-74	M	26
POA4427	75-84	F	16
POA4427	75-84	M	13
POA4427	85+	M	6
POA4428	0-4	F	20
POA4428	0-4	M	25
POA4428	5-14	F	39
POA4428	5-14	M	46
POA4428	15-19	F	10
POA4428	15-19	M	23
POA4428	20-24	F	9
POA4428	20-24	M	11
POA4428	25-34	F	37
POA4428	25-34	M	47
POA4428	35-44	F	34
POA4428	35-44	M	31
POA4428	45-54	F	35
POA4428	45-54	M	46
POA4428	55-64	F	45
POA4428	55-64	M	48
POA4428	65-74	F	32
POA4428	65-74	M	35
POA4428	75-84	F	19
POA4428	75-84	M	27
POA4428	85+	F	4
POA4428	85+	M	3
POA4454	0-4	F	22
POA4454	0-4	M	27
POA4454	5-14	F	41
POA4454	5-14	M	44
POA4454	15-19	F	12
POA4454	15-19	M	20
POA4454	20-24	F	14
POA4454	20-24	M	20
POA4454	25-34	F	48
POA4454	25-34	M	51
POA4454	35-44	F	40
POA4454	35-44	M	46
POA4454	45-54	F	51
POA4454	45-54	M	69
POA4454	55-64	F	54
POA4454	55-64	M	54
POA4454	65-74	F	36
POA4454	65-74	M	44
POA4454	75-84	F	15
POA4454	75-84	M	21
POA4454	85+	F	6
POA4454	85+	M	5
POA4455	0-4	F	275
POA4455	0-4	M	304
POA4455	5-14	F	644
POA4455	5-14	M	649
POA4455	15-19	F	263
POA4455	15-19	M	258
POA4455	20-24	F	300
POA4455	20-24	M	311
POA4455	25-34	F	592
POA4455	25-34	M	546
POA4455	35-44	F	599
POA4455	35-44	M	534
POA4455	45-54	F	574
POA4455	45-54	M	536
POA4455	55-64	F	516
POA4455	55-64	M	527
POA4455	65-74	F	308
POA4455	65-74	M	359
POA4455	75-84	F	206
POA4455	75-84	M	158
POA4455	85+	F	102
POA4455	85+	M	45
POA4461	0-4	M	3
POA4461	5-14	M	3
POA4461	20-24	M	6
POA4461	45-54	M	4
POA4461	55-64	F	4
POA4461	55-64	M	7
POA4461	65-74	F	5
POA4461	65-74	M	3
POA4462	0-4	F	4
POA4462	0-4	M	8
POA4462	5-14	F	7
POA4462	20-24	M	5
POA4462	25-34	F	7
POA4462	25-34	M	10
POA4462	35-44	F	9
POA4462	35-44	M	4
POA4462	45-54	F	10
POA4462	45-54	M	5
POA4462	55-64	F	6
POA4462	55-64	M	11
POA4462	65-74	F	10
POA4462	65-74	M	11
POA4462	75-84	F	5
POA4462	75-84	M	11
POA4462	85+	F	3
POA4465	0-4	F	29
POA4465	0-4	M	40
POA4465	5-14	F	84
POA4465	5-14	M	88
POA4465	15-19	F	29
POA4465	15-19	M	34
POA4465	20-24	F	33
POA4465	20-24	M	29
POA4465	25-34	F	68
POA4465	25-34	M	63
POA4465	35-44	F	77
POA4465	35-44	M	59
POA4465	45-54	F	76
POA4465	45-54	M	71
POA4465	55-64	F	89
POA4465	55-64	M	93
POA4465	65-74	F	96
POA4465	65-74	M	87
POA4465	75-84	F	51
POA4465	75-84	M	45
POA4465	85+	F	24
POA4465	85+	M	9
POA4467	0-4	F	3
POA4467	0-4	M	5
POA4467	5-14	F	10
POA4467	5-14	M	3
POA4467	15-19	F	3
POA4467	15-19	M	6
POA4467	20-24	F	5
POA4467	20-24	M	6
POA4467	25-34	F	4
POA4467	25-34	M	8
POA4467	35-44	F	5
POA4467	35-44	M	9
POA4467	45-54	F	15
POA4467	45-54	M	18
POA4467	55-64	F	12
POA4467	55-64	M	11
POA4467	65-74	F	3
POA4467	65-74	M	6
POA4467	75-84	M	11
POA4468	0-4	F	5
POA4468	0-4	M	5
POA4468	5-14	F	3
POA4468	5-14	M	9
POA4468	15-19	F	4
POA4468	15-19	M	5
POA4468	20-24	F	5
POA4468	20-24	M	10
POA4468	25-34	F	16
POA4468	25-34	M	10
POA4468	35-44	F	8
POA4468	35-44	M	13
POA4468	45-54	F	16
POA4468	45-54	M	23
POA4468	55-64	F	24
POA4468	55-64	M	35
POA4468	65-74	F	18
POA4468	65-74	M	15
POA4468	75-84	F	10
POA4468	75-84	M	13
POA4470	0-4	F	96
POA4470	0-4	M	86
POA4470	5-14	F	199
POA4470	5-14	M	180
POA4470	15-19	F	66
POA4470	15-19	M	91
POA4470	20-24	F	93
POA4470	20-24	M	78
POA4470	25-34	F	238
POA4470	25-34	M	217
POA4470	35-44	F	187
POA4470	35-44	M	136
POA4470	45-54	F	209
POA4470	45-54	M	160
POA4470	55-64	F	273
POA4470	55-64	M	265
POA4470	65-74	F	159
POA4470	65-74	M	198
POA4470	75-84	F	89
POA4470	75-84	M	71
POA4470	85+	F	58
POA4470	85+	M	37
POA4472	0-4	F	34
POA4472	0-4	M	37
POA4472	5-14	F	80
POA4472	5-14	M	67
POA4472	15-19	F	28
POA4472	15-19	M	22
POA4472	20-24	F	38
POA4472	20-24	M	35
POA4472	25-34	F	75
POA4472	25-34	M	71
POA4472	35-44	F	81
POA4472	35-44	M	64
POA4472	45-54	F	78
POA4472	45-54	M	76
POA4472	55-64	F	118
POA4472	55-64	M	109
POA4472	65-74	F	94
POA4472	65-74	M	114
POA4472	75-84	F	57
POA4472	75-84	M	66
POA4472	85+	F	27
POA4472	85+	M	25
POA4474	0-4	F	3
POA4474	0-4	M	3
POA4474	5-14	M	3
POA4474	20-24	M	4
POA4474	25-34	F	8
POA4474	25-34	M	3
POA4474	35-44	F	4
POA4474	45-54	F	4
POA4474	45-54	M	5
POA4474	55-64	F	6
POA4474	55-64	M	15
POA4474	65-74	F	6
POA4474	65-74	M	5
POA4474	75-84	M	4
POA4477	0-4	F	16
POA4477	0-4	M	17
POA4477	5-14	F	38
POA4477	5-14	M	39
POA4477	15-19	F	8
POA4477	15-19	M	13
POA4477	20-24	F	13
POA4477	20-24	M	6
POA4477	25-34	F	29
POA4477	25-34	M	26
POA4477	35-44	F	34
POA4477	35-44	M	27
POA4477	45-54	F	50
POA4477	45-54	M	37
POA4477	55-64	F	40
POA4477	55-64	M	45
POA4477	65-74	F	20
POA4477	65-74	M	38
POA4477	75-84	F	21
POA4477	75-84	M	15
POA4477	85+	F	10
POA4477	85+	M	5
POA4478	0-4	F	19
POA4478	0-4	M	20
POA4478	5-14	F	26
POA4478	5-14	M	31
POA4478	15-19	F	12
POA4478	15-19	M	13
POA4478	20-24	F	11
POA4478	20-24	M	16
POA4478	25-34	F	31
POA4478	25-34	M	28
POA4478	35-44	F	28
POA4478	35-44	M	23
POA4478	45-54	F	26
POA4478	45-54	M	31
POA4478	55-64	F	40
POA4478	55-64	M	31
POA4478	65-74	F	32
POA4478	65-74	M	31
POA4478	75-84	F	10
POA4478	75-84	M	25
POA4479	55-64	F	3
POA4479	55-64	M	6
POA4480	0-4	F	25
POA4480	0-4	M	20
POA4480	5-14	F	33
POA4480	5-14	M	50
POA4480	15-19	F	9
POA4480	15-19	M	10
POA4480	20-24	F	10
POA4480	20-24	M	17
POA4480	25-34	F	58
POA4480	25-34	M	31
POA4480	35-44	F	32
POA4480	35-44	M	31
POA4480	45-54	F	48
POA4480	45-54	M	46
POA4480	55-64	F	51
POA4480	55-64	M	52
POA4480	65-74	F	29
POA4480	65-74	M	31
POA4480	75-84	F	5
POA4480	75-84	M	17
POA4480	85+	F	8
POA4480	85+	M	6
POA4481	0-4	M	3
POA4481	5-14	M	9
POA4481	15-19	F	7
POA4481	15-19	M	3
POA4481	20-24	F	7
POA4481	20-24	M	13
POA4481	25-34	F	9
POA4481	25-34	M	3
POA4481	35-44	F	4
POA4481	35-44	M	4
POA4481	45-54	F	7
POA4481	45-54	M	9
POA4481	55-64	F	8
POA4481	55-64	M	8
POA4481	65-74	F	3
POA4481	65-74	M	6
POA4481	75-84	F	5
POA4481	75-84	M	8
POA4482	5-14	F	7
POA4482	5-14	M	7
POA4482	15-19	F	6
POA4482	20-24	F	5
POA4482	25-34	F	16
POA4482	25-34	M	8
POA4482	35-44	F	8
POA4482	35-44	M	9
POA4482	45-54	F	12
POA4482	45-54	M	12
POA4482	55-64	F	4
POA4482	55-64	M	3
POA4482	65-74	F	11
POA4482	65-74	M	3
POA4486	0-4	F	22
POA4486	0-4	M	16
POA4486	5-14	F	41
POA4486	5-14	M	28
POA4486	15-19	F	19
POA4486	15-19	M	11
POA4486	20-24	F	23
POA4486	20-24	M	14
POA4486	25-34	F	28
POA4486	25-34	M	44
POA4486	35-44	F	41
POA4486	35-44	M	31
POA4486	45-54	F	49
POA4486	45-54	M	47
POA4486	55-64	F	41
POA4486	55-64	M	71
POA4486	65-74	F	38
POA4486	65-74	M	45
POA4486	75-84	F	20
POA4486	75-84	M	25
POA4486	85+	F	4
POA4486	85+	M	4
POA4487	0-4	F	113
POA4487	0-4	M	106
POA4487	5-14	F	212
POA4487	5-14	M	225
POA4487	15-19	F	90
POA4487	15-19	M	117
POA4487	20-24	F	102
POA4487	20-24	M	98
POA4487	25-34	F	229
POA4487	25-34	M	201
POA4487	35-44	F	187
POA4487	35-44	M	144
POA4487	45-54	F	209
POA4487	45-54	M	219
POA4487	55-64	F	205
POA4487	55-64	M	218
POA4487	65-74	F	141
POA4487	65-74	M	153
POA4487	75-84	F	79
POA4487	75-84	M	74
POA4487	85+	F	25
POA4487	85+	M	30
POA4488	0-4	F	9
POA4488	0-4	M	10
POA4488	5-14	F	21
POA4488	5-14	M	20
POA4488	15-19	M	3
POA4488	20-24	F	8
POA4488	25-34	F	11
POA4488	25-34	M	12
POA4488	35-44	F	22
POA4488	35-44	M	16
POA4488	45-54	F	18
POA4488	45-54	M	24
POA4488	55-64	F	12
POA4488	55-64	M	19
POA4488	65-74	F	10
POA4488	65-74	M	17
POA4488	75-84	F	6
POA4488	75-84	M	10
POA4488	85+	M	4
POA4489	0-4	M	4
POA4489	5-14	M	9
POA4489	25-34	F	7
POA4489	25-34	M	3
POA4489	35-44	M	6
POA4489	45-54	F	4
POA4489	45-54	M	3
POA4489	55-64	F	11
POA4489	55-64	M	11
POA4489	65-74	F	4
POA4489	65-74	M	9
POA4489	75-84	M	4
POA4490	0-4	F	62
POA4490	0-4	M	60
POA4490	5-14	F	108
POA4490	5-14	M	100
POA4490	15-19	F	33
POA4490	15-19	M	25
POA4490	20-24	F	35
POA4490	20-24	M	37
POA4490	25-34	F	88
POA4490	25-34	M	80
POA4490	35-44	F	68
POA4490	35-44	M	79
POA4490	45-54	F	98
POA4490	45-54	M	94
POA4490	55-64	F	122
POA4490	55-64	M	106
POA4490	65-74	F	86
POA4490	65-74	M	82
POA4490	75-84	F	47
POA4490	75-84	M	58
POA4490	85+	F	23
POA4490	85+	M	9
POA4491	0-4	F	4
POA4491	5-14	F	3
POA4491	5-14	M	3
POA4491	25-34	F	4
POA4491	25-34	M	8
POA4491	35-44	F	3
POA4491	35-44	M	4
POA4491	45-54	F	4
POA4491	45-54	M	6
POA4491	55-64	F	12
POA4491	55-64	M	6
POA4491	65-74	F	7
POA4491	65-74	M	13
POA4491	75-84	M	3
POA4492	0-4	F	13
POA4492	0-4	M	9
POA4492	5-14	F	21
POA4492	5-14	M	18
POA4492	15-19	F	10
POA4492	15-19	M	11
POA4492	20-24	F	12
POA4492	20-24	M	15
POA4492	25-34	F	21
POA4492	25-34	M	32
POA4492	35-44	F	22
POA4492	35-44	M	33
POA4492	45-54	F	14
POA4492	45-54	M	14
POA4492	55-64	F	20
POA4492	55-64	M	27
POA4492	65-74	F	11
POA4492	65-74	M	16
POA4492	75-84	F	4
POA4493	55-64	M	7
POA4493	65-74	F	5
POA4493	65-74	M	4
POA4493	75-84	F	3
POA4494	0-4	F	8
POA4494	0-4	M	8
POA4494	5-14	F	7
POA4494	5-14	M	16
POA4494	15-19	M	4
POA4494	20-24	F	3
POA4494	20-24	M	6
POA4494	25-34	F	13
POA4494	25-34	M	21
POA4494	35-44	F	9
POA4494	35-44	M	14
POA4494	45-54	F	5
POA4494	45-54	M	13
POA4494	55-64	F	7
POA4494	55-64	M	13
POA4494	65-74	F	3
POA4494	65-74	M	5
POA4494	75-84	M	4
POA4496	0-4	F	11
POA4496	0-4	M	4
POA4496	5-14	F	17
POA4496	5-14	M	10
POA4496	15-19	F	8
POA4496	15-19	M	4
POA4496	20-24	F	7
POA4496	20-24	M	3
POA4496	25-34	F	14
POA4496	25-34	M	14
POA4496	35-44	F	15
POA4496	35-44	M	19
POA4496	45-54	F	12
POA4496	45-54	M	17
POA4496	55-64	F	11
POA4496	55-64	M	11
POA4496	65-74	F	10
POA4496	65-74	M	13
POA4496	75-84	M	8
POA4497	0-4	F	14
POA4497	0-4	M	8
POA4497	5-14	F	20
POA4497	5-14	M	14
POA4497	15-19	F	3
POA4497	15-19	M	11
POA4497	20-24	F	10
POA4497	20-24	M	10
POA4497	25-34	F	11
POA4497	25-34	M	18
POA4497	35-44	F	18
POA4497	35-44	M	21
POA4497	45-54	F	30
POA4497	45-54	M	23
POA4497	55-64	F	21
POA4497	55-64	M	25
POA4497	65-74	F	10
POA4497	65-74	M	19
POA4497	75-84	F	8
POA4497	75-84	M	4
POA4497	85+	F	4
POA4498	0-4	F	9
POA4498	0-4	M	15
POA4498	5-14	F	13
POA4498	5-14	M	19
POA4498	15-19	M	3
POA4498	20-24	F	7
POA4498	20-24	M	4
POA4498	25-34	F	13
POA4498	25-34	M	19
POA4498	35-44	F	12
POA4498	35-44	M	15
POA4498	45-54	F	9
POA4498	45-54	M	10
POA4498	55-64	F	13
POA4498	55-64	M	15
POA4498	65-74	M	5
POA4498	75-84	M	4
POA4500	0-4	F	1418
POA4500	0-4	M	1614
POA4500	5-14	F	3223
POA4500	5-14	M	3454
POA4500	15-19	F	1479
POA4500	15-19	M	1562
POA4500	20-24	F	1366
POA4500	20-24	M	1424
POA4500	25-34	F	3230
POA4500	25-34	M	3142
POA4500	35-44	F	3484
POA4500	35-44	M	3334
POA4500	45-54	F	3053
POA4500	45-54	M	2946
POA4500	55-64	F	2636
POA4500	55-64	M	2360
POA4500	65-74	F	1995
POA4500	65-74	M	1750
POA4500	75-84	F	897
POA4500	75-84	M	835
POA4500	85+	F	276
POA4500	85+	M	182
POA4501	0-4	F	201
POA4501	0-4	M	190
POA4501	5-14	F	338
POA4501	5-14	M	392
POA4501	15-19	F	150
POA4501	15-19	M	197
POA4501	20-24	F	211
POA4501	20-24	M	207
POA4501	25-34	F	460
POA4501	25-34	M	432
POA4501	35-44	F	395
POA4501	35-44	M	394
POA4501	45-54	F	405
POA4501	45-54	M	349
POA4501	55-64	F	316
POA4501	55-64	M	304
POA4501	65-74	F	280
POA4501	65-74	M	243
POA4501	75-84	F	162
POA4501	75-84	M	139
POA4501	85+	F	99
POA4501	85+	M	33
POA4502	0-4	F	252
POA4502	0-4	M	275
POA4502	5-14	F	578
POA4502	5-14	M	606
POA4502	15-19	F	294
POA4502	15-19	M	335
POA4502	20-24	F	284
POA4502	20-24	M	298
POA4502	25-34	F	552
POA4502	25-34	M	557
POA4502	35-44	F	595
POA4502	35-44	M	553
POA4502	45-54	F	694
POA4502	45-54	M	604
POA4502	55-64	F	578
POA4502	55-64	M	526
POA4502	65-74	F	387
POA4502	65-74	M	382
POA4502	75-84	F	152
POA4502	75-84	M	145
POA4502	85+	F	37
POA4502	85+	M	27
POA4503	0-4	F	1941
POA4503	0-4	M	2116
POA4503	5-14	F	3602
POA4503	5-14	M	4095
POA4503	15-19	F	1587
POA4503	15-19	M	1500
POA4503	20-24	F	1856
POA4503	20-24	M	1708
POA4503	25-34	F	4780
POA4503	25-34	M	4195
POA4503	35-44	F	3914
POA4503	35-44	M	3810
POA4503	45-54	F	3216
POA4503	45-54	M	2973
POA4503	55-64	F	2568
POA4503	55-64	M	2289
POA4503	65-74	F	1969
POA4503	65-74	M	1783
POA4503	75-84	F	1046
POA4503	75-84	M	884
POA4503	85+	F	430
POA4503	85+	M	231
POA4504	0-4	F	705
POA4504	0-4	M	735
POA4504	5-14	F	1824
POA4504	5-14	M	1934
POA4504	15-19	F	856
POA4504	15-19	M	854
POA4504	20-24	F	620
POA4504	20-24	M	664
POA4504	25-34	F	1399
POA4504	25-34	M	1264
POA4504	35-44	F	1703
POA4504	35-44	M	1413
POA4504	45-54	F	1545
POA4504	45-54	M	1492
POA4504	55-64	F	937
POA4504	55-64	M	949
POA4504	65-74	F	652
POA4504	65-74	M	615
POA4504	75-84	F	300
POA4504	75-84	M	270
POA4504	85+	F	91
POA4504	85+	M	75
POA4505	0-4	F	776
POA4505	0-4	M	860
POA4505	5-14	F	1728
POA4505	5-14	M	1780
POA4505	15-19	F	827
POA4505	15-19	M	854
POA4505	20-24	F	884
POA4505	20-24	M	933
POA4505	25-34	F	1835
POA4505	25-34	M	1720
POA4505	35-44	F	1621
POA4505	35-44	M	1524
POA4505	45-54	F	1739
POA4505	45-54	M	1587
POA4505	55-64	F	1519
POA4505	55-64	M	1494
POA4505	65-74	F	1410
POA4505	65-74	M	1167
POA4505	75-84	F	800
POA4505	75-84	M	666
POA4505	85+	F	242
POA4505	85+	M	179
POA4506	0-4	F	833
POA4506	0-4	M	923
POA4506	5-14	F	1760
POA4506	5-14	M	1890
POA4506	15-19	F	809
POA4506	15-19	M	823
POA4506	20-24	F	998
POA4506	20-24	M	906
POA4506	25-34	F	2001
POA4506	25-34	M	1875
POA4506	35-44	F	1636
POA4506	35-44	M	1408
POA4506	45-54	F	1646
POA4506	45-54	M	1443
POA4506	55-64	F	1489
POA4506	55-64	M	1340
POA4506	65-74	F	1117
POA4506	65-74	M	1011
POA4506	75-84	F	584
POA4506	75-84	M	506
POA4506	85+	F	173
POA4506	85+	M	134
POA4507	0-4	F	216
POA4507	0-4	M	189
POA4507	5-14	F	742
POA4507	5-14	M	720
POA4507	15-19	F	360
POA4507	15-19	M	419
POA4507	20-24	F	215
POA4507	20-24	M	271
POA4507	25-34	F	466
POA4507	25-34	M	463
POA4507	35-44	F	715
POA4507	35-44	M	641
POA4507	45-54	F	1118
POA4507	45-54	M	987
POA4507	55-64	F	2047
POA4507	55-64	M	1582
POA4507	65-74	F	2718
POA4507	65-74	M	2492
POA4507	75-84	F	1699
POA4507	75-84	M	1590
POA4507	85+	F	549
POA4507	85+	M	409
POA4508	0-4	F	543
POA4508	0-4	M	549
POA4508	5-14	F	1302
POA4508	5-14	M	1417
POA4508	15-19	F	605
POA4508	15-19	M	679
POA4508	20-24	F	592
POA4508	20-24	M	597
POA4508	25-34	F	1083
POA4508	25-34	M	1055
POA4508	35-44	F	1322
POA4508	35-44	M	1127
POA4508	45-54	F	1294
POA4508	45-54	M	1245
POA4508	55-64	F	1264
POA4508	55-64	M	1153
POA4508	65-74	F	1134
POA4508	65-74	M	1001
POA4508	75-84	F	604
POA4508	75-84	M	559
POA4508	85+	F	269
POA4508	85+	M	167
POA4509	0-4	F	1410
POA4509	0-4	M	1520
POA4509	5-14	F	3264
POA4509	5-14	M	3437
POA4509	15-19	F	1365
POA4509	15-19	M	1357
POA4509	20-24	F	1126
POA4509	20-24	M	1088
POA4509	25-34	F	2834
POA4509	25-34	M	2428
POA4509	35-44	F	3484
POA4509	35-44	M	3133
POA4509	45-54	F	2662
POA4509	45-54	M	2518
POA4509	55-64	F	1496
POA4509	55-64	M	1348
POA4509	65-74	F	1062
POA4509	65-74	M	884
POA4509	75-84	F	642
POA4509	75-84	M	466
POA4509	85+	F	266
POA4509	85+	M	155
POA4510	0-4	F	1763
POA4510	0-4	M	1764
POA4510	5-14	F	3760
POA4510	5-14	M	4021
POA4510	15-19	F	1644
POA4510	15-19	M	1714
POA4510	20-24	F	1658
POA4510	20-24	M	1649
POA4510	25-34	F	4023
POA4510	25-34	M	3514
POA4510	35-44	F	3519
POA4510	35-44	M	3189
POA4510	45-54	F	3317
POA4510	45-54	M	3114
POA4510	55-64	F	3320
POA4510	55-64	M	2971
POA4510	65-74	F	3278
POA4510	65-74	M	2904
POA4510	75-84	F	1826
POA4510	75-84	M	1795
POA4510	85+	F	716
POA4510	85+	M	475
POA4511	0-4	F	211
POA4511	0-4	M	212
POA4511	5-14	F	570
POA4511	5-14	M	553
POA4511	15-19	F	291
POA4511	15-19	M	266
POA4511	20-24	F	172
POA4511	20-24	M	225
POA4511	25-34	F	396
POA4511	25-34	M	342
POA4511	35-44	F	516
POA4511	35-44	M	463
POA4511	45-54	F	680
POA4511	45-54	M	585
POA4511	55-64	F	689
POA4511	55-64	M	624
POA4511	65-74	F	989
POA4511	65-74	M	892
POA4511	75-84	F	505
POA4511	75-84	M	539
POA4511	85+	F	110
POA4511	85+	M	98
POA4512	0-4	F	99
POA4512	0-4	M	106
POA4512	5-14	F	226
POA4512	5-14	M	235
POA4512	15-19	F	98
POA4512	15-19	M	127
POA4512	20-24	F	96
POA4512	20-24	M	99
POA4512	25-34	F	189
POA4512	25-34	M	185
POA4512	35-44	F	228
POA4512	35-44	M	226
POA4512	45-54	F	264
POA4512	45-54	M	281
POA4512	55-64	F	289
POA4512	55-64	M	276
POA4512	65-74	F	202
POA4512	65-74	M	229
POA4512	75-84	F	78
POA4512	75-84	M	96
POA4512	85+	F	37
POA4512	85+	M	15
POA4514	0-4	F	219
POA4514	0-4	M	216
POA4514	5-14	F	474
POA4514	5-14	M	436
POA4514	15-19	F	212
POA4514	15-19	M	228
POA4514	20-24	F	148
POA4514	20-24	M	334
POA4514	25-34	F	429
POA4514	25-34	M	1009
POA4514	35-44	F	437
POA4514	35-44	M	797
POA4514	45-54	F	498
POA4514	45-54	M	650
POA4514	55-64	F	524
POA4514	55-64	M	551
POA4514	65-74	F	449
POA4514	65-74	M	496
POA4514	75-84	F	183
POA4514	75-84	M	203
POA4514	85+	F	64
POA4514	85+	M	50
POA4515	0-4	F	93
POA4515	0-4	M	108
POA4515	5-14	F	295
POA4515	5-14	M	282
POA4515	15-19	F	137
POA4515	15-19	M	124
POA4515	20-24	F	85
POA4515	20-24	M	82
POA4515	25-34	F	234
POA4515	25-34	M	291
POA4515	35-44	F	281
POA4515	35-44	M	361
POA4515	45-54	F	287
POA4515	45-54	M	274
POA4515	55-64	F	298
POA4515	55-64	M	307
POA4515	65-74	F	278
POA4515	65-74	M	289
POA4515	75-84	F	116
POA4515	75-84	M	138
POA4515	85+	F	50
POA4515	85+	M	39
POA4516	0-4	F	105
POA4516	0-4	M	121
POA4516	5-14	F	292
POA4516	5-14	M	323
POA4516	15-19	F	116
POA4516	15-19	M	159
POA4516	20-24	F	111
POA4516	20-24	M	146
POA4516	25-34	F	248
POA4516	25-34	M	221
POA4516	35-44	F	285
POA4516	35-44	M	255
POA4516	45-54	F	334
POA4516	45-54	M	361
POA4516	55-64	F	284
