POA_CODE_2021	MaxSchoolingCompleted	Sex	persons
POA4053	Year 10	M	2661
POA4053	Year 11	F	1074
POA4053	Year 11	M	1125
POA4053	Year 12	F	13815
POA4053	Year 12	M	12813
POA4054	Did not go to school	F	40
POA4054	Did not go to school	M	34
POA4054	Year 8	F	218
POA4054	Year 8	M	164
POA4054	Year 9	F	188
POA4054	Year 9	M	191
POA4054	Year 10	F	1166
POA4054	Year 10	M	964
POA4054	Year 11	F	357
POA4054	Year 11	M	387
POA4054	Year 12	F	3792
POA4054	Year 12	M	3406
POA4055	Did not go to school	F	6
POA4055	Did not go to school	M	11
POA4055	Year 8	F	209
POA4055	Year 8	M	166
POA4055	Year 9	F	276
POA4055	Year 9	M	268
POA4055	Year 10	F	1603
POA4055	Year 10	M	1438
POA4055	Year 11	F	538
POA4055	Year 11	M	606
POA4055	Year 12	F	6090
POA4055	Year 12	M	5792
POA4059	Did not go to school	F	22
POA4059	Did not go to school	M	22
POA4059	Year 8	F	64
POA4059	Year 8	M	60
POA4059	Year 9	F	109
POA4059	Year 9	M	112
POA4059	Year 10	F	353
POA4059	Year 10	M	364
POA4059	Year 11	F	234
POA4059	Year 11	M	241
POA4059	Year 12	F	5068
POA4059	Year 12	M	4693
POA4060	Did not go to school	F	9
POA4060	Did not go to school	M	10
POA4060	Year 8	F	87
POA4060	Year 8	M	56
POA4060	Year 9	F	132
POA4060	Year 9	M	186
POA4060	Year 10	F	523
POA4060	Year 10	M	471
POA4060	Year 11	F	260
POA4060	Year 11	M	280
POA4060	Year 12	F	4277
POA4060	Year 12	M	4079
POA4061	Did not go to school	F	13
POA4061	Did not go to school	M	17
POA4061	Year 8	F	133
POA4061	Year 8	M	101
POA4061	Year 9	F	210
POA4061	Year 9	M	199
POA4061	Year 10	F	1038
POA4061	Year 10	M	809
POA4061	Year 11	F	375
POA4061	Year 11	M	410
POA4061	Year 12	F	5191
POA4061	Year 12	M	4872
POA4064	Did not go to school	F	17
POA4064	Did not go to school	M	10
POA4064	Year 8	F	58
POA4064	Year 8	M	37
POA4064	Year 9	F	83
POA4064	Year 9	M	82
POA4064	Year 10	F	350
POA4064	Year 10	M	320
POA4064	Year 11	F	181
POA4064	Year 11	M	195
POA4064	Year 12	F	4404
POA4064	Year 12	M	4273
POA4065	Did not go to school	F	4
POA4065	Did not go to school	M	5
POA4065	Year 8	F	51
POA4065	Year 8	M	45
POA4065	Year 9	F	93
POA4065	Year 9	M	92
POA4065	Year 10	F	329
POA4065	Year 10	M	287
POA4065	Year 11	F	165
POA4065	Year 11	M	150
POA4065	Year 12	F	3351
POA4065	Year 12	M	3097
POA4066	Did not go to school	F	12
POA4066	Did not go to school	M	13
POA4066	Year 8	F	74
POA4066	Year 8	M	61
POA4066	Year 9	F	89
POA4066	Year 9	M	126
POA4066	Year 10	F	519
POA4066	Year 10	M	449
POA4066	Year 11	F	311
POA4066	Year 11	M	294
POA4066	Year 12	F	6916
POA4066	Year 12	M	6769
POA4067	Did not go to school	F	5
POA4067	Did not go to school	M	7
POA4067	Year 8	F	29
POA4067	Year 8	M	16
POA4067	Year 9	F	51
POA4067	Year 9	M	50
POA4067	Year 10	F	209
POA4067	Year 10	M	146
POA4067	Year 11	F	118
POA4067	Year 11	M	112
POA4067	Year 12	F	4804
POA4067	Year 12	M	4754
POA4068	Did not go to school	F	39
POA4068	Did not go to school	M	30
POA4068	Year 8	F	120
POA4068	Year 8	M	85
POA4068	Year 9	F	228
POA4068	Year 9	M	221
POA4068	Year 10	F	860
POA4068	Year 10	M	661
POA4068	Year 11	F	409
POA4068	Year 11	M	418
POA4068	Year 12	F	9018
POA4068	Year 12	M	8558
POA4069	Did not go to school	F	35
POA4069	Did not go to school	M	33
POA4069	Year 8	F	218
POA4069	Year 8	M	185
POA4069	Year 9	F	347
POA4069	Year 9	M	348
POA4069	Year 10	F	1403
POA4069	Year 10	M	1117
POA4069	Year 11	F	697
POA4069	Year 11	M	672
POA4069	Year 12	F	11201
POA4069	Year 12	M	10825
POA4070	Did not go to school	F	7
POA4070	Did not go to school	M	6
POA4070	Year 8	F	70
POA4070	Year 8	M	56
POA4070	Year 9	F	148
POA4070	Year 9	M	159
POA4070	Year 10	F	669
POA4070	Year 10	M	625
POA4070	Year 11	F	310
POA4070	Year 11	M	311
POA4070	Year 12	F	3533
POA4070	Year 12	M	3279
POA4073	Did not go to school	F	22
POA4073	Did not go to school	M	19
POA4073	Year 8	F	107
POA4073	Year 8	M	69
POA4073	Year 9	F	102
POA4073	Year 9	M	99
POA4073	Year 10	F	528
POA4073	Year 10	M	450
POA4073	Year 11	F	205
POA4073	Year 11	M	191
POA4073	Year 12	F	2875
POA4073	Year 12	M	2623
POA4074	Did not go to school	F	53
POA4074	Did not go to school	M	47
POA4074	Year 8	F	239
POA4074	Year 8	M	157
POA4074	Year 9	F	275
POA4074	Year 9	M	282
POA4074	Year 10	F	1459
POA4074	Year 10	M	1201
POA4074	Year 11	F	546
POA4074	Year 11	M	620
POA4074	Year 12	F	7104
POA4074	Year 12	M	6806
POA4075	Did not go to school	F	73
POA4075	Did not go to school	M	58
POA4075	Year 8	F	268
POA4075	Year 8	M	199
POA4075	Year 9	F	274
POA4075	Year 9	M	289
POA4075	Year 10	F	1313
POA4075	Year 10	M	1028
POA4075	Year 11	F	538
POA4075	Year 11	M	526
POA4075	Year 12	F	7874
POA4075	Year 12	M	7234
POA4076	Did not go to school	F	50
POA4076	Did not go to school	M	68
POA4076	Year 8	F	141
POA4076	Year 8	M	283
POA4076	Year 9	F	88
POA4076	Year 9	M	98
POA4076	Year 10	F	480
POA4076	Year 10	M	2377
POA4076	Year 11	F	107
POA4076	Year 11	M	161
POA4076	Year 12	F	1207
POA4076	Year 12	M	1651
POA4077	Did not go to school	F	732
POA4077	Did not go to school	M	470
POA4077	Year 8	F	1128
POA4077	Year 8	M	780
POA4077	Year 9	F	709
POA4077	Year 9	M	616
POA4077	Year 10	F	2165
POA4077	Year 10	M	1937
POA4077	Year 11	F	853
POA4077	Year 11	M	910
POA4077	Year 12	F	7694
POA4077	Year 12	M	7489
POA4078	Did not go to school	F	171
POA4078	Did not go to school	M	115
POA4078	Year 8	F	407
POA4078	Year 8	M	304
POA4078	Year 9	F	463
POA4078	Year 9	M	410
POA4078	Year 10	F	1792
POA4078	Year 10	M	1643
POA4078	Year 11	F	781
POA4078	Year 11	M	792
POA4078	Year 12	F	6880
POA4078	Year 12	M	6236
POA4101	Did not go to school	F	110
POA4101	Did not go to school	M	78
POA4101	Year 8	F	236
POA4101	Year 8	M	216
POA4101	Year 9	F	268
POA4101	Year 9	M	317
POA4101	Year 10	F	1010
POA4101	Year 10	M	1001
POA4101	Year 11	F	563
POA4101	Year 11	M	640
POA4101	Year 12	F	12626
POA4101	Year 12	M	11788
POA4102	Did not go to school	F	31
POA4102	Did not go to school	M	33
POA4102	Year 8	F	103
POA4102	Year 8	M	93
POA4102	Year 9	F	70
POA4102	Year 9	M	98
POA4102	Year 10	F	304
POA4102	Year 10	M	349
POA4102	Year 11	F	163
POA4102	Year 11	M	198
POA4102	Year 12	F	3919
POA4102	Year 12	M	3870
POA4103	Did not go to school	F	31
POA4103	Did not go to school	M	46
POA4103	Year 8	F	154
POA4103	Year 8	M	124
POA4103	Year 9	F	112
POA4103	Year 9	M	128
POA4103	Year 10	F	571
POA4103	Year 10	M	530
POA4103	Year 11	F	241
POA4103	Year 11	M	280
POA4103	Year 12	F	5174
POA4103	Year 12	M	5098
POA4104	Did not go to school	F	15
POA4104	Did not go to school	M	17
POA4104	Year 8	F	77
POA4104	Year 8	M	57
POA4104	Year 9	F	56
POA4104	Year 9	M	67
POA4104	Year 10	F	369
POA4104	Year 10	M	275
POA4104	Year 11	F	114
POA4104	Year 11	M	136
POA4104	Year 12	F	2374
POA4104	Year 12	M	2230
POA4105	Did not go to school	F	39
POA4105	Did not go to school	M	42
POA4105	Year 8	F	156
POA4105	Year 8	M	142
POA4105	Year 9	F	138
POA4105	Year 9	M	151
POA4105	Year 10	F	686
POA4105	Year 10	M	606
POA4105	Year 11	F	243
POA4105	Year 11	M	300
POA4105	Year 12	F	4445
POA4105	Year 12	M	4110
POA4106	Did not go to school	F	15
POA4106	Did not go to school	M	7
POA4106	Year 8	F	37
POA4106	Year 8	M	36
POA4106	Year 9	F	18
POA4106	Year 9	M	25
POA4106	Year 10	F	84
POA4106	Year 10	M	118
POA4106	Year 11	F	36
POA4106	Year 11	M	40
POA4106	Year 12	F	434
POA4106	Year 12	M	436
POA4107	Did not go to school	F	29
POA4107	Did not go to school	M	18
POA4107	Year 8	F	102
POA4107	Year 8	M	65
POA4107	Year 9	F	89
POA4107	Year 9	M	85
POA4107	Year 10	F	401
POA4107	Year 10	M	383
POA4107	Year 11	F	108
POA4107	Year 11	M	166
POA4107	Year 12	F	1876
POA4107	Year 12	M	1888
POA4108	Did not go to school	F	34
POA4108	Did not go to school	M	48
POA4108	Year 8	F	102
POA4108	Year 8	M	106
POA4108	Year 9	F	77
POA4108	Year 9	M	92
POA4108	Year 10	F	334
POA4108	Year 10	M	345
POA4108	Year 11	F	111
POA4108	Year 11	M	133
POA4108	Year 12	F	1713
POA4108	Year 12	M	1835
POA4109	Did not go to school	F	368
POA4109	Did not go to school	M	263
POA4109	Year 8	F	782
POA4109	Year 8	M	540
POA4109	Year 9	F	552
POA4109	Year 9	M	503
POA4109	Year 10	F	1856
POA4109	Year 10	M	1672
POA4109	Year 11	F	635
POA4109	Year 11	M	757
POA4109	Year 12	F	10728
POA4109	Year 12	M	11174
POA4110	Did not go to school	F	179
POA4110	Did not go to school	M	127
POA4110	Year 8	F	333
POA4110	Year 8	M	221
POA4110	Year 9	F	209
POA4110	Year 9	M	238
POA4110	Year 10	F	899
POA4110	Year 10	M	840
POA4110	Year 11	F	306
POA4110	Year 11	M	368
POA4110	Year 12	F	4083
POA4110	Year 12	M	3934
POA4111	Year 8	F	7
POA4111	Year 8	M	6
POA4111	Year 9	M	7
POA4111	Year 10	F	54
POA4111	Year 10	M	75
POA4111	Year 11	F	18
POA4111	Year 11	M	27
POA4111	Year 12	F	367
POA4111	Year 12	M	327
POA4112	Did not go to school	F	69
POA4112	Did not go to school	M	37
POA4112	Year 8	F	137
POA4112	Year 8	M	105
POA4112	Year 9	F	96
POA4112	Year 9	M	106
POA4112	Year 10	F	406
POA4112	Year 10	M	356
POA4112	Year 11	F	166
POA4112	Year 11	M	147
POA4112	Year 12	F	2400
POA4112	Year 12	M	2411
POA4113	Did not go to school	F	176
POA4113	Did not go to school	M	138
POA4113	Year 8	F	458
POA4113	Year 8	M	335
POA4113	Year 9	F	348
POA4113	Year 9	M	353
POA4113	Year 10	F	1422
POA4113	Year 10	M	1272
POA4113	Year 11	F	503
POA4113	Year 11	M	504
POA4113	Year 12	F	8684
POA4113	Year 12	M	8816
POA4114	Did not go to school	F	534
POA4114	Did not go to school	M	495
POA4114	Year 8	F	911
POA4114	Year 8	M	924
POA4114	Year 9	F	709
POA4114	Year 9	M	757
POA4114	Year 10	F	2319
POA4114	Year 10	M	2369
POA4114	Year 11	F	858
POA4114	Year 11	M	983
POA4114	Year 12	F	4546
POA4114	Year 12	M	4526
POA4115	Did not go to school	F	89
POA4115	Did not go to school	M	65
POA4115	Year 8	F	289
POA4115	Year 8	M	189
POA4115	Year 9	F	279
POA4115	Year 9	M	330
POA4115	Year 10	F	1289
POA4115	Year 10	M	1175
POA4115	Year 11	F	442
POA4115	Year 11	M	468
POA4115	Year 12	F	5462
POA4115	Year 12	M	5130
POA4116	Did not go to school	F	175
POA4116	Did not go to school	M	127
POA4116	Year 8	F	371
POA4116	Year 8	M	257
POA4116	Year 9	F	335
POA4116	Year 9	M	348
POA4116	Year 10	F	1163
POA4116	Year 10	M	1074
POA4116	Year 11	F	497
POA4116	Year 11	M	538
POA4116	Year 12	F	8095
POA4116	Year 12	M	7446
POA4117	Did not go to school	F	32
POA4117	Did not go to school	M	27
POA4117	Year 8	F	43
POA4117	Year 8	M	37
POA4117	Year 9	F	47
POA4117	Year 9	M	54
POA4117	Year 10	F	138
POA4117	Year 10	M	143
POA4117	Year 11	F	71
POA4117	Year 11	M	70
POA4117	Year 12	F	616
POA4117	Year 12	M	600
POA4118	Did not go to school	F	165
POA4118	Did not go to school	M	105
POA4118	Year 8	F	456
POA4118	Year 8	M	439
POA4118	Year 9	F	575
POA4118	Year 9	M	686
POA4118	Year 10	F	2756
POA4118	Year 10	M	2741
POA4118	Year 11	F	901
POA4118	Year 11	M	1121
POA4118	Year 12	F	6897
POA4118	Year 12	M	6313
POA4119	Did not go to school	F	27
POA4119	Did not go to school	M	25
POA4119	Year 8	F	87
POA4119	Year 8	M	76
POA4119	Year 9	F	75
POA4119	Year 9	M	78
POA4119	Year 10	F	337
POA4119	Year 10	M	343
POA4119	Year 11	F	142
POA4119	Year 11	M	148
POA4119	Year 12	F	1833
POA4119	Year 12	M	1850
POA4120	Did not go to school	F	19
POA4120	Did not go to school	M	15
POA4120	Year 8	F	93
POA4120	Year 8	M	80
POA4120	Year 9	F	93
POA4120	Year 9	M	84
POA4120	Year 10	F	417
POA4120	Year 10	M	376
POA4120	Year 11	F	150
POA4120	Year 11	M	211
POA4120	Year 12	F	3622
POA4120	Year 12	M	3472
POA4121	Did not go to school	F	46
POA4121	Did not go to school	M	29
POA4121	Year 8	F	287
POA4121	Year 8	M	196
POA4121	Year 9	F	344
POA4121	Year 9	M	304
POA4121	Year 10	F	1322
POA4121	Year 10	M	1176
POA4121	Year 11	F	468
POA4121	Year 11	M	553
POA4121	Year 12	F	7795
POA4121	Year 12	M	7260
POA4122	Did not go to school	F	158
POA4122	Did not go to school	M	121
POA4122	Year 8	F	766
POA4122	Year 8	M	547
POA4122	Year 9	F	650
POA4122	Year 9	M	609
POA4122	Year 10	F	2847
POA4122	Year 10	M	2370
POA4122	Year 11	F	960
POA4122	Year 11	M	1044
POA4122	Year 12	F	13673
POA4122	Year 12	M	12751
POA4123	Did not go to school	F	52
POA4123	Did not go to school	M	48
POA4123	Year 8	F	232
POA4123	Year 8	M	237
POA4123	Year 9	F	297
POA4123	Year 9	M	321
POA4123	Year 10	F	1504
POA4123	Year 10	M	1309
POA4123	Year 11	F	473
POA4123	Year 11	M	536
POA4123	Year 12	F	6194
POA4123	Year 12	M	5812
POA4124	Did not go to school	F	89
POA4124	Did not go to school	M	52
POA4124	Year 8	F	314
POA4124	Year 8	M	277
POA4124	Year 9	F	461
POA4124	Year 9	M	523
POA4124	Year 10	F	2063
POA4124	Year 10	M	2308
POA4124	Year 11	F	762
POA4124	Year 11	M	767
POA4124	Year 12	F	4987
POA4124	Year 12	M	4541
POA4125	Did not go to school	F	59
POA4125	Did not go to school	M	36
POA4125	Year 8	F	200
POA4125	Year 8	M	189
POA4125	Year 9	F	277
POA4125	Year 9	M	280
POA4125	Year 10	F	1163
POA4125	Year 10	M	1181
POA4125	Year 11	F	405
POA4125	Year 11	M	433
POA4125	Year 12	F	2818
POA4125	Year 12	M	2457
POA4127	Did not go to school	F	120
POA4127	Did not go to school	M	119
POA4127	Year 8	F	488
POA4127	Year 8	M	416
POA4127	Year 9	F	499
POA4127	Year 9	M	518
POA4127	Year 10	F	2282
POA4127	Year 10	M	2116
POA4127	Year 11	F	777
POA4127	Year 11	M	871
POA4127	Year 12	F	6341
POA4127	Year 12	M	5933
POA4128	Did not go to school	F	33
POA4128	Did not go to school	M	40
POA4128	Year 8	F	160
POA4128	Year 8	M	123
POA4128	Year 9	F	247
POA4128	Year 9	M	291
POA4128	Year 10	F	1367
POA4128	Year 10	M	1372
POA4128	Year 11	F	511
POA4128	Year 11	M	557
POA4128	Year 12	F	4288
POA4128	Year 12	M	4075
POA4129	Did not go to school	F	12
POA4129	Did not go to school	M	15
POA4129	Year 8	F	75
POA4129	Year 8	M	98
POA4129	Year 9	F	136
POA4129	Year 9	M	155
POA4129	Year 10	F	552
POA4129	Year 10	M	636
POA4129	Year 11	F	225
POA4129	Year 11	M	247
POA4129	Year 12	F	1539
POA4129	Year 12	M	1256
POA4130	Did not go to school	F	8
POA4130	Did not go to school	M	17
POA4130	Year 8	F	114
POA4130	Year 8	M	105
POA4130	Year 9	F	153
POA4130	Year 9	M	193
POA4130	Year 10	F	809
POA4130	Year 10	M	810
POA4130	Year 11	F	290
POA4130	Year 11	M	315
POA4130	Year 12	F	2254
POA4130	Year 12	M	2072
POA4131	Did not go to school	F	131
POA4131	Did not go to school	M	107
POA4131	Year 8	F	236
POA4131	Year 8	M	216
POA4131	Year 9	F	261
POA4131	Year 9	M	276
POA4131	Year 10	F	893
POA4131	Year 10	M	883
POA4131	Year 11	F	386
POA4131	Year 11	M	353
POA4131	Year 12	F	2331
POA4131	Year 12	M	2130
POA4132	Did not go to school	F	339
POA4132	Did not go to school	M	295
POA4132	Year 8	F	494
POA4132	Year 8	M	478
POA4132	Year 9	F	621
POA4132	Year 9	M	706
POA4132	Year 10	F	2135
POA4132	Year 10	M	2148
POA4132	Year 11	F	915
POA4132	Year 11	M	894
POA4132	Year 12	F	4662
POA4132	Year 12	M	4050
POA4133	Did not go to school	F	134
POA4133	Did not go to school	M	136
POA4133	Year 8	F	438
POA4133	Year 8	M	366
POA4133	Year 9	F	468
POA4133	Year 9	M	509
POA4133	Year 10	F	1928
POA4133	Year 10	M	1764
POA4133	Year 11	F	709
POA4133	Year 11	M	704
POA4133	Year 12	F	4493
POA4133	Year 12	M	3984
POA4151	Did not go to school	F	36
POA4151	Did not go to school	M	25
POA4151	Year 8	F	164
POA4151	Year 8	M	110
POA4151	Year 9	F	149
POA4151	Year 9	M	163
POA4151	Year 10	F	862
POA4151	Year 10	M	664
POA4151	Year 11	F	322
POA4151	Year 11	M	341
POA4151	Year 12	F	6258
POA4151	Year 12	M	5740
POA4152	Did not go to school	F	86
POA4152	Did not go to school	M	69
POA4152	Year 8	F	736
POA4152	Year 8	M	456
POA4152	Year 9	F	540
POA4152	Year 9	M	552
POA4152	Year 10	F	2966
POA4152	Year 10	M	2331
POA4152	Year 11	F	1017
POA4152	Year 11	M	1010
POA4152	Year 12	F	14484
POA4152	Year 12	M	13215
POA4153	Did not go to school	F	14
POA4153	Did not go to school	M	12
POA4153	Year 8	F	48
POA4153	Year 8	M	44
POA4153	Year 9	F	66
POA4153	Year 9	M	68
POA4153	Year 10	F	290
POA4153	Year 10	M	287
POA4153	Year 11	F	96
POA4153	Year 11	M	115
POA4153	Year 12	F	1257
POA4153	Year 12	M	1176
POA4154	Did not go to school	F	8
POA4154	Did not go to school	M	11
POA4154	Year 8	F	65
POA4154	Year 8	M	82
POA4154	Year 9	F	142
POA4154	Year 9	M	146
POA4154	Year 10	F	650
POA4154	Year 10	M	586
POA4154	Year 11	F	260
POA4154	Year 11	M	301
POA4154	Year 12	F	3119
POA4154	Year 12	M	2917
POA4155	Did not go to school	F	8
POA4155	Did not go to school	M	3
POA4155	Year 8	F	23
POA4155	Year 8	M	24
POA4155	Year 9	F	31
POA4155	Year 9	M	28
POA4155	Year 10	F	114
POA4155	Year 10	M	108
POA4155	Year 11	F	25
POA4155	Year 11	M	40
POA4155	Year 12	F	373
POA4155	Year 12	M	360
POA4156	Did not go to school	F	5
POA4156	Did not go to school	M	9
POA4156	Year 8	F	33
POA4156	Year 8	M	31
POA4156	Year 9	F	40
POA4156	Year 9	M	49
POA4156	Year 10	F	187
POA4156	Year 10	M	177
POA4156	Year 11	F	77
POA4156	Year 11	M	92
POA4156	Year 12	F	1005
POA4156	Year 12	M	930
POA4157	Did not go to school	F	30
POA4157	Did not go to school	M	20
POA4157	Year 8	F	331
POA4157	Year 8	M	300
POA4157	Year 9	F	414
POA4157	Year 9	M	412
POA4157	Year 10	F	1958
POA4157	Year 10	M	1948
POA4157	Year 11	F	578
POA4157	Year 11	M	638
POA4157	Year 12	F	4660
POA4157	Year 12	M	4140
POA4158	Did not go to school	F	3
POA4158	Did not go to school	M	4
POA4158	Year 8	F	66
POA4158	Year 8	M	77
POA4158	Year 9	F	69
POA4158	Year 9	M	79
POA4158	Year 10	F	409
POA4158	Year 10	M	364
POA4158	Year 11	F	115
POA4158	Year 11	M	128
POA4158	Year 12	F	909
POA4158	Year 12	M	771
POA4159	Did not go to school	F	22
POA4159	Did not go to school	M	11
POA4159	Year 8	F	229
POA4159	Year 8	M	219
POA4159	Year 9	F	317
POA4159	Year 9	M	289
POA4159	Year 10	F	1531
POA4159	Year 10	M	1387
POA4159	Year 11	F	415
POA4159	Year 11	M	526
POA4159	Year 12	F	3432
POA4159	Year 12	M	3171
POA4160	Did not go to school	F	23
POA4160	Did not go to school	M	20
POA4160	Year 8	F	227
POA4160	Year 8	M	211
POA4160	Year 9	F	320
POA4160	Year 9	M	315
POA4160	Year 10	F	1848
POA4160	Year 10	M	1560
POA4160	Year 11	F	631
POA4160	Year 11	M	676
POA4160	Year 12	F	4867
POA4160	Year 12	M	4514
POA4161	Did not go to school	F	20
POA4161	Did not go to school	M	27
POA4161	Year 8	F	245
POA4161	Year 8	M	234
POA4161	Year 9	F	336
POA4161	Year 9	M	351
POA4161	Year 10	F	1739
POA4161	Year 10	M	1655
POA4161	Year 11	F	522
POA4161	Year 11	M	576
POA4161	Year 12	F	3601
POA4161	Year 12	M	3368
POA4163	Did not go to school	F	18
POA4163	Did not go to school	M	13
POA4163	Year 8	F	303
POA4163	Year 8	M	208
POA4163	Year 9	F	334
POA4163	Year 9	M	293
POA4163	Year 10	F	1907
POA4163	Year 10	M	1422
POA4163	Year 11	F	532
POA4163	Year 11	M	496
POA4163	Year 12	F	3880
POA4163	Year 12	M	3534
POA4164	Did not go to school	F	26
POA4164	Did not go to school	M	11
POA4164	Year 8	F	227
POA4164	Year 8	M	197
POA4164	Year 9	F	299
POA4164	Year 9	M	350
POA4164	Year 10	F	1727
POA4164	Year 10	M	1603
POA4164	Year 11	F	561
POA4164	Year 11	M	637
POA4164	Year 12	F	4752
POA4164	Year 12	M	4266
POA4165	Did not go to school	F	26
POA4165	Did not go to school	M	40
POA4165	Year 8	F	609
POA4165	Year 8	M	540
POA4165	Year 9	F	744
POA4165	Year 9	M	840
POA4165	Year 10	F	4211
POA4165	Year 10	M	4082
POA4165	Year 11	F	1291
POA4165	Year 11	M	1350
POA4165	Year 12	F	9078
POA4165	Year 12	M	7843
POA4169	Did not go to school	F	37
POA4169	Did not go to school	M	22
POA4169	Year 8	F	111
POA4169	Year 8	M	111
POA4169	Year 9	F	100
POA4169	Year 9	M	136
POA4169	Year 10	F	661
POA4169	Year 10	M	653
POA4169	Year 11	F	327
POA4169	Year 11	M	374
POA4169	Year 12	F	5497
POA4169	Year 12	M	5617
POA4170	Did not go to school	F	37
POA4170	Did not go to school	M	38
POA4170	Year 8	F	271
POA4170	Year 8	M	182
POA4170	Year 9	F	289
POA4170	Year 9	M	260
POA4170	Year 10	F	1225
POA4170	Year 10	M	1202
POA4170	Year 11	F	552
POA4170	Year 11	M	583
POA4170	Year 12	F	8931
POA4170	Year 12	M	8248
POA4171	Did not go to school	F	14
POA4171	Did not go to school	M	8
POA4171	Year 8	F	118
POA4171	Year 8	M	108
POA4171	Year 9	F	181
POA4171	Year 9	M	166
POA4171	Year 10	F	832
POA4171	Year 10	M	650
POA4171	Year 11	F	324
POA4171	Year 11	M	359
POA4171	Year 12	F	5428
POA4171	Year 12	M	4971
POA4172	Did not go to school	F	5
POA4172	Did not go to school	M	6
POA4172	Year 8	F	62
POA4172	Year 8	M	49
POA4172	Year 9	F	55
POA4172	Year 9	M	65
POA4172	Year 10	F	274
POA4172	Year 10	M	277
POA4172	Year 11	F	127
POA4172	Year 11	M	122
POA4172	Year 12	F	1480
POA4172	Year 12	M	1345
POA4173	Did not go to school	F	10
POA4173	Did not go to school	M	12
POA4173	Year 8	F	146
POA4173	Year 8	M	107
POA4173	Year 9	F	148
POA4173	Year 9	M	126
POA4173	Year 10	F	687
POA4173	Year 10	M	656
POA4173	Year 11	F	233
POA4173	Year 11	M	235
POA4173	Year 12	F	2204
POA4173	Year 12	M	2059
POA4174	Did not go to school	F	3
POA4174	Did not go to school	M	7
POA4174	Year 8	F	30
POA4174	Year 8	M	36
POA4174	Year 9	F	54
POA4174	Year 9	M	56
POA4174	Year 10	F	219
POA4174	Year 10	M	269
POA4174	Year 11	F	92
POA4174	Year 11	M	85
POA4174	Year 12	F	707
POA4174	Year 12	M	622
POA4178	Did not go to school	F	39
POA4178	Did not go to school	M	40
POA4178	Year 8	F	482
POA4178	Year 8	M	377
POA4178	Year 9	F	471
POA4178	Year 9	M	472
POA4178	Year 10	F	2327
POA4178	Year 10	M	2164
POA4178	Year 11	F	740
POA4178	Year 11	M	866
POA4178	Year 12	F	6702
POA4178	Year 12	M	6037
POA4179	Did not go to school	F	27
POA4179	Did not go to school	M	20
POA4179	Year 8	F	326
POA4179	Year 8	M	264
POA4179	Year 9	F	348
POA4179	Year 9	M	321
POA4179	Year 10	F	1680
POA4179	Year 10	M	1565
POA4179	Year 11	F	533
POA4179	Year 11	M	622
POA4179	Year 12	F	5193
POA4179	Year 12	M	4661
POA4183	Did not go to school	F	5
POA4183	Did not go to school	M	3
POA4183	Year 8	F	37
POA4183	Year 8	M	62
POA4183	Year 9	F	41
POA4183	Year 9	M	54
POA4183	Year 10	F	219
POA4183	Year 10	M	253
POA4183	Year 11	F	60
POA4183	Year 11	M	77
POA4183	Year 12	F	435
POA4183	Year 12	M	392
POA4184	Did not go to school	F	15
POA4184	Did not go to school	M	14
POA4184	Year 8	F	192
POA4184	Year 8	M	258
POA4184	Year 9	F	285
POA4184	Year 9	M	328
POA4184	Year 10	F	1212
POA4184	Year 10	M	1276
POA4184	Year 11	F	333
POA4184	Year 11	M	335
POA4184	Year 12	F	1429
POA4184	Year 12	M	1318
POA4205	Did not go to school	F	25
POA4205	Did not go to school	M	14
POA4205	Year 8	F	213
POA4205	Year 8	M	148
POA4205	Year 9	F	178
POA4205	Year 9	M	162
POA4205	Year 10	F	750
POA4205	Year 10	M	616
POA4205	Year 11	F	193
POA4205	Year 11	M	176
POA4205	Year 12	F	1214
POA4205	Year 12	M	961
POA4207	Did not go to school	F	197
POA4207	Did not go to school	M	161
POA4207	Year 8	F	1050
POA4207	Year 8	M	1098
POA4207	Year 9	F	1582
POA4207	Year 9	M	1769
POA4207	Year 10	F	6684
POA4207	Year 10	M	6568
POA4207	Year 11	F	2266
POA4207	Year 11	M	2417
POA4207	Year 12	F	13462
POA4207	Year 12	M	11747
POA4208	Did not go to school	F	34
POA4208	Did not go to school	M	20
POA4208	Year 8	F	233
POA4208	Year 8	M	266
POA4208	Year 9	F	510
POA4208	Year 9	M	558
POA4208	Year 10	F	2087
POA4208	Year 10	M	2152
POA4208	Year 11	F	851
POA4208	Year 11	M	963
POA4208	Year 12	F	5258
POA4208	Year 12	M	4519
POA4209	Did not go to school	F	123
POA4209	Did not go to school	M	113
POA4209	Year 8	F	559
POA4209	Year 8	M	583
POA4209	Year 9	F	1299
POA4209	Year 9	M	1407
POA4209	Year 10	F	5567
POA4209	Year 10	M	5624
POA4209	Year 11	F	2640
POA4209	Year 11	M	2588
POA4209	Year 12	F	16555
POA4209	Year 12	M	14382
POA4210	Did not go to school	F	28
POA4210	Did not go to school	M	29
POA4210	Year 8	F	157
POA4210	Year 8	M	202
POA4210	Year 9	F	442
POA4210	Year 9	M	455
POA4210	Year 10	F	1916
POA4210	Year 10	M	1922
POA4210	Year 11	F	741
POA4210	Year 11	M	809
POA4210	Year 12	F	5354
POA4210	Year 12	M	4668
POA4211	Did not go to school	F	92
POA4211	Did not go to school	M	79
POA4211	Year 8	F	706
POA4211	Year 8	M	688
POA4211	Year 9	F	1283
POA4211	Year 9	M	1458
POA4211	Year 10	F	5734
