POA_CODE_2021	AustCitizen	persons
POA6062	1	28602
POA6063	0	2392
POA6063	1	12653
POA6064	0	5161
POA6064	1	25907
POA6065	0	8909
POA6065	1	59534
POA6066	0	2626
POA6066	1	15833
POA6067	0	-1
POA6067	1	46
POA6068	0	6
POA6068	1	4
POA6069	0	7419
POA6069	1	38931
POA6070	0	296
POA6070	1	3429
POA6071	0	362
POA6071	1	3140
POA6072	0	103
POA6072	1	726
POA6073	0	293
POA6073	1	2897
POA6074	0	103
POA6074	1	898
POA6076	0	2029
POA6076	1	20279
POA6077	0	152
POA6077	1	1487
POA6078	0	114
POA6078	1	827
POA6079	0	3
POA6079	1	27
POA6081	0	452
POA6081	1	4467
POA6082	0	373
POA6082	1	3049
POA6083	0	389
POA6083	1	3181
POA6084	0	1164
POA6084	1	7899
POA6090	0	13
POA6090	1	12
POA6100	0	4054
POA6100	1	11762
POA6101	0	3798
POA6101	1	13503
POA6102	0	5361
POA6102	1	8588
POA6103	0	2899
POA6103	1	7998
POA6104	0	3673
POA6104	1	11409
POA6105	0	4363
POA6105	1	11920
POA6106	0	6
POA6106	1	10
POA6107	0	15182
POA6107	1	33401
POA6108	0	4668
POA6108	1	18997
POA6109	0	3063
POA6109	1	10080
POA6110	0	8726
POA6110	1	36147
POA6111	0	3445
POA6111	1	20194
POA6112	0	12989
POA6112	1	57575
POA6121	0	248
POA6121	1	2853
POA6122	0	3056
POA6122	1	18747
POA6123	0	315
POA6123	1	1938
POA6124	0	154
POA6124	1	1051
POA6125	0	705
POA6125	1	2917
POA6126	0	40
POA6126	1	225
POA6147	0	3543
POA6147	1	11495
POA6148	0	3345
POA6148	1	15629
POA6149	0	2665
POA6149	1	16240
POA6150	0	2321
POA6150	1	10880
POA6151	0	2890
POA6151	1	14336
POA6152	0	4459
POA6152	1	21768
POA6153	0	2978
POA6153	1	18441
POA6154	0	1311
POA6154	1	9310
POA6155	0	12062
POA6155	1	41703
POA6156	0	1915
POA6156	1	16323
POA6157	0	1477
POA6157	1	13126
POA6158	0	768
POA6158	1	7051
POA6159	0	483
POA6159	1	3464
POA6160	0	1672
POA6160	1	7579
POA6161	0	63
POA6161	1	103
POA6162	0	1469
POA6162	1	10605
POA6163	0	8189
POA6163	1	46515
POA6164	0	10525
POA6164	1	55599
POA6165	0	12
POA6165	1	52
POA6166	0	1251
POA6166	1	9541
POA6167	0	5955
POA6167	1	22521
POA6168	0	4391
POA6168	1	20522
POA6169	0	5170
POA6169	1	30147
POA6170	0	3534
POA6170	1	13795
POA6171	0	6676
POA6171	1	31021
POA6172	0	2191
POA6172	1	11286
POA6173	0	1781
POA6173	1	10693
POA6174	0	855
POA6174	1	4826
POA6175	0	455
POA6175	1	3566
POA6176	0	345
POA6176	1	1751
POA6180	0	1007
POA6180	1	5770
POA6181	0	26
POA6181	1	443
POA6182	0	0
POA6182	1	0
POA6207	0	182
POA6207	1	1061
POA6208	0	1535
POA6208	1	11411
POA6209	0	257
POA6209	1	1745
POA6210	0	10627
POA6210	1	64407
POA6211	0	1005
POA6211	1	7493
POA6213	0	92
POA6213	1	562
POA6214	0	59
POA6214	1	625
POA6215	0	554
POA6215	1	3680
POA6218	0	57
POA6218	1	484
POA6219	0	57
POA6219	1	547
POA6220	0	848
POA6220	1	3498
POA6221	0	27
POA6221	1	264
POA6223	0	11
POA6223	1	148
POA6224	0	176
POA6224	1	1078
POA6225	0	1028
POA6225	1	8136
POA6226	0	89
POA6226	1	849
POA6227	0	54
POA6227	1	734
POA6228	0	15
POA6228	1	129
POA6229	0	36
POA6229	1	138
POA6230	0	6452
POA6230	1	38520
POA6232	0	1355
POA6232	1	10047
POA6233	0	2337
POA6233	1	18095
POA6236	0	217
POA6236	1	1996
POA6237	0	285
POA6237	1	2371
POA6239	0	556
POA6239	1	4101
POA6240	0	20
POA6240	1	145
POA6243	0	12
POA6243	1	72
POA6244	0	240
POA6244	1	1340
POA6251	0	24
POA6251	1	286
POA6252	0	25
POA6252	1	124
POA6253	0	77
POA6253	1	578
POA6254	0	84
POA6254	1	457
POA6255	0	521
POA6255	1	3882
POA6256	0	58
POA6256	1	376
POA6258	0	746
POA6258	1	5737
POA6260	0	285
POA6260	1	1111
POA6262	0	124
POA6262	1	609
POA6271	0	375
POA6271	1	3086
POA6275	0	264
POA6275	1	1242
POA6280	0	3431
POA6280	1	27154
POA6281	0	1140
POA6281	1	7403
POA6282	0	190
POA6282	1	1332
POA6284	0	476
POA6284	1	2399
POA6285	0	1804
POA6285	1	8829
POA6286	0	142
POA6286	1	699
POA6288	0	86
POA6288	1	517
POA6290	0	234
POA6290	1	1603
POA6302	0	441
POA6302	1	3044
POA6304	0	247
POA6304	1	1422
POA6306	0	134
POA6306	1	842
POA6308	0	237
POA6308	1	1331
POA6309	0	48
POA6309	1	244
POA6311	0	76
POA6311	1	529
POA6312	0	780
POA6312	1	3776
POA6313	0	16
POA6313	1	231
POA6315	0	332
POA6315	1	1546
POA6316	0	49
POA6316	1	342
POA6317	0	879
POA6317	1	3206
POA6318	0	73
POA6318	1	420
POA6320	0	75
POA6320	1	479
POA6321	0	98
POA6321	1	407
POA6322	0	28
POA6322	1	212
POA6323	0	169
POA6323	1	893
POA6324	0	659
POA6324	1	3084
POA6326	0	82
POA6326	1	432
POA6327	0	51
POA6327	1	217
POA6328	0	64
POA6328	1	367
POA6330	0	4369
POA6330	1	33673
POA6333	0	852
POA6333	1	5458
POA6335	0	130
POA6335	1	628
POA6336	0	54
POA6336	1	289
POA6337	0	120
POA6337	1	425
POA6338	0	68
POA6338	1	662
POA6341	0	43
POA6341	1	217
POA6343	0	44
POA6343	1	187
POA6346	0	138
POA6346	1	694
POA6348	0	201
POA6348	1	914
POA6350	0	77
POA6350	1	258
POA6351	0	3
POA6351	1	54
POA6352	0	48
POA6352	1	124
POA6353	0	90
POA6353	1	696
POA6355	0	75
POA6355	1	366
POA6356	0	21
POA6356	1	94
POA6357	0	11
POA6357	1	49
POA6358	0	21
POA6358	1	84
POA6359	0	103
POA6359	1	336
POA6361	0	25
POA6361	1	77
POA6363	0	13
POA6363	1	80
POA6365	0	67
POA6365	1	471
POA6367	0	44
POA6367	1	288
POA6368	0	9
POA6368	1	76
POA6369	0	141
POA6369	1	515
POA6370	0	79
POA6370	1	378
POA6372	0	12
POA6372	1	93
POA6373	0	4
POA6373	1	78
POA6375	0	107
POA6375	1	773
POA6383	0	273
POA6383	1	662
POA6384	0	4
POA6384	1	21
POA6385	0	0
POA6385	1	20
POA6386	0	51
POA6386	1	63
POA6390	0	255
POA6390	1	1418
POA6391	0	185
POA6391	1	855
POA6392	0	82
POA6392	1	350
POA6393	0	21
POA6393	1	98
POA6394	0	72
POA6394	1	405
POA6395	0	250
POA6395	1	1293
POA6396	0	56
POA6396	1	297
POA6397	0	16
POA6397	1	76
POA6398	0	54
POA6398	1	498
POA6401	0	1514
POA6401	1	6769
POA6403	0	21
POA6403	1	137
POA6405	0	56
POA6405	1	282
POA6407	0	115
POA6407	1	845
POA6409	0	82
POA6409	1	304
POA6410	0	140
POA6410	1	809
POA6411	0	30
POA6411	1	103
POA6412	0	17
POA6412	1	42
POA6413	0	10
POA6413	1	49
POA6414	0	22
POA6414	1	53
POA6415	0	416
POA6415	1	2355
POA6418	0	100
POA6418	1	642
POA6419	0	4
POA6419	1	47
POA6420	0	4
POA6420	1	73
POA6421	0	32
POA6421	1	136
POA6422	0	9
POA6422	1	55
POA6423	0	16
POA6423	1	130
POA6424	0	14
POA6424	1	58
POA6425	0	11
POA6425	1	72
POA6426	0	226
POA6426	1	668
POA6427	0	57
POA6427	1	36
POA6428	0	15
POA6428	1	41
POA6429	0	283
POA6429	1	684
POA6430	0	5031
POA6430	1	16889
POA6431	0	192
POA6431	1	743
POA6432	0	2196
POA6432	1	4954
POA6434	0	91
POA6434	1	93
POA6436	0	55
POA6436	1	98
POA6437	0	316
POA6437	1	431
POA6438	0	353
POA6438	1	484
POA6440	0	575
POA6440	1	758
POA6442	0	827
POA6442	1	1645
POA6443	0	214
POA6443	1	508
POA6445	0	28
POA6445	1	131
POA6446	0	2
POA6446	1	111
POA6447	0	19
POA6447	1	155
POA6448	0	64
POA6448	1	342
POA6450	0	2118
POA6450	1	11041
POA6452	0	0
POA6452	1	4
POA6460	0	114
POA6460	1	574
POA6461	0	49
POA6461	1	445
POA6462	0	19
POA6462	1	158
POA6463	0	0
POA6463	1	23
POA6465	0	6
POA6465	1	36
POA6466	0	5
POA6466	1	51
POA6467	0	-1
POA6467	1	31
POA6468	0	58
POA6468	1	136
POA6470	0	8
POA6470	1	12
POA6472	0	21
POA6472	1	130
POA6473	0	1
POA6473	1	52
POA6475	0	34
POA6475	1	316
POA6476	0	2
POA6476	1	42
POA6477	0	37
POA6477	1	205
POA6479	0	95
POA6479	1	463
POA6480	0	12
POA6480	1	27
POA6484	0	8
POA6484	1	27
POA6485	0	58
POA6485	1	389
POA6487	0	6
POA6487	1	39
POA6488	0	21
POA6488	1	141
POA6489	0	19
POA6489	1	67
POA6490	0	63
POA6490	1	192
POA6501	0	115
POA6501	1	806
POA6502	0	197
POA6502	1	1024
POA6503	0	426
POA6503	1	1928
POA6504	0	62
POA6504	1	151
POA6505	0	9
POA6505	1	125
POA6506	0	12
POA6506	1	46
POA6507	0	118
POA6507	1	412
POA6509	0	51
POA6509	1	101
POA6510	0	321
POA6510	1	1619
POA6511	0	73
POA6511	1	407
POA6512	0	16
POA6512	1	76
POA6513	0	13
POA6513	1	149
POA6514	0	83
POA6514	1	556
POA6515	0	71
POA6515	1	252
POA6516	0	276
POA6516	1	1709
POA6517	0	91
POA6517	1	316
POA6518	0	57
POA6518	1	152
POA6519	0	130
POA6519	1	445
POA6521	0	68
POA6521	1	279
POA6522	0	70
POA6522	1	337
POA6525	0	524
POA6525	1	3156
POA6528	0	49
POA6528	1	329
POA6530	0	5003
POA6530	1	28375
POA6532	0	908
POA6532	1	6007
POA6535	0	249
POA6535	1	1360
POA6536	0	256
POA6536	1	1222
POA6537	0	256
POA6537	1	739
POA6556	0	218
POA6556	1	1751
POA6558	0	1952
POA6558	1	661
POA6560	0	201
POA6560	1	1171
POA6562	0	220
POA6562	1	1193
POA6564	0	36
POA6564	1	294
POA6566	0	595
POA6566	1	2701
POA6567	0	118
POA6567	1	367
POA6568	0	25
POA6568	1	185
POA6569	0	61
POA6569	1	209
POA6571	0	17
POA6571	1	50
POA6572	0	9
POA6572	1	52
POA6574	0	11
POA6574	1	53
POA6575	0	14
POA6575	1	87
POA6603	0	171
POA6603	1	939
POA6605	0	12
POA6605	1	29
POA6606	0	13
POA6606	1	120
POA6608	0	33
POA6608	1	117
POA6609	0	208
POA6609	1	644
POA6612	0	32
POA6612	1	130
POA6613	0	3
POA6613	1	48
POA6614	0	0
POA6614	1	20
POA6616	0	26
POA6616	1	35
POA6620	0	207
POA6620	1	311
POA6623	0	155
POA6623	1	420
POA6625	0	5
POA6625	1	52
POA6627	0	2
POA6627	1	55
POA6628	0	0
POA6628	1	23
POA6630	0	126
POA6630	1	356
POA6631	0	0
POA6631	1	13
POA6632	0	-1
POA6632	1	64
POA6635	0	166
POA6635	1	213
POA6638	0	358
POA6638	1	295
POA6639	0	39
POA6639	1	70
POA6640	0	53
POA6640	1	162
POA6642	0	392
POA6642	1	808
POA6646	0	209
POA6646	1	326
POA6701	0	1287
POA6701	1	3972
POA6705	0	23
POA6705	1	147
POA6707	0	557
POA6707	1	2517
POA6710	0	249
POA6710	1	691
POA6712	0	37
POA6712	1	8
POA6713	0	195
POA6713	1	1087
POA6714	0	4777
POA6714	1	12880
POA6716	0	277
POA6716	1	807
POA6718	0	263
POA6718	1	714
POA6720	0	560
POA6720	1	1719
POA6721	0	1023
POA6721	1	3344
POA6722	0	3142
POA6722	1	8163
POA6725	0	2319
POA6725	1	8917
POA6726	0	1129
POA6726	1	4601
POA6728	0	1346
POA6728	1	4019
POA6740	0	263
POA6740	1	1214
POA6743	0	1497
POA6743	1	4958
POA6751	0	1161
POA6751	1	2846
POA6753	0	2272
POA6753	1	4489
POA6754	0	432
POA6754	1	892
POA6758	0	567
POA6758	1	592
POA6760	0	371
POA6760	1	556
POA6762	0	205
POA6762	1	452
POA6765	0	219
POA6765	1	1459
POA6770	0	458
POA6770	1	2691
POA6798	0	713
POA6798	1	979
POA6799	0	103
POA6799	1	490
POA7000	0	3321
POA7000	1	12324
POA7004	0	1527
POA7004	1	6455
POA7005	0	3765
POA7005	1	10182
POA7007	0	551
POA7007	1	2836
POA7008	0	2473
POA7008	1	10737
POA7009	0	3385
POA7009	1	10513
POA7010	0	4146
POA7010	1	14226
POA7011	0	2003
POA7011	1	13739
POA7012	0	49
POA7012	1	789
POA7015	0	1360
POA7015	1	9930
POA7016	0	816
POA7016	1	2355
POA7017	0	388
POA7017	1	5912
POA7018	0	3014
POA7018	1	20436
POA7019	0	1070
POA7019	1	6674
POA7020	0	145
POA7020	1	2520
POA7021	0	145
POA7021	1	2447
POA7022	0	66
POA7022	1	897
POA7023	0	33
POA7023	1	350
POA7024	0	46
POA7024	1	556
POA7025	0	124
POA7025	1	1698
POA7026	0	143
POA7026	1	1015
POA7027	0	93
POA7027	1	279
POA7030	0	1701
POA7030	1	18019
POA7050	0	2569
POA7050	1	12024
POA7052	0	806
POA7052	1	6882
POA7053	0	363
POA7053	1	3274
POA7054	0	698
POA7054	1	8911
POA7055	0	46
POA7055	1	494
POA7109	0	975
POA7109	1	8897
POA7112	0	363
POA7112	1	3133
POA7113	0	207
POA7113	1	1094
POA7116	0	250
POA7116	1	2240
POA7117	0	108
POA7117	1	815
POA7119	0	0
POA7119	1	47
POA7120	0	177
POA7120	1	1715
POA7139	0	4
POA7139	1	4
POA7140	0	1122
POA7140	1	10947
POA7150	0	304
POA7150	1	2887
POA7155	0	86
POA7155	1	857
POA7162	0	53
POA7162	1	614
POA7163	0	61
POA7163	1	336
POA7170	0	337
POA7170	1	5397
POA7171	0	343
POA7171	1	3481
POA7172	0	421
POA7172	1	4014
POA7173	0	729
POA7173	1	6780
POA7174	0	6
POA7174	1	194
POA7175	0	11
POA7175	1	173
POA7176	0	24
POA7176	1	161
POA7177	0	30
POA7177	1	419
POA7178	0	46
POA7178	1	279
POA7179	0	34
POA7179	1	388
POA7180	0	25
POA7180	1	142
POA7182	0	34
POA7182	1	213
POA7183	0	4
POA7183	1	38
POA7184	0	107
POA7184	1	802
POA7185	0	30
POA7185	1	109
POA7186	0	14
POA7186	1	182
POA7187	0	16
POA7187	1	122
POA7190	0	338
POA7190	1	3120
POA7209	0	43
POA7209	1	371
POA7210	0	91
POA7210	1	985
POA7211	0	40
POA7211	1	221
POA7212	0	137
POA7212	1	1641
POA7213	0	44
POA7213	1	254
POA7214	0	65
POA7214	1	565
POA7215	0	623
POA7215	1	3443
POA7216	0	388
POA7216	1	3175
POA7248	0	3960
POA7248	1	13217
POA7249	0	1633
POA7249	1	12423
POA7250	0	5325
POA7250	1	45808
POA7252	0	252
POA7252	1	2741
POA7253	0	489
POA7253	1	4671
POA7254	0	62
POA7254	1	500
POA7255	0	85
POA7255	1	771
POA7256	0	252
POA7256	1	1365
POA7257	0	8
POA7257	1	56
POA7258	0	42
POA7258	1	920
POA7259	0	44
POA7259	1	461
POA7260	0	225
POA7260	1	3109
POA7261	0	29
POA7261	1	215
POA7262	0	233
POA7262	1	1658
POA7263	0	68
POA7263	1	564
POA7264	0	87
POA7264	1	487
POA7265	0	24
POA7265	1	209
POA7267	0	65
POA7267	1	740
POA7268	0	126
POA7268	1	1007
POA7270	0	456
POA7270	1	3914
POA7275	0	324
POA7275	1	3042
POA7276	0	84
POA7276	1	557
POA7277	0	457
POA7277	1	6067
POA7290	0	143
POA7290	1	2286
POA7291	0	22
POA7291	1	699
POA7292	0	51
POA7292	1	604
POA7300	0	202
POA7300	1	3731
POA7301	0	425
POA7301	1	4292
POA7302	0	166
POA7302	1	1587
POA7303	0	341
POA7303	1	2690
POA7304	0	697
POA7304	1	5568
POA7305	0	127
POA7305	1	1138
POA7306	0	539
POA7306	1	3737
POA7307	0	1035
POA7307	1	10814
POA7310	0	2790
POA7310	1	25845
POA7315	0	1226
POA7315	1	14409
POA7316	0	484
POA7316	1	5801
POA7320	0	1636
POA7320	1	15502
POA7321	0	439
POA7321	1	4529
POA7322	0	307
POA7322	1	3760
POA7325	0	766
POA7325	1	8249
POA7330	0	1052
POA7330	1	5679
POA7331	0	40
POA7331	1	555
POA7466	0	1
POA7466	1	31
POA7467	0	214
POA7467	1	1594
POA7468	0	123
POA7468	1	574
POA7469	0	102
POA7469	1	670
POA7470	0	156
POA7470	1	596
POA9494	0	21239
POA9494	1	30830
POA9797	0	539
POA9797	1	325
