POA_CODE_2021	Age	persons
POA6229	15-19	4
POA6229	25-34	7
POA6229	35-44	17
POA6229	45-54	26
POA6229	55-64	41
POA6229	65-74	48
POA6229	75-84	17
POA6229	85+	4
POA6230	0-4	2462
POA6230	5-14	5827
POA6230	15-19	2761
POA6230	20-24	2440
POA6230	25-34	5546
POA6230	35-44	5738
POA6230	45-54	6102
POA6230	55-64	5778
POA6230	65-74	4749
POA6230	75-84	2530
POA6230	85+	1030
POA6232	0-4	800
POA6232	5-14	1587
POA6232	15-19	645
POA6232	20-24	562
POA6232	25-34	1572
POA6232	35-44	1549
POA6232	45-54	1326
POA6232	55-64	1262
POA6232	65-74	1072
POA6232	75-84	720
POA6232	85+	303
POA6233	0-4	1320
POA6233	5-14	3204
POA6233	15-19	1353
POA6233	20-24	904
POA6233	25-34	2340
POA6233	35-44	2809
POA6233	45-54	2607
POA6233	55-64	2628
POA6233	65-74	2107
POA6233	75-84	946
POA6233	85+	208
POA6236	0-4	99
POA6236	5-14	275
POA6236	15-19	145
POA6236	20-24	85
POA6236	25-34	188
POA6236	35-44	231
POA6236	45-54	368
POA6236	55-64	391
POA6236	65-74	286
POA6236	75-84	119
POA6236	85+	32
POA6237	0-4	109
POA6237	5-14	399
POA6237	15-19	149
POA6237	20-24	107
POA6237	25-34	194
POA6237	35-44	332
POA6237	45-54	379
POA6237	55-64	472
POA6237	65-74	368
POA6237	75-84	124
POA6237	85+	29
POA6239	0-4	250
POA6239	5-14	575
POA6239	15-19	257
POA6239	20-24	175
POA6239	25-34	407
POA6239	35-44	529
POA6239	45-54	632
POA6239	55-64	713
POA6239	65-74	675
POA6239	75-84	334
POA6239	85+	106
POA6240	0-4	9
POA6240	5-14	13
POA6240	15-19	6
POA6240	20-24	6
POA6240	25-34	6
POA6240	35-44	23
POA6240	45-54	22
POA6240	55-64	34
POA6240	65-74	30
POA6240	75-84	21
POA6243	0-4	6
POA6243	5-14	5
POA6243	15-19	11
POA6243	20-24	6
POA6243	25-34	3
POA6243	35-44	11
POA6243	45-54	8
POA6243	55-64	13
POA6243	65-74	19
POA6243	75-84	5
POA6243	85+	4
POA6244	0-4	96
POA6244	5-14	207
POA6244	15-19	56
POA6244	20-24	58
POA6244	25-34	116
POA6244	35-44	186
POA6244	45-54	211
POA6244	55-64	274
POA6244	65-74	208
POA6244	75-84	141
POA6244	85+	33
POA6251	0-4	12
POA6251	5-14	35
POA6251	15-19	13
POA6251	20-24	13
POA6251	25-34	18
POA6251	35-44	34
POA6251	45-54	53
POA6251	55-64	56
POA6251	65-74	51
POA6251	75-84	14
POA6252	0-4	7
POA6252	5-14	13
POA6252	20-24	3
POA6252	25-34	16
POA6252	35-44	17
POA6252	45-54	19
POA6252	55-64	36
POA6252	65-74	22
POA6252	75-84	16
POA6253	0-4	21
POA6253	5-14	57
POA6253	15-19	25
POA6253	20-24	13
POA6253	25-34	41
POA6253	35-44	59
POA6253	45-54	79
POA6253	55-64	122
POA6253	65-74	162
POA6253	75-84	56
POA6253	85+	16
POA6254	0-4	12
POA6254	5-14	70
POA6254	15-19	21
POA6254	20-24	23
POA6254	25-34	46
POA6254	35-44	65
POA6254	45-54	73
POA6254	55-64	108
POA6254	65-74	70
POA6254	75-84	42
POA6254	85+	12
POA6255	0-4	192
POA6255	5-14	544
POA6255	15-19	221
POA6255	20-24	128
POA6255	25-34	312
POA6255	35-44	445
POA6255	45-54	582
POA6255	55-64	722
POA6255	65-74	812
POA6255	75-84	365
POA6255	85+	86
POA6256	0-4	25
POA6256	5-14	66
POA6256	15-19	16
POA6256	20-24	23
POA6256	25-34	31
POA6256	35-44	49
POA6256	45-54	65
POA6256	55-64	78
POA6256	65-74	54
POA6256	75-84	29
POA6256	85+	4
POA6258	0-4	331
POA6258	5-14	795
POA6258	15-19	414
POA6258	20-24	314
POA6258	25-34	678
POA6258	35-44	691
POA6258	45-54	845
POA6258	55-64	1029
POA6258	65-74	808
POA6258	75-84	431
POA6258	85+	146
POA6260	0-4	48
POA6260	5-14	150
POA6260	15-19	78
POA6260	20-24	57
POA6260	25-34	159
POA6260	35-44	153
POA6260	45-54	211
POA6260	55-64	225
POA6260	65-74	179
POA6260	75-84	91
POA6260	85+	43
POA6262	0-4	32
POA6262	5-14	78
POA6262	15-19	30
POA6262	20-24	10
POA6262	25-34	47
POA6262	35-44	71
POA6262	45-54	118
POA6262	55-64	151
POA6262	65-74	123
POA6262	75-84	55
POA6262	85+	19
POA6271	0-4	179
POA6271	5-14	494
POA6271	15-19	223
POA6271	20-24	139
POA6271	25-34	316
POA6271	35-44	401
POA6271	45-54	525
POA6271	55-64	511
POA6271	65-74	433
POA6271	75-84	197
POA6271	85+	49
POA6275	0-4	51
POA6275	5-14	151
POA6275	15-19	62
POA6275	20-24	16
POA6275	25-34	88
POA6275	35-44	168
POA6275	45-54	182
POA6275	55-64	268
POA6275	65-74	335
POA6275	75-84	152
POA6275	85+	30
POA6280	0-4	1486
POA6280	5-14	4074
POA6280	15-19	1768
POA6280	20-24	1159
POA6280	25-34	2907
POA6280	35-44	3684
POA6280	45-54	4061
POA6280	55-64	4030
POA6280	65-74	4150
POA6280	75-84	2334
POA6280	85+	925
POA6281	0-4	479
POA6281	5-14	1299
POA6281	15-19	428
POA6281	20-24	209
POA6281	25-34	796
POA6281	35-44	1302
POA6281	45-54	1180
POA6281	55-64	1058
POA6281	65-74	1115
POA6281	75-84	560
POA6281	85+	112
POA6282	0-4	70
POA6282	5-14	210
POA6282	15-19	73
POA6282	20-24	28
POA6282	25-34	117
POA6282	35-44	181
POA6282	45-54	261
POA6282	55-64	264
POA6282	65-74	243
POA6282	75-84	64
POA6282	85+	16
POA6284	0-4	201
POA6284	5-14	530
POA6284	15-19	133
POA6284	20-24	61
POA6284	25-34	251
POA6284	35-44	549
POA6284	45-54	436
POA6284	55-64	349
POA6284	65-74	233
POA6284	75-84	95
POA6284	85+	32
POA6285	0-4	640
POA6285	5-14	1615
POA6285	15-19	564
POA6285	20-24	332
POA6285	25-34	1243
POA6285	35-44	1754
POA6285	45-54	1658
POA6285	55-64	1275
POA6285	65-74	1061
POA6285	75-84	357
POA6285	85+	139
POA6286	0-4	55
POA6286	5-14	107
POA6286	15-19	32
POA6286	20-24	15
POA6286	25-34	95
POA6286	35-44	149
POA6286	45-54	102
POA6286	55-64	149
POA6286	65-74	97
POA6286	75-84	34
POA6286	85+	5
POA6288	0-4	18
POA6288	5-14	75
POA6288	15-19	38
POA6288	20-24	19
POA6288	25-34	50
POA6288	35-44	72
POA6288	45-54	106
POA6288	55-64	95
POA6288	65-74	85
POA6288	75-84	37
POA6288	85+	3
POA6290	0-4	68
POA6290	5-14	110
POA6290	15-19	39
POA6290	20-24	35
POA6290	25-34	94
POA6290	35-44	148
POA6290	45-54	210
POA6290	55-64	353
POA6290	65-74	442
POA6290	75-84	235
POA6290	85+	106
POA6302	0-4	106
POA6302	5-14	390
POA6302	15-19	129
POA6302	20-24	92
POA6302	25-34	250
POA6302	35-44	330
POA6302	45-54	391
POA6302	55-64	634
POA6302	65-74	686
POA6302	75-84	371
POA6302	85+	108
POA6304	0-4	73
POA6304	5-14	131
POA6304	15-19	75
POA6304	20-24	44
POA6304	25-34	117
POA6304	35-44	161
POA6304	45-54	212
POA6304	55-64	290
POA6304	65-74	348
POA6304	75-84	168
POA6304	85+	58
POA6306	0-4	60
POA6306	5-14	104
POA6306	15-19	36
POA6306	20-24	35
POA6306	25-34	76
POA6306	35-44	109
POA6306	45-54	139
POA6306	55-64	142
POA6306	65-74	135
POA6306	75-84	93
POA6306	85+	41
POA6308	0-4	71
POA6308	5-14	172
POA6308	15-19	62
POA6308	20-24	69
POA6308	25-34	134
POA6308	35-44	154
POA6308	45-54	218
POA6308	55-64	266
POA6308	65-74	240
POA6308	75-84	153
POA6308	85+	37
POA6309	0-4	11
POA6309	5-14	33
POA6309	15-19	11
POA6309	20-24	16
POA6309	25-34	19
POA6309	35-44	24
POA6309	45-54	57
POA6309	55-64	46
POA6309	65-74	50
POA6309	75-84	21
POA6309	85+	7
POA6311	0-4	25
POA6311	5-14	78
POA6311	15-19	17
POA6311	20-24	27
POA6311	25-34	57
POA6311	35-44	51
POA6311	45-54	89
POA6311	55-64	114
POA6311	65-74	98
POA6311	75-84	39
POA6311	85+	10
POA6312	0-4	212
POA6312	5-14	574
POA6312	15-19	320
POA6312	20-24	254
POA6312	25-34	519
POA6312	35-44	501
POA6312	45-54	552
POA6312	55-64	617
POA6312	65-74	545
POA6312	75-84	311
POA6312	85+	154
POA6313	0-4	17
POA6313	5-14	27
POA6313	15-19	16
POA6313	20-24	9
POA6313	25-34	23
POA6313	35-44	31
POA6313	45-54	42
POA6313	55-64	48
POA6313	65-74	25
POA6313	75-84	18
POA6315	0-4	98
POA6315	5-14	208
POA6315	15-19	83
POA6315	20-24	67
POA6315	25-34	181
POA6315	35-44	204
POA6315	45-54	226
POA6315	55-64	308
POA6315	65-74	297
POA6315	75-84	153
POA6315	85+	47
POA6316	0-4	30
POA6316	5-14	56
POA6316	15-19	18
POA6316	20-24	12
POA6316	25-34	37
POA6316	35-44	42
POA6316	45-54	43
POA6316	55-64	68
POA6316	65-74	53
POA6316	75-84	22
POA6316	85+	3
POA6317	0-4	282
POA6317	5-14	508
POA6317	15-19	263
POA6317	20-24	249
POA6317	25-34	531
POA6317	35-44	483
POA6317	45-54	485
POA6317	55-64	523
POA6317	65-74	430
POA6317	75-84	232
POA6317	85+	100
POA6318	0-4	32
POA6318	5-14	82
POA6318	15-19	19
POA6318	20-24	13
POA6318	25-34	53
POA6318	35-44	65
POA6318	45-54	64
POA6318	55-64	80
POA6318	65-74	64
POA6318	75-84	26
POA6320	0-4	33
POA6320	5-14	88
POA6320	15-19	38
POA6320	20-24	33
POA6320	25-34	56
POA6320	35-44	57
POA6320	45-54	67
POA6320	55-64	102
POA6320	65-74	46
POA6320	75-84	34
POA6320	85+	8
POA6321	0-4	35
POA6321	5-14	79
POA6321	15-19	25
POA6321	20-24	18
POA6321	25-34	40
POA6321	35-44	63
POA6321	45-54	62
POA6321	55-64	72
POA6321	65-74	62
POA6321	75-84	44
POA6321	85+	4
POA6322	0-4	17
POA6322	5-14	26
POA6322	15-19	13
POA6322	20-24	11
POA6322	25-34	14
POA6322	35-44	25
POA6322	45-54	34
POA6322	55-64	30
POA6322	65-74	41
POA6322	75-84	23
POA6322	85+	7
POA6323	0-4	44
POA6323	5-14	133
POA6323	15-19	57
POA6323	20-24	23
POA6323	25-34	60
POA6323	35-44	87
POA6323	45-54	147
POA6323	55-64	203
POA6323	65-74	205
POA6323	75-84	98
POA6323	85+	7
POA6324	0-4	186
POA6324	5-14	459
POA6324	15-19	212
POA6324	20-24	140
POA6324	25-34	339
POA6324	35-44	432
POA6324	45-54	525
POA6324	55-64	589
POA6324	65-74	521
POA6324	75-84	225
POA6324	85+	106
POA6326	0-4	16
POA6326	5-14	58
POA6326	15-19	27
POA6326	20-24	26
POA6326	25-34	53
POA6326	35-44	52
POA6326	45-54	82
POA6326	55-64	106
POA6326	65-74	75
POA6326	75-84	24
POA6326	85+	8
POA6327	0-4	17
POA6327	5-14	38
POA6327	15-19	11
POA6327	20-24	8
POA6327	25-34	28
POA6327	35-44	32
POA6327	45-54	51
POA6327	55-64	31
POA6327	65-74	35
POA6327	75-84	17
POA6327	85+	5
POA6328	0-4	38
POA6328	5-14	48
POA6328	15-19	20
POA6328	20-24	22
POA6328	25-34	71
POA6328	35-44	50
POA6328	45-54	37
POA6328	55-64	86
POA6328	65-74	44
POA6328	75-84	20
POA6330	0-4	1881
POA6330	5-14	4765
POA6330	15-19	2376
POA6330	20-24	1704
POA6330	25-34	4054
POA6330	35-44	4146
POA6330	45-54	4882
POA6330	55-64	5324
POA6330	65-74	4911
POA6330	75-84	2852
POA6330	85+	1156
POA6333	0-4	306
POA6333	5-14	779
POA6333	15-19	395
POA6333	20-24	126
POA6333	25-34	393
POA6333	35-44	691
POA6333	45-54	833
POA6333	55-64	1055
POA6333	65-74	1042
POA6333	75-84	542
POA6333	85+	155
POA6335	0-4	66
POA6335	5-14	101
POA6335	15-19	33
POA6335	20-24	33
POA6335	25-34	110
POA6335	35-44	97
POA6335	45-54	81
POA6335	55-64	109
POA6335	65-74	87
POA6335	75-84	25
POA6335	85+	12
POA6336	0-4	35
POA6336	5-14	35
POA6336	15-19	8
POA6336	20-24	18
POA6336	25-34	53
POA6336	35-44	39
POA6336	45-54	48
POA6336	55-64	61
POA6336	65-74	35
POA6336	75-84	7
POA6337	0-4	55
POA6337	5-14	80
POA6337	15-19	17
POA6337	20-24	28
POA6337	25-34	77
POA6337	35-44	81
POA6337	45-54	71
POA6337	55-64	82
POA6337	65-74	32
POA6337	75-84	10
POA6338	0-4	47
POA6338	5-14	98
POA6338	15-19	25
POA6338	20-24	24
POA6338	25-34	67
POA6338	35-44	89
POA6338	45-54	93
POA6338	55-64	114
POA6338	65-74	119
POA6338	75-84	39
POA6338	85+	6
POA6341	0-4	24
POA6341	5-14	42
POA6341	15-19	14
POA6341	20-24	19
POA6341	25-34	23
POA6341	35-44	42
POA6341	45-54	40
POA6341	55-64	25
POA6341	65-74	18
POA6341	75-84	10
POA6343	0-4	21
POA6343	5-14	34
POA6343	15-19	10
POA6343	20-24	5
POA6343	25-34	31
POA6343	35-44	35
POA6343	45-54	43
POA6343	55-64	24
POA6343	65-74	15
POA6343	75-84	7
POA6346	0-4	47
POA6346	5-14	103
POA6346	15-19	33
POA6346	20-24	52
POA6346	25-34	126
POA6346	35-44	109
POA6346	45-54	133
POA6346	55-64	121
POA6346	65-74	67
POA6346	75-84	27
POA6346	85+	15
POA6348	0-4	95
POA6348	5-14	113
POA6348	15-19	19
POA6348	20-24	30
POA6348	25-34	146
POA6348	35-44	134
POA6348	45-54	140
POA6348	55-64	172
POA6348	65-74	153
POA6348	75-84	84
POA6348	85+	16
POA6350	0-4	23
POA6350	5-14	35
POA6350	15-19	8
POA6350	20-24	8
POA6350	25-34	35
POA6350	35-44	34
POA6350	45-54	48
POA6350	55-64	45
POA6350	65-74	55
POA6350	75-84	34
POA6351	0-4	8
POA6351	5-14	12
POA6351	15-19	5
POA6351	20-24	3
POA6351	35-44	10
POA6351	45-54	7
POA6351	55-64	10
POA6351	65-74	9
POA6352	0-4	5
POA6352	5-14	32
POA6352	15-19	4
POA6352	25-34	19
POA6352	35-44	27
POA6352	45-54	16
POA6352	55-64	26
POA6352	65-74	17
POA6352	75-84	7
POA6353	0-4	60
POA6353	5-14	93
POA6353	15-19	38
POA6353	20-24	48
POA6353	25-34	98
POA6353	35-44	90
POA6353	45-54	100
POA6353	55-64	116
POA6353	65-74	74
POA6353	75-84	52
POA6353	85+	9
POA6355	0-4	35
POA6355	5-14	55
POA6355	15-19	12
POA6355	20-24	12
POA6355	25-34	47
POA6355	35-44	75
POA6355	45-54	69
POA6355	55-64	72
POA6355	65-74	49
POA6355	75-84	15
POA6355	85+	4
POA6356	0-4	6
POA6356	5-14	16
POA6356	15-19	7
POA6356	20-24	3
POA6356	25-34	5
POA6356	35-44	24
POA6356	45-54	26
POA6356	55-64	16
POA6356	65-74	8
POA6357	0-4	7
POA6357	5-14	5
POA6357	15-19	3
POA6357	20-24	5
POA6357	25-34	7
POA6357	35-44	8
POA6357	45-54	9
POA6357	55-64	4
POA6357	65-74	10
POA6358	0-4	7
POA6358	5-14	14
POA6358	15-19	7
POA6358	20-24	4
POA6358	25-34	12
POA6358	35-44	10
POA6358	45-54	21
POA6358	55-64	13
POA6358	65-74	9
POA6358	75-84	11
POA6358	85+	5
POA6359	0-4	26
POA6359	5-14	58
POA6359	15-19	10
POA6359	20-24	18
POA6359	25-34	37
POA6359	35-44	82
POA6359	45-54	62
POA6359	55-64	56
POA6359	65-74	50
POA6359	75-84	27
POA6359	85+	14
POA6361	0-4	6
POA6361	5-14	7
POA6361	20-24	13
POA6361	25-34	11
POA6361	35-44	13
POA6361	45-54	16
POA6361	55-64	21
POA6361	65-74	9
POA6361	75-84	6
POA6363	0-4	3
POA6363	5-14	13
POA6363	15-19	3
POA6363	20-24	3
POA6363	25-34	7
POA6363	35-44	11
POA6363	45-54	21
POA6363	55-64	7
POA6363	65-74	6
POA6363	75-84	5
POA6365	0-4	34
POA6365	5-14	81
POA6365	15-19	9
POA6365	20-24	19
POA6365	25-34	57
POA6365	35-44	75
POA6365	45-54	64
POA6365	55-64	85
POA6365	65-74	73
POA6365	75-84	35
POA6365	85+	8
POA6367	0-4	15
POA6367	5-14	32
POA6367	15-19	12
POA6367	20-24	9
POA6367	25-34	31
POA6367	35-44	33
POA6367	45-54	49
POA6367	55-64	66
POA6367	65-74	50
POA6367	75-84	18
POA6367	85+	6
POA6368	0-4	5
POA6368	5-14	15
POA6368	20-24	3
POA6368	25-34	12
POA6368	35-44	12
POA6368	45-54	4
POA6368	55-64	11
POA6368	65-74	11
POA6368	75-84	8
POA6369	0-4	37
POA6369	5-14	85
POA6369	15-19	16
POA6369	20-24	23
POA6369	25-34	81
POA6369	35-44	55
POA6369	45-54	89
POA6369	55-64	99
POA6369	65-74	78
POA6369	75-84	61
POA6369	85+	37
POA6370	0-4	26
POA6370	5-14	78
POA6370	15-19	14
POA6370	20-24	11
POA6370	25-34	54
POA6370	35-44	39
POA6370	45-54	48
POA6370	55-64	84
POA6370	65-74	49
POA6370	75-84	38
POA6370	85+	6
POA6372	0-4	3
POA6372	5-14	14
POA6372	15-19	5
POA6372	25-34	7
POA6372	35-44	11
POA6372	45-54	13
POA6372	55-64	19
POA6372	65-74	16
POA6372	75-84	13
POA6372	85+	7
POA6373	0-4	5
POA6373	5-14	6
POA6373	20-24	9
POA6373	25-34	9
POA6373	35-44	11
POA6373	45-54	17
POA6373	55-64	11
POA6373	65-74	10
POA6375	0-4	49
POA6375	5-14	95
POA6375	15-19	33
POA6375	20-24	40
POA6375	25-34	87
POA6375	35-44	101
POA6375	45-54	95
POA6375	55-64	114
POA6375	65-74	142
POA6375	75-84	66
POA6375	85+	42
POA6383	0-4	50
POA6383	5-14	99
POA6383	15-19	25
POA6383	20-24	17
POA6383	25-34	83
POA6383	35-44	79
POA6383	45-54	108
POA6383	55-64	160
POA6383	65-74	189
POA6383	75-84	81
POA6383	85+	39
POA6384	5-14	3
POA6384	45-54	12
POA6385	45-54	6
POA6385	55-64	10
POA6385	65-74	3
POA6386	0-4	8
POA6386	5-14	10
POA6386	15-19	6
POA6386	20-24	12
POA6386	25-34	8
POA6386	35-44	16
POA6386	45-54	15
POA6386	55-64	20
POA6386	65-74	12
POA6390	0-4	116
POA6390	5-14	254
POA6390	15-19	67
POA6390	20-24	54
POA6390	25-34	185
POA6390	35-44	208
POA6390	45-54	232
POA6390	55-64	261
POA6390	65-74	191
POA6390	75-84	86
POA6390	85+	20
POA6391	0-4	67
POA6391	5-14	150
POA6391	15-19	41
POA6391	20-24	34
POA6391	25-34	107
POA6391	35-44	151
POA6391	45-54	129
POA6391	55-64	151
POA6391	65-74	119
POA6391	75-84	72
POA6391	85+	17
POA6392	0-4	21
POA6392	5-14	53
POA6392	15-19	15
POA6392	20-24	12
POA6392	25-34	32
POA6392	35-44	51
POA6392	45-54	59
POA6392	55-64	79
POA6392	65-74	55
POA6392	75-84	35
POA6392	85+	15
POA6393	0-4	7
POA6393	5-14	26
POA6393	15-19	3
POA6393	20-24	3
POA6393	25-34	8
POA6393	35-44	9
POA6393	45-54	15
POA6393	55-64	21
POA6393	65-74	19
POA6393	75-84	6
POA6394	0-4	22
POA6394	5-14	52
POA6394	15-19	14
POA6394	20-24	19
POA6394	25-34	29
POA6394	35-44	49
POA6394	45-54	87
POA6394	55-64	83
POA6394	65-74	75
POA6394	75-84	42
POA6394	85+	8
POA6395	0-4	97
POA6395	5-14	220
POA6395	15-19	53
POA6395	20-24	62
POA6395	25-34	154
POA6395	35-44	214
POA6395	45-54	168
POA6395	55-64	249
POA6395	65-74	172
POA6395	75-84	110
POA6395	85+	53
POA6396	0-4	14
POA6396	5-14	39
POA6396	15-19	3
POA6396	20-24	17
POA6396	25-34	32
POA6396	35-44	52
POA6396	45-54	59
POA6396	55-64	69
POA6396	65-74	35
POA6396	75-84	19
POA6396	85+	3
POA6397	5-14	11
POA6397	15-19	3
POA6397	20-24	3
POA6397	25-34	4
POA6397	35-44	7
POA6397	45-54	24
POA6397	55-64	11
POA6397	65-74	17
POA6397	75-84	4
POA6398	0-4	18
POA6398	5-14	39
POA6398	15-19	21
POA6398	20-24	8
POA6398	25-34	29
POA6398	35-44	38
POA6398	45-54	80
POA6398	55-64	121
POA6398	65-74	115
POA6398	75-84	76
POA6398	85+	13
POA6401	0-4	442
POA6401	5-14	1067
POA6401	15-19	502
POA6401	20-24	430
POA6401	25-34	932
POA6401	35-44	966
POA6401	45-54	1045
POA6401	55-64	1187
POA6401	65-74	1000
POA6401	75-84	506
POA6401	85+	203
POA6403	5-14	18
POA6403	15-19	11
POA6403	20-24	10
POA6403	25-34	11
POA6403	35-44	21
POA6403	45-54	18
POA6403	55-64	36
POA6403	65-74	23
POA6403	75-84	17
POA6405	0-4	31
POA6405	5-14	46
POA6405	15-19	16
POA6405	20-24	10
POA6405	25-34	32
POA6405	35-44	56
POA6405	45-54	27
POA6405	55-64	52
POA6405	65-74	51
POA6405	75-84	17
POA6405	85+	5
POA6407	0-4	53
POA6407	5-14	128
POA6407	15-19	123
POA6407	20-24	47
POA6407	25-34	120
POA6407	35-44	98
POA6407	45-54	111
POA6407	55-64	106
POA6407	65-74	101
POA6407	75-84	44
POA6407	85+	26
POA6409	0-4	18
POA6409	5-14	50
POA6409	15-19	20
POA6409	20-24	12
POA6409	25-34	45
POA6409	35-44	37
POA6409	45-54	64
POA6409	55-64	69
POA6409	65-74	40
POA6409	75-84	25
POA6409	85+	6
POA6410	0-4	45
POA6410	5-14	80
POA6410	15-19	61
POA6410	20-24	24
POA6410	25-34	79
POA6410	35-44	103
POA6410	45-54	121
POA6410	55-64	161
POA6410	65-74	126
POA6410	75-84	101
POA6410	85+	46
POA6411	0-4	4
POA6411	5-14	5
POA6411	15-19	9
POA6411	20-24	8
POA6411	25-34	15
POA6411	35-44	11
POA6411	45-54	24
POA6411	55-64	27
POA6411	65-74	20
POA6411	75-84	11
POA6412	5-14	8
POA6412	15-19	4
POA6412	20-24	4
POA6412	25-34	3
POA6412	35-44	7
POA6412	45-54	9
POA6412	55-64	13
POA6412	65-74	4
POA6413	5-14	3
POA6413	15-19	6
POA6413	25-34	7
POA6413	35-44	12
POA6413	45-54	10
POA6413	55-64	14
POA6413	65-74	13
POA6413	75-84	4
POA6414	5-14	13
POA6414	15-19	3
POA6414	25-34	13
POA6414	35-44	4
POA6414	45-54	9
POA6414	55-64	14
POA6414	65-74	14
POA6414	75-84	3
POA6415	0-4	174
POA6415	5-14	353
POA6415	15-19	162
POA6415	20-24	153
POA6415	25-34	348
POA6415	35-44	325
POA6415	45-54	334
POA6415	55-64	394
POA6415	65-74	307
POA6415	75-84	146
POA6415	85+	69
POA6418	0-4	45
POA6418	5-14	97
POA6418	15-19	29
POA6418	20-24	29
POA6418	25-34	65
POA6418	35-44	85
POA6418	45-54	79
POA6418	55-64	93
POA6418	65-74	130
POA6418	75-84	69
POA6418	85+	24
POA6419	5-14	6
POA6419	20-24	4
POA6419	25-34	9
POA6419	45-54	15
POA6419	55-64	11
POA6419	75-84	5
POA6420	0-4	4
POA6420	5-14	9
POA6420	15-19	4
POA6420	25-34	16
POA6420	35-44	8
POA6420	45-54	12
POA6420	55-64	12
POA6420	65-74	9
POA6420	75-84	6
POA6420	85+	3
POA6421	0-4	7
POA6421	5-14	20
POA6421	15-19	12
POA6421	20-24	7
POA6421	25-34	14
POA6421	35-44	26
POA6421	45-54	25
POA6421	55-64	20
POA6421	65-74	25
POA6421	75-84	4
POA6421	85+	3
POA6422	0-4	7
POA6422	5-14	12
POA6422	15-19	4
POA6422	25-34	7
POA6422	35-44	9
POA6422	45-54	10
POA6422	55-64	9
POA6422	75-84	5
POA6423	0-4	9
POA6423	5-14	8
POA6423	15-19	5
POA6423	25-34	13
POA6423	35-44	12
POA6423	45-54	14
POA6423	55-64	36
POA6423	65-74	29
POA6423	75-84	18
POA6423	85+	8
POA6424	0-4	7
POA6424	5-14	3
POA6424	20-24	6
POA6424	25-34	8
POA6424	35-44	8
POA6424	45-54	11
POA6424	55-64	22
POA6424	65-74	7
POA6425	0-4	5
POA6425	5-14	6
POA6425	15-19	3
POA6425	25-34	18
POA6425	35-44	9
POA6425	45-54	11
POA6425	55-64	20
POA6425	65-74	8
POA6425	75-84	3
POA6426	0-4	29
POA6426	5-14	61
POA6426	15-19	11
POA6426	20-24	42
POA6426	25-34	125
POA6426	35-44	139
POA6426	45-54	174
POA6426	55-64	155
POA6426	65-74	105
POA6426	75-84	45
POA6426	85+	15
POA6427	20-24	6
POA6427	25-34	32
POA6427	35-44	7
POA6427	45-54	32
POA6427	55-64	14
POA6427	65-74	6
POA6428	0-4	3
POA6428	5-14	3
POA6428	15-19	3
POA6428	20-24	3
POA6428	25-34	6
POA6428	35-44	6
POA6428	45-54	19
POA6428	55-64	9
POA6428	65-74	3
POA6429	0-4	45
POA6429	5-14	107
POA6429	15-19	46
POA6429	20-24	42
POA6429	25-34	109
POA6429	35-44	112
POA6429	45-54	167
POA6429	55-64	174
POA6429	65-74	121
POA6429	75-84	34
POA6429	85+	4
POA6430	0-4	1721
POA6430	5-14	3206
POA6430	15-19	1215
POA6430	20-24	1478
POA6430	25-34	3641
POA6430	35-44	3310
POA6430	45-54	2905
POA6430	55-64	2477
POA6430	65-74	1276
POA6430	75-84	521
POA6430	85+	173
POA6431	0-4	44
POA6431	5-14	87
POA6431	15-19	54
POA6431	20-24	108
POA6431	25-34	193
POA6431	35-44	183
POA6431	45-54	133
POA6431	55-64	90
POA6431	65-74	32
POA6431	75-84	12
POA6432	0-4	509
POA6432	5-14	1036
POA6432	15-19	404
POA6432	20-24	486
POA6432	25-34	1105
POA6432	35-44	1035
POA6432	45-54	986
POA6432	55-64	922
POA6432	65-74	493
POA6432	75-84	151
POA6432	85+	26
POA6434	0-4	3
POA6434	5-14	3
POA6434	15-19	10
POA6434	20-24	23
POA6434	25-34	61
POA6434	35-44	49
POA6434	45-54	18
POA6434	55-64	13
POA6434	65-74	3
POA6436	0-4	3
POA6436	5-14	6
POA6436	15-19	3
POA6436	20-24	17
POA6436	25-34	17
POA6436	35-44	29
POA6436	45-54	20
POA6436	55-64	29
POA6436	65-74	25
POA6436	75-84	3
POA6437	0-4	62
POA6437	5-14	105
POA6437	15-19	20
POA6437	20-24	99
POA6437	25-34	155
POA6437	35-44	135
POA6437	45-54	90
POA6437	55-64	65
POA6437	65-74	18
POA6438	0-4	38
POA6438	5-14	66
POA6438	15-19	32
POA6438	20-24	55
POA6438	25-34	193
POA6438	35-44	125
POA6438	45-54	120
POA6438	55-64	117
POA6438	65-74	65
POA6438	75-84	26
POA6438	85+	3
POA6440	0-4	47
POA6440	5-14	90
POA6440	15-19	46
POA6440	20-24	94
POA6440	25-34	323
POA6440	35-44	236
POA6440	45-54	223
POA6440	55-64	207
POA6440	65-74	56
POA6440	75-84	11
POA6440	85+	5
POA6442	0-4	194
POA6442	5-14	343
POA6442	15-19	154
POA6442	20-24	166
POA6442	25-34	338
POA6442	35-44	352
POA6442	45-54	361
POA6442	55-64	328
POA6442	65-74	173
POA6442	75-84	52
POA6442	85+	12
POA6443	0-4	34
POA6443	5-14	45
POA6443	15-19	27
POA6443	20-24	43
POA6443	25-34	103
POA6443	35-44	62
POA6443	45-54	119
POA6443	55-64	147
POA6443	65-74	99
POA6443	75-84	50
POA6443	85+	3
POA6445	0-4	10
POA6445	5-14	29
POA6445	15-19	6
