POA_CODE_2021	FamilyHousehold	IncomeHousehold.max	households
POA5432	0	26250	4
POA5432	0	42000	5
POA5432	0	78750	3
POA5432	1		4
POA5432	1	42000	3
POA5432	1	65625	4
POA5432	1	91875	3
POA5432	1	131250	3
POA5433	0		18
POA5433	0	0	7
POA5433	0	15750	11
POA5433	0	21000	27
POA5433	0	26250	50
POA5433	0	34125	14
POA5433	0	42000	14
POA5433	0	52500	14
POA5433	0	65625	14
POA5433	0	78750	10
POA5433	0	91875	10
POA5433	0	105000	4
POA5433	0	131250	11
POA5433	0	Inf	3
POA5433	1		57
POA5433	1	0	6
POA5433	1	21000	7
POA5433	1	26250	7
POA5433	1	34125	13
POA5433	1	42000	30
POA5433	1	52500	23
POA5433	1	65625	26
POA5433	1	78750	17
POA5433	1	91875	20
POA5433	1	105000	27
POA5433	1	131250	26
POA5433	1	157500	25
POA5433	1	183750	17
POA5433	1	210000	8
POA5433	1	Inf	16
POA5434	0		6
POA5434	0	21000	5
POA5434	0	26250	13
POA5434	0	34125	5
POA5434	0	42000	4
POA5434	0	52500	7
POA5434	0	65625	4
POA5434	0	78750	3
POA5434	0	91875	3
POA5434	0	105000	3
POA5434	0	131250	5
POA5434	1		16
POA5434	1	26250	4
POA5434	1	42000	8
POA5434	1	52500	6
POA5434	1	65625	10
POA5434	1	78750	6
POA5434	1	105000	12
POA5434	1	131250	11
POA5434	1	157500	9
POA5434	1	183750	6
POA5434	1	Inf	3
POA5440	0		5
POA5440	0	0	3
POA5440	0	15750	6
POA5440	0	26250	3
POA5440	0	34125	4
POA5440	0	42000	5
POA5440	0	52500	5
POA5440	0	65625	8
POA5440	0	91875	3
POA5440	1		4
POA5440	1	42000	4
POA5440	1	78750	3
POA5440	1	91875	3
POA5440	1	105000	3
POA5451	0		5
POA5451	0	21000	4
POA5451	0	26250	23
POA5451	0	34125	17
POA5451	0	42000	12
POA5451	0	52500	13
POA5451	0	65625	10
POA5451	0	78750	7
POA5451	0	91875	4
POA5451	0	105000	3
POA5451	0	131250	3
POA5451	1		25
POA5451	1	7875	4
POA5451	1	26250	3
POA5451	1	34125	6
POA5451	1	42000	13
POA5451	1	52500	7
POA5451	1	65625	21
POA5451	1	78750	29
POA5451	1	91875	13
POA5451	1	105000	15
POA5451	1	131250	25
POA5451	1	157500	12
POA5451	1	183750	16
POA5451	1	210000	4
POA5451	1	Inf	11
POA5452	0	26250	3
POA5452	0	34125	6
POA5452	0	42000	7
POA5452	0	52500	4
POA5452	0	65625	8
POA5452	1		9
POA5452	1	42000	12
POA5452	1	52500	3
POA5452	1	65625	10
POA5452	1	78750	22
POA5452	1	91875	8
POA5452	1	105000	4
POA5452	1	131250	21
POA5452	1	157500	10
POA5452	1	183750	16
POA5452	1	Inf	11
POA5453	0		39
POA5453	0	0	25
POA5453	0	7875	13
POA5453	0	15750	12
POA5453	0	21000	48
POA5453	0	26250	128
POA5453	0	34125	78
POA5453	0	42000	47
POA5453	0	52500	55
POA5453	0	65625	54
POA5453	0	78750	38
POA5453	0	91875	39
POA5453	0	105000	21
POA5453	0	131250	30
POA5453	0	183750	9
POA5453	0	210000	3
POA5453	0	Inf	16
POA5453	1		136
POA5453	1	0	8
POA5453	1	7875	6
POA5453	1	15750	3
POA5453	1	21000	9
POA5453	1	26250	24
POA5453	1	34125	29
POA5453	1	42000	77
POA5453	1	52500	102
POA5453	1	65625	96
POA5453	1	78750	136
POA5453	1	91875	91
POA5453	1	105000	89
POA5453	1	131250	173
POA5453	1	157500	132
POA5453	1	183750	102
POA5453	1	210000	47
POA5453	1	Inf	123
POA5454	0		3
POA5454	0	21000	10
POA5454	0	26250	7
POA5454	0	34125	5
POA5454	0	42000	4
POA5454	0	52500	4
POA5454	0	78750	4
POA5454	1		13
POA5454	1	26250	4
POA5454	1	42000	16
POA5454	1	52500	12
POA5454	1	65625	7
POA5454	1	78750	10
POA5454	1	91875	8
POA5454	1	105000	10
POA5454	1	131250	10
POA5454	1	157500	9
POA5454	1	183750	4
POA5454	1	210000	4
POA5454	1	Inf	9
POA5455	1	Inf	3
POA5460	0		3
POA5460	0	15750	4
POA5460	0	21000	3
POA5460	0	26250	16
POA5460	0	34125	8
POA5460	0	42000	12
POA5460	0	52500	6
POA5460	0	65625	11
POA5460	0	78750	4
POA5460	0	105000	3
POA5460	0	Inf	4
POA5460	1		16
POA5460	1	0	4
POA5460	1	15750	3
POA5460	1	26250	4
POA5460	1	34125	8
POA5460	1	42000	22
POA5460	1	52500	14
POA5460	1	65625	13
POA5460	1	78750	12
POA5460	1	91875	12
POA5460	1	105000	17
POA5460	1	131250	34
POA5460	1	157500	22
POA5460	1	183750	6
POA5460	1	210000	8
POA5460	1	Inf	8
POA5461	0		20
POA5461	0	0	5
POA5461	0	7875	5
POA5461	0	15750	6
POA5461	0	21000	36
POA5461	0	26250	89
POA5461	0	34125	33
POA5461	0	42000	31
POA5461	0	52500	33
POA5461	0	65625	23
POA5461	0	78750	20
POA5461	0	91875	17
POA5461	0	105000	3
POA5461	0	131250	10
POA5461	0	157500	4
POA5461	1		74
POA5461	1	0	7
POA5461	1	7875	8
POA5461	1	15750	5
POA5461	1	21000	3
POA5461	1	26250	14
POA5461	1	34125	16
POA5461	1	42000	69
POA5461	1	52500	59
POA5461	1	65625	61
POA5461	1	78750	69
POA5461	1	91875	30
POA5461	1	105000	46
POA5461	1	131250	87
POA5461	1	157500	59
POA5461	1	183750	33
POA5461	1	210000	28
POA5461	1	Inf	24
POA5462	0		3
POA5462	0	0	4
POA5462	0	21000	3
POA5462	0	26250	8
POA5462	0	34125	8
POA5462	0	42000	5
POA5462	0	52500	6
POA5462	0	65625	7
POA5462	0	78750	3
POA5462	0	91875	3
POA5462	0	131250	4
POA5462	1		21
POA5462	1	26250	4
POA5462	1	34125	3
POA5462	1	42000	13
POA5462	1	52500	11
POA5462	1	65625	13
POA5462	1	78750	11
POA5462	1	91875	5
POA5462	1	105000	8
POA5462	1	131250	21
POA5462	1	157500	18
POA5462	1	183750	7
POA5462	1	210000	4
POA5462	1	Inf	5
POA5464	0		8
POA5464	0	7875	4
POA5464	0	15750	4
POA5464	0	21000	11
POA5464	0	26250	18
POA5464	0	42000	4
POA5464	0	52500	3
POA5464	0	65625	6
POA5464	0	78750	4
POA5464	0	91875	5
POA5464	0	105000	3
POA5464	0	Inf	7
POA5464	1		16
POA5464	1	26250	5
POA5464	1	34125	3
POA5464	1	42000	18
POA5464	1	52500	13
POA5464	1	65625	6
POA5464	1	78750	16
POA5464	1	91875	10
POA5464	1	105000	18
POA5464	1	131250	21
POA5464	1	157500	12
POA5464	1	183750	4
POA5464	1	210000	3
POA5464	1	Inf	3
POA5470	0	26250	4
POA5470	0	42000	4
POA5470	0	52500	3
POA5470	1		3
POA5470	1	42000	3
POA5470	1	52500	4
POA5470	1	65625	6
POA5470	1	105000	5
POA5470	1	131250	3
POA5470	1	157500	6
POA5471	0	26250	5
POA5471	0	65625	3
POA5471	0	78750	3
POA5471	1	42000	4
POA5471	1	91875	3
POA5471	1	131250	3
POA5471	1	157500	3
POA5471	1	183750	3
POA5471	1	Inf	6
POA5472	0	26250	6
POA5472	0	34125	10
POA5472	0	52500	6
POA5472	0	65625	7
POA5472	0	78750	4
POA5472	1		4
POA5472	1	7875	4
POA5472	1	42000	7
POA5472	1	52500	4
POA5472	1	78750	3
POA5472	1	105000	5
POA5472	1	131250	9
POA5472	1	157500	4
POA5472	1	183750	5
POA5473	0	15750	5
POA5473	0	21000	7
POA5473	0	26250	43
POA5473	0	34125	12
POA5473	0	42000	8
POA5473	0	52500	13
POA5473	0	65625	5
POA5473	0	78750	9
POA5473	0	91875	11
POA5473	0	105000	4
POA5473	0	131250	3
POA5473	1		25
POA5473	1	26250	8
POA5473	1	34125	3
POA5473	1	42000	36
POA5473	1	52500	21
POA5473	1	65625	11
POA5473	1	78750	13
POA5473	1	91875	14
POA5473	1	105000	14
POA5473	1	131250	17
POA5473	1	157500	6
POA5473	1	183750	6
POA5473	1	210000	5
POA5473	1	Inf	8
POA5480	0		9
POA5480	0	0	6
POA5480	0	15750	7
POA5480	0	21000	14
POA5480	0	26250	34
POA5480	0	34125	14
POA5480	0	42000	7
POA5480	0	52500	9
POA5480	0	65625	12
POA5480	0	78750	6
POA5480	0	91875	5
POA5480	1		27
POA5480	1	26250	11
POA5480	1	34125	8
POA5480	1	42000	17
POA5480	1	52500	25
POA5480	1	65625	28
POA5480	1	78750	25
POA5480	1	91875	18
POA5480	1	105000	12
POA5480	1	131250	19
POA5480	1	157500	16
POA5480	1	183750	17
POA5480	1	210000	7
POA5480	1	Inf	6
POA5481	0		8
POA5481	0	0	4
POA5481	0	15750	5
POA5481	0	21000	13
POA5481	0	26250	23
POA5481	0	34125	12
POA5481	0	42000	6
POA5481	0	52500	3
POA5481	0	65625	3
POA5481	0	78750	7
POA5481	0	91875	3
POA5481	0	Inf	4
POA5481	1		17
POA5481	1	7875	5
POA5481	1	15750	4
POA5481	1	34125	3
POA5481	1	42000	20
POA5481	1	52500	15
POA5481	1	65625	16
POA5481	1	78750	11
POA5481	1	91875	5
POA5481	1	105000	9
POA5481	1	131250	13
POA5481	1	157500	11
POA5481	1	183750	10
POA5481	1	Inf	5
POA5482	0		5
POA5482	0	0	7
POA5482	0	15750	6
POA5482	0	21000	3
POA5482	0	26250	15
POA5482	0	34125	11
POA5482	0	42000	4
POA5482	0	52500	4
POA5482	0	65625	6
POA5482	0	78750	5
POA5482	0	91875	7
POA5482	0	131250	3
POA5482	1		18
POA5482	1	26250	3
POA5482	1	42000	7
POA5482	1	52500	10
POA5482	1	65625	12
POA5482	1	78750	16
POA5482	1	91875	9
POA5482	1	105000	6
POA5482	1	131250	14
POA5482	1	157500	9
POA5482	1	183750	3
POA5482	1	210000	4
POA5482	1	Inf	6
POA5483	0		4
POA5483	0	21000	3
POA5483	0	26250	12
POA5483	0	42000	4
POA5483	0	65625	11
POA5483	0	105000	4
POA5483	1		9
POA5483	1	0	4
POA5483	1	26250	4
POA5483	1	42000	5
POA5483	1	52500	7
POA5483	1	65625	6
POA5483	1	78750	8
POA5483	1	105000	10
POA5483	1	131250	7
POA5483	1	157500	13
POA5483	1	183750	7
POA5483	1	210000	4
POA5483	1	Inf	7
POA5485	0		6
POA5485	0	0	3
POA5485	0	7875	3
POA5485	0	21000	11
POA5485	0	26250	14
POA5485	0	34125	9
POA5485	0	52500	3
POA5485	0	65625	12
POA5485	0	78750	4
POA5485	1		38
POA5485	1	0	3
POA5485	1	7875	4
POA5485	1	26250	5
POA5485	1	34125	8
POA5485	1	42000	10
POA5485	1	52500	11
POA5485	1	65625	9
POA5485	1	78750	16
POA5485	1	91875	11
POA5485	1	105000	16
POA5485	1	131250	17
POA5485	1	157500	10
POA5485	1	183750	7
POA5485	1	Inf	3
POA5490	0	26250	4
POA5490	1		4
POA5490	1	52500	3
POA5490	1	65625	11
POA5490	1	78750	6
POA5490	1	131250	5
POA5491	0		11
POA5491	0	0	3
POA5491	0	7875	3
POA5491	0	15750	11
POA5491	0	21000	14
POA5491	0	26250	61
POA5491	0	34125	29
POA5491	0	42000	22
POA5491	0	52500	37
POA5491	0	65625	23
POA5491	0	78750	15
POA5491	0	91875	8
POA5491	0	105000	13
POA5491	0	131250	6
POA5491	0	157500	5
POA5491	0	183750	5
POA5491	1		51
POA5491	1	0	4
POA5491	1	26250	9
POA5491	1	34125	11
POA5491	1	42000	37
POA5491	1	52500	37
POA5491	1	65625	31
POA5491	1	78750	57
POA5491	1	91875	29
POA5491	1	105000	34
POA5491	1	131250	63
POA5491	1	157500	44
POA5491	1	183750	24
POA5491	1	210000	19
POA5491	1	Inf	29
POA5493	0	26250	6
POA5493	1	42000	4
POA5493	1	65625	6
POA5493	1	183750	3
POA5495	0		5
POA5495	0	0	5
POA5495	0	15750	4
POA5495	0	21000	6
POA5495	0	26250	28
POA5495	0	34125	12
POA5495	0	42000	9
POA5495	0	52500	8
POA5495	0	65625	6
POA5495	0	78750	10
POA5495	0	131250	5
POA5495	1		21
POA5495	1	0	3
POA5495	1	26250	3
POA5495	1	34125	6
POA5495	1	42000	26
POA5495	1	52500	19
POA5495	1	65625	10
POA5495	1	78750	24
POA5495	1	91875	12
POA5495	1	105000	9
POA5495	1	131250	17
POA5495	1	157500	8
POA5495	1	183750	13
POA5495	1	Inf	7
POA5501	0		53
POA5501	0	0	29
POA5501	0	7875	11
POA5501	0	15750	15
POA5501	0	21000	38
POA5501	0	26250	119
POA5501	0	34125	45
POA5501	0	42000	38
POA5501	0	52500	74
POA5501	0	65625	66
POA5501	0	78750	58
POA5501	0	91875	40
POA5501	0	105000	21
POA5501	0	131250	29
POA5501	0	157500	8
POA5501	0	183750	6
POA5501	0	Inf	7
POA5501	1		243
POA5501	1	0	21
POA5501	1	7875	4
POA5501	1	15750	9
POA5501	1	21000	14
POA5501	1	26250	31
POA5501	1	34125	43
POA5501	1	42000	117
POA5501	1	52500	108
POA5501	1	65625	111
POA5501	1	78750	162
POA5501	1	91875	147
POA5501	1	105000	148
POA5501	1	131250	340
POA5501	1	157500	241
POA5501	1	183750	164
POA5501	1	210000	91
POA5501	1	Inf	169
POA5502	0		16
POA5502	0	0	3
POA5502	0	15750	4
POA5502	0	21000	9
POA5502	0	26250	18
POA5502	0	34125	17
POA5502	0	42000	15
POA5502	0	52500	19
POA5502	0	65625	7
POA5502	0	78750	17
POA5502	0	91875	20
POA5502	0	105000	11
POA5502	0	131250	11
POA5502	1		63
POA5502	1	0	4
POA5502	1	21000	4
POA5502	1	34125	8
POA5502	1	42000	25
POA5502	1	52500	20
POA5502	1	65625	32
POA5502	1	78750	38
POA5502	1	91875	33
POA5502	1	105000	30
POA5502	1	131250	58
POA5502	1	157500	36
POA5502	1	183750	28
POA5502	1	210000	9
POA5502	1	Inf	33
POA5510	0	26250	5
POA5510	0	78750	4
POA5510	1		3
POA5510	1	42000	6
POA5510	1	78750	5
POA5510	1	105000	6
POA5510	1	131250	4
POA5510	1	157500	4
POA5510	1	183750	4
POA5520	0		5
POA5520	0	0	5
POA5520	0	15750	12
POA5520	0	21000	12
POA5520	0	26250	31
POA5520	0	34125	17
POA5520	0	42000	6
POA5520	0	52500	7
POA5520	0	65625	12
POA5520	0	91875	3
POA5520	0	105000	5
POA5520	1		21
POA5520	1	26250	5
POA5520	1	34125	5
POA5520	1	42000	15
POA5520	1	52500	14
POA5520	1	65625	14
POA5520	1	78750	17
POA5520	1	91875	6
POA5520	1	105000	6
POA5520	1	131250	10
POA5520	1	157500	6
POA5520	1	183750	4
POA5520	1	210000	3
POA5520	1	Inf	5
POA5521	0	21000	5
POA5521	0	26250	9
POA5521	0	34125	3
POA5521	0	65625	6
POA5521	0	78750	4
POA5521	0	131250	3
POA5521	0	Inf	3
POA5521	1		3
POA5521	1	42000	7
POA5521	1	52500	3
POA5521	1	78750	4
POA5521	1	105000	3
POA5521	1	157500	4
POA5522	0		16
POA5522	0	0	8
POA5522	0	15750	6
POA5522	0	21000	30
POA5522	0	26250	85
POA5522	0	34125	36
POA5522	0	42000	19
POA5522	0	52500	13
POA5522	0	65625	22
POA5522	0	78750	10
POA5522	0	91875	12
POA5522	0	105000	6
POA5522	0	131250	6
POA5522	0	Inf	3
POA5522	1		40
POA5522	1	0	9
POA5522	1	7875	5
POA5522	1	21000	4
POA5522	1	26250	7
POA5522	1	34125	13
POA5522	1	42000	57
POA5522	1	52500	36
POA5522	1	65625	42
POA5522	1	78750	36
POA5522	1	91875	26
POA5522	1	105000	16
POA5522	1	131250	34
POA5522	1	157500	28
POA5522	1	183750	19
POA5522	1	210000	13
POA5522	1	Inf	27
POA5523	0		7
POA5523	0	0	3
POA5523	0	15750	7
POA5523	0	21000	25
POA5523	0	26250	57
POA5523	0	34125	41
POA5523	0	42000	17
POA5523	0	52500	17
POA5523	0	65625	17
POA5523	0	78750	13
POA5523	0	91875	7
POA5523	0	131250	5
POA5523	0	183750	3
POA5523	1		65
POA5523	1	0	8
POA5523	1	15750	5
POA5523	1	21000	5
POA5523	1	26250	14
POA5523	1	34125	8
POA5523	1	42000	50
POA5523	1	52500	49
POA5523	1	65625	40
POA5523	1	78750	32
POA5523	1	91875	35
POA5523	1	105000	33
POA5523	1	131250	58
POA5523	1	157500	41
POA5523	1	183750	32
POA5523	1	210000	17
POA5523	1	Inf	43
POA5540	0		141
POA5540	0	0	48
POA5540	0	7875	33
POA5540	0	15750	115
POA5540	0	21000	226
POA5540	0	26250	642
POA5540	0	34125	259
POA5540	0	42000	144
POA5540	0	52500	184
POA5540	0	65625	163
POA5540	0	78750	121
POA5540	0	91875	103
POA5540	0	105000	63
POA5540	0	131250	76
POA5540	0	157500	9
POA5540	0	183750	15
POA5540	0	Inf	40
POA5540	1		390
POA5540	1	0	25
POA5540	1	7875	21
POA5540	1	15750	31
POA5540	1	21000	27
POA5540	1	26250	134
POA5540	1	34125	142
POA5540	1	42000	430
POA5540	1	52500	329
POA5540	1	65625	320
POA5540	1	78750	357
POA5540	1	91875	232
POA5540	1	105000	209
POA5540	1	131250	446
POA5540	1	157500	322
POA5540	1	183750	211
POA5540	1	210000	152
POA5540	1	Inf	197
POA5550	0		9
POA5550	0	0	3
POA5550	0	15750	8
POA5550	0	21000	21
POA5550	0	26250	28
POA5550	0	34125	11
POA5550	0	42000	10
POA5550	0	52500	16
POA5550	0	65625	13
POA5550	0	78750	5
POA5550	0	91875	9
POA5550	0	105000	5
POA5550	0	131250	8
POA5550	1		27
POA5550	1	15750	7
POA5550	1	21000	5
POA5550	1	26250	8
POA5550	1	34125	5
POA5550	1	42000	19
POA5550	1	52500	20
POA5550	1	65625	23
POA5550	1	78750	20
POA5550	1	91875	18
POA5550	1	105000	19
POA5550	1	131250	42
POA5550	1	157500	17
POA5550	1	183750	12
POA5550	1	210000	4
POA5550	1	Inf	8
POA5552	0	21000	5
POA5552	0	26250	9
POA5552	0	52500	3
POA5552	0	78750	4
POA5552	1		11
POA5552	1	34125	3
POA5552	1	42000	9
POA5552	1	52500	5
POA5552	1	65625	5
POA5552	1	78750	7
POA5552	1	91875	6
POA5552	1	105000	11
POA5552	1	131250	4
POA5552	1	183750	4
POA5552	1	210000	5
POA5552	1	Inf	7
POA5554	0		35
POA5554	0	0	15
POA5554	0	7875	5
POA5554	0	15750	31
POA5554	0	21000	54
POA5554	0	26250	173
POA5554	0	34125	75
POA5554	0	42000	66
POA5554	0	52500	45
POA5554	0	65625	49
POA5554	0	78750	35
POA5554	0	91875	28
POA5554	0	105000	20
POA5554	0	131250	19
POA5554	0	157500	3
POA5554	0	Inf	3
POA5554	1		165
POA5554	1	0	10
POA5554	1	7875	11
POA5554	1	15750	6
POA5554	1	21000	16
POA5554	1	26250	31
POA5554	1	34125	41
POA5554	1	42000	149
POA5554	1	52500	121
POA5554	1	65625	121
POA5554	1	78750	123
POA5554	1	91875	100
POA5554	1	105000	102
POA5554	1	131250	181
POA5554	1	157500	116
POA5554	1	183750	70
POA5554	1	210000	34
POA5554	1	Inf	75
POA5555	0	0	3
POA5555	0	15750	3
POA5555	0	26250	14
POA5555	0	34125	6
POA5555	0	42000	3
POA5555	0	52500	7
POA5555	0	78750	5
POA5555	0	131250	5
POA5555	1		21
POA5555	1	0	3
POA5555	1	26250	3
POA5555	1	42000	26
POA5555	1	52500	17
POA5555	1	65625	15
POA5555	1	78750	14
POA5555	1	91875	8
POA5555	1	105000	5
POA5555	1	131250	18
POA5555	1	157500	6
POA5555	1	183750	12
POA5555	1	Inf	4
POA5556	0		48
POA5556	0	0	14
POA5556	0	7875	5
POA5556	0	15750	23
POA5556	0	21000	58
POA5556	0	26250	178
POA5556	0	34125	78
POA5556	0	42000	61
POA5556	0	52500	54
POA5556	0	65625	50
POA5556	0	78750	33
POA5556	0	91875	19
POA5556	0	105000	9
POA5556	0	131250	21
POA5556	0	183750	5
POA5556	0	Inf	6
POA5556	1		131
POA5556	1	0	24
POA5556	1	7875	12
POA5556	1	15750	5
POA5556	1	21000	8
POA5556	1	26250	40
POA5556	1	34125	38
POA5556	1	42000	190
POA5556	1	52500	139
POA5556	1	65625	127
POA5556	1	78750	117
POA5556	1	91875	54
POA5556	1	105000	59
POA5556	1	131250	105
POA5556	1	157500	71
POA5556	1	183750	41
POA5556	1	210000	19
POA5556	1	Inf	55
POA5558	0		34
POA5558	0	0	22
POA5558	0	7875	11
POA5558	0	15750	35
POA5558	0	21000	65
POA5558	0	26250	209
POA5558	0	34125	95
POA5558	0	42000	59
POA5558	0	52500	64
POA5558	0	65625	48
POA5558	0	78750	46
POA5558	0	91875	19
POA5558	0	105000	17
POA5558	0	131250	22
POA5558	0	Inf	5
POA5558	1		139
POA5558	1	0	12
POA5558	1	7875	13
POA5558	1	15750	13
POA5558	1	21000	13
POA5558	1	26250	47
POA5558	1	34125	42
POA5558	1	42000	219
POA5558	1	52500	144
POA5558	1	65625	136
POA5558	1	78750	186
POA5558	1	91875	63
POA5558	1	105000	79
POA5558	1	131250	129
POA5558	1	157500	72
POA5558	1	183750	71
POA5558	1	210000	32
POA5558	1	Inf	63
POA5560	0		6
POA5560	0	21000	5
POA5560	0	26250	22
POA5560	0	34125	11
POA5560	0	42000	10
POA5560	0	52500	9
POA5560	0	65625	7
POA5560	0	105000	3
POA5560	0	131250	4
POA5560	1		13
POA5560	1	0	3
POA5560	1	26250	7
POA5560	1	34125	4
POA5560	1	42000	15
POA5560	1	52500	13
POA5560	1	65625	9
POA5560	1	78750	10
POA5560	1	91875	9
POA5560	1	105000	6
POA5560	1	131250	6
POA5560	1	157500	6
POA5560	1	183750	5
POA5560	1	210000	4
POA5560	1	Inf	11
POA5570	0		3
POA5570	0	0	4
POA5570	0	21000	15
POA5570	0	26250	38
POA5570	0	34125	11
POA5570	0	42000	10
POA5570	0	52500	13
POA5570	0	65625	11
POA5570	0	91875	3
POA5570	0	131250	5
POA5570	1		13
POA5570	1	26250	8
POA5570	1	34125	10
POA5570	1	42000	35
POA5570	1	52500	26
POA5570	1	65625	12
POA5570	1	78750	17
POA5570	1	91875	7
POA5570	1	105000	8
POA5570	1	131250	8
POA5570	1	157500	3
POA5570	1	183750	7
POA5570	1	Inf	6
POA5571	0		26
POA5571	0	0	8
POA5571	0	7875	8
POA5571	0	15750	14
POA5571	0	21000	24
POA5571	0	26250	92
POA5571	0	34125	47
POA5571	0	42000	27
POA5571	0	52500	22
POA5571	0	65625	20
POA5571	0	78750	15
POA5571	0	91875	15
POA5571	0	105000	7
POA5571	0	131250	6
POA5571	0	183750	4
POA5571	0	Inf	4
POA5571	1		56
POA5571	1	0	10
POA5571	1	7875	9
POA5571	1	15750	6
POA5571	1	21000	6
POA5571	1	26250	16
POA5571	1	34125	16
POA5571	1	42000	96
POA5571	1	52500	48
POA5571	1	65625	43
POA5571	1	78750	59
POA5571	1	91875	33
POA5571	1	105000	36
POA5571	1	131250	61
POA5571	1	157500	33
POA5571	1	183750	12
POA5571	1	210000	5
POA5571	1	Inf	25
POA5572	0	26250	4
POA5572	0	52500	3
POA5572	0	78750	4
POA5572	1		9
POA5572	1	42000	3
POA5572	1	52500	5
POA5572	1	78750	6
POA5572	1	91875	3
POA5572	1	131250	7
POA5572	1	157500	4
POA5572	1	183750	5
POA5572	1	Inf	3
POA5573	0		23
POA5573	0	0	14
POA5573	0	7875	3
POA5573	0	15750	15
POA5573	0	21000	30
POA5573	0	26250	57
POA5573	0	34125	30
POA5573	0	42000	18
POA5573	0	52500	22
POA5573	0	65625	17
POA5573	0	78750	6
POA5573	0	91875	12
POA5573	0	105000	5
POA5573	0	131250	5
POA5573	0	Inf	7
POA5573	1		73
POA5573	1	0	9
POA5573	1	7875	7
POA5573	1	15750	4
POA5573	1	21000	5
POA5573	1	26250	17
POA5573	1	34125	12
POA5573	1	42000	53
POA5573	1	52500	42
POA5573	1	65625	50
POA5573	1	78750	54
POA5573	1	91875	28
POA5573	1	105000	28
POA5573	1	131250	62
POA5573	1	157500	43
POA5573	1	183750	24
POA5573	1	210000	22
POA5573	1	Inf	22
POA5575	0		20
POA5575	0	0	12
POA5575	0	7875	8
POA5575	0	15750	18
POA5575	0	21000	38
POA5575	0	26250	103
POA5575	0	34125	43
POA5575	0	42000	23
POA5575	0	52500	17
POA5575	0	65625	19
POA5575	0	78750	12
POA5575	0	91875	11
POA5575	0	105000	9
POA5575	0	131250	11
POA5575	0	Inf	6
POA5575	1		71
POA5575	1	0	15
POA5575	1	7875	5
POA5575	1	15750	9
POA5575	1	21000	3
POA5575	1	26250	23
POA5575	1	34125	16
POA5575	1	42000	79
POA5575	1	52500	53
POA5575	1	65625	63
POA5575	1	78750	77
POA5575	1	91875	48
POA5575	1	105000	34
POA5575	1	131250	67
POA5575	1	157500	47
POA5575	1	183750	16
POA5575	1	210000	15
POA5575	1	Inf	25
POA5576	0		9
POA5576	0	0	13
POA5576	0	7875	3
POA5576	0	15750	9
POA5576	0	21000	13
POA5576	0	26250	50
POA5576	0	34125	28
POA5576	0	42000	15
POA5576	0	52500	19
POA5576	0	65625	13
POA5576	0	78750	13
POA5576	0	91875	7
POA5576	0	131250	3
POA5576	0	183750	3
POA5576	1		40
POA5576	1	0	3
POA5576	1	15750	4
POA5576	1	34125	9
POA5576	1	42000	39
POA5576	1	52500	28
POA5576	1	65625	22
POA5576	1	78750	28
POA5576	1	91875	15
POA5576	1	105000	10
POA5576	1	131250	27
POA5576	1	157500	17
POA5576	1	183750	14
POA5576	1	210000	9
POA5576	1	Inf	18
POA5577	0		3
POA5577	0	0	7
POA5577	0	7875	4
POA5577	0	15750	8
POA5577	0	21000	10
POA5577	0	26250	22
POA5577	0	34125	16
POA5577	0	52500	5
POA5577	0	65625	9
POA5577	0	78750	8
POA5577	0	91875	5
POA5577	0	105000	4
POA5577	0	131250	4
POA5577	1		21
POA5577	1	7875	3
POA5577	1	15750	3
POA5577	1	21000	3
POA5577	1	26250	3
POA5577	1	34125	4
POA5577	1	42000	17
POA5577	1	52500	11
POA5577	1	65625	15
POA5577	1	78750	12
POA5577	1	91875	6
POA5577	1	105000	10
POA5577	1	131250	8
POA5577	1	157500	8
POA5577	1	183750	7
POA5577	1	210000	4
POA5577	1	Inf	4
POA5580	0		3
POA5580	0	26250	19
POA5580	0	34125	4
POA5580	0	42000	10
POA5580	0	52500	5
POA5580	0	65625	3
POA5580	0	78750	4
POA5580	0	91875	5
POA5580	1		8
POA5580	1	26250	4
POA5580	1	34125	6
POA5580	1	42000	10
POA5580	1	52500	12
POA5580	1	65625	7
POA5580	1	78750	10
POA5580	1	91875	12
POA5580	1	105000	11
POA5580	1	131250	9
POA5580	1	157500	5
POA5580	1	183750	7
POA5580	1	Inf	6
POA5581	0		9
POA5581	0	0	5
POA5581	0	15750	5
POA5581	0	21000	6
POA5581	0	26250	18
POA5581	0	34125	11
POA5581	0	42000	6
POA5581	0	52500	11
POA5581	0	65625	15
POA5581	0	78750	4
POA5581	0	91875	3
POA5581	0	105000	3
POA5581	0	131250	9
POA5581	1		17
POA5581	1	0	5
POA5581	1	15750	3
POA5581	1	26250	12
POA5581	1	34125	3
POA5581	1	42000	34
POA5581	1	52500	13
POA5581	1	65625	19
POA5581	1	78750	22
POA5581	1	91875	10
POA5581	1	131250	15
POA5581	1	157500	5
POA5581	1	183750	12
POA5581	1	Inf	10
POA5582	0	0	4
POA5582	0	15750	6
POA5582	0	21000	6
POA5582	0	26250	34
POA5582	0	34125	14
POA5582	0	42000	12
POA5582	0	52500	9
POA5582	0	65625	10
POA5582	0	78750	3
POA5582	1		17
POA5582	1	0	3
POA5582	1	15750	3
POA5582	1	26250	6
POA5582	1	34125	4
POA5582	1	42000	21
POA5582	1	52500	21
POA5582	1	65625	15
POA5582	1	78750	17
POA5582	1	91875	13
