POA_CODE_2021	Age5yr	Indigenous	persons
POA6390	20-24	0	50
POA6390	20-24	1	4
POA6390	25-29		7
POA6390	25-29	0	70
POA6390	25-29	1	11
POA6390	30-34		13
POA6390	30-34	0	78
POA6390	30-34	1	7
POA6390	35-39		6
POA6390	35-39	0	98
POA6390	40-44		11
POA6390	40-44	0	84
POA6390	40-44	1	5
POA6390	45-49		11
POA6390	45-49	0	92
POA6390	50-54		16
POA6390	50-54	0	107
POA6390	50-54	1	6
POA6390	55-59		17
POA6390	55-59	0	135
POA6390	55-59	1	6
POA6390	60-64		5
POA6390	60-64	0	102
POA6390	60-64	1	3
POA6390	65+		23
POA6390	65+	0	269
POA6391	0-4		5
POA6391	0-4	0	64
POA6391	5-9		5
POA6391	5-9	0	72
POA6391	5-9	1	5
POA6391	10-14		15
POA6391	10-14	0	61
POA6391	15-19	0	33
POA6391	20-24		5
POA6391	20-24	0	33
POA6391	25-29		4
POA6391	25-29	0	44
POA6391	25-29	1	3
POA6391	30-34		8
POA6391	30-34	0	50
POA6391	35-39		14
POA6391	35-39	0	78
POA6391	40-44		3
POA6391	40-44	0	58
POA6391	45-49		3
POA6391	45-49	0	64
POA6391	50-54		6
POA6391	50-54	0	58
POA6391	55-59		4
POA6391	55-59	0	50
POA6391	60-64		6
POA6391	60-64	0	86
POA6391	65+		30
POA6391	65+	0	170
POA6392	0-4		13
POA6392	0-4	0	13
POA6392	5-9		15
POA6392	5-9	0	15
POA6392	5-9	1	5
POA6392	10-14		3
POA6392	10-14	0	15
POA6392	15-19	0	15
POA6392	20-24	0	13
POA6392	25-29		5
POA6392	25-29	0	9
POA6392	25-29	1	5
POA6392	30-34	0	11
POA6392	35-39		6
POA6392	35-39	0	14
POA6392	40-44	0	19
POA6392	40-44	1	3
POA6392	45-49	0	21
POA6392	45-49	1	5
POA6392	50-54		3
POA6392	50-54	0	32
POA6392	55-59		4
POA6392	55-59	0	36
POA6392	60-64	0	38
POA6392	65+	0	93
POA6392	65+	1	7
POA6393	0-4	0	7
POA6393	5-9	0	8
POA6393	10-14		3
POA6393	10-14	0	9
POA6393	15-19	0	3
POA6393	20-24	0	3
POA6393	25-29	0	3
POA6393	35-39	0	3
POA6393	40-44	0	7
POA6393	45-49		3
POA6393	45-49	0	11
POA6393	50-54	0	7
POA6393	55-59	0	8
POA6393	60-64		4
POA6393	60-64	0	13
POA6393	65+		6
POA6393	65+	0	16
POA6394	0-4		8
POA6394	0-4	0	19
POA6394	5-9	0	24
POA6394	10-14	0	28
POA6394	15-19	0	12
POA6394	20-24		3
POA6394	20-24	0	12
POA6394	25-29		5
POA6394	25-29	0	7
POA6394	30-34		3
POA6394	30-34	0	15
POA6394	35-39	0	21
POA6394	40-44		3
POA6394	40-44	0	29
POA6394	45-49		4
POA6394	45-49	0	27
POA6394	50-54		7
POA6394	50-54	0	46
POA6394	55-59		9
POA6394	55-59	0	36
POA6394	60-64	0	36
POA6394	65+		13
POA6394	65+	0	111
POA6395	0-4		9
POA6395	0-4	0	76
POA6395	0-4	1	11
POA6395	5-9		7
POA6395	5-9	0	111
POA6395	5-9	1	12
POA6395	10-14		7
POA6395	10-14	0	76
POA6395	10-14	1	9
POA6395	15-19		3
POA6395	15-19	0	47
POA6395	15-19	1	4
POA6395	20-24	0	52
POA6395	20-24	1	4
POA6395	25-29	0	81
POA6395	25-29	1	6
POA6395	30-34		8
POA6395	30-34	0	51
POA6395	30-34	1	3
POA6395	35-39		10
POA6395	35-39	0	107
POA6395	35-39	1	9
POA6395	40-44		4
POA6395	40-44	0	85
POA6395	45-49		9
POA6395	45-49	0	62
POA6395	45-49	1	3
POA6395	50-54		8
POA6395	50-54	0	80
POA6395	50-54	1	8
POA6395	55-59		7
POA6395	55-59	0	111
POA6395	55-59	1	10
POA6395	60-64		16
POA6395	60-64	0	101
POA6395	60-64	1	3
POA6395	65+		32
POA6395	65+	0	302
POA6396	0-4	0	14
POA6396	5-9	0	25
POA6396	10-14	0	19
POA6396	15-19	0	3
POA6396	20-24	0	15
POA6396	25-29		3
POA6396	25-29	0	18
POA6396	30-34	0	20
POA6396	35-39	0	22
POA6396	40-44	0	30
POA6396	45-49		4
POA6396	45-49	0	24
POA6396	50-54		7
POA6396	50-54	0	26
POA6396	55-59		7
POA6396	55-59	0	29
POA6396	60-64		3
POA6396	60-64	0	34
POA6396	65+		3
POA6396	65+	0	52
POA6397	10-14		5
POA6397	10-14	0	8
POA6397	15-19	0	3
POA6397	20-24	0	3
POA6397	25-29	0	3
POA6397	35-39	0	5
POA6397	40-44	0	4
POA6397	45-49		4
POA6397	45-49	0	14
POA6397	50-54	0	7
POA6397	55-59	0	9
POA6397	55-59	1	4
POA6397	65+	0	18
POA6398	0-4	0	15
POA6398	5-9		4
POA6398	5-9	0	17
POA6398	10-14	0	19
POA6398	15-19	0	14
POA6398	20-24	0	10
POA6398	25-29	0	9
POA6398	30-34		3
POA6398	30-34	0	19
POA6398	35-39	0	12
POA6398	40-44		5
POA6398	40-44	0	24
POA6398	45-49	0	30
POA6398	50-54	0	45
POA6398	55-59	0	48
POA6398	55-59	1	7
POA6398	60-64		5
POA6398	60-64	0	59
POA6398	65+		8
POA6398	65+	0	189
POA6398	65+	1	4
POA6401	0-4		38
POA6401	0-4	0	325
POA6401	0-4	1	73
POA6401	5-9		59
POA6401	5-9	0	409
POA6401	5-9	1	80
POA6401	10-14		55
POA6401	10-14	0	392
POA6401	10-14	1	80
POA6401	15-19		47
POA6401	15-19	0	390
POA6401	15-19	1	68
POA6401	20-24		50
POA6401	20-24	0	351
POA6401	20-24	1	35
POA6401	25-29		29
POA6401	25-29	0	363
POA6401	25-29	1	32
POA6401	30-34		46
POA6401	30-34	0	432
POA6401	30-34	1	27
POA6401	35-39		45
POA6401	35-39	0	436
POA6401	35-39	1	27
POA6401	40-44		54
POA6401	40-44	0	377
POA6401	40-44	1	28
POA6401	45-49		62
POA6401	45-49	0	417
POA6401	45-49	1	33
POA6401	50-54		40
POA6401	50-54	0	465
POA6401	50-54	1	17
POA6401	55-59		68
POA6401	55-59	0	488
POA6401	55-59	1	36
POA6401	60-64		36
POA6401	60-64	0	536
POA6401	60-64	1	27
POA6401	65+		145
POA6401	65+	0	1519
POA6401	65+	1	45
POA6403	5-9	0	9
POA6403	10-14	0	9
POA6403	15-19	0	10
POA6403	20-24	0	3
POA6403	25-29	0	6
POA6403	30-34	0	7
POA6403	35-39	0	7
POA6403	40-44	0	6
POA6403	45-49	0	15
POA6403	50-54	0	10
POA6403	55-59		3
POA6403	55-59	0	17
POA6403	60-64		3
POA6403	60-64	0	11
POA6403	60-64	1	3
POA6403	65+	0	35
POA6405	0-4	0	31
POA6405	5-9	0	23
POA6405	10-14	0	25
POA6405	15-19	0	17
POA6405	20-24	0	8
POA6405	25-29		4
POA6405	25-29	0	13
POA6405	30-34	0	13
POA6405	35-39		6
POA6405	35-39	0	26
POA6405	40-44		8
POA6405	40-44	0	22
POA6405	45-49	0	13
POA6405	50-54	0	16
POA6405	55-59		4
POA6405	55-59	0	22
POA6405	60-64	0	28
POA6405	65+		8
POA6405	65+	0	52
POA6405	65+	1	5
POA6407	0-4		7
POA6407	0-4	0	48
POA6407	5-9		7
POA6407	5-9	0	57
POA6407	10-14		6
POA6407	10-14	0	56
POA6407	10-14	1	4
POA6407	15-19		3
POA6407	15-19	0	107
POA6407	15-19	1	11
POA6407	20-24		4
POA6407	20-24	0	42
POA6407	25-29	0	58
POA6407	30-34		4
POA6407	30-34	0	52
POA6407	35-39		5
POA6407	35-39	0	39
POA6407	35-39	1	4
POA6407	40-44		3
POA6407	40-44	0	48
POA6407	45-49		3
POA6407	45-49	0	53
POA6407	50-54		3
POA6407	50-54	0	49
POA6407	50-54	1	3
POA6407	55-59	0	42
POA6407	60-64		3
POA6407	60-64	0	52
POA6407	60-64	1	3
POA6407	65+		15
POA6407	65+	0	155
POA6409	0-4	0	20
POA6409	5-9		4
POA6409	5-9	0	19
POA6409	5-9	1	3
POA6409	10-14		6
POA6409	10-14	0	13
POA6409	10-14	1	3
POA6409	15-19	0	15
POA6409	20-24		4
POA6409	20-24	0	11
POA6409	20-24	1	3
POA6409	25-29	0	23
POA6409	30-34		3
POA6409	30-34	0	12
POA6409	35-39	0	10
POA6409	40-44	0	19
POA6409	40-44	1	3
POA6409	45-49	0	19
POA6409	50-54		7
POA6409	50-54	0	29
POA6409	50-54	1	3
POA6409	55-59		8
POA6409	55-59	0	30
POA6409	55-59	1	3
POA6409	60-64		3
POA6409	60-64	0	21
POA6409	65+		6
POA6409	65+	0	57
POA6409	65+	1	5
POA6410	0-4	0	37
POA6410	0-4	1	7
POA6410	5-9		4
POA6410	5-9	0	34
POA6410	10-14		10
POA6410	10-14	0	31
POA6410	10-14	1	7
POA6410	15-19		4
POA6410	15-19	0	43
POA6410	15-19	1	7
POA6410	20-24		4
POA6410	20-24	0	19
POA6410	20-24	1	3
POA6410	25-29	0	34
POA6410	25-29	1	6
POA6410	30-34		3
POA6410	30-34	0	36
POA6410	35-39		3
POA6410	35-39	0	47
POA6410	35-39	1	8
POA6410	40-44		3
POA6410	40-44	0	36
POA6410	40-44	1	3
POA6410	45-49		3
POA6410	45-49	0	34
POA6410	45-49	1	9
POA6410	50-54		12
POA6410	50-54	0	59
POA6410	50-54	1	3
POA6410	55-59		14
POA6410	55-59	0	72
POA6410	55-59	1	10
POA6410	60-64	0	61
POA6410	60-64	1	4
POA6410	65+		27
POA6410	65+	0	237
POA6410	65+	1	16
POA6411	0-4	0	3
POA6411	10-14	0	3
POA6411	15-19	0	5
POA6411	20-24	0	9
POA6411	30-34	0	8
POA6411	35-39	0	7
POA6411	40-44	0	5
POA6411	45-49	0	4
POA6411	50-54		4
POA6411	50-54	0	10
POA6411	55-59		4
POA6411	55-59	0	12
POA6411	60-64	0	14
POA6411	65+		5
POA6411	65+	0	25
POA6412	0-4	0	3
POA6412	5-9	0	6
POA6412	15-19	0	6
POA6412	20-24	0	3
POA6412	30-34		4
POA6412	40-44	0	3
POA6412	45-49	0	8
POA6412	50-54		4
POA6412	55-59		6
POA6412	55-59	0	8
POA6412	60-64		4
POA6412	60-64	0	6
POA6412	65+		5
POA6412	65+	0	4
POA6413	10-14		3
POA6413	15-19	0	4
POA6413	30-34	0	3
POA6413	40-44		6
POA6413	45-49	0	9
POA6413	55-59	0	5
POA6413	60-64	0	9
POA6413	65+	0	19
POA6414	5-9	0	3
POA6414	10-14	0	4
POA6414	15-19	0	3
POA6414	30-34		5
POA6414	30-34	0	3
POA6414	45-49		4
POA6414	45-49	0	3
POA6414	50-54	0	5
POA6414	55-59		3
POA6414	55-59	0	10
POA6414	60-64		4
POA6414	65+		7
POA6414	65+	0	10
POA6415	0-4		20
POA6415	0-4	0	144
POA6415	0-4	1	13
POA6415	5-9		16
POA6415	5-9	0	138
POA6415	5-9	1	12
POA6415	10-14		15
POA6415	10-14	0	149
POA6415	10-14	1	26
POA6415	15-19		26
POA6415	15-19	0	119
POA6415	15-19	1	18
POA6415	20-24		12
POA6415	20-24	0	127
POA6415	20-24	1	12
POA6415	25-29		27
POA6415	25-29	0	144
POA6415	25-29	1	10
POA6415	30-34		18
POA6415	30-34	0	136
POA6415	30-34	1	9
POA6415	35-39		21
POA6415	35-39	0	142
POA6415	35-39	1	6
POA6415	40-44		23
POA6415	40-44	0	137
POA6415	40-44	1	7
POA6415	45-49		13
POA6415	45-49	0	135
POA6415	50-54		16
POA6415	50-54	0	154
POA6415	50-54	1	18
POA6415	55-59		21
POA6415	55-59	0	161
POA6415	55-59	1	8
POA6415	60-64		17
POA6415	60-64	0	174
POA6415	60-64	1	7
POA6415	65+		54
POA6415	65+	0	465
POA6415	65+	1	6
POA6418	0-4	0	36
POA6418	0-4	1	7
POA6418	5-9	0	41
POA6418	5-9	1	3
POA6418	10-14	0	49
POA6418	10-14	1	8
POA6418	15-19		5
POA6418	15-19	0	23
POA6418	15-19	1	4
POA6418	20-24		4
POA6418	20-24	0	22
POA6418	20-24	1	3
POA6418	25-29	0	27
POA6418	30-34		4
POA6418	30-34	0	34
POA6418	35-39	0	41
POA6418	40-44		6
POA6418	40-44	0	30
POA6418	45-49	0	35
POA6418	50-54		3
POA6418	50-54	0	35
POA6418	50-54	1	5
POA6418	55-59		4
POA6418	55-59	0	41
POA6418	60-64		5
POA6418	60-64	0	34
POA6418	60-64	1	4
POA6418	65+		38
POA6418	65+	0	183
POA6419	20-24	0	4
POA6419	30-34	0	6
POA6419	45-49	0	4
POA6419	50-54	0	5
POA6419	55-59	0	6
POA6419	60-64	0	9
POA6419	65+	0	9
POA6420	0-4	0	4
POA6420	5-9	0	5
POA6420	15-19	0	4
POA6420	25-29	0	3
POA6420	30-34	0	10
POA6420	35-39	0	8
POA6420	45-49	0	3
POA6420	50-54	0	6
POA6420	55-59	0	3
POA6420	60-64	0	11
POA6420	65+	0	13
POA6421	0-4	0	7
POA6421	5-9		4
POA6421	5-9	0	7
POA6421	10-14	0	12
POA6421	15-19		4
POA6421	15-19	0	7
POA6421	20-24		6
POA6421	20-24	0	6
POA6421	25-29	0	5
POA6421	30-34		3
POA6421	30-34	0	4
POA6421	35-39		9
POA6421	35-39	0	9
POA6421	40-44		6
POA6421	40-44	0	4
POA6421	45-49		6
POA6421	45-49	0	16
POA6421	50-54		3
POA6421	50-54	0	8
POA6421	55-59	0	5
POA6421	60-64	0	12
POA6421	65+	0	29
POA6422	0-4	0	7
POA6422	5-9	0	8
POA6422	10-14	0	8
POA6422	25-29		5
POA6422	30-34	0	7
POA6422	35-39	0	5
POA6422	40-44	0	6
POA6422	50-54	0	3
POA6422	60-64	0	3
POA6422	65+	0	4
POA6423	0-4	0	9
POA6423	10-14	0	5
POA6423	15-19	0	5
POA6423	25-29	0	3
POA6423	30-34	0	4
POA6423	35-39	0	5
POA6423	40-44	0	5
POA6423	45-49	0	7
POA6423	45-49	1	5
POA6423	50-54	0	4
POA6423	55-59	0	11
POA6423	60-64	0	21
POA6423	65+		7
POA6423	65+	0	45
POA6424	0-4	0	7
POA6424	10-14	0	3
POA6424	20-24	0	6
POA6424	25-29		4
POA6424	25-29	0	8
POA6424	30-34	0	3
POA6424	40-44	0	6
POA6424	50-54	0	6
POA6424	55-59		3
POA6424	55-59	0	10
POA6424	60-64	0	10
POA6424	65+		3
POA6424	65+	0	3
POA6425	0-4	0	5
POA6425	5-9	0	4
POA6425	10-14	0	4
POA6425	15-19	0	3
POA6425	25-29	0	7
POA6425	30-34		4
POA6425	30-34	0	3
POA6425	35-39	0	3
POA6425	40-44	0	6
POA6425	45-49	0	6
POA6425	55-59	0	13
POA6425	60-64	0	10
POA6425	65+	0	12
POA6426	0-4	0	23
POA6426	0-4	1	3
POA6426	5-9		4
POA6426	5-9	0	31
POA6426	5-9	1	3
POA6426	10-14		3
POA6426	10-14	0	22
POA6426	15-19	0	11
POA6426	20-24		7
POA6426	20-24	0	32
POA6426	25-29		9
POA6426	25-29	0	41
POA6426	25-29	1	9
POA6426	30-34		14
POA6426	30-34	0	49
POA6426	30-34	1	5
POA6426	35-39		21
POA6426	35-39	0	59
POA6426	40-44		10
POA6426	40-44	0	56
POA6426	45-49		16
POA6426	45-49	0	50
POA6426	45-49	1	4
POA6426	50-54		14
POA6426	50-54	0	82
POA6426	55-59		13
POA6426	55-59	0	71
POA6426	55-59	1	5
POA6426	60-64		10
POA6426	60-64	0	51
POA6426	60-64	1	6
POA6426	65+		14
POA6426	65+	0	147
POA6426	65+	1	3
POA6427	20-24		4
POA6427	20-24	0	3
POA6427	25-29		6
POA6427	25-29	0	11
POA6427	30-34		4
POA6427	30-34	0	3
POA6427	35-39	0	4
POA6427	45-49		14
POA6427	45-49	0	11
POA6427	50-54	0	5
POA6427	55-59		4
POA6427	55-59	0	3
POA6427	60-64		4
POA6427	65+		4
POA6427	65+	0	3
POA6428	0-4	0	5
POA6428	5-9		5
POA6428	15-19	0	3
POA6428	20-24	0	3
POA6428	25-29	0	6
POA6428	35-39	0	3
POA6428	40-44	0	3
POA6428	45-49		5
POA6428	45-49	0	12
POA6428	50-54	0	4
POA6428	60-64		3
POA6428	60-64	0	3
POA6429	0-4		6
POA6429	0-4	0	22
POA6429	0-4	1	15
POA6429	5-9		12
POA6429	5-9	0	14
POA6429	5-9	1	24
POA6429	10-14		11
POA6429	10-14	0	27
POA6429	10-14	1	18
POA6429	15-19		9
POA6429	15-19	0	16
POA6429	15-19	1	24
POA6429	20-24		7
POA6429	20-24	0	19
POA6429	20-24	1	5
POA6429	25-29		18
POA6429	25-29	0	28
POA6429	25-29	1	15
POA6429	30-34		16
POA6429	30-34	0	25
POA6429	30-34	1	12
POA6429	35-39		19
POA6429	35-39	0	25
POA6429	35-39	1	4
POA6429	40-44		19
POA6429	40-44	0	32
POA6429	40-44	1	8
POA6429	45-49		13
POA6429	45-49	0	42
POA6429	45-49	1	14
POA6429	50-54		30
POA6429	50-54	0	62
POA6429	50-54	1	6
POA6429	55-59		15
POA6429	55-59	0	60
POA6429	55-59	1	9
POA6429	60-64		14
POA6429	60-64	0	67
POA6429	60-64	1	11
POA6429	65+		23
POA6429	65+	0	115
POA6429	65+	1	24
POA6430	0-4		84
POA6430	0-4	0	1468
POA6430	0-4	1	165
POA6430	5-9		93
POA6430	5-9	0	1453
POA6430	5-9	1	148
POA6430	10-14		92
POA6430	10-14	0	1245
POA6430	10-14	1	182
POA6430	15-19		47
POA6430	15-19	0	1050
POA6430	15-19	1	121
POA6430	20-24		106
POA6430	20-24	0	1248
POA6430	20-24	1	117
POA6430	25-29		159
POA6430	25-29	0	1559
POA6430	25-29	1	110
POA6430	30-34		116
POA6430	30-34	0	1626
POA6430	30-34	1	79
POA6430	35-39		110
POA6430	35-39	0	1624
POA6430	35-39	1	77
POA6430	40-44		111
POA6430	40-44	0	1312
POA6430	40-44	1	80
POA6430	45-49		87
POA6430	45-49	0	1325
POA6430	45-49	1	61
POA6430	50-54		125
POA6430	50-54	0	1240
POA6430	50-54	1	72
POA6430	55-59		90
POA6430	55-59	0	1197
POA6430	55-59	1	66
POA6430	60-64		83
POA6430	60-64	0	971
POA6430	60-64	1	63
POA6430	65+		184
POA6430	65+	0	1706
POA6430	65+	1	81
POA6431	0-4	0	7
POA6431	0-4	1	39
POA6431	5-9	0	3
POA6431	5-9	1	39
POA6431	10-14	0	9
POA6431	10-14	1	33
POA6431	15-19	0	7
POA6431	15-19	1	44
POA6431	20-24		22
POA6431	20-24	0	32
POA6431	20-24	1	57
POA6431	25-29		19
POA6431	25-29	0	34
POA6431	25-29	1	58
POA6431	30-34		19
POA6431	30-34	0	39
POA6431	30-34	1	26
POA6431	35-39		17
POA6431	35-39	0	41
POA6431	35-39	1	38
POA6431	40-44		13
POA6431	40-44	0	32
POA6431	40-44	1	33
POA6431	45-49		7
POA6431	45-49	0	25
POA6431	45-49	1	34
POA6431	50-54		9
POA6431	50-54	0	27
POA6431	50-54	1	26
POA6431	55-59		5
POA6431	55-59	0	26
POA6431	55-59	1	22
POA6431	60-64		4
POA6431	60-64	0	13
POA6431	60-64	1	18
POA6431	65+		6
POA6431	65+	0	20
POA6431	65+	1	15
POA6432	0-4		65
POA6432	0-4	0	358
POA6432	0-4	1	81
POA6432	5-9		85
POA6432	5-9	0	370
POA6432	5-9	1	63
POA6432	10-14		105
POA6432	10-14	0	327
POA6432	10-14	1	84
POA6432	15-19		66
POA6432	15-19	0	270
POA6432	15-19	1	60
POA6432	20-24		76
POA6432	20-24	0	337
POA6432	20-24	1	67
POA6432	25-29		84
POA6432	25-29	0	412
POA6432	25-29	1	79
POA6432	30-34		75
POA6432	30-34	0	369
POA6432	30-34	1	87
POA6432	35-39		83
POA6432	35-39	0	393
POA6432	35-39	1	51
POA6432	40-44		69
POA6432	40-44	0	369
POA6432	40-44	1	53
POA6432	45-49		70
POA6432	45-49	0	351
POA6432	45-49	1	65
POA6432	50-54		58
POA6432	50-54	0	403
POA6432	50-54	1	44
POA6432	55-59		74
POA6432	55-59	0	384
POA6432	55-59	1	25
POA6432	60-64		69
POA6432	60-64	0	345
POA6432	60-64	1	17
POA6432	65+		99
POA6432	65+	0	539
POA6432	65+	1	34
POA6434	5-9	0	6
POA6434	15-19	1	4
POA6434	20-24		8
POA6434	20-24	0	15
POA6434	25-29		17
POA6434	25-29	0	21
POA6434	25-29	1	3
POA6434	30-34		9
POA6434	30-34	0	13
POA6434	35-39		14
POA6434	35-39	0	8
POA6434	40-44		7
POA6434	40-44	0	14
POA6434	45-49	0	4
POA6434	50-54		11
POA6434	50-54	0	8
POA6434	55-59	0	3
POA6434	60-64	0	3
POA6434	65+	0	4
POA6436	0-4	1	3
POA6436	5-9	1	3
POA6436	10-14	1	3
POA6436	15-19	1	4
POA6436	20-24		7
POA6436	20-24	0	9
POA6436	20-24	1	8
POA6436	25-29		4
POA6436	25-29	1	6
POA6436	30-34		5
POA6436	30-34	0	3
POA6436	35-39	1	6
POA6436	40-44		10
POA6436	40-44	1	5
POA6436	45-49		5
POA6436	45-49	0	5
POA6436	50-54	0	3
POA6436	55-59		4
POA6436	55-59	0	8
POA6436	60-64		4
POA6436	60-64	0	13
POA6436	65+		7
POA6436	65+	0	21
POA6436	65+	1	3
POA6437	0-4		14
POA6437	0-4	0	40
POA6437	5-9		14
POA6437	5-9	0	53
POA6437	5-9	1	8
POA6437	10-14		6
POA6437	10-14	0	16
POA6437	10-14	1	3
POA6437	15-19		9
POA6437	15-19	0	13
POA6437	20-24		36
POA6437	20-24	0	59
POA6437	25-29		29
POA6437	25-29	0	51
POA6437	30-34		19
POA6437	30-34	0	55
POA6437	35-39		25
POA6437	35-39	0	57
POA6437	40-44		16
POA6437	40-44	0	36
POA6437	40-44	1	3
POA6437	45-49		12
POA6437	45-49	0	25
POA6437	50-54		16
POA6437	50-54	0	32
POA6437	50-54	1	5
POA6437	55-59		13
POA6437	55-59	0	30
POA6437	60-64		7
POA6437	60-64	0	13
POA6437	65+		3
POA6437	65+	0	18
POA6438	0-4		7
POA6438	0-4	0	15
POA6438	0-4	1	14
POA6438	5-9		3
POA6438	5-9	0	18
POA6438	5-9	1	8
POA6438	10-14	0	9
POA6438	10-14	1	17
POA6438	15-19		5
POA6438	15-19	0	11
POA6438	15-19	1	8
POA6438	20-24		29
POA6438	20-24	0	18
POA6438	20-24	1	7
POA6438	25-29		43
POA6438	25-29	0	47
POA6438	25-29	1	7
POA6438	30-34		44
POA6438	30-34	0	40
POA6438	30-34	1	9
POA6438	35-39		32
POA6438	35-39	0	25
POA6438	35-39	1	9
POA6438	40-44		19
POA6438	40-44	0	30
POA6438	40-44	1	7
POA6438	45-49		21
POA6438	45-49	0	33
POA6438	45-49	1	3
POA6438	50-54		21
POA6438	50-54	0	42
POA6438	50-54	1	14
POA6438	55-59		15
POA6438	55-59	0	39
POA6438	55-59	1	10
POA6438	60-64		18
POA6438	60-64	0	35
POA6438	60-64	1	4
POA6438	65+		14
POA6438	65+	0	65
POA6438	65+	1	13
POA6440	0-4		9
POA6440	0-4	0	16
POA6440	0-4	1	21
POA6440	5-9		10
POA6440	5-9	0	6
POA6440	5-9	1	35
POA6440	10-14		10
POA6440	10-14	0	8
POA6440	10-14	1	30
POA6440	15-19		8
POA6440	15-19	0	4
POA6440	15-19	1	29
POA6440	20-24		38
POA6440	20-24	0	31
POA6440	20-24	1	24
POA6440	25-29		67
POA6440	25-29	0	66
POA6440	25-29	1	32
POA6440	30-34		67
POA6440	30-34	0	69
POA6440	30-34	1	25
POA6440	35-39		43
POA6440	35-39	0	50
POA6440	35-39	1	23
POA6440	40-44		44
POA6440	40-44	0	50
POA6440	40-44	1	18
POA6440	45-49		46
POA6440	45-49	0	48
POA6440	45-49	1	19
POA6440	50-54		47
POA6440	50-54	0	47
POA6440	50-54	1	25
POA6440	55-59		41
POA6440	55-59	0	59
POA6440	55-59	1	22
POA6440	60-64		30
POA6440	60-64	0	48
POA6440	60-64	1	12
POA6440	65+		13
POA6440	65+	0	40
POA6440	65+	1	16
POA6442	0-4		37
POA6442	0-4	0	134
POA6442	0-4	1	19
POA6442	5-9		32
POA6442	5-9	0	125
POA6442	5-9	1	9
POA6442	10-14		43
POA6442	10-14	0	133
POA6442	10-14	1	9
POA6442	15-19		36
POA6442	15-19	0	104
POA6442	15-19	1	15
POA6442	20-24		41
POA6442	20-24	0	107
POA6442	20-24	1	12
POA6442	25-29		41
POA6442	25-29	0	113
POA6442	25-29	1	9
POA6442	30-34		39
POA6442	30-34	0	123
POA6442	30-34	1	6
POA6442	35-39		44
POA6442	35-39	0	132
POA6442	35-39	1	8
POA6442	40-44		45
POA6442	40-44	0	120
POA6442	40-44	1	5
POA6442	45-49		38
POA6442	45-49	0	125
POA6442	45-49	1	9
POA6442	50-54		36
POA6442	50-54	0	148
POA6442	50-54	1	4
POA6442	55-59		30
POA6442	55-59	0	132
POA6442	55-59	1	4
POA6442	60-64		28
POA6442	60-64	0	129
POA6442	60-64	1	5
POA6442	65+		50
POA6442	65+	0	176
POA6442	65+	1	6
POA6443	0-4		9
POA6443	0-4	0	15
POA6443	0-4	1	8
POA6443	5-9		7
POA6443	5-9	0	9
POA6443	5-9	1	5
POA6443	10-14		3
POA6443	10-14	0	15
POA6443	10-14	1	3
POA6443	15-19		7
POA6443	15-19	0	11
POA6443	15-19	1	4
POA6443	20-24		5
POA6443	20-24	0	23
POA6443	20-24	1	13
POA6443	25-29		12
POA6443	25-29	0	25
POA6443	25-29	1	17
POA6443	30-34		15
POA6443	30-34	0	31
POA6443	30-34	1	4
POA6443	35-39		9
POA6443	35-39	0	17
POA6443	35-39	1	8
POA6443	40-44		7
POA6443	40-44	0	27
POA6443	45-49		15
POA6443	45-49	0	30
POA6443	45-49	1	3
POA6443	50-54		20
POA6443	50-54	0	48
POA6443	50-54	1	7
POA6443	55-59		14
POA6443	55-59	0	47
POA6443	55-59	1	3
POA6443	60-64		11
POA6443	60-64	0	57
POA6443	60-64	1	6
POA6443	65+		16
POA6443	65+	0	122
POA6443	65+	1	9
POA6445	0-4	0	10
POA6445	5-9	0	13
POA6445	10-14	0	15
POA6445	15-19	0	7
POA6445	25-29	0	8
POA6445	30-34	0	4
POA6445	35-39	0	8
POA6445	40-44		3
POA6445	40-44	0	10
POA6445	45-49	0	13
POA6445	50-54	0	15
POA6445	55-59		3
POA6445	55-59	0	9
POA6445	60-64		3
POA6445	60-64	0	12
POA6445	65+	0	28
POA6445	65+	1	3
POA6446	0-4	0	11
POA6446	5-9	0	3
POA6446	10-14	0	6
POA6446	15-19	0	6
POA6446	25-29	0	4
POA6446	30-34	0	7
POA6446	35-39	0	7
POA6446	40-44	0	10
POA6446	45-49	0	8
POA6446	50-54	0	15
POA6446	55-59		4
POA6446	55-59	0	11
POA6446	65+	0	10
POA6447	0-4	0	19
POA6447	5-9	0	11
POA6447	10-14	0	4
POA6447	15-19	0	8
POA6447	20-24	0	9
POA6447	25-29	0	20
POA6447	30-34	0	11
POA6447	35-39	0	7
POA6447	40-44	0	10
POA6447	45-49	0	9
POA6447	50-54	0	13
POA6447	55-59	0	15
POA6447	60-64		5
POA6447	60-64	0	14
POA6447	65+		3
POA6447	65+	0	12
POA6448	0-4		5
POA6448	0-4	0	11
POA6448	5-9		6
POA6448	5-9	0	23
POA6448	10-14		3
POA6448	10-14	0	32
POA6448	15-19	0	19
POA6448	15-19	1	3
POA6448	20-24	0	15
POA6448	25-29		7
POA6448	25-29	0	16
POA6448	30-34	0	20
POA6448	35-39		3
POA6448	35-39	0	17
POA6448	40-44		3
POA6448	40-44	0	16
POA6448	40-44	1	6
POA6448	45-49		6
POA6448	45-49	0	20
POA6448	50-54		4
POA6448	50-54	0	30
POA6448	55-59		5
POA6448	55-59	0	21
