POA_CODE_2021	Age	NeedsAssistance	Sex	persons
POA0847	25-34	0	F	23
POA0847	25-34	0	M	21
POA0847	35-44		F	5
POA0847	35-44		M	4
POA0847	35-44	0	F	13
POA0847	35-44	0	M	5
POA0847	45-54		F	5
POA0847	45-54		M	7
POA0847	45-54	0	F	15
POA0847	45-54	0	M	18
POA0847	55-64		F	8
POA0847	55-64		M	9
POA0847	55-64	0	F	13
POA0847	55-64	0	M	21
POA0847	65-74		F	4
POA0847	65-74	0	F	12
POA0847	65-74	0	M	15
POA0847	75-84	0	F	4
POA0847	75-84	0	M	5
POA0847	75-84	1	F	9
POA0850	0-4		F	39
POA0850	0-4		M	43
POA0850	0-4	0	F	206
POA0850	0-4	0	M	256
POA0850	5-14		F	92
POA0850	5-14		M	114
POA0850	5-14	0	F	462
POA0850	5-14	0	M	480
POA0850	5-14	1	F	9
POA0850	5-14	1	M	24
POA0850	15-19		F	39
POA0850	15-19		M	38
POA0850	15-19	0	F	168
POA0850	15-19	0	M	181
POA0850	15-19	1	F	3
POA0850	15-19	1	M	3
POA0850	20-24		F	26
POA0850	20-24		M	41
POA0850	20-24	0	F	215
POA0850	20-24	0	M	229
POA0850	20-24	1	F	5
POA0850	20-24	1	M	6
POA0850	25-34		F	108
POA0850	25-34		M	108
POA0850	25-34	0	F	649
POA0850	25-34	0	M	570
POA0850	25-34	1	F	8
POA0850	25-34	1	M	3
POA0850	35-44		F	88
POA0850	35-44		M	95
POA0850	35-44	0	F	470
POA0850	35-44	0	M	429
POA0850	35-44	1	F	8
POA0850	35-44	1	M	3
POA0850	45-54		F	82
POA0850	45-54		M	72
POA0850	45-54	0	F	420
POA0850	45-54	0	M	374
POA0850	45-54	1	F	19
POA0850	45-54	1	M	23
POA0850	55-64		F	69
POA0850	55-64		M	87
POA0850	55-64	0	F	350
POA0850	55-64	0	M	341
POA0850	55-64	1	F	29
POA0850	55-64	1	M	17
POA0850	65-74		F	30
POA0850	65-74		M	47
POA0850	65-74	0	F	170
POA0850	65-74	0	M	222
POA0850	65-74	1	F	31
POA0850	65-74	1	M	29
POA0850	75-84		F	7
POA0850	75-84		M	25
POA0850	75-84	0	F	55
POA0850	75-84	0	M	74
POA0850	75-84	1	F	25
POA0850	75-84	1	M	25
POA0850	85+		M	7
POA0850	85+	0	F	9
POA0850	85+	0	M	3
POA0850	85+	1	F	11
POA0850	85+	1	M	10
POA0852	0-4		F	21
POA0852	0-4		M	24
POA0852	0-4	0	F	303
POA0852	0-4	0	M	346
POA0852	5-14		F	55
POA0852	5-14		M	53
POA0852	5-14	0	F	650
POA0852	5-14	0	M	692
POA0852	5-14	1	F	4
POA0852	5-14	1	M	12
POA0852	15-19		F	44
POA0852	15-19		M	60
POA0852	15-19	0	F	352
POA0852	15-19	0	M	339
POA0852	15-19	1	M	8
POA0852	20-24		F	65
POA0852	20-24		M	97
POA0852	20-24	0	F	369
POA0852	20-24	0	M	355
POA0852	20-24	1	M	3
POA0852	25-34		F	85
POA0852	25-34		M	136
POA0852	25-34	0	F	641
POA0852	25-34	0	M	656
POA0852	25-34	1	F	4
POA0852	35-44		F	59
POA0852	35-44		M	98
POA0852	35-44	0	F	499
POA0852	35-44	0	M	456
POA0852	35-44	1	F	9
POA0852	35-44	1	M	10
POA0852	45-54		F	62
POA0852	45-54		M	84
POA0852	45-54	0	F	402
POA0852	45-54	0	M	375
POA0852	45-54	1	F	24
POA0852	45-54	1	M	17
POA0852	55-64		F	54
POA0852	55-64		M	63
POA0852	55-64	0	F	279
POA0852	55-64	0	M	270
POA0852	55-64	1	F	31
POA0852	55-64	1	M	22
POA0852	65-74		F	21
POA0852	65-74		M	45
POA0852	65-74	0	F	129
POA0852	65-74	0	M	154
POA0852	65-74	1	F	26
POA0852	65-74	1	M	21
POA0852	75-84		F	3
POA0852	75-84		M	11
POA0852	75-84	0	F	28
POA0852	75-84	0	M	32
POA0852	75-84	1	F	20
POA0852	75-84	1	M	13
POA0852	85+	0	M	10
POA0852	85+	1	F	8
POA0852	85+	1	M	3
POA0853	0-4	0	F	37
POA0853	0-4	0	M	45
POA0853	5-14		F	3
POA0853	5-14		M	7
POA0853	5-14	0	F	71
POA0853	5-14	0	M	67
POA0853	5-14	1	M	5
POA0853	15-19	0	F	3
POA0853	15-19	0	M	13
POA0853	20-24		F	3
POA0853	20-24		M	12
POA0853	20-24	0	F	34
POA0853	20-24	0	M	41
POA0853	25-34		F	13
POA0853	25-34		M	21
POA0853	25-34	0	F	106
POA0853	25-34	0	M	122
POA0853	35-44		F	4
POA0853	35-44		M	13
POA0853	35-44	0	F	71
POA0853	35-44	0	M	77
POA0853	45-54		M	7
POA0853	45-54	0	F	25
POA0853	45-54	0	M	32
POA0853	55-64	0	F	10
POA0853	55-64	0	M	7
POA0853	65-74	0	F	3
POA0854	0-4		M	3
POA0854	0-4	0	F	21
POA0854	0-4	0	M	26
POA0854	5-14	0	F	52
POA0854	5-14	0	M	66
POA0854	5-14	1	M	4
POA0854	15-19	0	F	32
POA0854	15-19	0	M	23
POA0854	20-24	0	F	34
POA0854	20-24	0	M	28
POA0854	25-34		F	6
POA0854	25-34		M	3
POA0854	25-34	0	F	47
POA0854	25-34	0	M	53
POA0854	35-44		F	9
POA0854	35-44		M	10
POA0854	35-44	0	F	38
POA0854	35-44	0	M	37
POA0854	35-44	1	F	3
POA0854	45-54		F	5
POA0854	45-54		M	7
POA0854	45-54	0	F	49
POA0854	45-54	0	M	44
POA0854	55-64		F	8
POA0854	55-64		M	6
POA0854	55-64	0	F	40
POA0854	55-64	0	M	32
POA0854	55-64	1	M	3
POA0854	65-74		F	3
POA0854	65-74		M	4
POA0854	65-74	0	F	16
POA0854	65-74	0	M	19
POA0854	65-74	1	F	4
POA0854	75-84	0	M	5
POA0860	0-4		F	16
POA0860	0-4		M	10
POA0860	0-4	0	F	118
POA0860	0-4	0	M	127
POA0860	5-14		F	14
POA0860	5-14		M	17
POA0860	5-14	0	F	169
POA0860	5-14	0	M	187
POA0860	5-14	1	F	4
POA0860	5-14	1	M	3
POA0860	15-19		F	4
POA0860	15-19		M	19
POA0860	15-19	0	F	65
POA0860	15-19	0	M	77
POA0860	20-24		F	7
POA0860	20-24		M	18
POA0860	20-24	0	F	78
POA0860	20-24	0	M	82
POA0860	20-24	1	F	3
POA0860	25-34		F	26
POA0860	25-34		M	53
POA0860	25-34	0	F	254
POA0860	25-34	0	M	229
POA0860	35-44		F	21
POA0860	35-44		M	41
POA0860	35-44	0	F	195
POA0860	35-44	0	M	145
POA0860	35-44	1	F	3
POA0860	35-44	1	M	5
POA0860	45-54		F	25
POA0860	45-54		M	34
POA0860	45-54	0	F	169
POA0860	45-54	0	M	157
POA0860	45-54	1	F	14
POA0860	45-54	1	M	8
POA0860	55-64		F	17
POA0860	55-64		M	24
POA0860	55-64	0	F	149
POA0860	55-64	0	M	158
POA0860	55-64	1	F	18
POA0860	55-64	1	M	20
POA0860	65-74		F	4
POA0860	65-74		M	15
POA0860	65-74	0	F	64
POA0860	65-74	0	M	100
POA0860	65-74	1	F	13
POA0860	65-74	1	M	14
POA0860	75-84		M	6
POA0860	75-84	0	F	16
POA0860	75-84	0	M	29
POA0860	75-84	1	F	14
POA0860	75-84	1	M	6
POA0860	85+	1	F	3
POA0862	0-4		F	3
POA0862	0-4	0	F	19
POA0862	0-4	0	M	24
POA0862	5-14		M	3
POA0862	5-14	0	F	33
POA0862	5-14	0	M	55
POA0862	15-19		M	5
POA0862	15-19	0	F	25
POA0862	15-19	0	M	28
POA0862	20-24	0	F	44
POA0862	20-24	0	M	47
POA0862	25-34		F	9
POA0862	25-34		M	10
POA0862	25-34	0	F	64
POA0862	25-34	0	M	69
POA0862	35-44		F	5
POA0862	35-44		M	4
POA0862	35-44	0	F	37
POA0862	35-44	0	M	36
POA0862	45-54		F	4
POA0862	45-54		M	3
POA0862	45-54	0	F	23
POA0862	45-54	0	M	36
POA0862	55-64		F	3
POA0862	55-64		M	9
POA0862	55-64	0	F	24
POA0862	55-64	0	M	24
POA0862	55-64	1	M	3
POA0862	65-74		F	3
POA0862	65-74		M	10
POA0862	65-74	0	F	11
POA0862	65-74	0	M	19
POA0862	65-74	1	M	5
POA0862	75-84	0	F	5
POA0870	0-4		F	46
POA0870	0-4		M	42
POA0870	0-4	0	F	646
POA0870	0-4	0	M	710
POA0870	0-4	1	F	5
POA0870	0-4	1	M	13
POA0870	5-14		F	85
POA0870	5-14		M	77
POA0870	5-14	0	F	1247
POA0870	5-14	0	M	1289
POA0870	5-14	1	F	23
POA0870	5-14	1	M	65
POA0870	15-19		F	35
POA0870	15-19		M	43
POA0870	15-19	0	F	523
POA0870	15-19	0	M	547
POA0870	15-19	1	F	4
POA0870	15-19	1	M	28
POA0870	20-24		F	28
POA0870	20-24		M	39
POA0870	20-24	0	F	466
POA0870	20-24	0	M	448
POA0870	20-24	1	F	8
POA0870	20-24	1	M	11
POA0870	25-34		F	145
POA0870	25-34		M	150
POA0870	25-34	0	F	1996
POA0870	25-34	0	M	1661
POA0870	25-34	1	F	23
POA0870	25-34	1	M	26
POA0870	35-44		F	97
POA0870	35-44		M	123
POA0870	35-44	0	F	1512
POA0870	35-44	0	M	1446
POA0870	35-44	1	F	35
POA0870	35-44	1	M	23
POA0870	45-54		F	92
POA0870	45-54		M	78
POA0870	45-54	0	F	1231
POA0870	45-54	0	M	1056
POA0870	45-54	1	F	34
POA0870	45-54	1	M	38
POA0870	55-64		F	84
POA0870	55-64		M	81
POA0870	55-64	0	F	1054
POA0870	55-64	0	M	998
POA0870	55-64	1	F	56
POA0870	55-64	1	M	34
POA0870	65-74		F	44
POA0870	65-74		M	48
POA0870	65-74	0	F	548
POA0870	65-74	0	M	543
POA0870	65-74	1	F	69
POA0870	65-74	1	M	58
POA0870	75-84		F	15
POA0870	75-84		M	13
POA0870	75-84	0	F	165
POA0870	75-84	0	M	152
POA0870	75-84	1	F	51
POA0870	75-84	1	M	33
POA0870	85+		F	5
POA0870	85+		M	4
POA0870	85+	0	F	33
POA0870	85+	0	M	15
POA0870	85+	1	F	30
POA0870	85+	1	M	19
POA0872	0-4		F	55
POA0872	0-4		M	70
POA0872	0-4	0	F	509
POA0872	0-4	0	M	471
POA0872	0-4	1	F	5
POA0872	0-4	1	M	6
POA0872	5-14		F	123
POA0872	5-14		M	152
POA0872	5-14	0	F	991
POA0872	5-14	0	M	1029
POA0872	5-14	1	F	5
POA0872	5-14	1	M	12
POA0872	15-19		F	57
POA0872	15-19		M	74
POA0872	15-19	0	F	500
POA0872	15-19	0	M	550
POA0872	15-19	1	M	7
POA0872	20-24		F	81
POA0872	20-24		M	156
POA0872	20-24	0	F	549
POA0872	20-24	0	M	514
POA0872	20-24	1	F	4
POA0872	25-34		F	191
POA0872	25-34		M	378
POA0872	25-34	0	F	1207
POA0872	25-34	0	M	1044
POA0872	25-34	1	F	9
POA0872	25-34	1	M	3
POA0872	35-44		F	119
POA0872	35-44		M	288
POA0872	35-44	0	F	886
POA0872	35-44	0	M	827
POA0872	35-44	1	F	17
POA0872	35-44	1	M	20
POA0872	45-54		F	120
POA0872	45-54		M	199
POA0872	45-54	0	F	688
POA0872	45-54	0	M	656
POA0872	45-54	1	F	49
POA0872	45-54	1	M	17
POA0872	55-64		F	90
POA0872	55-64		M	119
POA0872	55-64	0	F	507
POA0872	55-64	0	M	433
POA0872	55-64	1	F	72
POA0872	55-64	1	M	40
POA0872	65-74		F	25
POA0872	65-74		M	43
POA0872	65-74	0	F	185
POA0872	65-74	0	M	167
POA0872	65-74	1	F	91
POA0872	65-74	1	M	48
POA0872	75-84		F	8
POA0872	75-84		M	11
POA0872	75-84	0	F	39
POA0872	75-84	0	M	41
POA0872	75-84	1	F	50
POA0872	75-84	1	M	27
POA0872	85+		F	3
POA0872	85+		M	3
POA0872	85+	0	F	11
POA0872	85+	0	M	7
POA0872	85+	1	F	13
POA0872	85+	1	M	6
POA0873	0-4		F	14
POA0873	0-4		M	8
POA0873	0-4	0	F	59
POA0873	0-4	0	M	92
POA0873	5-14		F	14
POA0873	5-14		M	12
POA0873	5-14	0	F	141
POA0873	5-14	0	M	155
POA0873	5-14	1	M	4
POA0873	15-19		F	6
POA0873	15-19		M	10
POA0873	15-19	0	F	67
POA0873	15-19	0	M	73
POA0873	15-19	1	M	3
POA0873	20-24		F	12
POA0873	20-24	0	F	60
POA0873	20-24	0	M	53
POA0873	25-34		F	26
POA0873	25-34		M	16
POA0873	25-34	0	F	197
POA0873	25-34	0	M	153
POA0873	25-34	1	M	7
POA0873	35-44		F	37
POA0873	35-44		M	12
POA0873	35-44	0	F	145
POA0873	35-44	0	M	139
POA0873	35-44	1	F	3
POA0873	45-54		F	27
POA0873	45-54		M	14
POA0873	45-54	0	F	174
POA0873	45-54	0	M	161
POA0873	45-54	1	F	6
POA0873	45-54	1	M	7
POA0873	55-64		F	24
POA0873	55-64		M	22
POA0873	55-64	0	F	169
POA0873	55-64	0	M	152
POA0873	55-64	1	F	16
POA0873	55-64	1	M	13
POA0873	65-74		F	16
POA0873	65-74		M	16
POA0873	65-74	0	F	77
POA0873	65-74	0	M	116
POA0873	65-74	1	F	24
POA0873	65-74	1	M	11
POA0873	75-84		F	13
POA0873	75-84		M	8
POA0873	75-84	0	F	31
POA0873	75-84	0	M	30
POA0873	75-84	1	F	25
POA0873	75-84	1	M	20
POA0873	85+		F	9
POA0873	85+		M	7
POA0873	85+	0	F	5
POA0873	85+	1	F	39
POA0873	85+	1	M	9
POA0874	0-4	0	F	21
POA0874	0-4	0	M	21
POA0874	5-14	0	F	30
POA0874	5-14	0	M	29
POA0874	15-19	0	F	3
POA0874	15-19	0	M	5
POA0874	20-24	0	F	10
POA0874	20-24	0	M	20
POA0874	25-34		M	5
POA0874	25-34	0	F	64
POA0874	25-34	0	M	58
POA0874	35-44	0	F	41
POA0874	35-44	0	M	51
POA0874	45-54		F	5
POA0874	45-54		M	6
POA0874	45-54	0	F	45
POA0874	45-54	0	M	25
POA0874	55-64		F	3
POA0874	55-64		M	3
POA0874	55-64	0	F	28
POA0874	55-64	0	M	42
POA0874	55-64	1	F	3
POA0874	65-74	0	F	4
POA0874	65-74	0	M	10
POA0874	75-84	0	F	4
POA0875	0-4		F	9
POA0875	0-4		M	4
POA0875	0-4	0	F	86
POA0875	0-4	0	M	106
POA0875	0-4	1	M	3
POA0875	5-14		F	17
POA0875	5-14		M	17
POA0875	5-14	0	F	169
POA0875	5-14	0	M	187
POA0875	5-14	1	F	3
POA0875	5-14	1	M	15
POA0875	15-19		F	8
POA0875	15-19		M	4
POA0875	15-19	0	F	84
POA0875	15-19	0	M	63
POA0875	15-19	1	M	9
POA0875	20-24		F	7
POA0875	20-24		M	4
POA0875	20-24	0	F	66
POA0875	20-24	0	M	67
POA0875	25-34		F	13
POA0875	25-34		M	8
POA0875	25-34	0	F	199
POA0875	25-34	0	M	160
POA0875	25-34	1	F	3
POA0875	25-34	1	M	4
POA0875	35-44		F	21
POA0875	35-44		M	17
POA0875	35-44	0	F	192
POA0875	35-44	0	M	160
POA0875	35-44	1	F	3
POA0875	45-54		F	14
POA0875	45-54		M	6
POA0875	45-54	0	F	147
POA0875	45-54	0	M	145
POA0875	45-54	1	F	13
POA0875	45-54	1	M	9
POA0875	55-64		F	12
POA0875	55-64		M	7
POA0875	55-64	0	F	115
POA0875	55-64	0	M	115
POA0875	55-64	1	F	6
POA0875	55-64	1	M	7
POA0875	65-74	0	F	59
POA0875	65-74	0	M	48
POA0875	65-74	1	F	6
POA0875	65-74	1	M	3
POA0875	75-84		F	4
POA0875	75-84	0	F	19
POA0875	75-84	0	M	15
POA0875	75-84	1	F	8
POA0875	75-84	1	M	3
POA0875	85+	0	F	7
POA0875	85+	1	F	3
POA0880	0-4		F	16
POA0880	0-4		M	39
POA0880	0-4	0	F	140
POA0880	0-4	0	M	164
POA0880	5-14		F	79
POA0880	5-14		M	73
POA0880	5-14	0	F	368
POA0880	5-14	0	M	360
POA0880	5-14	1	F	4
POA0880	5-14	1	M	8
POA0880	15-19		F	22
POA0880	15-19		M	25
POA0880	15-19	0	F	132
POA0880	15-19	0	M	148
POA0880	15-19	1	F	3
POA0880	20-24		F	28
POA0880	20-24		M	30
POA0880	20-24	0	F	114
POA0880	20-24	0	M	106
POA0880	20-24	1	F	4
POA0880	20-24	1	M	3
POA0880	25-34		F	85
POA0880	25-34		M	105
POA0880	25-34	0	F	384
POA0880	25-34	0	M	275
POA0880	25-34	1	M	6
POA0880	35-44		F	83
POA0880	35-44		M	90
POA0880	35-44	0	F	373
POA0880	35-44	0	M	353
POA0880	35-44	1	M	5
POA0880	45-54		F	36
POA0880	45-54		M	56
POA0880	45-54	0	F	275
POA0880	45-54	0	M	274
POA0880	45-54	1	F	9
POA0880	45-54	1	M	5
POA0880	55-64		F	24
POA0880	55-64		M	47
POA0880	55-64	0	F	173
POA0880	55-64	0	M	179
POA0880	55-64	1	F	24
POA0880	55-64	1	M	3
POA0880	65-74		F	14
POA0880	65-74		M	16
POA0880	65-74	0	F	47
POA0880	65-74	0	M	67
POA0880	65-74	1	F	19
POA0880	65-74	1	M	8
POA0880	75-84		F	4
POA0880	75-84		M	7
POA0880	75-84	0	F	5
POA0880	75-84	0	M	12
POA0880	75-84	1	F	6
POA0880	75-84	1	M	6
POA0885	0-4		F	8
POA0885	0-4		M	7
POA0885	0-4	0	F	26
POA0885	0-4	0	M	44
POA0885	5-14		F	8
POA0885	5-14		M	17
POA0885	5-14	0	F	62
POA0885	5-14	0	M	64
POA0885	5-14	1	M	3
POA0885	15-19	0	F	10
POA0885	15-19	0	M	5
POA0885	20-24	0	F	9
POA0885	20-24	0	M	3
POA0885	25-34		F	13
POA0885	25-34		M	8
POA0885	25-34	0	F	54
POA0885	25-34	0	M	34
POA0885	35-44		F	12
POA0885	35-44		M	15
POA0885	35-44	0	F	66
POA0885	35-44	0	M	74
POA0885	35-44	1	F	3
POA0885	45-54		F	7
POA0885	45-54		M	14
POA0885	45-54	0	F	40
POA0885	45-54	0	M	42
POA0885	55-64		F	10
POA0885	55-64		M	6
POA0885	55-64	0	F	27
POA0885	55-64	0	M	38
POA0885	65-74		M	4
POA0885	65-74	0	M	9
POA0886	0-4		F	3
POA0886	0-4	0	F	29
POA0886	0-4	0	M	26
POA0886	5-14		F	7
POA0886	5-14		M	4
POA0886	5-14	0	F	43
POA0886	5-14	0	M	42
POA0886	5-14	1	F	4
POA0886	5-14	1	M	3
POA0886	15-19		M	6
POA0886	15-19	0	F	16
POA0886	15-19	0	M	18
POA0886	20-24	0	F	12
POA0886	20-24	0	M	27
POA0886	25-34		F	7
POA0886	25-34		M	4
POA0886	25-34	0	F	70
POA0886	25-34	0	M	53
POA0886	35-44		F	7
POA0886	35-44		M	12
POA0886	35-44	0	F	56
POA0886	35-44	0	M	38
POA0886	45-54		F	10
POA0886	45-54		M	17
POA0886	45-54	0	F	47
POA0886	45-54	0	M	58
POA0886	55-64		F	3
POA0886	55-64		M	5
POA0886	55-64	0	F	28
POA0886	55-64	0	M	58
POA0886	65-74		F	9
POA0886	65-74		M	4
POA0886	65-74	0	F	5
POA0886	65-74	0	M	8
POA0886	65-74	1	F	4
POA2000	0-4		F	25
POA2000	0-4		M	23
POA2000	0-4	0	F	331
POA2000	0-4	0	M	312
POA2000	0-4	1	F	4
POA2000	5-14		F	29
POA2000	5-14		M	26
POA2000	5-14	0	F	320
POA2000	5-14	0	M	333
POA2000	5-14	1	F	5
POA2000	5-14	1	M	16
POA2000	15-19		F	17
POA2000	15-19		M	18
POA2000	15-19	0	F	285
POA2000	15-19	0	M	280
POA2000	15-19	1	F	3
POA2000	15-19	1	M	5
POA2000	20-24		F	150
POA2000	20-24		M	163
POA2000	20-24	0	F	1590
POA2000	20-24	0	M	1516
POA2000	20-24	1	F	9
POA2000	20-24	1	M	6
POA2000	25-34		F	422
POA2000	25-34		M	454
POA2000	25-34	0	F	4991
POA2000	25-34	0	M	4781
POA2000	25-34	1	F	10
POA2000	25-34	1	M	24
POA2000	35-44		F	195
POA2000	35-44		M	234
POA2000	35-44	0	F	2364
POA2000	35-44	0	M	2598
POA2000	35-44	1	F	16
POA2000	35-44	1	M	27
POA2000	45-54		F	88
POA2000	45-54		M	112
POA2000	45-54	0	F	1000
POA2000	45-54	0	M	1166
POA2000	45-54	1	F	13
POA2000	45-54	1	M	17
POA2000	55-64		F	41
POA2000	55-64		M	84
POA2000	55-64	0	F	790
POA2000	55-64	0	M	908
POA2000	55-64	1	F	32
POA2000	55-64	1	M	16
POA2000	65-74		F	38
POA2000	65-74		M	43
POA2000	65-74	0	F	521
POA2000	65-74	0	M	623
POA2000	65-74	1	F	47
POA2000	65-74	1	M	36
POA2000	75-84		F	28
POA2000	75-84		M	24
POA2000	75-84	0	F	220
POA2000	75-84	0	M	255
POA2000	75-84	1	F	55
POA2000	75-84	1	M	38
POA2000	85+		F	7
POA2000	85+		M	7
POA2000	85+	0	F	41
POA2000	85+	0	M	48
POA2000	85+	1	F	34
POA2000	85+	1	M	35
POA2007	0-4		F	3
POA2007	0-4		M	13
POA2007	0-4	0	F	98
POA2007	0-4	0	M	104
POA2007	5-14		F	16
POA2007	5-14		M	14
POA2007	5-14	0	F	133
POA2007	5-14	0	M	100
POA2007	5-14	1	F	4
POA2007	5-14	1	M	5
POA2007	15-19		F	16
POA2007	15-19		M	12
POA2007	15-19	0	F	134
POA2007	15-19	0	M	95
POA2007	20-24		F	46
POA2007	20-24		M	51
POA2007	20-24	0	F	585
POA2007	20-24	0	M	577
POA2007	20-24	1	F	6
POA2007	25-34		F	85
POA2007	25-34		M	87
POA2007	25-34	0	F	1208
POA2007	25-34	0	M	1261
POA2007	25-34	1	F	5
POA2007	25-34	1	M	9
POA2007	35-44		F	38
POA2007	35-44		M	58
POA2007	35-44	0	F	549
POA2007	35-44	0	M	632
POA2007	35-44	1	M	5
POA2007	45-54		F	18
POA2007	45-54		M	17
POA2007	45-54	0	F	266
POA2007	45-54	0	M	299
POA2007	45-54	1	F	4
POA2007	45-54	1	M	3
POA2007	55-64		F	22
POA2007	55-64		M	18
POA2007	55-64	0	F	166
POA2007	55-64	0	M	175
POA2007	55-64	1	F	4
POA2007	55-64	1	M	6
POA2007	65-74		F	8
POA2007	65-74		M	11
POA2007	65-74	0	F	109
POA2007	65-74	0	M	133
POA2007	65-74	1	F	21
POA2007	65-74	1	M	13
POA2007	75-84		F	6
POA2007	75-84		M	4
POA2007	75-84	0	F	43
POA2007	75-84	0	M	38
POA2007	75-84	1	F	13
POA2007	75-84	1	M	11
POA2007	85+		F	10
POA2007	85+		M	8
POA2007	85+	0	F	5
POA2007	85+	0	M	12
POA2007	85+	1	F	21
POA2007	85+	1	M	5
POA2008	0-4		F	4
POA2008	0-4		M	5
POA2008	0-4	0	F	89
POA2008	0-4	0	M	108
POA2008	5-14		F	3
POA2008	5-14	0	F	91
POA2008	5-14	0	M	96
POA2008	5-14	1	M	11
POA2008	15-19		F	12
POA2008	15-19		M	18
POA2008	15-19	0	F	246
POA2008	15-19	0	M	202
POA2008	20-24		F	122
POA2008	20-24		M	109
POA2008	20-24	0	F	1325
POA2008	20-24	0	M	1097
POA2008	20-24	1	M	7
POA2008	25-34		F	152
POA2008	25-34		M	157
POA2008	25-34	0	F	1725
POA2008	25-34	0	M	1808
POA2008	25-34	1	F	12
POA2008	25-34	1	M	6
POA2008	35-44		F	48
POA2008	35-44		M	65
POA2008	35-44	0	F	535
POA2008	35-44	0	M	715
POA2008	35-44	1	F	9
POA2008	35-44	1	M	10
POA2008	45-54		F	19
POA2008	45-54		M	26
POA2008	45-54	0	F	270
POA2008	45-54	0	M	353
POA2008	45-54	1	F	6
POA2008	45-54	1	M	7
POA2008	55-64		F	21
POA2008	55-64		M	19
POA2008	55-64	0	F	201
POA2008	55-64	0	M	259
POA2008	55-64	1	F	9
POA2008	55-64	1	M	5
POA2008	65-74		F	12
POA2008	65-74		M	16
POA2008	65-74	0	F	89
POA2008	65-74	0	M	152
POA2008	65-74	1	F	8
POA2008	65-74	1	M	12
POA2008	75-84	0	F	39
POA2008	75-84	0	M	34
POA2008	75-84	1	F	17
POA2008	75-84	1	M	9
POA2008	85+	0	F	8
POA2008	85+	0	M	4
POA2008	85+	1	F	4
POA2008	85+	1	M	5
POA2009	0-4		F	31
POA2009	0-4		M	25
POA2009	0-4	0	F	269
POA2009	0-4	0	M	281
POA2009	0-4	1	F	3
POA2009	0-4	1	M	3
POA2009	5-14		F	26
POA2009	5-14		M	34
POA2009	5-14	0	F	308
POA2009	5-14	0	M	298
POA2009	5-14	1	M	12
POA2009	15-19		M	8
POA2009	15-19	0	F	137
POA2009	15-19	0	M	142
POA2009	15-19	1	F	6
POA2009	15-19	1	M	3
POA2009	20-24		F	21
POA2009	20-24		M	35
POA2009	20-24	0	F	315
POA2009	20-24	0	M	331
POA2009	20-24	1	F	4
POA2009	20-24	1	M	5
POA2009	25-34		F	127
POA2009	25-34		M	133
POA2009	25-34	0	F	1434
POA2009	25-34	0	M	1486
POA2009	25-34	1	F	14
POA2009	25-34	1	M	4
POA2009	35-44		F	101
POA2009	35-44		M	105
POA2009	35-44	0	F	1226
POA2009	35-44	0	M	1249
POA2009	35-44	1	F	16
POA2009	35-44	1	M	8
POA2009	45-54		F	50
POA2009	45-54		M	57
POA2009	45-54	0	F	670
POA2009	45-54	0	M	686
POA2009	45-54	1	F	15
POA2009	45-54	1	M	7
POA2009	55-64		F	38
POA2009	55-64		M	53
POA2009	55-64	0	F	597
POA2009	55-64	0	M	584
POA2009	55-64	1	F	36
POA2009	55-64	1	M	17
POA2009	65-74		F	39
POA2009	65-74		M	50
POA2009	65-74	0	F	482
POA2009	65-74	0	M	463
POA2009	65-74	1	F	33
POA2009	65-74	1	M	27
POA2009	75-84		F	13
POA2009	75-84		M	16
POA2009	75-84	0	F	162
POA2009	75-84	0	M	187
POA2009	75-84	1	F	39
POA2009	75-84	1	M	28
POA2009	85+		F	3
POA2009	85+		M	5
POA2009	85+	0	F	23
POA2009	85+	0	M	19
POA2009	85+	1	F	21
POA2009	85+	1	M	22
POA2010	0-4		F	19
POA2010	0-4		M	21
POA2010	0-4	0	F	262
POA2010	0-4	0	M	306
POA2010	5-14		F	32
POA2010	5-14		M	33
POA2010	5-14	0	F	368
POA2010	5-14	0	M	379
POA2010	5-14	1	M	12
POA2010	15-19		F	17
POA2010	15-19		M	11
POA2010	15-19	0	F	182
POA2010	15-19	0	M	150
POA2010	15-19	1	M	5
POA2010	20-24		F	75
POA2010	20-24		M	75
POA2010	20-24	0	F	948
POA2010	20-24	0	M	882
POA2010	20-24	1	F	3
POA2010	20-24	1	M	3
POA2010	25-34		F	249
POA2010	25-34		M	362
POA2010	25-34	0	F	3506
POA2010	25-34	0	M	4285
POA2010	25-34	1	F	17
POA2010	25-34	1	M	16
POA2010	35-44		F	131
POA2010	35-44		M	251
POA2010	35-44	0	F	1870
POA2010	35-44	0	M	2943
POA2010	35-44	1	F	17
POA2010	35-44	1	M	31
POA2010	45-54		F	95
POA2010	45-54		M	186
POA2010	45-54	0	F	1048
POA2010	45-54	0	M	2014
POA2010	45-54	1	F	30
POA2010	45-54	1	M	50
POA2010	55-64		F	66
POA2010	55-64		M	159
POA2010	55-64	0	F	837
POA2010	55-64	0	M	1528
POA2010	55-64	1	F	36
POA2010	55-64	1	M	80
POA2010	65-74		F	38
POA2010	65-74		M	81
POA2010	65-74	0	F	578
POA2010	65-74	0	M	801
POA2010	65-74	1	F	71
POA2010	65-74	1	M	81
POA2010	75-84		F	36
POA2010	75-84		M	54
POA2010	75-84	0	F	267
POA2010	75-84	0	M	307
POA2010	75-84	1	F	93
POA2010	75-84	1	M	104
POA2010	85+		F	24
