GCCSA_NAME21	Age	IncomeTotPersonal.max	Sex	adults
Rest of WA	45-54	15750	F	1512
Rest of WA	45-54	15750	M	927
Rest of WA	45-54	21000	F	1890
Rest of WA	45-54	21000	M	1183
Rest of WA	45-54	26250	F	1978
Rest of WA	45-54	26250	M	1019
Rest of WA	45-54	34125	F	2764
Rest of WA	45-54	34125	M	1054
Rest of WA	45-54	42000	F	3107
Rest of WA	45-54	42000	M	1100
Rest of WA	45-54	52500	F	3495
Rest of WA	45-54	52500	M	1857
Rest of WA	45-54	65625	F	3831
Rest of WA	45-54	65625	M	2866
Rest of WA	45-54	78750	F	2650
Rest of WA	45-54	78750	M	2773
Rest of WA	45-54	91875	F	2451
Rest of WA	45-54	91875	M	3069
Rest of WA	45-54	105000	F	1757
Rest of WA	45-54	105000	M	2980
Rest of WA	45-54	157500	F	2685
Rest of WA	45-54	157500	M	6926
Rest of WA	45-54	183750	F	428
Rest of WA	45-54	183750	M	2117
Rest of WA	45-54	Inf	F	625
Rest of WA	45-54	Inf	M	2670
Rest of WA	55-64		F	3143
Rest of WA	55-64		M	4551
Rest of WA	55-64	0	F	3741
Rest of WA	55-64	0	M	1467
Rest of WA	55-64	7875	F	1037
Rest of WA	55-64	7875	M	485
Rest of WA	55-64	15750	F	2065
Rest of WA	55-64	15750	M	1276
Rest of WA	55-64	21000	F	2837
Rest of WA	55-64	21000	M	1898
Rest of WA	55-64	26250	F	2692
Rest of WA	55-64	26250	M	1683
Rest of WA	55-64	34125	F	2804
Rest of WA	55-64	34125	M	1584
Rest of WA	55-64	42000	F	2676
Rest of WA	55-64	42000	M	1631
Rest of WA	55-64	52500	F	2991
Rest of WA	55-64	52500	M	2271
Rest of WA	55-64	65625	F	3243
Rest of WA	55-64	65625	M	3338
Rest of WA	55-64	78750	F	2205
Rest of WA	55-64	78750	M	2662
Rest of WA	55-64	91875	F	1820
Rest of WA	55-64	91875	M	2847
Rest of WA	55-64	105000	F	1267
Rest of WA	55-64	105000	M	2557
Rest of WA	55-64	157500	F	1901
Rest of WA	55-64	157500	M	5238
Rest of WA	55-64	183750	F	313
Rest of WA	55-64	183750	M	1524
Rest of WA	55-64	Inf	F	450
Rest of WA	55-64	Inf	M	1836
Rest of WA	65-74		F	2561
Rest of WA	65-74		M	2956
Rest of WA	65-74	0	F	2253
Rest of WA	65-74	0	M	1541
Rest of WA	65-74	7875	F	905
Rest of WA	65-74	7875	M	710
Rest of WA	65-74	15750	F	1911
Rest of WA	65-74	15750	M	1687
Rest of WA	65-74	21000	F	5200
Rest of WA	65-74	21000	M	4544
Rest of WA	65-74	26250	F	4649
Rest of WA	65-74	26250	M	3725
Rest of WA	65-74	34125	F	3143
Rest of WA	65-74	34125	M	2794
Rest of WA	65-74	42000	F	2012
Rest of WA	65-74	42000	M	2115
Rest of WA	65-74	52500	F	1418
Rest of WA	65-74	52500	M	1870
Rest of WA	65-74	65625	F	1154
Rest of WA	65-74	65625	M	2099
Rest of WA	65-74	78750	F	634
Rest of WA	65-74	78750	M	1230
Rest of WA	65-74	91875	F	488
Rest of WA	65-74	91875	M	1005
Rest of WA	65-74	105000	F	351
Rest of WA	65-74	105000	M	745
Rest of WA	65-74	157500	F	471
Rest of WA	65-74	157500	M	1185
Rest of WA	65-74	183750	F	96
Rest of WA	65-74	183750	M	341
Rest of WA	65-74	Inf	F	231
Rest of WA	65-74	Inf	M	602
Rest of WA	75-84		F	1779
Rest of WA	75-84		M	1671
Rest of WA	75-84	0	F	614
Rest of WA	75-84	0	M	533
Rest of WA	75-84	7875	F	291
Rest of WA	75-84	7875	M	302
Rest of WA	75-84	15750	F	887
Rest of WA	75-84	15750	M	756
Rest of WA	75-84	21000	F	2865
Rest of WA	75-84	21000	M	3207
Rest of WA	75-84	26250	F	3320
Rest of WA	75-84	26250	M	2426
Rest of WA	75-84	34125	F	1756
Rest of WA	75-84	34125	M	1525
Rest of WA	75-84	42000	F	962
Rest of WA	75-84	42000	M	1087
Rest of WA	75-84	52500	F	545
Rest of WA	75-84	52500	M	703
Rest of WA	75-84	65625	F	344
Rest of WA	75-84	65625	M	579
Rest of WA	75-84	78750	F	167
Rest of WA	75-84	78750	M	301
Rest of WA	75-84	91875	F	180
Rest of WA	75-84	91875	M	247
Rest of WA	75-84	105000	F	80
Rest of WA	75-84	105000	M	143
Rest of WA	75-84	157500	F	100
Rest of WA	75-84	157500	M	177
Rest of WA	75-84	183750	F	39
Rest of WA	75-84	183750	M	43
Rest of WA	75-84	Inf	F	87
Rest of WA	75-84	Inf	M	157
Rest of WA	85+		F	1163
Rest of WA	85+		M	661
Rest of WA	85+	0	F	234
Rest of WA	85+	0	M	147
Rest of WA	85+	7875	F	132
Rest of WA	85+	7875	M	79
Rest of WA	85+	15750	F	276
Rest of WA	85+	15750	M	240
Rest of WA	85+	21000	F	660
Rest of WA	85+	21000	M	828
Rest of WA	85+	26250	F	1460
Rest of WA	85+	26250	M	714
Rest of WA	85+	34125	F	672
Rest of WA	85+	34125	M	382
Rest of WA	85+	42000	F	286
Rest of WA	85+	42000	M	281
Rest of WA	85+	52500	F	212
Rest of WA	85+	52500	M	173
Rest of WA	85+	65625	F	87
Rest of WA	85+	65625	M	103
Rest of WA	85+	78750	F	45
Rest of WA	85+	78750	M	49
Rest of WA	85+	91875	F	72
Rest of WA	85+	91875	M	73
Rest of WA	85+	105000	F	21
Rest of WA	85+	105000	M	25
Rest of WA	85+	157500	F	37
Rest of WA	85+	157500	M	36
Rest of WA	85+	183750	F	15
Rest of WA	85+	183750	M	15
Rest of WA	85+	Inf	F	29
Rest of WA	85+	Inf	M	38
No usual address (Tas.)	15-19		F	9
No usual address (Tas.)	15-19		M	7
No usual address (Tas.)	15-19	0	F	15
No usual address (Tas.)	15-19	0	M	10
No usual address (Tas.)	15-19	7875	F	8
No usual address (Tas.)	15-19	15750	F	19
No usual address (Tas.)	15-19	15750	M	11
No usual address (Tas.)	15-19	21000	F	10
No usual address (Tas.)	15-19	21000	M	3
No usual address (Tas.)	15-19	26250	F	3
No usual address (Tas.)	20-24		F	6
No usual address (Tas.)	20-24		M	9
No usual address (Tas.)	20-24	0	F	7
No usual address (Tas.)	20-24	0	M	4
No usual address (Tas.)	20-24	7875	M	6
No usual address (Tas.)	20-24	15750	F	15
No usual address (Tas.)	20-24	15750	M	14
No usual address (Tas.)	20-24	21000	F	13
No usual address (Tas.)	20-24	21000	M	8
No usual address (Tas.)	20-24	26250	F	7
No usual address (Tas.)	20-24	26250	M	8
No usual address (Tas.)	20-24	34125	F	8
No usual address (Tas.)	20-24	42000	F	5
No usual address (Tas.)	20-24	42000	M	4
No usual address (Tas.)	20-24	52500	M	5
No usual address (Tas.)	20-24	78750	M	3
No usual address (Tas.)	25-34		F	11
No usual address (Tas.)	25-34		M	16
No usual address (Tas.)	25-34	0	F	8
No usual address (Tas.)	25-34	0	M	10
No usual address (Tas.)	25-34	7875	F	3
No usual address (Tas.)	25-34	7875	M	3
No usual address (Tas.)	25-34	15750	F	4
No usual address (Tas.)	25-34	15750	M	14
No usual address (Tas.)	25-34	21000	F	13
No usual address (Tas.)	25-34	21000	M	20
No usual address (Tas.)	25-34	26250	F	11
No usual address (Tas.)	25-34	26250	M	14
No usual address (Tas.)	25-34	34125	F	13
No usual address (Tas.)	25-34	34125	M	17
No usual address (Tas.)	25-34	42000	F	4
No usual address (Tas.)	25-34	42000	M	11
No usual address (Tas.)	25-34	52500	F	15
No usual address (Tas.)	25-34	52500	M	4
No usual address (Tas.)	25-34	65625	F	9
No usual address (Tas.)	25-34	65625	M	5
No usual address (Tas.)	25-34	78750	F	6
No usual address (Tas.)	25-34	78750	M	8
No usual address (Tas.)	25-34	91875	F	4
No usual address (Tas.)	25-34	91875	M	7
No usual address (Tas.)	25-34	157500	M	3
No usual address (Tas.)	35-44		F	18
No usual address (Tas.)	35-44		M	7
No usual address (Tas.)	35-44	0	F	6
No usual address (Tas.)	35-44	7875	M	4
No usual address (Tas.)	35-44	15750	F	13
No usual address (Tas.)	35-44	15750	M	16
No usual address (Tas.)	35-44	21000	F	12
No usual address (Tas.)	35-44	21000	M	24
No usual address (Tas.)	35-44	26250	F	10
No usual address (Tas.)	35-44	26250	M	8
No usual address (Tas.)	35-44	34125	F	10
No usual address (Tas.)	35-44	34125	M	12
No usual address (Tas.)	35-44	42000	F	3
No usual address (Tas.)	35-44	42000	M	9
No usual address (Tas.)	35-44	52500	F	6
No usual address (Tas.)	35-44	52500	M	6
No usual address (Tas.)	35-44	65625	F	9
No usual address (Tas.)	35-44	65625	M	9
No usual address (Tas.)	35-44	105000	M	5
No usual address (Tas.)	35-44	157500	M	3
No usual address (Tas.)	45-54		F	10
No usual address (Tas.)	45-54		M	21
No usual address (Tas.)	45-54	0	F	10
No usual address (Tas.)	45-54	0	M	7
No usual address (Tas.)	45-54	15750	F	10
No usual address (Tas.)	45-54	15750	M	12
No usual address (Tas.)	45-54	21000	F	7
No usual address (Tas.)	45-54	21000	M	20
No usual address (Tas.)	45-54	26250	F	10
No usual address (Tas.)	45-54	26250	M	31
No usual address (Tas.)	45-54	34125	F	6
No usual address (Tas.)	45-54	34125	M	13
No usual address (Tas.)	45-54	42000	F	7
No usual address (Tas.)	45-54	42000	M	6
No usual address (Tas.)	45-54	52500	F	3
No usual address (Tas.)	45-54	52500	M	5
No usual address (Tas.)	45-54	65625	F	6
No usual address (Tas.)	45-54	65625	M	4
No usual address (Tas.)	45-54	78750	M	4
No usual address (Tas.)	45-54	91875	F	5
No usual address (Tas.)	45-54	157500	F	4
No usual address (Tas.)	45-54	157500	M	5
No usual address (Tas.)	55-64		F	28
No usual address (Tas.)	55-64		M	26
No usual address (Tas.)	55-64	0	F	7
No usual address (Tas.)	55-64	0	M	10
No usual address (Tas.)	55-64	7875	F	4
No usual address (Tas.)	55-64	7875	M	9
No usual address (Tas.)	55-64	15750	F	11
No usual address (Tas.)	55-64	15750	M	3
No usual address (Tas.)	55-64	21000	F	19
No usual address (Tas.)	55-64	21000	M	13
No usual address (Tas.)	55-64	26250	F	11
No usual address (Tas.)	55-64	26250	M	10
No usual address (Tas.)	55-64	34125	F	3
No usual address (Tas.)	55-64	34125	M	12
No usual address (Tas.)	55-64	42000	F	3
No usual address (Tas.)	55-64	42000	M	9
No usual address (Tas.)	55-64	52500	F	7
No usual address (Tas.)	55-64	52500	M	3
No usual address (Tas.)	55-64	65625	F	5
No usual address (Tas.)	55-64	78750	M	7
No usual address (Tas.)	55-64	91875	M	5
No usual address (Tas.)	55-64	105000	M	6
No usual address (Tas.)	55-64	157500	F	6
No usual address (Tas.)	55-64	157500	M	4
No usual address (Tas.)	65-74		F	30
No usual address (Tas.)	65-74		M	40
No usual address (Tas.)	65-74	15750	M	4
No usual address (Tas.)	65-74	21000	F	13
No usual address (Tas.)	65-74	21000	M	15
No usual address (Tas.)	65-74	26250	F	13
No usual address (Tas.)	65-74	26250	M	15
No usual address (Tas.)	65-74	34125	F	5
No usual address (Tas.)	65-74	34125	M	8
No usual address (Tas.)	65-74	42000	F	3
No usual address (Tas.)	65-74	52500	F	6
No usual address (Tas.)	65-74	65625	F	7
No usual address (Tas.)	65-74	65625	M	3
No usual address (Tas.)	65-74	78750	M	4
No usual address (Tas.)	75-84		F	5
No usual address (Tas.)	75-84		M	4
No usual address (Tas.)	75-84	21000	M	5
No usual address (Tas.)	75-84	26250	F	3
No usual address (Tas.)	75-84	26250	M	3
Migratory - Offshore - Shipping (Tas.)	35-44	Inf	M	3
Migratory - Offshore - Shipping (Tas.)	45-54	183750	M	3
Greater Hobart	15-19		F	358
Greater Hobart	15-19		M	375
Greater Hobart	15-19	0	F	2561
Greater Hobart	15-19	0	M	3199
Greater Hobart	15-19	7875	F	1574
Greater Hobart	15-19	7875	M	1305
Greater Hobart	15-19	15750	F	915
Greater Hobart	15-19	15750	M	748
Greater Hobart	15-19	21000	F	349
Greater Hobart	15-19	21000	M	256
Greater Hobart	15-19	26250	F	229
Greater Hobart	15-19	26250	M	260
Greater Hobart	15-19	34125	F	209
Greater Hobart	15-19	34125	M	338
Greater Hobart	15-19	42000	F	121
Greater Hobart	15-19	42000	M	178
Greater Hobart	15-19	52500	F	78
Greater Hobart	15-19	52500	M	120
Greater Hobart	15-19	65625	F	36
Greater Hobart	15-19	65625	M	50
Greater Hobart	15-19	78750	F	12
Greater Hobart	15-19	78750	M	15
Greater Hobart	15-19	91875	M	9
Greater Hobart	15-19	105000	F	4
Greater Hobart	15-19	105000	M	8
Greater Hobart	15-19	157500	F	3
Greater Hobart	15-19	183750	M	5
Greater Hobart	15-19	Inf	F	11
Greater Hobart	15-19	Inf	M	3
Greater Hobart	20-24		F	381
Greater Hobart	20-24		M	423
Greater Hobart	20-24	0	F	568
Greater Hobart	20-24	0	M	655
Greater Hobart	20-24	7875	F	294
Greater Hobart	20-24	7875	M	316
Greater Hobart	20-24	15750	F	770
Greater Hobart	20-24	15750	M	795
Greater Hobart	20-24	21000	F	731
Greater Hobart	20-24	21000	M	663
Greater Hobart	20-24	26250	F	666
Greater Hobart	20-24	26250	M	541
Greater Hobart	20-24	34125	F	879
Greater Hobart	20-24	34125	M	775
Greater Hobart	20-24	42000	F	829
Greater Hobart	20-24	42000	M	866
Greater Hobart	20-24	52500	F	820
Greater Hobart	20-24	52500	M	960
Greater Hobart	20-24	65625	F	723
Greater Hobart	20-24	65625	M	786
Greater Hobart	20-24	78750	F	436
Greater Hobart	20-24	78750	M	392
Greater Hobart	20-24	91875	F	153
Greater Hobart	20-24	91875	M	176
Greater Hobart	20-24	105000	F	52
Greater Hobart	20-24	105000	M	59
Greater Hobart	20-24	157500	F	26
Greater Hobart	20-24	157500	M	32
Greater Hobart	20-24	183750	F	4
Greater Hobart	20-24	183750	M	11
Greater Hobart	20-24	Inf	F	16
Greater Hobart	20-24	Inf	M	25
Greater Hobart	25-34		F	977
Greater Hobart	25-34		M	1218
Greater Hobart	25-34	0	F	1488
Greater Hobart	25-34	0	M	821
Greater Hobart	25-34	7875	F	372
Greater Hobart	25-34	7875	M	218
Greater Hobart	25-34	15750	F	821
Greater Hobart	25-34	15750	M	619
Greater Hobart	25-34	21000	F	1046
Greater Hobart	25-34	21000	M	891
Greater Hobart	25-34	26250	F	1243
Greater Hobart	25-34	26250	M	924
Greater Hobart	25-34	34125	F	2000
Greater Hobart	25-34	34125	M	1346
Greater Hobart	25-34	42000	F	2077
Greater Hobart	25-34	42000	M	1628
Greater Hobart	25-34	52500	F	2344
Greater Hobart	25-34	52500	M	2669
Greater Hobart	25-34	65625	F	2578
Greater Hobart	25-34	65625	M	3322
Greater Hobart	25-34	78750	F	1808
Greater Hobart	25-34	78750	M	2183
Greater Hobart	25-34	91875	F	1304
Greater Hobart	25-34	91875	M	1563
Greater Hobart	25-34	105000	F	831
Greater Hobart	25-34	105000	M	978
Greater Hobart	25-34	157500	F	766
Greater Hobart	25-34	157500	M	1183
Greater Hobart	25-34	183750	F	77
Greater Hobart	25-34	183750	M	161
Greater Hobart	25-34	Inf	F	97
Greater Hobart	25-34	Inf	M	208
Greater Hobart	35-44		F	700
Greater Hobart	35-44		M	911
Greater Hobart	35-44	0	F	792
Greater Hobart	35-44	0	M	378
Greater Hobart	35-44	7875	F	296
Greater Hobart	35-44	7875	M	106
Greater Hobart	35-44	15750	F	510
Greater Hobart	35-44	15750	M	384
Greater Hobart	35-44	21000	F	703
Greater Hobart	35-44	21000	M	519
Greater Hobart	35-44	26250	F	945
Greater Hobart	35-44	26250	M	559
Greater Hobart	35-44	34125	F	1359
Greater Hobart	35-44	34125	M	616
Greater Hobart	35-44	42000	F	1534
Greater Hobart	35-44	42000	M	839
Greater Hobart	35-44	52500	F	1747
Greater Hobart	35-44	52500	M	1389
Greater Hobart	35-44	65625	F	1975
Greater Hobart	35-44	65625	M	2044
Greater Hobart	35-44	78750	F	1501
Greater Hobart	35-44	78750	M	1643
Greater Hobart	35-44	91875	F	1315
Greater Hobart	35-44	91875	M	1564
Greater Hobart	35-44	105000	F	962
Greater Hobart	35-44	105000	M	1249
Greater Hobart	35-44	157500	F	1414
Greater Hobart	35-44	157500	M	2212
Greater Hobart	35-44	183750	F	182
Greater Hobart	35-44	183750	M	366
Greater Hobart	35-44	Inf	F	312
Greater Hobart	35-44	Inf	M	620
Greater Hobart	45-54		F	605
Greater Hobart	45-54		M	749
Greater Hobart	45-54	0	F	646
Greater Hobart	45-54	0	M	328
Greater Hobart	45-54	7875	F	264
Greater Hobart	45-54	7875	M	104
Greater Hobart	45-54	15750	F	508
Greater Hobart	45-54	15750	M	369
Greater Hobart	45-54	21000	F	719
Greater Hobart	45-54	21000	M	543
Greater Hobart	45-54	26250	F	952
Greater Hobart	45-54	26250	M	644
Greater Hobart	45-54	34125	F	1178
Greater Hobart	45-54	34125	M	525
Greater Hobart	45-54	42000	F	1286
Greater Hobart	45-54	42000	M	599
Greater Hobart	45-54	52500	F	1429
Greater Hobart	45-54	52500	M	1053
Greater Hobart	45-54	65625	F	1789
Greater Hobart	45-54	65625	M	1591
Greater Hobart	45-54	78750	F	1412
Greater Hobart	45-54	78750	M	1415
Greater Hobart	45-54	91875	F	1400
Greater Hobart	45-54	91875	M	1430
Greater Hobart	45-54	105000	F	1085
Greater Hobart	45-54	105000	M	1224
Greater Hobart	45-54	157500	F	1508
Greater Hobart	45-54	157500	M	2303
Greater Hobart	45-54	183750	F	243
Greater Hobart	45-54	183750	M	458
Greater Hobart	45-54	Inf	F	405
Greater Hobart	45-54	Inf	M	872
Greater Hobart	55-64		F	629
Greater Hobart	55-64		M	694
Greater Hobart	55-64	0	F	1214
Greater Hobart	55-64	0	M	550
Greater Hobart	55-64	7875	F	439
Greater Hobart	55-64	7875	M	218
Greater Hobart	55-64	15750	F	777
Greater Hobart	55-64	15750	M	495
Greater Hobart	55-64	21000	F	1227
Greater Hobart	55-64	21000	M	830
Greater Hobart	55-64	26250	F	1401
Greater Hobart	55-64	26250	M	948
Greater Hobart	55-64	34125	F	1377
Greater Hobart	55-64	34125	M	836
Greater Hobart	55-64	42000	F	1275
Greater Hobart	55-64	42000	M	762
Greater Hobart	55-64	52500	F	1365
Greater Hobart	55-64	52500	M	1202
Greater Hobart	55-64	65625	F	1642
Greater Hobart	55-64	65625	M	1722
Greater Hobart	55-64	78750	F	1168
Greater Hobart	55-64	78750	M	1302
Greater Hobart	55-64	91875	F	1046
Greater Hobart	55-64	91875	M	1243
Greater Hobart	55-64	105000	F	693
Greater Hobart	55-64	105000	M	893
Greater Hobart	55-64	157500	F	995
Greater Hobart	55-64	157500	M	1589
Greater Hobart	55-64	183750	F	154
Greater Hobart	55-64	183750	M	333
Greater Hobart	55-64	Inf	F	261
Greater Hobart	55-64	Inf	M	651
Greater Hobart	65-74		F	745
Greater Hobart	65-74		M	684
Greater Hobart	65-74	0	F	779
Greater Hobart	65-74	0	M	479
Greater Hobart	65-74	7875	F	475
Greater Hobart	65-74	7875	M	275
Greater Hobart	65-74	15750	F	940
Greater Hobart	65-74	15750	M	600
Greater Hobart	65-74	21000	F	2200
Greater Hobart	65-74	21000	M	1741
Greater Hobart	65-74	26250	F	2615
Greater Hobart	65-74	26250	M	1594
Greater Hobart	65-74	34125	F	1852
Greater Hobart	65-74	34125	M	1220
Greater Hobart	65-74	42000	F	1327
Greater Hobart	65-74	42000	M	1125
Greater Hobart	65-74	52500	F	946
Greater Hobart	65-74	52500	M	1041
Greater Hobart	65-74	65625	F	742
Greater Hobart	65-74	65625	M	1224
Greater Hobart	65-74	78750	F	406
Greater Hobart	65-74	78750	M	709
Greater Hobart	65-74	91875	F	285
Greater Hobart	65-74	91875	M	533
Greater Hobart	65-74	105000	F	179
Greater Hobart	65-74	105000	M	301
Greater Hobart	65-74	157500	F	196
Greater Hobart	65-74	157500	M	426
Greater Hobart	65-74	183750	F	38
Greater Hobart	65-74	183750	M	117
Greater Hobart	65-74	Inf	F	93
Greater Hobart	65-74	Inf	M	262
Greater Hobart	75-84		F	726
Greater Hobart	75-84		M	500
Greater Hobart	75-84	0	F	255
Greater Hobart	75-84	0	M	218
Greater Hobart	75-84	7875	F	182
Greater Hobart	75-84	7875	M	124
Greater Hobart	75-84	15750	F	477
Greater Hobart	75-84	15750	M	340
Greater Hobart	75-84	21000	F	1433
Greater Hobart	75-84	21000	M	1337
Greater Hobart	75-84	26250	F	2125
Greater Hobart	75-84	26250	M	1044
Greater Hobart	75-84	34125	F	1094
Greater Hobart	75-84	34125	M	749
Greater Hobart	75-84	42000	F	687
Greater Hobart	75-84	42000	M	608
Greater Hobart	75-84	52500	F	408
Greater Hobart	75-84	52500	M	516
Greater Hobart	75-84	65625	F	274
Greater Hobart	75-84	65625	M	442
Greater Hobart	75-84	78750	F	98
Greater Hobart	75-84	78750	M	220
Greater Hobart	75-84	91875	F	101
Greater Hobart	75-84	91875	M	162
Greater Hobart	75-84	105000	F	47
Greater Hobart	75-84	105000	M	76
Greater Hobart	75-84	157500	F	55
Greater Hobart	75-84	157500	M	110
Greater Hobart	75-84	183750	F	27
Greater Hobart	75-84	183750	M	34
Greater Hobart	75-84	Inf	F	57
Greater Hobart	75-84	Inf	M	78
Greater Hobart	85+		F	621
Greater Hobart	85+		M	276
Greater Hobart	85+	0	F	103
Greater Hobart	85+	0	M	55
Greater Hobart	85+	7875	F	48
Greater Hobart	85+	7875	M	27
Greater Hobart	85+	15750	F	175
Greater Hobart	85+	15750	M	106
Greater Hobart	85+	21000	F	375
Greater Hobart	85+	21000	M	361
Greater Hobart	85+	26250	F	1036
Greater Hobart	85+	26250	M	435
Greater Hobart	85+	34125	F	468
Greater Hobart	85+	34125	M	246
Greater Hobart	85+	42000	F	275
Greater Hobart	85+	42000	M	197
Greater Hobart	85+	52500	F	175
Greater Hobart	85+	52500	M	153
Greater Hobart	85+	65625	F	91
Greater Hobart	85+	65625	M	95
Greater Hobart	85+	78750	F	38
Greater Hobart	85+	78750	M	52
Greater Hobart	85+	91875	F	50
Greater Hobart	85+	91875	M	41
Greater Hobart	85+	105000	F	12
Greater Hobart	85+	105000	M	12
Greater Hobart	85+	157500	F	24
Greater Hobart	85+	157500	M	26
Greater Hobart	85+	183750	F	8
Greater Hobart	85+	183750	M	8
Greater Hobart	85+	Inf	F	20
Greater Hobart	85+	Inf	M	24
Rest of Tas.	15-19		F	537
Rest of Tas.	15-19		M	650
Rest of Tas.	15-19	0	F	2833
Rest of Tas.	15-19	0	M	3577
Rest of Tas.	15-19	7875	F	1964
Rest of Tas.	15-19	7875	M	1420
Rest of Tas.	15-19	15750	F	1200
Rest of Tas.	15-19	15750	M	939
Rest of Tas.	15-19	21000	F	444
Rest of Tas.	15-19	21000	M	362
Rest of Tas.	15-19	26250	F	366
Rest of Tas.	15-19	26250	M	382
Rest of Tas.	15-19	34125	F	312
Rest of Tas.	15-19	34125	M	563
Rest of Tas.	15-19	42000	F	198
Rest of Tas.	15-19	42000	M	350
Rest of Tas.	15-19	52500	F	104
Rest of Tas.	15-19	52500	M	216
Rest of Tas.	15-19	65625	F	47
Rest of Tas.	15-19	65625	M	85
Rest of Tas.	15-19	78750	F	13
Rest of Tas.	15-19	78750	M	21
Rest of Tas.	15-19	91875	F	7
Rest of Tas.	15-19	91875	M	10
Rest of Tas.	15-19	105000	F	3
Rest of Tas.	15-19	105000	M	12
Rest of Tas.	15-19	Inf	F	14
Rest of Tas.	15-19	Inf	M	10
Rest of Tas.	20-24		F	512
Rest of Tas.	20-24		M	603
Rest of Tas.	20-24	0	F	365
Rest of Tas.	20-24	0	M	503
Rest of Tas.	20-24	7875	F	215
Rest of Tas.	20-24	7875	M	235
Rest of Tas.	20-24	15750	F	717
Rest of Tas.	20-24	15750	M	742
Rest of Tas.	20-24	21000	F	708
Rest of Tas.	20-24	21000	M	583
Rest of Tas.	20-24	26250	F	703
Rest of Tas.	20-24	26250	M	557
Rest of Tas.	20-24	34125	F	1054
Rest of Tas.	20-24	34125	M	762
Rest of Tas.	20-24	42000	F	1075
Rest of Tas.	20-24	42000	M	1033
Rest of Tas.	20-24	52500	F	1110
