SA2_NAME16	Sex	persons
Scarborough	F	9017
Scarborough	M	8533
Stirling - Osborne Park	F	7478
Stirling - Osborne Park	M	7144
Trigg - North Beach - Watermans Bay	F	4087
Trigg - North Beach - Watermans Bay	M	3877
Tuart Hill - Joondanna	F	6732
Tuart Hill - Joondanna	M	6087
Wembley Downs - Churchlands - Woodlands	F	7591
Wembley Downs - Churchlands - Woodlands	M	7454
Yokine - Coolbinia - Menora	F	8950
Yokine - Coolbinia - Menora	M	8118
Dianella - North	F	6078
Dianella - North	M	5846
Dianella - South	F	6799
Dianella - South	M	6186
Alexander Heights - Koondoola	F	5830
Alexander Heights - Koondoola	M	5853
Butler - Merriwa - Ridgewood	F	12266
Butler - Merriwa - Ridgewood	M	11424
Carramar	F	9567
Carramar	M	9076
Clarkson	F	7070
Clarkson	M	6831
Girrawheen	F	4432
Girrawheen	M	4471
Marangaroo	F	5322
Marangaroo	M	5165
Mindarie - Quinns Rocks - Jindalee	F	10474
Mindarie - Quinns Rocks - Jindalee	M	10287
Neerabup National Park	M	4
Tapping - Ashby - Sinagra	F	6895
Tapping - Ashby - Sinagra	M	6670
Alkimos - Eglinton	F	7227
Alkimos - Eglinton	M	6679
Carabooda - Pinjar	F	342
Carabooda - Pinjar	M	385
Two Rocks	F	1856
Two Rocks	M	1968
Yanchep	F	5618
Yanchep	M	5393
Hocking - Pearsall	F	6751
Hocking - Pearsall	M	6382
Landsdale	F	7691
Landsdale	M	7709
Madeley - Darch	F	7202
Madeley - Darch	M	6994
Wanneroo - Sinagra	F	7441
Wanneroo - Sinagra	M	7236
Armadale - Wungong - Brookdale	F	11872
Armadale - Wungong - Brookdale	M	11298
Ashendon - Lesley	M	3
Camillo - Champion Lakes	F	2881
Camillo - Champion Lakes	M	2906
Kelmscott	F	5351
Kelmscott	M	5251
Mount Nasura - Mount Richon - Bedfordale	F	4120
Mount Nasura - Mount Richon - Bedfordale	M	4122
Roleystone	F	3585
Roleystone	M	3658
Seville Grove	F	5709
Seville Grove	M	5693
Harrisdale	F	5919
Harrisdale	M	5747
Piara Waters - Forrestdale	F	8135
Piara Waters - Forrestdale	M	7916
Belmont - Ascot - Redcliffe	F	7405
Belmont - Ascot - Redcliffe	M	7677
East Victoria Park - Carlisle	F	8547
East Victoria Park - Carlisle	M	8691
Perth Airport	F	7
Perth Airport	M	14
Victoria Park - Lathlain - Burswood	F	7749
Victoria Park - Lathlain - Burswood	M	8061
Cloverdale	F	4442
Cloverdale	M	4419
Kewdale	F	3710
Kewdale	M	3689
Rivervale	F	5282
Rivervale	M	5614
Bentley - Wilson - St James	F	10217
Bentley - Wilson - St James	M	10403
Canning Vale - West	F	5119
Canning Vale - West	M	4957
Canning Vale Commercial	M	3
Cannington - Queens Park	F	10112
Cannington - Queens Park	M	10539
Parkwood - Ferndale - Lynwood	F	7080
Parkwood - Ferndale - Lynwood	M	6912
Riverton - Shelley - Rossmoyne	F	7477
Riverton - Shelley - Rossmoyne	M	7037
Welshpool	M	12
Willetton	F	9731
Willetton	M	9533
Beckenham - Kenwick - Langford	F	9823
Beckenham - Kenwick - Langford	M	10457
Canning Vale - East	F	11985
Canning Vale - East	M	12425
Gosnells	F	10664
Gosnells	M	10477
Huntingdale - Southern River	F	11062
Huntingdale - Southern River	M	10808
Maddington - Orange Grove - Martin	F	7410
Maddington - Orange Grove - Martin	M	7590
Thornlie	F	11935
Thornlie	M	11726
Forrestfield - Wattle Grove	F	9925
Forrestfield - Wattle Grove	M	9801
High Wycombe	F	6169
High Wycombe	M	6029
Kalamunda - Maida Vale - Gooseberry Hill	F	7693
Kalamunda - Maida Vale - Gooseberry Hill	M	7442
Lesmurdie - Bickley - Carmel	F	5866
Lesmurdie - Bickley - Carmel	M	5832
Byford	F	10481
Byford	M	9986
Mundijong	F	3559
Mundijong	M	3610
Serpentine - Jarrahdale	F	2093
Serpentine - Jarrahdale	M	2506
Como	F	7765
Como	M	6809
Manning - Waterford	F	5763
Manning - Waterford	M	5893
South Perth - Kensington	F	8653
South Perth - Kensington	M	8571
Banjup	F	11086
Banjup	M	10664
Bibra Industrial	F	4
Bibra Industrial	M	14
Coogee	F	4979
Coogee	M	4844
Coolbellup	F	4347
Coolbellup	M	4155
Hamilton Hill	F	5826
Hamilton Hill	M	5500
Henderson	F	4
Henderson	M	4
North Coogee	F	1905
North Coogee	M	1832
South Lake - Cockburn Central	F	5851
South Lake - Cockburn Central	M	5875
Spearwood	F	5779
Spearwood	M	5485
Success - Hammond Park	F	8827
Success - Hammond Park	M	8632
Yangebup	F	3851
Yangebup	M	3781
Beeliar - Wattleup	F	5116
Beeliar - Wattleup	M	5014
Jandakot	F	1198
Jandakot	M	1249
East Fremantle	F	4102
East Fremantle	M	3721
Fremantle	F	8579
Fremantle	M	8140
Fremantle - South	F	7911
Fremantle - South	M	7460
O'Connor (WA)	F	3
O'Connor (WA)	M	4
Wellard (West) - Bertram	F	9045
Wellard (West) - Bertram	M	8907
Calista	F	3705
Calista	M	3729
Hope Valley - Postans	F	40
Hope Valley - Postans	M	39
Kwinana Industrial	F	10
Kwinana Industrial	M	15
Parmelia - Orelia	F	5591
Parmelia - Orelia	M	5700
Casuarina - Wandi	F	3992
Casuarina - Wandi	M	5094
Applecross - Ardross	F	6123
Applecross - Ardross	M	5600
Bateman	F	1969
Bateman	M	1867
Bicton - Palmyra	F	7836
Bicton - Palmyra	M	6939
Booragoon	F	7988
Booragoon	M	7492
Bull Creek	F	4148
Bull Creek	M	3883
Leeming	F	5512
Leeming	M	5366
Melville	F	9221
Melville	M	8233
Murdoch - Kardinya	F	6495
Murdoch - Kardinya	M	5997
Willagee	F	2896
Willagee	M	2551
Winthrop	F	3027
Winthrop	M	2991
Cooloongup	F	4289
Cooloongup	M	4219
Port Kennedy	F	6813
Port Kennedy	M	6671
Rockingham	F	8171
Rockingham	M	8236
Safety Bay - Shoalwater	F	6041
Safety Bay - Shoalwater	M	6002
Singleton - Golden Bay - Secret Harbour	F	11100
Singleton - Golden Bay - Secret Harbour	M	11079
Waikiki	F	6353
Waikiki	M	6181
Warnbro	F	5448
Warnbro	M	5296
Baldivis - North	F	5936
Baldivis - North	M	5711
Baldivis - South	F	13378
Baldivis - South	M	12671
Karnup	F	1074
Karnup	M	1022
Albany	F	7946
Albany	M	6882
Albany Surrounds	F	1759
Albany Surrounds	M	1949
Bayonet Head - Lower King	F	2687
Bayonet Head - Lower King	M	2527
Denmark	F	3226
Denmark	M	3084
Gnowangerup	F	1320
Gnowangerup	M	1542
Katanning	F	2182
Katanning	M	2325
Kojonup	F	1976
Kojonup	M	2074
Little Grove - Elleker	F	1636
Little Grove - Elleker	M	2049
McKail - Willyung	F	5704
McKail - Willyung	M	5631
Plantagenet	F	2610
Plantagenet	M	2775
Chittering	F	2924
Chittering	M	3005
Cunderdin	F	1853
Cunderdin	M	1934
Dowerin	F	1796
Dowerin	M	2008
Gingin - Dandaragan	F	4231
Gingin - Dandaragan	M	4702
Merredin	F	2367
Merredin	M	2529
Moora	F	2177
Moora	M	2295
Mukinbudin	F	1305
Mukinbudin	M	1702
Northam	F	5619
Northam	M	5744
Toodyay	F	2229
Toodyay	M	2370
York - Beverley	F	2568
York - Beverley	M	2589
Brookton	F	1710
Brookton	M	1796
Kulin	F	1996
Kulin	M	2253
Murray	F	1156
Murray	M	1215
Narrogin	F	2227
Narrogin	M	2148
Wagin	F	2358
Wagin	M	2500
Broome	F	7553
Broome	M	7108
Derby - West Kimberley	F	3492
Derby - West Kimberley	M	3548
Halls Creek	F	1806
Halls Creek	M	1797
Kununurra	F	3775
Kununurra	M	3699
Roebuck	F	1151
Roebuck	M	1151
East Pilbara	F	1636
East Pilbara	M	4274
Newman	F	2047
Newman	M	2191
Port Hedland	F	2027
Port Hedland	M	2230
South Hedland	F	5249
South Hedland	M	5801
Ashburton (WA)	F	3096
Ashburton (WA)	M	4297
Karratha	F	8036
Karratha	M	8976
Roebourne	F	2130
Roebourne	M	3058
Esperance	F	6019
Esperance	M	5987
Esperance Surrounds	F	1863
Esperance Surrounds	M	2108
Carnarvon	F	2334
Carnarvon	M	2545
Exmouth	F	2247
Exmouth	M	2417
Boulder	F	3242
Boulder	M	3910
Kalgoorlie	F	6302
Kalgoorlie	M	6909
Kalgoorlie - North	F	4263
Kalgoorlie - North	M	4446
Kambalda - Coolgardie - Norseman	F	1963
Kambalda - Coolgardie - Norseman	M	2428
Leinster - Leonora	F	1857
Leinster - Leonora	M	2948
Geraldton	F	6172
Geraldton	M	5724
Geraldton - East	F	3813
Geraldton - East	M	4015
Geraldton - North	F	4291
Geraldton - North	M	4253
Geraldton - South	F	5285
Geraldton - South	M	5043
Irwin	F	1851
Irwin	M	1831
Meekatharra	F	1225
Meekatharra	M	1927
Morawa	F	1764
Morawa	M	2116
Northampton - Mullewa - Greenough	F	2696
Northampton - Mullewa - Greenough	M	2980
Migratory - Offshore - Shipping (WA)	F	58
Migratory - Offshore - Shipping (WA)	M	455
No usual address (WA)	F	3416
No usual address (WA)	M	4639
Bridgewater - Gagebrook	F	4241
Bridgewater - Gagebrook	M	3909
Brighton - Pontville	F	3304
Brighton - Pontville	M	3143
Old Beach - Otago	F	2526
Old Beach - Otago	M	2464
Bellerive - Rosny	F	3428
Bellerive - Rosny	M	3100
Cambridge	F	4247
Cambridge	M	4326
Geilston Bay - Risdon	F	1782
Geilston Bay - Risdon	M	1671
Howrah - Tranmere	F	6070
Howrah - Tranmere	M	5557
Lindisfarne - Rose Bay	F	4170
Lindisfarne - Rose Bay	M	3665
Mornington - Warrane	F	2619
Mornington - Warrane	M	2545
Risdon Vale	F	1540
Risdon Vale	M	1963
Rokeby	F	4186
Rokeby	M	3690
South Arm	F	2307
South Arm	M	2309
Austins Ferry - Granton	F	2142
Austins Ferry - Granton	M	2157
Berriedale - Chigwell	F	2896
Berriedale - Chigwell	M	2853
Claremont (Tas.)	F	4318
Claremont (Tas.)	M	4080
Derwent Park - Lutana	F	2369
Derwent Park - Lutana	M	2345
Glenorchy	F	6251
Glenorchy	M	6037
Montrose - Rosetta	F	2661
Montrose - Rosetta	M	2480
Moonah	F	2865
Moonah	M	2870
New Norfolk	F	3712
New Norfolk	M	3578
West Moonah	F	2190
West Moonah	M	2207
Kingston - Huntingfield	F	7009
Kingston - Huntingfield	M	6459
Kingston Beach - Blackmans Bay	F	5763
Kingston Beach - Blackmans Bay	M	5287
Margate - Snug	F	4298
Margate - Snug	M	4182
Taroona - Bonnet Hill	F	1927
Taroona - Bonnet Hill	M	1715
Hobart	F	4663
Hobart	M	4360
Lenah Valley - Mount Stuart	F	4644
Lenah Valley - Mount Stuart	M	4388
Mount Nelson - Dynnyrne	F	2534
Mount Nelson - Dynnyrne	M	2518
New Town	F	3381
New Town	M	3223
Sandy Bay	F	6306
Sandy Bay	M	6017
South Hobart - Fern Tree	F	3470
South Hobart - Fern Tree	M	3260
West Hobart	F	3321
West Hobart	M	3076
Dodges Ferry - Lewisham	F	4227
Dodges Ferry - Lewisham	M	4294
Sorell - Richmond	F	5184
Sorell - Richmond	M	4811
Invermay	F	1735
Invermay	M	1767
Kings Meadows - Punchbowl	F	2614
Kings Meadows - Punchbowl	M	2327
Launceston	F	2762
Launceston	M	2660
Legana	F	2423
Legana	M	2346
Mowbray	F	1965
Mowbray	M	2081
Newnham - Mayfield	F	4825
Newnham - Mayfield	M	4802
Newstead	F	2894
Newstead	M	2548
Norwood (Tas.)	F	2106
Norwood (Tas.)	M	1926
Prospect Vale - Blackstone	F	3587
Prospect Vale - Blackstone	M	3182
Ravenswood	F	1972
Ravenswood	M	1835
Riverside	F	3756
Riverside	M	3524
South Launceston	F	2545
South Launceston	M	2300
Summerhill - Prospect	F	2620
Summerhill - Prospect	M	2342
Trevallyn	F	2462
Trevallyn	M	2366
Waverley - St Leonards	F	1990
Waverley - St Leonards	M	1944
West Launceston	F	2189
West Launceston	M	2025
Youngtown - Relbia	F	2577
Youngtown - Relbia	M	2350
Beauty Point - Beaconsfield	F	2007
Beauty Point - Beaconsfield	M	2042
Deloraine	F	3067
Deloraine	M	3050
Grindelwald - Lanena	F	3091
Grindelwald - Lanena	M	3046
Hadspen - Carrick	F	1812
Hadspen - Carrick	M	1793
Westbury	F	2175
Westbury	M	2179
Dilston - Lilydale	F	2088
Dilston - Lilydale	M	2268
George Town	F	3521
George Town	M	3592
Longford	F	2274
Longford	M	2152
Northern Midlands	F	1827
Northern Midlands	M	1876
Perth - Evandale	F	2776
Perth - Evandale	M	2709
St Helens - Scamander	F	3307
St Helens - Scamander	M	3448
Flinders and Cape Barren Islands	F	446
Flinders and Cape Barren Islands	M	474
Scottsdale - Bridport	F	3451
Scottsdale - Bridport	M	3387
Central Highlands	F	1107
Central Highlands	M	1322
Derwent Valley	F	1563
Derwent Valley	M	1763
Southern Midlands	F	3235
Southern Midlands	M	3442
Wilderness - East	F	5
Wilderness - East	M	4
Bruny Island - Kettering	F	1685
Bruny Island - Kettering	M	1769
Cygnet	F	2444
Cygnet	M	2355
Geeveston - Dover	F	1961
Geeveston - Dover	M	2089
Huonville - Franklin	F	4750
Huonville - Franklin	M	4651
Forestier - Tasman	F	1239
Forestier - Tasman	M	1354
Triabunna - Bicheno	F	2423
Triabunna - Bicheno	M	2564
Acton - Upper Burnie	F	1708
Acton - Upper Burnie	M	1562
Burnie - Ulverstone Surrounds	F	2530
Burnie - Ulverstone Surrounds	M	2645
Burnie - Wivenhoe	F	1912
Burnie - Wivenhoe	M	1872
Parklands - Camdale	F	3612
Parklands - Camdale	M	3169
Penguin - Sulphur Creek	F	2786
Penguin - Sulphur Creek	M	2632
Romaine - Havenview	F	1830
Romaine - Havenview	M	1709
Somerset	F	2132
Somerset	M	1932
Ulverstone	F	3742
Ulverstone	M	3347
West Ulverstone	F	2384
West Ulverstone	M	2131
Wynyard	F	3328
Wynyard	M	3060
Devonport	F	7618
Devonport	M	6864
East Devonport	F	2611
East Devonport	M	2460
Latrobe	F	2784
Latrobe	M	2602
Miandetta - Don	F	1903
Miandetta - Don	M	1757
Port Sorell	F	3327
Port Sorell	M	3151
Quoiba - Spreyton	F	1524
Quoiba - Spreyton	M	1595
Sheffield - Railton	F	3224
Sheffield - Railton	M	3396
Turners Beach - Forth	F	1738
Turners Beach - Forth	M	1735
King Island	F	774
King Island	M	847
North West	F	1989
North West	M	2194
Smithton	F	1952
Smithton	M	1982
Waratah	F	1879
Waratah	M	1966
West Coast (Tas.)	F	2054
West Coast (Tas.)	M	2211
Migratory - Offshore - Shipping (Tas.)	M	13
No usual address (Tas.)	F	616
No usual address (Tas.)	M	758
Darwin Airport	F	4
Darwin Airport	M	10
Darwin City	F	3345
Darwin City	M	3806
Fannie Bay - The Gardens	F	1883
Fannie Bay - The Gardens	M	1712
Larrakeyah	F	1859
Larrakeyah	M	2091
Ludmilla - The Narrows	F	1313
Ludmilla - The Narrows	M	1253
Parap	F	1429
Parap	M	1386
Stuart Park	F	2042
Stuart Park	M	2058
Woolner - Bayview - Winnellie	F	1378
Woolner - Bayview - Winnellie	M	1479
Alawa	F	1051
Alawa	M	1027
Anula	F	1222
Anula	M	1157
Berrimah	F	838
Berrimah	M	878
Brinkin - Nakara	F	1676
Brinkin - Nakara	M	1750
Charles Darwin	M	3
Coconut Grove	F	1494
Coconut Grove	M	1400
East Arm	F	9
East Arm	M	10
Jingili	F	943
Jingili	M	900
Karama	F	2448
Karama	M	2359
Leanyer	F	2319
Leanyer	M	2279
Lyons (NT)	F	2997
Lyons (NT)	M	3011
Malak - Marrara	F	2194
Malak - Marrara	M	2145
Millner	F	1337
Millner	M	1236
Moil	F	1001
Moil	M	994
Nightcliff	F	1978
Nightcliff	M	1902
Rapid Creek	F	1651
Rapid Creek	M	1614
Tiwi	F	1315
Tiwi	M	1196
Wagaman	F	984
Wagaman	M	1037
Wanguri	F	910
Wanguri	M	928
Wulagi	F	1269
Wulagi	M	1242
Howard Springs	F	1825
Howard Springs	M	3274
Humpty Doo	F	4055
Humpty Doo	M	4330
Koolpinyah	F	3
Koolpinyah	M	8
Virginia	F	1570
Virginia	M	1623
Weddell	F	2046
Weddell	M	2248
Bakewell	F	1591
Bakewell	M	1496
Driver	F	1395
Driver	M	1350
Durack - Marlow Lagoon	F	2244
Durack - Marlow Lagoon	M	2256
Gray	F	1527
Gray	M	1615
Moulden	F	1521
Moulden	M	1539
Palmerston - North	F	2291
Palmerston - North	M	2160
Palmerston - South	F	3334
Palmerston - South	M	3119
Rosebery - Bellamack	F	3295
Rosebery - Bellamack	M	3255
Woodroffe	F	1567
Woodroffe	M	1615
Charles	F	2135
Charles	M	2080
East Side	F	2816
East Side	M	2599
Flynn (NT)	F	2345
Flynn (NT)	M	2238
Larapinta	F	2578
Larapinta	M	2387
Mount Johns	F	2052
Mount Johns	M	1969
Petermann - Simpson	F	947
Petermann - Simpson	M	1014
Ross	F	1386
Ross	M	1323
Sandover - Plenty	F	1723
Sandover - Plenty	M	2184
Tanami	F	1457
Tanami	M	1381
Yuendumu - Anmatjere	F	948
Yuendumu - Anmatjere	M	905
Barkly	F	1077
Barkly	M	1130
Tennant Creek	F	1512
Tennant Creek	M	1567
Alligator	F	1986
Alligator	M	2254
Daly	F	898
Daly	M	988
Thamarrurr	F	1082
Thamarrurr	M	1033
Tiwi Islands	F	1193
Tiwi Islands	M	1152
West Arnhem	F	2570
West Arnhem	M	2638
Anindilyakwa	F	1238
Anindilyakwa	M	1304
East Arnhem	F	3535
East Arnhem	M	3454
Nhulunbuy	F	1588
Nhulunbuy	M	1683
Elsey	F	1163
Elsey	M	1128
Gulf	F	2029
Gulf	M	2155
Katherine	F	4678
Katherine	M	4982
Victoria River	F	1298
Victoria River	M	1314
Migratory - Offshore - Shipping (NT)	F	15
Migratory - Offshore - Shipping (NT)	M	83
No usual address (NT)	F	1675
No usual address (NT)	M	1826
Aranda	F	1335
Aranda	M	1270
Belconnen	F	4296
Belconnen	M	4202
Bruce	F	3914
Bruce	M	3600
Charnwood	F	1552
Charnwood	M	1499
Cook	F	1570
Cook	M	1391
Dunlop	F	3632
Dunlop	M	3633
Evatt	F	2667
Evatt	M	2863
Florey	F	2464
Florey	M	2316
Flynn (ACT)	F	1821
Flynn (ACT)	M	1849
Fraser	F	1035
Fraser	M	1101
Giralang	F	1688
Giralang	M	1685
Gooromon	F	4
Gooromon	M	4
Hawker	F	1528
Hawker	M	1479
Higgins	F	1678
Higgins	M	1642
Holt	F	2875
Holt	M	2749
Kaleen	F	3736
Kaleen	M	3937
Latham	F	1896
Latham	M	1869
Lawson	F	1332
Lawson	M	1409
Macgregor (ACT)	F	3587
Macgregor (ACT)	M	3460
Macquarie	F	1576
Macquarie	M	1526
McKellar	F	1390
McKellar	M	1351
Melba	F	1700
Melba	M	1688
Page	F	1604
Page	M	1444
Scullin	F	1520
Scullin	M	1547
Spence	F	1307
Spence	M	1282
Weetangera	F	1404
Weetangera	M	1395
Molonglo Corridor	F	12
Molonglo Corridor	M	9
Strathnairn	F	381
Strathnairn	M	337
West Belconnen	F	12
West Belconnen	M	11
Hume	F	22
Hume	M	366
Kowen	F	7
Kowen	M	12
Canberra East	F	436
Canberra East	M	658
Canberra Airport	F	60
Canberra Airport	M	64
Majura	F	111
Majura	M	187
Amaroo	F	3093
Amaroo	M	3038
Bonner	F	3690
Bonner	M	3646
Casey	F	3277
Casey	M	3195
Crace	F	2457
Crace	M	2344
Forde	F	2235
Forde	M	2198
Franklin	F	3694
Franklin	M	3788
Gungahlin	F	4256
Gungahlin	M	4331
Hall	F	152
Hall	M	150
Harrison	F	4081
Harrison	M	4163
Mitchell	F	5
Mitchell	M	5
Ngunnawal	F	5566
Ngunnawal	M	5388
Nicholls	F	3344
Nicholls	M	3339
Palmerston	F	2818
Palmerston	M	2765
Jacka	F	367
Jacka	M	345
Kenny	F	3
Kenny	M	10
Moncrieff	F	2640
Moncrieff	M	2666
Taylor	F	1116
Taylor	M	1106
Throsby	F	1167
Throsby	M	1235
Acton	F	1569
Acton	M	1277
Ainslie	F	2836
Ainslie	M	2536
Braddon	F	3185
Braddon	M	3204
Civic	F	2418
Civic	M	2415
Dickson	F	1693
Dickson	M	1602
Downer	F	2221
Downer	M	2079
Hackett	F	1674
Hackett	M	1556
Lyneham	F	2965
Lyneham	M	2734
O'Connor (ACT)	F	2997
O'Connor (ACT)	M	2919
Turner	F	2342
Turner	M	2122
Watson	F	3471
Watson	M	3259
Campbell	F	2272
Campbell	M	2322
Duntroon	F	629
Duntroon	M	1349
Reid	F	735
Reid	M	812
Deakin	F	1699
Deakin	M	1423
Forrest	F	945
Forrest	M	875
Griffith (ACT)	F	2712
Griffith (ACT)	M	2620
Narrabundah	F	3338
Narrabundah	M	3116
Parkes (ACT) - South	F	3
Red Hill (ACT)	F	1572
Red Hill (ACT)	M	1572
Yarralumla	F	1628
Yarralumla	M	1498
Barton	F	997
Barton	M	953
Fyshwick	F	20
Fyshwick	M	38
Kingston (ACT)	F	3419
Kingston (ACT)	M	3165
Banks	F	2558
Banks	M	2545
Bonython	F	2026
Bonython	M	1818
Calwell	F	2941
Calwell	M	2788
Chisholm	F	2626
Chisholm	M	2643
Conder	F	2591
Conder	M	2518
Fadden	F	1504
Fadden	M	1503
Gilmore	F	1326
Gilmore	M	1383
Gordon (ACT)	F	4096
Gordon (ACT)	M	3798
Gowrie (ACT)	F	1607
Gowrie (ACT)	M	1529
Greenway	F	2130
Greenway	M	1999
Isabella Plains	F	2246
Isabella Plains	M	2086
Kambah	F	7886
Kambah	M	7780
Macarthur	F	711
Macarthur	M	693
Monash	F	2968
Monash	M	2673
Oxley (ACT)	F	835
Oxley (ACT)	M	869
Richardson	F	1516
Richardson	M	1545
Theodore	F	1910
Theodore	M	1882
Tuggeranong	F	18
Tuggeranong	M	23
Wanniassa	F	3916
Wanniassa	M	3968
Tuggeranong - West	F	6
Tuggeranong - West	M	6
Chapman	F	1484
Chapman	M	1385
Duffy	F	1714
Duffy	M	1676
Fisher	F	1654
Fisher	M	1568
Holder	F	1453
Holder	M	1361
Rivett	F	1742
Rivett	M	1619
Stirling	F	1141
Stirling	M	1054
Waramanga	F	1422
Waramanga	M	1355
Weston	F	2067
Weston	M	1933
Chifley	F	1390
Chifley	M	1291
Curtin	F	2871
Curtin	M	2701
Farrer	F	1924
Farrer	M	1869
Garran	F	1937
Garran	M	1768
Hughes	F	1691
Hughes	M	1520
Isaacs	F	1230
Isaacs	M	1149
Lyons (ACT)	F	1663
Lyons (ACT)	M	1605
Mawson	F	1755
Mawson	M	1680
O'Malley	F	476
O'Malley	M	451
Pearce	F	1348
Pearce	M	1340
Phillip	F	2678
Phillip	M	2515
Torrens	F	1205
Torrens	M	1215
Arboretum	F	5
Arboretum	M	9
Coombs	F	2455
Coombs	M	2399
Denman Prospect	F	1379
Denman Prospect	M	1382
Wright	F	1989
Wright	M	1820
Whitlam	F	5
Whitlam	M	3
ACT - South West	F	274
ACT - South West	M	285
Namadgi	F	26
Namadgi	M	42
No usual address (ACT)	F	273
No usual address (ACT)	M	336
Christmas Island	F	685
Christmas Island	M	1006
Cocos (Keeling) Islands	F	292
Cocos (Keeling) Islands	M	302
Jervis Bay	F	158
Jervis Bay	M	149
Norfolk Island	F	1130
Norfolk Island	M	1060
No usual address (OT)	F	4
No usual address (OT)	M	6
