SA2_NAME16	AustCitizen	Sex	persons
Cornubia - Carbrook	1	F	4111
Cornubia - Carbrook	1	M	4090
Loganholme - Tanah Merah	0	F	896
Loganholme - Tanah Merah	0	M	871
Loganholme - Tanah Merah	1	F	4930
Loganholme - Tanah Merah	1	M	4890
Loganlea	0	F	1749
Loganlea	0	M	1686
Loganlea	1	F	4303
Loganlea	1	M	4044
Shailer Park	0	F	835
Shailer Park	0	M	849
Shailer Park	1	F	5233
Shailer Park	1	M	5156
Waterford West	0	F	1068
Waterford West	0	M	1070
Waterford West	1	F	2979
Waterford West	1	M	2698
Daisy Hill	0	F	551
Daisy Hill	0	M	492
Daisy Hill	1	F	2972
Daisy Hill	1	M	2885
Kingston (Qld)	0	F	1453
Kingston (Qld)	0	M	1531
Kingston (Qld)	1	F	3670
Kingston (Qld)	1	M	3719
Logan Central	0	F	1097
Logan Central	0	M	1256
Logan Central	1	F	2017
Logan Central	1	M	1990
Rochedale South - Priestdale	0	F	1035
Rochedale South - Priestdale	0	M	990
Rochedale South - Priestdale	1	F	6748
Rochedale South - Priestdale	1	M	6611
Slacks Creek	0	F	1260
Slacks Creek	0	M	1210
Slacks Creek	1	F	3919
Slacks Creek	1	M	4014
Springwood	0	F	768
Springwood	0	M	760
Springwood	1	F	4280
Springwood	1	M	4037
Underwood	0	F	660
Underwood	0	M	702
Underwood	1	F	2705
Underwood	1	M	2737
Woodridge	0	F	2199
Woodridge	0	M	2353
Woodridge	1	F	4233
Woodridge	1	M	4197
Bowen	0	F	854
Bowen	0	M	944
Bowen	1	F	4031
Bowen	1	M	4044
Broadsound - Nebo	0	F	1019
Broadsound - Nebo	0	M	1797
Broadsound - Nebo	1	F	2661
Broadsound - Nebo	1	M	3253
Clermont	0	F	250
Clermont	0	M	373
Clermont	1	F	1582
Clermont	1	M	1692
Collinsville	0	F	263
Collinsville	0	M	501
Collinsville	1	F	1466
Collinsville	1	M	1665
Moranbah	0	F	817
Moranbah	0	M	1560
Moranbah	1	F	3344
Moranbah	1	M	3705
Andergrove - Beaconsfield	0	F	964
Andergrove - Beaconsfield	0	M	1007
Andergrove - Beaconsfield	1	F	7093
Andergrove - Beaconsfield	1	M	6763
East Mackay	0	F	274
East Mackay	0	M	323
East Mackay	1	F	1569
East Mackay	1	M	1593
Eimeo - Rural View	0	F	917
Eimeo - Rural View	0	M	1020
Eimeo - Rural View	1	F	5851
Eimeo - Rural View	1	M	5703
Eungella Hinterland	0	F	0
Eungella Hinterland	0	M	0
Eungella Hinterland	1	F	4
Eungella Hinterland	1	M	4
Mackay	0	F	582
Mackay	0	M	649
Mackay	1	F	1282
Mackay	1	M	1514
Mackay Harbour	0	F	74
Mackay Harbour	0	M	76
Mackay Harbour	1	F	228
Mackay Harbour	1	M	240
Mount Pleasant - Glenella	0	F	643
Mount Pleasant - Glenella	0	M	723
Mount Pleasant - Glenella	1	F	5175
Mount Pleasant - Glenella	1	M	5019
North Mackay	0	F	414
North Mackay	0	M	437
North Mackay	1	F	2783
North Mackay	1	M	2653
Ooralea - Bakers Creek	0	F	359
Ooralea - Bakers Creek	0	M	473
Ooralea - Bakers Creek	1	F	2559
Ooralea - Bakers Creek	1	M	2552
Pioneer Valley	0	F	574
Pioneer Valley	0	M	710
Pioneer Valley	1	F	3839
Pioneer Valley	1	M	3782
Sarina	0	F	747
Sarina	0	M	809
Sarina	1	F	5076
Sarina	1	M	5188
Seaforth - Calen	0	F	475
Seaforth - Calen	0	M	569
Seaforth - Calen	1	F	3395
Seaforth - Calen	1	M	3739
Shoal Point - Bucasia	0	F	405
Shoal Point - Bucasia	0	M	505
Shoal Point - Bucasia	1	F	2620
Shoal Point - Bucasia	1	M	2561
Slade Point	0	F	232
Slade Point	0	M	212
Slade Point	1	F	1549
Slade Point	1	M	1464
South Mackay	0	F	482
South Mackay	0	M	555
South Mackay	1	F	2999
South Mackay	1	M	2881
Walkerston - Eton	0	F	420
Walkerston - Eton	0	M	533
Walkerston - Eton	1	F	3694
Walkerston - Eton	1	M	3805
West Mackay	0	F	456
West Mackay	0	M	547
West Mackay	1	F	2765
West Mackay	1	M	2602
Airlie - Whitsundays	0	F	1780
Airlie - Whitsundays	0	M	1842
Airlie - Whitsundays	1	F	5313
Airlie - Whitsundays	1	M	5590
Cape Conway	0	F	0
Cape Conway	0	M	0
Cape Conway	1	F	0
Cape Conway	1	M	0
Proserpine	0	F	534
Proserpine	0	M	558
Proserpine	1	F	3791
Proserpine	1	M	3977
Beachmere - Sandstone Point	0	F	844
Beachmere - Sandstone Point	0	M	810
Beachmere - Sandstone Point	1	F	7547
Beachmere - Sandstone Point	1	M	7270
Bribie Island	0	F	1162
Bribie Island	0	M	1056
Bribie Island	1	F	9684
Bribie Island	1	M	8706
Burpengary - East	0	F	356
Burpengary - East	0	M	361
Burpengary - East	1	F	2998
Burpengary - East	1	M	2946
Caboolture - South	0	F	1902
Caboolture - South	0	M	1695
Caboolture - South	1	F	10525
Caboolture - South	1	M	9499
Elimbah	0	F	187
Elimbah	0	M	194
Elimbah	1	F	1902
Elimbah	1	M	2008
Morayfield - East	0	F	888
Morayfield - East	0	M	824
Morayfield - East	1	F	4789
Morayfield - East	1	M	4580
Wamuran	0	F	210
Wamuran	0	M	246
Wamuran	1	F	1860
Wamuran	1	M	1912
Caboolture - East	0	F	1538
Caboolture - East	0	M	1381
Caboolture - East	1	F	7651
Caboolture - East	1	M	7162
Caboolture - West	0	F	822
Caboolture - West	0	M	759
Caboolture - West	1	F	5447
Caboolture - West	1	M	5139
Kilcoy	0	F	532
Kilcoy	0	M	694
Kilcoy	1	F	2281
Kilcoy	1	M	2295
Woodford - D'Aguilar	0	F	384
Woodford - D'Aguilar	0	M	1804
Woodford - D'Aguilar	1	F	3496
Woodford - D'Aguilar	1	M	3418
Burpengary	0	F	924
Burpengary	0	M	903
Burpengary	1	F	7464
Burpengary	1	M	7193
Deception Bay	0	F	1693
Deception Bay	0	M	1634
Deception Bay	1	F	10019
Deception Bay	1	M	9347
Morayfield	0	F	331
Morayfield	0	M	338
Morayfield	1	F	2614
Morayfield	1	M	2580
Narangba	0	F	1181
Narangba	0	M	1121
Narangba	1	F	9455
Narangba	1	M	9155
Upper Caboolture	0	F	130
Upper Caboolture	0	M	141
Upper Caboolture	1	F	1497
Upper Caboolture	1	M	1495
Clontarf	0	F	512
Clontarf	0	M	563
Clontarf	1	F	3769
Clontarf	1	M	3567
Margate - Woody Point	0	F	859
Margate - Woody Point	0	M	758
Margate - Woody Point	1	F	5376
Margate - Woody Point	1	M	4980
Redcliffe	0	F	764
Redcliffe	0	M	720
Redcliffe	1	F	4716
Redcliffe	1	M	4232
Rothwell - Kippa-Ring	0	F	1282
Rothwell - Kippa-Ring	0	M	1102
Rothwell - Kippa-Ring	1	F	7991
Rothwell - Kippa-Ring	1	M	7014
Moreton Island	0	F	50
Moreton Island	0	M	77
Moreton Island	1	F	74
Moreton Island	1	M	110
Scarborough - Newport	0	F	943
Scarborough - Newport	0	M	858
Scarborough - Newport	1	F	7040
Scarborough - Newport	1	M	6413
Albany Creek	0	F	631
Albany Creek	0	M	582
Albany Creek	1	F	7761
Albany Creek	1	M	7432
Cashmere	0	F	807
Cashmere	0	M	786
Cashmere	1	F	9098
Cashmere	1	M	8952
Dayboro	0	F	434
Dayboro	0	M	425
Dayboro	1	F	4175
Dayboro	1	M	4186
Eatons Hill	0	F	250
Eatons Hill	0	M	269
Eatons Hill	1	F	3637
Eatons Hill	1	M	3666
The Hills District	0	F	932
The Hills District	0	M	910
The Hills District	1	F	11342
The Hills District	1	M	11130
Samford Valley	0	F	461
Samford Valley	0	M	480
Samford Valley	1	F	5694
Samford Valley	1	M	5751
Murrumba Downs - Griffin	0	F	1833
Murrumba Downs - Griffin	0	M	1711
Murrumba Downs - Griffin	1	F	10001
Murrumba Downs - Griffin	1	M	9542
Dakabin	0	F	446
Dakabin	0	M	486
Dakabin	1	F	2252
Dakabin	1	M	2092
Kallangur	0	F	1617
Kallangur	0	M	1548
Kallangur	1	F	9582
Kallangur	1	M	9001
Mango Hill	0	F	1702
Mango Hill	0	M	1547
Mango Hill	1	F	5971
Mango Hill	1	M	5698
North Lakes	0	F	2228
North Lakes	0	M	1999
North Lakes	1	F	9710
North Lakes	1	M	9091
Bray Park	0	F	613
Bray Park	0	M	575
Bray Park	1	F	4605
Bray Park	1	M	4478
Lawnton	0	F	459
Lawnton	0	M	410
Lawnton	1	F	3190
Lawnton	1	M	3036
Petrie	0	F	457
Petrie	0	M	464
Petrie	1	F	3958
Petrie	1	M	3855
Strathpine - Brendale	0	F	1228
Strathpine - Brendale	0	M	1222
Strathpine - Brendale	1	F	5678
Strathpine - Brendale	1	M	5622
Aurukun	0	F	42
Aurukun	0	M	36
Aurukun	1	F	530
Aurukun	1	M	490
Cape York	0	F	644
Cape York	0	M	767
Cape York	1	F	3081
Cape York	1	M	3313
Croydon - Etheridge	0	F	82
Croydon - Etheridge	0	M	79
Croydon - Etheridge	1	F	377
Croydon - Etheridge	1	M	441
Kowanyama - Pormpuraaw	0	F	84
Kowanyama - Pormpuraaw	0	M	92
Kowanyama - Pormpuraaw	1	F	774
Kowanyama - Pormpuraaw	1	M	738
Northern Peninsula	0	F	137
Northern Peninsula	0	M	163
Northern Peninsula	1	F	1292
Northern Peninsula	1	M	1190
Tablelands	0	F	428
Tablelands	0	M	1587
Tablelands	1	F	1989
Tablelands	1	M	2199
Torres	0	F	149
Torres	0	M	164
Torres	1	F	1566
Torres	1	M	1546
Torres Strait Islands	0	F	124
Torres Strait Islands	0	M	135
Torres Strait Islands	1	F	1954
Torres Strait Islands	1	M	1909
Weipa	0	F	294
Weipa	0	M	350
Weipa	1	F	1645
Weipa	1	M	1811
Carpentaria	0	F	248
Carpentaria	0	M	295
Carpentaria	1	F	2135
Carpentaria	1	M	2249
Mount Isa	0	F	1647
Mount Isa	0	M	1851
Mount Isa	1	F	7245
Mount Isa	1	M	7576
Mount Isa Surrounds	0	F	342
Mount Isa Surrounds	0	M	489
Mount Isa Surrounds	1	F	1417
Mount Isa Surrounds	1	M	1794
Northern Highlands	0	F	241
Northern Highlands	0	M	307
Northern Highlands	1	F	1272
Northern Highlands	1	M	1272
Barcaldine - Blackall	0	F	263
Barcaldine - Blackall	0	M	266
Barcaldine - Blackall	1	F	2107
Barcaldine - Blackall	1	M	2112
Charleville	0	F	347
Charleville	0	M	325
Charleville	1	F	1709
Charleville	1	M	1588
Far Central West	0	F	181
Far Central West	0	M	181
Far Central West	1	F	901
Far Central West	1	M	894
Far South West	0	F	113
Far South West	0	M	119
Far South West	1	F	1227
Far South West	1	M	1260
Longreach	0	F	321
Longreach	0	M	298
Longreach	1	F	1527
Longreach	1	M	1508
Buderim - North	0	F	1098
Buderim - North	0	M	977
Buderim - North	1	F	8484
Buderim - North	1	M	7406
Buderim - South	0	F	1223
Buderim - South	0	M	1109
Buderim - South	1	F	7958
Buderim - South	1	M	7209
Mountain Creek	0	F	951
Mountain Creek	0	M	899
Mountain Creek	1	F	5275
Mountain Creek	1	M	4830
Sippy Downs	0	F	1054
Sippy Downs	0	M	949
Sippy Downs	1	F	5108
Sippy Downs	1	M	4429
Aroona - Currimundi	0	F	442
Aroona - Currimundi	0	M	451
Aroona - Currimundi	1	F	4758
Aroona - Currimundi	1	M	4386
Buddina - Minyama	0	F	480
Buddina - Minyama	0	M	435
Buddina - Minyama	1	F	3077
Buddina - Minyama	1	M	2966
Caloundra - Kings Beach	0	F	588
Caloundra - Kings Beach	0	M	573
Caloundra - Kings Beach	1	F	3068
Caloundra - Kings Beach	1	M	2741
Golden Beach - Pelican Waters	0	F	720
Golden Beach - Pelican Waters	0	M	720
Golden Beach - Pelican Waters	1	F	6089
Golden Beach - Pelican Waters	1	M	5506
Moffat Beach - Battery Hill	0	F	496
Moffat Beach - Battery Hill	0	M	442
Moffat Beach - Battery Hill	1	F	3723
Moffat Beach - Battery Hill	1	M	3467
Parrearra - Warana	0	F	664
Parrearra - Warana	0	M	611
Parrearra - Warana	1	F	4788
Parrearra - Warana	1	M	4333
Wurtulla - Birtinya	0	F	712
Wurtulla - Birtinya	0	M	672
Wurtulla - Birtinya	1	F	4861
Wurtulla - Birtinya	1	M	4420
Caloundra West - Baringa	0	F	1268
Caloundra West - Baringa	0	M	1144
Caloundra West - Baringa	1	F	7022
Caloundra West - Baringa	1	M	6277
Meridan Plains - Little Mountain (North)	0	F	982
Meridan Plains - Little Mountain (North)	0	M	894
Meridan Plains - Little Mountain (North)	1	F	6706
Meridan Plains - Little Mountain (North)	1	M	5816
Coolum Beach	0	F	953
Coolum Beach	0	M	886
Coolum Beach	1	F	7233
Coolum Beach	1	M	6875
Marcoola - Mudjimba	0	F	772
Marcoola - Mudjimba	0	M	732
Marcoola - Mudjimba	1	F	5346
Marcoola - Mudjimba	1	M	5103
Maroochydore - Kuluin	0	F	2401
Maroochydore - Kuluin	0	M	2225
Maroochydore - Kuluin	1	F	9973
Maroochydore - Kuluin	1	M	8731
Mooloolaba - Alexandra Headland	0	F	1136
Mooloolaba - Alexandra Headland	0	M	1104
Mooloolaba - Alexandra Headland	1	F	5218
Mooloolaba - Alexandra Headland	1	M	4990
Noosa Heads	0	F	450
Noosa Heads	0	M	436
Noosa Heads	1	F	2192
Noosa Heads	1	M	2047
Noosaville	0	F	714
Noosaville	0	M	648
Noosaville	1	F	4231
Noosaville	1	M	3754
Sunshine Beach	0	F	554
Sunshine Beach	0	M	517
Sunshine Beach	1	F	2912
Sunshine Beach	1	M	2867
Tewantin	0	F	697
Tewantin	0	M	596
Tewantin	1	F	4849
Tewantin	1	M	4398
Peregian Beach - Marcus Beach	0	F	240
Peregian Beach - Marcus Beach	0	M	270
Peregian Beach - Marcus Beach	1	F	1836
Peregian Beach - Marcus Beach	1	M	1761
Peregian Springs	0	F	867
Peregian Springs	0	M	784
Peregian Springs	1	F	4722
Peregian Springs	1	M	4318
Beerwah	0	F	541
Beerwah	0	M	552
Beerwah	1	F	4192
Beerwah	1	M	3968
Caloundra Hinterland	0	F	551
Caloundra Hinterland	0	M	513
Caloundra Hinterland	1	F	4168
Caloundra Hinterland	1	M	3872
Glass House Mountains	0	F	345
Glass House Mountains	0	M	380
Glass House Mountains	1	F	2959
Glass House Mountains	1	M	2868
Landsborough	0	F	1012
Landsborough	0	M	1040
Landsborough	1	F	6993
Landsborough	1	M	6607
Maroochy Hinterland	0	F	357
Maroochy Hinterland	0	M	402
Maroochy Hinterland	1	F	3080
Maroochy Hinterland	1	M	2994
Palmwoods	0	F	600
Palmwoods	0	M	636
Palmwoods	1	F	5381
Palmwoods	1	M	5034
Bli Bli	0	F	536
Bli Bli	0	M	518
Bli Bli	1	F	4956
Bli Bli	1	M	4738
Diddillibah - Rosemount	0	F	215
Diddillibah - Rosemount	0	M	209
Diddillibah - Rosemount	1	F	1957
Diddillibah - Rosemount	1	M	2022
Eumundi - Yandina	0	F	709
Eumundi - Yandina	0	M	682
Eumundi - Yandina	1	F	5502
Eumundi - Yandina	1	M	5455
Nambour	0	F	1231
Nambour	0	M	1219
Nambour	1	F	10450
Nambour	1	M	9592
Noosa Hinterland	0	F	1420
Noosa Hinterland	0	M	1358
Noosa Hinterland	1	F	10788
Noosa Hinterland	1	M	10643
Cambooya - Wyreema	0	F	292
Cambooya - Wyreema	0	M	297
Cambooya - Wyreema	1	F	3736
Cambooya - Wyreema	1	M	3584
Darling Heights	0	F	1575
Darling Heights	0	M	1562
Darling Heights	1	F	6179
Darling Heights	1	M	5257
Drayton - Harristown	0	F	804
Drayton - Harristown	0	M	784
Drayton - Harristown	1	F	4928
Drayton - Harristown	1	M	4308
Gatton	0	F	1104
Gatton	0	M	1103
Gatton	1	F	2987
Gatton	1	M	2751
Gowrie (Qld)	0	F	189
Gowrie (Qld)	0	M	234
Gowrie (Qld)	1	F	3329
Gowrie (Qld)	1	M	3313
Highfields	0	F	464
Highfields	0	M	478
Highfields	1	F	6857
Highfields	1	M	6785
Lockyer Valley - West	0	F	573
Lockyer Valley - West	0	M	605
Lockyer Valley - West	1	F	5309
Lockyer Valley - West	1	M	5462
Middle Ridge	0	F	406
Middle Ridge	0	M	348
Middle Ridge	1	F	3512
Middle Ridge	1	M	3329
Newtown (Qld)	0	F	787
Newtown (Qld)	0	M	747
Newtown (Qld)	1	F	4521
Newtown (Qld)	1	M	3978
North Toowoomba - Harlaxton	0	F	477
North Toowoomba - Harlaxton	0	M	496
North Toowoomba - Harlaxton	1	F	2821
North Toowoomba - Harlaxton	1	M	2629
Rangeville	0	F	403
Rangeville	0	M	385
Rangeville	1	F	4255
Rangeville	1	M	3629
Toowoomba - Central	0	F	1051
Toowoomba - Central	0	M	1159
Toowoomba - Central	1	F	6239
Toowoomba - Central	1	M	5538
Toowoomba - East	0	F	576
Toowoomba - East	0	M	557
Toowoomba - East	1	F	4818
Toowoomba - East	1	M	4582
Toowoomba - West	0	F	756
Toowoomba - West	0	M	744
Toowoomba - West	1	F	7482
Toowoomba - West	1	M	6868
Wilsonton	0	F	887
Wilsonton	0	M	756
Wilsonton	1	F	6598
Wilsonton	1	M	5874
Ayr	0	F	604
Ayr	0	M	646
Ayr	1	F	3938
Ayr	1	M	3805
Burdekin	0	F	387
Burdekin	0	M	462
Burdekin	1	F	3258
Burdekin	1	M	3551
Charters Towers	0	F	624
Charters Towers	0	M	664
Charters Towers	1	F	3522
Charters Towers	1	M	3229
Dalrymple	0	F	236
Dalrymple	0	M	321
Dalrymple	1	F	1542
Dalrymple	1	M	1655
Ingham	0	F	221
Ingham	0	M	238
Ingham	1	F	2033
Ingham	1	M	1959
Ingham Surrounds	0	F	269
Ingham Surrounds	0	M	310
Ingham Surrounds	1	F	2839
Ingham Surrounds	1	M	3045
Palm Island	0	F	70
Palm Island	0	M	53
Palm Island	1	F	1022
Palm Island	1	M	956
Aitkenvale	0	F	427
Aitkenvale	0	M	418
Aitkenvale	1	F	1975
Aitkenvale	1	M	1976
Annandale (Qld)	0	F	620
Annandale (Qld)	0	M	1386
Annandale (Qld)	1	F	3849
Annandale (Qld)	1	M	4258
Belgian Gardens - Pallarenda	0	F	203
Belgian Gardens - Pallarenda	0	M	184
Belgian Gardens - Pallarenda	1	F	1495
Belgian Gardens - Pallarenda	1	M	1307
Bohle Plains	0	F	265
Bohle Plains	0	M	280
Bohle Plains	1	F	4021
Bohle Plains	1	M	3953
Condon - Rasmussen	0	F	670
Condon - Rasmussen	0	M	653
Condon - Rasmussen	1	F	4880
Condon - Rasmussen	1	M	4590
Cranbrook	0	F	396
Cranbrook	0	M	420
Cranbrook	1	F	2561
Cranbrook	1	M	2469
Douglas	0	F	630
Douglas	0	M	622
Douglas	1	F	3558
Douglas	1	M	3058
Garbutt - West End	0	F	482
Garbutt - West End	0	M	530
Garbutt - West End	1	F	2651
Garbutt - West End	1	M	2614
Gulliver - Currajong - Vincent	0	F	534
Gulliver - Currajong - Vincent	0	M	477
Gulliver - Currajong - Vincent	1	F	3286
Gulliver - Currajong - Vincent	1	M	3289
Heatley	0	F	265
Heatley	0	M	262
Heatley	1	F	1773
Heatley	1	M	1600
Hermit Park - Rosslea	0	F	437
Hermit Park - Rosslea	0	M	413
Hermit Park - Rosslea	1	F	2389
Hermit Park - Rosslea	1	M	2170
Hyde Park - Pimlico	0	F	355
Hyde Park - Pimlico	0	M	359
Hyde Park - Pimlico	1	F	2101
Hyde Park - Pimlico	1	M	1910
Kelso	0	F	604
Kelso	0	M	644
Kelso	1	F	4825
Kelso	1	M	4615
Kirwan - East	0	F	522
Kirwan - East	0	M	532
Kirwan - East	1	F	3461
Kirwan - East	1	M	3180
Kirwan - West	0	F	718
Kirwan - West	0	M	740
Kirwan - West	1	F	7009
Kirwan - West	1	M	6481
Magnetic Island	0	F	208
Magnetic Island	0	M	210
Magnetic Island	1	F	999
Magnetic Island	1	M	1055
Mount Louisa	0	F	465
Mount Louisa	0	M	506
Mount Louisa	1	F	4630
Mount Louisa	1	M	4506
Mundingburra	0	F	236
Mundingburra	0	M	215
Mundingburra	1	F	1681
Mundingburra	1	M	1464
Northern Beaches	0	F	344
Northern Beaches	0	M	403
Northern Beaches	1	F	2783
Northern Beaches	1	M	3036
Oonoonba	0	F	409
Oonoonba	0	M	412
Oonoonba	1	F	3087
Oonoonba	1	M	3120
South Townsville - Railway Estate	0	F	418
South Townsville - Railway Estate	0	M	450
South Townsville - Railway Estate	1	F	2183
South Townsville - Railway Estate	1	M	2249
Townsville - South	0	F	280
Townsville - South	0	M	345
Townsville - South	1	F	1970
Townsville - South	1	M	2173
Townsville City - North Ward	0	F	864
Townsville City - North Ward	0	M	972
Townsville City - North Ward	1	F	3633
Townsville City - North Ward	1	M	3646
Wulguru - Roseneath	0	F	475
Wulguru - Roseneath	0	M	1166
Wulguru - Roseneath	1	F	2287
Wulguru - Roseneath	1	M	2163
Burdell - Mount Low	0	F	972
Burdell - Mount Low	0	M	1000
Burdell - Mount Low	1	F	8686
Burdell - Mount Low	1	M	8680
Deeragun - Jensen	0	F	262
Deeragun - Jensen	0	M	288
Deeragun - Jensen	1	F	2747
Deeragun - Jensen	1	M	2772
Ashfield - Kepnock	0	F	343
Ashfield - Kepnock	0	M	332
Ashfield - Kepnock	1	F	2569
Ashfield - Kepnock	1	M	2412
Bargara - Burnett Heads	0	F	934
Bargara - Burnett Heads	0	M	945
Bargara - Burnett Heads	1	F	8850
Bargara - Burnett Heads	1	M	8288
Branyan - Kensington	0	F	214
Branyan - Kensington	0	M	229
Branyan - Kensington	1	F	2486
Branyan - Kensington	1	M	2454
Bundaberg	0	F	696
Bundaberg	0	M	687
Bundaberg	1	F	2486
Bundaberg	1	M	2378
Bundaberg East - Kalkie	0	F	307
Bundaberg East - Kalkie	0	M	295
Bundaberg East - Kalkie	1	F	2672
Bundaberg East - Kalkie	1	M	2534
Bundaberg North - Gooburrum	0	F	445
Bundaberg North - Gooburrum	0	M	390
Bundaberg North - Gooburrum	1	F	3414
Bundaberg North - Gooburrum	1	M	3193
Bundaberg Surrounds - North	0	F	534
Bundaberg Surrounds - North	0	M	583
Bundaberg Surrounds - North	1	F	3974
Bundaberg Surrounds - North	1	M	4177
Bundaberg Surrounds - South	0	F	734
Bundaberg Surrounds - South	0	M	783
Bundaberg Surrounds - South	1	F	4507
Bundaberg Surrounds - South	1	M	4750
Millbank - Avoca	0	F	291
Millbank - Avoca	0	M	280
Millbank - Avoca	1	F	3653
Millbank - Avoca	1	M	3180
Svensson Heights - Norville	0	F	286
Svensson Heights - Norville	0	M	263
Svensson Heights - Norville	1	F	2713
Svensson Heights - Norville	1	M	2554
Walkervale - Avenell Heights	0	F	559
Walkervale - Avenell Heights	0	M	534
Walkervale - Avenell Heights	1	F	5164
Walkervale - Avenell Heights	1	M	4729
Gayndah - Mundubbera	0	F	546
Gayndah - Mundubbera	0	M	595
Gayndah - Mundubbera	1	F	2601
Gayndah - Mundubbera	1	M	2650
Gin Gin	0	F	337
Gin Gin	0	M	433
Gin Gin	1	F	2246
Gin Gin	1	M	2384
Kingaroy	0	F	582
Kingaroy	0	M	623
Kingaroy	1	F	4818
Kingaroy	1	M	4526
Kingaroy Surrounds - North	0	F	528
Kingaroy Surrounds - North	0	M	553
Kingaroy Surrounds - North	1	F	4199
Kingaroy Surrounds - North	1	M	4206
Kingaroy Surrounds - South	0	F	204
Kingaroy Surrounds - South	0	M	217
Kingaroy Surrounds - South	1	F	1824
Kingaroy Surrounds - South	1	M	1910
Monto - Eidsvold	0	F	222
Monto - Eidsvold	0	M	226
Monto - Eidsvold	1	F	1598
Monto - Eidsvold	1	M	1622
Nanango	0	F	689
Nanango	0	M	667
Nanango	1	F	4282
Nanango	1	M	4372
North Burnett	0	F	0
North Burnett	0	M	4
North Burnett	1	F	3
North Burnett	1	M	4
Cooloola	0	F	364
Cooloola	0	M	410
Cooloola	1	F	2811
Cooloola	1	M	2981
Gympie - North	0	F	698
Gympie - North	0	M	697
Gympie - North	1	F	7088
Gympie - North	1	M	6379
Gympie - South	0	F	305
Gympie - South	0	M	304
Gympie - South	1	F	3656
Gympie - South	1	M	3295
Gympie Surrounds	0	F	1070
Gympie Surrounds	0	M	1158
Gympie Surrounds	1	F	8925
Gympie Surrounds	1	M	9210
Kilkivan	0	F	241
Kilkivan	0	M	238
Kilkivan	1	F	1622
Kilkivan	1	M	1686
Booral - River Heads	0	F	266
Booral - River Heads	0	M	257
Booral - River Heads	1	F	2588
Booral - River Heads	1	M	2666
Craignish - Dundowran Beach	0	F	273
Craignish - Dundowran Beach	0	M	246
Craignish - Dundowran Beach	1	F	2531
Craignish - Dundowran Beach	1	M	2526
Pialba - Eli Waters	0	F	1003
Pialba - Eli Waters	0	M	894
Pialba - Eli Waters	1	F	7457
Pialba - Eli Waters	1	M	6504
Point Vernon	0	F	349
Point Vernon	0	M	288
Point Vernon	1	F	2688
Point Vernon	1	M	2387
Torquay - Scarness - Kawungan	0	F	979
Torquay - Scarness - Kawungan	0	M	852
Torquay - Scarness - Kawungan	1	F	7477
Torquay - Scarness - Kawungan	1	M	6482
Urangan - Wondunna	0	F	856
Urangan - Wondunna	0	M	824
Urangan - Wondunna	1	F	6771
Urangan - Wondunna	1	M	6336
Burrum - Fraser	0	F	544
Burrum - Fraser	0	M	503
Burrum - Fraser	1	F	4740
Burrum - Fraser	1	M	4809
Granville	0	F	136
Granville	0	M	140
Granville	1	F	1358
Granville	1	M	1420
Maryborough (Qld)	0	F	815
Maryborough (Qld)	0	M	1466
Maryborough (Qld)	1	F	8338
Maryborough (Qld)	1	M	7942
Maryborough Surrounds - South	0	F	569
Maryborough Surrounds - South	0	M	593
Maryborough Surrounds - South	1	F	4007
Maryborough Surrounds - South	1	M	4380
Tinana	0	F	240
Tinana	0	M	244
Tinana	1	F	2760
Tinana	1	M	2633
Migratory - Offshore - Shipping (Qld)	0	F	28
Migratory - Offshore - Shipping (Qld)	0	M	124
Migratory - Offshore - Shipping (Qld)	1	F	0
Migratory - Offshore - Shipping (Qld)	1	M	25
No usual address (Qld)	0	F	2241
No usual address (Qld)	0	M	2809
No usual address (Qld)	1	F	4566
No usual address (Qld)	1	M	5052
Adelaide	0	F	4181
Adelaide	0	M	4427
Adelaide	1	F	4466
Adelaide	1	M	5134
North Adelaide	0	F	756
North Adelaide	0	M	620
North Adelaide	1	F	2859
North Adelaide	1	M	2593
Adelaide Hills	0	F	284
Adelaide Hills	0	M	279
Adelaide Hills	1	F	3199
Adelaide Hills	1	M	3290
Aldgate - Stirling	0	F	602
Aldgate - Stirling	0	M	606
Aldgate - Stirling	1	F	8654
Aldgate - Stirling	1	M	8344
Hahndorf - Echunga	0	F	210
Hahndorf - Echunga	0	M	206
Hahndorf - Echunga	1	F	2208
Hahndorf - Echunga	1	M	2095
Lobethal - Woodside	0	F	382
Lobethal - Woodside	0	M	403
Lobethal - Woodside	1	F	4449
Lobethal - Woodside	1	M	4213
Mount Barker	0	F	963
Mount Barker	0	M	854
Mount Barker	1	F	10489
Mount Barker	1	M	9807
Mount Barker Surrounds	0	F	259
Mount Barker Surrounds	0	M	271
Mount Barker Surrounds	1	F	3125
Mount Barker Surrounds	1	M	3170
Nairne	0	F	211
Nairne	0	M	182
Nairne	1	F	2544
Nairne	1	M	2385
Uraidla - Summertown	0	F	322
Uraidla - Summertown	0	M	313
Uraidla - Summertown	1	F	2637
Uraidla - Summertown	1	M	2768
Burnside - Wattle Park	0	F	1350
Burnside - Wattle Park	0	M	1198
Burnside - Wattle Park	1	F	8579
Burnside - Wattle Park	1	M	7940
Beaumont - Glen Osmond	0	F	860
Beaumont - Glen Osmond	0	M	742
Beaumont - Glen Osmond	1	F	4477
Beaumont - Glen Osmond	1	M	4246
Toorak Gardens	0	F	1338
