SA2_NAME16	BornAust	persons
Ringwood	1	11470
Ringwood East	0	5386
Ringwood East	1	15095
Ringwood North	0	2199
Ringwood North	1	7288
Croydon - East	0	4045
Croydon - East	1	11502
Croydon - West	0	3531
Croydon - West	1	10134
Croydon South	0	1001
Croydon South	1	3768
Forest Hill	0	4566
Forest Hill	1	5868
Mitcham (Vic.)	0	5640
Mitcham (Vic.)	1	10785
Nunawading	0	4693
Nunawading	1	7131
Vermont	0	4152
Vermont	1	6636
Vermont South	0	5518
Vermont South	1	6136
Belgrave - Selby	0	1720
Belgrave - Selby	1	7973
Chirnside Park	0	2533
Chirnside Park	1	8865
Healesville - Yarra Glen	0	2001
Healesville - Yarra Glen	1	11318
Kilsyth	0	2082
Kilsyth	1	7541
Lilydale - Coldstream	0	3254
Lilydale - Coldstream	1	15664
Monbulk - Silvan	0	901
Monbulk - Silvan	1	4697
Montrose	0	1012
Montrose	1	5753
Mooroolbark	0	4969
Mooroolbark	1	17511
Mount Dandenong - Olinda	0	1792
Mount Dandenong - Olinda	1	7607
Mount Evelyn	0	1242
Mount Evelyn	1	8385
Upwey - Tecoma	0	1668
Upwey - Tecoma	1	7882
Wandin - Seville	0	916
Wandin - Seville	1	6712
Yarra Valley	0	2086
Yarra Valley	1	13440
Emerald - Cockatoo	0	2564
Emerald - Cockatoo	1	14910
Beaconsfield - Officer	0	7151
Beaconsfield - Officer	1	15732
Bunyip - Garfield	0	976
Bunyip - Garfield	1	8093
Koo Wee Rup	0	1302
Koo Wee Rup	1	8207
Pakenham - North East	0	3594
Pakenham - North East	1	11094
Pakenham - North West	0	2165
Pakenham - North West	1	5102
Pakenham - South East	0	1909
Pakenham - South East	1	4039
Pakenham - South West	0	8145
Pakenham - South West	1	17506
Berwick - North	0	6469
Berwick - North	1	15586
Doveton	0	6504
Doveton	1	4418
Hallam	0	6132
Hallam	1	4691
Narre Warren North	0	2298
Narre Warren North	1	5628
Endeavour Hills - North	0	5711
Endeavour Hills - North	1	5827
Endeavour Hills - South	0	6624
Endeavour Hills - South	1	6161
Narre Warren - North East	0	4830
Narre Warren - North East	1	8100
Narre Warren - South West	0	6158
Narre Warren - South West	1	7748
Berwick - South East	0	6747
Berwick - South East	1	10457
Berwick - South West	0	4599
Berwick - South West	1	6265
Cranbourne	0	7135
Cranbourne	1	12580
Cranbourne South	0	4678
Cranbourne South	1	12091
Cranbourne West	0	8910
Cranbourne West	1	11818
Lynbrook - Lyndhurst	0	9715
Lynbrook - Lyndhurst	1	7670
Pearcedale - Tooradin	0	935
Pearcedale - Tooradin	1	6661
Narre Warren South - East	0	4697
Narre Warren South - East	1	8147
Narre Warren South - West	0	7399
Narre Warren South - West	1	8769
Clyde North - North	0	5540
Clyde North - North	1	4681
Clyde North - South	0	7544
Clyde North - South	1	6787
Cranbourne East - North	0	10834
Cranbourne East - North	1	11689
Cranbourne East - South	0	5585
Cranbourne East - South	1	6212
Cranbourne North - East	0	6628
Cranbourne North - East	1	5758
Cranbourne North - West	0	4345
Cranbourne North - West	1	6986
Hampton Park - East	0	6703
Hampton Park - East	1	5241
Hampton Park - West	0	7067
Hampton Park - West	1	5483
Clarinda - Oakleigh South	0	5816
Clarinda - Oakleigh South	1	5354
Clayton South	0	8407
Clayton South	1	4419
Dandenong North	0	11472
Dandenong North	1	9769
Dingley Village	0	2761
Dingley Village	1	7434
Noble Park North	0	3815
Noble Park North	1	3304
Springvale	0	14760
Springvale	1	6427
Springvale South	0	7593
Springvale South	1	4612
Noble Park - East	0	7580
Noble Park - East	1	4383
Noble Park - West	0	12031
Noble Park - West	1	6664
Dandenong - North	0	13175
Dandenong - North	1	6247
Dandenong - South	0	5300
Dandenong - South	1	3471
Keysborough - North	0	8119
Keysborough - North	1	6430
Keysborough - South	0	8169
Keysborough - South	1	6642
Ashwood - Chadstone	0	8449
Ashwood - Chadstone	1	10259
Glen Waverley - East	0	12305
Glen Waverley - East	1	8687
Glen Waverley - West	0	12731
Glen Waverley - West	1	7508
Mount Waverley - North	0	7946
Mount Waverley - North	1	7647
Mount Waverley - South	0	8923
Mount Waverley - South	1	9727
Mulgrave	0	9231
Mulgrave	1	10006
Oakleigh - Huntingdale	0	9769
Oakleigh - Huntingdale	1	12305
Wheelers Hill	0	9570
Wheelers Hill	1	10252
Clayton (North) - Notting Hill	0	6084
Clayton (North) - Notting Hill	1	2900
Clayton - Central	0	8085
Clayton - Central	1	3290
Ardeer - Albion	0	3447
Ardeer - Albion	1	3439
Cairnlea	0	5164
Cairnlea	1	4551
Delahey	0	3877
Delahey	1	3808
Keilor Downs	0	5254
Keilor Downs	1	7205
Kings Park (Vic.)	0	7480
Kings Park (Vic.)	1	5614
St Albans - North	0	11963
St Albans - North	1	6809
St Albans - South	0	10256
St Albans - South	1	5561
Sunshine	0	4560
Sunshine	1	4329
Sunshine North	0	6532
Sunshine North	1	4754
Sunshine West	0	9463
Sunshine West	1	7978
Sydenham	0	4869
Sydenham	1	6355
Taylors Lakes	0	5477
Taylors Lakes	1	10920
Deer Park	0	9120
Deer Park	1	7646
Derrimut	0	4175
Derrimut	1	4122
Altona	0	3784
Altona	1	9197
Altona Meadows	0	6153
Altona Meadows	1	11485
Altona North	0	5240
Altona North	1	8803
Newport	0	4393
Newport	1	13757
Seabrook	0	1901
Seabrook	1	2853
Williamstown	0	3652
Williamstown	1	11733
Braybrook	0	9558
Braybrook	1	8429
Footscray	0	7132
Footscray	1	8720
Maribyrnong	0	5488
Maribyrnong	1	6646
Seddon - Kingsville	0	2486
Seddon - Kingsville	1	6496
West Footscray - Tottenham	0	3933
West Footscray - Tottenham	1	7170
Yarraville	0	3807
Yarraville	1	11129
Bacchus Marsh	0	3875
Bacchus Marsh	1	19841
Melton West	0	6105
Melton West	1	13790
Rockbank - Mount Cottrell	0	8077
Rockbank - Mount Cottrell	1	8707
Taylors Hill	0	7063
Taylors Hill	1	11928
Burnside	0	2769
Burnside	1	2847
Burnside Heights	0	3107
Burnside Heights	1	3125
Caroline Springs	0	8432
Caroline Springs	1	11139
Brookfield	0	3298
Brookfield	1	6081
Cobblebank - Strathtulloh	0	3629
Cobblebank - Strathtulloh	1	3580
Eynesbury - Exford	0	479
Eynesbury - Exford	1	2438
Fraser Rise - Plumpton	0	4258
Fraser Rise - Plumpton	1	5500
Hillside	0	4856
Hillside	1	10846
Kurunjang - Toolern Vale	0	2638
Kurunjang - Toolern Vale	1	8373
Melton	0	2121
Melton	1	4973
Melton South - Weir Views	0	5772
Melton South - Weir Views	1	9432
Hoppers Crossing - North	0	6593
Hoppers Crossing - North	1	10949
Hoppers Crossing - South	0	7693
Hoppers Crossing - South	1	9942
Laverton	0	6400
Laverton	1	4323
Werribee - South	0	6186
Werribee - South	1	9691
Point Cook - East	0	9925
Point Cook - East	1	8426
Point Cook - South	0	11219
Point Cook - South	1	7246
Werribee - East	0	6817
Werribee - East	1	10850
Werribee - West	0	7898
Werribee - West	1	13239
Manor Lakes - Quandong	0	5709
Manor Lakes - Quandong	1	4500
Point Cook - North East	0	5934
Point Cook - North East	1	7689
Point Cook - North West	0	5007
Point Cook - North West	1	4234
Tarneit (West) - Mount Cottrell	0	6209
Tarneit (West) - Mount Cottrell	1	3385
Tarneit - Central	0	15840
Tarneit - Central	1	10729
Tarneit - North	0	4660
Tarneit - North	1	2105
Tarneit - South	0	5520
Tarneit - South	1	5097
Truganina - North	0	5617
Truganina - North	1	3250
Truganina - South East	0	5868
Truganina - South East	1	3352
Truganina - South West	0	10579
Truganina - South West	1	7238
Wyndham Vale - North	0	4059
Wyndham Vale - North	1	4397
Wyndham Vale - South	0	4813
Wyndham Vale - South	1	8164
Carrum Downs	0	5451
Carrum Downs	1	15609
Frankston	0	5434
Frankston	1	16506
Frankston North	0	4080
Frankston North	1	13805
Frankston South	0	4070
Frankston South	1	14171
Langwarrin	0	3996
Langwarrin	1	20165
Seaford (Vic.)	0	3419
Seaford (Vic.)	1	12775
Skye - Sandhurst	0	3353
Skye - Sandhurst	1	9595
Dromana	0	2530
Dromana	1	9847
Flinders	0	857
Flinders	1	4633
Hastings - Somers	0	3596
Hastings - Somers	1	18864
Mount Eliza	0	4174
Mount Eliza	1	13963
Mount Martha	0	3999
Mount Martha	1	15170
Point Nepean	0	2847
Point Nepean	1	15185
Rosebud - McCrae	0	3642
Rosebud - McCrae	1	17499
Somerville	0	2737
Somerville	1	15140
Mornington - East	0	3147
Mornington - East	1	11461
Mornington - West	0	2320
Mornington - West	1	7587
Ararat	0	1033
Ararat	1	6984
Ararat Surrounds	0	287
Ararat Surrounds	1	2626
Horsham	0	1260
Horsham	1	14773
Horsham Surrounds	0	198
Horsham Surrounds	1	3028
Nhill Region	0	674
Nhill Region	1	5810
St Arnaud	0	208
St Arnaud	1	2938
Stawell	0	886
Stawell	1	6772
West Wimmera	0	195
West Wimmera	1	2274
Yarriambiack	0	438
Yarriambiack	1	5506
Irymple	0	659
Irymple	1	6402
Merbein	0	301
Merbein	1	4138
Mildura Surrounds	0	288
Mildura Surrounds	1	3022
Red Cliffs	0	570
Red Cliffs	1	5005
Mildura - North	0	3035
Mildura - North	1	13528
Mildura - South	0	2919
Mildura - South	1	12362
Buloke	0	401
Buloke	1	5178
Gannawarra	0	366
Gannawarra	1	5734
Kerang	0	224
Kerang	1	3419
Robinvale	0	1411
Robinvale	1	1858
Swan Hill	0	1472
Swan Hill	1	8967
Swan Hill Surrounds	0	684
Swan Hill Surrounds	1	5089
Echuca	0	1294
Echuca	1	13360
Kyabram	0	856
Kyabram	1	9519
Lockington - Gunbower	0	203
Lockington - Gunbower	1	3303
Rochester	0	220
Rochester	1	3463
Rushworth	0	389
Rushworth	1	3349
Cobram	0	1066
Cobram	1	4932
Moira	0	228
Moira	1	2351
Numurkah	0	984
Numurkah	1	10385
Yarrawonga	0	740
Yarrawonga	1	7341
Mooroopna	0	948
Mooroopna	1	6483
Shepparton - North	0	3754
Shepparton - North	1	14714
Shepparton Surrounds - East	0	329
Shepparton Surrounds - East	1	3363
Shepparton Surrounds - West	0	1069
Shepparton Surrounds - West	1	8391
Kialla	0	1517
Kialla	1	7252
Shepparton - South East	0	4258
Shepparton - South East	1	10900
Glenelg (Vic.)	0	712
Glenelg (Vic.)	1	7456
Hamilton (Vic.)	0	818
Hamilton (Vic.)	1	8894
Portland	0	1051
Portland	1	9423
Southern Grampians	0	457
Southern Grampians	1	5363
Camperdown	0	239
Camperdown	1	2981
Colac	0	1269
Colac	1	10808
Colac Surrounds	0	406
Colac Surrounds	1	4835
Corangamite - North	0	375
Corangamite - North	1	4574
Corangamite - South	0	580
Corangamite - South	1	6052
Otway	0	635
Otway	1	2901
Moyne - East	0	486
Moyne - East	1	5982
Moyne - West	0	777
Moyne - West	1	8500
Warrnambool - North	0	1974
Warrnambool - North	1	19257
Warrnambool - South	0	1443
Warrnambool - South	1	11073
Migratory - Offshore - Shipping (Vic.)	0	3
Migratory - Offshore - Shipping (Vic.)	1	9
No usual address (Vic.)	0	1390
No usual address (Vic.)	1	4283
Alexandra Hills	0	3278
Alexandra Hills	1	12774
Belmont - Gumdale	0	1728
Belmont - Gumdale	1	5612
Birkdale	0	3454
Birkdale	1	11395
Capalaba	0	4005
Capalaba	1	13559
Thorneside	0	807
Thorneside	1	2947
Wellington Point	0	2946
Wellington Point	1	8646
Cleveland	0	4645
Cleveland	1	10652
Ormiston	0	1889
Ormiston	1	4343
Redland Bay	0	3573
Redland Bay	1	13650
Sheldon - Mount Cotton	0	1621
Sheldon - Mount Cotton	1	6581
Thornlands	0	4932
Thornlands	1	13825
Victoria Point	0	3275
Victoria Point	1	11372
North Stradbroke Island	0	262
North Stradbroke Island	1	1624
Southern Moreton Bay Islands	0	2016
Southern Moreton Bay Islands	1	5598
Brisbane Port - Lytton	1	4
Manly - Lota	0	1818
Manly - Lota	1	5821
Manly West	0	2507
Manly West	1	9037
Murarrie	0	1282
Murarrie	1	3286
Tingalpa	0	2180
Tingalpa	1	6438
Wakerley	0	2760
Wakerley	1	6525
Wynnum	0	3170
Wynnum	1	10723
Wynnum West - Hemmant	0	3787
Wynnum West - Hemmant	1	11240
Bald Hills	0	1940
Bald Hills	1	5667
Bridgeman Downs	0	3456
Bridgeman Downs	1	6830
Carseldine	0	3168
Carseldine	1	6333
Everton Park	0	2119
Everton Park	1	7724
McDowall	0	1931
McDowall	1	5805
Aspley	0	3248
Aspley	1	9206
Chermside	0	3848
Chermside	1	6817
Chermside West	0	1702
Chermside West	1	4741
Geebung	0	835
Geebung	1	3623
Kedron - Gordon Park	0	2945
Kedron - Gordon Park	1	11015
Stafford	0	1316
Stafford	1	5217
Stafford Heights	0	1305
Stafford Heights	1	5568
Wavell Heights	0	1977
Wavell Heights	1	8136
Boondall	0	2508
Boondall	1	6785
Brisbane Airport	0	102
Brisbane Airport	1	12
Eagle Farm - Pinkenba	0	692
Eagle Farm - Pinkenba	1	1253
Northgate - Virginia	0	1686
Northgate - Virginia	1	5141
Nudgee - Banyo	0	2340
Nudgee - Banyo	1	8087
Nundah	0	3930
Nundah	1	8781
Bracken Ridge	0	4419
Bracken Ridge	1	12641
Brighton (Qld)	0	1762
Brighton (Qld)	1	7603
Deagon	0	698
Deagon	1	2919
Sandgate - Shorncliffe	0	1253
Sandgate - Shorncliffe	1	5348
Taigum - Fitzgibbon	0	5448
Taigum - Fitzgibbon	1	8201
Zillmere	0	2694
Zillmere	1	6000
Camp Hill	0	2190
Camp Hill	1	9722
Cannon Hill	0	1815
Cannon Hill	1	4862
Carina	0	2884
Carina	1	8621
Carina Heights	0	1807
Carina Heights	1	4792
Carindale	0	5609
Carindale	1	10547
Annerley	0	3616
Annerley	1	7901
Coorparoo	0	4418
Coorparoo	1	12806
Fairfield - Dutton Park	0	1481
Fairfield - Dutton Park	1	3338
Greenslopes	0	3047
Greenslopes	1	7060
Holland Park	0	1840
Holland Park	1	6708
Holland Park West	0	1505
Holland Park West	1	4656
Woolloongabba	0	3450
Woolloongabba	1	4590
Yeronga	0	2450
Yeronga	1	7330
Eight Mile Plains	0	8048
Eight Mile Plains	1	6574
Macgregor (Qld)	0	3447
Macgregor (Qld)	1	2303
Mansfield (Qld)	0	3079
Mansfield (Qld)	1	5594
Mount Gravatt	0	4219
Mount Gravatt	1	10907
Rochedale - Burbank	0	5608
Rochedale - Burbank	1	5201
Upper Mount Gravatt	0	4263
Upper Mount Gravatt	1	6123
Wishart	0	4648
Wishart	1	6590
Coopers Plains	0	2691
Coopers Plains	1	2731
Moorooka	0	2717
Moorooka	1	7742
Robertson	0	2895
Robertson	1	1716
Salisbury - Nathan	0	1801
Salisbury - Nathan	1	5519
Tarragindi	0	1984
Tarragindi	1	8739
Algester	0	3701
Algester	1	4956
Calamvale - Stretton	0	12767
Calamvale - Stretton	1	9206
Pallara - Willawong	0	5221
Pallara - Willawong	1	4762
Parkinson - Drewvale	0	7314
Parkinson - Drewvale	1	8429
Rocklea - Acacia Ridge	0	3337
Rocklea - Acacia Ridge	1	5595
Kuraby	0	4597
Kuraby	1	4161
Runcorn	0	7503
Runcorn	1	6008
Sunnybank	0	5059
Sunnybank	1	3582
Sunnybank Hills	0	9491
Sunnybank Hills	1	7790
Jindalee - Mount Ommaney	0	2415
Jindalee - Mount Ommaney	1	5075
Middle Park - Jamboree Heights	0	2475
Middle Park - Jamboree Heights	1	4444
Riverhills	0	1251
Riverhills	1	2785
Seventeen Mile Rocks - Sinnamon Park	0	3376
Seventeen Mile Rocks - Sinnamon Park	1	6177
Westlake	0	1604
Westlake	1	2777
Bellbowrie - Moggill	0	3555
Bellbowrie - Moggill	1	6792
Brookfield - Kenmore Hills	0	2283
Brookfield - Kenmore Hills	1	4550
Chapel Hill	0	3861
Chapel Hill	1	6717
Fig Tree Pocket	0	1456
Fig Tree Pocket	1	2812
Kenmore	0	3093
Kenmore	1	6179
Pinjarra Hills - Pullenvale	0	1590
Pinjarra Hills - Pullenvale	1	3821
Chelmer - Graceville	0	1926
Chelmer - Graceville	1	5764
Corinda	0	1287
Corinda	1	3857
Indooroopilly	0	5656
Indooroopilly	1	7409
Sherwood	0	1666
Sherwood	1	4618
St Lucia	0	4999
St Lucia	1	6656
Taringa	0	3159
Taringa	1	5613
Enoggera	0	1736
Enoggera	1	6832
Enoggera Reservoir	0	5
Enoggera Reservoir	1	19
Keperra	0	1354
Keperra	1	5795
Mitchelton	0	1564
Mitchelton	1	7068
The Gap	0	4200
The Gap	1	12615
Upper Kedron - Ferny Grove	0	2493
Upper Kedron - Ferny Grove	1	8994
Brisbane City	0	6685
Brisbane City	1	5616
Fortitude Valley	0	3899
Fortitude Valley	1	4888
Highgate Hill	0	2138
Highgate Hill	1	3949
Kangaroo Point	0	3367
Kangaroo Point	1	5793
New Farm	0	3487
New Farm	1	8158
South Brisbane	0	7034
South Brisbane	1	5632
Spring Hill	0	3340
Spring Hill	1	2922
West End	0	5763
West End	1	8424
Balmoral	0	1076
Balmoral	1	3317
Bulimba	0	1976
Bulimba	1	5177
East Brisbane	0	1833
East Brisbane	1	3935
Hawthorne	0	1132
Hawthorne	1	3874
Morningside - Seven Hills	0	3392
Morningside - Seven Hills	1	10215
Norman Park	0	1398
Norman Park	1	5268
Albion	0	1196
Albion	1	2882
Alderley	0	1311
Alderley	1	5095
Ascot	0	1408
Ascot	1	4079
Clayfield	0	2924
Clayfield	1	7469
Grange	0	793
Grange	1	3749
Hamilton (Qld)	0	1955
Hamilton (Qld)	1	4421
Hendra	0	950
Hendra	1	3847
Kelvin Grove - Herston	0	3964
Kelvin Grove - Herston	1	5736
Newmarket	0	1274
Newmarket	1	3575
Newstead - Bowen Hills	0	5807
Newstead - Bowen Hills	1	10958
Wilston	0	772
Wilston	1	3172
Windsor	0	1882
Windsor	1	5765
Wooloowin - Lutwyche	0	2882
Wooloowin - Lutwyche	1	7721
Ashgrove	0	2674
Ashgrove	1	10764
Auchenflower	0	1452
Auchenflower	1	4039
Bardon	0	1973
Bardon	1	8096
Paddington - Milton	0	2974
Paddington - Milton	1	8818
Red Hill (Qld)	0	1316
Red Hill (Qld)	1	4472
Toowong	0	4240
Toowong	1	7778
Brinsmead	0	1162
Brinsmead	1	4179
Clifton Beach - Kewarra Beach	0	3463
Clifton Beach - Kewarra Beach	1	7605
Freshwater - Stratford	0	729
Freshwater - Stratford	1	2866
Redlynch	0	3057
Redlynch	1	10149
Trinity Beach - Smithfield	0	4437
Trinity Beach - Smithfield	1	11424
Yorkeys Knob - Machans Beach	0	1381
Yorkeys Knob - Machans Beach	1	4218
Bentley Park	0	1395
Bentley Park	1	6404
Cairns City	0	4095
Cairns City	1	5798
Earlville - Bayview Heights	0	1600
Earlville - Bayview Heights	1	6194
Edmonton	0	1596
Edmonton	1	8710
Gordonvale - Trinity	0	1164
Gordonvale - Trinity	1	7823
Kanimbla - Mooroobool	0	2564
Kanimbla - Mooroobool	1	6813
Lamb Range	1	7
Manoora	0	1387
Manoora	1	3908
Manunda	0	1399
Manunda	1	3209
Mount Sheridan	0	1863
Mount Sheridan	1	6420
Westcourt - Bungalow	0	1795
Westcourt - Bungalow	1	3824
White Rock	0	874
White Rock	1	3553
Whitfield - Edge Hill	0	1915
Whitfield - Edge Hill	1	5970
Woree	0	1006
Woree	1	3378
Babinda	0	511
Babinda	1	3522
Innisfail	0	1589
Innisfail	1	6802
Johnstone	0	860
Johnstone	1	6169
Tully	0	1662
Tully	1	8137
Yarrabah	0	4
Yarrabah	1	2432
Daintree	0	985
Daintree	1	4950
Port Douglas	0	1646
Port Douglas	1	3170
Atherton	0	1601
Atherton	1	8898
Herberton	0	607
Herberton	1	4123
Kuranda	0	1019
Kuranda	1	3210
Malanda - Yungaburra	0	1257
Malanda - Yungaburra	1	7010
Mareeba	0	2018
Mareeba	1	8581
Balonne	0	270
Balonne	1	3597
Chinchilla	0	746
Chinchilla	1	6917
Goondiwindi	0	391
Goondiwindi	1	5261
Inglewood - Waggamba	0	247
Inglewood - Waggamba	1	3419
Miles - Wandoan	0	341
Miles - Wandoan	1	3268
Roma	0	655
Roma	1	5458
Roma Surrounds	0	246
Roma Surrounds	1	5055
Tara	0	313
Tara	1	3062
Crows Nest - Rosalie	0	824
Crows Nest - Rosalie	1	7412
Jondaryan	0	584
Jondaryan	1	6450
Millmerran	0	379
Millmerran	1	2497
Pittsworth	0	401
Pittsworth	1	4872
Wambo	0	1266
Wambo	1	14451
Clifton - Greenmount	0	364
Clifton - Greenmount	1	4352
Southern Downs - East	0	338
Southern Downs - East	1	3680
Southern Downs - West	0	445
Southern Downs - West	1	4039
Stanthorpe	0	812
Stanthorpe	1	4033
Stanthorpe Surrounds	0	802
Stanthorpe Surrounds	1	4830
Warwick	0	1340
Warwick	1	13034
Central Highlands - East	0	550
Central Highlands - East	1	5640
Central Highlands - West	0	644
Central Highlands - West	1	5887
Emerald	0	2079
Emerald	1	10829
Berserker	0	657
Berserker	1	5738
Bouldercombe	0	95
Bouldercombe	1	1589
Emu Park	0	599
Emu Park	1	4682
Frenchville - Mount Archer	0	878
Frenchville - Mount Archer	1	7734
Glenlee - Rockyview	0	281
Glenlee - Rockyview	1	4637
Gracemere	0	960
Gracemere	1	10678
Lakes Creek	0	618
Lakes Creek	1	3913
Mount Morgan	0	210
Mount Morgan	1	2266
Norman Gardens	0	1689
Norman Gardens	1	8395
Park Avenue	0	385
Park Avenue	1	4531
Parkhurst - Kawana	0	756
Parkhurst - Kawana	1	6164
Rockhampton - West	0	462
Rockhampton - West	1	5090
Rockhampton City	0	337
Rockhampton City	1	2658
Rockhampton Surrounds - East	0	282
Rockhampton Surrounds - East	1	2914
Rockhampton Surrounds - North	0	361
Rockhampton Surrounds - North	1	3582
Rockhampton Surrounds - West	0	117
Rockhampton Surrounds - West	1	2470
Shoalwater Bay	1	18
The Range - Allenstown	0	1014
The Range - Allenstown	1	6479
Yeppoon	0	2461
Yeppoon	1	16428
Banana	0	400
Banana	1	7277
Biloela	0	728
Biloela	1	4164
Agnes Water - Miriam Vale	0	840
Agnes Water - Miriam Vale	1	5026
Boyne Island - Tannum Sands	0	1463
Boyne Island - Tannum Sands	1	8095
Callemondah	0	11
Callemondah	1	21
Clinton - New Auckland	0	2132
Clinton - New Auckland	1	11341
Gladstone	0	1068
Gladstone	1	4465
Gladstone Hinterland	0	963
Gladstone Hinterland	1	9693
Kin Kora - Sun Valley	0	425
Kin Kora - Sun Valley	1	2940
Telina - Toolooa	0	765
Telina - Toolooa	1	5174
West Gladstone	0	761
West Gladstone	1	3789
Broadbeach Waters	0	2407
Broadbeach Waters	1	5344
Burleigh Heads	0	1968
Burleigh Heads	1	6405
Burleigh Waters	0	3347
Burleigh Waters	1	10500
Mermaid Beach - Broadbeach	0	4177
Mermaid Beach - Broadbeach	1	8464
Mermaid Waters	0	3775
Mermaid Waters	1	8769
Miami	0	1680
Miami	1	5336
Coolangatta	0	1359
Coolangatta	1	4666
Currumbin - Tugun	0	2241
Currumbin - Tugun	1	9373
Currumbin Waters	0	1719
Currumbin Waters	1	7688
Elanora	0	2323
Elanora	1	9691
Palm Beach	0	2885
Palm Beach	1	12552
Arundel	0	4108
Arundel	1	6647
Biggera Waters	0	3586
Biggera Waters	1	5685
Coombabah	0	3328
Coombabah	1	6409
Labrador	0	6238
Labrador	1	10979
Paradise Point - Hollywell	0	2573
Paradise Point - Hollywell	1	6715
Runaway Bay	0	2798
Runaway Bay	1	6034
Guanaba - Springbrook	0	922
Guanaba - Springbrook	1	3257
Tamborine - Canungra	0	3475
Tamborine - Canungra	1	11243
Currumbin Valley - Tallebudgera	0	1424
Currumbin Valley - Tallebudgera	1	5873
Mudgeeraba - Bonogin	0	5040
Mudgeeraba - Bonogin	1	13803
Reedy Creek - Andrews	0	2285
Reedy Creek - Andrews	1	6173
Carrara	0	3722
Carrara	1	8898
Highland Park	0	2107
Highland Park	1	5973
Nerang - Mount Nathan	0	5000
Nerang - Mount Nathan	1	15167
Pacific Pines - Gaven	0	5810
Pacific Pines - Gaven	1	11872
Worongary - Tallai	0	2057
Worongary - Tallai	1	6057
Coomera	0	5971
Coomera	1	12813
Helensvale	0	6204
Helensvale	1	12002
Hope Island	0	5196
Hope Island	1	8607
Jacobs Well - Alberton	0	783
Jacobs Well - Alberton	1	3621
Oxenford - Maudsland	0	5090
Oxenford - Maudsland	1	12235
Ormeau (East) - Stapylton	0	2470
Ormeau (East) - Stapylton	1	7673
Ormeau (West) - Yatala	0	2778
Ormeau (West) - Yatala	1	8689
Pimpama - North	0	3234
Pimpama - North	1	6187
Pimpama - South	0	2945
Pimpama - South	1	6647
Upper Coomera (South) - Wongawallan	0	3200
Upper Coomera (South) - Wongawallan	1	7818
Upper Coomera - North	0	5851
Upper Coomera - North	1	13474
Willow Vale - Pimpama (West)	0	1777
Willow Vale - Pimpama (West)	1	4868
Clear Island Waters	0	1657
Clear Island Waters	1	2534
Merrimac	0	2164
Merrimac	1	4609
Varsity Lakes	0	5617
Varsity Lakes	1	10302
Robina - East	0	5660
Robina - East	1	10640
Robina - West	0	3001
Robina - West	1	5376
Ashmore	0	3618
Ashmore	1	7761
Molendinar	0	2250
Molendinar	1	3833
Parkwood	0	2800
Parkwood	1	5599
Southport - North	0	7019
Southport - North	1	9183
Southport - South	0	6976
Southport - South	1	10702
Benowa	0	3619
Benowa	1	5718
Bundall	0	1535
Bundall	1	3115
Main Beach	0	1038
Main Beach	1	2489
Surfers Paradise - North	0	4930
Surfers Paradise - North	1	5789
Surfers Paradise - South	0	5558
Surfers Paradise - South	1	6706
Darra - Sumner	0	1828
Darra - Sumner	1	2663
Durack	0	3899
Durack	1	3980
Inala - Richlands	0	9014
Inala - Richlands	1	9210
Oxley (Qld)	0	2467
Oxley (Qld)	1	5819
Wacol	0	1384
Wacol	1	4571
Doolandella	0	4040
Doolandella	1	4176
Forest Lake - Ellen Grove	0	8849
Forest Lake - Ellen Grove	1	12951
Boonah	0	1182
Boonah	1	10491
Esk	0	684
Esk	1	4068
Lockyer Valley - East	0	2460
Lockyer Valley - East	1	17485
Lowood	0	1616
Lowood	1	11749
Rosewood	0	1280
Rosewood	1	11664
Brassall	0	1402
Brassall	1	10037
Bundamba	0	1539
Bundamba	1	7138
Churchill - Yamanto	0	705
Churchill - Yamanto	1	5857
Ipswich - Central	0	889
Ipswich - Central	1	5399
Ipswich - East	0	2315
Ipswich - East	1	14531
Ipswich - North	0	553
Ipswich - North	1	3903
Karalee - Barellan Point	0	1095
Karalee - Barellan Point	1	5410
Karana Downs	0	1329
Karana Downs	1	4591
Leichhardt - One Mile	0	947
Leichhardt - One Mile	1	6837
North Ipswich - Tivoli	0	735
North Ipswich - Tivoli	1	5289
Raceview	0	1778
Raceview	1	12743
Ripley	0	2383
Ripley	1	9906
Riverview	0	619
Riverview	1	2052
Camira - Gailes	0	2334
Camira - Gailes	1	6493
Carole Park	0	4
Carole Park	1	5
Collingwood Park - Redbank	0	3703
Collingwood Park - Redbank	1	7411
Goodna	0	3646
Goodna	1	6237
Redbank Plains	0	7222
Redbank Plains	1	15582
Springfield	0	2150
Springfield	1	4950
Springfield Lakes	0	8758
Springfield Lakes	1	14085
Augustine Heights - Brookwater	0	2947
Augustine Heights - Brookwater	1	5771
Bellbird Park	0	2805
Bellbird Park	1	5838
Beaudesert	0	1800
Beaudesert	1	11827
Beenleigh	0	1867
Beenleigh	1	5583
Eagleby	0	3508
Eagleby	1	8711
Edens Landing - Holmview	0	2655
Edens Landing - Holmview	1	6408
Mount Warren Park	0	1296
Mount Warren Park	1	4111
Wolffdene - Bahrs Scrub	0	2048
Wolffdene - Bahrs Scrub	1	6626
Boronia Heights - Park Ridge	0	5916
Boronia Heights - Park Ridge	1	11911
Browns Plains	0	2784
Browns Plains	1	4675
Chambers Flat - Logan Reserve	0	2685
