SA2_NAME16	DwellingStructure	DwellingSubtype	NumberBedrooms.min	occupied_private_dwellings
Young Surrounds	Separate house		6	63
Avoca Beach - Copacabana		1 storey	2	5
Avoca Beach - Copacabana		1 storey	3	15
Avoca Beach - Copacabana		2 storeys or more	2	10
Avoca Beach - Copacabana		2 storeys or more	3	62
Avoca Beach - Copacabana		2 storeys or more	4	16
Avoca Beach - Copacabana	(Other)		2	6
Avoca Beach - Copacabana	(Other)		3	6
Avoca Beach - Copacabana	Flat/apartment	1 or 2 storey block		8
Avoca Beach - Copacabana	Flat/apartment	1 or 2 storey block	1	3
Avoca Beach - Copacabana	Flat/apartment	1 or 2 storey block	2	19
Avoca Beach - Copacabana	Flat/apartment	1 or 2 storey block	3	29
Avoca Beach - Copacabana	Flat/apartment	1 or 2 storey block	4	7
Avoca Beach - Copacabana	Flat/apartment	1 or 2 storey block	5	3
Avoca Beach - Copacabana	Flat/apartment	3 storey block	2	6
Avoca Beach - Copacabana	Flat/apartment	3 storey block	3	19
Avoca Beach - Copacabana	Flat/apartment	3 storey block	4	4
Avoca Beach - Copacabana	Flat/apartment	4-8 storey block	2	18
Avoca Beach - Copacabana	Flat/apartment	4-8 storey block	3	3
Avoca Beach - Copacabana	Flat/apartment	Attached to a house	1	4
Avoca Beach - Copacabana	Flat/apartment	Attached to a house	2	6
Avoca Beach - Copacabana	Separate house			19
Avoca Beach - Copacabana	Separate house		0	8
Avoca Beach - Copacabana	Separate house		1	34
Avoca Beach - Copacabana	Separate house		2	139
Avoca Beach - Copacabana	Separate house		3	729
Avoca Beach - Copacabana	Separate house		4	940
Avoca Beach - Copacabana	Separate house		5	332
Avoca Beach - Copacabana	Separate house		6	76
Box Head - MacMasters Beach			4	3
Box Head - MacMasters Beach		1 storey	2	8
Box Head - MacMasters Beach		1 storey	3	22
Box Head - MacMasters Beach		2 storeys or more	1	4
Box Head - MacMasters Beach		2 storeys or more	2	24
Box Head - MacMasters Beach		2 storeys or more	3	26
Box Head - MacMasters Beach		2 storeys or more	4	12
Box Head - MacMasters Beach	(Other)		1	12
Box Head - MacMasters Beach	(Other)		2	94
Box Head - MacMasters Beach	(Other)		3	24
Box Head - MacMasters Beach	(Other)		4	4
Box Head - MacMasters Beach	Flat/apartment		0	3
Box Head - MacMasters Beach	Flat/apartment	1 or 2 storey block	2	52
Box Head - MacMasters Beach	Flat/apartment	1 or 2 storey block	3	17
Box Head - MacMasters Beach	Flat/apartment	3 storey block	3	3
Box Head - MacMasters Beach	Flat/apartment	Attached to a house	1	3
Box Head - MacMasters Beach	Flat/apartment	Attached to a house	3	4
Box Head - MacMasters Beach	Flat/apartment	Attached to a house	4	5
Box Head - MacMasters Beach	Separate house			42
Box Head - MacMasters Beach	Separate house		0	9
Box Head - MacMasters Beach	Separate house		1	60
Box Head - MacMasters Beach	Separate house		2	492
Box Head - MacMasters Beach	Separate house		3	1285
Box Head - MacMasters Beach	Separate house		4	1473
Box Head - MacMasters Beach	Separate house		5	427
Box Head - MacMasters Beach	Separate house		6	100
Calga - Kulnura				4
Calga - Kulnura			1	6
Calga - Kulnura			2	7
Calga - Kulnura			3	7
Calga - Kulnura			4	3
Calga - Kulnura		2 storeys or more	3	3
Calga - Kulnura	(Other)			4
Calga - Kulnura	(Other)		1	12
Calga - Kulnura	(Other)		2	12
Calga - Kulnura	Flat/apartment	1 or 2 storey block		4
Calga - Kulnura	Flat/apartment	1 or 2 storey block	1	15
Calga - Kulnura	Flat/apartment	1 or 2 storey block	2	4
Calga - Kulnura	Separate house			32
Calga - Kulnura	Separate house		0	15
Calga - Kulnura	Separate house		1	72
Calga - Kulnura	Separate house		2	281
Calga - Kulnura	Separate house		3	529
Calga - Kulnura	Separate house		4	422
Calga - Kulnura	Separate house		5	134
Calga - Kulnura	Separate house		6	74
Erina - Green Point			1	4
Erina - Green Point		1 storey		39
Erina - Green Point		1 storey	1	30
Erina - Green Point		1 storey	2	262
Erina - Green Point		1 storey	3	137
Erina - Green Point		1 storey	4	8
Erina - Green Point		1 storey	5	3
Erina - Green Point		1 storey	6	7
Erina - Green Point		2 storeys or more		3
Erina - Green Point		2 storeys or more	1	6
Erina - Green Point		2 storeys or more	2	46
Erina - Green Point		2 storeys or more	3	77
Erina - Green Point		2 storeys or more	4	12
Erina - Green Point		2 storeys or more	5	3
Erina - Green Point	(Other)		1	3
Erina - Green Point	(Other)		2	5
Erina - Green Point	Flat/apartment	1 or 2 storey block		3
Erina - Green Point	Flat/apartment	1 or 2 storey block	1	43
Erina - Green Point	Flat/apartment	1 or 2 storey block	2	51
Erina - Green Point	Flat/apartment	1 or 2 storey block	3	116
Erina - Green Point	Flat/apartment	1 or 2 storey block	4	3
Erina - Green Point	Flat/apartment	1 or 2 storey block	5	4
Erina - Green Point	Flat/apartment	3 storey block	2	45
Erina - Green Point	Flat/apartment	3 storey block	3	18
Erina - Green Point	Flat/apartment	Attached to a house	2	9
Erina - Green Point	Flat/apartment	Attached to a house	3	4
Erina - Green Point	Flat/apartment	Attached to a house	4	4
Erina - Green Point	Separate house			67
Erina - Green Point	Separate house		0	9
Erina - Green Point	Separate house		1	120
Erina - Green Point	Separate house		2	922
Erina - Green Point	Separate house		3	1201
Erina - Green Point	Separate house		4	1649
Erina - Green Point	Separate house		5	558
Erina - Green Point	Separate house		6	155
Gosford - Springfield			0	8
Gosford - Springfield			1	16
Gosford - Springfield			2	14
Gosford - Springfield			3	4
Gosford - Springfield		1 storey		9
Gosford - Springfield		1 storey	0	11
Gosford - Springfield		1 storey	1	40
Gosford - Springfield		1 storey	2	196
Gosford - Springfield		1 storey	3	76
Gosford - Springfield		1 storey	4	4
Gosford - Springfield		2 storeys or more		18
Gosford - Springfield		2 storeys or more	0	9
Gosford - Springfield		2 storeys or more	1	123
Gosford - Springfield		2 storeys or more	2	349
Gosford - Springfield		2 storeys or more	3	652
Gosford - Springfield		2 storeys or more	4	24
Gosford - Springfield		2 storeys or more	5	3
Gosford - Springfield	(Other)		1	3
Gosford - Springfield	(Other)		2	3
Gosford - Springfield	Flat/apartment	1 or 2 storey block		22
Gosford - Springfield	Flat/apartment	1 or 2 storey block	0	41
Gosford - Springfield	Flat/apartment	1 or 2 storey block	1	175
Gosford - Springfield	Flat/apartment	1 or 2 storey block	2	737
Gosford - Springfield	Flat/apartment	1 or 2 storey block	3	360
Gosford - Springfield	Flat/apartment	1 or 2 storey block	4	8
Gosford - Springfield	Flat/apartment	3 storey block		8
Gosford - Springfield	Flat/apartment	3 storey block	1	41
Gosford - Springfield	Flat/apartment	3 storey block	2	431
Gosford - Springfield	Flat/apartment	3 storey block	3	152
Gosford - Springfield	Flat/apartment	3 storey block	4	6
Gosford - Springfield	Flat/apartment	4-8 storey block		22
Gosford - Springfield	Flat/apartment	4-8 storey block	0	19
Gosford - Springfield	Flat/apartment	4-8 storey block	1	169
Gosford - Springfield	Flat/apartment	4-8 storey block	2	1050
Gosford - Springfield	Flat/apartment	4-8 storey block	3	255
Gosford - Springfield	Flat/apartment	4-8 storey block	4	11
Gosford - Springfield	Flat/apartment	9 or more storey block		3
Gosford - Springfield	Flat/apartment	9 or more storey block	1	61
Gosford - Springfield	Flat/apartment	9 or more storey block	2	247
Gosford - Springfield	Flat/apartment	9 or more storey block	3	136
Gosford - Springfield	Flat/apartment	Attached to a house		3
Gosford - Springfield	Flat/apartment	Attached to a house	1	3
Gosford - Springfield	Flat/apartment	Attached to a house	2	3
Gosford - Springfield	Flat/apartment	Attached to a house	3	5
Gosford - Springfield	Separate house			41
Gosford - Springfield	Separate house		0	18
Gosford - Springfield	Separate house		1	67
Gosford - Springfield	Separate house		2	341
Gosford - Springfield	Separate house		3	1711
Gosford - Springfield	Separate house		4	1113
Gosford - Springfield	Separate house		5	328
Gosford - Springfield	Separate house		6	48
Kariong				6
Kariong			3	4
Kariong		1 storey		5
Kariong		1 storey	2	7
Kariong		1 storey	3	109
Kariong		1 storey	4	8
Kariong		2 storeys or more	2	4
Kariong		2 storeys or more	3	12
Kariong		2 storeys or more	4	12
Kariong	Flat/apartment	1 or 2 storey block	3	4
Kariong	Flat/apartment	Attached to a house	2	6
Kariong	Flat/apartment	Attached to a house	3	4
Kariong	Flat/apartment	Attached to a house	4	4
Kariong	Separate house			15
Kariong	Separate house		1	9
Kariong	Separate house		2	50
Kariong	Separate house		3	814
Kariong	Separate house		4	805
Kariong	Separate house		5	200
Kariong	Separate house		6	28
Kincumber - Picketts Valley		1 storey		15
Kincumber - Picketts Valley		1 storey	1	48
Kincumber - Picketts Valley		1 storey	2	524
Kincumber - Picketts Valley		1 storey	3	112
Kincumber - Picketts Valley		1 storey	4	4
Kincumber - Picketts Valley		2 storeys or more		4
Kincumber - Picketts Valley		2 storeys or more	1	29
Kincumber - Picketts Valley		2 storeys or more	2	70
Kincumber - Picketts Valley		2 storeys or more	3	75
Kincumber - Picketts Valley		2 storeys or more	4	6
Kincumber - Picketts Valley	Flat/apartment	1 or 2 storey block		3
Kincumber - Picketts Valley	Flat/apartment	1 or 2 storey block	2	62
Kincumber - Picketts Valley	Flat/apartment	1 or 2 storey block	3	30
Kincumber - Picketts Valley	Flat/apartment	3 storey block	1	12
Kincumber - Picketts Valley	Flat/apartment	3 storey block	2	9
Kincumber - Picketts Valley	Flat/apartment	Attached to a house	3	4
Kincumber - Picketts Valley	Separate house			19
Kincumber - Picketts Valley	Separate house		1	21
Kincumber - Picketts Valley	Separate house		2	96
Kincumber - Picketts Valley	Separate house		3	869
Kincumber - Picketts Valley	Separate house		4	747
Kincumber - Picketts Valley	Separate house		5	201
Kincumber - Picketts Valley	Separate house		6	37
Narara		1 storey		6
Narara		1 storey	2	72
Narara		1 storey	3	125
Narara		1 storey	4	4
Narara		1 storey	5	5
Narara		2 storeys or more	2	16
Narara		2 storeys or more	3	34
Narara	Flat/apartment	1 or 2 storey block	3	3
Narara	Flat/apartment	Attached to a house	1	3
Narara	Flat/apartment	Attached to a house	2	5
Narara	Separate house			22
Narara	Separate house		0	3
Narara	Separate house		1	16
Narara	Separate house		2	85
Narara	Separate house		3	912
Narara	Separate house		4	913
Narara	Separate house		5	219
Narara	Separate house		6	53
Niagara Park - Lisarow		1 storey		7
Niagara Park - Lisarow		1 storey	1	41
Niagara Park - Lisarow		1 storey	2	41
Niagara Park - Lisarow		1 storey	3	95
Niagara Park - Lisarow		1 storey	4	3
Niagara Park - Lisarow		2 storeys or more		7
Niagara Park - Lisarow		2 storeys or more	1	4
Niagara Park - Lisarow		2 storeys or more	2	68
Niagara Park - Lisarow		2 storeys or more	3	146
Niagara Park - Lisarow		2 storeys or more	4	8
Niagara Park - Lisarow	Flat/apartment	Attached to a house	1	6
Niagara Park - Lisarow	Flat/apartment	Attached to a house	2	4
Niagara Park - Lisarow	Separate house			16
Niagara Park - Lisarow	Separate house		0	5
Niagara Park - Lisarow	Separate house		1	15
Niagara Park - Lisarow	Separate house		2	68
Niagara Park - Lisarow	Separate house		3	826
Niagara Park - Lisarow	Separate house		4	1050
Niagara Park - Lisarow	Separate house		5	320
Niagara Park - Lisarow	Separate house		6	74
Point Clare - Koolewong		1 storey		3
Point Clare - Koolewong		1 storey	0	4
Point Clare - Koolewong		1 storey	1	5
Point Clare - Koolewong		1 storey	2	62
Point Clare - Koolewong		1 storey	3	26
Point Clare - Koolewong		1 storey	4	3
Point Clare - Koolewong		2 storeys or more	2	12
Point Clare - Koolewong		2 storeys or more	3	27
Point Clare - Koolewong		2 storeys or more	4	4
Point Clare - Koolewong	(Other)		2	6
Point Clare - Koolewong	Flat/apartment	1 or 2 storey block		5
Point Clare - Koolewong	Flat/apartment	1 or 2 storey block	1	40
Point Clare - Koolewong	Flat/apartment	1 or 2 storey block	2	25
Point Clare - Koolewong	Flat/apartment	1 or 2 storey block	3	31
Point Clare - Koolewong	Flat/apartment	1 or 2 storey block	4	3
Point Clare - Koolewong	Flat/apartment	3 storey block	3	7
Point Clare - Koolewong	Flat/apartment	Attached to a house	2	3
Point Clare - Koolewong	Flat/apartment	Attached to a house	4	4
Point Clare - Koolewong	Separate house			27
Point Clare - Koolewong	Separate house		0	19
Point Clare - Koolewong	Separate house		1	70
Point Clare - Koolewong	Separate house		2	254
Point Clare - Koolewong	Separate house		3	924
Point Clare - Koolewong	Separate house		4	763
Point Clare - Koolewong	Separate house		5	156
Point Clare - Koolewong	Separate house		6	32
Saratoga - Davistown		1 storey	2	27
Saratoga - Davistown		1 storey	3	31
Saratoga - Davistown		2 storeys or more	2	18
Saratoga - Davistown		2 storeys or more	3	49
Saratoga - Davistown	(Other)		2	5
Saratoga - Davistown	Flat/apartment	1 or 2 storey block		4
Saratoga - Davistown	Flat/apartment	1 or 2 storey block	1	22
Saratoga - Davistown	Flat/apartment	1 or 2 storey block	2	100
Saratoga - Davistown	Flat/apartment	1 or 2 storey block	3	47
Saratoga - Davistown	Flat/apartment	3 storey block	2	25
Saratoga - Davistown	Flat/apartment	Attached to a house	2	4
Saratoga - Davistown	Flat/apartment	Attached to a house	4	7
Saratoga - Davistown	Separate house			16
Saratoga - Davistown	Separate house		0	3
Saratoga - Davistown	Separate house		1	35
Saratoga - Davistown	Separate house		2	250
Saratoga - Davistown	Separate house		3	934
Saratoga - Davistown	Separate house		4	819
Saratoga - Davistown	Separate house		5	221
Saratoga - Davistown	Separate house		6	45
Terrigal - North Avoca			1	7
Terrigal - North Avoca			2	3
Terrigal - North Avoca		1 storey	2	31
Terrigal - North Avoca		1 storey	3	32
Terrigal - North Avoca		1 storey	4	4
Terrigal - North Avoca		2 storeys or more		3
Terrigal - North Avoca		2 storeys or more	1	5
Terrigal - North Avoca		2 storeys or more	2	45
Terrigal - North Avoca		2 storeys or more	3	220
Terrigal - North Avoca		2 storeys or more	4	26
Terrigal - North Avoca		2 storeys or more	5	3
Terrigal - North Avoca	Flat/apartment	1 or 2 storey block		11
Terrigal - North Avoca	Flat/apartment	1 or 2 storey block	0	4
Terrigal - North Avoca	Flat/apartment	1 or 2 storey block	1	21
Terrigal - North Avoca	Flat/apartment	1 or 2 storey block	2	179
Terrigal - North Avoca	Flat/apartment	1 or 2 storey block	3	447
Terrigal - North Avoca	Flat/apartment	1 or 2 storey block	4	87
Terrigal - North Avoca	Flat/apartment	1 or 2 storey block	5	5
Terrigal - North Avoca	Flat/apartment	3 storey block	1	4
Terrigal - North Avoca	Flat/apartment	3 storey block	2	57
Terrigal - North Avoca	Flat/apartment	3 storey block	3	98
Terrigal - North Avoca	Flat/apartment	3 storey block	4	15
Terrigal - North Avoca	Flat/apartment	4-8 storey block	0	7
Terrigal - North Avoca	Flat/apartment	4-8 storey block	1	16
Terrigal - North Avoca	Flat/apartment	4-8 storey block	2	34
Terrigal - North Avoca	Flat/apartment	4-8 storey block	3	43
Terrigal - North Avoca	Flat/apartment	4-8 storey block	4	7
Terrigal - North Avoca	Flat/apartment	Attached to a house	1	6
Terrigal - North Avoca	Flat/apartment	Attached to a house	2	6
Terrigal - North Avoca	Flat/apartment	Attached to a house	3	4
Terrigal - North Avoca	Separate house			41
Terrigal - North Avoca	Separate house		0	5
Terrigal - North Avoca	Separate house		1	75
Terrigal - North Avoca	Separate house		2	359
Terrigal - North Avoca	Separate house		3	1098
Terrigal - North Avoca	Separate house		4	1686
Terrigal - North Avoca	Separate house		5	637
Terrigal - North Avoca	Separate house		6	102
Umina - Booker Bay - Patonga				22
Umina - Booker Bay - Patonga			0	5
Umina - Booker Bay - Patonga			1	15
Umina - Booker Bay - Patonga			2	10
Umina - Booker Bay - Patonga			3	3
Umina - Booker Bay - Patonga		1 storey		25
Umina - Booker Bay - Patonga		1 storey	0	6
Umina - Booker Bay - Patonga		1 storey	1	38
Umina - Booker Bay - Patonga		1 storey	2	482
Umina - Booker Bay - Patonga		1 storey	3	913
Umina - Booker Bay - Patonga		1 storey	4	18
Umina - Booker Bay - Patonga		1 storey	5	3
Umina - Booker Bay - Patonga		1 storey	6	5
Umina - Booker Bay - Patonga		2 storeys or more		5
Umina - Booker Bay - Patonga		2 storeys or more	1	24
Umina - Booker Bay - Patonga		2 storeys or more	2	131
Umina - Booker Bay - Patonga		2 storeys or more	3	377
Umina - Booker Bay - Patonga		2 storeys or more	4	48
Umina - Booker Bay - Patonga		2 storeys or more	5	6
Umina - Booker Bay - Patonga	(Other)			6
Umina - Booker Bay - Patonga	(Other)		0	14
Umina - Booker Bay - Patonga	(Other)		1	87
Umina - Booker Bay - Patonga	(Other)		2	100
Umina - Booker Bay - Patonga	(Other)		3	40
Umina - Booker Bay - Patonga	(Other)		4	8
Umina - Booker Bay - Patonga	(Other)		5	3
Umina - Booker Bay - Patonga	Flat/apartment		0	4
Umina - Booker Bay - Patonga	Flat/apartment	1 or 2 storey block		24
Umina - Booker Bay - Patonga	Flat/apartment	1 or 2 storey block	0	18
Umina - Booker Bay - Patonga	Flat/apartment	1 or 2 storey block	1	115
Umina - Booker Bay - Patonga	Flat/apartment	1 or 2 storey block	2	269
Umina - Booker Bay - Patonga	Flat/apartment	1 or 2 storey block	3	164
Umina - Booker Bay - Patonga	Flat/apartment	1 or 2 storey block	4	11
Umina - Booker Bay - Patonga	Flat/apartment	1 or 2 storey block	5	4
Umina - Booker Bay - Patonga	Flat/apartment	3 storey block	2	7
Umina - Booker Bay - Patonga	Flat/apartment	3 storey block	3	8
Umina - Booker Bay - Patonga	Flat/apartment	4-8 storey block	1	11
Umina - Booker Bay - Patonga	Flat/apartment	4-8 storey block	2	44
Umina - Booker Bay - Patonga	Flat/apartment	4-8 storey block	3	14
Umina - Booker Bay - Patonga	Flat/apartment	Attached to a house	1	5
Umina - Booker Bay - Patonga	Flat/apartment	Attached to a house	2	28
Umina - Booker Bay - Patonga	Flat/apartment	Attached to a house	3	10
Umina - Booker Bay - Patonga	Separate house			89
Umina - Booker Bay - Patonga	Separate house		0	24
Umina - Booker Bay - Patonga	Separate house		1	178
Umina - Booker Bay - Patonga	Separate house		2	1437
Umina - Booker Bay - Patonga	Separate house		3	3026
Umina - Booker Bay - Patonga	Separate house		4	1820
Umina - Booker Bay - Patonga	Separate house		5	489
Umina - Booker Bay - Patonga	Separate house		6	93
Wamberal - Forresters Beach			4	3
Wamberal - Forresters Beach		1 storey	1	13
Wamberal - Forresters Beach		1 storey	2	153
Wamberal - Forresters Beach		1 storey	3	71
Wamberal - Forresters Beach		2 storeys or more		3
Wamberal - Forresters Beach		2 storeys or more	0	6
Wamberal - Forresters Beach		2 storeys or more	1	3
Wamberal - Forresters Beach		2 storeys or more	2	9
Wamberal - Forresters Beach		2 storeys or more	3	58
Wamberal - Forresters Beach		2 storeys or more	4	22
Wamberal - Forresters Beach		2 storeys or more	5	3
Wamberal - Forresters Beach	Flat/apartment	1 or 2 storey block		4
Wamberal - Forresters Beach	Flat/apartment	1 or 2 storey block	1	14
Wamberal - Forresters Beach	Flat/apartment	1 or 2 storey block	2	44
Wamberal - Forresters Beach	Flat/apartment	1 or 2 storey block	3	67
Wamberal - Forresters Beach	Flat/apartment	1 or 2 storey block	4	13
Wamberal - Forresters Beach	Flat/apartment	3 storey block	2	18
Wamberal - Forresters Beach	Flat/apartment	3 storey block	3	6
Wamberal - Forresters Beach	Flat/apartment	4-8 storey block	2	5
Wamberal - Forresters Beach	Flat/apartment	Attached to a house	2	18
Wamberal - Forresters Beach	Flat/apartment	Attached to a house	3	3
Wamberal - Forresters Beach	Flat/apartment	Attached to a house	4	3
Wamberal - Forresters Beach	Separate house			19
Wamberal - Forresters Beach	Separate house		0	11
Wamberal - Forresters Beach	Separate house		1	39
Wamberal - Forresters Beach	Separate house		2	206
Wamberal - Forresters Beach	Separate house		3	946
Wamberal - Forresters Beach	Separate house		4	1253
Wamberal - Forresters Beach	Separate house		5	509
Wamberal - Forresters Beach	Separate house		6	115
Woy Woy - Blackwall			0	6
