SA2_NAME21	BornAust	Sex	persons
Mornington - East	0	M	1461
Mornington - East	1	F	6003
Mornington - East	1	M	5462
Mornington - West	0	F	1265
Mornington - West	0	M	1055
Mornington - West	1	F	4155
Mornington - West	1	M	3430
Ararat	0	F	420
Ararat	0	M	616
Ararat	1	F	3329
Ararat	1	M	3652
Ararat Surrounds	0	F	151
Ararat Surrounds	0	M	140
Ararat Surrounds	1	F	1259
Ararat Surrounds	1	M	1365
Horsham	0	F	671
Horsham	0	M	591
Horsham	1	F	7628
Horsham	1	M	7147
Horsham Surrounds	0	F	115
Horsham Surrounds	0	M	82
Horsham Surrounds	1	F	1450
Horsham Surrounds	1	M	1575
Nhill Region	0	F	358
Nhill Region	0	M	311
Nhill Region	1	F	2881
Nhill Region	1	M	2932
St Arnaud	0	F	113
St Arnaud	0	M	89
St Arnaud	1	F	1464
St Arnaud	1	M	1474
Stawell	0	F	451
Stawell	0	M	440
Stawell	1	F	3381
Stawell	1	M	3394
West Wimmera	0	F	103
West Wimmera	0	M	93
West Wimmera	1	F	1115
West Wimmera	1	M	1158
Yarriambiack	0	F	229
Yarriambiack	0	M	215
Yarriambiack	1	F	2704
Yarriambiack	1	M	2801
Irymple	0	F	331
Irymple	0	M	322
Irymple	1	F	3198
Irymple	1	M	3207
Merbein	0	F	157
Merbein	0	M	145
Merbein	1	F	2056
Merbein	1	M	2081
Mildura Surrounds	0	F	133
Mildura Surrounds	0	M	156
Mildura Surrounds	1	F	1410
Mildura Surrounds	1	M	1610
Red Cliffs	0	F	275
Red Cliffs	0	M	300
Red Cliffs	1	F	2492
Red Cliffs	1	M	2513
Mildura - North	0	F	1446
Mildura - North	0	M	1590
Mildura - North	1	F	7116
Mildura - North	1	M	6410
Mildura - South	0	F	1531
Mildura - South	0	M	1385
Mildura - South	1	F	6491
Mildura - South	1	M	5866
Buloke	0	F	217
Buloke	0	M	190
Buloke	1	F	2509
Buloke	1	M	2672
Gannawarra	0	F	207
Gannawarra	0	M	163
Gannawarra	1	F	2814
Gannawarra	1	M	2921
Kerang	0	F	118
Kerang	0	M	109
Kerang	1	F	1781
Kerang	1	M	1641
Robinvale	0	F	648
Robinvale	0	M	765
Robinvale	1	F	913
Robinvale	1	M	944
Swan Hill	0	F	763
Swan Hill	0	M	714
Swan Hill	1	F	4717
Swan Hill	1	M	4252
Swan Hill Surrounds	0	F	308
Swan Hill Surrounds	0	M	376
Swan Hill Surrounds	1	F	2379
Swan Hill Surrounds	1	M	2705
Echuca	0	F	713
Echuca	0	M	584
Echuca	1	F	6929
Echuca	1	M	6432
Kyabram	0	F	469
Kyabram	0	M	388
Kyabram	1	F	4753
Kyabram	1	M	4767
Lockington - Gunbower	0	F	109
Lockington - Gunbower	0	M	90
Lockington - Gunbower	1	F	1575
Lockington - Gunbower	1	M	1727
Rochester	0	F	115
Rochester	0	M	105
Rochester	1	F	1774
Rochester	1	M	1685
Rushworth	0	F	188
Rushworth	0	M	199
Rushworth	1	F	1638
Rushworth	1	M	1714
Cobram	0	F	524
Cobram	0	M	547
Cobram	1	F	2466
Cobram	1	M	2462
Moira	0	F	113
Moira	0	M	117
Moira	1	F	1149
Moira	1	M	1201
Numurkah	0	F	513
Numurkah	0	M	473
Numurkah	1	F	5156
Numurkah	1	M	5231
Yarrawonga	0	F	389
Yarrawonga	0	M	344
Yarrawonga	1	F	3754
Yarrawonga	1	M	3579
Mooroopna	0	F	520
Mooroopna	0	M	424
Mooroopna	1	F	3293
Mooroopna	1	M	3190
Shepparton - North	0	F	1897
Shepparton - North	0	M	1859
Shepparton - North	1	F	7567
Shepparton - North	1	M	7146
Shepparton Surrounds - East	0	F	157
Shepparton Surrounds - East	0	M	167
Shepparton Surrounds - East	1	F	1596
Shepparton Surrounds - East	1	M	1766
Shepparton Surrounds - West	0	F	545
Shepparton Surrounds - West	0	M	523
Shepparton Surrounds - West	1	F	4017
Shepparton Surrounds - West	1	M	4375
Kialla	0	F	780
Kialla	0	M	742
Kialla	1	F	3675
Kialla	1	M	3575
Shepparton - South East	0	F	2069
Shepparton - South East	0	M	2188
Shepparton - South East	1	F	5645
Shepparton - South East	1	M	5256
Glenelg (Vic.)	0	F	355
Glenelg (Vic.)	0	M	360
Glenelg (Vic.)	1	F	3682
Glenelg (Vic.)	1	M	3775
Hamilton (Vic.)	0	F	436
Hamilton (Vic.)	0	M	384
Hamilton (Vic.)	1	F	4605
Hamilton (Vic.)	1	M	4288
Portland	0	F	562
Portland	0	M	490
Portland	1	F	4786
Portland	1	M	4640
Southern Grampians	0	F	279
Southern Grampians	0	M	179
Southern Grampians	1	F	2592
Southern Grampians	1	M	2768
Camperdown	0	F	130
Camperdown	0	M	112
Camperdown	1	F	1538
Camperdown	1	M	1444
Colac	0	F	598
Colac	0	M	672
Colac	1	F	5554
Colac	1	M	5250
Colac Surrounds	0	F	202
Colac Surrounds	0	M	207
Colac Surrounds	1	F	2319
Colac Surrounds	1	M	2517
Corangamite - North	0	F	193
Corangamite - North	0	M	176
Corangamite - North	1	F	2276
Corangamite - North	1	M	2296
Corangamite - South	0	F	289
Corangamite - South	0	M	285
Corangamite - South	1	F	2945
Corangamite - South	1	M	3105
Otway	0	F	323
Otway	0	M	316
Otway	1	F	1442
Otway	1	M	1464
Moyne - East	0	F	249
Moyne - East	0	M	240
Moyne - East	1	F	2982
Moyne - East	1	M	2997
Moyne - West	0	F	398
Moyne - West	0	M	376
Moyne - West	1	F	4348
Moyne - West	1	M	4154
Warrnambool - North	0	F	1005
Warrnambool - North	0	M	970
Warrnambool - North	1	F	10029
Warrnambool - North	1	M	9233
Warrnambool - South	0	F	766
Warrnambool - South	0	M	680
Warrnambool - South	1	F	5761
Warrnambool - South	1	M	5314
Migratory - Offshore - Shipping (Vic.)	0	M	3
Migratory - Offshore - Shipping (Vic.)	1	M	7
No usual address (Vic.)	0	F	649
No usual address (Vic.)	0	M	743
No usual address (Vic.)	1	F	1934
No usual address (Vic.)	1	M	2348
Alexandra Hills	0	F	1718
Alexandra Hills	0	M	1558
Alexandra Hills	1	F	6400
Alexandra Hills	1	M	6376
Belmont - Gumdale	0	F	868
Belmont - Gumdale	0	M	859
Belmont - Gumdale	1	F	2795
Belmont - Gumdale	1	M	2819
Birkdale	0	F	1829
Birkdale	0	M	1627
Birkdale	1	F	5710
Birkdale	1	M	5685
Capalaba	0	F	2099
Capalaba	0	M	1906
Capalaba	1	F	6906
Capalaba	1	M	6654
Thorneside	0	F	437
Thorneside	0	M	369
Thorneside	1	F	1479
Thorneside	1	M	1463
Wellington Point	0	F	1539
Wellington Point	0	M	1413
Wellington Point	1	F	4387
Wellington Point	1	M	4257
Cleveland	0	F	2525
Cleveland	0	M	2122
Cleveland	1	F	5628
Cleveland	1	M	5021
Ormiston	0	F	947
Ormiston	0	M	945
Ormiston	1	F	2300
Ormiston	1	M	2041
Redland Bay	0	F	1837
Redland Bay	0	M	1739
Redland Bay	1	F	6882
Redland Bay	1	M	6772
Sheldon - Mount Cotton	0	F	819
Sheldon - Mount Cotton	0	M	799
Sheldon - Mount Cotton	1	F	3270
Sheldon - Mount Cotton	1	M	3311
Thornlands	0	F	2519
Thornlands	0	M	2416
Thornlands	1	F	7063
Thornlands	1	M	6760
Victoria Point	0	F	1771
Victoria Point	0	M	1504
Victoria Point	1	F	6029
Victoria Point	1	M	5346
North Stradbroke Island	0	F	130
North Stradbroke Island	0	M	134
North Stradbroke Island	1	F	782
North Stradbroke Island	1	M	842
Southern Moreton Bay Islands	0	F	1041
Southern Moreton Bay Islands	0	M	980
Southern Moreton Bay Islands	1	F	2737
Southern Moreton Bay Islands	1	M	2862
Brisbane Port - Lytton	1	M	4
Manly - Lota	0	F	939
Manly - Lota	0	M	876
Manly - Lota	1	F	2957
Manly - Lota	1	M	2857
Manly West	0	F	1299
Manly West	0	M	1213
Manly West	1	F	4691
Manly West	1	M	4342
Murarrie	0	F	691
Murarrie	0	M	588
Murarrie	1	F	1640
Murarrie	1	M	1649
Tingalpa	0	F	1100
Tingalpa	0	M	1073
Tingalpa	1	F	3326
Tingalpa	1	M	3111
Wakerley	0	F	1416
Wakerley	0	M	1341
Wakerley	1	F	3347
Wakerley	1	M	3180
Wynnum	0	F	1680
Wynnum	0	M	1487
Wynnum	1	F	5396
Wynnum	1	M	5320
Wynnum West - Hemmant	0	F	1994
Wynnum West - Hemmant	0	M	1790
Wynnum West - Hemmant	1	F	5764
Wynnum West - Hemmant	1	M	5476
Bald Hills	0	F	946
Bald Hills	0	M	991
Bald Hills	1	F	2859
Bald Hills	1	M	2804
Bridgeman Downs	0	F	1774
Bridgeman Downs	0	M	1680
Bridgeman Downs	1	F	3520
Bridgeman Downs	1	M	3312
Carseldine	0	F	1681
Carseldine	0	M	1486
Carseldine	1	F	3356
Carseldine	1	M	2979
Everton Park	0	F	1101
Everton Park	0	M	1021
Everton Park	1	F	4018
Everton Park	1	M	3699
McDowall	0	F	1008
McDowall	0	M	919
McDowall	1	F	2991
McDowall	1	M	2812
Aspley	0	F	1730
Aspley	0	M	1521
Aspley	1	F	4754
Aspley	1	M	4460
Chermside	0	F	2100
Chermside	0	M	1749
Chermside	1	F	3625
Chermside	1	M	3193
Chermside West	0	F	905
Chermside West	0	M	805
Chermside West	1	F	2420
Chermside West	1	M	2321
Geebung	0	F	432
Geebung	0	M	407
Geebung	1	F	1838
Geebung	1	M	1782
Kedron - Gordon Park	0	F	1507
Kedron - Gordon Park	0	M	1436
Kedron - Gordon Park	1	F	5653
Kedron - Gordon Park	1	M	5364
Stafford	0	F	687
Stafford	0	M	633
Stafford	1	F	2650
Stafford	1	M	2567
Stafford Heights	0	F	656
Stafford Heights	0	M	645
Stafford Heights	1	F	2863
Stafford Heights	1	M	2698
Wavell Heights	0	F	1019
Wavell Heights	0	M	960
Wavell Heights	1	F	4162
Wavell Heights	1	M	3973
Boondall	0	F	1303
Boondall	0	M	1207
Boondall	1	F	3320
Boondall	1	M	3461
Brisbane Airport	0	M	99
Brisbane Airport	1	F	9
Brisbane Airport	1	M	11
Eagle Farm - Pinkenba	0	F	381
Eagle Farm - Pinkenba	0	M	311
Eagle Farm - Pinkenba	1	F	646
Eagle Farm - Pinkenba	1	M	606
Northgate - Virginia	0	F	876
Northgate - Virginia	0	M	813
Northgate - Virginia	1	F	2553
Northgate - Virginia	1	M	2590
Nudgee - Banyo	0	F	1217
Nudgee - Banyo	0	M	1125
Nudgee - Banyo	1	F	4027
Nudgee - Banyo	1	M	4061
Nundah	0	F	2073
Nundah	0	M	1858
Nundah	1	F	4409
Nundah	1	M	4374
Bracken Ridge	0	F	2280
Bracken Ridge	0	M	2135
Bracken Ridge	1	F	6359
Bracken Ridge	1	M	6281
Brighton (Qld)	0	F	935
Brighton (Qld)	0	M	826
Brighton (Qld)	1	F	3846
Brighton (Qld)	1	M	3758
Deagon	0	F	361
Deagon	0	M	338
Deagon	1	F	1471
Deagon	1	M	1443
Sandgate - Shorncliffe	0	F	644
Sandgate - Shorncliffe	0	M	605
Sandgate - Shorncliffe	1	F	2777
Sandgate - Shorncliffe	1	M	2569
Taigum - Fitzgibbon	0	F	2874
Taigum - Fitzgibbon	0	M	2575
Taigum - Fitzgibbon	1	F	4420
Taigum - Fitzgibbon	1	M	3776
Zillmere	0	F	1408
Zillmere	0	M	1284
Zillmere	1	F	3047
Zillmere	1	M	2952
Camp Hill	0	F	1139
Camp Hill	0	M	1052
Camp Hill	1	F	4946
Camp Hill	1	M	4775
Cannon Hill	0	F	938
Cannon Hill	0	M	872
Cannon Hill	1	F	2451
Cannon Hill	1	M	2408
Carina	0	F	1557
Carina	0	M	1333
Carina	1	F	4602
Carina	1	M	4018
Carina Heights	0	F	988
Carina Heights	0	M	815
Carina Heights	1	F	2508
Carina Heights	1	M	2280
Carindale	0	F	2941
Carindale	0	M	2664
Carindale	1	F	5340
Carindale	1	M	5208
Annerley	0	F	1810
Annerley	0	M	1805
Annerley	1	F	4020
Annerley	1	M	3877
Coorparoo	0	F	2293
Coorparoo	0	M	2127
Coorparoo	1	F	6606
Coorparoo	1	M	6195
Fairfield - Dutton Park	0	F	738
Fairfield - Dutton Park	0	M	742
Fairfield - Dutton Park	1	F	1622
Fairfield - Dutton Park	1	M	1719
Greenslopes	0	F	1594
Greenslopes	0	M	1448
Greenslopes	1	F	3519
Greenslopes	1	M	3544
Holland Park	0	F	971
Holland Park	0	M	870
Holland Park	1	F	3488
Holland Park	1	M	3224
Holland Park West	0	F	786
Holland Park West	0	M	720
Holland Park West	1	F	2355
Holland Park West	1	M	2297
Woolloongabba	0	F	1779
Woolloongabba	0	M	1673
Woolloongabba	1	F	2206
Woolloongabba	1	M	2390
Yeronga	0	F	1254
Yeronga	0	M	1196
Yeronga	1	F	3772
Yeronga	1	M	3564
Eight Mile Plains	0	F	4133
Eight Mile Plains	0	M	3916
Eight Mile Plains	1	F	3252
Eight Mile Plains	1	M	3325
Macgregor (Qld)	0	F	1764
Macgregor (Qld)	0	M	1686
Macgregor (Qld)	1	F	1080
Macgregor (Qld)	1	M	1222
Mansfield (Qld)	0	F	1611
Mansfield (Qld)	0	M	1467
Mansfield (Qld)	1	F	2849
Mansfield (Qld)	1	M	2752
Mount Gravatt	0	F	2246
Mount Gravatt	0	M	1976
Mount Gravatt	1	F	5594
Mount Gravatt	1	M	5311
Rochedale - Burbank	0	F	2902
Rochedale - Burbank	0	M	2703
Rochedale - Burbank	1	F	2595
Rochedale - Burbank	1	M	2606
Upper Mount Gravatt	0	F	2211
Upper Mount Gravatt	0	M	2053
Upper Mount Gravatt	1	F	3083
Upper Mount Gravatt	1	M	3043
Wishart	0	F	2510
Wishart	0	M	2138
Wishart	1	F	3352
Wishart	1	M	3234
Coopers Plains	0	F	1313
Coopers Plains	0	M	1383
Coopers Plains	1	F	1367
Coopers Plains	1	M	1363
Moorooka	0	F	1382
Moorooka	0	M	1341
Moorooka	1	F	3948
Moorooka	1	M	3797
Robertson	0	F	1436
Robertson	0	M	1462
Robertson	1	F	824
Robertson	1	M	889
Salisbury - Nathan	0	F	906
Salisbury - Nathan	0	M	897
Salisbury - Nathan	1	F	2722
Salisbury - Nathan	1	M	2799
Tarragindi	0	F	1039
Tarragindi	0	M	947
Tarragindi	1	F	4393
Tarragindi	1	M	4344
Algester	0	F	1902
Algester	0	M	1797
Algester	1	F	2517
Algester	1	M	2445
Calamvale - Stretton	0	F	6706
Calamvale - Stretton	0	M	6056
Calamvale - Stretton	1	F	4539
Calamvale - Stretton	1	M	4670
Pallara - Willawong	0	F	2632
Pallara - Willawong	0	M	2592
Pallara - Willawong	1	F	2424
Pallara - Willawong	1	M	2337
Parkinson - Drewvale	0	F	3817
Parkinson - Drewvale	0	M	3497
Parkinson - Drewvale	1	F	4270
Parkinson - Drewvale	1	M	4157
Rocklea - Acacia Ridge	0	F	1709
Rocklea - Acacia Ridge	0	M	1633
Rocklea - Acacia Ridge	1	F	2758
Rocklea - Acacia Ridge	1	M	2841
Kuraby	0	F	2360
Kuraby	0	M	2240
Kuraby	1	F	2092
Kuraby	1	M	2075
Runcorn	0	F	3832
Runcorn	0	M	3674
Runcorn	1	F	2923
Runcorn	1	M	3088
Sunnybank	0	F	2524
Sunnybank	0	M	2532
Sunnybank	1	F	1689
Sunnybank	1	M	1891
Sunnybank Hills	0	F	4898
Sunnybank Hills	0	M	4592
Sunnybank Hills	1	F	3811
Sunnybank Hills	1	M	3978
Jindalee - Mount Ommaney	0	F	1253
Jindalee - Mount Ommaney	0	M	1162
Jindalee - Mount Ommaney	1	F	2552
Jindalee - Mount Ommaney	1	M	2517
Middle Park - Jamboree Heights	0	F	1295
Middle Park - Jamboree Heights	0	M	1180
Middle Park - Jamboree Heights	1	F	2218
Middle Park - Jamboree Heights	1	M	2232
Riverhills	0	F	661
Riverhills	0	M	591
Riverhills	1	F	1367
Riverhills	1	M	1417
Seventeen Mile Rocks - Sinnamon Park	0	F	1781
Seventeen Mile Rocks - Sinnamon Park	0	M	1591
Seventeen Mile Rocks - Sinnamon Park	1	F	3175
Seventeen Mile Rocks - Sinnamon Park	1	M	3007
Westlake	0	F	832
Westlake	0	M	775
Westlake	1	F	1408
Westlake	1	M	1372
Bellbowrie - Moggill	0	F	1837
Bellbowrie - Moggill	0	M	1717
Bellbowrie - Moggill	1	F	3447
Bellbowrie - Moggill	1	M	3351
Brookfield - Kenmore Hills	0	F	1163
Brookfield - Kenmore Hills	0	M	1114
Brookfield - Kenmore Hills	1	F	2335
Brookfield - Kenmore Hills	1	M	2211
Chapel Hill	0	F	1981
Chapel Hill	0	M	1880
Chapel Hill	1	F	3373
Chapel Hill	1	M	3337
Fig Tree Pocket	0	F	748
Fig Tree Pocket	0	M	708
Fig Tree Pocket	1	F	1374
Fig Tree Pocket	1	M	1434
Kenmore	0	F	1622
Kenmore	0	M	1476
Kenmore	1	F	3148
Kenmore	1	M	3037
Pinjarra Hills - Pullenvale	0	F	792
Pinjarra Hills - Pullenvale	0	M	793
Pinjarra Hills - Pullenvale	1	F	1925
Pinjarra Hills - Pullenvale	1	M	1900
Chelmer - Graceville	0	F	988
Chelmer - Graceville	0	M	932
Chelmer - Graceville	1	F	2895
Chelmer - Graceville	1	M	2865
Corinda	0	F	673
Corinda	0	M	610
Corinda	1	F	1993
Corinda	1	M	1866
Indooroopilly	0	F	2974
Indooroopilly	0	M	2683
Indooroopilly	1	F	3695
Indooroopilly	1	M	3710
Sherwood	0	F	907
Sherwood	0	M	762
Sherwood	1	F	2485
Sherwood	1	M	2130
St Lucia	0	F	2515
St Lucia	0	M	2484
St Lucia	1	F	3401
St Lucia	1	M	3261
Taringa	0	F	1634
Taringa	0	M	1525
Taringa	1	F	2891
Taringa	1	M	2720
Enoggera	0	F	901
Enoggera	0	M	837
Enoggera	1	F	3361
Enoggera	1	M	3464
Enoggera Reservoir	0	F	6
Enoggera Reservoir	0	M	5
Enoggera Reservoir	1	F	14
Enoggera Reservoir	1	M	9
Keperra	0	F	741
Keperra	0	M	611
Keperra	1	F	3042
Keperra	1	M	2753
Mitchelton	0	F	833
Mitchelton	0	M	734
Mitchelton	1	F	3662
Mitchelton	1	M	3410
The Gap	0	F	2152
The Gap	0	M	2048
The Gap	1	F	6451
The Gap	1	M	6166
Upper Kedron - Ferny Grove	0	F	1286
Upper Kedron - Ferny Grove	0	M	1213
Upper Kedron - Ferny Grove	1	F	4519
Upper Kedron - Ferny Grove	1	M	4473
Brisbane City	0	F	3476
Brisbane City	0	M	3209
Brisbane City	1	F	2535
Brisbane City	1	M	3083
Fortitude Valley	0	F	1923
Fortitude Valley	0	M	1974
Fortitude Valley	1	F	2197
Fortitude Valley	1	M	2690
Highgate Hill	0	F	1110
Highgate Hill	0	M	1022
Highgate Hill	1	F	1970
Highgate Hill	1	M	1979
Kangaroo Point	0	F	1714
Kangaroo Point	0	M	1655
Kangaroo Point	1	F	2835
Kangaroo Point	1	M	2960
New Farm	0	F	1767
New Farm	0	M	1720
New Farm	1	F	4192
New Farm	1	M	3962
South Brisbane	0	F	3743
South Brisbane	0	M	3296
South Brisbane	1	F	2710
South Brisbane	1	M	2922
Spring Hill	0	F	1635
Spring Hill	0	M	1711
Spring Hill	1	F	1240
Spring Hill	1	M	1678
West End	0	F	3068
West End	0	M	2698
West End	1	F	4258
West End	1	M	4164
Balmoral	0	F	552
Balmoral	0	M	525
Balmoral	1	F	1706
Balmoral	1	M	1609
Bulimba	0	F	1044
Bulimba	0	M	935
Bulimba	1	F	2618
Bulimba	1	M	2565
East Brisbane	0	F	877
East Brisbane	0	M	955
East Brisbane	1	F	1948
East Brisbane	1	M	1985
Hawthorne	0	F	579
Hawthorne	0	M	552
Hawthorne	1	F	2034
Hawthorne	1	M	1842
Morningside - Seven Hills	0	F	1711
Morningside - Seven Hills	0	M	1684
Morningside - Seven Hills	1	F	5340
Morningside - Seven Hills	1	M	4875
Norman Park	0	F	735
Norman Park	0	M	670
Norman Park	1	F	2648
Norman Park	1	M	2616
Albion	0	F	611
Albion	0	M	587
Albion	1	F	1551
Albion	1	M	1329
Alderley	0	F	683
Alderley	0	M	627
Alderley	1	F	2570
Alderley	1	M	2526
Ascot	0	F	757
Ascot	0	M	655
Ascot	1	F	2072
Ascot	1	M	2003
Clayfield	0	F	1501
Clayfield	0	M	1424
Clayfield	1	F	3961
Clayfield	1	M	3509
Grange	0	F	388
Grange	0	M	407
Grange	1	F	1930
Grange	1	M	1820
Hamilton (Qld)	0	F	980
Hamilton (Qld)	0	M	976
Hamilton (Qld)	1	F	2257
Hamilton (Qld)	1	M	2166
Hendra	0	F	479
Hendra	0	M	469
Hendra	1	F	1972
Hendra	1	M	1874
Kelvin Grove - Herston	0	F	2104
Kelvin Grove - Herston	0	M	1860
Kelvin Grove - Herston	1	F	2840
Kelvin Grove - Herston	1	M	2893
Newmarket	0	F	655
Newmarket	0	M	620
Newmarket	1	F	1760
Newmarket	1	M	1808
Newstead - Bowen Hills	0	F	2979
Newstead - Bowen Hills	0	M	2823
Newstead - Bowen Hills	1	F	5543
Newstead - Bowen Hills	1	M	5413
Wilston	0	F	392
Wilston	0	M	386
Wilston	1	F	1583
Wilston	1	M	1597
Windsor	0	F	987
Windsor	0	M	896
Windsor	1	F	2911
Windsor	1	M	2852
Wooloowin - Lutwyche	0	F	1503
Wooloowin - Lutwyche	0	M	1382
Wooloowin - Lutwyche	1	F	3902
Wooloowin - Lutwyche	1	M	3825
Ashgrove	0	F	1336
Ashgrove	0	M	1335
Ashgrove	1	F	5441
Ashgrove	1	M	5327
Auchenflower	0	F	711
Auchenflower	0	M	735
Auchenflower	1	F	2030
Auchenflower	1	M	2006
Bardon	0	F	1013
Bardon	0	M	960
Bardon	1	F	4183
Bardon	1	M	3910
Paddington - Milton	0	F	1550
Paddington - Milton	0	M	1423
Paddington - Milton	1	F	4436
Paddington - Milton	1	M	4379
Red Hill (Qld)	0	F	678
Red Hill (Qld)	0	M	635
Red Hill (Qld)	1	F	2295
Red Hill (Qld)	1	M	2174
Toowong	0	F	2174
Toowong	0	M	2067
Toowong	1	F	3911
Toowong	1	M	3865
Brinsmead	0	F	638
Brinsmead	0	M	519
Brinsmead	1	F	2105
Brinsmead	1	M	2072
Clifton Beach - Kewarra Beach	0	F	1860
Clifton Beach - Kewarra Beach	0	M	1601
Clifton Beach - Kewarra Beach	1	F	3798
Clifton Beach - Kewarra Beach	1	M	3800
Freshwater - Stratford	0	F	429
Freshwater - Stratford	0	M	302
Freshwater - Stratford	1	F	1469
Freshwater - Stratford	1	M	1395
Redlynch	0	F	1664
Redlynch	0	M	1394
Redlynch	1	F	5111
Redlynch	1	M	5046
Trinity Beach - Smithfield	0	F	2449
Trinity Beach - Smithfield	0	M	1987
Trinity Beach - Smithfield	1	F	5660
Trinity Beach - Smithfield	1	M	5764
Yorkeys Knob - Machans Beach	0	F	755
Yorkeys Knob - Machans Beach	0	M	628
Yorkeys Knob - Machans Beach	1	F	2186
Yorkeys Knob - Machans Beach	1	M	2034
Bentley Park	0	F	770
Bentley Park	0	M	622
Bentley Park	1	F	3251
Bentley Park	1	M	3155
Cairns City	0	F	2091
Cairns City	0	M	1998
Cairns City	1	F	2656
Cairns City	1	M	3141
Earlville - Bayview Heights	0	F	912
Earlville - Bayview Heights	0	M	692
Earlville - Bayview Heights	1	F	3073
Earlville - Bayview Heights	1	M	3121
Edmonton	0	F	878
Edmonton	0	M	719
Edmonton	1	F	4308
Edmonton	1	M	4397
Gordonvale - Trinity	0	F	649
Gordonvale - Trinity	0	M	517
Gordonvale - Trinity	1	F	3830
Gordonvale - Trinity	1	M	3988
Kanimbla - Mooroobool	0	F	1458
Kanimbla - Mooroobool	0	M	1113
Kanimbla - Mooroobool	1	F	3423
Kanimbla - Mooroobool	1	M	3391
Lamb Range	1	F	3
Lamb Range	1	M	3
Manoora	0	F	761
Manoora	0	M	619
Manoora	1	F	2007
Manoora	1	M	1905
Manunda	0	F	733
Manunda	0	M	664
Manunda	1	F	1567
Manunda	1	M	1637
Mount Sheridan	0	F	1048
Mount Sheridan	0	M	821
Mount Sheridan	1	F	3292
Mount Sheridan	1	M	3125
Westcourt - Bungalow	0	F	949
Westcourt - Bungalow	0	M	844
Westcourt - Bungalow	1	F	1814
Westcourt - Bungalow	1	M	2013
White Rock	0	F	514
White Rock	0	M	364
White Rock	1	F	1847
White Rock	1	M	1708
Whitfield - Edge Hill	0	F	1070
Whitfield - Edge Hill	0	M	839
Whitfield - Edge Hill	1	F	3093
Whitfield - Edge Hill	1	M	2880
Woree	0	F	561
Woree	0	M	442
Woree	1	F	1619
Woree	1	M	1760
Babinda	0	F	268
Babinda	0	M	242
Babinda	1	F	1678
Babinda	1	M	1839
Innisfail	0	F	789
Innisfail	0	M	803
Innisfail	1	F	3400
Innisfail	1	M	3404
Johnstone	0	F	427
Johnstone	0	M	434
Johnstone	1	F	2978
Johnstone	1	M	3192
Tully	0	F	859
Tully	0	M	803
Tully	1	F	3883
Tully	1	M	4252
Yarrabah	0	M	5
Yarrabah	1	F	1248
Yarrabah	1	M	1184
Daintree	0	F	536
Daintree	0	M	448
Daintree	1	F	2369
Daintree	1	M	2583
Port Douglas	0	F	853
Port Douglas	0	M	799
Port Douglas	1	F	1552
Port Douglas	1	M	1621
Atherton	0	F	830
Atherton	0	M	768
Atherton	1	F	4571
Atherton	1	M	4329
Herberton	0	F	322
Herberton	0	M	284
Herberton	1	F	2025
Herberton	1	M	2096
Kuranda	0	F	548
Kuranda	0	M	470
Kuranda	1	F	1571
Kuranda	1	M	1635
Malanda - Yungaburra	0	F	680
Malanda - Yungaburra	0	M	572
Malanda - Yungaburra	1	F	3537
Malanda - Yungaburra	1	M	3477
Mareeba	0	F	1053
Mareeba	0	M	963
Mareeba	1	F	4320
Mareeba	1	M	4258
Balonne	0	F	153
Balonne	0	M	122
Balonne	1	F	1774
Balonne	1	M	1818
Chinchilla	0	F	362
Chinchilla	0	M	380
Chinchilla	1	F	3447
Chinchilla	1	M	3471
Goondiwindi	0	F	214
Goondiwindi	0	M	177
Goondiwindi	1	F	2705
Goondiwindi	1	M	2547
Inglewood - Waggamba	0	F	129
Inglewood - Waggamba	0	M	123
Inglewood - Waggamba	1	F	1621
Inglewood - Waggamba	1	M	1803
Miles - Wandoan	0	F	177
Miles - Wandoan	0	M	171
Miles - Wandoan	1	F	1616
Miles - Wandoan	1	M	1647
Roma	0	F	320
Roma	0	M	330
Roma	1	F	2826
Roma	1	M	2628
Roma Surrounds	0	F	150
Roma Surrounds	0	M	98
Roma Surrounds	1	F	2420
Roma Surrounds	1	M	2631
Tara	0	F	159
Tara	0	M	156
Tara	1	F	1434
Tara	1	M	1626
Crows Nest - Rosalie	0	F	437
Crows Nest - Rosalie	0	M	388
Crows Nest - Rosalie	1	F	3654
Crows Nest - Rosalie	1	M	3759
Jondaryan	0	F	276
Jondaryan	0	M	304
Jondaryan	1	F	3207
Jondaryan	1	M	3240
Millmerran	0	F	190
Millmerran	0	M	193
Millmerran	1	F	1219
Millmerran	1	M	1271
Pittsworth	0	F	208
Pittsworth	0	M	190
Pittsworth	1	F	2478
Pittsworth	1	M	2396
Wambo	0	F	674
Wambo	0	M	595
Wambo	1	F	7246
Wambo	1	M	7205
Clifton - Greenmount	0	F	204
Clifton - Greenmount	0	M	161
Clifton - Greenmount	1	F	2148
Clifton - Greenmount	1	M	2202
Southern Downs - East	0	F	189
Southern Downs - East	0	M	150
Southern Downs - East	1	F	1793
Southern Downs - East	1	M	1887
Southern Downs - West	0	F	241
Southern Downs - West	0	M	205
Southern Downs - West	1	F	1985
Southern Downs - West	1	M	2056
Stanthorpe	0	F	445
Stanthorpe	0	M	361
Stanthorpe	1	F	2084
Stanthorpe	1	M	1950
Stanthorpe Surrounds	0	F	389
