SA2_NAME21	AgeStudent	Sex	students
Manning - Waterford	20-24	M	359
Manning - Waterford	25+	F	270
Manning - Waterford	25+	M	249
South Perth - Kensington	0-4	F	108
South Perth - Kensington	0-4	M	142
South Perth - Kensington	5-14	F	701
South Perth - Kensington	5-14	M	864
South Perth - Kensington	15-19	F	393
South Perth - Kensington	15-19	M	465
South Perth - Kensington	20-24	F	356
South Perth - Kensington	20-24	M	304
South Perth - Kensington	25+	F	468
South Perth - Kensington	25+	M	376
Banjup	0-4	F	252
Banjup	0-4	M	281
Banjup	5-14	F	1640
Banjup	5-14	M	1724
Banjup	15-19	F	588
Banjup	15-19	M	594
Banjup	20-24	F	310
Banjup	20-24	M	255
Banjup	25+	F	523
Banjup	25+	M	293
Coogee	0-4	F	91
Coogee	0-4	M	87
Coogee	5-14	F	591
Coogee	5-14	M	570
Coogee	15-19	F	218
Coogee	15-19	M	214
Coogee	20-24	F	124
Coogee	20-24	M	97
Coogee	25+	F	175
Coogee	25+	M	108
Coolbellup	0-4	F	59
Coolbellup	0-4	M	68
Coolbellup	5-14	F	436
Coolbellup	5-14	M	407
Coolbellup	15-19	F	174
Coolbellup	15-19	M	162
Coolbellup	20-24	F	145
Coolbellup	20-24	M	116
Coolbellup	25+	F	257
Coolbellup	25+	M	148
Hamilton Hill	0-4	F	68
Hamilton Hill	0-4	M	76
Hamilton Hill	5-14	F	530
Hamilton Hill	5-14	M	493
Hamilton Hill	15-19	F	186
Hamilton Hill	15-19	M	203
Hamilton Hill	20-24	F	126
Hamilton Hill	20-24	M	112
Hamilton Hill	25+	F	348
Hamilton Hill	25+	M	194
North Coogee	0-4	F	24
North Coogee	0-4	M	25
North Coogee	5-14	F	130
North Coogee	5-14	M	152
North Coogee	15-19	F	67
North Coogee	15-19	M	60
North Coogee	20-24	F	49
North Coogee	20-24	M	24
North Coogee	25+	F	96
North Coogee	25+	M	48
South Lake - Cockburn Central	0-4	F	93
South Lake - Cockburn Central	0-4	M	104
South Lake - Cockburn Central	5-14	F	567
South Lake - Cockburn Central	5-14	M	598
South Lake - Cockburn Central	15-19	F	218
South Lake - Cockburn Central	15-19	M	213
South Lake - Cockburn Central	20-24	F	176
South Lake - Cockburn Central	20-24	M	135
South Lake - Cockburn Central	25+	F	295
South Lake - Cockburn Central	25+	M	208
Spearwood	0-4	F	84
Spearwood	0-4	M	101
Spearwood	5-14	F	511
Spearwood	5-14	M	525
Spearwood	15-19	F	201
Spearwood	15-19	M	180
Spearwood	20-24	F	154
Spearwood	20-24	M	123
Spearwood	25+	F	290
Spearwood	25+	M	142
Success - Hammond Park	0-4	F	224
Success - Hammond Park	0-4	M	247
Success - Hammond Park	5-14	F	1286
Success - Hammond Park	5-14	M	1392
Success - Hammond Park	15-19	F	392
Success - Hammond Park	15-19	M	350
Success - Hammond Park	20-24	F	220
Success - Hammond Park	20-24	M	191
Success - Hammond Park	25+	F	513
Success - Hammond Park	25+	M	285
Yangebup	0-4	F	95
Yangebup	0-4	M	84
Yangebup	5-14	F	474
Yangebup	5-14	M	493
Yangebup	15-19	F	136
Yangebup	15-19	M	149
Yangebup	20-24	F	86
Yangebup	20-24	M	62
Yangebup	25+	F	174
Yangebup	25+	M	115
Beeliar - Wattleup	0-4	F	97
Beeliar - Wattleup	0-4	M	127
Beeliar - Wattleup	5-14	F	650
Beeliar - Wattleup	5-14	M	675
Beeliar - Wattleup	15-19	F	239
Beeliar - Wattleup	15-19	M	236
Beeliar - Wattleup	20-24	F	116
Beeliar - Wattleup	20-24	M	75
Beeliar - Wattleup	25+	F	230
Beeliar - Wattleup	25+	M	117
Jandakot	0-4	F	19
Jandakot	0-4	M	12
Jandakot	5-14	F	129
Jandakot	5-14	M	135
Jandakot	15-19	F	65
Jandakot	15-19	M	73
Jandakot	20-24	F	37
Jandakot	20-24	M	25
Jandakot	25+	F	48
Jandakot	25+	M	31
East Fremantle	0-4	F	62
East Fremantle	0-4	M	63
East Fremantle	5-14	F	509
East Fremantle	5-14	M	458
East Fremantle	15-19	F	251
East Fremantle	15-19	M	228
East Fremantle	20-24	F	109
East Fremantle	20-24	M	104
East Fremantle	25+	F	182
East Fremantle	25+	M	95
Fremantle	0-4	F	109
Fremantle	0-4	M	97
Fremantle	5-14	F	624
Fremantle	5-14	M	598
Fremantle	15-19	F	292
Fremantle	15-19	M	251
Fremantle	20-24	F	285
Fremantle	20-24	M	189
Fremantle	25+	F	554
Fremantle	25+	M	328
Fremantle - South	0-4	F	126
Fremantle - South	0-4	M	153
Fremantle - South	5-14	F	726
Fremantle - South	5-14	M	768
Fremantle - South	15-19	F	299
Fremantle - South	15-19	M	277
Fremantle - South	20-24	F	207
Fremantle - South	20-24	M	149
Fremantle - South	25+	F	410
Fremantle - South	25+	M	249
Wellard (West) - Bertram	0-4	F	246
Wellard (West) - Bertram	0-4	M	234
Wellard (West) - Bertram	5-14	F	1344
Wellard (West) - Bertram	5-14	M	1490
Wellard (West) - Bertram	15-19	F	370
Wellard (West) - Bertram	15-19	M	411
Wellard (West) - Bertram	20-24	F	221
Wellard (West) - Bertram	20-24	M	173
Wellard (West) - Bertram	25+	F	563
Wellard (West) - Bertram	25+	M	305
Calista	0-4	F	54
Calista	0-4	M	48
Calista	5-14	F	439
Calista	5-14	M	498
Calista	15-19	F	130
Calista	15-19	M	149
Calista	20-24	F	56
Calista	20-24	M	44
Calista	25+	F	169
Calista	25+	M	90
Hope Valley - Postans	5-14	F	4
Parmelia - Orelia	0-4	F	108
Parmelia - Orelia	0-4	M	85
Parmelia - Orelia	5-14	F	630
Parmelia - Orelia	5-14	M	721
Parmelia - Orelia	15-19	F	243
Parmelia - Orelia	15-19	M	215
Parmelia - Orelia	20-24	F	77
Parmelia - Orelia	20-24	M	86
Parmelia - Orelia	25+	F	240
Parmelia - Orelia	25+	M	132
Casuarina - Wandi	0-4	F	128
Casuarina - Wandi	0-4	M	112
Casuarina - Wandi	5-14	F	504
Casuarina - Wandi	5-14	M	508
Casuarina - Wandi	15-19	F	141
Casuarina - Wandi	15-19	M	153
Casuarina - Wandi	20-24	F	90
Casuarina - Wandi	20-24	M	69
Casuarina - Wandi	25+	F	190
Casuarina - Wandi	25+	M	116
Applecross - Ardross	0-4	F	93
Applecross - Ardross	0-4	M	103
Applecross - Ardross	5-14	F	747
Applecross - Ardross	5-14	M	740
Applecross - Ardross	15-19	F	295
Applecross - Ardross	15-19	M	298
Applecross - Ardross	20-24	F	192
Applecross - Ardross	20-24	M	215
Applecross - Ardross	25+	F	243
Applecross - Ardross	25+	M	156
Bateman	0-4	F	38
Bateman	0-4	M	27
Bateman	5-14	F	265
Bateman	5-14	M	236
Bateman	15-19	F	108
Bateman	15-19	M	137
Bateman	20-24	F	65
Bateman	20-24	M	63
Bateman	25+	F	95
Bateman	25+	M	60
Bicton - Palmyra	0-4	F	111
Bicton - Palmyra	0-4	M	123
Bicton - Palmyra	5-14	F	778
Bicton - Palmyra	5-14	M	831
Bicton - Palmyra	15-19	F	365
Bicton - Palmyra	15-19	M	317
Bicton - Palmyra	20-24	F	216
Bicton - Palmyra	20-24	M	170
Bicton - Palmyra	25+	F	344
Bicton - Palmyra	25+	M	219
Booragoon	0-4	F	112
Booragoon	0-4	M	110
Booragoon	5-14	F	905
Booragoon	5-14	M	1045
Booragoon	15-19	F	406
Booragoon	15-19	M	443
Booragoon	20-24	F	250
Booragoon	20-24	M	260
Booragoon	25+	F	321
Booragoon	25+	M	233
Bull Creek	0-4	F	63
Bull Creek	0-4	M	74
Bull Creek	5-14	F	551
Bull Creek	5-14	M	587
Bull Creek	15-19	F	192
Bull Creek	15-19	M	220
Bull Creek	20-24	F	118
Bull Creek	20-24	M	105
Bull Creek	25+	F	177
Bull Creek	25+	M	121
Leeming	0-4	F	92
Leeming	0-4	M	101
Leeming	5-14	F	666
Leeming	5-14	M	712
Leeming	15-19	F	297
Leeming	15-19	M	299
Leeming	20-24	F	152
Leeming	20-24	M	160
Leeming	25+	F	216
Leeming	25+	M	129
Melville	0-4	F	161
Melville	0-4	M	138
Melville	5-14	F	1217
Melville	5-14	M	1148
Melville	15-19	F	580
Melville	15-19	M	493
Melville	20-24	F	283
Melville	20-24	M	258
Melville	25+	F	333
Melville	25+	M	196
Murdoch - Kardinya	0-4	F	64
Murdoch - Kardinya	0-4	M	94
Murdoch - Kardinya	5-14	F	481
Murdoch - Kardinya	5-14	M	514
Murdoch - Kardinya	15-19	F	410
Murdoch - Kardinya	15-19	M	279
Murdoch - Kardinya	20-24	F	358
Murdoch - Kardinya	20-24	M	316
Murdoch - Kardinya	25+	F	318
Murdoch - Kardinya	25+	M	285
Willagee	0-4	F	40
Willagee	0-4	M	49
Willagee	5-14	F	314
Willagee	5-14	M	345
Willagee	15-19	F	108
Willagee	15-19	M	127
Willagee	20-24	F	64
Willagee	20-24	M	56
Willagee	25+	F	137
Willagee	25+	M	74
Winthrop	0-4	F	38
Winthrop	0-4	M	48
Winthrop	5-14	F	355
Winthrop	5-14	M	380
Winthrop	15-19	F	196
Winthrop	15-19	M	194
Winthrop	20-24	F	96
Winthrop	20-24	M	102
Winthrop	25+	F	112
Winthrop	25+	M	94
Cooloongup	0-4	F	51
Cooloongup	0-4	M	55
Cooloongup	5-14	F	469
Cooloongup	5-14	M	477
Cooloongup	15-19	F	147
Cooloongup	15-19	M	163
Cooloongup	20-24	F	51
Cooloongup	20-24	M	51
Cooloongup	25+	F	155
Cooloongup	25+	M	79
Port Kennedy	0-4	F	110
Port Kennedy	0-4	M	129
Port Kennedy	5-14	F	948
Port Kennedy	5-14	M	988
Port Kennedy	15-19	F	387
Port Kennedy	15-19	M	339
Port Kennedy	20-24	F	127
Port Kennedy	20-24	M	101
Port Kennedy	25+	F	268
Port Kennedy	25+	M	119
Rockingham	0-4	F	81
Rockingham	0-4	M	95
Rockingham	5-14	F	598
Rockingham	5-14	M	655
Rockingham	15-19	F	225
Rockingham	15-19	M	234
Rockingham	20-24	F	141
Rockingham	20-24	M	71
Rockingham	25+	F	326
Rockingham	25+	M	169
Safety Bay - Shoalwater	0-4	F	70
Safety Bay - Shoalwater	0-4	M	80
Safety Bay - Shoalwater	5-14	F	601
Safety Bay - Shoalwater	5-14	M	701
Safety Bay - Shoalwater	15-19	F	219
Safety Bay - Shoalwater	15-19	M	229
Safety Bay - Shoalwater	20-24	F	91
Safety Bay - Shoalwater	20-24	M	69
Safety Bay - Shoalwater	25+	F	238
Safety Bay - Shoalwater	25+	M	116
Singleton - Golden Bay - Secret Harbour	0-4	F	210
Singleton - Golden Bay - Secret Harbour	0-4	M	265
Singleton - Golden Bay - Secret Harbour	5-14	F	1862
Singleton - Golden Bay - Secret Harbour	5-14	M	1964
Singleton - Golden Bay - Secret Harbour	15-19	F	658
Singleton - Golden Bay - Secret Harbour	15-19	M	717
Singleton - Golden Bay - Secret Harbour	20-24	F	219
Singleton - Golden Bay - Secret Harbour	20-24	M	202
Singleton - Golden Bay - Secret Harbour	25+	F	512
Singleton - Golden Bay - Secret Harbour	25+	M	221
Waikiki	0-4	F	84
Waikiki	0-4	M	77
Waikiki	5-14	F	832
Waikiki	5-14	M	834
Waikiki	15-19	F	285
Waikiki	15-19	M	295
Waikiki	20-24	F	103
Waikiki	20-24	M	99
Waikiki	25+	F	267
Waikiki	25+	M	124
Warnbro	0-4	F	71
Warnbro	0-4	M	106
Warnbro	5-14	F	682
Warnbro	5-14	M	714
Warnbro	15-19	F	241
Warnbro	15-19	M	223
Warnbro	20-24	F	79
Warnbro	20-24	M	58
Warnbro	25+	F	228
Warnbro	25+	M	92
Baldivis - North	0-4	F	134
Baldivis - North	0-4	M	185
Baldivis - North	5-14	F	849
Baldivis - North	5-14	M	914
Baldivis - North	15-19	F	230
Baldivis - North	15-19	M	212
Baldivis - North	20-24	F	96
Baldivis - North	20-24	M	64
Baldivis - North	25+	F	306
Baldivis - North	25+	M	128
Baldivis - South	0-4	F	303
Baldivis - South	0-4	M	349
Baldivis - South	5-14	F	2317
Baldivis - South	5-14	M	2292
Baldivis - South	15-19	F	695
Baldivis - South	15-19	M	689
Baldivis - South	20-24	F	219
Baldivis - South	20-24	M	180
Baldivis - South	25+	F	652
Baldivis - South	25+	M	294
Karnup	0-4	F	31
Karnup	0-4	M	28
Karnup	5-14	F	178
Karnup	5-14	M	146
Karnup	15-19	F	47
Karnup	15-19	M	45
Karnup	20-24	F	9
Karnup	20-24	M	16
Karnup	25+	F	54
Karnup	25+	M	11
Albany	0-4	F	74
Albany	0-4	M	85
Albany	5-14	F	732
Albany	5-14	M	723
Albany	15-19	F	319
Albany	15-19	M	277
Albany	20-24	F	73
Albany	20-24	M	52
Albany	25+	F	335
Albany	25+	M	144
Albany Surrounds	0-4	F	26
Albany Surrounds	0-4	M	20
Albany Surrounds	5-14	F	221
Albany Surrounds	5-14	M	250
Albany Surrounds	15-19	F	81
Albany Surrounds	15-19	M	86
Albany Surrounds	20-24	F	14
Albany Surrounds	20-24	M	11
Albany Surrounds	25+	F	75
Albany Surrounds	25+	M	21
Bayonet Head - Lower King	0-4	F	32
Bayonet Head - Lower King	0-4	M	36
Bayonet Head - Lower King	5-14	F	333
Bayonet Head - Lower King	5-14	M	321
Bayonet Head - Lower King	15-19	F	127
Bayonet Head - Lower King	15-19	M	115
Bayonet Head - Lower King	20-24	F	21
Bayonet Head - Lower King	20-24	M	14
Bayonet Head - Lower King	25+	F	90
Bayonet Head - Lower King	25+	M	34
Denmark	0-4	F	33
Denmark	0-4	M	36
Denmark	5-14	F	328
Denmark	5-14	M	352
Denmark	15-19	F	145
Denmark	15-19	M	153
Denmark	20-24	F	11
Denmark	20-24	M	17
Denmark	25+	F	133
Denmark	25+	M	48
Gnowangerup	0-4	F	12
Gnowangerup	0-4	M	23
Gnowangerup	5-14	F	164
Gnowangerup	5-14	M	180
Gnowangerup	15-19	F	30
Gnowangerup	15-19	M	37
Gnowangerup	20-24	F	8
Gnowangerup	20-24	M	6
Gnowangerup	25+	F	42
Gnowangerup	25+	M	14
Katanning	0-4	F	30
Katanning	0-4	M	32
Katanning	5-14	F	228
Katanning	5-14	M	252
Katanning	15-19	F	74
Katanning	15-19	M	75
Katanning	20-24	F	24
Katanning	20-24	M	24
Katanning	25+	F	75
Katanning	25+	M	24
Kojonup	0-4	F	23
Kojonup	0-4	M	34
Kojonup	5-14	F	269
Kojonup	5-14	M	253
Kojonup	15-19	F	45
Kojonup	15-19	M	33
Kojonup	20-24	F	19
Kojonup	20-24	M	5
Kojonup	25+	F	57
Kojonup	25+	M	7
Little Grove - Elleker	0-4	F	15
Little Grove - Elleker	0-4	M	18
Little Grove - Elleker	5-14	F	183
Little Grove - Elleker	5-14	M	200
Little Grove - Elleker	15-19	F	58
Little Grove - Elleker	15-19	M	85
Little Grove - Elleker	20-24	F	10
Little Grove - Elleker	20-24	M	6
Little Grove - Elleker	25+	F	49
Little Grove - Elleker	25+	M	23
McKail - Willyung	0-4	F	88
McKail - Willyung	0-4	M	106
McKail - Willyung	5-14	F	746
McKail - Willyung	5-14	M	817
McKail - Willyung	15-19	F	236
McKail - Willyung	15-19	M	279
McKail - Willyung	20-24	F	40
McKail - Willyung	20-24	M	46
McKail - Willyung	25+	F	209
McKail - Willyung	25+	M	96
Plantagenet	0-4	F	20
Plantagenet	0-4	M	25
Plantagenet	5-14	F	270
Plantagenet	5-14	M	307
Plantagenet	15-19	F	99
Plantagenet	15-19	M	101
Plantagenet	20-24	F	13
Plantagenet	20-24	M	8
Plantagenet	25+	F	78
Plantagenet	25+	M	26
Chittering	0-4	F	31
Chittering	0-4	M	32
Chittering	5-14	F	380
Chittering	5-14	M	375
Chittering	15-19	F	137
Chittering	15-19	M	145
Chittering	20-24	F	39
Chittering	20-24	M	31
Chittering	25+	F	92
Chittering	25+	M	27
Cunderdin	0-4	F	21
Cunderdin	0-4	M	17
Cunderdin	5-14	F	180
Cunderdin	5-14	M	176
Cunderdin	15-19	F	80
Cunderdin	15-19	M	91
Cunderdin	20-24	F	11
Cunderdin	20-24	M	6
Cunderdin	25+	F	44
Cunderdin	25+	M	19
Dowerin	0-4	F	25
Dowerin	0-4	M	29
Dowerin	5-14	F	226
Dowerin	5-14	M	230
Dowerin	15-19	F	35
Dowerin	15-19	M	34
Dowerin	20-24	F	9
Dowerin	20-24	M	10
Dowerin	25+	F	45
Dowerin	25+	M	24
Gingin - Dandaragan	0-4	F	44
Gingin - Dandaragan	0-4	M	51
Gingin - Dandaragan	5-14	F	373
Gingin - Dandaragan	5-14	M	414
Gingin - Dandaragan	15-19	F	118
Gingin - Dandaragan	15-19	M	119
Gingin - Dandaragan	20-24	F	30
Gingin - Dandaragan	20-24	M	14
Gingin - Dandaragan	25+	F	101
Gingin - Dandaragan	25+	M	41
Merredin	0-4	F	24
Merredin	0-4	M	32
Merredin	5-14	F	266
Merredin	5-14	M	279
Merredin	15-19	F	75
Merredin	15-19	M	61
Merredin	20-24	F	18
Merredin	20-24	M	17
Merredin	25+	F	53
Merredin	25+	M	29
Moora	0-4	F	26
Moora	0-4	M	23
Moora	5-14	F	254
Moora	5-14	M	250
Moora	15-19	F	56
Moora	15-19	M	67
Moora	20-24	F	8
Moora	20-24	M	13
Moora	25+	F	52
Moora	25+	M	18
Mukinbudin	0-4	F	20
Mukinbudin	0-4	M	14
Mukinbudin	5-14	F	108
Mukinbudin	5-14	M	121
Mukinbudin	15-19	F	22
Mukinbudin	15-19	M	32
Mukinbudin	20-24	F	10
Mukinbudin	20-24	M	3
Mukinbudin	25+	F	33
Mukinbudin	25+	M	10
Northam	0-4	F	74
Northam	0-4	M	66
Northam	5-14	F	613
Northam	5-14	M	664
Northam	15-19	F	210
Northam	15-19	M	207
Northam	20-24	F	46
Northam	20-24	M	35
Northam	25+	F	174
Northam	25+	M	55
Toodyay	0-4	F	25
Toodyay	0-4	M	16
Toodyay	5-14	F	188
Toodyay	5-14	M	215
Toodyay	15-19	F	71
Toodyay	15-19	M	71
Toodyay	20-24	F	12
Toodyay	20-24	M	17
Toodyay	25+	F	79
Toodyay	25+	M	19
York - Beverley	0-4	F	23
York - Beverley	0-4	M	20
York - Beverley	5-14	F	249
York - Beverley	5-14	M	226
York - Beverley	15-19	F	53
York - Beverley	15-19	M	54
York - Beverley	20-24	F	7
York - Beverley	20-24	M	5
York - Beverley	25+	F	63
York - Beverley	25+	M	20
Brookton	0-4	F	18
Brookton	0-4	M	19
Brookton	5-14	F	177
Brookton	5-14	M	168
Brookton	15-19	F	37
Brookton	15-19	M	33
Brookton	20-24	F	13
Brookton	20-24	M	3
Brookton	25+	F	37
Brookton	25+	M	18
Kulin	0-4	F	43
Kulin	0-4	M	24
Kulin	5-14	F	234
Kulin	5-14	M	243
Kulin	15-19	F	45
Kulin	15-19	M	32
Kulin	20-24	F	21
Kulin	20-24	M	7
Kulin	25+	F	53
Kulin	25+	M	5
Murray	0-4	F	17
Murray	0-4	M	18
Murray	5-14	F	147
Murray	5-14	M	163
Murray	15-19	F	36
Murray	15-19	M	26
Murray	20-24	F	9
Murray	20-24	M	8
Murray	25+	F	31
Murray	25+	M	11
Narrogin	0-4	F	22
Narrogin	0-4	M	17
Narrogin	5-14	F	231
Narrogin	5-14	M	228
Narrogin	15-19	F	103
Narrogin	15-19	M	107
Narrogin	20-24	F	25
Narrogin	20-24	M	16
Narrogin	25+	F	78
Narrogin	25+	M	26
Wagin	0-4	F	23
Wagin	0-4	M	27
Wagin	5-14	F	248
Wagin	5-14	M	277
Wagin	15-19	F	64
Wagin	15-19	M	51
Wagin	20-24	F	17
Wagin	20-24	M	13
Wagin	25+	F	57
Wagin	25+	M	11
Broome	0-4	F	96
Broome	0-4	M	111
Broome	5-14	F	977
Broome	5-14	M	996
Broome	15-19	F	261
Broome	15-19	M	203
Broome	20-24	F	65
Broome	20-24	M	40
Broome	25+	F	377
Broome	25+	M	157
Derby - West Kimberley	0-4	F	50
Derby - West Kimberley	0-4	M	70
Derby - West Kimberley	5-14	F	394
Derby - West Kimberley	5-14	M	426
Derby - West Kimberley	15-19	F	78
Derby - West Kimberley	15-19	M	68
Derby - West Kimberley	20-24	F	11
Derby - West Kimberley	20-24	M	8
Derby - West Kimberley	25+	F	72
Derby - West Kimberley	25+	M	35
Halls Creek	0-4	F	20
Halls Creek	0-4	M	21
Halls Creek	5-14	F	223
Halls Creek	5-14	M	256
Halls Creek	15-19	F	56
Halls Creek	15-19	M	66
Halls Creek	20-24	M	4
Halls Creek	25+	F	19
Halls Creek	25+	M	8
Kununurra	0-4	F	53
Kununurra	0-4	M	58
Kununurra	5-14	F	453
Kununurra	5-14	M	432
Kununurra	15-19	F	79
Kununurra	15-19	M	76
Kununurra	20-24	F	23
Kununurra	20-24	M	10
Kununurra	25+	F	116
Kununurra	25+	M	59
Roebuck	0-4	F	23
Roebuck	0-4	M	8
Roebuck	5-14	F	155
Roebuck	5-14	M	189
Roebuck	15-19	F	28
Roebuck	15-19	M	34
Roebuck	20-24	F	6
Roebuck	20-24	M	6
Roebuck	25+	F	25
Roebuck	25+	M	8
East Pilbara	0-4	F	14
East Pilbara	0-4	M	16
East Pilbara	5-14	F	145
East Pilbara	5-14	M	144
East Pilbara	15-19	F	27
East Pilbara	15-19	M	30
East Pilbara	20-24	F	9
East Pilbara	20-24	M	15
East Pilbara	25+	F	44
East Pilbara	25+	M	62
Newman	0-4	F	41
Newman	0-4	M	41
Newman	5-14	F	298
Newman	5-14	M	326
Newman	15-19	F	50
Newman	15-19	M	55
Newman	20-24	F	11
Newman	20-24	M	17
Newman	25+	F	109
Newman	25+	M	39
Port Hedland	0-4	F	53
Port Hedland	0-4	M	39
Port Hedland	5-14	F	273
Port Hedland	5-14	M	289
Port Hedland	15-19	F	37
Port Hedland	15-19	M	46
Port Hedland	20-24	F	14
Port Hedland	20-24	M	13
Port Hedland	25+	F	107
Port Hedland	25+	M	66
South Hedland	0-4	F	98
South Hedland	0-4	M	108
South Hedland	5-14	F	744
South Hedland	5-14	M	726
South Hedland	15-19	F	158
South Hedland	15-19	M	168
South Hedland	20-24	F	36
South Hedland	20-24	M	36
South Hedland	25+	F	231
South Hedland	25+	M	124
Ashburton (WA)	0-4	F	68
Ashburton (WA)	0-4	M	67
Ashburton (WA)	5-14	F	431
Ashburton (WA)	5-14	M	477
Ashburton (WA)	15-19	F	56
Ashburton (WA)	15-19	M	67
Ashburton (WA)	20-24	F	17
Ashburton (WA)	20-24	M	10
Ashburton (WA)	25+	F	128
Ashburton (WA)	25+	M	61
Karratha	0-4	F	179
Karratha	0-4	M	213
Karratha	5-14	F	1233
Karratha	5-14	M	1274
Karratha	15-19	F	265
Karratha	15-19	M	310
Karratha	20-24	F	69
Karratha	20-24	M	45
Karratha	25+	F	376
Karratha	25+	M	185
Roebourne	0-4	F	33
Roebourne	0-4	M	50
Roebourne	5-14	F	291
Roebourne	5-14	M	346
Roebourne	15-19	F	63
Roebourne	15-19	M	83
Roebourne	20-24	F	17
Roebourne	20-24	M	9
Roebourne	25+	F	81
Roebourne	25+	M	51
Esperance	0-4	F	94
Esperance	0-4	M	79
Esperance	5-14	F	686
Esperance	5-14	M	715
Esperance	15-19	F	215
Esperance	15-19	M	227
Esperance	20-24	F	58
Esperance	20-24	M	40
Esperance	25+	F	169
Esperance	25+	M	68
Esperance Surrounds	0-4	F	38
Esperance Surrounds	0-4	M	34
Esperance Surrounds	5-14	F	238
Esperance Surrounds	5-14	M	234
Esperance Surrounds	15-19	F	39
Esperance Surrounds	15-19	M	46
Esperance Surrounds	20-24	F	10
Esperance Surrounds	20-24	M	4
Esperance Surrounds	25+	F	57
Esperance Surrounds	25+	M	28
Carnarvon	0-4	F	39
Carnarvon	0-4	M	40
Carnarvon	5-14	F	213
Carnarvon	5-14	M	240
Carnarvon	15-19	F	47
Carnarvon	15-19	M	59
Carnarvon	20-24	F	11
Carnarvon	20-24	M	12
Carnarvon	25+	F	58
Carnarvon	25+	M	27
Exmouth	0-4	F	25
Exmouth	0-4	M	25
Exmouth	5-14	F	207
Exmouth	5-14	M	239
Exmouth	15-19	F	55
Exmouth	15-19	M	47
Exmouth	20-24	F	16
Exmouth	20-24	M	6
Exmouth	25+	F	91
Exmouth	25+	M	36
Boulder	0-4	F	74
Boulder	0-4	M	51
Boulder	5-14	F	392
Boulder	5-14	M	423
Boulder	15-19	F	96
Boulder	15-19	M	89
Boulder	20-24	F	30
Boulder	20-24	M	17
Boulder	25+	F	112
Boulder	25+	M	58
Kalgoorlie	0-4	F	113
Kalgoorlie	0-4	M	127
Kalgoorlie	5-14	F	831
Kalgoorlie	5-14	M	859
Kalgoorlie	15-19	F	223
Kalgoorlie	15-19	M	248
Kalgoorlie	20-24	F	62
Kalgoorlie	20-24	M	86
Kalgoorlie	25+	F	282
Kalgoorlie	25+	M	202
Kalgoorlie - North	0-4	F	107
Kalgoorlie - North	0-4	M	96
Kalgoorlie - North	5-14	F	606
Kalgoorlie - North	5-14	M	645
Kalgoorlie - North	15-19	F	134
Kalgoorlie - North	15-19	M	160
Kalgoorlie - North	20-24	F	47
Kalgoorlie - North	20-24	M	43
Kalgoorlie - North	25+	F	220
Kalgoorlie - North	25+	M	129
Kambalda - Coolgardie - Norseman	0-4	F	24
Kambalda - Coolgardie - Norseman	0-4	M	19
Kambalda - Coolgardie - Norseman	5-14	F	189
Kambalda - Coolgardie - Norseman	5-14	M	187
Kambalda - Coolgardie - Norseman	15-19	F	51
Kambalda - Coolgardie - Norseman	15-19	M	49
Kambalda - Coolgardie - Norseman	20-24	F	14
Kambalda - Coolgardie - Norseman	20-24	M	8
Kambalda - Coolgardie - Norseman	25+	F	48
Kambalda - Coolgardie - Norseman	25+	M	39
Leinster - Leonora	0-4	F	28
Leinster - Leonora	0-4	M	22
Leinster - Leonora	5-14	F	180
Leinster - Leonora	5-14	M	220
Leinster - Leonora	15-19	F	39
Leinster - Leonora	15-19	M	39
Leinster - Leonora	20-24	F	14
Leinster - Leonora	20-24	M	13
Leinster - Leonora	25+	F	30
Leinster - Leonora	25+	M	49
Geraldton	0-4	F	63
Geraldton	0-4	M	58
Geraldton	5-14	F	532
Geraldton	5-14	M	531
Geraldton	15-19	F	203
Geraldton	15-19	M	193
Geraldton	20-24	F	64
Geraldton	20-24	M	51
Geraldton	25+	F	239
Geraldton	25+	M	117
Geraldton - East	0-4	F	45
Geraldton - East	0-4	M	57
Geraldton - East	5-14	F	486
Geraldton - East	5-14	M	501
Geraldton - East	15-19	F	175
Geraldton - East	15-19	M	174
Geraldton - East	20-24	F	41
Geraldton - East	20-24	M	23
Geraldton - East	25+	F	139
Geraldton - East	25+	M	56
Geraldton - North	0-4	F	80
Geraldton - North	0-4	M	60
Geraldton - North	5-14	F	596
Geraldton - North	5-14	M	662
Geraldton - North	15-19	F	178
Geraldton - North	15-19	M	167
Geraldton - North	20-24	F	43
Geraldton - North	20-24	M	26
Geraldton - North	25+	F	195
Geraldton - North	25+	M	61
Geraldton - South	0-4	F	91
Geraldton - South	0-4	M	92
Geraldton - South	5-14	F	739
Geraldton - South	5-14	M	782
Geraldton - South	15-19	F	237
Geraldton - South	15-19	M	218
Geraldton - South	20-24	F	58
Geraldton - South	20-24	M	33
Geraldton - South	25+	F	250
Geraldton - South	25+	M	119
Irwin	0-4	F	14
Irwin	0-4	M	13
Irwin	5-14	F	193
Irwin	5-14	M	180
Irwin	15-19	F	54
Irwin	15-19	M	67
Irwin	20-24	F	6
Irwin	20-24	M	6
Irwin	25+	F	44
Irwin	25+	M	9
Meekatharra	0-4	F	13
Meekatharra	0-4	M	6
Meekatharra	5-14	F	96
Meekatharra	5-14	M	95
Meekatharra	15-19	F	17
Meekatharra	15-19	M	19
Meekatharra	20-24	F	9
Meekatharra	20-24	M	6
Meekatharra	25+	F	28
