SA2_NAME16	OnlyEnglishSpokenHome	persons
Mount Nasura - Mount Richon - Bedfordale	1	7301
Roleystone	0	489
Roleystone	1	6534
Seville Grove	0	2694
Seville Grove	1	7997
Harrisdale	0	5194
Harrisdale	1	6128
Piara Waters - Forrestdale	0	6979
Piara Waters - Forrestdale	1	8610
Belmont - Ascot - Redcliffe	0	3903
Belmont - Ascot - Redcliffe	1	9934
East Victoria Park - Carlisle	0	3982
East Victoria Park - Carlisle	1	12154
Victoria Park - Lathlain - Burswood	0	4277
Victoria Park - Lathlain - Burswood	1	10621
Cloverdale	0	2973
Cloverdale	1	5222
Kewdale	0	2803
Kewdale	1	4178
Rivervale	0	3422
Rivervale	1	6796
Bentley - Wilson - St James	0	7744
Bentley - Wilson - St James	1	11242
Canning Vale - West	0	3553
Canning Vale - West	1	6256
Cannington - Queens Park	0	11783
Cannington - Queens Park	1	7454
Parkwood - Ferndale - Lynwood	0	4304
Parkwood - Ferndale - Lynwood	1	9132
Riverton - Shelley - Rossmoyne	0	5567
Riverton - Shelley - Rossmoyne	1	8581
Welshpool	0	9
Welshpool	1	7
Willetton	0	8623
Willetton	1	10164
Beckenham - Kenwick - Langford	0	8921
Beckenham - Kenwick - Langford	1	9979
Canning Vale - East	0	10527
Canning Vale - East	1	12004
Gosnells	0	5496
Gosnells	1	14116
Huntingdale - Southern River	0	7382
Huntingdale - Southern River	1	13626
Maddington - Orange Grove - Martin	0	5402
Maddington - Orange Grove - Martin	1	8477
Thornlie	0	7270
Thornlie	1	15337
Forrestfield - Wattle Grove	0	4465
Forrestfield - Wattle Grove	1	14244
High Wycombe	0	1108
High Wycombe	1	10535
Kalamunda - Maida Vale - Gooseberry Hill	0	1023
Kalamunda - Maida Vale - Gooseberry Hill	1	13612
Lesmurdie - Bickley - Carmel	0	809
Lesmurdie - Bickley - Carmel	1	10478
Byford	0	2930
Byford	1	16712
Mundijong	0	397
Mundijong	1	6449
Serpentine - Jarrahdale	0	165
Serpentine - Jarrahdale	1	3795
Como	0	3057
Como	1	10790
Manning - Waterford	0	2868
Manning - Waterford	1	8199
South Perth - Kensington	0	2973
South Perth - Kensington	1	13364
Banjup	0	5121
Banjup	1	15982
Bibra Industrial	1	15
Coogee	0	1716
Coogee	1	7592
Coolbellup	0	1419
Coolbellup	1	6653
Hamilton Hill	0	2393
Hamilton Hill	1	8111
Henderson	1	6
North Coogee	0	543
North Coogee	1	3035
South Lake - Cockburn Central	0	2299
South Lake - Cockburn Central	1	8810
Spearwood	0	2793
Spearwood	1	8009
Success - Hammond Park	0	4881
Success - Hammond Park	1	11939
Yangebup	0	1338
Yangebup	1	5956
Beeliar - Wattleup	0	2112
Beeliar - Wattleup	1	7597
Jandakot	0	373
Jandakot	1	2010
East Fremantle	0	586
East Fremantle	1	6902
Fremantle	0	2010
Fremantle	1	13587
Fremantle - South	0	2116
Fremantle - South	1	12376
O'Connor (WA)	1	4
Wellard (West) - Bertram	0	5617
Wellard (West) - Bertram	1	11510
Calista	0	839
Calista	1	6102
Hope Valley - Postans	0	7
Hope Valley - Postans	1	64
Kwinana Industrial	0	3
Kwinana Industrial	1	17
Parmelia - Orelia	0	1765
Parmelia - Orelia	1	8726
Casuarina - Wandi	0	1582
Casuarina - Wandi	1	6030
Applecross - Ardross	0	2756
Applecross - Ardross	1	8584
Bateman	0	1155
Bateman	1	2564
Bicton - Palmyra	0	1360
Bicton - Palmyra	1	12798
Booragoon	0	3466
Booragoon	1	11528
Bull Creek	0	2721
Bull Creek	1	5019
Leeming	0	2249
Leeming	1	8422
Melville	0	1963
Melville	1	14911
Murdoch - Kardinya	0	3264
Murdoch - Kardinya	1	8590
Willagee	0	707
Willagee	1	4400
Winthrop	0	1997
Winthrop	1	3871
Cooloongup	0	734
Cooloongup	1	7203
Port Kennedy	0	934
Port Kennedy	1	11791
Rockingham	0	1495
Rockingham	1	13366
Rockingham Lakes	1	3
Safety Bay - Shoalwater	0	695
Safety Bay - Shoalwater	1	10588
Singleton - Golden Bay - Secret Harbour	0	1189
Singleton - Golden Bay - Secret Harbour	1	20063
Waikiki	0	1070
Waikiki	1	10682
Warnbro	0	678
Warnbro	1	9518
Baldivis - North	0	1389
Baldivis - North	1	9579
Baldivis - South	0	2741
Baldivis - South	1	22086
Karnup	0	122
Karnup	1	1862
Albany	0	1077
Albany	1	12971
Albany Surrounds	0	138
Albany Surrounds	1	3282
Bayonet Head - Lower King	0	232
Bayonet Head - Lower King	1	4738
Denmark	0	238
Denmark	1	5481
Gnowangerup	0	153
Gnowangerup	1	2454
Katanning	0	801
Katanning	1	3226
Kojonup	0	184
Kojonup	1	3473
Little Grove - Elleker	0	103
Little Grove - Elleker	1	3108
McKail - Willyung	0	835
McKail - Willyung	1	9944
Plantagenet	0	338
Plantagenet	1	4425
Chittering	0	264
Chittering	1	5208
Cunderdin	0	155
Cunderdin	1	3108
Dowerin	0	94
Dowerin	1	3378
Gingin - Dandaragan	0	659
Gingin - Dandaragan	1	7503
Merredin	0	239
Merredin	1	4018
Moora	0	241
Moora	1	3639
Mukinbudin	0	128
Mukinbudin	1	2447
Northam	0	610
Northam	1	9341
Toodyay	0	155
Toodyay	1	3932
York - Beverley	0	159
York - Beverley	1	4509
Brookton	0	125
Brookton	1	3054
Kulin	0	147
Kulin	1	3592
Murray	0	96
Murray	1	2058
Narrogin	0	415
Narrogin	1	3479
Wagin	0	127
Wagin	1	4222
Broome	0	1590
Broome	1	10859
Derby - West Kimberley	0	2375
Derby - West Kimberley	1	3130
Halls Creek	0	1735
Halls Creek	1	1440
Kununurra	0	919
Kununurra	1	5252
Roebuck	0	483
Roebuck	1	1569
East Pilbara	0	1485
East Pilbara	1	2555
Newman	0	626
Newman	1	3084
Port Hedland	0	463
Port Hedland	1	3213
South Hedland	0	1751
South Hedland	1	7442
Ashburton (WA)	0	811
Ashburton (WA)	1	5167
Karratha	0	2097
Karratha	1	12300
Roebourne	0	678
Roebourne	1	3296
Esperance	0	517
Esperance	1	10242
Esperance Surrounds	0	224
Esperance Surrounds	1	3329
Carnarvon	0	638
Carnarvon	1	3362
Exmouth	0	349
Exmouth	1	3797
Boulder	0	575
Boulder	1	5185
Kalgoorlie	0	2110
Kalgoorlie	1	9891
Kalgoorlie - North	0	1047
Kalgoorlie - North	1	7082
Kambalda - Coolgardie - Norseman	0	249
Kambalda - Coolgardie - Norseman	1	3137
Leinster - Leonora	0	1615
Leinster - Leonora	1	1949
Geraldton	0	1027
Geraldton	1	9572
Geraldton - East	0	427
Geraldton - East	1	6303
Geraldton - North	0	470
Geraldton - North	1	7354
Geraldton - South	0	1005
Geraldton - South	1	8697
Irwin	0	74
Irwin	1	3207
Meekatharra	0	374
Meekatharra	1	1761
Morawa	0	120
Morawa	1	3060
Northampton - Mullewa - Greenough	0	160
Northampton - Mullewa - Greenough	1	4695
Migratory - Offshore - Shipping (WA)	0	66
Migratory - Offshore - Shipping (WA)	1	232
No usual address (WA)	0	486
No usual address (WA)	1	4079
Bridgewater - Gagebrook	0	267
Bridgewater - Gagebrook	1	7121
Brighton - Pontville	0	130
Brighton - Pontville	1	6132
Old Beach - Otago	0	298
Old Beach - Otago	1	4571
Bellerive - Rosny	0	845
Bellerive - Rosny	1	5426
Cambridge	0	302
Cambridge	1	8070
Geilston Bay - Risdon	0	230
Geilston Bay - Risdon	1	3151
Howrah - Tranmere	0	1071
Howrah - Tranmere	1	10290
Lindisfarne - Rose Bay	0	883
Lindisfarne - Rose Bay	1	6670
Mornington - Warrane	0	700
Mornington - Warrane	1	4094
Risdon Vale	0	132
Risdon Vale	1	2627
Rokeby	0	783
Rokeby	1	6624
South Arm	0	99
South Arm	1	4349
Austins Ferry - Granton	0	329
Austins Ferry - Granton	1	3871
Berriedale - Chigwell	0	565
Berriedale - Chigwell	1	4872
Claremont (Tas.)	0	856
Claremont (Tas.)	1	7119
Derwent Park - Lutana	0	942
Derwent Park - Lutana	1	3474
Glenorchy	0	3156
Glenorchy	1	8416
Montrose - Rosetta	0	895
Montrose - Rosetta	1	4043
Moonah	0	1425
Moonah	1	4047
New Norfolk	0	173
New Norfolk	1	6674
West Moonah	0	1310
West Moonah	1	2901
Kingston - Huntingfield	0	2365
Kingston - Huntingfield	1	10720
Kingston Beach - Blackmans Bay	0	1085
Kingston Beach - Blackmans Bay	1	9669
Margate - Snug	0	357
Margate - Snug	1	7833
Taroona - Bonnet Hill	0	380
Taroona - Bonnet Hill	1	3163
Hobart	0	2165
Hobart	1	6194
Lenah Valley - Mount Stuart	0	1492
Lenah Valley - Mount Stuart	1	7288
Mount Nelson - Dynnyrne	0	1183
Mount Nelson - Dynnyrne	1	3676
New Town	0	1430
New Town	1	4870
Sandy Bay	0	3358
Sandy Bay	1	8502
South Hobart - Fern Tree	0	916
South Hobart - Fern Tree	1	5498
West Hobart	0	879
West Hobart	1	5322
Dodges Ferry - Lewisham	0	213
Dodges Ferry - Lewisham	1	7719
Sorell - Richmond	0	496
Sorell - Richmond	1	9026
Invermay	0	525
Invermay	1	2551
Kings Meadows - Punchbowl	0	455
Kings Meadows - Punchbowl	1	4309
Launceston	0	788
Launceston	1	4344
Legana	0	250
Legana	1	4372
Mowbray	0	1151
Mowbray	1	2659
Newnham - Mayfield	0	1926
Newnham - Mayfield	1	7133
Newstead	0	454
Newstead	1	4742
Norwood (Tas.)	0	240
Norwood (Tas.)	1	3670
Prospect Vale - Blackstone	0	412
Prospect Vale - Blackstone	1	6145
Ravenswood	0	131
Ravenswood	1	3373
Riverside	0	686
Riverside	1	6336
South Launceston	0	637
South Launceston	1	3982
Summerhill - Prospect	0	306
Summerhill - Prospect	1	4441
Trevallyn	0	375
Trevallyn	1	4323
Waverley - St Leonards	0	125
Waverley - St Leonards	1	3643
West Launceston	0	320
West Launceston	1	3779
Youngtown - Relbia	0	250
Youngtown - Relbia	1	4551
Beauty Point - Beaconsfield	0	64
Beauty Point - Beaconsfield	1	3700
Deloraine	0	310
Deloraine	1	5435
Grindelwald - Lanena	0	209
Grindelwald - Lanena	1	5568
Hadspen - Carrick	0	42
Hadspen - Carrick	1	3442
Westbury	0	91
Westbury	1	4051
Dilston - Lilydale	0	124
Dilston - Lilydale	1	3932
George Town	0	176
George Town	1	6508
Longford	0	128
Longford	1	4064
Northern Midlands	0	78
Northern Midlands	1	3341
Perth - Evandale	0	127
Perth - Evandale	1	5178
St Helens - Scamander	0	205
St Helens - Scamander	1	6097
Flinders and Cape Barren Islands	0	20
Flinders and Cape Barren Islands	1	831
Scottsdale - Bridport	0	158
Scottsdale - Bridport	1	6198
Central Highlands	0	83
Central Highlands	1	2134
Derwent Valley	0	60
Derwent Valley	1	3027
Southern Midlands	0	91
Southern Midlands	1	6066
Wilderness - East	1	4
Bruny Island - Kettering	0	166
Bruny Island - Kettering	1	3079
Cygnet	0	196
Cygnet	1	4277
Geeveston - Dover	0	156
Geeveston - Dover	1	3605
Huonville - Franklin	0	389
Huonville - Franklin	1	8435
Forestier - Tasman	0	74
Forestier - Tasman	1	2298
Triabunna - Bicheno	0	324
Triabunna - Bicheno	1	4298
Acton - Upper Burnie	0	121
Acton - Upper Burnie	1	2949
Burnie - Ulverstone Surrounds	0	76
Burnie - Ulverstone Surrounds	1	4841
Burnie - Wivenhoe	0	232
Burnie - Wivenhoe	1	3309
Parklands - Camdale	0	416
Parklands - Camdale	1	6043
Penguin - Sulphur Creek	0	122
Penguin - Sulphur Creek	1	5048
Romaine - Havenview	0	135
Romaine - Havenview	1	3265
Somerset	0	94
Somerset	1	3762
Ulverstone	0	189
Ulverstone	1	6564
West Ulverstone	0	111
West Ulverstone	1	4129
Wynyard	0	136
Wynyard	1	5927
Devonport	0	898
Devonport	1	12932
East Devonport	0	324
East Devonport	1	4399
Latrobe	0	244
Latrobe	1	4871
Miandetta - Don	0	178
Miandetta - Don	1	3392
Port Sorell	0	164
Port Sorell	1	5952
Quoiba - Spreyton	0	82
Quoiba - Spreyton	1	2950
Sheffield - Railton	0	262
Sheffield - Railton	1	5825
Turners Beach - Forth	0	106
Turners Beach - Forth	1	3206
King Island	0	93
King Island	1	1352
North West	0	174
North West	1	3658
Smithton	0	179
Smithton	1	3434
Waratah	0	91
Waratah	1	3474
West Coast (Tas.)	0	167
West Coast (Tas.)	1	3665
Migratory - Offshore - Shipping (Tas.)	1	11
No usual address (Tas.)	0	74
No usual address (Tas.)	1	978
Darwin Airport	0	8
Darwin Airport	1	10
Darwin City	0	2526
Darwin City	1	3727
Fannie Bay - The Gardens	0	729
Fannie Bay - The Gardens	1	2570
Larrakeyah	0	1122
Larrakeyah	1	2382
Ludmilla - The Narrows	0	580
Ludmilla - The Narrows	1	1774
Parap	0	679
Parap	1	1958
Stuart Park	0	1221
Stuart Park	1	2539
Woolner - Bayview - Winnellie	0	765
Woolner - Bayview - Winnellie	1	1914
Alawa	0	716
Alawa	1	1163
Anula	0	512
Anula	1	1671
Berrimah	0	633
Berrimah	1	841
Brinkin - Nakara	0	1551
Brinkin - Nakara	1	1638
Coconut Grove	0	1155
Coconut Grove	1	1451
East Arm	0	3
East Arm	1	18
Jingili	0	370
Jingili	1	1366
Karama	0	1609
Karama	1	2786
Leanyer	0	1386
Leanyer	1	2849
Lyons (NT)	0	2273
Lyons (NT)	1	3404
Malak - Marrara	0	1010
Malak - Marrara	1	2940
Millner	0	948
Millner	1	1377
Moil	0	628
Moil	1	1228
Nightcliff	0	1180
Nightcliff	1	2430
Rapid Creek	0	913
Rapid Creek	1	2200
Tiwi	0	680
Tiwi	1	1538
Wagaman	0	905
Wagaman	1	979
Wanguri	0	515
Wanguri	1	1152
Wulagi	0	484
Wulagi	1	1771
Howard Springs	0	295
Howard Springs	1	3373
Humpty Doo	0	444
Humpty Doo	1	7309
Koolpinyah	1	10
Virginia	0	240
Virginia	1	2646
Weddell	0	268
Weddell	1	3250
Bakewell	0	569
Bakewell	1	2282
Driver	0	529
Driver	1	1949
Durack - Marlow Lagoon	0	745
Durack - Marlow Lagoon	1	3506
Gray	0	526
Gray	1	2119
Moulden	0	343
Moulden	1	2152
Palmerston - North	0	659
Palmerston - North	1	3513
Palmerston - South	0	1771
Palmerston - South	1	4219
Rosebery - Bellamack	0	1085
Rosebery - Bellamack	1	4827
Woodroffe	0	416
Woodroffe	1	2433
Charles	0	897
Charles	1	3013
East Side	0	1304
East Side	1	3796
Flynn (NT)	0	1289
Flynn (NT)	1	2960
Larapinta	0	1211
Larapinta	1	3442
Mount Johns	0	1069
Mount Johns	1	2637
Petermann - Simpson	0	920
Petermann - Simpson	1	772
Ross	0	558
Ross	1	1811
Sandover - Plenty	0	2346
Sandover - Plenty	1	747
Tanami	0	2369
Tanami	1	302
Yuendumu - Anmatjere	0	1493
Yuendumu - Anmatjere	1	238
Barkly	0	1204
Barkly	1	875
Tennant Creek	0	1079
Tennant Creek	1	1630
Alligator	0	653
Alligator	1	2855
Daly	0	1096
Daly	1	593
Thamarrurr	0	1806
Thamarrurr	1	234
Tiwi Islands	0	1929
Tiwi Islands	1	291
West Arnhem	0	4608
West Arnhem	1	397
Anindilyakwa	0	1532
Anindilyakwa	1	657
East Arnhem	0	6334
East Arnhem	1	399
Nhulunbuy	0	361
Nhulunbuy	1	2164
Elsey	0	1544
Elsey	1	538
Gulf	0	2627
Gulf	1	1055
Katherine	0	1792
Katherine	1	6314
Victoria River	0	1782
Victoria River	1	586
Migratory - Offshore - Shipping (NT)	0	11
Migratory - Offshore - Shipping (NT)	1	63
No usual address (NT)	0	551
No usual address (NT)	1	1605
Aranda	0	397
Aranda	1	2120
Belconnen	0	3937
Belconnen	1	4126
Bruce	0	2532
Bruce	1	4718
Charnwood	0	544
Charnwood	1	2374
Cook	0	448
Cook	1	2406
Dunlop	0	1437
Dunlop	1	5610
Evatt	0	906
Evatt	1	4501
Florey	0	1401
Florey	1	3237
Flynn (ACT)	0	493
Flynn (ACT)	1	3065
Fraser	0	181
Fraser	1	1906
Giralang	0	637
Giralang	1	2637
Gooromon	1	3
Hawker	0	546
Hawker	1	2358
Higgins	0	566
Higgins	1	2659
Holt	0	1105
Holt	1	4330
Kaleen	0	1968
Kaleen	1	5450
Latham	0	581
Latham	1	3022
Lawson	0	1383
Lawson	1	1176
Macgregor (ACT)	0	1728
Macgregor (ACT)	1	5120
Macquarie	0	766
Macquarie	1	2159
McKellar	0	717
McKellar	1	1918
Melba	0	539
Melba	1	2728
Page	0	738
Page	1	2140
Scullin	0	706
Scullin	1	2227
Spence	0	286
Spence	1	2209
Weetangera	0	496
Weetangera	1	2231
Molonglo Corridor	1	8
Strathnairn	0	381
Strathnairn	1	302
West Belconnen	0	3
West Belconnen	1	13
Hume	1	15
Kowen	1	24
Canberra East	0	156
Canberra East	1	625
Canberra Airport	0	33
Canberra Airport	1	70
Majura	0	24
Majura	1	219
Amaroo	0	1459
Amaroo	1	4476
Bonner	0	3262
Bonner	1	3774
Casey	0	2094
Casey	1	4152
Crace	0	1864
Crace	1	2804
Forde	0	1370
Forde	1	2932
Franklin	0	3969
Franklin	1	3217
Gungahlin	0	4054
Gungahlin	1	4160
Hall	0	16
Hall	1	278
Harrison	0	3507
Harrison	1	4444
Mitchell	0	3
Ngunnawal	0	2997
Ngunnawal	1	7592
Nicholls	0	1654
Nicholls	1	4907
Palmerston	0	1733
Palmerston	1	3652
Jacka	0	360
Jacka	1	324
Kenny	1	7
Moncrieff	0	2545
Moncrieff	1	2513
Taylor	0	1407
Taylor	1	704
Throsby	0	1428
Throsby	1	904
Acton	0	572
Acton	1	1780
Ainslie	0	680
Ainslie	1	4514
Braddon	0	1686
Braddon	1	4376
Civic	0	1834
Civic	1	2457
Dickson	0	837
Dickson	1	2329
Downer	0	1006
Downer	1	3114
Hackett	0	429
Hackett	1	2694
Lyneham	0	1508
Lyneham	1	3856
O'Connor (ACT)	0	1015
O'Connor (ACT)	1	4732
Turner	0	1110
Turner	1	3195
Watson	0	1323
Watson	1	5160
Campbell	0	657
Campbell	1	3670
Duntroon	0	195
Duntroon	1	1430
Reid	0	289
Reid	1	1144
Deakin	0	541
Deakin	1	2449
Forrest	0	355
Forrest	1	1421
Griffith (ACT)	0	1048
Griffith (ACT)	1	4080
Narrabundah	0	1486
Narrabundah	1	4516
Parkes (ACT) - South	1	4
Red Hill (ACT)	0	732
Red Hill (ACT)	1	2314
Yarralumla	0	530
Yarralumla	1	2475
Barton	0	326
Barton	1	1384
Fyshwick	0	11
Fyshwick	1	38
Kingston (ACT)	0	1108
Kingston (ACT)	1	4854
Banks	0	761
Banks	1	4199
Bonython	0	825
Bonython	1	2877
Calwell	0	773
Calwell	1	4768
Chisholm	0	733
Chisholm	1	4362
Conder	0	760
Conder	1	4221
Fadden	0	452
Fadden	1	2501
Gilmore	0	403
Gilmore	1	2244
Gordon (ACT)	0	1223
Gordon (ACT)	1	6429
Gowrie (ACT)	0	471
Gowrie (ACT)	1	2582
Greenway	0	987
Greenway	1	2933
Isabella Plains	0	875
Isabella Plains	1	3331
Kambah	0	2197
Kambah	1	12902
Macarthur	0	125
Macarthur	1	1264
Monash	0	1081
Monash	1	4392
Oxley (ACT)	0	247
Oxley (ACT)	1	1392
Richardson	0	515
Richardson	1	2436
Theodore	0	486
Theodore	1	3220
Tuggeranong	1	33
Wanniassa	0	1309
Wanniassa	1	6327
Tuggeranong - West	1	12
Chapman	0	352
Chapman	1	2451
Duffy	0	496
Duffy	1	2794
Fisher	0	517
Fisher	1	2573
Holder	0	446
Holder	1	2275
Rivett	0	480
Rivett	1	2740
Stirling	0	396
Stirling	1	1718
Waramanga	0	418
Waramanga	1	2240
Weston	0	754
Weston	1	3104
Chifley	0	690
Chifley	1	1910
Curtin	0	886
Curtin	1	4542
Farrer	0	672
Farrer	1	2963
Garran	0	1064
Garran	1	2474
Hughes	0	508
Hughes	1	2599
Isaacs	0	728
Isaacs	1	1578
Lyons (ACT)	0	955
Lyons (ACT)	1	2165
Mawson	0	1007
Mawson	1	2281
O'Malley	0	401
O'Malley	1	491
Pearce	0	486
Pearce	1	2113
Phillip	0	2054
Phillip	1	2877
Torrens	0	461
Torrens	1	1869
Arboretum	1	11
Coombs	0	2251
Coombs	1	2431
Denman Prospect	0	1230
Denman Prospect	1	1436
Wright	0	1414
Wright	1	2246
Whitlam	0	7
ACT - South West	0	18
ACT - South West	1	511
Namadgi	1	53
No usual address (ACT)	0	81
No usual address (ACT)	1	400
Christmas Island	0	757
Christmas Island	1	495
Cocos (Keeling) Islands	0	381
Cocos (Keeling) Islands	1	113
Jervis Bay	0	13
Jervis Bay	1	200
Norfolk Island	0	787
Norfolk Island	1	1146
No usual address (OT)	0	5
No usual address (OT)	1	5
