SA2_NAME16	PrivateDwelling	Sex	persons
Belmont - Bennetts Green	1	M	8344
Belmont South - Blacksmiths	0	F	143
Belmont South - Blacksmiths	0	M	169
Belmont South - Blacksmiths	1	F	2734
Belmont South - Blacksmiths	1	M	2625
Charlestown - Dudley	0	F	478
Charlestown - Dudley	0	M	490
Charlestown - Dudley	1	F	12268
Charlestown - Dudley	1	M	11834
Glendale - Cardiff - Hillsborough	0	F	394
Glendale - Cardiff - Hillsborough	0	M	400
Glendale - Cardiff - Hillsborough	1	F	11975
Glendale - Cardiff - Hillsborough	1	M	11586
Mount Hutton - Windale	0	F	447
Mount Hutton - Windale	0	M	306
Mount Hutton - Windale	1	F	4591
Mount Hutton - Windale	1	M	4107
Redhead	0	F	172
Redhead	0	M	108
Redhead	1	F	1777
Redhead	1	M	1649
Swansea - Caves Beach	0	F	271
Swansea - Caves Beach	0	M	230
Swansea - Caves Beach	1	F	6125
Swansea - Caves Beach	1	M	5827
Valentine - Eleebana	0	F	114
Valentine - Eleebana	0	M	76
Valentine - Eleebana	1	F	6203
Valentine - Eleebana	1	M	5926
Warners Bay - Boolaroo	0	F	290
Warners Bay - Boolaroo	0	M	239
Warners Bay - Boolaroo	1	F	7405
Warners Bay - Boolaroo	1	M	6619
Bolton Point - Teralba	0	F	420
Bolton Point - Teralba	0	M	337
Bolton Point - Teralba	1	F	4690
Bolton Point - Teralba	1	M	4525
Bonnells Bay - Silverwater	0	F	152
Bonnells Bay - Silverwater	0	M	148
Bonnells Bay - Silverwater	1	F	4742
Bonnells Bay - Silverwater	1	M	4495
Edgeworth - Cameron Park	0	F	323
Edgeworth - Cameron Park	0	M	257
Edgeworth - Cameron Park	1	F	8060
Edgeworth - Cameron Park	1	M	7570
Morisset - Cooranbong	0	F	660
Morisset - Cooranbong	0	M	484
Morisset - Cooranbong	1	F	8582
Morisset - Cooranbong	1	M	8138
Toronto - Awaba	0	F	428
Toronto - Awaba	0	M	351
Toronto - Awaba	1	F	6673
Toronto - Awaba	1	M	6352
Wangi Wangi - Rathmines	0	F	158
Wangi Wangi - Rathmines	0	M	200
Wangi Wangi - Rathmines	1	F	4495
Wangi Wangi - Rathmines	1	M	4434
West Wallsend - Barnsley - Killingworth	0	F	86
West Wallsend - Barnsley - Killingworth	0	M	96
West Wallsend - Barnsley - Killingworth	1	F	3536
West Wallsend - Barnsley - Killingworth	1	M	3444
Adamstown - Kotara	0	F	192
Adamstown - Kotara	0	M	240
Adamstown - Kotara	1	F	8150
Adamstown - Kotara	1	M	7801
Beresfield - Hexham	0	F	148
Beresfield - Hexham	0	M	171
Beresfield - Hexham	1	F	4156
Beresfield - Hexham	1	M	3981
Hamilton - Broadmeadow	0	F	518
Hamilton - Broadmeadow	0	M	588
Hamilton - Broadmeadow	1	F	5948
Hamilton - Broadmeadow	1	M	5655
Lambton - New Lambton	0	F	677
Lambton - New Lambton	0	M	656
Lambton - New Lambton	1	F	8455
Lambton - New Lambton	1	M	8017
Maryland - Fletcher - Minmi	0	F	154
Maryland - Fletcher - Minmi	0	M	149
Maryland - Fletcher - Minmi	1	F	8090
Maryland - Fletcher - Minmi	1	M	7899
Mayfield - Warabrook	0	F	591
Mayfield - Warabrook	0	M	639
Mayfield - Warabrook	1	F	7265
Mayfield - Warabrook	1	M	6931
Merewether - The Junction	0	F	282
Merewether - The Junction	0	M	270
Merewether - The Junction	1	F	6967
Merewether - The Junction	1	M	6761
Newcastle - Cooks Hill	0	F	389
Newcastle - Cooks Hill	0	M	516
Newcastle - Cooks Hill	1	F	5960
Newcastle - Cooks Hill	1	M	5678
Newcastle Port - Kooragang	0	F	6
Newcastle Port - Kooragang	0	M	7
Newcastle Port - Kooragang	1	F	7
Newcastle Port - Kooragang	1	M	9
Shortland - Jesmond	0	F	1084
Shortland - Jesmond	0	M	1006
Shortland - Jesmond	1	F	4915
Shortland - Jesmond	1	M	5292
Stockton - Fullerton Cove	0	F	282
Stockton - Fullerton Cove	0	M	257
Stockton - Fullerton Cove	1	F	4167
Stockton - Fullerton Cove	1	M	4022
Wallsend - Elermore Vale	0	F	724
Wallsend - Elermore Vale	0	M	605
Wallsend - Elermore Vale	1	F	10123
Wallsend - Elermore Vale	1	M	9319
Waratah - North Lambton	0	F	843
Waratah - North Lambton	0	M	657
Waratah - North Lambton	1	F	5833
Waratah - North Lambton	1	M	5670
Wickham - Carrington - Tighes Hill	0	F	172
Wickham - Carrington - Tighes Hill	0	M	241
Wickham - Carrington - Tighes Hill	1	F	4393
Wickham - Carrington - Tighes Hill	1	M	4147
Ballina	0	F	975
Ballina	0	M	764
Ballina	1	F	8930
Ballina	1	M	8037
Ballina Surrounds	0	F	445
Ballina Surrounds	0	M	434
Ballina Surrounds	1	F	8875
Ballina Surrounds	1	M	8488
Bangalow	0	F	448
Bangalow	0	M	460
Bangalow	1	F	3186
Bangalow	1	M	2954
Brunswick Heads - Ocean Shores	0	F	450
Brunswick Heads - Ocean Shores	0	M	394
Brunswick Heads - Ocean Shores	1	F	4515
Brunswick Heads - Ocean Shores	1	M	3844
Byron Bay	0	F	927
Byron Bay	0	M	953
Byron Bay	1	F	4895
Byron Bay	1	M	4482
Evans Head	0	F	371
Evans Head	0	M	409
Evans Head	1	F	2549
Evans Head	1	M	2531
Lennox Head - Skennars Head	0	F	273
Lennox Head - Skennars Head	0	M	278
Lennox Head - Skennars Head	1	F	4466
Lennox Head - Skennars Head	1	M	4221
Mullumbimby	0	F	628
Mullumbimby	0	M	591
Mullumbimby	1	F	3919
Mullumbimby	1	M	3734
Casino	0	F	599
Casino	0	M	612
Casino	1	F	5765
Casino	1	M	5397
Casino Surrounds	0	F	429
Casino Surrounds	0	M	466
Casino Surrounds	1	F	3217
Casino Surrounds	1	M	3225
Goonellabah	0	F	495
Goonellabah	0	M	335
Goonellabah	1	F	6694
Goonellabah	1	M	6033
Kyogle	0	F	404
Kyogle	0	M	392
Kyogle	1	F	3449
Kyogle	1	M	3368
Lismore	0	F	925
Lismore	0	M	931
Lismore	1	F	7018
Lismore	1	M	6745
Lismore Surrounds	0	F	682
Lismore Surrounds	0	M	716
Lismore Surrounds	1	F	7133
Lismore Surrounds	1	M	7272
Kingscliff - Fingal Head	0	F	745
Kingscliff - Fingal Head	0	M	755
Kingscliff - Fingal Head	1	F	7100
Kingscliff - Fingal Head	1	M	6592
Murwillumbah	0	F	451
Murwillumbah	0	M	393
Murwillumbah	1	F	4548
Murwillumbah	1	M	4131
Murwillumbah Surrounds	0	F	584
Murwillumbah Surrounds	0	M	630
Murwillumbah Surrounds	1	F	4476
Murwillumbah Surrounds	1	M	4629
Pottsville	0	F	690
Pottsville	0	M	630
Pottsville	1	F	6611
Pottsville	1	M	6224
Tweed Heads	0	F	1048
Tweed Heads	0	M	1050
Tweed Heads	1	F	9783
Tweed Heads	1	M	8915
Banora Point	0	F	460
Banora Point	0	M	349
Banora Point	1	F	8135
Banora Point	1	M	7188
Terranora - North Tumbulgum	0	F	53
Terranora - North Tumbulgum	0	M	58
Terranora - North Tumbulgum	1	F	1606
Terranora - North Tumbulgum	1	M	1589
Tweed Heads South	0	F	499
Tweed Heads South	0	M	459
Tweed Heads South	1	F	4161
Tweed Heads South	1	M	3589
Griffith (NSW)	0	F	812
Griffith (NSW)	0	M	972
Griffith (NSW)	1	F	9613
Griffith (NSW)	1	M	9377
Griffith Surrounds	0	F	788
Griffith Surrounds	0	M	995
Griffith Surrounds	1	F	5334
Griffith Surrounds	1	M	5750
Leeton	0	F	667
Leeton	0	M	616
Leeton	1	F	4544
Leeton	1	M	4470
Narrandera	0	F	344
Narrandera	0	M	404
Narrandera	1	F	2620
Narrandera	1	M	2511
Tumbarumba	0	F	143
Tumbarumba	0	M	355
Tumbarumba	1	F	1509
Tumbarumba	1	M	1516
Tumut	0	F	307
Tumut	0	M	347
Tumut	1	F	3107
Tumut	1	M	2936
Tumut Surrounds	0	F	247
Tumut Surrounds	0	M	272
Tumut Surrounds	1	F	2065
Tumut Surrounds	1	M	2159
Cootamundra	0	F	302
Cootamundra	0	M	331
Cootamundra	1	F	3605
Cootamundra	1	M	3426
Gundagai	0	F	235
Gundagai	0	M	315
Gundagai	1	F	1590
Gundagai	1	M	1629
Junee	0	F	198
Junee	0	M	1131
Junee	1	F	2516
Junee	1	M	2558
Temora	0	F	236
Temora	0	M	267
Temora	1	F	3090
Temora	1	M	2981
Wagga Wagga - East	0	F	309
Wagga Wagga - East	0	M	357
Wagga Wagga - East	1	F	8310
Wagga Wagga - East	1	M	7732
Wagga Wagga - North	0	F	626
Wagga Wagga - North	0	M	370
Wagga Wagga - North	1	F	2495
Wagga Wagga - North	1	M	2304
Wagga Wagga - South	0	F	641
Wagga Wagga - South	0	M	574
Wagga Wagga - South	1	F	10996
Wagga Wagga - South	1	M	10154
Wagga Wagga - West	0	F	1030
Wagga Wagga - West	0	M	1440
Wagga Wagga - West	1	F	5479
Wagga Wagga - West	1	M	5022
Wagga Wagga Surrounds	0	F	823
Wagga Wagga Surrounds	0	M	1187
Wagga Wagga Surrounds	1	F	8045
Wagga Wagga Surrounds	1	M	7835
Berry - Kangaroo Valley	0	F	476
Berry - Kangaroo Valley	0	M	447
Berry - Kangaroo Valley	1	F	4572
Berry - Kangaroo Valley	1	M	4308
Callala Bay - Currarong	0	F	148
Callala Bay - Currarong	0	M	140
Callala Bay - Currarong	1	F	1684
Callala Bay - Currarong	1	M	1706
Culburra Beach	0	F	167
Culburra Beach	0	M	178
Culburra Beach	1	F	2406
Culburra Beach	1	M	2411
Ettrema - Sassafras - Budawang	0	F	5
Ettrema - Sassafras - Budawang	0	M	4
Ettrema - Sassafras - Budawang	1	F	23
Ettrema - Sassafras - Budawang	1	M	32
Huskisson - Vincentia	0	F	197
Huskisson - Vincentia	0	M	205
Huskisson - Vincentia	1	F	2374
Huskisson - Vincentia	1	M	2083
North Nowra - Bomaderry	0	F	488
North Nowra - Bomaderry	0	M	469
North Nowra - Bomaderry	1	F	7662
North Nowra - Bomaderry	1	M	7328
Nowra	0	F	1148
Nowra	0	M	2058
Nowra	1	F	10093
Nowra	1	M	9514
St Georges Basin - Erowal Bay	0	F	507
St Georges Basin - Erowal Bay	0	M	476
St Georges Basin - Erowal Bay	1	F	7238
St Georges Basin - Erowal Bay	1	M	6883
Sussex Inlet - Berrara	0	F	228
Sussex Inlet - Berrara	0	M	194
Sussex Inlet - Berrara	1	F	2100
Sussex Inlet - Berrara	1	M	2137
Tomerong - Wandandian - Woollamia	0	F	132
Tomerong - Wandandian - Woollamia	0	M	148
Tomerong - Wandandian - Woollamia	1	F	1658
Tomerong - Wandandian - Woollamia	1	M	1768
Ulladulla	0	F	659
Ulladulla	0	M	668
Ulladulla	1	F	8182
Ulladulla	1	M	7604
Ulladulla Surrounds	0	F	307
Ulladulla Surrounds	0	M	359
Ulladulla Surrounds	1	F	2590
Ulladulla Surrounds	1	M	2677
Bowral	0	F	569
Bowral	0	M	458
Bowral	1	F	6791
Bowral	1	M	5913
Hill Top - Colo Vale	0	F	76
Hill Top - Colo Vale	0	M	89
Hill Top - Colo Vale	1	F	3105
Hill Top - Colo Vale	1	M	3067
Mittagong	0	F	384
Mittagong	0	M	291
Mittagong	1	F	5333
Mittagong	1	M	4903
Moss Vale - Berrima	0	F	363
Moss Vale - Berrima	0	M	365
Moss Vale - Berrima	1	F	5164
Moss Vale - Berrima	1	M	4755
Robertson - Fitzroy Falls	0	F	175
Robertson - Fitzroy Falls	0	M	198
Robertson - Fitzroy Falls	1	F	1791
Robertson - Fitzroy Falls	1	M	1806
Southern Highlands	0	F	359
Southern Highlands	0	M	367
Southern Highlands	1	F	3484
Southern Highlands	1	M	3272
Baulkham Hills - East	0	F	503
Baulkham Hills - East	0	M	400
Baulkham Hills - East	1	F	12078
Baulkham Hills - East	1	M	11716
Baulkham Hills (West) - Bella Vista	0	F	388
Baulkham Hills (West) - Bella Vista	0	M	357
Baulkham Hills (West) - Bella Vista	1	F	10711
Baulkham Hills (West) - Bella Vista	1	M	10468
Glenhaven	0	F	142
Glenhaven	0	M	71
Glenhaven	1	F	3092
Glenhaven	1	M	2958
West Pennant Hills	0	F	120
West Pennant Hills	0	M	75
West Pennant Hills	1	F	6255
West Pennant Hills	1	M	6146
Castle Hill - Central	0	F	98
Castle Hill - Central	0	M	94
Castle Hill - Central	1	F	3841
Castle Hill - Central	1	M	3600
Castle Hill - East	0	F	562
Castle Hill - East	0	M	244
Castle Hill - East	1	F	2529
Castle Hill - East	1	M	2303
Castle Hill - North	0	F	126
Castle Hill - North	0	M	125
Castle Hill - North	1	F	6031
Castle Hill - North	1	M	5867
Castle Hill - South	0	F	144
Castle Hill - South	0	M	111
Castle Hill - South	1	F	5215
Castle Hill - South	1	M	4916
Castle Hill - West	0	F	18
Castle Hill - West	0	M	28
Castle Hill - West	1	F	2630
Castle Hill - West	1	M	2472
Cherrybrook	0	F	299
Cherrybrook	0	M	182
Cherrybrook	1	F	9348
Cherrybrook	1	M	9175
Kellyville - East	0	F	96
Kellyville - East	0	M	106
Kellyville - East	1	F	8839
Kellyville - East	1	M	8601
Kellyville - West	0	F	318
Kellyville - West	0	M	185
Kellyville - West	1	F	5526
Kellyville - West	1	M	5329
Dural - Kenthurst - Wisemans Ferry	0	F	394
Dural - Kenthurst - Wisemans Ferry	0	M	420
Dural - Kenthurst - Wisemans Ferry	1	F	10703
Dural - Kenthurst - Wisemans Ferry	1	M	10894
Galston - Laughtondale	0	F	150
Galston - Laughtondale	0	M	121
Galston - Laughtondale	1	F	2574
Galston - Laughtondale	1	M	2549
Bilpin - Colo - St Albans	0	F	142
Bilpin - Colo - St Albans	0	M	197
Bilpin - Colo - St Albans	1	F	1220
Bilpin - Colo - St Albans	1	M	1326
Kurrajong Heights - Ebenezer	0	F	280
Kurrajong Heights - Ebenezer	0	M	265
Kurrajong Heights - Ebenezer	1	F	10648
Kurrajong Heights - Ebenezer	1	M	10810
Pitt Town - McGraths Hill	0	F	208
Pitt Town - McGraths Hill	0	M	219
Pitt Town - McGraths Hill	1	F	5377
Pitt Town - McGraths Hill	1	M	5564
Box Hill - Nelson	0	F	100
Box Hill - Nelson	0	M	97
Box Hill - Nelson	1	F	5124
Box Hill - Nelson	1	M	4927
North Kellyville	0	F	219
North Kellyville	0	M	310
North Kellyville	1	F	8613
North Kellyville	1	M	8213
Rouse Hill - Beaumont Hills	0	F	102
Rouse Hill - Beaumont Hills	0	M	118
Rouse Hill - Beaumont Hills	1	F	8702
Rouse Hill - Beaumont Hills	1	M	8613
Blacktown (East) - Kings Park	0	F	767
Blacktown (East) - Kings Park	0	M	722
Blacktown (East) - Kings Park	1	F	7708
Blacktown (East) - Kings Park	1	M	8132
Blacktown (North) - Marayong	0	F	592
Blacktown (North) - Marayong	0	M	555
Blacktown (North) - Marayong	1	F	9664
Blacktown (North) - Marayong	1	M	9708
Doonside - Woodcroft	0	F	557
Doonside - Woodcroft	0	M	550
Doonside - Woodcroft	1	F	11152
Doonside - Woodcroft	1	M	11053
Lalor Park - Kings Langley	0	F	604
Lalor Park - Kings Langley	0	M	643
Lalor Park - Kings Langley	1	F	12025
Lalor Park - Kings Langley	1	M	12030
Blacktown - South	0	F	281
Blacktown - South	0	M	278
Blacktown - South	1	F	5965
Blacktown - South	1	M	6046
Blacktown - West	0	F	652
Blacktown - West	0	M	591
Blacktown - West	1	F	7869
Blacktown - West	1	M	7955
Seven Hills - Prospect	0	F	302
Seven Hills - Prospect	0	M	295
Seven Hills - Prospect	1	F	7037
Seven Hills - Prospect	1	M	7147
Toongabbie - West	0	F	227
Toongabbie - West	0	M	237
Toongabbie - West	1	F	5460
Toongabbie - West	1	M	5609
Glenwood	0	F	95
Glenwood	0	M	114
Glenwood	1	F	7885
Glenwood	1	M	7741
Acacia Gardens	0	F	10
Acacia Gardens	0	M	8
Acacia Gardens	1	F	1824
Acacia Gardens	1	M	1802
Quakers Hill	0	F	441
Quakers Hill	0	M	440
Quakers Hill	1	F	11933
Quakers Hill	1	M	11825
Kellyville Ridge - The Ponds	0	F	222
Kellyville Ridge - The Ponds	0	M	232
Kellyville Ridge - The Ponds	1	F	10378
Kellyville Ridge - The Ponds	1	M	10139
Marsden Park - Shanes Park	0	F	240
Marsden Park - Shanes Park	0	M	259
Marsden Park - Shanes Park	1	F	7555
Marsden Park - Shanes Park	1	M	7465
Riverstone	0	F	323
Riverstone	0	M	335
Riverstone	1	F	6591
Riverstone	1	M	6564
Schofields (West) - Colebee	0	F	144
Schofields (West) - Colebee	0	M	152
Schofields (West) - Colebee	1	F	4850
Schofields (West) - Colebee	1	M	4864
Schofields - East	0	F	496
Schofields - East	0	M	508
Schofields - East	1	F	12217
Schofields - East	1	M	11918
Stanhope Gardens - Parklea	0	F	92
Stanhope Gardens - Parklea	0	M	1403
Stanhope Gardens - Parklea	1	F	5836
Stanhope Gardens - Parklea	1	M	5701
Bidwill - Hebersham - Emerton	0	F	982
Bidwill - Hebersham - Emerton	0	M	897
Bidwill - Hebersham - Emerton	1	F	8508
Bidwill - Hebersham - Emerton	1	M	8141
Glendenning - Dean Park	0	F	220
Glendenning - Dean Park	0	M	196
Glendenning - Dean Park	1	F	3987
Glendenning - Dean Park	1	M	3918
Hassall Grove - Plumpton	0	F	534
Hassall Grove - Plumpton	0	M	480
Hassall Grove - Plumpton	1	F	10211
Hassall Grove - Plumpton	1	M	10110
Lethbridge Park - Tregear	0	F	846
Lethbridge Park - Tregear	0	M	857
Lethbridge Park - Tregear	1	F	10220
Lethbridge Park - Tregear	1	M	9549
Mount Druitt - Whalan	0	F	776
Mount Druitt - Whalan	0	M	762
Mount Druitt - Whalan	1	F	10810
Mount Druitt - Whalan	1	M	10545
Prospect Reservoir	0	M	26
Prospect Reservoir	1	F	3
Prospect Reservoir	1	M	8
Rooty Hill - Minchinbury	0	F	1060
Rooty Hill - Minchinbury	0	M	782
Rooty Hill - Minchinbury	1	F	10645
Rooty Hill - Minchinbury	1	M	10449
Banksmeadow	0	F	47
Banksmeadow	0	M	43
Banksmeadow	1	F	230
Banksmeadow	1	M	181
Botany	0	F	285
Botany	0	M	330
Botany	1	F	6185
Botany	1	M	6020
Pagewood - Hillsdale - Daceyville	0	F	405
Pagewood - Hillsdale - Daceyville	0	M	370
Pagewood - Hillsdale - Daceyville	1	F	7036
Pagewood - Hillsdale - Daceyville	1	M	6780
Port Botany Industrial	0	M	4
Port Botany Industrial	1	F	3
Sydney Airport	0	F	29
Sydney Airport	0	M	51
Sydney Airport	1	F	3
Sydney Airport	1	M	5
Eastlakes	0	F	159
Eastlakes	0	M	212
Eastlakes	1	F	4283
Eastlakes	1	M	4228
Mascot	0	F	893
Mascot	0	M	1056
Mascot	1	F	9984
Mascot	1	M	10385
Petersham - Stanmore	0	F	541
Petersham - Stanmore	0	M	796
Petersham - Stanmore	1	F	9254
Petersham - Stanmore	1	M	8928
Sydenham - Tempe - St Peters	0	F	137
Sydenham - Tempe - St Peters	0	M	188
Sydenham - Tempe - St Peters	1	F	3833
Sydenham - Tempe - St Peters	1	M	3999
Marrickville - North	0	F	306
Marrickville - North	0	M	380
Marrickville - North	1	F	5784
Marrickville - North	1	M	5616
Marrickville - South	0	F	370
Marrickville - South	0	M	428
Marrickville - South	1	F	6825
Marrickville - South	1	M	6413
Darlinghurst	0	F	649
Darlinghurst	0	M	1202
Darlinghurst	1	F	3871
Darlinghurst	1	M	5120
Erskineville - Alexandria	0	F	356
Erskineville - Alexandria	0	M	427
Erskineville - Alexandria	1	F	8685
Erskineville - Alexandria	1	M	9263
Glebe - Forest Lodge	0	F	770
Glebe - Forest Lodge	0	M	894
Glebe - Forest Lodge	1	F	9347
Glebe - Forest Lodge	1	M	8830
Potts Point - Woolloomooloo	0	F	1577
Potts Point - Woolloomooloo	0	M	4003
Potts Point - Woolloomooloo	1	F	7108
Potts Point - Woolloomooloo	1	M	8009
Surry Hills	0	F	714
Surry Hills	0	M	1136
Surry Hills	1	F	5799
Surry Hills	1	M	7952
Camperdown - Darlington	0	F	1289
Camperdown - Darlington	0	M	1316
Camperdown - Darlington	1	F	2951
Camperdown - Darlington	1	M	3152
Chippendale	0	F	532
Chippendale	0	M	522
Chippendale	1	F	3269
Chippendale	1	M	3385
Newtown (NSW)	0	F	465
Newtown (NSW)	0	M	543
Newtown (NSW)	1	F	6501
Newtown (NSW)	1	M	6772
Pyrmont	0	F	452
Pyrmont	0	M	521
Pyrmont	1	F	5698
Pyrmont	1	M	5747
Redfern	0	F	628
Redfern	0	M	953
Redfern	1	F	5477
Redfern	1	M	6336
Rosebery - Beaconsfield	0	F	270
Rosebery - Beaconsfield	0	M	299
Rosebery - Beaconsfield	1	F	5724
Rosebery - Beaconsfield	1	M	5865
Sydney (North) - Millers Point	0	F	1182
Sydney (North) - Millers Point	0	M	1522
Sydney (North) - Millers Point	1	F	3232
Sydney (North) - Millers Point	1	M	3563
Sydney (South) - Haymarket	0	F	1449
Sydney (South) - Haymarket	0	M	2009
Sydney (South) - Haymarket	1	F	8968
Sydney (South) - Haymarket	1	M	8782
Ultimo	0	F	643
Ultimo	0	M	621
Ultimo	1	F	2967
Ultimo	1	M	3097
Waterloo	0	F	579
Waterloo	0	M	816
Waterloo	1	F	6891
Waterloo	1	M	7946
Zetland	0	F	492
Zetland	0	M	479
Zetland	1	F	5747
Zetland	1	M	6140
Bondi - Tamarama - Bronte	0	F	581
Bondi - Tamarama - Bronte	0	M	588
Bondi - Tamarama - Bronte	1	F	8960
Bondi - Tamarama - Bronte	1	M	8445
Bondi Beach - North Bondi	0	F	648
Bondi Beach - North Bondi	0	M	675
Bondi Beach - North Bondi	1	F	9591
Bondi Beach - North Bondi	1	M	9227
Bondi Junction - Waverly	0	F	832
Bondi Junction - Waverly	0	M	721
Bondi Junction - Waverly	1	F	8290
Bondi Junction - Waverly	1	M	7615
Dover Heights	0	F	231
Dover Heights	0	M	190
Dover Heights	1	F	5463
Dover Heights	1	M	5073
Paddington - Moore Park	0	F	438
Paddington - Moore Park	0	M	445
Paddington - Moore Park	1	F	6930
Paddington - Moore Park	1	M	6379
Rose Bay - Vaucluse - Watsons Bay	0	F	372
Rose Bay - Vaucluse - Watsons Bay	0	M	393
Rose Bay - Vaucluse - Watsons Bay	1	F	5746
Rose Bay - Vaucluse - Watsons Bay	1	M	5132
Woollahra	0	F	293
Woollahra	0	M	239
Woollahra	1	F	3695
Woollahra	1	M	2997
Bellevue Hill	0	F	351
Bellevue Hill	0	M	326
Bellevue Hill	1	F	7043
Bellevue Hill	1	M	6258
Double Bay - Darling Point	0	F	342
Double Bay - Darling Point	0	M	306
Double Bay - Darling Point	1	F	4920
Double Bay - Darling Point	1	M	4060
Kensington (NSW)	0	F	888
Kensington (NSW)	0	M	967
Kensington (NSW)	1	F	4877
Kensington (NSW)	1	M	4808
Kingsford	0	F	378
Kingsford	0	M	489
Kingsford	1	F	6214
Kingsford	1	M	6377
Maroubra - North	0	F	252
Maroubra - North	0	M	216
Maroubra - North	1	F	4735
Maroubra - North	1	M	4444
Maroubra - South	0	F	288
Maroubra - South	0	M	286
Maroubra - South	1	F	5457
Maroubra - South	1	M	4939
Maroubra - West	0	F	136
Maroubra - West	0	M	150
Maroubra - West	1	F	4876
Maroubra - West	1	M	4595
Randwick - North	0	F	595
Randwick - North	0	M	481
Randwick - North	1	F	7857
Randwick - North	1	M	6963
Randwick - South	0	F	943
Randwick - South	0	M	1013
Randwick - South	1	F	6013
Randwick - South	1	M	5261
Coogee - Clovelly	0	F	471
Coogee - Clovelly	0	M	468
Coogee - Clovelly	1	F	9593
Coogee - Clovelly	1	M	8512
Malabar - La Perouse	0	F	318
Malabar - La Perouse	0	M	1304
Malabar - La Perouse	1	F	4539
Malabar - La Perouse	1	M	4331
Matraville - Chifley	0	F	355
Matraville - Chifley	0	M	336
Matraville - Chifley	1	F	6513
Matraville - Chifley	1	M	6137
South Coogee	0	F	165
South Coogee	0	M	130
South Coogee	1	F	2751
South Coogee	1	M	2491
Bass Hill - Georges Hall	0	F	1099
Bass Hill - Georges Hall	0	M	1075
Bass Hill - Georges Hall	1	F	10878
Bass Hill - Georges Hall	1	M	10745
Chullora	0	F	46
Chullora	0	M	36
Chullora	1	F	701
Chullora	1	M	684
Condell Park	0	F	424
Condell Park	0	M	428
Condell Park	1	F	5912
Condell Park	1	M	5975
Padstow	0	F	370
Padstow	0	M	320
Padstow	1	F	8323
Padstow	1	M	8072
Revesby	0	F	440
Revesby	0	M	363
Revesby	1	F	8555
Revesby	1	M	8203
Yagoona - Birrong	0	F	699
Yagoona - Birrong	0	M	746
Yagoona - Birrong	1	F	10514
Yagoona - Birrong	1	M	10406
Bankstown - North	0	F	532
Bankstown - North	0	M	482
Bankstown - North	1	F	8044
Bankstown - North	1	M	7794
Bankstown - South	0	F	918
Bankstown - South	0	M	885
Bankstown - South	1	F	8410
Bankstown - South	1	M	8416
Greenacre - North	0	F	594
Greenacre - North	0	M	601
Greenacre - North	1	F	6699
Greenacre - North	1	M	6693
Greenacre - South	0	F	409
Greenacre - South	0	M	422
Greenacre - South	1	F	6316
Greenacre - South	1	M	6178
Panania (North) - Milperra	0	F	153
Panania (North) - Milperra	0	M	163
Panania (North) - Milperra	1	F	5509
Panania (North) - Milperra	1	M	5429
Panania (South) - Picnic Point	0	F	187
Panania (South) - Picnic Point	0	M	178
Panania (South) - Picnic Point	1	F	7990
Panania (South) - Picnic Point	1	M	7451
Belmore - Belfield	0	F	643
Belmore - Belfield	0	M	678
Belmore - Belfield	1	F	9433
Belmore - Belfield	1	M	9382
Punchbowl	0	F	652
Punchbowl	0	M	696
Punchbowl	1	F	9767
Punchbowl	1	M	10365
Roselands	0	F	297
Roselands	0	M	293
Roselands	1	F	7015
Roselands	1	M	6909
Lakemba	0	F	663
Lakemba	0	M	808
Lakemba	1	F	7012
Lakemba	1	M	8468
Wiley Park	0	F	306
Wiley Park	0	M	352
Wiley Park	1	F	4420
Wiley Park	1	M	4986
Campsie - North	0	F	334
Campsie - North	0	M	370
Campsie - North	1	F	5275
Campsie - North	1	M	5763
Campsie - South	0	F	468
Campsie - South	0	M	466
Campsie - South	1	F	3895
Campsie - South	1	M	4278
Canterbury - South	0	F	459
Canterbury - South	0	M	385
Canterbury - South	1	F	5716
Canterbury - South	1	M	5568
Earlwood	0	F	309
Earlwood	0	M	285
Earlwood	1	F	8763
Earlwood	1	M	8516
Kingsgrove - North	0	F	106
Kingsgrove - North	0	M	97
Kingsgrove - North	1	F	3016
Kingsgrove - North	1	M	2988
Narwee - Beverly Hills	0	F	307
Narwee - Beverly Hills	0	M	240
Narwee - Beverly Hills	1	F	6702
Narwee - Beverly Hills	1	M	6476
Oatley - Hurstville Grove	0	F	129
Oatley - Hurstville Grove	0	M	119
Oatley - Hurstville Grove	1	F	6188
Oatley - Hurstville Grove	1	M	6002
Peakhurst - Lugarno	0	F	463
Peakhurst - Lugarno	0	M	420
Peakhurst - Lugarno	1	F	9810
Peakhurst - Lugarno	1	M	9341
Riverwood	0	F	297
Riverwood	0	M	319
Riverwood	1	F	5492
Riverwood	1	M	5415
South Hurstville - Blakehurst	0	F	564
South Hurstville - Blakehurst	0	M	475
South Hurstville - Blakehurst	1	F	12161
South Hurstville - Blakehurst	1	M	11930
Hurstville - Central	0	F	225
Hurstville - Central	0	M	235
Hurstville - Central	1	F	5752
Hurstville - Central	1	M	5807
Hurstville - North	0	F	310
Hurstville - North	0	M	246
Hurstville - North	1	F	5821
Hurstville - North	1	M	5769
Mortdale - Oatley	0	F	307
Mortdale - Oatley	0	M	212
Mortdale - Oatley	1	F	7145
Mortdale - Oatley	1	M	6880
Penshurst	0	F	308
Penshurst	0	M	217
Penshurst	1	F	4544
Penshurst	1	M	4368
