SA2_NAME16	MaxSchoolingCompleted	Sex	persons
West Ryde - Meadowbank	Did not go to school	M	77
West Ryde - Meadowbank	Year 8	F	208
West Ryde - Meadowbank	Year 8	M	186
West Ryde - Meadowbank	Year 9	F	219
West Ryde - Meadowbank	Year 9	M	214
West Ryde - Meadowbank	Year 10	F	800
West Ryde - Meadowbank	Year 10	M	750
West Ryde - Meadowbank	Year 11	F	247
West Ryde - Meadowbank	Year 11	M	313
West Ryde - Meadowbank	Year 12	F	6714
West Ryde - Meadowbank	Year 12	M	6412
Putney	Did not go to school	F	24
Putney	Did not go to school	M	14
Putney	Year 8	F	50
Putney	Year 8	M	35
Putney	Year 9	F	65
Putney	Year 9	M	56
Putney	Year 10	F	268
Putney	Year 10	M	233
Putney	Year 11	F	74
Putney	Year 11	M	92
Putney	Year 12	F	1244
Putney	Year 12	M	1202
Denistone	Did not go to school	F	42
Denistone	Did not go to school	M	23
Denistone	Year 8	F	78
Denistone	Year 8	M	63
Denistone	Year 9	F	106
Denistone	Year 9	M	112
Denistone	Year 10	F	317
Denistone	Year 10	M	276
Denistone	Year 11	F	88
Denistone	Year 11	M	108
Denistone	Year 12	F	2182
Denistone	Year 12	M	2117
Eastwood	Did not go to school	F	129
Eastwood	Did not go to school	M	96
Eastwood	Year 8	F	257
Eastwood	Year 8	M	178
Eastwood	Year 9	F	225
Eastwood	Year 9	M	184
Eastwood	Year 10	F	668
Eastwood	Year 10	M	577
Eastwood	Year 11	F	248
Eastwood	Year 11	M	280
Eastwood	Year 12	F	6315
Eastwood	Year 12	M	6083
Ryde - North	Did not go to school	F	106
Ryde - North	Did not go to school	M	79
Ryde - North	Year 8	F	355
Ryde - North	Year 8	M	278
Ryde - North	Year 9	F	293
Ryde - North	Year 9	M	276
Ryde - North	Year 10	F	1079
Ryde - North	Year 10	M	1114
Ryde - North	Year 11	F	343
Ryde - North	Year 11	M	335
Ryde - North	Year 12	F	6139
Ryde - North	Year 12	M	5644
Ryde - South	Did not go to school	F	58
Ryde - South	Did not go to school	M	54
Ryde - South	Year 8	F	103
Ryde - South	Year 8	M	67
Ryde - South	Year 9	F	95
Ryde - South	Year 9	M	93
Ryde - South	Year 10	F	428
Ryde - South	Year 10	M	360
Ryde - South	Year 11	F	129
Ryde - South	Year 11	M	150
Ryde - South	Year 12	F	4066
Ryde - South	Year 12	M	3754
Ashcroft - Busby - Miller	Did not go to school	F	356
Ashcroft - Busby - Miller	Did not go to school	M	274
Ashcroft - Busby - Miller	Year 8	F	582
Ashcroft - Busby - Miller	Year 8	M	531
Ashcroft - Busby - Miller	Year 9	F	600
Ashcroft - Busby - Miller	Year 9	M	562
Ashcroft - Busby - Miller	Year 10	F	1294
Ashcroft - Busby - Miller	Year 10	M	1344
Ashcroft - Busby - Miller	Year 11	F	463
Ashcroft - Busby - Miller	Year 11	M	490
Ashcroft - Busby - Miller	Year 12	F	2929
Ashcroft - Busby - Miller	Year 12	M	2668
Austral - Greendale	Did not go to school	F	143
Austral - Greendale	Did not go to school	M	109
Austral - Greendale	Year 8	F	301
Austral - Greendale	Year 8	M	333
Austral - Greendale	Year 9	F	245
Austral - Greendale	Year 9	M	307
Austral - Greendale	Year 10	F	967
Austral - Greendale	Year 10	M	1163
Austral - Greendale	Year 11	F	251
Austral - Greendale	Year 11	M	276
Austral - Greendale	Year 12	F	2524
Austral - Greendale	Year 12	M	2304
Badgerys Creek	Year 10	M	7
Badgerys Creek	Year 12	F	7
Badgerys Creek	Year 12	M	5
Cecil Hills	Did not go to school	F	128
Cecil Hills	Did not go to school	M	86
Cecil Hills	Year 8	F	155
Cecil Hills	Year 8	M	129
Cecil Hills	Year 9	F	113
Cecil Hills	Year 9	M	109
Cecil Hills	Year 10	F	441
Cecil Hills	Year 10	M	486
Cecil Hills	Year 11	F	149
Cecil Hills	Year 11	M	210
Cecil Hills	Year 12	F	1756
Cecil Hills	Year 12	M	1717
Green Valley	Did not go to school	F	374
Green Valley	Did not go to school	M	267
Green Valley	Year 8	F	396
Green Valley	Year 8	M	320
Green Valley	Year 9	F	229
Green Valley	Year 9	M	252
Green Valley	Year 10	F	773
Green Valley	Year 10	M	874
Green Valley	Year 11	F	282
Green Valley	Year 11	M	332
Green Valley	Year 12	F	3004
Green Valley	Year 12	M	2766
Hinchinbrook	Did not go to school	F	236
Hinchinbrook	Did not go to school	M	161
Hinchinbrook	Year 8	F	330
Hinchinbrook	Year 8	M	256
Hinchinbrook	Year 9	F	252
Hinchinbrook	Year 9	M	206
Hinchinbrook	Year 10	F	796
Hinchinbrook	Year 10	M	870
Hinchinbrook	Year 11	F	271
Hinchinbrook	Year 11	M	313
Hinchinbrook	Year 12	F	3136
Hinchinbrook	Year 12	M	2929
Hoxton Park - Carnes Hill - Horningsea Park	Did not go to school	F	192
Hoxton Park - Carnes Hill - Horningsea Park	Did not go to school	M	123
Hoxton Park - Carnes Hill - Horningsea Park	Year 8	F	247
Hoxton Park - Carnes Hill - Horningsea Park	Year 8	M	216
Hoxton Park - Carnes Hill - Horningsea Park	Year 9	F	216
Hoxton Park - Carnes Hill - Horningsea Park	Year 9	M	233
Hoxton Park - Carnes Hill - Horningsea Park	Year 10	F	746
Hoxton Park - Carnes Hill - Horningsea Park	Year 10	M	834
Hoxton Park - Carnes Hill - Horningsea Park	Year 11	F	274
Hoxton Park - Carnes Hill - Horningsea Park	Year 11	M	327
Hoxton Park - Carnes Hill - Horningsea Park	Year 12	F	3238
Hoxton Park - Carnes Hill - Horningsea Park	Year 12	M	2944
West Hoxton - Middleton Grange	Did not go to school	F	210
West Hoxton - Middleton Grange	Did not go to school	M	129
West Hoxton - Middleton Grange	Year 8	F	279
West Hoxton - Middleton Grange	Year 8	M	266
West Hoxton - Middleton Grange	Year 9	F	270
West Hoxton - Middleton Grange	Year 9	M	271
West Hoxton - Middleton Grange	Year 10	F	954
West Hoxton - Middleton Grange	Year 10	M	1085
West Hoxton - Middleton Grange	Year 11	F	368
West Hoxton - Middleton Grange	Year 11	M	394
West Hoxton - Middleton Grange	Year 12	F	4165
West Hoxton - Middleton Grange	Year 12	M	3909
Cobbitty - Bringelly	Did not go to school	F	11
Cobbitty - Bringelly	Did not go to school	M	11
Cobbitty - Bringelly	Year 8	F	60
Cobbitty - Bringelly	Year 8	M	69
Cobbitty - Bringelly	Year 9	F	116
Cobbitty - Bringelly	Year 9	M	127
Cobbitty - Bringelly	Year 10	F	520
Cobbitty - Bringelly	Year 10	M	548
Cobbitty - Bringelly	Year 11	F	140
Cobbitty - Bringelly	Year 11	M	134
Cobbitty - Bringelly	Year 12	F	975
Cobbitty - Bringelly	Year 12	M	826
Gledswood Hills - Gregory Hills	Did not go to school	F	58
Gledswood Hills - Gregory Hills	Did not go to school	M	41
Gledswood Hills - Gregory Hills	Year 8	F	99
Gledswood Hills - Gregory Hills	Year 8	M	105
Gledswood Hills - Gregory Hills	Year 9	F	184
Gledswood Hills - Gregory Hills	Year 9	M	198
Gledswood Hills - Gregory Hills	Year 10	F	883
Gledswood Hills - Gregory Hills	Year 10	M	999
Gledswood Hills - Gregory Hills	Year 11	F	258
Gledswood Hills - Gregory Hills	Year 11	M	327
Gledswood Hills - Gregory Hills	Year 12	F	3600
Gledswood Hills - Gregory Hills	Year 12	M	3111
Leppington - Catherine Field	Did not go to school	F	109
Leppington - Catherine Field	Did not go to school	M	88
Leppington - Catherine Field	Year 8	F	192
Leppington - Catherine Field	Year 8	M	218
Leppington - Catherine Field	Year 9	F	284
Leppington - Catherine Field	Year 9	M	259
Leppington - Catherine Field	Year 10	F	868
Leppington - Catherine Field	Year 10	M	1010
Leppington - Catherine Field	Year 11	F	245
Leppington - Catherine Field	Year 11	M	266
Leppington - Catherine Field	Year 12	F	2908
Leppington - Catherine Field	Year 12	M	2643
Oran Park	Did not go to school	F	69
Oran Park	Did not go to school	M	58
Oran Park	Year 8	F	170
Oran Park	Year 8	M	130
Oran Park	Year 9	F	261
Oran Park	Year 9	M	245
Oran Park	Year 10	F	1108
Oran Park	Year 10	M	1204
Oran Park	Year 11	F	373
Oran Park	Year 11	M	395
Oran Park	Year 12	F	4148
Oran Park	Year 12	M	3640
Bonnyrigg Heights - Bonnyrigg	Did not go to school	F	657
Bonnyrigg Heights - Bonnyrigg	Did not go to school	M	423
Bonnyrigg Heights - Bonnyrigg	Year 8	F	700
Bonnyrigg Heights - Bonnyrigg	Year 8	M	455
Bonnyrigg Heights - Bonnyrigg	Year 9	F	359
Bonnyrigg Heights - Bonnyrigg	Year 9	M	352
Bonnyrigg Heights - Bonnyrigg	Year 10	F	963
Bonnyrigg Heights - Bonnyrigg	Year 10	M	1065
Bonnyrigg Heights - Bonnyrigg	Year 11	F	366
Bonnyrigg Heights - Bonnyrigg	Year 11	M	435
Bonnyrigg Heights - Bonnyrigg	Year 12	F	3807
Bonnyrigg Heights - Bonnyrigg	Year 12	M	3645
Bossley Park - Abbotsbury	Did not go to school	F	553
Bossley Park - Abbotsbury	Did not go to school	M	356
Bossley Park - Abbotsbury	Year 8	F	835
Bossley Park - Abbotsbury	Year 8	M	701
Bossley Park - Abbotsbury	Year 9	F	474
Bossley Park - Abbotsbury	Year 9	M	497
Bossley Park - Abbotsbury	Year 10	F	1419
Bossley Park - Abbotsbury	Year 10	M	1417
Bossley Park - Abbotsbury	Year 11	F	409
Bossley Park - Abbotsbury	Year 11	M	430
Bossley Park - Abbotsbury	Year 12	F	4216
Bossley Park - Abbotsbury	Year 12	M	4164
Cabramatta - Lansvale	Did not go to school	F	1144
Cabramatta - Lansvale	Did not go to school	M	802
Cabramatta - Lansvale	Year 8	F	1101
Cabramatta - Lansvale	Year 8	M	816
Cabramatta - Lansvale	Year 9	F	583
Cabramatta - Lansvale	Year 9	M	521
Cabramatta - Lansvale	Year 10	F	1199
Cabramatta - Lansvale	Year 10	M	1262
Cabramatta - Lansvale	Year 11	F	476
Cabramatta - Lansvale	Year 11	M	568
Cabramatta - Lansvale	Year 12	F	5042
Cabramatta - Lansvale	Year 12	M	5162
Cabramatta West - Mount Pritchard	Did not go to school	F	642
Cabramatta West - Mount Pritchard	Did not go to school	M	420
Cabramatta West - Mount Pritchard	Year 8	F	685
Cabramatta West - Mount Pritchard	Year 8	M	523
Cabramatta West - Mount Pritchard	Year 9	F	445
Cabramatta West - Mount Pritchard	Year 9	M	393
Cabramatta West - Mount Pritchard	Year 10	F	1142
Cabramatta West - Mount Pritchard	Year 10	M	1264
Cabramatta West - Mount Pritchard	Year 11	F	393
Cabramatta West - Mount Pritchard	Year 11	M	445
Cabramatta West - Mount Pritchard	Year 12	F	3685
Cabramatta West - Mount Pritchard	Year 12	M	3582
Canley Vale - Canley Heights	Did not go to school	F	940
Canley Vale - Canley Heights	Did not go to school	M	647
Canley Vale - Canley Heights	Year 8	F	978
Canley Vale - Canley Heights	Year 8	M	712
Canley Vale - Canley Heights	Year 9	F	552
Canley Vale - Canley Heights	Year 9	M	480
Canley Vale - Canley Heights	Year 10	F	1095
Canley Vale - Canley Heights	Year 10	M	1142
Canley Vale - Canley Heights	Year 11	F	479
Canley Vale - Canley Heights	Year 11	M	512
Canley Vale - Canley Heights	Year 12	F	4703
Canley Vale - Canley Heights	Year 12	M	4743
Edensor Park	Did not go to school	F	339
Edensor Park	Did not go to school	M	214
Edensor Park	Year 8	F	416
Edensor Park	Year 8	M	349
Edensor Park	Year 9	F	240
Edensor Park	Year 9	M	235
Edensor Park	Year 10	F	664
Edensor Park	Year 10	M	699
Edensor Park	Year 11	F	215
Edensor Park	Year 11	M	244
Edensor Park	Year 12	F	2332
Edensor Park	Year 12	M	2104
Fairfield	Did not go to school	F	960
Fairfield	Did not go to school	M	636
Fairfield	Year 8	F	897
Fairfield	Year 8	M	834
Fairfield	Year 9	F	525
Fairfield	Year 9	M	495
Fairfield	Year 10	F	795
Fairfield	Year 10	M	840
Fairfield	Year 11	F	372
Fairfield	Year 11	M	462
Fairfield	Year 12	F	3510
Fairfield	Year 12	M	3492
Fairfield - West	Did not go to school	F	934
Fairfield - West	Did not go to school	M	668
Fairfield - West	Year 8	F	959
Fairfield - West	Year 8	M	874
Fairfield - West	Year 9	F	611
Fairfield - West	Year 9	M	575
Fairfield - West	Year 10	F	1127
Fairfield - West	Year 10	M	1184
Fairfield - West	Year 11	F	440
Fairfield - West	Year 11	M	513
Fairfield - West	Year 12	F	4071
Fairfield - West	Year 12	M	3882
Greenfield Park - Prairiewood	Did not go to school	F	328
Greenfield Park - Prairiewood	Did not go to school	M	238
Greenfield Park - Prairiewood	Year 8	F	413
Greenfield Park - Prairiewood	Year 8	M	330
Greenfield Park - Prairiewood	Year 9	F	227
Greenfield Park - Prairiewood	Year 9	M	211
Greenfield Park - Prairiewood	Year 10	F	560
Greenfield Park - Prairiewood	Year 10	M	573
Greenfield Park - Prairiewood	Year 11	F	176
Greenfield Park - Prairiewood	Year 11	M	207
Greenfield Park - Prairiewood	Year 12	F	1853
Greenfield Park - Prairiewood	Year 12	M	1832
Horsley Park - Kemps Creek	Did not go to school	F	50
Horsley Park - Kemps Creek	Did not go to school	M	40
Horsley Park - Kemps Creek	Year 8	F	168
Horsley Park - Kemps Creek	Year 8	M	160
Horsley Park - Kemps Creek	Year 9	F	137
Horsley Park - Kemps Creek	Year 9	M	133
Horsley Park - Kemps Creek	Year 10	F	441
Horsley Park - Kemps Creek	Year 10	M	543
Horsley Park - Kemps Creek	Year 11	F	85
Horsley Park - Kemps Creek	Year 11	M	84
Horsley Park - Kemps Creek	Year 12	F	783
Horsley Park - Kemps Creek	Year 12	M	778
Smithfield - Wetherill Park	Did not go to school	F	673
Smithfield - Wetherill Park	Did not go to school	M	448
Smithfield - Wetherill Park	Year 8	F	863
Smithfield - Wetherill Park	Year 8	M	777
Smithfield - Wetherill Park	Year 9	F	555
Smithfield - Wetherill Park	Year 9	M	540
Smithfield - Wetherill Park	Year 10	F	1286
Smithfield - Wetherill Park	Year 10	M	1387
Smithfield - Wetherill Park	Year 11	F	368
Smithfield - Wetherill Park	Year 11	M	462
Smithfield - Wetherill Park	Year 12	F	3788
Smithfield - Wetherill Park	Year 12	M	3602
St Johns Park - Wakeley	Did not go to school	F	455
St Johns Park - Wakeley	Did not go to school	M	264
St Johns Park - Wakeley	Year 8	F	540
St Johns Park - Wakeley	Year 8	M	403
St Johns Park - Wakeley	Year 9	F	263
St Johns Park - Wakeley	Year 9	M	244
St Johns Park - Wakeley	Year 10	F	681
St Johns Park - Wakeley	Year 10	M	655
St Johns Park - Wakeley	Year 11	F	196
St Johns Park - Wakeley	Year 11	M	245
St Johns Park - Wakeley	Year 12	F	2498
St Johns Park - Wakeley	Year 12	M	2463
Wetherill Park Industrial	Did not go to school	F	4
Wetherill Park Industrial	Year 9	M	3
Wetherill Park Industrial	Year 12	F	8
Wetherill Park Industrial	Year 12	M	11
Casula	Did not go to school	F	217
Casula	Did not go to school	M	145
Casula	Year 8	F	412
Casula	Year 8	M	301
Casula	Year 9	F	303
Casula	Year 9	M	297
Casula	Year 10	F	1053
Casula	Year 10	M	1095
Casula	Year 11	F	336
Casula	Year 11	M	391
Casula	Year 12	F	3959
Casula	Year 12	M	3743
Chipping Norton - Moorebank	Did not go to school	F	130
Chipping Norton - Moorebank	Did not go to school	M	88
Chipping Norton - Moorebank	Year 8	F	431
Chipping Norton - Moorebank	Year 8	M	329
Chipping Norton - Moorebank	Year 9	F	396
Chipping Norton - Moorebank	Year 9	M	430
Chipping Norton - Moorebank	Year 10	F	1558
Chipping Norton - Moorebank	Year 10	M	1645
Chipping Norton - Moorebank	Year 11	F	401
Chipping Norton - Moorebank	Year 11	M	497
Chipping Norton - Moorebank	Year 12	F	4942
Chipping Norton - Moorebank	Year 12	M	4514
Holsworthy - Wattle Grove	Did not go to school	F	62
Holsworthy - Wattle Grove	Did not go to school	M	53
Holsworthy - Wattle Grove	Year 8	F	207
Holsworthy - Wattle Grove	Year 8	M	157
Holsworthy - Wattle Grove	Year 9	F	299
Holsworthy - Wattle Grove	Year 9	M	358
Holsworthy - Wattle Grove	Year 10	F	1383
Holsworthy - Wattle Grove	Year 10	M	1605
Holsworthy - Wattle Grove	Year 11	F	418
Holsworthy - Wattle Grove	Year 11	M	558
Holsworthy - Wattle Grove	Year 12	F	5385
Holsworthy - Wattle Grove	Year 12	M	5093
Lurnea - Cartwright	Did not go to school	F	243
Lurnea - Cartwright	Did not go to school	M	223
Lurnea - Cartwright	Year 8	F	405
Lurnea - Cartwright	Year 8	M	344
Lurnea - Cartwright	Year 9	F	357
Lurnea - Cartwright	Year 9	M	328
Lurnea - Cartwright	Year 10	F	834
Lurnea - Cartwright	Year 10	M	959
Lurnea - Cartwright	Year 11	F	304
Lurnea - Cartwright	Year 11	M	317
Lurnea - Cartwright	Year 12	F	2227
Lurnea - Cartwright	Year 12	M	2064
Warwick Farm	Did not go to school	F	102
Warwick Farm	Did not go to school	M	58
Warwick Farm	Year 8	F	171
Warwick Farm	Year 8	M	136
Warwick Farm	Year 9	F	104
Warwick Farm	Year 9	M	128
Warwick Farm	Year 10	F	272
Warwick Farm	Year 10	M	330
Warwick Farm	Year 11	F	109
Warwick Farm	Year 11	M	132
Warwick Farm	Year 12	F	1375
Warwick Farm	Year 12	M	1375
Edmondson Park	Did not go to school	F	91
Edmondson Park	Did not go to school	M	54
Edmondson Park	Year 8	F	105
Edmondson Park	Year 8	M	89
Edmondson Park	Year 9	F	105
Edmondson Park	Year 9	M	109
Edmondson Park	Year 10	F	397
Edmondson Park	Year 10	M	443
Edmondson Park	Year 11	F	185
Edmondson Park	Year 11	M	214
Edmondson Park	Year 12	F	3353
Edmondson Park	Year 12	M	3163
Liverpool - East	Did not go to school	F	271
Liverpool - East	Did not go to school	M	210
Liverpool - East	Year 8	F	414
Liverpool - East	Year 8	M	322
Liverpool - East	Year 9	F	237
Liverpool - East	Year 9	M	223
Liverpool - East	Year 10	F	652
Liverpool - East	Year 10	M	742
Liverpool - East	Year 11	F	324
Liverpool - East	Year 11	M	326
Liverpool - East	Year 12	F	4416
Liverpool - East	Year 12	M	4297
Liverpool - West	Did not go to school	F	363
Liverpool - West	Did not go to school	M	278
Liverpool - West	Year 8	F	506
Liverpool - West	Year 8	M	402
Liverpool - West	Year 9	F	357
Liverpool - West	Year 9	M	323
Liverpool - West	Year 10	F	733
Liverpool - West	Year 10	M	852
Liverpool - West	Year 11	F	262
Liverpool - West	Year 11	M	289
Liverpool - West	Year 12	F	2845
Liverpool - West	Year 12	M	2741
Prestons	Did not go to school	F	141
Prestons	Did not go to school	M	105
Prestons	Year 8	F	314
Prestons	Year 8	M	195
Prestons	Year 9	F	256
Prestons	Year 9	M	267
Prestons	Year 10	F	939
Prestons	Year 10	M	1031
Prestons	Year 11	F	359
Prestons	Year 11	M	371
Prestons	Year 12	F	3947
Prestons	Year 12	M	3688
Gymea - Grays Point	Did not go to school	F	19
Gymea - Grays Point	Did not go to school	M	33
Gymea - Grays Point	Year 8	F	149
Gymea - Grays Point	Year 8	M	124
Gymea - Grays Point	Year 9	F	392
Gymea - Grays Point	Year 9	M	311
Gymea - Grays Point	Year 10	F	1596
Gymea - Grays Point	Year 10	M	1600
Gymea - Grays Point	Year 11	F	394
Gymea - Grays Point	Year 11	M	481
Gymea - Grays Point	Year 12	F	4781
Gymea - Grays Point	Year 12	M	4289
Miranda - Yowie Bay	Did not go to school	F	53
Miranda - Yowie Bay	Did not go to school	M	40
Miranda - Yowie Bay	Year 8	F	286
Miranda - Yowie Bay	Year 8	M	199
Miranda - Yowie Bay	Year 9	F	515
Miranda - Yowie Bay	Year 9	M	401
Miranda - Yowie Bay	Year 10	F	1865
Miranda - Yowie Bay	Year 10	M	1680
Miranda - Yowie Bay	Year 11	F	430
Miranda - Yowie Bay	Year 11	M	537
Miranda - Yowie Bay	Year 12	F	5361
Miranda - Yowie Bay	Year 12	M	4778
Sylvania - Taren Point	Did not go to school	F	52
Sylvania - Taren Point	Did not go to school	M	48
Sylvania - Taren Point	Year 8	F	257
Sylvania - Taren Point	Year 8	M	205
Sylvania - Taren Point	Year 9	F	447
Sylvania - Taren Point	Year 9	M	335
Sylvania - Taren Point	Year 10	F	1561
Sylvania - Taren Point	Year 10	M	1413
Sylvania - Taren Point	Year 11	F	366
Sylvania - Taren Point	Year 11	M	365
Sylvania - Taren Point	Year 12	F	4127
Sylvania - Taren Point	Year 12	M	3809
Caringbah	Did not go to school	F	24
Caringbah	Did not go to school	M	24
Caringbah	Year 8	F	145
Caringbah	Year 8	M	109
Caringbah	Year 9	F	270
Caringbah	Year 9	M	219
Caringbah	Year 10	F	1198
Caringbah	Year 10	M	1177
Caringbah	Year 11	F	265
Caringbah	Year 11	M	315
Caringbah	Year 12	F	3298
Caringbah	Year 12	M	2895
Caringbah South	Did not go to school	F	16
Caringbah South	Did not go to school	M	18
Caringbah South	Year 8	F	115
Caringbah South	Year 8	M	109
Caringbah South	Year 9	F	280
Caringbah South	Year 9	M	239
Caringbah South	Year 10	F	1276
Caringbah South	Year 10	M	1124
Caringbah South	Year 11	F	246
Caringbah South	Year 11	M	308
Caringbah South	Year 12	F	3264
Caringbah South	Year 12	M	3042
Cronulla - Kurnell - Bundeena	Did not go to school	F	17
Cronulla - Kurnell - Bundeena	Did not go to school	M	24
Cronulla - Kurnell - Bundeena	Year 8	F	161
Cronulla - Kurnell - Bundeena	Year 8	M	175
Cronulla - Kurnell - Bundeena	Year 9	F	486
Cronulla - Kurnell - Bundeena	Year 9	M	441
Cronulla - Kurnell - Bundeena	Year 10	F	2302
Cronulla - Kurnell - Bundeena	Year 10	M	2328
Cronulla - Kurnell - Bundeena	Year 11	F	527
Cronulla - Kurnell - Bundeena	Year 11	M	656
Cronulla - Kurnell - Bundeena	Year 12	F	6600
Cronulla - Kurnell - Bundeena	Year 12	M	6065
Lilli Pilli - Port Hacking - Dolans Bay	Did not go to school	F	3
