SA2_NAME16	FamilyHousehold	UsualResidents.min	occupied_private_dwellings
Wentworth Point - Sydney Olympic Park	1	5	146
Wentworth Point - Sydney Olympic Park	1	6	56
Ermington - Rydalmere	0	1	1814
Ermington - Rydalmere	0	2	194
Ermington - Rydalmere	0	3	42
Ermington - Rydalmere	0	4	8
Ermington - Rydalmere	0	5	4
Ermington - Rydalmere	0	6	6
Ermington - Rydalmere	1	2	2143
Ermington - Rydalmere	1	3	1574
Ermington - Rydalmere	1	4	1605
Ermington - Rydalmere	1	5	643
Ermington - Rydalmere	1	6	330
Oatlands - Dundas Valley	0	1	1473
Oatlands - Dundas Valley	0	2	133
Oatlands - Dundas Valley	0	3	27
Oatlands - Dundas Valley	0	4	9
Oatlands - Dundas Valley	0	5	5
Oatlands - Dundas Valley	1	2	1617
Oatlands - Dundas Valley	1	3	1154
Oatlands - Dundas Valley	1	4	1128
Oatlands - Dundas Valley	1	5	544
Oatlands - Dundas Valley	1	6	273
Carlingford - East	0	1	600
Carlingford - East	0	2	40
Carlingford - East	0	3	13
Carlingford - East	0	4	3
Carlingford - East	1	2	996
Carlingford - East	1	3	747
Carlingford - East	1	4	898
Carlingford - East	1	5	346
Carlingford - East	1	6	175
Carlingford - West	0	1	825
Carlingford - West	0	2	126
Carlingford - West	0	3	24
Carlingford - West	0	4	12
Carlingford - West	1	2	1635
Carlingford - West	1	3	1348
Carlingford - West	1	4	1434
Carlingford - West	1	5	529
Carlingford - West	1	6	284
Chester Hill - Sefton	0	1	1219
Chester Hill - Sefton	0	2	84
Chester Hill - Sefton	0	3	26
Chester Hill - Sefton	0	4	26
Chester Hill - Sefton	0	6	8
Chester Hill - Sefton	1	2	1173
Chester Hill - Sefton	1	3	914
Chester Hill - Sefton	1	4	948
Chester Hill - Sefton	1	5	661
Chester Hill - Sefton	1	6	720
Fairfield - East	0	1	1185
Fairfield - East	0	2	96
Fairfield - East	0	3	29
Fairfield - East	0	4	15
Fairfield - East	0	5	10
Fairfield - East	0	6	7
Fairfield - East	1	2	947
Fairfield - East	1	3	669
Fairfield - East	1	4	658
Fairfield - East	1	5	423
Fairfield - East	1	6	553
Granville - Clyde	0	1	1395
Granville - Clyde	0	2	250
Granville - Clyde	0	3	166
Granville - Clyde	0	4	104
Granville - Clyde	0	5	45
Granville - Clyde	0	6	27
Granville - Clyde	1	2	1532
Granville - Clyde	1	3	1145
Granville - Clyde	1	4	1082
Granville - Clyde	1	5	611
Granville - Clyde	1	6	651
Guildford - South Granville	0	1	1445
Guildford - South Granville	0	2	107
Guildford - South Granville	0	3	32
Guildford - South Granville	0	4	27
Guildford - South Granville	0	5	12
Guildford - South Granville	0	6	3
Guildford - South Granville	1	2	1217
Guildford - South Granville	1	3	839
Guildford - South Granville	1	4	883
Guildford - South Granville	1	5	682
Guildford - South Granville	1	6	891
Guildford West - Merrylands West	0	1	1599
Guildford West - Merrylands West	0	2	181
Guildford West - Merrylands West	0	3	65
Guildford West - Merrylands West	0	4	25
Guildford West - Merrylands West	0	5	13
Guildford West - Merrylands West	0	6	11
Guildford West - Merrylands West	1	2	1530
Guildford West - Merrylands West	1	3	1016
Guildford West - Merrylands West	1	4	1102
Guildford West - Merrylands West	1	5	725
Guildford West - Merrylands West	1	6	690
Smithfield Industrial	1	2	3
Yennora Industrial	0	1	5
Yennora Industrial	0	2	3
Greystanes - South	0	1	829
Greystanes - South	0	2	49
Greystanes - South	0	3	10
Greystanes - South	0	5	7
Greystanes - South	1	2	1535
Greystanes - South	1	3	907
Greystanes - South	1	4	1066
Greystanes - South	1	5	552
Greystanes - South	1	6	328
Merrylands - Holroyd	0	1	1821
Merrylands - Holroyd	0	2	264
Merrylands - Holroyd	0	3	80
Merrylands - Holroyd	0	4	64
Merrylands - Holroyd	0	5	10
Merrylands - Holroyd	0	6	15
Merrylands - Holroyd	1	2	1626
Merrylands - Holroyd	1	3	1279
Merrylands - Holroyd	1	4	1135
Merrylands - Holroyd	1	5	668
Merrylands - Holroyd	1	6	568
Pemulwuy - Greystanes (North)	0	1	503
Pemulwuy - Greystanes (North)	0	2	28
Pemulwuy - Greystanes (North)	0	3	5
Pemulwuy - Greystanes (North)	1	2	848
Pemulwuy - Greystanes (North)	1	3	647
Pemulwuy - Greystanes (North)	1	4	812
Pemulwuy - Greystanes (North)	1	5	328
Pemulwuy - Greystanes (North)	1	6	195
South Wentworthville	0	1	470
South Wentworthville	0	2	44
South Wentworthville	0	3	17
South Wentworthville	0	4	7
South Wentworthville	0	5	3
South Wentworthville	0	6	3
South Wentworthville	1	2	519
South Wentworthville	1	3	389
South Wentworthville	1	4	408
South Wentworthville	1	5	242
South Wentworthville	1	6	173
North Parramatta	0	1	2794
North Parramatta	0	2	407
North Parramatta	0	3	92
North Parramatta	0	4	34
North Parramatta	0	5	11
North Parramatta	0	6	4
North Parramatta	1	2	2448
North Parramatta	1	3	1574
North Parramatta	1	4	1098
North Parramatta	1	5	339
North Parramatta	1	6	169
North Rocks	0	1	380
North Rocks	0	2	29
North Rocks	0	3	7
North Rocks	1	2	802
North Rocks	1	3	493
North Rocks	1	4	658
North Rocks	1	5	256
North Rocks	1	6	106
Northmead	0	1	1974
Northmead	0	2	268
Northmead	0	3	94
Northmead	0	4	34
Northmead	0	5	11
Northmead	0	6	3
Northmead	1	2	2100
Northmead	1	3	1511
Northmead	1	4	1226
Northmead	1	5	371
Northmead	1	6	137
Toongabbie - Constitution Hill	0	1	1604
Toongabbie - Constitution Hill	0	2	139
Toongabbie - Constitution Hill	0	3	56
Toongabbie - Constitution Hill	0	4	31
Toongabbie - Constitution Hill	0	5	18
Toongabbie - Constitution Hill	0	6	13
Toongabbie - Constitution Hill	1	2	1981
Toongabbie - Constitution Hill	1	3	1396
Toongabbie - Constitution Hill	1	4	1486
Toongabbie - Constitution Hill	1	5	581
Toongabbie - Constitution Hill	1	6	349
Winston Hills	0	1	551
Winston Hills	0	2	42
Winston Hills	0	3	5
Winston Hills	1	2	1030
Winston Hills	1	3	659
Winston Hills	1	4	907
Winston Hills	1	5	368
Winston Hills	1	6	132
Pendle Hill - Girraween	0	1	854
Pendle Hill - Girraween	0	2	78
Pendle Hill - Girraween	0	3	34
Pendle Hill - Girraween	0	4	21
Pendle Hill - Girraween	0	5	15
Pendle Hill - Girraween	0	6	16
Pendle Hill - Girraween	1	2	866
Pendle Hill - Girraween	1	3	943
Pendle Hill - Girraween	1	4	1097
Pendle Hill - Girraween	1	5	305
Pendle Hill - Girraween	1	6	176
Wentworthville - Westmead	0	1	1384
Wentworthville - Westmead	0	2	200
Wentworthville - Westmead	0	3	95
Wentworthville - Westmead	0	4	69
Wentworthville - Westmead	0	5	19
Wentworthville - Westmead	0	6	9
Wentworthville - Westmead	1	2	1605
Wentworthville - Westmead	1	3	1623
Wentworthville - Westmead	1	4	1590
Wentworthville - Westmead	1	5	365
Wentworthville - Westmead	1	6	209
Parramatta - North	0	1	1350
Parramatta - North	0	2	345
Parramatta - North	0	3	133
Parramatta - North	0	4	48
Parramatta - North	0	5	15
Parramatta - North	0	6	4
Parramatta - North	1	2	1346
Parramatta - North	1	3	1027
Parramatta - North	1	4	533
Parramatta - North	1	5	94
Parramatta - North	1	6	28
Parramatta - South	0	1	763
Parramatta - South	0	2	216
Parramatta - South	0	3	135
Parramatta - South	0	4	65
Parramatta - South	0	5	27
Parramatta - South	0	6	15
Parramatta - South	1	2	824
Parramatta - South	1	3	734
Parramatta - South	1	4	522
Parramatta - South	1	5	138
Parramatta - South	1	6	85
Rosehill - Harris Park	0	1	931
Rosehill - Harris Park	0	2	187
Rosehill - Harris Park	0	3	84
Rosehill - Harris Park	0	4	47
Rosehill - Harris Park	0	5	16
Rosehill - Harris Park	0	6	11
Rosehill - Harris Park	1	2	767
Rosehill - Harris Park	1	3	690
Rosehill - Harris Park	1	4	457
Rosehill - Harris Park	1	5	122
Rosehill - Harris Park	1	6	80
Pennant Hills - Cheltenham	0	1	1210
Pennant Hills - Cheltenham	0	2	73
Pennant Hills - Cheltenham	0	3	21
Pennant Hills - Cheltenham	0	4	7
Pennant Hills - Cheltenham	0	5	4
Pennant Hills - Cheltenham	1	2	2093
Pennant Hills - Cheltenham	1	3	1238
Pennant Hills - Cheltenham	1	4	1705
Pennant Hills - Cheltenham	1	5	611
Pennant Hills - Cheltenham	1	6	279
Epping (East) - North Epping	0	1	920
Epping (East) - North Epping	0	2	143
Epping (East) - North Epping	0	3	38
Epping (East) - North Epping	0	4	12
Epping (East) - North Epping	0	5	10
Epping (East) - North Epping	0	6	7
Epping (East) - North Epping	1	2	1447
Epping (East) - North Epping	1	3	959
Epping (East) - North Epping	1	4	1040
Epping (East) - North Epping	1	5	341
Epping (East) - North Epping	1	6	142
Epping (NSW) - West	0	1	1051
Epping (NSW) - West	0	2	182
Epping (NSW) - West	0	3	48
Epping (NSW) - West	0	4	24
Epping (NSW) - West	0	5	5
Epping (NSW) - West	0	6	5
Epping (NSW) - West	1	2	1808
Epping (NSW) - West	1	3	1299
Epping (NSW) - West	1	4	1315
Epping (NSW) - West	1	5	444
Epping (NSW) - West	1	6	247
Gladesville - Huntleys Point	0	1	1897
Gladesville - Huntleys Point	0	2	105
Gladesville - Huntleys Point	0	3	17
Gladesville - Huntleys Point	0	4	3
Gladesville - Huntleys Point	0	6	4
Gladesville - Huntleys Point	1	2	1828
Gladesville - Huntleys Point	1	3	895
Gladesville - Huntleys Point	1	4	946
Gladesville - Huntleys Point	1	5	351
Gladesville - Huntleys Point	1	6	123
Hunters Hill - Woolwich	0	1	735
Hunters Hill - Woolwich	0	2	39
Hunters Hill - Woolwich	0	3	6
Hunters Hill - Woolwich	1	2	946
Hunters Hill - Woolwich	1	3	460
Hunters Hill - Woolwich	1	4	604
Hunters Hill - Woolwich	1	5	303
Hunters Hill - Woolwich	1	6	109
Macquarie Park - Marsfield	0	1	3009
Macquarie Park - Marsfield	0	2	442
Macquarie Park - Marsfield	0	3	136
Macquarie Park - Marsfield	0	4	58
Macquarie Park - Marsfield	0	5	16
Macquarie Park - Marsfield	0	6	13
Macquarie Park - Marsfield	1	2	3007
Macquarie Park - Marsfield	1	3	1523
Macquarie Park - Marsfield	1	4	1000
Macquarie Park - Marsfield	1	5	272
Macquarie Park - Marsfield	1	6	143
North Ryde - East Ryde	0	1	1157
North Ryde - East Ryde	0	2	144
North Ryde - East Ryde	0	3	38
North Ryde - East Ryde	0	4	13
North Ryde - East Ryde	0	5	9
North Ryde - East Ryde	0	6	3
North Ryde - East Ryde	1	2	1617
North Ryde - East Ryde	1	3	971
North Ryde - East Ryde	1	4	1039
North Ryde - East Ryde	1	5	357
North Ryde - East Ryde	1	6	155
West Ryde - Meadowbank	0	1	2354
West Ryde - Meadowbank	0	2	251
West Ryde - Meadowbank	0	3	55
West Ryde - Meadowbank	0	4	19
West Ryde - Meadowbank	0	5	11
West Ryde - Meadowbank	0	6	5
West Ryde - Meadowbank	1	2	2439
West Ryde - Meadowbank	1	3	1277
West Ryde - Meadowbank	1	4	1144
West Ryde - Meadowbank	1	5	346
West Ryde - Meadowbank	1	6	160
Putney	0	1	194
Putney	0	2	15
Putney	0	4	3
Putney	1	2	386
Putney	1	3	246
Putney	1	4	316
Putney	1	5	141
Putney	1	6	46
Denistone	0	1	321
Denistone	0	2	28
Denistone	0	3	8
Denistone	0	4	3
Denistone	0	6	3
Denistone	1	2	645
Denistone	1	3	417
Denistone	1	4	517
Denistone	1	5	212
Denistone	1	6	108
Eastwood	0	1	1307
Eastwood	0	2	202
Eastwood	0	3	62
Eastwood	0	4	31
Eastwood	0	5	11
Eastwood	0	6	12
Eastwood	1	2	1830
Eastwood	1	3	1242
Eastwood	1	4	1149
Eastwood	1	5	462
Eastwood	1	6	281
Ryde - North	0	1	2129
Ryde - North	0	2	228
Ryde - North	0	3	34
Ryde - North	0	4	24
Ryde - North	0	6	11
Ryde - North	1	2	2008
Ryde - North	1	3	1266
Ryde - North	1	4	1303
Ryde - North	1	5	483
Ryde - North	1	6	189
Ryde - South	0	1	1302
Ryde - South	0	2	190
Ryde - South	0	3	31
Ryde - South	0	4	8
Ryde - South	0	5	3
Ryde - South	1	2	1649
Ryde - South	1	3	862
Ryde - South	1	4	628
Ryde - South	1	5	158
Ryde - South	1	6	49
Ashcroft - Busby - Miller	0	1	1353
Ashcroft - Busby - Miller	0	2	102
Ashcroft - Busby - Miller	0	3	13
Ashcroft - Busby - Miller	0	4	3
Ashcroft - Busby - Miller	1	2	1097
Ashcroft - Busby - Miller	1	3	821
Ashcroft - Busby - Miller	1	4	801
Ashcroft - Busby - Miller	1	5	518
Ashcroft - Busby - Miller	1	6	623
Austral - Greendale	0	1	494
Austral - Greendale	0	2	56
Austral - Greendale	0	3	12
Austral - Greendale	0	4	5
Austral - Greendale	1	2	923
Austral - Greendale	1	3	677
Austral - Greendale	1	4	646
Austral - Greendale	1	5	426
Austral - Greendale	1	6	336
Badgerys Creek	1	3	3
Cecil Hills	0	1	156
Cecil Hills	0	2	14
Cecil Hills	1	2	359
Cecil Hills	1	3	330
Cecil Hills	1	4	490
Cecil Hills	1	5	302
Cecil Hills	1	6	199
Green Valley	0	1	387
Green Valley	0	2	32
Green Valley	0	3	6
Green Valley	1	2	740
Green Valley	1	3	674
Green Valley	1	4	776
Green Valley	1	5	490
Green Valley	1	6	439
Hinchinbrook	0	1	311
Hinchinbrook	0	2	24
Hinchinbrook	0	3	3
Hinchinbrook	0	4	5
Hinchinbrook	1	2	681
Hinchinbrook	1	3	654
Hinchinbrook	1	4	866
Hinchinbrook	1	5	540
Hinchinbrook	1	6	406
Hoxton Park - Carnes Hill - Horningsea Park	0	1	304
Hoxton Park - Carnes Hill - Horningsea Park	0	2	32
Hoxton Park - Carnes Hill - Horningsea Park	0	4	4
Hoxton Park - Carnes Hill - Horningsea Park	1	2	631
Hoxton Park - Carnes Hill - Horningsea Park	1	3	686
Hoxton Park - Carnes Hill - Horningsea Park	1	4	973
Hoxton Park - Carnes Hill - Horningsea Park	1	5	574
Hoxton Park - Carnes Hill - Horningsea Park	1	6	361
West Hoxton - Middleton Grange	0	1	360
West Hoxton - Middleton Grange	0	2	35
West Hoxton - Middleton Grange	0	3	3
West Hoxton - Middleton Grange	1	2	741
West Hoxton - Middleton Grange	1	3	822
West Hoxton - Middleton Grange	1	4	1331
West Hoxton - Middleton Grange	1	5	737
West Hoxton - Middleton Grange	1	6	498
Cobbitty - Bringelly	0	1	220
Cobbitty - Bringelly	0	2	21
Cobbitty - Bringelly	1	2	509
Cobbitty - Bringelly	1	3	258
Cobbitty - Bringelly	1	4	321
Cobbitty - Bringelly	1	5	127
Cobbitty - Bringelly	1	6	88
Gledswood Hills - Gregory Hills	0	1	454
Gledswood Hills - Gregory Hills	0	2	50
Gledswood Hills - Gregory Hills	0	3	15
Gledswood Hills - Gregory Hills	0	5	3
Gledswood Hills - Gregory Hills	1	2	1054
Gledswood Hills - Gregory Hills	1	3	959
Gledswood Hills - Gregory Hills	1	4	1123
Gledswood Hills - Gregory Hills	1	5	481
Gledswood Hills - Gregory Hills	1	6	222
Leppington - Catherine Field	0	1	496
Leppington - Catherine Field	0	2	50
Leppington - Catherine Field	0	3	9
Leppington - Catherine Field	0	4	6
Leppington - Catherine Field	1	2	968
Leppington - Catherine Field	1	3	667
Leppington - Catherine Field	1	4	865
Leppington - Catherine Field	1	5	420
Leppington - Catherine Field	1	6	291
Oran Park	0	1	567
Oran Park	0	2	63
Oran Park	0	3	24
Oran Park	0	4	5
Oran Park	1	2	1089
Oran Park	1	3	1079
Oran Park	1	4	1350
Oran Park	1	5	641
Oran Park	1	6	348
Bonnyrigg Heights - Bonnyrigg	0	1	645
Bonnyrigg Heights - Bonnyrigg	0	2	43
Bonnyrigg Heights - Bonnyrigg	0	3	5
Bonnyrigg Heights - Bonnyrigg	0	4	5
Bonnyrigg Heights - Bonnyrigg	0	5	4
Bonnyrigg Heights - Bonnyrigg	1	2	1074
Bonnyrigg Heights - Bonnyrigg	1	3	924
Bonnyrigg Heights - Bonnyrigg	1	4	1056
Bonnyrigg Heights - Bonnyrigg	1	5	614
Bonnyrigg Heights - Bonnyrigg	1	6	495
Bossley Park - Abbotsbury	0	1	737
Bossley Park - Abbotsbury	0	2	53
Bossley Park - Abbotsbury	0	3	3
Bossley Park - Abbotsbury	1	2	1401
Bossley Park - Abbotsbury	1	3	1058
Bossley Park - Abbotsbury	1	4	1176
Bossley Park - Abbotsbury	1	5	720
Bossley Park - Abbotsbury	1	6	523
Cabramatta - Lansvale	0	1	1475
Cabramatta - Lansvale	0	2	254
Cabramatta - Lansvale	0	3	88
Cabramatta - Lansvale	0	4	25
Cabramatta - Lansvale	0	5	16
Cabramatta - Lansvale	0	6	5
Cabramatta - Lansvale	1	2	1665
Cabramatta - Lansvale	1	3	1363
Cabramatta - Lansvale	1	4	1208
Cabramatta - Lansvale	1	5	645
Cabramatta - Lansvale	1	6	631
Cabramatta West - Mount Pritchard	0	1	922
Cabramatta West - Mount Pritchard	0	2	73
Cabramatta West - Mount Pritchard	0	3	18
Cabramatta West - Mount Pritchard	0	4	5
Cabramatta West - Mount Pritchard	0	5	8
Cabramatta West - Mount Pritchard	1	2	1087
Cabramatta West - Mount Pritchard	1	3	914
Cabramatta West - Mount Pritchard	1	4	907
Cabramatta West - Mount Pritchard	1	5	564
Cabramatta West - Mount Pritchard	1	6	652
Canley Vale - Canley Heights	0	1	1148
Canley Vale - Canley Heights	0	2	124
Canley Vale - Canley Heights	0	3	34
Canley Vale - Canley Heights	0	4	17
Canley Vale - Canley Heights	0	5	12
Canley Vale - Canley Heights	0	6	3
Canley Vale - Canley Heights	1	2	1271
Canley Vale - Canley Heights	1	3	1080
Canley Vale - Canley Heights	1	4	1149
Canley Vale - Canley Heights	1	5	754
Canley Vale - Canley Heights	1	6	718
Edensor Park	0	1	306
Edensor Park	0	2	19
Edensor Park	0	3	6
Edensor Park	0	4	3
Edensor Park	1	2	696
Edensor Park	1	3	531
Edensor Park	1	4	662
Edensor Park	1	5	369
Edensor Park	1	6	297
Fairfield	0	1	1361
Fairfield	0	2	105
Fairfield	0	3	26
Fairfield	0	4	12
Fairfield	0	6	3
Fairfield	1	2	1448
Fairfield	1	3	1073
Fairfield	1	4	885
Fairfield	1	5	529
Fairfield	1	6	435
Fairfield - West	0	1	877
Fairfield - West	0	2	83
Fairfield - West	0	3	9
Fairfield - West	0	4	7
Fairfield - West	1	2	1231
Fairfield - West	1	3	956
Fairfield - West	1	4	1123
Fairfield - West	1	5	789
Fairfield - West	1	6	780
Greenfield Park - Prairiewood	0	1	360
Greenfield Park - Prairiewood	0	2	12
Greenfield Park - Prairiewood	1	2	645
Greenfield Park - Prairiewood	1	3	442
Greenfield Park - Prairiewood	1	4	476
Greenfield Park - Prairiewood	1	5	316
Greenfield Park - Prairiewood	1	6	285
Horsley Park - Kemps Creek	0	1	162
Horsley Park - Kemps Creek	0	2	23
Horsley Park - Kemps Creek	1	2	326
Horsley Park - Kemps Creek	1	3	180
Horsley Park - Kemps Creek	1	4	177
Horsley Park - Kemps Creek	1	5	162
Horsley Park - Kemps Creek	1	6	166
Smithfield - Wetherill Park	0	1	1182
Smithfield - Wetherill Park	0	2	75
Smithfield - Wetherill Park	0	3	9
Smithfield - Wetherill Park	0	4	3
Smithfield - Wetherill Park	0	6	4
Smithfield - Wetherill Park	1	2	1440
Smithfield - Wetherill Park	1	3	977
Smithfield - Wetherill Park	1	4	1027
Smithfield - Wetherill Park	1	5	689
Smithfield - Wetherill Park	1	6	568
St Johns Park - Wakeley	0	1	412
St Johns Park - Wakeley	0	2	36
St Johns Park - Wakeley	0	3	7
St Johns Park - Wakeley	0	4	5
St Johns Park - Wakeley	1	2	852
St Johns Park - Wakeley	1	3	629
St Johns Park - Wakeley	1	4	593
St Johns Park - Wakeley	1	5	387
St Johns Park - Wakeley	1	6	330
Wetherill Park Industrial	0	1	4
Casula	0	1	852
Casula	0	2	71
Casula	0	3	9
Casula	0	4	9
Casula	1	2	1117
Casula	1	3	965
Casula	1	4	981
Casula	1	5	550
Casula	1	6	432
Chipping Norton - Moorebank	0	1	985
Chipping Norton - Moorebank	0	2	95
Chipping Norton - Moorebank	0	3	19
Chipping Norton - Moorebank	0	4	4
Chipping Norton - Moorebank	0	5	9
Chipping Norton - Moorebank	1	2	1695
Chipping Norton - Moorebank	1	3	1174
Chipping Norton - Moorebank	1	4	1418
Chipping Norton - Moorebank	1	5	647
Chipping Norton - Moorebank	1	6	427
Holsworthy - Wattle Grove	0	1	846
Holsworthy - Wattle Grove	0	2	65
Holsworthy - Wattle Grove	0	3	6
Holsworthy - Wattle Grove	1	2	1578
Holsworthy - Wattle Grove	1	3	1315
Holsworthy - Wattle Grove	1	4	1591
Holsworthy - Wattle Grove	1	5	687
Holsworthy - Wattle Grove	1	6	275
Lurnea - Cartwright	0	1	907
Lurnea - Cartwright	0	2	52
Lurnea - Cartwright	0	3	8
Lurnea - Cartwright	0	4	3
Lurnea - Cartwright	1	2	837
Lurnea - Cartwright	1	3	596
Lurnea - Cartwright	1	4	599
Lurnea - Cartwright	1	5	361
Lurnea - Cartwright	1	6	435
Warwick Farm	0	1	884
Warwick Farm	0	2	88
Warwick Farm	0	3	18
Warwick Farm	0	4	4
Warwick Farm	1	2	571
Warwick Farm	1	3	356
Warwick Farm	1	4	283
Warwick Farm	1	5	98
Warwick Farm	1	6	57
Edmondson Park	0	1	364
Edmondson Park	0	2	36
Edmondson Park	0	3	5
Edmondson Park	0	4	9
Edmondson Park	0	5	8
Edmondson Park	1	2	613
Edmondson Park	1	3	645
Edmondson Park	1	4	955
Edmondson Park	1	5	431
Edmondson Park	1	6	289
Liverpool - East	0	1	2135
Liverpool - East	0	2	245
Liverpool - East	0	3	38
Liverpool - East	0	4	7
Liverpool - East	1	2	1795
Liverpool - East	1	3	1172
Liverpool - East	1	4	826
Liverpool - East	1	5	288
Liverpool - East	1	6	167
Liverpool - West	0	1	1041
Liverpool - West	0	2	79
Liverpool - West	0	3	11
Liverpool - West	0	4	11
Liverpool - West	0	5	4
Liverpool - West	0	6	3
Liverpool - West	1	2	1012
Liverpool - West	1	3	722
Liverpool - West	1	4	683
Liverpool - West	1	5	372
Liverpool - West	1	6	364
Prestons	0	1	364
Prestons	0	2	35
Prestons	0	3	4
Prestons	0	4	5
Prestons	0	5	4
Prestons	1	2	741
Prestons	1	3	746
Prestons	1	4	1146
Prestons	1	5	652
Prestons	1	6	443
Gymea - Grays Point	0	1	1203
Gymea - Grays Point	0	2	85
Gymea - Grays Point	0	3	10
Gymea - Grays Point	0	4	4
Gymea - Grays Point	0	5	3
Gymea - Grays Point	1	2	1970
Gymea - Grays Point	1	3	1010
Gymea - Grays Point	1	4	1404
Gymea - Grays Point	1	5	536
Gymea - Grays Point	1	6	146
Miranda - Yowie Bay	0	1	2147
Miranda - Yowie Bay	0	2	189
Miranda - Yowie Bay	0	3	24
Miranda - Yowie Bay	0	4	13
Miranda - Yowie Bay	0	5	4
Miranda - Yowie Bay	1	2	2433
Miranda - Yowie Bay	1	3	1203
Miranda - Yowie Bay	1	4	1264
Miranda - Yowie Bay	1	5	472
Miranda - Yowie Bay	1	6	169
Sylvania - Taren Point	0	1	1339
Sylvania - Taren Point	0	2	78
Sylvania - Taren Point	0	3	13
Sylvania - Taren Point	0	5	4
Sylvania - Taren Point	1	2	1828
Sylvania - Taren Point	1	3	912
Sylvania - Taren Point	1	4	1045
Sylvania - Taren Point	1	5	447
Sylvania - Taren Point	1	6	178
Caringbah	0	1	1759
Caringbah	0	2	146
Caringbah	0	3	24
Caringbah	0	6	6
Caringbah	1	2	1561
Caringbah	1	3	752
Caringbah	1	4	751
Caringbah	1	5	240
Caringbah	1	6	80
Caringbah South	0	1	741
Caringbah South	0	2	35
Caringbah South	0	3	6
Caringbah South	1	2	1305
Caringbah South	1	3	734
Caringbah South	1	4	928
Caringbah South	1	5	468
Caringbah South	1	6	155
Cronulla - Kurnell - Bundeena	0	1	3149
Cronulla - Kurnell - Bundeena	0	2	364
Cronulla - Kurnell - Bundeena	0	3	50
Cronulla - Kurnell - Bundeena	0	4	5
Cronulla - Kurnell - Bundeena	1	2	3554
Cronulla - Kurnell - Bundeena	1	3	1248
Cronulla - Kurnell - Bundeena	1	4	1110
Cronulla - Kurnell - Bundeena	1	5	450
Cronulla - Kurnell - Bundeena	1	6	218
Lilli Pilli - Port Hacking - Dolans Bay	0	1	95
Lilli Pilli - Port Hacking - Dolans Bay	0	2	7
Lilli Pilli - Port Hacking - Dolans Bay	1	2	286
Lilli Pilli - Port Hacking - Dolans Bay	1	3	165
Lilli Pilli - Port Hacking - Dolans Bay	1	4	265
Lilli Pilli - Port Hacking - Dolans Bay	1	5	142
Lilli Pilli - Port Hacking - Dolans Bay	1	6	51
Woolooware - Burraneer	0	1	761
Woolooware - Burraneer	0	2	50
Woolooware - Burraneer	0	3	7
Woolooware - Burraneer	0	4	5
Woolooware - Burraneer	1	2	1022
Woolooware - Burraneer	1	3	493
Woolooware - Burraneer	1	4	582
Woolooware - Burraneer	1	5	294
Woolooware - Burraneer	1	6	79
Heathcote - Waterfall	0	1	485
Heathcote - Waterfall	0	2	23
Heathcote - Waterfall	0	3	6
Heathcote - Waterfall	1	2	703
Heathcote - Waterfall	1	3	387
Heathcote - Waterfall	1	4	458
Heathcote - Waterfall	1	5	205
Heathcote - Waterfall	1	6	67
Illawong - Alfords Point	0	1	304
Illawong - Alfords Point	0	2	23
Illawong - Alfords Point	0	3	4
Illawong - Alfords Point	1	2	1075
Illawong - Alfords Point	1	3	590
Illawong - Alfords Point	1	4	731
Illawong - Alfords Point	1	5	381
Illawong - Alfords Point	1	6	185
Menai - Lucas Heights - Woronora	0	1	848
Menai - Lucas Heights - Woronora	0	2	45
Menai - Lucas Heights - Woronora	0	3	8
Menai - Lucas Heights - Woronora	0	4	10
Menai - Lucas Heights - Woronora	0	5	4
Menai - Lucas Heights - Woronora	1	2	2010
Menai - Lucas Heights - Woronora	1	3	1250
Menai - Lucas Heights - Woronora	1	4	1649
Menai - Lucas Heights - Woronora	1	5	701
