SA2_NAME16	HomeCensusNight	Sex	persons
Ashmore	1	F	6312
Ashmore	1	M	5702
Molendinar	0	F	66
Molendinar	0	M	94
Molendinar	1	F	3135
Molendinar	1	M	3154
Parkwood	0	F	105
Parkwood	0	M	124
Parkwood	1	F	4239
Parkwood	1	M	4367
Southport - North	0	F	335
Southport - North	0	M	257
Southport - North	1	F	9061
Southport - North	1	M	8233
Southport - South	0	F	326
Southport - South	0	M	368
Southport - South	1	F	9280
Southport - South	1	M	8920
Benowa	0	F	154
Benowa	0	M	141
Benowa	1	F	4984
Benowa	1	M	4602
Bundall	0	F	69
Bundall	0	M	67
Bundall	1	F	2427
Bundall	1	M	2338
Main Beach	0	F	88
Main Beach	0	M	119
Main Beach	1	F	1945
Main Beach	1	M	1854
Surfers Paradise - North	0	F	245
Surfers Paradise - North	0	M	319
Surfers Paradise - North	1	F	5759
Surfers Paradise - North	1	M	5876
Surfers Paradise - South	0	F	283
Surfers Paradise - South	0	M	303
Surfers Paradise - South	1	F	6609
Surfers Paradise - South	1	M	7015
Darra - Sumner	0	F	63
Darra - Sumner	0	M	74
Darra - Sumner	1	F	2203
Darra - Sumner	1	M	2357
Durack	0	F	108
Durack	0	M	103
Durack	1	F	4184
Durack	1	M	3862
Inala - Richlands	0	F	288
Inala - Richlands	0	M	320
Inala - Richlands	1	F	9818
Inala - Richlands	1	M	9465
Oxley (Qld)	0	F	104
Oxley (Qld)	0	M	144
Oxley (Qld)	1	F	4317
Oxley (Qld)	1	M	4016
Wacol	0	F	29
Wacol	0	M	41
Wacol	1	F	1624
Wacol	1	M	4531
Doolandella	0	F	89
Doolandella	0	M	130
Doolandella	1	F	4303
Doolandella	1	M	4072
Forest Lake - Ellen Grove	0	F	262
Forest Lake - Ellen Grove	0	M	297
Forest Lake - Ellen Grove	1	F	11361
Forest Lake - Ellen Grove	1	M	10548
Boonah	0	F	211
Boonah	0	M	262
Boonah	1	F	6154
Boonah	1	M	5991
Esk	0	F	119
Esk	0	M	157
Esk	1	F	2441
Esk	1	M	2337
Lockyer Valley - East	0	F	305
Lockyer Valley - East	0	M	473
Lockyer Valley - East	1	F	10442
Lockyer Valley - East	1	M	9994
Lowood	0	F	197
Lowood	0	M	290
Lowood	1	F	6839
Lowood	1	M	6871
Rosewood	0	F	269
Rosewood	0	M	312
Rosewood	1	F	6418
Rosewood	1	M	7212
Brassall	0	F	159
Brassall	0	M	187
Brassall	1	F	6172
Brassall	1	M	5590
Bundamba	0	F	127
Bundamba	0	M	154
Bundamba	1	F	4542
Bundamba	1	M	4506
Churchill - Yamanto	0	F	85
Churchill - Yamanto	0	M	117
Churchill - Yamanto	1	F	3427
Churchill - Yamanto	1	M	3183
Ipswich - Central	0	F	209
Ipswich - Central	0	M	204
Ipswich - Central	1	F	3113
Ipswich - Central	1	M	3190
Ipswich - East	0	F	229
Ipswich - East	0	M	309
Ipswich - East	1	F	8923
Ipswich - East	1	M	8517
Ipswich - North	0	F	74
Ipswich - North	0	M	84
Ipswich - North	1	F	2172
Ipswich - North	1	M	2227
Karalee - Barellan Point	0	F	76
Karalee - Barellan Point	0	M	113
Karalee - Barellan Point	1	F	3265
Karalee - Barellan Point	1	M	3244
Karana Downs	0	F	71
Karana Downs	0	M	112
Karana Downs	1	F	2947
Karana Downs	1	M	2890
Leichhardt - One Mile	0	F	142
Leichhardt - One Mile	0	M	165
Leichhardt - One Mile	1	F	4158
Leichhardt - One Mile	1	M	3806
North Ipswich - Tivoli	0	F	99
North Ipswich - Tivoli	0	M	135
North Ipswich - Tivoli	1	F	3087
North Ipswich - Tivoli	1	M	3083
Raceview	0	F	186
Raceview	0	M	270
Raceview	1	F	7666
Raceview	1	M	7023
Ripley	0	F	180
Ripley	0	M	199
Ripley	1	F	6418
Ripley	1	M	5984
Riverview	0	F	59
Riverview	0	M	60
Riverview	1	F	1513
Riverview	1	M	1433
Camira - Gailes	0	F	130
Camira - Gailes	0	M	159
Camira - Gailes	1	F	4441
Camira - Gailes	1	M	4517
Carole Park	0	M	3
Carole Park	1	M	4
Collingwood Park - Redbank	0	F	131
Collingwood Park - Redbank	0	M	155
Collingwood Park - Redbank	1	F	5795
Collingwood Park - Redbank	1	M	5598
Goodna	0	F	147
Goodna	0	M	181
Goodna	1	F	5292
Goodna	1	M	5266
New Chum	0	M	3
Redbank Plains	0	F	290
Redbank Plains	0	M	401
Redbank Plains	1	F	12051
Redbank Plains	1	M	11613
Springfield	0	F	61
Springfield	0	M	97
Springfield	1	F	3684
Springfield	1	M	3480
Springfield Lakes	0	F	298
Springfield Lakes	0	M	368
Springfield Lakes	1	F	11734
Springfield Lakes	1	M	11123
Augustine Heights - Brookwater	0	F	76
Augustine Heights - Brookwater	0	M	128
Augustine Heights - Brookwater	1	F	4461
Augustine Heights - Brookwater	1	M	4320
Bellbird Park	0	F	110
Bellbird Park	0	M	132
Bellbird Park	1	F	4562
Bellbird Park	1	M	4397
Beaudesert	0	F	231
Beaudesert	0	M	267
Beaudesert	1	F	7159
Beaudesert	1	M	7016
Beenleigh	0	F	131
Beenleigh	0	M	158
Beenleigh	1	F	4069
Beenleigh	1	M	4072
Eagleby	0	F	180
Eagleby	0	M	213
Eagleby	1	F	6793
Eagleby	1	M	6407
Edens Landing - Holmview	0	F	151
Edens Landing - Holmview	0	M	177
Edens Landing - Holmview	1	F	4708
Edens Landing - Holmview	1	M	4513
Mount Warren Park	0	F	75
Mount Warren Park	0	M	87
Mount Warren Park	1	F	2847
Mount Warren Park	1	M	2723
Wolffdene - Bahrs Scrub	0	F	113
Wolffdene - Bahrs Scrub	0	M	166
Wolffdene - Bahrs Scrub	1	F	4494
Wolffdene - Bahrs Scrub	1	M	4233
Boronia Heights - Park Ridge	0	F	245
Boronia Heights - Park Ridge	0	M	264
Boronia Heights - Park Ridge	1	F	9682
Boronia Heights - Park Ridge	1	M	8980
Browns Plains	0	F	85
Browns Plains	0	M	113
Browns Plains	1	F	4020
Browns Plains	1	M	3946
Chambers Flat - Logan Reserve	0	F	130
Chambers Flat - Logan Reserve	0	M	146
Chambers Flat - Logan Reserve	1	F	4392
Chambers Flat - Logan Reserve	1	M	4209
Crestmead	0	F	167
Crestmead	0	M	188
Crestmead	1	F	5957
Crestmead	1	M	5848
Hillcrest	0	F	105
Hillcrest	0	M	118
Hillcrest	1	F	4287
Hillcrest	1	M	4322
Marsden	0	F	181
Marsden	0	M	226
Marsden	1	F	7929
Marsden	1	M	7656
Munruben - Park Ridge South	0	F	59
Munruben - Park Ridge South	0	M	82
Munruben - Park Ridge South	1	F	2072
Munruben - Park Ridge South	1	M	2201
Regents Park - Heritage Park	0	F	164
Regents Park - Heritage Park	0	M	234
Regents Park - Heritage Park	1	F	7998
Regents Park - Heritage Park	1	M	7632
Logan Village	0	F	140
Logan Village	0	M	196
Logan Village	1	F	4131
Logan Village	1	M	4135
Flagstone (East) - Riverbend	0	F	63
Flagstone (East) - Riverbend	0	M	107
Flagstone (East) - Riverbend	1	F	3289
Flagstone (East) - Riverbend	1	M	3170
Flagstone (West) - New Beith	0	F	83
Flagstone (West) - New Beith	0	M	149
Flagstone (West) - New Beith	1	F	4913
Flagstone (West) - New Beith	1	M	4901
Greenbank - North Maclean	0	F	116
Greenbank - North Maclean	0	M	121
Greenbank - North Maclean	1	F	3687
Greenbank - North Maclean	1	M	3715
Jimboomba - Glenlogan	0	F	228
Jimboomba - Glenlogan	0	M	308
Jimboomba - Glenlogan	1	F	8742
Jimboomba - Glenlogan	1	M	8730
Yarrabilba	0	F	137
Yarrabilba	0	M	155
Yarrabilba	1	F	5504
Yarrabilba	1	M	4911
Bethania - Waterford	0	F	189
Bethania - Waterford	0	M	148
Bethania - Waterford	1	F	6390
Bethania - Waterford	1	M	5399
Cornubia - Carbrook	0	F	112
Cornubia - Carbrook	0	M	128
Cornubia - Carbrook	1	F	4441
Cornubia - Carbrook	1	M	4389
Loganholme - Tanah Merah	0	F	181
Loganholme - Tanah Merah	0	M	163
Loganholme - Tanah Merah	1	F	5647
Loganholme - Tanah Merah	1	M	5593
Loganlea	0	F	141
Loganlea	0	M	146
Loganlea	1	F	5916
Loganlea	1	M	5585
Shailer Park	0	F	170
Shailer Park	0	M	208
Shailer Park	1	F	5903
Shailer Park	1	M	5801
Waterford West	0	F	118
Waterford West	0	M	128
Waterford West	1	F	3924
Waterford West	1	M	3644
Daisy Hill	0	F	81
Daisy Hill	0	M	92
Daisy Hill	1	F	3447
Daisy Hill	1	M	3282
Kingston (Qld)	0	F	158
Kingston (Qld)	0	M	184
Kingston (Qld)	1	F	4966
Kingston (Qld)	1	M	5060
Logan Central	0	F	97
Logan Central	0	M	96
Logan Central	1	F	3021
Logan Central	1	M	3150
Rochedale South - Priestdale	0	F	191
Rochedale South - Priestdale	0	M	212
Rochedale South - Priestdale	1	F	7593
Rochedale South - Priestdale	1	M	7388
Slacks Creek	0	F	151
Slacks Creek	0	M	174
Slacks Creek	1	F	5032
Slacks Creek	1	M	5052
Springwood	0	F	116
Springwood	0	M	159
Springwood	1	F	4930
Springwood	1	M	4642
Underwood	0	F	64
Underwood	0	M	82
Underwood	1	F	3303
Underwood	1	M	3364
Woodridge	0	F	181
Woodridge	0	M	243
Woodridge	1	F	6256
Woodridge	1	M	6303
Bowen	0	F	234
Bowen	0	M	337
Bowen	1	F	4645
Bowen	1	M	4653
Broadsound - Nebo	0	F	244
Broadsound - Nebo	0	M	303
Broadsound - Nebo	1	F	3431
Broadsound - Nebo	1	M	4752
Clermont	0	F	116
Clermont	0	M	180
Clermont	1	F	1714
Clermont	1	M	1882
Collinsville	0	F	100
Collinsville	0	M	155
Collinsville	1	F	1633
Collinsville	1	M	2009
Moranbah	0	F	202
Moranbah	0	M	270
Moranbah	1	F	3955
Moranbah	1	M	5001
Andergrove - Beaconsfield	0	F	349
Andergrove - Beaconsfield	0	M	662
Andergrove - Beaconsfield	1	F	7705
Andergrove - Beaconsfield	1	M	7108
East Mackay	0	F	60
East Mackay	0	M	139
East Mackay	1	F	1780
East Mackay	1	M	1775
Eimeo - Rural View	0	F	357
Eimeo - Rural View	0	M	692
Eimeo - Rural View	1	F	6413
Eimeo - Rural View	1	M	6033
Eungella Hinterland	1	F	4
Eungella Hinterland	1	M	4
Mackay	0	F	125
Mackay	0	M	229
Mackay	1	F	1737
Mackay	1	M	1933
Mackay Harbour	0	F	19
Mackay Harbour	0	M	22
Mackay Harbour	1	F	280
Mackay Harbour	1	M	292
Mount Pleasant - Glenella	0	F	259
Mount Pleasant - Glenella	0	M	510
Mount Pleasant - Glenella	1	F	5562
Mount Pleasant - Glenella	1	M	5225
North Mackay	0	F	165
North Mackay	0	M	232
North Mackay	1	F	3028
North Mackay	1	M	2853
Ooralea - Bakers Creek	0	F	134
Ooralea - Bakers Creek	0	M	264
Ooralea - Bakers Creek	1	F	2787
Ooralea - Bakers Creek	1	M	2763
Pioneer Valley	0	F	187
Pioneer Valley	0	M	444
Pioneer Valley	1	F	4227
Pioneer Valley	1	M	4045
Sarina	0	F	307
Sarina	0	M	509
Sarina	1	F	5524
Sarina	1	M	5485
Seaforth - Calen	0	F	228
Seaforth - Calen	0	M	422
Seaforth - Calen	1	F	3644
Seaforth - Calen	1	M	3880
Shoal Point - Bucasia	0	F	133
Shoal Point - Bucasia	0	M	336
Shoal Point - Bucasia	1	F	2886
Shoal Point - Bucasia	1	M	2728
Slade Point	0	F	91
Slade Point	0	M	118
Slade Point	1	F	1691
Slade Point	1	M	1554
South Mackay	0	F	159
South Mackay	0	M	255
South Mackay	1	F	3324
South Mackay	1	M	3187
Walkerston - Eton	0	F	172
Walkerston - Eton	0	M	356
Walkerston - Eton	1	F	3947
Walkerston - Eton	1	M	3979
West Mackay	0	F	122
West Mackay	0	M	211
West Mackay	1	F	3094
West Mackay	1	M	2932
Airlie - Whitsundays	0	F	667
Airlie - Whitsundays	0	M	961
Airlie - Whitsundays	1	F	6427
Airlie - Whitsundays	1	M	6467
Proserpine	0	F	267
Proserpine	0	M	393
Proserpine	1	F	4059
Proserpine	1	M	4141
Beachmere - Sandstone Point	0	F	344
Beachmere - Sandstone Point	0	M	428
Beachmere - Sandstone Point	1	F	8047
Beachmere - Sandstone Point	1	M	7655
Bribie Island	0	F	467
Bribie Island	0	M	561
Bribie Island	1	F	10381
Bribie Island	1	M	9200
Burpengary - East	0	F	101
Burpengary - East	0	M	143
Burpengary - East	1	F	3254
Burpengary - East	1	M	3166
Caboolture - South	0	F	361
Caboolture - South	0	M	442
Caboolture - South	1	F	12072
Caboolture - South	1	M	10753
Elimbah	0	F	73
Elimbah	0	M	109
Elimbah	1	F	2013
Elimbah	1	M	2096
Morayfield - East	0	F	129
Morayfield - East	0	M	180
Morayfield - East	1	F	5545
Morayfield - East	1	M	5226
Wamuran	0	F	64
Wamuran	0	M	95
Wamuran	1	F	2008
Wamuran	1	M	2065
Caboolture - East	0	F	264
Caboolture - East	0	M	335
Caboolture - East	1	F	8929
Caboolture - East	1	M	8208
Caboolture - West	0	F	198
Caboolture - West	0	M	238
Caboolture - West	1	F	6071
Caboolture - West	1	M	5661
Kilcoy	0	F	95
Kilcoy	0	M	163
Kilcoy	1	F	2714
Kilcoy	1	M	2823
Woodford - D'Aguilar	0	F	127
Woodford - D'Aguilar	0	M	204
Woodford - D'Aguilar	1	F	3751
Woodford - D'Aguilar	1	M	5017
Burpengary	0	F	228
Burpengary	0	M	358
Burpengary	1	F	8161
Burpengary	1	M	7738
Deception Bay	0	F	382
Deception Bay	0	M	459
Deception Bay	1	F	11327
Deception Bay	1	M	10513
Morayfield	0	F	72
Morayfield	0	M	121
Morayfield	1	F	2872
Morayfield	1	M	2803
Narangba	0	F	291
Narangba	0	M	349
Narangba	1	F	10340
Narangba	1	M	9922
Upper Caboolture	0	F	45
Upper Caboolture	0	M	74
Upper Caboolture	1	F	1581
Upper Caboolture	1	M	1559
Clontarf	0	F	149
Clontarf	0	M	187
Clontarf	1	F	4132
Clontarf	1	M	3940
Margate - Woody Point	0	F	240
Margate - Woody Point	0	M	290
Margate - Woody Point	1	F	5995
Margate - Woody Point	1	M	5449
Redcliffe	0	F	186
Redcliffe	0	M	222
Redcliffe	1	F	5292
Redcliffe	1	M	4730
Rothwell - Kippa-Ring	0	F	230
Rothwell - Kippa-Ring	0	M	218
Rothwell - Kippa-Ring	1	F	9042
Rothwell - Kippa-Ring	1	M	7893
Moreton Island	0	F	13
Moreton Island	0	M	19
Moreton Island	1	F	111
Moreton Island	1	M	167
Scarborough - Newport	0	F	332
Scarborough - Newport	0	M	344
Scarborough - Newport	1	F	7655
Scarborough - Newport	1	M	6924
Albany Creek	0	F	218
Albany Creek	0	M	263
Albany Creek	1	F	8181
Albany Creek	1	M	7752
Cashmere	0	F	239
Cashmere	0	M	337
Cashmere	1	F	9667
Cashmere	1	M	9402
Dayboro	0	F	129
Dayboro	0	M	172
Dayboro	1	F	4474
Dayboro	1	M	4437
Eatons Hill	0	F	79
Eatons Hill	0	M	126
Eatons Hill	1	F	3805
Eatons Hill	1	M	3806
The Hills District	0	F	346
The Hills District	0	M	436
The Hills District	1	F	11927
The Hills District	1	M	11601
Samford Valley	0	F	180
Samford Valley	0	M	251
Samford Valley	1	F	5971
Samford Valley	1	M	5984
Murrumba Downs - Griffin	0	F	269
Murrumba Downs - Griffin	0	M	361
Murrumba Downs - Griffin	1	F	11568
Murrumba Downs - Griffin	1	M	10894
Dakabin	0	F	85
Dakabin	0	M	89
Dakabin	1	F	2611
Dakabin	1	M	2487
Kallangur	0	F	301
Kallangur	0	M	387
Kallangur	1	F	10900
Kallangur	1	M	10163
Mango Hill	0	F	171
Mango Hill	0	M	197
Mango Hill	1	F	7500
Mango Hill	1	M	7049
North Lakes	0	F	260
North Lakes	0	M	325
North Lakes	1	F	11676
North Lakes	1	M	10772
Bray Park	0	F	133
Bray Park	0	M	149
Bray Park	1	F	5082
Bray Park	1	M	4903
Lawnton	0	F	101
Lawnton	0	M	123
Lawnton	1	F	3546
Lawnton	1	M	3320
Petrie	0	F	131
Petrie	0	M	165
Petrie	1	F	4286
Petrie	1	M	4150
Strathpine - Brendale	0	F	229
Strathpine - Brendale	0	M	234
Strathpine - Brendale	1	F	6677
Strathpine - Brendale	1	M	6610
Aurukun	0	F	72
Aurukun	0	M	51
Aurukun	1	F	504
Aurukun	1	M	470
Cape York	0	F	258
Cape York	0	M	306
Cape York	1	F	3461
Cape York	1	M	3773
Croydon - Etheridge	0	F	67
Croydon - Etheridge	0	M	87
Croydon - Etheridge	1	F	395
Croydon - Etheridge	1	M	438
Kowanyama - Pormpuraaw	0	F	45
Kowanyama - Pormpuraaw	0	M	63
Kowanyama - Pormpuraaw	1	F	807
Kowanyama - Pormpuraaw	1	M	773
Northern Peninsula	0	F	118
Northern Peninsula	0	M	87
Northern Peninsula	1	F	1312
Northern Peninsula	1	M	1258
Tablelands	0	F	168
Tablelands	0	M	202
Tablelands	1	F	2247
Tablelands	1	M	3587
Torres	0	F	117
Torres	0	M	152
Torres	1	F	1597
Torres	1	M	1555
Torres Strait Islands	0	F	230
Torres Strait Islands	0	M	225
Torres Strait Islands	1	F	1846
Torres Strait Islands	1	M	1824
Weipa	0	F	121
Weipa	0	M	148
Weipa	1	F	1821
Weipa	1	M	2016
Carpentaria	0	F	172
Carpentaria	0	M	200
Carpentaria	1	F	2210
Carpentaria	1	M	2338
Mount Isa	0	F	431
Mount Isa	0	M	575
Mount Isa	1	F	8464
Mount Isa	1	M	8850
Mount Isa Surrounds	0	F	106
Mount Isa Surrounds	0	M	149
Mount Isa Surrounds	1	F	1657
Mount Isa Surrounds	1	M	2135
Northern Highlands	0	F	149
Northern Highlands	0	M	163
Northern Highlands	1	F	1369
Northern Highlands	1	M	1416
Barcaldine - Blackall	0	F	226
Barcaldine - Blackall	0	M	222
Barcaldine - Blackall	1	F	2153
Barcaldine - Blackall	1	M	2160
Charleville	0	F	150
Charleville	0	M	146
Charleville	1	F	1910
Charleville	1	M	1771
Far Central West	0	F	108
Far Central West	0	M	122
Far Central West	1	F	970
Far Central West	1	M	956
Far South West	0	F	96
Far South West	0	M	109
Far South West	1	F	1238
Far South West	1	M	1270
Longreach	0	F	160
Longreach	0	M	152
Longreach	1	F	1684
Longreach	1	M	1653
Buderim - North	0	F	337
Buderim - North	0	M	396
Buderim - North	1	F	9243
Buderim - North	1	M	7988
Buderim - South	0	F	313
Buderim - South	0	M	395
Buderim - South	1	F	8869
Buderim - South	1	M	7920
Mountain Creek	0	F	213
Mountain Creek	0	M	265
Mountain Creek	1	F	6014
Mountain Creek	1	M	5458
Sippy Downs	0	F	185
Sippy Downs	0	M	262
Sippy Downs	1	F	5979
Sippy Downs	1	M	5113
Aroona - Currimundi	0	F	163
Aroona - Currimundi	0	M	233
Aroona - Currimundi	1	F	5039
Aroona - Currimundi	1	M	4603
Buddina - Minyama	0	F	174
Buddina - Minyama	0	M	180
Buddina - Minyama	1	F	3379
Buddina - Minyama	1	M	3218
Caloundra - Kings Beach	0	F	176
Caloundra - Kings Beach	0	M	223
Caloundra - Kings Beach	1	F	3487
Caloundra - Kings Beach	1	M	3092
Golden Beach - Pelican Waters	0	F	293
Golden Beach - Pelican Waters	0	M	342
Golden Beach - Pelican Waters	1	F	6518
Golden Beach - Pelican Waters	1	M	5889
Moffat Beach - Battery Hill	0	F	224
Moffat Beach - Battery Hill	0	M	225
Moffat Beach - Battery Hill	1	F	4001
Moffat Beach - Battery Hill	1	M	3683
Parrearra - Warana	0	F	218
Parrearra - Warana	0	M	214
Parrearra - Warana	1	F	5232
Parrearra - Warana	1	M	4724
Wurtulla - Birtinya	0	F	205
Wurtulla - Birtinya	0	M	265
Wurtulla - Birtinya	1	F	5371
Wurtulla - Birtinya	1	M	4834
Caloundra West - Baringa	0	F	264
Caloundra West - Baringa	0	M	308
Caloundra West - Baringa	1	F	8025
Caloundra West - Baringa	1	M	7120
Meridan Plains - Little Mountain (North)	0	F	225
Meridan Plains - Little Mountain (North)	0	M	315
Meridan Plains - Little Mountain (North)	1	F	7461
Meridan Plains - Little Mountain (North)	1	M	6396
Coolum Beach	0	F	378
Coolum Beach	0	M	455
Coolum Beach	1	F	7805
Coolum Beach	1	M	7302
Marcoola - Mudjimba	0	F	284
Marcoola - Mudjimba	0	M	377
Marcoola - Mudjimba	1	F	5831
Marcoola - Mudjimba	1	M	5465
Maroochydore - Kuluin	0	F	551
Maroochydore - Kuluin	0	M	565
Maroochydore - Kuluin	1	F	11821
Maroochydore - Kuluin	1	M	10385
Mooloolaba - Alexandra Headland	0	F	305
Mooloolaba - Alexandra Headland	0	M	382
Mooloolaba - Alexandra Headland	1	F	6047
Mooloolaba - Alexandra Headland	1	M	5704
Noosa Heads	0	F	160
Noosa Heads	0	M	170
Noosa Heads	1	F	2481
Noosa Heads	1	M	2310
Noosaville	0	F	265
Noosaville	0	M	284
Noosaville	1	F	4673
Noosaville	1	M	4122
Sunshine Beach	0	F	160
Sunshine Beach	0	M	187
Sunshine Beach	1	F	3307
Sunshine Beach	1	M	3200
Tewantin	0	F	220
Tewantin	0	M	251
Tewantin	1	F	5330
Tewantin	1	M	4742
Peregian Beach - Marcus Beach	0	F	108
Peregian Beach - Marcus Beach	0	M	128
Peregian Beach - Marcus Beach	1	F	1971
Peregian Beach - Marcus Beach	1	M	1902
Peregian Springs	0	F	136
Peregian Springs	0	M	186
Peregian Springs	1	F	5456
Peregian Springs	1	M	4914
Beerwah	0	F	144
Beerwah	0	M	254
Beerwah	1	F	4588
Beerwah	1	M	4266
Caloundra Hinterland	0	F	196
Caloundra Hinterland	0	M	230
Caloundra Hinterland	1	F	4520
Caloundra Hinterland	1	M	4156
Glass House Mountains	0	F	136
Glass House Mountains	0	M	170
Glass House Mountains	1	F	3176
Glass House Mountains	1	M	3078
Landsborough	0	F	252
Landsborough	0	M	411
Landsborough	1	F	7754
Landsborough	1	M	7235
Maroochy Hinterland	0	F	129
Maroochy Hinterland	0	M	203
Maroochy Hinterland	1	F	3306
Maroochy Hinterland	1	M	3190
Palmwoods	0	F	224
Palmwoods	0	M	315
Palmwoods	1	F	5758
Palmwoods	1	M	5352
Bli Bli	0	F	199
Bli Bli	0	M	287
Bli Bli	1	F	5294
Bli Bli	1	M	4968
Diddillibah - Rosemount	0	F	74
Diddillibah - Rosemount	0	M	103
Diddillibah - Rosemount	1	F	2101
Diddillibah - Rosemount	1	M	2134
Eumundi - Yandina	0	F	240
Eumundi - Yandina	0	M	326
Eumundi - Yandina	1	F	5974
Eumundi - Yandina	1	M	5816
Nambour	0	F	399
Nambour	0	M	442
Nambour	1	F	11282
Nambour	1	M	10369
Noosa Hinterland	0	F	538
Noosa Hinterland	0	M	691
Noosa Hinterland	1	F	11667
Noosa Hinterland	1	M	11312
Cambooya - Wyreema	0	F	132
Cambooya - Wyreema	0	M	180
Cambooya - Wyreema	1	F	3891
Cambooya - Wyreema	1	M	3692
Darling Heights	0	F	297
Darling Heights	0	M	252
Darling Heights	1	F	7459
Darling Heights	1	M	6567
Drayton - Harristown	0	F	273
Drayton - Harristown	0	M	287
Drayton - Harristown	1	F	5461
Drayton - Harristown	1	M	4808
Gatton	0	F	183
Gatton	0	M	176
Gatton	1	F	3913
Gatton	1	M	3685
Gowrie (Qld)	0	F	110
Gowrie (Qld)	0	M	172
Gowrie (Qld)	1	F	3410
Gowrie (Qld)	1	M	3370
Highfields	0	F	263
Highfields	0	M	444
Highfields	1	F	7055
Highfields	1	M	6817
Lockyer Valley - West	0	F	224
Lockyer Valley - West	0	M	295
Lockyer Valley - West	1	F	5656
Lockyer Valley - West	1	M	5770
Middle Ridge	0	F	136
Middle Ridge	0	M	162
Middle Ridge	1	F	3782
Middle Ridge	1	M	3513
Newtown (Qld)	0	F	222
Newtown (Qld)	0	M	260
Newtown (Qld)	1	F	5087
Newtown (Qld)	1	M	4462
North Toowoomba - Harlaxton	0	F	131
North Toowoomba - Harlaxton	0	M	132
North Toowoomba - Harlaxton	1	F	3172
North Toowoomba - Harlaxton	1	M	2994
Rangeville	0	F	191
Rangeville	0	M	249
Rangeville	1	F	4470
Rangeville	1	M	3763
Toowoomba - Central	0	F	275
Toowoomba - Central	0	M	349
Toowoomba - Central	1	F	7012
Toowoomba - Central	1	M	6349
Toowoomba - East	0	F	213
Toowoomba - East	0	M	256
Toowoomba - East	1	F	5181
Toowoomba - East	1	M	4886
Toowoomba - West	0	F	272
Toowoomba - West	0	M	393
Toowoomba - West	1	F	7966
Toowoomba - West	1	M	7216
Wilsonton	0	F	301
Wilsonton	0	M	286
Wilsonton	1	F	7187
Wilsonton	1	M	6343
Ayr	0	F	218
Ayr	0	M	232
Ayr	1	F	4318
Ayr	1	M	4216
Burdekin	0	F	163
Burdekin	0	M	242
Burdekin	1	F	3488
Burdekin	1	M	3774
Charters Towers	0	F	202
Charters Towers	0	M	304
Charters Towers	1	F	3947
Charters Towers	1	M	3597
Dalrymple	0	F	117
Dalrymple	0	M	194
Dalrymple	1	F	1658
Dalrymple	1	M	1780
Ingham	0	F	88
Ingham	0	M	132
Ingham	1	F	2166
Ingham	1	M	2066
Ingham Surrounds	0	F	166
Ingham Surrounds	0	M	232
Ingham Surrounds	1	F	2945
Ingham Surrounds	1	M	3128
Palm Island	0	F	66
Palm Island	0	M	60
Palm Island	1	F	1025
Palm Island	1	M	950
Aitkenvale	0	F	78
Aitkenvale	0	M	120
Aitkenvale	1	F	2328
Aitkenvale	1	M	2276
Annandale (Qld)	0	F	151
Annandale (Qld)	0	M	349
Annandale (Qld)	1	F	4313
Annandale (Qld)	1	M	5301
Belgian Gardens - Pallarenda	0	F	73
Belgian Gardens - Pallarenda	0	M	106
Belgian Gardens - Pallarenda	1	F	1626
Belgian Gardens - Pallarenda	1	M	1389
Bohle Plains	0	F	172
Bohle Plains	0	M	286
Bohle Plains	1	F	4115
Bohle Plains	1	M	3944
Condon - Rasmussen	0	F	160
Condon - Rasmussen	0	M	275
Condon - Rasmussen	1	F	5393
Condon - Rasmussen	1	M	4969
Cranbrook	0	F	127
Cranbrook	0	M	141
Cranbrook	1	F	2830
Cranbrook	1	M	2750
Douglas	0	F	172
Douglas	0	M	278
Douglas	1	F	4016
Douglas	1	M	3402
Garbutt - West End	0	F	185
Garbutt - West End	0	M	224
Garbutt - West End	1	F	2946
Garbutt - West End	1	M	2924
Gulliver - Currajong - Vincent	0	F	131
Gulliver - Currajong - Vincent	0	M	217
Gulliver - Currajong - Vincent	1	F	3682
Gulliver - Currajong - Vincent	1	M	3556
Heatley	0	F	64
Heatley	0	M	108
Heatley	1	F	1980
Heatley	1	M	1755
Hermit Park - Rosslea	0	F	128
Hermit Park - Rosslea	0	M	166
Hermit Park - Rosslea	1	F	2701
Hermit Park - Rosslea	1	M	2411
Hyde Park - Pimlico	0	F	132
Hyde Park - Pimlico	0	M	127
Hyde Park - Pimlico	1	F	2322
Hyde Park - Pimlico	1	M	2140
Kelso	0	F	204
Kelso	0	M	353
Kelso	1	F	5221
Kelso	1	M	4906
Kirwan - East	0	F	168
Kirwan - East	0	M	226
Kirwan - East	1	F	3816
Kirwan - East	1	M	3481
Kirwan - West	0	F	263
Kirwan - West	0	M	419
Kirwan - West	1	F	7465
Kirwan - West	1	M	6803
Magnetic Island	0	F	100
Magnetic Island	0	M	131
Magnetic Island	1	F	1110
Magnetic Island	1	M	1140
Mount Louisa	0	F	159
Mount Louisa	0	M	292
Mount Louisa	1	F	4936
Mount Louisa	1	M	4725
Mundingburra	0	F	83
Mundingburra	0	M	78
Mundingburra	1	F	1835
Mundingburra	1	M	1604
Northern Beaches	0	F	127
Northern Beaches	0	M	281
Northern Beaches	1	F	2998
Northern Beaches	1	M	3161
Oonoonba	0	F	142
Oonoonba	0	M	275
