SA2_NAME21	OnlyEnglishSpokenHome	Sex	persons
Geraldton - South	1	F	4469
Geraldton - South	1	M	4229
Irwin	0	F	41
Irwin	0	M	34
Irwin	1	F	1636
Irwin	1	M	1581
Meekatharra	0	F	165
Meekatharra	0	M	213
Meekatharra	1	F	692
Meekatharra	1	M	1072
Morawa	0	F	55
Morawa	0	M	61
Morawa	1	F	1408
Morawa	1	M	1646
Northampton - Mullewa - Greenough	0	F	87
Northampton - Mullewa - Greenough	0	M	74
Northampton - Mullewa - Greenough	1	F	2227
Northampton - Mullewa - Greenough	1	M	2461
Migratory - Offshore - Shipping (WA)	0	F	4
Migratory - Offshore - Shipping (WA)	0	M	60
Migratory - Offshore - Shipping (WA)	1	F	29
Migratory - Offshore - Shipping (WA)	1	M	206
No usual address (WA)	0	F	244
No usual address (WA)	0	M	243
No usual address (WA)	1	F	1896
No usual address (WA)	1	M	2185
Bridgewater - Gagebrook	0	F	134
Bridgewater - Gagebrook	0	M	133
Bridgewater - Gagebrook	1	F	3718
Bridgewater - Gagebrook	1	M	3405
Brighton - Pontville	0	F	74
Brighton - Pontville	0	M	57
Brighton - Pontville	1	F	3131
Brighton - Pontville	1	M	2998
Old Beach - Otago	0	F	160
Old Beach - Otago	0	M	144
Old Beach - Otago	1	F	2313
Old Beach - Otago	1	M	2259
Bellerive - Rosny	0	F	443
Bellerive - Rosny	0	M	399
Bellerive - Rosny	1	F	2867
Bellerive - Rosny	1	M	2556
Cambridge	0	F	145
Cambridge	0	M	151
Cambridge	1	F	4015
Cambridge	1	M	4057
Geilston Bay - Risdon	0	F	117
Geilston Bay - Risdon	0	M	111
Geilston Bay - Risdon	1	F	1633
Geilston Bay - Risdon	1	M	1520
Howrah - Tranmere	0	F	556
Howrah - Tranmere	0	M	516
Howrah - Tranmere	1	F	5379
Howrah - Tranmere	1	M	4907
Lindisfarne - Rose Bay	0	F	421
Lindisfarne - Rose Bay	0	M	460
Lindisfarne - Rose Bay	1	F	3580
Lindisfarne - Rose Bay	1	M	3085
Mornington - Warrane	0	F	347
Mornington - Warrane	0	M	356
Mornington - Warrane	1	F	2087
Mornington - Warrane	1	M	2003
Risdon Vale	0	F	66
Risdon Vale	0	M	67
Risdon Vale	1	F	1346
Risdon Vale	1	M	1280
Rokeby	0	F	392
Rokeby	0	M	389
Rokeby	1	F	3545
Rokeby	1	M	3083
South Arm	0	F	59
South Arm	0	M	40
South Arm	1	F	2165
South Arm	1	M	2184
Austins Ferry - Granton	0	F	167
Austins Ferry - Granton	0	M	168
Austins Ferry - Granton	1	F	1930
Austins Ferry - Granton	1	M	1937
Berriedale - Chigwell	0	F	264
Berriedale - Chigwell	0	M	297
Berriedale - Chigwell	1	F	2474
Berriedale - Chigwell	1	M	2401
Claremont (Tas.)	0	F	420
Claremont (Tas.)	0	M	432
Claremont (Tas.)	1	F	3669
Claremont (Tas.)	1	M	3448
Derwent Park - Lutana	0	F	436
Derwent Park - Lutana	0	M	509
Derwent Park - Lutana	1	F	1800
Derwent Park - Lutana	1	M	1675
Glenorchy	0	F	1506
Glenorchy	0	M	1652
Glenorchy	1	F	4370
Glenorchy	1	M	4047
Montrose - Rosetta	0	F	437
Montrose - Rosetta	0	M	454
Montrose - Rosetta	1	F	2105
Montrose - Rosetta	1	M	1937
Moonah	0	F	672
Moonah	0	M	755
Moonah	1	F	2065
Moonah	1	M	1978
New Norfolk	0	F	87
New Norfolk	0	M	92
New Norfolk	1	F	3411
New Norfolk	1	M	3263
West Moonah	0	F	635
West Moonah	0	M	677
West Moonah	1	F	1459
West Moonah	1	M	1444
Kingston - Huntingfield	0	F	1246
Kingston - Huntingfield	0	M	1118
Kingston - Huntingfield	1	F	5565
Kingston - Huntingfield	1	M	5151
Kingston Beach - Blackmans Bay	0	F	581
Kingston Beach - Blackmans Bay	0	M	499
Kingston Beach - Blackmans Bay	1	F	5018
Kingston Beach - Blackmans Bay	1	M	4654
Margate - Snug	0	F	191
Margate - Snug	0	M	168
Margate - Snug	1	F	3973
Margate - Snug	1	M	3861
Taroona - Bonnet Hill	0	F	211
Taroona - Bonnet Hill	0	M	165
Taroona - Bonnet Hill	1	F	1662
Taroona - Bonnet Hill	1	M	1506
Hobart	0	F	1175
Hobart	0	M	994
Hobart	1	F	3178
Hobart	1	M	3019
Lenah Valley - Mount Stuart	0	F	738
Lenah Valley - Mount Stuart	0	M	759
Lenah Valley - Mount Stuart	1	F	3798
Lenah Valley - Mount Stuart	1	M	3496
Mount Nelson - Dynnyrne	0	F	591
Mount Nelson - Dynnyrne	0	M	589
Mount Nelson - Dynnyrne	1	F	1844
Mount Nelson - Dynnyrne	1	M	1840
New Town	0	F	743
New Town	0	M	685
New Town	1	F	2493
New Town	1	M	2375
Sandy Bay	0	F	1711
Sandy Bay	0	M	1645
Sandy Bay	1	F	4372
Sandy Bay	1	M	4132
South Hobart - Fern Tree	0	F	466
South Hobart - Fern Tree	0	M	451
South Hobart - Fern Tree	1	F	2821
South Hobart - Fern Tree	1	M	2676
West Hobart	0	F	450
West Hobart	0	M	425
West Hobart	1	F	2766
West Hobart	1	M	2551
Dodges Ferry - Lewisham	0	F	124
Dodges Ferry - Lewisham	0	M	79
Dodges Ferry - Lewisham	1	F	3814
Dodges Ferry - Lewisham	1	M	3903
Sorell - Richmond	0	F	253
Sorell - Richmond	0	M	242
Sorell - Richmond	1	F	4684
Sorell - Richmond	1	M	4344
Invermay	0	F	239
Invermay	0	M	283
Invermay	1	F	1301
Invermay	1	M	1251
Kings Meadows - Punchbowl	0	F	225
Kings Meadows - Punchbowl	0	M	231
Kings Meadows - Punchbowl	1	F	2292
Kings Meadows - Punchbowl	1	M	2019
Launceston	0	F	397
Launceston	0	M	391
Launceston	1	F	2251
Launceston	1	M	2101
Legana	0	F	120
Legana	0	M	132
Legana	1	F	2223
Legana	1	M	2154
Mowbray	0	F	533
Mowbray	0	M	616
Mowbray	1	F	1317
Mowbray	1	M	1343
Newnham - Mayfield	0	F	900
Newnham - Mayfield	0	M	1029
Newnham - Mayfield	1	F	3655
Newnham - Mayfield	1	M	3474
Newstead	0	F	233
Newstead	0	M	217
Newstead	1	F	2517
Newstead	1	M	2221
Norwood (Tas.)	0	F	119
Norwood (Tas.)	0	M	120
Norwood (Tas.)	1	F	1928
Norwood (Tas.)	1	M	1740
Prospect Vale - Blackstone	0	F	221
Prospect Vale - Blackstone	0	M	195
Prospect Vale - Blackstone	1	F	3260
Prospect Vale - Blackstone	1	M	2893
Ravenswood	0	F	58
Ravenswood	0	M	75
Ravenswood	1	F	1763
Ravenswood	1	M	1610
Riverside	0	F	345
Riverside	0	M	342
Riverside	1	F	3279
Riverside	1	M	3055
South Launceston	0	F	322
South Launceston	0	M	316
South Launceston	1	F	2119
South Launceston	1	M	1865
Summerhill - Prospect	0	F	175
Summerhill - Prospect	0	M	133
Summerhill - Prospect	1	F	2347
Summerhill - Prospect	1	M	2095
Trevallyn	0	F	204
Trevallyn	0	M	176
Trevallyn	1	F	2201
Trevallyn	1	M	2126
Waverley - St Leonards	0	F	68
Waverley - St Leonards	0	M	61
Waverley - St Leonards	1	F	1845
Waverley - St Leonards	1	M	1801
West Launceston	0	F	171
West Launceston	0	M	152
West Launceston	1	F	1955
West Launceston	1	M	1827
Youngtown - Relbia	0	F	125
Youngtown - Relbia	0	M	127
Youngtown - Relbia	1	F	2391
Youngtown - Relbia	1	M	2160
Beauty Point - Beaconsfield	0	F	30
Beauty Point - Beaconsfield	0	M	27
Beauty Point - Beaconsfield	1	F	1835
Beauty Point - Beaconsfield	1	M	1861
Deloraine	0	F	140
Deloraine	0	M	171
Deloraine	1	F	2749
Deloraine	1	M	2687
Grindelwald - Lanena	0	F	108
Grindelwald - Lanena	0	M	95
Grindelwald - Lanena	1	F	2812
Grindelwald - Lanena	1	M	2756
Hadspen - Carrick	0	F	27
Hadspen - Carrick	0	M	12
Hadspen - Carrick	1	F	1725
Hadspen - Carrick	1	M	1714
Westbury	0	F	56
Westbury	0	M	37
Westbury	1	F	2007
Westbury	1	M	2035
Dilston - Lilydale	0	F	65
Dilston - Lilydale	0	M	63
Dilston - Lilydale	1	F	1895
Dilston - Lilydale	1	M	2039
George Town	0	F	101
George Town	0	M	79
George Town	1	F	3223
George Town	1	M	3287
Longford	0	F	64
Longford	0	M	61
Longford	1	F	2097
Longford	1	M	1974
Northern Midlands	0	F	35
Northern Midlands	0	M	45
Northern Midlands	1	F	1659
Northern Midlands	1	M	1679
Perth - Evandale	0	F	67
Perth - Evandale	0	M	60
Perth - Evandale	1	F	2630
Perth - Evandale	1	M	2556
St Helens - Scamander	0	F	114
St Helens - Scamander	0	M	91
St Helens - Scamander	1	F	2989
St Helens - Scamander	1	M	3106
Flinders and Cape Barren Islands	0	F	15
Flinders and Cape Barren Islands	0	M	10
Flinders and Cape Barren Islands	1	F	400
Flinders and Cape Barren Islands	1	M	432
Scottsdale - Bridport	0	F	74
Scottsdale - Bridport	0	M	82
Scottsdale - Bridport	1	F	3133
Scottsdale - Bridport	1	M	3066
Central Highlands	0	F	41
Central Highlands	0	M	35
Central Highlands	1	F	979
Central Highlands	1	M	1155
Derwent Valley	0	F	31
Derwent Valley	0	M	31
Derwent Valley	1	F	1418
Derwent Valley	1	M	1606
Southern Midlands	0	F	50
Southern Midlands	0	M	42
Southern Midlands	1	F	2931
Southern Midlands	1	M	3130
Wilderness - East	1	F	3
Bruny Island - Kettering	0	F	89
Bruny Island - Kettering	0	M	77
Bruny Island - Kettering	1	F	1497
Bruny Island - Kettering	1	M	1579
Cygnet	0	F	111
Cygnet	0	M	89
Cygnet	1	F	2169
Cygnet	1	M	2106
Geeveston - Dover	0	F	87
Geeveston - Dover	0	M	70
Geeveston - Dover	1	F	1747
Geeveston - Dover	1	M	1856
Huonville - Franklin	0	F	213
Huonville - Franklin	0	M	177
Huonville - Franklin	1	F	4244
Huonville - Franklin	1	M	4187
Forestier - Tasman	0	F	40
Forestier - Tasman	0	M	36
Forestier - Tasman	1	F	1102
Forestier - Tasman	1	M	1193
Triabunna - Bicheno	0	F	161
Triabunna - Bicheno	0	M	166
Triabunna - Bicheno	1	F	2097
Triabunna - Bicheno	1	M	2207
Acton - Upper Burnie	0	F	68
Acton - Upper Burnie	0	M	55
Acton - Upper Burnie	1	F	1548
Acton - Upper Burnie	1	M	1399
Burnie - Ulverstone Surrounds	0	F	42
Burnie - Ulverstone Surrounds	0	M	36
Burnie - Ulverstone Surrounds	1	F	2369
Burnie - Ulverstone Surrounds	1	M	2472
Burnie - Wivenhoe	0	F	108
Burnie - Wivenhoe	0	M	118
Burnie - Wivenhoe	1	F	1685
Burnie - Wivenhoe	1	M	1628
Parklands - Camdale	0	F	228
Parklands - Camdale	0	M	193
Parklands - Camdale	1	F	3216
Parklands - Camdale	1	M	2831
Penguin - Sulphur Creek	0	F	62
Penguin - Sulphur Creek	0	M	61
Penguin - Sulphur Creek	1	F	2594
Penguin - Sulphur Creek	1	M	2451
Romaine - Havenview	0	F	68
Romaine - Havenview	0	M	65
Romaine - Havenview	1	F	1683
Romaine - Havenview	1	M	1579
Somerset	0	F	63
Somerset	0	M	35
Somerset	1	F	1973
Somerset	1	M	1783
Ulverstone	0	F	109
Ulverstone	0	M	83
Ulverstone	1	F	3471
Ulverstone	1	M	3090
West Ulverstone	0	F	66
West Ulverstone	0	M	50
West Ulverstone	1	F	2188
West Ulverstone	1	M	1941
Wynyard	0	F	83
Wynyard	0	M	57
Wynyard	1	F	3092
Wynyard	1	M	2840
Devonport	0	F	473
Devonport	0	M	425
Devonport	1	F	6819
Devonport	1	M	6116
East Devonport	0	F	163
East Devonport	0	M	161
East Devonport	1	F	2280
East Devonport	1	M	2120
Latrobe	0	F	129
Latrobe	0	M	116
Latrobe	1	F	2524
Latrobe	1	M	2343
Miandetta - Don	0	F	95
Miandetta - Don	0	M	84
Miandetta - Don	1	F	1760
Miandetta - Don	1	M	1629
Port Sorell	0	F	94
Port Sorell	0	M	77
Port Sorell	1	F	3071
Port Sorell	1	M	2884
Quoiba - Spreyton	0	F	47
Quoiba - Spreyton	0	M	39
Quoiba - Spreyton	1	F	1437
Quoiba - Spreyton	1	M	1509
Sheffield - Railton	0	F	137
Sheffield - Railton	0	M	132
Sheffield - Railton	1	F	2837
Sheffield - Railton	1	M	2984
Turners Beach - Forth	0	F	52
Turners Beach - Forth	0	M	49
Turners Beach - Forth	1	F	1613
Turners Beach - Forth	1	M	1592
King Island	0	F	51
King Island	0	M	50
King Island	1	F	632
King Island	1	M	711
North West	0	F	71
North West	0	M	102
North West	1	F	1755
North West	1	M	1905
Smithton	0	F	63
Smithton	0	M	117
Smithton	1	F	1737
Smithton	1	M	1695
Waratah	0	F	50
Waratah	0	M	44
Waratah	1	F	1700
Waratah	1	M	1770
West Coast (Tas.)	0	F	92
West Coast (Tas.)	0	M	78
West Coast (Tas.)	1	F	1754
West Coast (Tas.)	1	M	1902
Migratory - Offshore - Shipping (Tas.)	1	M	12
No usual address (Tas.)	0	F	41
No usual address (Tas.)	0	M	33
No usual address (Tas.)	1	F	459
No usual address (Tas.)	1	M	525
Darwin Airport	0	M	3
Darwin Airport	1	M	5
Darwin City	0	F	1277
Darwin City	0	M	1252
Darwin City	1	F	1656
Darwin City	1	M	2064
Fannie Bay - The Gardens	0	F	401
Fannie Bay - The Gardens	0	M	331
Fannie Bay - The Gardens	1	F	1334
Fannie Bay - The Gardens	1	M	1242
Larrakeyah	0	F	565
Larrakeyah	0	M	558
Larrakeyah	1	F	1123
Larrakeyah	1	M	1260
Ludmilla - The Narrows	0	F	318
Ludmilla - The Narrows	0	M	259
Ludmilla - The Narrows	1	F	883
Ludmilla - The Narrows	1	M	889
Parap	0	F	363
Parap	0	M	317
Parap	1	F	989
Parap	1	M	972
Stuart Park	0	F	637
Stuart Park	0	M	586
Stuart Park	1	F	1260
Stuart Park	1	M	1278
Woolner - Bayview - Winnellie	0	F	391
Woolner - Bayview - Winnellie	0	M	376
Woolner - Bayview - Winnellie	1	F	922
Woolner - Bayview - Winnellie	1	M	991
Alawa	0	F	374
Alawa	0	M	344
Alawa	1	F	577
Alawa	1	M	586
Anula	0	F	295
Anula	0	M	216
Anula	1	F	839
Anula	1	M	835
Berrimah	0	F	324
Berrimah	0	M	315
Berrimah	1	F	391
Berrimah	1	M	450
Brinkin - Nakara	0	F	795
Brinkin - Nakara	0	M	755
Brinkin - Nakara	1	F	787
Brinkin - Nakara	1	M	851
Coconut Grove	0	F	610
Coconut Grove	0	M	550
Coconut Grove	1	F	736
Coconut Grove	1	M	717
East Arm	0	F	4
East Arm	0	M	3
East Arm	1	F	6
East Arm	1	M	10
Jingili	0	F	210
Jingili	0	M	163
Jingili	1	F	680
Jingili	1	M	686
Karama	0	F	842
Karama	0	M	767
Karama	1	F	1403
Karama	1	M	1383
Leanyer	0	F	725
Leanyer	0	M	661
Leanyer	1	F	1408
Leanyer	1	M	1442
Lyons (NT)	0	F	1183
Lyons (NT)	0	M	1094
Lyons (NT)	1	F	1671
Lyons (NT)	1	M	1733
Malak - Marrara	0	F	523
Malak - Marrara	0	M	486
Malak - Marrara	1	F	1465
Malak - Marrara	1	M	1471
Millner	0	F	509
Millner	0	M	439
Millner	1	F	700
Millner	1	M	674
Moil	0	F	325
Moil	0	M	298
Moil	1	F	610
Moil	1	M	614
Nightcliff	0	F	586
Nightcliff	0	M	596
Nightcliff	1	F	1262
Nightcliff	1	M	1167
Rapid Creek	0	F	452
Rapid Creek	0	M	464
Rapid Creek	1	F	1140
Rapid Creek	1	M	1061
Tiwi	0	F	363
Tiwi	0	M	314
Tiwi	1	F	789
Tiwi	1	M	751
Wagaman	0	F	443
Wagaman	0	M	460
Wagaman	1	F	472
Wagaman	1	M	506
Wanguri	0	F	268
Wanguri	0	M	252
Wanguri	1	F	562
Wanguri	1	M	594
Wulagi	0	F	279
Wulagi	0	M	204
Wulagi	1	F	866
Wulagi	1	M	902
Howard Springs	0	F	126
Howard Springs	0	M	167
Howard Springs	1	F	1472
Howard Springs	1	M	1898
Humpty Doo	0	F	274
Humpty Doo	0	M	169
Humpty Doo	1	F	3503
Humpty Doo	1	M	3805
Koolpinyah	1	F	3
Koolpinyah	1	M	10
Virginia	0	F	134
Virginia	0	M	102
Virginia	1	F	1291
Virginia	1	M	1349
Weddell	0	F	145
Weddell	0	M	126
Weddell	1	F	1543
Weddell	1	M	1712
Bakewell	0	F	314
Bakewell	0	M	249
Bakewell	1	F	1155
Bakewell	1	M	1127
Driver	0	F	299
Driver	0	M	236
Driver	1	F	986
Driver	1	M	966
Durack - Marlow Lagoon	0	F	387
Durack - Marlow Lagoon	0	M	361
Durack - Marlow Lagoon	1	F	1738
Durack - Marlow Lagoon	1	M	1764
Gray	0	F	306
Gray	0	M	224
Gray	1	F	1003
Gray	1	M	1115
Moulden	0	F	187
Moulden	0	M	154
Moulden	1	F	1060
Moulden	1	M	1090
Palmerston - North	0	F	363
Palmerston - North	0	M	292
Palmerston - North	1	F	1809
Palmerston - North	1	M	1703
Palmerston - South	0	F	941
Palmerston - South	0	M	830
Palmerston - South	1	F	2169
Palmerston - South	1	M	2051
Rosebery - Bellamack	0	F	580
Rosebery - Bellamack	0	M	508
Rosebery - Bellamack	1	F	2397
Rosebery - Bellamack	1	M	2426
Woodroffe	0	F	235
Woodroffe	0	M	179
Woodroffe	1	F	1183
Woodroffe	1	M	1255
Charles	0	F	474
Charles	0	M	423
Charles	1	F	1520
Charles	1	M	1494
East Side	0	F	674
East Side	0	M	628
East Side	1	F	1981
East Side	1	M	1819
Flynn (NT)	0	F	679
Flynn (NT)	0	M	612
Flynn (NT)	1	F	1501
Flynn (NT)	1	M	1462
Larapinta	0	F	644
Larapinta	0	M	573
Larapinta	1	F	1763
Larapinta	1	M	1674
Mount Johns	0	F	564
Mount Johns	0	M	507
Mount Johns	1	F	1324
Mount Johns	1	M	1318
Petermann - Simpson	0	F	444
Petermann - Simpson	0	M	473
Petermann - Simpson	1	F	377
Petermann - Simpson	1	M	394
Ross	0	F	314
Ross	0	M	244
Ross	1	F	884
Ross	1	M	921
Sandover - Plenty	0	F	1237
Sandover - Plenty	0	M	1106
Sandover - Plenty	1	F	347
Sandover - Plenty	1	M	399
Tanami	0	F	1243
Tanami	0	M	1124
Tanami	1	F	146
Tanami	1	M	161
Yuendumu - Anmatjere	0	F	773
Yuendumu - Anmatjere	0	M	723
Yuendumu - Anmatjere	1	F	114
Yuendumu - Anmatjere	1	M	122
Barkly	0	F	608
Barkly	0	M	597
Barkly	1	F	410
Barkly	1	M	474
Tennant Creek	0	F	553
Tennant Creek	0	M	524
Tennant Creek	1	F	809
Tennant Creek	1	M	817
Alligator	0	F	352
Alligator	0	M	301
Alligator	1	F	1301
Alligator	1	M	1551
Daly	0	F	548
Daly	0	M	554
Daly	1	F	267
Daly	1	M	327
Thamarrurr	0	F	918
Thamarrurr	0	M	885
Thamarrurr	1	F	129
Thamarrurr	1	M	115
Tiwi Islands	0	F	977
Tiwi Islands	0	M	953
Tiwi Islands	1	F	152
Tiwi Islands	1	M	137
West Arnhem	0	F	2302
West Arnhem	0	M	2308
West Arnhem	1	F	177
West Arnhem	1	M	218
Anindilyakwa	0	F	780
Anindilyakwa	0	M	755
Anindilyakwa	1	F	312
Anindilyakwa	1	M	348
East Arnhem	0	F	3218
East Arnhem	0	M	3115
East Arnhem	1	F	197
East Arnhem	1	M	199
Nhulunbuy	0	F	196
Nhulunbuy	0	M	162
Nhulunbuy	1	F	1066
Nhulunbuy	1	M	1098
Elsey	0	F	797
Elsey	0	M	746
Elsey	1	F	258
Elsey	1	M	279
Gulf	0	F	1350
Gulf	0	M	1282
Gulf	1	F	513
Gulf	1	M	544
Katherine	0	F	927
Katherine	0	M	866
Katherine	1	F	3044
Katherine	1	M	3275
Victoria River	0	F	909
Victoria River	0	M	872
Victoria River	1	F	275
Victoria River	1	M	308
Migratory - Offshore - Shipping (NT)	0	M	10
Migratory - Offshore - Shipping (NT)	1	F	5
Migratory - Offshore - Shipping (NT)	1	M	53
No usual address (NT)	0	F	298
No usual address (NT)	0	M	253
No usual address (NT)	1	F	745
No usual address (NT)	1	M	861
Aranda	0	F	204
Aranda	0	M	192
Aranda	1	F	1087
Aranda	1	M	1034
Belconnen	0	F	2048
Belconnen	0	M	1887
Belconnen	1	F	2032
Belconnen	1	M	2096
Bruce	0	F	1296
Bruce	0	M	1238
Bruce	1	F	2475
Bruce	1	M	2243
Charnwood	0	F	280
Charnwood	0	M	262
Charnwood	1	F	1204
Charnwood	1	M	1173
Cook	0	F	234
Cook	0	M	213
Cook	1	F	1277
Cook	1	M	1126
Dunlop	0	F	782
Dunlop	0	M	651
Dunlop	1	F	2754
Dunlop	1	M	2859
Evatt	0	F	456
Evatt	0	M	453
Evatt	1	F	2155
Evatt	1	M	2343
Florey	0	F	746
Florey	0	M	653
Florey	1	F	1649
Florey	1	M	1592
Flynn (ACT)	0	F	236
Flynn (ACT)	0	M	255
Flynn (ACT)	1	F	1527
Flynn (ACT)	1	M	1542
Fraser	0	F	90
Fraser	0	M	91
Fraser	1	F	923
Fraser	1	M	979
Giralang	0	F	343
Giralang	0	M	297
Giralang	1	F	1296
Giralang	1	M	1338
Gooromon	1	F	4
Gooromon	1	M	4
Hawker	0	F	284
Hawker	0	M	258
Hawker	1	F	1192
Hawker	1	M	1161
Higgins	0	F	303
Higgins	0	M	259
Higgins	1	F	1325
Higgins	1	M	1336
Holt	0	F	577
Holt	0	M	529
Holt	1	F	2198
Holt	1	M	2127
Kaleen	0	F	972
Kaleen	0	M	995
Kaleen	1	F	2645
Kaleen	1	M	2808
Latham	0	F	310
Latham	0	M	271
Latham	1	F	1509
Latham	1	M	1518
Lawson	0	F	650
Lawson	0	M	737
Lawson	1	F	588
Lawson	1	M	591
Macgregor (ACT)	0	F	906
Macgregor (ACT)	0	M	816
Macgregor (ACT)	1	F	2585
Macgregor (ACT)	1	M	2536
Macquarie	0	F	394
Macquarie	0	M	375
Macquarie	1	F	1109
Macquarie	1	M	1043
McKellar	0	F	387
McKellar	0	M	333
McKellar	1	F	960
McKellar	1	M	965
Melba	0	F	272
Melba	0	M	260
Melba	1	F	1372
Melba	1	M	1360
Page	0	F	377
Page	0	M	356
Page	1	F	1138
Page	1	M	998
Scullin	0	F	351
Scullin	0	M	354
Scullin	1	F	1105
Scullin	1	M	1123
Spence	0	F	160
Spence	0	M	124
Spence	1	F	1098
Spence	1	M	1107
Weetangera	0	F	233
Weetangera	0	M	260
Weetangera	1	F	1137
Weetangera	1	M	1096
Molonglo Corridor	1	F	11
Molonglo Corridor	1	M	6
Strathnairn	0	F	198
Strathnairn	0	M	179
Strathnairn	1	F	157
Strathnairn	1	M	143
West Belconnen	0	F	5
West Belconnen	1	F	9
West Belconnen	1	M	7
Hume	1	M	10
Kowen	1	F	12
Kowen	1	M	8
Canberra East	0	F	75
Canberra East	0	M	85
Canberra East	1	F	245
Canberra East	1	M	383
Canberra Airport	0	F	15
Canberra Airport	0	M	12
Canberra Airport	1	F	37
Canberra Airport	1	M	36
Majura	0	F	8
Majura	0	M	19
Majura	1	F	92
Majura	1	M	132
Amaroo	0	F	750
Amaroo	0	M	706
Amaroo	1	F	2247
Amaroo	1	M	2228
Bonner	0	F	1648
Bonner	0	M	1611
Bonner	1	F	1899
Bonner	1	M	1875
Casey	0	F	1075
Casey	0	M	1023
Casey	1	F	2097
Casey	1	M	2053
Crace	0	F	939
Crace	0	M	924
Crace	1	F	1454
Crace	1	M	1351
Forde	0	F	717
Forde	0	M	653
Forde	1	F	1453
Forde	1	M	1474
Franklin	0	F	1962
Franklin	0	M	2004
Franklin	1	F	1579
Franklin	1	M	1637
Gungahlin	0	F	1979
Gungahlin	0	M	2080
Gungahlin	1	F	2091
Gungahlin	1	M	2069
Hall	0	F	5
Hall	0	M	8
Hall	1	F	145
Hall	1	M	136
Harrison	0	F	1725
Harrison	0	M	1777
Harrison	1	F	2215
Harrison	1	M	2230
Mitchell	0	F	3
Ngunnawal	0	F	1491
Ngunnawal	0	M	1498
Ngunnawal	1	F	3893
Ngunnawal	1	M	3705
Nicholls	0	F	833
Nicholls	0	M	817
Nicholls	1	F	2440
Nicholls	1	M	2465
Palmerston	0	F	891
Palmerston	0	M	844
Palmerston	1	F	1834
Palmerston	1	M	1820
Jacka	0	F	187
Jacka	0	M	174
Jacka	1	F	165
Jacka	1	M	160
Kenny	1	F	3
Kenny	1	M	3
Moncrieff	0	F	1252
Moncrieff	0	M	1288
Moncrieff	1	F	1256
Moncrieff	1	M	1263
Taylor	0	F	705
Taylor	0	M	702
Taylor	1	F	360
Taylor	1	M	344
Throsby	0	F	700
Throsby	0	M	726
Throsby	1	F	435
Throsby	1	M	473
Acton	0	F	272
Acton	0	M	292
Acton	1	F	1009
Acton	1	M	771
Ainslie	0	F	381
Ainslie	0	M	299
Ainslie	1	F	2362
Ainslie	1	M	2148
Braddon	0	F	899
Braddon	0	M	790
Braddon	1	F	2141
Braddon	1	M	2237
Civic	0	F	993
Civic	0	M	837
Civic	1	F	1147
Civic	1	M	1310
Dickson	0	F	431
Dickson	0	M	406
Dickson	1	F	1195
Dickson	1	M	1137
Downer	0	F	514
Downer	0	M	487
Downer	1	F	1618
Downer	1	M	1496
Hackett	0	F	231
Hackett	0	M	193
Hackett	1	F	1389
Hackett	1	M	1299
Lyneham	0	F	819
Lyneham	0	M	693
Lyneham	1	F	1981
Lyneham	1	M	1876
O'Connor (ACT)	0	F	527
O'Connor (ACT)	0	M	486
O'Connor (ACT)	1	F	2393
O'Connor (ACT)	1	M	2344
Turner	0	F	603
Turner	0	M	504
Turner	1	F	1662
Turner	1	M	1540
Watson	0	F	684
Watson	0	M	640
Watson	1	F	2663
Watson	1	M	2498
Campbell	0	F	346
Campbell	0	M	308
Campbell	1	F	1842
Campbell	1	M	1824
Duntroon	0	F	59
Duntroon	0	M	136
Duntroon	1	F	478
Duntroon	1	M	951
Reid	0	F	138
Reid	0	M	152
Reid	1	F	549
Reid	1	M	601
Deakin	0	F	300
Deakin	0	M	246
Deakin	1	F	1322
Deakin	1	M	1123
Forrest	0	F	177
Forrest	0	M	171
Forrest	1	F	737
Forrest	1	M	682
Griffith (ACT)	0	F	590
Griffith (ACT)	0	M	457
Griffith (ACT)	1	F	2020
Griffith (ACT)	1	M	2061
Narrabundah	0	F	750
Narrabundah	0	M	732
Narrabundah	1	F	2348
Narrabundah	1	M	2168
Parkes (ACT) - South	1	F	4
Red Hill (ACT)	0	F	383
Red Hill (ACT)	0	M	347
Red Hill (ACT)	1	F	1137
Red Hill (ACT)	1	M	1178
Yarralumla	0	F	292
Yarralumla	0	M	231
Yarralumla	1	F	1268
Yarralumla	1	M	1202
Barton	0	F	196
Barton	0	M	134
Barton	1	F	683
Barton	1	M	697
Fyshwick	0	F	4
Fyshwick	0	M	3
Fyshwick	1	F	13
Fyshwick	1	M	23
Kingston (ACT)	0	F	613
Kingston (ACT)	0	M	494
Kingston (ACT)	1	F	2500
Kingston (ACT)	1	M	2355
Banks	0	F	403
Banks	0	M	365
Banks	1	F	2088
Banks	1	M	2109
Bonython	0	F	440
Bonython	0	M	387
Bonython	1	F	1528
Bonython	1	M	1354
Calwell	0	F	424
Calwell	0	M	353
Calwell	1	F	2423
Calwell	1	M	2342
Chisholm	0	F	374
Chisholm	0	M	354
Chisholm	1	F	2175
Chisholm	1	M	2186
Conder	0	F	406
Conder	0	M	353
Conder	1	F	2121
Conder	1	M	2100
Fadden	0	F	233
Fadden	0	M	224
Fadden	1	F	1245
Fadden	1	M	1260
Gilmore	0	F	212
Gilmore	0	M	192
Gilmore	1	F	1082
Gilmore	1	M	1160
Gordon (ACT)	0	F	654
Gordon (ACT)	0	M	574
