SA3_NAME16	Age	MaritalStatus	Sex	responses
Clarence Valley	65-74	Divorced	M	780
Clarence Valley	65-74	Married	F	2399
Clarence Valley	65-74	Married	M	2590
Clarence Valley	65-74	Separated	F	159
Clarence Valley	65-74	Separated	M	235
Clarence Valley	65-74	Widowed	F	538
Clarence Valley	65-74	Widowed	M	211
Clarence Valley	75-84	Divorced	F	276
Clarence Valley	75-84	Divorced	M	302
Clarence Valley	75-84	Married	F	1153
Clarence Valley	75-84	Married	M	1539
Clarence Valley	75-84	Separated	F	38
Clarence Valley	75-84	Separated	M	65
Clarence Valley	75-84	Widowed	F	853
Clarence Valley	75-84	Widowed	M	242
Clarence Valley	85+	Divorced	F	53
Clarence Valley	85+	Divorced	M	48
Clarence Valley	85+	Married	F	209
Clarence Valley	85+	Married	M	359
Clarence Valley	85+	Separated	F	4
Clarence Valley	85+	Separated	M	11
Clarence Valley	85+	Widowed	F	773
Clarence Valley	85+	Widowed	M	228
Coffs Harbour	15-19	Divorced	F	3
Coffs Harbour	15-19	Married	M	5
Coffs Harbour	20-24	Divorced	F	3
Coffs Harbour	20-24	Married	F	102
Coffs Harbour	20-24	Married	M	51
Coffs Harbour	20-24	Separated	F	12
Coffs Harbour	20-24	Separated	M	6
Coffs Harbour	20-24	Widowed	M	3
Coffs Harbour	25-34	Divorced	F	127
Coffs Harbour	25-34	Divorced	M	62
Coffs Harbour	25-34	Married	F	1761
Coffs Harbour	25-34	Married	M	1330
Coffs Harbour	25-34	Separated	F	157
Coffs Harbour	25-34	Separated	M	92
Coffs Harbour	25-34	Widowed	F	13
Coffs Harbour	25-34	Widowed	M	5
Coffs Harbour	35-44	Divorced	F	440
Coffs Harbour	35-44	Divorced	M	270
Coffs Harbour	35-44	Married	F	2943
Coffs Harbour	35-44	Married	M	2638
Coffs Harbour	35-44	Separated	F	326
Coffs Harbour	35-44	Separated	M	209
Coffs Harbour	35-44	Widowed	F	36
Coffs Harbour	35-44	Widowed	M	12
Coffs Harbour	45-54	Divorced	F	1006
Coffs Harbour	45-54	Divorced	M	697
Coffs Harbour	45-54	Married	F	3205
Coffs Harbour	45-54	Married	M	3033
Coffs Harbour	45-54	Separated	F	432
Coffs Harbour	45-54	Separated	M	314
Coffs Harbour	45-54	Widowed	F	162
Coffs Harbour	45-54	Widowed	M	37
Coffs Harbour	55-64	Divorced	F	1513
Coffs Harbour	55-64	Divorced	M	1106
Coffs Harbour	55-64	Married	F	3599
Coffs Harbour	55-64	Married	M	3407
Coffs Harbour	55-64	Separated	F	422
Coffs Harbour	55-64	Separated	M	321
Coffs Harbour	55-64	Widowed	F	358
Coffs Harbour	55-64	Widowed	M	106
Coffs Harbour	65-74	Divorced	F	1347
Coffs Harbour	65-74	Divorced	M	1117
Coffs Harbour	65-74	Married	F	3492
Coffs Harbour	65-74	Married	M	3805
Coffs Harbour	65-74	Separated	F	257
Coffs Harbour	65-74	Separated	M	293
Coffs Harbour	65-74	Widowed	F	788
Coffs Harbour	65-74	Widowed	M	240
Coffs Harbour	75-84	Divorced	F	565
Coffs Harbour	75-84	Divorced	M	420
Coffs Harbour	75-84	Married	F	1659
Coffs Harbour	75-84	Married	M	2159
Coffs Harbour	75-84	Separated	F	63
Coffs Harbour	75-84	Separated	M	95
Coffs Harbour	75-84	Widowed	F	1264
Coffs Harbour	75-84	Widowed	M	342
Coffs Harbour	85+	Divorced	F	115
Coffs Harbour	85+	Divorced	M	76
Coffs Harbour	85+	Married	F	309
Coffs Harbour	85+	Married	M	611
Coffs Harbour	85+	Separated	F	12
Coffs Harbour	85+	Separated	M	22
Coffs Harbour	85+	Widowed	F	1174
Coffs Harbour	85+	Widowed	M	329
Bourke - Cobar - Coonamble	15-19	Married	M	8
Bourke - Cobar - Coonamble	20-24	Married	F	18
Bourke - Cobar - Coonamble	20-24	Married	M	18
Bourke - Cobar - Coonamble	25-34	Divorced	F	28
Bourke - Cobar - Coonamble	25-34	Divorced	M	19
Bourke - Cobar - Coonamble	25-34	Married	F	469
Bourke - Cobar - Coonamble	25-34	Married	M	373
Bourke - Cobar - Coonamble	25-34	Separated	F	38
Bourke - Cobar - Coonamble	25-34	Separated	M	13
Bourke - Cobar - Coonamble	25-34	Widowed	F	7
Bourke - Cobar - Coonamble	25-34	Widowed	M	3
Bourke - Cobar - Coonamble	35-44	Divorced	F	61
Bourke - Cobar - Coonamble	35-44	Divorced	M	62
Bourke - Cobar - Coonamble	35-44	Married	F	581
Bourke - Cobar - Coonamble	35-44	Married	M	525
Bourke - Cobar - Coonamble	35-44	Separated	F	52
Bourke - Cobar - Coonamble	35-44	Separated	M	41
Bourke - Cobar - Coonamble	35-44	Widowed	F	6
Bourke - Cobar - Coonamble	35-44	Widowed	M	4
Bourke - Cobar - Coonamble	45-54	Divorced	F	145
Bourke - Cobar - Coonamble	45-54	Divorced	M	126
Bourke - Cobar - Coonamble	45-54	Married	F	652
Bourke - Cobar - Coonamble	45-54	Married	M	604
Bourke - Cobar - Coonamble	45-54	Separated	F	87
Bourke - Cobar - Coonamble	45-54	Separated	M	77
Bourke - Cobar - Coonamble	45-54	Widowed	F	30
Bourke - Cobar - Coonamble	45-54	Widowed	M	15
Bourke - Cobar - Coonamble	55-64	Divorced	F	218
Bourke - Cobar - Coonamble	55-64	Divorced	M	238
Bourke - Cobar - Coonamble	55-64	Married	F	770
Bourke - Cobar - Coonamble	55-64	Married	M	778
Bourke - Cobar - Coonamble	55-64	Separated	F	80
Bourke - Cobar - Coonamble	55-64	Separated	M	96
Bourke - Cobar - Coonamble	55-64	Widowed	F	99
Bourke - Cobar - Coonamble	55-64	Widowed	M	38
Bourke - Cobar - Coonamble	65-74	Divorced	F	156
Bourke - Cobar - Coonamble	65-74	Divorced	M	218
Bourke - Cobar - Coonamble	65-74	Married	F	561
Bourke - Cobar - Coonamble	65-74	Married	M	649
Bourke - Cobar - Coonamble	65-74	Separated	F	55
Bourke - Cobar - Coonamble	65-74	Separated	M	121
Bourke - Cobar - Coonamble	65-74	Widowed	F	185
Bourke - Cobar - Coonamble	65-74	Widowed	M	97
Bourke - Cobar - Coonamble	75-84	Divorced	F	59
Bourke - Cobar - Coonamble	75-84	Divorced	M	100
Bourke - Cobar - Coonamble	75-84	Married	F	250
Bourke - Cobar - Coonamble	75-84	Married	M	351
Bourke - Cobar - Coonamble	75-84	Separated	F	22
Bourke - Cobar - Coonamble	75-84	Separated	M	30
Bourke - Cobar - Coonamble	75-84	Widowed	F	325
Bourke - Cobar - Coonamble	75-84	Widowed	M	113
Bourke - Cobar - Coonamble	85+	Divorced	F	11
Bourke - Cobar - Coonamble	85+	Divorced	M	11
Bourke - Cobar - Coonamble	85+	Married	F	45
Bourke - Cobar - Coonamble	85+	Married	M	71
Bourke - Cobar - Coonamble	85+	Separated	M	4
Bourke - Cobar - Coonamble	85+	Widowed	F	212
Bourke - Cobar - Coonamble	85+	Widowed	M	64
Broken Hill and Far West	15-19	Married	F	3
Broken Hill and Far West	20-24	Married	F	11
Broken Hill and Far West	20-24	Married	M	6
Broken Hill and Far West	25-34	Divorced	F	33
Broken Hill and Far West	25-34	Divorced	M	19
Broken Hill and Far West	25-34	Married	F	322
Broken Hill and Far West	25-34	Married	M	234
Broken Hill and Far West	25-34	Separated	F	36
Broken Hill and Far West	25-34	Separated	M	22
Broken Hill and Far West	35-44	Divorced	F	80
Broken Hill and Far West	35-44	Divorced	M	58
Broken Hill and Far West	35-44	Married	F	471
Broken Hill and Far West	35-44	Married	M	422
Broken Hill and Far West	35-44	Separated	F	78
Broken Hill and Far West	35-44	Separated	M	50
Broken Hill and Far West	35-44	Widowed	F	7
Broken Hill and Far West	45-54	Divorced	F	175
Broken Hill and Far West	45-54	Divorced	M	156
Broken Hill and Far West	45-54	Married	F	529
Broken Hill and Far West	45-54	Married	M	504
Broken Hill and Far West	45-54	Separated	F	75
Broken Hill and Far West	45-54	Separated	M	86
Broken Hill and Far West	45-54	Widowed	F	22
Broken Hill and Far West	45-54	Widowed	M	15
Broken Hill and Far West	55-64	Divorced	F	309
Broken Hill and Far West	55-64	Divorced	M	235
Broken Hill and Far West	55-64	Married	F	747
Broken Hill and Far West	55-64	Married	M	713
Broken Hill and Far West	55-64	Separated	F	88
Broken Hill and Far West	55-64	Separated	M	70
Broken Hill and Far West	55-64	Widowed	F	87
Broken Hill and Far West	55-64	Widowed	M	33
Broken Hill and Far West	65-74	Divorced	F	201
Broken Hill and Far West	65-74	Divorced	M	238
Broken Hill and Far West	65-74	Married	F	649
Broken Hill and Far West	65-74	Married	M	733
Broken Hill and Far West	65-74	Separated	F	46
Broken Hill and Far West	65-74	Separated	M	80
Broken Hill and Far West	65-74	Widowed	F	247
Broken Hill and Far West	65-74	Widowed	M	81
Broken Hill and Far West	75-84	Divorced	F	100
Broken Hill and Far West	75-84	Divorced	M	95
Broken Hill and Far West	75-84	Married	F	326
Broken Hill and Far West	75-84	Married	M	376
Broken Hill and Far West	75-84	Separated	F	21
Broken Hill and Far West	75-84	Separated	M	20
Broken Hill and Far West	75-84	Widowed	F	318
Broken Hill and Far West	75-84	Widowed	M	80
Broken Hill and Far West	85+	Divorced	F	23
Broken Hill and Far West	85+	Divorced	M	15
Broken Hill and Far West	85+	Married	F	58
Broken Hill and Far West	85+	Married	M	112
Broken Hill and Far West	85+	Separated	F	5
Broken Hill and Far West	85+	Separated	M	8
Broken Hill and Far West	85+	Widowed	F	307
Broken Hill and Far West	85+	Widowed	M	76
Dubbo	15-19	Married	M	4
Dubbo	20-24	Married	F	108
Dubbo	20-24	Married	M	52
Dubbo	20-24	Separated	F	13
Dubbo	20-24	Separated	M	4
Dubbo	20-24	Widowed	F	5
Dubbo	20-24	Widowed	M	6
Dubbo	25-34	Divorced	F	103
Dubbo	25-34	Divorced	M	56
Dubbo	25-34	Married	F	2028
Dubbo	25-34	Married	M	1731
Dubbo	25-34	Separated	F	151
Dubbo	25-34	Separated	M	93
Dubbo	25-34	Widowed	F	7
Dubbo	25-34	Widowed	M	6
Dubbo	35-44	Divorced	F	322
Dubbo	35-44	Divorced	M	197
Dubbo	35-44	Married	F	2456
Dubbo	35-44	Married	M	2388
Dubbo	35-44	Separated	F	222
Dubbo	35-44	Separated	M	181
Dubbo	35-44	Widowed	F	19
Dubbo	35-44	Widowed	M	12
Dubbo	45-54	Divorced	F	630
Dubbo	45-54	Divorced	M	506
Dubbo	45-54	Married	F	2358
Dubbo	45-54	Married	M	2353
Dubbo	45-54	Separated	F	276
Dubbo	45-54	Separated	M	181
Dubbo	45-54	Widowed	F	95
Dubbo	45-54	Widowed	M	39
Dubbo	55-64	Divorced	F	797
Dubbo	55-64	Divorced	M	684
Dubbo	55-64	Married	F	2716
Dubbo	55-64	Married	M	2675
Dubbo	55-64	Separated	F	288
Dubbo	55-64	Separated	M	277
Dubbo	55-64	Widowed	F	268
Dubbo	55-64	Widowed	M	97
Dubbo	65-74	Divorced	F	633
Dubbo	65-74	Divorced	M	613
Dubbo	65-74	Married	F	2251
Dubbo	65-74	Married	M	2390
Dubbo	65-74	Separated	F	170
Dubbo	65-74	Separated	M	202
Dubbo	65-74	Widowed	F	631
Dubbo	65-74	Widowed	M	236
Dubbo	75-84	Divorced	F	246
Dubbo	75-84	Divorced	M	258
Dubbo	75-84	Married	F	1119
Dubbo	75-84	Married	M	1471
Dubbo	75-84	Separated	F	47
Dubbo	75-84	Separated	M	82
Dubbo	75-84	Widowed	F	989
Dubbo	75-84	Widowed	M	313
Dubbo	85+	Divorced	F	53
Dubbo	85+	Divorced	M	38
Dubbo	85+	Married	F	172
Dubbo	85+	Married	M	381
Dubbo	85+	Separated	F	7
Dubbo	85+	Separated	M	8
Dubbo	85+	Widowed	F	826
Dubbo	85+	Widowed	M	266
Lower Hunter	15-19	Married	F	6
Lower Hunter	15-19	Married	M	3
Lower Hunter	15-19	Separated	M	6
Lower Hunter	20-24	Divorced	M	3
Lower Hunter	20-24	Married	F	129
Lower Hunter	20-24	Married	M	73
Lower Hunter	20-24	Separated	F	12
Lower Hunter	20-24	Separated	M	3
Lower Hunter	20-24	Widowed	F	3
Lower Hunter	25-34	Divorced	F	160
Lower Hunter	25-34	Divorced	M	129
Lower Hunter	25-34	Married	F	2409
Lower Hunter	25-34	Married	M	1994
Lower Hunter	25-34	Separated	F	212
Lower Hunter	25-34	Separated	M	139
Lower Hunter	25-34	Widowed	F	18
Lower Hunter	25-34	Widowed	M	12
Lower Hunter	35-44	Divorced	F	552
Lower Hunter	35-44	Divorced	M	401
Lower Hunter	35-44	Married	F	3325
Lower Hunter	35-44	Married	M	3190
Lower Hunter	35-44	Separated	F	385
Lower Hunter	35-44	Separated	M	328
Lower Hunter	35-44	Widowed	F	48
Lower Hunter	35-44	Widowed	M	9
Lower Hunter	45-54	Divorced	F	945
Lower Hunter	45-54	Divorced	M	801
Lower Hunter	45-54	Married	F	3522
Lower Hunter	45-54	Married	M	3384
Lower Hunter	45-54	Separated	F	420
Lower Hunter	45-54	Separated	M	370
Lower Hunter	45-54	Widowed	F	109
Lower Hunter	45-54	Widowed	M	36
Lower Hunter	55-64	Divorced	F	1164
Lower Hunter	55-64	Divorced	M	1031
Lower Hunter	55-64	Married	F	3668
Lower Hunter	55-64	Married	M	3675
Lower Hunter	55-64	Separated	F	326
Lower Hunter	55-64	Separated	M	328
Lower Hunter	55-64	Widowed	F	358
Lower Hunter	55-64	Widowed	M	132
Lower Hunter	65-74	Divorced	F	914
Lower Hunter	65-74	Divorced	M	805
Lower Hunter	65-74	Married	F	2894
Lower Hunter	65-74	Married	M	3344
Lower Hunter	65-74	Separated	F	157
Lower Hunter	65-74	Separated	M	248
Lower Hunter	65-74	Widowed	F	742
Lower Hunter	65-74	Widowed	M	268
Lower Hunter	75-84	Divorced	F	282
Lower Hunter	75-84	Divorced	M	293
Lower Hunter	75-84	Married	F	1087
Lower Hunter	75-84	Married	M	1567
Lower Hunter	75-84	Separated	F	41
Lower Hunter	75-84	Separated	M	63
Lower Hunter	75-84	Widowed	F	939
Lower Hunter	75-84	Widowed	M	318
Lower Hunter	85+	Divorced	F	60
Lower Hunter	85+	Divorced	M	44
Lower Hunter	85+	Married	F	186
Lower Hunter	85+	Married	M	319
Lower Hunter	85+	Separated	F	11
Lower Hunter	85+	Separated	M	14
Lower Hunter	85+	Widowed	F	783
Lower Hunter	85+	Widowed	M	229
Maitland	15-19	Married	M	4
Maitland	20-24	Divorced	F	4
Maitland	20-24	Divorced	M	5
Maitland	20-24	Married	F	109
Maitland	20-24	Married	M	68
Maitland	20-24	Separated	F	12
Maitland	20-24	Separated	M	4
Maitland	25-34	Divorced	F	176
Maitland	25-34	Divorced	M	124
Maitland	25-34	Married	F	2637
Maitland	25-34	Married	M	1991
Maitland	25-34	Separated	F	212
Maitland	25-34	Separated	M	127
Maitland	25-34	Widowed	F	19
Maitland	35-44	Divorced	F	532
Maitland	35-44	Divorced	M	383
Maitland	35-44	Married	F	3525
Maitland	35-44	Married	M	3386
Maitland	35-44	Separated	F	401
Maitland	35-44	Separated	M	268
Maitland	35-44	Widowed	F	39
Maitland	35-44	Widowed	M	11
Maitland	45-54	Divorced	F	928
Maitland	45-54	Divorced	M	622
Maitland	45-54	Married	F	3188
Maitland	45-54	Married	M	3072
Maitland	45-54	Separated	F	371
Maitland	45-54	Separated	M	310
Maitland	45-54	Widowed	F	96
Maitland	45-54	Widowed	M	34
Maitland	55-64	Divorced	F	1051
Maitland	55-64	Divorced	M	653
Maitland	55-64	Married	F	2952
Maitland	55-64	Married	M	2931
Maitland	55-64	Separated	F	286
Maitland	55-64	Separated	M	220
Maitland	55-64	Widowed	F	276
Maitland	55-64	Widowed	M	89
Maitland	65-74	Divorced	F	721
Maitland	65-74	Divorced	M	508
Maitland	65-74	Married	F	2422
Maitland	65-74	Married	M	2674
Maitland	65-74	Separated	F	149
Maitland	65-74	Separated	M	131
Maitland	65-74	Widowed	F	613
Maitland	65-74	Widowed	M	187
Maitland	75-84	Divorced	F	268
Maitland	75-84	Divorced	M	180
Maitland	75-84	Married	F	1052
Maitland	75-84	Married	M	1387
Maitland	75-84	Separated	F	36
Maitland	75-84	Separated	M	41
Maitland	75-84	Widowed	F	833
Maitland	75-84	Widowed	M	228
Maitland	85+	Divorced	F	45
Maitland	85+	Divorced	M	25
Maitland	85+	Married	F	157
Maitland	85+	Married	M	296
Maitland	85+	Separated	M	4
Maitland	85+	Widowed	F	704
Maitland	85+	Widowed	M	173
Port Stephens	20-24	Married	F	72
Port Stephens	20-24	Married	M	36
Port Stephens	20-24	Separated	F	5
Port Stephens	25-34	Divorced	F	87
Port Stephens	25-34	Divorced	M	61
Port Stephens	25-34	Married	F	1224
Port Stephens	25-34	Married	M	913
Port Stephens	25-34	Separated	F	100
Port Stephens	25-34	Separated	M	66
Port Stephens	25-34	Widowed	F	9
Port Stephens	25-34	Widowed	M	4
Port Stephens	35-44	Divorced	F	350
Port Stephens	35-44	Divorced	M	227
Port Stephens	35-44	Married	F	2221
Port Stephens	35-44	Married	M	1966
Port Stephens	35-44	Separated	F	251
Port Stephens	35-44	Separated	M	177
Port Stephens	35-44	Widowed	F	24
Port Stephens	35-44	Widowed	M	10
Port Stephens	45-54	Divorced	F	803
Port Stephens	45-54	Divorced	M	602
Port Stephens	45-54	Married	F	2725
Port Stephens	45-54	Married	M	2470
Port Stephens	45-54	Separated	F	324
Port Stephens	45-54	Separated	M	254
Port Stephens	45-54	Widowed	F	94
Port Stephens	45-54	Widowed	M	47
Port Stephens	55-64	Divorced	F	1105
Port Stephens	55-64	Divorced	M	932
Port Stephens	55-64	Married	F	3616
Port Stephens	55-64	Married	M	3371
Port Stephens	55-64	Separated	F	286
Port Stephens	55-64	Separated	M	274
Port Stephens	55-64	Widowed	F	281
Port Stephens	55-64	Widowed	M	101
Port Stephens	65-74	Divorced	F	991
Port Stephens	65-74	Divorced	M	915
Port Stephens	65-74	Married	F	3843
Port Stephens	65-74	Married	M	3959
Port Stephens	65-74	Separated	F	185
Port Stephens	65-74	Separated	M	238
Port Stephens	65-74	Widowed	F	736
Port Stephens	65-74	Widowed	M	251
Port Stephens	75-84	Divorced	F	418
Port Stephens	75-84	Divorced	M	402
Port Stephens	75-84	Married	F	1875
Port Stephens	75-84	Married	M	2514
Port Stephens	75-84	Separated	F	58
Port Stephens	75-84	Separated	M	99
Port Stephens	75-84	Widowed	F	1132
Port Stephens	75-84	Widowed	M	395
Port Stephens	85+	Divorced	F	94
Port Stephens	85+	Divorced	M	44
Port Stephens	85+	Married	F	266
Port Stephens	85+	Married	M	534
Port Stephens	85+	Separated	F	8
Port Stephens	85+	Separated	M	4
Port Stephens	85+	Widowed	F	854
Port Stephens	85+	Widowed	M	268
Upper Hunter	20-24	Married	F	28
Upper Hunter	20-24	Married	M	19
Upper Hunter	20-24	Separated	F	7
Upper Hunter	25-34	Divorced	F	49
Upper Hunter	25-34	Divorced	M	35
Upper Hunter	25-34	Married	F	687
Upper Hunter	25-34	Married	M	554
Upper Hunter	25-34	Separated	F	64
Upper Hunter	25-34	Separated	M	36
Upper Hunter	25-34	Widowed	F	3
Upper Hunter	35-44	Divorced	F	140
Upper Hunter	35-44	Divorced	M	128
Upper Hunter	35-44	Married	F	1076
Upper Hunter	35-44	Married	M	1000
Upper Hunter	35-44	Separated	F	112
Upper Hunter	35-44	Separated	M	112
Upper Hunter	35-44	Widowed	F	18
Upper Hunter	35-44	Widowed	M	6
Upper Hunter	45-54	Divorced	F	289
Upper Hunter	45-54	Divorced	M	265
Upper Hunter	45-54	Married	F	1108
Upper Hunter	45-54	Married	M	1066
Upper Hunter	45-54	Separated	F	113
Upper Hunter	45-54	Separated	M	123
Upper Hunter	45-54	Widowed	F	47
Upper Hunter	45-54	Widowed	M	16
Upper Hunter	55-64	Divorced	F	337
Upper Hunter	55-64	Divorced	M	321
Upper Hunter	55-64	Married	F	1148
Upper Hunter	55-64	Married	M	1150
Upper Hunter	55-64	Separated	F	109
Upper Hunter	55-64	Separated	M	103
Upper Hunter	55-64	Widowed	F	112
Upper Hunter	55-64	Widowed	M	35
Upper Hunter	65-74	Divorced	F	268
Upper Hunter	65-74	Divorced	M	253
Upper Hunter	65-74	Married	F	880
Upper Hunter	65-74	Married	M	1020
Upper Hunter	65-74	Separated	F	52
Upper Hunter	65-74	Separated	M	79
Upper Hunter	65-74	Widowed	F	242
Upper Hunter	65-74	Widowed	M	87
Upper Hunter	75-84	Divorced	F	82
Upper Hunter	75-84	Divorced	M	106
Upper Hunter	75-84	Married	F	402
Upper Hunter	75-84	Married	M	526
Upper Hunter	75-84	Separated	F	21
Upper Hunter	75-84	Separated	M	27
Upper Hunter	75-84	Widowed	F	348
Upper Hunter	75-84	Widowed	M	110
Upper Hunter	85+	Divorced	F	19
Upper Hunter	85+	Divorced	M	17
Upper Hunter	85+	Married	F	60
Upper Hunter	85+	Married	M	130
Upper Hunter	85+	Separated	F	5
Upper Hunter	85+	Separated	M	5
Upper Hunter	85+	Widowed	F	314
Upper Hunter	85+	Widowed	M	73
Dapto - Port Kembla	15-19	Married	F	4
Dapto - Port Kembla	20-24	Married	F	93
Dapto - Port Kembla	20-24	Married	M	40
Dapto - Port Kembla	20-24	Separated	F	6
Dapto - Port Kembla	25-34	Divorced	F	111
Dapto - Port Kembla	25-34	Divorced	M	65
Dapto - Port Kembla	25-34	Married	F	1976
Dapto - Port Kembla	25-34	Married	M	1502
Dapto - Port Kembla	25-34	Separated	F	134
Dapto - Port Kembla	25-34	Separated	M	81
Dapto - Port Kembla	25-34	Widowed	F	8
Dapto - Port Kembla	25-34	Widowed	M	9
Dapto - Port Kembla	35-44	Divorced	F	447
Dapto - Port Kembla	35-44	Divorced	M	282
Dapto - Port Kembla	35-44	Married	F	2985
Dapto - Port Kembla	35-44	Married	M	2773
Dapto - Port Kembla	35-44	Separated	F	296
Dapto - Port Kembla	35-44	Separated	M	217
Dapto - Port Kembla	35-44	Widowed	F	33
Dapto - Port Kembla	35-44	Widowed	M	12
Dapto - Port Kembla	45-54	Divorced	F	819
Dapto - Port Kembla	45-54	Divorced	M	606
Dapto - Port Kembla	45-54	Married	F	2860
Dapto - Port Kembla	45-54	Married	M	2740
Dapto - Port Kembla	45-54	Separated	F	309
Dapto - Port Kembla	45-54	Separated	M	236
Dapto - Port Kembla	45-54	Widowed	F	84
Dapto - Port Kembla	45-54	Widowed	M	43
Dapto - Port Kembla	55-64	Divorced	F	939
Dapto - Port Kembla	55-64	Divorced	M	768
Dapto - Port Kembla	55-64	Married	F	2880
Dapto - Port Kembla	55-64	Married	M	2915
Dapto - Port Kembla	55-64	Separated	F	267
Dapto - Port Kembla	55-64	Separated	M	217
Dapto - Port Kembla	55-64	Widowed	F	298
Dapto - Port Kembla	55-64	Widowed	M	92
Dapto - Port Kembla	65-74	Divorced	F	717
Dapto - Port Kembla	65-74	Divorced	M	565
Dapto - Port Kembla	65-74	Married	F	2436
Dapto - Port Kembla	65-74	Married	M	2603
Dapto - Port Kembla	65-74	Separated	F	150
Dapto - Port Kembla	65-74	Separated	M	176
Dapto - Port Kembla	65-74	Widowed	F	662
Dapto - Port Kembla	65-74	Widowed	M	205
Dapto - Port Kembla	75-84	Divorced	F	335
Dapto - Port Kembla	75-84	Divorced	M	255
Dapto - Port Kembla	75-84	Married	F	1270
Dapto - Port Kembla	75-84	Married	M	1615
Dapto - Port Kembla	75-84	Separated	F	52
Dapto - Port Kembla	75-84	Separated	M	66
Dapto - Port Kembla	75-84	Widowed	F	1168
Dapto - Port Kembla	75-84	Widowed	M	342
Dapto - Port Kembla	85+	Divorced	F	62
Dapto - Port Kembla	85+	Divorced	M	39
Dapto - Port Kembla	85+	Married	F	249
Dapto - Port Kembla	85+	Married	M	462
Dapto - Port Kembla	85+	Separated	F	9
Dapto - Port Kembla	85+	Separated	M	17
Dapto - Port Kembla	85+	Widowed	F	1066
Dapto - Port Kembla	85+	Widowed	M	306
Kiama - Shellharbour	15-19	Married	M	3
Kiama - Shellharbour	15-19	Widowed	M	4
Kiama - Shellharbour	20-24	Divorced	F	7
Kiama - Shellharbour	20-24	Married	F	86
Kiama - Shellharbour	20-24	Married	M	41
Kiama - Shellharbour	20-24	Separated	F	6
Kiama - Shellharbour	20-24	Separated	M	4
Kiama - Shellharbour	20-24	Widowed	F	6
Kiama - Shellharbour	20-24	Widowed	M	4
Kiama - Shellharbour	25-34	Divorced	F	129
Kiama - Shellharbour	25-34	Divorced	M	92
Kiama - Shellharbour	25-34	Married	F	2278
Kiama - Shellharbour	25-34	Married	M	1648
Kiama - Shellharbour	25-34	Separated	F	169
Kiama - Shellharbour	25-34	Separated	M	68
Kiama - Shellharbour	25-34	Widowed	F	3
Kiama - Shellharbour	25-34	Widowed	M	5
Kiama - Shellharbour	35-44	Divorced	F	511
Kiama - Shellharbour	35-44	Divorced	M	337
Kiama - Shellharbour	35-44	Married	F	3709
Kiama - Shellharbour	35-44	Married	M	3497
Kiama - Shellharbour	35-44	Separated	F	332
Kiama - Shellharbour	35-44	Separated	M	249
Kiama - Shellharbour	35-44	Widowed	F	35
Kiama - Shellharbour	35-44	Widowed	M	4
Kiama - Shellharbour	45-54	Divorced	F	1040
Kiama - Shellharbour	45-54	Divorced	M	704
Kiama - Shellharbour	45-54	Married	F	3925
Kiama - Shellharbour	45-54	Married	M	3736
Kiama - Shellharbour	45-54	Separated	F	413
Kiama - Shellharbour	45-54	Separated	M	325
Kiama - Shellharbour	45-54	Widowed	F	103
Kiama - Shellharbour	45-54	Widowed	M	42
Kiama - Shellharbour	55-64	Divorced	F	1242
Kiama - Shellharbour	55-64	Divorced	M	940
Kiama - Shellharbour	55-64	Married	F	4333
Kiama - Shellharbour	55-64	Married	M	4129
Kiama - Shellharbour	55-64	Separated	F	349
Kiama - Shellharbour	55-64	Separated	M	264
Kiama - Shellharbour	55-64	Widowed	F	337
Kiama - Shellharbour	55-64	Widowed	M	99
Kiama - Shellharbour	65-74	Divorced	F	982
Kiama - Shellharbour	65-74	Divorced	M	706
Kiama - Shellharbour	65-74	Married	F	3722
Kiama - Shellharbour	65-74	Married	M	4019
