SA3_NAME21	EduInstitutionType	Sex	students
Sherwood - Indooroopilly	Secondary	F	1853
Sherwood - Indooroopilly	Secondary	M	1951
Sherwood - Indooroopilly	Technical or Further Educational Institution	F	614
Sherwood - Indooroopilly	Technical or Further Educational Institution	M	492
Sherwood - Indooroopilly	University or other tertiary	F	4885
Sherwood - Indooroopilly	University or other tertiary	M	4424
The Gap - Enoggera		F	882
The Gap - Enoggera		M	1076
The Gap - Enoggera	Infants/Primary	F	2516
The Gap - Enoggera	Infants/Primary	M	2668
The Gap - Enoggera	Pre-school	F	531
The Gap - Enoggera	Pre-school	M	596
The Gap - Enoggera	Secondary	F	2086
The Gap - Enoggera	Secondary	M	2431
The Gap - Enoggera	Technical or Further Educational Institution	F	627
The Gap - Enoggera	Technical or Further Educational Institution	M	437
The Gap - Enoggera	University or other tertiary	F	1864
The Gap - Enoggera	University or other tertiary	M	1343
Brisbane Inner		F	3934
Brisbane Inner		M	4190
Brisbane Inner	Infants/Primary	F	1480
Brisbane Inner	Infants/Primary	M	1394
Brisbane Inner	Pre-school	F	322
Brisbane Inner	Pre-school	M	335
Brisbane Inner	Secondary	F	1460
Brisbane Inner	Secondary	M	1501
Brisbane Inner	Technical or Further Educational Institution	F	2139
Brisbane Inner	Technical or Further Educational Institution	M	1693
Brisbane Inner	University or other tertiary	F	6320
Brisbane Inner	University or other tertiary	M	5395
Brisbane Inner - East		F	1124
Brisbane Inner - East		M	1093
Brisbane Inner - East	Infants/Primary	F	1699
Brisbane Inner - East	Infants/Primary	M	1792
Brisbane Inner - East	Pre-school	F	427
Brisbane Inner - East	Pre-school	M	415
Brisbane Inner - East	Secondary	F	1369
Brisbane Inner - East	Secondary	M	1473
Brisbane Inner - East	Technical or Further Educational Institution	F	554
Brisbane Inner - East	Technical or Further Educational Institution	M	480
Brisbane Inner - East	University or other tertiary	F	1986
Brisbane Inner - East	University or other tertiary	M	1426
Brisbane Inner - North		F	2797
Brisbane Inner - North		M	2881
Brisbane Inner - North	Infants/Primary	F	2995
Brisbane Inner - North	Infants/Primary	M	2884
Brisbane Inner - North	Pre-school	F	777
Brisbane Inner - North	Pre-school	M	714
Brisbane Inner - North	Secondary	F	2777
Brisbane Inner - North	Secondary	M	2656
Brisbane Inner - North	Technical or Further Educational Institution	F	1380
Brisbane Inner - North	Technical or Further Educational Institution	M	1127
Brisbane Inner - North	University or other tertiary	F	5803
Brisbane Inner - North	University or other tertiary	M	4363
Brisbane Inner - West		F	1236
Brisbane Inner - West		M	1187
Brisbane Inner - West	Infants/Primary	F	2302
Brisbane Inner - West	Infants/Primary	M	2353
Brisbane Inner - West	Pre-school	F	502
Brisbane Inner - West	Pre-school	M	537
Brisbane Inner - West	Secondary	F	2012
Brisbane Inner - West	Secondary	M	2307
Brisbane Inner - West	Technical or Further Educational Institution	F	668
Brisbane Inner - West	Technical or Further Educational Institution	M	589
Brisbane Inner - West	University or other tertiary	F	4118
Brisbane Inner - West	University or other tertiary	M	3260
Cairns - North		F	1884
Cairns - North		M	1978
Cairns - North	Infants/Primary	F	2457
Cairns - North	Infants/Primary	M	2671
Cairns - North	Pre-school	F	489
Cairns - North	Pre-school	M	502
Cairns - North	Secondary	F	2271
Cairns - North	Secondary	M	2241
Cairns - North	Technical or Further Educational Institution	F	773
Cairns - North	Technical or Further Educational Institution	M	539
Cairns - North	University or other tertiary	F	1582
Cairns - North	University or other tertiary	M	881
Cairns - South		F	5846
Cairns - South		M	6277
Cairns - South	Infants/Primary	F	4073
Cairns - South	Infants/Primary	M	4280
Cairns - South	Pre-school	F	696
Cairns - South	Pre-school	M	721
Cairns - South	Secondary	F	3554
Cairns - South	Secondary	M	3678
Cairns - South	Technical or Further Educational Institution	F	1638
Cairns - South	Technical or Further Educational Institution	M	1045
Cairns - South	University or other tertiary	F	2083
Cairns - South	University or other tertiary	M	1036
Innisfail - Cassowary Coast		F	1795
Innisfail - Cassowary Coast		M	1995
Innisfail - Cassowary Coast	Infants/Primary	F	1273
Innisfail - Cassowary Coast	Infants/Primary	M	1439
Innisfail - Cassowary Coast	Pre-school	F	183
Innisfail - Cassowary Coast	Pre-school	M	218
Innisfail - Cassowary Coast	Secondary	F	1071
Innisfail - Cassowary Coast	Secondary	M	1125
Innisfail - Cassowary Coast	Technical or Further Educational Institution	F	250
Innisfail - Cassowary Coast	Technical or Further Educational Institution	M	159
Innisfail - Cassowary Coast	University or other tertiary	F	298
Innisfail - Cassowary Coast	University or other tertiary	M	113
Port Douglas - Daintree		F	725
Port Douglas - Daintree		M	792
Port Douglas - Daintree	Infants/Primary	F	401
Port Douglas - Daintree	Infants/Primary	M	399
Port Douglas - Daintree	Pre-school	F	62
Port Douglas - Daintree	Pre-school	M	68
Port Douglas - Daintree	Secondary	F	301
Port Douglas - Daintree	Secondary	M	322
Port Douglas - Daintree	Technical or Further Educational Institution	F	110
Port Douglas - Daintree	Technical or Further Educational Institution	M	84
Port Douglas - Daintree	University or other tertiary	F	134
Port Douglas - Daintree	University or other tertiary	M	56
Tablelands (East) - Kuranda		F	2364
Tablelands (East) - Kuranda		M	2474
Tablelands (East) - Kuranda	Infants/Primary	F	1564
Tablelands (East) - Kuranda	Infants/Primary	M	1632
Tablelands (East) - Kuranda	Pre-school	F	207
Tablelands (East) - Kuranda	Pre-school	M	226
Tablelands (East) - Kuranda	Secondary	F	1392
Tablelands (East) - Kuranda	Secondary	M	1450
Tablelands (East) - Kuranda	Technical or Further Educational Institution	F	341
Tablelands (East) - Kuranda	Technical or Further Educational Institution	M	226
Tablelands (East) - Kuranda	University or other tertiary	F	504
Tablelands (East) - Kuranda	University or other tertiary	M	164
Darling Downs (West) - Maranoa		F	2494
Darling Downs (West) - Maranoa		M	2614
Darling Downs (West) - Maranoa	Infants/Primary	F	1939
Darling Downs (West) - Maranoa	Infants/Primary	M	2009
Darling Downs (West) - Maranoa	Pre-school	F	310
Darling Downs (West) - Maranoa	Pre-school	M	326
Darling Downs (West) - Maranoa	Secondary	F	1260
Darling Downs (West) - Maranoa	Secondary	M	1329
Darling Downs (West) - Maranoa	Technical or Further Educational Institution	F	382
Darling Downs (West) - Maranoa	Technical or Further Educational Institution	M	257
Darling Downs (West) - Maranoa	University or other tertiary	F	514
Darling Downs (West) - Maranoa	University or other tertiary	M	189
Darling Downs - East		F	1862
Darling Downs - East		M	2020
Darling Downs - East	Infants/Primary	F	1869
Darling Downs - East	Infants/Primary	M	1869
Darling Downs - East	Pre-school	F	261
Darling Downs - East	Pre-school	M	278
Darling Downs - East	Secondary	F	1530
Darling Downs - East	Secondary	M	1528
Darling Downs - East	Technical or Further Educational Institution	F	416
Darling Downs - East	Technical or Further Educational Institution	M	325
Darling Downs - East	University or other tertiary	F	475
Darling Downs - East	University or other tertiary	M	185
Granite Belt		F	1772
Granite Belt		M	1819
Granite Belt	Infants/Primary	F	1568
Granite Belt	Infants/Primary	M	1627
Granite Belt	Pre-school	F	210
Granite Belt	Pre-school	M	240
Granite Belt	Secondary	F	1379
Granite Belt	Secondary	M	1352
Granite Belt	Technical or Further Educational Institution	F	413
Granite Belt	Technical or Further Educational Institution	M	250
Granite Belt	University or other tertiary	F	475
Granite Belt	University or other tertiary	M	191
Central Highlands (Qld)		F	1429
Central Highlands (Qld)		M	2023
Central Highlands (Qld)	Infants/Primary	F	1506
Central Highlands (Qld)	Infants/Primary	M	1507
Central Highlands (Qld)	Pre-school	F	250
Central Highlands (Qld)	Pre-school	M	259
Central Highlands (Qld)	Secondary	F	950
Central Highlands (Qld)	Secondary	M	1036
Central Highlands (Qld)	Technical or Further Educational Institution	F	277
Central Highlands (Qld)	Technical or Further Educational Institution	M	216
Central Highlands (Qld)	University or other tertiary	F	378
Central Highlands (Qld)	University or other tertiary	M	138
Rockhampton		F	4589
Rockhampton		M	6564
Rockhampton	Infants/Primary	F	5052
Rockhampton	Infants/Primary	M	5241
Rockhampton	Pre-school	F	854
Rockhampton	Pre-school	M	883
Rockhampton	Secondary	F	4291
Rockhampton	Secondary	M	4592
Rockhampton	Technical or Further Educational Institution	F	1095
Rockhampton	Technical or Further Educational Institution	M	777
Rockhampton	University or other tertiary	F	2405
Rockhampton	University or other tertiary	M	1143
Biloela		F	896
Biloela		M	1028
Biloela	Infants/Primary	F	646
Biloela	Infants/Primary	M	677
Biloela	Pre-school	F	91
Biloela	Pre-school	M	93
Biloela	Secondary	F	405
Biloela	Secondary	M	439
Biloela	Technical or Further Educational Institution	F	115
Biloela	Technical or Further Educational Institution	M	68
Biloela	University or other tertiary	F	131
Biloela	University or other tertiary	M	40
Gladstone		F	2326
Gladstone		M	2736
Gladstone	Infants/Primary	F	2961
Gladstone	Infants/Primary	M	3032
Gladstone	Pre-school	F	468
Gladstone	Pre-school	M	516
Gladstone	Secondary	F	2428
Gladstone	Secondary	M	2470
Gladstone	Technical or Further Educational Institution	F	693
Gladstone	Technical or Further Educational Institution	M	402
Gladstone	University or other tertiary	F	1003
Gladstone	University or other tertiary	M	389
Broadbeach - Burleigh		F	2585
Broadbeach - Burleigh		M	2417
Broadbeach - Burleigh	Infants/Primary	F	2074
Broadbeach - Burleigh	Infants/Primary	M	2098
Broadbeach - Burleigh	Pre-school	F	523
Broadbeach - Burleigh	Pre-school	M	574
Broadbeach - Burleigh	Secondary	F	1719
Broadbeach - Burleigh	Secondary	M	1776
Broadbeach - Burleigh	Technical or Further Educational Institution	F	994
Broadbeach - Burleigh	Technical or Further Educational Institution	M	750
Broadbeach - Burleigh	University or other tertiary	F	1944
Broadbeach - Burleigh	University or other tertiary	M	1066
Coolangatta		F	1971
Coolangatta		M	1801
Coolangatta	Infants/Primary	F	2039
Coolangatta	Infants/Primary	M	2096
Coolangatta	Pre-school	F	498
Coolangatta	Pre-school	M	558
Coolangatta	Secondary	F	1619
Coolangatta	Secondary	M	1791
Coolangatta	Technical or Further Educational Institution	F	717
Coolangatta	Technical or Further Educational Institution	M	565
Coolangatta	University or other tertiary	F	1599
Coolangatta	University or other tertiary	M	784
Gold Coast - North		F	2569
Gold Coast - North		M	2325
Gold Coast - North	Infants/Primary	F	1949
Gold Coast - North	Infants/Primary	M	2073
Gold Coast - North	Pre-school	F	452
Gold Coast - North	Pre-school	M	460
Gold Coast - North	Secondary	F	1678
Gold Coast - North	Secondary	M	1725
Gold Coast - North	Technical or Further Educational Institution	F	926
Gold Coast - North	Technical or Further Educational Institution	M	622
Gold Coast - North	University or other tertiary	F	1606
Gold Coast - North	University or other tertiary	M	1118
Gold Coast Hinterland		F	739
Gold Coast Hinterland		M	682
Gold Coast Hinterland	Infants/Primary	F	750
Gold Coast Hinterland	Infants/Primary	M	803
Gold Coast Hinterland	Pre-school	F	138
Gold Coast Hinterland	Pre-school	M	164
Gold Coast Hinterland	Secondary	F	682
Gold Coast Hinterland	Secondary	M	668
Gold Coast Hinterland	Technical or Further Educational Institution	F	202
Gold Coast Hinterland	Technical or Further Educational Institution	M	145
Gold Coast Hinterland	University or other tertiary	F	375
Gold Coast Hinterland	University or other tertiary	M	208
Mudgeeraba - Tallebudgera		F	968
Mudgeeraba - Tallebudgera		M	906
Mudgeeraba - Tallebudgera	Infants/Primary	F	1876
Mudgeeraba - Tallebudgera	Infants/Primary	M	1910
Mudgeeraba - Tallebudgera	Pre-school	F	385
Mudgeeraba - Tallebudgera	Pre-school	M	455
Mudgeeraba - Tallebudgera	Secondary	F	1585
Mudgeeraba - Tallebudgera	Secondary	M	1629
Mudgeeraba - Tallebudgera	Technical or Further Educational Institution	F	405
Mudgeeraba - Tallebudgera	Technical or Further Educational Institution	M	308
Mudgeeraba - Tallebudgera	University or other tertiary	F	896
Mudgeeraba - Tallebudgera	University or other tertiary	M	585
Nerang		F	1951
Nerang		M	1958
Nerang	Infants/Primary	F	2966
Nerang	Infants/Primary	M	3147
Nerang	Pre-school	F	657
Nerang	Pre-school	M	683
Nerang	Secondary	F	2426
Nerang	Secondary	M	2705
Nerang	Technical or Further Educational Institution	F	912
Nerang	Technical or Further Educational Institution	M	684
Nerang	University or other tertiary	F	1622
Nerang	University or other tertiary	M	947
Ormeau - Oxenford		F	5072
Ormeau - Oxenford		M	4877
Ormeau - Oxenford	Infants/Primary	F	7798
Ormeau - Oxenford	Infants/Primary	M	8106
Ormeau - Oxenford	Pre-school	F	1831
Ormeau - Oxenford	Pre-school	M	1999
Ormeau - Oxenford	Secondary	F	6162
Ormeau - Oxenford	Secondary	M	6256
Ormeau - Oxenford	Technical or Further Educational Institution	F	2270
Ormeau - Oxenford	Technical or Further Educational Institution	M	1567
Ormeau - Oxenford	University or other tertiary	F	3774
Ormeau - Oxenford	University or other tertiary	M	2067
Robina		F	1724
Robina		M	1469
Robina	Infants/Primary	F	2158
Robina	Infants/Primary	M	2118
Robina	Pre-school	F	443
Robina	Pre-school	M	524
Robina	Secondary	F	1820
Robina	Secondary	M	1785
Robina	Technical or Further Educational Institution	F	760
Robina	Technical or Further Educational Institution	M	568
Robina	University or other tertiary	F	2012
Robina	University or other tertiary	M	1385
Southport		F	2929
Southport		M	2713
Southport	Infants/Primary	F	1823
Southport	Infants/Primary	M	1933
Southport	Pre-school	F	402
Southport	Pre-school	M	486
Southport	Secondary	F	1747
Southport	Secondary	M	2005
Southport	Technical or Further Educational Institution	F	1281
Southport	Technical or Further Educational Institution	M	889
Southport	University or other tertiary	F	2834
Southport	University or other tertiary	M	2137
Surfers Paradise		F	2678
Surfers Paradise		M	2742
Surfers Paradise	Infants/Primary	F	991
Surfers Paradise	Infants/Primary	M	1112
Surfers Paradise	Pre-school	F	237
Surfers Paradise	Pre-school	M	255
Surfers Paradise	Secondary	F	1025
Surfers Paradise	Secondary	M	1044
Surfers Paradise	Technical or Further Educational Institution	F	1001
Surfers Paradise	Technical or Further Educational Institution	M	843
Surfers Paradise	University or other tertiary	F	1145
Surfers Paradise	University or other tertiary	M	885
Forest Lake - Oxley		F	2841
Forest Lake - Oxley		M	5578
Forest Lake - Oxley	Infants/Primary	F	3236
Forest Lake - Oxley	Infants/Primary	M	3414
Forest Lake - Oxley	Pre-school	F	668
Forest Lake - Oxley	Pre-school	M	703
Forest Lake - Oxley	Secondary	F	2724
Forest Lake - Oxley	Secondary	M	2764
Forest Lake - Oxley	Technical or Further Educational Institution	F	1176
Forest Lake - Oxley	Technical or Further Educational Institution	M	787
Forest Lake - Oxley	University or other tertiary	F	2177
Forest Lake - Oxley	University or other tertiary	M	1565
Ipswich Hinterland		F	2788
Ipswich Hinterland		M	3468
Ipswich Hinterland	Infants/Primary	F	2698
Ipswich Hinterland	Infants/Primary	M	2846
Ipswich Hinterland	Pre-school	F	403
Ipswich Hinterland	Pre-school	M	443
Ipswich Hinterland	Secondary	F	2300
Ipswich Hinterland	Secondary	M	2343
Ipswich Hinterland	Technical or Further Educational Institution	F	639
Ipswich Hinterland	Technical or Further Educational Institution	M	436
Ipswich Hinterland	University or other tertiary	F	1069
Ipswich Hinterland	University or other tertiary	M	386
Ipswich Inner		F	3764
Ipswich Inner		M	3608
Ipswich Inner	Infants/Primary	F	5210
Ipswich Inner	Infants/Primary	M	5514
Ipswich Inner	Pre-school	F	953
Ipswich Inner	Pre-school	M	1050
Ipswich Inner	Secondary	F	4151
Ipswich Inner	Secondary	M	4361
Ipswich Inner	Technical or Further Educational Institution	F	1498
Ipswich Inner	Technical or Further Educational Institution	M	993
Ipswich Inner	University or other tertiary	F	2620
Ipswich Inner	University or other tertiary	M	1359
Springfield - Redbank		F	3499
Springfield - Redbank		M	3464
Springfield - Redbank	Infants/Primary	F	5859
Springfield - Redbank	Infants/Primary	M	6189
Springfield - Redbank	Pre-school	F	1149
Springfield - Redbank	Pre-school	M	1267
Springfield - Redbank	Secondary	F	4222
Springfield - Redbank	Secondary	M	4288
Springfield - Redbank	Technical or Further Educational Institution	F	1611
Springfield - Redbank	Technical or Further Educational Institution	M	983
Springfield - Redbank	University or other tertiary	F	2515
Springfield - Redbank	University or other tertiary	M	1498
Beaudesert		F	688
Beaudesert		M	865
Beaudesert	Infants/Primary	F	534
Beaudesert	Infants/Primary	M	611
Beaudesert	Pre-school	F	79
Beaudesert	Pre-school	M	95
Beaudesert	Secondary	F	526
Beaudesert	Secondary	M	490
Beaudesert	Technical or Further Educational Institution	F	117
Beaudesert	Technical or Further Educational Institution	M	82
Beaudesert	University or other tertiary	F	184
Beaudesert	University or other tertiary	M	77
Beenleigh		F	2031
Beenleigh		M	2035
Beenleigh	Infants/Primary	F	1898
Beenleigh	Infants/Primary	M	1927
Beenleigh	Pre-school	F	411
Beenleigh	Pre-school	M	402
Beenleigh	Secondary	F	1403
Beenleigh	Secondary	M	1526
Beenleigh	Technical or Further Educational Institution	F	641
Beenleigh	Technical or Further Educational Institution	M	428
Beenleigh	University or other tertiary	F	792
Beenleigh	University or other tertiary	M	399
Browns Plains		F	3787
Browns Plains		M	3689
Browns Plains	Infants/Primary	F	4520
Browns Plains	Infants/Primary	M	4718
Browns Plains	Pre-school	F	826
Browns Plains	Pre-school	M	914
Browns Plains	Secondary	F	3554
Browns Plains	Secondary	M	3622
Browns Plains	Technical or Further Educational Institution	F	1407
Browns Plains	Technical or Further Educational Institution	M	878
Browns Plains	University or other tertiary	F	1669
Browns Plains	University or other tertiary	M	1006
Jimboomba		F	1914
Jimboomba		M	1891
Jimboomba	Infants/Primary	F	3261
Jimboomba	Infants/Primary	M	3403
Jimboomba	Pre-school	F	651
Jimboomba	Pre-school	M	667
Jimboomba	Secondary	F	2602
Jimboomba	Secondary	M	2609
Jimboomba	Technical or Further Educational Institution	F	793
Jimboomba	Technical or Further Educational Institution	M	502
Jimboomba	University or other tertiary	F	1142
Jimboomba	University or other tertiary	M	509
Loganlea - Carbrook		F	2445
Loganlea - Carbrook		M	2228
Loganlea - Carbrook	Infants/Primary	F	2841
Loganlea - Carbrook	Infants/Primary	M	2925
Loganlea - Carbrook	Pre-school	F	542
Loganlea - Carbrook	Pre-school	M	583
Loganlea - Carbrook	Secondary	F	2343
Loganlea - Carbrook	Secondary	M	2408
Loganlea - Carbrook	Technical or Further Educational Institution	F	895
Loganlea - Carbrook	Technical or Further Educational Institution	M	624
Loganlea - Carbrook	University or other tertiary	F	1339
Loganlea - Carbrook	University or other tertiary	M	763
Springwood - Kingston		F	3210
Springwood - Kingston		M	3340
Springwood - Kingston	Infants/Primary	F	3502
Springwood - Kingston	Infants/Primary	M	3679
Springwood - Kingston	Pre-school	F	636
Springwood - Kingston	Pre-school	M	715
Springwood - Kingston	Secondary	F	2932
Springwood - Kingston	Secondary	M	3023
Springwood - Kingston	Technical or Further Educational Institution	F	1162
Springwood - Kingston	Technical or Further Educational Institution	M	809
Springwood - Kingston	University or other tertiary	F	1563
Springwood - Kingston	University or other tertiary	M	1132
Bowen Basin - North		F	2247
Bowen Basin - North		M	4250
Bowen Basin - North	Infants/Primary	F	1534
Bowen Basin - North	Infants/Primary	M	1628
Bowen Basin - North	Pre-school	F	208
Bowen Basin - North	Pre-school	M	285
Bowen Basin - North	Secondary	F	924
Bowen Basin - North	Secondary	M	1005
Bowen Basin - North	Technical or Further Educational Institution	F	303
Bowen Basin - North	Technical or Further Educational Institution	M	219
Bowen Basin - North	University or other tertiary	F	329
Bowen Basin - North	University or other tertiary	M	159
Mackay		F	5316
Mackay		M	6694
Mackay	Infants/Primary	F	5174
Mackay	Infants/Primary	M	5387
Mackay	Pre-school	F	872
Mackay	Pre-school	M	935
Mackay	Secondary	F	4227
Mackay	Secondary	M	4367
Mackay	Technical or Further Educational Institution	F	1224
Mackay	Technical or Further Educational Institution	M	869
Mackay	University or other tertiary	F	2052
Mackay	University or other tertiary	M	868
Whitsunday		F	1268
Whitsunday		M	1529
Whitsunday	Infants/Primary	F	816
Whitsunday	Infants/Primary	M	912
Whitsunday	Pre-school	F	141
Whitsunday	Pre-school	M	139
Whitsunday	Secondary	F	644
Whitsunday	Secondary	M	660
Whitsunday	Technical or Further Educational Institution	F	253
Whitsunday	Technical or Further Educational Institution	M	189
Whitsunday	University or other tertiary	F	279
Whitsunday	University or other tertiary	M	104
Bribie - Beachmere		F	1079
Bribie - Beachmere		M	1047
Bribie - Beachmere	Infants/Primary	F	970
Bribie - Beachmere	Infants/Primary	M	923
Bribie - Beachmere	Pre-school	F	187
Bribie - Beachmere	Pre-school	M	162
Bribie - Beachmere	Secondary	F	924
Bribie - Beachmere	Secondary	M	926
Bribie - Beachmere	Technical or Further Educational Institution	F	268
Bribie - Beachmere	Technical or Further Educational Institution	M	176
Bribie - Beachmere	University or other tertiary	F	387
Bribie - Beachmere	University or other tertiary	M	155
Caboolture		F	2996
Caboolture		M	2886
Caboolture	Infants/Primary	F	3542
Caboolture	Infants/Primary	M	3863
Caboolture	Pre-school	F	703
Caboolture	Pre-school	M	788
Caboolture	Secondary	F	2827
Caboolture	Secondary	M	2793
Caboolture	Technical or Further Educational Institution	F	1138
Caboolture	Technical or Further Educational Institution	M	631
Caboolture	University or other tertiary	F	1397
Caboolture	University or other tertiary	M	660
Caboolture Hinterland		F	571
Caboolture Hinterland		M	2053
Caboolture Hinterland	Infants/Primary	F	532
Caboolture Hinterland	Infants/Primary	M	509
Caboolture Hinterland	Pre-school	F	81
Caboolture Hinterland	Pre-school	M	73
Caboolture Hinterland	Secondary	F	448
Caboolture Hinterland	Secondary	M	432
Caboolture Hinterland	Technical or Further Educational Institution	F	106
Caboolture Hinterland	Technical or Further Educational Institution	M	84
Caboolture Hinterland	University or other tertiary	F	176
Caboolture Hinterland	University or other tertiary	M	51
Narangba - Burpengary		F	1994
Narangba - Burpengary		M	2014
Narangba - Burpengary	Infants/Primary	F	3168
Narangba - Burpengary	Infants/Primary	M	3259
Narangba - Burpengary	Pre-school	F	537
Narangba - Burpengary	Pre-school	M	633
Narangba - Burpengary	Secondary	F	2704
Narangba - Burpengary	Secondary	M	2822
Narangba - Burpengary	Technical or Further Educational Institution	F	851
Narangba - Burpengary	Technical or Further Educational Institution	M	648
Narangba - Burpengary	University or other tertiary	F	1356
Narangba - Burpengary	University or other tertiary	M	710
Redcliffe		F	2052
Redcliffe		M	1958
Redcliffe	Infants/Primary	F	2149
Redcliffe	Infants/Primary	M	2244
Redcliffe	Pre-school	F	396
Redcliffe	Pre-school	M	433
Redcliffe	Secondary	F	1893
Redcliffe	Secondary	M	1966
Redcliffe	Technical or Further Educational Institution	F	737
Redcliffe	Technical or Further Educational Institution	M	486
Redcliffe	University or other tertiary	F	1109
Redcliffe	University or other tertiary	M	613
The Hills District		F	1446
The Hills District		M	1489
The Hills District	Infants/Primary	F	4341
The Hills District	Infants/Primary	M	4588
The Hills District	Pre-school	F	826
The Hills District	Pre-school	M	985
The Hills District	Secondary	F	3757
The Hills District	Secondary	M	4055
The Hills District	Technical or Further Educational Institution	F	930
The Hills District	Technical or Further Educational Institution	M	775
The Hills District	University or other tertiary	F	2546
The Hills District	University or other tertiary	M	1742
North Lakes		F	2439
North Lakes		M	2189
North Lakes	Infants/Primary	F	4475
North Lakes	Infants/Primary	M	4823
North Lakes	Pre-school	F	965
North Lakes	Pre-school	M	1048
North Lakes	Secondary	F	3345
North Lakes	Secondary	M	3494
North Lakes	Technical or Further Educational Institution	F	1392
North Lakes	Technical or Further Educational Institution	M	825
North Lakes	University or other tertiary	F	2345
North Lakes	University or other tertiary	M	1240
Strathpine		F	1069
Strathpine		M	1031
Strathpine	Infants/Primary	F	1664
Strathpine	Infants/Primary	M	1778
Strathpine	Pre-school	F	364
Strathpine	Pre-school	M	383
Strathpine	Secondary	F	1322
Strathpine	Secondary	M	1433
Strathpine	Technical or Further Educational Institution	F	611
Strathpine	Technical or Further Educational Institution	M	411
Strathpine	University or other tertiary	F	908
Strathpine	University or other tertiary	M	542
Far North		F	1861
Far North		M	3280
Far North	Infants/Primary	F	1609
Far North	Infants/Primary	M	1699
Far North	Pre-school	F	234
Far North	Pre-school	M	259
Far North	Secondary	F	884
Far North	Secondary	M	941
Far North	Technical or Further Educational Institution	F	273
Far North	Technical or Further Educational Institution	M	152
Far North	University or other tertiary	F	257
Far North	University or other tertiary	M	87
Outback - North		F	1624
Outback - North		M	2102
Outback - North	Infants/Primary	F	1373
Outback - North	Infants/Primary	M	1466
Outback - North	Pre-school	F	257
Outback - North	Pre-school	M	267
Outback - North	Secondary	F	813
Outback - North	Secondary	M	848
Outback - North	Technical or Further Educational Institution	F	262
Outback - North	Technical or Further Educational Institution	M	221
Outback - North	University or other tertiary	F	412
Outback - North	University or other tertiary	M	160
Outback - South		F	967
Outback - South		M	1030
Outback - South	Infants/Primary	F	707
Outback - South	Infants/Primary	M	723
Outback - South	Pre-school	F	116
Outback - South	Pre-school	M	90
Outback - South	Secondary	F	366
Outback - South	Secondary	M	382
Outback - South	Technical or Further Educational Institution	F	124
Outback - South	Technical or Further Educational Institution	M	87
Outback - South	University or other tertiary	F	204
Outback - South	University or other tertiary	M	66
Buderim		F	1686
Buderim		M	1573
Buderim	Infants/Primary	F	2498
Buderim	Infants/Primary	M	2577
Buderim	Pre-school	F	478
Buderim	Pre-school	M	531
Buderim	Secondary	F	2313
Buderim	Secondary	M	2283
Buderim	Technical or Further Educational Institution	F	677
Buderim	Technical or Further Educational Institution	M	460
Buderim	University or other tertiary	F	2198
Buderim	University or other tertiary	M	1235
Caloundra		F	2887
Caloundra		M	2746
Caloundra	Infants/Primary	F	3687
Caloundra	Infants/Primary	M	3801
Caloundra	Pre-school	F	723
Caloundra	Pre-school	M	791
Caloundra	Secondary	F	3195
Caloundra	Secondary	M	3253
Caloundra	Technical or Further Educational Institution	F	972
Caloundra	Technical or Further Educational Institution	M	691
Caloundra	University or other tertiary	F	2257
Caloundra	University or other tertiary	M	1226
Maroochy		F	2389
Maroochy		M	2307
Maroochy	Infants/Primary	F	1814
Maroochy	Infants/Primary	M	1978
Maroochy	Pre-school	F	373
Maroochy	Pre-school	M	439
Maroochy	Secondary	F	1551
Maroochy	Secondary	M	1671
Maroochy	Technical or Further Educational Institution	F	754
Maroochy	Technical or Further Educational Institution	M	594
Maroochy	University or other tertiary	F	1640
Maroochy	University or other tertiary	M	809
Noosa		F	1422
Noosa		M	1347
Noosa	Infants/Primary	F	1733
Noosa	Infants/Primary	M	1878
Noosa	Pre-school	F	351
Noosa	Pre-school	M	371
Noosa	Secondary	F	1657
Noosa	Secondary	M	1644
Noosa	Technical or Further Educational Institution	F	431
Noosa	Technical or Further Educational Institution	M	312
Noosa	University or other tertiary	F	763
Noosa	University or other tertiary	M	390
Sunshine Coast Hinterland		F	1876
Sunshine Coast Hinterland		M	2064
Sunshine Coast Hinterland	Infants/Primary	F	2326
Sunshine Coast Hinterland	Infants/Primary	M	2334
Sunshine Coast Hinterland	Pre-school	F	424
Sunshine Coast Hinterland	Pre-school	M	494
Sunshine Coast Hinterland	Secondary	F	1932
Sunshine Coast Hinterland	Secondary	M	1968
Sunshine Coast Hinterland	Technical or Further Educational Institution	F	667
Sunshine Coast Hinterland	Technical or Further Educational Institution	M	461
Sunshine Coast Hinterland	University or other tertiary	F	1257
Sunshine Coast Hinterland	University or other tertiary	M	622
Nambour		F	1423
Nambour		M	1446
Nambour	Infants/Primary	F	2076
Nambour	Infants/Primary	M	2233
Nambour	Pre-school	F	420
Nambour	Pre-school	M	491
Nambour	Secondary	F	1689
Nambour	Secondary	M	1715
Nambour	Technical or Further Educational Institution	F	554
Nambour	Technical or Further Educational Institution	M	388
Nambour	University or other tertiary	F	975
Nambour	University or other tertiary	M	517
Noosa Hinterland		F	847
Noosa Hinterland		M	851
Noosa Hinterland	Infants/Primary	F	903
Noosa Hinterland	Infants/Primary	M	913
Noosa Hinterland	Pre-school	F	133
Noosa Hinterland	Pre-school	M	147
Noosa Hinterland	Secondary	F	848
Noosa Hinterland	Secondary	M	925
