SA3_NAME16	DwellingStructure	DwellingSubtype	NumberBedrooms.min	occupied_private_dwellings
Ormeau - Oxenford	Flat/apartment	Attached to a house	2	33
Ormeau - Oxenford	Flat/apartment	Attached to a house	3	7
Ormeau - Oxenford	Flat/apartment	Attached to a house	4	3
Ormeau - Oxenford	Flat/apartment	Attached to a house	5	6
Ormeau - Oxenford	Separate house			509
Ormeau - Oxenford	Separate house		0	48
Ormeau - Oxenford	Separate house		1	149
Ormeau - Oxenford	Separate house		2	1508
Ormeau - Oxenford	Separate house		3	7979
Ormeau - Oxenford	Separate house		4	25929
Ormeau - Oxenford	Separate house		5	3915
Ormeau - Oxenford	Separate house		6	850
Robina				4
Robina			1	6
Robina			2	4
Robina			3	7
Robina			4	5
Robina		1 storey		14
Robina		1 storey	1	31
Robina		1 storey	2	216
Robina		1 storey	3	846
Robina		1 storey	4	48
Robina		2 storeys or more		66
Robina		2 storeys or more	0	6
Robina		2 storeys or more	1	68
Robina		2 storeys or more	2	711
Robina		2 storeys or more	3	3882
Robina		2 storeys or more	4	594
Robina		2 storeys or more	5	29
Robina		2 storeys or more	6	11
Robina	Flat/apartment	1 or 2 storey block		23
Robina	Flat/apartment	1 or 2 storey block	0	5
Robina	Flat/apartment	1 or 2 storey block	1	106
Robina	Flat/apartment	1 or 2 storey block	2	40
Robina	Flat/apartment	1 or 2 storey block	3	15
Robina	Flat/apartment	3 storey block		7
Robina	Flat/apartment	3 storey block	0	7
Robina	Flat/apartment	3 storey block	1	207
Robina	Flat/apartment	3 storey block	2	609
Robina	Flat/apartment	3 storey block	3	220
Robina	Flat/apartment	3 storey block	4	6
Robina	Flat/apartment	3 storey block	6	5
Robina	Flat/apartment	4-8 storey block		15
Robina	Flat/apartment	4-8 storey block	1	74
Robina	Flat/apartment	4-8 storey block	2	445
Robina	Flat/apartment	4-8 storey block	3	120
Robina	Flat/apartment	4-8 storey block	4	18
Robina	Flat/apartment	9 or more storey block		20
Robina	Flat/apartment	9 or more storey block	0	86
Robina	Flat/apartment	9 or more storey block	1	338
Robina	Flat/apartment	9 or more storey block	2	702
Robina	Flat/apartment	9 or more storey block	3	141
Robina	Flat/apartment	9 or more storey block	4	4
Robina	Flat/apartment	Attached to a house	2	4
Robina	Flat/apartment	Attached to a house	4	3
Robina	Separate house			96
Robina	Separate house		0	11
Robina	Separate house		1	38
Robina	Separate house		2	127
Robina	Separate house		3	4109
Robina	Separate house		4	4613
Robina	Separate house		5	942
Robina	Separate house		6	163
Southport				9
Southport			1	27
Southport			2	37
Southport			3	31
Southport			4	5
Southport		1 storey		39
Southport		1 storey	0	11
Southport		1 storey	1	206
Southport		1 storey	2	1040
Southport		1 storey	3	662
Southport		1 storey	4	41
Southport		1 storey	5	9
Southport		1 storey	6	5
Southport		2 storeys or more		40
Southport		2 storeys or more	1	234
Southport		2 storeys or more	2	658
Southport		2 storeys or more	3	1433
Southport		2 storeys or more	4	290
Southport		2 storeys or more	5	36
Southport		2 storeys or more	6	5
Southport	(Other)		0	4
Southport	(Other)		1	13
Southport	(Other)		2	12
Southport	(Other)		3	9
Southport	(Other)		4	6
Southport	Flat/apartment	1 or 2 storey block		32
Southport	Flat/apartment	1 or 2 storey block	0	36
Southport	Flat/apartment	1 or 2 storey block	1	243
Southport	Flat/apartment	1 or 2 storey block	2	659
Southport	Flat/apartment	1 or 2 storey block	3	329
Southport	Flat/apartment	1 or 2 storey block	4	24
Southport	Flat/apartment	1 or 2 storey block	5	7
Southport	Flat/apartment	1 or 2 storey block	6	5
Southport	Flat/apartment	3 storey block		57
Southport	Flat/apartment	3 storey block	0	8
Southport	Flat/apartment	3 storey block	1	616
Southport	Flat/apartment	3 storey block	2	1221
Southport	Flat/apartment	3 storey block	3	164
Southport	Flat/apartment	3 storey block	4	4
Southport	Flat/apartment	3 storey block	5	4
Southport	Flat/apartment	4-8 storey block		41
Southport	Flat/apartment	4-8 storey block	0	40
Southport	Flat/apartment	4-8 storey block	1	752
Southport	Flat/apartment	4-8 storey block	2	1473
Southport	Flat/apartment	4-8 storey block	3	98
Southport	Flat/apartment	4-8 storey block	6	4
Southport	Flat/apartment	9 or more storey block		42
Southport	Flat/apartment	9 or more storey block	0	23
Southport	Flat/apartment	9 or more storey block	1	705
Southport	Flat/apartment	9 or more storey block	2	1839
Southport	Flat/apartment	9 or more storey block	3	450
Southport	Flat/apartment	9 or more storey block	4	27
Southport	Flat/apartment	Attached to a house	1	8
Southport	Flat/apartment	Attached to a house	2	4
Southport	Flat/apartment	Attached to a house	3	8
Southport	Flat/apartment	Attached to a house	5	6
Southport	Separate house			128
Southport	Separate house		0	15
Southport	Separate house		1	74
Southport	Separate house		2	420
Southport	Separate house		3	4569
Southport	Separate house		4	4385
Southport	Separate house		5	1086
Southport	Separate house		6	319
Surfers Paradise				14
Surfers Paradise			0	8
Surfers Paradise			1	46
Surfers Paradise			2	50
Surfers Paradise			3	22
Surfers Paradise			4	4
Surfers Paradise			6	3
Surfers Paradise		1 storey		12
Surfers Paradise		1 storey	1	40
Surfers Paradise		1 storey	2	208
Surfers Paradise		1 storey	3	261
Surfers Paradise		1 storey	4	42
Surfers Paradise		1 storey	5	3
Surfers Paradise		2 storeys or more		32
Surfers Paradise		2 storeys or more	0	8
Surfers Paradise		2 storeys or more	1	30
Surfers Paradise		2 storeys or more	2	367
Surfers Paradise		2 storeys or more	3	946
Surfers Paradise		2 storeys or more	4	251
Surfers Paradise		2 storeys or more	5	19
Surfers Paradise		2 storeys or more	6	7
Surfers Paradise	(Other)		0	4
Surfers Paradise	(Other)		1	24
Surfers Paradise	(Other)		2	32
Surfers Paradise	(Other)		3	6
Surfers Paradise	(Other)		6	10
Surfers Paradise	Flat/apartment	1 or 2 storey block		38
Surfers Paradise	Flat/apartment	1 or 2 storey block	0	12
Surfers Paradise	Flat/apartment	1 or 2 storey block	1	298
Surfers Paradise	Flat/apartment	1 or 2 storey block	2	535
Surfers Paradise	Flat/apartment	1 or 2 storey block	3	95
Surfers Paradise	Flat/apartment	1 or 2 storey block	4	19
Surfers Paradise	Flat/apartment	1 or 2 storey block	5	3
Surfers Paradise	Flat/apartment	1 or 2 storey block	6	5
Surfers Paradise	Flat/apartment	3 storey block		53
Surfers Paradise	Flat/apartment	3 storey block	0	13
Surfers Paradise	Flat/apartment	3 storey block	1	502
Surfers Paradise	Flat/apartment	3 storey block	2	1394
Surfers Paradise	Flat/apartment	3 storey block	3	173
Surfers Paradise	Flat/apartment	3 storey block	4	22
Surfers Paradise	Flat/apartment	4-8 storey block		33
Surfers Paradise	Flat/apartment	4-8 storey block	0	28
Surfers Paradise	Flat/apartment	4-8 storey block	1	480
Surfers Paradise	Flat/apartment	4-8 storey block	2	862
Surfers Paradise	Flat/apartment	4-8 storey block	3	237
Surfers Paradise	Flat/apartment	4-8 storey block	4	21
Surfers Paradise	Flat/apartment	4-8 storey block	5	4
Surfers Paradise	Flat/apartment	4-8 storey block	6	4
Surfers Paradise	Flat/apartment	9 or more storey block		120
Surfers Paradise	Flat/apartment	9 or more storey block	0	144
Surfers Paradise	Flat/apartment	9 or more storey block	1	1737
Surfers Paradise	Flat/apartment	9 or more storey block	2	3517
Surfers Paradise	Flat/apartment	9 or more storey block	3	989
Surfers Paradise	Flat/apartment	9 or more storey block	4	57
Surfers Paradise	Flat/apartment	9 or more storey block	5	7
Surfers Paradise	Separate house			61
Surfers Paradise	Separate house		0	7
Surfers Paradise	Separate house		1	16
Surfers Paradise	Separate house		2	84
Surfers Paradise	Separate house		3	1291
Surfers Paradise	Separate house		4	2186
Surfers Paradise	Separate house		5	794
Surfers Paradise	Separate house		6	164
Forest Lake - Oxley				6
Forest Lake - Oxley			1	7
Forest Lake - Oxley			2	14
Forest Lake - Oxley			3	33
Forest Lake - Oxley			4	10
Forest Lake - Oxley		1 storey		24
Forest Lake - Oxley		1 storey	0	11
Forest Lake - Oxley		1 storey	1	127
Forest Lake - Oxley		1 storey	2	296
Forest Lake - Oxley		1 storey	3	157
Forest Lake - Oxley		1 storey	4	11
Forest Lake - Oxley		2 storeys or more		79
Forest Lake - Oxley		2 storeys or more	0	6
Forest Lake - Oxley		2 storeys or more	1	107
Forest Lake - Oxley		2 storeys or more	2	348
Forest Lake - Oxley		2 storeys or more	3	2948
Forest Lake - Oxley		2 storeys or more	4	300
Forest Lake - Oxley	(Other)			8
Forest Lake - Oxley	(Other)		0	9
Forest Lake - Oxley	(Other)		1	66
Forest Lake - Oxley	(Other)		2	25
Forest Lake - Oxley	Flat/apartment	1 or 2 storey block		8
Forest Lake - Oxley	Flat/apartment	1 or 2 storey block	0	10
Forest Lake - Oxley	Flat/apartment	1 or 2 storey block	1	119
Forest Lake - Oxley	Flat/apartment	1 or 2 storey block	2	45
Forest Lake - Oxley	Flat/apartment	1 or 2 storey block	3	28
Forest Lake - Oxley	Flat/apartment	3 storey block		8
Forest Lake - Oxley	Flat/apartment	3 storey block	0	3
Forest Lake - Oxley	Flat/apartment	3 storey block	1	52
Forest Lake - Oxley	Flat/apartment	3 storey block	2	105
Forest Lake - Oxley	Flat/apartment	3 storey block	3	18
Forest Lake - Oxley	Flat/apartment	Attached to a house		3
Forest Lake - Oxley	Flat/apartment	Attached to a house	2	7
Forest Lake - Oxley	Flat/apartment	Attached to a house	3	34
Forest Lake - Oxley	Flat/apartment	Attached to a house	4	11
Forest Lake - Oxley	Separate house			301
Forest Lake - Oxley	Separate house		0	26
Forest Lake - Oxley	Separate house		1	174
Forest Lake - Oxley	Separate house		2	1133
Forest Lake - Oxley	Separate house		3	9787
Forest Lake - Oxley	Separate house		4	7235
Forest Lake - Oxley	Separate house		5	1243
Forest Lake - Oxley	Separate house		6	296
Ipswich Hinterland				50
Ipswich Hinterland			0	5
Ipswich Hinterland			1	22
Ipswich Hinterland			2	14
Ipswich Hinterland			3	9
Ipswich Hinterland			4	7
Ipswich Hinterland		1 storey		29
Ipswich Hinterland		1 storey	1	58
Ipswich Hinterland		1 storey	2	185
Ipswich Hinterland		1 storey	3	114
Ipswich Hinterland		1 storey	4	45
Ipswich Hinterland		2 storeys or more	2	10
Ipswich Hinterland		2 storeys or more	3	22
Ipswich Hinterland		2 storeys or more	4	7
Ipswich Hinterland		2 storeys or more	5	3
Ipswich Hinterland		2 storeys or more	6	3
Ipswich Hinterland	(Other)			14
Ipswich Hinterland	(Other)		0	28
Ipswich Hinterland	(Other)		1	118
Ipswich Hinterland	(Other)		2	67
Ipswich Hinterland	(Other)		3	27
Ipswich Hinterland	(Other)		4	5
Ipswich Hinterland	(Other)		6	6
Ipswich Hinterland	Flat/apartment	1 or 2 storey block	1	5
Ipswich Hinterland	Flat/apartment	1 or 2 storey block	2	10
Ipswich Hinterland	Flat/apartment	1 or 2 storey block	3	11
Ipswich Hinterland	Flat/apartment	Attached to a house	1	5
Ipswich Hinterland	Flat/apartment	Attached to a house	2	5
Ipswich Hinterland	Separate house			425
Ipswich Hinterland	Separate house		0	83
Ipswich Hinterland	Separate house		1	407
Ipswich Hinterland	Separate house		2	2224
Ipswich Hinterland	Separate house		3	8950
Ipswich Hinterland	Separate house		4	8449
Ipswich Hinterland	Separate house		5	1502
Ipswich Hinterland	Separate house		6	469
Ipswich Inner				4
Ipswich Inner			1	10
Ipswich Inner			2	8
Ipswich Inner			3	10
Ipswich Inner			4	11
Ipswich Inner		1 storey		71
Ipswich Inner		1 storey	0	35
Ipswich Inner		1 storey	1	445
Ipswich Inner		1 storey	2	876
Ipswich Inner		1 storey	3	817
Ipswich Inner		1 storey	4	91
Ipswich Inner		1 storey	5	3
Ipswich Inner		1 storey	6	6
Ipswich Inner		2 storeys or more		30
Ipswich Inner		2 storeys or more	0	13
Ipswich Inner		2 storeys or more	1	178
Ipswich Inner		2 storeys or more	2	457
Ipswich Inner		2 storeys or more	3	731
Ipswich Inner		2 storeys or more	4	43
Ipswich Inner		2 storeys or more	5	4
Ipswich Inner		2 storeys or more	6	5
Ipswich Inner	(Other)		0	3
Ipswich Inner	(Other)		1	19
Ipswich Inner	(Other)		2	15
Ipswich Inner	(Other)		3	18
Ipswich Inner	(Other)		4	16
Ipswich Inner	Flat/apartment	1 or 2 storey block		45
Ipswich Inner	Flat/apartment	1 or 2 storey block	0	5
Ipswich Inner	Flat/apartment	1 or 2 storey block	1	266
Ipswich Inner	Flat/apartment	1 or 2 storey block	2	361
Ipswich Inner	Flat/apartment	1 or 2 storey block	3	140
Ipswich Inner	Flat/apartment	1 or 2 storey block	4	23
Ipswich Inner	Flat/apartment	1 or 2 storey block	5	3
Ipswich Inner	Flat/apartment	1 or 2 storey block	6	3
Ipswich Inner	Flat/apartment	3 storey block	1	33
Ipswich Inner	Flat/apartment	3 storey block	2	49
Ipswich Inner	Flat/apartment	3 storey block	3	4
Ipswich Inner	Flat/apartment	4-8 storey block	1	9
Ipswich Inner	Flat/apartment	9 or more storey block	0	4
Ipswich Inner	Flat/apartment	9 or more storey block	1	20
Ipswich Inner	Flat/apartment	9 or more storey block	2	18
Ipswich Inner	Flat/apartment	9 or more storey block	3	9
Ipswich Inner	Flat/apartment	Attached to a house	1	16
Ipswich Inner	Flat/apartment	Attached to a house	2	4
Ipswich Inner	Flat/apartment	Attached to a house	3	7
Ipswich Inner	Flat/apartment	Attached to a house	4	3
Ipswich Inner	Flat/apartment	Attached to a house	6	5
Ipswich Inner	Separate house			457
Ipswich Inner	Separate house		0	36
Ipswich Inner	Separate house		1	495
Ipswich Inner	Separate house		2	2708
Ipswich Inner	Separate house		3	16331
Ipswich Inner	Separate house		4	14541
Ipswich Inner	Separate house		5	2238
Ipswich Inner	Separate house		6	489
Springfield - Redbank				5
Springfield - Redbank			2	7
Springfield - Redbank			3	4
Springfield - Redbank			4	7
Springfield - Redbank		1 storey		43
Springfield - Redbank		1 storey	1	241
Springfield - Redbank		1 storey	2	644
Springfield - Redbank		1 storey	3	560
Springfield - Redbank		1 storey	4	180
Springfield - Redbank		1 storey	6	4
Springfield - Redbank		2 storeys or more		41
Springfield - Redbank		2 storeys or more	1	27
Springfield - Redbank		2 storeys or more	2	278
Springfield - Redbank		2 storeys or more	3	1049
Springfield - Redbank		2 storeys or more	4	211
Springfield - Redbank		2 storeys or more	5	9
Springfield - Redbank	(Other)			3
Springfield - Redbank	(Other)		0	4
Springfield - Redbank	(Other)		1	46
Springfield - Redbank	(Other)		2	15
Springfield - Redbank	(Other)		3	3
Springfield - Redbank	Flat/apartment	1 or 2 storey block		10
Springfield - Redbank	Flat/apartment	1 or 2 storey block	1	98
Springfield - Redbank	Flat/apartment	1 or 2 storey block	2	32
Springfield - Redbank	Flat/apartment	1 or 2 storey block	3	36
Springfield - Redbank	Flat/apartment	1 or 2 storey block	4	10
Springfield - Redbank	Flat/apartment	3 storey block	1	10
Springfield - Redbank	Flat/apartment	3 storey block	2	17
Springfield - Redbank	Flat/apartment	3 storey block	3	13
Springfield - Redbank	Flat/apartment	4-8 storey block	1	15
Springfield - Redbank	Flat/apartment	4-8 storey block	2	62
Springfield - Redbank	Flat/apartment	Attached to a house	1	8
Springfield - Redbank	Flat/apartment	Attached to a house	2	7
Springfield - Redbank	Flat/apartment	Attached to a house	3	7
Springfield - Redbank	Flat/apartment	Attached to a house	4	7
Springfield - Redbank	Separate house			415
Springfield - Redbank	Separate house		0	20
Springfield - Redbank	Separate house		1	322
Springfield - Redbank	Separate house		2	703
Springfield - Redbank	Separate house		3	9285
Springfield - Redbank	Separate house		4	16932
Springfield - Redbank	Separate house		5	1754
Springfield - Redbank	Separate house		6	304
Beaudesert				5
Beaudesert			2	5
Beaudesert			5	5
Beaudesert			6	3
Beaudesert		1 storey		10
Beaudesert		1 storey	0	20
Beaudesert		1 storey	1	85
Beaudesert		1 storey	2	223
Beaudesert		1 storey	3	137
Beaudesert		1 storey	4	7
Beaudesert		2 storeys or more		9
Beaudesert		2 storeys or more	0	9
Beaudesert		2 storeys or more	1	17
Beaudesert		2 storeys or more	2	79
Beaudesert		2 storeys or more	3	92
Beaudesert		2 storeys or more	4	4
Beaudesert	(Other)		0	11
Beaudesert	(Other)		1	46
Beaudesert	(Other)		2	10
Beaudesert	(Other)		3	9
Beaudesert	(Other)		4	9
Beaudesert	Flat/apartment	1 or 2 storey block	2	9
Beaudesert	Flat/apartment	1 or 2 storey block	3	3
Beaudesert	Flat/apartment	Attached to a house	3	4
Beaudesert	Separate house			81
Beaudesert	Separate house		0	6
Beaudesert	Separate house		1	76
Beaudesert	Separate house		2	415
Beaudesert	Separate house		3	1822
Beaudesert	Separate house		4	1823
Beaudesert	Separate house		5	307
Beaudesert	Separate house		6	82
Beenleigh				5
Beenleigh			2	5
Beenleigh			3	6
Beenleigh			4	3
Beenleigh		1 storey		25
Beenleigh		1 storey	0	3
Beenleigh		1 storey	1	82
Beenleigh		1 storey	2	476
Beenleigh		1 storey	3	286
Beenleigh		1 storey	4	24
Beenleigh		2 storeys or more		30
Beenleigh		2 storeys or more	0	3
Beenleigh		2 storeys or more	1	88
Beenleigh		2 storeys or more	2	622
Beenleigh		2 storeys or more	3	821
Beenleigh		2 storeys or more	4	28
Beenleigh	(Other)			7
Beenleigh	(Other)		1	12
Beenleigh	(Other)		2	7
Beenleigh	Flat/apartment	1 or 2 storey block		31
Beenleigh	Flat/apartment	1 or 2 storey block	0	8
Beenleigh	Flat/apartment	1 or 2 storey block	1	174
Beenleigh	Flat/apartment	1 or 2 storey block	2	329
Beenleigh	Flat/apartment	1 or 2 storey block	3	171
Beenleigh	Flat/apartment	1 or 2 storey block	4	13
Beenleigh	Flat/apartment	1 or 2 storey block	5	3
Beenleigh	Flat/apartment	3 storey block		7
Beenleigh	Flat/apartment	3 storey block	1	74
Beenleigh	Flat/apartment	3 storey block	2	88
Beenleigh	Flat/apartment	3 storey block	3	3
Beenleigh	Flat/apartment	4-8 storey block	1	9
Beenleigh	Flat/apartment	4-8 storey block	2	72
Beenleigh	Flat/apartment	Attached to a house	1	9
Beenleigh	Flat/apartment	Attached to a house	2	18
Beenleigh	Flat/apartment	Attached to a house	3	11
Beenleigh	Separate house			242
Beenleigh	Separate house		0	6
Beenleigh	Separate house		1	59
Beenleigh	Separate house		2	839
Beenleigh	Separate house		3	6008
Beenleigh	Separate house		4	5188
Beenleigh	Separate house		5	707
Beenleigh	Separate house		6	165
Browns Plains				6
Browns Plains			0	3
Browns Plains			1	11
Browns Plains			2	3
Browns Plains			3	18
Browns Plains			4	6
Browns Plains		1 storey		30
Browns Plains		1 storey	0	7
Browns Plains		1 storey	1	34
Browns Plains		1 storey	2	516
Browns Plains		1 storey	3	573
Browns Plains		1 storey	4	74
Browns Plains		1 storey	5	8
Browns Plains		1 storey	6	5
Browns Plains		2 storeys or more		41
Browns Plains		2 storeys or more	1	104
Browns Plains		2 storeys or more	2	194
Browns Plains		2 storeys or more	3	1124
Browns Plains		2 storeys or more	4	108
Browns Plains		2 storeys or more	5	8
Browns Plains		2 storeys or more	6	6
Browns Plains	(Other)			14
Browns Plains	(Other)		0	4
Browns Plains	(Other)		1	86
Browns Plains	(Other)		2	31
Browns Plains	(Other)		5	4
Browns Plains	Flat/apartment	1 or 2 storey block	2	38
Browns Plains	Flat/apartment	1 or 2 storey block	3	60
Browns Plains	Flat/apartment	1 or 2 storey block	4	4
Browns Plains	Flat/apartment	3 storey block	1	18
Browns Plains	Flat/apartment	3 storey block	2	28
Browns Plains	Flat/apartment	3 storey block	3	8
Browns Plains	Flat/apartment	Attached to a house	1	10
Browns Plains	Flat/apartment	Attached to a house	2	23
Browns Plains	Flat/apartment	Attached to a house	3	7
Browns Plains	Flat/apartment	Attached to a house	4	6
Browns Plains	Separate house			433
Browns Plains	Separate house		0	28
Browns Plains	Separate house		1	139
Browns Plains	Separate house		2	1258
Browns Plains	Separate house		3	9991
Browns Plains	Separate house		4	11982
Browns Plains	Separate house		5	1706
