SA3_NAME16	Age	HoursHousekeeping	Sex	adults
Ipswich Inner	75-84		F	279
Ipswich Inner	75-84		M	177
Ipswich Inner	75-84	0	F	1060
Ipswich Inner	75-84	0	M	879
Ipswich Inner	75-84	<5	F	276
Ipswich Inner	75-84	<5	M	322
Ipswich Inner	75-84	5-14	F	496
Ipswich Inner	75-84	5-14	M	491
Ipswich Inner	75-84	15-29	F	445
Ipswich Inner	75-84	15-29	M	296
Ipswich Inner	75-84	30+	F	416
Ipswich Inner	75-84	30+	M	225
Ipswich Inner	85+		F	206
Ipswich Inner	85+		M	96
Ipswich Inner	85+	0	F	582
Ipswich Inner	85+	0	M	347
Ipswich Inner	85+	<5	F	121
Ipswich Inner	85+	<5	M	98
Ipswich Inner	85+	5-14	F	173
Ipswich Inner	85+	5-14	M	118
Ipswich Inner	85+	15-29	F	87
Ipswich Inner	85+	15-29	M	60
Ipswich Inner	85+	30+	F	55
Ipswich Inner	85+	30+	M	31
Springfield - Redbank	15-19		F	230
Springfield - Redbank	15-19		M	220
Springfield - Redbank	15-19	0	F	1370
Springfield - Redbank	15-19	0	M	1565
Springfield - Redbank	15-19	<5	F	1348
Springfield - Redbank	15-19	<5	M	1373
Springfield - Redbank	15-19	5-14	F	513
Springfield - Redbank	15-19	5-14	M	411
Springfield - Redbank	15-19	15-29	F	82
Springfield - Redbank	15-19	15-29	M	43
Springfield - Redbank	15-19	30+	F	34
Springfield - Redbank	15-19	30+	M	19
Springfield - Redbank	20-24		F	258
Springfield - Redbank	20-24		M	270
Springfield - Redbank	20-24	0	F	1166
Springfield - Redbank	20-24	0	M	1587
Springfield - Redbank	20-24	<5	F	878
Springfield - Redbank	20-24	<5	M	1075
Springfield - Redbank	20-24	5-14	F	917
Springfield - Redbank	20-24	5-14	M	568
Springfield - Redbank	20-24	15-29	F	245
Springfield - Redbank	20-24	15-29	M	74
Springfield - Redbank	20-24	30+	F	210
Springfield - Redbank	20-24	30+	M	41
Springfield - Redbank	25-34		F	597
Springfield - Redbank	25-34		M	642
Springfield - Redbank	25-34	0	F	1968
Springfield - Redbank	25-34	0	M	2455
Springfield - Redbank	25-34	<5	F	1145
Springfield - Redbank	25-34	<5	M	2042
Springfield - Redbank	25-34	5-14	F	2588
Springfield - Redbank	25-34	5-14	M	2279
Springfield - Redbank	25-34	15-29	F	1300
Springfield - Redbank	25-34	15-29	M	496
Springfield - Redbank	25-34	30+	F	1545
Springfield - Redbank	25-34	30+	M	241
Springfield - Redbank	35-44		F	493
Springfield - Redbank	35-44		M	521
Springfield - Redbank	35-44	0	F	1447
Springfield - Redbank	35-44	0	M	1979
Springfield - Redbank	35-44	<5	F	757
Springfield - Redbank	35-44	<5	M	1739
Springfield - Redbank	35-44	5-14	F	2561
Springfield - Redbank	35-44	5-14	M	2747
Springfield - Redbank	35-44	15-29	F	1683
Springfield - Redbank	35-44	15-29	M	826
Springfield - Redbank	35-44	30+	F	1637
Springfield - Redbank	35-44	30+	M	374
Springfield - Redbank	45-54		F	294
Springfield - Redbank	45-54		M	367
Springfield - Redbank	45-54	0	F	1243
Springfield - Redbank	45-54	0	M	1592
Springfield - Redbank	45-54	<5	F	698
Springfield - Redbank	45-54	<5	M	1400
Springfield - Redbank	45-54	5-14	F	2042
Springfield - Redbank	45-54	5-14	M	1928
Springfield - Redbank	45-54	15-29	F	1086
Springfield - Redbank	45-54	15-29	M	535
Springfield - Redbank	45-54	30+	F	755
Springfield - Redbank	45-54	30+	M	211
Springfield - Redbank	55-64		F	210
Springfield - Redbank	55-64		M	203
Springfield - Redbank	55-64	0	F	1039
Springfield - Redbank	55-64	0	M	1241
Springfield - Redbank	55-64	<5	F	537
Springfield - Redbank	55-64	<5	M	947
Springfield - Redbank	55-64	5-14	F	1343
Springfield - Redbank	55-64	5-14	M	1251
Springfield - Redbank	55-64	15-29	F	777
Springfield - Redbank	55-64	15-29	M	380
Springfield - Redbank	55-64	30+	F	548
Springfield - Redbank	55-64	30+	M	184
Springfield - Redbank	65-74		F	136
Springfield - Redbank	65-74		M	161
Springfield - Redbank	65-74	0	F	778
Springfield - Redbank	65-74	0	M	860
Springfield - Redbank	65-74	<5	F	269
Springfield - Redbank	65-74	<5	M	439
Springfield - Redbank	65-74	5-14	F	588
Springfield - Redbank	65-74	5-14	M	647
Springfield - Redbank	65-74	15-29	F	517
Springfield - Redbank	65-74	15-29	M	276
Springfield - Redbank	65-74	30+	F	457
Springfield - Redbank	65-74	30+	M	180
Springfield - Redbank	75-84		F	84
Springfield - Redbank	75-84		M	70
Springfield - Redbank	75-84	0	F	437
Springfield - Redbank	75-84	0	M	441
Springfield - Redbank	75-84	<5	F	129
Springfield - Redbank	75-84	<5	M	160
Springfield - Redbank	75-84	5-14	F	216
Springfield - Redbank	75-84	5-14	M	204
Springfield - Redbank	75-84	15-29	F	145
Springfield - Redbank	75-84	15-29	M	100
Springfield - Redbank	75-84	30+	F	144
Springfield - Redbank	75-84	30+	M	68
Springfield - Redbank	85+		F	36
Springfield - Redbank	85+		M	18
Springfield - Redbank	85+	0	F	150
Springfield - Redbank	85+	0	M	87
Springfield - Redbank	85+	<5	F	47
Springfield - Redbank	85+	<5	M	27
Springfield - Redbank	85+	5-14	F	41
Springfield - Redbank	85+	5-14	M	30
Springfield - Redbank	85+	15-29	F	18
Springfield - Redbank	85+	15-29	M	12
Springfield - Redbank	85+	30+	F	9
Springfield - Redbank	85+	30+	M	15
Beaudesert	15-19		F	33
Beaudesert	15-19		M	45
Beaudesert	15-19	0	F	159
Beaudesert	15-19	0	M	173
Beaudesert	15-19	<5	F	173
Beaudesert	15-19	<5	M	175
Beaudesert	15-19	5-14	F	62
Beaudesert	15-19	5-14	M	37
Beaudesert	15-19	15-29	F	3
Beaudesert	15-19	30+	F	3
Beaudesert	15-19	30+	M	3
Beaudesert	20-24		F	21
Beaudesert	20-24		M	38
Beaudesert	20-24	0	F	92
Beaudesert	20-24	0	M	127
Beaudesert	20-24	<5	F	70
Beaudesert	20-24	<5	M	102
Beaudesert	20-24	5-14	F	79
Beaudesert	20-24	5-14	M	50
Beaudesert	20-24	15-29	F	30
Beaudesert	20-24	15-29	M	10
Beaudesert	20-24	30+	F	21
Beaudesert	20-24	30+	M	4
Beaudesert	25-34		F	75
Beaudesert	25-34		M	120
Beaudesert	25-34	0	F	108
Beaudesert	25-34	0	M	167
Beaudesert	25-34	<5	F	80
Beaudesert	25-34	<5	M	149
Beaudesert	25-34	5-14	F	188
Beaudesert	25-34	5-14	M	181
Beaudesert	25-34	15-29	F	132
Beaudesert	25-34	15-29	M	43
Beaudesert	25-34	30+	F	122
Beaudesert	25-34	30+	M	28
Beaudesert	35-44		F	66
Beaudesert	35-44		M	132
Beaudesert	35-44	0	F	116
Beaudesert	35-44	0	M	171
Beaudesert	35-44	<5	F	82
Beaudesert	35-44	<5	M	160
Beaudesert	35-44	5-14	F	252
Beaudesert	35-44	5-14	M	245
Beaudesert	35-44	15-29	F	174
Beaudesert	35-44	15-29	M	50
Beaudesert	35-44	30+	F	207
Beaudesert	35-44	30+	M	42
Beaudesert	45-54		F	69
Beaudesert	45-54		M	120
Beaudesert	45-54	0	F	164
Beaudesert	45-54	0	M	226
Beaudesert	45-54	<5	F	114
Beaudesert	45-54	<5	M	221
Beaudesert	45-54	5-14	F	312
Beaudesert	45-54	5-14	M	263
Beaudesert	45-54	15-29	F	207
Beaudesert	45-54	15-29	M	83
Beaudesert	45-54	30+	F	156
Beaudesert	45-54	30+	M	45
Beaudesert	55-64		F	58
Beaudesert	55-64		M	86
Beaudesert	55-64	0	F	194
Beaudesert	55-64	0	M	249
Beaudesert	55-64	<5	F	118
Beaudesert	55-64	<5	M	213
Beaudesert	55-64	5-14	F	277
Beaudesert	55-64	5-14	M	307
Beaudesert	55-64	15-29	F	214
Beaudesert	55-64	15-29	M	100
Beaudesert	55-64	30+	F	162
Beaudesert	55-64	30+	M	58
Beaudesert	65-74		F	70
Beaudesert	65-74		M	76
Beaudesert	65-74	0	F	241
Beaudesert	65-74	0	M	328
Beaudesert	65-74	<5	F	59
Beaudesert	65-74	<5	M	141
Beaudesert	65-74	5-14	F	204
Beaudesert	65-74	5-14	M	236
Beaudesert	65-74	15-29	F	192
Beaudesert	65-74	15-29	M	117
Beaudesert	65-74	30+	F	182
Beaudesert	65-74	30+	M	87
Beaudesert	75-84		F	60
Beaudesert	75-84		M	54
Beaudesert	75-84	0	F	186
Beaudesert	75-84	0	M	200
Beaudesert	75-84	<5	F	39
Beaudesert	75-84	<5	M	77
Beaudesert	75-84	5-14	F	68
Beaudesert	75-84	5-14	M	88
Beaudesert	75-84	15-29	F	72
Beaudesert	75-84	15-29	M	59
Beaudesert	75-84	30+	F	87
Beaudesert	75-84	30+	M	43
Beaudesert	85+		F	50
Beaudesert	85+		M	32
Beaudesert	85+	0	F	112
Beaudesert	85+	0	M	62
Beaudesert	85+	<5	F	18
Beaudesert	85+	<5	M	18
Beaudesert	85+	5-14	F	15
Beaudesert	85+	5-14	M	13
Beaudesert	85+	15-29	F	3
Beaudesert	85+	15-29	M	10
Beaudesert	85+	30+	F	10
Beaudesert	85+	30+	M	12
Beenleigh	15-19		F	133
Beenleigh	15-19		M	131
Beenleigh	15-19	0	F	480
Beenleigh	15-19	0	M	598
Beenleigh	15-19	<5	F	489
Beenleigh	15-19	<5	M	501
Beenleigh	15-19	5-14	F	184
Beenleigh	15-19	5-14	M	139
Beenleigh	15-19	15-29	F	22
Beenleigh	15-19	15-29	M	13
Beenleigh	15-19	30+	F	8
Beenleigh	15-19	30+	M	11
Beenleigh	20-24		F	141
Beenleigh	20-24		M	163
Beenleigh	20-24	0	F	451
Beenleigh	20-24	0	M	641
Beenleigh	20-24	<5	F	358
Beenleigh	20-24	<5	M	485
Beenleigh	20-24	5-14	F	402
Beenleigh	20-24	5-14	M	270
Beenleigh	20-24	15-29	F	121
Beenleigh	20-24	15-29	M	38
Beenleigh	20-24	30+	F	99
Beenleigh	20-24	30+	M	19
Beenleigh	25-34		F	331
Beenleigh	25-34		M	322
Beenleigh	25-34	0	F	689
Beenleigh	25-34	0	M	1066
Beenleigh	25-34	<5	F	454
Beenleigh	25-34	<5	M	893
Beenleigh	25-34	5-14	F	1056
Beenleigh	25-34	5-14	M	916
Beenleigh	25-34	15-29	F	498
Beenleigh	25-34	15-29	M	226
Beenleigh	25-34	30+	F	629
Beenleigh	25-34	30+	M	104
Beenleigh	35-44		F	265
Beenleigh	35-44		M	278
Beenleigh	35-44	0	F	469
Beenleigh	35-44	0	M	746
Beenleigh	35-44	<5	F	278
Beenleigh	35-44	<5	M	665
Beenleigh	35-44	5-14	F	875
Beenleigh	35-44	5-14	M	902
Beenleigh	35-44	15-29	F	550
Beenleigh	35-44	15-29	M	225
Beenleigh	35-44	30+	F	533
Beenleigh	35-44	30+	M	108
Beenleigh	45-54		F	211
Beenleigh	45-54		M	229
Beenleigh	45-54	0	F	542
Beenleigh	45-54	0	M	761
Beenleigh	45-54	<5	F	343
Beenleigh	45-54	<5	M	634
Beenleigh	45-54	5-14	F	928
Beenleigh	45-54	5-14	M	740
Beenleigh	45-54	15-29	F	498
Beenleigh	45-54	15-29	M	215
Beenleigh	45-54	30+	F	344
Beenleigh	45-54	30+	M	97
Beenleigh	55-64		F	166
Beenleigh	55-64		M	165
Beenleigh	55-64	0	F	590
Beenleigh	55-64	0	M	654
Beenleigh	55-64	<5	F	283
Beenleigh	55-64	<5	M	549
Beenleigh	55-64	5-14	F	749
Beenleigh	55-64	5-14	M	679
Beenleigh	55-64	15-29	F	453
Beenleigh	55-64	15-29	M	197
Beenleigh	55-64	30+	F	295
Beenleigh	55-64	30+	M	97
Beenleigh	65-74		F	139
Beenleigh	65-74		M	116
Beenleigh	65-74	0	F	677
Beenleigh	65-74	0	M	685
Beenleigh	65-74	<5	F	181
Beenleigh	65-74	<5	M	298
Beenleigh	65-74	5-14	F	456
Beenleigh	65-74	5-14	M	507
Beenleigh	65-74	15-29	F	432
Beenleigh	65-74	15-29	M	229
Beenleigh	65-74	30+	F	345
Beenleigh	65-74	30+	M	119
Beenleigh	75-84		F	119
Beenleigh	75-84		M	77
Beenleigh	75-84	0	F	514
Beenleigh	75-84	0	M	471
Beenleigh	75-84	<5	F	137
Beenleigh	75-84	<5	M	135
Beenleigh	75-84	5-14	F	230
Beenleigh	75-84	5-14	M	231
Beenleigh	75-84	15-29	F	184
Beenleigh	75-84	15-29	M	120
Beenleigh	75-84	30+	F	157
Beenleigh	75-84	30+	M	82
Beenleigh	85+		F	40
Beenleigh	85+		M	25
Beenleigh	85+	0	F	238
Beenleigh	85+	0	M	185
Beenleigh	85+	<5	F	45
Beenleigh	85+	<5	M	33
Beenleigh	85+	5-14	F	61
Beenleigh	85+	5-14	M	39
Beenleigh	85+	15-29	F	25
Beenleigh	85+	15-29	M	19
Beenleigh	85+	30+	F	22
Beenleigh	85+	30+	M	16
Browns Plains	15-19		F	253
Browns Plains	15-19		M	286
Browns Plains	15-19	0	F	1262
Browns Plains	15-19	0	M	1563
Browns Plains	15-19	<5	F	1092
Browns Plains	15-19	<5	M	1136
Browns Plains	15-19	5-14	F	441
Browns Plains	15-19	5-14	M	322
Browns Plains	15-19	15-29	F	66
Browns Plains	15-19	15-29	M	40
Browns Plains	15-19	30+	F	43
Browns Plains	15-19	30+	M	17
Browns Plains	20-24		F	302
Browns Plains	20-24		M	312
Browns Plains	20-24	0	F	1164
Browns Plains	20-24	0	M	1540
Browns Plains	20-24	<5	F	764
Browns Plains	20-24	<5	M	1017
Browns Plains	20-24	5-14	F	794
Browns Plains	20-24	5-14	M	484
Browns Plains	20-24	15-29	F	235
Browns Plains	20-24	15-29	M	82
Browns Plains	20-24	30+	F	178
Browns Plains	20-24	30+	M	53
Browns Plains	25-34		F	661
Browns Plains	25-34		M	666
Browns Plains	25-34	0	F	1870
Browns Plains	25-34	0	M	2572
Browns Plains	25-34	<5	F	894
Browns Plains	25-34	<5	M	1721
Browns Plains	25-34	5-14	F	1853
Browns Plains	25-34	5-14	M	1645
Browns Plains	25-34	15-29	F	960
Browns Plains	25-34	15-29	M	356
Browns Plains	25-34	30+	F	1194
Browns Plains	25-34	30+	M	189
Browns Plains	35-44		F	514
Browns Plains	35-44		M	515
Browns Plains	35-44	0	F	1295
Browns Plains	35-44	0	M	1747
Browns Plains	35-44	<5	F	578
Browns Plains	35-44	<5	M	1291
Browns Plains	35-44	5-14	F	1689
Browns Plains	35-44	5-14	M	1664
Browns Plains	35-44	15-29	F	1106
Browns Plains	35-44	15-29	M	507
Browns Plains	35-44	30+	F	1223
Browns Plains	35-44	30+	M	256
Browns Plains	45-54		F	347
Browns Plains	45-54		M	357
Browns Plains	45-54	0	F	1233
Browns Plains	45-54	0	M	1487
Browns Plains	45-54	<5	F	615
Browns Plains	45-54	<5	M	1215
Browns Plains	45-54	5-14	F	1790
Browns Plains	45-54	5-14	M	1482
Browns Plains	45-54	15-29	F	930
Browns Plains	45-54	15-29	M	393
Browns Plains	45-54	30+	F	707
Browns Plains	45-54	30+	M	214
Browns Plains	55-64		F	273
Browns Plains	55-64		M	279
Browns Plains	55-64	0	F	1220
Browns Plains	55-64	0	M	1453
Browns Plains	55-64	<5	F	531
Browns Plains	55-64	<5	M	1081
Browns Plains	55-64	5-14	F	1403
Browns Plains	55-64	5-14	M	1364
Browns Plains	55-64	15-29	F	899
Browns Plains	55-64	15-29	M	411
Browns Plains	55-64	30+	F	711
Browns Plains	55-64	30+	M	215
Browns Plains	65-74		F	212
Browns Plains	65-74		M	159
Browns Plains	65-74	0	F	1073
Browns Plains	65-74	0	M	1141
Browns Plains	65-74	<5	F	283
Browns Plains	65-74	<5	M	514
Browns Plains	65-74	5-14	F	672
Browns Plains	65-74	5-14	M	776
Browns Plains	65-74	15-29	F	625
Browns Plains	65-74	15-29	M	359
Browns Plains	65-74	30+	F	535
Browns Plains	65-74	30+	M	218
Browns Plains	75-84		F	133
Browns Plains	75-84		M	94
Browns Plains	75-84	0	F	672
Browns Plains	75-84	0	M	588
Browns Plains	75-84	<5	F	139
Browns Plains	75-84	<5	M	167
Browns Plains	75-84	5-14	F	249
Browns Plains	75-84	5-14	M	256
Browns Plains	75-84	15-29	F	209
Browns Plains	75-84	15-29	M	148
Browns Plains	75-84	30+	F	184
Browns Plains	75-84	30+	M	102
Browns Plains	85+		F	56
Browns Plains	85+		M	28
Browns Plains	85+	0	F	324
Browns Plains	85+	0	M	194
Browns Plains	85+	<5	F	53
Browns Plains	85+	<5	M	33
Browns Plains	85+	5-14	F	53
Browns Plains	85+	5-14	M	37
Browns Plains	85+	15-29	F	21
Browns Plains	85+	15-29	M	19
Browns Plains	85+	30+	F	22
Browns Plains	85+	30+	M	10
Jimboomba	15-19		F	153
Jimboomba	15-19		M	138
Jimboomba	15-19	0	F	751
Jimboomba	15-19	0	M	954
Jimboomba	15-19	<5	F	886
Jimboomba	15-19	<5	M	917
Jimboomba	15-19	5-14	F	285
Jimboomba	15-19	5-14	M	218
Jimboomba	15-19	15-29	F	23
Jimboomba	15-19	15-29	M	18
Jimboomba	15-19	30+	F	16
Jimboomba	15-19	30+	M	6
Jimboomba	20-24		F	108
Jimboomba	20-24		M	119
Jimboomba	20-24	0	F	536
Jimboomba	20-24	0	M	767
Jimboomba	20-24	<5	F	462
Jimboomba	20-24	<5	M	580
Jimboomba	20-24	5-14	F	457
Jimboomba	20-24	5-14	M	294
Jimboomba	20-24	15-29	F	141
Jimboomba	20-24	15-29	M	46
Jimboomba	20-24	30+	F	109
Jimboomba	20-24	30+	M	20
Jimboomba	25-34		F	269
Jimboomba	25-34		M	252
Jimboomba	25-34	0	F	748
Jimboomba	25-34	0	M	1056
Jimboomba	25-34	<5	F	548
Jimboomba	25-34	<5	M	1004
Jimboomba	25-34	5-14	F	1262
Jimboomba	25-34	5-14	M	1116
Jimboomba	25-34	15-29	F	759
Jimboomba	25-34	15-29	M	283
Jimboomba	25-34	30+	F	866
Jimboomba	25-34	30+	M	114
Jimboomba	35-44		F	260
Jimboomba	35-44		M	297
Jimboomba	35-44	0	F	487
Jimboomba	35-44	0	M	862
Jimboomba	35-44	<5	F	339
Jimboomba	35-44	<5	M	1006
Jimboomba	35-44	5-14	F	1472
Jimboomba	35-44	5-14	M	1446
Jimboomba	35-44	15-29	F	936
Jimboomba	35-44	15-29	M	493
Jimboomba	35-44	30+	F	930
Jimboomba	35-44	30+	M	213
Jimboomba	45-54		F	232
Jimboomba	45-54		M	279
Jimboomba	45-54	0	F	580
Jimboomba	45-54	0	M	899
Jimboomba	45-54	<5	F	425
Jimboomba	45-54	<5	M	967
Jimboomba	45-54	5-14	F	1541
Jimboomba	45-54	5-14	M	1465
Jimboomba	45-54	15-29	F	861
Jimboomba	45-54	15-29	M	426
Jimboomba	45-54	30+	F	627
Jimboomba	45-54	30+	M	184
Jimboomba	55-64		F	137
Jimboomba	55-64		M	174
Jimboomba	55-64	0	F	557
Jimboomba	55-64	0	M	798
Jimboomba	55-64	<5	F	298
Jimboomba	55-64	<5	M	694
Jimboomba	55-64	5-14	F	959
Jimboomba	55-64	5-14	M	986
Jimboomba	55-64	15-29	F	703
Jimboomba	55-64	15-29	M	367
Jimboomba	55-64	30+	F	555
Jimboomba	55-64	30+	M	169
Jimboomba	65-74		F	107
Jimboomba	65-74		M	93
Jimboomba	65-74	0	F	541
Jimboomba	65-74	0	M	647
Jimboomba	65-74	<5	F	151
Jimboomba	65-74	<5	M	343
Jimboomba	65-74	5-14	F	486
Jimboomba	65-74	5-14	M	564
Jimboomba	65-74	15-29	F	451
Jimboomba	65-74	15-29	M	296
Jimboomba	65-74	30+	F	451
Jimboomba	65-74	30+	M	189
Jimboomba	75-84		F	71
Jimboomba	75-84		M	55
Jimboomba	75-84	0	F	289
Jimboomba	75-84	0	M	313
Jimboomba	75-84	<5	F	88
Jimboomba	75-84	<5	M	127
Jimboomba	75-84	5-14	F	168
Jimboomba	75-84	5-14	M	186
Jimboomba	75-84	15-29	F	120
Jimboomba	75-84	15-29	M	116
Jimboomba	75-84	30+	F	110
Jimboomba	75-84	30+	M	78
Jimboomba	85+		F	25
Jimboomba	85+		M	11
Jimboomba	85+	0	F	127
Jimboomba	85+	0	M	68
Jimboomba	85+	<5	F	31
Jimboomba	85+	<5	M	21
Jimboomba	85+	5-14	F	20
Jimboomba	85+	5-14	M	19
Jimboomba	85+	15-29	F	9
Jimboomba	85+	15-29	M	5
Jimboomba	85+	30+	F	7
Jimboomba	85+	30+	M	5
Loganlea - Carbrook	15-19		F	136
Loganlea - Carbrook	15-19		M	163
Loganlea - Carbrook	15-19	0	F	712
Loganlea - Carbrook	15-19	0	M	953
Loganlea - Carbrook	15-19	<5	F	829
Loganlea - Carbrook	15-19	<5	M	900
Loganlea - Carbrook	15-19	5-14	F	257
Loganlea - Carbrook	15-19	5-14	M	200
Loganlea - Carbrook	15-19	15-29	F	33
Loganlea - Carbrook	15-19	15-29	M	11
Loganlea - Carbrook	15-19	30+	F	13
Loganlea - Carbrook	15-19	30+	M	3
Loganlea - Carbrook	20-24		F	149
Loganlea - Carbrook	20-24		M	143
Loganlea - Carbrook	20-24	0	F	612
Loganlea - Carbrook	20-24	0	M	801
Loganlea - Carbrook	20-24	<5	F	532
Loganlea - Carbrook	20-24	<5	M	705
Loganlea - Carbrook	20-24	5-14	F	519
Loganlea - Carbrook	20-24	5-14	M	314
Loganlea - Carbrook	20-24	15-29	F	129
Loganlea - Carbrook	20-24	15-29	M	40
Loganlea - Carbrook	20-24	30+	F	77
Loganlea - Carbrook	20-24	30+	M	13
Loganlea - Carbrook	25-34		F	367
Loganlea - Carbrook	25-34		M	324
Loganlea - Carbrook	25-34	0	F	912
Loganlea - Carbrook	25-34	0	M	1312
Loganlea - Carbrook	25-34	<5	F	655
Loganlea - Carbrook	25-34	<5	M	1081
Loganlea - Carbrook	25-34	5-14	F	1306
Loganlea - Carbrook	25-34	5-14	M	1159
Loganlea - Carbrook	25-34	15-29	F	612
Loganlea - Carbrook	25-34	15-29	M	265
Loganlea - Carbrook	25-34	30+	F	718
Loganlea - Carbrook	25-34	30+	M	135
Loganlea - Carbrook	35-44		F	300
Loganlea - Carbrook	35-44		M	310
Loganlea - Carbrook	35-44	0	F	682
Loganlea - Carbrook	35-44	0	M	944
Loganlea - Carbrook	35-44	<5	F	444
Loganlea - Carbrook	35-44	<5	M	1003
Loganlea - Carbrook	35-44	5-14	F	1437
Loganlea - Carbrook	35-44	5-14	M	1446
Loganlea - Carbrook	35-44	15-29	F	894
Loganlea - Carbrook	35-44	15-29	M	395
Loganlea - Carbrook	35-44	30+	F	816
Loganlea - Carbrook	35-44	30+	M	160
Loganlea - Carbrook	45-54		F	236
Loganlea - Carbrook	45-54		M	258
Loganlea - Carbrook	45-54	0	F	695
Loganlea - Carbrook	45-54	0	M	931
Loganlea - Carbrook	45-54	<5	F	472
Loganlea - Carbrook	45-54	<5	M	947
Loganlea - Carbrook	45-54	5-14	F	1437
Loganlea - Carbrook	45-54	5-14	M	1271
Loganlea - Carbrook	45-54	15-29	F	750
Loganlea - Carbrook	45-54	15-29	M	333
Loganlea - Carbrook	45-54	30+	F	519
Loganlea - Carbrook	45-54	30+	M	160
Loganlea - Carbrook	55-64		F	175
Loganlea - Carbrook	55-64		M	177
Loganlea - Carbrook	55-64	0	F	735
Loganlea - Carbrook	55-64	0	M	852
Loganlea - Carbrook	55-64	<5	F	415
Loganlea - Carbrook	55-64	<5	M	782
Loganlea - Carbrook	55-64	5-14	F	1175
Loganlea - Carbrook	55-64	5-14	M	1015
Loganlea - Carbrook	55-64	15-29	F	694
Loganlea - Carbrook	55-64	15-29	M	312
Loganlea - Carbrook	55-64	30+	F	486
Loganlea - Carbrook	55-64	30+	M	143
Loganlea - Carbrook	65-74		F	190
Loganlea - Carbrook	65-74		M	167
Loganlea - Carbrook	65-74	0	F	924
Loganlea - Carbrook	65-74	0	M	918
Loganlea - Carbrook	65-74	<5	F	259
Loganlea - Carbrook	65-74	<5	M	428
Loganlea - Carbrook	65-74	5-14	F	639
Loganlea - Carbrook	65-74	5-14	M	686
Loganlea - Carbrook	65-74	15-29	F	610
Loganlea - Carbrook	65-74	15-29	M	343
Loganlea - Carbrook	65-74	30+	F	516
Loganlea - Carbrook	65-74	30+	M	216
Loganlea - Carbrook	75-84		F	180
Loganlea - Carbrook	75-84		M	116
Loganlea - Carbrook	75-84	0	F	680
Loganlea - Carbrook	75-84	0	M	576
Loganlea - Carbrook	75-84	<5	F	136
Loganlea - Carbrook	75-84	<5	M	216
Loganlea - Carbrook	75-84	5-14	F	277
Loganlea - Carbrook	75-84	5-14	M	283
Loganlea - Carbrook	75-84	15-29	F	232
Loganlea - Carbrook	75-84	15-29	M	170
Loganlea - Carbrook	75-84	30+	F	171
Loganlea - Carbrook	75-84	30+	M	106
Loganlea - Carbrook	85+		F	152
Loganlea - Carbrook	85+		M	55
Loganlea - Carbrook	85+	0	F	387
Loganlea - Carbrook	85+	0	M	217
Loganlea - Carbrook	85+	<5	F	62
Loganlea - Carbrook	85+	<5	M	40
Loganlea - Carbrook	85+	5-14	F	60
Loganlea - Carbrook	85+	5-14	M	45
Loganlea - Carbrook	85+	15-29	F	31
Loganlea - Carbrook	85+	15-29	M	19
Loganlea - Carbrook	85+	30+	F	28
Loganlea - Carbrook	85+	30+	M	22
Springwood - Kingston	15-19		F	215
Springwood - Kingston	15-19		M	274
Springwood - Kingston	15-19	0	F	984
Springwood - Kingston	15-19	0	M	1242
Springwood - Kingston	15-19	<5	F	958
Springwood - Kingston	15-19	<5	M	972
Springwood - Kingston	15-19	5-14	F	328
Springwood - Kingston	15-19	5-14	M	259
Springwood - Kingston	15-19	15-29	F	43
Springwood - Kingston	15-19	15-29	M	41
Springwood - Kingston	15-19	30+	F	27
Springwood - Kingston	15-19	30+	M	15
Springwood - Kingston	20-24		F	212
Springwood - Kingston	20-24		M	223
Springwood - Kingston	20-24	0	F	760
Springwood - Kingston	20-24	0	M	1117
Springwood - Kingston	20-24	<5	F	595
Springwood - Kingston	20-24	<5	M	799
Springwood - Kingston	20-24	5-14	F	584
Springwood - Kingston	20-24	5-14	M	436
Springwood - Kingston	20-24	15-29	F	130
Springwood - Kingston	20-24	15-29	M	51
Springwood - Kingston	20-24	30+	F	124
Springwood - Kingston	20-24	30+	M	28
Springwood - Kingston	25-34		F	514
Springwood - Kingston	25-34		M	535
Springwood - Kingston	25-34	0	F	1281
Springwood - Kingston	25-34	0	M	1920
Springwood - Kingston	25-34	<5	F	770
Springwood - Kingston	25-34	<5	M	1279
Springwood - Kingston	25-34	5-14	F	1438
Springwood - Kingston	25-34	5-14	M	1311
Springwood - Kingston	25-34	15-29	F	685
Springwood - Kingston	25-34	15-29	M	311
Springwood - Kingston	25-34	30+	F	789
Springwood - Kingston	25-34	30+	M	162
Springwood - Kingston	35-44		F	414
Springwood - Kingston	35-44		M	467
Springwood - Kingston	35-44	0	F	1024
Springwood - Kingston	35-44	0	M	1501
Springwood - Kingston	35-44	<5	F	546
Springwood - Kingston	35-44	<5	M	1199
Springwood - Kingston	35-44	5-14	F	1618
Springwood - Kingston	35-44	5-14	M	1672
Springwood - Kingston	35-44	15-29	F	1010
Springwood - Kingston	35-44	15-29	M	498
Springwood - Kingston	35-44	30+	F	1095
Springwood - Kingston	35-44	30+	M	203
Springwood - Kingston	45-54		F	345
Springwood - Kingston	45-54		M	392
Springwood - Kingston	45-54	0	F	1016
Springwood - Kingston	45-54	0	M	1357
Springwood - Kingston	45-54	<5	F	593
Springwood - Kingston	45-54	<5	M	1107
Springwood - Kingston	45-54	5-14	F	1506
Springwood - Kingston	45-54	5-14	M	1434
Springwood - Kingston	45-54	15-29	F	798
