SA3_NAME16	Age	ProvidedUnpaidChildcare	ForOwnChild	ForOtherChild	Sex	adults
Lachlan Valley	85+				M	83
Lachlan Valley	85+	0			F	948
Lachlan Valley	85+	0			M	589
Lachlan Valley	85+	1	0	1	F	3
Lachlan Valley	85+	1	0	1	M	3
Lithgow - Mudgee	15-19				F	112
Lithgow - Mudgee	15-19				M	151
Lithgow - Mudgee	15-19	0			F	975
Lithgow - Mudgee	15-19	0			M	1206
Lithgow - Mudgee	15-19	1	0	1	F	99
Lithgow - Mudgee	15-19	1	0	1	M	48
Lithgow - Mudgee	15-19	1	1	0	F	17
Lithgow - Mudgee	15-19	1	1	0	M	3
Lithgow - Mudgee	20-24				F	70
Lithgow - Mudgee	20-24				M	125
Lithgow - Mudgee	20-24	0			F	695
Lithgow - Mudgee	20-24	0			M	950
Lithgow - Mudgee	20-24	1	0	1	F	77
Lithgow - Mudgee	20-24	1	0	1	M	26
Lithgow - Mudgee	20-24	1	1	0	F	126
Lithgow - Mudgee	20-24	1	1	0	M	58
Lithgow - Mudgee	20-24	1	1	1	F	10
Lithgow - Mudgee	20-24	1	1	1	M	5
Lithgow - Mudgee	25-34				F	187
Lithgow - Mudgee	25-34				M	336
Lithgow - Mudgee	25-34	0			F	1051
Lithgow - Mudgee	25-34	0			M	1357
Lithgow - Mudgee	25-34	1	0	1	F	106
Lithgow - Mudgee	25-34	1	0	1	M	66
Lithgow - Mudgee	25-34	1	1	0	F	1241
Lithgow - Mudgee	25-34	1	1	0	M	891
Lithgow - Mudgee	25-34	1	1	1	F	78
Lithgow - Mudgee	25-34	1	1	1	M	25
Lithgow - Mudgee	35-44				F	192
Lithgow - Mudgee	35-44				M	303
Lithgow - Mudgee	35-44	0			F	727
Lithgow - Mudgee	35-44	0			M	926
Lithgow - Mudgee	35-44	1	0	1	F	82
Lithgow - Mudgee	35-44	1	0	1	M	58
Lithgow - Mudgee	35-44	1	1	0	F	1529
Lithgow - Mudgee	35-44	1	1	0	M	1309
Lithgow - Mudgee	35-44	1	1	1	F	78
Lithgow - Mudgee	35-44	1	1	1	M	34
Lithgow - Mudgee	45-54				F	218
Lithgow - Mudgee	45-54				M	253
Lithgow - Mudgee	45-54	0			F	1884
Lithgow - Mudgee	45-54	0			M	1899
Lithgow - Mudgee	45-54	1	0	1	F	255
Lithgow - Mudgee	45-54	1	0	1	M	101
Lithgow - Mudgee	45-54	1	1	0	F	696
Lithgow - Mudgee	45-54	1	1	0	M	742
Lithgow - Mudgee	45-54	1	1	1	F	29
Lithgow - Mudgee	45-54	1	1	1	M	27
Lithgow - Mudgee	55-64				F	214
Lithgow - Mudgee	55-64				M	268
Lithgow - Mudgee	55-64	0			F	2552
Lithgow - Mudgee	55-64	0			M	2750
Lithgow - Mudgee	55-64	1	0	1	F	582
Lithgow - Mudgee	55-64	1	0	1	M	268
Lithgow - Mudgee	55-64	1	1	0	F	62
Lithgow - Mudgee	55-64	1	1	0	M	155
Lithgow - Mudgee	55-64	1	1	1	F	8
Lithgow - Mudgee	55-64	1	1	1	M	5
Lithgow - Mudgee	65-74				F	212
Lithgow - Mudgee	65-74				M	258
Lithgow - Mudgee	65-74	0			F	2388
Lithgow - Mudgee	65-74	0			M	2582
Lithgow - Mudgee	65-74	1	0	1	F	332
Lithgow - Mudgee	65-74	1	0	1	M	220
Lithgow - Mudgee	65-74	1	1	0	F	13
Lithgow - Mudgee	65-74	1	1	0	M	30
Lithgow - Mudgee	65-74	1	1	1	F	4
Lithgow - Mudgee	65-74	1	1	1	M	4
Lithgow - Mudgee	75-84				F	180
Lithgow - Mudgee	75-84				M	169
Lithgow - Mudgee	75-84	0			F	1588
Lithgow - Mudgee	75-84	0			M	1543
Lithgow - Mudgee	75-84	1	0	1	F	69
Lithgow - Mudgee	75-84	1	0	1	M	45
Lithgow - Mudgee	75-84	1	1	0	M	4
Lithgow - Mudgee	85+				F	77
Lithgow - Mudgee	85+				M	35
Lithgow - Mudgee	85+	0			F	654
Lithgow - Mudgee	85+	0			M	397
Lithgow - Mudgee	85+	1	0	1	F	9
Lithgow - Mudgee	85+	1	0	1	M	3
Lithgow - Mudgee	85+	1	1	0	F	6
Orange	15-19				F	118
Orange	15-19				M	141
Orange	15-19	0			F	1516
Orange	15-19	0			M	1738
Orange	15-19	1	0	1	F	173
Orange	15-19	1	0	1	M	97
Orange	15-19	1	1	0	F	21
Orange	15-19	1	1	0	M	4
Orange	15-19	1	1	1	M	4
Orange	20-24				F	106
Orange	20-24				M	121
Orange	20-24	0			F	1160
Orange	20-24	0			M	1337
Orange	20-24	1	0	1	F	113
Orange	20-24	1	0	1	M	44
Orange	20-24	1	1	0	F	207
Orange	20-24	1	1	0	M	101
Orange	20-24	1	1	1	F	12
Orange	20-24	1	1	1	M	8
Orange	25-34				F	234
Orange	25-34				M	225
Orange	25-34	0			F	1710
Orange	25-34	0			M	1967
Orange	25-34	1	0	1	F	162
Orange	25-34	1	0	1	M	107
Orange	25-34	1	1	0	F	1751
Orange	25-34	1	1	0	M	1209
Orange	25-34	1	1	1	F	116
Orange	25-34	1	1	1	M	33
Orange	35-44				F	222
Orange	35-44				M	228
Orange	35-44	0			F	1019
Orange	35-44	0			M	1205
Orange	35-44	1	0	1	F	121
Orange	35-44	1	0	1	M	71
Orange	35-44	1	1	0	F	2388
Orange	35-44	1	1	0	M	1988
Orange	35-44	1	1	1	F	146
Orange	35-44	1	1	1	M	70
Orange	45-54				F	207
Orange	45-54				M	248
Orange	45-54	0			F	2215
Orange	45-54	0			M	2141
Orange	45-54	1	0	1	F	302
Orange	45-54	1	0	1	M	112
Orange	45-54	1	1	0	F	1092
Orange	45-54	1	1	0	M	1147
Orange	45-54	1	1	1	F	52
Orange	45-54	1	1	1	M	33
Orange	55-64				F	195
Orange	55-64				M	222
Orange	55-64	0			F	2738
Orange	55-64	0			M	2844
Orange	55-64	1	0	1	F	741
Orange	55-64	1	0	1	M	283
Orange	55-64	1	1	0	F	101
Orange	55-64	1	1	0	M	178
Orange	55-64	1	1	1	F	10
Orange	55-64	1	1	1	M	7
Orange	65-74				F	190
Orange	65-74				M	199
Orange	65-74	0			F	2446
Orange	65-74	0			M	2526
Orange	65-74	1	0	1	F	593
Orange	65-74	1	0	1	M	329
Orange	65-74	1	1	0	F	22
Orange	65-74	1	1	0	M	23
Orange	65-74	1	1	1	F	4
Orange	65-74	1	1	1	M	4
Orange	75-84				F	161
Orange	75-84				M	136
Orange	75-84	0			F	1636
Orange	75-84	0			M	1465
Orange	75-84	1	0	1	F	111
Orange	75-84	1	0	1	M	77
Orange	75-84	1	1	0	F	9
Orange	75-84	1	1	0	M	10
Orange	85+				F	131
Orange	85+				M	63
Orange	85+	0			F	718
Orange	85+	0			M	481
Orange	85+	1	0	1	F	12
Orange	85+	1	0	1	M	4
Orange	85+	1	1	0	F	3
Clarence Valley	15-19				F	121
Clarence Valley	15-19				M	154
Clarence Valley	15-19	0			F	1013
Clarence Valley	15-19	0			M	1238
Clarence Valley	15-19	1	0	1	F	105
Clarence Valley	15-19	1	0	1	M	69
Clarence Valley	15-19	1	1	0	F	11
Clarence Valley	15-19	1	1	0	M	5
Clarence Valley	20-24				F	101
Clarence Valley	20-24				M	212
Clarence Valley	20-24	0			F	771
Clarence Valley	20-24	0			M	876
Clarence Valley	20-24	1	0	1	F	81
Clarence Valley	20-24	1	0	1	M	57
Clarence Valley	20-24	1	1	0	F	158
Clarence Valley	20-24	1	1	0	M	89
Clarence Valley	20-24	1	1	1	F	6
Clarence Valley	20-24	1	1	1	M	3
Clarence Valley	25-34				F	255
Clarence Valley	25-34				M	559
Clarence Valley	25-34	0			F	903
Clarence Valley	25-34	0			M	1240
Clarence Valley	25-34	1	0	1	F	113
Clarence Valley	25-34	1	0	1	M	73
Clarence Valley	25-34	1	1	0	F	1197
Clarence Valley	25-34	1	1	0	M	723
Clarence Valley	25-34	1	1	1	F	71
Clarence Valley	25-34	1	1	1	M	28
Clarence Valley	35-44				F	265
Clarence Valley	35-44				M	477
Clarence Valley	35-44	0			F	684
Clarence Valley	35-44	0			M	925
Clarence Valley	35-44	1	0	1	F	97
Clarence Valley	35-44	1	0	1	M	69
Clarence Valley	35-44	1	1	0	F	1511
Clarence Valley	35-44	1	1	0	M	1149
Clarence Valley	35-44	1	1	1	F	115
Clarence Valley	35-44	1	1	1	M	59
Clarence Valley	45-54				F	236
Clarence Valley	45-54				M	370
Clarence Valley	45-54	0			F	2008
Clarence Valley	45-54	0			M	1868
Clarence Valley	45-54	1	0	1	F	308
Clarence Valley	45-54	1	0	1	M	104
Clarence Valley	45-54	1	1	0	F	745
Clarence Valley	45-54	1	1	0	M	752
Clarence Valley	45-54	1	1	1	F	41
Clarence Valley	45-54	1	1	1	M	22
Clarence Valley	55-64				F	246
Clarence Valley	55-64				M	349
Clarence Valley	55-64	0			F	3223
Clarence Valley	55-64	0			M	3263
Clarence Valley	55-64	1	0	1	F	667
Clarence Valley	55-64	1	0	1	M	311
Clarence Valley	55-64	1	1	0	F	75
Clarence Valley	55-64	1	1	0	M	181
Clarence Valley	55-64	1	1	1	F	3
Clarence Valley	55-64	1	1	1	M	6
Clarence Valley	65-74				F	226
Clarence Valley	65-74				M	269
Clarence Valley	65-74	0			F	3368
Clarence Valley	65-74	0			M	3569
Clarence Valley	65-74	1	0	1	F	475
Clarence Valley	65-74	1	0	1	M	320
Clarence Valley	65-74	1	1	0	F	19
Clarence Valley	65-74	1	1	0	M	40
Clarence Valley	75-84				F	187
Clarence Valley	75-84				M	171
Clarence Valley	75-84	0			F	2114
Clarence Valley	75-84	0			M	2042
Clarence Valley	75-84	1	0	1	F	92
Clarence Valley	75-84	1	0	1	M	77
Clarence Valley	75-84	1	1	0	F	4
Clarence Valley	75-84	1	1	0	M	14
Clarence Valley	85+				F	133
Clarence Valley	85+				M	66
Clarence Valley	85+	0			F	936
Clarence Valley	85+	0			M	609
Clarence Valley	85+	1	0	1	F	6
Clarence Valley	85+	1	0	1	M	12
Coffs Harbour	15-19				F	200
Coffs Harbour	15-19				M	213
Coffs Harbour	15-19	0			F	2171
Coffs Harbour	15-19	0			M	2301
Coffs Harbour	15-19	1	0	1	F	199
Coffs Harbour	15-19	1	0	1	M	103
Coffs Harbour	15-19	1	1	0	F	22
Coffs Harbour	15-19	1	1	0	M	18
Coffs Harbour	20-24				F	132
Coffs Harbour	20-24				M	149
Coffs Harbour	20-24	0			F	1493
Coffs Harbour	20-24	0			M	1750
Coffs Harbour	20-24	1	0	1	F	125
Coffs Harbour	20-24	1	0	1	M	68
Coffs Harbour	20-24	1	1	0	F	190
Coffs Harbour	20-24	1	1	0	M	89
Coffs Harbour	20-24	1	1	1	F	13
Coffs Harbour	20-24	1	1	1	M	4
Coffs Harbour	25-34				F	375
Coffs Harbour	25-34				M	398
Coffs Harbour	25-34	0			F	2339
Coffs Harbour	25-34	0			M	2927
Coffs Harbour	25-34	1	0	1	F	209
Coffs Harbour	25-34	1	0	1	M	133
Coffs Harbour	25-34	1	1	0	F	2034
Coffs Harbour	25-34	1	1	0	M	1288
Coffs Harbour	25-34	1	1	1	F	118
Coffs Harbour	25-34	1	1	1	M	46
Coffs Harbour	35-44				F	356
Coffs Harbour	35-44				M	395
Coffs Harbour	35-44	0			F	1563
Coffs Harbour	35-44	0			M	1920
Coffs Harbour	35-44	1	0	1	F	175
Coffs Harbour	35-44	1	0	1	M	99
Coffs Harbour	35-44	1	1	0	F	3250
Coffs Harbour	35-44	1	1	0	M	2541
Coffs Harbour	35-44	1	1	1	F	228
Coffs Harbour	35-44	1	1	1	M	99
Coffs Harbour	45-54				F	337
Coffs Harbour	45-54				M	391
Coffs Harbour	45-54	0			F	3569
Coffs Harbour	45-54	0			M	3141
Coffs Harbour	45-54	1	0	1	F	367
Coffs Harbour	45-54	1	0	1	M	153
Coffs Harbour	45-54	1	1	0	F	1753
Coffs Harbour	45-54	1	1	0	M	1762
Coffs Harbour	45-54	1	1	1	F	107
Coffs Harbour	45-54	1	1	1	M	74
Coffs Harbour	55-64				F	347
Coffs Harbour	55-64				M	359
Coffs Harbour	55-64	0			F	5210
Coffs Harbour	55-64	0			M	4920
Coffs Harbour	55-64	1	0	1	F	1112
Coffs Harbour	55-64	1	0	1	M	436
Coffs Harbour	55-64	1	1	0	F	166
Coffs Harbour	55-64	1	1	0	M	353
Coffs Harbour	55-64	1	1	1	F	14
Coffs Harbour	55-64	1	1	1	M	12
Coffs Harbour	65-74				F	344
Coffs Harbour	65-74				M	323
Coffs Harbour	65-74	0			F	4982
Coffs Harbour	65-74	0			M	5081
Coffs Harbour	65-74	1	0	1	F	929
Coffs Harbour	65-74	1	0	1	M	582
Coffs Harbour	65-74	1	1	0	F	44
Coffs Harbour	65-74	1	1	0	M	55
Coffs Harbour	65-74	1	1	1	F	6
Coffs Harbour	65-74	1	1	1	M	4
Coffs Harbour	75-84				F	374
Coffs Harbour	75-84				M	274
Coffs Harbour	75-84	0			F	3099
Coffs Harbour	75-84	0			M	2763
Coffs Harbour	75-84	1	0	1	F	154
Coffs Harbour	75-84	1	0	1	M	107
Coffs Harbour	75-84	1	1	0	F	9
Coffs Harbour	75-84	1	1	0	M	19
Coffs Harbour	85+				F	308
Coffs Harbour	85+				M	159
Coffs Harbour	85+	0			F	1323
Coffs Harbour	85+	0			M	901
Coffs Harbour	85+	1	0	1	F	7
Coffs Harbour	85+	1	0	1	M	10
Coffs Harbour	85+	1	1	0	F	4
Coffs Harbour	85+	1	1	0	M	3
Bourke - Cobar - Coonamble	15-19				F	120
Bourke - Cobar - Coonamble	15-19				M	143
Bourke - Cobar - Coonamble	15-19	0			F	404
Bourke - Cobar - Coonamble	15-19	0			M	455
Bourke - Cobar - Coonamble	15-19	1	0	1	F	42
Bourke - Cobar - Coonamble	15-19	1	0	1	M	18
Bourke - Cobar - Coonamble	15-19	1	1	0	F	16
Bourke - Cobar - Coonamble	15-19	1	1	0	M	7
Bourke - Cobar - Coonamble	20-24				F	109
Bourke - Cobar - Coonamble	20-24				M	95
Bourke - Cobar - Coonamble	20-24	0			F	339
Bourke - Cobar - Coonamble	20-24	0			M	442
Bourke - Cobar - Coonamble	20-24	1	0	1	F	34
Bourke - Cobar - Coonamble	20-24	1	0	1	M	13
Bourke - Cobar - Coonamble	20-24	1	1	0	F	65
Bourke - Cobar - Coonamble	20-24	1	1	0	M	22
Bourke - Cobar - Coonamble	25-34				F	231
Bourke - Cobar - Coonamble	25-34				M	229
Bourke - Cobar - Coonamble	25-34	0			F	577
Bourke - Cobar - Coonamble	25-34	0			M	670
Bourke - Cobar - Coonamble	25-34	1	0	1	F	46
Bourke - Cobar - Coonamble	25-34	1	0	1	M	21
Bourke - Cobar - Coonamble	25-34	1	1	0	F	596
Bourke - Cobar - Coonamble	25-34	1	1	0	M	360
Bourke - Cobar - Coonamble	25-34	1	1	1	F	27
Bourke - Cobar - Coonamble	25-34	1	1	1	M	4
Bourke - Cobar - Coonamble	35-44				F	231
Bourke - Cobar - Coonamble	35-44				M	211
Bourke - Cobar - Coonamble	35-44	0			F	332
Bourke - Cobar - Coonamble	35-44	0			M	400
Bourke - Cobar - Coonamble	35-44	1	0	1	F	36
Bourke - Cobar - Coonamble	35-44	1	0	1	M	29
Bourke - Cobar - Coonamble	35-44	1	1	0	F	547
Bourke - Cobar - Coonamble	35-44	1	1	0	M	452
Bourke - Cobar - Coonamble	35-44	1	1	1	F	23
Bourke - Cobar - Coonamble	35-44	1	1	1	M	5
Bourke - Cobar - Coonamble	45-54				F	235
Bourke - Cobar - Coonamble	45-54				M	205
Bourke - Cobar - Coonamble	45-54	0			F	754
Bourke - Cobar - Coonamble	45-54	0			M	771
Bourke - Cobar - Coonamble	45-54	1	0	1	F	106
Bourke - Cobar - Coonamble	45-54	1	0	1	M	33
Bourke - Cobar - Coonamble	45-54	1	1	0	F	242
Bourke - Cobar - Coonamble	45-54	1	1	0	M	257
Bourke - Cobar - Coonamble	45-54	1	1	1	F	3
Bourke - Cobar - Coonamble	55-64				F	232
Bourke - Cobar - Coonamble	55-64				M	263
Bourke - Cobar - Coonamble	55-64	0			F	1021
Bourke - Cobar - Coonamble	55-64	0			M	1214
Bourke - Cobar - Coonamble	55-64	1	0	1	F	211
Bourke - Cobar - Coonamble	55-64	1	0	1	M	84
Bourke - Cobar - Coonamble	55-64	1	1	0	F	23
Bourke - Cobar - Coonamble	55-64	1	1	0	M	67
Bourke - Cobar - Coonamble	55-64	1	1	1	F	3
Bourke - Cobar - Coonamble	65-74				F	184
Bourke - Cobar - Coonamble	65-74				M	212
Bourke - Cobar - Coonamble	65-74	0			F	753
Bourke - Cobar - Coonamble	65-74	0			M	992
Bourke - Cobar - Coonamble	65-74	1	0	1	F	110
Bourke - Cobar - Coonamble	65-74	1	0	1	M	81
Bourke - Cobar - Coonamble	65-74	1	1	0	F	14
Bourke - Cobar - Coonamble	65-74	1	1	0	M	9
Bourke - Cobar - Coonamble	75-84				F	146
Bourke - Cobar - Coonamble	75-84				M	134
Bourke - Cobar - Coonamble	75-84	0			F	524
Bourke - Cobar - Coonamble	75-84	0			M	536
Bourke - Cobar - Coonamble	75-84	1	0	1	F	14
Bourke - Cobar - Coonamble	75-84	1	0	1	M	6
Bourke - Cobar - Coonamble	75-84	1	1	0	F	4
Bourke - Cobar - Coonamble	75-84	1	1	0	M	3
Bourke - Cobar - Coonamble	85+				F	65
Bourke - Cobar - Coonamble	85+				M	25
Bourke - Cobar - Coonamble	85+	0			F	207
Bourke - Cobar - Coonamble	85+	0			M	144
Broken Hill and Far West	15-19				F	65
Broken Hill and Far West	15-19				M	83
Broken Hill and Far West	15-19	0			F	418
Broken Hill and Far West	15-19	0			M	475
Broken Hill and Far West	15-19	1	0	1	F	30
Broken Hill and Far West	15-19	1	0	1	M	20
Broken Hill and Far West	15-19	1	1	0	F	5
Broken Hill and Far West	15-19	1	1	0	M	9
Broken Hill and Far West	20-24				F	57
Broken Hill and Far West	20-24				M	71
Broken Hill and Far West	20-24	0			F	335
Broken Hill and Far West	20-24	0			M	422
Broken Hill and Far West	20-24	1	0	1	F	32
Broken Hill and Far West	20-24	1	0	1	M	15
Broken Hill and Far West	20-24	1	1	0	F	55
Broken Hill and Far West	20-24	1	1	0	M	29
Broken Hill and Far West	25-34				F	129
Broken Hill and Far West	25-34				M	138
Broken Hill and Far West	25-34	0			F	556
Broken Hill and Far West	25-34	0			M	679
Broken Hill and Far West	25-34	1	0	1	F	42
Broken Hill and Far West	25-34	1	0	1	M	23
Broken Hill and Far West	25-34	1	1	0	F	515
Broken Hill and Far West	25-34	1	1	0	M	321
Broken Hill and Far West	25-34	1	1	1	F	42
Broken Hill and Far West	25-34	1	1	1	M	16
Broken Hill and Far West	35-44				F	125
Broken Hill and Far West	35-44				M	127
Broken Hill and Far West	35-44	0			F	362
Broken Hill and Far West	35-44	0			M	454
Broken Hill and Far West	35-44	1	0	1	F	46
Broken Hill and Far West	35-44	1	0	1	M	26
Broken Hill and Far West	35-44	1	1	0	F	547
Broken Hill and Far West	35-44	1	1	0	M	424
Broken Hill and Far West	35-44	1	1	1	F	23
Broken Hill and Far West	35-44	1	1	1	M	17
Broken Hill and Far West	45-54				F	103
Broken Hill and Far West	45-54				M	123
Broken Hill and Far West	45-54	0			F	742
Broken Hill and Far West	45-54	0			M	756
Broken Hill and Far West	45-54	1	0	1	F	97
Broken Hill and Far West	45-54	1	0	1	M	54
Broken Hill and Far West	45-54	1	1	0	F	194
Broken Hill and Far West	45-54	1	1	0	M	226
Broken Hill and Far West	45-54	1	1	1	F	13
Broken Hill and Far West	45-54	1	1	1	M	8
Broken Hill and Far West	55-64				F	109
Broken Hill and Far West	55-64				M	110
Broken Hill and Far West	55-64	0			F	1094
Broken Hill and Far West	55-64	0			M	1129
Broken Hill and Far West	55-64	1	0	1	F	250
Broken Hill and Far West	55-64	1	0	1	M	115
Broken Hill and Far West	55-64	1	1	0	F	20
Broken Hill and Far West	55-64	1	1	0	M	56
Broken Hill and Far West	55-64	1	1	1	F	6
Broken Hill and Far West	65-74				F	86
Broken Hill and Far West	65-74				M	111
Broken Hill and Far West	65-74	0			F	981
Broken Hill and Far West	65-74	0			M	1060
Broken Hill and Far West	65-74	1	0	1	F	152
Broken Hill and Far West	65-74	1	0	1	M	111
Broken Hill and Far West	65-74	1	1	0	F	10
Broken Hill and Far West	65-74	1	1	0	M	16
Broken Hill and Far West	75-84				F	109
Broken Hill and Far West	75-84				M	60
Broken Hill and Far West	75-84	0			F	651
Broken Hill and Far West	75-84	0			M	537
Broken Hill and Far West	75-84	1	0	1	F	28
Broken Hill and Far West	75-84	1	0	1	M	15
Broken Hill and Far West	85+				F	87
Broken Hill and Far West	85+				M	43
Broken Hill and Far West	85+	0			F	310
Broken Hill and Far West	85+	0			M	175
Broken Hill and Far West	85+	1	0	1	M	6
Broken Hill and Far West	85+	1	1	0	F	3
Dubbo	15-19				F	246
Dubbo	15-19				M	304
Dubbo	15-19	0			F	1578
Dubbo	15-19	0			M	1799
Dubbo	15-19	1	0	1	F	168
Dubbo	15-19	1	0	1	M	84
Dubbo	15-19	1	1	0	F	30
Dubbo	15-19	1	1	0	M	15
Dubbo	15-19	1	1	1	F	5
Dubbo	20-24				F	196
Dubbo	20-24				M	298
Dubbo	20-24	0			F	1290
Dubbo	20-24	0			M	1437
Dubbo	20-24	1	0	1	F	140
Dubbo	20-24	1	0	1	M	65
Dubbo	20-24	1	1	0	F	287
Dubbo	20-24	1	1	0	M	128
Dubbo	20-24	1	1	1	F	10
Dubbo	20-24	1	1	1	M	3
Dubbo	25-34				F	543
Dubbo	25-34				M	824
Dubbo	25-34	0			F	2107
Dubbo	25-34	0			M	2682
Dubbo	25-34	1	0	1	F	208
Dubbo	25-34	1	0	1	M	140
Dubbo	25-34	1	1	0	F	2165
Dubbo	25-34	1	1	0	M	1439
Dubbo	25-34	1	1	1	F	121
Dubbo	25-34	1	1	1	M	34
Dubbo	35-44				F	490
Dubbo	35-44				M	630
Dubbo	35-44	0			F	1133
Dubbo	35-44	0			M	1418
Dubbo	35-44	1	0	1	F	147
Dubbo	35-44	1	0	1	M	81
Dubbo	35-44	1	1	0	F	2447
Dubbo	35-44	1	1	0	M	2000
Dubbo	35-44	1	1	1	F	150
Dubbo	35-44	1	1	1	M	67
Dubbo	45-54				F	429
Dubbo	45-54				M	535
Dubbo	45-54	0			F	2458
Dubbo	45-54	0			M	2389
Dubbo	45-54	1	0	1	F	421
Dubbo	45-54	1	0	1	M	166
Dubbo	45-54	1	1	0	F	994
Dubbo	45-54	1	1	0	M	1046
Dubbo	45-54	1	1	1	F	52
Dubbo	45-54	1	1	1	M	39
Dubbo	55-64				F	407
Dubbo	55-64				M	480
Dubbo	55-64	0			F	3252
Dubbo	55-64	0			M	3439
Dubbo	55-64	1	0	1	F	947
Dubbo	55-64	1	0	1	M	413
Dubbo	55-64	1	1	0	F	83
Dubbo	55-64	1	1	0	M	185
Dubbo	55-64	1	1	1	F	9
Dubbo	55-64	1	1	1	M	7
Dubbo	65-74				F	347
Dubbo	65-74				M	381
Dubbo	65-74	0			F	2912
Dubbo	65-74	0			M	3069
Dubbo	65-74	1	0	1	F	635
Dubbo	65-74	1	0	1	M	353
Dubbo	65-74	1	1	0	F	30
Dubbo	65-74	1	1	0	M	36
Dubbo	65-74	1	1	1	M	3
Dubbo	75-84				F	327
Dubbo	75-84				M	264
Dubbo	75-84	0			F	2040
Dubbo	75-84	0			M	1873
Dubbo	75-84	1	0	1	F	127
Dubbo	75-84	1	0	1	M	91
Dubbo	75-84	1	1	0	F	7
Dubbo	75-84	1	1	0	M	7
Dubbo	75-84	1	1	1	M	3
Dubbo	85+				F	175
Dubbo	85+				M	130
Dubbo	85+	0			F	890
Dubbo	85+	0			M	582
Dubbo	85+	1	0	1	F	15
Dubbo	85+	1	0	1	M	8
Lower Hunter	15-19				F	201
Lower Hunter	15-19				M	267
Lower Hunter	15-19	0			F	2382
Lower Hunter	15-19	0			M	2806
Lower Hunter	15-19	1	0	1	F	203
Lower Hunter	15-19	1	0	1	M	127
Lower Hunter	15-19	1	1	0	F	34
Lower Hunter	15-19	1	1	0	M	10
Lower Hunter	15-19	1	1	1	F	3
Lower Hunter	20-24				F	159
Lower Hunter	20-24				M	367
Lower Hunter	20-24	0			F	1942
Lower Hunter	20-24	0			M	2433
Lower Hunter	20-24	1	0	1	F	195
Lower Hunter	20-24	1	0	1	M	100
Lower Hunter	20-24	1	1	0	F	407
Lower Hunter	20-24	1	1	0	M	162
Lower Hunter	20-24	1	1	1	F	18
Lower Hunter	20-24	1	1	1	M	4
Lower Hunter	25-34				F	336
Lower Hunter	25-34				M	855
Lower Hunter	25-34	0			F	2526
Lower Hunter	25-34	0			M	3413
Lower Hunter	25-34	1	0	1	F	259
Lower Hunter	25-34	1	0	1	M	146
Lower Hunter	25-34	1	1	0	F	3213
Lower Hunter	25-34	1	1	0	M	2197
Lower Hunter	25-34	1	1	1	F	176
Lower Hunter	25-34	1	1	1	M	58
Lower Hunter	35-44				F	297
Lower Hunter	35-44				M	729
Lower Hunter	35-44	0			F	1529
Lower Hunter	35-44	0			M	1912
Lower Hunter	35-44	1	0	1	F	174
Lower Hunter	35-44	1	0	1	M	144
Lower Hunter	35-44	1	1	0	F	3792
Lower Hunter	35-44	1	1	0	M	3203
Lower Hunter	35-44	1	1	1	F	176
Lower Hunter	35-44	1	1	1	M	105
Lower Hunter	45-54				F	301
Lower Hunter	45-54				M	575
Lower Hunter	45-54	0			F	3730
Lower Hunter	45-54	0			M	3784
Lower Hunter	45-54	1	0	1	F	629
Lower Hunter	45-54	1	0	1	M	255
Lower Hunter	45-54	1	1	0	F	1467
Lower Hunter	45-54	1	1	0	M	1525
Lower Hunter	45-54	1	1	1	F	56
Lower Hunter	45-54	1	1	1	M	47
Lower Hunter	55-64				F	266
Lower Hunter	55-64				M	467
Lower Hunter	55-64	0			F	4289
Lower Hunter	55-64	0			M	4767
Lower Hunter	55-64	1	0	1	F	1426
Lower Hunter	55-64	1	0	1	M	635
Lower Hunter	55-64	1	1	0	F	126
Lower Hunter	55-64	1	1	0	M	275
Lower Hunter	55-64	1	1	1	F	12
Lower Hunter	55-64	1	1	1	M	9
Lower Hunter	65-74				F	236
Lower Hunter	65-74				M	349
Lower Hunter	65-74	0			F	3890
Lower Hunter	65-74	0			M	4057
Lower Hunter	65-74	1	0	1	F	805
Lower Hunter	65-74	1	0	1	M	591
Lower Hunter	65-74	1	1	0	F	28
Lower Hunter	65-74	1	1	0	M	41
Lower Hunter	65-74	1	1	1	F	5
Lower Hunter	75-84				F	183
Lower Hunter	75-84				M	206
Lower Hunter	75-84	0			F	2112
Lower Hunter	75-84	0			M	2079
Lower Hunter	75-84	1	0	1	F	125
Lower Hunter	75-84	1	0	1	M	86
Lower Hunter	75-84	1	1	0	F	7
Lower Hunter	75-84	1	1	0	M	10
Lower Hunter	85+				F	115
Lower Hunter	85+				M	61
Lower Hunter	85+	0			F	957
Lower Hunter	85+	0			M	565
Lower Hunter	85+	1	0	1	F	5
Lower Hunter	85+	1	0	1	M	4
Maitland	15-19				F	114
Maitland	15-19				M	132
Maitland	15-19	0			F	2304
Maitland	15-19	0			M	2443
Maitland	15-19	1	0	1	F	207
Maitland	15-19	1	0	1	M	110
Maitland	15-19	1	1	0	F	13
Maitland	15-19	1	1	0	M	15
Maitland	15-19	1	1	1	F	3
Maitland	20-24				F	116
Maitland	20-24				M	110
Maitland	20-24	0			F	2088
Maitland	20-24	0			M	2296
Maitland	20-24	1	0	1	F	158
Maitland	20-24	1	0	1	M	69
Maitland	20-24	1	1	0	F	288
Maitland	20-24	1	1	0	M	148
Maitland	20-24	1	1	1	F	15
Maitland	20-24	1	1	1	M	6
