SA3_NAME21	Age	persons
Bald Hills - Everton Park	45-54	6106
Bald Hills - Everton Park	55-64	4980
Bald Hills - Everton Park	65-74	3964
Bald Hills - Everton Park	75-84	2462
Bald Hills - Everton Park	85+	1113
Chermside	0-4	4371
Chermside	5-14	8583
Chermside	15-19	4044
Chermside	20-24	4913
Chermside	25-34	12114
Chermside	35-44	11148
Chermside	45-54	9643
Chermside	55-64	7575
Chermside	65-74	5683
Chermside	75-84	3955
Chermside	85+	2304
Nundah	0-4	2522
Nundah	5-14	4406
Nundah	15-19	2097
Nundah	20-24	2881
Nundah	25-34	8256
Nundah	35-44	7164
Nundah	45-54	5460
Nundah	55-64	4484
Nundah	65-74	3184
Nundah	75-84	1722
Nundah	85+	804
Sandgate	0-4	3754
Sandgate	5-14	7688
Sandgate	15-19	3343
Sandgate	20-24	3375
Sandgate	25-34	8275
Sandgate	35-44	9081
Sandgate	45-54	8209
Sandgate	55-64	6973
Sandgate	65-74	5629
Sandgate	75-84	3394
Sandgate	85+	1453
Carindale	0-4	3296
Carindale	5-14	6820
Carindale	15-19	3117
Carindale	20-24	3586
Carindale	25-34	7688
Carindale	35-44	8379
Carindale	45-54	7470
Carindale	55-64	5971
Carindale	65-74	4360
Carindale	75-84	2488
Carindale	85+	1100
Holland Park - Yeronga	0-4	3990
Holland Park - Yeronga	5-14	7360
Holland Park - Yeronga	15-19	3969
Holland Park - Yeronga	20-24	8317
Holland Park - Yeronga	25-34	16999
Holland Park - Yeronga	35-44	12224
Holland Park - Yeronga	45-54	9751
Holland Park - Yeronga	55-64	7412
Holland Park - Yeronga	65-74	5017
Holland Park - Yeronga	75-84	2872
Holland Park - Yeronga	85+	1479
Mt Gravatt	0-4	4424
Mt Gravatt	5-14	10524
Mt Gravatt	15-19	5179
Mt Gravatt	20-24	5870
Mt Gravatt	25-34	12187
Mt Gravatt	35-44	12391
Mt Gravatt	45-54	10100
Mt Gravatt	55-64	7675
Mt Gravatt	65-74	5821
Mt Gravatt	75-84	3693
Mt Gravatt	85+	1501
Nathan	0-4	2403
Nathan	5-14	4945
Nathan	15-19	2204
Nathan	20-24	3022
Nathan	25-34	6697
Nathan	35-44	6335
Nathan	45-54	5182
Nathan	55-64	3953
Nathan	65-74	2682
Nathan	75-84	1702
Nathan	85+	781
Rocklea - Acacia Ridge	0-4	4943
Rocklea - Acacia Ridge	5-14	10210
Rocklea - Acacia Ridge	15-19	4036
Rocklea - Acacia Ridge	20-24	4085
Rocklea - Acacia Ridge	25-34	10599
Rocklea - Acacia Ridge	35-44	11575
Rocklea - Acacia Ridge	45-54	8064
Rocklea - Acacia Ridge	55-64	6579
Rocklea - Acacia Ridge	65-74	4814
Rocklea - Acacia Ridge	75-84	2144
Rocklea - Acacia Ridge	85+	830
Sunnybank	0-4	2945
Sunnybank	5-14	6359
Sunnybank	15-19	2774
Sunnybank	20-24	3701
Sunnybank	25-34	8483
Sunnybank	35-44	7665
Sunnybank	45-54	5601
Sunnybank	55-64	5225
Sunnybank	65-74	4330
Sunnybank	75-84	2258
Sunnybank	85+	856
Centenary	0-4	1741
Centenary	5-14	4575
Centenary	15-19	2156
Centenary	20-24	1633
Centenary	25-34	3385
Centenary	35-44	4773
Centenary	45-54	4591
Centenary	55-64	4166
Centenary	65-74	3514
Centenary	75-84	1773
Centenary	85+	717
Kenmore - Brookfield - Moggill	0-4	2311
Kenmore - Brookfield - Moggill	5-14	7749
Kenmore - Brookfield - Moggill	15-19	3605
Kenmore - Brookfield - Moggill	20-24	2426
Kenmore - Brookfield - Moggill	25-34	3298
Kenmore - Brookfield - Moggill	35-44	6538
Kenmore - Brookfield - Moggill	45-54	7663
Kenmore - Brookfield - Moggill	55-64	5673
Kenmore - Brookfield - Moggill	65-74	4483
Kenmore - Brookfield - Moggill	75-84	2818
Kenmore - Brookfield - Moggill	85+	1169
Sherwood - Indooroopilly	0-4	2308
Sherwood - Indooroopilly	5-14	6509
Sherwood - Indooroopilly	15-19	4863
Sherwood - Indooroopilly	20-24	6599
Sherwood - Indooroopilly	25-34	7974
Sherwood - Indooroopilly	35-44	7501
Sherwood - Indooroopilly	45-54	6526
Sherwood - Indooroopilly	55-64	4715
Sherwood - Indooroopilly	65-74	4032
Sherwood - Indooroopilly	75-84	2357
Sherwood - Indooroopilly	85+	910
The Gap - Enoggera	0-4	3258
The Gap - Enoggera	5-14	7881
The Gap - Enoggera	15-19	3743
The Gap - Enoggera	20-24	3260
The Gap - Enoggera	25-34	6615
The Gap - Enoggera	35-44	8148
The Gap - Enoggera	45-54	7902
The Gap - Enoggera	55-64	5309
The Gap - Enoggera	65-74	4270
The Gap - Enoggera	75-84	2622
The Gap - Enoggera	85+	1171
Brisbane Inner	0-4	2401
Brisbane Inner	5-14	4760
Brisbane Inner	15-19	4206
Brisbane Inner	20-24	10964
Brisbane Inner	25-34	24814
Brisbane Inner	35-44	13856
Brisbane Inner	45-54	9925
Brisbane Inner	55-64	7772
Brisbane Inner	65-74	5327
Brisbane Inner	75-84	2505
Brisbane Inner	85+	934
Brisbane Inner - East	0-4	2497
Brisbane Inner - East	5-14	5271
Brisbane Inner - East	15-19	2438
Brisbane Inner - East	20-24	3375
Brisbane Inner - East	25-34	7839
Brisbane Inner - East	35-44	7518
Brisbane Inner - East	45-54	6461
Brisbane Inner - East	55-64	4583
Brisbane Inner - East	65-74	2692
Brisbane Inner - East	75-84	1181
Brisbane Inner - East	85+	513
Brisbane Inner - North	0-4	4401
Brisbane Inner - North	5-14	9165
Brisbane Inner - North	15-19	5226
Brisbane Inner - North	20-24	9804
Brisbane Inner - North	25-34	22349
Brisbane Inner - North	35-44	15451
Brisbane Inner - North	45-54	13108
Brisbane Inner - North	55-64	9604
Brisbane Inner - North	65-74	6217
Brisbane Inner - North	75-84	3366
Brisbane Inner - North	85+	1381
Brisbane Inner - West	0-4	2856
Brisbane Inner - West	5-14	7099
Brisbane Inner - West	15-19	4005
Brisbane Inner - West	20-24	6529
Brisbane Inner - West	25-34	10481
Brisbane Inner - West	35-44	8586
Brisbane Inner - West	45-54	8420
Brisbane Inner - West	55-64	5841
Brisbane Inner - West	65-74	3932
Brisbane Inner - West	75-84	1898
Brisbane Inner - West	85+	680
Cairns - North	0-4	3042
Cairns - North	5-14	8178
Cairns - North	15-19	3675
Cairns - North	20-24	2673
Cairns - North	25-34	6309
Cairns - North	35-44	8201
Cairns - North	45-54	8925
Cairns - North	55-64	7932
Cairns - North	65-74	5688
Cairns - North	75-84	2463
Cairns - North	85+	690
Cairns - South	0-4	6010
Cairns - South	5-14	14015
Cairns - South	15-19	6398
Cairns - South	20-24	6377
Cairns - South	25-34	15420
Cairns - South	35-44	14269
Cairns - South	45-54	14395
Cairns - South	55-64	12523
Cairns - South	65-74	9627
Cairns - South	75-84	4762
Cairns - South	85+	1698
Innisfail - Cassowary Coast	0-4	1933
Innisfail - Cassowary Coast	5-14	4500
Innisfail - Cassowary Coast	15-19	2003
Innisfail - Cassowary Coast	20-24	1586
Innisfail - Cassowary Coast	25-34	3908
Innisfail - Cassowary Coast	35-44	3792
Innisfail - Cassowary Coast	45-54	4418
Innisfail - Cassowary Coast	55-64	5486
Innisfail - Cassowary Coast	65-74	4596
Innisfail - Cassowary Coast	75-84	2298
Innisfail - Cassowary Coast	85+	815
Port Douglas - Daintree	0-4	526
Port Douglas - Daintree	5-14	1301
Port Douglas - Daintree	15-19	548
Port Douglas - Daintree	20-24	500
Port Douglas - Daintree	25-34	1544
Port Douglas - Daintree	35-44	1484
Port Douglas - Daintree	45-54	1757
Port Douglas - Daintree	55-64	2025
Port Douglas - Daintree	65-74	1633
Port Douglas - Daintree	75-84	741
Port Douglas - Daintree	85+	182
Tablelands (East) - Kuranda	0-4	1935
Tablelands (East) - Kuranda	5-14	5538
Tablelands (East) - Kuranda	15-19	2466
Tablelands (East) - Kuranda	20-24	1651
Tablelands (East) - Kuranda	25-34	4295
Tablelands (East) - Kuranda	35-44	4442
Tablelands (East) - Kuranda	45-54	5570
Tablelands (East) - Kuranda	55-64	6464
Tablelands (East) - Kuranda	65-74	6043
Tablelands (East) - Kuranda	75-84	3396
Tablelands (East) - Kuranda	85+	1113
Darling Downs (West) - Maranoa	0-4	2967
Darling Downs (West) - Maranoa	5-14	6259
Darling Downs (West) - Maranoa	15-19	2440
Darling Downs (West) - Maranoa	20-24	2501
Darling Downs (West) - Maranoa	25-34	5727
Darling Downs (West) - Maranoa	35-44	5256
Darling Downs (West) - Maranoa	45-54	5620
Darling Downs (West) - Maranoa	55-64	5765
Darling Downs (West) - Maranoa	65-74	4445
Darling Downs (West) - Maranoa	75-84	2456
Darling Downs (West) - Maranoa	85+	806
Darling Downs - East	0-4	2504
Darling Downs - East	5-14	6053
Darling Downs - East	15-19	2673
Darling Downs - East	20-24	2195
Darling Downs - East	25-34	4533
Darling Downs - East	35-44	4649
Darling Downs - East	45-54	5548
Darling Downs - East	55-64	5882
Darling Downs - East	65-74	4876
Darling Downs - East	75-84	2886
Darling Downs - East	85+	1059
Granite Belt	0-4	1944
Granite Belt	5-14	5270
Granite Belt	15-19	2330
Granite Belt	20-24	1838
Granite Belt	25-34	3947
Granite Belt	35-44	4021
Granite Belt	45-54	5186
Granite Belt	55-64	6184
Granite Belt	65-74	6190
Granite Belt	75-84	3484
Granite Belt	85+	1128
Central Highlands (Qld)	0-4	2150
Central Highlands (Qld)	5-14	4702
Central Highlands (Qld)	15-19	1756
Central Highlands (Qld)	20-24	1837
Central Highlands (Qld)	25-34	4366
Central Highlands (Qld)	35-44	4247
Central Highlands (Qld)	45-54	3714
Central Highlands (Qld)	55-64	3337
Central Highlands (Qld)	65-74	1769
Central Highlands (Qld)	75-84	781
Central Highlands (Qld)	85+	191
Rockhampton	0-4	7025
Rockhampton	5-14	16749
Rockhampton	15-19	7776
Rockhampton	20-24	7002
Rockhampton	25-34	15307
Rockhampton	35-44	15203
Rockhampton	45-54	14927
Rockhampton	55-64	15806
Rockhampton	65-74	12260
Rockhampton	75-84	6783
Rockhampton	85+	2528
Biloela	0-4	950
Biloela	5-14	2100
Biloela	15-19	811
Biloela	20-24	815
Biloela	25-34	1846
Biloela	35-44	1941
Biloela	45-54	1825
Biloela	55-64	1880
Biloela	65-74	1276
Biloela	75-84	802
Biloela	85+	266
Gladstone	0-4	4049
Gladstone	5-14	9596
Gladstone	15-19	4001
Gladstone	20-24	3159
Gladstone	25-34	7833
Gladstone	35-44	8345
Gladstone	45-54	9062
Gladstone	55-64	8678
Gladstone	65-74	5715
Gladstone	75-84	2390
Gladstone	85+	679
Broadbeach - Burleigh	0-4	3064
Broadbeach - Burleigh	5-14	6521
Broadbeach - Burleigh	15-19	3033
Broadbeach - Burleigh	20-24	3997
Broadbeach - Burleigh	25-34	10647
Broadbeach - Burleigh	35-44	9107
Broadbeach - Burleigh	45-54	8899
Broadbeach - Burleigh	55-64	8082
Broadbeach - Burleigh	65-74	7194
Broadbeach - Burleigh	75-84	4215
Broadbeach - Burleigh	85+	1638
Coolangatta	0-4	2960
Coolangatta	5-14	6441
Coolangatta	15-19	2990
Coolangatta	20-24	3010
Coolangatta	25-34	7740
Coolangatta	35-44	7710
Coolangatta	45-54	7560
Coolangatta	55-64	7448
Coolangatta	65-74	6506
Coolangatta	75-84	3548
Coolangatta	85+	1599
Gold Coast - North	0-4	2812
Gold Coast - North	5-14	6352
Gold Coast - North	15-19	3245
Gold Coast - North	20-24	3824
Gold Coast - North	25-34	7874
Gold Coast - North	35-44	7981
Gold Coast - North	45-54	9289
Gold Coast - North	55-64	9686
Gold Coast - North	65-74	9735
Gold Coast - North	75-84	6398
Gold Coast - North	85+	2187
Gold Coast Hinterland	0-4	960
Gold Coast Hinterland	5-14	2521
Gold Coast Hinterland	15-19	1170
Gold Coast Hinterland	20-24	773
Gold Coast Hinterland	25-34	1724
Gold Coast Hinterland	35-44	2514
Gold Coast Hinterland	45-54	3107
Gold Coast Hinterland	55-64	3192
Gold Coast Hinterland	65-74	2587
Gold Coast Hinterland	75-84	1273
Gold Coast Hinterland	85+	299
Mudgeeraba - Tallebudgera	0-4	2087
Mudgeeraba - Tallebudgera	5-14	5895
Mudgeeraba - Tallebudgera	15-19	2585
Mudgeeraba - Tallebudgera	20-24	1797
Mudgeeraba - Tallebudgera	25-34	3331
Mudgeeraba - Tallebudgera	35-44	5217
Mudgeeraba - Tallebudgera	45-54	5629
Mudgeeraba - Tallebudgera	55-64	4254
Mudgeeraba - Tallebudgera	65-74	3182
Mudgeeraba - Tallebudgera	75-84	1564
Mudgeeraba - Tallebudgera	85+	494
Nerang	0-4	3989
Nerang	5-14	9579
Nerang	15-19	4442
Nerang	20-24	3849
Nerang	25-34	8456
Nerang	35-44	9786
Nerang	45-54	9829
Nerang	55-64	8312
Nerang	65-74	6493
Nerang	75-84	3737
Nerang	85+	1209
Ormeau - Oxenford	0-4	11519
Ormeau - Oxenford	5-14	24841
Ormeau - Oxenford	15-19	10557
Ormeau - Oxenford	20-24	9966
Ormeau - Oxenford	25-34	22771
Ormeau - Oxenford	35-44	23299
Ormeau - Oxenford	45-54	20944
Ormeau - Oxenford	55-64	15460
Ormeau - Oxenford	65-74	11571
Ormeau - Oxenford	75-84	5603
Ormeau - Oxenford	85+	1519
Robina	0-4	2635
Robina	5-14	6597
Robina	15-19	3395
Robina	20-24	3783
Robina	25-34	7298
Robina	35-44	7517
Robina	45-54	7015
Robina	55-64	5773
Robina	65-74	5166
Robina	75-84	3287
Robina	85+	1434
Southport	0-4	2728
Southport	5-14	6187
Southport	15-19	3951
Southport	20-24	5922
Southport	25-34	10408
Southport	35-44	7997
Southport	45-54	8100
Southport	55-64	7273
Southport	65-74	6036
Southport	75-84	4042
Southport	85+	1834
Surfers Paradise	0-4	1472
Surfers Paradise	5-14	3524
Surfers Paradise	15-19	1942
Surfers Paradise	20-24	2998
Surfers Paradise	25-34	7435
Surfers Paradise	35-44	5731
Surfers Paradise	45-54	5983
Surfers Paradise	55-64	6135
Surfers Paradise	65-74	5804
Surfers Paradise	75-84	3335
Surfers Paradise	85+	849
Forest Lake - Oxley	0-4	5513
Forest Lake - Oxley	5-14	10630
Forest Lake - Oxley	15-19	5135
Forest Lake - Oxley	20-24	5648
Forest Lake - Oxley	25-34	12898
Forest Lake - Oxley	35-44	11511
Forest Lake - Oxley	45-54	9903
Forest Lake - Oxley	55-64	7989
Forest Lake - Oxley	65-74	5302
Forest Lake - Oxley	75-84	2997
Forest Lake - Oxley	85+	1188
Ipswich Hinterland	0-4	3473
Ipswich Hinterland	5-14	8873
Ipswich Hinterland	15-19	4183
Ipswich Hinterland	20-24	3633
Ipswich Hinterland	25-34	7232
Ipswich Hinterland	35-44	7835
Ipswich Hinterland	45-54	9137
Ipswich Hinterland	55-64	9598
Ipswich Hinterland	65-74	8144
Ipswich Hinterland	75-84	4088
Ipswich Hinterland	85+	1095
Ipswich Inner	0-4	7596
Ipswich Inner	5-14	16910
Ipswich Inner	15-19	7477
Ipswich Inner	20-24	7343
Ipswich Inner	25-34	16709
Ipswich Inner	35-44	15281
Ipswich Inner	45-54	14662
Ipswich Inner	55-64	13167
Ipswich Inner	65-74	9432
Ipswich Inner	75-84	5365
Ipswich Inner	85+	1966
Springfield - Redbank	0-4	9245
Springfield - Redbank	5-14	18608
Springfield - Redbank	15-19	7201
Springfield - Redbank	20-24	7295
Springfield - Redbank	25-34	17299
Springfield - Redbank	35-44	16763
Springfield - Redbank	45-54	12159
Springfield - Redbank	55-64	8653
Springfield - Redbank	65-74	5303
Springfield - Redbank	75-84	2194
Springfield - Redbank	85+	489
Beaudesert	0-4	736
Beaudesert	5-14	1947
Beaudesert	15-19	877
Beaudesert	20-24	648
Beaudesert	25-34	1406
Beaudesert	35-44	1694
Beaudesert	45-54	1992
Beaudesert	55-64	2036
Beaudesert	65-74	1937
Beaudesert	75-84	1034
Beaudesert	85+	369
Beenleigh	0-4	3186
Beenleigh	5-14	6361
Beenleigh	15-19	2706
Beenleigh	20-24	3189
Beenleigh	25-34	7181
Beenleigh	35-44	5895
Beenleigh	45-54	5553
Beenleigh	55-64	4872
Beenleigh	65-74	4180
Beenleigh	75-84	2464
Beenleigh	85+	735
Browns Plains	0-4	7386
Browns Plains	5-14	14854
Browns Plains	15-19	6522
Browns Plains	20-24	6919
Browns Plains	25-34	14586
Browns Plains	35-44	12384
Browns Plains	45-54	10765
Browns Plains	55-64	9845
Browns Plains	65-74	6552
Browns Plains	75-84	2951
Browns Plains	85+	857
Jimboomba	0-4	4776
Jimboomba	5-14	10561
Jimboomba	15-19	4357
Jimboomba	20-24	3648
Jimboomba	25-34	8275
Jimboomba	35-44	8741
Jimboomba	45-54	8488
Jimboomba	55-64	6396
Jimboomba	65-74	4325
Jimboomba	75-84	1715
Jimboomba	85+	355
Loganlea - Carbrook	0-4	4244
Loganlea - Carbrook	5-14	9140
Loganlea - Carbrook	15-19	4211
Loganlea - Carbrook	20-24	4040
Loganlea - Carbrook	25-34	8861
Loganlea - Carbrook	35-44	8830
Loganlea - Carbrook	45-54	8016
Loganlea - Carbrook	55-64	6956
Loganlea - Carbrook	65-74	5902
Loganlea - Carbrook	75-84	3133
Loganlea - Carbrook	85+	1122
Springwood - Kingston	0-4	5349
Springwood - Kingston	5-14	11684
Springwood - Kingston	15-19	5370
Springwood - Kingston	20-24	5056
Springwood - Kingston	25-34	10994
Springwood - Kingston	35-44	11254
Springwood - Kingston	45-54	9782
Springwood - Kingston	55-64	7953
Springwood - Kingston	65-74	7059
Springwood - Kingston	75-84	3505
Springwood - Kingston	85+	1057
Bowen Basin - North	0-4	2304
Bowen Basin - North	5-14	4856
Bowen Basin - North	15-19	1737
Bowen Basin - North	20-24	2178
Bowen Basin - North	25-34	5949
Bowen Basin - North	35-44	5196
Bowen Basin - North	45-54	4902
Bowen Basin - North	55-64	4458
Bowen Basin - North	65-74	2645
Bowen Basin - North	75-84	1223
Bowen Basin - North	85+	371
Mackay	0-4	7499
Mackay	5-14	16996
Mackay	15-19	7413
Mackay	20-24	6950
Mackay	25-34	15641
Mackay	35-44	16204
Mackay	45-54	16395
Mackay	55-64	16026
Mackay	65-74	11007
Mackay	75-84	5576
Mackay	85+	1979
Whitsunday	0-4	1170
Whitsunday	5-14	2733
Whitsunday	15-19	1252
Whitsunday	20-24	1415
Whitsunday	25-34	3653
Whitsunday	35-44	3229
Whitsunday	45-54	3282
Whitsunday	55-64	3124
Whitsunday	65-74	2341
Whitsunday	75-84	952
Whitsunday	85+	240
Bribie - Beachmere	0-4	1052
Bribie - Beachmere	5-14	3143
Bribie - Beachmere	15-19	1602
Bribie - Beachmere	20-24	1080
Bribie - Beachmere	25-34	2122
Bribie - Beachmere	35-44	2937
Bribie - Beachmere	45-54	4126
Bribie - Beachmere	55-64	6054
Bribie - Beachmere	65-74	8433
Bribie - Beachmere	75-84	5169
Bribie - Beachmere	85+	1366
Caboolture	0-4	5448
Caboolture	5-14	11757
Caboolture	15-19	5001
Caboolture	20-24	5268
Caboolture	25-34	11665
Caboolture	35-44	9892
Caboolture	45-54	9498
Caboolture	55-64	8453
Caboolture	65-74	7308
Caboolture	75-84	4072
Caboolture	85+	1422
Caboolture Hinterland	0-4	701
Caboolture Hinterland	5-14	1708
Caboolture Hinterland	15-19	789
Caboolture Hinterland	20-24	702
Caboolture Hinterland	25-34	2114
Caboolture Hinterland	35-44	2054
Caboolture Hinterland	45-54	2005
Caboolture Hinterland	55-64	1974
Caboolture Hinterland	65-74	1836
Caboolture Hinterland	75-84	776
Caboolture Hinterland	85+	232
Narangba - Burpengary	0-4	4185
Narangba - Burpengary	5-14	10154
Narangba - Burpengary	15-19	4903
Narangba - Burpengary	20-24	4469
Narangba - Burpengary	25-34	8457
Narangba - Burpengary	35-44	8941
Narangba - Burpengary	45-54	9363
Narangba - Burpengary	55-64	7979
Narangba - Burpengary	65-74	6441
Narangba - Burpengary	75-84	3335
Narangba - Burpengary	85+	987
Redcliffe	0-4	2769
Redcliffe	5-14	7043
Redcliffe	15-19	3521
Redcliffe	20-24	2915
Redcliffe	25-34	5678
Redcliffe	35-44	7358
Redcliffe	45-54	9061
Redcliffe	55-64	9110
Redcliffe	65-74	8951
Redcliffe	75-84	5310
Redcliffe	85+	2068
The Hills District	0-4	5012
The Hills District	5-14	13627
The Hills District	15-19	6374
The Hills District	20-24	4822
The Hills District	25-34	9403
The Hills District	35-44	12494
The Hills District	45-54	14336
The Hills District	55-64	11072
The Hills District	65-74	7923
The Hills District	75-84	3812
The Hills District	85+	911
North Lakes	0-4	6876
North Lakes	5-14	14035
North Lakes	15-19	5648
North Lakes	20-24	5660
North Lakes	25-34	14034
North Lakes	35-44	14057
North Lakes	45-54	11021
North Lakes	55-64	7404
North Lakes	65-74	5394
North Lakes	75-84	2865
North Lakes	85+	1070
Strathpine	0-4	2563
Strathpine	5-14	5366
Strathpine	15-19	2539
Strathpine	20-24	2590
Strathpine	25-34	5746
Strathpine	35-44	5720
Strathpine	45-54	5044
Strathpine	55-64	4346
Strathpine	65-74	3638
Strathpine	75-84	1741
Strathpine	85+	546
Far North	0-4	2493
Far North	5-14	5146
Far North	15-19	2099
Far North	20-24	2227
Far North	25-34	5011
Far North	35-44	4136
Far North	45-54	4144
Far North	55-64	3668
Far North	65-74	2239
Far North	75-84	892
Far North	85+	150
Outback - North	0-4	2412
Outback - North	5-14	4457
Outback - North	15-19	1909
Outback - North	20-24	2296
Outback - North	25-34	5215
Outback - North	35-44	4149
Outback - North	45-54	3689
Outback - North	55-64	3397
Outback - North	65-74	1781
Outback - North	75-84	878
Outback - North	85+	197
Outback - South	0-4	1015
Outback - South	5-14	2158
Outback - South	15-19	795
Outback - South	20-24	939
Outback - South	25-34	2168
Outback - South	35-44	1924
Outback - South	45-54	2188
Outback - South	55-64	2705
Outback - South	65-74	1945
Outback - South	75-84	1012
Outback - South	85+	389
Buderim	0-4	2864
Buderim	5-14	8046
Buderim	15-19	4239
Buderim	20-24	3473
Buderim	25-34	6230
Buderim	35-44	7345
Buderim	45-54	8080
Buderim	55-64	6720
Buderim	65-74	6147
Buderim	75-84	4052
Buderim	85+	1772
Caloundra	0-4	4711
Caloundra	5-14	11763
Caloundra	15-19	5563
Caloundra	20-24	4742
Caloundra	25-34	10519
Caloundra	35-44	11615
Caloundra	45-54	12515
Caloundra	55-64	12363
Caloundra	65-74	11763
Caloundra	75-84	7756
Caloundra	85+	2999
Maroochy	0-4	2673
Maroochy	5-14	6004
Maroochy	15-19	2994
Maroochy	20-24	3420
Maroochy	25-34	8082
Maroochy	35-44	7715
Maroochy	45-54	8382
Maroochy	55-64	9380
Maroochy	65-74	8556
Maroochy	75-84	4620
Maroochy	85+	1834
Noosa	0-4	1932
Noosa	5-14	5777
Noosa	15-19	2574
Noosa	20-24	1651
Noosa	25-34	3643
Noosa	35-44	5531
Noosa	45-54	6601
Noosa	55-64	6534
Noosa	65-74	6910
Noosa	75-84	4093
Noosa	85+	1406
Sunshine Coast Hinterland	0-4	2980
Sunshine Coast Hinterland	5-14	7460
Sunshine Coast Hinterland	15-19	3435
Sunshine Coast Hinterland	20-24	2798
Sunshine Coast Hinterland	25-34	6133
Sunshine Coast Hinterland	35-44	7001
Sunshine Coast Hinterland	45-54	8093
Sunshine Coast Hinterland	55-64	8541
Sunshine Coast Hinterland	65-74	7644
Sunshine Coast Hinterland	75-84	3824
Sunshine Coast Hinterland	85+	1132
Nambour	0-4	2838
Nambour	5-14	6786
Nambour	15-19	2869
Nambour	20-24	2321
Nambour	25-34	5645
Nambour	35-44	6485
Nambour	45-54	6719
Nambour	55-64	6591
Nambour	65-74	5469
Nambour	75-84	3170
Nambour	85+	1094
Noosa Hinterland	0-4	942
Noosa Hinterland	5-14	3069
Noosa Hinterland	15-19	1439
Noosa Hinterland	20-24	829
Noosa Hinterland	25-34	1682
Noosa Hinterland	35-44	2673
Noosa Hinterland	45-54	3741
Noosa Hinterland	55-64	4147
Noosa Hinterland	65-74	3577
Noosa Hinterland	75-84	1679
Noosa Hinterland	85+	435
Toowoomba	0-4	9603
Toowoomba	5-14	22232
Toowoomba	15-19	10992
Toowoomba	20-24	10312
Toowoomba	25-34	21719
Toowoomba	35-44	19577
Toowoomba	45-54	19294
Toowoomba	55-64	18465
Toowoomba	65-74	16065
Toowoomba	75-84	9907
Toowoomba	85+	3892
Charters Towers - Ayr - Ingham	0-4	2012
Charters Towers - Ayr - Ingham	5-14	5359
Charters Towers - Ayr - Ingham	15-19	2542
Charters Towers - Ayr - Ingham	20-24	2056
Charters Towers - Ayr - Ingham	25-34	4258
Charters Towers - Ayr - Ingham	35-44	4251
Charters Towers - Ayr - Ingham	45-54	5253
Charters Towers - Ayr - Ingham	55-64	5981
Charters Towers - Ayr - Ingham	65-74	5411
Charters Towers - Ayr - Ingham	75-84	3135
Charters Towers - Ayr - Ingham	85+	1213
Townsville	0-4	11197
Townsville	5-14	25774
Townsville	15-19	12866
Townsville	20-24	15001
Townsville	25-34	27909
Townsville	35-44	25204
Townsville	45-54	24820
Townsville	55-64	22528
Townsville	65-74	16606
Townsville	75-84	8267
Townsville	85+	2648
Bundaberg	0-4	4306
Bundaberg	5-14	11184
Bundaberg	15-19	5292
Bundaberg	20-24	4536
Bundaberg	25-34	9746
Bundaberg	35-44	9597
Bundaberg	45-54	11383
Bundaberg	55-64	13469
Bundaberg	65-74	13426
Bundaberg	75-84	8227
Bundaberg	85+	2632
Burnett	0-4	2363
Burnett	5-14	6013
Burnett	15-19	2779
Burnett	20-24	2295
Burnett	25-34	4720
Burnett	35-44	4728
Burnett	45-54	6209
Burnett	55-64	7607
Burnett	65-74	7658
Burnett	75-84	4102
Burnett	85+	1198
Gympie - Cooloola	0-4	2446
Gympie - Cooloola	5-14	6357
Gympie - Cooloola	15-19	3075
Gympie - Cooloola	20-24	2151
Gympie - Cooloola	25-34	4912
Gympie - Cooloola	35-44	5463
Gympie - Cooloola	45-54	6874
Gympie - Cooloola	55-64	8439
Gympie - Cooloola	65-74	8085
Gympie - Cooloola	75-84	4148
Gympie - Cooloola	85+	1204
Hervey Bay	0-4	2533
Hervey Bay	5-14	7287
Hervey Bay	15-19	3296
Hervey Bay	20-24	2416
Hervey Bay	25-34	5358
Hervey Bay	35-44	6091
Hervey Bay	45-54	7440
Hervey Bay	55-64	9324
Hervey Bay	65-74	10932
Hervey Bay	75-84	6752
Hervey Bay	85+	2069
Maryborough	0-4	1885
Maryborough	5-14	5110
Maryborough	15-19	2462
Maryborough	20-24	2078
Maryborough	25-34	4067
Maryborough	35-44	4508
Maryborough	45-54	5811
Maryborough	55-64	7963
Maryborough	65-74	8555
Maryborough	75-84	4027
Maryborough	85+	1159
Migratory - Offshore - Shipping (Qld)	20-24	16
Migratory - Offshore - Shipping (Qld)	25-34	49
Migratory - Offshore - Shipping (Qld)	35-44	64
Migratory - Offshore - Shipping (Qld)	45-54	45
Migratory - Offshore - Shipping (Qld)	55-64	5
Migratory - Offshore - Shipping (Qld)	65-74	3
No usual address (Qld)	0-4	504
No usual address (Qld)	5-14	932
No usual address (Qld)	15-19	566
No usual address (Qld)	20-24	934
No usual address (Qld)	25-34	2649
No usual address (Qld)	35-44	2077
No usual address (Qld)	45-54	1929
No usual address (Qld)	55-64	2468
No usual address (Qld)	65-74	2124
No usual address (Qld)	75-84	444
No usual address (Qld)	85+	44
Adelaide City	0-4	503
Adelaide City	5-14	954
Adelaide City	15-19	1410
Adelaide City	20-24	4551
Adelaide City	25-34	6094
Adelaide City	35-44	3161
Adelaide City	45-54	2282
Adelaide City	55-64	2284
Adelaide City	65-74	2239
Adelaide City	75-84	1140
Adelaide City	85+	425
Adelaide Hills	0-4	4453
Adelaide Hills	5-14	10471
Adelaide Hills	15-19	5063
