SA3_NAME16	Age	MaxSchoolingCompleted	Sex	adults
Gosford	35-44	Year 12	M	6958
Gosford	45-54		F	477
Gosford	45-54		M	539
Gosford	45-54	Did not go to school	F	29
Gosford	45-54	Did not go to school	M	37
Gosford	45-54	Year 8 or below	F	117
Gosford	45-54	Year 8 or below	M	153
Gosford	45-54	Year 9	F	366
Gosford	45-54	Year 9	M	461
Gosford	45-54	Year 10	F	3041
Gosford	45-54	Year 10	M	3228
Gosford	45-54	Year 11	F	675
Gosford	45-54	Year 11	M	678
Gosford	45-54	Year 12	F	7281
Gosford	45-54	Year 12	M	6248
Gosford	55-64		F	522
Gosford	55-64		M	551
Gosford	55-64	Did not go to school	F	42
Gosford	55-64	Did not go to school	M	41
Gosford	55-64	Year 8 or below	F	290
Gosford	55-64	Year 8 or below	M	300
Gosford	55-64	Year 9	F	658
Gosford	55-64	Year 9	M	573
Gosford	55-64	Year 10	F	4732
Gosford	55-64	Year 10	M	4278
Gosford	55-64	Year 11	F	666
Gosford	55-64	Year 11	M	637
Gosford	55-64	Year 12	F	5584
Gosford	55-64	Year 12	M	4813
Gosford	65-74		F	718
Gosford	65-74		M	600
Gosford	65-74	Did not go to school	F	28
Gosford	65-74	Did not go to school	M	44
Gosford	65-74	Year 8 or below	F	561
Gosford	65-74	Year 8 or below	M	461
Gosford	65-74	Year 9	F	1306
Gosford	65-74	Year 9	M	930
Gosford	65-74	Year 10	F	4392
Gosford	65-74	Year 10	M	2954
Gosford	65-74	Year 11	F	519
Gosford	65-74	Year 11	M	482
Gosford	65-74	Year 12	F	4038
Gosford	65-74	Year 12	M	4440
Gosford	75-84		F	838
Gosford	75-84		M	540
Gosford	75-84	Did not go to school	F	38
Gosford	75-84	Did not go to school	M	33
Gosford	75-84	Year 8 or below	F	556
Gosford	75-84	Year 8 or below	M	496
Gosford	75-84	Year 9	F	1048
Gosford	75-84	Year 9	M	855
Gosford	75-84	Year 10	F	2644
Gosford	75-84	Year 10	M	1850
Gosford	75-84	Year 11	F	333
Gosford	75-84	Year 11	M	319
Gosford	75-84	Year 12	F	1850
Gosford	75-84	Year 12	M	2201
Gosford	85+		F	753
Gosford	85+		M	382
Gosford	85+	Did not go to school	F	52
Gosford	85+	Did not go to school	M	27
Gosford	85+	Year 8 or below	F	466
Gosford	85+	Year 8 or below	M	254
Gosford	85+	Year 9	F	635
Gosford	85+	Year 9	M	286
Gosford	85+	Year 10	F	1011
Gosford	85+	Year 10	M	501
Gosford	85+	Year 11	F	111
Gosford	85+	Year 11	M	84
Gosford	85+	Year 12	F	611
Gosford	85+	Year 12	M	592
Wyong	15-19		F	238
Wyong	15-19		M	254
Wyong	15-19	Did not go to school	F	8
Wyong	15-19	Year 8 or below	F	23
Wyong	15-19	Year 8 or below	M	46
Wyong	15-19	Year 9	F	110
Wyong	15-19	Year 9	M	168
Wyong	15-19	Year 10	F	512
Wyong	15-19	Year 10	M	807
Wyong	15-19	Year 11	F	266
Wyong	15-19	Year 11	M	358
Wyong	15-19	Year 12	F	994
Wyong	15-19	Year 12	M	899
Wyong	20-24		F	242
Wyong	20-24		M	244
Wyong	20-24	Did not go to school	F	4
Wyong	20-24	Did not go to school	M	6
Wyong	20-24	Year 8 or below	F	10
Wyong	20-24	Year 8 or below	M	24
Wyong	20-24	Year 9	F	93
Wyong	20-24	Year 9	M	139
Wyong	20-24	Year 10	F	672
Wyong	20-24	Year 10	M	905
Wyong	20-24	Year 11	F	472
Wyong	20-24	Year 11	M	625
Wyong	20-24	Year 12	F	3106
Wyong	20-24	Year 12	M	2846
Wyong	25-34		F	544
Wyong	25-34		M	566
Wyong	25-34	Did not go to school	F	20
Wyong	25-34	Did not go to school	M	16
Wyong	25-34	Year 8 or below	F	70
Wyong	25-34	Year 8 or below	M	96
Wyong	25-34	Year 9	F	252
Wyong	25-34	Year 9	M	303
Wyong	25-34	Year 10	F	2103
Wyong	25-34	Year 10	M	2478
Wyong	25-34	Year 11	F	778
Wyong	25-34	Year 11	M	910
Wyong	25-34	Year 12	F	6474
Wyong	25-34	Year 12	M	5194
Wyong	35-44		F	519
Wyong	35-44		M	577
Wyong	35-44	Did not go to school	F	25
Wyong	35-44	Did not go to school	M	23
Wyong	35-44	Year 8 or below	F	79
Wyong	35-44	Year 8 or below	M	134
Wyong	35-44	Year 9	F	348
Wyong	35-44	Year 9	M	443
Wyong	35-44	Year 10	F	2050
Wyong	35-44	Year 10	M	2583
Wyong	35-44	Year 11	F	754
Wyong	35-44	Year 11	M	903
Wyong	35-44	Year 12	F	6352
Wyong	35-44	Year 12	M	4830
Wyong	45-54		F	476
Wyong	45-54		M	587
Wyong	45-54	Did not go to school	F	34
Wyong	45-54	Did not go to school	M	25
Wyong	45-54	Year 8 or below	F	151
Wyong	45-54	Year 8 or below	M	234
Wyong	45-54	Year 9	F	493
Wyong	45-54	Year 9	M	654
Wyong	45-54	Year 10	F	3962
Wyong	45-54	Year 10	M	4016
Wyong	45-54	Year 11	F	763
Wyong	45-54	Year 11	M	719
Wyong	45-54	Year 12	F	4915
Wyong	45-54	Year 12	M	3795
Wyong	55-64		F	522
Wyong	55-64		M	524
Wyong	55-64	Did not go to school	F	37
Wyong	55-64	Did not go to school	M	48
Wyong	55-64	Year 8 or below	F	448
Wyong	55-64	Year 8 or below	M	448
Wyong	55-64	Year 9	F	1006
Wyong	55-64	Year 9	M	848
Wyong	55-64	Year 10	F	5142
Wyong	55-64	Year 10	M	4871
Wyong	55-64	Year 11	F	614
Wyong	55-64	Year 11	M	541
Wyong	55-64	Year 12	F	3318
Wyong	55-64	Year 12	M	2807
Wyong	65-74		F	727
Wyong	65-74		M	593
Wyong	65-74	Did not go to school	F	53
Wyong	65-74	Did not go to school	M	75
Wyong	65-74	Year 8 or below	F	792
Wyong	65-74	Year 8 or below	M	777
Wyong	65-74	Year 9	F	1653
Wyong	65-74	Year 9	M	1264
Wyong	65-74	Year 10	F	4305
Wyong	65-74	Year 10	M	3176
Wyong	65-74	Year 11	F	376
Wyong	65-74	Year 11	M	397
Wyong	65-74	Year 12	F	2329
Wyong	65-74	Year 12	M	2705
Wyong	75-84		F	877
Wyong	75-84		M	622
Wyong	75-84	Did not go to school	F	47
Wyong	75-84	Did not go to school	M	65
Wyong	75-84	Year 8 or below	F	706
Wyong	75-84	Year 8 or below	M	622
Wyong	75-84	Year 9	F	1078
Wyong	75-84	Year 9	M	941
Wyong	75-84	Year 10	F	2465
Wyong	75-84	Year 10	M	1791
Wyong	75-84	Year 11	F	234
Wyong	75-84	Year 11	M	227
Wyong	75-84	Year 12	F	1133
Wyong	75-84	Year 12	M	1278
Wyong	85+		F	733
Wyong	85+		M	381
Wyong	85+	Did not go to school	F	26
Wyong	85+	Did not go to school	M	25
Wyong	85+	Year 8 or below	F	506
Wyong	85+	Year 8 or below	M	274
Wyong	85+	Year 9	F	519
Wyong	85+	Year 9	M	253
Wyong	85+	Year 10	F	730
Wyong	85+	Year 10	M	431
Wyong	85+	Year 11	F	82
Wyong	85+	Year 11	M	62
Wyong	85+	Year 12	F	371
Wyong	85+	Year 12	M	367
Bathurst	15-19		F	68
Bathurst	15-19		M	108
Bathurst	15-19	Year 8 or below	F	5
Bathurst	15-19	Year 8 or below	M	15
Bathurst	15-19	Year 9	F	27
Bathurst	15-19	Year 9	M	41
Bathurst	15-19	Year 10	F	97
Bathurst	15-19	Year 10	M	187
Bathurst	15-19	Year 11	F	58
Bathurst	15-19	Year 11	M	115
Bathurst	15-19	Year 12	F	377
Bathurst	15-19	Year 12	M	282
Bathurst	20-24		F	96
Bathurst	20-24		M	241
Bathurst	20-24	Did not go to school	M	6
Bathurst	20-24	Year 8 or below	F	6
Bathurst	20-24	Year 8 or below	M	10
Bathurst	20-24	Year 9	F	21
Bathurst	20-24	Year 9	M	45
Bathurst	20-24	Year 10	F	152
Bathurst	20-24	Year 10	M	222
Bathurst	20-24	Year 11	F	114
Bathurst	20-24	Year 11	M	171
Bathurst	20-24	Year 12	F	1091
Bathurst	20-24	Year 12	M	966
Bathurst	25-34		F	172
Bathurst	25-34		M	528
Bathurst	25-34	Did not go to school	F	9
Bathurst	25-34	Did not go to school	M	10
Bathurst	25-34	Year 8 or below	F	20
Bathurst	25-34	Year 8 or below	M	30
Bathurst	25-34	Year 9	F	82
Bathurst	25-34	Year 9	M	82
Bathurst	25-34	Year 10	F	419
Bathurst	25-34	Year 10	M	697
Bathurst	25-34	Year 11	F	199
Bathurst	25-34	Year 11	M	204
Bathurst	25-34	Year 12	F	2114
Bathurst	25-34	Year 12	M	1663
Bathurst	35-44		F	160
Bathurst	35-44		M	464
Bathurst	35-44	Did not go to school	F	5
Bathurst	35-44	Did not go to school	M	7
Bathurst	35-44	Year 8 or below	F	21
Bathurst	35-44	Year 8 or below	M	34
Bathurst	35-44	Year 9	F	78
Bathurst	35-44	Year 9	M	96
Bathurst	35-44	Year 10	F	397
Bathurst	35-44	Year 10	M	683
Bathurst	35-44	Year 11	F	198
Bathurst	35-44	Year 11	M	220
Bathurst	35-44	Year 12	F	1910
Bathurst	35-44	Year 12	M	1467
Bathurst	45-54		F	191
Bathurst	45-54		M	323
Bathurst	45-54	Did not go to school	F	12
Bathurst	45-54	Did not go to school	M	6
Bathurst	45-54	Year 8 or below	F	39
Bathurst	45-54	Year 8 or below	M	53
Bathurst	45-54	Year 9	F	126
Bathurst	45-54	Year 9	M	139
Bathurst	45-54	Year 10	F	841
Bathurst	45-54	Year 10	M	1010
Bathurst	45-54	Year 11	F	210
Bathurst	45-54	Year 11	M	189
Bathurst	45-54	Year 12	F	1692
Bathurst	45-54	Year 12	M	1272
Bathurst	55-64		F	158
Bathurst	55-64		M	249
Bathurst	55-64	Did not go to school	F	10
Bathurst	55-64	Did not go to school	M	11
Bathurst	55-64	Year 8 or below	F	102
Bathurst	55-64	Year 8 or below	M	129
Bathurst	55-64	Year 9	F	199
Bathurst	55-64	Year 9	M	208
Bathurst	55-64	Year 10	F	1205
Bathurst	55-64	Year 10	M	1303
Bathurst	55-64	Year 11	F	162
Bathurst	55-64	Year 11	M	156
Bathurst	55-64	Year 12	F	1256
Bathurst	55-64	Year 12	M	1003
Bathurst	65-74		F	180
Bathurst	65-74		M	215
Bathurst	65-74	Did not go to school	F	20
Bathurst	65-74	Did not go to school	M	15
Bathurst	65-74	Year 8 or below	F	154
Bathurst	65-74	Year 8 or below	M	221
Bathurst	65-74	Year 9	F	305
Bathurst	65-74	Year 9	M	329
Bathurst	65-74	Year 10	F	1045
Bathurst	65-74	Year 10	M	858
Bathurst	65-74	Year 11	F	109
Bathurst	65-74	Year 11	M	104
Bathurst	65-74	Year 12	F	857
Bathurst	65-74	Year 12	M	913
Bathurst	75-84		F	168
Bathurst	75-84		M	162
Bathurst	75-84	Did not go to school	F	11
Bathurst	75-84	Did not go to school	M	11
Bathurst	75-84	Year 8 or below	F	157
Bathurst	75-84	Year 8 or below	M	202
Bathurst	75-84	Year 9	F	223
Bathurst	75-84	Year 9	M	192
Bathurst	75-84	Year 10	F	532
Bathurst	75-84	Year 10	M	436
Bathurst	75-84	Year 11	F	61
Bathurst	75-84	Year 11	M	40
Bathurst	75-84	Year 12	F	374
Bathurst	75-84	Year 12	M	394
Bathurst	85+		F	114
Bathurst	85+		M	52
Bathurst	85+	Did not go to school	F	13
Bathurst	85+	Did not go to school	M	5
Bathurst	85+	Year 8 or below	F	146
Bathurst	85+	Year 8 or below	M	79
Bathurst	85+	Year 9	F	117
Bathurst	85+	Year 9	M	61
Bathurst	85+	Year 10	F	222
Bathurst	85+	Year 10	M	101
Bathurst	85+	Year 11	F	13
Bathurst	85+	Year 11	M	24
Bathurst	85+	Year 12	F	121
Bathurst	85+	Year 12	M	98
Lachlan Valley	15-19		F	139
Lachlan Valley	15-19		M	126
Lachlan Valley	15-19	Did not go to school	M	4
Lachlan Valley	15-19	Year 8 or below	F	5
Lachlan Valley	15-19	Year 8 or below	M	12
Lachlan Valley	15-19	Year 9	F	38
Lachlan Valley	15-19	Year 9	M	61
Lachlan Valley	15-19	Year 10	F	141
Lachlan Valley	15-19	Year 10	M	275
Lachlan Valley	15-19	Year 11	F	85
Lachlan Valley	15-19	Year 11	M	113
Lachlan Valley	15-19	Year 12	F	245
Lachlan Valley	15-19	Year 12	M	206
Lachlan Valley	20-24		F	120
Lachlan Valley	20-24		M	149
Lachlan Valley	20-24	Year 8 or below	F	4
Lachlan Valley	20-24	Year 8 or below	M	10
Lachlan Valley	20-24	Year 9	F	28
Lachlan Valley	20-24	Year 9	M	56
Lachlan Valley	20-24	Year 10	F	171
Lachlan Valley	20-24	Year 10	M	299
Lachlan Valley	20-24	Year 11	F	122
Lachlan Valley	20-24	Year 11	M	157
Lachlan Valley	20-24	Year 12	F	854
Lachlan Valley	20-24	Year 12	M	705
Lachlan Valley	25-34		F	265
Lachlan Valley	25-34		M	273
Lachlan Valley	25-34	Did not go to school	M	8
Lachlan Valley	25-34	Year 8 or below	F	18
Lachlan Valley	25-34	Year 8 or below	M	39
Lachlan Valley	25-34	Year 9	F	84
Lachlan Valley	25-34	Year 9	M	120
Lachlan Valley	25-34	Year 10	F	523
Lachlan Valley	25-34	Year 10	M	834
Lachlan Valley	25-34	Year 11	F	218
Lachlan Valley	25-34	Year 11	M	226
Lachlan Valley	25-34	Year 12	F	1821
Lachlan Valley	25-34	Year 12	M	1324
Lachlan Valley	35-44		F	266
Lachlan Valley	35-44		M	303
Lachlan Valley	35-44	Did not go to school	F	7
Lachlan Valley	35-44	Did not go to school	M	4
Lachlan Valley	35-44	Year 8 or below	F	25
Lachlan Valley	35-44	Year 8 or below	M	67
Lachlan Valley	35-44	Year 9	F	115
Lachlan Valley	35-44	Year 9	M	135
Lachlan Valley	35-44	Year 10	F	526
Lachlan Valley	35-44	Year 10	M	840
Lachlan Valley	35-44	Year 11	F	219
Lachlan Valley	35-44	Year 11	M	230
Lachlan Valley	35-44	Year 12	F	1754
Lachlan Valley	35-44	Year 12	M	1199
Lachlan Valley	45-54		F	267
Lachlan Valley	45-54		M	318
Lachlan Valley	45-54	Did not go to school	F	9
Lachlan Valley	45-54	Did not go to school	M	10
Lachlan Valley	45-54	Year 8 or below	F	62
Lachlan Valley	45-54	Year 8 or below	M	96
Lachlan Valley	45-54	Year 9	F	142
Lachlan Valley	45-54	Year 9	M	219
Lachlan Valley	45-54	Year 10	F	1001
Lachlan Valley	45-54	Year 10	M	1207
Lachlan Valley	45-54	Year 11	F	269
Lachlan Valley	45-54	Year 11	M	197
Lachlan Valley	45-54	Year 12	F	1548
Lachlan Valley	45-54	Year 12	M	1100
Lachlan Valley	55-64		F	313
Lachlan Valley	55-64		M	390
Lachlan Valley	55-64	Did not go to school	F	8
Lachlan Valley	55-64	Did not go to school	M	17
Lachlan Valley	55-64	Year 8 or below	F	150
Lachlan Valley	55-64	Year 8 or below	M	239
Lachlan Valley	55-64	Year 9	F	298
Lachlan Valley	55-64	Year 9	M	375
Lachlan Valley	55-64	Year 10	F	1639
Lachlan Valley	55-64	Year 10	M	1838
Lachlan Valley	55-64	Year 11	F	256
Lachlan Valley	55-64	Year 11	M	162
Lachlan Valley	55-64	Year 12	F	1037
Lachlan Valley	55-64	Year 12	M	841
Lachlan Valley	65-74		F	288
Lachlan Valley	65-74		M	350
Lachlan Valley	65-74	Did not go to school	F	14
Lachlan Valley	65-74	Did not go to school	M	23
Lachlan Valley	65-74	Year 8 or below	F	281
Lachlan Valley	65-74	Year 8 or below	M	494
Lachlan Valley	65-74	Year 9	F	427
Lachlan Valley	65-74	Year 9	M	521
Lachlan Valley	65-74	Year 10	F	1484
Lachlan Valley	65-74	Year 10	M	1243
Lachlan Valley	65-74	Year 11	F	139
Lachlan Valley	65-74	Year 11	M	149
Lachlan Valley	65-74	Year 12	F	727
Lachlan Valley	65-74	Year 12	M	774
Lachlan Valley	75-84		F	318
Lachlan Valley	75-84		M	270
Lachlan Valley	75-84	Did not go to school	F	10
Lachlan Valley	75-84	Did not go to school	M	23
Lachlan Valley	75-84	Year 8 or below	F	254
Lachlan Valley	75-84	Year 8 or below	M	313
Lachlan Valley	75-84	Year 9	F	364
Lachlan Valley	75-84	Year 9	M	389
Lachlan Valley	75-84	Year 10	F	815
Lachlan Valley	75-84	Year 10	M	657
Lachlan Valley	75-84	Year 11	F	91
Lachlan Valley	75-84	Year 11	M	80
Lachlan Valley	75-84	Year 12	F	373
Lachlan Valley	75-84	Year 12	M	355
Lachlan Valley	85+		F	196
Lachlan Valley	85+		M	121
Lachlan Valley	85+	Did not go to school	F	8
Lachlan Valley	85+	Did not go to school	M	8
Lachlan Valley	85+	Year 8 or below	F	198
Lachlan Valley	85+	Year 8 or below	M	171
Lachlan Valley	85+	Year 9	F	191
Lachlan Valley	85+	Year 9	M	113
Lachlan Valley	85+	Year 10	F	330
Lachlan Valley	85+	Year 10	M	155
Lachlan Valley	85+	Year 11	F	33
Lachlan Valley	85+	Year 11	M	18
Lachlan Valley	85+	Year 12	F	127
Lachlan Valley	85+	Year 12	M	86
Lithgow - Mudgee	15-19		F	68
Lithgow - Mudgee	15-19		M	120
Lithgow - Mudgee	15-19	Year 8 or below	F	4
Lithgow - Mudgee	15-19	Year 8 or below	M	13
Lithgow - Mudgee	15-19	Year 9	F	35
Lithgow - Mudgee	15-19	Year 9	M	54
Lithgow - Mudgee	15-19	Year 10	F	121
Lithgow - Mudgee	15-19	Year 10	M	235
Lithgow - Mudgee	15-19	Year 11	F	68
Lithgow - Mudgee	15-19	Year 11	M	120
Lithgow - Mudgee	15-19	Year 12	F	238
Lithgow - Mudgee	15-19	Year 12	M	199
Lithgow - Mudgee	20-24		F	64
Lithgow - Mudgee	20-24		M	123
Lithgow - Mudgee	20-24	Year 8 or below	F	3
Lithgow - Mudgee	20-24	Year 8 or below	M	9
Lithgow - Mudgee	20-24	Year 9	F	35
Lithgow - Mudgee	20-24	Year 9	M	34
Lithgow - Mudgee	20-24	Year 10	F	135
Lithgow - Mudgee	20-24	Year 10	M	256
Lithgow - Mudgee	20-24	Year 11	F	105
Lithgow - Mudgee	20-24	Year 11	M	139
Lithgow - Mudgee	20-24	Year 12	F	644
Lithgow - Mudgee	20-24	Year 12	M	596
Lithgow - Mudgee	25-34		F	189
Lithgow - Mudgee	25-34		M	318
Lithgow - Mudgee	25-34	Did not go to school	F	3
Lithgow - Mudgee	25-34	Did not go to school	M	4
Lithgow - Mudgee	25-34	Year 8 or below	F	20
Lithgow - Mudgee	25-34	Year 8 or below	M	24
Lithgow - Mudgee	25-34	Year 9	F	81
Lithgow - Mudgee	25-34	Year 9	M	96
Lithgow - Mudgee	25-34	Year 10	F	545
Lithgow - Mudgee	25-34	Year 10	M	820
Lithgow - Mudgee	25-34	Year 11	F	187
Lithgow - Mudgee	25-34	Year 11	M	239
Lithgow - Mudgee	25-34	Year 12	F	1629
Lithgow - Mudgee	25-34	Year 12	M	1180
Lithgow - Mudgee	35-44		F	195
Lithgow - Mudgee	35-44		M	313
Lithgow - Mudgee	35-44	Did not go to school	M	9
Lithgow - Mudgee	35-44	Year 8 or below	F	21
Lithgow - Mudgee	35-44	Year 8 or below	M	47
Lithgow - Mudgee	35-44	Year 9	F	79
Lithgow - Mudgee	35-44	Year 9	M	114
Lithgow - Mudgee	35-44	Year 10	F	563
Lithgow - Mudgee	35-44	Year 10	M	833
Lithgow - Mudgee	35-44	Year 11	F	192
Lithgow - Mudgee	35-44	Year 11	M	246
Lithgow - Mudgee	35-44	Year 12	F	1556
Lithgow - Mudgee	35-44	Year 12	M	1072
Lithgow - Mudgee	45-54		F	221
Lithgow - Mudgee	45-54		M	277
Lithgow - Mudgee	45-54	Did not go to school	M	7
Lithgow - Mudgee	45-54	Year 8 or below	F	48
Lithgow - Mudgee	45-54	Year 8 or below	M	76
Lithgow - Mudgee	45-54	Year 9	F	150
Lithgow - Mudgee	45-54	Year 9	M	207
Lithgow - Mudgee	45-54	Year 10	F	998
Lithgow - Mudgee	45-54	Year 10	M	1230
Lithgow - Mudgee	45-54	Year 11	F	205
Lithgow - Mudgee	45-54	Year 11	M	238
Lithgow - Mudgee	45-54	Year 12	F	1451
Lithgow - Mudgee	45-54	Year 12	M	976
Lithgow - Mudgee	55-64		F	237
Lithgow - Mudgee	55-64		M	290
Lithgow - Mudgee	55-64	Did not go to school	F	8
Lithgow - Mudgee	55-64	Did not go to school	M	10
Lithgow - Mudgee	55-64	Year 8 or below	F	134
Lithgow - Mudgee	55-64	Year 8 or below	M	187
Lithgow - Mudgee	55-64	Year 9	F	310
Lithgow - Mudgee	55-64	Year 9	M	300
Lithgow - Mudgee	55-64	Year 10	F	1419
Lithgow - Mudgee	55-64	Year 10	M	1628
Lithgow - Mudgee	55-64	Year 11	F	199
Lithgow - Mudgee	55-64	Year 11	M	183
Lithgow - Mudgee	55-64	Year 12	F	1113
Lithgow - Mudgee	55-64	Year 12	M	853
Lithgow - Mudgee	65-74		F	272
Lithgow - Mudgee	65-74		M	307
Lithgow - Mudgee	65-74	Did not go to school	F	14
Lithgow - Mudgee	65-74	Did not go to school	M	16
Lithgow - Mudgee	65-74	Year 8 or below	F	256
Lithgow - Mudgee	65-74	Year 8 or below	M	324
Lithgow - Mudgee	65-74	Year 9	F	423
Lithgow - Mudgee	65-74	Year 9	M	437
Lithgow - Mudgee	65-74	Year 10	F	1093
Lithgow - Mudgee	65-74	Year 10	M	1054
Lithgow - Mudgee	65-74	Year 11	F	111
Lithgow - Mudgee	65-74	Year 11	M	133
Lithgow - Mudgee	65-74	Year 12	F	775
Lithgow - Mudgee	65-74	Year 12	M	819
Lithgow - Mudgee	75-84		F	232
Lithgow - Mudgee	75-84		M	226
Lithgow - Mudgee	75-84	Did not go to school	F	18
Lithgow - Mudgee	75-84	Did not go to school	M	20
Lithgow - Mudgee	75-84	Year 8 or below	F	208
Lithgow - Mudgee	75-84	Year 8 or below	M	234
Lithgow - Mudgee	75-84	Year 9	F	282
Lithgow - Mudgee	75-84	Year 9	M	290
Lithgow - Mudgee	75-84	Year 10	F	634
Lithgow - Mudgee	75-84	Year 10	M	529
Lithgow - Mudgee	75-84	Year 11	F	96
Lithgow - Mudgee	75-84	Year 11	M	75
Lithgow - Mudgee	75-84	Year 12	F	372
Lithgow - Mudgee	75-84	Year 12	M	394
Lithgow - Mudgee	85+		F	107
Lithgow - Mudgee	85+		M	52
Lithgow - Mudgee	85+	Did not go to school	F	6
Lithgow - Mudgee	85+	Did not go to school	M	5
Lithgow - Mudgee	85+	Year 8 or below	F	155
Lithgow - Mudgee	85+	Year 8 or below	M	90
Lithgow - Mudgee	85+	Year 9	F	143
Lithgow - Mudgee	85+	Year 9	M	85
Lithgow - Mudgee	85+	Year 10	F	211
Lithgow - Mudgee	85+	Year 10	M	111
Lithgow - Mudgee	85+	Year 11	F	12
Lithgow - Mudgee	85+	Year 11	M	15
Lithgow - Mudgee	85+	Year 12	F	99
Lithgow - Mudgee	85+	Year 12	M	74
Orange	15-19		F	88
Orange	15-19		M	100
Orange	15-19	Did not go to school	M	4
Orange	15-19	Year 8 or below	F	14
Orange	15-19	Year 8 or below	M	23
Orange	15-19	Year 9	F	40
Orange	15-19	Year 9	M	65
Orange	15-19	Year 10	F	160
Orange	15-19	Year 10	M	275
Orange	15-19	Year 11	F	67
Orange	15-19	Year 11	M	112
Orange	15-19	Year 12	F	341
Orange	15-19	Year 12	M	260
Orange	20-24		F	97
Orange	20-24		M	118
Orange	20-24	Did not go to school	M	7
Orange	20-24	Year 8 or below	F	6
Orange	20-24	Year 8 or below	M	14
Orange	20-24	Year 9	F	22
Orange	20-24	Year 9	M	71
Orange	20-24	Year 10	F	196
Orange	20-24	Year 10	M	349
Orange	20-24	Year 11	F	125
Orange	20-24	Year 11	M	193
Orange	20-24	Year 12	F	1151
Orange	20-24	Year 12	M	865
Orange	25-34		F	230
Orange	25-34		M	216
Orange	25-34	Did not go to school	F	9
Orange	25-34	Did not go to school	M	10
Orange	25-34	Year 8 or below	F	35
Orange	25-34	Year 8 or below	M	43
Orange	25-34	Year 9	F	85
Orange	25-34	Year 9	M	100
Orange	25-34	Year 10	F	633
Orange	25-34	Year 10	M	889
Orange	25-34	Year 11	F	273
Orange	25-34	Year 11	M	271
Orange	25-34	Year 12	F	2715
Orange	25-34	Year 12	M	2014
Orange	35-44		F	221
Orange	35-44		M	227
Orange	35-44	Did not go to school	F	16
Orange	35-44	Did not go to school	M	17
Orange	35-44	Year 8 or below	F	43
Orange	35-44	Year 8 or below	M	60
Orange	35-44	Year 9	F	109
Orange	35-44	Year 9	M	145
Orange	35-44	Year 10	F	607
Orange	35-44	Year 10	M	873
Orange	35-44	Year 11	F	228
Orange	35-44	Year 11	M	252
Orange	35-44	Year 12	F	2683
Orange	35-44	Year 12	M	1977
Orange	45-54		F	212
Orange	45-54		M	233
Orange	45-54	Did not go to school	F	7
Orange	45-54	Did not go to school	M	20
Orange	45-54	Year 8 or below	F	44
Orange	45-54	Year 8 or below	M	107
Orange	45-54	Year 9	F	162
Orange	45-54	Year 9	M	183
Orange	45-54	Year 10	F	1020
Orange	45-54	Year 10	M	1233
Orange	45-54	Year 11	F	241
Orange	45-54	Year 11	M	221
Orange	45-54	Year 12	F	2179
Orange	45-54	Year 12	M	1674
Orange	55-64		F	214
Orange	55-64		M	237
Orange	55-64	Did not go to school	F	9
Orange	55-64	Did not go to school	M	19
Orange	55-64	Year 8 or below	F	126
Orange	55-64	Year 8 or below	M	163
Orange	55-64	Year 9	F	225
Orange	55-64	Year 9	M	257
Orange	55-64	Year 10	F	1556
Orange	55-64	Year 10	M	1534
Orange	55-64	Year 11	F	191
Orange	55-64	Year 11	M	144
Orange	55-64	Year 12	F	1458
Orange	55-64	Year 12	M	1175
Orange	65-74		F	244
Orange	65-74		M	244
Orange	65-74	Did not go to school	F	32
Orange	65-74	Did not go to school	M	26
Orange	65-74	Year 8 or below	F	262
Orange	65-74	Year 8 or below	M	291
Orange	65-74	Year 9	F	373
Orange	65-74	Year 9	M	367
Orange	65-74	Year 10	F	1211
Orange	65-74	Year 10	M	950
Orange	65-74	Year 11	F	154
Orange	65-74	Year 11	M	102
Orange	65-74	Year 12	F	983
Orange	65-74	Year 12	M	1102
Orange	75-84		F	215
Orange	75-84		M	190
Orange	75-84	Did not go to school	F	18
Orange	75-84	Did not go to school	M	20
Orange	75-84	Year 8 or below	F	196
Orange	75-84	Year 8 or below	M	226
Orange	75-84	Year 9	F	251
Orange	75-84	Year 9	M	277
Orange	75-84	Year 10	F	697
Orange	75-84	Year 10	M	481
Orange	75-84	Year 11	F	100
Orange	75-84	Year 11	M	76
Orange	75-84	Year 12	F	444
Orange	75-84	Year 12	M	425
Orange	85+		F	150
Orange	85+		M	82
Orange	85+	Did not go to school	F	4
Orange	85+	Did not go to school	M	10
Orange	85+	Year 8 or below	F	174
Orange	85+	Year 8 or below	M	126
Orange	85+	Year 9	F	141
Orange	85+	Year 9	M	88
Orange	85+	Year 10	F	229
Orange	85+	Year 10	M	128
Orange	85+	Year 11	F	21
Orange	85+	Year 11	M	13
Orange	85+	Year 12	F	134
Orange	85+	Year 12	M	113
Clarence Valley	15-19		F	96
Clarence Valley	15-19		M	109
Clarence Valley	15-19	Did not go to school	F	3
Clarence Valley	15-19	Year 8 or below	F	12
Clarence Valley	15-19	Year 8 or below	M	12
Clarence Valley	15-19	Year 9	F	37
Clarence Valley	15-19	Year 9	M	62
Clarence Valley	15-19	Year 10	F	132
