SED_NAME16	CountryOfBirth	persons
Moore (Agricultural)	NPL	9
Moore (Agricultural)	NZL	1036
Moore (Agricultural)	PAK	7
Moore (Agricultural)	PHL	290
Moore (Agricultural)	PNG	13
Moore (Agricultural)	POL	20
Moore (Agricultural)	SGP	32
Moore (Agricultural)	THA	81
Moore (Agricultural)	TUR	5
Moore (Agricultural)	TWN	71
Moore (Agricultural)	USA	91
Moore (Agricultural)	VNM	56
Moore (Agricultural)	WSM	8
Moore (Agricultural)	ZAF	296
Moore (Agricultural)	ZWE	101
Morley (East Metropolitan)		4500
Morley (East Metropolitan)	AFG	84
Morley (East Metropolitan)	AUS	24198
Morley (East Metropolitan)	BGD	30
Morley (East Metropolitan)	BIH	198
Morley (East Metropolitan)	BRA	170
Morley (East Metropolitan)	CAN	70
Morley (East Metropolitan)	CHL	39
Morley (East Metropolitan)	CHN	924
Morley (East Metropolitan)	DEU	189
Morley (East Metropolitan)	EGY	57
Morley (East Metropolitan)	FJI	14
Morley (East Metropolitan)	FRA	63
Morley (East Metropolitan)	GBR	1991
Morley (East Metropolitan)	GRC	229
Morley (East Metropolitan)	HKG	240
Morley (East Metropolitan)	HRV	132
Morley (East Metropolitan)	IDN	217
Morley (East Metropolitan)	IND	2004
Morley (East Metropolitan)	IRL	470
Morley (East Metropolitan)	IRN	295
Morley (East Metropolitan)	IRQ	247
Morley (East Metropolitan)	ITA	1133
Morley (East Metropolitan)	JPN	98
Morley (East Metropolitan)	KHM	44
Morley (East Metropolitan)	KOR	164
Morley (East Metropolitan)	LBN	54
Morley (East Metropolitan)	LKA	215
Morley (East Metropolitan)	MKD	315
Morley (East Metropolitan)	MLT	27
Morley (East Metropolitan)	MMR	322
Morley (East Metropolitan)	MUS	211
Morley (East Metropolitan)	MYS	807
Morley (East Metropolitan)	NLD	116
Morley (East Metropolitan)	NPL	123
Morley (East Metropolitan)	NZL	887
Morley (East Metropolitan)	PAK	365
Morley (East Metropolitan)	PHL	666
Morley (East Metropolitan)	PNG	15
Morley (East Metropolitan)	POL	202
Morley (East Metropolitan)	SGP	267
Morley (East Metropolitan)	THA	236
Morley (East Metropolitan)	TUR	77
Morley (East Metropolitan)	TWN	122
Morley (East Metropolitan)	USA	124
Morley (East Metropolitan)	VNM	1614
Morley (East Metropolitan)	WSM	5
Morley (East Metropolitan)	ZAF	705
Morley (East Metropolitan)	ZWE	131
Mount Lawley (East Metropolitan)		3792
Mount Lawley (East Metropolitan)	AFG	14
Mount Lawley (East Metropolitan)	AUS	25207
Mount Lawley (East Metropolitan)	BGD	28
Mount Lawley (East Metropolitan)	BIH	115
Mount Lawley (East Metropolitan)	BRA	125
Mount Lawley (East Metropolitan)	CAN	124
Mount Lawley (East Metropolitan)	CHL	42
Mount Lawley (East Metropolitan)	CHN	634
Mount Lawley (East Metropolitan)	DEU	184
Mount Lawley (East Metropolitan)	EGY	36
Mount Lawley (East Metropolitan)	FJI	16
Mount Lawley (East Metropolitan)	FRA	96
Mount Lawley (East Metropolitan)	GBR	2794
Mount Lawley (East Metropolitan)	GRC	163
Mount Lawley (East Metropolitan)	HKG	183
Mount Lawley (East Metropolitan)	HRV	101
Mount Lawley (East Metropolitan)	IDN	149
Mount Lawley (East Metropolitan)	IND	1002
Mount Lawley (East Metropolitan)	IRL	433
Mount Lawley (East Metropolitan)	IRN	170
Mount Lawley (East Metropolitan)	IRQ	73
Mount Lawley (East Metropolitan)	ITA	908
Mount Lawley (East Metropolitan)	JPN	147
Mount Lawley (East Metropolitan)	KHM	27
Mount Lawley (East Metropolitan)	KOR	154
Mount Lawley (East Metropolitan)	LBN	14
Mount Lawley (East Metropolitan)	LKA	205
Mount Lawley (East Metropolitan)	MKD	145
Mount Lawley (East Metropolitan)	MLT	13
Mount Lawley (East Metropolitan)	MMR	160
Mount Lawley (East Metropolitan)	MUS	131
Mount Lawley (East Metropolitan)	MYS	597
Mount Lawley (East Metropolitan)	NLD	135
Mount Lawley (East Metropolitan)	NPL	154
Mount Lawley (East Metropolitan)	NZL	760
Mount Lawley (East Metropolitan)	PAK	206
Mount Lawley (East Metropolitan)	PHL	309
Mount Lawley (East Metropolitan)	PNG	22
Mount Lawley (East Metropolitan)	POL	188
Mount Lawley (East Metropolitan)	SGP	271
Mount Lawley (East Metropolitan)	THA	155
Mount Lawley (East Metropolitan)	TUR	60
Mount Lawley (East Metropolitan)	TWN	91
Mount Lawley (East Metropolitan)	USA	171
Mount Lawley (East Metropolitan)	VNM	736
Mount Lawley (East Metropolitan)	ZAF	996
Mount Lawley (East Metropolitan)	ZWE	127
Murray-Wellington (South West)		3266
Murray-Wellington (South West)	AFG	4
Murray-Wellington (South West)	AUS	32446
Murray-Wellington (South West)	BGD	11
Murray-Wellington (South West)	BIH	3
Murray-Wellington (South West)	CAN	58
Murray-Wellington (South West)	CHL	3
Murray-Wellington (South West)	CHN	107
Murray-Wellington (South West)	DEU	148
Murray-Wellington (South West)	EGY	9
Murray-Wellington (South West)	FJI	34
Murray-Wellington (South West)	FRA	20
Murray-Wellington (South West)	GBR	3471
Murray-Wellington (South West)	GRC	5
Murray-Wellington (South West)	HKG	12
Murray-Wellington (South West)	HRV	10
Murray-Wellington (South West)	IDN	44
Murray-Wellington (South West)	IND	100
Murray-Wellington (South West)	IRL	112
Murray-Wellington (South West)	IRQ	3
Murray-Wellington (South West)	ITA	219
Murray-Wellington (South West)	JPN	16
Murray-Wellington (South West)	KHM	5
Murray-Wellington (South West)	KOR	27
Murray-Wellington (South West)	LBN	3
Murray-Wellington (South West)	LKA	11
Murray-Wellington (South West)	MLT	5
Murray-Wellington (South West)	MMR	14
Murray-Wellington (South West)	MUS	21
Murray-Wellington (South West)	MYS	87
Murray-Wellington (South West)	NLD	185
Murray-Wellington (South West)	NZL	1306
Murray-Wellington (South West)	PAK	8
Murray-Wellington (South West)	PHL	612
Murray-Wellington (South West)	PNG	26
Murray-Wellington (South West)	POL	23
Murray-Wellington (South West)	SGP	47
Murray-Wellington (South West)	THA	86
Murray-Wellington (South West)	TUR	4
Murray-Wellington (South West)	TWN	40
Murray-Wellington (South West)	USA	105
Murray-Wellington (South West)	VNM	34
Murray-Wellington (South West)	WSM	4
Murray-Wellington (South West)	ZAF	491
Murray-Wellington (South West)	ZWE	141
Nedlands (North Metropolitan)		3836
Nedlands (North Metropolitan)	AFG	4
Nedlands (North Metropolitan)	AUS	27141
Nedlands (North Metropolitan)	BGD	64
Nedlands (North Metropolitan)	BIH	43
Nedlands (North Metropolitan)	BRA	152
Nedlands (North Metropolitan)	CAN	303
Nedlands (North Metropolitan)	CHL	65
Nedlands (North Metropolitan)	CHN	1392
Nedlands (North Metropolitan)	DEU	256
Nedlands (North Metropolitan)	EGY	46
Nedlands (North Metropolitan)	FJI	23
Nedlands (North Metropolitan)	FRA	219
Nedlands (North Metropolitan)	GBR	3851
Nedlands (North Metropolitan)	GRC	47
Nedlands (North Metropolitan)	HKG	304
Nedlands (North Metropolitan)	HRV	57
Nedlands (North Metropolitan)	IDN	447
Nedlands (North Metropolitan)	IND	931
Nedlands (North Metropolitan)	IRL	491
Nedlands (North Metropolitan)	IRN	288
Nedlands (North Metropolitan)	IRQ	20
Nedlands (North Metropolitan)	ITA	270
Nedlands (North Metropolitan)	JPN	331
Nedlands (North Metropolitan)	KHM	12
Nedlands (North Metropolitan)	KOR	168
Nedlands (North Metropolitan)	LBN	17
Nedlands (North Metropolitan)	LKA	240
Nedlands (North Metropolitan)	MKD	12
Nedlands (North Metropolitan)	MLT	8
Nedlands (North Metropolitan)	MMR	58
Nedlands (North Metropolitan)	MUS	56
Nedlands (North Metropolitan)	MYS	1181
Nedlands (North Metropolitan)	NLD	190
Nedlands (North Metropolitan)	NPL	64
Nedlands (North Metropolitan)	NZL	714
Nedlands (North Metropolitan)	PAK	123
Nedlands (North Metropolitan)	PHL	252
Nedlands (North Metropolitan)	PNG	32
Nedlands (North Metropolitan)	POL	127
Nedlands (North Metropolitan)	SGP	702
Nedlands (North Metropolitan)	THA	164
Nedlands (North Metropolitan)	TUR	24
Nedlands (North Metropolitan)	TWN	144
Nedlands (North Metropolitan)	USA	537
Nedlands (North Metropolitan)	VNM	268
Nedlands (North Metropolitan)	WSM	3
Nedlands (North Metropolitan)	ZAF	859
Nedlands (North Metropolitan)	ZWE	159
North West Central (Mining and Pastoral)		4586
North West Central (Mining and Pastoral)	AFG	3
North West Central (Mining and Pastoral)	AUS	14858
North West Central (Mining and Pastoral)	BIH	6
North West Central (Mining and Pastoral)	BRA	21
North West Central (Mining and Pastoral)	CAN	50
North West Central (Mining and Pastoral)	CHL	27
North West Central (Mining and Pastoral)	CHN	53
North West Central (Mining and Pastoral)	DEU	96
North West Central (Mining and Pastoral)	EGY	3
North West Central (Mining and Pastoral)	FJI	29
North West Central (Mining and Pastoral)	FRA	47
North West Central (Mining and Pastoral)	GBR	885
North West Central (Mining and Pastoral)	GRC	5
North West Central (Mining and Pastoral)	HKG	15
North West Central (Mining and Pastoral)	HRV	41
North West Central (Mining and Pastoral)	IDN	74
North West Central (Mining and Pastoral)	IND	82
North West Central (Mining and Pastoral)	IRL	93
North West Central (Mining and Pastoral)	IRN	8
North West Central (Mining and Pastoral)	ITA	70
North West Central (Mining and Pastoral)	JPN	31
North West Central (Mining and Pastoral)	KHM	6
North West Central (Mining and Pastoral)	KOR	23
North West Central (Mining and Pastoral)	LBN	10
North West Central (Mining and Pastoral)	LKA	29
North West Central (Mining and Pastoral)	MKD	10
North West Central (Mining and Pastoral)	MLT	3
North West Central (Mining and Pastoral)	MMR	4
North West Central (Mining and Pastoral)	MYS	76
North West Central (Mining and Pastoral)	NLD	60
North West Central (Mining and Pastoral)	NPL	3
North West Central (Mining and Pastoral)	NZL	733
North West Central (Mining and Pastoral)	PAK	11
North West Central (Mining and Pastoral)	PHL	229
North West Central (Mining and Pastoral)	PNG	11
North West Central (Mining and Pastoral)	POL	21
North West Central (Mining and Pastoral)	SGP	20
North West Central (Mining and Pastoral)	THA	91
North West Central (Mining and Pastoral)	TWN	34
North West Central (Mining and Pastoral)	USA	87
North West Central (Mining and Pastoral)	VNM	134
North West Central (Mining and Pastoral)	WSM	3
North West Central (Mining and Pastoral)	ZAF	133
North West Central (Mining and Pastoral)	ZWE	66
Perth (North Metropolitan)		6613
Perth (North Metropolitan)	AFG	39
Perth (North Metropolitan)	AUS	27483
Perth (North Metropolitan)	BGD	52
Perth (North Metropolitan)	BIH	89
Perth (North Metropolitan)	BRA	439
Perth (North Metropolitan)	CAN	242
Perth (North Metropolitan)	CHL	103
Perth (North Metropolitan)	CHN	1635
Perth (North Metropolitan)	DEU	258
Perth (North Metropolitan)	EGY	66
Perth (North Metropolitan)	FJI	28
Perth (North Metropolitan)	FRA	252
Perth (North Metropolitan)	GBR	3742
Perth (North Metropolitan)	GRC	168
Perth (North Metropolitan)	HKG	374
Perth (North Metropolitan)	HRV	93
Perth (North Metropolitan)	IDN	477
Perth (North Metropolitan)	IND	1333
Perth (North Metropolitan)	IRL	657
Perth (North Metropolitan)	IRN	290
Perth (North Metropolitan)	IRQ	38
Perth (North Metropolitan)	ITA	840
Perth (North Metropolitan)	JPN	493
Perth (North Metropolitan)	KHM	27
Perth (North Metropolitan)	KOR	508
Perth (North Metropolitan)	LBN	30
Perth (North Metropolitan)	LKA	136
Perth (North Metropolitan)	MKD	118
Perth (North Metropolitan)	MLT	19
Perth (North Metropolitan)	MMR	139
Perth (North Metropolitan)	MUS	146
Perth (North Metropolitan)	MYS	1034
Perth (North Metropolitan)	NLD	128
Perth (North Metropolitan)	NPL	269
Perth (North Metropolitan)	NZL	1072
Perth (North Metropolitan)	PAK	138
Perth (North Metropolitan)	PHL	543
Perth (North Metropolitan)	PNG	36
Perth (North Metropolitan)	POL	196
Perth (North Metropolitan)	SGP	611
Perth (North Metropolitan)	THA	333
Perth (North Metropolitan)	TUR	51
Perth (North Metropolitan)	TWN	241
Perth (North Metropolitan)	USA	459
Perth (North Metropolitan)	VNM	761
Perth (North Metropolitan)	WSM	8
Perth (North Metropolitan)	ZAF	648
Perth (North Metropolitan)	ZWE	186
Pilbara (Mining and Pastoral)		9012
Pilbara (Mining and Pastoral)	AFG	14
Pilbara (Mining and Pastoral)	AUS	29768
Pilbara (Mining and Pastoral)	BGD	23
Pilbara (Mining and Pastoral)	BIH	16
Pilbara (Mining and Pastoral)	BRA	38
Pilbara (Mining and Pastoral)	CAN	78
Pilbara (Mining and Pastoral)	CHL	18
Pilbara (Mining and Pastoral)	CHN	203
Pilbara (Mining and Pastoral)	DEU	94
Pilbara (Mining and Pastoral)	EGY	19
Pilbara (Mining and Pastoral)	FJI	65
Pilbara (Mining and Pastoral)	FRA	80
Pilbara (Mining and Pastoral)	GBR	1342
Pilbara (Mining and Pastoral)	GRC	18
Pilbara (Mining and Pastoral)	HKG	25
Pilbara (Mining and Pastoral)	HRV	24
Pilbara (Mining and Pastoral)	IDN	199
Pilbara (Mining and Pastoral)	IND	538
Pilbara (Mining and Pastoral)	IRL	211
Pilbara (Mining and Pastoral)	IRN	21
Pilbara (Mining and Pastoral)	IRQ	9
Pilbara (Mining and Pastoral)	ITA	33
Pilbara (Mining and Pastoral)	JPN	24
Pilbara (Mining and Pastoral)	KHM	16
Pilbara (Mining and Pastoral)	KOR	32
Pilbara (Mining and Pastoral)	LBN	11
Pilbara (Mining and Pastoral)	LKA	106
Pilbara (Mining and Pastoral)	MKD	31
Pilbara (Mining and Pastoral)	MLT	3
Pilbara (Mining and Pastoral)	MMR	41
Pilbara (Mining and Pastoral)	MUS	47
Pilbara (Mining and Pastoral)	MYS	115
Pilbara (Mining and Pastoral)	NLD	47
Pilbara (Mining and Pastoral)	NPL	47
Pilbara (Mining and Pastoral)	NZL	2319
Pilbara (Mining and Pastoral)	PAK	65
Pilbara (Mining and Pastoral)	PHL	1140
Pilbara (Mining and Pastoral)	PNG	72
Pilbara (Mining and Pastoral)	POL	30
Pilbara (Mining and Pastoral)	SGP	90
Pilbara (Mining and Pastoral)	THA	305
Pilbara (Mining and Pastoral)	TUR	18
Pilbara (Mining and Pastoral)	TWN	40
Pilbara (Mining and Pastoral)	USA	91
Pilbara (Mining and Pastoral)	VNM	86
Pilbara (Mining and Pastoral)	WSM	17
Pilbara (Mining and Pastoral)	ZAF	547
Pilbara (Mining and Pastoral)	ZWE	243
Riverton (South Metropolitan)		2577
Riverton (South Metropolitan)	AFG	30
Riverton (South Metropolitan)	AUS	22470
Riverton (South Metropolitan)	BGD	223
Riverton (South Metropolitan)	BIH	7
Riverton (South Metropolitan)	BRA	48
Riverton (South Metropolitan)	CAN	94
Riverton (South Metropolitan)	CHL	30
Riverton (South Metropolitan)	CHN	2617
Riverton (South Metropolitan)	DEU	156
Riverton (South Metropolitan)	EGY	85
Riverton (South Metropolitan)	FJI	19
Riverton (South Metropolitan)	FRA	49
Riverton (South Metropolitan)	GBR	2996
Riverton (South Metropolitan)	GRC	26
Riverton (South Metropolitan)	HKG	461
Riverton (South Metropolitan)	HRV	35
Riverton (South Metropolitan)	IDN	584
Riverton (South Metropolitan)	IND	3108
Riverton (South Metropolitan)	IRL	210
Riverton (South Metropolitan)	IRN	207
Riverton (South Metropolitan)	IRQ	101
Riverton (South Metropolitan)	ITA	184
Riverton (South Metropolitan)	JPN	113
Riverton (South Metropolitan)	KHM	16
Riverton (South Metropolitan)	KOR	592
Riverton (South Metropolitan)	LBN	29
Riverton (South Metropolitan)	LKA	940
Riverton (South Metropolitan)	MKD	4
Riverton (South Metropolitan)	MLT	18
Riverton (South Metropolitan)	MMR	143
Riverton (South Metropolitan)	MUS	61
Riverton (South Metropolitan)	MYS	3368
Riverton (South Metropolitan)	NLD	127
Riverton (South Metropolitan)	NPL	55
Riverton (South Metropolitan)	NZL	741
Riverton (South Metropolitan)	PAK	277
Riverton (South Metropolitan)	PHL	232
Riverton (South Metropolitan)	PNG	23
Riverton (South Metropolitan)	POL	73
Riverton (South Metropolitan)	SGP	1190
Riverton (South Metropolitan)	THA	128
Riverton (South Metropolitan)	TUR	38
Riverton (South Metropolitan)	TWN	175
Riverton (South Metropolitan)	USA	182
Riverton (South Metropolitan)	VNM	239
Riverton (South Metropolitan)	WSM	7
Riverton (South Metropolitan)	ZAF	662
Riverton (South Metropolitan)	ZWE	176
Rockingham (South Metropolitan)		3961
Rockingham (South Metropolitan)	AFG	4
Rockingham (South Metropolitan)	AUS	25347
Rockingham (South Metropolitan)	BGD	4
Rockingham (South Metropolitan)	BIH	53
Rockingham (South Metropolitan)	BRA	33
Rockingham (South Metropolitan)	CAN	81
Rockingham (South Metropolitan)	CHL	30
Rockingham (South Metropolitan)	CHN	128
Rockingham (South Metropolitan)	DEU	220
Rockingham (South Metropolitan)	EGY	13
Rockingham (South Metropolitan)	FJI	9
Rockingham (South Metropolitan)	FRA	38
Rockingham (South Metropolitan)	GBR	6445
Rockingham (South Metropolitan)	GRC	11
Rockingham (South Metropolitan)	HKG	22
Rockingham (South Metropolitan)	HRV	98
Rockingham (South Metropolitan)	IDN	104
Rockingham (South Metropolitan)	IND	218
Rockingham (South Metropolitan)	IRL	232
Rockingham (South Metropolitan)	IRN	20
Rockingham (South Metropolitan)	IRQ	16
Rockingham (South Metropolitan)	ITA	118
Rockingham (South Metropolitan)	JPN	33
Rockingham (South Metropolitan)	KHM	7
Rockingham (South Metropolitan)	KOR	14
Rockingham (South Metropolitan)	LBN	15
Rockingham (South Metropolitan)	LKA	16
Rockingham (South Metropolitan)	MKD	14
Rockingham (South Metropolitan)	MLT	17
Rockingham (South Metropolitan)	MMR	45
Rockingham (South Metropolitan)	MUS	43
Rockingham (South Metropolitan)	MYS	100
Rockingham (South Metropolitan)	NLD	190
Rockingham (South Metropolitan)	NPL	21
Rockingham (South Metropolitan)	NZL	1641
Rockingham (South Metropolitan)	PAK	18
Rockingham (South Metropolitan)	PHL	414
Rockingham (South Metropolitan)	PNG	28
Rockingham (South Metropolitan)	POL	63
Rockingham (South Metropolitan)	SGP	66
Rockingham (South Metropolitan)	THA	165
Rockingham (South Metropolitan)	TUR	4
Rockingham (South Metropolitan)	TWN	8
Rockingham (South Metropolitan)	USA	126
Rockingham (South Metropolitan)	VNM	106
Rockingham (South Metropolitan)	WSM	22
Rockingham (South Metropolitan)	ZAF	415
Rockingham (South Metropolitan)	ZWE	73
Roe (Agricultural)		4578
Roe (Agricultural)	AFG	31
Roe (Agricultural)	AUS	28048
Roe (Agricultural)	BGD	7
Roe (Agricultural)	BRA	18
Roe (Agricultural)	CAN	57
Roe (Agricultural)	CHL	8
Roe (Agricultural)	CHN	42
Roe (Agricultural)	DEU	159
Roe (Agricultural)	EGY	6
Roe (Agricultural)	FJI	28
Roe (Agricultural)	FRA	19
Roe (Agricultural)	GBR	1559
Roe (Agricultural)	GRC	3
Roe (Agricultural)	HKG	17
Roe (Agricultural)	IDN	45
Roe (Agricultural)	IND	108
Roe (Agricultural)	IRL	76
Roe (Agricultural)	IRN	11
Roe (Agricultural)	IRQ	5
Roe (Agricultural)	ITA	76
Roe (Agricultural)	JPN	9
Roe (Agricultural)	KHM	9
Roe (Agricultural)	KOR	16
Roe (Agricultural)	LBN	4
Roe (Agricultural)	LKA	37
Roe (Agricultural)	MLT	4
Roe (Agricultural)	MMR	137
Roe (Agricultural)	MUS	8
Roe (Agricultural)	MYS	60
Roe (Agricultural)	NLD	102
Roe (Agricultural)	NZL	1040
Roe (Agricultural)	PAK	16
Roe (Agricultural)	PHL	428
Roe (Agricultural)	PNG	16
Roe (Agricultural)	POL	10
Roe (Agricultural)	SGP	53
Roe (Agricultural)	THA	129
Roe (Agricultural)	TWN	19
Roe (Agricultural)	USA	67
Roe (Agricultural)	VNM	40
Roe (Agricultural)	WSM	3
Roe (Agricultural)	ZAF	468
Roe (Agricultural)	ZWE	80
Scarborough (North Metropolitan)		4008
Scarborough (North Metropolitan)	AFG	11
Scarborough (North Metropolitan)	AUS	29403
Scarborough (North Metropolitan)	BGD	10
Scarborough (North Metropolitan)	BIH	45
Scarborough (North Metropolitan)	BRA	555
Scarborough (North Metropolitan)	CAN	175
Scarborough (North Metropolitan)	CHL	40
Scarborough (North Metropolitan)	CHN	487
Scarborough (North Metropolitan)	DEU	288
Scarborough (North Metropolitan)	EGY	45
Scarborough (North Metropolitan)	FJI	17
Scarborough (North Metropolitan)	FRA	186
Scarborough (North Metropolitan)	GBR	3791
Scarborough (North Metropolitan)	GRC	55
Scarborough (North Metropolitan)	HKG	117
Scarborough (North Metropolitan)	HRV	72
Scarborough (North Metropolitan)	IDN	155
Scarborough (North Metropolitan)	IND	396
Scarborough (North Metropolitan)	IRL	629
Scarborough (North Metropolitan)	IRN	163
Scarborough (North Metropolitan)	IRQ	31
Scarborough (North Metropolitan)	ITA	454
Scarborough (North Metropolitan)	JPN	176
Scarborough (North Metropolitan)	KHM	15
Scarborough (North Metropolitan)	KOR	58
Scarborough (North Metropolitan)	LBN	14
Scarborough (North Metropolitan)	LKA	67
Scarborough (North Metropolitan)	MKD	48
Scarborough (North Metropolitan)	MLT	11
Scarborough (North Metropolitan)	MMR	45
Scarborough (North Metropolitan)	MUS	40
Scarborough (North Metropolitan)	MYS	340
Scarborough (North Metropolitan)	NLD	147
Scarborough (North Metropolitan)	NPL	12
Scarborough (North Metropolitan)	NZL	1217
Scarborough (North Metropolitan)	PAK	14
Scarborough (North Metropolitan)	PHL	174
Scarborough (North Metropolitan)	PNG	32
Scarborough (North Metropolitan)	POL	160
Scarborough (North Metropolitan)	SGP	233
Scarborough (North Metropolitan)	THA	101
Scarborough (North Metropolitan)	TUR	17
Scarborough (North Metropolitan)	TWN	41
Scarborough (North Metropolitan)	USA	282
Scarborough (North Metropolitan)	VNM	114
Scarborough (North Metropolitan)	WSM	6
Scarborough (North Metropolitan)	ZAF	962
Scarborough (North Metropolitan)	ZWE	242
South Perth (South Metropolitan)		3839
South Perth (South Metropolitan)	AFG	30
South Perth (South Metropolitan)	AUS	26065
South Perth (South Metropolitan)	BGD	38
South Perth (South Metropolitan)	BIH	37
South Perth (South Metropolitan)	BRA	99
South Perth (South Metropolitan)	CAN	131
South Perth (South Metropolitan)	CHL	59
South Perth (South Metropolitan)	CHN	811
South Perth (South Metropolitan)	DEU	141
South Perth (South Metropolitan)	EGY	51
South Perth (South Metropolitan)	FJI	23
South Perth (South Metropolitan)	FRA	91
South Perth (South Metropolitan)	GBR	3099
South Perth (South Metropolitan)	GRC	56
South Perth (South Metropolitan)	HKG	227
South Perth (South Metropolitan)	HRV	51
South Perth (South Metropolitan)	IDN	563
South Perth (South Metropolitan)	IND	919
South Perth (South Metropolitan)	IRL	318
South Perth (South Metropolitan)	IRN	301
South Perth (South Metropolitan)	IRQ	67
South Perth (South Metropolitan)	ITA	289
South Perth (South Metropolitan)	JPN	170
South Perth (South Metropolitan)	KHM	29
South Perth (South Metropolitan)	KOR	199
South Perth (South Metropolitan)	LBN	35
South Perth (South Metropolitan)	LKA	176
South Perth (South Metropolitan)	MKD	18
South Perth (South Metropolitan)	MLT	12
South Perth (South Metropolitan)	MMR	121
South Perth (South Metropolitan)	MUS	97
South Perth (South Metropolitan)	MYS	1167
South Perth (South Metropolitan)	NLD	139
South Perth (South Metropolitan)	NPL	145
South Perth (South Metropolitan)	NZL	778
South Perth (South Metropolitan)	PAK	128
South Perth (South Metropolitan)	PHL	278
South Perth (South Metropolitan)	PNG	38
South Perth (South Metropolitan)	POL	129
South Perth (South Metropolitan)	SGP	561
South Perth (South Metropolitan)	THA	195
South Perth (South Metropolitan)	TUR	41
South Perth (South Metropolitan)	TWN	84
South Perth (South Metropolitan)	USA	263
South Perth (South Metropolitan)	VNM	234
South Perth (South Metropolitan)	WSM	4
South Perth (South Metropolitan)	ZAF	702
South Perth (South Metropolitan)	ZWE	187
Southern River (South Metropolitan)		3565
Southern River (South Metropolitan)	AFG	673
Southern River (South Metropolitan)	AUS	26492
Southern River (South Metropolitan)	BGD	235
Southern River (South Metropolitan)	BIH	30
Southern River (South Metropolitan)	BRA	19
Southern River (South Metropolitan)	CAN	52
Southern River (South Metropolitan)	CHL	42
Southern River (South Metropolitan)	CHN	1693
Southern River (South Metropolitan)	DEU	106
Southern River (South Metropolitan)	EGY	133
Southern River (South Metropolitan)	FJI	35
Southern River (South Metropolitan)	FRA	29
Southern River (South Metropolitan)	GBR	3233
Southern River (South Metropolitan)	GRC	6
Southern River (South Metropolitan)	HKG	130
Southern River (South Metropolitan)	HRV	27
Southern River (South Metropolitan)	IDN	698
Southern River (South Metropolitan)	IND	3754
Southern River (South Metropolitan)	IRL	169
Southern River (South Metropolitan)	IRN	165
Southern River (South Metropolitan)	IRQ	223
Southern River (South Metropolitan)	ITA	147
Southern River (South Metropolitan)	JPN	35
Southern River (South Metropolitan)	KHM	52
Southern River (South Metropolitan)	KOR	165
Southern River (South Metropolitan)	LBN	65
Southern River (South Metropolitan)	LKA	593
Southern River (South Metropolitan)	MKD	9
Southern River (South Metropolitan)	MLT	15
Southern River (South Metropolitan)	MMR	385
Southern River (South Metropolitan)	MUS	225
Southern River (South Metropolitan)	MYS	1956
Southern River (South Metropolitan)	NLD	101
Southern River (South Metropolitan)	NPL	73
Southern River (South Metropolitan)	NZL	1316
Southern River (South Metropolitan)	PAK	627
Southern River (South Metropolitan)	PHL	973
Southern River (South Metropolitan)	PNG	47
Southern River (South Metropolitan)	POL	70
Southern River (South Metropolitan)	SGP	872
Southern River (South Metropolitan)	THA	223
Southern River (South Metropolitan)	TUR	38
Southern River (South Metropolitan)	TWN	126
Southern River (South Metropolitan)	USA	127
Southern River (South Metropolitan)	VNM	171
Southern River (South Metropolitan)	WSM	19
Southern River (South Metropolitan)	ZAF	1022
Southern River (South Metropolitan)	ZWE	251
Swan Hills (East Metropolitan)		4081
Swan Hills (East Metropolitan)	AFG	76
Swan Hills (East Metropolitan)	AUS	33471
Swan Hills (East Metropolitan)	BGD	21
Swan Hills (East Metropolitan)	BIH	27
Swan Hills (East Metropolitan)	BRA	24
Swan Hills (East Metropolitan)	CAN	82
Swan Hills (East Metropolitan)	CHL	18
Swan Hills (East Metropolitan)	CHN	79
Swan Hills (East Metropolitan)	DEU	195
Swan Hills (East Metropolitan)	EGY	32
Swan Hills (East Metropolitan)	FJI	35
Swan Hills (East Metropolitan)	FRA	40
Swan Hills (East Metropolitan)	GBR	4389
Swan Hills (East Metropolitan)	GRC	6
Swan Hills (East Metropolitan)	HKG	46
Swan Hills (East Metropolitan)	HRV	63
Swan Hills (East Metropolitan)	IDN	98
Swan Hills (East Metropolitan)	IND	1029
Swan Hills (East Metropolitan)	IRL	195
Swan Hills (East Metropolitan)	IRN	43
Swan Hills (East Metropolitan)	IRQ	65
Swan Hills (East Metropolitan)	ITA	199
Swan Hills (East Metropolitan)	JPN	40
Swan Hills (East Metropolitan)	KHM	19
Swan Hills (East Metropolitan)	KOR	21
Swan Hills (East Metropolitan)	LBN	18
Swan Hills (East Metropolitan)	LKA	87
Swan Hills (East Metropolitan)	MKD	30
Swan Hills (East Metropolitan)	MLT	25
Swan Hills (East Metropolitan)	MMR	87
Swan Hills (East Metropolitan)	MUS	116
Swan Hills (East Metropolitan)	MYS	209
Swan Hills (East Metropolitan)	NLD	133
Swan Hills (East Metropolitan)	NPL	11
Swan Hills (East Metropolitan)	NZL	1997
Swan Hills (East Metropolitan)	PAK	57
Swan Hills (East Metropolitan)	PHL	505
Swan Hills (East Metropolitan)	PNG	32
Swan Hills (East Metropolitan)	POL	76
Swan Hills (East Metropolitan)	SGP	175
Swan Hills (East Metropolitan)	THA	147
Swan Hills (East Metropolitan)	TUR	10
Swan Hills (East Metropolitan)	TWN	21
Swan Hills (East Metropolitan)	USA	157
Swan Hills (East Metropolitan)	VNM	150
