SED_NAME16	Landlord	Rent.min	occupied_private_dwellings_being_rented
Campbelltown	(Other)	18375	46
Campbelltown	(Other)	23625	20
Campbelltown	(Other)	28875	7
Campbelltown	(Other)	34125	4
Campbelltown	Co-op/church group etc	52	5
Campbelltown	Co-op/church group etc	3937	8
Campbelltown	Co-op/church group etc	5250	34
Campbelltown	Co-op/church group etc	7875	73
Campbelltown	Co-op/church group etc	10500	35
Campbelltown	Co-op/church group etc	11812	49
Campbelltown	Co-op/church group etc	14437	71
Campbelltown	Co-op/church group etc	18375	47
Campbelltown	Co-op/church group etc	23625	7
Campbelltown	Person not in same household	52	8
Campbelltown	Person not in same household	5250	18
Campbelltown	Person not in same household	7875	44
Campbelltown	Person not in same household	10500	38
Campbelltown	Person not in same household	11812	67
Campbelltown	Person not in same household	14437	172
Campbelltown	Person not in same household	18375	362
Campbelltown	Person not in same household	23625	160
Campbelltown	Person not in same household	28875	37
Campbelltown	Person not in same household	34125	18
Campbelltown	Person not in same household	39375	5
Campbelltown	Person not in same household	44625	4
Campbelltown	Person not in same household	49875	5
Campbelltown	Real estate agent	52	13
Campbelltown	Real estate agent	5250	9
Campbelltown	Real estate agent	7875	35
Campbelltown	Real estate agent	10500	30
Campbelltown	Real estate agent	11812	154
Campbelltown	Real estate agent	14437	959
Campbelltown	Real estate agent	18375	3371
Campbelltown	Real estate agent	23625	1236
Campbelltown	Real estate agent	28875	337
Campbelltown	Real estate agent	34125	57
Campbelltown	Real estate agent	39375	11
Campbelltown	Real estate agent	44625	5
Campbelltown	Real estate agent	49875	7
Campbelltown	State or territory housing authority	52	46
Campbelltown	State or territory housing authority	3937	124
Campbelltown	State or territory housing authority	5250	702
Campbelltown	State or territory housing authority	7875	463
Campbelltown	State or territory housing authority	10500	225
Campbelltown	State or territory housing authority	11812	282
Campbelltown	State or territory housing authority	14437	224
Campbelltown	State or territory housing authority	18375	268
Campbelltown	State or territory housing authority	23625	41
Campbelltown	State or territory housing authority	28875	3
Campbelltown	State or territory housing authority	34125	5
Campbelltown	State or territory housing authority	44625	6
Canterbury		3937	3
Canterbury		5250	8
Canterbury		7875	4
Canterbury		10500	4
Canterbury		18375	7
Canterbury		23625	6
Canterbury	(Other)	5250	10
Canterbury	(Other)	7875	12
Canterbury	(Other)	10500	13
Canterbury	(Other)	11812	13
Canterbury	(Other)	14437	35
Canterbury	(Other)	18375	74
Canterbury	(Other)	23625	51
Canterbury	(Other)	28875	33
Canterbury	(Other)	34125	9
Canterbury	(Other)	39375	7
Canterbury	(Other)	44625	4
Canterbury	Co-op/church group etc	52	5
Canterbury	Co-op/church group etc	3937	11
Canterbury	Co-op/church group etc	5250	39
Canterbury	Co-op/church group etc	7875	91
Canterbury	Co-op/church group etc	10500	32
Canterbury	Co-op/church group etc	11812	42
Canterbury	Co-op/church group etc	14437	30
Canterbury	Co-op/church group etc	18375	37
Canterbury	Co-op/church group etc	23625	21
Canterbury	Co-op/church group etc	28875	4
Canterbury	Co-op/church group etc	34125	3
Canterbury	Co-op/church group etc	39375	4
Canterbury	Person not in same household	52	9
Canterbury	Person not in same household	3937	5
Canterbury	Person not in same household	5250	47
Canterbury	Person not in same household	7875	55
Canterbury	Person not in same household	10500	66
Canterbury	Person not in same household	11812	73
Canterbury	Person not in same household	14437	172
Canterbury	Person not in same household	18375	366
Canterbury	Person not in same household	23625	294
Canterbury	Person not in same household	28875	164
Canterbury	Person not in same household	34125	92
Canterbury	Person not in same household	39375	40
Canterbury	Person not in same household	44625	17
Canterbury	Person not in same household	49875	19
Canterbury	Real estate agent	52	12
Canterbury	Real estate agent	3937	4
Canterbury	Real estate agent	5250	33
Canterbury	Real estate agent	7875	39
Canterbury	Real estate agent	10500	63
Canterbury	Real estate agent	11812	210
Canterbury	Real estate agent	14437	1126
Canterbury	Real estate agent	18375	2988
Canterbury	Real estate agent	23625	2393
Canterbury	Real estate agent	28875	1234
Canterbury	Real estate agent	34125	629
Canterbury	Real estate agent	39375	224
Canterbury	Real estate agent	44625	131
Canterbury	Real estate agent	49875	84
Canterbury	State or territory housing authority	52	20
Canterbury	State or territory housing authority	3937	40
Canterbury	State or territory housing authority	5250	275
Canterbury	State or territory housing authority	7875	130
Canterbury	State or territory housing authority	10500	61
Canterbury	State or territory housing authority	11812	79
Canterbury	State or territory housing authority	14437	48
Canterbury	State or territory housing authority	18375	47
Canterbury	State or territory housing authority	23625	24
Canterbury	State or territory housing authority	28875	20
Canterbury	State or territory housing authority	39375	5
Castle Hill		18375	3
Castle Hill		23625	3
Castle Hill	(Other)	5250	5
Castle Hill	(Other)	7875	5
Castle Hill	(Other)	11812	34
Castle Hill	(Other)	14437	31
Castle Hill	(Other)	18375	24
Castle Hill	(Other)	23625	9
Castle Hill	(Other)	28875	10
Castle Hill	(Other)	34125	6
Castle Hill	(Other)	39375	3
Castle Hill	(Other)	49875	4
Castle Hill	Co-op/church group etc	7875	4
Castle Hill	Co-op/church group etc	10500	10
Castle Hill	Co-op/church group etc	14437	8
Castle Hill	Co-op/church group etc	18375	14
Castle Hill	Person not in same household	52	6
Castle Hill	Person not in same household	5250	6
Castle Hill	Person not in same household	7875	17
Castle Hill	Person not in same household	10500	16
Castle Hill	Person not in same household	11812	25
Castle Hill	Person not in same household	14437	42
Castle Hill	Person not in same household	18375	104
Castle Hill	Person not in same household	23625	138
Castle Hill	Person not in same household	28875	147
Castle Hill	Person not in same household	34125	96
Castle Hill	Person not in same household	39375	44
Castle Hill	Person not in same household	44625	18
Castle Hill	Person not in same household	49875	22
Castle Hill	Real estate agent	52	4
Castle Hill	Real estate agent	5250	4
Castle Hill	Real estate agent	7875	5
Castle Hill	Real estate agent	10500	6
Castle Hill	Real estate agent	11812	22
Castle Hill	Real estate agent	14437	66
Castle Hill	Real estate agent	18375	376
Castle Hill	Real estate agent	23625	1196
Castle Hill	Real estate agent	28875	1845
Castle Hill	Real estate agent	34125	1181
Castle Hill	Real estate agent	39375	471
Castle Hill	Real estate agent	44625	209
Castle Hill	Real estate agent	49875	169
Castle Hill	State or territory housing authority	3937	4
Castle Hill	State or territory housing authority	5250	26
Castle Hill	State or territory housing authority	7875	5
Castle Hill	State or territory housing authority	10500	4
Castle Hill	State or territory housing authority	11812	11
Castle Hill	State or territory housing authority	14437	4
Castle Hill	State or territory housing authority	18375	4
Cessnock		5250	7
Cessnock		7875	4
Cessnock		11812	3
Cessnock		14437	3
Cessnock		18375	4
Cessnock	(Other)	52	4
Cessnock	(Other)	5250	13
Cessnock	(Other)	7875	33
Cessnock	(Other)	10500	13
Cessnock	(Other)	11812	13
Cessnock	(Other)	14437	40
Cessnock	(Other)	18375	23
Cessnock	(Other)	23625	9
Cessnock	Co-op/church group etc	52	3
Cessnock	Co-op/church group etc	3937	8
Cessnock	Co-op/church group etc	5250	23
Cessnock	Co-op/church group etc	7875	77
Cessnock	Co-op/church group etc	10500	5
Cessnock	Co-op/church group etc	11812	32
Cessnock	Co-op/church group etc	14437	29
Cessnock	Co-op/church group etc	18375	21
Cessnock	Co-op/church group etc	23625	6
Cessnock	Person not in same household	52	8
Cessnock	Person not in same household	3937	4
Cessnock	Person not in same household	5250	63
Cessnock	Person not in same household	7875	77
Cessnock	Person not in same household	10500	111
Cessnock	Person not in same household	11812	141
Cessnock	Person not in same household	14437	325
Cessnock	Person not in same household	18375	310
Cessnock	Person not in same household	23625	99
Cessnock	Person not in same household	28875	22
Cessnock	Person not in same household	34125	10
Cessnock	Person not in same household	39375	3
Cessnock	Person not in same household	49875	5
Cessnock	Real estate agent	52	7
Cessnock	Real estate agent	5250	20
Cessnock	Real estate agent	7875	62
Cessnock	Real estate agent	10500	103
Cessnock	Real estate agent	11812	382
Cessnock	Real estate agent	14437	1372
Cessnock	Real estate agent	18375	2136
Cessnock	Real estate agent	23625	1049
Cessnock	Real estate agent	28875	264
Cessnock	Real estate agent	34125	41
Cessnock	Real estate agent	39375	11
Cessnock	Real estate agent	44625	4
Cessnock	Real estate agent	49875	7
Cessnock	State or territory housing authority	52	3
Cessnock	State or territory housing authority	3937	11
Cessnock	State or territory housing authority	5250	107
Cessnock	State or territory housing authority	7875	174
Cessnock	State or territory housing authority	10500	60
Cessnock	State or territory housing authority	11812	105
Cessnock	State or territory housing authority	14437	88
Cessnock	State or territory housing authority	18375	79
Cessnock	State or territory housing authority	23625	5
Charlestown		7875	5
Charlestown		11812	3
Charlestown		18375	3
Charlestown	(Other)	5250	12
Charlestown	(Other)	7875	20
Charlestown	(Other)	10500	4
Charlestown	(Other)	11812	17
Charlestown	(Other)	14437	35
Charlestown	(Other)	18375	62
Charlestown	(Other)	23625	13
Charlestown	(Other)	49875	3
Charlestown	Co-op/church group etc	5250	23
Charlestown	Co-op/church group etc	7875	80
Charlestown	Co-op/church group etc	10500	12
Charlestown	Co-op/church group etc	11812	6
Charlestown	Co-op/church group etc	14437	20
Charlestown	Co-op/church group etc	18375	22
Charlestown	Co-op/church group etc	23625	3
Charlestown	Person not in same household	52	8
Charlestown	Person not in same household	3937	6
Charlestown	Person not in same household	5250	21
Charlestown	Person not in same household	7875	54
Charlestown	Person not in same household	10500	60
Charlestown	Person not in same household	11812	99
Charlestown	Person not in same household	14437	221
Charlestown	Person not in same household	18375	411
Charlestown	Person not in same household	23625	181
Charlestown	Person not in same household	28875	67
Charlestown	Person not in same household	34125	19
Charlestown	Person not in same household	39375	13
Charlestown	Real estate agent	52	4
Charlestown	Real estate agent	5250	3
Charlestown	Real estate agent	7875	26
Charlestown	Real estate agent	10500	42
Charlestown	Real estate agent	11812	117
Charlestown	Real estate agent	14437	443
Charlestown	Real estate agent	18375	1516
Charlestown	Real estate agent	23625	1129
Charlestown	Real estate agent	28875	500
Charlestown	Real estate agent	34125	201
Charlestown	Real estate agent	39375	68
Charlestown	Real estate agent	44625	19
Charlestown	Real estate agent	49875	23
Charlestown	State or territory housing authority	52	24
Charlestown	State or territory housing authority	3937	49
Charlestown	State or territory housing authority	5250	502
Charlestown	State or territory housing authority	7875	302
Charlestown	State or territory housing authority	10500	104
Charlestown	State or territory housing authority	11812	132
Charlestown	State or territory housing authority	14437	158
Charlestown	State or territory housing authority	18375	83
Charlestown	State or territory housing authority	23625	13
Charlestown	State or territory housing authority	28875	5
Clarence		5250	10
Clarence		7875	9
Clarence		10500	11
Clarence		11812	14
Clarence		14437	9
Clarence		18375	10
Clarence	(Other)	52	7
Clarence	(Other)	3937	10
Clarence	(Other)	5250	40
Clarence	(Other)	7875	76
Clarence	(Other)	10500	47
Clarence	(Other)	11812	69
Clarence	(Other)	14437	53
Clarence	(Other)	18375	43
Clarence	(Other)	23625	9
Clarence	(Other)	28875	4
Clarence	(Other)	39375	3
Clarence	(Other)	49875	4
Clarence	Co-op/church group etc	52	3
Clarence	Co-op/church group etc	3937	3
Clarence	Co-op/church group etc	5250	31
Clarence	Co-op/church group etc	7875	119
Clarence	Co-op/church group etc	10500	41
Clarence	Co-op/church group etc	11812	47
Clarence	Co-op/church group etc	14437	26
Clarence	Co-op/church group etc	18375	37
Clarence	Co-op/church group etc	23625	3
Clarence	Person not in same household	52	18
Clarence	Person not in same household	3937	15
Clarence	Person not in same household	5250	94
Clarence	Person not in same household	7875	168
Clarence	Person not in same household	10500	193
Clarence	Person not in same household	11812	325
Clarence	Person not in same household	14437	553
Clarence	Person not in same household	18375	369
Clarence	Person not in same household	23625	88
Clarence	Person not in same household	28875	27
Clarence	Person not in same household	34125	3
Clarence	Person not in same household	49875	7
Clarence	Real estate agent	52	3
Clarence	Real estate agent	3937	3
Clarence	Real estate agent	5250	27
Clarence	Real estate agent	7875	152
Clarence	Real estate agent	10500	174
Clarence	Real estate agent	11812	513
Clarence	Real estate agent	14437	1110
Clarence	Real estate agent	18375	1365
Clarence	Real estate agent	23625	413
Clarence	Real estate agent	28875	102
Clarence	Real estate agent	34125	26
Clarence	Real estate agent	39375	3
Clarence	Real estate agent	49875	4
Clarence	State or territory housing authority	52	8
Clarence	State or territory housing authority	3937	16
Clarence	State or territory housing authority	5250	161
Clarence	State or territory housing authority	7875	111
Clarence	State or territory housing authority	10500	57
Clarence	State or territory housing authority	11812	52
Clarence	State or territory housing authority	14437	37
Clarence	State or territory housing authority	18375	8
Clarence	State or territory housing authority	23625	4
Clarence	State or territory housing authority	34125	5
Coffs Harbour		7875	6
Coffs Harbour		10500	4
Coffs Harbour		11812	5
Coffs Harbour		14437	5
Coffs Harbour		18375	16
Coffs Harbour		23625	5
Coffs Harbour	(Other)	52	5
Coffs Harbour	(Other)	3937	7
Coffs Harbour	(Other)	5250	40
Coffs Harbour	(Other)	7875	43
