SED_NAME16	Age5yr	ChildrenEverBorn	females
Burnett	40-44	6	34
Burnett	45-49		113
Burnett	45-49	0	204
Burnett	45-49	1	176
Burnett	45-49	2	526
Burnett	45-49	3	306
Burnett	45-49	4	128
Burnett	45-49	5	51
Burnett	45-49	6	33
Burnett	50-54		127
Burnett	50-54	0	240
Burnett	50-54	1	198
Burnett	50-54	2	637
Burnett	50-54	3	416
Burnett	50-54	4	169
Burnett	50-54	5	63
Burnett	50-54	6	28
Burnett	55-59		147
Burnett	55-59	0	284
Burnett	55-59	1	252
Burnett	55-59	2	735
Burnett	55-59	3	483
Burnett	55-59	4	174
Burnett	55-59	5	53
Burnett	55-59	6	33
Burnett	60-64		161
Burnett	60-64	0	278
Burnett	60-64	1	215
Burnett	60-64	2	757
Burnett	60-64	3	581
Burnett	60-64	4	219
Burnett	60-64	5	59
Burnett	60-64	6	39
Burnett	65-69		132
Burnett	65-69	0	226
Burnett	65-69	1	195
Burnett	65-69	2	764
Burnett	65-69	3	515
Burnett	65-69	4	222
Burnett	65-69	5	60
Burnett	65-69	6	23
Burnett	70-74		161
Burnett	70-74	0	177
Burnett	70-74	1	156
Burnett	70-74	2	730
Burnett	70-74	3	470
Burnett	70-74	4	208
Burnett	70-74	5	52
Burnett	70-74	6	30
Burnett	75-79		100
Burnett	75-79	0	93
Burnett	75-79	1	93
Burnett	75-79	2	355
Burnett	75-79	3	309
Burnett	75-79	4	167
Burnett	75-79	5	39
Burnett	75-79	6	44
Burnett	80-84		71
Burnett	80-84	0	51
Burnett	80-84	1	45
Burnett	80-84	2	177
Burnett	80-84	3	147
Burnett	80-84	4	115
Burnett	80-84	5	44
Burnett	80-84	6	36
Burnett	85+		41
Burnett	85+	0	28
Burnett	85+	1	38
Burnett	85+	2	82
Burnett	85+	3	100
Burnett	85+	4	87
Burnett	85+	5	43
Burnett	85+	6	36
Cairns	15-19		228
Cairns	15-19	0	1415
Cairns	15-19	1	27
Cairns	15-19	2	7
Cairns	20-24		303
Cairns	20-24	0	1294
Cairns	20-24	1	149
Cairns	20-24	2	42
Cairns	20-24	3	11
Cairns	20-24	4	6
Cairns	25-29		388
Cairns	25-29	0	1461
Cairns	25-29	1	234
Cairns	25-29	2	155
Cairns	25-29	3	57
Cairns	25-29	4	13
Cairns	25-29	5	11
Cairns	30-34		353
Cairns	30-34	0	1070
Cairns	30-34	1	376
Cairns	30-34	2	308
Cairns	30-34	3	102
Cairns	30-34	4	54
Cairns	30-34	5	17
Cairns	30-34	6	14
Cairns	35-39		236
Cairns	35-39	0	637
Cairns	35-39	1	380
Cairns	35-39	2	507
Cairns	35-39	3	194
Cairns	35-39	4	80
Cairns	35-39	5	13
Cairns	35-39	6	34
Cairns	40-44		239
Cairns	40-44	0	487
Cairns	40-44	1	320
Cairns	40-44	2	608
Cairns	40-44	3	272
Cairns	40-44	4	116
Cairns	40-44	5	40
Cairns	40-44	6	39
Cairns	45-49		207
Cairns	45-49	0	451
Cairns	45-49	1	363
Cairns	45-49	2	572
Cairns	45-49	3	305
Cairns	45-49	4	110
Cairns	45-49	5	41
Cairns	45-49	6	43
Cairns	50-54		196
Cairns	50-54	0	395
Cairns	50-54	1	309
Cairns	50-54	2	617
Cairns	50-54	3	289
Cairns	50-54	4	105
Cairns	50-54	5	50
Cairns	50-54	6	47
Cairns	55-59		193
Cairns	55-59	0	377
Cairns	55-59	1	302
Cairns	55-59	2	561
Cairns	55-59	3	272
Cairns	55-59	4	102
Cairns	55-59	5	35
Cairns	55-59	6	51
Cairns	60-64		172
Cairns	60-64	0	310
Cairns	60-64	1	233
Cairns	60-64	2	500
Cairns	60-64	3	289
Cairns	60-64	4	132
Cairns	60-64	5	69
Cairns	60-64	6	46
Cairns	65-69		149
Cairns	65-69	0	227
Cairns	65-69	1	173
Cairns	65-69	2	433
Cairns	65-69	3	278
Cairns	65-69	4	101
Cairns	65-69	5	35
Cairns	65-69	6	43
Cairns	70-74		142
Cairns	70-74	0	173
Cairns	70-74	1	147
Cairns	70-74	2	379
Cairns	70-74	3	250
Cairns	70-74	4	113
Cairns	70-74	5	50
Cairns	70-74	6	28
Cairns	75-79		101
Cairns	75-79	0	103
Cairns	75-79	1	82
Cairns	75-79	2	222
Cairns	75-79	3	212
Cairns	75-79	4	88
Cairns	75-79	5	37
Cairns	75-79	6	33
Cairns	80-84		78
Cairns	80-84	0	57
Cairns	80-84	1	49
Cairns	80-84	2	128
Cairns	80-84	3	133
Cairns	80-84	4	74
Cairns	80-84	5	22
Cairns	80-84	6	21
Cairns	85+		128
Cairns	85+	0	57
Cairns	85+	1	66
Cairns	85+	2	135
Cairns	85+	3	143
Cairns	85+	4	94
Cairns	85+	5	46
Cairns	85+	6	53
Callide	15-19		213
Callide	15-19	0	1087
Callide	15-19	1	23
Callide	20-24		186
Callide	20-24	0	828
Callide	20-24	1	137
Callide	20-24	2	76
Callide	20-24	3	15
Callide	20-24	4	5
Callide	20-24	6	3
Callide	25-29		228
Callide	25-29	0	659
Callide	25-29	1	248
Callide	25-29	2	257
Callide	25-29	3	112
Callide	25-29	4	32
Callide	25-29	5	11
Callide	25-29	6	6
Callide	30-34		208
Callide	30-34	0	344
Callide	30-34	1	248
Callide	30-34	2	445
Callide	30-34	3	231
Callide	30-34	4	97
Callide	30-34	5	33
Callide	30-34	6	19
Callide	35-39		146
Callide	35-39	0	209
Callide	35-39	1	190
Callide	35-39	2	458
Callide	35-39	3	332
Callide	35-39	4	142
Callide	35-39	5	45
Callide	35-39	6	34
Callide	40-44		148
Callide	40-44	0	151
Callide	40-44	1	150
Callide	40-44	2	443
Callide	40-44	3	306
Callide	40-44	4	150
Callide	40-44	5	49
Callide	40-44	6	30
Callide	45-49		159
Callide	45-49	0	163
Callide	45-49	1	157
Callide	45-49	2	453
Callide	45-49	3	329
Callide	45-49	4	171
Callide	45-49	5	58
Callide	45-49	6	38
Callide	50-54		185
Callide	50-54	0	169
Callide	50-54	1	145
Callide	50-54	2	551
Callide	50-54	3	380
Callide	50-54	4	142
Callide	50-54	5	62
Callide	50-54	6	36
Callide	55-59		174
Callide	55-59	0	168
Callide	55-59	1	138
Callide	55-59	2	545
Callide	55-59	3	402
Callide	55-59	4	177
Callide	55-59	5	88
Callide	55-59	6	33
Callide	60-64		172
Callide	60-64	0	137
Callide	60-64	1	128
Callide	60-64	2	448
Callide	60-64	3	398
Callide	60-64	4	217
Callide	60-64	5	65
Callide	60-64	6	45
Callide	65-69		155
Callide	65-69	0	107
Callide	65-69	1	82
Callide	65-69	2	435
Callide	65-69	3	346
Callide	65-69	4	171
Callide	65-69	5	65
Callide	65-69	6	43
Callide	70-74		128
Callide	70-74	0	66
Callide	70-74	1	85
Callide	70-74	2	340
Callide	70-74	3	319
Callide	70-74	4	170
Callide	70-74	5	52
Callide	70-74	6	38
Callide	75-79		147
Callide	75-79	0	60
Callide	75-79	1	51
Callide	75-79	2	199
Callide	75-79	3	220
Callide	75-79	4	143
Callide	75-79	5	61
Callide	75-79	6	53
Callide	80-84		108
Callide	80-84	0	33
Callide	80-84	1	24
Callide	80-84	2	116
Callide	80-84	3	145
Callide	80-84	4	105
Callide	80-84	5	52
Callide	80-84	6	53
Callide	85+		122
Callide	85+	0	31
Callide	85+	1	31
Callide	85+	2	79
Callide	85+	3	111
Callide	85+	4	81
Callide	85+	5	52
Callide	85+	6	64
Caloundra	15-19		108
Caloundra	15-19	0	1413
Caloundra	15-19	1	7
Caloundra	20-24		96
Caloundra	20-24	0	1175
Caloundra	20-24	1	96
Caloundra	20-24	2	45
Caloundra	20-24	3	3
Caloundra	25-29		96
Caloundra	25-29	0	984
Caloundra	25-29	1	313
Caloundra	25-29	2	199
Caloundra	25-29	3	59
Caloundra	25-29	4	11
Caloundra	30-34		89
Caloundra	30-34	0	593
Caloundra	30-34	1	366
Caloundra	30-34	2	449
Caloundra	30-34	3	145
Caloundra	30-34	4	40
Caloundra	30-34	5	8
Caloundra	35-39		96
Caloundra	35-39	0	331
Caloundra	35-39	1	311
Caloundra	35-39	2	698
Caloundra	35-39	3	260
Caloundra	35-39	4	88
Caloundra	35-39	5	21
Caloundra	35-39	6	16
Caloundra	40-44		76
Caloundra	40-44	0	272
Caloundra	40-44	1	273
Caloundra	40-44	2	672
Caloundra	40-44	3	307
Caloundra	40-44	4	106
Caloundra	40-44	5	24
Caloundra	40-44	6	13
Caloundra	45-49		110
Caloundra	45-49	0	260
Caloundra	45-49	1	289
Caloundra	45-49	2	707
Caloundra	45-49	3	372
Caloundra	45-49	4	121
Caloundra	45-49	5	28
Caloundra	45-49	6	16
Caloundra	50-54		80
Caloundra	50-54	0	302
Caloundra	50-54	1	229
Caloundra	50-54	2	761
Caloundra	50-54	3	378
Caloundra	50-54	4	131
Caloundra	50-54	5	49
Caloundra	50-54	6	13
Caloundra	55-59		103
Caloundra	55-59	0	310
Caloundra	55-59	1	224
Caloundra	55-59	2	721
Caloundra	55-59	3	408
Caloundra	55-59	4	154
Caloundra	55-59	5	44
Caloundra	55-59	6	16
Caloundra	60-64		76
Caloundra	60-64	0	257
Caloundra	60-64	1	208
Caloundra	60-64	2	722
Caloundra	60-64	3	488
Caloundra	60-64	4	195
Caloundra	60-64	5	59
Caloundra	60-64	6	15
Caloundra	65-69		84
Caloundra	65-69	0	200
Caloundra	65-69	1	184
Caloundra	65-69	2	705
Caloundra	65-69	3	490
Caloundra	65-69	4	193
Caloundra	65-69	5	42
Caloundra	65-69	6	19
Caloundra	70-74		98
Caloundra	70-74	0	191
Caloundra	70-74	1	160
Caloundra	70-74	2	736
Caloundra	70-74	3	474
Caloundra	70-74	4	172
Caloundra	70-74	5	46
Caloundra	70-74	6	22
Caloundra	75-79		95
Caloundra	75-79	0	116
Caloundra	75-79	1	103
Caloundra	75-79	2	433
Caloundra	75-79	3	343
Caloundra	75-79	4	164
Caloundra	75-79	5	64
Caloundra	75-79	6	17
Caloundra	80-84		67
Caloundra	80-84	0	63
Caloundra	80-84	1	45
Caloundra	80-84	2	215
Caloundra	80-84	3	242
Caloundra	80-84	4	130
Caloundra	80-84	5	48
Caloundra	80-84	6	40
Caloundra	85+		102
Caloundra	85+	0	58
Caloundra	85+	1	57
Caloundra	85+	2	187
Caloundra	85+	3	170
Caloundra	85+	4	128
Caloundra	85+	5	57
Caloundra	85+	6	49
Capalaba	15-19		59
Capalaba	15-19	0	1371
Capalaba	15-19	1	8
Capalaba	20-24		68
Capalaba	20-24	0	1072
Capalaba	20-24	1	115
Capalaba	20-24	2	27
Capalaba	20-24	3	7
Capalaba	20-24	4	4
Capalaba	25-29		92
Capalaba	25-29	0	908
Capalaba	25-29	1	271
Capalaba	25-29	2	186
Capalaba	25-29	3	48
Capalaba	25-29	4	13
Capalaba	25-29	5	3
Capalaba	30-34		77
Capalaba	30-34	0	581
Capalaba	30-34	1	447
Capalaba	30-34	2	445
Capalaba	30-34	3	159
Capalaba	30-34	4	47
Capalaba	30-34	5	17
Capalaba	30-34	6	3
Capalaba	35-39		78
Capalaba	35-39	0	388
Capalaba	35-39	1	322
Capalaba	35-39	2	695
Capalaba	35-39	3	262
Capalaba	35-39	4	77
Capalaba	35-39	5	21
Capalaba	35-39	6	14
Capalaba	40-44		54
Capalaba	40-44	0	255
Capalaba	40-44	1	277
Capalaba	40-44	2	666
Capalaba	40-44	3	322
Capalaba	40-44	4	98
Capalaba	40-44	5	31
Capalaba	40-44	6	19
Capalaba	45-49		62
Capalaba	45-49	0	265
Capalaba	45-49	1	240
Capalaba	45-49	2	684
Capalaba	45-49	3	303
Capalaba	45-49	4	127
Capalaba	45-49	5	39
Capalaba	45-49	6	26
Capalaba	50-54		50
Capalaba	50-54	0	214
Capalaba	50-54	1	235
Capalaba	50-54	2	677
Capalaba	50-54	3	373
Capalaba	50-54	4	120
Capalaba	50-54	5	39
Capalaba	50-54	6	26
Capalaba	55-59		74
Capalaba	55-59	0	224
Capalaba	55-59	1	226
Capalaba	55-59	2	700
Capalaba	55-59	3	401
Capalaba	55-59	4	126
Capalaba	55-59	5	36
Capalaba	55-59	6	15
Capalaba	60-64		45
Capalaba	60-64	0	169
Capalaba	60-64	1	197
Capalaba	60-64	2	661
Capalaba	60-64	3	439
Capalaba	60-64	4	177
Capalaba	60-64	5	45
Capalaba	60-64	6	21
Capalaba	65-69		46
Capalaba	65-69	0	128
Capalaba	65-69	1	142
Capalaba	65-69	2	607
Capalaba	65-69	3	415
Capalaba	65-69	4	159
Capalaba	65-69	5	37
Capalaba	65-69	6	21
Capalaba	70-74		59
Capalaba	70-74	0	100
Capalaba	70-74	1	120
Capalaba	70-74	2	511
Capalaba	70-74	3	368
Capalaba	70-74	4	164
Capalaba	70-74	5	37
Capalaba	70-74	6	15
Capalaba	75-79		62
Capalaba	75-79	0	60
Capalaba	75-79	1	67
Capalaba	75-79	2	279
Capalaba	75-79	3	199
Capalaba	75-79	4	100
Capalaba	75-79	5	34
Capalaba	75-79	6	19
Capalaba	80-84		59
Capalaba	80-84	0	34
Capalaba	80-84	1	33
Capalaba	80-84	2	135
Capalaba	80-84	3	153
Capalaba	80-84	4	87
Capalaba	80-84	5	46
Capalaba	80-84	6	30
Capalaba	85+		141
Capalaba	85+	0	32
Capalaba	85+	1	39
Capalaba	85+	2	134
Capalaba	85+	3	118
Capalaba	85+	4	72
Capalaba	85+	5	47
Capalaba	85+	6	34
Chatsworth	15-19		69
Chatsworth	15-19	0	1481
Chatsworth	15-19	1	7
Chatsworth	20-24		77
Chatsworth	20-24	0	1383
Chatsworth	20-24	1	38
Chatsworth	20-24	2	12
Chatsworth	25-29		76
Chatsworth	25-29	0	1096
Chatsworth	25-29	1	153
Chatsworth	25-29	2	81
Chatsworth	25-29	3	15
Chatsworth	25-29	4	7
Chatsworth	25-29	6	3
Chatsworth	30-34		49
Chatsworth	30-34	0	765
Chatsworth	30-34	1	432
Chatsworth	30-34	2	337
Chatsworth	30-34	3	85
Chatsworth	30-34	4	30
Chatsworth	30-34	5	6
Chatsworth	35-39		74
Chatsworth	35-39	0	463
Chatsworth	35-39	1	442
Chatsworth	35-39	2	833
Chatsworth	35-39	3	233
Chatsworth	35-39	4	56
Chatsworth	35-39	5	14
Chatsworth	35-39	6	6
Chatsworth	40-44		56
Chatsworth	40-44	0	331
Chatsworth	40-44	1	335
Chatsworth	40-44	2	884
Chatsworth	40-44	3	374
Chatsworth	40-44	4	66
Chatsworth	40-44	5	21
Chatsworth	40-44	6	11
Chatsworth	45-49		55
Chatsworth	45-49	0	268
Chatsworth	45-49	1	313
Chatsworth	45-49	2	888
Chatsworth	45-49	3	384
Chatsworth	45-49	4	94
Chatsworth	45-49	5	26
Chatsworth	45-49	6	12
Chatsworth	50-54		57
Chatsworth	50-54	0	264
Chatsworth	50-54	1	277
Chatsworth	50-54	2	768
Chatsworth	50-54	3	363
Chatsworth	50-54	4	98
Chatsworth	50-54	5	32
Chatsworth	50-54	6	19
Chatsworth	55-59		40
Chatsworth	55-59	0	238
Chatsworth	55-59	1	239
Chatsworth	55-59	2	656
Chatsworth	55-59	3	329
Chatsworth	55-59	4	102
Chatsworth	55-59	5	25
Chatsworth	55-59	6	3
Chatsworth	60-64		43
Chatsworth	60-64	0	192
Chatsworth	60-64	1	205
Chatsworth	60-64	2	566
Chatsworth	60-64	3	378
Chatsworth	60-64	4	119
Chatsworth	60-64	5	24
Chatsworth	60-64	6	7
Chatsworth	65-69		29
Chatsworth	65-69	0	152
Chatsworth	65-69	1	143
Chatsworth	65-69	2	522
Chatsworth	65-69	3	292
Chatsworth	65-69	4	100
Chatsworth	65-69	5	32
Chatsworth	65-69	6	10
Chatsworth	70-74		26
Chatsworth	70-74	0	89
Chatsworth	70-74	1	111
Chatsworth	70-74	2	434
Chatsworth	70-74	3	271
Chatsworth	70-74	4	107
Chatsworth	70-74	5	24
Chatsworth	70-74	6	10
Chatsworth	75-79		32
Chatsworth	75-79	0	75
Chatsworth	75-79	1	70
Chatsworth	75-79	2	268
Chatsworth	75-79	3	203
Chatsworth	75-79	4	72
Chatsworth	75-79	5	26
Chatsworth	75-79	6	17
Chatsworth	80-84		30
Chatsworth	80-84	0	38
Chatsworth	80-84	1	44
Chatsworth	80-84	2	142
Chatsworth	80-84	3	115
Chatsworth	80-84	4	67
Chatsworth	80-84	5	24
Chatsworth	80-84	6	16
Chatsworth	85+		44
Chatsworth	85+	0	34
Chatsworth	85+	1	34
Chatsworth	85+	2	118
Chatsworth	85+	3	113
Chatsworth	85+	4	75
Chatsworth	85+	5	36
Chatsworth	85+	6	30
Clayfield	15-19		82
Clayfield	15-19	0	1465
Clayfield	15-19	1	6
Clayfield	20-24		206
Clayfield	20-24	0	2410
Clayfield	20-24	1	42
Clayfield	20-24	2	6
Clayfield	20-24	3	5
Clayfield	25-29		214
Clayfield	25-29	0	2620
Clayfield	25-29	1	159
Clayfield	25-29	2	45
Clayfield	25-29	3	4
Clayfield	25-29	4	3
Clayfield	30-34		155
Clayfield	30-34	0	1829
Clayfield	30-34	1	476
Clayfield	30-34	2	240
Clayfield	30-34	3	48
Clayfield	30-34	4	13
Clayfield	35-39		111
Clayfield	35-39	0	1003
Clayfield	35-39	1	449
Clayfield	35-39	2	571
Clayfield	35-39	3	183
Clayfield	35-39	4	28
Clayfield	35-39	5	6
Clayfield	40-44		94
Clayfield	40-44	0	602
Clayfield	40-44	1	313
Clayfield	40-44	2	626
Clayfield	40-44	3	260
Clayfield	40-44	4	72
Clayfield	40-44	5	13
Clayfield	40-44	6	8
Clayfield	45-49		89
Clayfield	45-49	0	520
Clayfield	45-49	1	339
Clayfield	45-49	2	699
Clayfield	45-49	3	326
Clayfield	45-49	4	69
Clayfield	45-49	5	6
Clayfield	50-54		69
Clayfield	50-54	0	479
Clayfield	50-54	1	292
Clayfield	50-54	2	700
Clayfield	50-54	3	343
Clayfield	50-54	4	101
Clayfield	50-54	5	19
Clayfield	50-54	6	6
Clayfield	55-59		77
Clayfield	55-59	0	376
Clayfield	55-59	1	233
Clayfield	55-59	2	606
Clayfield	55-59	3	304
Clayfield	55-59	4	87
Clayfield	55-59	5	20
Clayfield	55-59	6	14
Clayfield	60-64		75
Clayfield	60-64	0	309
Clayfield	60-64	1	196
Clayfield	60-64	2	474
Clayfield	60-64	3	264
Clayfield	60-64	4	101
Clayfield	60-64	5	17
Clayfield	60-64	6	9
Clayfield	65-69		57
Clayfield	65-69	0	232
Clayfield	65-69	1	153
Clayfield	65-69	2	360
Clayfield	65-69	3	228
Clayfield	65-69	4	96
Clayfield	65-69	5	26
Clayfield	65-69	6	5
Clayfield	70-74		47
Clayfield	70-74	0	163
Clayfield	70-74	1	124
Clayfield	70-74	2	299
Clayfield	70-74	3	223
Clayfield	70-74	4	86
Clayfield	70-74	5	19
Clayfield	70-74	6	13
Clayfield	75-79		50
Clayfield	75-79	0	105
Clayfield	75-79	1	61
Clayfield	75-79	2	216
Clayfield	75-79	3	173
Clayfield	75-79	4	71
Clayfield	75-79	5	32
Clayfield	75-79	6	16
Clayfield	80-84		40
Clayfield	80-84	0	76
Clayfield	80-84	1	41
Clayfield	80-84	2	122
Clayfield	80-84	3	129
Clayfield	80-84	4	72
Clayfield	80-84	5	32
Clayfield	80-84	6	22
Clayfield	85+		77
Clayfield	85+	0	64
Clayfield	85+	1	44
Clayfield	85+	2	138
Clayfield	85+	3	143
Clayfield	85+	4	85
Clayfield	85+	5	31
Clayfield	85+	6	45
Condamine	15-19		159
Condamine	15-19	0	1593
Condamine	15-19	1	24
Condamine	20-24		129
Condamine	20-24	0	1044
Condamine	20-24	1	136
Condamine	20-24	2	64
Condamine	20-24	3	18
Condamine	20-24	4	6
Condamine	25-29		113
Condamine	25-29	0	736
Condamine	25-29	1	330
Condamine	25-29	2	263
Condamine	25-29	3	125
Condamine	25-29	4	33
Condamine	25-29	5	11
Condamine	25-29	6	10
Condamine	30-34		96
Condamine	30-34	0	370
Condamine	30-34	1	298
Condamine	30-34	2	493
Condamine	30-34	3	276
Condamine	30-34	4	87
Condamine	30-34	5	28
Condamine	30-34	6	4
Condamine	35-39		92
Condamine	35-39	0	221
Condamine	35-39	1	190
Condamine	35-39	2	593
Condamine	35-39	3	373
Condamine	35-39	4	139
Condamine	35-39	5	58
Condamine	35-39	6	32
Condamine	40-44		98
Condamine	40-44	0	153
Condamine	40-44	1	169
Condamine	40-44	2	576
Condamine	40-44	3	408
Condamine	40-44	4	158
Condamine	40-44	5	50
Condamine	40-44	6	43
Condamine	45-49		100
Condamine	45-49	0	164
Condamine	45-49	1	177
Condamine	45-49	2	638
Condamine	45-49	3	413
Condamine	45-49	4	195
Condamine	45-49	5	54
Condamine	45-49	6	37
Condamine	50-54		116
Condamine	50-54	0	203
Condamine	50-54	1	184
Condamine	50-54	2	623
Condamine	50-54	3	469
Condamine	50-54	4	207
Condamine	50-54	5	71
Condamine	50-54	6	42
Condamine	55-59		136
Condamine	55-59	0	202
Condamine	55-59	1	147
Condamine	55-59	2	631
Condamine	55-59	3	482
Condamine	55-59	4	202
Condamine	55-59	5	64
Condamine	55-59	6	45
Condamine	60-64		108
Condamine	60-64	0	178
Condamine	60-64	1	137
Condamine	60-64	2	597
Condamine	60-64	3	476
Condamine	60-64	4	248
Condamine	60-64	5	52
Condamine	60-64	6	44
Condamine	65-69		120
Condamine	65-69	0	121
Condamine	65-69	1	118
Condamine	65-69	2	475
Condamine	65-69	3	425
Condamine	65-69	4	202
Condamine	65-69	5	57
Condamine	65-69	6	31
Condamine	70-74		96
Condamine	70-74	0	83
Condamine	70-74	1	74
Condamine	70-74	2	378
Condamine	70-74	3	374
Condamine	70-74	4	171
Condamine	70-74	5	69
Condamine	70-74	6	29
Condamine	75-79		92
Condamine	75-79	0	59
Condamine	75-79	1	53
Condamine	75-79	2	230
Condamine	75-79	3	228
Condamine	75-79	4	154
Condamine	75-79	5	41
Condamine	75-79	6	47
Condamine	80-84		81
Condamine	80-84	0	31
Condamine	80-84	1	22
Condamine	80-84	2	108
Condamine	80-84	3	114
Condamine	80-84	4	97
Condamine	80-84	5	45
Condamine	80-84	6	41
Condamine	85+		152
Condamine	85+	0	35
Condamine	85+	1	19
Condamine	85+	2	65
Condamine	85+	3	80
Condamine	85+	4	75
Condamine	85+	5	46
Condamine	85+	6	47
Cook	15-19		314
Cook	15-19	0	1137
Cook	15-19	1	49
Cook	15-19	2	5
Cook	20-24		257
Cook	20-24	0	869
Cook	20-24	1	239
Cook	20-24	2	98
Cook	20-24	3	43
Cook	20-24	4	10
Cook	20-24	6	4
Cook	25-29		294
Cook	25-29	0	797
Cook	25-29	1	307
Cook	25-29	2	267
Cook	25-29	3	128
Cook	25-29	4	60
Cook	25-29	5	17
Cook	25-29	6	6
Cook	30-34		283
Cook	30-34	0	599
Cook	30-34	1	276
Cook	30-34	2	397
Cook	30-34	3	198
Cook	30-34	4	110
Cook	30-34	5	60
Cook	30-34	6	38
Cook	35-39		221
Cook	35-39	0	331
Cook	35-39	1	235
Cook	35-39	2	408
Cook	35-39	3	236
Cook	35-39	4	133
Cook	35-39	5	66
Cook	35-39	6	77
Cook	40-44		190
Cook	40-44	0	286
Cook	40-44	1	182
Cook	40-44	2	339
Cook	40-44	3	231
Cook	40-44	4	156
Cook	40-44	5	82
Cook	40-44	6	87
Cook	45-49		215
Cook	45-49	0	266
Cook	45-49	1	179
Cook	45-49	2	407
Cook	45-49	3	291
Cook	45-49	4	137
Cook	45-49	5	63
Cook	45-49	6	108
Cook	50-54		214
Cook	50-54	0	270
Cook	50-54	1	180
Cook	50-54	2	457
Cook	50-54	3	303
Cook	50-54	4	130
Cook	50-54	5	81
Cook	50-54	6	97
Cook	55-59		216
Cook	55-59	0	281
Cook	55-59	1	184
Cook	55-59	2	456
Cook	55-59	3	303
Cook	55-59	4	146
Cook	55-59	5	72
Cook	55-59	6	76
Cook	60-64		207
Cook	60-64	0	232
Cook	60-64	1	142
Cook	60-64	2	419
Cook	60-64	3	284
Cook	60-64	4	150
Cook	60-64	5	56
Cook	60-64	6	97
Cook	65-69		176
Cook	65-69	0	176
Cook	65-69	1	118
Cook	65-69	2	335
Cook	65-69	3	258
Cook	65-69	4	126
Cook	65-69	5	58
Cook	65-69	6	59
Cook	70-74		118
Cook	70-74	0	97
Cook	70-74	1	83
Cook	70-74	2	252
Cook	70-74	3	235
Cook	70-74	4	100
Cook	70-74	5	44
Cook	70-74	6	57
Cook	75-79		108
Cook	75-79	0	70
Cook	75-79	1	45
Cook	75-79	2	189
Cook	75-79	3	174
Cook	75-79	4	92
Cook	75-79	5	27
Cook	75-79	6	38
Cook	80-84		48
Cook	80-84	0	34
Cook	80-84	1	22
Cook	80-84	2	85
Cook	80-84	3	97
Cook	80-84	4	52
Cook	80-84	5	36
Cook	80-84	6	20
Cook	85+		52
Cook	85+	0	21
Cook	85+	1	28
Cook	85+	2	49
Cook	85+	3	83
Cook	85+	4	28
Cook	85+	5	25
Cook	85+	6	32
Coomera	15-19		245
Coomera	15-19	0	2610
Coomera	15-19	1	18
Coomera	20-24		283
Coomera	20-24	0	2330
Coomera	20-24	1	282
Coomera	20-24	2	127
Coomera	20-24	3	17
Coomera	20-24	4	6
Coomera	25-29		320
Coomera	25-29	0	1859
Coomera	25-29	1	717
Coomera	25-29	2	559
Coomera	25-29	3	186
Coomera	25-29	4	48
Coomera	25-29	5	8
Coomera	25-29	6	3
Coomera	30-34		269
Coomera	30-34	0	1004
Coomera	30-34	1	892
Coomera	30-34	2	1122
Coomera	30-34	3	469
Coomera	30-34	4	145
Coomera	30-34	5	36
Coomera	30-34	6	12
Coomera	35-39		214
Coomera	35-39	0	531
Coomera	35-39	1	556
Coomera	35-39	2	1332
Coomera	35-39	3	606
Coomera	35-39	4	221
Coomera	35-39	5	70
Coomera	35-39	6	42
Coomera	40-44		175
Coomera	40-44	0	329
Coomera	40-44	1	436
Coomera	40-44	2	1156
Coomera	40-44	3	685
Coomera	40-44	4	239
Coomera	40-44	5	92
Coomera	40-44	6	65
Coomera	45-49		163
Coomera	45-49	0	284
Coomera	45-49	1	359
Coomera	45-49	2	1076
Coomera	45-49	3	560
Coomera	45-49	4	252
Coomera	45-49	5	71
Coomera	45-49	6	52
Coomera	50-54		114
Coomera	50-54	0	253
Coomera	50-54	1	302
Coomera	50-54	2	952
Coomera	50-54	3	546
Coomera	50-54	4	170
Coomera	50-54	5	77
Coomera	50-54	6	50
Coomera	55-59		95
Coomera	55-59	0	192
Coomera	55-59	1	242
Coomera	55-59	2	729
Coomera	55-59	3	461
Coomera	55-59	4	177
Coomera	55-59	5	47
Coomera	55-59	6	36
Coomera	60-64		75
Coomera	60-64	0	120
Coomera	60-64	1	188
Coomera	60-64	2	614
Coomera	60-64	3	394
Coomera	60-64	4	173
Coomera	60-64	5	64
Coomera	60-64	6	28
Coomera	65-69		59
Coomera	65-69	0	89
Coomera	65-69	1	134
Coomera	65-69	2	496
Coomera	65-69	3	332
Coomera	65-69	4	151
Coomera	65-69	5	35
Coomera	65-69	6	20
Coomera	70-74		37
Coomera	70-74	0	77
Coomera	70-74	1	90
Coomera	70-74	2	481
Coomera	70-74	3	253
Coomera	70-74	4	122
Coomera	70-74	5	39
Coomera	70-74	6	23
Coomera	75-79		42
Coomera	75-79	0	35
Coomera	75-79	1	47
Coomera	75-79	2	214
Coomera	75-79	3	177
Coomera	75-79	4	81
Coomera	75-79	5	30
Coomera	75-79	6	17
Coomera	80-84		26
Coomera	80-84	0	16
Coomera	80-84	1	33
Coomera	80-84	2	85
Coomera	80-84	3	79
Coomera	80-84	4	46
Coomera	80-84	5	20
Coomera	80-84	6	8
Coomera	85+		11
Coomera	85+	0	12
Coomera	85+	1	24
Coomera	85+	2	47
Coomera	85+	3	75
Coomera	85+	4	26
Coomera	85+	5	7
