SED_NAME16	Age5yr	Indigenous	Sex	persons
Blue Mountains	55-59	1	M	40
Blue Mountains	60-64		F	66
Blue Mountains	60-64		M	74
Blue Mountains	60-64	0	F	2747
Blue Mountains	60-64	0	M	2399
Blue Mountains	60-64	1	F	51
Blue Mountains	60-64	1	M	34
Blue Mountains	65+		F	354
Blue Mountains	65+		M	275
Blue Mountains	65+	0	F	8464
Blue Mountains	65+	0	M	7105
Blue Mountains	65+	1	F	71
Blue Mountains	65+	1	M	60
Cabramatta	0-4		F	124
Cabramatta	0-4		M	121
Cabramatta	0-4	0	F	1897
Cabramatta	0-4	0	M	2002
Cabramatta	0-4	1	F	33
Cabramatta	0-4	1	M	24
Cabramatta	5-9		F	129
Cabramatta	5-9		M	149
Cabramatta	5-9	0	F	2214
Cabramatta	5-9	0	M	2442
Cabramatta	5-9	1	F	34
Cabramatta	5-9	1	M	39
Cabramatta	10-14		F	131
Cabramatta	10-14		M	171
Cabramatta	10-14	0	F	2363
Cabramatta	10-14	0	M	2647
Cabramatta	10-14	1	F	40
Cabramatta	10-14	1	M	50
Cabramatta	15-19		F	152
Cabramatta	15-19		M	164
Cabramatta	15-19	0	F	2696
Cabramatta	15-19	0	M	2827
Cabramatta	15-19	1	F	31
Cabramatta	15-19	1	M	31
Cabramatta	20-24		F	114
Cabramatta	20-24		M	135
Cabramatta	20-24	0	F	2899
Cabramatta	20-24	0	M	3001
Cabramatta	20-24	1	F	29
Cabramatta	20-24	1	M	20
Cabramatta	25-29		F	141
Cabramatta	25-29		M	146
Cabramatta	25-29	0	F	2695
Cabramatta	25-29	0	M	2899
Cabramatta	25-29	1	F	31
Cabramatta	25-29	1	M	22
Cabramatta	30-34		F	116
Cabramatta	30-34		M	131
Cabramatta	30-34	0	F	2455
Cabramatta	30-34	0	M	2442
Cabramatta	30-34	1	F	18
Cabramatta	30-34	1	M	13
Cabramatta	35-39		F	135
Cabramatta	35-39		M	105
Cabramatta	35-39	0	F	2574
Cabramatta	35-39	0	M	2296
Cabramatta	35-39	1	F	13
Cabramatta	35-39	1	M	13
Cabramatta	40-44		F	124
Cabramatta	40-44		M	114
Cabramatta	40-44	0	F	2546
Cabramatta	40-44	0	M	2075
Cabramatta	40-44	1	F	16
Cabramatta	40-44	1	M	11
Cabramatta	45-49		F	123
Cabramatta	45-49		M	126
Cabramatta	45-49	0	F	2798
Cabramatta	45-49	0	M	2367
Cabramatta	45-49	1	F	21
Cabramatta	45-49	1	M	12
Cabramatta	50-54		F	116
Cabramatta	50-54		M	104
Cabramatta	50-54	0	F	2870
Cabramatta	50-54	0	M	2627
Cabramatta	50-54	1	F	8
Cabramatta	50-54	1	M	18
Cabramatta	55-59		F	95
Cabramatta	55-59		M	148
Cabramatta	55-59	0	F	2775
Cabramatta	55-59	0	M	2832
Cabramatta	55-59	1	F	24
Cabramatta	55-59	1	M	9
Cabramatta	60-64		F	114
Cabramatta	60-64		M	102
Cabramatta	60-64	0	F	2846
Cabramatta	60-64	0	M	2723
Cabramatta	60-64	1	F	12
Cabramatta	60-64	1	M	5
Cabramatta	65+		F	375
Cabramatta	65+		M	314
Cabramatta	65+	0	F	6923
Cabramatta	65+	0	M	6056
Cabramatta	65+	1	F	23
Cabramatta	65+	1	M	25
Camden	0-4		F	166
Camden	0-4		M	180
Camden	0-4	0	F	5339
Camden	0-4	0	M	5750
Camden	0-4	1	F	299
Camden	0-4	1	M	302
Camden	5-9		F	169
Camden	5-9		M	179
Camden	5-9	0	F	4955
Camden	5-9	0	M	5040
Camden	5-9	1	F	233
Camden	5-9	1	M	290
Camden	10-14		F	161
Camden	10-14		M	154
Camden	10-14	0	F	4331
Camden	10-14	0	M	4629
Camden	10-14	1	F	228
Camden	10-14	1	M	257
Camden	15-19		F	124
Camden	15-19		M	116
Camden	15-19	0	F	3786
Camden	15-19	0	M	3889
Camden	15-19	1	F	185
Camden	15-19	1	M	197
Camden	20-24		F	143
Camden	20-24		M	119
Camden	20-24	0	F	3599
Camden	20-24	0	M	3558
Camden	20-24	1	F	183
Camden	20-24	1	M	169
Camden	25-29		F	148
Camden	25-29		M	149
Camden	25-29	0	F	4632
Camden	25-29	0	M	4253
Camden	25-29	1	F	216
Camden	25-29	1	M	148
Camden	30-34		F	180
Camden	30-34		M	180
Camden	30-34	0	F	5881
Camden	30-34	0	M	5129
Camden	30-34	1	F	146
Camden	30-34	1	M	127
Camden	35-39		F	188
Camden	35-39		M	175
Camden	35-39	0	F	5423
Camden	35-39	0	M	5297
Camden	35-39	1	F	133
Camden	35-39	1	M	104
Camden	40-44		F	145
Camden	40-44		M	148
Camden	40-44	0	F	4344
Camden	40-44	0	M	4324
Camden	40-44	1	F	107
Camden	40-44	1	M	107
Camden	45-49		F	99
Camden	45-49		M	120
Camden	45-49	0	F	4109
Camden	45-49	0	M	4099
Camden	45-49	1	F	106
Camden	45-49	1	M	81
Camden	50-54		F	87
Camden	50-54		M	93
Camden	50-54	0	F	3435
Camden	50-54	0	M	3407
Camden	50-54	1	F	69
Camden	50-54	1	M	63
Camden	55-59		F	84
Camden	55-59		M	92
Camden	55-59	0	F	3059
Camden	55-59	0	M	2840
Camden	55-59	1	F	60
Camden	55-59	1	M	54
Camden	60-64		F	81
Camden	60-64		M	73
Camden	60-64	0	F	2685
Camden	60-64	0	M	2409
Camden	60-64	1	F	52
Camden	60-64	1	M	53
Camden	65+		F	229
Camden	65+		M	337
Camden	65+	0	F	6879
Camden	65+	0	M	5947
Camden	65+	1	F	98
Camden	65+	1	M	63
Campbelltown	0-4		F	179
Campbelltown	0-4		M	170
Campbelltown	0-4	0	F	2513
Campbelltown	0-4	0	M	2512
Campbelltown	0-4	1	F	265
Campbelltown	0-4	1	M	279
Campbelltown	5-9		F	187
Campbelltown	5-9		M	201
Campbelltown	5-9	0	F	2414
Campbelltown	5-9	0	M	2633
Campbelltown	5-9	1	F	274
Campbelltown	5-9	1	M	260
Campbelltown	10-14		F	178
Campbelltown	10-14		M	188
Campbelltown	10-14	0	F	2377
Campbelltown	10-14	0	M	2541
Campbelltown	10-14	1	F	265
Campbelltown	10-14	1	M	293
Campbelltown	15-19		F	145
Campbelltown	15-19		M	167
Campbelltown	15-19	0	F	2262
Campbelltown	15-19	0	M	2308
Campbelltown	15-19	1	F	236
Campbelltown	15-19	1	M	279
Campbelltown	20-24		F	148
Campbelltown	20-24		M	168
Campbelltown	20-24	0	F	2437
Campbelltown	20-24	0	M	2560
Campbelltown	20-24	1	F	208
Campbelltown	20-24	1	M	202
Campbelltown	25-29		F	182
Campbelltown	25-29		M	157
Campbelltown	25-29	0	F	2743
Campbelltown	25-29	0	M	2627
Campbelltown	25-29	1	F	185
Campbelltown	25-29	1	M	142
Campbelltown	30-34		F	202
Campbelltown	30-34		M	171
Campbelltown	30-34	0	F	2896
Campbelltown	30-34	0	M	2662
Campbelltown	30-34	1	F	146
Campbelltown	30-34	1	M	108
Campbelltown	35-39		F	191
Campbelltown	35-39		M	207
Campbelltown	35-39	0	F	2855
Campbelltown	35-39	0	M	2746
Campbelltown	35-39	1	F	139
Campbelltown	35-39	1	M	80
Campbelltown	40-44		F	139
Campbelltown	40-44		M	158
Campbelltown	40-44	0	F	2414
Campbelltown	40-44	0	M	2466
Campbelltown	40-44	1	F	145
Campbelltown	40-44	1	M	91
Campbelltown	45-49		F	136
Campbelltown	45-49		M	162
Campbelltown	45-49	0	F	2325
Campbelltown	45-49	0	M	2214
Campbelltown	45-49	1	F	120
Campbelltown	45-49	1	M	76
Campbelltown	50-54		F	95
Campbelltown	50-54		M	117
Campbelltown	50-54	0	F	2146
Campbelltown	50-54	0	M	2013
Campbelltown	50-54	1	F	104
Campbelltown	50-54	1	M	85
Campbelltown	55-59		F	107
Campbelltown	55-59		M	112
Campbelltown	55-59	0	F	2308
Campbelltown	55-59	0	M	2074
Campbelltown	55-59	1	F	76
Campbelltown	55-59	1	M	62
Campbelltown	60-64		F	92
Campbelltown	60-64		M	86
Campbelltown	60-64	0	F	2219
Campbelltown	60-64	0	M	2048
Campbelltown	60-64	1	F	80
Campbelltown	60-64	1	M	47
Campbelltown	65+		F	401
Campbelltown	65+		M	292
Campbelltown	65+	0	F	6123
Campbelltown	65+	0	M	5261
Campbelltown	65+	1	F	126
Campbelltown	65+	1	M	73
Canterbury	0-4		F	114
Canterbury	0-4		M	125
Canterbury	0-4	0	F	2308
Canterbury	0-4	0	M	2533
Canterbury	0-4	1	F	28
Canterbury	0-4	1	M	29
Canterbury	5-9		F	125
Canterbury	5-9		M	142
Canterbury	5-9	0	F	2154
Canterbury	5-9	0	M	2403
Canterbury	5-9	1	F	39
Canterbury	5-9	1	M	25
Canterbury	10-14		F	97
Canterbury	10-14		M	123
Canterbury	10-14	0	F	2241
Canterbury	10-14	0	M	2435
Canterbury	10-14	1	F	48
Canterbury	10-14	1	M	34
Canterbury	15-19		F	97
Canterbury	15-19		M	103
Canterbury	15-19	0	F	2152
Canterbury	15-19	0	M	2371
Canterbury	15-19	1	F	22
Canterbury	15-19	1	M	38
Canterbury	20-24		F	205
Canterbury	20-24		M	209
Canterbury	20-24	0	F	2806
Canterbury	20-24	0	M	3111
Canterbury	20-24	1	F	38
Canterbury	20-24	1	M	32
Canterbury	25-29		F	231
Canterbury	25-29		M	261
Canterbury	25-29	0	F	3203
Canterbury	25-29	0	M	3586
Canterbury	25-29	1	F	38
Canterbury	25-29	1	M	40
Canterbury	30-34		F	224
Canterbury	30-34		M	254
Canterbury	30-34	0	F	3549
Canterbury	30-34	0	M	3647
Canterbury	30-34	1	F	21
Canterbury	30-34	1	M	18
Canterbury	35-39		F	201
Canterbury	35-39		M	229
Canterbury	35-39	0	F	3325
Canterbury	35-39	0	M	3483
Canterbury	35-39	1	F	21
Canterbury	35-39	1	M	18
Canterbury	40-44		F	178
Canterbury	40-44		M	175
Canterbury	40-44	0	F	3040
Canterbury	40-44	0	M	2949
Canterbury	40-44	1	F	23
Canterbury	40-44	1	M	15
Canterbury	45-49		F	171
Canterbury	45-49		M	154
Canterbury	45-49	0	F	3100
Canterbury	45-49	0	M	3001
Canterbury	45-49	1	F	26
Canterbury	45-49	1	M	22
Canterbury	50-54		F	141
Canterbury	50-54		M	148
Canterbury	50-54	0	F	3104
Canterbury	50-54	0	M	2984
Canterbury	50-54	1	F	23
Canterbury	50-54	1	M	23
Canterbury	55-59		F	143
Canterbury	55-59		M	117
Canterbury	55-59	0	F	2844
Canterbury	55-59	0	M	2805
Canterbury	55-59	1	F	22
Canterbury	55-59	1	M	9
Canterbury	60-64		F	106
Canterbury	60-64		M	123
Canterbury	60-64	0	F	2471
Canterbury	60-64	0	M	2350
Canterbury	60-64	1	F	13
Canterbury	60-64	1	M	17
Canterbury	65+		F	467
Canterbury	65+		M	397
Canterbury	65+	0	F	7752
Canterbury	65+	0	M	6573
Canterbury	65+	1	F	30
Canterbury	65+	1	M	22
Castle Hill	0-4		F	45
Castle Hill	0-4		M	49
Castle Hill	0-4	0	F	3044
Castle Hill	0-4	0	M	3177
Castle Hill	0-4	1	F	41
Castle Hill	0-4	1	M	25
Castle Hill	5-9		F	82
Castle Hill	5-9		M	94
Castle Hill	5-9	0	F	3878
Castle Hill	5-9	0	M	3974
Castle Hill	5-9	1	F	30
Castle Hill	5-9	1	M	43
Castle Hill	10-14		F	69
Castle Hill	10-14		M	92
Castle Hill	10-14	0	F	3882
Castle Hill	10-14	0	M	4303
Castle Hill	10-14	1	F	32
Castle Hill	10-14	1	M	39
Castle Hill	15-19		F	66
Castle Hill	15-19		M	87
Castle Hill	15-19	0	F	3591
Castle Hill	15-19	0	M	3719
Castle Hill	15-19	1	F	46
Castle Hill	15-19	1	M	46
Castle Hill	20-24		F	67
Castle Hill	20-24		M	71
Castle Hill	20-24	0	F	2919
Castle Hill	20-24	0	M	3190
Castle Hill	20-24	1	F	39
Castle Hill	20-24	1	M	40
Castle Hill	25-29		F	77
Castle Hill	25-29		M	60
Castle Hill	25-29	0	F	2309
Castle Hill	25-29	0	M	2400
Castle Hill	25-29	1	F	26
Castle Hill	25-29	1	M	21
Castle Hill	30-34		F	74
Castle Hill	30-34		M	50
Castle Hill	30-34	0	F	3199
Castle Hill	30-34	0	M	2584
Castle Hill	30-34	1	F	14
Castle Hill	30-34	1	M	29
Castle Hill	35-39		F	92
Castle Hill	35-39		M	71
Castle Hill	35-39	0	F	4391
Castle Hill	35-39	0	M	3859
Castle Hill	35-39	1	F	18
Castle Hill	35-39	1	M	21
Castle Hill	40-44		F	88
Castle Hill	40-44		M	73
Castle Hill	40-44	0	F	4324
Castle Hill	40-44	0	M	4111
Castle Hill	40-44	1	F	19
Castle Hill	40-44	1	M	29
Castle Hill	45-49		F	80
Castle Hill	45-49		M	71
Castle Hill	45-49	0	F	3961
Castle Hill	45-49	0	M	3874
Castle Hill	45-49	1	F	14
Castle Hill	45-49	1	M	22
Castle Hill	50-54		F	70
Castle Hill	50-54		M	69
Castle Hill	50-54	0	F	3526
Castle Hill	50-54	0	M	3238
Castle Hill	50-54	1	F	30
Castle Hill	50-54	1	M	13
Castle Hill	55-59		F	58
Castle Hill	55-59		M	47
Castle Hill	55-59	0	F	2844
Castle Hill	55-59	0	M	2749
Castle Hill	55-59	1	F	16
Castle Hill	55-59	1	M	18
Castle Hill	60-64		F	32
Castle Hill	60-64		M	41
Castle Hill	60-64	0	F	2544
Castle Hill	60-64	0	M	2392
Castle Hill	60-64	1	M	9
Castle Hill	65+		F	136
Castle Hill	65+		M	112
Castle Hill	65+	0	F	6951
Castle Hill	65+	0	M	6261
Castle Hill	65+	1	F	18
Castle Hill	65+	1	M	21
Cessnock	0-4		F	124
Cessnock	0-4		M	121
Cessnock	0-4	0	F	2265
Cessnock	0-4	0	M	2450
Cessnock	0-4	1	F	507
Cessnock	0-4	1	M	479
Cessnock	5-9		F	125
Cessnock	5-9		M	146
Cessnock	5-9	0	F	2408
Cessnock	5-9	0	M	2570
Cessnock	5-9	1	F	428
Cessnock	5-9	1	M	464
Cessnock	10-14		F	106
Cessnock	10-14		M	121
Cessnock	10-14	0	F	2364
Cessnock	10-14	0	M	2363
Cessnock	10-14	1	F	452
Cessnock	10-14	1	M	502
Cessnock	15-19		F	108
Cessnock	15-19		M	111
Cessnock	15-19	0	F	2074
Cessnock	15-19	0	M	2115
Cessnock	15-19	1	F	387
Cessnock	15-19	1	M	447
Cessnock	20-24		F	121
Cessnock	20-24		M	123
Cessnock	20-24	0	F	2137
Cessnock	20-24	0	M	2148
Cessnock	20-24	1	F	336
Cessnock	20-24	1	M	379
Cessnock	25-29		F	134
Cessnock	25-29		M	143
Cessnock	25-29	0	F	2650
Cessnock	25-29	0	M	2646
Cessnock	25-29	1	F	299
Cessnock	25-29	1	M	379
Cessnock	30-34		F	122
Cessnock	30-34		M	116
Cessnock	30-34	0	F	2827
Cessnock	30-34	0	M	2687
Cessnock	30-34	1	F	227
Cessnock	30-34	1	M	308
Cessnock	35-39		F	100
Cessnock	35-39		M	104
Cessnock	35-39	0	F	2695
Cessnock	35-39	0	M	2631
Cessnock	35-39	1	F	232
Cessnock	35-39	1	M	244
Cessnock	40-44		F	96
Cessnock	40-44		M	106
Cessnock	40-44	0	F	2327
Cessnock	40-44	0	M	2409
Cessnock	40-44	1	F	201
Cessnock	40-44	1	M	224
Cessnock	45-49		F	120
Cessnock	45-49		M	96
Cessnock	45-49	0	F	2380
Cessnock	45-49	0	M	2403
Cessnock	45-49	1	F	195
Cessnock	45-49	1	M	176
Cessnock	50-54		F	95
Cessnock	50-54		M	110
Cessnock	50-54	0	F	2390
Cessnock	50-54	0	M	2428
Cessnock	50-54	1	F	186
Cessnock	50-54	1	M	183
Cessnock	55-59		F	86
Cessnock	55-59		M	101
Cessnock	55-59	0	F	2277
Cessnock	55-59	0	M	2237
Cessnock	55-59	1	F	137
Cessnock	55-59	1	M	145
Cessnock	60-64		F	88
Cessnock	60-64		M	101
Cessnock	60-64	0	F	2429
Cessnock	60-64	0	M	2311
Cessnock	60-64	1	F	143
Cessnock	60-64	1	M	116
Cessnock	65+		F	312
Cessnock	65+		M	306
Cessnock	65+	0	F	7014
Cessnock	65+	0	M	6395
Cessnock	65+	1	F	219
Cessnock	65+	1	M	179
Charlestown	0-4		F	43
Charlestown	0-4		M	51
Charlestown	0-4	0	F	1848
Charlestown	0-4	0	M	2015
Charlestown	0-4	1	F	165
Charlestown	0-4	1	M	204
Charlestown	5-9		F	97
Charlestown	5-9		M	84
Charlestown	5-9	0	F	2157
Charlestown	5-9	0	M	2331
Charlestown	5-9	1	F	192
Charlestown	5-9	1	M	204
Charlestown	10-14		F	84
Charlestown	10-14		M	82
Charlestown	10-14	0	F	2180
Charlestown	10-14	0	M	2319
Charlestown	10-14	1	F	200
Charlestown	10-14	1	M	217
Charlestown	15-19		F	67
Charlestown	15-19		M	79
Charlestown	15-19	0	F	1895
Charlestown	15-19	0	M	2104
Charlestown	15-19	1	F	180
Charlestown	15-19	1	M	189
Charlestown	20-24		F	58
Charlestown	20-24		M	58
Charlestown	20-24	0	F	1878
Charlestown	20-24	0	M	2029
Charlestown	20-24	1	F	145
Charlestown	20-24	1	M	148
Charlestown	25-29		F	79
Charlestown	25-29		M	98
Charlestown	25-29	0	F	2039
Charlestown	25-29	0	M	1946
Charlestown	25-29	1	F	133
Charlestown	25-29	1	M	134
Charlestown	30-34		F	78
Charlestown	30-34		M	97
Charlestown	30-34	0	F	2226
Charlestown	30-34	0	M	2079
Charlestown	30-34	1	F	116
Charlestown	30-34	1	M	94
Charlestown	35-39		F	87
Charlestown	35-39		M	73
Charlestown	35-39	0	F	2411
Charlestown	35-39	0	M	2233
Charlestown	35-39	1	F	134
Charlestown	35-39	1	M	95
Charlestown	40-44		F	64
Charlestown	40-44		M	77
Charlestown	40-44	0	F	2375
Charlestown	40-44	0	M	2215
Charlestown	40-44	1	F	86
Charlestown	40-44	1	M	75
Charlestown	45-49		F	81
Charlestown	45-49		M	91
Charlestown	45-49	0	F	2418
Charlestown	45-49	0	M	2254
Charlestown	45-49	1	F	91
Charlestown	45-49	1	M	71
Charlestown	50-54		F	42
Charlestown	50-54		M	78
Charlestown	50-54	0	F	2330
Charlestown	50-54	0	M	2266
Charlestown	50-54	1	F	76
Charlestown	50-54	1	M	89
Charlestown	55-59		F	65
Charlestown	55-59		M	58
Charlestown	55-59	0	F	2207
Charlestown	55-59	0	M	2052
Charlestown	55-59	1	F	67
Charlestown	55-59	1	M	54
Charlestown	60-64		F	60
Charlestown	60-64		M	66
Charlestown	60-64	0	F	2215
Charlestown	60-64	0	M	2027
Charlestown	60-64	1	F	52
Charlestown	60-64	1	M	52
Charlestown	65+		F	304
Charlestown	65+		M	217
Charlestown	65+	0	F	7874
Charlestown	65+	0	M	6207
Charlestown	65+	1	F	107
Charlestown	65+	1	M	87
Clarence	0-4		F	126
Clarence	0-4		M	157
Clarence	0-4	0	F	1417
Clarence	0-4	0	M	1403
Clarence	0-4	1	F	325
Clarence	0-4	1	M	337
Clarence	5-9		F	214
Clarence	5-9		M	189
Clarence	5-9	0	F	1605
Clarence	5-9	0	M	1726
Clarence	5-9	1	F	314
Clarence	5-9	1	M	341
Clarence	10-14		F	177
Clarence	10-14		M	231
Clarence	10-14	0	F	1814
Clarence	10-14	0	M	1873
Clarence	10-14	1	F	347
Clarence	10-14	1	M	381
Clarence	15-19		F	159
Clarence	15-19		M	175
Clarence	15-19	0	F	1497
Clarence	15-19	0	M	1698
Clarence	15-19	1	F	257
Clarence	15-19	1	M	311
Clarence	20-24		F	140
Clarence	20-24		M	159
Clarence	20-24	0	F	1336
Clarence	20-24	0	M	1409
Clarence	20-24	1	F	261
Clarence	20-24	1	M	280
Clarence	25-29		F	137
Clarence	25-29		M	124
Clarence	25-29	0	F	1398
Clarence	25-29	0	M	1447
Clarence	25-29	1	F	222
Clarence	25-29	1	M	247
Clarence	30-34		F	157
Clarence	30-34		M	147
Clarence	30-34	0	F	1655
Clarence	30-34	0	M	1574
Clarence	30-34	1	F	185
Clarence	30-34	1	M	217
Clarence	35-39		F	150
Clarence	35-39		M	161
Clarence	35-39	0	F	1590
Clarence	35-39	0	M	1575
Clarence	35-39	1	F	158
Clarence	35-39	1	M	193
Clarence	40-44		F	171
Clarence	40-44		M	176
Clarence	40-44	0	F	1696
Clarence	40-44	0	M	1586
Clarence	40-44	1	F	146
Clarence	40-44	1	M	136
Clarence	45-49		F	168
Clarence	45-49		M	206
Clarence	45-49	0	F	1942
Clarence	45-49	0	M	1892
Clarence	45-49	1	F	174
Clarence	45-49	1	M	145
Clarence	50-54		F	148
Clarence	50-54		M	160
Clarence	50-54	0	F	2176
Clarence	50-54	0	M	2006
Clarence	50-54	1	F	164
Clarence	50-54	1	M	155
Clarence	55-59		F	164
Clarence	55-59		M	217
Clarence	55-59	0	F	2545
Clarence	55-59	0	M	2395
Clarence	55-59	1	F	134
Clarence	55-59	1	M	142
Clarence	60-64		F	152
Clarence	60-64		M	208
Clarence	60-64	0	F	2831
Clarence	60-64	0	M	2706
Clarence	60-64	1	F	117
Clarence	60-64	1	M	118
Clarence	65+		F	557
Clarence	65+		M	559
Clarence	65+	0	F	9845
Clarence	65+	0	M	9339
Clarence	65+	1	F	247
Clarence	65+	1	M	198
Coffs Harbour	0-4		F	107
Coffs Harbour	0-4		M	100
Coffs Harbour	0-4	0	F	1685
Coffs Harbour	0-4	0	M	1697
Coffs Harbour	0-4	1	F	231
Coffs Harbour	0-4	1	M	245
Coffs Harbour	5-9		F	99
Coffs Harbour	5-9		M	140
Coffs Harbour	5-9	0	F	1912
Coffs Harbour	5-9	0	M	2063
Coffs Harbour	5-9	1	F	268
Coffs Harbour	5-9	1	M	256
Coffs Harbour	10-14		F	157
Coffs Harbour	10-14		M	127
Coffs Harbour	10-14	0	F	2177
Coffs Harbour	10-14	0	M	2158
Coffs Harbour	10-14	1	F	260
Coffs Harbour	10-14	1	M	295
Coffs Harbour	15-19		F	128
Coffs Harbour	15-19		M	122
Coffs Harbour	15-19	0	F	1884
Coffs Harbour	15-19	0	M	1926
Coffs Harbour	15-19	1	F	228
Coffs Harbour	15-19	1	M	222
Coffs Harbour	20-24		F	87
Coffs Harbour	20-24		M	107
Coffs Harbour	20-24	0	F	1497
Coffs Harbour	20-24	0	M	1555
Coffs Harbour	20-24	1	F	177
Coffs Harbour	20-24	1	M	176
Coffs Harbour	25-29		F	159
Coffs Harbour	25-29		M	149
Coffs Harbour	25-29	0	F	1858
Coffs Harbour	25-29	0	M	1789
Coffs Harbour	25-29	1	F	160
Coffs Harbour	25-29	1	M	139
Coffs Harbour	30-34		F	131
Coffs Harbour	30-34		M	155
Coffs Harbour	30-34	0	F	2068
Coffs Harbour	30-34	0	M	1899
Coffs Harbour	30-34	1	F	143
Coffs Harbour	30-34	1	M	135
Coffs Harbour	35-39		F	133
Coffs Harbour	35-39		M	131
Coffs Harbour	35-39	0	F	2209
Coffs Harbour	35-39	0	M	2011
Coffs Harbour	35-39	1	F	135
Coffs Harbour	35-39	1	M	125
Coffs Harbour	40-44		F	123
Coffs Harbour	40-44		M	151
Coffs Harbour	40-44	0	F	2124
Coffs Harbour	40-44	0	M	1894
Coffs Harbour	40-44	1	F	146
Coffs Harbour	40-44	1	M	98
Coffs Harbour	45-49		F	118
Coffs Harbour	45-49		M	137
Coffs Harbour	45-49	0	F	2312
Coffs Harbour	45-49	0	M	2097
Coffs Harbour	45-49	1	F	116
Coffs Harbour	45-49	1	M	105
Coffs Harbour	50-54		F	118
Coffs Harbour	50-54		M	127
Coffs Harbour	50-54	0	F	2343
Coffs Harbour	50-54	0	M	2113
Coffs Harbour	50-54	1	F	131
Coffs Harbour	50-54	1	M	100
Coffs Harbour	55-59		F	123
Coffs Harbour	55-59		M	118
Coffs Harbour	55-59	0	F	2464
Coffs Harbour	55-59	0	M	2177
Coffs Harbour	55-59	1	F	102
Coffs Harbour	55-59	1	M	76
Coffs Harbour	60-64		F	112
Coffs Harbour	60-64		M	137
Coffs Harbour	60-64	0	F	2685
Coffs Harbour	60-64	0	M	2395
Coffs Harbour	60-64	1	F	93
Coffs Harbour	60-64	1	M	102
Coffs Harbour	65+		F	650
Coffs Harbour	65+		M	476
Coffs Harbour	65+	0	F	8933
Coffs Harbour	65+	0	M	7876
Coffs Harbour	65+	1	F	168
Coffs Harbour	65+	1	M	123
Coogee	0-4		F	87
Coogee	0-4		M	94
Coogee	0-4	0	F	2081
Coogee	0-4	0	M	2200
Coogee	0-4	1	F	13
Coogee	0-4	1	M	10
Coogee	5-9		F	89
Coogee	5-9		M	81
Coogee	5-9	0	F	1990
Coogee	5-9	0	M	2077
Coogee	5-9	1	F	23
Coogee	5-9	1	M	27
Coogee	10-14		F	60
Coogee	10-14		M	64
Coogee	10-14	0	F	1962
Coogee	10-14	0	M	2035
Coogee	10-14	1	F	27
Coogee	10-14	1	M	29
Coogee	15-19		F	65
Coogee	15-19		M	66
Coogee	15-19	0	F	1616
Coogee	15-19	0	M	1621
Coogee	15-19	1	F	23
Coogee	15-19	1	M	26
Coogee	20-24		F	100
Coogee	20-24		M	99
Coogee	20-24	0	F	2195
Coogee	20-24	0	M	1823
Coogee	20-24	1	F	27
Coogee	20-24	1	M	29
Coogee	25-29		F	272
Coogee	25-29		M	247
Coogee	25-29	0	F	4570
Coogee	25-29	0	M	3623
Coogee	25-29	1	F	40
Coogee	25-29	1	M	42
Coogee	30-34		F	244
Coogee	30-34		M	248
Coogee	30-34	0	F	4665
Coogee	30-34	0	M	4084
Coogee	30-34	1	F	30
Coogee	30-34	1	M	23
Coogee	35-39		F	177
Coogee	35-39		M	176
Coogee	35-39	0	F	3617
Coogee	35-39	0	M	3375
Coogee	35-39	1	F	17
Coogee	35-39	1	M	16
Coogee	40-44		F	136
Coogee	40-44		M	152
Coogee	40-44	0	F	3032
Coogee	40-44	0	M	2808
Coogee	40-44	1	F	12
Coogee	40-44	1	M	16
Coogee	45-49		F	108
Coogee	45-49		M	107
Coogee	45-49	0	F	2811
Coogee	45-49	0	M	2538
Coogee	45-49	1	F	12
Coogee	45-49	1	M	25
Coogee	50-54		F	91
Coogee	50-54		M	115
Coogee	50-54	0	F	2573
Coogee	50-54	0	M	2401
Coogee	50-54	1	F	21
Coogee	50-54	1	M	16
Coogee	55-59		F	77
Coogee	55-59		M	98
Coogee	55-59	0	F	2133
Coogee	55-59	0	M	2013
Coogee	55-59	1	F	18
Coogee	55-59	1	M	9
Coogee	60-64		F	71
Coogee	60-64		M	63
Coogee	60-64	0	F	1829
Coogee	60-64	0	M	1699
Coogee	60-64	1	F	17
Coogee	60-64	1	M	16
Coogee	65+		F	545
Coogee	65+		M	335
Coogee	65+	0	F	5811
Coogee	65+	0	M	4800
Coogee	65+	1	F	28
Coogee	65+	1	M	13
Cootamundra	0-4		F	126
Cootamundra	0-4		M	126
Cootamundra	0-4	0	F	1539
Cootamundra	0-4	0	M	1685
Cootamundra	0-4	1	F	256
Cootamundra	0-4	1	M	262
Cootamundra	5-9		F	174
Cootamundra	5-9		M	156
Cootamundra	5-9	0	F	1745
Cootamundra	5-9	0	M	1784
Cootamundra	5-9	1	F	257
Cootamundra	5-9	1	M	303
Cootamundra	10-14		F	184
Cootamundra	10-14		M	191
Cootamundra	10-14	0	F	1848
Cootamundra	10-14	0	M	1947
Cootamundra	10-14	1	F	292
Cootamundra	10-14	1	M	280
Cootamundra	15-19		F	148
Cootamundra	15-19		M	151
Cootamundra	15-19	0	F	1611
Cootamundra	15-19	0	M	1747
Cootamundra	15-19	1	F	240
Cootamundra	15-19	1	M	254
Cootamundra	20-24		F	126
Cootamundra	20-24		M	139
Cootamundra	20-24	0	F	1313
Cootamundra	20-24	0	M	1401
Cootamundra	20-24	1	F	160
