SED_NAME21	Age	Sex	persons
Pumicestone	5-14	F	2706
Pumicestone	5-14	M	2785
Pumicestone	15-19	F	1204
Pumicestone	15-19	M	1332
Pumicestone	20-24	F	989
Pumicestone	20-24	M	1071
Pumicestone	25-34	F	2406
Pumicestone	25-34	M	2095
Pumicestone	35-44	F	2558
Pumicestone	35-44	M	2382
Pumicestone	45-54	F	3092
Pumicestone	45-54	M	2810
Pumicestone	55-64	F	4099
Pumicestone	55-64	M	3487
Pumicestone	65-74	F	5077
Pumicestone	65-74	M	4669
Pumicestone	75-84	F	2927
Pumicestone	75-84	M	2882
Pumicestone	85+	F	818
Pumicestone	85+	M	654
Redcliffe	0-4	F	1060
Redcliffe	0-4	M	1137
Redcliffe	5-14	F	2699
Redcliffe	5-14	M	2847
Redcliffe	15-19	F	1350
Redcliffe	15-19	M	1463
Redcliffe	20-24	F	1087
Redcliffe	20-24	M	1250
Redcliffe	25-34	F	2305
Redcliffe	25-34	M	2231
Redcliffe	35-44	F	3196
Redcliffe	35-44	M	2953
Redcliffe	45-54	F	4111
Redcliffe	45-54	M	3690
Redcliffe	55-64	F	4274
Redcliffe	55-64	M	3704
Redcliffe	65-74	F	4166
Redcliffe	65-74	M	3585
Redcliffe	75-84	F	2354
Redcliffe	75-84	M	1992
Redcliffe	85+	F	999
Redcliffe	85+	M	624
Redlands	0-4	F	1358
Redlands	0-4	M	1432
Redlands	5-14	F	3194
Redlands	5-14	M	3372
Redlands	15-19	F	1585
Redlands	15-19	M	1723
Redlands	20-24	F	1291
Redlands	20-24	M	1462
Redlands	25-34	F	2782
Redlands	25-34	M	2567
Redlands	35-44	F	3232
Redlands	35-44	M	2941
Redlands	45-54	F	3809
Redlands	45-54	M	3366
Redlands	55-64	F	3916
Redlands	55-64	M	3710
Redlands	65-74	F	3618
Redlands	65-74	M	3346
Redlands	75-84	F	2021
Redlands	75-84	M	1930
Redlands	85+	F	789
Redlands	85+	M	566
Rockhampton	0-4	F	1603
Rockhampton	0-4	M	1798
Rockhampton	5-14	F	3817
Rockhampton	5-14	M	3869
Rockhampton	15-19	F	1714
Rockhampton	15-19	M	1918
Rockhampton	20-24	F	1841
Rockhampton	20-24	M	1761
Rockhampton	25-34	F	3822
Rockhampton	25-34	M	3748
Rockhampton	35-44	F	3400
Rockhampton	35-44	M	3363
Rockhampton	45-54	F	3184
Rockhampton	45-54	M	3037
Rockhampton	55-64	F	3082
Rockhampton	55-64	M	3003
Rockhampton	65-74	F	2350
Rockhampton	65-74	M	2326
Rockhampton	75-84	F	1675
Rockhampton	75-84	M	1234
Rockhampton	85+	F	884
Rockhampton	85+	M	507
Sandgate	0-4	F	1611
Sandgate	0-4	M	1714
Sandgate	5-14	F	3390
Sandgate	5-14	M	3733
Sandgate	15-19	F	1485
Sandgate	15-19	M	1593
Sandgate	20-24	F	1295
Sandgate	20-24	M	1437
Sandgate	25-34	F	3496
Sandgate	25-34	M	3213
Sandgate	35-44	F	4209
Sandgate	35-44	M	3895
Sandgate	45-54	F	3901
Sandgate	45-54	M	3633
Sandgate	55-64	F	3367
Sandgate	55-64	M	2992
Sandgate	65-74	F	2728
Sandgate	65-74	M	2404
Sandgate	75-84	F	1772
Sandgate	75-84	M	1341
Sandgate	85+	F	839
Sandgate	85+	M	446
Scenic Rim	0-4	F	1370
Scenic Rim	0-4	M	1411
Scenic Rim	5-14	F	3561
Scenic Rim	5-14	M	3716
Scenic Rim	15-19	F	1689
Scenic Rim	15-19	M	1757
Scenic Rim	20-24	F	1128
Scenic Rim	20-24	M	1189
Scenic Rim	25-34	F	2630
Scenic Rim	25-34	M	2485
Scenic Rim	35-44	F	3367
Scenic Rim	35-44	M	3164
Scenic Rim	45-54	F	4068
Scenic Rim	45-54	M	3891
Scenic Rim	55-64	F	4015
Scenic Rim	55-64	M	3886
Scenic Rim	65-74	F	3366
Scenic Rim	65-74	M	3419
Scenic Rim	75-84	F	1702
Scenic Rim	75-84	M	1742
Scenic Rim	85+	F	615
Scenic Rim	85+	M	455
South Brisbane	0-4	F	971
South Brisbane	0-4	M	994
South Brisbane	5-14	F	2198
South Brisbane	5-14	M	2216
South Brisbane	15-19	F	1774
South Brisbane	15-19	M	1803
South Brisbane	20-24	F	4716
South Brisbane	20-24	M	4023
South Brisbane	25-34	F	8671
South Brisbane	25-34	M	8783
South Brisbane	35-44	F	4840
South Brisbane	35-44	M	4940
South Brisbane	45-54	F	3730
South Brisbane	45-54	M	3736
South Brisbane	55-64	F	2698
South Brisbane	55-64	M	2830
South Brisbane	65-74	F	1844
South Brisbane	65-74	M	1853
South Brisbane	75-84	F	938
South Brisbane	75-84	M	925
South Brisbane	85+	F	440
South Brisbane	85+	M	297
Southern Downs	0-4	F	1214
Southern Downs	0-4	M	1313
Southern Downs	5-14	F	3122
Southern Downs	5-14	M	3261
Southern Downs	15-19	F	1384
Southern Downs	15-19	M	1411
Southern Downs	20-24	F	1059
Southern Downs	20-24	M	1201
Southern Downs	25-34	F	2550
Southern Downs	25-34	M	2486
Southern Downs	35-44	F	2674
Southern Downs	35-44	M	2372
Southern Downs	45-54	F	3218
Southern Downs	45-54	M	2975
Southern Downs	55-64	F	3709
Southern Downs	55-64	M	3599
Southern Downs	65-74	F	3439
Southern Downs	65-74	M	3536
Southern Downs	75-84	F	2017
Southern Downs	75-84	M	1963
Southern Downs	85+	F	760
Southern Downs	85+	M	560
Southport	0-4	F	1169
Southport	0-4	M	1233
Southport	5-14	F	2759
Southport	5-14	M	3086
Southport	15-19	F	1712
Southport	15-19	M	1797
Southport	20-24	F	2231
Southport	20-24	M	2174
Southport	25-34	F	4214
Southport	25-34	M	4189
Southport	35-44	F	3730
Southport	35-44	M	3431
Southport	45-54	F	3821
Southport	45-54	M	3519
Southport	55-64	F	3438
Southport	55-64	M	3008
Southport	65-74	F	3095
Southport	65-74	M	2679
Southport	75-84	F	2154
Southport	75-84	M	1851
Southport	85+	F	1091
Southport	85+	M	633
Springwood	0-4	F	1651
Springwood	0-4	M	1701
Springwood	5-14	F	3641
Springwood	5-14	M	3950
Springwood	15-19	F	1655
Springwood	15-19	M	1784
Springwood	20-24	F	1307
Springwood	20-24	M	1437
Springwood	25-34	F	3312
Springwood	25-34	M	3193
Springwood	35-44	F	4293
Springwood	35-44	M	3974
Springwood	45-54	F	3669
Springwood	45-54	M	3580
Springwood	55-64	F	3124
Springwood	55-64	M	2808
Springwood	65-74	F	2675
Springwood	65-74	M	2396
Springwood	75-84	F	1120
Springwood	75-84	M	1172
Springwood	85+	F	394
Springwood	85+	M	243
Stafford	0-4	F	1559
Stafford	0-4	M	1705
Stafford	5-14	F	3189
Stafford	5-14	M	3354
Stafford	15-19	F	1577
Stafford	15-19	M	1592
Stafford	20-24	F	2283
Stafford	20-24	M	2096
Stafford	25-34	F	5155
Stafford	25-34	M	4943
Stafford	35-44	F	4378
Stafford	35-44	M	4319
Stafford	45-54	F	3814
Stafford	45-54	M	3691
Stafford	55-64	F	2847
Stafford	55-64	M	2644
Stafford	65-74	F	2023
Stafford	65-74	M	1771
Stafford	75-84	F	1455
Stafford	75-84	M	1047
Stafford	85+	F	907
Stafford	85+	M	482
Stretton	0-4	F	1764
Stretton	0-4	M	1935
Stretton	5-14	F	4216
Stretton	5-14	M	4209
Stretton	15-19	F	1776
Stretton	15-19	M	1740
Stretton	20-24	F	1877
Stretton	20-24	M	2108
Stretton	25-34	F	4413
Stretton	25-34	M	4533
Stretton	35-44	F	4833
Stretton	35-44	M	4634
Stretton	45-54	F	3598
Stretton	45-54	M	3309
Stretton	55-64	F	3392
Stretton	55-64	M	3011
Stretton	65-74	F	2644
Stretton	65-74	M	2454
Stretton	75-84	F	1234
Stretton	75-84	M	1215
Stretton	85+	F	574
Stretton	85+	M	331
Surfers Paradise	0-4	F	867
Surfers Paradise	0-4	M	933
Surfers Paradise	5-14	F	1992
Surfers Paradise	5-14	M	2094
Surfers Paradise	15-19	F	1157
Surfers Paradise	15-19	M	1161
Surfers Paradise	20-24	F	1971
Surfers Paradise	20-24	M	1767
Surfers Paradise	25-34	F	4551
Surfers Paradise	25-34	M	4638
Surfers Paradise	35-44	F	3374
Surfers Paradise	35-44	M	3534
Surfers Paradise	45-54	F	3710
Surfers Paradise	45-54	M	3658
Surfers Paradise	55-64	F	3948
Surfers Paradise	55-64	M	3863
Surfers Paradise	65-74	F	3569
Surfers Paradise	65-74	M	3614
Surfers Paradise	75-84	F	2160
Surfers Paradise	75-84	M	2069
Surfers Paradise	85+	F	683
Surfers Paradise	85+	M	582
Theodore	0-4	F	1889
Theodore	0-4	M	2016
Theodore	5-14	F	4481
Theodore	5-14	M	4839
Theodore	15-19	F	2027
Theodore	15-19	M	2162
Theodore	20-24	F	1747
Theodore	20-24	M	1816
Theodore	25-34	F	3921
Theodore	25-34	M	3541
Theodore	35-44	F	4761
Theodore	35-44	M	4290
Theodore	45-54	F	4442
Theodore	45-54	M	4104
Theodore	55-64	F	3176
Theodore	55-64	M	2941
Theodore	65-74	F	2289
Theodore	65-74	M	2047
Theodore	75-84	F	1186
Theodore	75-84	M	1043
Theodore	85+	F	440
Theodore	85+	M	270
Thuringowa	0-4	F	1564
Thuringowa	0-4	M	1676
Thuringowa	5-14	F	3765
Thuringowa	5-14	M	3989
Thuringowa	15-19	F	1853
Thuringowa	15-19	M	1910
Thuringowa	20-24	F	1743
Thuringowa	20-24	M	1885
Thuringowa	25-34	F	3542
Thuringowa	25-34	M	3360
Thuringowa	35-44	F	3495
Thuringowa	35-44	M	3074
Thuringowa	45-54	F	3527
Thuringowa	45-54	M	3216
Thuringowa	55-64	F	3069
Thuringowa	55-64	M	2709
Thuringowa	65-74	F	2433
Thuringowa	65-74	M	2086
Thuringowa	75-84	F	1305
Thuringowa	75-84	M	1111
Thuringowa	85+	F	459
Thuringowa	85+	M	241
Toohey	0-4	F	1535
Toohey	0-4	M	1609
Toohey	5-14	F	3037
Toohey	5-14	M	3146
Toohey	15-19	F	1435
Toohey	15-19	M	1513
Toohey	20-24	F	2302
Toohey	20-24	M	2616
Toohey	25-34	F	5224
Toohey	25-34	M	5815
Toohey	35-44	F	4310
Toohey	35-44	M	4447
Toohey	45-54	F	3312
Toohey	45-54	M	3272
Toohey	55-64	F	2840
Toohey	55-64	M	2738
Toohey	65-74	F	2371
Toohey	65-74	M	2176
Toohey	75-84	F	1432
Toohey	75-84	M	1271
Toohey	85+	F	697
Toohey	85+	M	384
Toowoomba North	0-4	F	1511
Toowoomba North	0-4	M	1558
Toowoomba North	5-14	F	3562
Toowoomba North	5-14	M	3737
Toowoomba North	15-19	F	1924
Toowoomba North	15-19	M	1960
Toowoomba North	20-24	F	1612
Toowoomba North	20-24	M	1689
Toowoomba North	25-34	F	3448
Toowoomba North	25-34	M	3267
Toowoomba North	35-44	F	3303
Toowoomba North	35-44	M	2980
Toowoomba North	45-54	F	3461
Toowoomba North	45-54	M	3189
Toowoomba North	55-64	F	3410
Toowoomba North	55-64	M	3121
Toowoomba North	65-74	F	3136
Toowoomba North	65-74	M	2758
Toowoomba North	75-84	F	2070
Toowoomba North	75-84	M	1683
Toowoomba North	85+	F	854
Toowoomba North	85+	M	484
Toowoomba South	0-4	F	1683
Toowoomba South	0-4	M	1755
Toowoomba South	5-14	F	3647
Toowoomba South	5-14	M	3807
Toowoomba South	15-19	F	1715
Toowoomba South	15-19	M	1814
Toowoomba South	20-24	F	2111
Toowoomba South	20-24	M	1952
Toowoomba South	25-34	F	4250
Toowoomba South	25-34	M	4007
Toowoomba South	35-44	F	3661
Toowoomba South	35-44	M	3318
Toowoomba South	45-54	F	3381
Toowoomba South	45-54	M	2879
Toowoomba South	55-64	F	3167
Toowoomba South	55-64	M	2605
Toowoomba South	65-74	F	3182
Toowoomba South	65-74	M	2427
Toowoomba South	75-84	F	2356
Toowoomba South	75-84	M	1672
Toowoomba South	85+	F	1287
Toowoomba South	85+	M	728
Townsville	0-4	F	1206
Townsville	0-4	M	1374
Townsville	5-14	F	2897
Townsville	5-14	M	2870
Townsville	15-19	F	1491
Townsville	15-19	M	1321
Townsville	20-24	F	1877
Townsville	20-24	M	1776
Townsville	25-34	F	3823
Townsville	25-34	M	3850
Townsville	35-44	F	3357
Townsville	35-44	M	3192
Townsville	45-54	F	3450
Townsville	45-54	M	3332
Townsville	55-64	F	3327
Townsville	55-64	M	3416
Townsville	65-74	F	2365
Townsville	65-74	M	2523
Townsville	75-84	F	1160
Townsville	75-84	M	1042
Townsville	85+	F	435
Townsville	85+	M	292
Traeger	0-4	F	1417
Traeger	0-4	M	1597
Traeger	5-14	F	3095
Traeger	5-14	M	3239
Traeger	15-19	F	1338
Traeger	15-19	M	1491
Traeger	20-24	F	1413
Traeger	20-24	M	1473
Traeger	25-34	F	3221
Traeger	25-34	M	3295
Traeger	35-44	F	2822
Traeger	35-44	M	2738
Traeger	45-54	F	2595
Traeger	45-54	M	2745
Traeger	55-64	F	2381
Traeger	55-64	M	2697
Traeger	65-74	F	1569
Traeger	65-74	M	1807
Traeger	75-84	F	794
Traeger	75-84	M	930
Traeger	85+	F	276
Traeger	85+	M	198
Warrego	0-4	F	1350
Warrego	0-4	M	1448
Warrego	5-14	F	3040
Warrego	5-14	M	3092
Warrego	15-19	F	1158
Warrego	15-19	M	1340
Warrego	20-24	F	1260
Warrego	20-24	M	1259
Warrego	25-34	F	2709
Warrego	25-34	M	2620
Warrego	35-44	F	2636
Warrego	35-44	M	2369
Warrego	45-54	F	2850
Warrego	45-54	M	2770
Warrego	55-64	F	2818
Warrego	55-64	M	2981
Warrego	65-74	F	1968
Warrego	65-74	M	2300
Warrego	75-84	F	1127
Warrego	75-84	M	1072
Warrego	85+	F	499
Warrego	85+	M	298
Waterford	0-4	F	2224
Waterford	0-4	M	2195
Waterford	5-14	F	4352
Waterford	5-14	M	4524
Waterford	15-19	F	1849
Waterford	15-19	M	1984
Waterford	20-24	F	2125
Waterford	20-24	M	2106
Waterford	25-34	F	4807
Waterford	25-34	M	4731
Waterford	35-44	F	4231
Waterford	35-44	M	4020
Waterford	45-54	F	3533
Waterford	45-54	M	3383
Waterford	55-64	F	3051
Waterford	55-64	M	2766
Waterford	65-74	F	2723
Waterford	65-74	M	2308
Waterford	75-84	F	1643
Waterford	75-84	M	1365
Waterford	85+	F	701
Waterford	85+	M	404
Whitsunday	0-4	F	1528
Whitsunday	0-4	M	1645
Whitsunday	5-14	F	3587
Whitsunday	5-14	M	3907
Whitsunday	15-19	F	1586
Whitsunday	15-19	M	1702
Whitsunday	20-24	F	1593
Whitsunday	20-24	M	1468
Whitsunday	25-34	F	3959
Whitsunday	25-34	M	3635
Whitsunday	35-44	F	3772
Whitsunday	35-44	M	3776
Whitsunday	45-54	F	3757
Whitsunday	45-54	M	3867
Whitsunday	55-64	F	3477
Whitsunday	55-64	M	3780
Whitsunday	65-74	F	2230
Whitsunday	65-74	M	2557
Whitsunday	75-84	F	911
Whitsunday	75-84	M	1092
Whitsunday	85+	F	264
Whitsunday	85+	M	216
Woodridge	0-4	F	2801
Woodridge	0-4	M	2923
Woodridge	5-14	F	5934
Woodridge	5-14	M	6252
Woodridge	15-19	F	2625
Woodridge	15-19	M	2890
Woodridge	20-24	F	2558
Woodridge	20-24	M	2664
Woodridge	25-34	F	5370
Woodridge	25-34	M	5105
Woodridge	35-44	F	4909
Woodridge	35-44	M	4703
Woodridge	45-54	F	4216
Woodridge	45-54	M	4035
Woodridge	55-64	F	3448
Woodridge	55-64	M	3367
Woodridge	65-74	F	2435
Woodridge	65-74	M	2264
Woodridge	75-84	F	1086
Woodridge	75-84	M	1017
Woodridge	85+	F	350
Woodridge	85+	M	218
No usual address (Qld)	0-4	F	229
No usual address (Qld)	0-4	M	277
No usual address (Qld)	5-14	F	457
No usual address (Qld)	5-14	M	478
No usual address (Qld)	15-19	F	291
No usual address (Qld)	15-19	M	272
No usual address (Qld)	20-24	F	493
No usual address (Qld)	20-24	M	444
No usual address (Qld)	25-34	F	1345
No usual address (Qld)	25-34	M	1301
No usual address (Qld)	35-44	F	885
No usual address (Qld)	35-44	M	1194
No usual address (Qld)	45-54	F	887
No usual address (Qld)	45-54	M	1042
No usual address (Qld)	55-64	F	1170
No usual address (Qld)	55-64	M	1297
No usual address (Qld)	65-74	F	870
No usual address (Qld)	65-74	M	1253
No usual address (Qld)	75-84	F	160
No usual address (Qld)	75-84	M	283
No usual address (Qld)	85+	F	25
No usual address (Qld)	85+	M	23
Migratory - Offshore - Shipping (Qld)	20-24	F	9
Migratory - Offshore - Shipping (Qld)	20-24	M	4
Migratory - Offshore - Shipping (Qld)	25-34	F	13
Migratory - Offshore - Shipping (Qld)	25-34	M	37
Migratory - Offshore - Shipping (Qld)	35-44	F	7
Migratory - Offshore - Shipping (Qld)	35-44	M	55
Migratory - Offshore - Shipping (Qld)	45-54	M	42
Migratory - Offshore - Shipping (Qld)	55-64	F	4
Migratory - Offshore - Shipping (Qld)	55-64	M	3
Migratory - Offshore - Shipping (Qld)	65-74	M	3
Adelaide	0-4	F	670
Adelaide	0-4	M	712
Adelaide	5-14	F	1567
Adelaide	5-14	M	1642
Adelaide	15-19	F	1379
Adelaide	15-19	M	1091
Adelaide	20-24	F	2982
Adelaide	20-24	M	2941
Adelaide	25-34	F	4277
Adelaide	25-34	M	4632
Adelaide	35-44	F	2732
Adelaide	35-44	M	2985
Adelaide	45-54	F	2246
Adelaide	45-54	M	2511
Adelaide	55-64	F	2388
Adelaide	55-64	M	2384
Adelaide	65-74	F	2179
Adelaide	65-74	M	2056
Adelaide	75-84	F	1214
Adelaide	75-84	M	1017
Adelaide	85+	F	676
Adelaide	85+	M	352
Badcoe	0-4	F	1003
Badcoe	0-4	M	1110
Badcoe	5-14	F	1883
Badcoe	5-14	M	1925
Badcoe	15-19	F	906
Badcoe	15-19	M	928
Badcoe	20-24	F	1725
Badcoe	20-24	M	1643
Badcoe	25-34	F	3922
Badcoe	25-34	M	3979
Badcoe	35-44	F	2875
Badcoe	35-44	M	2932
Badcoe	45-54	F	2257
Badcoe	45-54	M	2291
Badcoe	55-64	F	2214
Badcoe	55-64	M	2081
Badcoe	65-74	F	1881
Badcoe	65-74	M	1550
Badcoe	75-84	F	1236
Badcoe	75-84	M	857
Badcoe	85+	F	880
Badcoe	85+	M	470
Black	0-4	F	924
Black	0-4	M	959
Black	5-14	F	2168
Black	5-14	M	2211
Black	15-19	F	932
Black	15-19	M	1080
Black	20-24	F	921
Black	20-24	M	972
Black	25-34	F	1989
Black	25-34	M	1853
Black	35-44	F	2543
Black	35-44	M	2375
Black	45-54	F	2463
Black	45-54	M	2337
Black	55-64	F	2654
Black	55-64	M	2436
Black	65-74	F	2191
Black	65-74	M	2063
Black	75-84	F	942
Black	75-84	M	867
Black	85+	F	367
Black	85+	M	277
Bragg	0-4	F	708
Bragg	0-4	M	816
Bragg	5-14	F	2515
Bragg	5-14	M	2500
Bragg	15-19	F	1332
Bragg	15-19	M	1331
Bragg	20-24	F	1002
Bragg	20-24	M	1039
Bragg	25-34	F	1611
Bragg	25-34	M	1559
Bragg	35-44	F	2481
Bragg	35-44	M	2162
Bragg	45-54	F	2689
Bragg	45-54	M	2508
Bragg	55-64	F	2452
Bragg	55-64	M	2179
Bragg	65-74	F	2451
Bragg	65-74	M	2123
Bragg	75-84	F	1662
Bragg	75-84	M	1409
Bragg	85+	F	851
Bragg	85+	M	482
Chaffey	0-4	F	833
Chaffey	0-4	M	884
Chaffey	5-14	F	2053
Chaffey	5-14	M	2073
Chaffey	15-19	F	880
Chaffey	15-19	M	1092
Chaffey	20-24	F	765
Chaffey	20-24	M	938
Chaffey	25-34	F	1920
Chaffey	25-34	M	1992
Chaffey	35-44	F	1837
Chaffey	35-44	M	1949
Chaffey	45-54	F	2303
Chaffey	45-54	M	2385
Chaffey	55-64	F	2710
Chaffey	55-64	M	2752
Chaffey	65-74	F	2569
Chaffey	65-74	M	2859
Chaffey	75-84	F	1460
Chaffey	75-84	M	1333
Chaffey	85+	F	670
Chaffey	85+	M	457
Cheltenham	0-4	F	1122
Cheltenham	0-4	M	1204
Cheltenham	5-14	F	1938
Cheltenham	5-14	M	1979
Cheltenham	15-19	F	971
Cheltenham	15-19	M	1027
Cheltenham	20-24	F	1345
Cheltenham	20-24	M	1410
Cheltenham	25-34	F	3347
Cheltenham	25-34	M	3342
Cheltenham	35-44	F	2718
Cheltenham	35-44	M	2724
Cheltenham	45-54	F	2512
Cheltenham	45-54	M	2448
Cheltenham	55-64	F	2468
Cheltenham	55-64	M	2384
Cheltenham	65-74	F	1745
Cheltenham	65-74	M	1592
Cheltenham	75-84	F	1056
Cheltenham	75-84	M	780
Cheltenham	85+	F	618
Cheltenham	85+	M	362
Colton	0-4	F	808
Colton	0-4	M	815
Colton	5-14	F	2016
Colton	5-14	M	2166
Colton	15-19	F	953
Colton	15-19	M	1080
Colton	20-24	F	1074
Colton	20-24	M	1056
Colton	25-34	F	1945
Colton	25-34	M	1902
Colton	35-44	F	2393
Colton	35-44	M	2089
Colton	45-54	F	2657
Colton	45-54	M	2593
Colton	55-64	F	2615
Colton	55-64	M	2550
Colton	65-74	F	2269
Colton	65-74	M	1949
Colton	75-84	F	1584
Colton	75-84	M	1289
Colton	85+	F	777
Colton	85+	M	563
Croydon	0-4	F	1154
Croydon	0-4	M	1238
Croydon	5-14	F	2101
Croydon	5-14	M	2274
Croydon	15-19	F	985
Croydon	15-19	M	1145
Croydon	20-24	F	1659
Croydon	20-24	M	1782
Croydon	25-34	F	3940
Croydon	25-34	M	4232
Croydon	35-44	F	2988
Croydon	35-44	M	3195
Croydon	45-54	F	2570
Croydon	45-54	M	2671
Croydon	55-64	F	2304
Croydon	55-64	M	2357
Croydon	65-74	F	1763
Croydon	65-74	M	1611
Croydon	75-84	F	1063
Croydon	75-84	M	814
Croydon	85+	F	662
Croydon	85+	M	366
Davenport	0-4	F	923
Davenport	0-4	M	947
Davenport	5-14	F	2002
Davenport	5-14	M	2279
Davenport	15-19	F	1154
Davenport	15-19	M	1167
Davenport	20-24	F	1182
Davenport	20-24	M	1115
Davenport	25-34	F	2207
Davenport	25-34	M	2138
Davenport	35-44	F	2480
Davenport	35-44	M	2326
Davenport	45-54	F	2406
Davenport	45-54	M	2298
Davenport	55-64	F	2510
Davenport	55-64	M	2312
Davenport	65-74	F	2151
Davenport	65-74	M	2030
Davenport	75-84	F	1088
Davenport	75-84	M	984
Davenport	85+	F	442
Davenport	85+	M	315
Dunstan	0-4	F	805
Dunstan	0-4	M	799
Dunstan	5-14	F	1908
Dunstan	5-14	M	1990
Dunstan	15-19	F	952
Dunstan	15-19	M	1219
Dunstan	20-24	F	1273
Dunstan	20-24	M	1288
Dunstan	25-34	F	2965
Dunstan	25-34	M	2870
Dunstan	35-44	F	2546
Dunstan	35-44	M	2443
Dunstan	45-54	F	2455
Dunstan	45-54	M	2288
Dunstan	55-64	F	2529
Dunstan	55-64	M	2328
Dunstan	65-74	F	2215
Dunstan	65-74	M	1859
Dunstan	75-84	F	1467
Dunstan	75-84	M	1062
Dunstan	85+	F	739
Dunstan	85+	M	403
Elder	0-4	F	1021
Elder	0-4	M	1094
Elder	5-14	F	2124
Elder	5-14	M	2330
Elder	15-19	F	1024
Elder	15-19	M	1020
Elder	20-24	F	1407
Elder	20-24	M	1299
Elder	25-34	F	2962
Elder	25-34	M	2938
Elder	35-44	F	2823
Elder	35-44	M	2729
Elder	45-54	F	2522
Elder	45-54	M	2395
Elder	55-64	F	2289
Elder	55-64	M	2150
Elder	65-74	F	1937
Elder	65-74	M	1648
Elder	75-84	F	1275
Elder	75-84	M	985
Elder	85+	F	771
Elder	85+	M	456
Elizabeth	0-4	F	1414
Elizabeth	0-4	M	1413
Elizabeth	5-14	F	2918
Elizabeth	5-14	M	3157
Elizabeth	15-19	F	1181
Elizabeth	15-19	M	1353
Elizabeth	20-24	F	1343
Elizabeth	20-24	M	1380
Elizabeth	25-34	F	3000
Elizabeth	25-34	M	2899
Elizabeth	35-44	F	2598
Elizabeth	35-44	M	2603
Elizabeth	45-54	F	2382
Elizabeth	45-54	M	2423
Elizabeth	55-64	F	2391
Elizabeth	55-64	M	2299
Elizabeth	65-74	F	1569
Elizabeth	65-74	M	1442
Elizabeth	75-84	F	997
Elizabeth	75-84	M	760
Elizabeth	85+	F	537
Elizabeth	85+	M	286
Enfield	0-4	F	1358
Enfield	0-4	M	1458
Enfield	5-14	F	2508
Enfield	5-14	M	2739
Enfield	15-19	F	1103
Enfield	15-19	M	1093
Enfield	20-24	F	1437
Enfield	20-24	M	1716
Enfield	25-34	F	3993
Enfield	25-34	M	4367
Enfield	35-44	F	3446
Enfield	35-44	M	3727
Enfield	45-54	F	2507
Enfield	45-54	M	2573
Enfield	55-64	F	2143
Enfield	55-64	M	1989
Enfield	65-74	F	1688
Enfield	65-74	M	1422
Enfield	75-84	F	984
Enfield	75-84	M	780
Enfield	85+	F	613
Enfield	85+	M	326
Finniss	0-4	F	536
Finniss	0-4	M	584
Finniss	5-14	F	1498
Finniss	5-14	M	1578
Finniss	15-19	F	702
Finniss	15-19	M	712
Finniss	20-24	F	479
Finniss	20-24	M	502
Finniss	25-34	F	1139
Finniss	25-34	M	1067
Finniss	35-44	F	1468
Finniss	35-44	M	1343
Finniss	45-54	F	1819
Finniss	45-54	M	1714
Finniss	55-64	F	2823
Finniss	55-64	M	2426
Finniss	65-74	F	3959
Finniss	65-74	M	3409
Finniss	75-84	F	2323
Finniss	75-84	M	2318
Finniss	85+	F	928
Finniss	85+	M	670
Flinders	0-4	F	1034
Flinders	0-4	M	1024
Flinders	5-14	F	2256
Flinders	5-14	M	2440
Flinders	15-19	F	882
Flinders	15-19	M	963
Flinders	20-24	F	754
Flinders	20-24	M	800
Flinders	25-34	F	2044
Flinders	25-34	M	1977
Flinders	35-44	F	2024
Flinders	35-44	M	2042
Flinders	45-54	F	2294
Flinders	45-54	M	2331
Flinders	55-64	F	2544
Flinders	55-64	M	2668
Flinders	65-74	F	2158
Flinders	65-74	M	2347
Flinders	75-84	F	1152
Flinders	75-84	M	1176
Flinders	85+	F	560
Flinders	85+	M	374
Florey	0-4	F	1100
Florey	0-4	M	1232
Florey	5-14	F	2182
Florey	5-14	M	2397
Florey	15-19	F	1003
Florey	15-19	M	1172
Florey	20-24	F	1236
Florey	20-24	M	1538
Florey	25-34	F	2921
Florey	25-34	M	3082
Florey	35-44	F	2750
Florey	35-44	M	2716
Florey	45-54	F	2231
Florey	45-54	M	2398
Florey	55-64	F	2167
Florey	55-64	M	2012
Florey	65-74	F	1980
Florey	65-74	M	1651
Florey	75-84	F	1165
Florey	75-84	M	987
Florey	85+	F	434
Florey	85+	M	310
Frome	0-4	F	952
Frome	0-4	M	1084
Frome	5-14	F	2341
Frome	5-14	M	2525
Frome	15-19	F	1077
Frome	15-19	M	1141
Frome	20-24	F	902
Frome	20-24	M	956
Frome	25-34	F	2082
Frome	25-34	M	2010
Frome	35-44	F	2140
Frome	35-44	M	2034
Frome	45-54	F	2542
Frome	45-54	M	2465
Frome	55-64	F	2832
Frome	55-64	M	3027
Frome	65-74	F	2267
Frome	65-74	M	2389
Frome	75-84	F	1243
Frome	75-84	M	1174
Frome	85+	F	494
Frome	85+	M	345
Gibson	0-4	F	822
Gibson	0-4	M	862
Gibson	5-14	F	1851
Gibson	5-14	M	1990
Gibson	15-19	F	1045
Gibson	15-19	M	1071
Gibson	20-24	F	1186
Gibson	20-24	M	1164
Gibson	25-34	F	2552
Gibson	25-34	M	2331
Gibson	35-44	F	2466
Gibson	35-44	M	2252
Gibson	45-54	F	2378
Gibson	45-54	M	2185
Gibson	55-64	F	2550
Gibson	55-64	M	2106
Gibson	65-74	F	2601
Gibson	65-74	M	2165
Gibson	75-84	F	1668
