SED_NAME16	Age	MaritalStatus	Registered	adults
Darling Range (East Metropolitan)	45-54	Never married		1155
Darling Range (East Metropolitan)	55-64	Married	0	506
Darling Range (East Metropolitan)	55-64	Married	1	3537
Darling Range (East Metropolitan)	55-64	Never married		1010
Darling Range (East Metropolitan)	65-74	Married	0	185
Darling Range (East Metropolitan)	65-74	Married	1	2588
Darling Range (East Metropolitan)	65-74	Never married		843
Darling Range (East Metropolitan)	75-84	Married	0	27
Darling Range (East Metropolitan)	75-84	Married	1	1107
Darling Range (East Metropolitan)	75-84	Never married		503
Darling Range (East Metropolitan)	85+	Married	0	9
Darling Range (East Metropolitan)	85+	Married	1	161
Darling Range (East Metropolitan)	85+	Never married		208
Dawesville (South West)	15-19	Married	0	20
Dawesville (South West)	15-19	Never married		2204
Dawesville (South West)	20-24	Married	0	297
Dawesville (South West)	20-24	Married	1	33
Dawesville (South West)	20-24	Never married		1323
Dawesville (South West)	25-34	Married	0	1022
Dawesville (South West)	25-34	Married	1	988
Dawesville (South West)	25-34	Never married		1268
Dawesville (South West)	35-44	Married	0	697
Dawesville (South West)	35-44	Married	1	2164
Dawesville (South West)	35-44	Never married		1055
Dawesville (South West)	45-54	Married	0	618
Dawesville (South West)	45-54	Married	1	2832
Dawesville (South West)	45-54	Never married		1239
Dawesville (South West)	55-64	Married	0	525
Dawesville (South West)	55-64	Married	1	3414
Dawesville (South West)	55-64	Never married		1335
Dawesville (South West)	65-74	Married	0	344
Dawesville (South West)	65-74	Married	1	4054
Dawesville (South West)	65-74	Never married		1425
Dawesville (South West)	75-84	Married	0	128
Dawesville (South West)	75-84	Married	1	2316
Dawesville (South West)	75-84	Never married		1053
Dawesville (South West)	85+	Married	0	16
Dawesville (South West)	85+	Married	1	377
Dawesville (South West)	85+	Never married		480
Forrestfield (East Metropolitan)	15-19	Married	0	23
Forrestfield (East Metropolitan)	15-19	Never married		2299
Forrestfield (East Metropolitan)	20-24	Married	0	380
Forrestfield (East Metropolitan)	20-24	Married	1	58
Forrestfield (East Metropolitan)	20-24	Never married		1804
Forrestfield (East Metropolitan)	25-34	Married	0	1377
Forrestfield (East Metropolitan)	25-34	Married	1	1898
Forrestfield (East Metropolitan)	25-34	Never married		1964
Forrestfield (East Metropolitan)	35-44	Married	0	836
Forrestfield (East Metropolitan)	35-44	Married	1	3451
Forrestfield (East Metropolitan)	35-44	Never married		1553
Forrestfield (East Metropolitan)	45-54	Married	0	593
Forrestfield (East Metropolitan)	45-54	Married	1	2820
Forrestfield (East Metropolitan)	45-54	Never married		1512
Forrestfield (East Metropolitan)	55-64	Married	0	368
Forrestfield (East Metropolitan)	55-64	Married	1	2721
Forrestfield (East Metropolitan)	55-64	Never married		1411
Forrestfield (East Metropolitan)	65-74	Married	0	161
Forrestfield (East Metropolitan)	65-74	Married	1	2179
Forrestfield (East Metropolitan)	65-74	Never married		1143
Forrestfield (East Metropolitan)	75-84	Married	0	40
Forrestfield (East Metropolitan)	75-84	Married	1	989
Forrestfield (East Metropolitan)	75-84	Never married		694
Forrestfield (East Metropolitan)	85+	Married	1	216
Forrestfield (East Metropolitan)	85+	Never married		309
Fremantle (South Metropolitan)	15-19	Married	0	15
Fremantle (South Metropolitan)	15-19	Never married		1779
Fremantle (South Metropolitan)	20-24	Married	0	297
Fremantle (South Metropolitan)	20-24	Married	1	32
Fremantle (South Metropolitan)	20-24	Never married		1856
Fremantle (South Metropolitan)	25-34	Married	0	1885
Fremantle (South Metropolitan)	25-34	Married	1	1174
Fremantle (South Metropolitan)	25-34	Never married		2564
Fremantle (South Metropolitan)	35-44	Married	0	1242
Fremantle (South Metropolitan)	35-44	Married	1	2532
Fremantle (South Metropolitan)	35-44	Never married		1739
Fremantle (South Metropolitan)	45-54	Married	0	850
Fremantle (South Metropolitan)	45-54	Married	1	2576
Fremantle (South Metropolitan)	45-54	Never married		1950
Fremantle (South Metropolitan)	55-64	Married	0	572
Fremantle (South Metropolitan)	55-64	Married	1	2541
Fremantle (South Metropolitan)	55-64	Never married		2037
Fremantle (South Metropolitan)	65-74	Married	0	311
Fremantle (South Metropolitan)	65-74	Married	1	2159
Fremantle (South Metropolitan)	65-74	Never married		1704
Fremantle (South Metropolitan)	75-84	Married	0	64
Fremantle (South Metropolitan)	75-84	Married	1	1168
Fremantle (South Metropolitan)	75-84	Never married		925
Fremantle (South Metropolitan)	85+	Married	0	8
Fremantle (South Metropolitan)	85+	Married	1	247
Fremantle (South Metropolitan)	85+	Never married		530
Geraldton (Agricultural)	15-19	Married	0	63
Geraldton (Agricultural)	15-19	Never married		2085
Geraldton (Agricultural)	20-24	Married	0	448
Geraldton (Agricultural)	20-24	Married	1	69
Geraldton (Agricultural)	20-24	Never married		1180
Geraldton (Agricultural)	25-34	Married	0	1116
Geraldton (Agricultural)	25-34	Married	1	1240
Geraldton (Agricultural)	25-34	Never married		1484
Geraldton (Agricultural)	35-44	Married	0	681
Geraldton (Agricultural)	35-44	Married	1	2102
Geraldton (Agricultural)	35-44	Never married		1215
Geraldton (Agricultural)	45-54	Married	0	597
Geraldton (Agricultural)	45-54	Married	1	2507
Geraldton (Agricultural)	45-54	Never married		1365
Geraldton (Agricultural)	55-64	Married	0	503
Geraldton (Agricultural)	55-64	Married	1	2412
Geraldton (Agricultural)	55-64	Never married		1408
Geraldton (Agricultural)	65-74	Married	0	191
Geraldton (Agricultural)	65-74	Married	1	2033
Geraldton (Agricultural)	65-74	Never married		1112
Geraldton (Agricultural)	75-84	Married	0	52
Geraldton (Agricultural)	75-84	Married	1	1000
Geraldton (Agricultural)	75-84	Never married		727
Geraldton (Agricultural)	85+	Married	0	22
Geraldton (Agricultural)	85+	Married	1	213
Geraldton (Agricultural)	85+	Never married		339
Hillarys (North Metropolitan)	15-19	Married	0	13
Hillarys (North Metropolitan)	15-19	Never married		2455
Hillarys (North Metropolitan)	20-24	Married	0	234
Hillarys (North Metropolitan)	20-24	Married	1	28
Hillarys (North Metropolitan)	20-24	Never married		1728
Hillarys (North Metropolitan)	25-34	Married	0	1450
Hillarys (North Metropolitan)	25-34	Married	1	1441
Hillarys (North Metropolitan)	25-34	Never married		1598
Hillarys (North Metropolitan)	35-44	Married	0	871
Hillarys (North Metropolitan)	35-44	Married	1	3555
Hillarys (North Metropolitan)	35-44	Never married		1084
Hillarys (North Metropolitan)	45-54	Married	0	567
Hillarys (North Metropolitan)	45-54	Married	1	3560
Hillarys (North Metropolitan)	45-54	Never married		1182
Hillarys (North Metropolitan)	55-64	Married	0	366
Hillarys (North Metropolitan)	55-64	Married	1	3523
Hillarys (North Metropolitan)	55-64	Never married		1139
Hillarys (North Metropolitan)	65-74	Married	0	155
Hillarys (North Metropolitan)	65-74	Married	1	3144
Hillarys (North Metropolitan)	65-74	Never married		1010
Hillarys (North Metropolitan)	75-84	Married	0	29
Hillarys (North Metropolitan)	75-84	Married	1	1202
Hillarys (North Metropolitan)	75-84	Never married		600
Hillarys (North Metropolitan)	85+	Married	0	7
Hillarys (North Metropolitan)	85+	Married	1	201
Hillarys (North Metropolitan)	85+	Never married		311
Jandakot (South Metropolitan)	15-19	Married	0	11
Jandakot (South Metropolitan)	15-19	Never married		3147
Jandakot (South Metropolitan)	20-24	Married	0	286
Jandakot (South Metropolitan)	20-24	Married	1	88
Jandakot (South Metropolitan)	20-24	Never married		2528
Jandakot (South Metropolitan)	25-34	Married	0	1496
Jandakot (South Metropolitan)	25-34	Married	1	3931
Jandakot (South Metropolitan)	25-34	Never married		2606
Jandakot (South Metropolitan)	35-44	Married	0	755
Jandakot (South Metropolitan)	35-44	Married	1	7640
Jandakot (South Metropolitan)	35-44	Never married		1297
Jandakot (South Metropolitan)	45-54	Married	0	465
Jandakot (South Metropolitan)	45-54	Married	1	4687
Jandakot (South Metropolitan)	45-54	Never married		1004
Jandakot (South Metropolitan)	55-64	Married	0	314
Jandakot (South Metropolitan)	55-64	Married	1	3893
Jandakot (South Metropolitan)	55-64	Never married		924
Jandakot (South Metropolitan)	65-74	Married	0	125
Jandakot (South Metropolitan)	65-74	Married	1	2782
Jandakot (South Metropolitan)	65-74	Never married		787
Jandakot (South Metropolitan)	75-84	Married	0	23
Jandakot (South Metropolitan)	75-84	Married	1	857
Jandakot (South Metropolitan)	75-84	Never married		381
Jandakot (South Metropolitan)	85+	Married	0	3
Jandakot (South Metropolitan)	85+	Married	1	129
Jandakot (South Metropolitan)	85+	Never married		166
Joondalup (North Metropolitan)	15-19	Married	0	23
Joondalup (North Metropolitan)	15-19	Never married		2508
Joondalup (North Metropolitan)	20-24	Married	0	255
Joondalup (North Metropolitan)	20-24	Married	1	37
Joondalup (North Metropolitan)	20-24	Never married		2233
Joondalup (North Metropolitan)	25-34	Married	0	1116
Joondalup (North Metropolitan)	25-34	Married	1	1189
Joondalup (North Metropolitan)	25-34	Never married		1899
Joondalup (North Metropolitan)	35-44	Married	0	648
Joondalup (North Metropolitan)	35-44	Married	1	3047
Joondalup (North Metropolitan)	35-44	Never married		1064
Joondalup (North Metropolitan)	45-54	Married	0	516
Joondalup (North Metropolitan)	45-54	Married	1	3971
Joondalup (North Metropolitan)	45-54	Never married		1054
Joondalup (North Metropolitan)	55-64	Married	0	366
Joondalup (North Metropolitan)	55-64	Married	1	4212
Joondalup (North Metropolitan)	55-64	Never married		1113
Joondalup (North Metropolitan)	65-74	Married	0	142
Joondalup (North Metropolitan)	65-74	Married	1	2818
Joondalup (North Metropolitan)	65-74	Never married		941
Joondalup (North Metropolitan)	75-84	Married	0	26
Joondalup (North Metropolitan)	75-84	Married	1	1005
Joondalup (North Metropolitan)	75-84	Never married		560
Joondalup (North Metropolitan)	85+	Married	0	4
Joondalup (North Metropolitan)	85+	Married	1	184
Joondalup (North Metropolitan)	85+	Never married		279
Kalamunda (East Metropolitan)	15-19	Married	0	13
Kalamunda (East Metropolitan)	15-19	Never married		2370
Kalamunda (East Metropolitan)	20-24	Married	0	119
Kalamunda (East Metropolitan)	20-24	Married	1	23
Kalamunda (East Metropolitan)	20-24	Never married		1545
Kalamunda (East Metropolitan)	25-34	Married	0	641
Kalamunda (East Metropolitan)	25-34	Married	1	935
Kalamunda (East Metropolitan)	25-34	Never married		1050
Kalamunda (East Metropolitan)	35-44	Married	0	623
Kalamunda (East Metropolitan)	35-44	Married	1	2764
Kalamunda (East Metropolitan)	35-44	Never married		724
Kalamunda (East Metropolitan)	45-54	Married	0	668
Kalamunda (East Metropolitan)	45-54	Married	1	3803
Kalamunda (East Metropolitan)	45-54	Never married		938
Kalamunda (East Metropolitan)	55-64	Married	0	485
Kalamunda (East Metropolitan)	55-64	Married	1	3619
Kalamunda (East Metropolitan)	55-64	Never married		1017
Kalamunda (East Metropolitan)	65-74	Married	0	249
Kalamunda (East Metropolitan)	65-74	Married	1	3382
Kalamunda (East Metropolitan)	65-74	Never married		985
Kalamunda (East Metropolitan)	75-84	Married	0	64
Kalamunda (East Metropolitan)	75-84	Married	1	1821
Kalamunda (East Metropolitan)	75-84	Never married		862
Kalamunda (East Metropolitan)	85+	Married	0	11
Kalamunda (East Metropolitan)	85+	Married	1	355
Kalamunda (East Metropolitan)	85+	Never married		482
Kalgoorlie (Mining and Pastoral)	15-19	Married	0	71
Kalgoorlie (Mining and Pastoral)	15-19	Married	1	6
Kalgoorlie (Mining and Pastoral)	15-19	Never married		1594
Kalgoorlie (Mining and Pastoral)	20-24	Married	0	584
Kalgoorlie (Mining and Pastoral)	20-24	Married	1	60
Kalgoorlie (Mining and Pastoral)	20-24	Never married		1167
Kalgoorlie (Mining and Pastoral)	25-34	Married	0	1513
Kalgoorlie (Mining and Pastoral)	25-34	Married	1	1375
Kalgoorlie (Mining and Pastoral)	25-34	Never married		1580
Kalgoorlie (Mining and Pastoral)	35-44	Married	0	833
Kalgoorlie (Mining and Pastoral)	35-44	Married	1	2258
Kalgoorlie (Mining and Pastoral)	35-44	Never married		1132
Kalgoorlie (Mining and Pastoral)	45-54	Married	0	668
Kalgoorlie (Mining and Pastoral)	45-54	Married	1	2057
Kalgoorlie (Mining and Pastoral)	45-54	Never married		1222
Kalgoorlie (Mining and Pastoral)	55-64	Married	0	393
Kalgoorlie (Mining and Pastoral)	55-64	Married	1	1938
Kalgoorlie (Mining and Pastoral)	55-64	Never married		1169
Kalgoorlie (Mining and Pastoral)	65-74	Married	0	103
Kalgoorlie (Mining and Pastoral)	65-74	Married	1	954
Kalgoorlie (Mining and Pastoral)	65-74	Never married		779
Kalgoorlie (Mining and Pastoral)	75-84	Married	0	24
Kalgoorlie (Mining and Pastoral)	75-84	Married	1	301
Kalgoorlie (Mining and Pastoral)	75-84	Never married		354
Kalgoorlie (Mining and Pastoral)	85+	Married	1	40
Kalgoorlie (Mining and Pastoral)	85+	Never married		100
Kimberley (Mining and Pastoral)	15-19	Married	0	58
Kimberley (Mining and Pastoral)	15-19	Married	1	28
Kimberley (Mining and Pastoral)	15-19	Never married		1657
Kimberley (Mining and Pastoral)	20-24	Married	0	358
Kimberley (Mining and Pastoral)	20-24	Married	1	140
Kimberley (Mining and Pastoral)	20-24	Never married		1188
Kimberley (Mining and Pastoral)	25-34	Married	0	1477
Kimberley (Mining and Pastoral)	25-34	Married	1	1053
Kimberley (Mining and Pastoral)	25-34	Never married		2014
Kimberley (Mining and Pastoral)	35-44	Married	0	1093
Kimberley (Mining and Pastoral)	35-44	Married	1	1662
Kimberley (Mining and Pastoral)	35-44	Never married		1440
Kimberley (Mining and Pastoral)	45-54	Married	0	771
Kimberley (Mining and Pastoral)	45-54	Married	1	1428
Kimberley (Mining and Pastoral)	45-54	Never married		1290
Kimberley (Mining and Pastoral)	55-64	Married	0	472
Kimberley (Mining and Pastoral)	55-64	Married	1	1179
Kimberley (Mining and Pastoral)	55-64	Never married		1161
Kimberley (Mining and Pastoral)	65-74	Married	0	149
Kimberley (Mining and Pastoral)	65-74	Married	1	617
Kimberley (Mining and Pastoral)	65-74	Never married		734
Kimberley (Mining and Pastoral)	75-84	Married	0	32
Kimberley (Mining and Pastoral)	75-84	Married	1	154
Kimberley (Mining and Pastoral)	75-84	Never married		241
Kimberley (Mining and Pastoral)	85+	Married	0	4
Kimberley (Mining and Pastoral)	85+	Married	1	12
Kimberley (Mining and Pastoral)	85+	Never married		49
Kingsley (North Metropolitan)	15-19	Married	0	14
Kingsley (North Metropolitan)	15-19	Never married		2412
Kingsley (North Metropolitan)	20-24	Married	0	142
Kingsley (North Metropolitan)	20-24	Married	1	23
Kingsley (North Metropolitan)	20-24	Never married		1775
Kingsley (North Metropolitan)	25-34	Married	0	1060
Kingsley (North Metropolitan)	25-34	Married	1	1291
Kingsley (North Metropolitan)	25-34	Never married		1410
Kingsley (North Metropolitan)	35-44	Married	0	808
Kingsley (North Metropolitan)	35-44	Married	1	3569
Kingsley (North Metropolitan)	35-44	Never married		1040
Kingsley (North Metropolitan)	45-54	Married	0	546
Kingsley (North Metropolitan)	45-54	Married	1	3448
Kingsley (North Metropolitan)	45-54	Never married		1154
Kingsley (North Metropolitan)	55-64	Married	0	349
Kingsley (North Metropolitan)	55-64	Married	1	3529
Kingsley (North Metropolitan)	55-64	Never married		1090
Kingsley (North Metropolitan)	65-74	Married	0	149
Kingsley (North Metropolitan)	65-74	Married	1	3640
Kingsley (North Metropolitan)	65-74	Never married		1149
Kingsley (North Metropolitan)	75-84	Married	0	47
Kingsley (North Metropolitan)	75-84	Married	1	1381
Kingsley (North Metropolitan)	75-84	Never married		771
Kingsley (North Metropolitan)	85+	Married	0	3
Kingsley (North Metropolitan)	85+	Married	1	284
Kingsley (North Metropolitan)	85+	Never married		443
Kwinana (South Metropolitan)	15-19	Married	0	52
Kwinana (South Metropolitan)	15-19	Never married		2503
Kwinana (South Metropolitan)	20-24	Married	0	548
Kwinana (South Metropolitan)	20-24	Married	1	77
Kwinana (South Metropolitan)	20-24	Never married		2098
Kwinana (South Metropolitan)	25-34	Married	0	1822
Kwinana (South Metropolitan)	25-34	Married	1	2581
Kwinana (South Metropolitan)	25-34	Never married		2426
Kwinana (South Metropolitan)	35-44	Married	0	1061
Kwinana (South Metropolitan)	35-44	Married	1	4844
Kwinana (South Metropolitan)	35-44	Never married		1796
Kwinana (South Metropolitan)	45-54	Married	0	613
Kwinana (South Metropolitan)	45-54	Married	1	3331
Kwinana (South Metropolitan)	45-54	Never married		1595
Kwinana (South Metropolitan)	55-64	Married	0	328
Kwinana (South Metropolitan)	55-64	Married	1	2264
Kwinana (South Metropolitan)	55-64	Never married		1445
Kwinana (South Metropolitan)	65-74	Married	0	133
Kwinana (South Metropolitan)	65-74	Married	1	1619
Kwinana (South Metropolitan)	65-74	Never married		1000
Kwinana (South Metropolitan)	75-84	Married	0	18
Kwinana (South Metropolitan)	75-84	Married	1	686
Kwinana (South Metropolitan)	75-84	Never married		547
Kwinana (South Metropolitan)	85+	Married	1	126
Kwinana (South Metropolitan)	85+	Never married		221
Landsdale (North Metropolitan)	15-19	Married	0	13
Landsdale (North Metropolitan)	15-19	Married	1	5
Landsdale (North Metropolitan)	15-19	Never married		3214
Landsdale (North Metropolitan)	20-24	Married	0	257
Landsdale (North Metropolitan)	20-24	Married	1	84
Landsdale (North Metropolitan)	20-24	Never married		2535
Landsdale (North Metropolitan)	25-34	Married	0	1262
Landsdale (North Metropolitan)	25-34	Married	1	2644
Landsdale (North Metropolitan)	25-34	Never married		2132
Landsdale (North Metropolitan)	35-44	Married	0	805
Landsdale (North Metropolitan)	35-44	Married	1	5532
Landsdale (North Metropolitan)	35-44	Never married		1201
Landsdale (North Metropolitan)	45-54	Married	0	528
Landsdale (North Metropolitan)	45-54	Married	1	4736
Landsdale (North Metropolitan)	45-54	Never married		1191
Landsdale (North Metropolitan)	55-64	Married	0	288
Landsdale (North Metropolitan)	55-64	Married	1	3418
Landsdale (North Metropolitan)	55-64	Never married		1019
Landsdale (North Metropolitan)	65-74	Married	0	101
Landsdale (North Metropolitan)	65-74	Married	1	1960
Landsdale (North Metropolitan)	65-74	Never married		854
Landsdale (North Metropolitan)	75-84	Married	0	32
Landsdale (North Metropolitan)	75-84	Married	1	818
Landsdale (North Metropolitan)	75-84	Never married		489
Landsdale (North Metropolitan)	85+	Married	1	151
Landsdale (North Metropolitan)	85+	Never married		232
Mandurah (South West)	15-19	Married	0	64
Mandurah (South West)	15-19	Never married		2255
Mandurah (South West)	20-24	Married	0	526
Mandurah (South West)	20-24	Married	1	80
Mandurah (South West)	20-24	Never married		1624
Mandurah (South West)	25-34	Married	0	1285
Mandurah (South West)	25-34	Married	1	1489
Mandurah (South West)	25-34	Never married		1932
Mandurah (South West)	35-44	Married	0	791
Mandurah (South West)	35-44	Married	1	2442
Mandurah (South West)	35-44	Never married		1505
Mandurah (South West)	45-54	Married	0	580
Mandurah (South West)	45-54	Married	1	2496
Mandurah (South West)	45-54	Never married		1694
Mandurah (South West)	55-64	Married	0	439
Mandurah (South West)	55-64	Married	1	2712
Mandurah (South West)	55-64	Never married		1769
Mandurah (South West)	65-74	Married	0	273
Mandurah (South West)	65-74	Married	1	2739
Mandurah (South West)	65-74	Never married		1780
Mandurah (South West)	75-84	Married	0	105
Mandurah (South West)	75-84	Married	1	1872
Mandurah (South West)	75-84	Never married		1281
Mandurah (South West)	85+	Married	0	19
Mandurah (South West)	85+	Married	1	434
Mandurah (South West)	85+	Never married		721
Maylands (East Metropolitan)	15-19	Married	0	16
Maylands (East Metropolitan)	15-19	Never married		1714
Maylands (East Metropolitan)	20-24	Married	0	351
Maylands (East Metropolitan)	20-24	Married	1	59
Maylands (East Metropolitan)	20-24	Never married		1954
Maylands (East Metropolitan)	25-34	Married	0	2044
Maylands (East Metropolitan)	25-34	Married	1	2104
Maylands (East Metropolitan)	25-34	Never married		2919
Maylands (East Metropolitan)	35-44	Married	0	1174
Maylands (East Metropolitan)	35-44	Married	1	3678
Maylands (East Metropolitan)	35-44	Never married		1870
Maylands (East Metropolitan)	45-54	Married	0	708
Maylands (East Metropolitan)	45-54	Married	1	2846
Maylands (East Metropolitan)	45-54	Never married		1729
Maylands (East Metropolitan)	55-64	Married	0	452
Maylands (East Metropolitan)	55-64	Married	1	2198
Maylands (East Metropolitan)	55-64	Never married		1727
Maylands (East Metropolitan)	65-74	Married	0	200
Maylands (East Metropolitan)	65-74	Married	1	1678
Maylands (East Metropolitan)	65-74	Never married		1452
Maylands (East Metropolitan)	75-84	Married	0	53
Maylands (East Metropolitan)	75-84	Married	1	721
Maylands (East Metropolitan)	75-84	Never married		839
Maylands (East Metropolitan)	85+	Married	0	7
Maylands (East Metropolitan)	85+	Married	1	198
Maylands (East Metropolitan)	85+	Never married		409
Midland (East Metropolitan)	15-19	Married	0	33
Midland (East Metropolitan)	15-19	Never married		2337
Midland (East Metropolitan)	20-24	Married	0	541
Midland (East Metropolitan)	20-24	Married	1	79
Midland (East Metropolitan)	20-24	Never married		2013
Midland (East Metropolitan)	25-34	Married	0	1598
Midland (East Metropolitan)	25-34	Married	1	2045
Midland (East Metropolitan)	25-34	Never married		2406
Midland (East Metropolitan)	35-44	Married	0	884
Midland (East Metropolitan)	35-44	Married	1	3170
Midland (East Metropolitan)	35-44	Never married		1711
Midland (East Metropolitan)	45-54	Married	0	661
Midland (East Metropolitan)	45-54	Married	1	2875
Midland (East Metropolitan)	45-54	Never married		1937
Midland (East Metropolitan)	55-64	Married	0	473
Midland (East Metropolitan)	55-64	Married	1	2803
Midland (East Metropolitan)	55-64	Never married		1880
Midland (East Metropolitan)	65-74	Married	0	208
Midland (East Metropolitan)	65-74	Married	1	2203
Midland (East Metropolitan)	65-74	Never married		1544
Midland (East Metropolitan)	75-84	Married	0	69
Midland (East Metropolitan)	75-84	Married	1	1139
Midland (East Metropolitan)	75-84	Never married		989
Midland (East Metropolitan)	85+	Married	0	6
Midland (East Metropolitan)	85+	Married	1	232
Midland (East Metropolitan)	85+	Never married		437
Mirrabooka (East Metropolitan)	15-19	Married	0	37
Mirrabooka (East Metropolitan)	15-19	Never married		2657
Mirrabooka (East Metropolitan)	20-24	Married	0	311
Mirrabooka (East Metropolitan)	20-24	Married	1	155
Mirrabooka (East Metropolitan)	20-24	Never married		2705
Mirrabooka (East Metropolitan)	25-34	Married	0	1034
Mirrabooka (East Metropolitan)	25-34	Married	1	2355
Mirrabooka (East Metropolitan)	25-34	Never married		3407
Mirrabooka (East Metropolitan)	35-44	Married	0	643
Mirrabooka (East Metropolitan)	35-44	Married	1	3315
Mirrabooka (East Metropolitan)	35-44	Never married		2071
Mirrabooka (East Metropolitan)	45-54	Married	0	418
Mirrabooka (East Metropolitan)	45-54	Married	1	2866
Mirrabooka (East Metropolitan)	45-54	Never married		2059
Mirrabooka (East Metropolitan)	55-64	Married	0	251
Mirrabooka (East Metropolitan)	55-64	Married	1	2825
Mirrabooka (East Metropolitan)	55-64	Never married		1916
Mirrabooka (East Metropolitan)	65-74	Married	0	145
Mirrabooka (East Metropolitan)	65-74	Married	1	2224
Mirrabooka (East Metropolitan)	65-74	Never married		1550
Mirrabooka (East Metropolitan)	75-84	Married	0	41
Mirrabooka (East Metropolitan)	75-84	Married	1	957
Mirrabooka (East Metropolitan)	75-84	Never married		924
Mirrabooka (East Metropolitan)	85+	Married	0	3
Mirrabooka (East Metropolitan)	85+	Married	1	152
Mirrabooka (East Metropolitan)	85+	Never married		319
Moore (Agricultural)	15-19	Married	0	41
Moore (Agricultural)	15-19	Married	1	4
Moore (Agricultural)	15-19	Never married		1341
Moore (Agricultural)	20-24	Married	0	255
Moore (Agricultural)	20-24	Married	1	27
Moore (Agricultural)	20-24	Never married		841
Moore (Agricultural)	25-34	Married	0	802
Moore (Agricultural)	25-34	Married	1	859
Moore (Agricultural)	25-34	Never married		1025
Moore (Agricultural)	35-44	Married	0	612
Moore (Agricultural)	35-44	Married	1	2011
Moore (Agricultural)	35-44	Never married		815
Moore (Agricultural)	45-54	Married	0	625
Moore (Agricultural)	45-54	Married	1	2573
Moore (Agricultural)	45-54	Never married		1030
Moore (Agricultural)	55-64	Married	0	535
Moore (Agricultural)	55-64	Married	1	3351
Moore (Agricultural)	55-64	Never married		1339
Moore (Agricultural)	65-74	Married	0	321
Moore (Agricultural)	65-74	Married	1	3053
Moore (Agricultural)	65-74	Never married		1362
Moore (Agricultural)	75-84	Married	0	93
Moore (Agricultural)	75-84	Married	1	1414
Moore (Agricultural)	75-84	Never married		756
Moore (Agricultural)	85+	Married	0	10
Moore (Agricultural)	85+	Married	1	212
Moore (Agricultural)	85+	Never married		307
Morley (East Metropolitan)	15-19	Married	0	25
Morley (East Metropolitan)	15-19	Married	1	6
Morley (East Metropolitan)	15-19	Never married		2132
Morley (East Metropolitan)	20-24	Married	0	332
Morley (East Metropolitan)	20-24	Married	1	98
Morley (East Metropolitan)	20-24	Never married		2229
Morley (East Metropolitan)	25-34	Married	0	1569
Morley (East Metropolitan)	25-34	Married	1	2337
Morley (East Metropolitan)	25-34	Never married		2924
Morley (East Metropolitan)	35-44	Married	0	754
Morley (East Metropolitan)	35-44	Married	1	3591
Morley (East Metropolitan)	35-44	Never married		1797
Morley (East Metropolitan)	45-54	Married	0	413
Morley (East Metropolitan)	45-54	Married	1	2932
Morley (East Metropolitan)	45-54	Never married		1734
Morley (East Metropolitan)	55-64	Married	0	269
Morley (East Metropolitan)	55-64	Married	1	2804
Morley (East Metropolitan)	55-64	Never married		1665
Morley (East Metropolitan)	65-74	Married	0	150
Morley (East Metropolitan)	65-74	Married	1	2648
Morley (East Metropolitan)	65-74	Never married		1380
Morley (East Metropolitan)	75-84	Married	0	51
Morley (East Metropolitan)	75-84	Married	1	1524
Morley (East Metropolitan)	75-84	Never married		1015
Morley (East Metropolitan)	85+	Married	0	4
Morley (East Metropolitan)	85+	Married	1	340
Morley (East Metropolitan)	85+	Never married		539
Mount Lawley (East Metropolitan)	15-19	Married	0	14
Mount Lawley (East Metropolitan)	15-19	Never married		1768
Mount Lawley (East Metropolitan)	20-24	Married	0	318
Mount Lawley (East Metropolitan)	20-24	Married	1	53
Mount Lawley (East Metropolitan)	20-24	Never married		2023
Mount Lawley (East Metropolitan)	25-34	Married	0	1678
Mount Lawley (East Metropolitan)	25-34	Married	1	1762
Mount Lawley (East Metropolitan)	25-34	Never married		2751
Mount Lawley (East Metropolitan)	35-44	Married	0	853
Mount Lawley (East Metropolitan)	35-44	Married	1	3157
Mount Lawley (East Metropolitan)	35-44	Never married		1688
Mount Lawley (East Metropolitan)	45-54	Married	0	523
Mount Lawley (East Metropolitan)	45-54	Married	1	2943
Mount Lawley (East Metropolitan)	45-54	Never married		1534
Mount Lawley (East Metropolitan)	55-64	Married	0	353
Mount Lawley (East Metropolitan)	55-64	Married	1	2486
Mount Lawley (East Metropolitan)	55-64	Never married		1642
Mount Lawley (East Metropolitan)	65-74	Married	0	162
Mount Lawley (East Metropolitan)	65-74	Married	1	1959
Mount Lawley (East Metropolitan)	65-74	Never married		1450
Mount Lawley (East Metropolitan)	75-84	Married	0	41
Mount Lawley (East Metropolitan)	75-84	Married	1	1255
Mount Lawley (East Metropolitan)	75-84	Never married		1089
Mount Lawley (East Metropolitan)	85+	Married	0	4
Mount Lawley (East Metropolitan)	85+	Married	1	397
Mount Lawley (East Metropolitan)	85+	Never married		741
Murray-Wellington (South West)	15-19	Married	0	43
Murray-Wellington (South West)	15-19	Never married		2398
Murray-Wellington (South West)	20-24	Married	0	350
Murray-Wellington (South West)	20-24	Married	1	72
Murray-Wellington (South West)	20-24	Never married		1207
Murray-Wellington (South West)	25-34	Married	0	1045
Murray-Wellington (South West)	25-34	Married	1	1381
Murray-Wellington (South West)	25-34	Never married		1355
Murray-Wellington (South West)	35-44	Married	0	788
Murray-Wellington (South West)	35-44	Married	1	2552
Murray-Wellington (South West)	35-44	Never married		1227
