SED_NAME16	Age	MaxSchoolingCompleted	Sex	adults
No usual address (Tas.)	75-84	Year 10	M	7
No usual address (Tas.)	75-84	Year 12	F	3
No usual address (Tas.)	85+		F	4
Migratory - Offshore - Shipping (Tas.)	35-44	Year 12	M	3
Migratory - Offshore - Shipping (Tas.)	45-54	Year 10	M	3
Migratory - Offshore - Shipping (Tas.)	45-54	Year 12	M	3
Arafura	15-19		F	16
Arafura	15-19		M	31
Arafura	15-19	Year 8 or below	F	18
Arafura	15-19	Year 8 or below	M	18
Arafura	15-19	Year 9	F	21
Arafura	15-19	Year 9	M	46
Arafura	15-19	Year 10	F	52
Arafura	15-19	Year 10	M	82
Arafura	15-19	Year 11	F	38
Arafura	15-19	Year 11	M	38
Arafura	15-19	Year 12	F	63
Arafura	15-19	Year 12	M	48
Arafura	20-24		F	27
Arafura	20-24		M	33
Arafura	20-24	Did not go to school	M	6
Arafura	20-24	Year 8 or below	F	18
Arafura	20-24	Year 8 or below	M	27
Arafura	20-24	Year 9	F	33
Arafura	20-24	Year 9	M	33
Arafura	20-24	Year 10	F	91
Arafura	20-24	Year 10	M	91
Arafura	20-24	Year 11	F	64
Arafura	20-24	Year 11	M	73
Arafura	20-24	Year 12	F	133
Arafura	20-24	Year 12	M	113
Arafura	25-34		F	82
Arafura	25-34		M	87
Arafura	25-34	Did not go to school	F	3
Arafura	25-34	Did not go to school	M	5
Arafura	25-34	Year 8 or below	F	33
Arafura	25-34	Year 8 or below	M	31
Arafura	25-34	Year 9	F	52
Arafura	25-34	Year 9	M	61
Arafura	25-34	Year 10	F	182
Arafura	25-34	Year 10	M	187
Arafura	25-34	Year 11	F	188
Arafura	25-34	Year 11	M	176
Arafura	25-34	Year 12	F	322
Arafura	25-34	Year 12	M	242
Arafura	35-44		F	60
Arafura	35-44		M	69
Arafura	35-44	Did not go to school	F	5
Arafura	35-44	Did not go to school	M	9
Arafura	35-44	Year 8 or below	F	28
Arafura	35-44	Year 8 or below	M	29
Arafura	35-44	Year 9	F	63
Arafura	35-44	Year 9	M	67
Arafura	35-44	Year 10	F	166
Arafura	35-44	Year 10	M	175
Arafura	35-44	Year 11	F	132
Arafura	35-44	Year 11	M	122
Arafura	35-44	Year 12	F	190
Arafura	35-44	Year 12	M	178
Arafura	45-54		F	72
Arafura	45-54		M	63
Arafura	45-54	Did not go to school	F	4
Arafura	45-54	Year 8 or below	F	53
Arafura	45-54	Year 8 or below	M	40
Arafura	45-54	Year 9	F	48
Arafura	45-54	Year 9	M	54
Arafura	45-54	Year 10	F	151
Arafura	45-54	Year 10	M	159
Arafura	45-54	Year 11	F	98
Arafura	45-54	Year 11	M	92
Arafura	45-54	Year 12	F	141
Arafura	45-54	Year 12	M	134
Arafura	55-64		F	42
Arafura	55-64		M	41
Arafura	55-64	Did not go to school	F	3
Arafura	55-64	Did not go to school	M	10
Arafura	55-64	Year 8 or below	F	28
Arafura	55-64	Year 8 or below	M	35
Arafura	55-64	Year 9	F	23
Arafura	55-64	Year 9	M	34
Arafura	55-64	Year 10	F	80
Arafura	55-64	Year 10	M	105
Arafura	55-64	Year 11	F	60
Arafura	55-64	Year 11	M	61
Arafura	55-64	Year 12	F	95
Arafura	55-64	Year 12	M	95
Arafura	65-74		F	20
Arafura	65-74		M	16
Arafura	65-74	Did not go to school	F	7
Arafura	65-74	Did not go to school	M	5
Arafura	65-74	Year 8 or below	F	20
Arafura	65-74	Year 8 or below	M	12
Arafura	65-74	Year 9	F	13
Arafura	65-74	Year 9	M	14
Arafura	65-74	Year 10	F	29
Arafura	65-74	Year 10	M	26
Arafura	65-74	Year 11	F	12
Arafura	65-74	Year 11	M	13
Arafura	65-74	Year 12	F	24
Arafura	65-74	Year 12	M	36
Arafura	75-84		M	8
Arafura	75-84	Did not go to school	F	3
Arafura	75-84	Did not go to school	M	4
Arafura	75-84	Year 8 or below	F	11
Arafura	75-84	Year 8 or below	M	9
Arafura	75-84	Year 10	M	11
Arafura	75-84	Year 12	M	7
Araluen	15-19		F	20
Araluen	15-19		M	23
Araluen	15-19	Did not go to school	F	6
Araluen	15-19	Year 8 or below	F	3
Araluen	15-19	Year 8 or below	M	6
Araluen	15-19	Year 9	F	8
Araluen	15-19	Year 9	M	4
Araluen	15-19	Year 10	F	9
Araluen	15-19	Year 10	M	18
Araluen	15-19	Year 11	F	9
Araluen	15-19	Year 11	M	17
Araluen	15-19	Year 12	F	74
Araluen	15-19	Year 12	M	49
Araluen	20-24		F	18
Araluen	20-24		M	22
Araluen	20-24	Did not go to school	F	3
Araluen	20-24	Year 8 or below	F	4
Araluen	20-24	Year 8 or below	M	3
Araluen	20-24	Year 9	F	10
Araluen	20-24	Year 9	M	4
Araluen	20-24	Year 10	F	25
Araluen	20-24	Year 10	M	32
Araluen	20-24	Year 11	F	25
Araluen	20-24	Year 11	M	27
Araluen	20-24	Year 12	F	197
Araluen	20-24	Year 12	M	142
Araluen	25-34		F	74
Araluen	25-34		M	83
Araluen	25-34	Did not go to school	F	5
Araluen	25-34	Did not go to school	M	3
Araluen	25-34	Year 8 or below	F	13
Araluen	25-34	Year 8 or below	M	11
Araluen	25-34	Year 9	F	14
Araluen	25-34	Year 9	M	14
Araluen	25-34	Year 10	F	76
Araluen	25-34	Year 10	M	106
Araluen	25-34	Year 11	F	56
Araluen	25-34	Year 11	M	58
Araluen	25-34	Year 12	F	831
Araluen	25-34	Year 12	M	646
Araluen	35-44		F	63
Araluen	35-44		M	65
Araluen	35-44	Did not go to school	F	8
Araluen	35-44	Did not go to school	M	5
Araluen	35-44	Year 8 or below	F	7
Araluen	35-44	Year 8 or below	M	14
Araluen	35-44	Year 9	F	20
Araluen	35-44	Year 9	M	20
Araluen	35-44	Year 10	F	77
Araluen	35-44	Year 10	M	96
Araluen	35-44	Year 11	F	65
Araluen	35-44	Year 11	M	66
Araluen	35-44	Year 12	F	583
Araluen	35-44	Year 12	M	554
Araluen	45-54		F	56
Araluen	45-54		M	34
Araluen	45-54	Did not go to school	F	6
Araluen	45-54	Did not go to school	M	7
Araluen	45-54	Year 8 or below	F	12
Araluen	45-54	Year 8 or below	M	13
Araluen	45-54	Year 9	F	28
Araluen	45-54	Year 9	M	25
Araluen	45-54	Year 10	F	88
Araluen	45-54	Year 10	M	84
Araluen	45-54	Year 11	F	83
Araluen	45-54	Year 11	M	81
Araluen	45-54	Year 12	F	422
Araluen	45-54	Year 12	M	342
Araluen	55-64		F	37
Araluen	55-64		M	37
Araluen	55-64	Did not go to school	F	6
Araluen	55-64	Did not go to school	M	10
Araluen	55-64	Year 8 or below	F	16
Araluen	55-64	Year 8 or below	M	13
Araluen	55-64	Year 9	F	29
Araluen	55-64	Year 9	M	32
Araluen	55-64	Year 10	F	106
Araluen	55-64	Year 10	M	120
Araluen	55-64	Year 11	F	74
Araluen	55-64	Year 11	M	84
Araluen	55-64	Year 12	F	257
Araluen	55-64	Year 12	M	227
Araluen	65-74		F	29
Araluen	65-74		M	22
Araluen	65-74	Did not go to school	F	3
Araluen	65-74	Year 8 or below	F	21
Araluen	65-74	Year 8 or below	M	28
Araluen	65-74	Year 9	F	16
Araluen	65-74	Year 9	M	23
Araluen	65-74	Year 10	F	50
Araluen	65-74	Year 10	M	58
Araluen	65-74	Year 11	F	37
Araluen	65-74	Year 11	M	31
Araluen	65-74	Year 12	F	118
Araluen	65-74	Year 12	M	108
Araluen	75-84		F	5
Araluen	75-84		M	8
Araluen	75-84	Did not go to school	F	3
Araluen	75-84	Year 8 or below	F	18
Araluen	75-84	Year 8 or below	M	15
Araluen	75-84	Year 9	F	14
Araluen	75-84	Year 9	M	7
Araluen	75-84	Year 10	F	25
Araluen	75-84	Year 10	M	22
Araluen	75-84	Year 11	F	5
Araluen	75-84	Year 11	M	7
Araluen	75-84	Year 12	F	36
Araluen	75-84	Year 12	M	30
Araluen	85+		F	5
Araluen	85+	Year 8 or below	F	6
Araluen	85+	Year 8 or below	M	8
Araluen	85+	Year 9	F	5
Araluen	85+	Year 10	F	12
Araluen	85+	Year 10	M	3
Araluen	85+	Year 12	F	4
Arnhem	15-19		F	25
Arnhem	15-19		M	39
Arnhem	15-19	Did not go to school	F	7
Arnhem	15-19	Did not go to school	M	8
Arnhem	15-19	Year 8 or below	F	55
Arnhem	15-19	Year 8 or below	M	57
Arnhem	15-19	Year 9	F	38
Arnhem	15-19	Year 9	M	45
Arnhem	15-19	Year 10	F	58
Arnhem	15-19	Year 10	M	69
Arnhem	15-19	Year 11	F	54
Arnhem	15-19	Year 11	M	55
Arnhem	15-19	Year 12	F	47
Arnhem	15-19	Year 12	M	41
Arnhem	20-24		F	32
Arnhem	20-24		M	63
Arnhem	20-24	Did not go to school	F	3
Arnhem	20-24	Did not go to school	M	3
Arnhem	20-24	Year 8 or below	F	41
Arnhem	20-24	Year 8 or below	M	48
Arnhem	20-24	Year 9	F	37
Arnhem	20-24	Year 9	M	60
Arnhem	20-24	Year 10	F	84
Arnhem	20-24	Year 10	M	81
Arnhem	20-24	Year 11	F	67
Arnhem	20-24	Year 11	M	72
Arnhem	20-24	Year 12	F	139
Arnhem	20-24	Year 12	M	134
Arnhem	25-34		F	90
Arnhem	25-34		M	130
Arnhem	25-34	Did not go to school	F	4
Arnhem	25-34	Did not go to school	M	14
Arnhem	25-34	Year 8 or below	F	85
Arnhem	25-34	Year 8 or below	M	92
Arnhem	25-34	Year 9	F	92
Arnhem	25-34	Year 9	M	105
Arnhem	25-34	Year 10	F	149
Arnhem	25-34	Year 10	M	153
Arnhem	25-34	Year 11	F	145
Arnhem	25-34	Year 11	M	146
Arnhem	25-34	Year 12	F	339
Arnhem	25-34	Year 12	M	302
Arnhem	35-44		F	62
Arnhem	35-44		M	100
Arnhem	35-44	Did not go to school	F	8
Arnhem	35-44	Did not go to school	M	13
Arnhem	35-44	Year 8 or below	F	55
Arnhem	35-44	Year 8 or below	M	46
Arnhem	35-44	Year 9	F	71
Arnhem	35-44	Year 9	M	72
Arnhem	35-44	Year 10	F	133
Arnhem	35-44	Year 10	M	140
Arnhem	35-44	Year 11	F	116
Arnhem	35-44	Year 11	M	100
Arnhem	35-44	Year 12	F	265
Arnhem	35-44	Year 12	M	237
Arnhem	45-54		F	42
Arnhem	45-54		M	69
Arnhem	45-54	Did not go to school	F	11
Arnhem	45-54	Did not go to school	M	24
Arnhem	45-54	Year 8 or below	F	66
Arnhem	45-54	Year 8 or below	M	67
Arnhem	45-54	Year 9	F	59
Arnhem	45-54	Year 9	M	58
Arnhem	45-54	Year 10	F	101
Arnhem	45-54	Year 10	M	114
Arnhem	45-54	Year 11	F	79
Arnhem	45-54	Year 11	M	63
Arnhem	45-54	Year 12	F	148
Arnhem	45-54	Year 12	M	123
Arnhem	55-64		F	34
Arnhem	55-64		M	41
Arnhem	55-64	Did not go to school	F	7
Arnhem	55-64	Did not go to school	M	15
Arnhem	55-64	Year 8 or below	F	62
Arnhem	55-64	Year 8 or below	M	50
Arnhem	55-64	Year 9	F	30
Arnhem	55-64	Year 9	M	34
Arnhem	55-64	Year 10	F	64
Arnhem	55-64	Year 10	M	68
Arnhem	55-64	Year 11	F	53
Arnhem	55-64	Year 11	M	43
Arnhem	55-64	Year 12	F	103
Arnhem	55-64	Year 12	M	73
Arnhem	65-74		F	14
Arnhem	65-74		M	27
Arnhem	65-74	Did not go to school	F	18
Arnhem	65-74	Did not go to school	M	10
Arnhem	65-74	Year 8 or below	F	38
Arnhem	65-74	Year 8 or below	M	40
Arnhem	65-74	Year 9	F	15
Arnhem	65-74	Year 9	M	14
Arnhem	65-74	Year 10	F	34
Arnhem	65-74	Year 10	M	23
Arnhem	65-74	Year 11	F	5
Arnhem	65-74	Year 11	M	11
Arnhem	65-74	Year 12	F	22
Arnhem	65-74	Year 12	M	36
Arnhem	75-84		F	3
Arnhem	75-84		M	8
Arnhem	75-84	Did not go to school	F	3
Arnhem	75-84	Did not go to school	M	6
Arnhem	75-84	Year 8 or below	F	11
Arnhem	75-84	Year 8 or below	M	8
Arnhem	75-84	Year 9	M	4
Arnhem	75-84	Year 10	F	4
Arnhem	75-84	Year 10	M	6
Arnhem	75-84	Year 12	M	4
Arnhem	85+	Did not go to school	M	3
Arnhem	85+	Year 8 or below	F	5
Barkly	15-19		F	37
Barkly	15-19		M	37
Barkly	15-19	Year 8 or below	F	19
Barkly	15-19	Year 8 or below	M	32
Barkly	15-19	Year 9	F	34
Barkly	15-19	Year 9	M	41
Barkly	15-19	Year 10	F	48
Barkly	15-19	Year 10	M	65
Barkly	15-19	Year 11	F	16
Barkly	15-19	Year 11	M	23
Barkly	15-19	Year 12	F	46
Barkly	15-19	Year 12	M	35
Barkly	20-24		F	65
Barkly	20-24		M	63
Barkly	20-24	Did not go to school	F	8
Barkly	20-24	Did not go to school	M	6
Barkly	20-24	Year 8 or below	F	22
Barkly	20-24	Year 8 or below	M	27
Barkly	20-24	Year 9	F	18
Barkly	20-24	Year 9	M	26
Barkly	20-24	Year 10	F	68
Barkly	20-24	Year 10	M	75
Barkly	20-24	Year 11	F	38
Barkly	20-24	Year 11	M	42
Barkly	20-24	Year 12	F	124
Barkly	20-24	Year 12	M	124
Barkly	25-34		F	114
Barkly	25-34		M	134
Barkly	25-34	Did not go to school	F	4
Barkly	25-34	Did not go to school	M	7
Barkly	25-34	Year 8 or below	F	54
Barkly	25-34	Year 8 or below	M	66
Barkly	25-34	Year 9	F	62
Barkly	25-34	Year 9	M	74
Barkly	25-34	Year 10	F	148
Barkly	25-34	Year 10	M	151
Barkly	25-34	Year 11	F	88
Barkly	25-34	Year 11	M	76
Barkly	25-34	Year 12	F	272
Barkly	25-34	Year 12	M	235
Barkly	35-44		F	81
Barkly	35-44		M	87
Barkly	35-44	Did not go to school	F	13
Barkly	35-44	Did not go to school	M	8
Barkly	35-44	Year 8 or below	F	68
Barkly	35-44	Year 8 or below	M	78
Barkly	35-44	Year 9	F	55
Barkly	35-44	Year 9	M	55
Barkly	35-44	Year 10	F	113
Barkly	35-44	Year 10	M	132
Barkly	35-44	Year 11	F	68
Barkly	35-44	Year 11	M	45
Barkly	35-44	Year 12	F	178
Barkly	35-44	Year 12	M	134
Barkly	45-54		F	75
Barkly	45-54		M	99
Barkly	45-54	Did not go to school	F	22
Barkly	45-54	Did not go to school	M	19
Barkly	45-54	Year 8 or below	F	58
Barkly	45-54	Year 8 or below	M	59
Barkly	45-54	Year 9	F	54
Barkly	45-54	Year 9	M	63
Barkly	45-54	Year 10	F	114
Barkly	45-54	Year 10	M	95
Barkly	45-54	Year 11	F	43
Barkly	45-54	Year 11	M	47
Barkly	45-54	Year 12	F	125
Barkly	45-54	Year 12	M	117
Barkly	55-64		F	67
Barkly	55-64		M	86
Barkly	55-64	Did not go to school	F	29
Barkly	55-64	Did not go to school	M	34
Barkly	55-64	Year 8 or below	F	70
Barkly	55-64	Year 8 or below	M	56
Barkly	55-64	Year 9	F	38
Barkly	55-64	Year 9	M	43
Barkly	55-64	Year 10	F	99
Barkly	55-64	Year 10	M	106
Barkly	55-64	Year 11	F	49
Barkly	55-64	Year 11	M	43
Barkly	55-64	Year 12	F	93
Barkly	55-64	Year 12	M	83
Barkly	65-74		F	27
Barkly	65-74		M	54
Barkly	65-74	Did not go to school	F	28
Barkly	65-74	Did not go to school	M	23
Barkly	65-74	Year 8 or below	F	60
Barkly	65-74	Year 8 or below	M	51
Barkly	65-74	Year 9	F	16
Barkly	65-74	Year 9	M	19
Barkly	65-74	Year 10	F	36
Barkly	65-74	Year 10	M	56
Barkly	65-74	Year 11	F	10
Barkly	65-74	Year 11	M	9
Barkly	65-74	Year 12	F	44
Barkly	65-74	Year 12	M	57
Barkly	75-84		F	6
Barkly	75-84		M	18
Barkly	75-84	Did not go to school	F	14
Barkly	75-84	Did not go to school	M	20
Barkly	75-84	Year 8 or below	F	16
Barkly	75-84	Year 8 or below	M	11
Barkly	75-84	Year 9	F	4
Barkly	75-84	Year 9	M	5
Barkly	75-84	Year 10	F	9
Barkly	75-84	Year 10	M	15
Barkly	75-84	Year 11	F	3
Barkly	75-84	Year 11	M	4
Barkly	75-84	Year 12	F	8
Barkly	75-84	Year 12	M	17
Barkly	85+	Did not go to school	F	3
Barkly	85+	Did not go to school	M	4
Barkly	85+	Year 8 or below	F	3
Barkly	85+	Year 10	F	5
Blain	15-19		F	17
Blain	15-19		M	22
Blain	15-19	Year 8 or below	F	5
Blain	15-19	Year 8 or below	M	3
Blain	15-19	Year 9	F	3
Blain	15-19	Year 9	M	11
Blain	15-19	Year 10	F	14
Blain	15-19	Year 10	M	27
Blain	15-19	Year 11	F	23
Blain	15-19	Year 11	M	24
Blain	15-19	Year 12	F	63
Blain	15-19	Year 12	M	60
Blain	20-24		F	20
Blain	20-24		M	36
Blain	20-24	Year 8 or below	M	4
Blain	20-24	Year 9	F	4
Blain	20-24	Year 9	M	10
Blain	20-24	Year 10	F	21
Blain	20-24	Year 10	M	35
Blain	20-24	Year 11	F	24
Blain	20-24	Year 11	M	41
Blain	20-24	Year 12	F	197
Blain	20-24	Year 12	M	203
Blain	25-34		F	96
Blain	25-34		M	105
Blain	25-34	Did not go to school	M	3
Blain	25-34	Year 8 or below	M	3
Blain	25-34	Year 9	F	16
Blain	25-34	Year 9	M	29
Blain	25-34	Year 10	F	103
Blain	25-34	Year 10	M	123
Blain	25-34	Year 11	F	95
Blain	25-34	Year 11	M	105
Blain	25-34	Year 12	F	535
Blain	25-34	Year 12	M	414
Blain	35-44		F	80
Blain	35-44		M	68
Blain	35-44	Year 8 or below	F	10
Blain	35-44	Year 8 or below	M	4
Blain	35-44	Year 9	F	13
Blain	35-44	Year 9	M	20
Blain	35-44	Year 10	F	91
Blain	35-44	Year 10	M	104
Blain	35-44	Year 11	F	62
Blain	35-44	Year 11	M	78
Blain	35-44	Year 12	F	434
Blain	35-44	Year 12	M	361
Blain	45-54		F	45
Blain	45-54		M	70
Blain	45-54	Did not go to school	F	3
Blain	45-54	Did not go to school	M	3
Blain	45-54	Year 8 or below	F	7
Blain	45-54	Year 8 or below	M	14
Blain	45-54	Year 9	F	20
Blain	45-54	Year 9	M	19
Blain	45-54	Year 10	F	105
Blain	45-54	Year 10	M	112
Blain	45-54	Year 11	F	86
Blain	45-54	Year 11	M	91
Blain	45-54	Year 12	F	293
Blain	45-54	Year 12	M	241
Blain	55-64		F	47
Blain	55-64		M	30
Blain	55-64	Did not go to school	F	4
Blain	55-64	Did not go to school	M	4
Blain	55-64	Year 8 or below	F	19
Blain	55-64	Year 8 or below	M	18
Blain	55-64	Year 9	F	18
Blain	55-64	Year 9	M	28
Blain	55-64	Year 10	F	91
Blain	55-64	Year 10	M	108
Blain	55-64	Year 11	F	61
Blain	55-64	Year 11	M	65
Blain	55-64	Year 12	F	116
Blain	55-64	Year 12	M	103
Blain	65-74		F	38
Blain	65-74		M	30
Blain	65-74	Did not go to school	F	3
Blain	65-74	Did not go to school	M	3
Blain	65-74	Year 8 or below	F	28
Blain	65-74	Year 8 or below	M	10
Blain	65-74	Year 9	F	10
Blain	65-74	Year 9	M	22
Blain	65-74	Year 10	F	63
Blain	65-74	Year 10	M	55
Blain	65-74	Year 11	F	27
Blain	65-74	Year 11	M	25
Blain	65-74	Year 12	F	39
Blain	65-74	Year 12	M	57
Blain	75-84		F	17
Blain	75-84		M	12
Blain	75-84	Did not go to school	F	4
Blain	75-84	Year 8 or below	F	13
Blain	75-84	Year 8 or below	M	16
Blain	75-84	Year 9	F	10
Blain	75-84	Year 9	M	9
Blain	75-84	Year 10	F	18
Blain	75-84	Year 10	M	9
Blain	75-84	Year 11	F	8
Blain	75-84	Year 11	M	6
Blain	75-84	Year 12	F	19
Blain	75-84	Year 12	M	13
Blain	85+		F	6
Blain	85+		M	7
Blain	85+	Year 8 or below	F	4
Blain	85+	Year 10	F	5
Blain	85+	Year 11	F	3
Blain	85+	Year 12	F	5
Blain	85+	Year 12	M	4
Braitling	15-19		F	13
Braitling	15-19		M	16
Braitling	15-19	Year 8 or below	M	6
Braitling	15-19	Year 9	F	4
Braitling	15-19	Year 9	M	11
Braitling	15-19	Year 10	F	16
Braitling	15-19	Year 10	M	27
Braitling	15-19	Year 11	F	9
Braitling	15-19	Year 11	M	17
Braitling	15-19	Year 12	F	52
Braitling	15-19	Year 12	M	51
Braitling	20-24		F	5
Braitling	20-24		M	19
Braitling	20-24	Year 8 or below	F	5
Braitling	20-24	Year 8 or below	M	10
Braitling	20-24	Year 9	F	3
Braitling	20-24	Year 9	M	9
Braitling	20-24	Year 10	F	16
Braitling	20-24	Year 10	M	27
Braitling	20-24	Year 11	F	26
Braitling	20-24	Year 11	M	28
Braitling	20-24	Year 12	F	128
Braitling	20-24	Year 12	M	125
Braitling	25-34		F	78
Braitling	25-34		M	72
Braitling	25-34	Did not go to school	F	6
Braitling	25-34	Did not go to school	M	5
Braitling	25-34	Year 8 or below	F	17
Braitling	25-34	Year 8 or below	M	21
Braitling	25-34	Year 9	F	21
Braitling	25-34	Year 9	M	19
Braitling	25-34	Year 10	F	70
Braitling	25-34	Year 10	M	81
Braitling	25-34	Year 11	F	67
Braitling	25-34	Year 11	M	92
Braitling	25-34	Year 12	F	696
Braitling	25-34	Year 12	M	529
Braitling	35-44		F	30
Braitling	35-44		M	48
Braitling	35-44	Did not go to school	F	5
Braitling	35-44	Did not go to school	M	4
Braitling	35-44	Year 8 or below	F	16
Braitling	35-44	Year 8 or below	M	14
Braitling	35-44	Year 9	F	17
Braitling	35-44	Year 9	M	22
Braitling	35-44	Year 10	F	72
Braitling	35-44	Year 10	M	88
Braitling	35-44	Year 11	F	53
Braitling	35-44	Year 11	M	63
Braitling	35-44	Year 12	F	498
Braitling	35-44	Year 12	M	407
Braitling	45-54		F	42
Braitling	45-54		M	41
Braitling	45-54	Did not go to school	F	16
Braitling	45-54	Did not go to school	M	7
Braitling	45-54	Year 8 or below	F	16
Braitling	45-54	Year 8 or below	M	23
Braitling	45-54	Year 9	F	32
Braitling	45-54	Year 9	M	13
Braitling	45-54	Year 10	F	75
Braitling	45-54	Year 10	M	105
Braitling	45-54	Year 11	F	61
Braitling	45-54	Year 11	M	70
Braitling	45-54	Year 12	F	327
Braitling	45-54	Year 12	M	225
Braitling	55-64		F	45
Braitling	55-64		M	47
Braitling	55-64	Did not go to school	F	11
Braitling	55-64	Did not go to school	M	13
Braitling	55-64	Year 8 or below	F	11
Braitling	55-64	Year 8 or below	M	23
Braitling	55-64	Year 9	F	27
Braitling	55-64	Year 9	M	18
Braitling	55-64	Year 10	F	109
Braitling	55-64	Year 10	M	119
Braitling	55-64	Year 11	F	91
Braitling	55-64	Year 11	M	86
Braitling	55-64	Year 12	F	281
Braitling	55-64	Year 12	M	208
Braitling	65-74		F	30
Braitling	65-74		M	33
Braitling	65-74	Did not go to school	F	10
Braitling	65-74	Did not go to school	M	8
Braitling	65-74	Year 8 or below	F	38
Braitling	65-74	Year 8 or below	M	25
Braitling	65-74	Year 9	F	22
Braitling	65-74	Year 9	M	28
Braitling	65-74	Year 10	F	69
Braitling	65-74	Year 10	M	53
Braitling	65-74	Year 11	F	47
Braitling	65-74	Year 11	M	39
Braitling	65-74	Year 12	F	125
Braitling	65-74	Year 12	M	122
Braitling	75-84		F	11
Braitling	75-84		M	11
Braitling	75-84	Did not go to school	F	4
Braitling	75-84	Year 8 or below	F	14
Braitling	75-84	Year 8 or below	M	12
Braitling	75-84	Year 9	F	7
Braitling	75-84	Year 9	M	6
Braitling	75-84	Year 10	F	26
Braitling	75-84	Year 10	M	17
Braitling	75-84	Year 11	F	10
Braitling	75-84	Year 11	M	3
Braitling	75-84	Year 12	F	36
Braitling	75-84	Year 12	M	32
Braitling	85+	Year 8 or below	F	7
Braitling	85+	Year 9	F	6
Braitling	85+	Year 10	F	4
Braitling	85+	Year 10	M	6
Braitling	85+	Year 11	F	3
Braitling	85+	Year 12	F	8
Braitling	85+	Year 12	M	6
Brennan	15-19		F	6
Brennan	15-19		M	15
Brennan	15-19	Year 9	F	6
Brennan	15-19	Year 9	M	8
Brennan	15-19	Year 10	F	21
Brennan	15-19	Year 10	M	28
Brennan	15-19	Year 11	F	14
Brennan	15-19	Year 11	M	23
Brennan	15-19	Year 12	F	73
Brennan	15-19	Year 12	M	57
Brennan	20-24		F	29
Brennan	20-24		M	25
Brennan	20-24	Year 9	F	6
Brennan	20-24	Year 10	F	21
Brennan	20-24	Year 10	M	33
Brennan	20-24	Year 11	F	32
Brennan	20-24	Year 11	M	45
Brennan	20-24	Year 12	F	188
Brennan	20-24	Year 12	M	189
Brennan	25-34		F	71
Brennan	25-34		M	59
Brennan	25-34	Year 8 or below	F	9
Brennan	25-34	Year 8 or below	M	4
Brennan	25-34	Year 9	F	16
Brennan	25-34	Year 9	M	15
Brennan	25-34	Year 10	F	90
Brennan	25-34	Year 10	M	132
Brennan	25-34	Year 11	F	93
Brennan	25-34	Year 11	M	96
Brennan	25-34	Year 12	F	567
Brennan	25-34	Year 12	M	397
Brennan	35-44		F	43
Brennan	35-44		M	59
Brennan	35-44	Did not go to school	F	3
Brennan	35-44	Year 8 or below	F	11
Brennan	35-44	Year 8 or below	M	6
Brennan	35-44	Year 9	F	13
Brennan	35-44	Year 9	M	24
Brennan	35-44	Year 10	F	97
Brennan	35-44	Year 10	M	127
Brennan	35-44	Year 11	F	82
Brennan	35-44	Year 11	M	74
Brennan	35-44	Year 12	F	522
Brennan	35-44	Year 12	M	408
Brennan	45-54		F	40
Brennan	45-54		M	44
Brennan	45-54	Did not go to school	F	6
Brennan	45-54	Year 8 or below	F	5
Brennan	45-54	Year 8 or below	M	12
Brennan	45-54	Year 9	F	10
Brennan	45-54	Year 9	M	18
Brennan	45-54	Year 10	F	115
Brennan	45-54	Year 10	M	130
Brennan	45-54	Year 11	F	113
Brennan	45-54	Year 11	M	88
Brennan	45-54	Year 12	F	307
Brennan	45-54	Year 12	M	275
Brennan	55-64		F	15
Brennan	55-64		M	31
Brennan	55-64	Did not go to school	F	3
Brennan	55-64	Year 8 or below	F	9
Brennan	55-64	Year 8 or below	M	10
Brennan	55-64	Year 9	F	17
Brennan	55-64	Year 9	M	21
Brennan	55-64	Year 10	F	106
Brennan	55-64	Year 10	M	110
Brennan	55-64	Year 11	F	61
Brennan	55-64	Year 11	M	78
Brennan	55-64	Year 12	F	140
Brennan	55-64	Year 12	M	125
Brennan	65-74		F	18
Brennan	65-74		M	16
Brennan	65-74	Did not go to school	F	11
Brennan	65-74	Year 8 or below	F	20
Brennan	65-74	Year 8 or below	M	15
Brennan	65-74	Year 9	F	13
Brennan	65-74	Year 9	M	4
Brennan	65-74	Year 10	F	67
Brennan	65-74	Year 10	M	51
Brennan	65-74	Year 11	F	29
Brennan	65-74	Year 11	M	23
Brennan	65-74	Year 12	F	54
Brennan	65-74	Year 12	M	58
Brennan	75-84		F	9
Brennan	75-84		M	14
Brennan	75-84	Did not go to school	F	4
Brennan	75-84	Year 8 or below	F	10
Brennan	75-84	Year 8 or below	M	19
Brennan	75-84	Year 9	F	3
Brennan	75-84	Year 9	M	3
Brennan	75-84	Year 10	F	20
Brennan	75-84	Year 10	M	16
Brennan	75-84	Year 11	F	6
Brennan	75-84	Year 11	M	6
Brennan	75-84	Year 12	F	21
Brennan	75-84	Year 12	M	22
Brennan	85+		F	12
Brennan	85+		M	11
Brennan	85+	Year 8 or below	F	9
Brennan	85+	Year 8 or below	M	5
Brennan	85+	Year 9	F	3
Brennan	85+	Year 10	F	4
Brennan	85+	Year 10	M	4
Brennan	85+	Year 12	F	3
Brennan	85+	Year 12	M	5
Casuarina	15-19		F	9
Casuarina	15-19		M	13
Casuarina	15-19	Year 10	F	8
Casuarina	15-19	Year 10	M	9
Casuarina	15-19	Year 11	F	5
Casuarina	15-19	Year 11	M	16
