SED_NAME16	Age	MaritalStatus	Sex	responses
Clark (Nelson)	85+	Separated	F	5
Clark (Nelson)	85+	Widowed	F	294
Clark (Nelson)	85+	Widowed	M	69
Franklin (Huon)	20-24	Married	F	38
Franklin (Huon)	20-24	Married	M	25
Franklin (Huon)	20-24	Separated	F	4
Franklin (Huon)	25-34	Divorced	F	51
Franklin (Huon)	25-34	Divorced	M	24
Franklin (Huon)	25-34	Married	F	696
Franklin (Huon)	25-34	Married	M	511
Franklin (Huon)	25-34	Separated	F	45
Franklin (Huon)	25-34	Separated	M	15
Franklin (Huon)	25-34	Widowed	F	3
Franklin (Huon)	35-44	Divorced	F	173
Franklin (Huon)	35-44	Divorced	M	108
Franklin (Huon)	35-44	Married	F	1349
Franklin (Huon)	35-44	Married	M	1215
Franklin (Huon)	35-44	Separated	F	95
Franklin (Huon)	35-44	Separated	M	81
Franklin (Huon)	35-44	Widowed	F	10
Franklin (Huon)	35-44	Widowed	M	7
Franklin (Huon)	45-54	Divorced	F	334
Franklin (Huon)	45-54	Divorced	M	259
Franklin (Huon)	45-54	Married	F	1452
Franklin (Huon)	45-54	Married	M	1338
Franklin (Huon)	45-54	Separated	F	133
Franklin (Huon)	45-54	Separated	M	107
Franklin (Huon)	45-54	Widowed	F	47
Franklin (Huon)	45-54	Widowed	M	19
Franklin (Huon)	55-64	Divorced	F	514
Franklin (Huon)	55-64	Divorced	M	434
Franklin (Huon)	55-64	Married	F	1710
Franklin (Huon)	55-64	Married	M	1609
Franklin (Huon)	55-64	Separated	F	102
Franklin (Huon)	55-64	Separated	M	97
Franklin (Huon)	55-64	Widowed	F	123
Franklin (Huon)	55-64	Widowed	M	47
Franklin (Huon)	65-74	Divorced	F	425
Franklin (Huon)	65-74	Divorced	M	404
Franklin (Huon)	65-74	Married	F	1457
Franklin (Huon)	65-74	Married	M	1683
Franklin (Huon)	65-74	Separated	F	57
Franklin (Huon)	65-74	Separated	M	90
Franklin (Huon)	65-74	Widowed	F	297
Franklin (Huon)	65-74	Widowed	M	97
Franklin (Huon)	75-84	Divorced	F	162
Franklin (Huon)	75-84	Divorced	M	178
Franklin (Huon)	75-84	Married	F	517
Franklin (Huon)	75-84	Married	M	756
Franklin (Huon)	75-84	Separated	F	16
Franklin (Huon)	75-84	Separated	M	27
Franklin (Huon)	75-84	Widowed	F	365
Franklin (Huon)	75-84	Widowed	M	132
Franklin (Huon)	85+	Divorced	F	34
Franklin (Huon)	85+	Divorced	M	21
Franklin (Huon)	85+	Married	F	74
Franklin (Huon)	85+	Married	M	139
Franklin (Huon)	85+	Separated	F	4
Franklin (Huon)	85+	Separated	M	3
Franklin (Huon)	85+	Widowed	F	253
Franklin (Huon)	85+	Widowed	M	71
Franklin (Nelson)	20-24	Married	F	29
Franklin (Nelson)	20-24	Married	M	21
Franklin (Nelson)	25-34	Divorced	F	39
Franklin (Nelson)	25-34	Divorced	M	22
Franklin (Nelson)	25-34	Married	F	542
Franklin (Nelson)	25-34	Married	M	413
Franklin (Nelson)	25-34	Separated	F	18
Franklin (Nelson)	25-34	Separated	M	11
Franklin (Nelson)	35-44	Divorced	F	76
Franklin (Nelson)	35-44	Divorced	M	53
Franklin (Nelson)	35-44	Married	F	658
Franklin (Nelson)	35-44	Married	M	651
Franklin (Nelson)	35-44	Separated	F	53
Franklin (Nelson)	35-44	Separated	M	30
Franklin (Nelson)	35-44	Widowed	M	4
Franklin (Nelson)	45-54	Divorced	F	177
Franklin (Nelson)	45-54	Divorced	M	95
Franklin (Nelson)	45-54	Married	F	531
Franklin (Nelson)	45-54	Married	M	517
Franklin (Nelson)	45-54	Separated	F	60
Franklin (Nelson)	45-54	Separated	M	37
Franklin (Nelson)	45-54	Widowed	F	20
Franklin (Nelson)	45-54	Widowed	M	6
Franklin (Nelson)	55-64	Divorced	F	222
Franklin (Nelson)	55-64	Divorced	M	125
Franklin (Nelson)	55-64	Married	F	485
Franklin (Nelson)	55-64	Married	M	463
Franklin (Nelson)	55-64	Separated	F	60
Franklin (Nelson)	55-64	Separated	M	30
Franklin (Nelson)	55-64	Widowed	F	39
Franklin (Nelson)	55-64	Widowed	M	28
Franklin (Nelson)	65-74	Divorced	F	227
Franklin (Nelson)	65-74	Divorced	M	102
Franklin (Nelson)	65-74	Married	F	529
Franklin (Nelson)	65-74	Married	M	525
Franklin (Nelson)	65-74	Separated	F	36
Franklin (Nelson)	65-74	Separated	M	27
Franklin (Nelson)	65-74	Widowed	F	138
Franklin (Nelson)	65-74	Widowed	M	29
Franklin (Nelson)	75-84	Divorced	F	91
Franklin (Nelson)	75-84	Divorced	M	53
Franklin (Nelson)	75-84	Married	F	274
Franklin (Nelson)	75-84	Married	M	356
Franklin (Nelson)	75-84	Separated	F	6
Franklin (Nelson)	75-84	Separated	M	14
Franklin (Nelson)	75-84	Widowed	F	234
Franklin (Nelson)	75-84	Widowed	M	48
Franklin (Nelson)	85+	Divorced	F	17
Franklin (Nelson)	85+	Divorced	M	7
Franklin (Nelson)	85+	Married	F	45
Franklin (Nelson)	85+	Married	M	82
Franklin (Nelson)	85+	Widowed	F	167
Franklin (Nelson)	85+	Widowed	M	68
Franklin (Pembroke)	20-24	Divorced	M	4
Franklin (Pembroke)	20-24	Married	F	41
Franklin (Pembroke)	20-24	Married	M	14
Franklin (Pembroke)	20-24	Separated	F	3
Franklin (Pembroke)	20-24	Widowed	M	3
Franklin (Pembroke)	25-34	Divorced	F	52
Franklin (Pembroke)	25-34	Divorced	M	29
Franklin (Pembroke)	25-34	Married	F	844
Franklin (Pembroke)	25-34	Married	M	679
Franklin (Pembroke)	25-34	Separated	F	44
Franklin (Pembroke)	25-34	Separated	M	21
Franklin (Pembroke)	25-34	Widowed	F	5
Franklin (Pembroke)	35-44	Divorced	F	184
Franklin (Pembroke)	35-44	Divorced	M	104
Franklin (Pembroke)	35-44	Married	F	1144
Franklin (Pembroke)	35-44	Married	M	1083
Franklin (Pembroke)	35-44	Separated	F	92
Franklin (Pembroke)	35-44	Separated	M	54
Franklin (Pembroke)	35-44	Widowed	F	6
Franklin (Pembroke)	35-44	Widowed	M	3
Franklin (Pembroke)	45-54	Divorced	F	346
Franklin (Pembroke)	45-54	Divorced	M	225
Franklin (Pembroke)	45-54	Married	F	1072
Franklin (Pembroke)	45-54	Married	M	1037
Franklin (Pembroke)	45-54	Separated	F	108
Franklin (Pembroke)	45-54	Separated	M	75
Franklin (Pembroke)	45-54	Widowed	F	24
Franklin (Pembroke)	45-54	Widowed	M	7
Franklin (Pembroke)	55-64	Divorced	F	454
Franklin (Pembroke)	55-64	Divorced	M	252
Franklin (Pembroke)	55-64	Married	F	1226
Franklin (Pembroke)	55-64	Married	M	1140
Franklin (Pembroke)	55-64	Separated	F	100
Franklin (Pembroke)	55-64	Separated	M	107
Franklin (Pembroke)	55-64	Widowed	F	83
Franklin (Pembroke)	55-64	Widowed	M	23
Franklin (Pembroke)	65-74	Divorced	F	467
Franklin (Pembroke)	65-74	Divorced	M	247
Franklin (Pembroke)	65-74	Married	F	1228
Franklin (Pembroke)	65-74	Married	M	1271
Franklin (Pembroke)	65-74	Separated	F	56
Franklin (Pembroke)	65-74	Separated	M	40
Franklin (Pembroke)	65-74	Widowed	F	296
Franklin (Pembroke)	65-74	Widowed	M	74
Franklin (Pembroke)	75-84	Divorced	F	203
Franklin (Pembroke)	75-84	Divorced	M	108
Franklin (Pembroke)	75-84	Married	F	706
Franklin (Pembroke)	75-84	Married	M	878
Franklin (Pembroke)	75-84	Separated	F	31
Franklin (Pembroke)	75-84	Separated	M	20
Franklin (Pembroke)	75-84	Widowed	F	554
Franklin (Pembroke)	75-84	Widowed	M	145
Franklin (Pembroke)	85+	Divorced	F	59
Franklin (Pembroke)	85+	Divorced	M	11
Franklin (Pembroke)	85+	Married	F	144
Franklin (Pembroke)	85+	Married	M	270
Franklin (Pembroke)	85+	Separated	F	11
Franklin (Pembroke)	85+	Separated	M	11
Franklin (Pembroke)	85+	Widowed	F	615
Franklin (Pembroke)	85+	Widowed	M	184
Franklin (Rumney)	20-24	Married	F	24
Franklin (Rumney)	20-24	Married	M	20
Franklin (Rumney)	25-34	Divorced	F	31
Franklin (Rumney)	25-34	Divorced	M	28
Franklin (Rumney)	25-34	Married	F	696
Franklin (Rumney)	25-34	Married	M	585
Franklin (Rumney)	25-34	Separated	F	46
Franklin (Rumney)	25-34	Separated	M	28
Franklin (Rumney)	25-34	Widowed	F	4
Franklin (Rumney)	25-34	Widowed	M	4
Franklin (Rumney)	35-44	Divorced	F	137
Franklin (Rumney)	35-44	Divorced	M	101
Franklin (Rumney)	35-44	Married	F	974
Franklin (Rumney)	35-44	Married	M	961
Franklin (Rumney)	35-44	Separated	F	102
Franklin (Rumney)	35-44	Separated	M	69
Franklin (Rumney)	35-44	Widowed	F	11
Franklin (Rumney)	45-54	Divorced	F	280
Franklin (Rumney)	45-54	Divorced	M	190
Franklin (Rumney)	45-54	Married	F	932
Franklin (Rumney)	45-54	Married	M	937
Franklin (Rumney)	45-54	Separated	F	111
Franklin (Rumney)	45-54	Separated	M	87
Franklin (Rumney)	45-54	Widowed	F	40
Franklin (Rumney)	45-54	Widowed	M	15
Franklin (Rumney)	55-64	Divorced	F	368
Franklin (Rumney)	55-64	Divorced	M	297
Franklin (Rumney)	55-64	Married	F	1103
Franklin (Rumney)	55-64	Married	M	1049
Franklin (Rumney)	55-64	Separated	F	87
Franklin (Rumney)	55-64	Separated	M	82
Franklin (Rumney)	55-64	Widowed	F	92
Franklin (Rumney)	55-64	Widowed	M	36
Franklin (Rumney)	65-74	Divorced	F	270
Franklin (Rumney)	65-74	Divorced	M	228
Franklin (Rumney)	65-74	Married	F	835
Franklin (Rumney)	65-74	Married	M	985
Franklin (Rumney)	65-74	Separated	F	35
Franklin (Rumney)	65-74	Separated	M	40
Franklin (Rumney)	65-74	Widowed	F	213
Franklin (Rumney)	65-74	Widowed	M	65
Franklin (Rumney)	75-84	Divorced	F	91
Franklin (Rumney)	75-84	Divorced	M	75
Franklin (Rumney)	75-84	Married	F	324
Franklin (Rumney)	75-84	Married	M	415
Franklin (Rumney)	75-84	Separated	F	16
Franklin (Rumney)	75-84	Separated	M	21
Franklin (Rumney)	75-84	Widowed	F	256
Franklin (Rumney)	75-84	Widowed	M	63
Franklin (Rumney)	85+	Divorced	F	18
Franklin (Rumney)	85+	Divorced	M	8
Franklin (Rumney)	85+	Married	F	26
Franklin (Rumney)	85+	Married	M	71
Franklin (Rumney)	85+	Separated	F	5
Franklin (Rumney)	85+	Separated	M	4
Franklin (Rumney)	85+	Widowed	F	147
Franklin (Rumney)	85+	Widowed	M	38
Lyons (Derwent)	20-24	Married	F	24
Lyons (Derwent)	20-24	Married	M	11
Lyons (Derwent)	25-34	Divorced	F	34
Lyons (Derwent)	25-34	Divorced	M	23
Lyons (Derwent)	25-34	Married	F	346
Lyons (Derwent)	25-34	Married	M	285
Lyons (Derwent)	25-34	Separated	F	67
Lyons (Derwent)	25-34	Separated	M	29
Lyons (Derwent)	25-34	Widowed	M	4
Lyons (Derwent)	35-44	Divorced	F	89
Lyons (Derwent)	35-44	Divorced	M	86
Lyons (Derwent)	35-44	Married	F	593
Lyons (Derwent)	35-44	Married	M	522
Lyons (Derwent)	35-44	Separated	F	86
Lyons (Derwent)	35-44	Separated	M	64
Lyons (Derwent)	35-44	Widowed	F	9
Lyons (Derwent)	45-54	Divorced	F	216
Lyons (Derwent)	45-54	Divorced	M	202
Lyons (Derwent)	45-54	Married	F	611
Lyons (Derwent)	45-54	Married	M	557
Lyons (Derwent)	45-54	Separated	F	105
Lyons (Derwent)	45-54	Separated	M	88
Lyons (Derwent)	45-54	Widowed	F	35
Lyons (Derwent)	45-54	Widowed	M	14
Lyons (Derwent)	55-64	Divorced	F	272
Lyons (Derwent)	55-64	Divorced	M	285
Lyons (Derwent)	55-64	Married	F	779
Lyons (Derwent)	55-64	Married	M	737
Lyons (Derwent)	55-64	Separated	F	94
Lyons (Derwent)	55-64	Separated	M	122
Lyons (Derwent)	55-64	Widowed	F	85
Lyons (Derwent)	55-64	Widowed	M	31
Lyons (Derwent)	65-74	Divorced	F	232
Lyons (Derwent)	65-74	Divorced	M	225
Lyons (Derwent)	65-74	Married	F	646
Lyons (Derwent)	65-74	Married	M	733
Lyons (Derwent)	65-74	Separated	F	49
Lyons (Derwent)	65-74	Separated	M	55
Lyons (Derwent)	65-74	Widowed	F	208
Lyons (Derwent)	65-74	Widowed	M	80
Lyons (Derwent)	75-84	Divorced	F	72
Lyons (Derwent)	75-84	Divorced	M	85
Lyons (Derwent)	75-84	Married	F	202
Lyons (Derwent)	75-84	Married	M	322
Lyons (Derwent)	75-84	Separated	F	16
Lyons (Derwent)	75-84	Separated	M	24
Lyons (Derwent)	75-84	Widowed	F	240
Lyons (Derwent)	75-84	Widowed	M	80
Lyons (Derwent)	85+	Divorced	F	10
Lyons (Derwent)	85+	Divorced	M	7
Lyons (Derwent)	85+	Married	F	32
Lyons (Derwent)	85+	Married	M	56
Lyons (Derwent)	85+	Separated	M	5
Lyons (Derwent)	85+	Widowed	F	108
Lyons (Derwent)	85+	Widowed	M	34
Lyons (Launceston)	20-24	Married	F	8
Lyons (Launceston)	20-24	Married	M	3
Lyons (Launceston)	25-34	Divorced	F	13
Lyons (Launceston)	25-34	Divorced	M	7
Lyons (Launceston)	25-34	Married	F	240
Lyons (Launceston)	25-34	Married	M	204
Lyons (Launceston)	25-34	Separated	F	9
Lyons (Launceston)	25-34	Separated	M	6
Lyons (Launceston)	35-44	Divorced	F	49
Lyons (Launceston)	35-44	Divorced	M	38
Lyons (Launceston)	35-44	Married	F	368
Lyons (Launceston)	35-44	Married	M	321
Lyons (Launceston)	35-44	Separated	F	27
Lyons (Launceston)	35-44	Separated	M	13
Lyons (Launceston)	35-44	Widowed	F	4
Lyons (Launceston)	45-54	Divorced	F	121
Lyons (Launceston)	45-54	Divorced	M	72
Lyons (Launceston)	45-54	Married	F	496
Lyons (Launceston)	45-54	Married	M	444
Lyons (Launceston)	45-54	Separated	F	37
Lyons (Launceston)	45-54	Separated	M	33
Lyons (Launceston)	45-54	Widowed	F	16
Lyons (Launceston)	55-64	Divorced	F	133
Lyons (Launceston)	55-64	Divorced	M	97
Lyons (Launceston)	55-64	Married	F	488
Lyons (Launceston)	55-64	Married	M	508
Lyons (Launceston)	55-64	Separated	F	25
Lyons (Launceston)	55-64	Separated	M	40
Lyons (Launceston)	55-64	Widowed	F	27
Lyons (Launceston)	55-64	Widowed	M	12
Lyons (Launceston)	65-74	Divorced	F	112
Lyons (Launceston)	65-74	Divorced	M	70
Lyons (Launceston)	65-74	Married	F	404
Lyons (Launceston)	65-74	Married	M	432
Lyons (Launceston)	65-74	Separated	F	35
Lyons (Launceston)	65-74	Separated	M	20
Lyons (Launceston)	65-74	Widowed	F	79
Lyons (Launceston)	65-74	Widowed	M	30
Lyons (Launceston)	75-84	Divorced	F	39
Lyons (Launceston)	75-84	Divorced	M	19
Lyons (Launceston)	75-84	Married	F	207
Lyons (Launceston)	75-84	Married	M	257
Lyons (Launceston)	75-84	Separated	F	4
Lyons (Launceston)	75-84	Separated	M	3
Lyons (Launceston)	75-84	Widowed	F	174
Lyons (Launceston)	75-84	Widowed	M	44
Lyons (Launceston)	85+	Divorced	F	19
Lyons (Launceston)	85+	Divorced	M	4
Lyons (Launceston)	85+	Married	F	43
Lyons (Launceston)	85+	Married	M	67
Lyons (Launceston)	85+	Widowed	F	106
Lyons (Launceston)	85+	Widowed	M	26
Lyons (McIntyre)	15-19	Married	F	3
Lyons (McIntyre)	20-24	Divorced	F	5
Lyons (McIntyre)	20-24	Married	F	42
Lyons (McIntyre)	20-24	Married	M	26
Lyons (McIntyre)	20-24	Separated	F	4
Lyons (McIntyre)	25-34	Divorced	F	45
Lyons (McIntyre)	25-34	Divorced	M	23
Lyons (McIntyre)	25-34	Married	F	569
Lyons (McIntyre)	25-34	Married	M	457
Lyons (McIntyre)	25-34	Separated	F	45
Lyons (McIntyre)	25-34	Separated	M	19
Lyons (McIntyre)	25-34	Widowed	M	3
Lyons (McIntyre)	35-44	Divorced	F	144
Lyons (McIntyre)	35-44	Divorced	M	84
Lyons (McIntyre)	35-44	Married	F	878
Lyons (McIntyre)	35-44	Married	M	761
Lyons (McIntyre)	35-44	Separated	F	75
Lyons (McIntyre)	35-44	Separated	M	76
Lyons (McIntyre)	35-44	Widowed	F	11
Lyons (McIntyre)	45-54	Divorced	F	319
Lyons (McIntyre)	45-54	Divorced	M	229
Lyons (McIntyre)	45-54	Married	F	1110
Lyons (McIntyre)	45-54	Married	M	1024
Lyons (McIntyre)	45-54	Separated	F	112
Lyons (McIntyre)	45-54	Separated	M	97
Lyons (McIntyre)	45-54	Widowed	F	44
Lyons (McIntyre)	45-54	Widowed	M	11
Lyons (McIntyre)	55-64	Divorced	F	505
Lyons (McIntyre)	55-64	Divorced	M	413
Lyons (McIntyre)	55-64	Married	F	1544
Lyons (McIntyre)	55-64	Married	M	1392
Lyons (McIntyre)	55-64	Separated	F	105
Lyons (McIntyre)	55-64	Separated	M	120
Lyons (McIntyre)	55-64	Widowed	F	125
Lyons (McIntyre)	55-64	Widowed	M	46
Lyons (McIntyre)	65-74	Divorced	F	392
Lyons (McIntyre)	65-74	Divorced	M	475
Lyons (McIntyre)	65-74	Married	F	1329
Lyons (McIntyre)	65-74	Married	M	1540
Lyons (McIntyre)	65-74	Separated	F	78
Lyons (McIntyre)	65-74	Separated	M	110
Lyons (McIntyre)	65-74	Widowed	F	330
Lyons (McIntyre)	65-74	Widowed	M	118
Lyons (McIntyre)	75-84	Divorced	F	153
Lyons (McIntyre)	75-84	Divorced	M	161
Lyons (McIntyre)	75-84	Married	F	592
Lyons (McIntyre)	75-84	Married	M	803
Lyons (McIntyre)	75-84	Separated	F	13
Lyons (McIntyre)	75-84	Separated	M	32
Lyons (McIntyre)	75-84	Widowed	F	410
Lyons (McIntyre)	75-84	Widowed	M	160
Lyons (McIntyre)	85+	Divorced	F	22
Lyons (McIntyre)	85+	Divorced	M	20
Lyons (McIntyre)	85+	Married	F	62
Lyons (McIntyre)	85+	Married	M	165
Lyons (McIntyre)	85+	Separated	F	3
Lyons (McIntyre)	85+	Separated	M	8
Lyons (McIntyre)	85+	Widowed	F	266
Lyons (McIntyre)	85+	Widowed	M	113
Lyons (Montgomery)	20-24	Married	F	11
Lyons (Montgomery)	20-24	Married	M	6
Lyons (Montgomery)	25-34	Divorced	F	3
Lyons (Montgomery)	25-34	Divorced	M	4
Lyons (Montgomery)	25-34	Married	F	118
Lyons (Montgomery)	25-34	Married	M	91
Lyons (Montgomery)	25-34	Separated	F	4
Lyons (Montgomery)	25-34	Separated	M	5
Lyons (Montgomery)	35-44	Divorced	F	16
Lyons (Montgomery)	35-44	Divorced	M	8
Lyons (Montgomery)	35-44	Married	F	168
Lyons (Montgomery)	35-44	Married	M	144
Lyons (Montgomery)	35-44	Separated	F	9
Lyons (Montgomery)	35-44	Separated	M	9
Lyons (Montgomery)	45-54	Divorced	F	56
Lyons (Montgomery)	45-54	Divorced	M	26
Lyons (Montgomery)	45-54	Married	F	237
Lyons (Montgomery)	45-54	Married	M	226
Lyons (Montgomery)	45-54	Separated	F	16
Lyons (Montgomery)	45-54	Separated	M	16
Lyons (Montgomery)	45-54	Widowed	F	10
Lyons (Montgomery)	45-54	Widowed	M	5
Lyons (Montgomery)	55-64	Divorced	F	74
Lyons (Montgomery)	55-64	Divorced	M	96
Lyons (Montgomery)	55-64	Married	F	292
Lyons (Montgomery)	55-64	Married	M	297
Lyons (Montgomery)	55-64	Separated	F	28
Lyons (Montgomery)	55-64	Separated	M	18
Lyons (Montgomery)	55-64	Widowed	F	24
Lyons (Montgomery)	55-64	Widowed	M	9
Lyons (Montgomery)	65-74	Divorced	F	56
Lyons (Montgomery)	65-74	Divorced	M	66
Lyons (Montgomery)	65-74	Married	F	239
Lyons (Montgomery)	65-74	Married	M	263
Lyons (Montgomery)	65-74	Separated	F	3
Lyons (Montgomery)	65-74	Separated	M	18
Lyons (Montgomery)	65-74	Widowed	F	44
Lyons (Montgomery)	65-74	Widowed	M	18
Lyons (Montgomery)	75-84	Divorced	F	16
Lyons (Montgomery)	75-84	Divorced	M	28
Lyons (Montgomery)	75-84	Married	F	79
Lyons (Montgomery)	75-84	Married	M	116
Lyons (Montgomery)	75-84	Separated	F	4
Lyons (Montgomery)	75-84	Separated	M	6
Lyons (Montgomery)	75-84	Widowed	F	52
Lyons (Montgomery)	75-84	Widowed	M	15
Lyons (Montgomery)	85+	Divorced	F	5
Lyons (Montgomery)	85+	Married	F	10
Lyons (Montgomery)	85+	Married	M	23
Lyons (Montgomery)	85+	Widowed	F	33
Lyons (Montgomery)	85+	Widowed	M	9
Lyons (Prosser)	20-24	Married	F	47
Lyons (Prosser)	20-24	Married	M	25
Lyons (Prosser)	20-24	Separated	F	4
Lyons (Prosser)	25-34	Divorced	F	41
Lyons (Prosser)	25-34	Divorced	M	39
Lyons (Prosser)	25-34	Married	F	661
Lyons (Prosser)	25-34	Married	M	503
Lyons (Prosser)	25-34	Separated	F	77
Lyons (Prosser)	25-34	Separated	M	42
Lyons (Prosser)	25-34	Widowed	F	3
Lyons (Prosser)	35-44	Divorced	F	160
Lyons (Prosser)	35-44	Divorced	M	102
Lyons (Prosser)	35-44	Married	F	928
Lyons (Prosser)	35-44	Married	M	863
Lyons (Prosser)	35-44	Separated	F	99
Lyons (Prosser)	35-44	Separated	M	85
Lyons (Prosser)	35-44	Widowed	F	13
Lyons (Prosser)	35-44	Widowed	M	7
Lyons (Prosser)	45-54	Divorced	F	356
Lyons (Prosser)	45-54	Divorced	M	304
Lyons (Prosser)	45-54	Married	F	1207
Lyons (Prosser)	45-54	Married	M	1029
Lyons (Prosser)	45-54	Separated	F	143
Lyons (Prosser)	45-54	Separated	M	126
Lyons (Prosser)	45-54	Widowed	F	44
Lyons (Prosser)	45-54	Widowed	M	13
Lyons (Prosser)	55-64	Divorced	F	560
Lyons (Prosser)	55-64	Divorced	M	522
Lyons (Prosser)	55-64	Married	F	1656
Lyons (Prosser)	55-64	Married	M	1600
Lyons (Prosser)	55-64	Separated	F	134
Lyons (Prosser)	55-64	Separated	M	139
Lyons (Prosser)	55-64	Widowed	F	156
Lyons (Prosser)	55-64	Widowed	M	52
Lyons (Prosser)	65-74	Divorced	F	421
Lyons (Prosser)	65-74	Divorced	M	483
Lyons (Prosser)	65-74	Married	F	1414
Lyons (Prosser)	65-74	Married	M	1584
Lyons (Prosser)	65-74	Separated	F	76
Lyons (Prosser)	65-74	Separated	M	128
Lyons (Prosser)	65-74	Widowed	F	330
Lyons (Prosser)	65-74	Widowed	M	124
Lyons (Prosser)	75-84	Divorced	F	129
Lyons (Prosser)	75-84	Divorced	M	140
Lyons (Prosser)	75-84	Married	F	527
Lyons (Prosser)	75-84	Married	M	789
Lyons (Prosser)	75-84	Separated	F	19
Lyons (Prosser)	75-84	Separated	M	41
Lyons (Prosser)	75-84	Widowed	F	361
Lyons (Prosser)	75-84	Widowed	M	153
Lyons (Prosser)	85+	Divorced	F	18
Lyons (Prosser)	85+	Divorced	M	16
Lyons (Prosser)	85+	Married	F	65
Lyons (Prosser)	85+	Married	M	148
Lyons (Prosser)	85+	Separated	M	6
Lyons (Prosser)	85+	Widowed	F	251
Lyons (Prosser)	85+	Widowed	M	94
Lyons (Rumney)	20-24	Married	F	15
Lyons (Rumney)	25-34	Divorced	F	13
Lyons (Rumney)	25-34	Divorced	M	8
Lyons (Rumney)	25-34	Married	F	252
Lyons (Rumney)	25-34	Married	M	215
Lyons (Rumney)	25-34	Separated	F	14
Lyons (Rumney)	25-34	Separated	M	10
Lyons (Rumney)	35-44	Divorced	F	75
Lyons (Rumney)	35-44	Divorced	M	30
Lyons (Rumney)	35-44	Married	F	387
Lyons (Rumney)	35-44	Married	M	379
Lyons (Rumney)	35-44	Separated	F	42
Lyons (Rumney)	35-44	Separated	M	24
Lyons (Rumney)	35-44	Widowed	F	4
Lyons (Rumney)	45-54	Divorced	F	95
Lyons (Rumney)	45-54	Divorced	M	78
Lyons (Rumney)	45-54	Married	F	398
Lyons (Rumney)	45-54	Married	M	345
Lyons (Rumney)	45-54	Separated	F	35
Lyons (Rumney)	45-54	Separated	M	35
Lyons (Rumney)	45-54	Widowed	F	14
Lyons (Rumney)	45-54	Widowed	M	3
Lyons (Rumney)	55-64	Divorced	F	147
Lyons (Rumney)	55-64	Divorced	M	110
Lyons (Rumney)	55-64	Married	F	421
Lyons (Rumney)	55-64	Married	M	422
Lyons (Rumney)	55-64	Separated	F	47
Lyons (Rumney)	55-64	Separated	M	26
Lyons (Rumney)	55-64	Widowed	F	30
Lyons (Rumney)	55-64	Widowed	M	8
Lyons (Rumney)	65-74	Divorced	F	89
Lyons (Rumney)	65-74	Divorced	M	79
Lyons (Rumney)	65-74	Married	F	396
Lyons (Rumney)	65-74	Married	M	420
Lyons (Rumney)	65-74	Separated	F	27
Lyons (Rumney)	65-74	Separated	M	20
Lyons (Rumney)	65-74	Widowed	F	79
Lyons (Rumney)	65-74	Widowed	M	40
Lyons (Rumney)	75-84	Divorced	F	49
Lyons (Rumney)	75-84	Divorced	M	25
Lyons (Rumney)	75-84	Married	F	147
Lyons (Rumney)	75-84	Married	M	210
Lyons (Rumney)	75-84	Separated	F	4
Lyons (Rumney)	75-84	Widowed	F	116
Lyons (Rumney)	75-84	Widowed	M	31
Lyons (Rumney)	85+	Divorced	F	6
Lyons (Rumney)	85+	Divorced	M	4
Lyons (Rumney)	85+	Married	F	16
Lyons (Rumney)	85+	Married	M	45
Lyons (Rumney)	85+	Widowed	F	80
Lyons (Rumney)	85+	Widowed	M	19
No usual address (Tas.)	20-24	Married	M	3
No usual address (Tas.)	25-34	Divorced	M	4
No usual address (Tas.)	25-34	Married	F	13
No usual address (Tas.)	25-34	Married	M	10
No usual address (Tas.)	25-34	Separated	F	5
No usual address (Tas.)	25-34	Separated	M	8
No usual address (Tas.)	35-44	Divorced	F	9
No usual address (Tas.)	35-44	Divorced	M	9
No usual address (Tas.)	35-44	Married	F	21
No usual address (Tas.)	35-44	Married	M	13
No usual address (Tas.)	35-44	Separated	F	13
No usual address (Tas.)	35-44	Separated	M	8
No usual address (Tas.)	35-44	Widowed	M	4
No usual address (Tas.)	45-54	Divorced	F	13
No usual address (Tas.)	45-54	Divorced	M	26
No usual address (Tas.)	45-54	Married	F	21
No usual address (Tas.)	45-54	Married	M	17
No usual address (Tas.)	45-54	Separated	F	15
No usual address (Tas.)	45-54	Separated	M	16
No usual address (Tas.)	55-64	Divorced	F	35
No usual address (Tas.)	55-64	Divorced	M	26
No usual address (Tas.)	55-64	Married	F	29
No usual address (Tas.)	55-64	Married	M	25
No usual address (Tas.)	55-64	Separated	F	12
No usual address (Tas.)	55-64	Separated	M	21
No usual address (Tas.)	65-74	Divorced	F	26
No usual address (Tas.)	65-74	Divorced	M	27
No usual address (Tas.)	65-74	Married	F	16
No usual address (Tas.)	65-74	Married	M	24
No usual address (Tas.)	65-74	Separated	F	7
No usual address (Tas.)	65-74	Separated	M	13
No usual address (Tas.)	65-74	Widowed	F	15
No usual address (Tas.)	75-84	Divorced	F	3
No usual address (Tas.)	75-84	Married	M	4
No usual address (Tas.)	75-84	Separated	F	3
No usual address (Tas.)	75-84	Separated	M	3
No usual address (Tas.)	75-84	Widowed	F	6
No usual address (Tas.)	75-84	Widowed	M	6
Migratory - Offshore - Shipping (Tas.)	35-44	Married	M	4
Arafura	15-19	Divorced	M	3
Arafura	15-19	Married	F	67
Arafura	15-19	Married	M	42
Arafura	20-24	Married	F	175
Arafura	20-24	Married	M	135
Arafura	20-24	Separated	F	3
