SED_NAME16	EduInstitutionType	Sex	students
Franklin (Nelson)	Technical or Further Educational Institution	F	250
Franklin (Nelson)	Technical or Further Educational Institution	M	257
Franklin (Nelson)	University or other tertiary	F	476
Franklin (Nelson)	University or other tertiary	M	347
Franklin (Pembroke)		F	786
Franklin (Pembroke)		M	740
Franklin (Pembroke)	Infants/Primary	F	1177
Franklin (Pembroke)	Infants/Primary	M	1265
Franklin (Pembroke)	Pre-school	F	193
Franklin (Pembroke)	Pre-school	M	238
Franklin (Pembroke)	Secondary	F	877
Franklin (Pembroke)	Secondary	M	884
Franklin (Pembroke)	Technical or Further Educational Institution	F	453
Franklin (Pembroke)	Technical or Further Educational Institution	M	508
Franklin (Pembroke)	University or other tertiary	F	780
Franklin (Pembroke)	University or other tertiary	M	572
Franklin (Rumney)		F	739
Franklin (Rumney)		M	1190
Franklin (Rumney)	Infants/Primary	F	1288
Franklin (Rumney)	Infants/Primary	M	1330
Franklin (Rumney)	Pre-school	F	188
Franklin (Rumney)	Pre-school	M	209
Franklin (Rumney)	Secondary	F	845
Franklin (Rumney)	Secondary	M	898
Franklin (Rumney)	Technical or Further Educational Institution	F	318
Franklin (Rumney)	Technical or Further Educational Institution	M	403
Franklin (Rumney)	University or other tertiary	F	537
Franklin (Rumney)	University or other tertiary	M	318
Lyons (Derwent)		F	1014
Lyons (Derwent)		M	983
Lyons (Derwent)	Infants/Primary	F	1067
Lyons (Derwent)	Infants/Primary	M	1129
Lyons (Derwent)	Pre-school	F	119
Lyons (Derwent)	Pre-school	M	140
Lyons (Derwent)	Secondary	F	661
Lyons (Derwent)	Secondary	M	682
Lyons (Derwent)	Technical or Further Educational Institution	F	260
Lyons (Derwent)	Technical or Further Educational Institution	M	231
Lyons (Derwent)	University or other tertiary	F	216
Lyons (Derwent)	University or other tertiary	M	107
Lyons (Launceston)		F	234
Lyons (Launceston)		M	195
Lyons (Launceston)	Infants/Primary	F	422
Lyons (Launceston)	Infants/Primary	M	465
Lyons (Launceston)	Pre-school	F	55
Lyons (Launceston)	Pre-school	M	67
Lyons (Launceston)	Secondary	F	326
Lyons (Launceston)	Secondary	M	351
Lyons (Launceston)	Technical or Further Educational Institution	F	111
Lyons (Launceston)	Technical or Further Educational Institution	M	78
Lyons (Launceston)	University or other tertiary	F	194
Lyons (Launceston)	University or other tertiary	M	100
Lyons (McIntyre)		F	1104
Lyons (McIntyre)		M	1077
Lyons (McIntyre)	Infants/Primary	F	1129
Lyons (McIntyre)	Infants/Primary	M	1199
Lyons (McIntyre)	Pre-school	F	144
Lyons (McIntyre)	Pre-school	M	162
Lyons (McIntyre)	Secondary	F	758
Lyons (McIntyre)	Secondary	M	803
Lyons (McIntyre)	Technical or Further Educational Institution	F	284
Lyons (McIntyre)	Technical or Further Educational Institution	M	253
Lyons (McIntyre)	University or other tertiary	F	367
Lyons (McIntyre)	University or other tertiary	M	154
Lyons (Montgomery)		F	219
Lyons (Montgomery)		M	247
Lyons (Montgomery)	Infants/Primary	F	156
Lyons (Montgomery)	Infants/Primary	M	196
Lyons (Montgomery)	Pre-school	F	29
Lyons (Montgomery)	Pre-school	M	16
Lyons (Montgomery)	Secondary	F	133
Lyons (Montgomery)	Secondary	M	143
Lyons (Montgomery)	Technical or Further Educational Institution	F	44
Lyons (Montgomery)	Technical or Further Educational Institution	M	56
Lyons (Montgomery)	University or other tertiary	F	61
Lyons (Montgomery)	University or other tertiary	M	20
Lyons (Prosser)		F	1251
Lyons (Prosser)		M	1299
Lyons (Prosser)	Infants/Primary	F	1333
Lyons (Prosser)	Infants/Primary	M	1354
Lyons (Prosser)	Pre-school	F	207
Lyons (Prosser)	Pre-school	M	176
Lyons (Prosser)	Secondary	F	842
Lyons (Prosser)	Secondary	M	883
Lyons (Prosser)	Technical or Further Educational Institution	F	381
Lyons (Prosser)	Technical or Further Educational Institution	M	404
Lyons (Prosser)	University or other tertiary	F	431
Lyons (Prosser)	University or other tertiary	M	213
Lyons (Rumney)		F	240
Lyons (Rumney)		M	227
Lyons (Rumney)	Infants/Primary	F	429
Lyons (Rumney)	Infants/Primary	M	485
Lyons (Rumney)	Pre-school	F	68
Lyons (Rumney)	Pre-school	M	60
Lyons (Rumney)	Secondary	F	281
Lyons (Rumney)	Secondary	M	240
Lyons (Rumney)	Technical or Further Educational Institution	F	140
Lyons (Rumney)	Technical or Further Educational Institution	M	124
Lyons (Rumney)	University or other tertiary	F	175
Lyons (Rumney)	University or other tertiary	M	117
No usual address (Tas.)		F	139
No usual address (Tas.)		M	210
No usual address (Tas.)	Infants/Primary	F	18
No usual address (Tas.)	Infants/Primary	M	30
No usual address (Tas.)	Pre-school	F	5
No usual address (Tas.)	Pre-school	M	9
No usual address (Tas.)	Secondary	F	19
No usual address (Tas.)	Secondary	M	12
No usual address (Tas.)	Technical or Further Educational Institution	F	21
No usual address (Tas.)	Technical or Further Educational Institution	M	17
No usual address (Tas.)	University or other tertiary	F	27
No usual address (Tas.)	University or other tertiary	M	12
Migratory - Offshore - Shipping (Tas.)		M	3
Arafura		F	368
Arafura		M	377
Arafura	Infants/Primary	F	439
Arafura	Infants/Primary	M	471
Arafura	Pre-school	F	77
Arafura	Pre-school	M	92
Arafura	Secondary	F	294
Arafura	Secondary	M	312
Arafura	Technical or Further Educational Institution	F	31
Arafura	Technical or Further Educational Institution	M	16
Arafura	University or other tertiary	F	53
Arafura	University or other tertiary	M	23
Araluen		F	411
Araluen		M	367
Araluen	Infants/Primary	F	468
Araluen	Infants/Primary	M	498
Araluen	Pre-school	F	73
Araluen	Pre-school	M	120
Araluen	Secondary	F	316
Araluen	Secondary	M	303
Araluen	Technical or Further Educational Institution	F	119
Araluen	Technical or Further Educational Institution	M	92
Araluen	University or other tertiary	F	293
Araluen	University or other tertiary	M	124
Arnhem		F	400
Arnhem		M	587
Arnhem	Infants/Primary	F	511
Arnhem	Infants/Primary	M	535
Arnhem	Pre-school	F	114
Arnhem	Pre-school	M	107
Arnhem	Secondary	F	243
Arnhem	Secondary	M	217
Arnhem	Technical or Further Educational Institution	F	36
Arnhem	Technical or Further Educational Institution	M	20
Arnhem	University or other tertiary	F	77
Arnhem	University or other tertiary	M	23
Barkly		F	479
Barkly		M	623
Barkly	Infants/Primary	F	447
Barkly	Infants/Primary	M	479
Barkly	Pre-school	F	78
Barkly	Pre-school	M	79
Barkly	Secondary	F	207
Barkly	Secondary	M	214
Barkly	Technical or Further Educational Institution	F	37
Barkly	Technical or Further Educational Institution	M	38
Barkly	University or other tertiary	F	84
Barkly	University or other tertiary	M	44
Blain		F	509
Blain		M	493
Blain	Infants/Primary	F	413
Blain	Infants/Primary	M	475
Blain	Pre-school	F	112
Blain	Pre-school	M	104
Blain	Secondary	F	303
Blain	Secondary	M	324
Blain	Technical or Further Educational Institution	F	119
Blain	Technical or Further Educational Institution	M	93
Blain	University or other tertiary	F	252
Blain	University or other tertiary	M	112
Braitling		F	311
Braitling		M	313
Braitling	Infants/Primary	F	360
Braitling	Infants/Primary	M	427
Braitling	Pre-school	F	77
Braitling	Pre-school	M	84
Braitling	Secondary	F	265
Braitling	Secondary	M	282
Braitling	Technical or Further Educational Institution	F	107
Braitling	Technical or Further Educational Institution	M	90
Braitling	University or other tertiary	F	242
Braitling	University or other tertiary	M	142
Brennan		F	337
Brennan		M	326
Brennan	Infants/Primary	F	493
Brennan	Infants/Primary	M	506
Brennan	Pre-school	F	134
Brennan	Pre-school	M	102
Brennan	Secondary	F	346
Brennan	Secondary	M	328
Brennan	Technical or Further Educational Institution	F	121
Brennan	Technical or Further Educational Institution	M	89
Brennan	University or other tertiary	F	283
Brennan	University or other tertiary	M	110
Casuarina		F	424
Casuarina		M	454
Casuarina	Infants/Primary	F	455
Casuarina	Infants/Primary	M	463
Casuarina	Pre-school	F	78
Casuarina	Pre-school	M	90
Casuarina	Secondary	F	276
Casuarina	Secondary	M	315
Casuarina	Technical or Further Educational Institution	F	111
Casuarina	Technical or Further Educational Institution	M	106
Casuarina	University or other tertiary	F	502
Casuarina	University or other tertiary	M	364
Daly		F	726
Daly		M	834
Daly	Infants/Primary	F	437
Daly	Infants/Primary	M	497
Daly	Pre-school	F	63
Daly	Pre-school	M	54
Daly	Secondary	F	203
Daly	Secondary	M	242
Daly	Technical or Further Educational Institution	F	50
Daly	Technical or Further Educational Institution	M	31
Daly	University or other tertiary	F	98
Daly	University or other tertiary	M	33
Drysdale		F	590
Drysdale		M	680
Drysdale	Infants/Primary	F	389
Drysdale	Infants/Primary	M	430
Drysdale	Pre-school	F	82
Drysdale	Pre-school	M	74
Drysdale	Secondary	F	280
Drysdale	Secondary	M	263
Drysdale	Technical or Further Educational Institution	F	116
Drysdale	Technical or Further Educational Institution	M	94
Drysdale	University or other tertiary	F	191
Drysdale	University or other tertiary	M	101
Fannie Bay		F	337
Fannie Bay		M	305
Fannie Bay	Infants/Primary	F	282
Fannie Bay	Infants/Primary	M	298
Fannie Bay	Pre-school	F	70
Fannie Bay	Pre-school	M	79
Fannie Bay	Secondary	F	244
Fannie Bay	Secondary	M	250
Fannie Bay	Technical or Further Educational Institution	F	100
Fannie Bay	Technical or Further Educational Institution	M	69
Fannie Bay	University or other tertiary	F	277
Fannie Bay	University or other tertiary	M	152
Fong Lim		F	343
Fong Lim		M	429
Fong Lim	Infants/Primary	F	261
Fong Lim	Infants/Primary	M	257
Fong Lim	Pre-school	F	53
Fong Lim	Pre-school	M	57
Fong Lim	Secondary	F	259
Fong Lim	Secondary	M	196
Fong Lim	Technical or Further Educational Institution	F	106
Fong Lim	Technical or Further Educational Institution	M	103
Fong Lim	University or other tertiary	F	345
Fong Lim	University or other tertiary	M	206
Goyder		F	521
Goyder		M	605
Goyder	Infants/Primary	F	419
Goyder	Infants/Primary	M	403
Goyder	Pre-school	F	64
Goyder	Pre-school	M	71
Goyder	Secondary	F	311
Goyder	Secondary	M	313
Goyder	Technical or Further Educational Institution	F	81
Goyder	Technical or Further Educational Institution	M	82
Goyder	University or other tertiary	F	188
Goyder	University or other tertiary	M	56
Gwoja		F	405
Gwoja		M	466
Gwoja	Infants/Primary	F	413
Gwoja	Infants/Primary	M	474
Gwoja	Pre-school	F	73
Gwoja	Pre-school	M	56
Gwoja	Secondary	F	183
Gwoja	Secondary	M	176
Gwoja	Technical or Further Educational Institution	F	33
Gwoja	Technical or Further Educational Institution	M	17
Gwoja	University or other tertiary	F	59
Gwoja	University or other tertiary	M	26
Johnston		F	398
Johnston		M	396
Johnston	Infants/Primary	F	376
Johnston	Infants/Primary	M	352
Johnston	Pre-school	F	76
Johnston	Pre-school	M	83
Johnston	Secondary	F	264
Johnston	Secondary	M	258
Johnston	Technical or Further Educational Institution	F	119
Johnston	Technical or Further Educational Institution	M	93
Johnston	University or other tertiary	F	297
Johnston	University or other tertiary	M	239
Karama		F	486
Karama		M	453
Karama	Infants/Primary	F	383
Karama	Infants/Primary	M	430
Karama	Pre-school	F	77
Karama	Pre-school	M	82
Karama	Secondary	F	337
Karama	Secondary	M	320
Karama	Technical or Further Educational Institution	F	99
Karama	Technical or Further Educational Institution	M	68
Karama	University or other tertiary	F	177
Karama	University or other tertiary	M	109
Katherine		F	690
Katherine		M	759
Katherine	Infants/Primary	F	374
Katherine	Infants/Primary	M	410
Katherine	Pre-school	F	57
Katherine	Pre-school	M	64
Katherine	Secondary	F	218
Katherine	Secondary	M	236
Katherine	Technical or Further Educational Institution	F	78
Katherine	Technical or Further Educational Institution	M	68
Katherine	University or other tertiary	F	149
Katherine	University or other tertiary	M	77
Mulka		F	561
Mulka		M	658
Mulka	Infants/Primary	F	530
Mulka	Infants/Primary	M	577
Mulka	Pre-school	F	92
Mulka	Pre-school	M	111
Mulka	Secondary	F	331
Mulka	Secondary	M	324
Mulka	Technical or Further Educational Institution	F	52
Mulka	Technical or Further Educational Institution	M	36
Mulka	University or other tertiary	F	106
Mulka	University or other tertiary	M	41
Namatjira		F	524
Namatjira		M	1019
Namatjira	Infants/Primary	F	454
Namatjira	Infants/Primary	M	489
Namatjira	Pre-school	F	83
Namatjira	Pre-school	M	98
Namatjira	Secondary	F	242
Namatjira	Secondary	M	252
Namatjira	Technical or Further Educational Institution	F	87
Namatjira	Technical or Further Educational Institution	M	56
Namatjira	University or other tertiary	F	148
Namatjira	University or other tertiary	M	74
Nelson		F	436
Nelson		M	1405
Nelson	Infants/Primary	F	348
Nelson	Infants/Primary	M	340
Nelson	Pre-school	F	55
Nelson	Pre-school	M	75
Nelson	Secondary	F	329
Nelson	Secondary	M	290
Nelson	Technical or Further Educational Institution	F	68
Nelson	Technical or Further Educational Institution	M	88
Nelson	University or other tertiary	F	190
Nelson	University or other tertiary	M	72
Nightcliff		F	322
Nightcliff		M	350
Nightcliff	Infants/Primary	F	300
Nightcliff	Infants/Primary	M	307
Nightcliff	Pre-school	F	53
Nightcliff	Pre-school	M	75
Nightcliff	Secondary	F	218
Nightcliff	Secondary	M	217
Nightcliff	Technical or Further Educational Institution	F	114
Nightcliff	Technical or Further Educational Institution	M	104
Nightcliff	University or other tertiary	F	420
Nightcliff	University or other tertiary	M	255
Port Darwin		F	641
Port Darwin		M	825
Port Darwin	Infants/Primary	F	241
Port Darwin	Infants/Primary	M	248
Port Darwin	Pre-school	F	61
Port Darwin	Pre-school	M	57
Port Darwin	Secondary	F	127
Port Darwin	Secondary	M	141
Port Darwin	Technical or Further Educational Institution	F	185
Port Darwin	Technical or Further Educational Institution	M	171
Port Darwin	University or other tertiary	F	469
Port Darwin	University or other tertiary	M	368
Sanderson		F	386
Sanderson		M	396
Sanderson	Infants/Primary	F	371
Sanderson	Infants/Primary	M	381
Sanderson	Pre-school	F	83
Sanderson	Pre-school	M	79
Sanderson	Secondary	F	255
Sanderson	Secondary	M	320
Sanderson	Technical or Further Educational Institution	F	80
Sanderson	Technical or Further Educational Institution	M	68
Sanderson	University or other tertiary	F	218
Sanderson	University or other tertiary	M	142
Spillett		F	430
Spillett		M	419
Spillett	Infants/Primary	F	626
Spillett	Infants/Primary	M	599
Spillett	Pre-school	F	168
Spillett	Pre-school	M	176
Spillett	Secondary	F	408
Spillett	Secondary	M	388
Spillett	Technical or Further Educational Institution	F	178
Spillett	Technical or Further Educational Institution	M	118
Spillett	University or other tertiary	F	390
Spillett	University or other tertiary	M	186
Wanguri		F	392
Wanguri		M	407
Wanguri	Infants/Primary	F	509
Wanguri	Infants/Primary	M	514
Wanguri	Pre-school	F	91
Wanguri	Pre-school	M	120
Wanguri	Secondary	F	304
Wanguri	Secondary	M	357
Wanguri	Technical or Further Educational Institution	F	107
Wanguri	Technical or Further Educational Institution	M	79
Wanguri	University or other tertiary	F	360
Wanguri	University or other tertiary	M	195
No usual address (NT)		F	593
No usual address (NT)		M	654
No usual address (NT)	Infants/Primary	F	45
No usual address (NT)	Infants/Primary	M	69
No usual address (NT)	Pre-school	F	8
No usual address (NT)	Pre-school	M	5
No usual address (NT)	Secondary	F	27
No usual address (NT)	Secondary	M	25
No usual address (NT)	Technical or Further Educational Institution	F	11
No usual address (NT)	Technical or Further Educational Institution	M	4
No usual address (NT)	University or other tertiary	F	19
No usual address (NT)	University or other tertiary	M	17
Migratory - Offshore - Shipping (NT)		M	20
Brindabella		F	1780
Brindabella		M	1702
Brindabella	Infants/Primary	F	3540
Brindabella	Infants/Primary	M	3771
Brindabella	Pre-school	F	785
Brindabella	Pre-school	M	826
Brindabella	Secondary	F	2740
Brindabella	Secondary	M	2889
Brindabella	Technical or Further Educational Institution	F	1088
Brindabella	Technical or Further Educational Institution	M	1124
Brindabella	University or other tertiary	F	1983
Brindabella	University or other tertiary	M	1336
Ginninderra		F	2337
