SED_NAME21	Age	ProvidedUnpaidDisabilityAssistance	Sex	adults
Buninyong (Western Victoria)	75-84		F	177
Buninyong (Western Victoria)	75-84		M	159
Buninyong (Western Victoria)	75-84	0	F	1454
Buninyong (Western Victoria)	75-84	0	M	1331
Buninyong (Western Victoria)	75-84	1	F	231
Buninyong (Western Victoria)	75-84	1	M	206
Buninyong (Western Victoria)	85+		F	128
Buninyong (Western Victoria)	85+		M	88
Buninyong (Western Victoria)	85+	0	F	611
Buninyong (Western Victoria)	85+	0	M	371
Buninyong (Western Victoria)	85+	1	F	33
Buninyong (Western Victoria)	85+	1	M	36
Burwood (Southern Metropolitan)	15-19		F	73
Burwood (Southern Metropolitan)	15-19		M	67
Burwood (Southern Metropolitan)	15-19	0	F	2194
Burwood (Southern Metropolitan)	15-19	0	M	2053
Burwood (Southern Metropolitan)	15-19	1	F	100
Burwood (Southern Metropolitan)	15-19	1	M	92
Burwood (Southern Metropolitan)	20-24		F	126
Burwood (Southern Metropolitan)	20-24		M	182
Burwood (Southern Metropolitan)	20-24	0	F	2464
Burwood (Southern Metropolitan)	20-24	0	M	2658
Burwood (Southern Metropolitan)	20-24	1	F	148
Burwood (Southern Metropolitan)	20-24	1	M	152
Burwood (Southern Metropolitan)	25-34		F	262
Burwood (Southern Metropolitan)	25-34		M	358
Burwood (Southern Metropolitan)	25-34	0	F	3903
Burwood (Southern Metropolitan)	25-34	0	M	4271
Burwood (Southern Metropolitan)	25-34	1	F	297
Burwood (Southern Metropolitan)	25-34	1	M	270
Burwood (Southern Metropolitan)	35-44		F	173
Burwood (Southern Metropolitan)	35-44		M	198
Burwood (Southern Metropolitan)	35-44	0	F	3806
Burwood (Southern Metropolitan)	35-44	0	M	3681
Burwood (Southern Metropolitan)	35-44	1	F	610
Burwood (Southern Metropolitan)	35-44	1	M	419
Burwood (Southern Metropolitan)	45-54		F	141
Burwood (Southern Metropolitan)	45-54		M	144
Burwood (Southern Metropolitan)	45-54	0	F	3703
Burwood (Southern Metropolitan)	45-54	0	M	3536
Burwood (Southern Metropolitan)	45-54	1	F	1218
Burwood (Southern Metropolitan)	45-54	1	M	732
Burwood (Southern Metropolitan)	55-64		F	134
Burwood (Southern Metropolitan)	55-64		M	107
Burwood (Southern Metropolitan)	55-64	0	F	2879
Burwood (Southern Metropolitan)	55-64	0	M	2905
Burwood (Southern Metropolitan)	55-64	1	F	1123
Burwood (Southern Metropolitan)	55-64	1	M	743
Burwood (Southern Metropolitan)	65-74		F	126
Burwood (Southern Metropolitan)	65-74		M	104
Burwood (Southern Metropolitan)	65-74	0	F	2375
Burwood (Southern Metropolitan)	65-74	0	M	2226
Burwood (Southern Metropolitan)	65-74	1	F	634
Burwood (Southern Metropolitan)	65-74	1	M	408
Burwood (Southern Metropolitan)	75-84		F	124
Burwood (Southern Metropolitan)	75-84		M	84
Burwood (Southern Metropolitan)	75-84	0	F	1677
Burwood (Southern Metropolitan)	75-84	0	M	1244
Burwood (Southern Metropolitan)	75-84	1	F	264
Burwood (Southern Metropolitan)	75-84	1	M	204
Burwood (Southern Metropolitan)	85+		F	142
Burwood (Southern Metropolitan)	85+		M	74
Burwood (Southern Metropolitan)	85+	0	F	1144
Burwood (Southern Metropolitan)	85+	0	M	587
Burwood (Southern Metropolitan)	85+	1	F	58
Burwood (Southern Metropolitan)	85+	1	M	84
Carrum (South-Eastern Metropolitan)	15-19		F	86
Carrum (South-Eastern Metropolitan)	15-19		M	100
Carrum (South-Eastern Metropolitan)	15-19	0	F	1586
Carrum (South-Eastern Metropolitan)	15-19	0	M	1776
Carrum (South-Eastern Metropolitan)	15-19	1	F	84
Carrum (South-Eastern Metropolitan)	15-19	1	M	91
Carrum (South-Eastern Metropolitan)	20-24		F	82
Carrum (South-Eastern Metropolitan)	20-24		M	87
Carrum (South-Eastern Metropolitan)	20-24	0	F	1614
Carrum (South-Eastern Metropolitan)	20-24	0	M	1657
Carrum (South-Eastern Metropolitan)	20-24	1	F	136
Carrum (South-Eastern Metropolitan)	20-24	1	M	94
Carrum (South-Eastern Metropolitan)	25-34		F	253
Carrum (South-Eastern Metropolitan)	25-34		M	239
Carrum (South-Eastern Metropolitan)	25-34	0	F	4186
Carrum (South-Eastern Metropolitan)	25-34	0	M	4061
Carrum (South-Eastern Metropolitan)	25-34	1	F	502
Carrum (South-Eastern Metropolitan)	25-34	1	M	293
Carrum (South-Eastern Metropolitan)	35-44		F	256
Carrum (South-Eastern Metropolitan)	35-44		M	273
Carrum (South-Eastern Metropolitan)	35-44	0	F	4239
Carrum (South-Eastern Metropolitan)	35-44	0	M	4285
Carrum (South-Eastern Metropolitan)	35-44	1	F	880
Carrum (South-Eastern Metropolitan)	35-44	1	M	524
Carrum (South-Eastern Metropolitan)	45-54		F	202
Carrum (South-Eastern Metropolitan)	45-54		M	239
Carrum (South-Eastern Metropolitan)	45-54	0	F	3801
Carrum (South-Eastern Metropolitan)	45-54	0	M	3974
Carrum (South-Eastern Metropolitan)	45-54	1	F	1114
Carrum (South-Eastern Metropolitan)	45-54	1	M	700
Carrum (South-Eastern Metropolitan)	55-64		F	190
Carrum (South-Eastern Metropolitan)	55-64		M	174
Carrum (South-Eastern Metropolitan)	55-64	0	F	3276
Carrum (South-Eastern Metropolitan)	55-64	0	M	3467
Carrum (South-Eastern Metropolitan)	55-64	1	F	1076
Carrum (South-Eastern Metropolitan)	55-64	1	M	605
Carrum (South-Eastern Metropolitan)	65-74		F	162
Carrum (South-Eastern Metropolitan)	65-74		M	145
Carrum (South-Eastern Metropolitan)	65-74	0	F	2813
Carrum (South-Eastern Metropolitan)	65-74	0	M	2526
Carrum (South-Eastern Metropolitan)	65-74	1	F	602
Carrum (South-Eastern Metropolitan)	65-74	1	M	401
Carrum (South-Eastern Metropolitan)	75-84		F	180
Carrum (South-Eastern Metropolitan)	75-84		M	137
Carrum (South-Eastern Metropolitan)	75-84	0	F	1529
Carrum (South-Eastern Metropolitan)	75-84	0	M	1303
Carrum (South-Eastern Metropolitan)	75-84	1	F	194
Carrum (South-Eastern Metropolitan)	75-84	1	M	160
Carrum (South-Eastern Metropolitan)	85+		F	127
Carrum (South-Eastern Metropolitan)	85+		M	66
Carrum (South-Eastern Metropolitan)	85+	0	F	721
Carrum (South-Eastern Metropolitan)	85+	0	M	367
Carrum (South-Eastern Metropolitan)	85+	1	F	33
Carrum (South-Eastern Metropolitan)	85+	1	M	40
Caulfield (Southern Metropolitan)	15-19		F	74
Caulfield (Southern Metropolitan)	15-19		M	61
Caulfield (Southern Metropolitan)	15-19	0	F	1514
Caulfield (Southern Metropolitan)	15-19	0	M	1489
Caulfield (Southern Metropolitan)	15-19	1	F	106
Caulfield (Southern Metropolitan)	15-19	1	M	82
Caulfield (Southern Metropolitan)	20-24		F	127
Caulfield (Southern Metropolitan)	20-24		M	171
Caulfield (Southern Metropolitan)	20-24	0	F	2026
Caulfield (Southern Metropolitan)	20-24	0	M	1899
Caulfield (Southern Metropolitan)	20-24	1	F	177
Caulfield (Southern Metropolitan)	20-24	1	M	157
Caulfield (Southern Metropolitan)	25-34		F	364
Caulfield (Southern Metropolitan)	25-34		M	434
Caulfield (Southern Metropolitan)	25-34	0	F	5443
Caulfield (Southern Metropolitan)	25-34	0	M	5297
Caulfield (Southern Metropolitan)	25-34	1	F	451
Caulfield (Southern Metropolitan)	25-34	1	M	337
Caulfield (Southern Metropolitan)	35-44		F	235
Caulfield (Southern Metropolitan)	35-44		M	259
Caulfield (Southern Metropolitan)	35-44	0	F	4137
Caulfield (Southern Metropolitan)	35-44	0	M	4163
Caulfield (Southern Metropolitan)	35-44	1	F	656
Caulfield (Southern Metropolitan)	35-44	1	M	464
Caulfield (Southern Metropolitan)	45-54		F	148
Caulfield (Southern Metropolitan)	45-54		M	179
Caulfield (Southern Metropolitan)	45-54	0	F	3133
Caulfield (Southern Metropolitan)	45-54	0	M	3197
Caulfield (Southern Metropolitan)	45-54	1	F	1025
Caulfield (Southern Metropolitan)	45-54	1	M	619
Caulfield (Southern Metropolitan)	55-64		F	123
Caulfield (Southern Metropolitan)	55-64		M	114
Caulfield (Southern Metropolitan)	55-64	0	F	2406
Caulfield (Southern Metropolitan)	55-64	0	M	2473
Caulfield (Southern Metropolitan)	55-64	1	F	1017
Caulfield (Southern Metropolitan)	55-64	1	M	706
Caulfield (Southern Metropolitan)	65-74		F	170
Caulfield (Southern Metropolitan)	65-74		M	146
Caulfield (Southern Metropolitan)	65-74	0	F	2521
Caulfield (Southern Metropolitan)	65-74	0	M	2472
Caulfield (Southern Metropolitan)	65-74	1	F	719
Caulfield (Southern Metropolitan)	65-74	1	M	463
Caulfield (Southern Metropolitan)	75-84		F	119
Caulfield (Southern Metropolitan)	75-84		M	95
Caulfield (Southern Metropolitan)	75-84	0	F	1440
Caulfield (Southern Metropolitan)	75-84	0	M	1178
Caulfield (Southern Metropolitan)	75-84	1	F	205
Caulfield (Southern Metropolitan)	75-84	1	M	184
Caulfield (Southern Metropolitan)	85+		F	128
Caulfield (Southern Metropolitan)	85+		M	50
Caulfield (Southern Metropolitan)	85+	0	F	963
Caulfield (Southern Metropolitan)	85+	0	M	485
Caulfield (Southern Metropolitan)	85+	1	F	45
Caulfield (Southern Metropolitan)	85+	1	M	76
Clarinda (South-Eastern Metropolitan)	15-19		F	99
Clarinda (South-Eastern Metropolitan)	15-19		M	83
Clarinda (South-Eastern Metropolitan)	15-19	0	F	1542
Clarinda (South-Eastern Metropolitan)	15-19	0	M	1668
Clarinda (South-Eastern Metropolitan)	15-19	1	F	76
Clarinda (South-Eastern Metropolitan)	15-19	1	M	75
Clarinda (South-Eastern Metropolitan)	20-24		F	175
Clarinda (South-Eastern Metropolitan)	20-24		M	243
Clarinda (South-Eastern Metropolitan)	20-24	0	F	2373
Clarinda (South-Eastern Metropolitan)	20-24	0	M	2959
Clarinda (South-Eastern Metropolitan)	20-24	1	F	161
Clarinda (South-Eastern Metropolitan)	20-24	1	M	161
Clarinda (South-Eastern Metropolitan)	25-34		F	432
Clarinda (South-Eastern Metropolitan)	25-34		M	633
Clarinda (South-Eastern Metropolitan)	25-34	0	F	5500
Clarinda (South-Eastern Metropolitan)	25-34	0	M	6749
Clarinda (South-Eastern Metropolitan)	25-34	1	F	435
Clarinda (South-Eastern Metropolitan)	25-34	1	M	368
Clarinda (South-Eastern Metropolitan)	35-44		F	253
Clarinda (South-Eastern Metropolitan)	35-44		M	298
Clarinda (South-Eastern Metropolitan)	35-44	0	F	4286
Clarinda (South-Eastern Metropolitan)	35-44	0	M	4612
Clarinda (South-Eastern Metropolitan)	35-44	1	F	689
Clarinda (South-Eastern Metropolitan)	35-44	1	M	506
Clarinda (South-Eastern Metropolitan)	45-54		F	182
Clarinda (South-Eastern Metropolitan)	45-54		M	196
Clarinda (South-Eastern Metropolitan)	45-54	0	F	3418
Clarinda (South-Eastern Metropolitan)	45-54	0	M	3536
Clarinda (South-Eastern Metropolitan)	45-54	1	F	940
Clarinda (South-Eastern Metropolitan)	45-54	1	M	637
Clarinda (South-Eastern Metropolitan)	55-64		F	168
Clarinda (South-Eastern Metropolitan)	55-64		M	166
Clarinda (South-Eastern Metropolitan)	55-64	0	F	3005
Clarinda (South-Eastern Metropolitan)	55-64	0	M	2999
Clarinda (South-Eastern Metropolitan)	55-64	1	F	895
Clarinda (South-Eastern Metropolitan)	55-64	1	M	564
Clarinda (South-Eastern Metropolitan)	65-74		F	182
Clarinda (South-Eastern Metropolitan)	65-74		M	180
Clarinda (South-Eastern Metropolitan)	65-74	0	F	2744
Clarinda (South-Eastern Metropolitan)	65-74	0	M	2463
Clarinda (South-Eastern Metropolitan)	65-74	1	F	606
Clarinda (South-Eastern Metropolitan)	65-74	1	M	349
Clarinda (South-Eastern Metropolitan)	75-84		F	173
Clarinda (South-Eastern Metropolitan)	75-84		M	157
Clarinda (South-Eastern Metropolitan)	75-84	0	F	1979
Clarinda (South-Eastern Metropolitan)	75-84	0	M	1568
Clarinda (South-Eastern Metropolitan)	75-84	1	F	300
Clarinda (South-Eastern Metropolitan)	75-84	1	M	232
Clarinda (South-Eastern Metropolitan)	85+		F	178
Clarinda (South-Eastern Metropolitan)	85+		M	100
Clarinda (South-Eastern Metropolitan)	85+	0	F	1198
Clarinda (South-Eastern Metropolitan)	85+	0	M	724
Clarinda (South-Eastern Metropolitan)	85+	1	F	46
Clarinda (South-Eastern Metropolitan)	85+	1	M	80
Cranbourne (South-Eastern Metropolitan)	15-19		F	203
Cranbourne (South-Eastern Metropolitan)	15-19		M	216
Cranbourne (South-Eastern Metropolitan)	15-19	0	F	3385
Cranbourne (South-Eastern Metropolitan)	15-19	0	M	3410
Cranbourne (South-Eastern Metropolitan)	15-19	1	F	175
Cranbourne (South-Eastern Metropolitan)	15-19	1	M	179
Cranbourne (South-Eastern Metropolitan)	20-24		F	215
Cranbourne (South-Eastern Metropolitan)	20-24		M	272
Cranbourne (South-Eastern Metropolitan)	20-24	0	F	3517
Cranbourne (South-Eastern Metropolitan)	20-24	0	M	3670
Cranbourne (South-Eastern Metropolitan)	20-24	1	F	294
Cranbourne (South-Eastern Metropolitan)	20-24	1	M	201
Cranbourne (South-Eastern Metropolitan)	25-34		F	718
Cranbourne (South-Eastern Metropolitan)	25-34		M	717
Cranbourne (South-Eastern Metropolitan)	25-34	0	F	9323
Cranbourne (South-Eastern Metropolitan)	25-34	0	M	8658
Cranbourne (South-Eastern Metropolitan)	25-34	1	F	1153
Cranbourne (South-Eastern Metropolitan)	25-34	1	M	630
Cranbourne (South-Eastern Metropolitan)	35-44		F	542
Cranbourne (South-Eastern Metropolitan)	35-44		M	634
Cranbourne (South-Eastern Metropolitan)	35-44	0	F	9132
Cranbourne (South-Eastern Metropolitan)	35-44	0	M	9839
Cranbourne (South-Eastern Metropolitan)	35-44	1	F	1548
Cranbourne (South-Eastern Metropolitan)	35-44	1	M	1027
Cranbourne (South-Eastern Metropolitan)	45-54		F	350
Cranbourne (South-Eastern Metropolitan)	45-54		M	344
Cranbourne (South-Eastern Metropolitan)	45-54	0	F	5606
Cranbourne (South-Eastern Metropolitan)	45-54	0	M	6166
Cranbourne (South-Eastern Metropolitan)	45-54	1	F	1244
Cranbourne (South-Eastern Metropolitan)	45-54	1	M	804
Cranbourne (South-Eastern Metropolitan)	55-64		F	253
Cranbourne (South-Eastern Metropolitan)	55-64		M	260
Cranbourne (South-Eastern Metropolitan)	55-64	0	F	3860
Cranbourne (South-Eastern Metropolitan)	55-64	0	M	4150
Cranbourne (South-Eastern Metropolitan)	55-64	1	F	963
Cranbourne (South-Eastern Metropolitan)	55-64	1	M	598
Cranbourne (South-Eastern Metropolitan)	65-74		F	182
Cranbourne (South-Eastern Metropolitan)	65-74		M	157
Cranbourne (South-Eastern Metropolitan)	65-74	0	F	2799
Cranbourne (South-Eastern Metropolitan)	65-74	0	M	2535
Cranbourne (South-Eastern Metropolitan)	65-74	1	F	570
Cranbourne (South-Eastern Metropolitan)	65-74	1	M	379
Cranbourne (South-Eastern Metropolitan)	75-84		F	114
Cranbourne (South-Eastern Metropolitan)	75-84		M	106
Cranbourne (South-Eastern Metropolitan)	75-84	0	F	1461
Cranbourne (South-Eastern Metropolitan)	75-84	0	M	1210
Cranbourne (South-Eastern Metropolitan)	75-84	1	F	199
Cranbourne (South-Eastern Metropolitan)	75-84	1	M	171
Cranbourne (South-Eastern Metropolitan)	85+		F	83
Cranbourne (South-Eastern Metropolitan)	85+		M	51
Cranbourne (South-Eastern Metropolitan)	85+	0	F	638
Cranbourne (South-Eastern Metropolitan)	85+	0	M	336
Cranbourne (South-Eastern Metropolitan)	85+	1	F	23
Cranbourne (South-Eastern Metropolitan)	85+	1	M	46
Croydon (Eastern Metropolitan)	15-19		F	57
Croydon (Eastern Metropolitan)	15-19		M	55
Croydon (Eastern Metropolitan)	15-19	0	F	1448
Croydon (Eastern Metropolitan)	15-19	0	M	1567
Croydon (Eastern Metropolitan)	15-19	1	F	67
Croydon (Eastern Metropolitan)	15-19	1	M	85
Croydon (Eastern Metropolitan)	20-24		F	61
Croydon (Eastern Metropolitan)	20-24		M	69
Croydon (Eastern Metropolitan)	20-24	0	F	1515
Croydon (Eastern Metropolitan)	20-24	0	M	1602
Croydon (Eastern Metropolitan)	20-24	1	F	131
Croydon (Eastern Metropolitan)	20-24	1	M	99
Croydon (Eastern Metropolitan)	25-34		F	181
Croydon (Eastern Metropolitan)	25-34		M	187
Croydon (Eastern Metropolitan)	25-34	0	F	3727
Croydon (Eastern Metropolitan)	25-34	0	M	3582
Croydon (Eastern Metropolitan)	25-34	1	F	492
Croydon (Eastern Metropolitan)	25-34	1	M	250
Croydon (Eastern Metropolitan)	35-44		F	155
Croydon (Eastern Metropolitan)	35-44		M	149
Croydon (Eastern Metropolitan)	35-44	0	F	3628
Croydon (Eastern Metropolitan)	35-44	0	M	3659
Croydon (Eastern Metropolitan)	35-44	1	F	735
Croydon (Eastern Metropolitan)	35-44	1	M	467
Croydon (Eastern Metropolitan)	45-54		F	130
Croydon (Eastern Metropolitan)	45-54		M	129
Croydon (Eastern Metropolitan)	45-54	0	F	3024
Croydon (Eastern Metropolitan)	45-54	0	M	2945
Croydon (Eastern Metropolitan)	45-54	1	F	954
Croydon (Eastern Metropolitan)	45-54	1	M	583
Croydon (Eastern Metropolitan)	55-64		F	133
Croydon (Eastern Metropolitan)	55-64		M	124
Croydon (Eastern Metropolitan)	55-64	0	F	2698
Croydon (Eastern Metropolitan)	55-64	0	M	2643
Croydon (Eastern Metropolitan)	55-64	1	F	1032
Croydon (Eastern Metropolitan)	55-64	1	M	634
Croydon (Eastern Metropolitan)	65-74		F	119
Croydon (Eastern Metropolitan)	65-74		M	86
Croydon (Eastern Metropolitan)	65-74	0	F	2632
Croydon (Eastern Metropolitan)	65-74	0	M	2259
Croydon (Eastern Metropolitan)	65-74	1	F	650
Croydon (Eastern Metropolitan)	65-74	1	M	380
Croydon (Eastern Metropolitan)	75-84		F	151
Croydon (Eastern Metropolitan)	75-84		M	85
Croydon (Eastern Metropolitan)	75-84	0	F	1824
Croydon (Eastern Metropolitan)	75-84	0	M	1364
Croydon (Eastern Metropolitan)	75-84	1	F	253
Croydon (Eastern Metropolitan)	75-84	1	M	233
Croydon (Eastern Metropolitan)	85+		F	148
Croydon (Eastern Metropolitan)	85+		M	66
Croydon (Eastern Metropolitan)	85+	0	F	814
Croydon (Eastern Metropolitan)	85+	0	M	445
Croydon (Eastern Metropolitan)	85+	1	F	47
Croydon (Eastern Metropolitan)	85+	1	M	65
Dandenong (South-Eastern Metropolitan)	15-19		F	188
Dandenong (South-Eastern Metropolitan)	15-19		M	177
Dandenong (South-Eastern Metropolitan)	15-19	0	F	1708
Dandenong (South-Eastern Metropolitan)	15-19	0	M	1817
Dandenong (South-Eastern Metropolitan)	15-19	1	F	104
Dandenong (South-Eastern Metropolitan)	15-19	1	M	93
Dandenong (South-Eastern Metropolitan)	20-24		F	190
Dandenong (South-Eastern Metropolitan)	20-24		M	284
Dandenong (South-Eastern Metropolitan)	20-24	0	F	2033
Dandenong (South-Eastern Metropolitan)	20-24	0	M	2275
Dandenong (South-Eastern Metropolitan)	20-24	1	F	221
Dandenong (South-Eastern Metropolitan)	20-24	1	M	155
Dandenong (South-Eastern Metropolitan)	25-34		F	562
Dandenong (South-Eastern Metropolitan)	25-34		M	865
Dandenong (South-Eastern Metropolitan)	25-34	0	F	5026
Dandenong (South-Eastern Metropolitan)	25-34	0	M	6193
Dandenong (South-Eastern Metropolitan)	25-34	1	F	673
Dandenong (South-Eastern Metropolitan)	25-34	1	M	477
Dandenong (South-Eastern Metropolitan)	35-44		F	441
Dandenong (South-Eastern Metropolitan)	35-44		M	595
Dandenong (South-Eastern Metropolitan)	35-44	0	F	4036
Dandenong (South-Eastern Metropolitan)	35-44	0	M	4956
Dandenong (South-Eastern Metropolitan)	35-44	1	F	784
Dandenong (South-Eastern Metropolitan)	35-44	1	M	558
Dandenong (South-Eastern Metropolitan)	45-54		F	331
Dandenong (South-Eastern Metropolitan)	45-54		M	411
Dandenong (South-Eastern Metropolitan)	45-54	0	F	2937
Dandenong (South-Eastern Metropolitan)	45-54	0	M	3669
Dandenong (South-Eastern Metropolitan)	45-54	1	F	724
Dandenong (South-Eastern Metropolitan)	45-54	1	M	518
Dandenong (South-Eastern Metropolitan)	55-64		F	256
Dandenong (South-Eastern Metropolitan)	55-64		M	332
Dandenong (South-Eastern Metropolitan)	55-64	0	F	2922
Dandenong (South-Eastern Metropolitan)	55-64	0	M	3126
Dandenong (South-Eastern Metropolitan)	55-64	1	F	754
Dandenong (South-Eastern Metropolitan)	55-64	1	M	453
Dandenong (South-Eastern Metropolitan)	65-74		F	249
Dandenong (South-Eastern Metropolitan)	65-74		M	192
Dandenong (South-Eastern Metropolitan)	65-74	0	F	2490
Dandenong (South-Eastern Metropolitan)	65-74	0	M	2468
Dandenong (South-Eastern Metropolitan)	65-74	1	F	508
Dandenong (South-Eastern Metropolitan)	65-74	1	M	337
Dandenong (South-Eastern Metropolitan)	75-84		F	158
Dandenong (South-Eastern Metropolitan)	75-84		M	156
Dandenong (South-Eastern Metropolitan)	75-84	0	F	1593
Dandenong (South-Eastern Metropolitan)	75-84	0	M	1393
Dandenong (South-Eastern Metropolitan)	75-84	1	F	202
Dandenong (South-Eastern Metropolitan)	75-84	1	M	202
Dandenong (South-Eastern Metropolitan)	85+		F	97
Dandenong (South-Eastern Metropolitan)	85+		M	54
Dandenong (South-Eastern Metropolitan)	85+	0	F	791
Dandenong (South-Eastern Metropolitan)	85+	0	M	464
Dandenong (South-Eastern Metropolitan)	85+	1	F	53
Dandenong (South-Eastern Metropolitan)	85+	1	M	60
Eildon (Northern Victoria)	15-19		F	178
Eildon (Northern Victoria)	15-19		M	193
Eildon (Northern Victoria)	15-19	0	F	1429
Eildon (Northern Victoria)	15-19	0	M	1615
Eildon (Northern Victoria)	15-19	1	F	85
Eildon (Northern Victoria)	15-19	1	M	75
Eildon (Northern Victoria)	20-24		F	115
Eildon (Northern Victoria)	20-24		M	150
Eildon (Northern Victoria)	20-24	0	F	1119
Eildon (Northern Victoria)	20-24	0	M	1282
Eildon (Northern Victoria)	20-24	1	F	105
Eildon (Northern Victoria)	20-24	1	M	83
Eildon (Northern Victoria)	25-34		F	233
Eildon (Northern Victoria)	25-34		M	239
Eildon (Northern Victoria)	25-34	0	F	2561
Eildon (Northern Victoria)	25-34	0	M	2601
Eildon (Northern Victoria)	25-34	1	F	319
Eildon (Northern Victoria)	25-34	1	M	223
Eildon (Northern Victoria)	35-44		F	265
Eildon (Northern Victoria)	35-44		M	284
Eildon (Northern Victoria)	35-44	0	F	2653
Eildon (Northern Victoria)	35-44	0	M	2663
Eildon (Northern Victoria)	35-44	1	F	625
Eildon (Northern Victoria)	35-44	1	M	365
Eildon (Northern Victoria)	45-54		F	334
Eildon (Northern Victoria)	45-54		M	375
Eildon (Northern Victoria)	45-54	0	F	3024
Eildon (Northern Victoria)	45-54	0	M	3307
Eildon (Northern Victoria)	45-54	1	F	987
Eildon (Northern Victoria)	45-54	1	M	589
Eildon (Northern Victoria)	55-64		F	336
Eildon (Northern Victoria)	55-64		M	368
