SED_NAME16	Age	ProvidedUnpaidChildcare	ForOwnChild	ForOtherChild	Sex	adults
Wright	65-74	0			F	1551
Wright	65-74	0			M	1574
Wright	65-74	1	0	1	F	534
Wright	65-74	1	0	1	M	372
Wright	65-74	1	1	0	F	16
Wright	65-74	1	1	0	M	21
Wright	75-84				F	45
Wright	75-84				M	39
Wright	75-84	0			F	870
Wright	75-84	0			M	793
Wright	75-84	1	0	1	F	70
Wright	75-84	1	0	1	M	61
Wright	75-84	1	1	0	F	4
Wright	75-84	1	1	0	M	3
Wright	85+				F	18
Wright	85+				M	7
Wright	85+	0			F	300
Wright	85+	0			M	225
Wright	85+	1	0	1	M	3
No usual address (SA)	15-19				F	17
No usual address (SA)	15-19				M	14
No usual address (SA)	15-19	0			F	78
No usual address (SA)	15-19	0			M	54
No usual address (SA)	15-19	1	0	1	F	10
No usual address (SA)	15-19	1	1	0	F	7
No usual address (SA)	20-24				F	16
No usual address (SA)	20-24				M	24
No usual address (SA)	20-24	0			F	68
No usual address (SA)	20-24	0			M	71
No usual address (SA)	20-24	1	0	1	F	6
No usual address (SA)	20-24	1	1	0	F	7
No usual address (SA)	20-24	1	1	0	M	7
No usual address (SA)	25-34				F	72
No usual address (SA)	25-34				M	93
No usual address (SA)	25-34	0			F	147
No usual address (SA)	25-34	0			M	180
No usual address (SA)	25-34	1	0	1	F	12
No usual address (SA)	25-34	1	0	1	M	4
No usual address (SA)	25-34	1	1	0	F	67
No usual address (SA)	25-34	1	1	0	M	45
No usual address (SA)	25-34	1	1	1	F	3
No usual address (SA)	35-44				F	82
No usual address (SA)	35-44				M	94
No usual address (SA)	35-44	0			F	85
No usual address (SA)	35-44	0			M	129
No usual address (SA)	35-44	1	0	1	F	8
No usual address (SA)	35-44	1	0	1	M	6
No usual address (SA)	35-44	1	1	0	F	64
No usual address (SA)	35-44	1	1	0	M	55
No usual address (SA)	35-44	1	1	1	F	5
No usual address (SA)	35-44	1	1	1	M	4
No usual address (SA)	45-54				F	43
No usual address (SA)	45-54				M	94
No usual address (SA)	45-54	0			F	95
No usual address (SA)	45-54	0			M	170
No usual address (SA)	45-54	1	0	1	F	10
No usual address (SA)	45-54	1	0	1	M	6
No usual address (SA)	45-54	1	1	0	F	25
No usual address (SA)	45-54	1	1	0	M	29
No usual address (SA)	45-54	1	1	1	M	5
No usual address (SA)	55-64				F	27
No usual address (SA)	55-64				M	97
No usual address (SA)	55-64	0			F	144
No usual address (SA)	55-64	0			M	192
No usual address (SA)	55-64	1	0	1	F	22
No usual address (SA)	55-64	1	0	1	M	13
No usual address (SA)	55-64	1	1	0	F	3
No usual address (SA)	55-64	1	1	0	M	4
No usual address (SA)	65-74				F	17
No usual address (SA)	65-74				M	46
No usual address (SA)	65-74	0			F	110
No usual address (SA)	65-74	0			M	165
No usual address (SA)	65-74	1	0	1	F	10
No usual address (SA)	65-74	1	0	1	M	3
No usual address (SA)	75-84				F	4
No usual address (SA)	75-84				M	5
No usual address (SA)	75-84	0			F	23
No usual address (SA)	75-84	0			M	31
No usual address (SA)	75-84	1	0	1	F	5
No usual address (SA)	85+	0			F	10
No usual address (SA)	85+	0			M	6
Migratory - Offshore - Shipping (SA)	45-54				M	7
Albany (South West)	15-19				F	72
Albany (South West)	15-19				M	84
Albany (South West)	15-19	0			F	951
Albany (South West)	15-19	0			M	1095
Albany (South West)	15-19	1	0	1	F	115
Albany (South West)	15-19	1	0	1	M	75
Albany (South West)	15-19	1	1	0	F	4
Albany (South West)	15-19	1	1	0	M	7
Albany (South West)	15-19	1	1	1	F	3
Albany (South West)	20-24				F	47
Albany (South West)	20-24				M	84
Albany (South West)	20-24	0			F	595
Albany (South West)	20-24	0			M	758
Albany (South West)	20-24	1	0	1	F	72
Albany (South West)	20-24	1	0	1	M	36
Albany (South West)	20-24	1	1	0	F	88
Albany (South West)	20-24	1	1	0	M	37
Albany (South West)	20-24	1	1	1	F	8
Albany (South West)	25-34				F	107
Albany (South West)	25-34				M	299
Albany (South West)	25-34	0			F	830
Albany (South West)	25-34	0			M	1190
Albany (South West)	25-34	1	0	1	F	110
Albany (South West)	25-34	1	0	1	M	57
Albany (South West)	25-34	1	1	0	F	878
Albany (South West)	25-34	1	1	0	M	598
Albany (South West)	25-34	1	1	1	F	71
Albany (South West)	25-34	1	1	1	M	10
Albany (South West)	35-44				F	92
Albany (South West)	35-44				M	236
Albany (South West)	35-44	0			F	553
Albany (South West)	35-44	0			M	690
Albany (South West)	35-44	1	0	1	F	82
Albany (South West)	35-44	1	0	1	M	45
Albany (South West)	35-44	1	1	0	F	1341
Albany (South West)	35-44	1	1	0	M	1037
Albany (South West)	35-44	1	1	1	F	108
Albany (South West)	35-44	1	1	1	M	40
Albany (South West)	45-54				F	128
Albany (South West)	45-54				M	186
Albany (South West)	45-54	0			F	1548
Albany (South West)	45-54	0			M	1337
Albany (South West)	45-54	1	0	1	F	227
Albany (South West)	45-54	1	0	1	M	73
Albany (South West)	45-54	1	1	0	F	691
Albany (South West)	45-54	1	1	0	M	726
Albany (South West)	45-54	1	1	1	F	43
Albany (South West)	45-54	1	1	1	M	25
Albany (South West)	55-64				F	139
Albany (South West)	55-64				M	181
Albany (South West)	55-64	0			F	2187
Albany (South West)	55-64	0			M	2078
Albany (South West)	55-64	1	0	1	F	479
Albany (South West)	55-64	1	0	1	M	173
Albany (South West)	55-64	1	1	0	F	58
Albany (South West)	55-64	1	1	0	M	137
Albany (South West)	55-64	1	1	1	F	3
Albany (South West)	55-64	1	1	1	M	7
Albany (South West)	65-74				F	151
Albany (South West)	65-74				M	158
Albany (South West)	65-74	0			F	2061
Albany (South West)	65-74	0			M	2042
Albany (South West)	65-74	1	0	1	F	342
Albany (South West)	65-74	1	0	1	M	205
Albany (South West)	65-74	1	1	0	F	13
Albany (South West)	65-74	1	1	0	M	22
Albany (South West)	75-84				F	114
Albany (South West)	75-84				M	94
Albany (South West)	75-84	0			F	1375
Albany (South West)	75-84	0			M	1212
Albany (South West)	75-84	1	0	1	F	47
Albany (South West)	75-84	1	0	1	M	38
Albany (South West)	75-84	1	1	0	F	4
Albany (South West)	75-84	1	1	0	M	4
Albany (South West)	85+				F	81
Albany (South West)	85+				M	51
Albany (South West)	85+	0			F	581
Albany (South West)	85+	0			M	449
Albany (South West)	85+	1	0	1	F	5
Albany (South West)	85+	1	0	1	M	7
Armadale (East Metropolitan)	15-19				F	117
Armadale (East Metropolitan)	15-19				M	138
Armadale (East Metropolitan)	15-19	0			F	1174
Armadale (East Metropolitan)	15-19	0			M	1279
Armadale (East Metropolitan)	15-19	1	0	1	F	164
Armadale (East Metropolitan)	15-19	1	0	1	M	100
Armadale (East Metropolitan)	15-19	1	1	0	F	21
Armadale (East Metropolitan)	15-19	1	1	1	F	4
Armadale (East Metropolitan)	20-24				F	135
Armadale (East Metropolitan)	20-24				M	138
Armadale (East Metropolitan)	20-24	0			F	1186
Armadale (East Metropolitan)	20-24	0			M	1265
Armadale (East Metropolitan)	20-24	1	0	1	F	110
Armadale (East Metropolitan)	20-24	1	0	1	M	66
Armadale (East Metropolitan)	20-24	1	1	0	F	236
Armadale (East Metropolitan)	20-24	1	1	0	M	114
Armadale (East Metropolitan)	20-24	1	1	1	F	15
Armadale (East Metropolitan)	20-24	1	1	1	M	4
Armadale (East Metropolitan)	25-34				F	288
Armadale (East Metropolitan)	25-34				M	349
Armadale (East Metropolitan)	25-34	0			F	1676
Armadale (East Metropolitan)	25-34	0			M	2247
Armadale (East Metropolitan)	25-34	1	0	1	F	167
Armadale (East Metropolitan)	25-34	1	0	1	M	109
Armadale (East Metropolitan)	25-34	1	1	0	F	1774
Armadale (East Metropolitan)	25-34	1	1	0	M	1074
Armadale (East Metropolitan)	25-34	1	1	1	F	110
Armadale (East Metropolitan)	25-34	1	1	1	M	44
Armadale (East Metropolitan)	35-44				F	244
Armadale (East Metropolitan)	35-44				M	283
Armadale (East Metropolitan)	35-44	0			F	1156
Armadale (East Metropolitan)	35-44	0			M	1563
Armadale (East Metropolitan)	35-44	1	0	1	F	127
Armadale (East Metropolitan)	35-44	1	0	1	M	68
Armadale (East Metropolitan)	35-44	1	1	0	F	1962
Armadale (East Metropolitan)	35-44	1	1	0	M	1578
Armadale (East Metropolitan)	35-44	1	1	1	F	136
Armadale (East Metropolitan)	35-44	1	1	1	M	61
Armadale (East Metropolitan)	45-54				F	197
Armadale (East Metropolitan)	45-54				M	268
Armadale (East Metropolitan)	45-54	0			F	1826
Armadale (East Metropolitan)	45-54	0			M	1906
Armadale (East Metropolitan)	45-54	1	0	1	F	311
Armadale (East Metropolitan)	45-54	1	0	1	M	94
Armadale (East Metropolitan)	45-54	1	1	0	F	579
Armadale (East Metropolitan)	45-54	1	1	0	M	663
Armadale (East Metropolitan)	45-54	1	1	1	F	40
Armadale (East Metropolitan)	45-54	1	1	1	M	22
Armadale (East Metropolitan)	55-64				F	137
Armadale (East Metropolitan)	55-64				M	215
Armadale (East Metropolitan)	55-64	0			F	2003
Armadale (East Metropolitan)	55-64	0			M	2142
Armadale (East Metropolitan)	55-64	1	0	1	F	555
Armadale (East Metropolitan)	55-64	1	0	1	M	171
Armadale (East Metropolitan)	55-64	1	1	0	F	77
Armadale (East Metropolitan)	55-64	1	1	0	M	120
Armadale (East Metropolitan)	55-64	1	1	1	F	7
Armadale (East Metropolitan)	55-64	1	1	1	M	3
Armadale (East Metropolitan)	65-74				F	107
Armadale (East Metropolitan)	65-74				M	105
Armadale (East Metropolitan)	65-74	0			F	1759
Armadale (East Metropolitan)	65-74	0			M	1646
Armadale (East Metropolitan)	65-74	1	0	1	F	355
Armadale (East Metropolitan)	65-74	1	0	1	M	197
Armadale (East Metropolitan)	65-74	1	1	0	F	22
Armadale (East Metropolitan)	65-74	1	1	0	M	27
Armadale (East Metropolitan)	65-74	1	1	1	F	4
Armadale (East Metropolitan)	75-84				F	101
Armadale (East Metropolitan)	75-84				M	77
Armadale (East Metropolitan)	75-84	0			F	984
Armadale (East Metropolitan)	75-84	0			M	894
Armadale (East Metropolitan)	75-84	1	0	1	F	56
Armadale (East Metropolitan)	75-84	1	0	1	M	41
Armadale (East Metropolitan)	75-84	1	1	0	F	5
Armadale (East Metropolitan)	75-84	1	1	0	M	4
Armadale (East Metropolitan)	85+				F	71
Armadale (East Metropolitan)	85+				M	40
Armadale (East Metropolitan)	85+	0			F	364
Armadale (East Metropolitan)	85+	0			M	256
Armadale (East Metropolitan)	85+	1	0	1	F	7
Armadale (East Metropolitan)	85+	1	1	0	M	4
Balcatta (North Metropolitan)	15-19				F	56
Balcatta (North Metropolitan)	15-19				M	44
Balcatta (North Metropolitan)	15-19	0			F	779
Balcatta (North Metropolitan)	15-19	0			M	823
Balcatta (North Metropolitan)	15-19	1	0	1	F	55
Balcatta (North Metropolitan)	15-19	1	0	1	M	38
Balcatta (North Metropolitan)	15-19	1	1	0	F	4
Balcatta (North Metropolitan)	15-19	1	1	0	M	5
Balcatta (North Metropolitan)	15-19	1	1	1	F	5
Balcatta (North Metropolitan)	20-24				F	71
Balcatta (North Metropolitan)	20-24				M	109
Balcatta (North Metropolitan)	20-24	0			F	1186
Balcatta (North Metropolitan)	20-24	0			M	1104
Balcatta (North Metropolitan)	20-24	1	0	1	F	77
Balcatta (North Metropolitan)	20-24	1	0	1	M	33
Balcatta (North Metropolitan)	20-24	1	1	0	F	42
Balcatta (North Metropolitan)	20-24	1	1	0	M	8
Balcatta (North Metropolitan)	20-24	1	1	1	F	3
Balcatta (North Metropolitan)	20-24	1	1	1	M	4
Balcatta (North Metropolitan)	25-34				F	274
Balcatta (North Metropolitan)	25-34				M	293
Balcatta (North Metropolitan)	25-34	0			F	3014
Balcatta (North Metropolitan)	25-34	0			M	3181
Balcatta (North Metropolitan)	25-34	1	0	1	F	188
Balcatta (North Metropolitan)	25-34	1	0	1	M	97
Balcatta (North Metropolitan)	25-34	1	1	0	F	1147
Balcatta (North Metropolitan)	25-34	1	1	0	M	674
Balcatta (North Metropolitan)	25-34	1	1	1	F	43
Balcatta (North Metropolitan)	25-34	1	1	1	M	20
Balcatta (North Metropolitan)	35-44				F	174
Balcatta (North Metropolitan)	35-44				M	240
Balcatta (North Metropolitan)	35-44	0			F	1507
Balcatta (North Metropolitan)	35-44	0			M	1849
Balcatta (North Metropolitan)	35-44	1	0	1	F	117
Balcatta (North Metropolitan)	35-44	1	0	1	M	53
Balcatta (North Metropolitan)	35-44	1	1	0	F	1821
Balcatta (North Metropolitan)	35-44	1	1	0	M	1619
Balcatta (North Metropolitan)	35-44	1	1	1	F	72
Balcatta (North Metropolitan)	35-44	1	1	1	M	28
Balcatta (North Metropolitan)	45-54				F	112
Balcatta (North Metropolitan)	45-54				M	178
Balcatta (North Metropolitan)	45-54	0			F	1720
Balcatta (North Metropolitan)	45-54	0			M	1699
Balcatta (North Metropolitan)	45-54	1	0	1	F	117
Balcatta (North Metropolitan)	45-54	1	0	1	M	25
Balcatta (North Metropolitan)	45-54	1	1	0	F	689
Balcatta (North Metropolitan)	45-54	1	1	0	M	785
Balcatta (North Metropolitan)	45-54	1	1	1	F	30
Balcatta (North Metropolitan)	45-54	1	1	1	M	13
Balcatta (North Metropolitan)	55-64				F	115
Balcatta (North Metropolitan)	55-64				M	118
Balcatta (North Metropolitan)	55-64	0			F	1845
Balcatta (North Metropolitan)	55-64	0			M	1836
Balcatta (North Metropolitan)	55-64	1	0	1	F	417
Balcatta (North Metropolitan)	55-64	1	0	1	M	145
Balcatta (North Metropolitan)	55-64	1	1	0	F	58
Balcatta (North Metropolitan)	55-64	1	1	0	M	149
Balcatta (North Metropolitan)	55-64	1	1	1	F	5
Balcatta (North Metropolitan)	55-64	1	1	1	M	8
Balcatta (North Metropolitan)	65-74				F	89
Balcatta (North Metropolitan)	65-74				M	75
Balcatta (North Metropolitan)	65-74	0			F	1526
Balcatta (North Metropolitan)	65-74	0			M	1337
Balcatta (North Metropolitan)	65-74	1	0	1	F	521
Balcatta (North Metropolitan)	65-74	1	0	1	M	229
Balcatta (North Metropolitan)	65-74	1	1	0	F	26
Balcatta (North Metropolitan)	65-74	1	1	0	M	24
Balcatta (North Metropolitan)	65-74	1	1	1	F	6
Balcatta (North Metropolitan)	75-84				F	87
Balcatta (North Metropolitan)	75-84				M	60
Balcatta (North Metropolitan)	75-84	0			F	1197
Balcatta (North Metropolitan)	75-84	0			M	932
Balcatta (North Metropolitan)	75-84	1	0	1	F	95
Balcatta (North Metropolitan)	75-84	1	0	1	M	76
Balcatta (North Metropolitan)	75-84	1	1	0	F	4
Balcatta (North Metropolitan)	75-84	1	1	0	M	4
Balcatta (North Metropolitan)	85+				F	58
Balcatta (North Metropolitan)	85+				M	29
Balcatta (North Metropolitan)	85+	0			F	621
Balcatta (North Metropolitan)	85+	0			M	411
Balcatta (North Metropolitan)	85+	1	0	1	F	12
Balcatta (North Metropolitan)	85+	1	0	1	M	9
Baldivis (South Metropolitan)	15-19				F	85
Baldivis (South Metropolitan)	15-19				M	100
Baldivis (South Metropolitan)	15-19	0			F	1477
Baldivis (South Metropolitan)	15-19	0			M	1605
Baldivis (South Metropolitan)	15-19	1	0	1	F	195
Baldivis (South Metropolitan)	15-19	1	0	1	M	120
Baldivis (South Metropolitan)	15-19	1	1	0	F	12
Baldivis (South Metropolitan)	15-19	1	1	0	M	6
Baldivis (South Metropolitan)	15-19	1	1	1	F	3
Baldivis (South Metropolitan)	20-24				F	97
Baldivis (South Metropolitan)	20-24				M	96
Baldivis (South Metropolitan)	20-24	0			F	1340
Baldivis (South Metropolitan)	20-24	0			M	1358
Baldivis (South Metropolitan)	20-24	1	0	1	F	152
Baldivis (South Metropolitan)	20-24	1	0	1	M	70
Baldivis (South Metropolitan)	20-24	1	1	0	F	203
Baldivis (South Metropolitan)	20-24	1	1	0	M	74
Baldivis (South Metropolitan)	20-24	1	1	1	F	9
Baldivis (South Metropolitan)	20-24	1	1	1	M	4
Baldivis (South Metropolitan)	25-34				F	271
Baldivis (South Metropolitan)	25-34				M	365
Baldivis (South Metropolitan)	25-34	0			F	1950
Baldivis (South Metropolitan)	25-34	0			M	2436
Baldivis (South Metropolitan)	25-34	1	0	1	F	227
Baldivis (South Metropolitan)	25-34	1	0	1	M	116
Baldivis (South Metropolitan)	25-34	1	1	0	F	2560
Baldivis (South Metropolitan)	25-34	1	1	0	M	1556
Baldivis (South Metropolitan)	25-34	1	1	1	F	167
Baldivis (South Metropolitan)	25-34	1	1	1	M	52
Baldivis (South Metropolitan)	35-44				F	198
Baldivis (South Metropolitan)	35-44				M	366
Baldivis (South Metropolitan)	35-44	0			F	1189
Baldivis (South Metropolitan)	35-44	0			M	1466
Baldivis (South Metropolitan)	35-44	1	0	1	F	137
Baldivis (South Metropolitan)	35-44	1	0	1	M	75
Baldivis (South Metropolitan)	35-44	1	1	0	F	3036
Baldivis (South Metropolitan)	35-44	1	1	0	M	2513
Baldivis (South Metropolitan)	35-44	1	1	1	F	175
Baldivis (South Metropolitan)	35-44	1	1	1	M	98
Baldivis (South Metropolitan)	45-54				F	162
Baldivis (South Metropolitan)	45-54				M	253
Baldivis (South Metropolitan)	45-54	0			F	2063
Baldivis (South Metropolitan)	45-54	0			M	2005
Baldivis (South Metropolitan)	45-54	1	0	1	F	292
Baldivis (South Metropolitan)	45-54	1	0	1	M	114
Baldivis (South Metropolitan)	45-54	1	1	0	F	881
Baldivis (South Metropolitan)	45-54	1	1	0	M	972
Baldivis (South Metropolitan)	45-54	1	1	1	F	47
Baldivis (South Metropolitan)	45-54	1	1	1	M	37
Baldivis (South Metropolitan)	55-64				F	99
Baldivis (South Metropolitan)	55-64				M	162
Baldivis (South Metropolitan)	55-64	0			F	1661
Baldivis (South Metropolitan)	55-64	0			M	1738
Baldivis (South Metropolitan)	55-64	1	0	1	F	630
Baldivis (South Metropolitan)	55-64	1	0	1	M	239
Baldivis (South Metropolitan)	55-64	1	1	0	F	55
Baldivis (South Metropolitan)	55-64	1	1	0	M	140
Baldivis (South Metropolitan)	55-64	1	1	1	F	8
Baldivis (South Metropolitan)	55-64	1	1	1	M	4
Baldivis (South Metropolitan)	65-74				F	75
Baldivis (South Metropolitan)	65-74				M	77
Baldivis (South Metropolitan)	65-74	0			F	1288
Baldivis (South Metropolitan)	65-74	0			M	1129
Baldivis (South Metropolitan)	65-74	1	0	1	F	320
Baldivis (South Metropolitan)	65-74	1	0	1	M	174
Baldivis (South Metropolitan)	65-74	1	1	0	F	19
Baldivis (South Metropolitan)	65-74	1	1	0	M	19
Baldivis (South Metropolitan)	65-74	1	1	1	F	7
Baldivis (South Metropolitan)	75-84				F	63
Baldivis (South Metropolitan)	75-84				M	50
Baldivis (South Metropolitan)	75-84	0			F	710
Baldivis (South Metropolitan)	75-84	0			M	674
Baldivis (South Metropolitan)	75-84	1	0	1	F	52
Baldivis (South Metropolitan)	75-84	1	0	1	M	34
Baldivis (South Metropolitan)	75-84	1	1	0	F	3
Baldivis (South Metropolitan)	85+				F	28
Baldivis (South Metropolitan)	85+				M	18
Baldivis (South Metropolitan)	85+	0			F	144
Baldivis (South Metropolitan)	85+	0			M	129
Baldivis (South Metropolitan)	85+	1	0	1	F	6
Bassendean (East Metropolitan)	15-19				F	64
Bassendean (East Metropolitan)	15-19				M	53
Bassendean (East Metropolitan)	15-19	0			F	984
Bassendean (East Metropolitan)	15-19	0			M	1085
Bassendean (East Metropolitan)	15-19	1	0	1	F	99
Bassendean (East Metropolitan)	15-19	1	0	1	M	67
Bassendean (East Metropolitan)	15-19	1	1	0	F	10
Bassendean (East Metropolitan)	15-19	1	1	0	M	4
Bassendean (East Metropolitan)	20-24				F	64
Bassendean (East Metropolitan)	20-24				M	103
Bassendean (East Metropolitan)	20-24	0			F	1020
Bassendean (East Metropolitan)	20-24	0			M	1239
Bassendean (East Metropolitan)	20-24	1	0	1	F	84
Bassendean (East Metropolitan)	20-24	1	0	1	M	50
Bassendean (East Metropolitan)	20-24	1	1	0	F	53
Bassendean (East Metropolitan)	20-24	1	1	0	M	24
Bassendean (East Metropolitan)	20-24	1	1	1	F	4
Bassendean (East Metropolitan)	25-34				F	192
Bassendean (East Metropolitan)	25-34				M	243
Bassendean (East Metropolitan)	25-34	0			F	1604
Bassendean (East Metropolitan)	25-34	0			M	2093
Bassendean (East Metropolitan)	25-34	1	0	1	F	116
Bassendean (East Metropolitan)	25-34	1	0	1	M	86
Bassendean (East Metropolitan)	25-34	1	1	0	F	1070
Bassendean (East Metropolitan)	25-34	1	1	0	M	609
Bassendean (East Metropolitan)	25-34	1	1	1	F	41
Bassendean (East Metropolitan)	25-34	1	1	1	M	19
Bassendean (East Metropolitan)	35-44				F	135
Bassendean (East Metropolitan)	35-44				M	200
Bassendean (East Metropolitan)	35-44	0			F	1016
Bassendean (East Metropolitan)	35-44	0			M	1418
Bassendean (East Metropolitan)	35-44	1	0	1	F	94
Bassendean (East Metropolitan)	35-44	1	0	1	M	63
Bassendean (East Metropolitan)	35-44	1	1	0	F	1754
Bassendean (East Metropolitan)	35-44	1	1	0	M	1389
Bassendean (East Metropolitan)	35-44	1	1	1	F	99
Bassendean (East Metropolitan)	35-44	1	1	1	M	34
Bassendean (East Metropolitan)	45-54				F	141
Bassendean (East Metropolitan)	45-54				M	162
Bassendean (East Metropolitan)	45-54	0			F	1754
Bassendean (East Metropolitan)	45-54	0			M	1714
Bassendean (East Metropolitan)	45-54	1	0	1	F	195
Bassendean (East Metropolitan)	45-54	1	0	1	M	59
Bassendean (East Metropolitan)	45-54	1	1	0	F	736
Bassendean (East Metropolitan)	45-54	1	1	0	M	782
Bassendean (East Metropolitan)	45-54	1	1	1	F	51
Bassendean (East Metropolitan)	45-54	1	1	1	M	27
Bassendean (East Metropolitan)	55-64				F	116
Bassendean (East Metropolitan)	55-64				M	130
Bassendean (East Metropolitan)	55-64	0			F	2058
Bassendean (East Metropolitan)	55-64	0			M	2153
Bassendean (East Metropolitan)	55-64	1	0	1	F	516
Bassendean (East Metropolitan)	55-64	1	0	1	M	179
Bassendean (East Metropolitan)	55-64	1	1	0	F	82
Bassendean (East Metropolitan)	55-64	1	1	0	M	177
Bassendean (East Metropolitan)	55-64	1	1	1	F	7
Bassendean (East Metropolitan)	55-64	1	1	1	M	6
Bassendean (East Metropolitan)	65-74				F	75
Bassendean (East Metropolitan)	65-74				M	99
Bassendean (East Metropolitan)	65-74	0			F	1610
Bassendean (East Metropolitan)	65-74	0			M	1558
Bassendean (East Metropolitan)	65-74	1	0	1	F	418
Bassendean (East Metropolitan)	65-74	1	0	1	M	244
Bassendean (East Metropolitan)	65-74	1	1	0	F	11
Bassendean (East Metropolitan)	65-74	1	1	0	M	28
Bassendean (East Metropolitan)	65-74	1	1	1	M	3
Bassendean (East Metropolitan)	75-84				F	80
Bassendean (East Metropolitan)	75-84				M	65
Bassendean (East Metropolitan)	75-84	0			F	924
Bassendean (East Metropolitan)	75-84	0			M	773
Bassendean (East Metropolitan)	75-84	1	0	1	F	70
Bassendean (East Metropolitan)	75-84	1	0	1	M	61
Bassendean (East Metropolitan)	75-84	1	1	0	F	4
Bassendean (East Metropolitan)	75-84	1	1	0	M	3
Bassendean (East Metropolitan)	85+				F	46
Bassendean (East Metropolitan)	85+				M	28
Bassendean (East Metropolitan)	85+	0			F	423
Bassendean (East Metropolitan)	85+	0			M	243
Bassendean (East Metropolitan)	85+	1	0	1	F	4
Bassendean (East Metropolitan)	85+	1	0	1	M	4
Bassendean (East Metropolitan)	85+	1	1	0	M	3
Bateman (South Metropolitan)	15-19				F	40
Bateman (South Metropolitan)	15-19				M	30
Bateman (South Metropolitan)	15-19	0			F	1199
Bateman (South Metropolitan)	15-19	0			M	1352
Bateman (South Metropolitan)	15-19	1	0	1	F	93
Bateman (South Metropolitan)	15-19	1	0	1	M	48
Bateman (South Metropolitan)	15-19	1	1	0	F	5
Bateman (South Metropolitan)	20-24				F	32
Bateman (South Metropolitan)	20-24				M	55
Bateman (South Metropolitan)	20-24	0			F	1192
Bateman (South Metropolitan)	20-24	0			M	1364
Bateman (South Metropolitan)	20-24	1	0	1	F	92
Bateman (South Metropolitan)	20-24	1	0	1	M	46
Bateman (South Metropolitan)	20-24	1	1	0	F	9
Bateman (South Metropolitan)	20-24	1	1	0	M	12
Bateman (South Metropolitan)	25-34				F	83
Bateman (South Metropolitan)	25-34				M	111
Bateman (South Metropolitan)	25-34	0			F	1468
Bateman (South Metropolitan)	25-34	0			M	1776
Bateman (South Metropolitan)	25-34	1	0	1	F	112
Bateman (South Metropolitan)	25-34	1	0	1	M	56
Bateman (South Metropolitan)	25-34	1	1	0	F	566
Bateman (South Metropolitan)	25-34	1	1	0	M	354
Bateman (South Metropolitan)	25-34	1	1	1	F	17
Bateman (South Metropolitan)	25-34	1	1	1	M	10
Bateman (South Metropolitan)	35-44				F	72
Bateman (South Metropolitan)	35-44				M	115
Bateman (South Metropolitan)	35-44	0			F	742
Bateman (South Metropolitan)	35-44	0			M	932
Bateman (South Metropolitan)	35-44	1	0	1	F	70
Bateman (South Metropolitan)	35-44	1	0	1	M	42
Bateman (South Metropolitan)	35-44	1	1	0	F	2065
Bateman (South Metropolitan)	35-44	1	1	0	M	1610
Bateman (South Metropolitan)	35-44	1	1	1	F	90
Bateman (South Metropolitan)	35-44	1	1	1	M	42
Bateman (South Metropolitan)	45-54				F	73
Bateman (South Metropolitan)	45-54				M	113
Bateman (South Metropolitan)	45-54	0			F	1683
Bateman (South Metropolitan)	45-54	0			M	1419
Bateman (South Metropolitan)	45-54	1	0	1	F	101
Bateman (South Metropolitan)	45-54	1	0	1	M	31
Bateman (South Metropolitan)	45-54	1	1	0	F	1194
Bateman (South Metropolitan)	45-54	1	1	0	M	1180
Bateman (South Metropolitan)	45-54	1	1	1	F	36
Bateman (South Metropolitan)	45-54	1	1	1	M	22
Bateman (South Metropolitan)	55-64				F	95
Bateman (South Metropolitan)	55-64				M	93
Bateman (South Metropolitan)	55-64	0			F	2248
Bateman (South Metropolitan)	55-64	0			M	2152
Bateman (South Metropolitan)	55-64	1	0	1	F	580
Bateman (South Metropolitan)	55-64	1	0	1	M	212
Bateman (South Metropolitan)	55-64	1	1	0	F	109
Bateman (South Metropolitan)	55-64	1	1	0	M	227
Bateman (South Metropolitan)	55-64	1	1	1	F	3
Bateman (South Metropolitan)	55-64	1	1	1	M	6
Bateman (South Metropolitan)	65-74				F	90
Bateman (South Metropolitan)	65-74				M	84
Bateman (South Metropolitan)	65-74	0			F	1737
Bateman (South Metropolitan)	65-74	0			M	1706
Bateman (South Metropolitan)	65-74	1	0	1	F	897
Bateman (South Metropolitan)	65-74	1	0	1	M	589
Bateman (South Metropolitan)	65-74	1	1	0	F	41
Bateman (South Metropolitan)	65-74	1	1	0	M	61
Bateman (South Metropolitan)	65-74	1	1	1	F	5
Bateman (South Metropolitan)	65-74	1	1	1	M	3
Bateman (South Metropolitan)	75-84				F	40
Bateman (South Metropolitan)	75-84				M	35
Bateman (South Metropolitan)	75-84	0			F	1205
Bateman (South Metropolitan)	75-84	0			M	1124
Bateman (South Metropolitan)	75-84	1	0	1	F	184
Bateman (South Metropolitan)	75-84	1	0	1	M	158
Bateman (South Metropolitan)	75-84	1	1	0	F	9
Bateman (South Metropolitan)	75-84	1	1	0	M	8
Bateman (South Metropolitan)	75-84	1	1	1	M	5
Bateman (South Metropolitan)	85+				F	40
Bateman (South Metropolitan)	85+				M	17
Bateman (South Metropolitan)	85+	0			F	663
Bateman (South Metropolitan)	85+	0			M	420
Bateman (South Metropolitan)	85+	1	0	1	F	13
Bateman (South Metropolitan)	85+	1	0	1	M	10
Bateman (South Metropolitan)	85+	1	1	0	F	4
Belmont (East Metropolitan)	15-19				F	59
Belmont (East Metropolitan)	15-19				M	70
