SED_NAME16	Age	NeedsAssistance	Sex	persons
Churchlands (North Metropolitan)	55-64		F	67
Churchlands (North Metropolitan)	55-64		M	81
Churchlands (North Metropolitan)	55-64	0	F	2357
Churchlands (North Metropolitan)	55-64	0	M	2304
Churchlands (North Metropolitan)	55-64	1	F	68
Churchlands (North Metropolitan)	55-64	1	M	42
Churchlands (North Metropolitan)	65-74		F	83
Churchlands (North Metropolitan)	65-74		M	67
Churchlands (North Metropolitan)	65-74	0	F	1844
Churchlands (North Metropolitan)	65-74	0	M	1603
Churchlands (North Metropolitan)	65-74	1	F	94
Churchlands (North Metropolitan)	65-74	1	M	83
Churchlands (North Metropolitan)	75-84		F	44
Churchlands (North Metropolitan)	75-84		M	31
Churchlands (North Metropolitan)	75-84	0	F	1069
Churchlands (North Metropolitan)	75-84	0	M	919
Churchlands (North Metropolitan)	75-84	1	F	235
Churchlands (North Metropolitan)	75-84	1	M	161
Churchlands (North Metropolitan)	85+		F	30
Churchlands (North Metropolitan)	85+		M	12
Churchlands (North Metropolitan)	85+	0	F	357
Churchlands (North Metropolitan)	85+	0	M	278
Churchlands (North Metropolitan)	85+	1	F	463
Churchlands (North Metropolitan)	85+	1	M	206
Cockburn (South Metropolitan)	0-4		F	53
Cockburn (South Metropolitan)	0-4		M	54
Cockburn (South Metropolitan)	0-4	0	F	1526
Cockburn (South Metropolitan)	0-4	0	M	1614
Cockburn (South Metropolitan)	0-4	1	F	17
Cockburn (South Metropolitan)	0-4	1	M	23
Cockburn (South Metropolitan)	5-14		F	123
Cockburn (South Metropolitan)	5-14		M	128
Cockburn (South Metropolitan)	5-14	0	F	3137
Cockburn (South Metropolitan)	5-14	0	M	3156
Cockburn (South Metropolitan)	5-14	1	F	93
Cockburn (South Metropolitan)	5-14	1	M	156
Cockburn (South Metropolitan)	15-19		F	44
Cockburn (South Metropolitan)	15-19		M	44
Cockburn (South Metropolitan)	15-19	0	F	1406
Cockburn (South Metropolitan)	15-19	0	M	1451
Cockburn (South Metropolitan)	15-19	1	F	38
Cockburn (South Metropolitan)	15-19	1	M	54
Cockburn (South Metropolitan)	20-24		F	59
Cockburn (South Metropolitan)	20-24		M	78
Cockburn (South Metropolitan)	20-24	0	F	1451
Cockburn (South Metropolitan)	20-24	0	M	1436
Cockburn (South Metropolitan)	20-24	1	F	24
Cockburn (South Metropolitan)	20-24	1	M	44
Cockburn (South Metropolitan)	25-34		F	138
Cockburn (South Metropolitan)	25-34		M	186
Cockburn (South Metropolitan)	25-34	0	F	3385
Cockburn (South Metropolitan)	25-34	0	M	3186
Cockburn (South Metropolitan)	25-34	1	F	68
Cockburn (South Metropolitan)	25-34	1	M	43
Cockburn (South Metropolitan)	35-44		F	145
Cockburn (South Metropolitan)	35-44		M	209
Cockburn (South Metropolitan)	35-44	0	F	3799
Cockburn (South Metropolitan)	35-44	0	M	3564
Cockburn (South Metropolitan)	35-44	1	F	52
Cockburn (South Metropolitan)	35-44	1	M	50
Cockburn (South Metropolitan)	45-54		F	117
Cockburn (South Metropolitan)	45-54		M	173
Cockburn (South Metropolitan)	45-54	0	F	3374
Cockburn (South Metropolitan)	45-54	0	M	3208
Cockburn (South Metropolitan)	45-54	1	F	77
Cockburn (South Metropolitan)	45-54	1	M	64
Cockburn (South Metropolitan)	55-64		F	94
Cockburn (South Metropolitan)	55-64		M	116
Cockburn (South Metropolitan)	55-64	0	F	2360
Cockburn (South Metropolitan)	55-64	0	M	2254
Cockburn (South Metropolitan)	55-64	1	F	109
Cockburn (South Metropolitan)	55-64	1	M	85
Cockburn (South Metropolitan)	65-74		F	67
Cockburn (South Metropolitan)	65-74		M	73
Cockburn (South Metropolitan)	65-74	0	F	1471
Cockburn (South Metropolitan)	65-74	0	M	1329
Cockburn (South Metropolitan)	65-74	1	F	110
Cockburn (South Metropolitan)	65-74	1	M	137
Cockburn (South Metropolitan)	75-84		F	55
Cockburn (South Metropolitan)	75-84		M	40
Cockburn (South Metropolitan)	75-84	0	F	541
Cockburn (South Metropolitan)	75-84	0	M	545
Cockburn (South Metropolitan)	75-84	1	F	163
Cockburn (South Metropolitan)	75-84	1	M	127
Cockburn (South Metropolitan)	85+		F	31
Cockburn (South Metropolitan)	85+		M	22
Cockburn (South Metropolitan)	85+	0	F	102
Cockburn (South Metropolitan)	85+	0	M	115
Cockburn (South Metropolitan)	85+	1	F	127
Cockburn (South Metropolitan)	85+	1	M	57
Collie-Preston (South West)	0-4		F	63
Collie-Preston (South West)	0-4		M	71
Collie-Preston (South West)	0-4	0	F	1174
Collie-Preston (South West)	0-4	0	M	1278
Collie-Preston (South West)	0-4	1	F	16
Collie-Preston (South West)	0-4	1	M	26
Collie-Preston (South West)	5-14		F	163
Collie-Preston (South West)	5-14		M	164
Collie-Preston (South West)	5-14	0	F	2705
Collie-Preston (South West)	5-14	0	M	2815
Collie-Preston (South West)	5-14	1	F	75
Collie-Preston (South West)	5-14	1	M	185
Collie-Preston (South West)	15-19		F	69
Collie-Preston (South West)	15-19		M	81
Collie-Preston (South West)	15-19	0	F	1174
Collie-Preston (South West)	15-19	0	M	1162
Collie-Preston (South West)	15-19	1	F	38
Collie-Preston (South West)	15-19	1	M	80
Collie-Preston (South West)	20-24		F	46
Collie-Preston (South West)	20-24		M	71
Collie-Preston (South West)	20-24	0	F	853
Collie-Preston (South West)	20-24	0	M	947
Collie-Preston (South West)	20-24	1	F	30
Collie-Preston (South West)	20-24	1	M	38
Collie-Preston (South West)	25-34		F	139
Collie-Preston (South West)	25-34		M	160
Collie-Preston (South West)	25-34	0	F	2338
Collie-Preston (South West)	25-34	0	M	2157
Collie-Preston (South West)	25-34	1	F	60
Collie-Preston (South West)	25-34	1	M	46
Collie-Preston (South West)	35-44		F	130
Collie-Preston (South West)	35-44		M	200
Collie-Preston (South West)	35-44	0	F	2662
Collie-Preston (South West)	35-44	0	M	2422
Collie-Preston (South West)	35-44	1	F	54
Collie-Preston (South West)	35-44	1	M	50
Collie-Preston (South West)	45-54		F	148
Collie-Preston (South West)	45-54		M	222
Collie-Preston (South West)	45-54	0	F	2761
Collie-Preston (South West)	45-54	0	M	2465
Collie-Preston (South West)	45-54	1	F	98
Collie-Preston (South West)	45-54	1	M	88
Collie-Preston (South West)	55-64		F	157
Collie-Preston (South West)	55-64		M	218
Collie-Preston (South West)	55-64	0	F	2871
Collie-Preston (South West)	55-64	0	M	2660
Collie-Preston (South West)	55-64	1	F	135
Collie-Preston (South West)	55-64	1	M	153
Collie-Preston (South West)	65-74		F	155
Collie-Preston (South West)	65-74		M	183
Collie-Preston (South West)	65-74	0	F	2242
Collie-Preston (South West)	65-74	0	M	2305
Collie-Preston (South West)	65-74	1	F	187
Collie-Preston (South West)	65-74	1	M	204
Collie-Preston (South West)	75-84		F	124
Collie-Preston (South West)	75-84		M	93
Collie-Preston (South West)	75-84	0	F	1021
Collie-Preston (South West)	75-84	0	M	959
Collie-Preston (South West)	75-84	1	F	243
Collie-Preston (South West)	75-84	1	M	211
Collie-Preston (South West)	85+		F	81
Collie-Preston (South West)	85+		M	62
Collie-Preston (South West)	85+	0	F	200
Collie-Preston (South West)	85+	0	M	174
Collie-Preston (South West)	85+	1	F	196
Collie-Preston (South West)	85+	1	M	114
Cottesloe (North Metropolitan)	0-4		F	25
Cottesloe (North Metropolitan)	0-4		M	40
Cottesloe (North Metropolitan)	0-4	0	F	847
Cottesloe (North Metropolitan)	0-4	0	M	937
Cottesloe (North Metropolitan)	0-4	1	F	3
Cottesloe (North Metropolitan)	0-4	1	M	9
Cottesloe (North Metropolitan)	5-14		F	107
Cottesloe (North Metropolitan)	5-14		M	88
Cottesloe (North Metropolitan)	5-14	0	F	2531
Cottesloe (North Metropolitan)	5-14	0	M	2564
Cottesloe (North Metropolitan)	5-14	1	F	35
Cottesloe (North Metropolitan)	5-14	1	M	75
Cottesloe (North Metropolitan)	15-19		F	59
Cottesloe (North Metropolitan)	15-19		M	48
Cottesloe (North Metropolitan)	15-19	0	F	1567
Cottesloe (North Metropolitan)	15-19	0	M	1547
Cottesloe (North Metropolitan)	15-19	1	F	23
Cottesloe (North Metropolitan)	15-19	1	M	18
Cottesloe (North Metropolitan)	20-24		F	74
Cottesloe (North Metropolitan)	20-24		M	52
Cottesloe (North Metropolitan)	20-24	0	F	1229
Cottesloe (North Metropolitan)	20-24	0	M	1172
Cottesloe (North Metropolitan)	20-24	1	F	18
Cottesloe (North Metropolitan)	20-24	1	M	11
Cottesloe (North Metropolitan)	25-34		F	122
Cottesloe (North Metropolitan)	25-34		M	172
Cottesloe (North Metropolitan)	25-34	0	F	2175
Cottesloe (North Metropolitan)	25-34	0	M	2026
Cottesloe (North Metropolitan)	25-34	1	F	42
Cottesloe (North Metropolitan)	25-34	1	M	27
Cottesloe (North Metropolitan)	35-44		F	96
Cottesloe (North Metropolitan)	35-44		M	134
Cottesloe (North Metropolitan)	35-44	0	F	2407
Cottesloe (North Metropolitan)	35-44	0	M	2099
Cottesloe (North Metropolitan)	35-44	1	F	35
Cottesloe (North Metropolitan)	35-44	1	M	42
Cottesloe (North Metropolitan)	45-54		F	110
Cottesloe (North Metropolitan)	45-54		M	137
Cottesloe (North Metropolitan)	45-54	0	F	3095
Cottesloe (North Metropolitan)	45-54	0	M	2723
Cottesloe (North Metropolitan)	45-54	1	F	42
Cottesloe (North Metropolitan)	45-54	1	M	50
Cottesloe (North Metropolitan)	55-64		F	112
Cottesloe (North Metropolitan)	55-64		M	134
Cottesloe (North Metropolitan)	55-64	0	F	2761
Cottesloe (North Metropolitan)	55-64	0	M	2551
Cottesloe (North Metropolitan)	55-64	1	F	72
Cottesloe (North Metropolitan)	55-64	1	M	79
Cottesloe (North Metropolitan)	65-74		F	128
Cottesloe (North Metropolitan)	65-74		M	125
Cottesloe (North Metropolitan)	65-74	0	F	2357
Cottesloe (North Metropolitan)	65-74	0	M	2120
Cottesloe (North Metropolitan)	65-74	1	F	101
Cottesloe (North Metropolitan)	65-74	1	M	116
Cottesloe (North Metropolitan)	75-84		F	104
Cottesloe (North Metropolitan)	75-84		M	109
Cottesloe (North Metropolitan)	75-84	0	F	1493
Cottesloe (North Metropolitan)	75-84	0	M	1321
Cottesloe (North Metropolitan)	75-84	1	F	206
Cottesloe (North Metropolitan)	75-84	1	M	156
Cottesloe (North Metropolitan)	85+		F	124
Cottesloe (North Metropolitan)	85+		M	68
Cottesloe (North Metropolitan)	85+	0	F	410
Cottesloe (North Metropolitan)	85+	0	M	317
Cottesloe (North Metropolitan)	85+	1	F	391
Cottesloe (North Metropolitan)	85+	1	M	199
Darling Range (East Metropolitan)	0-4		F	43
Darling Range (East Metropolitan)	0-4		M	66
Darling Range (East Metropolitan)	0-4	0	F	1663
Darling Range (East Metropolitan)	0-4	0	M	1710
Darling Range (East Metropolitan)	0-4	1	F	14
Darling Range (East Metropolitan)	0-4	1	M	20
Darling Range (East Metropolitan)	5-14		F	149
Darling Range (East Metropolitan)	5-14		M	151
Darling Range (East Metropolitan)	5-14	0	F	3301
Darling Range (East Metropolitan)	5-14	0	M	3407
Darling Range (East Metropolitan)	5-14	1	F	92
Darling Range (East Metropolitan)	5-14	1	M	190
Darling Range (East Metropolitan)	15-19		F	54
Darling Range (East Metropolitan)	15-19		M	66
Darling Range (East Metropolitan)	15-19	0	F	1438
Darling Range (East Metropolitan)	15-19	0	M	1363
Darling Range (East Metropolitan)	15-19	1	F	39
Darling Range (East Metropolitan)	15-19	1	M	64
Darling Range (East Metropolitan)	20-24		F	48
Darling Range (East Metropolitan)	20-24		M	71
Darling Range (East Metropolitan)	20-24	0	F	1166
Darling Range (East Metropolitan)	20-24	0	M	1205
Darling Range (East Metropolitan)	20-24	1	F	34
Darling Range (East Metropolitan)	20-24	1	M	39
Darling Range (East Metropolitan)	25-34		F	143
Darling Range (East Metropolitan)	25-34		M	246
Darling Range (East Metropolitan)	25-34	0	F	3199
Darling Range (East Metropolitan)	25-34	0	M	2704
Darling Range (East Metropolitan)	25-34	1	F	36
Darling Range (East Metropolitan)	25-34	1	M	43
Darling Range (East Metropolitan)	35-44		F	142
Darling Range (East Metropolitan)	35-44		M	310
Darling Range (East Metropolitan)	35-44	0	F	3175
Darling Range (East Metropolitan)	35-44	0	M	3004
Darling Range (East Metropolitan)	35-44	1	F	55
Darling Range (East Metropolitan)	35-44	1	M	40
Darling Range (East Metropolitan)	45-54		F	128
Darling Range (East Metropolitan)	45-54		M	285
Darling Range (East Metropolitan)	45-54	0	F	2993
Darling Range (East Metropolitan)	45-54	0	M	2897
Darling Range (East Metropolitan)	45-54	1	F	74
Darling Range (East Metropolitan)	45-54	1	M	51
Darling Range (East Metropolitan)	55-64		F	116
Darling Range (East Metropolitan)	55-64		M	176
Darling Range (East Metropolitan)	55-64	0	F	2585
Darling Range (East Metropolitan)	55-64	0	M	2537
Darling Range (East Metropolitan)	55-64	1	F	114
Darling Range (East Metropolitan)	55-64	1	M	84
Darling Range (East Metropolitan)	65-74		F	62
Darling Range (East Metropolitan)	65-74		M	94
Darling Range (East Metropolitan)	65-74	0	F	1795
Darling Range (East Metropolitan)	65-74	0	M	1743
Darling Range (East Metropolitan)	65-74	1	F	130
Darling Range (East Metropolitan)	65-74	1	M	124
Darling Range (East Metropolitan)	75-84		F	44
Darling Range (East Metropolitan)	75-84		M	46
Darling Range (East Metropolitan)	75-84	0	F	643
Darling Range (East Metropolitan)	75-84	0	M	741
Darling Range (East Metropolitan)	75-84	1	F	175
Darling Range (East Metropolitan)	75-84	1	M	145
Darling Range (East Metropolitan)	85+		F	18
Darling Range (East Metropolitan)	85+		M	19
Darling Range (East Metropolitan)	85+	0	F	100
Darling Range (East Metropolitan)	85+	0	M	112
Darling Range (East Metropolitan)	85+	1	F	132
Darling Range (East Metropolitan)	85+	1	M	88
Dawesville (South West)	0-4		F	19
Dawesville (South West)	0-4		M	42
Dawesville (South West)	0-4	0	F	966
Dawesville (South West)	0-4	0	M	943
Dawesville (South West)	0-4	1	F	10
Dawesville (South West)	0-4	1	M	21
Dawesville (South West)	5-14		F	119
Dawesville (South West)	5-14		M	95
Dawesville (South West)	5-14	0	F	2295
Dawesville (South West)	5-14	0	M	2261
Dawesville (South West)	5-14	1	F	66
Dawesville (South West)	5-14	1	M	128
Dawesville (South West)	15-19		F	45
Dawesville (South West)	15-19		M	54
Dawesville (South West)	15-19	0	F	1085
Dawesville (South West)	15-19	0	M	1109
Dawesville (South West)	15-19	1	F	20
Dawesville (South West)	15-19	1	M	58
Dawesville (South West)	20-24		F	39
Dawesville (South West)	20-24		M	55
Dawesville (South West)	20-24	0	F	881
Dawesville (South West)	20-24	0	M	841
Dawesville (South West)	20-24	1	F	20
Dawesville (South West)	20-24	1	M	42
Dawesville (South West)	25-34		F	79
Dawesville (South West)	25-34		M	148
Dawesville (South West)	25-34	0	F	1836
Dawesville (South West)	25-34	0	M	1584
Dawesville (South West)	25-34	1	F	43
Dawesville (South West)	25-34	1	M	46
Dawesville (South West)	35-44		F	91
Dawesville (South West)	35-44		M	182
Dawesville (South West)	35-44	0	F	2199
Dawesville (South West)	35-44	0	M	1859
Dawesville (South West)	35-44	1	F	43
Dawesville (South West)	35-44	1	M	57
Dawesville (South West)	45-54		F	127
Dawesville (South West)	45-54		M	195
Dawesville (South West)	45-54	0	F	2600
Dawesville (South West)	45-54	0	M	2238
Dawesville (South West)	45-54	1	F	99
Dawesville (South West)	45-54	1	M	69
Dawesville (South West)	55-64		F	119
Dawesville (South West)	55-64		M	155
Dawesville (South West)	55-64	0	F	2957
Dawesville (South West)	55-64	0	M	2586
Dawesville (South West)	55-64	1	F	139
Dawesville (South West)	55-64	1	M	131
Dawesville (South West)	65-74		F	125
Dawesville (South West)	65-74		M	153
Dawesville (South West)	65-74	0	F	3152
Dawesville (South West)	65-74	0	M	2936
Dawesville (South West)	65-74	1	F	249
Dawesville (South West)	65-74	1	M	228
Dawesville (South West)	75-84		F	100
Dawesville (South West)	75-84		M	100
Dawesville (South West)	75-84	0	F	1602
Dawesville (South West)	75-84	0	M	1602
Dawesville (South West)	75-84	1	F	311
Dawesville (South West)	75-84	1	M	289
Dawesville (South West)	85+		F	61
Dawesville (South West)	85+		M	38
Dawesville (South West)	85+	0	F	283
Dawesville (South West)	85+	0	M	272
Dawesville (South West)	85+	1	F	288
Dawesville (South West)	85+	1	M	182
Forrestfield (East Metropolitan)	0-4		F	43
Forrestfield (East Metropolitan)	0-4		M	67
Forrestfield (East Metropolitan)	0-4	0	F	1253
Forrestfield (East Metropolitan)	0-4	0	M	1430
Forrestfield (East Metropolitan)	0-4	1	F	13
Forrestfield (East Metropolitan)	0-4	1	M	21
Forrestfield (East Metropolitan)	5-14		F	137
Forrestfield (East Metropolitan)	5-14		M	152
Forrestfield (East Metropolitan)	5-14	0	F	2586
Forrestfield (East Metropolitan)	5-14	0	M	2649
Forrestfield (East Metropolitan)	5-14	1	F	77
Forrestfield (East Metropolitan)	5-14	1	M	162
Forrestfield (East Metropolitan)	15-19		F	68
Forrestfield (East Metropolitan)	15-19		M	59
Forrestfield (East Metropolitan)	15-19	0	F	1119
Forrestfield (East Metropolitan)	15-19	0	M	1144
Forrestfield (East Metropolitan)	15-19	1	F	34
Forrestfield (East Metropolitan)	15-19	1	M	57
Forrestfield (East Metropolitan)	20-24		F	53
Forrestfield (East Metropolitan)	20-24		M	75
Forrestfield (East Metropolitan)	20-24	0	F	1083
Forrestfield (East Metropolitan)	20-24	0	M	1201
Forrestfield (East Metropolitan)	20-24	1	F	16
Forrestfield (East Metropolitan)	20-24	1	M	35
Forrestfield (East Metropolitan)	25-34		F	150
Forrestfield (East Metropolitan)	25-34		M	192
Forrestfield (East Metropolitan)	25-34	0	F	2737
Forrestfield (East Metropolitan)	25-34	0	M	2600
Forrestfield (East Metropolitan)	25-34	1	F	43
Forrestfield (East Metropolitan)	25-34	1	M	46
Forrestfield (East Metropolitan)	35-44		F	147
Forrestfield (East Metropolitan)	35-44		M	199
Forrestfield (East Metropolitan)	35-44	0	F	2933
Forrestfield (East Metropolitan)	35-44	0	M	2970
Forrestfield (East Metropolitan)	35-44	1	F	64
Forrestfield (East Metropolitan)	35-44	1	M	57
Forrestfield (East Metropolitan)	45-54		F	116
Forrestfield (East Metropolitan)	45-54		M	178
Forrestfield (East Metropolitan)	45-54	0	F	2481
Forrestfield (East Metropolitan)	45-54	0	M	2502
Forrestfield (East Metropolitan)	45-54	1	F	76
Forrestfield (East Metropolitan)	45-54	1	M	69
Forrestfield (East Metropolitan)	55-64		F	115
Forrestfield (East Metropolitan)	55-64		M	149
Forrestfield (East Metropolitan)	55-64	0	F	2263
Forrestfield (East Metropolitan)	55-64	0	M	2197
Forrestfield (East Metropolitan)	55-64	1	F	141
Forrestfield (East Metropolitan)	55-64	1	M	100
Forrestfield (East Metropolitan)	65-74		F	76
Forrestfield (East Metropolitan)	65-74		M	77
Forrestfield (East Metropolitan)	65-74	0	F	1719
Forrestfield (East Metropolitan)	65-74	0	M	1567
Forrestfield (East Metropolitan)	65-74	1	F	181
Forrestfield (East Metropolitan)	65-74	1	M	139
Forrestfield (East Metropolitan)	75-84		F	62
Forrestfield (East Metropolitan)	75-84		M	32
Forrestfield (East Metropolitan)	75-84	0	F	772
Forrestfield (East Metropolitan)	75-84	0	M	671
Forrestfield (East Metropolitan)	75-84	1	F	204
Forrestfield (East Metropolitan)	75-84	1	M	168
Forrestfield (East Metropolitan)	85+		F	27
Forrestfield (East Metropolitan)	85+		M	24
Forrestfield (East Metropolitan)	85+	0	F	164
Forrestfield (East Metropolitan)	85+	0	M	158
Forrestfield (East Metropolitan)	85+	1	F	185
Forrestfield (East Metropolitan)	85+	1	M	108
Fremantle (South Metropolitan)	0-4		F	50
Fremantle (South Metropolitan)	0-4		M	61
Fremantle (South Metropolitan)	0-4	0	F	1061
Fremantle (South Metropolitan)	0-4	0	M	1162
Fremantle (South Metropolitan)	0-4	1	F	16
Fremantle (South Metropolitan)	0-4	1	M	22
Fremantle (South Metropolitan)	5-14		F	96
Fremantle (South Metropolitan)	5-14		M	119
Fremantle (South Metropolitan)	5-14	0	F	1850
Fremantle (South Metropolitan)	5-14	0	M	1829
Fremantle (South Metropolitan)	5-14	1	F	45
Fremantle (South Metropolitan)	5-14	1	M	83
Fremantle (South Metropolitan)	15-19		F	52
Fremantle (South Metropolitan)	15-19		M	57
Fremantle (South Metropolitan)	15-19	0	F	894
Fremantle (South Metropolitan)	15-19	0	M	877
Fremantle (South Metropolitan)	15-19	1	F	38
Fremantle (South Metropolitan)	15-19	1	M	49
Fremantle (South Metropolitan)	20-24		F	86
Fremantle (South Metropolitan)	20-24		M	88
Fremantle (South Metropolitan)	20-24	0	F	1236
Fremantle (South Metropolitan)	20-24	0	M	1079
Fremantle (South Metropolitan)	20-24	1	F	33
Fremantle (South Metropolitan)	20-24	1	M	31
Fremantle (South Metropolitan)	25-34		F	227
Fremantle (South Metropolitan)	25-34		M	289
Fremantle (South Metropolitan)	25-34	0	F	3133
Fremantle (South Metropolitan)	25-34	0	M	2843
Fremantle (South Metropolitan)	25-34	1	F	60
Fremantle (South Metropolitan)	25-34	1	M	49
Fremantle (South Metropolitan)	35-44		F	149
Fremantle (South Metropolitan)	35-44		M	251
Fremantle (South Metropolitan)	35-44	0	F	2880
Fremantle (South Metropolitan)	35-44	0	M	2842
Fremantle (South Metropolitan)	35-44	1	F	63
Fremantle (South Metropolitan)	35-44	1	M	65
Fremantle (South Metropolitan)	45-54		F	163
Fremantle (South Metropolitan)	45-54		M	253
Fremantle (South Metropolitan)	45-54	0	F	2762
