SED_NAME21	MaxSchoolingCompleted	Sex	persons
Mirrabooka (East Metropolitan)	Year 10	F	3499
Mirrabooka (East Metropolitan)	Year 10	M	3548
Mirrabooka (East Metropolitan)	Year 11	F	1625
Mirrabooka (East Metropolitan)	Year 11	M	1751
Mirrabooka (East Metropolitan)	Year 12	F	9973
Mirrabooka (East Metropolitan)	Year 12	M	9760
Moore (Agricultural)	Did not go to school	F	48
Moore (Agricultural)	Did not go to school	M	45
Moore (Agricultural)	Year 8	F	440
Moore (Agricultural)	Year 8	M	681
Moore (Agricultural)	Year 9	F	755
Moore (Agricultural)	Year 9	M	1102
Moore (Agricultural)	Year 10	F	3991
Moore (Agricultural)	Year 10	M	4965
Moore (Agricultural)	Year 11	F	1747
Moore (Agricultural)	Year 11	M	1780
Moore (Agricultural)	Year 12	F	6576
Moore (Agricultural)	Year 12	M	5778
Morley (East Metropolitan)	Did not go to school	F	294
Morley (East Metropolitan)	Did not go to school	M	232
Morley (East Metropolitan)	Year 8	F	1022
Morley (East Metropolitan)	Year 8	M	733
Morley (East Metropolitan)	Year 9	F	768
Morley (East Metropolitan)	Year 9	M	741
Morley (East Metropolitan)	Year 10	F	3210
Morley (East Metropolitan)	Year 10	M	3057
Morley (East Metropolitan)	Year 11	F	1476
Morley (East Metropolitan)	Year 11	M	1566
Morley (East Metropolitan)	Year 12	F	11642
Morley (East Metropolitan)	Year 12	M	11077
Mount Lawley (East Metropolitan)	Did not go to school	F	161
Mount Lawley (East Metropolitan)	Did not go to school	M	118
Mount Lawley (East Metropolitan)	Year 8	F	681
Mount Lawley (East Metropolitan)	Year 8	M	426
Mount Lawley (East Metropolitan)	Year 9	F	619
Mount Lawley (East Metropolitan)	Year 9	M	514
Mount Lawley (East Metropolitan)	Year 10	F	2537
Mount Lawley (East Metropolitan)	Year 10	M	2201
Mount Lawley (East Metropolitan)	Year 11	F	1289
Mount Lawley (East Metropolitan)	Year 11	M	1205
Mount Lawley (East Metropolitan)	Year 12	F	12724
Mount Lawley (East Metropolitan)	Year 12	M	11789
Murray-Wellington (South West)	Did not go to school	F	34
Murray-Wellington (South West)	Did not go to school	M	54
Murray-Wellington (South West)	Year 8	F	564
Murray-Wellington (South West)	Year 8	M	709
Murray-Wellington (South West)	Year 9	F	1005
Murray-Wellington (South West)	Year 9	M	1292
Murray-Wellington (South West)	Year 10	F	5158
Murray-Wellington (South West)	Year 10	M	5665
Murray-Wellington (South West)	Year 11	F	2387
Murray-Wellington (South West)	Year 11	M	2178
Murray-Wellington (South West)	Year 12	F	7325
Murray-Wellington (South West)	Year 12	M	6052
Nedlands (North Metropolitan)	Did not go to school	F	38
Nedlands (North Metropolitan)	Did not go to school	M	40
Nedlands (North Metropolitan)	Year 8	F	205
Nedlands (North Metropolitan)	Year 8	M	132
Nedlands (North Metropolitan)	Year 9	F	377
Nedlands (North Metropolitan)	Year 9	M	412
Nedlands (North Metropolitan)	Year 10	F	1589
Nedlands (North Metropolitan)	Year 10	M	1249
Nedlands (North Metropolitan)	Year 11	F	824
Nedlands (North Metropolitan)	Year 11	M	831
Nedlands (North Metropolitan)	Year 12	F	16459
Nedlands (North Metropolitan)	Year 12	M	15258
North West Central (Mining and Pastoral)	Did not go to school	F	64
North West Central (Mining and Pastoral)	Did not go to school	M	80
North West Central (Mining and Pastoral)	Year 8	F	281
North West Central (Mining and Pastoral)	Year 8	M	370
North West Central (Mining and Pastoral)	Year 9	F	339
North West Central (Mining and Pastoral)	Year 9	M	537
North West Central (Mining and Pastoral)	Year 10	F	1700
North West Central (Mining and Pastoral)	Year 10	M	2436
North West Central (Mining and Pastoral)	Year 11	F	865
North West Central (Mining and Pastoral)	Year 11	M	1159
North West Central (Mining and Pastoral)	Year 12	F	3501
North West Central (Mining and Pastoral)	Year 12	M	3454
Perth (North Metropolitan)	Did not go to school	F	186
Perth (North Metropolitan)	Did not go to school	M	110
Perth (North Metropolitan)	Year 8	F	479
Perth (North Metropolitan)	Year 8	M	329
Perth (North Metropolitan)	Year 9	F	366
Perth (North Metropolitan)	Year 9	M	441
Perth (North Metropolitan)	Year 10	F	1896
Perth (North Metropolitan)	Year 10	M	2111
Perth (North Metropolitan)	Year 11	F	1189
Perth (North Metropolitan)	Year 11	M	1427
Perth (North Metropolitan)	Year 12	F	17254
Perth (North Metropolitan)	Year 12	M	17643
Pilbara (Mining and Pastoral)	Did not go to school	F	68
Pilbara (Mining and Pastoral)	Did not go to school	M	115
Pilbara (Mining and Pastoral)	Year 8	F	273
Pilbara (Mining and Pastoral)	Year 8	M	323
Pilbara (Mining and Pastoral)	Year 9	F	512
Pilbara (Mining and Pastoral)	Year 9	M	816
Pilbara (Mining and Pastoral)	Year 10	F	2595
Pilbara (Mining and Pastoral)	Year 10	M	4314
Pilbara (Mining and Pastoral)	Year 11	F	1646
Pilbara (Mining and Pastoral)	Year 11	M	2517
Pilbara (Mining and Pastoral)	Year 12	F	8005
Pilbara (Mining and Pastoral)	Year 12	M	8071
Riverton (South Metropolitan)	Did not go to school	F	141
Riverton (South Metropolitan)	Did not go to school	M	80
Riverton (South Metropolitan)	Year 8	F	413
Riverton (South Metropolitan)	Year 8	M	332
Riverton (South Metropolitan)	Year 9	F	658
Riverton (South Metropolitan)	Year 9	M	637
Riverton (South Metropolitan)	Year 10	F	2673
Riverton (South Metropolitan)	Year 10	M	2381
Riverton (South Metropolitan)	Year 11	F	1301
Riverton (South Metropolitan)	Year 11	M	1262
Riverton (South Metropolitan)	Year 12	F	13209
Riverton (South Metropolitan)	Year 12	M	12357
Rockingham (South Metropolitan)	Did not go to school	F	74
Rockingham (South Metropolitan)	Did not go to school	M	67
Rockingham (South Metropolitan)	Year 8	F	576
Rockingham (South Metropolitan)	Year 8	M	511
Rockingham (South Metropolitan)	Year 9	F	973
Rockingham (South Metropolitan)	Year 9	M	1009
Rockingham (South Metropolitan)	Year 10	F	4614
Rockingham (South Metropolitan)	Year 10	M	4852
Rockingham (South Metropolitan)	Year 11	F	2034
Rockingham (South Metropolitan)	Year 11	M	2069
Rockingham (South Metropolitan)	Year 12	F	7767
Rockingham (South Metropolitan)	Year 12	M	6923
Roe (Agricultural)	Did not go to school	F	93
Roe (Agricultural)	Did not go to school	M	108
Roe (Agricultural)	Year 8	F	494
Roe (Agricultural)	Year 8	M	652
Roe (Agricultural)	Year 9	F	751
Roe (Agricultural)	Year 9	M	978
Roe (Agricultural)	Year 10	F	3306
Roe (Agricultural)	Year 10	M	4194
Roe (Agricultural)	Year 11	F	1782
Roe (Agricultural)	Year 11	M	1678
Roe (Agricultural)	Year 12	F	6760
Roe (Agricultural)	Year 12	M	5991
Scarborough (North Metropolitan)	Did not go to school	F	67
Scarborough (North Metropolitan)	Did not go to school	M	56
Scarborough (North Metropolitan)	Year 8	F	420
Scarborough (North Metropolitan)	Year 8	M	293
Scarborough (North Metropolitan)	Year 9	F	601
Scarborough (North Metropolitan)	Year 9	M	528
Scarborough (North Metropolitan)	Year 10	F	2670
Scarborough (North Metropolitan)	Year 10	M	2365
Scarborough (North Metropolitan)	Year 11	F	1356
Scarborough (North Metropolitan)	Year 11	M	1414
Scarborough (North Metropolitan)	Year 12	F	13905
Scarborough (North Metropolitan)	Year 12	M	12146
South Perth (South Metropolitan)	Did not go to school	F	96
South Perth (South Metropolitan)	Did not go to school	M	58
South Perth (South Metropolitan)	Year 8	F	310
South Perth (South Metropolitan)	Year 8	M	238
South Perth (South Metropolitan)	Year 9	F	469
South Perth (South Metropolitan)	Year 9	M	478
South Perth (South Metropolitan)	Year 10	F	2241
South Perth (South Metropolitan)	Year 10	M	1929
South Perth (South Metropolitan)	Year 11	F	1176
South Perth (South Metropolitan)	Year 11	M	1100
South Perth (South Metropolitan)	Year 12	F	13665
South Perth (South Metropolitan)	Year 12	M	12989
Southern River (South Metropolitan)	Did not go to school	F	296
Southern River (South Metropolitan)	Did not go to school	M	222
Southern River (South Metropolitan)	Year 8	F	580
Southern River (South Metropolitan)	Year 8	M	520
Southern River (South Metropolitan)	Year 9	F	830
Southern River (South Metropolitan)	Year 9	M	886
Southern River (South Metropolitan)	Year 10	F	3651
Southern River (South Metropolitan)	Year 10	M	3767
Southern River (South Metropolitan)	Year 11	F	1818
Southern River (South Metropolitan)	Year 11	M	1813
Southern River (South Metropolitan)	Year 12	F	12147
Southern River (South Metropolitan)	Year 12	M	11170
Swan Hills (East Metropolitan)	Did not go to school	F	110
Swan Hills (East Metropolitan)	Did not go to school	M	189
Swan Hills (East Metropolitan)	Year 8	F	335
Swan Hills (East Metropolitan)	Year 8	M	427
Swan Hills (East Metropolitan)	Year 9	F	775
Swan Hills (East Metropolitan)	Year 9	M	941
Swan Hills (East Metropolitan)	Year 10	F	3995
Swan Hills (East Metropolitan)	Year 10	M	5705
Swan Hills (East Metropolitan)	Year 11	F	2181
Swan Hills (East Metropolitan)	Year 11	M	2245
Swan Hills (East Metropolitan)	Year 12	F	10359
Swan Hills (East Metropolitan)	Year 12	M	8884
Thornlie (East Metropolitan)	Did not go to school	F	422
Thornlie (East Metropolitan)	Did not go to school	M	355
Thornlie (East Metropolitan)	Year 8	F	845
Thornlie (East Metropolitan)	Year 8	M	757
Thornlie (East Metropolitan)	Year 9	F	937
Thornlie (East Metropolitan)	Year 9	M	965
Thornlie (East Metropolitan)	Year 10	F	4274
Thornlie (East Metropolitan)	Year 10	M	4276
Thornlie (East Metropolitan)	Year 11	F	1904
Thornlie (East Metropolitan)	Year 11	M	1940
Thornlie (East Metropolitan)	Year 12	F	10050
Thornlie (East Metropolitan)	Year 12	M	9491
Vasse (South West)	Did not go to school	F	44
Vasse (South West)	Did not go to school	M	73
Vasse (South West)	Year 8	F	461
Vasse (South West)	Year 8	M	472
Vasse (South West)	Year 9	F	774
Vasse (South West)	Year 9	M	898
Vasse (South West)	Year 10	F	4421
Vasse (South West)	Year 10	M	4418
Vasse (South West)	Year 11	F	2013
Vasse (South West)	Year 11	M	1991
Vasse (South West)	Year 12	F	9620
Vasse (South West)	Year 12	M	8006
Victoria Park (South Metropolitan)	Did not go to school	F	178
Victoria Park (South Metropolitan)	Did not go to school	M	138
Victoria Park (South Metropolitan)	Year 8	F	551
Victoria Park (South Metropolitan)	Year 8	M	390
Victoria Park (South Metropolitan)	Year 9	F	541
Victoria Park (South Metropolitan)	Year 9	M	515
Victoria Park (South Metropolitan)	Year 10	F	2305
Victoria Park (South Metropolitan)	Year 10	M	2474
Victoria Park (South Metropolitan)	Year 11	F	1206
Victoria Park (South Metropolitan)	Year 11	M	1358
Victoria Park (South Metropolitan)	Year 12	F	14160
Victoria Park (South Metropolitan)	Year 12	M	14561
Wanneroo (North Metropolitan)	Did not go to school	F	124
Wanneroo (North Metropolitan)	Did not go to school	M	93
Wanneroo (North Metropolitan)	Year 8	F	414
Wanneroo (North Metropolitan)	Year 8	M	349
Wanneroo (North Metropolitan)	Year 9	F	779
Wanneroo (North Metropolitan)	Year 9	M	873
Wanneroo (North Metropolitan)	Year 10	F	3783
Wanneroo (North Metropolitan)	Year 10	M	4282
Wanneroo (North Metropolitan)	Year 11	F	2101
Wanneroo (North Metropolitan)	Year 11	M	2141
Wanneroo (North Metropolitan)	Year 12	F	11636
Wanneroo (North Metropolitan)	Year 12	M	9943
Warnbro (South Metropolitan)	Did not go to school	F	47
Warnbro (South Metropolitan)	Did not go to school	M	58
Warnbro (South Metropolitan)	Year 8	F	367
Warnbro (South Metropolitan)	Year 8	M	335
Warnbro (South Metropolitan)	Year 9	F	918
Warnbro (South Metropolitan)	Year 9	M	990
Warnbro (South Metropolitan)	Year 10	F	4685
Warnbro (South Metropolitan)	Year 10	M	4951
Warnbro (South Metropolitan)	Year 11	F	2453
Warnbro (South Metropolitan)	Year 11	M	2498
Warnbro (South Metropolitan)	Year 12	F	9946
Warnbro (South Metropolitan)	Year 12	M	8410
Warren-Blackwood (South West)	Did not go to school	F	57
Warren-Blackwood (South West)	Did not go to school	M	93
Warren-Blackwood (South West)	Year 8	F	415
Warren-Blackwood (South West)	Year 8	M	555
Warren-Blackwood (South West)	Year 9	F	781
Warren-Blackwood (South West)	Year 9	M	991
Warren-Blackwood (South West)	Year 10	F	3959
Warren-Blackwood (South West)	Year 10	M	4774
Warren-Blackwood (South West)	Year 11	F	1961
Warren-Blackwood (South West)	Year 11	M	1864
Warren-Blackwood (South West)	Year 12	F	9234
Warren-Blackwood (South West)	Year 12	M	7698
West Swan (East Metropolitan)	Did not go to school	F	312
West Swan (East Metropolitan)	Did not go to school	M	211
West Swan (East Metropolitan)	Year 8	F	603
West Swan (East Metropolitan)	Year 8	M	474
West Swan (East Metropolitan)	Year 9	F	838
West Swan (East Metropolitan)	Year 9	M	873
West Swan (East Metropolitan)	Year 10	F	4099
West Swan (East Metropolitan)	Year 10	M	4120
West Swan (East Metropolitan)	Year 11	F	2050
West Swan (East Metropolitan)	Year 11	M	2125
West Swan (East Metropolitan)	Year 12	F	12317
West Swan (East Metropolitan)	Year 12	M	11214
Willagee (South Metropolitan)	Did not go to school	F	113
Willagee (South Metropolitan)	Did not go to school	M	101
Willagee (South Metropolitan)	Year 8	F	705
Willagee (South Metropolitan)	Year 8	M	540
Willagee (South Metropolitan)	Year 9	F	763
Willagee (South Metropolitan)	Year 9	M	783
Willagee (South Metropolitan)	Year 10	F	3364
Willagee (South Metropolitan)	Year 10	M	3279
Willagee (South Metropolitan)	Year 11	F	1561
Willagee (South Metropolitan)	Year 11	M	1518
Willagee (South Metropolitan)	Year 12	F	10296
Willagee (South Metropolitan)	Year 12	M	8922
No usual address (WA)	Did not go to school	F	14
No usual address (WA)	Did not go to school	M	10
No usual address (WA)	Year 8	F	36
No usual address (WA)	Year 8	M	80
No usual address (WA)	Year 9	F	100
No usual address (WA)	Year 9	M	143
No usual address (WA)	Year 10	F	423
No usual address (WA)	Year 10	M	620
No usual address (WA)	Year 11	F	218
No usual address (WA)	Year 11	M	239
No usual address (WA)	Year 12	F	1029
No usual address (WA)	Year 12	M	997
Migratory - Offshore - Shipping (WA)	Did not go to school	M	3
Migratory - Offshore - Shipping (WA)	Year 9	M	13
Migratory - Offshore - Shipping (WA)	Year 10	F	6
Migratory - Offshore - Shipping (WA)	Year 10	M	59
Migratory - Offshore - Shipping (WA)	Year 11	M	38
Migratory - Offshore - Shipping (WA)	Year 12	F	30
Migratory - Offshore - Shipping (WA)	Year 12	M	143
Bass (Launceston)	Did not go to school	F	66
Bass (Launceston)	Did not go to school	M	63
Bass (Launceston)	Year 8	F	387
Bass (Launceston)	Year 8	M	338
Bass (Launceston)	Year 9	F	666
Bass (Launceston)	Year 9	M	562
Bass (Launceston)	Year 10	F	2722
Bass (Launceston)	Year 10	M	2524
Bass (Launceston)	Year 11	F	910
Bass (Launceston)	Year 11	M	784
Bass (Launceston)	Year 12	F	5526
Bass (Launceston)	Year 12	M	4803
Bass (McIntyre)	Did not go to school	F	3
Bass (McIntyre)	Did not go to school	M	6
Bass (McIntyre)	Year 8	F	113
Bass (McIntyre)	Year 8	M	148
Bass (McIntyre)	Year 9	F	290
Bass (McIntyre)	Year 9	M	378
Bass (McIntyre)	Year 10	F	1110
Bass (McIntyre)	Year 10	M	1349
Bass (McIntyre)	Year 11	F	309
Bass (McIntyre)	Year 11	M	238
Bass (McIntyre)	Year 12	F	1149
Bass (McIntyre)	Year 12	M	826
Bass (Rosevears)	Did not go to school	F	57
Bass (Rosevears)	Did not go to school	M	57
Bass (Rosevears)	Year 8	F	472
Bass (Rosevears)	Year 8	M	527
Bass (Rosevears)	Year 9	F	989
Bass (Rosevears)	Year 9	M	1033
Bass (Rosevears)	Year 10	F	4550
Bass (Rosevears)	Year 10	M	4700
Bass (Rosevears)	Year 11	F	1503
Bass (Rosevears)	Year 11	M	1321
Bass (Rosevears)	Year 12	F	7799
Bass (Rosevears)	Year 12	M	6647
Bass (Windermere)	Did not go to school	F	244
Bass (Windermere)	Did not go to school	M	228
Bass (Windermere)	Year 8	F	797
Bass (Windermere)	Year 8	M	846
Bass (Windermere)	Year 9	F	1250
Bass (Windermere)	Year 9	M	1360
Bass (Windermere)	Year 10	F	5033
Bass (Windermere)	Year 10	M	5244
Bass (Windermere)	Year 11	F	1484
Bass (Windermere)	Year 11	M	1281
Bass (Windermere)	Year 12	F	6654
Bass (Windermere)	Year 12	M	6195
Braddon (Mersey)	Did not go to school	F	58
Braddon (Mersey)	Did not go to school	M	59
Braddon (Mersey)	Year 8	F	694
Braddon (Mersey)	Year 8	M	695
Braddon (Mersey)	Year 9	F	1550
Braddon (Mersey)	Year 9	M	1488
Braddon (Mersey)	Year 10	F	5831
Braddon (Mersey)	Year 10	M	5846
Braddon (Mersey)	Year 11	F	1641
Braddon (Mersey)	Year 11	M	1414
Braddon (Mersey)	Year 12	F	5984
Braddon (Mersey)	Year 12	M	4853
Braddon (Montgomery)	Did not go to school	F	29
Braddon (Montgomery)	Did not go to school	M	42
Braddon (Montgomery)	Year 8	F	651
Braddon (Montgomery)	Year 8	M	705
Braddon (Montgomery)	Year 9	F	1263
Braddon (Montgomery)	Year 9	M	1294
Braddon (Montgomery)	Year 10	F	4854
Braddon (Montgomery)	Year 10	M	4980
Braddon (Montgomery)	Year 11	F	1454
Braddon (Montgomery)	Year 11	M	1169
Braddon (Montgomery)	Year 12	F	5009
Braddon (Montgomery)	Year 12	M	3923
Braddon (Murchison)	Did not go to school	F	49
Braddon (Murchison)	Did not go to school	M	69
Braddon (Murchison)	Year 8	F	657
Braddon (Murchison)	Year 8	M	847
Braddon (Murchison)	Year 9	F	1354
Braddon (Murchison)	Year 9	M	1528
Braddon (Murchison)	Year 10	F	5296
Braddon (Murchison)	Year 10	M	5646
Braddon (Murchison)	Year 11	F	1671
Braddon (Murchison)	Year 11	M	1432
Braddon (Murchison)	Year 12	F	5809
Braddon (Murchison)	Year 12	M	4730
Clark (Derwent)	Did not go to school	F	43
Clark (Derwent)	Did not go to school	M	42
Clark (Derwent)	Year 8	F	282
Clark (Derwent)	Year 8	M	281
Clark (Derwent)	Year 9	F	604
Clark (Derwent)	Year 9	M	532
Clark (Derwent)	Year 10	F	2126
Clark (Derwent)	Year 10	M	2004
Clark (Derwent)	Year 11	F	648
Clark (Derwent)	Year 11	M	597
Clark (Derwent)	Year 12	F	2806
Clark (Derwent)	Year 12	M	2662
Clark (Elwick)	Did not go to school	F	218
Clark (Elwick)	Did not go to school	M	182
Clark (Elwick)	Year 8	F	765
Clark (Elwick)	Year 8	M	649
Clark (Elwick)	Year 9	F	1064
Clark (Elwick)	Year 9	M	888
Clark (Elwick)	Year 10	F	3665
Clark (Elwick)	Year 10	M	3464
Clark (Elwick)	Year 11	F	1126
Clark (Elwick)	Year 11	M	1065
Clark (Elwick)	Year 12	F	8264
Clark (Elwick)	Year 12	M	8277
Clark (Hobart)	Did not go to school	F	85
Clark (Hobart)	Did not go to school	M	57
Clark (Hobart)	Year 8	F	317
Clark (Hobart)	Year 8	M	277
Clark (Hobart)	Year 9	F	480
Clark (Hobart)	Year 9	M	465
Clark (Hobart)	Year 10	F	1875
Clark (Hobart)	Year 10	M	1767
Clark (Hobart)	Year 11	F	826
Clark (Hobart)	Year 11	M	861
Clark (Hobart)	Year 12	F	11963
Clark (Hobart)	Year 12	M	11018
Clark (Huon)	Year 9	F	5
Clark (Huon)	Year 9	M	7
Clark (Huon)	Year 10	F	16
Clark (Huon)	Year 10	M	39
Clark (Huon)	Year 11	F	15
Clark (Huon)	Year 11	M	14
Clark (Huon)	Year 12	F	97
Clark (Huon)	Year 12	M	83
Clark (Nelson)	Did not go to school	F	31
Clark (Nelson)	Did not go to school	M	28
Clark (Nelson)	Year 8	F	166
Clark (Nelson)	Year 8	M	166
Clark (Nelson)	Year 9	F	282
Clark (Nelson)	Year 9	M	247
Clark (Nelson)	Year 10	F	1124
Clark (Nelson)	Year 10	M	955
Clark (Nelson)	Year 11	F	518
Clark (Nelson)	Year 11	M	476
Clark (Nelson)	Year 12	F	6910
Clark (Nelson)	Year 12	M	6493
Franklin (Huon)	Did not go to school	F	24
Franklin (Huon)	Did not go to school	M	36
Franklin (Huon)	Year 8	F	362
Franklin (Huon)	Year 8	M	500
Franklin (Huon)	Year 9	F	803
Franklin (Huon)	Year 9	M	968
Franklin (Huon)	Year 10	F	3624
Franklin (Huon)	Year 10	M	3979
Franklin (Huon)	Year 11	F	1257
Franklin (Huon)	Year 11	M	1327
Franklin (Huon)	Year 12	F	8021
Franklin (Huon)	Year 12	M	6858
Franklin (Nelson)	Did not go to school	F	30
Franklin (Nelson)	Did not go to school	M	22
Franklin (Nelson)	Year 8	F	183
Franklin (Nelson)	Year 8	M	168
Franklin (Nelson)	Year 9	F	332
Franklin (Nelson)	Year 9	M	291
Franklin (Nelson)	Year 10	F	1455
Franklin (Nelson)	Year 10	M	1246
Franklin (Nelson)	Year 11	F	498
Franklin (Nelson)	Year 11	M	479
Franklin (Nelson)	Year 12	F	4319
Franklin (Nelson)	Year 12	M	3721
Franklin (Pembroke)	Did not go to school	F	53
Franklin (Pembroke)	Did not go to school	M	60
Franklin (Pembroke)	Year 8	F	467
Franklin (Pembroke)	Year 8	M	351
Franklin (Pembroke)	Year 9	F	774
Franklin (Pembroke)	Year 9	M	675
Franklin (Pembroke)	Year 10	F	3592
Franklin (Pembroke)	Year 10	M	3023
Franklin (Pembroke)	Year 11	F	1097
Franklin (Pembroke)	Year 11	M	965
Franklin (Pembroke)	Year 12	F	7798
Franklin (Pembroke)	Year 12	M	7183
Franklin (Rumney)	Did not go to school	F	28
Franklin (Rumney)	Did not go to school	M	38
Franklin (Rumney)	Year 8	F	281
Franklin (Rumney)	Year 8	M	315
Franklin (Rumney)	Year 9	F	661
Franklin (Rumney)	Year 9	M	656
Franklin (Rumney)	Year 10	F	2989
Franklin (Rumney)	Year 10	M	3209
Franklin (Rumney)	Year 11	F	1059
Franklin (Rumney)	Year 11	M	1000
Franklin (Rumney)	Year 12	F	5674
Franklin (Rumney)	Year 12	M	5114
Lyons (Derwent)	Did not go to school	F	18
Lyons (Derwent)	Did not go to school	M	49
Lyons (Derwent)	Year 8	F	354
Lyons (Derwent)	Year 8	M	504
Lyons (Derwent)	Year 9	F	775
Lyons (Derwent)	Year 9	M	893
Lyons (Derwent)	Year 10	F	2987
Lyons (Derwent)	Year 10	M	3129
Lyons (Derwent)	Year 11	F	962
Lyons (Derwent)	Year 11	M	795
Lyons (Derwent)	Year 12	F	3005
Lyons (Derwent)	Year 12	M	2538
Lyons (Launceston)	Did not go to school	F	7
Lyons (Launceston)	Did not go to school	M	12
Lyons (Launceston)	Year 8	F	167
Lyons (Launceston)	Year 8	M	148
Lyons (Launceston)	Year 9	F	293
Lyons (Launceston)	Year 9	M	318
Lyons (Launceston)	Year 10	F	1557
Lyons (Launceston)	Year 10	M	1525
Lyons (Launceston)	Year 11	F	418
Lyons (Launceston)	Year 11	M	381
Lyons (Launceston)	Year 12	F	1852
Lyons (Launceston)	Year 12	M	1528
Lyons (McIntyre)	Did not go to school	F	26
Lyons (McIntyre)	Did not go to school	M	39
Lyons (McIntyre)	Year 8	F	438
Lyons (McIntyre)	Year 8	M	619
Lyons (McIntyre)	Year 9	F	1122
Lyons (McIntyre)	Year 9	M	1356
Lyons (McIntyre)	Year 10	F	4067
Lyons (McIntyre)	Year 10	M	4681
Lyons (McIntyre)	Year 11	F	1301
Lyons (McIntyre)	Year 11	M	1101
Lyons (McIntyre)	Year 12	F	5129
Lyons (McIntyre)	Year 12	M	4028
Lyons (Montgomery)	Did not go to school	F	7
Lyons (Montgomery)	Year 8	F	90
Lyons (Montgomery)	Year 8	M	106
Lyons (Montgomery)	Year 9	F	141
Lyons (Montgomery)	Year 9	M	202
Lyons (Montgomery)	Year 10	F	711
Lyons (Montgomery)	Year 10	M	852
Lyons (Montgomery)	Year 11	F	213
Lyons (Montgomery)	Year 11	M	205
Lyons (Montgomery)	Year 12	F	809
Lyons (Montgomery)	Year 12	M	688
Lyons (Prosser)	Did not go to school	F	24
Lyons (Prosser)	Did not go to school	M	42
Lyons (Prosser)	Year 8	F	485
Lyons (Prosser)	Year 8	M	667
Lyons (Prosser)	Year 9	F	1157
Lyons (Prosser)	Year 9	M	1358
Lyons (Prosser)	Year 10	F	4485
Lyons (Prosser)	Year 10	M	5151
Lyons (Prosser)	Year 11	F	1425
Lyons (Prosser)	Year 11	M	1328
Lyons (Prosser)	Year 12	F	5819
Lyons (Prosser)	Year 12	M	4865
Lyons (Rumney)	Did not go to school	F	8
Lyons (Rumney)	Did not go to school	M	9
Lyons (Rumney)	Year 8	F	133
Lyons (Rumney)	Year 8	M	124
Lyons (Rumney)	Year 9	F	262
Lyons (Rumney)	Year 9	M	253
Lyons (Rumney)	Year 10	F	1276
Lyons (Rumney)	Year 10	M	1227
Lyons (Rumney)	Year 11	F	381
Lyons (Rumney)	Year 11	M	375
Lyons (Rumney)	Year 12	F	2003
Lyons (Rumney)	Year 12	M	1775
No usual address (Tas.)	Did not go to school	M	3
No usual address (Tas.)	Year 8	F	16
No usual address (Tas.)	Year 8	M	37
No usual address (Tas.)	Year 9	F	28
No usual address (Tas.)	Year 9	M	46
No usual address (Tas.)	Year 10	F	130
No usual address (Tas.)	Year 10	M	185
No usual address (Tas.)	Year 11	F	39
No usual address (Tas.)	Year 11	M	56
No usual address (Tas.)	Year 12	F	214
No usual address (Tas.)	Year 12	M	161
Migratory - Offshore - Shipping (Tas.)	Year 11	M	3
Migratory - Offshore - Shipping (Tas.)	Year 12	M	4
Arafura	Did not go to school	F	29
Arafura	Did not go to school	M	32
Arafura	Year 8	F	223
Arafura	Year 8	M	200
Arafura	Year 9	F	283
Arafura	Year 9	M	351
Arafura	Year 10	F	787
Arafura	Year 10	M	886
Arafura	Year 11	F	627
Arafura	Year 11	M	605
Arafura	Year 12	F	981
Arafura	Year 12	M	864
Araluen	Did not go to school	F	37
Araluen	Did not go to school	M	28
Araluen	Year 8	F	110
Araluen	Year 8	M	119
Araluen	Year 9	F	180
Araluen	Year 9	M	181
Araluen	Year 10	F	510
Araluen	Year 10	M	601
Araluen	Year 11	F	410
Araluen	Year 11	M	425
Araluen	Year 12	F	2519
Araluen	Year 12	M	2108
Arnhem	Did not go to school	F	72
Arnhem	Did not go to school	M	96
Arnhem	Year 8	F	447
Arnhem	Year 8	M	425
Arnhem	Year 9	F	358
Arnhem	Year 9	M	422
Arnhem	Year 10	F	647
Arnhem	Year 10	M	668
Arnhem	Year 11	F	535
Arnhem	Year 11	M	509
Arnhem	Year 12	F	1081
Arnhem	Year 12	M	949
Barkly	Did not go to school	F	126
Barkly	Did not go to school	M	116
Barkly	Year 8	F	378
Barkly	Year 8	M	385
Barkly	Year 9	F	294
Barkly	Year 9	M	349
Barkly	Year 10	F	662
Barkly	Year 10	M	719
Barkly	Year 11	F	341
Barkly	Year 11	M	306
Barkly	Year 12	F	896
Barkly	Year 12	M	806
Blain	Did not go to school	F	20
Blain	Did not go to school	M	23
Blain	Year 8	F	102
Blain	Year 8	M	82
Blain	Year 9	F	135
Blain	Year 9	M	186
Blain	Year 10	F	571
Blain	Year 10	M	601
Blain	Year 11	F	421
Blain	Year 11	M	471
Blain	Year 12	F	1705
Blain	Year 12	M	1454
Braitling	Did not go to school	F	50
Braitling	Did not go to school	M	35
Braitling	Year 8	F	128
Braitling	Year 8	M	152
Braitling	Year 9	F	177
Braitling	Year 9	M	162
Braitling	Year 10	F	478
Braitling	Year 10	M	570
Braitling	Year 11	F	413
Braitling	Year 11	M	437
Braitling	Year 12	F	2153
Braitling	Year 12	M	1710
Brennan	Did not go to school	F	20
Brennan	Did not go to school	M	4
Brennan	Year 8	F	81
Brennan	Year 8	M	78
Brennan	Year 9	F	142
Brennan	Year 9	M	143
Brennan	Year 10	F	602
