SED_NAME21	Age	persons
West Torrens	75-84	1988
West Torrens	85+	1048
Wright	0-4	1922
Wright	5-14	4609
Wright	15-19	2087
Wright	20-24	2162
Wright	25-34	4365
Wright	35-44	4916
Wright	45-54	4607
Wright	55-64	4738
Wright	65-74	4177
Wright	75-84	1885
Wright	85+	556
No usual address (SA)	0-4	140
No usual address (SA)	5-14	262
No usual address (SA)	15-19	186
No usual address (SA)	20-24	206
No usual address (SA)	25-34	627
No usual address (SA)	35-44	534
No usual address (SA)	45-54	478
No usual address (SA)	55-64	513
No usual address (SA)	65-74	359
No usual address (SA)	75-84	64
No usual address (SA)	85+	11
Migratory - Offshore - Shipping (SA)	35-44	3
Migratory - Offshore - Shipping (SA)	45-54	5
Albany (South West)	0-4	1932
Albany (South West)	5-14	4864
Albany (South West)	15-19	2404
Albany (South West)	20-24	1726
Albany (South West)	25-34	4150
Albany (South West)	35-44	4231
Albany (South West)	45-54	4976
Albany (South West)	55-64	5440
Albany (South West)	65-74	4990
Albany (South West)	75-84	2890
Albany (South West)	85+	1164
Armadale (East Metropolitan)	0-4	3809
Armadale (East Metropolitan)	5-14	7314
Armadale (East Metropolitan)	15-19	2996
Armadale (East Metropolitan)	20-24	3272
Armadale (East Metropolitan)	25-34	7846
Armadale (East Metropolitan)	35-44	7185
Armadale (East Metropolitan)	45-54	5896
Armadale (East Metropolitan)	55-64	5439
Armadale (East Metropolitan)	65-74	4225
Armadale (East Metropolitan)	75-84	2173
Armadale (East Metropolitan)	85+	736
Balcatta (North Metropolitan)	0-4	2756
Balcatta (North Metropolitan)	5-14	4174
Balcatta (North Metropolitan)	15-19	1802
Balcatta (North Metropolitan)	20-24	2638
Balcatta (North Metropolitan)	25-34	8928
Balcatta (North Metropolitan)	35-44	7486
Balcatta (North Metropolitan)	45-54	5369
Balcatta (North Metropolitan)	55-64	4706
Balcatta (North Metropolitan)	65-74	3832
Balcatta (North Metropolitan)	75-84	2460
Balcatta (North Metropolitan)	85+	1145
Baldivis (South Metropolitan)	0-4	5100
Baldivis (South Metropolitan)	5-14	9705
Baldivis (South Metropolitan)	15-19	3604
Baldivis (South Metropolitan)	20-24	3402
Baldivis (South Metropolitan)	25-34	9710
Baldivis (South Metropolitan)	35-44	9255
Baldivis (South Metropolitan)	45-54	6820
Baldivis (South Metropolitan)	55-64	4738
Baldivis (South Metropolitan)	65-74	3092
Baldivis (South Metropolitan)	75-84	1589
Baldivis (South Metropolitan)	85+	328
Bassendean (East Metropolitan)	0-4	2648
Bassendean (East Metropolitan)	5-14	5459
Bassendean (East Metropolitan)	15-19	2367
Bassendean (East Metropolitan)	20-24	2644
Bassendean (East Metropolitan)	25-34	6080
Bassendean (East Metropolitan)	35-44	6193
Bassendean (East Metropolitan)	45-54	5627
Bassendean (East Metropolitan)	55-64	5430
Bassendean (East Metropolitan)	65-74	4042
Bassendean (East Metropolitan)	75-84	1982
Bassendean (East Metropolitan)	85+	748
Bateman (South Metropolitan)	0-4	1997
Bateman (South Metropolitan)	5-14	5592
Bateman (South Metropolitan)	15-19	2766
Bateman (South Metropolitan)	20-24	2805
Bateman (South Metropolitan)	25-34	4549
Bateman (South Metropolitan)	35-44	5775
Bateman (South Metropolitan)	45-54	5856
Bateman (South Metropolitan)	55-64	5717
Bateman (South Metropolitan)	65-74	5205
Bateman (South Metropolitan)	75-84	2766
Bateman (South Metropolitan)	85+	1166
Belmont (East Metropolitan)	0-4	2865
Belmont (East Metropolitan)	5-14	4914
Belmont (East Metropolitan)	15-19	2096
Belmont (East Metropolitan)	20-24	3370
Belmont (East Metropolitan)	25-34	9515
Belmont (East Metropolitan)	35-44	7593
Belmont (East Metropolitan)	45-54	5853
Belmont (East Metropolitan)	55-64	5290
Belmont (East Metropolitan)	65-74	3881
Belmont (East Metropolitan)	75-84	2069
Belmont (East Metropolitan)	85+	961
Bicton (South Metropolitan)	0-4	2059
Bicton (South Metropolitan)	5-14	4907
Bicton (South Metropolitan)	15-19	2526
Bicton (South Metropolitan)	20-24	2060
Bicton (South Metropolitan)	25-34	4181
Bicton (South Metropolitan)	35-44	5057
Bicton (South Metropolitan)	45-54	5708
Bicton (South Metropolitan)	55-64	4988
Bicton (South Metropolitan)	65-74	3970
Bicton (South Metropolitan)	75-84	2385
Bicton (South Metropolitan)	85+	1385
Bunbury (South West)	0-4	2426
Bunbury (South West)	5-14	5737
Bunbury (South West)	15-19	2721
Bunbury (South West)	20-24	2395
Bunbury (South West)	25-34	5480
Bunbury (South West)	35-44	5673
Bunbury (South West)	45-54	5984
Bunbury (South West)	55-64	5637
Bunbury (South West)	65-74	4671
Bunbury (South West)	75-84	2502
Bunbury (South West)	85+	1024
Burns Beach (North Metropolitan)	0-4	2641
Burns Beach (North Metropolitan)	5-14	6357
Burns Beach (North Metropolitan)	15-19	3277
Burns Beach (North Metropolitan)	20-24	3194
Burns Beach (North Metropolitan)	25-34	5647
Burns Beach (North Metropolitan)	35-44	6015
Burns Beach (North Metropolitan)	45-54	7314
Burns Beach (North Metropolitan)	55-64	5981
Burns Beach (North Metropolitan)	65-74	3227
Burns Beach (North Metropolitan)	75-84	1489
Burns Beach (North Metropolitan)	85+	447
Butler (North Metropolitan)	0-4	4484
Butler (North Metropolitan)	5-14	8953
Butler (North Metropolitan)	15-19	3716
Butler (North Metropolitan)	20-24	3462
Butler (North Metropolitan)	25-34	8561
Butler (North Metropolitan)	35-44	8228
Butler (North Metropolitan)	45-54	7549
Butler (North Metropolitan)	55-64	5095
Butler (North Metropolitan)	65-74	3526
Butler (North Metropolitan)	75-84	2133
Butler (North Metropolitan)	85+	769
Cannington (South Metropolitan)	0-4	3798
Cannington (South Metropolitan)	5-14	5915
Cannington (South Metropolitan)	15-19	2470
Cannington (South Metropolitan)	20-24	4181
Cannington (South Metropolitan)	25-34	10309
Cannington (South Metropolitan)	35-44	8351
Cannington (South Metropolitan)	45-54	5744
Cannington (South Metropolitan)	55-64	5042
Cannington (South Metropolitan)	65-74	4161
Cannington (South Metropolitan)	75-84	2159
Cannington (South Metropolitan)	85+	791
Carine (North Metropolitan)	0-4	2247
Carine (North Metropolitan)	5-14	6289
Carine (North Metropolitan)	15-19	2614
Carine (North Metropolitan)	20-24	1960
Carine (North Metropolitan)	25-34	3186
Carine (North Metropolitan)	35-44	5672
Carine (North Metropolitan)	45-54	6014
Carine (North Metropolitan)	55-64	5158
Carine (North Metropolitan)	65-74	5630
Carine (North Metropolitan)	75-84	2866
Carine (North Metropolitan)	85+	853
Central Wheatbelt (Agricultural)	0-4	1932
Central Wheatbelt (Agricultural)	5-14	4475
Central Wheatbelt (Agricultural)	15-19	1789
Central Wheatbelt (Agricultural)	20-24	1568
Central Wheatbelt (Agricultural)	25-34	3784
Central Wheatbelt (Agricultural)	35-44	4114
Central Wheatbelt (Agricultural)	45-54	4958
Central Wheatbelt (Agricultural)	55-64	5907
Central Wheatbelt (Agricultural)	65-74	5284
Central Wheatbelt (Agricultural)	75-84	2719
Central Wheatbelt (Agricultural)	85+	929
Churchlands (North Metropolitan)	0-4	2247
Churchlands (North Metropolitan)	5-14	6412
Churchlands (North Metropolitan)	15-19	2997
Churchlands (North Metropolitan)	20-24	2354
Churchlands (North Metropolitan)	25-34	5032
Churchlands (North Metropolitan)	35-44	6385
Churchlands (North Metropolitan)	45-54	6408
Churchlands (North Metropolitan)	55-64	4926
Churchlands (North Metropolitan)	65-74	3777
Churchlands (North Metropolitan)	75-84	2471
Churchlands (North Metropolitan)	85+	1345
Cockburn (South Metropolitan)	0-4	3290
Cockburn (South Metropolitan)	5-14	6795
Cockburn (South Metropolitan)	15-19	3044
Cockburn (South Metropolitan)	20-24	3095
Cockburn (South Metropolitan)	25-34	6997
Cockburn (South Metropolitan)	35-44	7819
Cockburn (South Metropolitan)	45-54	7014
Cockburn (South Metropolitan)	55-64	5013
Cockburn (South Metropolitan)	65-74	3183
Cockburn (South Metropolitan)	75-84	1471
Cockburn (South Metropolitan)	85+	447
Collie-Preston (South West)	0-4	2624
Collie-Preston (South West)	5-14	6101
Collie-Preston (South West)	15-19	2605
Collie-Preston (South West)	20-24	1979
Collie-Preston (South West)	25-34	4907
Collie-Preston (South West)	35-44	5520
Collie-Preston (South West)	45-54	5783
Collie-Preston (South West)	55-64	6185
Collie-Preston (South West)	65-74	5282
Collie-Preston (South West)	75-84	2651
Collie-Preston (South West)	85+	823
Cottesloe (North Metropolitan)	0-4	1856
Cottesloe (North Metropolitan)	5-14	5390
Cottesloe (North Metropolitan)	15-19	3259
Cottesloe (North Metropolitan)	20-24	2549
Cottesloe (North Metropolitan)	25-34	4564
Cottesloe (North Metropolitan)	35-44	4805
Cottesloe (North Metropolitan)	45-54	6153
Cottesloe (North Metropolitan)	55-64	5715
Cottesloe (North Metropolitan)	65-74	4944
Cottesloe (North Metropolitan)	75-84	3392
Cottesloe (North Metropolitan)	85+	1506
Darling Range (East Metropolitan)	0-4	3517
Darling Range (East Metropolitan)	5-14	7304
Darling Range (East Metropolitan)	15-19	3018
Darling Range (East Metropolitan)	20-24	2557
Darling Range (East Metropolitan)	25-34	6374
Darling Range (East Metropolitan)	35-44	6734
Darling Range (East Metropolitan)	45-54	6435
Darling Range (East Metropolitan)	55-64	5619
Darling Range (East Metropolitan)	65-74	3950
Darling Range (East Metropolitan)	75-84	1795
Darling Range (East Metropolitan)	85+	464
Dawesville (South West)	0-4	1999
Dawesville (South West)	5-14	4953
Dawesville (South West)	15-19	2373
Dawesville (South West)	20-24	1877
Dawesville (South West)	25-34	3737
Dawesville (South West)	35-44	4435
Dawesville (South West)	45-54	5328
Dawesville (South West)	55-64	6082
Dawesville (South West)	65-74	6845
Dawesville (South West)	75-84	4001
Dawesville (South West)	85+	1125
Forrestfield (East Metropolitan)	0-4	2824
Forrestfield (East Metropolitan)	5-14	5754
Forrestfield (East Metropolitan)	15-19	2472
Forrestfield (East Metropolitan)	20-24	2466
Forrestfield (East Metropolitan)	25-34	5774
Forrestfield (East Metropolitan)	35-44	6361
Forrestfield (East Metropolitan)	45-54	5415
Forrestfield (East Metropolitan)	55-64	4961
Forrestfield (East Metropolitan)	65-74	3758
Forrestfield (East Metropolitan)	75-84	1912
Forrestfield (East Metropolitan)	85+	667
Fremantle (South Metropolitan)	0-4	2363
Fremantle (South Metropolitan)	5-14	4017
Fremantle (South Metropolitan)	15-19	1968
Fremantle (South Metropolitan)	20-24	2554
Fremantle (South Metropolitan)	25-34	6608
Fremantle (South Metropolitan)	35-44	6249
Fremantle (South Metropolitan)	45-54	6049
Fremantle (South Metropolitan)	55-64	5787
Fremantle (South Metropolitan)	65-74	4598
Fremantle (South Metropolitan)	75-84	2483
Fremantle (South Metropolitan)	85+	1186
Geraldton (Agricultural)	0-4	2318
Geraldton (Agricultural)	5-14	5422
Geraldton (Agricultural)	15-19	2478
Geraldton (Agricultural)	20-24	2051
Geraldton (Agricultural)	25-34	4630
Geraldton (Agricultural)	35-44	4792
Geraldton (Agricultural)	45-54	5294
Geraldton (Agricultural)	55-64	5085
Geraldton (Agricultural)	65-74	3919
Geraldton (Agricultural)	75-84	2122
Geraldton (Agricultural)	85+	832
Hillarys (North Metropolitan)	0-4	2542
Hillarys (North Metropolitan)	5-14	5495
Hillarys (North Metropolitan)	15-19	2578
Hillarys (North Metropolitan)	20-24	2153
Hillarys (North Metropolitan)	25-34	4895
Hillarys (North Metropolitan)	35-44	5923
Hillarys (North Metropolitan)	45-54	5665
Hillarys (North Metropolitan)	55-64	5461
Hillarys (North Metropolitan)	65-74	4659
Hillarys (North Metropolitan)	75-84	1927
Hillarys (North Metropolitan)	85+	564
Jandakot (South Metropolitan)	0-4	4601
Jandakot (South Metropolitan)	5-14	8675
Jandakot (South Metropolitan)	15-19	3282
Jandakot (South Metropolitan)	20-24	3215
Jandakot (South Metropolitan)	25-34	8994
Jandakot (South Metropolitan)	35-44	10577
Jandakot (South Metropolitan)	45-54	6669
Jandakot (South Metropolitan)	55-64	5528
Jandakot (South Metropolitan)	65-74	3943
Jandakot (South Metropolitan)	75-84	1363
Jandakot (South Metropolitan)	85+	354
Joondalup (North Metropolitan)	0-4	1962
Joondalup (North Metropolitan)	5-14	4921
Joondalup (North Metropolitan)	15-19	2675
Joondalup (North Metropolitan)	20-24	2847
Joondalup (North Metropolitan)	25-34	4646
Joondalup (North Metropolitan)	35-44	5130
Joondalup (North Metropolitan)	45-54	5995
Joondalup (North Metropolitan)	55-64	6213
Joondalup (North Metropolitan)	65-74	4287
Joondalup (North Metropolitan)	75-84	1790
Joondalup (North Metropolitan)	85+	666
Kalamunda (East Metropolitan)	0-4	1719
Kalamunda (East Metropolitan)	5-14	5312
Kalamunda (East Metropolitan)	15-19	2602
Kalamunda (East Metropolitan)	20-24	1865
Kalamunda (East Metropolitan)	25-34	2944
Kalamunda (East Metropolitan)	35-44	4464
Kalamunda (East Metropolitan)	45-54	5848
Kalamunda (East Metropolitan)	55-64	5613
Kalamunda (East Metropolitan)	65-74	5076
Kalamunda (East Metropolitan)	75-84	3019
Kalamunda (East Metropolitan)	85+	1017
Kalgoorlie (Mining and Pastoral)	0-4	2657
Kalgoorlie (Mining and Pastoral)	5-14	5031
Kalgoorlie (Mining and Pastoral)	15-19	1959
Kalgoorlie (Mining and Pastoral)	20-24	2534
Kalgoorlie (Mining and Pastoral)	25-34	6151
Kalgoorlie (Mining and Pastoral)	35-44	5538
Kalgoorlie (Mining and Pastoral)	45-54	5079
Kalgoorlie (Mining and Pastoral)	55-64	4521
Kalgoorlie (Mining and Pastoral)	65-74	2347
Kalgoorlie (Mining and Pastoral)	75-84	852
Kalgoorlie (Mining and Pastoral)	85+	230
Kimberley (Mining and Pastoral)	0-4	2660
Kimberley (Mining and Pastoral)	5-14	5608
Kimberley (Mining and Pastoral)	15-19	2204
Kimberley (Mining and Pastoral)	20-24	2256
Kimberley (Mining and Pastoral)	25-34	6111
Kimberley (Mining and Pastoral)	35-44	5310
Kimberley (Mining and Pastoral)	45-54	4679
Kimberley (Mining and Pastoral)	55-64	3798
Kimberley (Mining and Pastoral)	65-74	1971
Kimberley (Mining and Pastoral)	75-84	612
Kimberley (Mining and Pastoral)	85+	139
Kingsley (North Metropolitan)	0-4	2324
Kingsley (North Metropolitan)	5-14	5464
Kingsley (North Metropolitan)	15-19	2505
Kingsley (North Metropolitan)	20-24	2082
Kingsley (North Metropolitan)	25-34	4081
Kingsley (North Metropolitan)	35-44	5778
Kingsley (North Metropolitan)	45-54	5483
Kingsley (North Metropolitan)	55-64	5312
Kingsley (North Metropolitan)	65-74	5276
Kingsley (North Metropolitan)	75-84	2415
Kingsley (North Metropolitan)	85+	994
Kwinana (South Metropolitan)	0-4	3957
Kwinana (South Metropolitan)	5-14	7570
Kwinana (South Metropolitan)	15-19	2766
Kwinana (South Metropolitan)	20-24	3106
Kwinana (South Metropolitan)	25-34	8063
Kwinana (South Metropolitan)	35-44	8675
Kwinana (South Metropolitan)	45-54	6149
Kwinana (South Metropolitan)	55-64	4462
Kwinana (South Metropolitan)	65-74	3026
Kwinana (South Metropolitan)	75-84	1430
Kwinana (South Metropolitan)	85+	516
Landsdale (North Metropolitan)	0-4	3484
Landsdale (North Metropolitan)	5-14	7497
Landsdale (North Metropolitan)	15-19	3336
Landsdale (North Metropolitan)	20-24	3081
Landsdale (North Metropolitan)	25-34	6445
Landsdale (North Metropolitan)	35-44	7886
Landsdale (North Metropolitan)	45-54	6825
Landsdale (North Metropolitan)	55-64	5001
Landsdale (North Metropolitan)	65-74	3118
Landsdale (North Metropolitan)	75-84	1439
Landsdale (North Metropolitan)	85+	478
Mandurah (South West)	0-4	2738
Mandurah (South West)	5-14	5819
Mandurah (South West)	15-19	2531
Mandurah (South West)	20-24	2575
Mandurah (South West)	25-34	5351
Mandurah (South West)	35-44	5392
Mandurah (South West)	45-54	5464
Mandurah (South West)	55-64	5601
Mandurah (South West)	65-74	5432
Mandurah (South West)	75-84	3731
Mandurah (South West)	85+	1567
Maylands (East Metropolitan)	0-4	2569
Maylands (East Metropolitan)	5-14	4341
Maylands (East Metropolitan)	15-19	1823
Maylands (East Metropolitan)	20-24	2612
Maylands (East Metropolitan)	25-34	7785
Maylands (East Metropolitan)	35-44	7319
Maylands (East Metropolitan)	45-54	5748
Maylands (East Metropolitan)	55-64	4792
Maylands (East Metropolitan)	65-74	3671
Maylands (East Metropolitan)	75-84	1873
Maylands (East Metropolitan)	85+	910
Midland (East Metropolitan)	0-4	2893
Midland (East Metropolitan)	5-14	5507
Midland (East Metropolitan)	15-19	2594
Midland (East Metropolitan)	20-24	2958
Midland (East Metropolitan)	25-34	6790
Midland (East Metropolitan)	35-44	6372
Midland (East Metropolitan)	45-54	6092
Midland (East Metropolitan)	55-64	5743
Midland (East Metropolitan)	65-74	4384
Midland (East Metropolitan)	75-84	2510
Midland (East Metropolitan)	85+	1049
Mirrabooka (East Metropolitan)	0-4	3201
Mirrabooka (East Metropolitan)	5-14	6249
Mirrabooka (East Metropolitan)	15-19	2870
Mirrabooka (East Metropolitan)	20-24	3488
Mirrabooka (East Metropolitan)	25-34	7441
Mirrabooka (East Metropolitan)	35-44	6653
Mirrabooka (East Metropolitan)	45-54	5775
Mirrabooka (East Metropolitan)	55-64	5322
Mirrabooka (East Metropolitan)	65-74	4201
Mirrabooka (East Metropolitan)	75-84	2171
Mirrabooka (East Metropolitan)	85+	751
Moore (Agricultural)	0-4	1831
Moore (Agricultural)	5-14	4537
Moore (Agricultural)	15-19	1782
Moore (Agricultural)	20-24	1463
Moore (Agricultural)	25-34	3488
Moore (Agricultural)	35-44	4230
Moore (Agricultural)	45-54	5274
Moore (Agricultural)	55-64	6510
Moore (Agricultural)	65-74	5759
Moore (Agricultural)	75-84	2743
Moore (Agricultural)	85+	694
Morley (East Metropolitan)	0-4	2769
Morley (East Metropolitan)	5-14	4804
Morley (East Metropolitan)	15-19	2250
Morley (East Metropolitan)	20-24	2871
Morley (East Metropolitan)	25-34	7398
Morley (East Metropolitan)	35-44	6678
Morley (East Metropolitan)	45-54	5425
Morley (East Metropolitan)	55-64	5075
Morley (East Metropolitan)	65-74	4414
Morley (East Metropolitan)	75-84	2739
Morley (East Metropolitan)	85+	994
Mount Lawley (East Metropolitan)	0-4	2119
Mount Lawley (East Metropolitan)	5-14	4049
Mount Lawley (East Metropolitan)	15-19	1968
Mount Lawley (East Metropolitan)	20-24	2705
Mount Lawley (East Metropolitan)	25-34	6818
Mount Lawley (East Metropolitan)	35-44	6188
Mount Lawley (East Metropolitan)	45-54	5372
Mount Lawley (East Metropolitan)	55-64	4820
Mount Lawley (East Metropolitan)	65-74	3918
Mount Lawley (East Metropolitan)	75-84	2760
Mount Lawley (East Metropolitan)	85+	1649
Murray-Wellington (South West)	0-4	2277
Murray-Wellington (South West)	5-14	5891
Murray-Wellington (South West)	15-19	2715
Murray-Wellington (South West)	20-24	1929
Murray-Wellington (South West)	25-34	4325
Murray-Wellington (South West)	35-44	5194
Murray-Wellington (South West)	45-54	5740
Murray-Wellington (South West)	55-64	6091
Murray-Wellington (South West)	65-74	5539
Murray-Wellington (South West)	75-84	2876
Murray-Wellington (South West)	85+	825
Nedlands (North Metropolitan)	0-4	1978
Nedlands (North Metropolitan)	5-14	5271
Nedlands (North Metropolitan)	15-19	3019
Nedlands (North Metropolitan)	20-24	3887
Nedlands (North Metropolitan)	25-34	6806
Nedlands (North Metropolitan)	35-44	6082
Nedlands (North Metropolitan)	45-54	5637
Nedlands (North Metropolitan)	55-64	5152
Nedlands (North Metropolitan)	65-74	4801
Nedlands (North Metropolitan)	75-84	2891
Nedlands (North Metropolitan)	85+	1157
North West Central (Mining and Pastoral)	0-4	1567
North West Central (Mining and Pastoral)	5-14	2822
North West Central (Mining and Pastoral)	15-19	1008
North West Central (Mining and Pastoral)	20-24	1309
North West Central (Mining and Pastoral)	25-34	3910
North West Central (Mining and Pastoral)	35-44	3557
North West Central (Mining and Pastoral)	45-54	3189
North West Central (Mining and Pastoral)	55-64	2907
North West Central (Mining and Pastoral)	65-74	1772
North West Central (Mining and Pastoral)	75-84	691
North West Central (Mining and Pastoral)	85+	139
Perth (North Metropolitan)	0-4	2414
Perth (North Metropolitan)	5-14	3732
Perth (North Metropolitan)	15-19	1655
Perth (North Metropolitan)	20-24	4467
Perth (North Metropolitan)	25-34	14219
Perth (North Metropolitan)	35-44	9480
Perth (North Metropolitan)	45-54	6403
Perth (North Metropolitan)	55-64	5383
Perth (North Metropolitan)	65-74	3574
Perth (North Metropolitan)	75-84	1590
Perth (North Metropolitan)	85+	733
Pilbara (Mining and Pastoral)	0-4	3834
Pilbara (Mining and Pastoral)	5-14	7212
Pilbara (Mining and Pastoral)	15-19	2368
Pilbara (Mining and Pastoral)	20-24	2638
Pilbara (Mining and Pastoral)	25-34	9467
Pilbara (Mining and Pastoral)	35-44	9168
Pilbara (Mining and Pastoral)	45-54	6631
Pilbara (Mining and Pastoral)	55-64	4492
Pilbara (Mining and Pastoral)	65-74	1275
Pilbara (Mining and Pastoral)	75-84	288
Pilbara (Mining and Pastoral)	85+	55
Riverton (South Metropolitan)	0-4	1892
Riverton (South Metropolitan)	5-14	7299
Riverton (South Metropolitan)	15-19	3445
Riverton (South Metropolitan)	20-24	2613
Riverton (South Metropolitan)	25-34	3536
Riverton (South Metropolitan)	35-44	6529
Riverton (South Metropolitan)	45-54	6544
Riverton (South Metropolitan)	55-64	5195
Riverton (South Metropolitan)	65-74	4999
Riverton (South Metropolitan)	75-84	2773
Riverton (South Metropolitan)	85+	1084
Rockingham (South Metropolitan)	0-4	1917
Rockingham (South Metropolitan)	5-14	4356
Rockingham (South Metropolitan)	15-19	2058
Rockingham (South Metropolitan)	20-24	2476
Rockingham (South Metropolitan)	25-34	4728
Rockingham (South Metropolitan)	35-44	4608
Rockingham (South Metropolitan)	45-54	5126
Rockingham (South Metropolitan)	55-64	5975
Rockingham (South Metropolitan)	65-74	5101
Rockingham (South Metropolitan)	75-84	3201
Rockingham (South Metropolitan)	85+	1311
Roe (Agricultural)	0-4	2317
Roe (Agricultural)	5-14	4972
Roe (Agricultural)	15-19	1977
Roe (Agricultural)	20-24	1775
Roe (Agricultural)	25-34	4262
Roe (Agricultural)	35-44	4553
Roe (Agricultural)	45-54	4935
Roe (Agricultural)	55-64	5437
Roe (Agricultural)	65-74	4267
Roe (Agricultural)	75-84	2382
Roe (Agricultural)	85+	778
Scarborough (North Metropolitan)	0-4	2793
Scarborough (North Metropolitan)	5-14	4687
Scarborough (North Metropolitan)	15-19	2155
Scarborough (North Metropolitan)	20-24	2401
Scarborough (North Metropolitan)	25-34	8535
Scarborough (North Metropolitan)	35-44	7490
Scarborough (North Metropolitan)	45-54	5697
Scarborough (North Metropolitan)	55-64	4692
Scarborough (North Metropolitan)	65-74	3673
Scarborough (North Metropolitan)	75-84	2370
Scarborough (North Metropolitan)	85+	1256
South Perth (South Metropolitan)	0-4	2024
South Perth (South Metropolitan)	5-14	4147
South Perth (South Metropolitan)	15-19	2441
South Perth (South Metropolitan)	20-24	3450
South Perth (South Metropolitan)	25-34	6624
South Perth (South Metropolitan)	35-44	5690
South Perth (South Metropolitan)	45-54	5250
South Perth (South Metropolitan)	55-64	5140
South Perth (South Metropolitan)	65-74	4763
South Perth (South Metropolitan)	75-84	2494
South Perth (South Metropolitan)	85+	1228
Southern River (South Metropolitan)	0-4	3530
Southern River (South Metropolitan)	5-14	8110
Southern River (South Metropolitan)	15-19	3513
Southern River (South Metropolitan)	20-24	3343
Southern River (South Metropolitan)	25-34	6493
Southern River (South Metropolitan)	35-44	8477
Southern River (South Metropolitan)	45-54	6941
Southern River (South Metropolitan)	55-64	5002
Southern River (South Metropolitan)	65-74	3601
Southern River (South Metropolitan)	75-84	1587
Southern River (South Metropolitan)	85+	598
Swan Hills (East Metropolitan)	0-4	3363
Swan Hills (East Metropolitan)	5-14	7806
Swan Hills (East Metropolitan)	15-19	3378
Swan Hills (East Metropolitan)	20-24	2815
Swan Hills (East Metropolitan)	25-34	6695
Swan Hills (East Metropolitan)	35-44	7562
Swan Hills (East Metropolitan)	45-54	7062
Swan Hills (East Metropolitan)	55-64	5541
Swan Hills (East Metropolitan)	65-74	3624
Swan Hills (East Metropolitan)	75-84	1517
Swan Hills (East Metropolitan)	85+	321
Thornlie (East Metropolitan)	0-4	3239
Thornlie (East Metropolitan)	5-14	6401
Thornlie (East Metropolitan)	15-19	2805
Thornlie (East Metropolitan)	20-24	3084
Thornlie (East Metropolitan)	25-34	6624
Thornlie (East Metropolitan)	35-44	7068
Thornlie (East Metropolitan)	45-54	5940
Thornlie (East Metropolitan)	55-64	5199
Thornlie (East Metropolitan)	65-74	4513
Thornlie (East Metropolitan)	75-84	2600
Thornlie (East Metropolitan)	85+	1027
Vasse (South West)	0-4	2281
Vasse (South West)	5-14	6207
Vasse (South West)	15-19	2447
Vasse (South West)	20-24	1471
Vasse (South West)	25-34	4130
Vasse (South West)	35-44	5820
Vasse (South West)	45-54	6063
Vasse (South West)	55-64	5844
Vasse (South West)	65-74	5866
Vasse (South West)	75-84	3104
Vasse (South West)	85+	1085
Victoria Park (South Metropolitan)	0-4	2679
Victoria Park (South Metropolitan)	5-14	4161
Victoria Park (South Metropolitan)	15-19	2138
Victoria Park (South Metropolitan)	20-24	4940
Victoria Park (South Metropolitan)	25-34	10916
Victoria Park (South Metropolitan)	35-44	7605
Victoria Park (South Metropolitan)	45-54	5281
Victoria Park (South Metropolitan)	55-64	4409
Victoria Park (South Metropolitan)	65-74	3299
Victoria Park (South Metropolitan)	75-84	1973
Victoria Park (South Metropolitan)	85+	1221
Wanneroo (North Metropolitan)	0-4	3457
Wanneroo (North Metropolitan)	5-14	7654
Wanneroo (North Metropolitan)	15-19	3169
Wanneroo (North Metropolitan)	20-24	3006
Wanneroo (North Metropolitan)	25-34	6743
Wanneroo (North Metropolitan)	35-44	7490
Wanneroo (North Metropolitan)	45-54	6526
Wanneroo (North Metropolitan)	55-64	5058
Wanneroo (North Metropolitan)	65-74	3736
Wanneroo (North Metropolitan)	75-84	1979
Wanneroo (North Metropolitan)	85+	643
Warnbro (South Metropolitan)	0-4	3372
Warnbro (South Metropolitan)	5-14	8057
Warnbro (South Metropolitan)	15-19	3775
Warnbro (South Metropolitan)	20-24	3062
Warnbro (South Metropolitan)	25-34	6161
Warnbro (South Metropolitan)	35-44	6774
Warnbro (South Metropolitan)	45-54	7253
Warnbro (South Metropolitan)	55-64	5613
Warnbro (South Metropolitan)	65-74	3115
Warnbro (South Metropolitan)	75-84	1572
Warnbro (South Metropolitan)	85+	478
Warren-Blackwood (South West)	0-4	2136
Warren-Blackwood (South West)	5-14	5439
Warren-Blackwood (South West)	15-19	2300
Warren-Blackwood (South West)	20-24	1355
Warren-Blackwood (South West)	25-34	3828
Warren-Blackwood (South West)	35-44	5249
Warren-Blackwood (South West)	45-54	6052
Warren-Blackwood (South West)	55-64	6861
Warren-Blackwood (South West)	65-74	6345
Warren-Blackwood (South West)	75-84	2963
Warren-Blackwood (South West)	85+	924
West Swan (East Metropolitan)	0-4	4421
West Swan (East Metropolitan)	5-14	7404
West Swan (East Metropolitan)	15-19	3258
West Swan (East Metropolitan)	20-24	3464
West Swan (East Metropolitan)	25-34	9109
West Swan (East Metropolitan)	35-44	8117
West Swan (East Metropolitan)	45-54	6368
West Swan (East Metropolitan)	55-64	5439
West Swan (East Metropolitan)	65-74	3170
West Swan (East Metropolitan)	75-84	1629
West Swan (East Metropolitan)	85+	591
Willagee (South Metropolitan)	0-4	2187
Willagee (South Metropolitan)	5-14	4225
Willagee (South Metropolitan)	15-19	2245
Willagee (South Metropolitan)	20-24	2780
Willagee (South Metropolitan)	25-34	5670
Willagee (South Metropolitan)	35-44	5229
