SED_NAME21	CoupleFamily	HasChild	HasDependentStudent	HasNonDependentChild	persons_in_families
Newcastle	1	0	1	1	1126
Newcastle	1	1	0	0	16465
Newcastle	1	1	0	1	506
Newcastle	1	1	1	0	3030
Newcastle	1	1	1	1	331
Newtown					1050
Newtown	0	0	0	1	1481
Newtown	0	0	1	0	674
Newtown	0	0	1	1	194
Newtown	0	1	0	0	1412
Newtown	0	1	0	1	91
Newtown	0	1	1	0	306
Newtown	0	1	1	1	44
Newtown	1	0	0	1	1697
Newtown	1	0	1	0	1735
Newtown	1	0	1	1	631
Newtown	1	1	0	0	12247
Newtown	1	1	0	1	142
Newtown	1	1	1	0	1751
Newtown	1	1	1	1	106
North Shore					781
North Shore	0	0	0	1	1542
North Shore	0	0	1	0	971
North Shore	0	0	1	1	210
North Shore	0	1	0	0	1887
North Shore	0	1	0	1	67
North Shore	0	1	1	0	496
North Shore	0	1	1	1	21
North Shore	1	0	0	1	2679
North Shore	1	0	1	0	3322
North Shore	1	0	1	1	1077
North Shore	1	1	0	0	16711
North Shore	1	1	0	1	143
North Shore	1	1	1	0	3085
North Shore	1	1	1	1	132
Northern Tablelands					692
Northern Tablelands	0	0	0	1	2529
Northern Tablelands	0	0	1	0	515
Northern Tablelands	0	0	1	1	298
Northern Tablelands	0	1	0	0	4343
Northern Tablelands	0	1	0	1	599
Northern Tablelands	0	1	1	0	922
Northern Tablelands	0	1	1	1	221
Northern Tablelands	1	0	0	1	3808
Northern Tablelands	1	0	1	0	1570
Northern Tablelands	1	0	1	1	971
Northern Tablelands	1	1	0	0	15071
Northern Tablelands	1	1	0	1	1097
Northern Tablelands	1	1	1	0	3480
Northern Tablelands	1	1	1	1	884
Oatley					789
Oatley	0	0	0	1	3252
Oatley	0	0	1	0	861
Oatley	0	0	1	1	625
Oatley	0	1	0	0	2181
Oatley	0	1	0	1	212
Oatley	0	1	1	0	574
Oatley	0	1	1	1	121
Oatley	1	0	0	1	8103
Oatley	1	0	1	0	4438
Oatley	1	0	1	1	3445
Oatley	1	1	0	0	20434
Oatley	1	1	0	1	787
Oatley	1	1	1	0	4861
Oatley	1	1	1	1	768
Orange					583
Orange	0	0	0	1	2512
Orange	0	0	1	0	519
Orange	0	0	1	1	289
Orange	0	1	0	0	4375
Orange	0	1	0	1	714
Orange	0	1	1	0	963
Orange	0	1	1	1	291
Orange	1	0	0	1	4365
Orange	1	0	1	0	1787
Orange	1	0	1	1	1281
Orange	1	1	0	0	19809
Orange	1	1	0	1	1338
Orange	1	1	1	0	4170
Orange	1	1	1	1	1025
Oxley					692
Oxley	0	0	0	1	3368
Oxley	0	0	1	0	619
Oxley	0	0	1	1	372
Oxley	0	1	0	0	4666
Oxley	0	1	0	1	705
Oxley	0	1	1	0	1006
Oxley	0	1	1	1	356
Oxley	1	0	0	1	4747
Oxley	1	0	1	0	1273
Oxley	1	0	1	1	1057
Oxley	1	1	0	0	13344
Oxley	1	1	0	1	1394
Oxley	1	1	1	0	2871
Oxley	1	1	1	1	712
Parramatta					1475
Parramatta	0	0	0	1	3672
Parramatta	0	0	1	0	1292
Parramatta	0	0	1	1	671
Parramatta	0	1	0	0	3466
Parramatta	0	1	0	1	273
Parramatta	0	1	1	0	791
Parramatta	0	1	1	1	155
Parramatta	1	0	0	1	6847
Parramatta	1	0	1	0	4053
Parramatta	1	0	1	1	2713
Parramatta	1	1	0	0	34422
Parramatta	1	1	0	1	918
Parramatta	1	1	1	0	4746
Parramatta	1	1	1	1	717
Penrith					829
Penrith	0	0	0	1	3740
Penrith	0	0	1	0	795
Penrith	0	0	1	1	571
Penrith	0	1	0	0	4848
Penrith	0	1	0	1	627
Penrith	0	1	1	0	975
Penrith	0	1	1	1	278
Penrith	1	0	0	1	6378
Penrith	1	0	1	0	2248
Penrith	1	0	1	1	2178
Penrith	1	1	0	0	20182
Penrith	1	1	0	1	1664
Penrith	1	1	1	0	4178
Penrith	1	1	1	1	965
Pittwater					345
Pittwater	0	0	0	1	2125
Pittwater	0	0	1	0	742
Pittwater	0	0	1	1	455
Pittwater	0	1	0	0	1922
Pittwater	0	1	0	1	173
Pittwater	0	1	1	0	615
Pittwater	0	1	1	1	80
Pittwater	1	0	0	1	5990
Pittwater	1	0	1	0	3691
Pittwater	1	0	1	1	2728
Pittwater	1	1	0	0	19388
Pittwater	1	1	0	1	729
Pittwater	1	1	1	0	4813
Pittwater	1	1	1	1	641
Port Macquarie					531
Port Macquarie	0	0	0	1	2885
Port Macquarie	0	0	1	0	649
Port Macquarie	0	0	1	1	349
Port Macquarie	0	1	0	0	3612
Port Macquarie	0	1	0	1	473
Port Macquarie	0	1	1	0	845
Port Macquarie	0	1	1	1	271
Port Macquarie	1	0	0	1	4522
Port Macquarie	1	0	1	0	2126
Port Macquarie	1	0	1	1	1210
Port Macquarie	1	1	0	0	14872
Port Macquarie	1	1	0	1	963
Port Macquarie	1	1	1	0	3550
Port Macquarie	1	1	1	1	676
Port Stephens					484
Port Stephens	0	0	0	1	2954
Port Stephens	0	0	1	0	579
Port Stephens	0	0	1	1	324
Port Stephens	0	1	0	0	3709
Port Stephens	0	1	0	1	653
Port Stephens	0	1	1	0	859
Port Stephens	0	1	1	1	277
Port Stephens	1	0	0	1	5417
Port Stephens	1	0	1	0	1867
Port Stephens	1	0	1	1	1395
Port Stephens	1	1	0	0	14517
Port Stephens	1	1	0	1	1461
Port Stephens	1	1	1	0	3307
Port Stephens	1	1	1	1	971
Prospect					851
Prospect	0	0	0	1	4145
Prospect	0	0	1	0	781
Prospect	0	0	1	1	774
Prospect	0	1	0	0	2819
Prospect	0	1	0	1	442
Prospect	0	1	1	0	946
Prospect	0	1	1	1	352
Prospect	1	0	0	1	9996
Prospect	1	0	1	0	3672
Prospect	1	0	1	1	3766
Prospect	1	1	0	0	25494
Prospect	1	1	0	1	1347
Prospect	1	1	1	0	6064
Prospect	1	1	1	1	1555
Riverstone					703
Riverstone	0	0	0	1	3215
Riverstone	0	0	1	0	942
Riverstone	0	0	1	1	773
Riverstone	0	1	0	0	3694
Riverstone	0	1	0	1	538
Riverstone	0	1	1	0	986
Riverstone	0	1	1	1	307
Riverstone	1	0	0	1	9137
Riverstone	1	0	1	0	5985
Riverstone	1	0	1	1	4331
Riverstone	1	1	0	0	49198
Riverstone	1	1	0	1	1906
Riverstone	1	1	1	0	9941
Riverstone	1	1	1	1	1585
Rockdale					1310
Rockdale	0	0	0	1	3866
Rockdale	0	0	1	0	902
Rockdale	0	0	1	1	537
Rockdale	0	1	0	0	2684
Rockdale	0	1	0	1	281
Rockdale	0	1	1	0	687
Rockdale	0	1	1	1	137
Rockdale	1	0	0	1	7194
Rockdale	1	0	1	0	2945
Rockdale	1	0	1	1	2614
Rockdale	1	1	0	0	21383
Rockdale	1	1	0	1	911
Rockdale	1	1	1	0	4033
Rockdale	1	1	1	1	908
Ryde					1277
Ryde	0	0	0	1	3233
Ryde	0	0	1	0	1104
Ryde	0	0	1	1	426
Ryde	0	1	0	0	2593
Ryde	0	1	0	1	188
Ryde	0	1	1	0	568
Ryde	0	1	1	1	79
Ryde	1	0	0	1	7030
Ryde	1	0	1	0	4433
Ryde	1	0	1	1	2505
Ryde	1	1	0	0	27084
Ryde	1	1	0	1	501
Ryde	1	1	1	0	4356
Ryde	1	1	1	1	477
Seven Hills					830
Seven Hills	0	0	0	1	3385
Seven Hills	0	0	1	0	801
Seven Hills	0	0	1	1	539
Seven Hills	0	1	0	0	2668
Seven Hills	0	1	0	1	300
Seven Hills	0	1	1	0	738
Seven Hills	0	1	1	1	246
Seven Hills	1	0	0	1	7061
Seven Hills	1	0	1	0	3720
Seven Hills	1	0	1	1	2563
Seven Hills	1	1	0	0	26455
Seven Hills	1	1	0	1	982
Seven Hills	1	1	1	0	5152
Seven Hills	1	1	1	1	914
Shellharbour					682
Shellharbour	0	0	0	1	4252
Shellharbour	0	0	1	0	791
Shellharbour	0	0	1	1	663
Shellharbour	0	1	0	0	4658
Shellharbour	0	1	0	1	848
Shellharbour	0	1	1	0	1149
Shellharbour	0	1	1	1	325
Shellharbour	1	0	0	1	8117
Shellharbour	1	0	1	0	2393
Shellharbour	1	0	1	1	2399
Shellharbour	1	1	0	0	20511
Shellharbour	1	1	0	1	1953
Shellharbour	1	1	1	0	4485
Shellharbour	1	1	1	1	1134
South Coast					565
South Coast	0	0	0	1	3065
South Coast	0	0	1	0	544
South Coast	0	0	1	1	261
South Coast	0	1	0	0	3676
South Coast	0	1	0	1	550
South Coast	0	1	1	0	833
South Coast	0	1	1	1	227
South Coast	1	0	0	1	4438
South Coast	1	0	1	0	1418
South Coast	1	0	1	1	998
South Coast	1	1	0	0	14265
South Coast	1	1	0	1	1100
South Coast	1	1	1	0	2930
South Coast	1	1	1	1	637
Strathfield					1931
Strathfield	0	0	0	1	3516
Strathfield	0	0	1	0	1348
Strathfield	0	0	1	1	529
Strathfield	0	1	0	0	2301
Strathfield	0	1	0	1	169
Strathfield	0	1	1	0	702
Strathfield	0	1	1	1	123
Strathfield	1	0	0	1	7634
Strathfield	1	0	1	0	4419
Strathfield	1	0	1	1	3019
Strathfield	1	1	0	0	22782
Strathfield	1	1	0	1	611
Strathfield	1	1	1	0	4592
Strathfield	1	1	1	1	558
Summer Hill					1026
Summer Hill	0	0	0	1	3046
Summer Hill	0	0	1	0	964
Summer Hill	0	0	1	1	425
Summer Hill	0	1	0	0	2211
Summer Hill	0	1	0	1	206
Summer Hill	0	1	1	0	526
Summer Hill	0	1	1	1	87
Summer Hill	1	0	0	1	4747
Summer Hill	1	0	1	0	2876
Summer Hill	1	0	1	1	1618
Summer Hill	1	1	0	0	17470
Summer Hill	1	1	0	1	364
Summer Hill	1	1	1	0	3216
Summer Hill	1	1	1	1	367
Swansea					569
Swansea	0	0	0	1	3313
Swansea	0	0	1	0	671
Swansea	0	0	1	1	443
Swansea	0	1	0	0	4076
Swansea	0	1	0	1	617
Swansea	0	1	1	0	763
Swansea	0	1	1	1	290
Swansea	1	0	0	1	5671
Swansea	1	0	1	0	1866
Swansea	1	0	1	1	1791
Swansea	1	1	0	0	15127
Swansea	1	1	0	1	1334
Swansea	1	1	1	0	3116
Swansea	1	1	1	1	859
Sydney					1224
Sydney	0	0	0	1	1358
Sydney	0	0	1	0	785
Sydney	0	0	1	1	178
Sydney	0	1	0	0	1572
Sydney	0	1	0	1	72
Sydney	0	1	1	0	318
Sydney	0	1	1	1	23
Sydney	1	0	0	1	1584
Sydney	1	0	1	0	1432
Sydney	1	0	1	1	436
Sydney	1	1	0	0	10738
Sydney	1	1	0	1	92
Sydney	1	1	1	0	1004
Sydney	1	1	1	1	34
Tamworth					771
Tamworth	0	0	0	1	2661
Tamworth	0	0	1	0	564
Tamworth	0	0	1	1	292
Tamworth	0	1	0	0	5276
Tamworth	0	1	0	1	560
Tamworth	0	1	1	0	934
Tamworth	0	1	1	1	239
Tamworth	1	0	0	1	4496
Tamworth	1	0	1	0	1712
Tamworth	1	0	1	1	1206
Tamworth	1	1	0	0	18399
Tamworth	1	1	0	1	1314
Tamworth	1	1	1	0	3666
Tamworth	1	1	1	1	817
Terrigal					339
Terrigal	0	0	0	1	2558
Terrigal	0	0	1	0	713
Terrigal	0	0	1	1	456
Terrigal	0	1	0	0	2678
Terrigal	0	1	0	1	254
Terrigal	0	1	1	0	833
Terrigal	0	1	1	1	230
Terrigal	1	0	0	1	5839
Terrigal	1	0	1	0	3126
Terrigal	1	0	1	1	2418
Terrigal	1	1	0	0	19083
Terrigal	1	1	0	1	1015
Terrigal	1	1	1	0	4724
Terrigal	1	1	1	1	975
The Entrance					563
The Entrance	0	0	0	1	3655
The Entrance	0	0	1	0	780
The Entrance	0	0	1	1	502
The Entrance	0	1	0	0	3987
The Entrance	0	1	0	1	562
The Entrance	0	1	1	0	901
The Entrance	0	1	1	1	284
The Entrance	1	0	0	1	5777
The Entrance	1	0	1	0	2009
The Entrance	1	0	1	1	1835
The Entrance	1	1	0	0	17647
The Entrance	1	1	0	1	1192
The Entrance	1	1	1	0	3743
The Entrance	1	1	1	1	840
Tweed					621
Tweed	0	0	0	1	3399
Tweed	0	0	1	0	730
Tweed	0	0	1	1	402
Tweed	0	1	0	0	3406
Tweed	0	1	0	1	481
Tweed	0	1	1	0	870
Tweed	0	1	1	1	229
Tweed	1	0	0	1	5032
Tweed	1	0	1	0	2016
Tweed	1	0	1	1	1460
Tweed	1	1	0	0	17230
Tweed	1	1	0	1	1096
Tweed	1	1	1	0	3287
Tweed	1	1	1	1	603
Upper Hunter					515
Upper Hunter	0	0	0	1	2440
Upper Hunter	0	0	1	0	429
Upper Hunter	0	0	1	1	271
Upper Hunter	0	1	0	0	3784
Upper Hunter	0	1	0	1	564
Upper Hunter	0	1	1	0	773
Upper Hunter	0	1	1	1	216
Upper Hunter	1	0	0	1	5432
Upper Hunter	1	0	1	0	1753
Upper Hunter	1	0	1	1	1542
Upper Hunter	1	1	0	0	18444
Upper Hunter	1	1	0	1	1549
Upper Hunter	1	1	1	0	3957
Upper Hunter	1	1	1	1	952
Vaucluse					611
Vaucluse	0	0	0	1	1570
Vaucluse	0	0	1	0	880
Vaucluse	0	0	1	1	300
Vaucluse	0	1	0	0	2056
Vaucluse	0	1	0	1	58
Vaucluse	0	1	1	0	608
Vaucluse	0	1	1	1	46
Vaucluse	1	0	0	1	2942
Vaucluse	1	0	1	0	3832
Vaucluse	1	0	1	1	1622
Vaucluse	1	1	0	0	18489
Vaucluse	1	1	0	1	286
Vaucluse	1	1	1	0	4426
Vaucluse	1	1	1	1	381
Wagga Wagga					622
Wagga Wagga	0	0	0	1	2548
Wagga Wagga	0	0	1	0	533
Wagga Wagga	0	0	1	1	397
Wagga Wagga	0	1	0	0	4416
Wagga Wagga	0	1	0	1	585
Wagga Wagga	0	1	1	0	893
Wagga Wagga	0	1	1	1	191
Wagga Wagga	1	0	0	1	4555
Wagga Wagga	1	0	1	0	1948
Wagga Wagga	1	0	1	1	1476
Wagga Wagga	1	1	0	0	19933
Wagga Wagga	1	1	0	1	1538
Wagga Wagga	1	1	1	0	4144
Wagga Wagga	1	1	1	1	1274
Wakehurst					590
Wakehurst	0	0	0	1	2647
Wakehurst	0	0	1	0	865
Wakehurst	0	0	1	1	526
Wakehurst	0	1	0	0	2200
Wakehurst	0	1	0	1	238
Wakehurst	0	1	1	0	564
Wakehurst	0	1	1	1	142
Wakehurst	1	0	0	1	6452
Wakehurst	1	0	1	0	4564
Wakehurst	1	0	1	1	3322
Wakehurst	1	1	0	0	24630
Wakehurst	1	1	0	1	876
Wakehurst	1	1	1	0	5455
Wakehurst	1	1	1	1	745
Wallsend					886
Wallsend	0	0	0	1	3435
Wallsend	0	0	1	0	861
Wallsend	0	0	1	1	407
Wallsend	0	1	0	0	4131
Wallsend	0	1	0	1	648
Wallsend	0	1	1	0	961
Wallsend	0	1	1	1	218
Wallsend	1	0	0	1	5474
Wallsend	1	0	1	0	2562
Wallsend	1	0	1	1	1848
Wallsend	1	1	0	0	20223
Wallsend	1	1	0	1	1090
Wallsend	1	1	1	0	4210
Wallsend	1	1	1	1	858
Willoughby					840
Willoughby	0	0	0	1	2103
Willoughby	0	0	1	0	1351
Willoughby	0	0	1	1	372
Willoughby	0	1	0	0	2423
Willoughby	0	1	0	1	73
Willoughby	0	1	1	0	622
Willoughby	0	1	1	1	40
Willoughby	1	0	0	1	4439
Willoughby	1	0	1	0	5173
Willoughby	1	0	1	1	1799
Willoughby	1	1	0	0	26261
Willoughby	1	1	0	1	321
Willoughby	1	1	1	0	5191
Willoughby	1	1	1	1	270
Wollondilly					432
Wollondilly	0	0	0	1	2744
Wollondilly	0	0	1	0	527
Wollondilly	0	0	1	1	361
Wollondilly	0	1	0	0	2959
Wollondilly	0	1	0	1	447
Wollondilly	0	1	1	0	700
Wollondilly	0	1	1	1	289
Wollondilly	1	0	0	1	7248
Wollondilly	1	0	1	0	2349
Wollondilly	1	0	1	1	2391
Wollondilly	1	1	0	0	22072
Wollondilly	1	1	0	1	2061
Wollondilly	1	1	1	0	4729
Wollondilly	1	1	1	1	1399
Wollongong					889
Wollongong	0	0	0	1	3750
Wollongong	0	0	1	0	798
Wollongong	0	0	1	1	465
Wollongong	0	1	0	0	3652
Wollongong	0	1	0	1	524
Wollongong	0	1	1	0	802
Wollongong	0	1	1	1	272
Wollongong	1	0	0	1	6314
Wollongong	1	0	1	0	2058
Wollongong	1	0	1	1	2011
Wollongong	1	1	0	0	16159
Wollongong	1	1	0	1	1024
Wollongong	1	1	1	0	3434
Wollongong	1	1	1	1	784
Wyong					696
Wyong	0	0	0	1	4120
Wyong	0	0	1	0	780
Wyong	0	0	1	1	663
Wyong	0	1	0	0	5447
Wyong	0	1	0	1	908
Wyong	0	1	1	0	1130
Wyong	0	1	1	1	357
Wyong	1	0	0	1	6074
Wyong	1	0	1	0	2011
Wyong	1	0	1	1	1844
Wyong	1	1	0	0	18153
Wyong	1	1	0	1	1879
Wyong	1	1	1	0	4014
Wyong	1	1	1	1	1112
Albert Park (Southern Metropolitan)					1075
Albert Park (Southern Metropolitan)	0	0	0	1	1541
Albert Park (Southern Metropolitan)	0	0	1	0	942
Albert Park (Southern Metropolitan)	0	0	1	1	239
Albert Park (Southern Metropolitan)	0	1	0	0	1893
Albert Park (Southern Metropolitan)	0	1	0	1	121
Albert Park (Southern Metropolitan)	0	1	1	0	349
Albert Park (Southern Metropolitan)	0	1	1	1	47
Albert Park (Southern Metropolitan)	1	0	0	1	2037
Albert Park (Southern Metropolitan)	1	0	1	0	2287
Albert Park (Southern Metropolitan)	1	0	1	1	673
Albert Park (Southern Metropolitan)	1	1	0	0	13293
Albert Park (Southern Metropolitan)	1	1	0	1	167
Albert Park (Southern Metropolitan)	1	1	1	0	1861
Albert Park (Southern Metropolitan)	1	1	1	1	93
Altona (Western Metropolitan)					882
Altona (Western Metropolitan)	0	0	0	1	3255
Altona (Western Metropolitan)	0	0	1	0	1108
Altona (Western Metropolitan)	0	0	1	1	703
Altona (Western Metropolitan)	0	1	0	0	4247
Altona (Western Metropolitan)	0	1	0	1	458
Altona (Western Metropolitan)	0	1	1	0	1137
Altona (Western Metropolitan)	0	1	1	1	283
Altona (Western Metropolitan)	1	0	0	1	6506
Altona (Western Metropolitan)	1	0	1	0	4227
Altona (Western Metropolitan)	1	0	1	1	2817
Altona (Western Metropolitan)	1	1	0	0	40331
Altona (Western Metropolitan)	1	1	0	1	1249
Altona (Western Metropolitan)	1	1	1	0	6939
Altona (Western Metropolitan)	1	1	1	1	1194
Bass (Eastern Victoria)					774
Bass (Eastern Victoria)	0	0	0	1	3397
Bass (Eastern Victoria)	0	0	1	0	848
Bass (Eastern Victoria)	0	0	1	1	580
Bass (Eastern Victoria)	0	1	0	0	4978
Bass (Eastern Victoria)	0	1	0	1	584
Bass (Eastern Victoria)	0	1	1	0	1207
Bass (Eastern Victoria)	0	1	1	1	394
Bass (Eastern Victoria)	1	0	0	1	5979
Bass (Eastern Victoria)	1	0	1	0	3050
Bass (Eastern Victoria)	1	0	1	1	2290
Bass (Eastern Victoria)	1	1	0	0	37056
Bass (Eastern Victoria)	1	1	0	1	1668
Bass (Eastern Victoria)	1	1	1	0	6640
Bass (Eastern Victoria)	1	1	1	1	1384
Bayswater (Eastern Metropolitan)					630
Bayswater (Eastern Metropolitan)	0	0	0	1	2947
Bayswater (Eastern Metropolitan)	0	0	1	0	769
Bayswater (Eastern Metropolitan)	0	0	1	1	457
Bayswater (Eastern Metropolitan)	0	1	0	0	2324
Bayswater (Eastern Metropolitan)	0	1	0	1	261
Bayswater (Eastern Metropolitan)	0	1	1	0	621
Bayswater (Eastern Metropolitan)	0	1	1	1	171
Bayswater (Eastern Metropolitan)	1	0	0	1	4951
Bayswater (Eastern Metropolitan)	1	0	1	0	2238
Bayswater (Eastern Metropolitan)	1	0	1	1	1754
Bayswater (Eastern Metropolitan)	1	1	0	0	17433
Bayswater (Eastern Metropolitan)	1	1	0	1	547
Bayswater (Eastern Metropolitan)	1	1	1	0	3153
Bayswater (Eastern Metropolitan)	1	1	1	1	535
Bellarine (Western Victoria)					421
Bellarine (Western Victoria)	0	0	0	1	2141
Bellarine (Western Victoria)	0	0	1	0	609
Bellarine (Western Victoria)	0	0	1	1	349
Bellarine (Western Victoria)	0	1	0	0	2468
Bellarine (Western Victoria)	0	1	0	1	233
Bellarine (Western Victoria)	0	1	1	0	717
Bellarine (Western Victoria)	0	1	1	1	178
Bellarine (Western Victoria)	1	0	0	1	4552
Bellarine (Western Victoria)	1	0	1	0	2249
Bellarine (Western Victoria)	1	0	1	1	1599
Bellarine (Western Victoria)	1	1	0	0	16474
Bellarine (Western Victoria)	1	1	0	1	660
Bellarine (Western Victoria)	1	1	1	0	3383
Bellarine (Western Victoria)	1	1	1	1	650
Benambra (Northern Victoria)					480
Benambra (Northern Victoria)	0	0	0	1	2083
Benambra (Northern Victoria)	0	0	1	0	605
Benambra (Northern Victoria)	0	0	1	1	360
Benambra (Northern Victoria)	0	1	0	0	3426
Benambra (Northern Victoria)	0	1	0	1	401
Benambra (Northern Victoria)	0	1	1	0	807
Benambra (Northern Victoria)	0	1	1	1	210
Benambra (Northern Victoria)	1	0	0	1	3966
Benambra (Northern Victoria)	1	0	1	0	1691
Benambra (Northern Victoria)	1	0	1	1	1273
Benambra (Northern Victoria)	1	1	0	0	16616
Benambra (Northern Victoria)	1	1	0	1	839
Benambra (Northern Victoria)	1	1	1	0	3513
Benambra (Northern Victoria)	1	1	1	1	710
Bendigo East (Northern Victoria)					551
Bendigo East (Northern Victoria)	0	0	0	1	2386
Bendigo East (Northern Victoria)	0	0	1	0	617
Bendigo East (Northern Victoria)	0	0	1	1	365
Bendigo East (Northern Victoria)	0	1	0	0	3625
Bendigo East (Northern Victoria)	0	1	0	1	475
Bendigo East (Northern Victoria)	0	1	1	0	980
Bendigo East (Northern Victoria)	0	1	1	1	315
Bendigo East (Northern Victoria)	1	0	0	1	4099
Bendigo East (Northern Victoria)	1	0	1	0	2069
Bendigo East (Northern Victoria)	1	0	1	1	1657
Bendigo East (Northern Victoria)	1	1	0	0	17972
Bendigo East (Northern Victoria)	1	1	0	1	954
Bendigo East (Northern Victoria)	1	1	1	0	3877
Bendigo East (Northern Victoria)	1	1	1	1	895
Bendigo West (Northern Victoria)					593
Bendigo West (Northern Victoria)	0	0	0	1	2384
Bendigo West (Northern Victoria)	0	0	1	0	553
Bendigo West (Northern Victoria)	0	0	1	1	271
Bendigo West (Northern Victoria)	0	1	0	0	3405
Bendigo West (Northern Victoria)	0	1	0	1	345
Bendigo West (Northern Victoria)	0	1	1	0	780
Bendigo West (Northern Victoria)	0	1	1	1	194
Bendigo West (Northern Victoria)	1	0	0	1	3592
Bendigo West (Northern Victoria)	1	0	1	0	1596
Bendigo West (Northern Victoria)	1	0	1	1	1199
Bendigo West (Northern Victoria)	1	1	0	0	13136
Bendigo West (Northern Victoria)	1	1	0	1	725
Bendigo West (Northern Victoria)	1	1	1	0	2716
Bendigo West (Northern Victoria)	1	1	1	1	612
Bentleigh (Southern Metropolitan)					549
Bentleigh (Southern Metropolitan)	0	0	0	1	2211
Bentleigh (Southern Metropolitan)	0	0	1	0	1202
Bentleigh (Southern Metropolitan)	0	0	1	1	462
Bentleigh (Southern Metropolitan)	0	1	0	0	2125
Bentleigh (Southern Metropolitan)	0	1	0	1	114
Bentleigh (Southern Metropolitan)	0	1	1	0	652
Bentleigh (Southern Metropolitan)	0	1	1	1	78
Bentleigh (Southern Metropolitan)	1	0	0	1	4458
Bentleigh (Southern Metropolitan)	1	0	1	0	4344
Bentleigh (Southern Metropolitan)	1	0	1	1	2181
Bentleigh (Southern Metropolitan)	1	1	0	0	20027
Bentleigh (Southern Metropolitan)	1	1	0	1	401
Bentleigh (Southern Metropolitan)	1	1	1	0	4935
Bentleigh (Southern Metropolitan)	1	1	1	1	365
Box Hill (Eastern Metropolitan)					888
Box Hill (Eastern Metropolitan)	0	0	0	1	2088
Box Hill (Eastern Metropolitan)	0	0	1	0	1352
Box Hill (Eastern Metropolitan)	0	0	1	1	442
Box Hill (Eastern Metropolitan)	0	1	0	0	1943
Box Hill (Eastern Metropolitan)	0	1	0	1	108
Box Hill (Eastern Metropolitan)	0	1	1	0	676
Box Hill (Eastern Metropolitan)	0	1	1	1	64
Box Hill (Eastern Metropolitan)	1	0	0	1	4270
Box Hill (Eastern Metropolitan)	1	0	1	0	4894
Box Hill (Eastern Metropolitan)	1	0	1	1	2336
Box Hill (Eastern Metropolitan)	1	1	0	0	17289
Box Hill (Eastern Metropolitan)	1	1	0	1	367
Box Hill (Eastern Metropolitan)	1	1	1	0	4475
Box Hill (Eastern Metropolitan)	1	1	1	1	374
Brighton (Southern Metropolitan)					400
Brighton (Southern Metropolitan)	0	0	0	1	1433
Brighton (Southern Metropolitan)	0	0	1	0	956
Brighton (Southern Metropolitan)	0	0	1	1	261
Brighton (Southern Metropolitan)	0	1	0	0	1603
Brighton (Southern Metropolitan)	0	1	0	1	56
Brighton (Southern Metropolitan)	0	1	1	0	523
Brighton (Southern Metropolitan)	0	1	1	1	43
Brighton (Southern Metropolitan)	1	0	0	1	3162
Brighton (Southern Metropolitan)	1	0	1	0	4608
Brighton (Southern Metropolitan)	1	0	1	1	1933
Brighton (Southern Metropolitan)	1	1	0	0	14805
Brighton (Southern Metropolitan)	1	1	0	1	229
Brighton (Southern Metropolitan)	1	1	1	0	4250
Brighton (Southern Metropolitan)	1	1	1	1	313
Broadmeadows (Northern Metropolitan)					900
Broadmeadows (Northern Metropolitan)	0	0	0	1	4477
Broadmeadows (Northern Metropolitan)	0	0	1	0	697
Broadmeadows (Northern Metropolitan)	0	0	1	1	778
Broadmeadows (Northern Metropolitan)	0	1	0	0	3030
Broadmeadows (Northern Metropolitan)	0	1	0	1	489
Broadmeadows (Northern Metropolitan)	0	1	1	0	1071
Broadmeadows (Northern Metropolitan)	0	1	1	1	489
Broadmeadows (Northern Metropolitan)	1	0	0	1	7044
Broadmeadows (Northern Metropolitan)	1	0	1	0	1842
Broadmeadows (Northern Metropolitan)	1	0	1	1	2802
Broadmeadows (Northern Metropolitan)	1	1	0	0	18032
Broadmeadows (Northern Metropolitan)	1	1	0	1	1417
Broadmeadows (Northern Metropolitan)	1	1	1	0	5174
Broadmeadows (Northern Metropolitan)	1	1	1	1	2119
Brunswick (Northern Metropolitan)					1080
Brunswick (Northern Metropolitan)	0	0	0	1	1998
Brunswick (Northern Metropolitan)	0	0	1	0	706
Brunswick (Northern Metropolitan)	0	0	1	1	294
Brunswick (Northern Metropolitan)	0	1	0	0	1652
Brunswick (Northern Metropolitan)	0	1	0	1	53
Brunswick (Northern Metropolitan)	0	1	1	0	360
Brunswick (Northern Metropolitan)	0	1	1	1	33
Brunswick (Northern Metropolitan)	1	0	0	1	3124
Brunswick (Northern Metropolitan)	1	0	1	0	2339
Brunswick (Northern Metropolitan)	1	0	1	1	1210
Brunswick (Northern Metropolitan)	1	1	0	0	14872
Brunswick (Northern Metropolitan)	1	1	0	1	182
Brunswick (Northern Metropolitan)	1	1	1	0	2428
Brunswick (Northern Metropolitan)	1	1	1	1	300
Bulleen (Eastern Metropolitan)					647
Bulleen (Eastern Metropolitan)	0	0	0	1	2586
Bulleen (Eastern Metropolitan)	0	0	1	0	1013
Bulleen (Eastern Metropolitan)	0	0	1	1	529
Bulleen (Eastern Metropolitan)	0	1	0	0	1910
Bulleen (Eastern Metropolitan)	0	1	0	1	111
Bulleen (Eastern Metropolitan)	0	1	1	0	618
Bulleen (Eastern Metropolitan)	0	1	1	1	68
Bulleen (Eastern Metropolitan)	1	0	0	1	6752
Bulleen (Eastern Metropolitan)	1	0	1	0	3983
Bulleen (Eastern Metropolitan)	1	0	1	1	2494
