SED_NAME16	CoupleFamily	HasChild	HasChildUnder15	MortgageRepayment.min	families_in_occupied_private_dwellings_being_purchased
Williamstown (Western Metropolitan)	1	1	1	14400	116
Williamstown (Western Metropolitan)	1	1	1	16800	156
Williamstown (Western Metropolitan)	1	1	1	19200	156
Williamstown (Western Metropolitan)	1	1	1	21600	159
Williamstown (Western Metropolitan)	1	1	1	24000	361
Williamstown (Western Metropolitan)	1	1	1	26400	208
Williamstown (Western Metropolitan)	1	1	1	28800	267
Williamstown (Western Metropolitan)	1	1	1	31200	463
Williamstown (Western Metropolitan)	1	1	1	36000	1071
Williamstown (Western Metropolitan)	1	1	1	48000	521
Williamstown (Western Metropolitan)	1	1	1	60000	450
Yan Yean (Northern Victoria)		1	1	0	5
Yan Yean (Northern Victoria)		1	1	5400	5
Yan Yean (Northern Victoria)		1	1	9600	8
Yan Yean (Northern Victoria)		1	1	12000	5
Yan Yean (Northern Victoria)		1	1	14400	12
Yan Yean (Northern Victoria)		1	1	16800	10
Yan Yean (Northern Victoria)		1	1	19200	9
Yan Yean (Northern Victoria)		1	1	21600	6
Yan Yean (Northern Victoria)		1	1	24000	7
Yan Yean (Northern Victoria)		1	1	26400	10
Yan Yean (Northern Victoria)		1	1	28800	8
Yan Yean (Northern Victoria)		1	1	31200	5
Yan Yean (Northern Victoria)		1	1	36000	8
Yan Yean (Northern Victoria)		1	1	48000	4
Yan Yean (Northern Victoria)		1	1	60000	7
Yan Yean (Northern Victoria)	0	1	0	0	34
Yan Yean (Northern Victoria)	0	1	0	1800	15
Yan Yean (Northern Victoria)	0	1	0	3600	27
Yan Yean (Northern Victoria)	0	1	0	5400	22
Yan Yean (Northern Victoria)	0	1	0	7200	46
Yan Yean (Northern Victoria)	0	1	0	9600	60
Yan Yean (Northern Victoria)	0	1	0	12000	66
Yan Yean (Northern Victoria)	0	1	0	14400	89
Yan Yean (Northern Victoria)	0	1	0	16800	109
Yan Yean (Northern Victoria)	0	1	0	19200	105
Yan Yean (Northern Victoria)	0	1	0	21600	55
Yan Yean (Northern Victoria)	0	1	0	24000	88
Yan Yean (Northern Victoria)	0	1	0	26400	31
Yan Yean (Northern Victoria)	0	1	0	28800	12
Yan Yean (Northern Victoria)	0	1	0	31200	36
Yan Yean (Northern Victoria)	0	1	0	36000	38
Yan Yean (Northern Victoria)	0	1	0	48000	13
Yan Yean (Northern Victoria)	0	1	0	60000	7
Yan Yean (Northern Victoria)	0	1	1	0	14
Yan Yean (Northern Victoria)	0	1	1	1800	3
Yan Yean (Northern Victoria)	0	1	1	3600	13
Yan Yean (Northern Victoria)	0	1	1	5400	8
Yan Yean (Northern Victoria)	0	1	1	7200	30
Yan Yean (Northern Victoria)	0	1	1	9600	32
Yan Yean (Northern Victoria)	0	1	1	12000	57
Yan Yean (Northern Victoria)	0	1	1	14400	73
Yan Yean (Northern Victoria)	0	1	1	16800	101
Yan Yean (Northern Victoria)	0	1	1	19200	98
Yan Yean (Northern Victoria)	0	1	1	21600	65
Yan Yean (Northern Victoria)	0	1	1	24000	97
Yan Yean (Northern Victoria)	0	1	1	26400	42
Yan Yean (Northern Victoria)	0	1	1	28800	28
Yan Yean (Northern Victoria)	0	1	1	31200	45
Yan Yean (Northern Victoria)	0	1	1	36000	41
Yan Yean (Northern Victoria)	0	1	1	48000	15
Yan Yean (Northern Victoria)	0	1	1	60000	12
Yan Yean (Northern Victoria)	1	0	0	0	107
Yan Yean (Northern Victoria)	1	0	0	1800	17
Yan Yean (Northern Victoria)	1	0	0	3600	58
Yan Yean (Northern Victoria)	1	0	0	5400	40
Yan Yean (Northern Victoria)	1	0	0	7200	65
Yan Yean (Northern Victoria)	1	0	0	9600	97
Yan Yean (Northern Victoria)	1	0	0	12000	145
Yan Yean (Northern Victoria)	1	0	0	14400	188
Yan Yean (Northern Victoria)	1	0	0	16800	255
Yan Yean (Northern Victoria)	1	0	0	19200	325
Yan Yean (Northern Victoria)	1	0	0	21600	335
Yan Yean (Northern Victoria)	1	0	0	24000	500
Yan Yean (Northern Victoria)	1	0	0	26400	307
Yan Yean (Northern Victoria)	1	0	0	28800	187
Yan Yean (Northern Victoria)	1	0	0	31200	329
Yan Yean (Northern Victoria)	1	0	0	36000	340
Yan Yean (Northern Victoria)	1	0	0	48000	112
Yan Yean (Northern Victoria)	1	0	0	60000	81
Yan Yean (Northern Victoria)	1	1	0	0	75
Yan Yean (Northern Victoria)	1	1	0	1800	26
Yan Yean (Northern Victoria)	1	1	0	3600	59
Yan Yean (Northern Victoria)	1	1	0	5400	39
Yan Yean (Northern Victoria)	1	1	0	7200	72
Yan Yean (Northern Victoria)	1	1	0	9600	94
Yan Yean (Northern Victoria)	1	1	0	12000	125
Yan Yean (Northern Victoria)	1	1	0	14400	175
Yan Yean (Northern Victoria)	1	1	0	16800	179
Yan Yean (Northern Victoria)	1	1	0	19200	227
Yan Yean (Northern Victoria)	1	1	0	21600	133
Yan Yean (Northern Victoria)	1	1	0	24000	328
Yan Yean (Northern Victoria)	1	1	0	26400	131
Yan Yean (Northern Victoria)	1	1	0	28800	95
Yan Yean (Northern Victoria)	1	1	0	31200	172
Yan Yean (Northern Victoria)	1	1	0	36000	240
Yan Yean (Northern Victoria)	1	1	0	48000	101
Yan Yean (Northern Victoria)	1	1	0	60000	90
Yan Yean (Northern Victoria)	1	1	1	0	126
Yan Yean (Northern Victoria)	1	1	1	1800	27
Yan Yean (Northern Victoria)	1	1	1	3600	40
Yan Yean (Northern Victoria)	1	1	1	5400	44
Yan Yean (Northern Victoria)	1	1	1	7200	82
Yan Yean (Northern Victoria)	1	1	1	9600	146
Yan Yean (Northern Victoria)	1	1	1	12000	242
Yan Yean (Northern Victoria)	1	1	1	14400	421
Yan Yean (Northern Victoria)	1	1	1	16800	616
Yan Yean (Northern Victoria)	1	1	1	19200	931
Yan Yean (Northern Victoria)	1	1	1	21600	902
Yan Yean (Northern Victoria)	1	1	1	24000	1318
Yan Yean (Northern Victoria)	1	1	1	26400	699
Yan Yean (Northern Victoria)	1	1	1	28800	546
Yan Yean (Northern Victoria)	1	1	1	31200	795
Yan Yean (Northern Victoria)	1	1	1	36000	868
Yan Yean (Northern Victoria)	1	1	1	48000	262
Yan Yean (Northern Victoria)	1	1	1	60000	222
Yuroke (Northern Metropolitan)		1	1	0	5
Yuroke (Northern Metropolitan)		1	1	5400	4
Yuroke (Northern Metropolitan)		1	1	7200	9
Yuroke (Northern Metropolitan)		1	1	9600	4
Yuroke (Northern Metropolitan)		1	1	12000	9
Yuroke (Northern Metropolitan)		1	1	14400	16
Yuroke (Northern Metropolitan)		1	1	16800	12
Yuroke (Northern Metropolitan)		1	1	19200	21
Yuroke (Northern Metropolitan)		1	1	21600	25
Yuroke (Northern Metropolitan)		1	1	24000	19
Yuroke (Northern Metropolitan)		1	1	26400	12
Yuroke (Northern Metropolitan)		1	1	28800	6
Yuroke (Northern Metropolitan)		1	1	31200	5
Yuroke (Northern Metropolitan)		1	1	36000	12
Yuroke (Northern Metropolitan)	0	1	0	0	44
Yuroke (Northern Metropolitan)	0	1	0	1800	16
Yuroke (Northern Metropolitan)	0	1	0	3600	17
Yuroke (Northern Metropolitan)	0	1	0	5400	18
Yuroke (Northern Metropolitan)	0	1	0	7200	47
Yuroke (Northern Metropolitan)	0	1	0	9600	58
Yuroke (Northern Metropolitan)	0	1	0	12000	74
Yuroke (Northern Metropolitan)	0	1	0	14400	115
Yuroke (Northern Metropolitan)	0	1	0	16800	115
Yuroke (Northern Metropolitan)	0	1	0	19200	115
Yuroke (Northern Metropolitan)	0	1	0	21600	108
Yuroke (Northern Metropolitan)	0	1	0	24000	118
Yuroke (Northern Metropolitan)	0	1	0	26400	51
Yuroke (Northern Metropolitan)	0	1	0	28800	43
Yuroke (Northern Metropolitan)	0	1	0	31200	41
Yuroke (Northern Metropolitan)	0	1	0	36000	52
Yuroke (Northern Metropolitan)	0	1	0	48000	17
Yuroke (Northern Metropolitan)	0	1	0	60000	13
Yuroke (Northern Metropolitan)	0	1	1	0	23
Yuroke (Northern Metropolitan)	0	1	1	1800	4
Yuroke (Northern Metropolitan)	0	1	1	3600	9
Yuroke (Northern Metropolitan)	0	1	1	5400	8
Yuroke (Northern Metropolitan)	0	1	1	7200	24
Yuroke (Northern Metropolitan)	0	1	1	9600	46
Yuroke (Northern Metropolitan)	0	1	1	12000	52
Yuroke (Northern Metropolitan)	0	1	1	14400	91
Yuroke (Northern Metropolitan)	0	1	1	16800	101
Yuroke (Northern Metropolitan)	0	1	1	19200	117
Yuroke (Northern Metropolitan)	0	1	1	21600	96
Yuroke (Northern Metropolitan)	0	1	1	24000	122
Yuroke (Northern Metropolitan)	0	1	1	26400	41
Yuroke (Northern Metropolitan)	0	1	1	28800	36
Yuroke (Northern Metropolitan)	0	1	1	31200	42
Yuroke (Northern Metropolitan)	0	1	1	36000	44
Yuroke (Northern Metropolitan)	0	1	1	48000	18
Yuroke (Northern Metropolitan)	0	1	1	60000	16
Yuroke (Northern Metropolitan)	1	0	0	0	123
Yuroke (Northern Metropolitan)	1	0	0	1800	23
Yuroke (Northern Metropolitan)	1	0	0	3600	57
Yuroke (Northern Metropolitan)	1	0	0	5400	35
Yuroke (Northern Metropolitan)	1	0	0	7200	57
Yuroke (Northern Metropolitan)	1	0	0	9600	99
Yuroke (Northern Metropolitan)	1	0	0	12000	135
Yuroke (Northern Metropolitan)	1	0	0	14400	221
Yuroke (Northern Metropolitan)	1	0	0	16800	263
Yuroke (Northern Metropolitan)	1	0	0	19200	398
Yuroke (Northern Metropolitan)	1	0	0	21600	400
Yuroke (Northern Metropolitan)	1	0	0	24000	590
Yuroke (Northern Metropolitan)	1	0	0	26400	338
Yuroke (Northern Metropolitan)	1	0	0	28800	222
Yuroke (Northern Metropolitan)	1	0	0	31200	235
Yuroke (Northern Metropolitan)	1	0	0	36000	254
Yuroke (Northern Metropolitan)	1	0	0	48000	86
Yuroke (Northern Metropolitan)	1	0	0	60000	84
Yuroke (Northern Metropolitan)	1	1	0	0	127
Yuroke (Northern Metropolitan)	1	1	0	1800	33
Yuroke (Northern Metropolitan)	1	1	0	3600	60
Yuroke (Northern Metropolitan)	1	1	0	5400	48
Yuroke (Northern Metropolitan)	1	1	0	7200	94
Yuroke (Northern Metropolitan)	1	1	0	9600	121
Yuroke (Northern Metropolitan)	1	1	0	12000	189
Yuroke (Northern Metropolitan)	1	1	0	14400	219
Yuroke (Northern Metropolitan)	1	1	0	16800	239
Yuroke (Northern Metropolitan)	1	1	0	19200	271
Yuroke (Northern Metropolitan)	1	1	0	21600	245
Yuroke (Northern Metropolitan)	1	1	0	24000	402
Yuroke (Northern Metropolitan)	1	1	0	26400	158
Yuroke (Northern Metropolitan)	1	1	0	28800	138
Yuroke (Northern Metropolitan)	1	1	0	31200	172
Yuroke (Northern Metropolitan)	1	1	0	36000	253
Yuroke (Northern Metropolitan)	1	1	0	48000	87
Yuroke (Northern Metropolitan)	1	1	0	60000	70
Yuroke (Northern Metropolitan)	1	1	1	0	171
Yuroke (Northern Metropolitan)	1	1	1	1800	26
Yuroke (Northern Metropolitan)	1	1	1	3600	33
Yuroke (Northern Metropolitan)	1	1	1	5400	47
Yuroke (Northern Metropolitan)	1	1	1	7200	98
Yuroke (Northern Metropolitan)	1	1	1	9600	148
Yuroke (Northern Metropolitan)	1	1	1	12000	286
Yuroke (Northern Metropolitan)	1	1	1	14400	527
Yuroke (Northern Metropolitan)	1	1	1	16800	812
Yuroke (Northern Metropolitan)	1	1	1	19200	1231
Yuroke (Northern Metropolitan)	1	1	1	21600	1279
Yuroke (Northern Metropolitan)	1	1	1	24000	1814
Yuroke (Northern Metropolitan)	1	1	1	26400	914
Yuroke (Northern Metropolitan)	1	1	1	28800	722
Yuroke (Northern Metropolitan)	1	1	1	31200	701
Yuroke (Northern Metropolitan)	1	1	1	36000	791
Yuroke (Northern Metropolitan)	1	1	1	48000	248
Yuroke (Northern Metropolitan)	1	1	1	60000	250
Algester		1	1	0	3
Algester		1	1	1800	4
Algester		1	1	7200	3
Algester		1	1	12000	6
Algester		1	1	14400	5
Algester		1	1	16800	6
Algester		1	1	21600	9
Algester		1	1	24000	3
Algester		1	1	26400	5
Algester		1	1	31200	3
Algester		1	1	36000	3
Algester	0	1	0	0	16
Algester	0	1	0	3600	17
Algester	0	1	0	5400	12
Algester	0	1	0	7200	15
Algester	0	1	0	9600	27
Algester	0	1	0	12000	40
Algester	0	1	0	14400	49
Algester	0	1	0	16800	42
Algester	0	1	0	19200	50
Algester	0	1	0	21600	32
Algester	0	1	0	24000	42
Algester	0	1	0	26400	11
Algester	0	1	0	28800	10
Algester	0	1	0	31200	17
Algester	0	1	0	36000	23
Algester	0	1	0	48000	3
Algester	0	1	0	60000	4
Algester	0	1	1	0	11
Algester	0	1	1	3600	4
Algester	0	1	1	5400	4
Algester	0	1	1	7200	19
Algester	0	1	1	9600	26
Algester	0	1	1	12000	38
Algester	0	1	1	14400	54
Algester	0	1	1	16800	45
Algester	0	1	1	19200	52
Algester	0	1	1	21600	50
Algester	0	1	1	24000	43
Algester	0	1	1	26400	16
Algester	0	1	1	28800	9
Algester	0	1	1	31200	19
Algester	0	1	1	36000	18
Algester	0	1	1	48000	6
Algester	0	1	1	60000	4
Algester	1	0	0	0	96
Algester	1	0	0	1800	24
Algester	1	0	0	3600	32
Algester	1	0	0	5400	27
Algester	1	0	0	7200	39
Algester	1	0	0	9600	70
Algester	1	0	0	12000	108
Algester	1	0	0	14400	183
Algester	1	0	0	16800	230
Algester	1	0	0	19200	259
Algester	1	0	0	21600	193
Algester	1	0	0	24000	252
Algester	1	0	0	26400	116
Algester	1	0	0	28800	79
Algester	1	0	0	31200	147
Algester	1	0	0	36000	132
Algester	1	0	0	48000	40
Algester	1	0	0	60000	39
Algester	1	1	0	0	55
Algester	1	1	0	1800	19
Algester	1	1	0	3600	23
Algester	1	1	0	5400	26
Algester	1	1	0	7200	27
Algester	1	1	0	9600	65
Algester	1	1	0	12000	65
Algester	1	1	0	14400	94
Algester	1	1	0	16800	87
Algester	1	1	0	19200	109
Algester	1	1	0	21600	104
Algester	1	1	0	24000	155
Algester	1	1	0	26400	54
Algester	1	1	0	28800	55
Algester	1	1	0	31200	78
Algester	1	1	0	36000	96
Algester	1	1	0	48000	39
Algester	1	1	0	60000	25
Algester	1	1	1	0	79
Algester	1	1	1	1800	6
Algester	1	1	1	3600	16
Algester	1	1	1	5400	21
Algester	1	1	1	7200	48
Algester	1	1	1	9600	87
Algester	1	1	1	12000	142
Algester	1	1	1	14400	252
Algester	1	1	1	16800	403
Algester	1	1	1	19200	433
Algester	1	1	1	21600	373
Algester	1	1	1	24000	561
Algester	1	1	1	26400	270
Algester	1	1	1	28800	217
Algester	1	1	1	31200	330
Algester	1	1	1	36000	271
Algester	1	1	1	48000	93
Algester	1	1	1	60000	60
Aspley		1	1	0	4
Aspley		1	1	7200	3
Aspley		1	1	12000	4
Aspley		1	1	14400	7
Aspley		1	1	16800	3
Aspley		1	1	19200	11
Aspley		1	1	21600	5
Aspley		1	1	24000	9
Aspley		1	1	26400	5
Aspley		1	1	31200	4
Aspley		1	1	36000	3
Aspley	0	1	0	0	13
Aspley	0	1	0	3600	10
Aspley	0	1	0	5400	7
Aspley	0	1	0	7200	11
Aspley	0	1	0	9600	16
Aspley	0	1	0	12000	21
Aspley	0	1	0	14400	33
Aspley	0	1	0	16800	30
Aspley	0	1	0	19200	27
Aspley	0	1	0	21600	14
Aspley	0	1	0	24000	35
Aspley	0	1	0	26400	10
Aspley	0	1	0	28800	15
Aspley	0	1	0	31200	20
Aspley	0	1	0	36000	27
Aspley	0	1	1	0	13
Aspley	0	1	1	1800	3
Aspley	0	1	1	3600	7
Aspley	0	1	1	7200	12
Aspley	0	1	1	9600	13
Aspley	0	1	1	12000	12
Aspley	0	1	1	14400	24
Aspley	0	1	1	16800	30
Aspley	0	1	1	19200	34
Aspley	0	1	1	21600	24
Aspley	0	1	1	24000	30
Aspley	0	1	1	26400	13
Aspley	0	1	1	28800	13
Aspley	0	1	1	31200	18
Aspley	0	1	1	36000	20
Aspley	0	1	1	48000	10
Aspley	0	1	1	60000	8
Aspley	1	0	0	0	81
Aspley	1	0	0	1800	18
Aspley	1	0	0	3600	27
Aspley	1	0	0	5400	22
Aspley	1	0	0	7200	39
Aspley	1	0	0	9600	55
Aspley	1	0	0	12000	59
Aspley	1	0	0	14400	97
Aspley	1	0	0	16800	95
Aspley	1	0	0	19200	137
Aspley	1	0	0	21600	143
Aspley	1	0	0	24000	220
Aspley	1	0	0	26400	116
Aspley	1	0	0	28800	83
Aspley	1	0	0	31200	178
Aspley	1	0	0	36000	165
Aspley	1	0	0	48000	49
Aspley	1	0	0	60000	33
Aspley	1	1	0	0	50
Aspley	1	1	0	1800	16
Aspley	1	1	0	3600	22
Aspley	1	1	0	5400	15
Aspley	1	1	0	7200	37
Aspley	1	1	0	9600	52
Aspley	1	1	0	12000	60
Aspley	1	1	0	14400	70
Aspley	1	1	0	16800	61
Aspley	1	1	0	19200	75
Aspley	1	1	0	21600	59
Aspley	1	1	0	24000	124
Aspley	1	1	0	26400	48
Aspley	1	1	0	28800	34
Aspley	1	1	0	31200	80
Aspley	1	1	0	36000	140
Aspley	1	1	0	48000	70
Aspley	1	1	0	60000	33
Aspley	1	1	1	0	78
Aspley	1	1	1	1800	17
Aspley	1	1	1	3600	24
Aspley	1	1	1	5400	19
Aspley	1	1	1	7200	29
Aspley	1	1	1	9600	52
Aspley	1	1	1	12000	85
Aspley	1	1	1	14400	104
Aspley	1	1	1	16800	165
Aspley	1	1	1	19200	245
Aspley	1	1	1	21600	245
Aspley	1	1	1	24000	446
Aspley	1	1	1	26400	240
Aspley	1	1	1	28800	231
Aspley	1	1	1	31200	390
Aspley	1	1	1	36000	523
Aspley	1	1	1	48000	142
Aspley	1	1	1	60000	101
Bancroft		1	1	3600	3
Bancroft		1	1	9600	6
Bancroft		1	1	12000	4
Bancroft		1	1	14400	3
Bancroft		1	1	16800	9
Bancroft		1	1	19200	4
Bancroft		1	1	21600	10
Bancroft		1	1	24000	8
Bancroft		1	1	26400	4
Bancroft		1	1	36000	4
Bancroft	0	1	0	0	15
Bancroft	0	1	0	3600	15
Bancroft	0	1	0	5400	6
Bancroft	0	1	0	7200	13
Bancroft	0	1	0	9600	33
Bancroft	0	1	0	12000	33
Bancroft	0	1	0	14400	41
Bancroft	0	1	0	16800	55
Bancroft	0	1	0	19200	46
Bancroft	0	1	0	21600	25
Bancroft	0	1	0	24000	30
Bancroft	0	1	0	26400	9
Bancroft	0	1	0	28800	4
Bancroft	0	1	0	31200	17
Bancroft	0	1	0	36000	21
Bancroft	0	1	0	48000	6
Bancroft	0	1	1	0	10
Bancroft	0	1	1	1800	6
Bancroft	0	1	1	5400	4
Bancroft	0	1	1	7200	20
Bancroft	0	1	1	9600	17
Bancroft	0	1	1	12000	34
Bancroft	0	1	1	14400	51
Bancroft	0	1	1	16800	47
Bancroft	0	1	1	19200	63
Bancroft	0	1	1	21600	34
Bancroft	0	1	1	24000	57
Bancroft	0	1	1	26400	10
Bancroft	0	1	1	28800	15
Bancroft	0	1	1	31200	20
Bancroft	0	1	1	36000	25
Bancroft	0	1	1	48000	4
Bancroft	1	0	0	0	74
Bancroft	1	0	0	1800	17
Bancroft	1	0	0	3600	36
Bancroft	1	0	0	5400	31
Bancroft	1	0	0	7200	53
Bancroft	1	0	0	9600	76
Bancroft	1	0	0	12000	117
Bancroft	1	0	0	14400	149
Bancroft	1	0	0	16800	174
Bancroft	1	0	0	19200	221
Bancroft	1	0	0	21600	189
Bancroft	1	0	0	24000	221
Bancroft	1	0	0	26400	88
Bancroft	1	0	0	28800	72
Bancroft	1	0	0	31200	114
Bancroft	1	0	0	36000	130
Bancroft	1	0	0	48000	33
Bancroft	1	0	0	60000	18
Bancroft	1	1	0	0	29
Bancroft	1	1	0	1800	9
Bancroft	1	1	0	3600	18
Bancroft	1	1	0	5400	7
Bancroft	1	1	0	7200	23
Bancroft	1	1	0	9600	33
Bancroft	1	1	0	12000	53
Bancroft	1	1	0	14400	87
Bancroft	1	1	0	16800	94
Bancroft	1	1	0	19200	113
Bancroft	1	1	0	21600	68
Bancroft	1	1	0	24000	144
Bancroft	1	1	0	26400	68
Bancroft	1	1	0	28800	42
Bancroft	1	1	0	31200	107
Bancroft	1	1	0	36000	95
Bancroft	1	1	0	48000	31
Bancroft	1	1	0	60000	18
Bancroft	1	1	1	0	35
Bancroft	1	1	1	1800	6
Bancroft	1	1	1	3600	21
Bancroft	1	1	1	5400	8
Bancroft	1	1	1	7200	26
Bancroft	1	1	1	9600	59
Bancroft	1	1	1	12000	91
Bancroft	1	1	1	14400	171
Bancroft	1	1	1	16800	285
Bancroft	1	1	1	19200	396
Bancroft	1	1	1	21600	371
Bancroft	1	1	1	24000	440
Bancroft	1	1	1	26400	222
Bancroft	1	1	1	28800	142
Bancroft	1	1	1	31200	255
Bancroft	1	1	1	36000	234
Bancroft	1	1	1	48000	60
Bancroft	1	1	1	60000	35
Barron River		1	1	14400	6
Barron River		1	1	16800	6
Barron River		1	1	21600	4
Barron River		1	1	24000	5
Barron River		1	1	26400	5
Barron River		1	1	36000	4
Barron River	0	1	0	0	11
Barron River	0	1	0	1800	3
Barron River	0	1	0	3600	7
Barron River	0	1	0	5400	11
Barron River	0	1	0	7200	23
Barron River	0	1	0	9600	38
Barron River	0	1	0	12000	30
Barron River	0	1	0	14400	41
Barron River	0	1	0	16800	40
Barron River	0	1	0	19200	30
Barron River	0	1	0	21600	30
Barron River	0	1	0	24000	25
Barron River	0	1	0	26400	10
Barron River	0	1	0	28800	3
Barron River	0	1	0	31200	19
Barron River	0	1	0	36000	14
Barron River	0	1	0	48000	5
Barron River	0	1	0	60000	3
Barron River	0	1	1	0	12
Barron River	0	1	1	1800	4
Barron River	0	1	1	3600	8
Barron River	0	1	1	5400	8
Barron River	0	1	1	7200	14
Barron River	0	1	1	9600	30
Barron River	0	1	1	12000	54
Barron River	0	1	1	14400	57
Barron River	0	1	1	16800	59
Barron River	0	1	1	19200	69
Barron River	0	1	1	21600	40
Barron River	0	1	1	24000	52
Barron River	0	1	1	26400	21
Barron River	0	1	1	28800	6
Barron River	0	1	1	31200	11
Barron River	0	1	1	36000	12
Barron River	0	1	1	48000	11
Barron River	0	1	1	60000	7
Barron River	1	0	0	0	65
Barron River	1	0	0	1800	27
Barron River	1	0	0	3600	39
Barron River	1	0	0	5400	34
Barron River	1	0	0	7200	96
Barron River	1	0	0	9600	124
Barron River	1	0	0	12000	151
Barron River	1	0	0	14400	214
Barron River	1	0	0	16800	232
Barron River	1	0	0	19200	248
Barron River	1	0	0	21600	179
Barron River	1	0	0	24000	253
Barron River	1	0	0	26400	98
Barron River	1	0	0	28800	74
Barron River	1	0	0	31200	132
Barron River	1	0	0	36000	157
Barron River	1	0	0	48000	62
Barron River	1	0	0	60000	41
Barron River	1	1	0	0	33
Barron River	1	1	0	1800	4
Barron River	1	1	0	3600	15
Barron River	1	1	0	5400	14
Barron River	1	1	0	7200	27
Barron River	1	1	0	9600	31
Barron River	1	1	0	12000	52
Barron River	1	1	0	14400	63
Barron River	1	1	0	16800	63
Barron River	1	1	0	19200	80
Barron River	1	1	0	21600	61
Barron River	1	1	0	24000	104
Barron River	1	1	0	26400	49
Barron River	1	1	0	28800	27
Barron River	1	1	0	31200	74
Barron River	1	1	0	36000	62
Barron River	1	1	0	48000	32
Barron River	1	1	0	60000	10
Barron River	1	1	1	0	52
Barron River	1	1	1	1800	5
Barron River	1	1	1	3600	22
Barron River	1	1	1	5400	26
Barron River	1	1	1	7200	50
Barron River	1	1	1	9600	74
Barron River	1	1	1	12000	114
Barron River	1	1	1	14400	219
Barron River	1	1	1	16800	281
Barron River	1	1	1	19200	400
Barron River	1	1	1	21600	314
Barron River	1	1	1	24000	437
Barron River	1	1	1	26400	158
Barron River	1	1	1	28800	93
Barron River	1	1	1	31200	212
Barron River	1	1	1	36000	238
Barron River	1	1	1	48000	68
Barron River	1	1	1	60000	60
Bonney		1	1	0	4
Bonney		1	1	9600	3
Bonney		1	1	12000	3
Bonney		1	1	14400	9
Bonney		1	1	16800	9
Bonney		1	1	19200	5
Bonney		1	1	24000	8
Bonney		1	1	31200	7
Bonney		1	1	36000	3
Bonney		1	1	48000	4
Bonney	0	1	0	0	14
Bonney	0	1	0	1800	3
Bonney	0	1	0	3600	12
Bonney	0	1	0	5400	9
Bonney	0	1	0	7200	13
Bonney	0	1	0	9600	23
Bonney	0	1	0	12000	25
Bonney	0	1	0	14400	32
Bonney	0	1	0	16800	37
Bonney	0	1	0	19200	34
Bonney	0	1	0	21600	23
Bonney	0	1	0	24000	28
Bonney	0	1	0	26400	8
Bonney	0	1	0	28800	13
Bonney	0	1	0	31200	18
Bonney	0	1	0	36000	15
Bonney	0	1	0	48000	9
Bonney	0	1	1	0	11
Bonney	0	1	1	3600	9
Bonney	0	1	1	5400	3
Bonney	0	1	1	7200	10
Bonney	0	1	1	9600	21
Bonney	0	1	1	12000	11
Bonney	0	1	1	14400	43
Bonney	0	1	1	16800	37
Bonney	0	1	1	19200	42
Bonney	0	1	1	21600	22
Bonney	0	1	1	24000	30
Bonney	0	1	1	26400	7
Bonney	0	1	1	28800	9
Bonney	0	1	1	31200	17
Bonney	0	1	1	36000	18
Bonney	0	1	1	48000	3
Bonney	1	0	0	0	65
Bonney	1	0	0	1800	30
Bonney	1	0	0	3600	40
Bonney	1	0	0	5400	23
Bonney	1	0	0	7200	46
Bonney	1	0	0	9600	85
Bonney	1	0	0	12000	108
Bonney	1	0	0	14400	171
Bonney	1	0	0	16800	148
Bonney	1	0	0	19200	156
Bonney	1	0	0	21600	123
Bonney	1	0	0	24000	176
Bonney	1	0	0	26400	83
Bonney	1	0	0	28800	47
Bonney	1	0	0	31200	110
Bonney	1	0	0	36000	128
Bonney	1	0	0	48000	38
Bonney	1	0	0	60000	24
Bonney	1	1	0	0	24
Bonney	1	1	0	1800	8
Bonney	1	1	0	3600	16
Bonney	1	1	0	5400	12
Bonney	1	1	0	7200	20
Bonney	1	1	0	9600	29
Bonney	1	1	0	12000	37
Bonney	1	1	0	14400	50
Bonney	1	1	0	16800	49
Bonney	1	1	0	19200	73
Bonney	1	1	0	21600	51
Bonney	1	1	0	24000	78
Bonney	1	1	0	26400	31
Bonney	1	1	0	28800	26
Bonney	1	1	0	31200	74
Bonney	1	1	0	36000	87
Bonney	1	1	0	48000	23
Bonney	1	1	0	60000	14
Bonney	1	1	1	0	35
Bonney	1	1	1	1800	8
Bonney	1	1	1	3600	14
Bonney	1	1	1	5400	14
Bonney	1	1	1	7200	18
Bonney	1	1	1	9600	40
Bonney	1	1	1	12000	74
Bonney	1	1	1	14400	117
Bonney	1	1	1	16800	131
Bonney	1	1	1	19200	148
Bonney	1	1	1	21600	134
Bonney	1	1	1	24000	230
Bonney	1	1	1	26400	115
Bonney	1	1	1	28800	88
Bonney	1	1	1	31200	170
Bonney	1	1	1	36000	191
Bonney	1	1	1	48000	55
Bonney	1	1	1	60000	19
Broadwater		1	1	0	4
Broadwater		1	1	3600	3
Broadwater		1	1	7200	3
Broadwater		1	1	12000	5
Broadwater		1	1	16800	5
Broadwater		1	1	21600	6
Broadwater		1	1	31200	4
Broadwater	0	1	0	0	14
Broadwater	0	1	0	1800	4
Broadwater	0	1	0	3600	4
Broadwater	0	1	0	5400	9
Broadwater	0	1	0	7200	8
Broadwater	0	1	0	9600	15
Broadwater	0	1	0	12000	22
Broadwater	0	1	0	14400	32
Broadwater	0	1	0	16800	28
Broadwater	0	1	0	19200	16
Broadwater	0	1	0	21600	22
Broadwater	0	1	0	24000	25
Broadwater	0	1	0	26400	11
