SED_NAME21	FamilyHousehold	UsualResidents.min	occupied_private_dwellings
Casuarina	1	6	141
Daly	0	1	680
Daly	0	2	78
Daly	0	3	13
Daly	1	2	791
Daly	1	3	271
Daly	1	4	269
Daly	1	5	191
Daly	1	6	330
Drysdale	0	1	828
Drysdale	0	2	106
Drysdale	0	3	18
Drysdale	0	4	3
Drysdale	1	2	763
Drysdale	1	3	508
Drysdale	1	4	405
Drysdale	1	5	191
Drysdale	1	6	120
Fannie Bay	0	1	937
Fannie Bay	0	2	160
Fannie Bay	0	3	45
Fannie Bay	0	4	23
Fannie Bay	0	5	9
Fannie Bay	0	6	4
Fannie Bay	1	2	937
Fannie Bay	1	3	458
Fannie Bay	1	4	372
Fannie Bay	1	5	138
Fannie Bay	1	6	67
Fong Lim	0	1	800
Fong Lim	0	2	204
Fong Lim	0	3	62
Fong Lim	0	4	22
Fong Lim	0	5	4
Fong Lim	1	2	907
Fong Lim	1	3	511
Fong Lim	1	4	349
Fong Lim	1	5	123
Fong Lim	1	6	69
Goyder	0	1	580
Goyder	0	2	73
Goyder	0	3	29
Goyder	0	4	11
Goyder	1	2	881
Goyder	1	3	504
Goyder	1	4	499
Goyder	1	5	248
Goyder	1	6	176
Gwoja	0	1	568
Gwoja	0	2	36
Gwoja	0	3	3
Gwoja	1	2	294
Gwoja	1	3	142
Gwoja	1	4	153
Gwoja	1	5	138
Gwoja	1	6	455
Johnston	0	1	763
Johnston	0	2	128
Johnston	0	3	54
Johnston	0	4	21
Johnston	1	2	850
Johnston	1	3	526
Johnston	1	4	453
Johnston	1	5	195
Johnston	1	6	116
Karama	0	1	619
Karama	0	2	85
Karama	0	3	26
Karama	0	4	5
Karama	0	5	4
Karama	0	6	3
Karama	1	2	682
Karama	1	3	499
Karama	1	4	411
Karama	1	5	220
Karama	1	6	171
Katherine	0	1	654
Katherine	0	2	103
Katherine	0	3	35
Katherine	0	4	10
Katherine	0	5	4
Katherine	0	6	6
Katherine	1	2	732
Katherine	1	3	377
Katherine	1	4	342
Katherine	1	5	205
Katherine	1	6	164
Mulka	0	1	293
Mulka	0	2	31
Mulka	0	3	8
Mulka	1	2	306
Mulka	1	3	212
Mulka	1	4	279
Mulka	1	5	162
Mulka	1	6	487
Namatjira	0	1	837
Namatjira	0	2	59
Namatjira	0	3	26
Namatjira	0	4	4
Namatjira	1	2	747
Namatjira	1	3	414
Namatjira	1	4	389
Namatjira	1	5	237
Namatjira	1	6	266
Nelson	0	1	465
Nelson	0	2	61
Nelson	0	3	14
Nelson	0	4	3
Nelson	1	2	818
Nelson	1	3	399
Nelson	1	4	500
Nelson	1	5	234
Nelson	1	6	136
Nightcliff	0	1	1088
Nightcliff	0	2	179
Nightcliff	0	3	56
Nightcliff	0	4	23
Nightcliff	0	5	12
Nightcliff	1	2	930
Nightcliff	1	3	544
Nightcliff	1	4	409
Nightcliff	1	5	140
Nightcliff	1	6	85
Port Darwin	0	1	1552
Port Darwin	0	2	274
Port Darwin	0	3	130
Port Darwin	0	4	27
Port Darwin	0	5	19
Port Darwin	0	6	4
Port Darwin	1	2	1356
Port Darwin	1	3	505
Port Darwin	1	4	397
Port Darwin	1	5	105
Port Darwin	1	6	41
Sanderson	0	1	496
Sanderson	0	2	96
Sanderson	0	3	22
Sanderson	0	4	3
Sanderson	1	2	776
Sanderson	1	3	530
Sanderson	1	4	455
Sanderson	1	5	200
Sanderson	1	6	114
Spillett	0	1	564
Spillett	0	2	97
Spillett	0	3	37
Spillett	0	4	10
Spillett	1	2	987
Spillett	1	3	730
Spillett	1	4	764
Spillett	1	5	332
Spillett	1	6	166
Wanguri	0	1	494
Wanguri	0	2	78
Wanguri	0	3	25
Wanguri	0	4	13
Wanguri	0	5	3
Wanguri	0	6	4
Wanguri	1	2	832
Wanguri	1	3	606
Wanguri	1	4	617
Wanguri	1	5	269
Wanguri	1	6	158
Migratory - Offshore - Shipping (NT)	0	1	4
Brindabella	0	1	6912
Brindabella	0	2	495
Brindabella	0	3	120
Brindabella	0	4	30
Brindabella	0	5	8
Brindabella	0	6	5
Brindabella	1	2	9482
Brindabella	1	3	5184
Brindabella	1	4	5264
Brindabella	1	5	2030
Brindabella	1	6	925
Ginninderra	0	1	9054
Ginninderra	0	2	1064
Ginninderra	0	3	484
Ginninderra	0	4	154
Ginninderra	0	5	40
Ginninderra	0	6	32
Ginninderra	1	2	10916
Ginninderra	1	3	5495
Ginninderra	1	4	5493
Ginninderra	1	5	2002
Ginninderra	1	6	907
Kurrajong	0	1	12241
Kurrajong	0	2	1772
Kurrajong	0	3	837
Kurrajong	0	4	291
Kurrajong	0	5	93
Kurrajong	0	6	28
Kurrajong	1	2	10709
Kurrajong	1	3	3923
Kurrajong	1	4	3572
Kurrajong	1	5	1163
Kurrajong	1	6	365
Murrumbidgee	0	1	8939
Murrumbidgee	0	2	694
Murrumbidgee	0	3	250
Murrumbidgee	0	4	90
Murrumbidgee	0	5	26
Murrumbidgee	0	6	8
Murrumbidgee	1	2	10379
Murrumbidgee	1	3	5054
Murrumbidgee	1	4	5560
Murrumbidgee	1	5	2002
Murrumbidgee	1	6	740
Yerrabi	0	1	6183
Yerrabi	0	2	723
Yerrabi	0	3	312
Yerrabi	0	4	178
Yerrabi	0	5	64
Yerrabi	0	6	44
Yerrabi	1	2	8809
Yerrabi	1	3	6193
Yerrabi	1	4	7074
Yerrabi	1	5	2750
Yerrabi	1	6	1223
Unclassified (OT)	0	1	492
Unclassified (OT)	0	2	26
Unclassified (OT)	1	2	507
Unclassified (OT)	1	3	187
Unclassified (OT)	1	4	168
Unclassified (OT)	1	5	97
Unclassified (OT)	1	6	62
