SED_NAME16	AgeStudent	Sex	students
Logan	5-14	M	4593
Logan	15-19	F	1443
Logan	15-19	M	1416
Logan	20-24	F	599
Logan	20-24	M	410
Logan	25+	F	1423
Logan	25+	M	626
Lytton	0-4	F	497
Lytton	0-4	M	498
Lytton	5-14	F	3282
Lytton	5-14	M	3457
Lytton	15-19	F	1232
Lytton	15-19	M	1287
Lytton	20-24	F	518
Lytton	20-24	M	459
Lytton	25+	F	1246
Lytton	25+	M	661
Macalister	0-4	F	527
Macalister	0-4	M	597
Macalister	5-14	F	3796
Macalister	5-14	M	3912
Macalister	15-19	F	1222
Macalister	15-19	M	1277
Macalister	20-24	F	543
Macalister	20-24	M	391
Macalister	25+	F	1353
Macalister	25+	M	642
Mackay	0-4	F	376
Mackay	0-4	M	416
Mackay	5-14	F	3238
Mackay	5-14	M	3359
Mackay	15-19	F	1084
Mackay	15-19	M	1013
Mackay	20-24	F	375
Mackay	20-24	M	306
Mackay	25+	F	1140
Mackay	25+	M	546
Maiwar	0-4	F	416
Maiwar	0-4	M	415
Maiwar	5-14	F	3197
Maiwar	5-14	M	3260
Maiwar	15-19	F	2561
Maiwar	15-19	M	2330
Maiwar	20-24	F	2995
Maiwar	20-24	M	2869
Maiwar	25+	F	2673
Maiwar	25+	M	2330
Mansfield	0-4	F	477
Mansfield	0-4	M	540
Mansfield	5-14	F	3892
Mansfield	5-14	M	3970
Mansfield	15-19	F	1800
Mansfield	15-19	M	1711
Mansfield	20-24	F	1014
Mansfield	20-24	M	993
Mansfield	25+	F	1701
Mansfield	25+	M	1089
Maroochydore	0-4	F	273
Maroochydore	0-4	M	296
Maroochydore	5-14	F	1964
Maroochydore	5-14	M	2193
Maroochydore	15-19	F	833
Maroochydore	15-19	M	819
Maroochydore	20-24	F	610
Maroochydore	20-24	M	353
Maroochydore	25+	F	1378
Maroochydore	25+	M	762
Maryborough	0-4	F	309
Maryborough	0-4	M	279
Maryborough	5-14	F	2707
Maryborough	5-14	M	2893
Maryborough	15-19	F	874
Maryborough	15-19	M	901
Maryborough	20-24	F	213
Maryborough	20-24	M	117
Maryborough	25+	F	888
Maryborough	25+	M	363
McConnel	0-4	F	257
McConnel	0-4	M	245
McConnel	5-14	F	1380
McConnel	5-14	M	1335
McConnel	15-19	F	1171
McConnel	15-19	M	1005
McConnel	20-24	F	2529
McConnel	20-24	M	2030
McConnel	25+	F	3998
McConnel	25+	M	3329
Mermaid Beach	0-4	F	391
Mermaid Beach	0-4	M	431
Mermaid Beach	5-14	F	2769
Mermaid Beach	5-14	M	2795
Mermaid Beach	15-19	F	1273
Mermaid Beach	15-19	M	1162
Mermaid Beach	20-24	F	961
Mermaid Beach	20-24	M	724
Mermaid Beach	25+	F	1698
Mermaid Beach	25+	M	1091
Miller	0-4	F	447
Miller	0-4	M	458
Miller	5-14	F	2955
Miller	5-14	M	3187
Miller	15-19	F	1362
Miller	15-19	M	1304
Miller	20-24	F	1095
Miller	20-24	M	988
Miller	25+	F	1640
Miller	25+	M	1252
Mirani	0-4	F	341
Mirani	0-4	M	381
Mirani	5-14	F	3009
Mirani	5-14	M	3133
Mirani	15-19	F	971
Mirani	15-19	M	911
Mirani	20-24	F	280
Mirani	20-24	M	178
Mirani	25+	F	820
Mirani	25+	M	304
Moggill	0-4	F	420
Moggill	0-4	M	450
Moggill	5-14	F	3805
Moggill	5-14	M	4055
Moggill	15-19	F	1564
Moggill	15-19	M	1812
Moggill	20-24	F	668
Moggill	20-24	M	731
Moggill	25+	F	1326
Moggill	25+	M	730
Morayfield	0-4	F	497
Morayfield	0-4	M	519
Morayfield	5-14	F	3660
Morayfield	5-14	M	3958
Morayfield	15-19	F	1253
Morayfield	15-19	M	1153
Morayfield	20-24	F	526
Morayfield	20-24	M	319
Morayfield	25+	F	1375
Morayfield	25+	M	605
Mount Ommaney	0-4	F	475
Mount Ommaney	0-4	M	512
Mount Ommaney	5-14	F	3287
Mount Ommaney	5-14	M	3495
Mount Ommaney	15-19	F	1410
Mount Ommaney	15-19	M	1406
Mount Ommaney	20-24	F	717
Mount Ommaney	20-24	M	599
Mount Ommaney	25+	F	1379
Mount Ommaney	25+	M	893
Mudgeeraba	0-4	F	499
Mudgeeraba	0-4	M	588
Mudgeeraba	5-14	F	3927
Mudgeeraba	5-14	M	4013
Mudgeeraba	15-19	F	1576
Mudgeeraba	15-19	M	1566
Mudgeeraba	20-24	F	646
Mudgeeraba	20-24	M	532
Mudgeeraba	25+	F	1435
Mudgeeraba	25+	M	758
Mulgrave	0-4	F	481
Mulgrave	0-4	M	488
Mulgrave	5-14	F	3882
Mulgrave	5-14	M	4028
Mulgrave	15-19	F	1230
Mulgrave	15-19	M	1282
Mulgrave	20-24	F	426
Mulgrave	20-24	M	238
Mulgrave	25+	F	1345
Mulgrave	25+	M	553
Mundingburra	0-4	F	320
Mundingburra	0-4	M	370
Mundingburra	5-14	F	2801
Mundingburra	5-14	M	2962
Mundingburra	15-19	F	1553
Mundingburra	15-19	M	1311
Mundingburra	20-24	F	1145
Mundingburra	20-24	M	741
Mundingburra	25+	F	1299
Mundingburra	25+	M	824
Murrumba	0-4	F	740
Murrumba	0-4	M	767
Murrumba	5-14	F	4689
Murrumba	5-14	M	5213
Murrumba	15-19	F	1577
Murrumba	15-19	M	1423
Murrumba	20-24	F	705
Murrumba	20-24	M	460
Murrumba	25+	F	1986
Murrumba	25+	M	915
Nanango	0-4	F	246
Nanango	0-4	M	256
Nanango	5-14	F	2750
Nanango	5-14	M	2962
Nanango	15-19	F	901
Nanango	15-19	M	849
Nanango	20-24	F	211
Nanango	20-24	M	100
Nanango	25+	F	742
Nanango	25+	M	282
Nicklin	0-4	F	353
Nicklin	0-4	M	344
Nicklin	5-14	F	2830
Nicklin	5-14	M	3007
Nicklin	15-19	F	1021
Nicklin	15-19	M	957
Nicklin	20-24	F	359
Nicklin	20-24	M	255
Nicklin	25+	F	1125
Nicklin	25+	M	519
Ninderry	0-4	F	473
Ninderry	0-4	M	560
Ninderry	5-14	F	3691
Ninderry	5-14	M	3965
Ninderry	15-19	F	1232
Ninderry	15-19	M	1229
Ninderry	20-24	F	364
Ninderry	20-24	M	267
Ninderry	25+	F	1262
Ninderry	25+	M	601
Noosa	0-4	F	274
Noosa	0-4	M	259
Noosa	5-14	F	2491
Noosa	5-14	M	2606
Noosa	15-19	F	1000
Noosa	15-19	M	1001
Noosa	20-24	F	262
Noosa	20-24	M	191
Noosa	25+	F	919
Noosa	25+	M	439
Nudgee	0-4	F	488
Nudgee	0-4	M	488
Nudgee	5-14	F	2807
Nudgee	5-14	M	3028
Nudgee	15-19	F	1109
Nudgee	15-19	M	1203
Nudgee	20-24	F	864
Nudgee	20-24	M	686
Nudgee	25+	F	1829
Nudgee	25+	M	1195
Oodgeroo	0-4	F	272
Oodgeroo	0-4	M	266
Oodgeroo	5-14	F	2540
Oodgeroo	5-14	M	2717
Oodgeroo	15-19	F	1240
Oodgeroo	15-19	M	1241
Oodgeroo	20-24	F	450
Oodgeroo	20-24	M	400
Oodgeroo	25+	F	822
Oodgeroo	25+	M	419
Pine Rivers	0-4	F	469
Pine Rivers	0-4	M	526
Pine Rivers	5-14	F	3755
Pine Rivers	5-14	M	4085
Pine Rivers	15-19	F	1444
Pine Rivers	15-19	M	1443
Pine Rivers	20-24	F	579
Pine Rivers	20-24	M	479
Pine Rivers	25+	F	1324
Pine Rivers	25+	M	709
Pumicestone	0-4	F	324
Pumicestone	0-4	M	323
Pumicestone	5-14	F	2516
Pumicestone	5-14	M	2582
Pumicestone	15-19	F	857
Pumicestone	15-19	M	833
Pumicestone	20-24	F	258
Pumicestone	20-24	M	180
Pumicestone	25+	F	934
Pumicestone	25+	M	346
Redcliffe	0-4	F	291
Redcliffe	0-4	M	330
Redcliffe	5-14	F	2528
Redcliffe	5-14	M	2652
Redcliffe	15-19	F	986
Redcliffe	15-19	M	988
Redcliffe	20-24	F	334
Redcliffe	20-24	M	278
Redcliffe	25+	F	1101
Redcliffe	25+	M	506
Redlands	0-4	F	429
Redlands	0-4	M	432
Redlands	5-14	F	3032
Redlands	5-14	M	3182
Redlands	15-19	F	1223
Redlands	15-19	M	1179
Redlands	20-24	F	463
Redlands	20-24	M	344
Redlands	25+	F	1038
Redlands	25+	M	461
Rockhampton	0-4	F	421
Rockhampton	0-4	M	431
Rockhampton	5-14	F	3491
Rockhampton	5-14	M	3529
Rockhampton	15-19	F	1145
Rockhampton	15-19	M	1151
Rockhampton	20-24	F	470
Rockhampton	20-24	M	296
Rockhampton	25+	F	1100
Rockhampton	25+	M	559
Sandgate	0-4	F	496
Sandgate	0-4	M	513
Sandgate	5-14	F	3245
Sandgate	5-14	M	3580
Sandgate	15-19	F	1242
Sandgate	15-19	M	1261
Sandgate	20-24	F	551
Sandgate	20-24	M	450
Sandgate	25+	F	1446
Sandgate	25+	M	811
Scenic Rim	0-4	F	323
Scenic Rim	0-4	M	349
Scenic Rim	5-14	F	3291
Scenic Rim	5-14	M	3421
Scenic Rim	15-19	F	1217
Scenic Rim	15-19	M	1140
Scenic Rim	20-24	F	316
Scenic Rim	20-24	M	225
Scenic Rim	25+	F	910
Scenic Rim	25+	M	373
South Brisbane	0-4	F	256
South Brisbane	0-4	M	240
South Brisbane	5-14	F	2040
South Brisbane	5-14	M	2070
South Brisbane	15-19	F	1455
South Brisbane	15-19	M	1478
South Brisbane	20-24	F	2673
South Brisbane	20-24	M	2214
South Brisbane	25+	F	3611
South Brisbane	25+	M	2990
Southern Downs	0-4	F	264
Southern Downs	0-4	M	282
Southern Downs	5-14	F	2817
Southern Downs	5-14	M	2926
Southern Downs	15-19	F	935
Southern Downs	15-19	M	806
Southern Downs	20-24	F	225
Southern Downs	20-24	M	138
Southern Downs	25+	F	831
Southern Downs	25+	M	327
Southport	0-4	F	341
Southport	0-4	M	385
Southport	5-14	F	2557
Southport	5-14	M	2826
Southport	15-19	F	1385
Southport	15-19	M	1384
Southport	20-24	F	1085
Southport	20-24	M	910
Southport	25+	F	2003
Southport	25+	M	1335
Springwood	0-4	F	505
Springwood	0-4	M	533
Springwood	5-14	F	3486
Springwood	5-14	M	3796
Springwood	15-19	F	1353
Springwood	15-19	M	1366
Springwood	20-24	F	530
Springwood	20-24	M	478
Springwood	25+	F	1276
Springwood	25+	M	718
Stafford	0-4	F	492
Stafford	0-4	M	499
Stafford	5-14	F	3061
Stafford	5-14	M	3180
Stafford	15-19	F	1330
Stafford	15-19	M	1295
Stafford	20-24	F	1065
Stafford	20-24	M	825
Stafford	25+	F	1774
Stafford	25+	M	1208
Stretton	0-4	F	447
Stretton	0-4	M	568
Stretton	5-14	F	3970
Stretton	5-14	M	3978
Stretton	15-19	F	1517
Stretton	15-19	M	1412
Stretton	20-24	F	946
Stretton	20-24	M	1008
Stretton	25+	F	1860
Stretton	25+	M	1348
Surfers Paradise	0-4	F	267
Surfers Paradise	0-4	M	292
Surfers Paradise	5-14	F	1828
Surfers Paradise	5-14	M	1892
Surfers Paradise	15-19	F	900
Surfers Paradise	15-19	M	858
Surfers Paradise	20-24	F	821
Surfers Paradise	20-24	M	685
Surfers Paradise	25+	F	2013
Surfers Paradise	25+	M	1530
Theodore	0-4	F	596
Theodore	0-4	M	670
Theodore	5-14	F	4241
Theodore	5-14	M	4560
Theodore	15-19	F	1540
Theodore	15-19	M	1547
Theodore	20-24	F	591
Theodore	20-24	M	504
Theodore	25+	F	1422
Theodore	25+	M	717
Thuringowa	0-4	F	431
Thuringowa	0-4	M	433
Thuringowa	5-14	F	3419
Thuringowa	5-14	M	3598
Thuringowa	15-19	F	1287
Thuringowa	15-19	M	1179
Thuringowa	20-24	F	526
Thuringowa	20-24	M	332
Thuringowa	25+	F	1234
Thuringowa	25+	M	557
Toohey	0-4	F	433
Toohey	0-4	M	453
Toohey	5-14	F	2876
Toohey	5-14	M	2980
Toohey	15-19	F	1223
Toohey	15-19	M	1212
Toohey	20-24	F	1242
Toohey	20-24	M	1307
Toohey	25+	F	2154
Toohey	25+	M	1854
Toowoomba North	0-4	F	381
Toowoomba North	0-4	M	418
Toowoomba North	5-14	F	3333
Toowoomba North	5-14	M	3489
Toowoomba North	15-19	F	1479
Toowoomba North	15-19	M	1390
Toowoomba North	20-24	F	499
Toowoomba North	20-24	M	380
Toowoomba North	25+	F	1452
Toowoomba North	25+	M	877
Toowoomba South	0-4	F	460
Toowoomba South	0-4	M	468
Toowoomba South	5-14	F	3448
Toowoomba South	5-14	M	3607
Toowoomba South	15-19	F	1277
Toowoomba South	15-19	M	1268
Toowoomba South	20-24	F	816
Toowoomba South	20-24	M	581
Toowoomba South	25+	F	1764
Toowoomba South	25+	M	1132
Townsville	0-4	F	308
Townsville	0-4	M	370
Townsville	5-14	F	2684
Townsville	5-14	M	2612
Townsville	15-19	F	1040
Townsville	15-19	M	849
Townsville	20-24	F	590
Townsville	20-24	M	397
Townsville	25+	F	1346
Townsville	25+	M	782
Traeger	0-4	F	295
Traeger	0-4	M	320
Traeger	5-14	F	2715
Traeger	5-14	M	2786
Traeger	15-19	F	708
Traeger	15-19	M	690
Traeger	20-24	F	181
Traeger	20-24	M	104
Traeger	25+	F	711
Traeger	25+	M	364
Warrego	0-4	F	288
Warrego	0-4	M	295
Warrego	5-14	F	2730
Warrego	5-14	M	2762
Warrego	15-19	F	725
Warrego	15-19	M	741
Warrego	20-24	F	248
Warrego	20-24	M	155
Warrego	25+	F	668
Warrego	25+	M	285
Waterford	0-4	F	503
Waterford	0-4	M	498
Waterford	5-14	F	3876
Waterford	5-14	M	4016
Waterford	15-19	F	1294
Waterford	15-19	M	1250
Waterford	20-24	F	586
Waterford	20-24	M	465
Waterford	25+	F	1483
Waterford	25+	M	844
Whitsunday	0-4	F	401
Whitsunday	0-4	M	378
Whitsunday	5-14	F	3277
Whitsunday	5-14	M	3581
Whitsunday	15-19	F	1053
Whitsunday	15-19	M	1073
Whitsunday	20-24	F	310
Whitsunday	20-24	M	193
Whitsunday	25+	F	1088
Whitsunday	25+	M	474
Woodridge	0-4	F	545
Woodridge	0-4	M	602
Woodridge	5-14	F	5186
Woodridge	5-14	M	5408
Woodridge	15-19	F	1842
Woodridge	15-19	M	1757
Woodridge	20-24	F	697
Woodridge	20-24	M	497
Woodridge	25+	F	1633
Woodridge	25+	M	902
No usual address (Qld)	0-4	F	37
No usual address (Qld)	0-4	M	26
No usual address (Qld)	5-14	F	357
No usual address (Qld)	5-14	M	365
No usual address (Qld)	15-19	F	120
No usual address (Qld)	15-19	M	94
No usual address (Qld)	20-24	F	70
No usual address (Qld)	20-24	M	41
No usual address (Qld)	25+	F	233
No usual address (Qld)	25+	M	139
Adelaide	0-4	F	219
Adelaide	0-4	M	213
Adelaide	5-14	F	1495
Adelaide	5-14	M	1580
Adelaide	15-19	F	1194
Adelaide	15-19	M	941
Adelaide	20-24	F	2047
Adelaide	20-24	M	1973
Adelaide	25+	F	1947
Adelaide	25+	M	1767
Badcoe	0-4	F	293
Badcoe	0-4	M	306
Badcoe	5-14	F	1826
Badcoe	5-14	M	1859
Badcoe	15-19	F	790
Badcoe	15-19	M	758
Badcoe	20-24	F	967
Badcoe	20-24	M	824
Badcoe	25+	F	1499
Badcoe	25+	M	1132
Black	0-4	F	266
Black	0-4	M	307
Black	5-14	F	2102
Black	5-14	M	2148
Black	15-19	F	790
Black	15-19	M	854
Black	20-24	F	448
Black	20-24	M	388
Black	25+	F	850
Black	25+	M	521
Bragg	0-4	F	299
Bragg	0-4	M	327
Bragg	5-14	F	2454
Bragg	5-14	M	2453
Bragg	15-19	F	1239
Bragg	15-19	M	1225
Bragg	20-24	F	658
Bragg	20-24	M	623
Bragg	25+	F	981
Bragg	25+	M	677
Chaffey	0-4	F	168
Chaffey	0-4	M	165
Chaffey	5-14	F	1914
Chaffey	5-14	M	1921
Chaffey	15-19	F	609
Chaffey	15-19	M	690
Chaffey	20-24	F	154
Chaffey	20-24	M	97
Chaffey	25+	F	502
Chaffey	25+	M	250
Cheltenham	0-4	F	279
Cheltenham	0-4	M	327
Cheltenham	5-14	F	1854
Cheltenham	5-14	M	1889
Cheltenham	15-19	F	799
Cheltenham	15-19	M	809
Cheltenham	20-24	F	619
Cheltenham	20-24	M	574
Cheltenham	25+	F	1145
Cheltenham	25+	M	816
Colton	0-4	F	253
Colton	0-4	M	241
Colton	5-14	F	1962
Colton	5-14	M	2100
Colton	15-19	F	835
Colton	15-19	M	874
Colton	20-24	F	577
Colton	20-24	M	439
Colton	25+	F	777
Colton	25+	M	500
Croydon	0-4	F	240
Croydon	0-4	M	326
Croydon	5-14	F	1943
Croydon	5-14	M	2125
Croydon	15-19	F	830
Croydon	15-19	M	896
Croydon	20-24	F	894
Croydon	20-24	M	841
Croydon	25+	F	1481
Croydon	25+	M	1211
Davenport	0-4	F	281
Davenport	0-4	M	290
Davenport	5-14	F	1952
Davenport	5-14	M	2213
Davenport	15-19	F	971
Davenport	15-19	M	929
Davenport	20-24	F	657
Davenport	20-24	M	492
Davenport	25+	F	995
Davenport	25+	M	611
Dunstan	0-4	F	253
Dunstan	0-4	M	240
Dunstan	5-14	F	1854
Dunstan	5-14	M	1915
Dunstan	15-19	F	849
Dunstan	15-19	M	1094
Dunstan	20-24	F	711
Dunstan	20-24	M	744
Dunstan	25+	F	1288
Dunstan	25+	M	979
Elder	0-4	F	317
Elder	0-4	M	351
Elder	5-14	F	2067
Elder	5-14	M	2259
Elder	15-19	F	894
Elder	15-19	M	838
Elder	20-24	F	803
Elder	20-24	M	639
Elder	25+	F	1208
Elder	25+	M	911
Elizabeth	0-4	F	299
Elizabeth	0-4	M	321
Elizabeth	5-14	F	2669
Elizabeth	5-14	M	2927
Elizabeth	15-19	F	865
Elizabeth	15-19	M	893
Elizabeth	20-24	F	401
Elizabeth	20-24	M	316
Elizabeth	25+	F	921
Elizabeth	25+	M	508
Enfield	0-4	F	359
Enfield	0-4	M	398
Enfield	5-14	F	2389
Enfield	5-14	M	2603
Enfield	15-19	F	956
Enfield	15-19	M	908
Enfield	20-24	F	747
Enfield	20-24	M	776
Enfield	25+	F	1512
Enfield	25+	M	1134
Finniss	0-4	F	129
Finniss	0-4	M	139
Finniss	5-14	F	1416
Finniss	5-14	M	1476
Finniss	15-19	F	542
Finniss	15-19	M	493
Finniss	20-24	F	134
Finniss	20-24	M	97
Finniss	25+	F	521
Finniss	25+	M	237
Flinders	0-4	F	232
Flinders	0-4	M	228
Flinders	5-14	F	2045
Flinders	5-14	M	2215
Flinders	15-19	F	606
Flinders	15-19	M	593
Flinders	20-24	F	144
Flinders	20-24	M	77
Flinders	25+	F	511
Flinders	25+	M	206
Florey	0-4	F	283
Florey	0-4	M	295
Florey	5-14	F	2053
Florey	5-14	M	2272
Florey	15-19	F	801
Florey	15-19	M	913
Florey	20-24	F	565
Florey	20-24	M	614
Florey	25+	F	1157
Florey	25+	M	802
Frome	0-4	F	222
Frome	0-4	M	241
Frome	5-14	F	2200
Frome	5-14	M	2341
Frome	15-19	F	791
Frome	15-19	M	777
Frome	20-24	F	315
Frome	20-24	M	195
Frome	25+	F	609
Frome	25+	M	232
Gibson	0-4	F	247
Gibson	0-4	M	261
Gibson	5-14	F	1775
Gibson	5-14	M	1909
Gibson	15-19	F	901
Gibson	15-19	M	882
Gibson	20-24	F	608
Gibson	20-24	M	499
Gibson	25+	F	1087
Gibson	25+	M	703
Giles	0-4	F	293
Giles	0-4	M	259
Giles	5-14	F	2043
Giles	5-14	M	2110
Giles	15-19	F	606
Giles	15-19	M	642
Giles	20-24	F	173
Giles	20-24	M	121
Giles	25+	F	655
Giles	25+	M	282
Hammond	0-4	F	214
Hammond	0-4	M	232
Hammond	5-14	F	1999
Hammond	5-14	M	1983
Hammond	15-19	F	742
Hammond	15-19	M	729
Hammond	20-24	F	221
Hammond	20-24	M	171
Hammond	25+	F	635
Hammond	25+	M	290
Hartley	0-4	F	241
Hartley	0-4	M	325
Hartley	5-14	F	1953
Hartley	5-14	M	2141
Hartley	15-19	F	835
Hartley	15-19	M	840
Hartley	20-24	F	697
Hartley	20-24	M	665
Hartley	25+	F	1233
Hartley	25+	M	876
Heysen	0-4	F	230
Heysen	0-4	M	242
Heysen	5-14	F	2194
Heysen	5-14	M	2203
Heysen	15-19	F	956
Heysen	15-19	M	954
Heysen	20-24	F	406
Heysen	20-24	M	354
Heysen	25+	F	785
Heysen	25+	M	391
Hurtle Vale	0-4	F	236
Hurtle Vale	0-4	M	224
Hurtle Vale	5-14	F	1905
Hurtle Vale	5-14	M	2082
Hurtle Vale	15-19	F	808
Hurtle Vale	15-19	M	794
Hurtle Vale	20-24	F	341
Hurtle Vale	20-24	M	276
Hurtle Vale	25+	F	718
Hurtle Vale	25+	M	374
Kaurna	0-4	F	295
Kaurna	0-4	M	339
Kaurna	5-14	F	2365
Kaurna	5-14	M	2490
Kaurna	15-19	F	849
Kaurna	15-19	M	791
Kaurna	20-24	F	376
Kaurna	20-24	M	284
Kaurna	25+	F	964
Kaurna	25+	M	551
Kavel	0-4	F	307
Kavel	0-4	M	297
Kavel	5-14	F	2334
Kavel	5-14	M	2469
Kavel	15-19	F	926
Kavel	15-19	M	853
Kavel	20-24	F	411
Kavel	20-24	M	293
Kavel	25+	F	921
Kavel	25+	M	477
King	0-4	F	266
King	0-4	M	250
King	5-14	F	2226
King	5-14	M	2349
King	15-19	F	954
King	15-19	M	1018
King	20-24	F	456
King	20-24	M	410
King	25+	F	747
King	25+	M	397
Lee	0-4	F	235
Lee	0-4	M	230
Lee	5-14	F	1442
Lee	5-14	M	1524
Lee	15-19	F	591
Lee	15-19	M	610
Lee	20-24	F	366
Lee	20-24	M	350
Lee	25+	F	713
Lee	25+	M	455
Light	0-4	F	294
Light	0-4	M	294
Light	5-14	F	2211
Light	5-14	M	2343
Light	15-19	F	825
Light	15-19	M	803
Light	20-24	F	391
Light	20-24	M	270
Light	25+	F	806
Light	25+	M	420
Mackillop	0-4	F	218
Mackillop	0-4	M	206
Mackillop	5-14	F	2035
Mackillop	5-14	M	2195
Mackillop	15-19	F	669
Mackillop	15-19	M	703
Mackillop	20-24	F	175
Mackillop	20-24	M	116
Mackillop	25+	F	514
Mackillop	25+	M	211
Mawson	0-4	F	221
Mawson	0-4	M	231
Mawson	5-14	F	2171
Mawson	5-14	M	2236
Mawson	15-19	F	720
Mawson	15-19	M	724
Mawson	20-24	F	262
Mawson	20-24	M	186
Mawson	25+	F	730
Mawson	25+	M	329
Morialta	0-4	F	274
Morialta	0-4	M	298
Morialta	5-14	F	2110
Morialta	5-14	M	2268
Morialta	15-19	F	892
Morialta	15-19	M	1068
Morialta	20-24	F	571
Morialta	20-24	M	599
Morialta	25+	F	921
Morialta	25+	M	624
Morphett	0-4	F	250
Morphett	0-4	M	237
Morphett	5-14	F	1508
Morphett	5-14	M	1535
Morphett	15-19	F	737
Morphett	15-19	M	651
Morphett	20-24	F	536
Morphett	20-24	M	446
Morphett	25+	F	1017
Morphett	25+	M	696
Mount Gambier	0-4	F	255
Mount Gambier	0-4	M	244
Mount Gambier	5-14	F	1991
Mount Gambier	5-14	M	2157
Mount Gambier	15-19	F	757
Mount Gambier	15-19	M	720
Mount Gambier	20-24	F	216
Mount Gambier	20-24	M	113
Mount Gambier	25+	F	735
Mount Gambier	25+	M	312
Narungga	0-4	F	147
Narungga	0-4	M	151
Narungga	5-14	F	1422
Narungga	5-14	M	1566
Narungga	15-19	F	420
Narungga	15-19	M	454
Narungga	20-24	F	125
Narungga	20-24	M	70
Narungga	25+	F	390
Narungga	25+	M	153
Newland	0-4	F	219
Newland	0-4	M	251
Newland	5-14	F	1875
Newland	5-14	M	2006
Newland	15-19	F	738
Newland	15-19	M	728
Newland	20-24	F	360
Newland	20-24	M	405
Newland	25+	F	860
Newland	25+	M	570
Playford	0-4	F	334
Playford	0-4	M	367
Playford	5-14	F	2661
Playford	5-14	M	2751
Playford	15-19	F	1050
Playford	15-19	M	961
Playford	20-24	F	636
Playford	20-24	M	605
Playford	25+	F	1143
Playford	25+	M	784
Port Adelaide	0-4	F	250
Port Adelaide	0-4	M	255
Port Adelaide	5-14	F	1677
Port Adelaide	5-14	M	1713
Port Adelaide	15-19	F	671
Port Adelaide	15-19	M	661
Port Adelaide	20-24	F	392
Port Adelaide	20-24	M	327
Port Adelaide	25+	F	911
Port Adelaide	25+	M	492
Ramsay	0-4	F	291
Ramsay	0-4	M	293
Ramsay	5-14	F	2753
Ramsay	5-14	M	2891
Ramsay	15-19	F	999
Ramsay	15-19	M	928
Ramsay	20-24	F	469
Ramsay	20-24	M	370
Ramsay	25+	F	1109
Ramsay	25+	M	685
Reynell	0-4	F	227
Reynell	0-4	M	256
Reynell	5-14	F	1819
Reynell	5-14	M	1928
Reynell	15-19	F	662
Reynell	15-19	M	697
Reynell	20-24	F	341
Reynell	20-24	M	249
Reynell	25+	F	820
Reynell	25+	M	427
Schubert	0-4	F	233
Schubert	0-4	M	246
Schubert	5-14	F	2116
Schubert	5-14	M	2367
Schubert	15-19	F	876
Schubert	15-19	M	887
Schubert	20-24	F	315
Schubert	20-24	M	227
Schubert	25+	F	673
Schubert	25+	M	268
Stuart	0-4	F	204
Stuart	0-4	M	208
Stuart	5-14	F	1874
Stuart	5-14	M	1855
Stuart	15-19	F	598
Stuart	15-19	M	619
Stuart	20-24	F	178
Stuart	20-24	M	89
Stuart	25+	F	483
Stuart	25+	M	222
Taylor	0-4	F	378
Taylor	0-4	M	410
Taylor	5-14	F	3088
Taylor	5-14	M	3009
Taylor	15-19	F	867
Taylor	15-19	M	861
Taylor	20-24	F	432
Taylor	20-24	M	293
Taylor	25+	F	892
Taylor	25+	M	495
Torrens	0-4	F	360
Torrens	0-4	M	404
Torrens	5-14	F	2253
Torrens	5-14	M	2300
Torrens	15-19	F	856
Torrens	15-19	M	816
Torrens	20-24	F	645
Torrens	20-24	M	705
Torrens	25+	F	1474
Torrens	25+	M	988
Unley	0-4	F	289
Unley	0-4	M	297
Unley	5-14	F	2087
Unley	5-14	M	2184
Unley	15-19	F	1016
Unley	15-19	M	947
Unley	20-24	F	723
Unley	20-24	M	635
Unley	25+	F	1066
Unley	25+	M	786
Waite	0-4	F	277
Waite	0-4	M	327
Waite	5-14	F	2346
Waite	5-14	M	2473
Waite	15-19	F	1053
Waite	15-19	M	1066
Waite	20-24	F	551
Waite	20-24	M	518
Waite	25+	F	932
Waite	25+	M	637
West Torrens	0-4	F	244
West Torrens	0-4	M	278
West Torrens	5-14	F	1614
West Torrens	5-14	M	1745
West Torrens	15-19	F	729
West Torrens	15-19	M	707
West Torrens	20-24	F	730
West Torrens	20-24	M	672
West Torrens	25+	F	1237
West Torrens	25+	M	997
Wright	0-4	F	247
Wright	0-4	M	268
Wright	5-14	F	2179
Wright	5-14	M	2269
Wright	15-19	F	863
Wright	15-19	M	828
Wright	20-24	F	422
Wright	20-24	M	353
Wright	25+	F	788
Wright	25+	M	509
No usual address (SA)	0-4	F	13
No usual address (SA)	0-4	M	10
No usual address (SA)	5-14	F	110
No usual address (SA)	5-14	M	96
No usual address (SA)	15-19	F	61
No usual address (SA)	15-19	M	33
No usual address (SA)	20-24	F	22
No usual address (SA)	20-24	M	18
No usual address (SA)	25+	F	54
No usual address (SA)	25+	M	39
Albany (South West)	0-4	F	233
Albany (South West)	0-4	M	263
Albany (South West)	5-14	F	2209
Albany (South West)	5-14	M	2312
Albany (South West)	15-19	F	825
Albany (South West)	15-19	M	839
Albany (South West)	20-24	F	155
Albany (South West)	20-24	M	124
Albany (South West)	25+	F	762
Albany (South West)	25+	M	319
Armadale (East Metropolitan)	0-4	F	437
Armadale (East Metropolitan)	0-4	M	478
Armadale (East Metropolitan)	5-14	F	3185
Armadale (East Metropolitan)	5-14	M	3464
