SED_NAME21	CoupleFamily	HasChild	HasDependentStudent	HasNonDependentChild	families
Vasse (South West)	1	1	1	1	71
Victoria Park (South Metropolitan)					433
Victoria Park (South Metropolitan)	0	0	0	1	574
Victoria Park (South Metropolitan)	0	0	1	0	185
Victoria Park (South Metropolitan)	0	0	1	1	63
Victoria Park (South Metropolitan)	0	1	0	0	544
Victoria Park (South Metropolitan)	0	1	0	1	42
Victoria Park (South Metropolitan)	0	1	1	0	92
Victoria Park (South Metropolitan)	0	1	1	1	22
Victoria Park (South Metropolitan)	1	0	0	1	452
Victoria Park (South Metropolitan)	1	0	1	0	324
Victoria Park (South Metropolitan)	1	0	1	1	154
Victoria Park (South Metropolitan)	1	1	0	0	3004
Victoria Park (South Metropolitan)	1	1	0	1	59
Victoria Park (South Metropolitan)	1	1	1	0	314
Victoria Park (South Metropolitan)	1	1	1	1	23
Wanneroo (North Metropolitan)					154
Wanneroo (North Metropolitan)	0	0	0	1	677
Wanneroo (North Metropolitan)	0	0	1	0	187
Wanneroo (North Metropolitan)	0	0	1	1	95
Wanneroo (North Metropolitan)	0	1	0	0	924
Wanneroo (North Metropolitan)	0	1	0	1	88
Wanneroo (North Metropolitan)	0	1	1	0	159
Wanneroo (North Metropolitan)	0	1	1	1	48
Wanneroo (North Metropolitan)	1	0	0	1	1199
Wanneroo (North Metropolitan)	1	0	1	0	501
Wanneroo (North Metropolitan)	1	0	1	1	396
Wanneroo (North Metropolitan)	1	1	0	0	3935
Wanneroo (North Metropolitan)	1	1	0	1	213
Wanneroo (North Metropolitan)	1	1	1	0	676
Wanneroo (North Metropolitan)	1	1	1	1	134
Warnbro (South Metropolitan)					157
Warnbro (South Metropolitan)	0	0	0	1	700
Warnbro (South Metropolitan)	0	0	1	0	179
Warnbro (South Metropolitan)	0	0	1	1	107
Warnbro (South Metropolitan)	0	1	0	0	1113
Warnbro (South Metropolitan)	0	1	0	1	139
Warnbro (South Metropolitan)	0	1	1	0	228
Warnbro (South Metropolitan)	0	1	1	1	47
Warnbro (South Metropolitan)	1	0	0	1	1179
Warnbro (South Metropolitan)	1	0	1	0	479
Warnbro (South Metropolitan)	1	0	1	1	368
Warnbro (South Metropolitan)	1	1	0	0	3394
Warnbro (South Metropolitan)	1	1	0	1	299
Warnbro (South Metropolitan)	1	1	1	0	673
Warnbro (South Metropolitan)	1	1	1	1	173
Warren-Blackwood (South West)					101
Warren-Blackwood (South West)	0	0	0	1	473
Warren-Blackwood (South West)	0	0	1	0	149
Warren-Blackwood (South West)	0	0	1	1	43
Warren-Blackwood (South West)	0	1	0	0	597
Warren-Blackwood (South West)	0	1	0	1	65
Warren-Blackwood (South West)	0	1	1	0	115
Warren-Blackwood (South West)	0	1	1	1	15
Warren-Blackwood (South West)	1	0	0	1	632
Warren-Blackwood (South West)	1	0	1	0	263
Warren-Blackwood (South West)	1	0	1	1	148
Warren-Blackwood (South West)	1	1	0	0	2451
Warren-Blackwood (South West)	1	1	0	1	150
Warren-Blackwood (South West)	1	1	1	0	404
Warren-Blackwood (South West)	1	1	1	1	60
West Swan (East Metropolitan)					213
West Swan (East Metropolitan)	0	0	0	1	716
West Swan (East Metropolitan)	0	0	1	0	185
West Swan (East Metropolitan)	0	0	1	1	120
West Swan (East Metropolitan)	0	1	0	0	908
West Swan (East Metropolitan)	0	1	0	1	104
West Swan (East Metropolitan)	0	1	1	0	167
West Swan (East Metropolitan)	0	1	1	1	46
West Swan (East Metropolitan)	1	0	0	1	1204
West Swan (East Metropolitan)	1	0	1	0	523
West Swan (East Metropolitan)	1	0	1	1	363
West Swan (East Metropolitan)	1	1	0	0	4388
West Swan (East Metropolitan)	1	1	0	1	216
West Swan (East Metropolitan)	1	1	1	0	676
West Swan (East Metropolitan)	1	1	1	1	174
Willagee (South Metropolitan)					214
Willagee (South Metropolitan)	0	0	0	1	767
Willagee (South Metropolitan)	0	0	1	0	162
Willagee (South Metropolitan)	0	0	1	1	96
Willagee (South Metropolitan)	0	1	0	0	658
Willagee (South Metropolitan)	0	1	0	1	75
Willagee (South Metropolitan)	0	1	1	0	111
Willagee (South Metropolitan)	0	1	1	1	12
Willagee (South Metropolitan)	1	0	0	1	953
Willagee (South Metropolitan)	1	0	1	0	379
Willagee (South Metropolitan)	1	0	1	1	249
Willagee (South Metropolitan)	1	1	0	0	2365
Willagee (South Metropolitan)	1	1	0	1	113
Willagee (South Metropolitan)	1	1	1	0	382
Willagee (South Metropolitan)	1	1	1	1	47
Bass (Launceston)					98
Bass (Launceston)	0	0	0	1	347
Bass (Launceston)	0	0	1	0	120
Bass (Launceston)	0	0	1	1	39
Bass (Launceston)	0	1	0	0	452
Bass (Launceston)	0	1	0	1	38
Bass (Launceston)	0	1	1	0	83
Bass (Launceston)	0	1	1	1	9
Bass (Launceston)	1	0	0	1	354
Bass (Launceston)	1	0	1	0	221
Bass (Launceston)	1	0	1	1	84
Bass (Launceston)	1	1	0	0	1377
Bass (Launceston)	1	1	0	1	59
Bass (Launceston)	1	1	1	0	262
Bass (Launceston)	1	1	1	1	52
Bass (McIntyre)					21
Bass (McIntyre)	0	0	0	1	109
Bass (McIntyre)	0	0	1	0	16
Bass (McIntyre)	0	0	1	1	8
Bass (McIntyre)	0	1	0	0	108
Bass (McIntyre)	0	1	0	1	7
Bass (McIntyre)	0	1	1	0	25
Bass (McIntyre)	0	1	1	1	4
Bass (McIntyre)	1	0	0	1	138
Bass (McIntyre)	1	0	1	0	38
Bass (McIntyre)	1	0	1	1	27
Bass (McIntyre)	1	1	0	0	344
Bass (McIntyre)	1	1	0	1	23
Bass (McIntyre)	1	1	1	0	64
Bass (McIntyre)	1	1	1	1	18
Bass (Rosevears)					118
Bass (Rosevears)	0	0	0	1	534
Bass (Rosevears)	0	0	1	0	173
Bass (Rosevears)	0	0	1	1	56
Bass (Rosevears)	0	1	0	0	592
Bass (Rosevears)	0	1	0	1	54
Bass (Rosevears)	0	1	1	0	128
Bass (Rosevears)	0	1	1	1	27
Bass (Rosevears)	1	0	0	1	743
Bass (Rosevears)	1	0	1	0	340
Bass (Rosevears)	1	0	1	1	193
Bass (Rosevears)	1	1	0	0	2112
Bass (Rosevears)	1	1	0	1	100
Bass (Rosevears)	1	1	1	0	436
Bass (Rosevears)	1	1	1	1	63
Bass (Windermere)					198
Bass (Windermere)	0	0	0	1	812
Bass (Windermere)	0	0	1	0	172
Bass (Windermere)	0	0	1	1	62
Bass (Windermere)	0	1	0	0	1062
Bass (Windermere)	0	1	0	1	87
Bass (Windermere)	0	1	1	0	151
Bass (Windermere)	0	1	1	1	25
Bass (Windermere)	1	0	0	1	777
Bass (Windermere)	1	0	1	0	220
Bass (Windermere)	1	0	1	1	138
Bass (Windermere)	1	1	0	0	1904
Bass (Windermere)	1	1	0	1	132
Bass (Windermere)	1	1	1	0	342
Bass (Windermere)	1	1	1	1	69
Braddon (Mersey)					150
Braddon (Mersey)	0	0	0	1	646
Braddon (Mersey)	0	0	1	0	163
Braddon (Mersey)	0	0	1	1	64
Braddon (Mersey)	0	1	0	0	870
Braddon (Mersey)	0	1	0	1	85
Braddon (Mersey)	0	1	1	0	148
Braddon (Mersey)	0	1	1	1	24
Braddon (Mersey)	1	0	0	1	723
Braddon (Mersey)	1	0	1	0	265
Braddon (Mersey)	1	0	1	1	174
Braddon (Mersey)	1	1	0	0	1925
Braddon (Mersey)	1	1	0	1	136
Braddon (Mersey)	1	1	1	0	318
Braddon (Mersey)	1	1	1	1	58
Braddon (Montgomery)					105
Braddon (Montgomery)	0	0	0	1	552
Braddon (Montgomery)	0	0	1	0	135
Braddon (Montgomery)	0	0	1	1	49
Braddon (Montgomery)	0	1	0	0	610
Braddon (Montgomery)	0	1	0	1	52
Braddon (Montgomery)	0	1	1	0	90
Braddon (Montgomery)	0	1	1	1	22
Braddon (Montgomery)	1	0	0	1	707
Braddon (Montgomery)	1	0	1	0	244
Braddon (Montgomery)	1	0	1	1	151
Braddon (Montgomery)	1	1	0	0	1675
Braddon (Montgomery)	1	1	0	1	109
Braddon (Montgomery)	1	1	1	0	325
Braddon (Montgomery)	1	1	1	1	51
Braddon (Murchison)					125
Braddon (Murchison)	0	0	0	1	616
Braddon (Murchison)	0	0	1	0	119
Braddon (Murchison)	0	0	1	1	45
Braddon (Murchison)	0	1	0	0	756
Braddon (Murchison)	0	1	0	1	67
Braddon (Murchison)	0	1	1	0	131
Braddon (Murchison)	0	1	1	1	22
Braddon (Murchison)	1	0	0	1	648
Braddon (Murchison)	1	0	1	0	244
Braddon (Murchison)	1	0	1	1	124
Braddon (Murchison)	1	1	0	0	1952
Braddon (Murchison)	1	1	0	1	121
Braddon (Murchison)	1	1	1	0	371
Braddon (Murchison)	1	1	1	1	71
Clark (Derwent)					76
Clark (Derwent)	0	0	0	1	374
Clark (Derwent)	0	0	1	0	82
Clark (Derwent)	0	0	1	1	36
Clark (Derwent)	0	1	0	0	431
Clark (Derwent)	0	1	0	1	56
Clark (Derwent)	0	1	1	0	79
Clark (Derwent)	0	1	1	1	19
Clark (Derwent)	1	0	0	1	375
Clark (Derwent)	1	0	1	0	111
Clark (Derwent)	1	0	1	1	63
Clark (Derwent)	1	1	0	0	868
Clark (Derwent)	1	1	0	1	66
Clark (Derwent)	1	1	1	0	151
Clark (Derwent)	1	1	1	1	35
Clark (Elwick)					225
Clark (Elwick)	0	0	0	1	744
Clark (Elwick)	0	0	1	0	219
Clark (Elwick)	0	0	1	1	66
Clark (Elwick)	0	1	0	0	778
Clark (Elwick)	0	1	0	1	73
Clark (Elwick)	0	1	1	0	142
Clark (Elwick)	0	1	1	1	36
Clark (Elwick)	1	0	0	1	641
Clark (Elwick)	1	0	1	0	228
Clark (Elwick)	1	0	1	1	153
Clark (Elwick)	1	1	0	0	2050
Clark (Elwick)	1	1	0	1	106
Clark (Elwick)	1	1	1	0	282
Clark (Elwick)	1	1	1	1	62
Clark (Hobart)					156
Clark (Hobart)	0	0	0	1	389
Clark (Hobart)	0	0	1	0	187
Clark (Hobart)	0	0	1	1	46
Clark (Hobart)	0	1	0	0	433
Clark (Hobart)	0	1	0	1	17
Clark (Hobart)	0	1	1	0	98
Clark (Hobart)	0	1	1	1	7
Clark (Hobart)	1	0	0	1	432
Clark (Hobart)	1	0	1	0	384
Clark (Hobart)	1	0	1	1	141
Clark (Hobart)	1	1	0	0	1950
Clark (Hobart)	1	1	0	1	33
Clark (Hobart)	1	1	1	0	379
Clark (Hobart)	1	1	1	1	31
Clark (Huon)	0	0	0	1	5
Clark (Huon)	0	1	0	0	4
Clark (Huon)	1	0	0	1	9
Clark (Huon)	1	0	1	0	5
Clark (Huon)	1	0	1	1	5
Clark (Huon)	1	1	0	0	19
Clark (Huon)	1	1	1	0	4
Clark (Nelson)					83
Clark (Nelson)	0	0	0	1	215
Clark (Nelson)	0	0	1	0	111
Clark (Nelson)	0	0	1	1	30
Clark (Nelson)	0	1	0	0	200
Clark (Nelson)	0	1	0	1	12
Clark (Nelson)	0	1	1	0	51
Clark (Nelson)	0	1	1	1	8
Clark (Nelson)	1	0	0	1	308
Clark (Nelson)	1	0	1	0	276
Clark (Nelson)	1	0	1	1	94
Clark (Nelson)	1	1	0	0	1175
Clark (Nelson)	1	1	0	1	27
Clark (Nelson)	1	1	1	0	254
Clark (Nelson)	1	1	1	1	32
Franklin (Huon)					110
Franklin (Huon)	0	0	0	1	493
Franklin (Huon)	0	0	1	0	141
Franklin (Huon)	0	0	1	1	42
Franklin (Huon)	0	1	0	0	579
Franklin (Huon)	0	1	0	1	55
Franklin (Huon)	0	1	1	0	114
Franklin (Huon)	0	1	1	1	17
Franklin (Huon)	1	0	0	1	760
Franklin (Huon)	1	0	1	0	301
Franklin (Huon)	1	0	1	1	203
Franklin (Huon)	1	1	0	0	2234
Franklin (Huon)	1	1	0	1	117
Franklin (Huon)	1	1	1	0	398
Franklin (Huon)	1	1	1	1	85
Franklin (Nelson)					64
Franklin (Nelson)	0	0	0	1	256
Franklin (Nelson)	0	0	1	0	93
Franklin (Nelson)	0	0	1	1	26
Franklin (Nelson)	0	1	0	0	267
Franklin (Nelson)	0	1	0	1	19
Franklin (Nelson)	0	1	1	0	54
Franklin (Nelson)	0	1	1	1	18
Franklin (Nelson)	1	0	0	1	244
Franklin (Nelson)	1	0	1	0	125
Franklin (Nelson)	1	0	1	1	92
Franklin (Nelson)	1	1	0	0	1024
Franklin (Nelson)	1	1	0	1	38
Franklin (Nelson)	1	1	1	0	169
Franklin (Nelson)	1	1	1	1	20
Franklin (Pembroke)					137
Franklin (Pembroke)	0	0	0	1	547
Franklin (Pembroke)	0	0	1	0	133
Franklin (Pembroke)	0	0	1	1	55
Franklin (Pembroke)	0	1	0	0	542
Franklin (Pembroke)	0	1	0	1	37
Franklin (Pembroke)	0	1	1	0	103
Franklin (Pembroke)	0	1	1	1	28
Franklin (Pembroke)	1	0	0	1	630
Franklin (Pembroke)	1	0	1	0	278
Franklin (Pembroke)	1	0	1	1	129
Franklin (Pembroke)	1	1	0	0	1868
Franklin (Pembroke)	1	1	0	1	76
Franklin (Pembroke)	1	1	1	0	290
Franklin (Pembroke)	1	1	1	1	54
Franklin (Rumney)					110
Franklin (Rumney)	0	0	0	1	489
Franklin (Rumney)	0	0	1	0	104
Franklin (Rumney)	0	0	1	1	52
Franklin (Rumney)	0	1	0	0	592
Franklin (Rumney)	0	1	0	1	72
Franklin (Rumney)	0	1	1	0	119
Franklin (Rumney)	0	1	1	1	10
Franklin (Rumney)	1	0	0	1	588
Franklin (Rumney)	1	0	1	0	245
Franklin (Rumney)	1	0	1	1	150
Franklin (Rumney)	1	1	0	0	1756
Franklin (Rumney)	1	1	0	1	91
Franklin (Rumney)	1	1	1	0	296
Franklin (Rumney)	1	1	1	1	53
Lyons (Derwent)					102
Lyons (Derwent)	0	0	0	1	467
Lyons (Derwent)	0	0	1	0	89
Lyons (Derwent)	0	0	1	1	37
Lyons (Derwent)	0	1	0	0	746
Lyons (Derwent)	0	1	0	1	89
Lyons (Derwent)	0	1	1	0	121
Lyons (Derwent)	0	1	1	1	14
Lyons (Derwent)	1	0	0	1	499
Lyons (Derwent)	1	0	1	0	97
Lyons (Derwent)	1	0	1	1	105
Lyons (Derwent)	1	1	0	0	1009
Lyons (Derwent)	1	1	0	1	106
Lyons (Derwent)	1	1	1	0	210
Lyons (Derwent)	1	1	1	1	51
Lyons (Launceston)					25
Lyons (Launceston)	0	0	0	1	158
Lyons (Launceston)	0	0	1	0	37
Lyons (Launceston)	0	0	1	1	17
Lyons (Launceston)	0	1	0	0	171
Lyons (Launceston)	0	1	0	1	6
Lyons (Launceston)	0	1	1	0	38
Lyons (Launceston)	0	1	1	1	3
Lyons (Launceston)	1	0	0	1	279
Lyons (Launceston)	1	0	1	0	113
Lyons (Launceston)	1	0	1	1	46
Lyons (Launceston)	1	1	0	0	632
Lyons (Launceston)	1	1	0	1	28
Lyons (Launceston)	1	1	1	0	118
Lyons (Launceston)	1	1	1	1	22
Lyons (McIntyre)					79
Lyons (McIntyre)	0	0	0	1	451
Lyons (McIntyre)	0	0	1	0	89
Lyons (McIntyre)	0	0	1	1	30
Lyons (McIntyre)	0	1	0	0	502
Lyons (McIntyre)	0	1	0	1	55
Lyons (McIntyre)	0	1	1	0	101
Lyons (McIntyre)	0	1	1	1	15
Lyons (McIntyre)	1	0	0	1	644
Lyons (McIntyre)	1	0	1	0	183
Lyons (McIntyre)	1	0	1	1	115
Lyons (McIntyre)	1	1	0	0	1546
Lyons (McIntyre)	1	1	0	1	114
Lyons (McIntyre)	1	1	1	0	245
Lyons (McIntyre)	1	1	1	1	62
Lyons (Montgomery)					13
Lyons (Montgomery)	0	0	0	1	65
Lyons (Montgomery)	0	0	1	0	8
Lyons (Montgomery)	0	0	1	1	7
Lyons (Montgomery)	0	1	0	0	53
Lyons (Montgomery)	0	1	0	1	7
Lyons (Montgomery)	0	1	1	0	9
Lyons (Montgomery)	1	0	0	1	128
Lyons (Montgomery)	1	0	1	0	40
Lyons (Montgomery)	1	0	1	1	19
Lyons (Montgomery)	1	1	0	0	253
Lyons (Montgomery)	1	1	0	1	24
Lyons (Montgomery)	1	1	1	0	42
Lyons (Montgomery)	1	1	1	1	16
Lyons (Prosser)					107
Lyons (Prosser)	0	0	0	1	545
Lyons (Prosser)	0	0	1	0	104
Lyons (Prosser)	0	0	1	1	64
Lyons (Prosser)	0	1	0	0	637
Lyons (Prosser)	0	1	0	1	59
Lyons (Prosser)	0	1	1	0	110
Lyons (Prosser)	0	1	1	1	25
Lyons (Prosser)	1	0	0	1	790
Lyons (Prosser)	1	0	1	0	212
Lyons (Prosser)	1	0	1	1	157
Lyons (Prosser)	1	1	0	0	1798
Lyons (Prosser)	1	1	0	1	161
Lyons (Prosser)	1	1	1	0	266
Lyons (Prosser)	1	1	1	1	62
Lyons (Rumney)					26
Lyons (Rumney)	0	0	0	1	151
Lyons (Rumney)	0	0	1	0	37
Lyons (Rumney)	0	0	1	1	16
Lyons (Rumney)	0	1	0	0	190
Lyons (Rumney)	0	1	0	1	13
Lyons (Rumney)	0	1	1	0	32
Lyons (Rumney)	1	0	0	1	242
Lyons (Rumney)	1	0	1	0	71
Lyons (Rumney)	1	0	1	1	44
Lyons (Rumney)	1	1	0	0	682
Lyons (Rumney)	1	1	0	1	41
Lyons (Rumney)	1	1	1	0	88
Lyons (Rumney)	1	1	1	1	12
Arafura					80
Arafura	0	0	0	1	166
Arafura	0	0	1	0	14
Arafura	0	0	1	1	3
Arafura	0	1	0	0	246
Arafura	0	1	0	1	53
Arafura	0	1	1	0	11
Arafura	0	1	1	1	7
Arafura	1	0	0	1	121
Arafura	1	0	1	0	11
Arafura	1	0	1	1	12
Arafura	1	1	0	0	544
Arafura	1	1	0	1	135
Arafura	1	1	1	0	67
Arafura	1	1	1	1	31
Araluen					39
Araluen	0	0	0	1	111
Araluen	0	0	1	0	40
Araluen	0	0	1	1	9
Araluen	0	1	0	0	194
Araluen	0	1	0	1	24
Araluen	0	1	1	0	24
Araluen	0	1	1	1	6
Araluen	1	0	0	1	112
Araluen	1	0	1	0	64
Araluen	1	0	1	1	25
Araluen	1	1	0	0	717
Araluen	1	1	0	1	43
Araluen	1	1	1	0	104
Araluen	1	1	1	1	28
Arnhem					53
Arnhem	0	0	0	1	152
Arnhem	0	0	1	0	12
Arnhem	0	0	1	1	4
Arnhem	0	1	0	0	187
Arnhem	0	1	0	1	75
Arnhem	0	1	1	0	28
Arnhem	0	1	1	1	12
Arnhem	1	0	0	1	112
Arnhem	1	0	1	0	22
Arnhem	1	0	1	1	13
Arnhem	1	1	0	0	622
Arnhem	1	1	0	1	129
Arnhem	1	1	1	0	48
Arnhem	1	1	1	1	25
Barkly					55
Barkly	0	0	0	1	136
Barkly	0	0	1	0	9
Barkly	0	0	1	1	8
Barkly	0	1	0	0	268
Barkly	0	1	0	1	45
Barkly	0	1	1	0	24
Barkly	0	1	1	1	9
Barkly	1	0	0	1	88
Barkly	1	0	1	0	15
Barkly	1	0	1	1	9
Barkly	1	1	0	0	459
Barkly	1	1	0	1	89
Barkly	1	1	1	0	56
Barkly	1	1	1	1	21
Blain					29
Blain	0	0	0	1	119
Blain	0	0	1	0	28
Blain	0	0	1	1	9
Blain	0	1	0	0	214
Blain	0	1	0	1	26
Blain	0	1	1	0	32
Blain	0	1	1	1	16
Blain	1	0	0	1	145
Blain	1	0	1	0	43
Blain	1	0	1	1	37
Blain	1	1	0	0	643
Blain	1	1	0	1	33
Blain	1	1	1	0	106
Blain	1	1	1	1	22
Braitling					45
Braitling	0	0	0	1	114
Braitling	0	0	1	0	32
Braitling	0	0	1	1	9
Braitling	0	1	0	0	187
Braitling	0	1	0	1	31
Braitling	0	1	1	0	38
Braitling	0	1	1	1	10
Braitling	1	0	0	1	124
Braitling	1	0	1	0	63
Braitling	1	0	1	1	21
Braitling	1	1	0	0	587
Braitling	1	1	0	1	28
Braitling	1	1	1	0	54
Braitling	1	1	1	1	11
Brennan					28
Brennan	0	0	0	1	122
Brennan	0	0	1	0	34
Brennan	0	0	1	1	10
Brennan	0	1	0	0	230
Brennan	0	1	0	1	17
Brennan	0	1	1	0	30
Brennan	1	0	0	1	123
Brennan	1	0	1	0	70
Brennan	1	0	1	1	39
Brennan	1	1	0	0	773
Brennan	1	1	0	1	31
Brennan	1	1	1	0	101
Brennan	1	1	1	1	31
Casuarina					40
Casuarina	0	0	0	1	103
Casuarina	0	0	1	0	29
Casuarina	0	0	1	1	8
Casuarina	0	1	0	0	135
Casuarina	0	1	0	1	9
Casuarina	0	1	1	0	20
Casuarina	0	1	1	1	3
Casuarina	1	0	0	1	170
Casuarina	1	0	1	0	83
Casuarina	1	0	1	1	33
Casuarina	1	1	0	0	689
Casuarina	1	1	0	1	32
Casuarina	1	1	1	0	118
Casuarina	1	1	1	1	24
Daly					43
Daly	0	0	0	1	142
Daly	0	0	1	0	10
Daly	0	0	1	1	10
Daly	0	1	0	0	197
Daly	0	1	0	1	42
Daly	0	1	1	0	11
Daly	0	1	1	1	6
Daly	1	0	0	1	132
Daly	1	0	1	0	21
Daly	1	0	1	1	13
Daly	1	1	0	0	503
Daly	1	1	0	1	115
Daly	1	1	1	0	52
Daly	1	1	1	1	31
Drysdale					32
Drysdale	0	0	0	1	157
Drysdale	0	0	1	0	24
Drysdale	0	0	1	1	15
Drysdale	0	1	0	0	304
Drysdale	0	1	0	1	31
Drysdale	0	1	1	0	49
Drysdale	0	1	1	1	9
Drysdale	1	0	0	1	135
Drysdale	1	0	1	0	55
Drysdale	1	0	1	1	22
Drysdale	1	1	0	0	475
Drysdale	1	1	0	1	36
Drysdale	1	1	1	0	64
Drysdale	1	1	1	1	19
Fannie Bay					34
Fannie Bay	0	0	0	1	95
Fannie Bay	0	0	1	0	37
Fannie Bay	0	0	1	1	8
Fannie Bay	0	1	0	0	156
Fannie Bay	0	1	0	1	12
Fannie Bay	0	1	1	0	21
Fannie Bay	0	1	1	1	5
Fannie Bay	1	0	0	1	98
Fannie Bay	1	0	1	0	74
Fannie Bay	1	0	1	1	17
Fannie Bay	1	1	0	0	507
Fannie Bay	1	1	0	1	17
Fannie Bay	1	1	1	0	74
Fannie Bay	1	1	1	1	5
Fong Lim					35
Fong Lim	0	0	0	1	83
Fong Lim	0	0	1	0	20
Fong Lim	0	0	1	1	16
Fong Lim	0	1	0	0	104
Fong Lim	0	1	0	1	9
Fong Lim	0	1	1	0	15
Fong Lim	1	0	0	1	93
Fong Lim	1	0	1	0	69
Fong Lim	1	0	1	1	26
Fong Lim	1	1	0	0	511
Fong Lim	1	1	0	1	19
Fong Lim	1	1	1	0	74
Fong Lim	1	1	1	1	10
Goyder					18
Goyder	0	0	0	1	126
Goyder	0	0	1	0	25
Goyder	0	0	1	1	18
Goyder	0	1	0	0	115
Goyder	0	1	0	1	15
Goyder	0	1	1	0	24
Goyder	0	1	1	1	5
Goyder	1	0	0	1	245
Goyder	1	0	1	0	61
Goyder	1	0	1	1	45
Goyder	1	1	0	0	607
Goyder	1	1	0	1	53
Goyder	1	1	1	0	99
Goyder	1	1	1	1	20
Gwoja					55
Gwoja	0	0	0	1	113
Gwoja	0	0	1	0	8
Gwoja	0	0	1	1	3
Gwoja	0	1	0	0	228
Gwoja	0	1	0	1	66
Gwoja	0	1	1	0	17
Gwoja	0	1	1	1	5
Gwoja	1	0	0	1	79
Gwoja	1	0	1	0	4
Gwoja	1	0	1	1	10
Gwoja	1	1	0	0	454
Gwoja	1	1	0	1	122
Gwoja	1	1	1	0	20
Gwoja	1	1	1	1	24
Johnston					54
Johnston	0	0	0	1	154
Johnston	0	0	1	0	42
Johnston	0	0	1	1	14
Johnston	0	1	0	0	198
Johnston	0	1	0	1	24
Johnston	0	1	1	0	32
Johnston	0	1	1	1	7
Johnston	1	0	0	1	141
Johnston	1	0	1	0	45
Johnston	1	0	1	1	30
Johnston	1	1	0	0	604
Johnston	1	1	0	1	29
Johnston	1	1	1	0	84
Johnston	1	1	1	1	14
Karama					51
Karama	0	0	0	1	167
Karama	0	0	1	0	37
Karama	0	0	1	1	17
Karama	0	1	0	0	244
Karama	0	1	0	1	30
Karama	0	1	1	0	33
Karama	0	1	1	1	10
Karama	1	0	0	1	158
Karama	1	0	1	0	65
Karama	1	0	1	1	37
Karama	1	1	0	0	481
Karama	1	1	0	1	44
Karama	1	1	1	0	100
Karama	1	1	1	1	29
Katherine					40
Katherine	0	0	0	1	104
Katherine	0	0	1	0	18
Katherine	0	0	1	1	5
Katherine	0	1	0	0	183
Katherine	0	1	0	1	30
Katherine	0	1	1	0	19
Katherine	0	1	1	1	3
Katherine	1	0	0	1	107
Katherine	1	0	1	0	34
Katherine	1	0	1	1	12
Katherine	1	1	0	0	507
Katherine	1	1	0	1	48
Katherine	1	1	1	0	57
Katherine	1	1	1	1	11
Mulka					57
Mulka	0	0	0	1	125
Mulka	0	0	1	0	16
Mulka	0	0	1	1	10
Mulka	0	1	0	0	220
Mulka	0	1	0	1	92
Mulka	0	1	1	0	31
Mulka	0	1	1	1	15
Mulka	1	0	0	1	133
Mulka	1	0	1	0	30
Mulka	1	0	1	1	26
Mulka	1	1	0	0	595
Mulka	1	1	0	1	97
Mulka	1	1	1	0	81
Mulka	1	1	1	1	42
Namatjira					72
Namatjira	0	0	0	1	161
Namatjira	0	0	1	0	4
Namatjira	0	0	1	1	3
Namatjira	0	1	0	0	250
Namatjira	0	1	0	1	49
Namatjira	0	1	1	0	15
Namatjira	0	1	1	1	14
Namatjira	1	0	0	1	136
Namatjira	1	0	1	0	42
Namatjira	1	0	1	1	19
Namatjira	1	1	0	0	579
Namatjira	1	1	0	1	75
Namatjira	1	1	1	0	75
Namatjira	1	1	1	1	20
Nelson					29
Nelson	0	0	0	1	96
Nelson	0	0	1	0	18
Nelson	0	0	1	1	8
Nelson	0	1	0	0	122
Nelson	0	1	0	1	15
Nelson	0	1	1	0	15
Nelson	1	0	0	1	219
Nelson	1	0	1	0	68
Nelson	1	0	1	1	43
Nelson	1	1	0	0	543
Nelson	1	1	0	1	35
Nelson	1	1	1	0	110
Nelson	1	1	1	1	20
Nightcliff					52
Nightcliff	0	0	0	1	90
Nightcliff	0	0	1	0	22
Nightcliff	0	0	1	1	7
Nightcliff	0	1	0	0	153
Nightcliff	0	1	0	1	7
Nightcliff	0	1	1	0	16
Nightcliff	0	1	1	1	6
Nightcliff	1	0	0	1	96
Nightcliff	1	0	1	0	64
Nightcliff	1	0	1	1	22
Nightcliff	1	1	0	0	615
Nightcliff	1	1	0	1	17
Nightcliff	1	1	1	0	75
Nightcliff	1	1	1	1	12
Port Darwin					54
Port Darwin	0	0	0	1	63
Port Darwin	0	0	1	0	17
Port Darwin	0	0	1	1	7
Port Darwin	0	1	0	0	95
Port Darwin	0	1	0	1	5
Port Darwin	0	1	1	0	12
Port Darwin	1	0	0	1	63
Port Darwin	1	0	1	0	49
Port Darwin	1	0	1	1	16
Port Darwin	1	1	0	0	569
Port Darwin	1	1	0	1	7
Port Darwin	1	1	1	0	47
Port Darwin	1	1	1	1	8
Sanderson					38
Sanderson	0	0	0	1	135
Sanderson	0	0	1	0	41
Sanderson	0	0	1	1	17
Sanderson	0	1	0	0	156
Sanderson	0	1	0	1	20
Sanderson	0	1	1	0	32
Sanderson	0	1	1	1	5
Sanderson	1	0	0	1	172
Sanderson	1	0	1	0	76
Sanderson	1	0	1	1	26
Sanderson	1	1	0	0	563
Sanderson	1	1	0	1	35
Sanderson	1	1	1	0	77
Sanderson	1	1	1	1	19
Spillett					32
Spillett	0	0	0	1	86
Spillett	0	0	1	0	27
Spillett	0	0	1	1	9
Spillett	0	1	0	0	222
Spillett	0	1	0	1	16
Spillett	0	1	1	0	28
Spillett	0	1	1	1	9
