SED_NAME16	AgeChild	CoupleFamily	ParentsBornAus	children
Warrandyte (Eastern Metropolitan)	15-17	1	Neither	662
Warrandyte (Eastern Metropolitan)	18-20	0	Both	66
Warrandyte (Eastern Metropolitan)	18-20	0	Father only	17
Warrandyte (Eastern Metropolitan)	18-20	0	Mother only	26
Warrandyte (Eastern Metropolitan)	18-20	0	Neither	134
Warrandyte (Eastern Metropolitan)	18-20	1	Both	668
Warrandyte (Eastern Metropolitan)	18-20	1	Father only	107
Warrandyte (Eastern Metropolitan)	18-20	1	Mother only	106
Warrandyte (Eastern Metropolitan)	18-20	1	Neither	480
Warrandyte (Eastern Metropolitan)	21-24	0	Both	55
Warrandyte (Eastern Metropolitan)	21-24	0	Father only	10
Warrandyte (Eastern Metropolitan)	21-24	0	Mother only	18
Warrandyte (Eastern Metropolitan)	21-24	0	Neither	87
Warrandyte (Eastern Metropolitan)	21-24	1	Both	383
Warrandyte (Eastern Metropolitan)	21-24	1	Father only	62
Warrandyte (Eastern Metropolitan)	21-24	1	Mother only	56
Warrandyte (Eastern Metropolitan)	21-24	1	Neither	319
Wendouree (Western Victoria)	0-4	0		12
Wendouree (Western Victoria)	0-4	0	Both	538
Wendouree (Western Victoria)	0-4	0	Father only	16
Wendouree (Western Victoria)	0-4	0	Mother only	31
Wendouree (Western Victoria)	0-4	0	Neither	18
Wendouree (Western Victoria)	0-4	1		3
Wendouree (Western Victoria)	0-4	1	Both	2033
Wendouree (Western Victoria)	0-4	1	Father only	157
Wendouree (Western Victoria)	0-4	1	Mother only	146
Wendouree (Western Victoria)	0-4	1	Neither	327
Wendouree (Western Victoria)	5-9	0		21
Wendouree (Western Victoria)	5-9	0	Both	726
Wendouree (Western Victoria)	5-9	0	Father only	35
Wendouree (Western Victoria)	5-9	0	Mother only	63
Wendouree (Western Victoria)	5-9	0	Neither	40
Wendouree (Western Victoria)	5-9	1		10
Wendouree (Western Victoria)	5-9	1	Both	1999
Wendouree (Western Victoria)	5-9	1	Father only	141
Wendouree (Western Victoria)	5-9	1	Mother only	146
Wendouree (Western Victoria)	5-9	1	Neither	353
Wendouree (Western Victoria)	10-12	0		10
Wendouree (Western Victoria)	10-12	0	Both	524
Wendouree (Western Victoria)	10-12	0	Father only	21
Wendouree (Western Victoria)	10-12	0	Mother only	50
Wendouree (Western Victoria)	10-12	0	Neither	25
Wendouree (Western Victoria)	10-12	1		5
Wendouree (Western Victoria)	10-12	1	Both	1228
Wendouree (Western Victoria)	10-12	1	Father only	95
Wendouree (Western Victoria)	10-12	1	Mother only	76
Wendouree (Western Victoria)	10-12	1	Neither	191
Wendouree (Western Victoria)	13-14	0		11
Wendouree (Western Victoria)	13-14	0	Both	374
Wendouree (Western Victoria)	13-14	0	Father only	18
Wendouree (Western Victoria)	13-14	0	Mother only	30
Wendouree (Western Victoria)	13-14	0	Neither	14
Wendouree (Western Victoria)	13-14	1	Both	824
Wendouree (Western Victoria)	13-14	1	Father only	66
Wendouree (Western Victoria)	13-14	1	Mother only	62
Wendouree (Western Victoria)	13-14	1	Neither	92
Wendouree (Western Victoria)	15-17	0		7
Wendouree (Western Victoria)	15-17	0	Both	445
Wendouree (Western Victoria)	15-17	0	Father only	25
Wendouree (Western Victoria)	15-17	0	Mother only	32
Wendouree (Western Victoria)	15-17	0	Neither	29
Wendouree (Western Victoria)	15-17	1	Both	1033
Wendouree (Western Victoria)	15-17	1	Father only	56
Wendouree (Western Victoria)	15-17	1	Mother only	80
Wendouree (Western Victoria)	15-17	1	Neither	140
Wendouree (Western Victoria)	18-20	0	Both	114
Wendouree (Western Victoria)	18-20	0	Father only	4
Wendouree (Western Victoria)	18-20	0	Mother only	16
Wendouree (Western Victoria)	18-20	0	Neither	13
Wendouree (Western Victoria)	18-20	1	Both	365
Wendouree (Western Victoria)	18-20	1	Father only	24
Wendouree (Western Victoria)	18-20	1	Mother only	20
Wendouree (Western Victoria)	18-20	1	Neither	47
Wendouree (Western Victoria)	21-24	0	Both	51
Wendouree (Western Victoria)	21-24	0	Father only	3
Wendouree (Western Victoria)	21-24	0	Mother only	11
Wendouree (Western Victoria)	21-24	0	Neither	8
Wendouree (Western Victoria)	21-24	1	Both	122
Wendouree (Western Victoria)	21-24	1	Father only	3
Wendouree (Western Victoria)	21-24	1	Mother only	12
Wendouree (Western Victoria)	21-24	1	Neither	31
Werribee (Western Metropolitan)	0-4	0		40
Werribee (Western Metropolitan)	0-4	0	Both	448
Werribee (Western Metropolitan)	0-4	0	Father only	56
Werribee (Western Metropolitan)	0-4	0	Mother only	131
Werribee (Western Metropolitan)	0-4	0	Neither	303
Werribee (Western Metropolitan)	0-4	1		26
Werribee (Western Metropolitan)	0-4	1	Both	1640
Werribee (Western Metropolitan)	0-4	1	Father only	354
Werribee (Western Metropolitan)	0-4	1	Mother only	333
Werribee (Western Metropolitan)	0-4	1	Neither	3627
Werribee (Western Metropolitan)	5-9	0		42
Werribee (Western Metropolitan)	5-9	0	Both	641
Werribee (Western Metropolitan)	5-9	0	Father only	77
Werribee (Western Metropolitan)	5-9	0	Mother only	131
Werribee (Western Metropolitan)	5-9	0	Neither	417
Werribee (Western Metropolitan)	5-9	1		28
Werribee (Western Metropolitan)	5-9	1	Both	1476
Werribee (Western Metropolitan)	5-9	1	Father only	288
Werribee (Western Metropolitan)	5-9	1	Mother only	319
Werribee (Western Metropolitan)	5-9	1	Neither	3220
Werribee (Western Metropolitan)	10-12	0		28
Werribee (Western Metropolitan)	10-12	0	Both	362
Werribee (Western Metropolitan)	10-12	0	Father only	35
Werribee (Western Metropolitan)	10-12	0	Mother only	87
Werribee (Western Metropolitan)	10-12	0	Neither	257
Werribee (Western Metropolitan)	10-12	1		12
Werribee (Western Metropolitan)	10-12	1	Both	915
Werribee (Western Metropolitan)	10-12	1	Father only	146
Werribee (Western Metropolitan)	10-12	1	Mother only	164
Werribee (Western Metropolitan)	10-12	1	Neither	1478
Werribee (Western Metropolitan)	13-14	0		18
Werribee (Western Metropolitan)	13-14	0	Both	274
Werribee (Western Metropolitan)	13-14	0	Father only	47
Werribee (Western Metropolitan)	13-14	0	Mother only	55
Werribee (Western Metropolitan)	13-14	0	Neither	188
Werribee (Western Metropolitan)	13-14	1		7
Werribee (Western Metropolitan)	13-14	1	Both	608
Werribee (Western Metropolitan)	13-14	1	Father only	88
Werribee (Western Metropolitan)	13-14	1	Mother only	93
Werribee (Western Metropolitan)	13-14	1	Neither	766
Werribee (Western Metropolitan)	15-17	0		9
Werribee (Western Metropolitan)	15-17	0	Both	327
Werribee (Western Metropolitan)	15-17	0	Father only	52
Werribee (Western Metropolitan)	15-17	0	Mother only	70
Werribee (Western Metropolitan)	15-17	0	Neither	251
Werribee (Western Metropolitan)	15-17	1		4
Werribee (Western Metropolitan)	15-17	1	Both	751
Werribee (Western Metropolitan)	15-17	1	Father only	117
Werribee (Western Metropolitan)	15-17	1	Mother only	121
Werribee (Western Metropolitan)	15-17	1	Neither	892
Werribee (Western Metropolitan)	18-20	0	Both	109
Werribee (Western Metropolitan)	18-20	0	Father only	17
Werribee (Western Metropolitan)	18-20	0	Mother only	27
Werribee (Western Metropolitan)	18-20	0	Neither	130
Werribee (Western Metropolitan)	18-20	1	Both	291
Werribee (Western Metropolitan)	18-20	1	Father only	52
Werribee (Western Metropolitan)	18-20	1	Mother only	47
Werribee (Western Metropolitan)	18-20	1	Neither	482
Werribee (Western Metropolitan)	21-24	0	Both	55
Werribee (Western Metropolitan)	21-24	0	Father only	11
Werribee (Western Metropolitan)	21-24	0	Mother only	16
Werribee (Western Metropolitan)	21-24	0	Neither	88
Werribee (Western Metropolitan)	21-24	1	Both	147
Werribee (Western Metropolitan)	21-24	1	Father only	26
Werribee (Western Metropolitan)	21-24	1	Mother only	31
Werribee (Western Metropolitan)	21-24	1	Neither	249
Williamstown (Western Metropolitan)	0-4	0		15
Williamstown (Western Metropolitan)	0-4	0	Both	103
Williamstown (Western Metropolitan)	0-4	0	Father only	32
Williamstown (Western Metropolitan)	0-4	0	Mother only	55
Williamstown (Western Metropolitan)	0-4	0	Neither	61
Williamstown (Western Metropolitan)	0-4	1		13
Williamstown (Western Metropolitan)	0-4	1	Both	2315
Williamstown (Western Metropolitan)	0-4	1	Father only	679
Williamstown (Western Metropolitan)	0-4	1	Mother only	614
Williamstown (Western Metropolitan)	0-4	1	Neither	840
Williamstown (Western Metropolitan)	5-9	0		20
Williamstown (Western Metropolitan)	5-9	0	Both	259
Williamstown (Western Metropolitan)	5-9	0	Father only	45
Williamstown (Western Metropolitan)	5-9	0	Mother only	113
Williamstown (Western Metropolitan)	5-9	0	Neither	111
Williamstown (Western Metropolitan)	5-9	1		8
Williamstown (Western Metropolitan)	5-9	1	Both	2215
Williamstown (Western Metropolitan)	5-9	1	Father only	545
Williamstown (Western Metropolitan)	5-9	1	Mother only	556
Williamstown (Western Metropolitan)	5-9	1	Neither	792
Williamstown (Western Metropolitan)	10-12	0		8
Williamstown (Western Metropolitan)	10-12	0	Both	214
Williamstown (Western Metropolitan)	10-12	0	Father only	50
Williamstown (Western Metropolitan)	10-12	0	Mother only	82
Williamstown (Western Metropolitan)	10-12	0	Neither	82
Williamstown (Western Metropolitan)	10-12	1	Both	1270
Williamstown (Western Metropolitan)	10-12	1	Father only	271
Williamstown (Western Metropolitan)	10-12	1	Mother only	341
Williamstown (Western Metropolitan)	10-12	1	Neither	402
Williamstown (Western Metropolitan)	13-14	0		7
Williamstown (Western Metropolitan)	13-14	0	Both	168
Williamstown (Western Metropolitan)	13-14	0	Father only	34
Williamstown (Western Metropolitan)	13-14	0	Mother only	53
Williamstown (Western Metropolitan)	13-14	0	Neither	54
Williamstown (Western Metropolitan)	13-14	1	Both	760
Williamstown (Western Metropolitan)	13-14	1	Father only	126
Williamstown (Western Metropolitan)	13-14	1	Mother only	201
Williamstown (Western Metropolitan)	13-14	1	Neither	255
Williamstown (Western Metropolitan)	15-17	0		3
Williamstown (Western Metropolitan)	15-17	0	Both	192
Williamstown (Western Metropolitan)	15-17	0	Father only	33
Williamstown (Western Metropolitan)	15-17	0	Mother only	71
Williamstown (Western Metropolitan)	15-17	0	Neither	78
Williamstown (Western Metropolitan)	15-17	1		5
Williamstown (Western Metropolitan)	15-17	1	Both	905
Williamstown (Western Metropolitan)	15-17	1	Father only	168
Williamstown (Western Metropolitan)	15-17	1	Mother only	247
Williamstown (Western Metropolitan)	15-17	1	Neither	273
Williamstown (Western Metropolitan)	18-20	0		5
Williamstown (Western Metropolitan)	18-20	0	Both	97
Williamstown (Western Metropolitan)	18-20	0	Father only	27
Williamstown (Western Metropolitan)	18-20	0	Mother only	36
Williamstown (Western Metropolitan)	18-20	0	Neither	46
Williamstown (Western Metropolitan)	18-20	1	Both	509
Williamstown (Western Metropolitan)	18-20	1	Father only	105
Williamstown (Western Metropolitan)	18-20	1	Mother only	119
Williamstown (Western Metropolitan)	18-20	1	Neither	157
Williamstown (Western Metropolitan)	21-24	0		4
Williamstown (Western Metropolitan)	21-24	0	Both	62
Williamstown (Western Metropolitan)	21-24	0	Father only	22
Williamstown (Western Metropolitan)	21-24	0	Mother only	23
Williamstown (Western Metropolitan)	21-24	0	Neither	24
Williamstown (Western Metropolitan)	21-24	1	Both	264
Williamstown (Western Metropolitan)	21-24	1	Father only	49
Williamstown (Western Metropolitan)	21-24	1	Mother only	60
Williamstown (Western Metropolitan)	21-24	1	Neither	95
Yan Yean (Northern Victoria)	0-4	0		21
Yan Yean (Northern Victoria)	0-4	0	Both	508
Yan Yean (Northern Victoria)	0-4	0	Father only	32
Yan Yean (Northern Victoria)	0-4	0	Mother only	76
Yan Yean (Northern Victoria)	0-4	0	Neither	81
Yan Yean (Northern Victoria)	0-4	1		17
Yan Yean (Northern Victoria)	0-4	1	Both	4199
Yan Yean (Northern Victoria)	0-4	1	Father only	450
Yan Yean (Northern Victoria)	0-4	1	Mother only	525
Yan Yean (Northern Victoria)	0-4	1	Neither	2056
Yan Yean (Northern Victoria)	5-9	0		25
Yan Yean (Northern Victoria)	5-9	0	Both	848
Yan Yean (Northern Victoria)	5-9	0	Father only	54
Yan Yean (Northern Victoria)	5-9	0	Mother only	105
Yan Yean (Northern Victoria)	5-9	0	Neither	140
Yan Yean (Northern Victoria)	5-9	1		33
Yan Yean (Northern Victoria)	5-9	1	Both	4233
Yan Yean (Northern Victoria)	5-9	1	Father only	456
Yan Yean (Northern Victoria)	5-9	1	Mother only	482
Yan Yean (Northern Victoria)	5-9	1	Neither	2000
Yan Yean (Northern Victoria)	10-12	0		15
Yan Yean (Northern Victoria)	10-12	0	Both	590
Yan Yean (Northern Victoria)	10-12	0	Father only	42
Yan Yean (Northern Victoria)	10-12	0	Mother only	80
Yan Yean (Northern Victoria)	10-12	0	Neither	95
Yan Yean (Northern Victoria)	10-12	1		9
Yan Yean (Northern Victoria)	10-12	1	Both	2273
Yan Yean (Northern Victoria)	10-12	1	Father only	230
Yan Yean (Northern Victoria)	10-12	1	Mother only	285
Yan Yean (Northern Victoria)	10-12	1	Neither	878
Yan Yean (Northern Victoria)	13-14	0		12
Yan Yean (Northern Victoria)	13-14	0	Both	406
Yan Yean (Northern Victoria)	13-14	0	Father only	39
Yan Yean (Northern Victoria)	13-14	0	Mother only	41
Yan Yean (Northern Victoria)	13-14	0	Neither	81
Yan Yean (Northern Victoria)	13-14	1	Both	1441
Yan Yean (Northern Victoria)	13-14	1	Father only	141
Yan Yean (Northern Victoria)	13-14	1	Mother only	163
Yan Yean (Northern Victoria)	13-14	1	Neither	497
Yan Yean (Northern Victoria)	15-17	0		5
Yan Yean (Northern Victoria)	15-17	0	Both	534
Yan Yean (Northern Victoria)	15-17	0	Father only	53
Yan Yean (Northern Victoria)	15-17	0	Mother only	95
Yan Yean (Northern Victoria)	15-17	0	Neither	87
Yan Yean (Northern Victoria)	15-17	1		4
Yan Yean (Northern Victoria)	15-17	1	Both	1804
Yan Yean (Northern Victoria)	15-17	1	Father only	167
Yan Yean (Northern Victoria)	15-17	1	Mother only	223
Yan Yean (Northern Victoria)	15-17	1	Neither	606
Yan Yean (Northern Victoria)	18-20	0		3
Yan Yean (Northern Victoria)	18-20	0	Both	169
Yan Yean (Northern Victoria)	18-20	0	Father only	24
Yan Yean (Northern Victoria)	18-20	0	Mother only	32
Yan Yean (Northern Victoria)	18-20	0	Neither	60
Yan Yean (Northern Victoria)	18-20	1	Both	764
Yan Yean (Northern Victoria)	18-20	1	Father only	98
Yan Yean (Northern Victoria)	18-20	1	Mother only	82
Yan Yean (Northern Victoria)	18-20	1	Neither	297
Yan Yean (Northern Victoria)	21-24	0	Both	102
Yan Yean (Northern Victoria)	21-24	0	Father only	16
Yan Yean (Northern Victoria)	21-24	0	Mother only	18
Yan Yean (Northern Victoria)	21-24	0	Neither	22
Yan Yean (Northern Victoria)	21-24	1		4
Yan Yean (Northern Victoria)	21-24	1	Both	335
Yan Yean (Northern Victoria)	21-24	1	Father only	44
Yan Yean (Northern Victoria)	21-24	1	Mother only	34
Yan Yean (Northern Victoria)	21-24	1	Neither	173
Yuroke (Northern Metropolitan)	0-4	0		31
Yuroke (Northern Metropolitan)	0-4	0	Both	425
Yuroke (Northern Metropolitan)	0-4	0	Father only	57
Yuroke (Northern Metropolitan)	0-4	0	Mother only	128
Yuroke (Northern Metropolitan)	0-4	0	Neither	315
Yuroke (Northern Metropolitan)	0-4	1		63
Yuroke (Northern Metropolitan)	0-4	1	Both	2520
Yuroke (Northern Metropolitan)	0-4	1	Father only	546
Yuroke (Northern Metropolitan)	0-4	1	Mother only	751
Yuroke (Northern Metropolitan)	0-4	1	Neither	6417
Yuroke (Northern Metropolitan)	5-9	0		39
Yuroke (Northern Metropolitan)	5-9	0	Both	551
Yuroke (Northern Metropolitan)	5-9	0	Father only	99
Yuroke (Northern Metropolitan)	5-9	0	Mother only	176
Yuroke (Northern Metropolitan)	5-9	0	Neither	497
Yuroke (Northern Metropolitan)	5-9	1		45
Yuroke (Northern Metropolitan)	5-9	1	Both	2024
Yuroke (Northern Metropolitan)	5-9	1	Father only	464
Yuroke (Northern Metropolitan)	5-9	1	Mother only	690
Yuroke (Northern Metropolitan)	5-9	1	Neither	6375
Yuroke (Northern Metropolitan)	10-12	0		30
Yuroke (Northern Metropolitan)	10-12	0	Both	290
Yuroke (Northern Metropolitan)	10-12	0	Father only	58
Yuroke (Northern Metropolitan)	10-12	0	Mother only	114
Yuroke (Northern Metropolitan)	10-12	0	Neither	343
Yuroke (Northern Metropolitan)	10-12	1		26
Yuroke (Northern Metropolitan)	10-12	1	Both	1098
Yuroke (Northern Metropolitan)	10-12	1	Father only	217
Yuroke (Northern Metropolitan)	10-12	1	Mother only	369
Yuroke (Northern Metropolitan)	10-12	1	Neither	3196
Yuroke (Northern Metropolitan)	13-14	0		18
Yuroke (Northern Metropolitan)	13-14	0	Both	233
Yuroke (Northern Metropolitan)	13-14	0	Father only	28
Yuroke (Northern Metropolitan)	13-14	0	Mother only	77
Yuroke (Northern Metropolitan)	13-14	0	Neither	248
Yuroke (Northern Metropolitan)	13-14	1		19
Yuroke (Northern Metropolitan)	13-14	1	Both	667
Yuroke (Northern Metropolitan)	13-14	1	Father only	143
Yuroke (Northern Metropolitan)	13-14	1	Mother only	226
Yuroke (Northern Metropolitan)	13-14	1	Neither	1859
Yuroke (Northern Metropolitan)	15-17	0		12
Yuroke (Northern Metropolitan)	15-17	0	Both	291
Yuroke (Northern Metropolitan)	15-17	0	Father only	57
Yuroke (Northern Metropolitan)	15-17	0	Mother only	82
Yuroke (Northern Metropolitan)	15-17	0	Neither	352
Yuroke (Northern Metropolitan)	15-17	1		8
Yuroke (Northern Metropolitan)	15-17	1	Both	813
Yuroke (Northern Metropolitan)	15-17	1	Father only	169
Yuroke (Northern Metropolitan)	15-17	1	Mother only	279
Yuroke (Northern Metropolitan)	15-17	1	Neither	2391
Yuroke (Northern Metropolitan)	18-20	0	Both	99
Yuroke (Northern Metropolitan)	18-20	0	Father only	30
Yuroke (Northern Metropolitan)	18-20	0	Mother only	56
Yuroke (Northern Metropolitan)	18-20	0	Neither	258
Yuroke (Northern Metropolitan)	18-20	1		3
Yuroke (Northern Metropolitan)	18-20	1	Both	407
Yuroke (Northern Metropolitan)	18-20	1	Father only	115
Yuroke (Northern Metropolitan)	18-20	1	Mother only	146
Yuroke (Northern Metropolitan)	18-20	1	Neither	1483
Yuroke (Northern Metropolitan)	21-24	0	Both	53
Yuroke (Northern Metropolitan)	21-24	0	Father only	8
Yuroke (Northern Metropolitan)	21-24	0	Mother only	25
Yuroke (Northern Metropolitan)	21-24	0	Neither	157
Yuroke (Northern Metropolitan)	21-24	1	Both	188
Yuroke (Northern Metropolitan)	21-24	1	Father only	48
Yuroke (Northern Metropolitan)	21-24	1	Mother only	85
Yuroke (Northern Metropolitan)	21-24	1	Neither	917
Algester	0-4	0		27
Algester	0-4	0	Both	266
Algester	0-4	0	Father only	53
Algester	0-4	0	Mother only	80
Algester	0-4	0	Neither	170
Algester	0-4	1		23
Algester	0-4	1	Both	835
Algester	0-4	1	Father only	323
Algester	0-4	1	Mother only	296
Algester	0-4	1	Neither	2331
Algester	5-9	0		23
Algester	5-9	0	Both	415
Algester	5-9	0	Father only	68
Algester	5-9	0	Mother only	101
Algester	5-9	0	Neither	240
Algester	5-9	1		31
Algester	5-9	1	Both	924
Algester	5-9	1	Father only	297
Algester	5-9	1	Mother only	285
Algester	5-9	1	Neither	2249
Algester	10-12	0		12
Algester	10-12	0	Both	282
Algester	10-12	0	Father only	65
Algester	10-12	0	Mother only	73
Algester	10-12	0	Neither	207
Algester	10-12	1		13
Algester	10-12	1	Both	587
Algester	10-12	1	Father only	140
Algester	10-12	1	Mother only	156
Algester	10-12	1	Neither	1053
Algester	13-14	0		13
Algester	13-14	0	Both	174
Algester	13-14	0	Father only	36
Algester	13-14	0	Mother only	38
Algester	13-14	0	Neither	118
Algester	13-14	1		7
Algester	13-14	1	Both	389
Algester	13-14	1	Father only	78
Algester	13-14	1	Mother only	93
Algester	13-14	1	Neither	568
