SA4_NAME21	Age5yr	ChildrenEverBorn	females
Mid North Coast	50-54	0	1036
Mid North Coast	50-54	1	856
Mid North Coast	50-54	2	2528
Mid North Coast	50-54	3	1540
Mid North Coast	50-54	4	619
Mid North Coast	50-54	5	227
Mid North Coast	50-54	6	114
Mid North Coast	55-59		525
Mid North Coast	55-59	0	1205
Mid North Coast	55-59	1	866
Mid North Coast	55-59	2	2925
Mid North Coast	55-59	3	1876
Mid North Coast	55-59	4	719
Mid North Coast	55-59	5	228
Mid North Coast	55-59	6	133
Mid North Coast	60-64		576
Mid North Coast	60-64	0	1314
Mid North Coast	60-64	1	972
Mid North Coast	60-64	2	3467
Mid North Coast	60-64	3	2317
Mid North Coast	60-64	4	925
Mid North Coast	60-64	5	240
Mid North Coast	60-64	6	106
Mid North Coast	65-69		597
Mid North Coast	65-69	0	1148
Mid North Coast	65-69	1	869
Mid North Coast	65-69	2	3331
Mid North Coast	65-69	3	2375
Mid North Coast	65-69	4	943
Mid North Coast	65-69	5	225
Mid North Coast	65-69	6	75
Mid North Coast	70-74		686
Mid North Coast	70-74	0	964
Mid North Coast	70-74	1	781
Mid North Coast	70-74	2	3332
Mid North Coast	70-74	3	2327
Mid North Coast	70-74	4	900
Mid North Coast	70-74	5	232
Mid North Coast	70-74	6	126
Mid North Coast	75-79		609
Mid North Coast	75-79	0	687
Mid North Coast	75-79	1	527
Mid North Coast	75-79	2	2324
Mid North Coast	75-79	3	1739
Mid North Coast	75-79	4	782
Mid North Coast	75-79	5	207
Mid North Coast	75-79	6	147
Mid North Coast	80-84		550
Mid North Coast	80-84	0	337
Mid North Coast	80-84	1	280
Mid North Coast	80-84	2	1200
Mid North Coast	80-84	3	1135
Mid North Coast	80-84	4	700
Mid North Coast	80-84	5	259
Mid North Coast	80-84	6	173
Mid North Coast	85+		773
Mid North Coast	85+	0	430
Mid North Coast	85+	1	356
Mid North Coast	85+	2	1151
Mid North Coast	85+	3	1069
Mid North Coast	85+	4	774
Mid North Coast	85+	5	328
Mid North Coast	85+	6	260
Murray	15-19		424
Murray	15-19	0	3019
Murray	15-19	1	34
Murray	15-19	2	7
Murray	20-24		297
Murray	20-24	0	2377
Murray	20-24	1	269
Murray	20-24	2	105
Murray	20-24	3	21
Murray	20-24	4	5
Murray	25-29		301
Murray	25-29	0	1781
Murray	25-29	1	574
Murray	25-29	2	507
Murray	25-29	3	151
Murray	25-29	4	32
Murray	25-29	5	7
Murray	25-29	6	6
Murray	30-34		272
Murray	30-34	0	1071
Murray	30-34	1	718
Murray	30-34	2	923
Murray	30-34	3	433
Murray	30-34	4	112
Murray	30-34	5	34
Murray	30-34	6	23
Murray	35-39		272
Murray	35-39	0	578
Murray	35-39	1	481
Murray	35-39	2	1181
Murray	35-39	3	724
Murray	35-39	4	223
Murray	35-39	5	75
Murray	35-39	6	58
Murray	40-44		273
Murray	40-44	0	419
Murray	40-44	1	388
Murray	40-44	2	1155
Murray	40-44	3	765
Murray	40-44	4	278
Murray	40-44	5	95
Murray	40-44	6	85
Murray	45-49		276
Murray	45-49	0	441
Murray	45-49	1	407
Murray	45-49	2	1218
Murray	45-49	3	847
Murray	45-49	4	332
Murray	45-49	5	98
Murray	45-49	6	71
Murray	50-54		266
Murray	50-54	0	473
Murray	50-54	1	397
Murray	50-54	2	1300
Murray	50-54	3	941
Murray	50-54	4	344
Murray	50-54	5	116
Murray	50-54	6	75
Murray	55-59		310
Murray	55-59	0	470
Murray	55-59	1	420
Murray	55-59	2	1319
Murray	55-59	3	1055
Murray	55-59	4	386
Murray	55-59	5	127
Murray	55-59	6	85
Murray	60-64		328
Murray	60-64	0	474
Murray	60-64	1	353
Murray	60-64	2	1496
Murray	60-64	3	1239
Murray	60-64	4	481
Murray	60-64	5	114
Murray	60-64	6	76
Murray	65-69		332
Murray	65-69	0	378
Murray	65-69	1	342
Murray	65-69	2	1328
Murray	65-69	3	1138
Murray	65-69	4	500
Murray	65-69	5	130
Murray	65-69	6	70
Murray	70-74		339
Murray	70-74	0	275
Murray	70-74	1	266
Murray	70-74	2	1217
Murray	70-74	3	987
Murray	70-74	4	476
Murray	70-74	5	139
Murray	70-74	6	93
Murray	75-79		309
Murray	75-79	0	187
Murray	75-79	1	162
Murray	75-79	2	805
Murray	75-79	3	709
Murray	75-79	4	392
Murray	75-79	5	143
Murray	75-79	6	94
Murray	80-84		298
Murray	80-84	0	135
Murray	80-84	1	93
Murray	80-84	2	431
Murray	80-84	3	500
Murray	80-84	4	358
Murray	80-84	5	147
Murray	80-84	6	132
Murray	85+		305
Murray	85+	0	125
Murray	85+	1	104
Murray	85+	2	321
Murray	85+	3	444
Murray	85+	4	350
Murray	85+	5	199
Murray	85+	6	186
New England and North West	15-19		870
New England and North West	15-19	0	4828
New England and North West	15-19	1	79
New England and North West	15-19	2	12
New England and North West	15-19	3	5
New England and North West	20-24		662
New England and North West	20-24	0	3516
New England and North West	20-24	1	514
New England and North West	20-24	2	251
New England and North West	20-24	3	76
New England and North West	20-24	4	21
New England and North West	25-29		626
New England and North West	25-29	0	2743
New England and North West	25-29	1	910
New England and North West	25-29	2	805
New England and North West	25-29	3	359
New England and North West	25-29	4	99
New England and North West	25-29	5	28
New England and North West	25-29	6	16
New England and North West	30-34		572
New England and North West	30-34	0	1535
New England and North West	30-34	1	966
New England and North West	30-34	2	1424
New England and North West	30-34	3	788
New England and North West	30-34	4	273
New England and North West	30-34	5	103
New England and North West	30-34	6	56
New England and North West	35-39		549
New England and North West	35-39	0	845
New England and North West	35-39	1	726
New England and North West	35-39	2	1533
New England and North West	35-39	3	1076
New England and North West	35-39	4	418
New England and North West	35-39	5	134
New England and North West	35-39	6	94
New England and North West	40-44		492
New England and North West	40-44	0	634
New England and North West	40-44	1	553
New England and North West	40-44	2	1579
New England and North West	40-44	3	1122
New England and North West	40-44	4	447
New England and North West	40-44	5	150
New England and North West	40-44	6	133
New England and North West	45-49		543
New England and North West	45-49	0	633
New England and North West	45-49	1	527
New England and North West	45-49	2	1679
New England and North West	45-49	3	1281
New England and North West	45-49	4	523
New England and North West	45-49	5	177
New England and North West	45-49	6	166
New England and North West	50-54		549
New England and North West	50-54	0	673
New England and North West	50-54	1	572
New England and North West	50-54	2	1847
New England and North West	50-54	3	1341
New England and North West	50-54	4	512
New England and North West	50-54	5	151
New England and North West	50-54	6	131
New England and North West	55-59		590
New England and North West	55-59	0	716
New England and North West	55-59	1	581
New England and North West	55-59	2	1982
New England and North West	55-59	3	1427
New England and North West	55-59	4	559
New England and North West	55-59	5	195
New England and North West	55-59	6	113
New England and North West	60-64		541
New England and North West	60-64	0	639
New England and North West	60-64	1	519
New England and North West	60-64	2	2068
New England and North West	60-64	3	1570
New England and North West	60-64	4	686
New England and North West	60-64	5	214
New England and North West	60-64	6	137
New England and North West	65-69		484
New England and North West	65-69	0	553
New England and North West	65-69	1	455
New England and North West	65-69	2	1720
New England and North West	65-69	3	1400
New England and North West	65-69	4	675
New England and North West	65-69	5	190
New England and North West	65-69	6	102
New England and North West	70-74		524
New England and North West	70-74	0	421
New England and North West	70-74	1	328
New England and North West	70-74	2	1631
New England and North West	70-74	3	1368
New England and North West	70-74	4	584
New England and North West	70-74	5	190
New England and North West	70-74	6	104
New England and North West	75-79		492
New England and North West	75-79	0	317
New England and North West	75-79	1	238
New England and North West	75-79	2	1091
New England and North West	75-79	3	1005
New England and North West	75-79	4	547
New England and North West	75-79	5	200
New England and North West	75-79	6	130
New England and North West	80-84		414
New England and North West	80-84	0	196
New England and North West	80-84	1	140
New England and North West	80-84	2	618
New England and North West	80-84	3	726
New England and North West	80-84	4	505
New England and North West	80-84	5	186
New England and North West	80-84	6	188
New England and North West	85+		484
New England and North West	85+	0	188
New England and North West	85+	1	140
New England and North West	85+	2	499
New England and North West	85+	3	608
New England and North West	85+	4	476
New England and North West	85+	5	235
New England and North West	85+	6	265
Newcastle and Lake Macquarie	15-19		841
Newcastle and Lake Macquarie	15-19	0	10107
Newcastle and Lake Macquarie	15-19	1	63
Newcastle and Lake Macquarie	15-19	2	7
Newcastle and Lake Macquarie	15-19	6	5
Newcastle and Lake Macquarie	20-24		990
Newcastle and Lake Macquarie	20-24	0	11217
Newcastle and Lake Macquarie	20-24	1	578
Newcastle and Lake Macquarie	20-24	2	188
Newcastle and Lake Macquarie	20-24	3	40
Newcastle and Lake Macquarie	20-24	4	8
Newcastle and Lake Macquarie	20-24	6	3
Newcastle and Lake Macquarie	25-29		758
Newcastle and Lake Macquarie	25-29	0	9067
Newcastle and Lake Macquarie	25-29	1	1729
Newcastle and Lake Macquarie	25-29	2	1048
Newcastle and Lake Macquarie	25-29	3	310
Newcastle and Lake Macquarie	25-29	4	79
Newcastle and Lake Macquarie	25-29	5	18
Newcastle and Lake Macquarie	25-29	6	10
Newcastle and Lake Macquarie	30-34		591
Newcastle and Lake Macquarie	30-34	0	5373
Newcastle and Lake Macquarie	30-34	1	2801
Newcastle and Lake Macquarie	30-34	2	3028
Newcastle and Lake Macquarie	30-34	3	997
Newcastle and Lake Macquarie	30-34	4	267
Newcastle and Lake Macquarie	30-34	5	83
Newcastle and Lake Macquarie	30-34	6	44
Newcastle and Lake Macquarie	35-39		547
Newcastle and Lake Macquarie	35-39	0	2708
Newcastle and Lake Macquarie	35-39	1	2185
Newcastle and Lake Macquarie	35-39	2	4758
Newcastle and Lake Macquarie	35-39	3	1905
Newcastle and Lake Macquarie	35-39	4	508
Newcastle and Lake Macquarie	35-39	5	140
Newcastle and Lake Macquarie	35-39	6	109
Newcastle and Lake Macquarie	40-44		455
Newcastle and Lake Macquarie	40-44	0	1722
Newcastle and Lake Macquarie	40-44	1	1681
Newcastle and Lake Macquarie	40-44	2	4740
Newcastle and Lake Macquarie	40-44	3	2275
Newcastle and Lake Macquarie	40-44	4	698
Newcastle and Lake Macquarie	40-44	5	183
Newcastle and Lake Macquarie	40-44	6	150
Newcastle and Lake Macquarie	45-49		490
Newcastle and Lake Macquarie	45-49	0	1595
Newcastle and Lake Macquarie	45-49	1	1733
Newcastle and Lake Macquarie	45-49	2	5001
Newcastle and Lake Macquarie	45-49	3	2537
Newcastle and Lake Macquarie	45-49	4	742
Newcastle and Lake Macquarie	45-49	5	205
Newcastle and Lake Macquarie	45-49	6	151
Newcastle and Lake Macquarie	50-54		405
Newcastle and Lake Macquarie	50-54	0	1602
Newcastle and Lake Macquarie	50-54	1	1620
Newcastle and Lake Macquarie	50-54	2	4928
Newcastle and Lake Macquarie	50-54	3	2490
Newcastle and Lake Macquarie	50-54	4	756
Newcastle and Lake Macquarie	50-54	5	220
Newcastle and Lake Macquarie	50-54	6	134
Newcastle and Lake Macquarie	55-59		467
Newcastle and Lake Macquarie	55-59	0	1549
Newcastle and Lake Macquarie	55-59	1	1559
Newcastle and Lake Macquarie	55-59	2	4763
Newcastle and Lake Macquarie	55-59	3	2722
Newcastle and Lake Macquarie	55-59	4	843
Newcastle and Lake Macquarie	55-59	5	200
Newcastle and Lake Macquarie	55-59	6	119
Newcastle and Lake Macquarie	60-64		454
Newcastle and Lake Macquarie	60-64	0	1448
Newcastle and Lake Macquarie	60-64	1	1372
Newcastle and Lake Macquarie	60-64	2	4775
Newcastle and Lake Macquarie	60-64	3	2912
Newcastle and Lake Macquarie	60-64	4	1010
Newcastle and Lake Macquarie	60-64	5	266
Newcastle and Lake Macquarie	60-64	6	110
Newcastle and Lake Macquarie	65-69		524
Newcastle and Lake Macquarie	65-69	0	1119
Newcastle and Lake Macquarie	65-69	1	1108
Newcastle and Lake Macquarie	65-69	2	4452
Newcastle and Lake Macquarie	65-69	3	2869
Newcastle and Lake Macquarie	65-69	4	924
Newcastle and Lake Macquarie	65-69	5	231
Newcastle and Lake Macquarie	65-69	6	94
Newcastle and Lake Macquarie	70-74		600
Newcastle and Lake Macquarie	70-74	0	899
Newcastle and Lake Macquarie	70-74	1	868
Newcastle and Lake Macquarie	70-74	2	4085
Newcastle and Lake Macquarie	70-74	3	2666
Newcastle and Lake Macquarie	70-74	4	1005
Newcastle and Lake Macquarie	70-74	5	250
Newcastle and Lake Macquarie	70-74	6	118
Newcastle and Lake Macquarie	75-79		617
Newcastle and Lake Macquarie	75-79	0	624
Newcastle and Lake Macquarie	75-79	1	636
Newcastle and Lake Macquarie	75-79	2	2881
Newcastle and Lake Macquarie	75-79	3	2091
Newcastle and Lake Macquarie	75-79	4	836
Newcastle and Lake Macquarie	75-79	5	229
Newcastle and Lake Macquarie	75-79	6	136
Newcastle and Lake Macquarie	80-84		647
Newcastle and Lake Macquarie	80-84	0	417
Newcastle and Lake Macquarie	80-84	1	334
Newcastle and Lake Macquarie	80-84	2	1621
Newcastle and Lake Macquarie	80-84	3	1476
Newcastle and Lake Macquarie	80-84	4	747
Newcastle and Lake Macquarie	80-84	5	285
Newcastle and Lake Macquarie	80-84	6	198
Newcastle and Lake Macquarie	85+		1127
Newcastle and Lake Macquarie	85+	0	422
Newcastle and Lake Macquarie	85+	1	520
Newcastle and Lake Macquarie	85+	2	1635
Newcastle and Lake Macquarie	85+	3	1520
Newcastle and Lake Macquarie	85+	4	918
Newcastle and Lake Macquarie	85+	5	424
Newcastle and Lake Macquarie	85+	6	326
Richmond - Tweed	15-19		788
Richmond - Tweed	15-19	0	5835
Richmond - Tweed	15-19	1	45
Richmond - Tweed	15-19	2	5
Richmond - Tweed	15-19	6	4
Richmond - Tweed	20-24		626
Richmond - Tweed	20-24	0	4435
Richmond - Tweed	20-24	1	347
Richmond - Tweed	20-24	2	131
Richmond - Tweed	20-24	3	43
Richmond - Tweed	20-24	6	3
Richmond - Tweed	25-29		653
Richmond - Tweed	25-29	0	3796
Richmond - Tweed	25-29	1	883
Richmond - Tweed	25-29	2	613
Richmond - Tweed	25-29	3	217
Richmond - Tweed	25-29	4	52
Richmond - Tweed	25-29	5	8
Richmond - Tweed	25-29	6	7
Richmond - Tweed	30-34		661
Richmond - Tweed	30-34	0	2824
Richmond - Tweed	30-34	1	1338
Richmond - Tweed	30-34	2	1598
Richmond - Tweed	30-34	3	646
Richmond - Tweed	30-34	4	180
Richmond - Tweed	30-34	5	51
Richmond - Tweed	30-34	6	32
Richmond - Tweed	35-39		677
Richmond - Tweed	35-39	0	1731
Richmond - Tweed	35-39	1	1216
Richmond - Tweed	35-39	2	2471
Richmond - Tweed	35-39	3	1226
Richmond - Tweed	35-39	4	378
Richmond - Tweed	35-39	5	106
Richmond - Tweed	35-39	6	59
Richmond - Tweed	40-44		644
Richmond - Tweed	40-44	0	1333
Richmond - Tweed	40-44	1	1136
Richmond - Tweed	40-44	2	2798
Richmond - Tweed	40-44	3	1387
Richmond - Tweed	40-44	4	430
Richmond - Tweed	40-44	5	146
Richmond - Tweed	40-44	6	79
Richmond - Tweed	45-49		686
Richmond - Tweed	45-49	0	1374
Richmond - Tweed	45-49	1	1241
Richmond - Tweed	45-49	2	2984
Richmond - Tweed	45-49	3	1532
Richmond - Tweed	45-49	4	599
Richmond - Tweed	45-49	5	158
Richmond - Tweed	45-49	6	106
Richmond - Tweed	50-54		609
Richmond - Tweed	50-54	0	1431
Richmond - Tweed	50-54	1	1154
Richmond - Tweed	50-54	2	2917
Richmond - Tweed	50-54	3	1657
Richmond - Tweed	50-54	4	646
Richmond - Tweed	50-54	5	156
Richmond - Tweed	50-54	6	94
Richmond - Tweed	55-59		680
Richmond - Tweed	55-59	0	1503
Richmond - Tweed	55-59	1	1189
Richmond - Tweed	55-59	2	3073
Richmond - Tweed	55-59	3	1904
Richmond - Tweed	55-59	4	724
Richmond - Tweed	55-59	5	179
Richmond - Tweed	55-59	6	124
Richmond - Tweed	60-64		673
Richmond - Tweed	60-64	0	1513
Richmond - Tweed	60-64	1	1140
Richmond - Tweed	60-64	2	3337
Richmond - Tweed	60-64	3	2243
Richmond - Tweed	60-64	4	901
Richmond - Tweed	60-64	5	265
Richmond - Tweed	60-64	6	116
Richmond - Tweed	65-69		685
Richmond - Tweed	65-69	0	1260
Richmond - Tweed	65-69	1	1012
Richmond - Tweed	65-69	2	3290
Richmond - Tweed	65-69	3	2249
Richmond - Tweed	65-69	4	868
Richmond - Tweed	65-69	5	220
Richmond - Tweed	65-69	6	124
Richmond - Tweed	70-74		582
Richmond - Tweed	70-74	0	903
Richmond - Tweed	70-74	1	798
Richmond - Tweed	70-74	2	2818
Richmond - Tweed	70-74	3	1959
Richmond - Tweed	70-74	4	848
Richmond - Tweed	70-74	5	219
Richmond - Tweed	70-74	6	106
Richmond - Tweed	75-79		557
Richmond - Tweed	75-79	0	516
Richmond - Tweed	75-79	1	455
Richmond - Tweed	75-79	2	1866
Richmond - Tweed	75-79	3	1472
Richmond - Tweed	75-79	4	688
Richmond - Tweed	75-79	5	195
Richmond - Tweed	75-79	6	137
Richmond - Tweed	80-84		537
Richmond - Tweed	80-84	0	332
Richmond - Tweed	80-84	1	258
Richmond - Tweed	80-84	2	1065
Richmond - Tweed	80-84	3	1055
Richmond - Tweed	80-84	4	631
Richmond - Tweed	80-84	5	289
Richmond - Tweed	80-84	6	168
Richmond - Tweed	85+		984
Richmond - Tweed	85+	0	358
Richmond - Tweed	85+	1	330
Richmond - Tweed	85+	2	985
Richmond - Tweed	85+	3	1066
Richmond - Tweed	85+	4	739
Richmond - Tweed	85+	5	326
Richmond - Tweed	85+	6	340
Riverina	15-19		531
Riverina	15-19	0	4486
Riverina	15-19	1	46
Riverina	15-19	2	9
Riverina	15-19	4	7
Riverina	15-19	6	4
Riverina	20-24		451
Riverina	20-24	0	3742
Riverina	20-24	1	442
Riverina	20-24	2	216
Riverina	20-24	3	61
Riverina	20-24	4	3
Riverina	20-24	6	5
Riverina	25-29		404
Riverina	25-29	0	2778
Riverina	25-29	1	907
Riverina	25-29	2	695
Riverina	25-29	3	294
Riverina	25-29	4	72
Riverina	25-29	5	22
Riverina	25-29	6	4
Riverina	30-34		355
Riverina	30-34	0	1441
Riverina	30-34	1	1064
Riverina	30-34	2	1333
Riverina	30-34	3	695
Riverina	30-34	4	228
Riverina	30-34	5	54
Riverina	30-34	6	38
Riverina	35-39		342
Riverina	35-39	0	746
Riverina	35-39	1	693
Riverina	35-39	2	1651
Riverina	35-39	3	1039
Riverina	35-39	4	387
Riverina	35-39	5	131
Riverina	35-39	6	91
Riverina	40-44		324
Riverina	40-44	0	538
Riverina	40-44	1	468
Riverina	40-44	2	1447
Riverina	40-44	3	1022
Riverina	40-44	4	464
Riverina	40-44	5	152
Riverina	40-44	6	108
Riverina	45-49		358
Riverina	45-49	0	481
Riverina	45-49	1	457
Riverina	45-49	2	1521
Riverina	45-49	3	1184
Riverina	45-49	4	492
Riverina	45-49	5	174
Riverina	45-49	6	126
Riverina	50-54		317
Riverina	50-54	0	532
Riverina	50-54	1	424
Riverina	50-54	2	1559
Riverina	50-54	3	1268
Riverina	50-54	4	589
Riverina	50-54	5	155
Riverina	50-54	6	118
Riverina	55-59		331
Riverina	55-59	0	523
Riverina	55-59	1	430
Riverina	55-59	2	1569
Riverina	55-59	3	1277
Riverina	55-59	4	578
Riverina	55-59	5	204
Riverina	55-59	6	122
Riverina	60-64		387
Riverina	60-64	0	500
Riverina	60-64	1	412
Riverina	60-64	2	1552
Riverina	60-64	3	1396
Riverina	60-64	4	696
Riverina	60-64	5	219
Riverina	60-64	6	125
Riverina	65-69		343
Riverina	65-69	0	375
Riverina	65-69	1	293
Riverina	65-69	2	1353
Riverina	65-69	3	1215
Riverina	65-69	4	609
Riverina	65-69	5	195
Riverina	65-69	6	113
Riverina	70-74		342
Riverina	70-74	0	273
Riverina	70-74	1	234
Riverina	70-74	2	1250
Riverina	70-74	3	1099
Riverina	70-74	4	548
Riverina	70-74	5	190
Riverina	70-74	6	125
Riverina	75-79		316
Riverina	75-79	0	202
Riverina	75-79	1	163
Riverina	75-79	2	758
Riverina	75-79	3	770
Riverina	75-79	4	467
Riverina	75-79	5	183
Riverina	75-79	6	136
Riverina	80-84		283
Riverina	80-84	0	140
Riverina	80-84	1	96
Riverina	80-84	2	495
Riverina	80-84	3	537
Riverina	80-84	4	418
Riverina	80-84	5	186
Riverina	80-84	6	165
Riverina	85+		393
Riverina	85+	0	141
Riverina	85+	1	136
Riverina	85+	2	453
Riverina	85+	3	534
Riverina	85+	4	465
Riverina	85+	5	250
Riverina	85+	6	274
Southern Highlands and Shoalhaven	15-19		433
Southern Highlands and Shoalhaven	15-19	0	3602
Southern Highlands and Shoalhaven	15-19	1	30
Southern Highlands and Shoalhaven	15-19	2	6
Southern Highlands and Shoalhaven	20-24		299
Southern Highlands and Shoalhaven	20-24	0	2553
Southern Highlands and Shoalhaven	20-24	1	291
Southern Highlands and Shoalhaven	20-24	2	125
Southern Highlands and Shoalhaven	20-24	3	23
Southern Highlands and Shoalhaven	25-29		277
Southern Highlands and Shoalhaven	25-29	0	2035
Southern Highlands and Shoalhaven	25-29	1	641
Southern Highlands and Shoalhaven	25-29	2	510
Southern Highlands and Shoalhaven	25-29	3	165
Southern Highlands and Shoalhaven	25-29	4	37
Southern Highlands and Shoalhaven	25-29	5	10
Southern Highlands and Shoalhaven	25-29	6	8
Southern Highlands and Shoalhaven	30-34		255
Southern Highlands and Shoalhaven	30-34	0	1292
Southern Highlands and Shoalhaven	30-34	1	882
Southern Highlands and Shoalhaven	30-34	2	1113
Southern Highlands and Shoalhaven	30-34	3	467
Southern Highlands and Shoalhaven	30-34	4	131
Southern Highlands and Shoalhaven	30-34	5	30
