SA4_NAME16	Age	ProvidedUnpaidDisabilityAssistance	Sex	adults
Cairns	85+	1	F	121
Cairns	85+	1	M	168
Darling Downs - Maranoa	15-19		F	401
Darling Downs - Maranoa	15-19		M	444
Darling Downs - Maranoa	15-19	0	F	2948
Darling Downs - Maranoa	15-19	0	M	3256
Darling Downs - Maranoa	15-19	1	F	207
Darling Downs - Maranoa	15-19	1	M	178
Darling Downs - Maranoa	20-24		F	328
Darling Downs - Maranoa	20-24		M	423
Darling Downs - Maranoa	20-24	0	F	2576
Darling Downs - Maranoa	20-24	0	M	2827
Darling Downs - Maranoa	20-24	1	F	207
Darling Downs - Maranoa	20-24	1	M	170
Darling Downs - Maranoa	25-34		F	737
Darling Downs - Maranoa	25-34		M	899
Darling Downs - Maranoa	25-34	0	F	5743
Darling Downs - Maranoa	25-34	0	M	5701
Darling Downs - Maranoa	25-34	1	F	716
Darling Downs - Maranoa	25-34	1	M	413
Darling Downs - Maranoa	35-44		F	663
Darling Downs - Maranoa	35-44		M	699
Darling Downs - Maranoa	35-44	0	F	5447
Darling Downs - Maranoa	35-44	0	M	5242
Darling Downs - Maranoa	35-44	1	F	1176
Darling Downs - Maranoa	35-44	1	M	694
Darling Downs - Maranoa	45-54		F	727
Darling Downs - Maranoa	45-54		M	821
Darling Downs - Maranoa	45-54	0	F	5955
Darling Downs - Maranoa	45-54	0	M	6186
Darling Downs - Maranoa	45-54	1	F	1679
Darling Downs - Maranoa	45-54	1	M	988
Darling Downs - Maranoa	55-64		F	700
Darling Downs - Maranoa	55-64		M	869
Darling Downs - Maranoa	55-64	0	F	6300
Darling Downs - Maranoa	55-64	0	M	6876
Darling Downs - Maranoa	55-64	1	F	1880
Darling Downs - Maranoa	55-64	1	M	1204
Darling Downs - Maranoa	65-74		F	637
Darling Downs - Maranoa	65-74		M	716
Darling Downs - Maranoa	65-74	0	F	5688
Darling Downs - Maranoa	65-74	0	M	6479
Darling Downs - Maranoa	65-74	1	F	1130
Darling Downs - Maranoa	65-74	1	M	866
Darling Downs - Maranoa	75-84		F	538
Darling Downs - Maranoa	75-84		M	480
Darling Downs - Maranoa	75-84	0	F	3449
Darling Downs - Maranoa	75-84	0	M	3451
Darling Downs - Maranoa	75-84	1	F	473
Darling Downs - Maranoa	75-84	1	M	439
Darling Downs - Maranoa	85+		F	293
Darling Downs - Maranoa	85+		M	194
Darling Downs - Maranoa	85+	0	F	1378
Darling Downs - Maranoa	85+	0	M	924
Darling Downs - Maranoa	85+	1	F	85
Darling Downs - Maranoa	85+	1	M	114
Central Queensland	15-19		F	626
Central Queensland	15-19		M	721
Central Queensland	15-19	0	F	5885
Central Queensland	15-19	0	M	6474
Central Queensland	15-19	1	F	340
Central Queensland	15-19	1	M	303
Central Queensland	20-24		F	559
Central Queensland	20-24		M	810
Central Queensland	20-24	0	F	5337
Central Queensland	20-24	0	M	5468
Central Queensland	20-24	1	F	377
Central Queensland	20-24	1	M	263
Central Queensland	25-34		F	1245
Central Queensland	25-34		M	2006
Central Queensland	25-34	0	F	12046
Central Queensland	25-34	0	M	11790
Central Queensland	25-34	1	F	1454
Central Queensland	25-34	1	M	805
Central Queensland	35-44		F	1186
Central Queensland	35-44		M	2075
Central Queensland	35-44	0	F	11336
Central Queensland	35-44	0	M	11536
Central Queensland	35-44	1	F	2329
Central Queensland	35-44	1	M	1283
Central Queensland	45-54		F	1093
Central Queensland	45-54		M	1866
Central Queensland	45-54	0	F	10909
Central Queensland	45-54	0	M	11437
Central Queensland	45-54	1	F	2645
Central Queensland	45-54	1	M	1574
Central Queensland	55-64		F	1000
Central Queensland	55-64		M	1607
Central Queensland	55-64	0	F	10510
Central Queensland	55-64	0	M	11737
Central Queensland	55-64	1	F	2973
Central Queensland	55-64	1	M	1873
Central Queensland	65-74		F	751
Central Queensland	65-74		M	967
Central Queensland	65-74	0	F	7746
Central Queensland	65-74	0	M	8794
Central Queensland	65-74	1	F	1548
Central Queensland	65-74	1	M	1214
Central Queensland	75-84		F	596
Central Queensland	75-84		M	537
Central Queensland	75-84	0	F	4392
Central Queensland	75-84	0	M	4052
Central Queensland	75-84	1	F	628
Central Queensland	75-84	1	M	549
Central Queensland	85+		F	398
Central Queensland	85+		M	235
Central Queensland	85+	0	F	1674
Central Queensland	85+	0	M	1094
Central Queensland	85+	1	F	113
Central Queensland	85+	1	M	142
Gold Coast	15-19		F	1132
Gold Coast	15-19		M	1177
Gold Coast	15-19	0	F	16390
Gold Coast	15-19	0	M	17067
Gold Coast	15-19	1	F	842
Gold Coast	15-19	1	M	705
Gold Coast	20-24		F	1517
Gold Coast	20-24		M	1491
Gold Coast	20-24	0	F	17929
Gold Coast	20-24	0	M	17177
Gold Coast	20-24	1	F	1034
Gold Coast	20-24	1	M	776
Gold Coast	25-34		F	3588
Gold Coast	25-34		M	3769
Gold Coast	25-34	0	F	38552
Gold Coast	25-34	0	M	36326
Gold Coast	25-34	1	F	3364
Gold Coast	25-34	1	M	2081
Gold Coast	35-44		F	2899
Gold Coast	35-44		M	3043
Gold Coast	35-44	0	F	36277
Gold Coast	35-44	0	M	35262
Gold Coast	35-44	1	F	5971
Gold Coast	35-44	1	M	3410
Gold Coast	45-54		F	2543
Gold Coast	45-54		M	2810
Gold Coast	45-54	0	F	34378
Gold Coast	45-54	0	M	34256
Gold Coast	45-54	1	F	7806
Gold Coast	45-54	1	M	4559
Gold Coast	55-64		F	2102
Gold Coast	55-64		M	2180
Gold Coast	55-64	0	F	29764
Gold Coast	55-64	0	M	29283
Gold Coast	55-64	1	F	7792
Gold Coast	55-64	1	M	4496
Gold Coast	65-74		F	1899
Gold Coast	65-74		M	1905
Gold Coast	65-74	0	F	26776
Gold Coast	65-74	0	M	25321
Gold Coast	65-74	1	F	5147
Gold Coast	65-74	1	M	3233
Gold Coast	75-84		F	1804
Gold Coast	75-84		M	1424
Gold Coast	75-84	0	F	15372
Gold Coast	75-84	0	M	14331
Gold Coast	75-84	1	F	2155
Gold Coast	75-84	1	M	1917
Gold Coast	85+		F	1581
Gold Coast	85+		M	791
Gold Coast	85+	0	F	5961
Gold Coast	85+	0	M	3928
Gold Coast	85+	1	F	343
Gold Coast	85+	1	M	465
Ipswich	15-19		F	851
Ipswich	15-19		M	984
Ipswich	15-19	0	F	10225
Ipswich	15-19	0	M	10637
Ipswich	15-19	1	F	708
Ipswich	15-19	1	M	585
Ipswich	20-24		F	889
Ipswich	20-24		M	1366
Ipswich	20-24	0	F	9975
Ipswich	20-24	0	M	10211
Ipswich	20-24	1	F	801
Ipswich	20-24	1	M	685
Ipswich	25-34		F	2075
Ipswich	25-34		M	3420
Ipswich	25-34	0	F	22541
Ipswich	25-34	0	M	21503
Ipswich	25-34	1	F	2970
Ipswich	25-34	1	M	1617
Ipswich	35-44		F	1746
Ipswich	35-44		M	2805
Ipswich	35-44	0	F	20049
Ipswich	35-44	0	M	20132
Ipswich	35-44	1	F	4185
Ipswich	35-44	1	M	2468
Ipswich	45-54		F	1332
Ipswich	45-54		M	1915
Ipswich	45-54	0	F	17411
Ipswich	45-54	0	M	17896
Ipswich	45-54	1	F	4571
Ipswich	45-54	1	M	2735
Ipswich	55-64		F	1025
Ipswich	55-64		M	1283
Ipswich	55-64	0	F	14684
Ipswich	55-64	0	M	15509
Ipswich	55-64	1	F	4257
Ipswich	55-64	1	M	2647
Ipswich	65-74		F	816
Ipswich	65-74		M	852
Ipswich	65-74	0	F	11249
Ipswich	65-74	0	M	11181
Ipswich	65-74	1	F	2391
Ipswich	65-74	1	M	1699
Ipswich	75-84		F	713
Ipswich	75-84		M	562
Ipswich	75-84	0	F	6245
Ipswich	75-84	0	M	5436
Ipswich	75-84	1	F	859
Ipswich	75-84	1	M	835
Ipswich	85+		F	468
Ipswich	85+		M	259
Ipswich	85+	0	F	2297
Ipswich	85+	0	M	1417
Ipswich	85+	1	F	113
Ipswich	85+	1	M	181
Logan - Beaudesert	15-19		F	937
Logan - Beaudesert	15-19		M	1093
Logan - Beaudesert	15-19	0	F	9959
Logan - Beaudesert	15-19	0	M	10809
Logan - Beaudesert	15-19	1	F	676
Logan - Beaudesert	15-19	1	M	567
Logan - Beaudesert	20-24		F	957
Logan - Beaudesert	20-24		M	1028
Logan - Beaudesert	20-24	0	F	9768
Logan - Beaudesert	20-24	0	M	10278
Logan - Beaudesert	20-24	1	F	849
Logan - Beaudesert	20-24	1	M	630
Logan - Beaudesert	25-34		F	2246
Logan - Beaudesert	25-34		M	2269
Logan - Beaudesert	25-34	0	F	21151
Logan - Beaudesert	25-34	0	M	21024
Logan - Beaudesert	25-34	1	F	2914
Logan - Beaudesert	25-34	1	M	1703
Logan - Beaudesert	35-44		F	1871
Logan - Beaudesert	35-44		M	2042
Logan - Beaudesert	35-44	0	F	18901
Logan - Beaudesert	35-44	0	M	19320
Logan - Beaudesert	35-44	1	F	4199
Logan - Beaudesert	35-44	1	M	2457
Logan - Beaudesert	45-54		F	1455
Logan - Beaudesert	45-54		M	1660
Logan - Beaudesert	45-54	0	F	16962
Logan - Beaudesert	45-54	0	M	17640
Logan - Beaudesert	45-54	1	F	4365
Logan - Beaudesert	45-54	1	M	2505
Logan - Beaudesert	55-64		F	998
Logan - Beaudesert	55-64		M	1176
Logan - Beaudesert	55-64	0	F	14634
Logan - Beaudesert	55-64	0	M	15003
Logan - Beaudesert	55-64	1	F	3957
Logan - Beaudesert	55-64	1	M	2291
Logan - Beaudesert	65-74		F	924
Logan - Beaudesert	65-74		M	805
Logan - Beaudesert	65-74	0	F	12324
Logan - Beaudesert	65-74	0	M	11866
Logan - Beaudesert	65-74	1	F	2414
Logan - Beaudesert	65-74	1	M	1621
Logan - Beaudesert	75-84		F	696
Logan - Beaudesert	75-84		M	515
Logan - Beaudesert	75-84	0	F	6182
Logan - Beaudesert	75-84	0	M	5715
Logan - Beaudesert	75-84	1	F	836
Logan - Beaudesert	75-84	1	M	861
Logan - Beaudesert	85+		F	429
Logan - Beaudesert	85+		M	210
Logan - Beaudesert	85+	0	F	2231
Logan - Beaudesert	85+	0	M	1368
Logan - Beaudesert	85+	1	F	97
Logan - Beaudesert	85+	1	M	152
Mackay - Isaac - Whitsunday	15-19		F	517
Mackay - Isaac - Whitsunday	15-19		M	554
Mackay - Isaac - Whitsunday	15-19	0	F	4292
Mackay - Isaac - Whitsunday	15-19	0	M	4622
Mackay - Isaac - Whitsunday	15-19	1	F	215
Mackay - Isaac - Whitsunday	15-19	1	M	200
Mackay - Isaac - Whitsunday	20-24		F	684
Mackay - Isaac - Whitsunday	20-24		M	881
Mackay - Isaac - Whitsunday	20-24	0	F	4245
Mackay - Isaac - Whitsunday	20-24	0	M	4297
Mackay - Isaac - Whitsunday	20-24	1	F	244
Mackay - Isaac - Whitsunday	20-24	1	M	185
Mackay - Isaac - Whitsunday	25-34		F	1542
Mackay - Isaac - Whitsunday	25-34		M	2378
Mackay - Isaac - Whitsunday	25-34	0	F	10145
Mackay - Isaac - Whitsunday	25-34	0	M	9708
Mackay - Isaac - Whitsunday	25-34	1	F	949
Mackay - Isaac - Whitsunday	25-34	1	M	521
Mackay - Isaac - Whitsunday	35-44		F	1196
Mackay - Isaac - Whitsunday	35-44		M	2077
Mackay - Isaac - Whitsunday	35-44	0	F	9387
Mackay - Isaac - Whitsunday	35-44	0	M	9541
Mackay - Isaac - Whitsunday	35-44	1	F	1514
Mackay - Isaac - Whitsunday	35-44	1	M	919
Mackay - Isaac - Whitsunday	45-54		F	1141
Mackay - Isaac - Whitsunday	45-54		M	2076
Mackay - Isaac - Whitsunday	45-54	0	F	8793
Mackay - Isaac - Whitsunday	45-54	0	M	9581
Mackay - Isaac - Whitsunday	45-54	1	F	1894
Mackay - Isaac - Whitsunday	45-54	1	M	1102
Mackay - Isaac - Whitsunday	55-64		F	1003
Mackay - Isaac - Whitsunday	55-64		M	1718
Mackay - Isaac - Whitsunday	55-64	0	F	8251
Mackay - Isaac - Whitsunday	55-64	0	M	9382
Mackay - Isaac - Whitsunday	55-64	1	F	2021
Mackay - Isaac - Whitsunday	55-64	1	M	1246
Mackay - Isaac - Whitsunday	65-74		F	627
Mackay - Isaac - Whitsunday	65-74		M	883
Mackay - Isaac - Whitsunday	65-74	0	F	5795
Mackay - Isaac - Whitsunday	65-74	0	M	6727
Mackay - Isaac - Whitsunday	65-74	1	F	1137
Mackay - Isaac - Whitsunday	65-74	1	M	825
Mackay - Isaac - Whitsunday	75-84		F	439
Mackay - Isaac - Whitsunday	75-84		M	456
Mackay - Isaac - Whitsunday	75-84	0	F	3015
Mackay - Isaac - Whitsunday	75-84	0	M	3027
Mackay - Isaac - Whitsunday	75-84	1	F	427
Mackay - Isaac - Whitsunday	75-84	1	M	376
Mackay - Isaac - Whitsunday	85+		F	233
Mackay - Isaac - Whitsunday	85+		M	159
Mackay - Isaac - Whitsunday	85+	0	F	1251
Mackay - Isaac - Whitsunday	85+	0	M	796
Mackay - Isaac - Whitsunday	85+	1	F	69
Mackay - Isaac - Whitsunday	85+	1	M	87
Moreton Bay - North	15-19		F	526
Moreton Bay - North	15-19		M	557
Moreton Bay - North	15-19	0	F	6701
Moreton Bay - North	15-19	0	M	7201
Moreton Bay - North	15-19	1	F	450
Moreton Bay - North	15-19	1	M	366
Moreton Bay - North	20-24		F	492
Moreton Bay - North	20-24		M	727
Moreton Bay - North	20-24	0	F	5955
Moreton Bay - North	20-24	0	M	6342
Moreton Bay - North	20-24	1	F	535
Moreton Bay - North	20-24	1	M	392
Moreton Bay - North	25-34		F	1052
Moreton Bay - North	25-34		M	1717
Moreton Bay - North	25-34	0	F	12293
Moreton Bay - North	25-34	0	M	12019
Moreton Bay - North	25-34	1	F	1918
Moreton Bay - North	25-34	1	M	1034
Moreton Bay - North	35-44		F	996
Moreton Bay - North	35-44		M	1481
Moreton Bay - North	35-44	0	F	12100
Moreton Bay - North	35-44	0	M	11945
Moreton Bay - North	35-44	1	F	3129
Moreton Bay - North	35-44	1	M	1532
Moreton Bay - North	45-54		F	965
Moreton Bay - North	45-54		M	1235
Moreton Bay - North	45-54	0	F	12884
Moreton Bay - North	45-54	0	M	13091
Moreton Bay - North	45-54	1	F	3794
Moreton Bay - North	45-54	1	M	2086
Moreton Bay - North	55-64		F	797
Moreton Bay - North	55-64		M	914
Moreton Bay - North	55-64	0	F	13059
Moreton Bay - North	55-64	0	M	12799
Moreton Bay - North	55-64	1	F	3834
Moreton Bay - North	55-64	1	M	2164
Moreton Bay - North	65-74		F	850
Moreton Bay - North	65-74		M	853
Moreton Bay - North	65-74	0	F	13616
Moreton Bay - North	65-74	0	M	12781
Moreton Bay - North	65-74	1	F	2953
Moreton Bay - North	65-74	1	M	1923
Moreton Bay - North	75-84		F	766
Moreton Bay - North	75-84		M	678
Moreton Bay - North	75-84	0	F	7831
Moreton Bay - North	75-84	0	M	7195
Moreton Bay - North	75-84	1	F	1145
Moreton Bay - North	75-84	1	M	1041
Moreton Bay - North	85+		F	544
Moreton Bay - North	85+		M	281
Moreton Bay - North	85+	0	F	2909
Moreton Bay - North	85+	0	M	1962
Moreton Bay - North	85+	1	F	167
Moreton Bay - North	85+	1	M	218
Moreton Bay - South	15-19		F	270
Moreton Bay - South	15-19		M	298
Moreton Bay - South	15-19	0	F	6463
Moreton Bay - South	15-19	0	M	6822
Moreton Bay - South	15-19	1	F	400
Moreton Bay - South	15-19	1	M	298
Moreton Bay - South	20-24		F	283
Moreton Bay - South	20-24		M	317
Moreton Bay - South	20-24	0	F	5780
Moreton Bay - South	20-24	0	M	6008
Moreton Bay - South	20-24	1	F	378
Moreton Bay - South	20-24	1	M	299
Moreton Bay - South	25-34		F	717
Moreton Bay - South	25-34		M	784
Moreton Bay - South	25-34	0	F	13061
Moreton Bay - South	25-34	0	M	12427
Moreton Bay - South	25-34	1	F	1395
Moreton Bay - South	25-34	1	M	795
Moreton Bay - South	35-44		F	649
Moreton Bay - South	35-44		M	720
Moreton Bay - South	35-44	0	F	13578
Moreton Bay - South	35-44	0	M	13300
Moreton Bay - South	35-44	1	F	2540
Moreton Bay - South	35-44	1	M	1487
Moreton Bay - South	45-54		F	494
Moreton Bay - South	45-54		M	613
Moreton Bay - South	45-54	0	F	12060
Moreton Bay - South	45-54	0	M	12444
Moreton Bay - South	45-54	1	F	3081
Moreton Bay - South	45-54	1	M	1712
Moreton Bay - South	55-64		F	329
Moreton Bay - South	55-64		M	397
Moreton Bay - South	55-64	0	F	8935
Moreton Bay - South	55-64	0	M	9009
Moreton Bay - South	55-64	1	F	2590
Moreton Bay - South	55-64	1	M	1571
Moreton Bay - South	65-74		F	317
Moreton Bay - South	65-74		M	301
Moreton Bay - South	65-74	0	F	7027
Moreton Bay - South	65-74	0	M	6598
Moreton Bay - South	65-74	1	F	1558
Moreton Bay - South	65-74	1	M	1161
Moreton Bay - South	75-84		F	290
Moreton Bay - South	75-84		M	189
Moreton Bay - South	75-84	0	F	3646
Moreton Bay - South	75-84	0	M	3251
Moreton Bay - South	75-84	1	F	540
Moreton Bay - South	75-84	1	M	500
Moreton Bay - South	85+		F	218
Moreton Bay - South	85+		M	104
Moreton Bay - South	85+	0	F	1328
Moreton Bay - South	85+	0	M	716
Moreton Bay - South	85+	1	F	58
Moreton Bay - South	85+	1	M	107
Queensland - Outback	15-19		F	342
Queensland - Outback	15-19		M	425
Queensland - Outback	15-19	0	F	1791
Queensland - Outback	15-19	0	M	1995
Queensland - Outback	15-19	1	F	132
Queensland - Outback	15-19	1	M	111
Queensland - Outback	20-24		F	350
Queensland - Outback	20-24		M	556
Queensland - Outback	20-24	0	F	2166
Queensland - Outback	20-24	0	M	2153
Queensland - Outback	20-24	1	F	144
Queensland - Outback	20-24	1	M	95
Queensland - Outback	25-34		F	734
Queensland - Outback	25-34		M	1337
Queensland - Outback	25-34	0	F	4844
Queensland - Outback	25-34	0	M	4675
Queensland - Outback	25-34	1	F	493
Queensland - Outback	25-34	1	M	310
Queensland - Outback	35-44		F	579
Queensland - Outback	35-44		M	1023
Queensland - Outback	35-44	0	F	3842
Queensland - Outback	35-44	0	M	3794
Queensland - Outback	35-44	1	F	612
Queensland - Outback	35-44	1	M	352
Queensland - Outback	45-54		F	613
Queensland - Outback	45-54		M	903
Queensland - Outback	45-54	0	F	3581
Queensland - Outback	45-54	0	M	3834
Queensland - Outback	45-54	1	F	661
Queensland - Outback	45-54	1	M	432
Queensland - Outback	55-64		F	590
Queensland - Outback	55-64		M	758
Queensland - Outback	55-64	0	F	3412
Queensland - Outback	55-64	0	M	3948
Queensland - Outback	55-64	1	F	630
Queensland - Outback	55-64	1	M	440
Queensland - Outback	65-74		F	337
Queensland - Outback	65-74		M	455
Queensland - Outback	65-74	0	F	2002
Queensland - Outback	65-74	0	M	2571
Queensland - Outback	65-74	1	F	349
Queensland - Outback	65-74	1	M	262
Queensland - Outback	75-84		F	204
Queensland - Outback	75-84		M	236
Queensland - Outback	75-84	0	F	974
Queensland - Outback	75-84	0	M	1144
Queensland - Outback	75-84	1	F	115
Queensland - Outback	75-84	1	M	96
Queensland - Outback	85+		F	65
Queensland - Outback	85+		M	60
Queensland - Outback	85+	0	F	329
Queensland - Outback	85+	0	M	244
Queensland - Outback	85+	1	F	22
Queensland - Outback	85+	1	M	22
Sunshine Coast	15-19		F	639
Sunshine Coast	15-19		M	675
Sunshine Coast	15-19	0	F	10228
Sunshine Coast	15-19	0	M	10594
Sunshine Coast	15-19	1	F	492
Sunshine Coast	15-19	1	M	495
Sunshine Coast	20-24		F	619
Sunshine Coast	20-24		M	653
Sunshine Coast	20-24	0	F	8620
Sunshine Coast	20-24	0	M	8381
Sunshine Coast	20-24	1	F	528
Sunshine Coast	20-24	1	M	430
Sunshine Coast	25-34		F	1429
Sunshine Coast	25-34		M	1567
Sunshine Coast	25-34	0	F	18625
Sunshine Coast	25-34	0	M	17434
Sunshine Coast	25-34	1	F	1807
Sunshine Coast	25-34	1	M	1067
Sunshine Coast	35-44		F	1431
Sunshine Coast	35-44		M	1669
Sunshine Coast	35-44	0	F	20440
Sunshine Coast	35-44	0	M	19257
Sunshine Coast	35-44	1	F	3668
Sunshine Coast	35-44	1	M	1902
Sunshine Coast	45-54		F	1401
Sunshine Coast	45-54		M	1729
Sunshine Coast	45-54	0	F	21721
Sunshine Coast	45-54	0	M	20995
Sunshine Coast	45-54	1	F	5275
Sunshine Coast	45-54	1	M	3004
Sunshine Coast	55-64		F	1341
Sunshine Coast	55-64		M	1379
Sunshine Coast	55-64	0	F	21625
Sunshine Coast	55-64	0	M	20498
Sunshine Coast	55-64	1	F	6157
Sunshine Coast	55-64	1	M	3282
Sunshine Coast	65-74		F	1255
Sunshine Coast	65-74		M	1252
Sunshine Coast	65-74	0	F	20783
Sunshine Coast	65-74	0	M	19883
Sunshine Coast	65-74	1	F	4174
Sunshine Coast	65-74	1	M	2712
Sunshine Coast	75-84		F	1191
Sunshine Coast	75-84		M	936
Sunshine Coast	75-84	0	F	12340
Sunshine Coast	75-84	0	M	11357
Sunshine Coast	75-84	1	F	1797
Sunshine Coast	75-84	1	M	1580
Sunshine Coast	85+		F	1009
Sunshine Coast	85+		M	551
Sunshine Coast	85+	0	F	4974
Sunshine Coast	85+	0	M	3382
Sunshine Coast	85+	1	F	312
Sunshine Coast	85+	1	M	439
Toowoomba	15-19		F	307
Toowoomba	15-19		M	356
Toowoomba	15-19	0	F	4821
Toowoomba	15-19	0	M	4921
Toowoomba	15-19	1	F	300
Toowoomba	15-19	1	M	282
Toowoomba	20-24		F	359
Toowoomba	20-24		M	355
Toowoomba	20-24	0	F	4572
Toowoomba	20-24	0	M	4482
Toowoomba	20-24	1	F	299
Toowoomba	20-24	1	M	245
Toowoomba	25-34		F	599
Toowoomba	25-34		M	756
Toowoomba	25-34	0	F	9470
Toowoomba	25-34	0	M	9186
Toowoomba	25-34	1	F	1095
Toowoomba	25-34	1	M	613
Toowoomba	35-44		F	527
Toowoomba	35-44		M	585
Toowoomba	35-44	0	F	7944
Toowoomba	35-44	0	M	7866
Toowoomba	35-44	1	F	1737
Toowoomba	35-44	1	M	924
Toowoomba	45-54		F	431
Toowoomba	45-54		M	592
Toowoomba	45-54	0	F	7577
Toowoomba	45-54	0	M	7346
Toowoomba	45-54	1	F	2094
Toowoomba	45-54	1	M	1251
Toowoomba	55-64		F	449
Toowoomba	55-64		M	487
Toowoomba	55-64	0	F	6975
Toowoomba	55-64	0	M	6960
Toowoomba	55-64	1	F	2302
Toowoomba	55-64	1	M	1294
Toowoomba	65-74		F	439
Toowoomba	65-74		M	422
Toowoomba	65-74	0	F	6650
Toowoomba	65-74	0	M	6094
Toowoomba	65-74	1	F	1482
Toowoomba	65-74	1	M	984
Toowoomba	75-84		F	437
Toowoomba	75-84		M	301
Toowoomba	75-84	0	F	4343
Toowoomba	75-84	0	M	3565
Toowoomba	75-84	1	F	695
Toowoomba	75-84	1	M	558
Toowoomba	85+		F	279
Toowoomba	85+		M	151
Toowoomba	85+	0	F	2086
Toowoomba	85+	0	M	1112
Toowoomba	85+	1	F	93
Toowoomba	85+	1	M	163
Townsville	15-19		F	656
Townsville	15-19		M	783
Townsville	15-19	0	F	6649
Townsville	15-19	0	M	6579
Townsville	15-19	1	F	386
Townsville	15-19	1	M	347
Townsville	20-24		F	715
Townsville	20-24		M	1434
Townsville	20-24	0	F	6851
Townsville	20-24	0	M	7205
Townsville	20-24	1	F	482
Townsville	20-24	1	M	370
Townsville	25-34		F	1484
Townsville	25-34		M	2189
Townsville	25-34	0	F	12957
Townsville	25-34	0	M	13199
Townsville	25-34	1	F	1430
Townsville	25-34	1	M	904
Townsville	35-44		F	1240
Townsville	35-44		M	1791
Townsville	35-44	0	F	11580
Townsville	35-44	0	M	11183
Townsville	35-44	1	F	2357
Townsville	35-44	1	M	1306
Townsville	45-54		F	1149
Townsville	45-54		M	1583
Townsville	45-54	0	F	11384
Townsville	45-54	0	M	11517
Townsville	45-54	1	F	2770
Townsville	45-54	1	M	1668
Townsville	55-64		F	864
Townsville	55-64		M	1259
Townsville	55-64	0	F	10494
Townsville	55-64	0	M	11084
Townsville	55-64	1	F	3007
Townsville	55-64	1	M	1799
Townsville	65-74		F	696
Townsville	65-74		M	834
Townsville	65-74	0	F	8412
Townsville	65-74	0	M	8967
Townsville	65-74	1	F	1828
Townsville	65-74	1	M	1273
Townsville	75-84		F	535
Townsville	75-84		M	491
Townsville	75-84	0	F	4707
Townsville	75-84	0	M	4319
Townsville	75-84	1	F	718
Townsville	75-84	1	M	639
Townsville	85+		F	336
Townsville	85+		M	199
Townsville	85+	0	F	1974
Townsville	85+	0	M	1132
Townsville	85+	1	F	93
Townsville	85+	1	M	124
Wide Bay	15-19		F	683
Wide Bay	15-19		M	850
Wide Bay	15-19	0	F	6931
Wide Bay	15-19	0	M	7499
Wide Bay	15-19	1	F	467
Wide Bay	15-19	1	M	478
Wide Bay	20-24		F	508
Wide Bay	20-24		M	680
Wide Bay	20-24	0	F	5542
Wide Bay	20-24	0	M	5780
Wide Bay	20-24	1	F	538
Wide Bay	20-24	1	M	425
Wide Bay	25-34		F	1212
Wide Bay	25-34		M	1550
Wide Bay	25-34	0	F	11581
Wide Bay	25-34	0	M	11481
Wide Bay	25-34	1	F	1906
Wide Bay	25-34	1	M	1073
Wide Bay	35-44		F	1114
Wide Bay	35-44		M	1499
Wide Bay	35-44	0	F	11640
Wide Bay	35-44	0	M	11265
Wide Bay	35-44	1	F	3222
Wide Bay	35-44	1	M	1644
Wide Bay	45-54		F	1348
Wide Bay	45-54		M	1675
Wide Bay	45-54	0	F	13927
Wide Bay	45-54	0	M	13880
Wide Bay	45-54	1	F	4393
Wide Bay	45-54	1	M	2495
Wide Bay	55-64		F	1528
Wide Bay	55-64		M	1737
Wide Bay	55-64	0	F	17326
Wide Bay	55-64	0	M	17358
Wide Bay	55-64	1	F	5576
Wide Bay	55-64	1	M	3278
Wide Bay	65-74		F	1617
Wide Bay	65-74		M	1736
Wide Bay	65-74	0	F	18469
Wide Bay	65-74	0	M	19586
Wide Bay	65-74	1	F	4256
Wide Bay	65-74	1	M	2983
Wide Bay	75-84		F	1328
Wide Bay	75-84		M	1178
Wide Bay	75-84	0	F	10576
Wide Bay	75-84	0	M	10874
Wide Bay	75-84	1	F	1638
Wide Bay	75-84	1	M	1655
Wide Bay	85+		F	640
Wide Bay	85+		M	431
Wide Bay	85+	0	F	3922
Wide Bay	85+	0	M	2681
Wide Bay	85+	1	F	252
Wide Bay	85+	1	M	331
Migratory - Offshore - Shipping (Qld)	20-24		F	4
Migratory - Offshore - Shipping (Qld)	20-24		M	9
Migratory - Offshore - Shipping (Qld)	20-24	0	M	4
Migratory - Offshore - Shipping (Qld)	25-34		F	13
Migratory - Offshore - Shipping (Qld)	25-34		M	30
Migratory - Offshore - Shipping (Qld)	25-34	0	F	3
Migratory - Offshore - Shipping (Qld)	25-34	0	M	8
Migratory - Offshore - Shipping (Qld)	35-44		F	5
Migratory - Offshore - Shipping (Qld)	35-44		M	45
Migratory - Offshore - Shipping (Qld)	35-44	0	M	14
Migratory - Offshore - Shipping (Qld)	45-54		M	31
Migratory - Offshore - Shipping (Qld)	45-54	0	M	12
Migratory - Offshore - Shipping (Qld)	55-64		M	3
No usual address (Qld)	15-19		F	61
No usual address (Qld)	15-19		M	70
No usual address (Qld)	15-19	0	F	214
No usual address (Qld)	15-19	0	M	193
No usual address (Qld)	15-19	1	F	15
No usual address (Qld)	15-19	1	M	9
No usual address (Qld)	20-24		F	127
No usual address (Qld)	20-24		M	153
No usual address (Qld)	20-24	0	F	339
No usual address (Qld)	20-24	0	M	271
No usual address (Qld)	20-24	1	F	19
No usual address (Qld)	20-24	1	M	12
No usual address (Qld)	25-34		F	369
No usual address (Qld)	25-34		M	408
