SA4_NAME16	CountryOfBirth	YearOfArrival.max	persons_born_overseas
Brisbane - East	ZAF		46
Brisbane - East	ZAF	1960	9
Brisbane - East	ZAF	1970	25
Brisbane - East	ZAF	1980	106
Brisbane - East	ZAF	1990	230
Brisbane - East	ZAF	2000	464
Brisbane - East	ZAF	2010	1797
Brisbane - East	ZAF	2015	713
Brisbane - East	ZAF	2016	155
Brisbane - East	ZAF	2017	207
Brisbane - East	ZAF	2018	151
Brisbane - East	ZAF	2019	153
Brisbane - East	ZAF	2020	62
Brisbane - East	ZAF	2021	13
Brisbane - North			184
Brisbane - North		1951	70
Brisbane - North		1960	144
Brisbane - North		1970	378
Brisbane - North		1980	746
Brisbane - North		1990	865
Brisbane - North		2000	1055
Brisbane - North		2010	2242
Brisbane - North		2015	1362
Brisbane - North		2016	356
Brisbane - North		2017	447
Brisbane - North		2018	371
Brisbane - North		2019	421
Brisbane - North		2020	122
Brisbane - North		2021	44
Brisbane - North	AFG		4
Brisbane - North	AFG	1990	18
Brisbane - North	AFG	2000	32
Brisbane - North	AFG	2010	25
Brisbane - North	AFG	2015	32
Brisbane - North	AFG	2016	4
Brisbane - North	AFG	2018	6
Brisbane - North	AFG	2019	4
Brisbane - North	BGD		4
Brisbane - North	BGD	1990	4
Brisbane - North	BGD	2000	22
Brisbane - North	BGD	2010	96
Brisbane - North	BGD	2015	23
Brisbane - North	BGD	2016	13
Brisbane - North	BGD	2017	3
Brisbane - North	BGD	2018	3
Brisbane - North	BGD	2019	8
Brisbane - North	CAN		11
Brisbane - North	CAN	1960	5
Brisbane - North	CAN	1970	23
Brisbane - North	CAN	1980	45
Brisbane - North	CAN	1990	66
Brisbane - North	CAN	2000	52
Brisbane - North	CAN	2010	159
Brisbane - North	CAN	2015	90
Brisbane - North	CAN	2016	20
Brisbane - North	CAN	2017	14
Brisbane - North	CAN	2018	20
Brisbane - North	CAN	2019	10
Brisbane - North	CAN	2020	3
Brisbane - North	CAN	2021	5
Brisbane - North	CHN		27
Brisbane - North	CHN	1951	12
Brisbane - North	CHN	1960	21
Brisbane - North	CHN	1970	18
Brisbane - North	CHN	1980	47
Brisbane - North	CHN	1990	171
Brisbane - North	CHN	2000	208
Brisbane - North	CHN	2010	709
Brisbane - North	CHN	2015	408
Brisbane - North	CHN	2016	83
Brisbane - North	CHN	2017	103
Brisbane - North	CHN	2018	68
Brisbane - North	CHN	2019	131
Brisbane - North	CHN	2020	49
Brisbane - North	CHN	2021	12
Brisbane - North	DEU		19
Brisbane - North	DEU	1951	76
Brisbane - North	DEU	1960	90
Brisbane - North	DEU	1970	59
Brisbane - North	DEU	1980	56
Brisbane - North	DEU	1990	94
Brisbane - North	DEU	2000	69
Brisbane - North	DEU	2010	155
Brisbane - North	DEU	2015	56
Brisbane - North	DEU	2016	11
Brisbane - North	DEU	2017	8
Brisbane - North	DEU	2018	10
Brisbane - North	DEU	2019	12
Brisbane - North	DEU	2020	5
Brisbane - North	DEU	2021	5
Brisbane - North	EGY	1960	7
Brisbane - North	EGY	1970	19
Brisbane - North	EGY	1980	7
Brisbane - North	EGY	1990	3
Brisbane - North	EGY	2000	12
Brisbane - North	EGY	2010	25
Brisbane - North	EGY	2015	19
Brisbane - North	EGY	2016	6
Brisbane - North	EGY	2017	5
Brisbane - North	EGY	2018	3
Brisbane - North	EGY	2019	7
Brisbane - North	FJI		17
Brisbane - North	FJI	1951	6
Brisbane - North	FJI	1960	10
Brisbane - North	FJI	1970	24
Brisbane - North	FJI	1980	65
Brisbane - North	FJI	1990	328
Brisbane - North	FJI	2000	303
Brisbane - North	FJI	2010	357
Brisbane - North	FJI	2015	139
Brisbane - North	FJI	2016	14
Brisbane - North	FJI	2017	22
Brisbane - North	FJI	2018	26
Brisbane - North	FJI	2019	27
Brisbane - North	FJI	2020	25
Brisbane - North	FJI	2021	9
Brisbane - North	GBR		194
Brisbane - North	GBR	1951	193
Brisbane - North	GBR	1960	513
Brisbane - North	GBR	1970	1288
Brisbane - North	GBR	1980	992
Brisbane - North	GBR	1990	950
Brisbane - North	GBR	2000	854
Brisbane - North	GBR	2010	1999
Brisbane - North	GBR	2015	937
Brisbane - North	GBR	2016	146
Brisbane - North	GBR	2017	159
Brisbane - North	GBR	2018	103
Brisbane - North	GBR	2019	105
Brisbane - North	GBR	2020	54
Brisbane - North	GBR	2021	19
Brisbane - North	GRC		3
Brisbane - North	GRC	1951	6
Brisbane - North	GRC	1960	44
Brisbane - North	GRC	1970	33
Brisbane - North	GRC	1980	19
Brisbane - North	GRC	1990	11
Brisbane - North	GRC	2015	5
Brisbane - North	GRC	2017	4
Brisbane - North	GRC	2018	3
Brisbane - North	HKG		13
Brisbane - North	HKG	1951	3
Brisbane - North	HKG	1960	10
Brisbane - North	HKG	1970	20
Brisbane - North	HKG	1980	51
Brisbane - North	HKG	1990	159
Brisbane - North	HKG	2000	171
Brisbane - North	HKG	2010	115
Brisbane - North	HKG	2015	91
Brisbane - North	HKG	2016	18
Brisbane - North	HKG	2017	14
Brisbane - North	HKG	2018	26
Brisbane - North	HKG	2019	49
Brisbane - North	HKG	2020	15
Brisbane - North	HRV		3
Brisbane - North	HRV	1960	14
Brisbane - North	HRV	1970	31
Brisbane - North	HRV	1980	11
Brisbane - North	HRV	1990	9
Brisbane - North	HRV	2000	33
Brisbane - North	HRV	2010	6
Brisbane - North	HRV	2015	4
Brisbane - North	IDN		4
Brisbane - North	IDN	1951	4
Brisbane - North	IDN	1960	18
Brisbane - North	IDN	1970	8
Brisbane - North	IDN	1980	21
Brisbane - North	IDN	1990	36
Brisbane - North	IDN	2000	66
Brisbane - North	IDN	2010	147
Brisbane - North	IDN	2015	63
Brisbane - North	IDN	2016	10
Brisbane - North	IDN	2017	9
Brisbane - North	IDN	2018	8
Brisbane - North	IDN	2019	10
Brisbane - North	IDN	2020	7
Brisbane - North	IDN	2021	4
Brisbane - North	IND		129
Brisbane - North	IND	1951	15
Brisbane - North	IND	1960	10
Brisbane - North	IND	1970	69
Brisbane - North	IND	1980	79
Brisbane - North	IND	1990	225
Brisbane - North	IND	2000	314
Brisbane - North	IND	2010	2995
Brisbane - North	IND	2015	1752
Brisbane - North	IND	2016	402
Brisbane - North	IND	2017	389
Brisbane - North	IND	2018	587
Brisbane - North	IND	2019	682
Brisbane - North	IND	2020	199
Brisbane - North	IND	2021	36
Brisbane - North	IRL		9
Brisbane - North	IRL	1951	11
Brisbane - North	IRL	1960	30
Brisbane - North	IRL	1970	44
Brisbane - North	IRL	1980	45
Brisbane - North	IRL	1990	92
Brisbane - North	IRL	2000	66
Brisbane - North	IRL	2010	235
Brisbane - North	IRL	2015	176
Brisbane - North	IRL	2016	19
Brisbane - North	IRL	2017	13
Brisbane - North	IRL	2018	11
Brisbane - North	IRL	2019	20
Brisbane - North	IRN		28
Brisbane - North	IRN	1990	17
Brisbane - North	IRN	2000	20
Brisbane - North	IRN	2010	178
Brisbane - North	IRN	2015	296
Brisbane - North	IRN	2016	42
Brisbane - North	IRN	2017	34
Brisbane - North	IRN	2018	32
Brisbane - North	IRN	2019	35
Brisbane - North	IRN	2020	20
Brisbane - North	IRN	2021	4
Brisbane - North	IRQ		7
Brisbane - North	IRQ	2000	11
Brisbane - North	IRQ	2010	37
Brisbane - North	IRQ	2015	31
Brisbane - North	IRQ	2016	86
Brisbane - North	IRQ	2017	40
Brisbane - North	IRQ	2018	7
Brisbane - North	IRQ	2019	41
Brisbane - North	IRQ	2020	13
Brisbane - North	ITA		31
Brisbane - North	ITA	1951	45
Brisbane - North	ITA	1960	457
Brisbane - North	ITA	1970	339
Brisbane - North	ITA	1980	98
Brisbane - North	ITA	1990	42
Brisbane - North	ITA	2000	29
Brisbane - North	ITA	2010	47
Brisbane - North	ITA	2015	104
Brisbane - North	ITA	2016	28
Brisbane - North	ITA	2017	20
Brisbane - North	ITA	2018	12
Brisbane - North	ITA	2019	12
Brisbane - North	JPN		5
Brisbane - North	JPN	1960	8
Brisbane - North	JPN	1980	10
Brisbane - North	JPN	1990	33
Brisbane - North	JPN	2000	104
Brisbane - North	JPN	2010	211
Brisbane - North	JPN	2015	87
Brisbane - North	JPN	2016	17
Brisbane - North	JPN	2017	26
Brisbane - North	JPN	2018	19
Brisbane - North	JPN	2019	8
Brisbane - North	JPN	2020	18
Brisbane - North	JPN	2021	4
Brisbane - North	KOR		18
Brisbane - North	KOR	1980	9
Brisbane - North	KOR	1990	24
Brisbane - North	KOR	2000	75
Brisbane - North	KOR	2010	327
Brisbane - North	KOR	2015	140
Brisbane - North	KOR	2016	32
Brisbane - North	KOR	2017	24
Brisbane - North	KOR	2018	17
Brisbane - North	KOR	2019	29
Brisbane - North	KOR	2020	8
Brisbane - North	LBN	1970	12
Brisbane - North	LBN	1980	17
Brisbane - North	LBN	1990	12
Brisbane - North	LBN	2000	4
Brisbane - North	LBN	2010	13
Brisbane - North	LBN	2015	4
Brisbane - North	LBN	2016	3
Brisbane - North	LBN	2017	9
Brisbane - North	LKA		15
Brisbane - North	LKA	1960	11
Brisbane - North	LKA	1970	60
Brisbane - North	LKA	1980	48
Brisbane - North	LKA	1990	91
Brisbane - North	LKA	2000	102
Brisbane - North	LKA	2010	227
Brisbane - North	LKA	2015	182
Brisbane - North	LKA	2016	21
Brisbane - North	LKA	2017	10
Brisbane - North	LKA	2018	17
Brisbane - North	LKA	2019	28
Brisbane - North	LKA	2020	8
Brisbane - North	LKA	2021	4
Brisbane - North	MKD	1970	5
Brisbane - North	MKD	1980	15
Brisbane - North	MKD	1990	3
Brisbane - North	MKD	2000	10
Brisbane - North	MKD	2010	3
Brisbane - North	MKD	2015	3
Brisbane - North	MYS		24
Brisbane - North	MYS	1960	11
Brisbane - North	MYS	1970	71
Brisbane - North	MYS	1980	79
Brisbane - North	MYS	1990	131
Brisbane - North	MYS	2000	87
Brisbane - North	MYS	2010	240
Brisbane - North	MYS	2015	108
Brisbane - North	MYS	2016	21
Brisbane - North	MYS	2017	23
Brisbane - North	MYS	2018	24
Brisbane - North	MYS	2019	19
Brisbane - North	MYS	2020	17
Brisbane - North	MYS	2021	7
Brisbane - North	NLD		12
Brisbane - North	NLD	1951	17
Brisbane - North	NLD	1960	150
Brisbane - North	NLD	1970	45
Brisbane - North	NLD	1980	42
Brisbane - North	NLD	1990	37
Brisbane - North	NLD	2000	21
Brisbane - North	NLD	2010	52
Brisbane - North	NLD	2015	26
Brisbane - North	NLD	2016	11
Brisbane - North	NLD	2018	7
Brisbane - North	NLD	2019	4
Brisbane - North	NLD	2021	3
Brisbane - North	NPL		29
Brisbane - North	NPL	1990	5
Brisbane - North	NPL	2000	18
Brisbane - North	NPL	2010	411
Brisbane - North	NPL	2015	316
Brisbane - North	NPL	2016	93
Brisbane - North	NPL	2017	176
Brisbane - North	NPL	2018	274
Brisbane - North	NPL	2019	296
Brisbane - North	NPL	2020	65
Brisbane - North	NZL		225
Brisbane - North	NZL	1951	18
Brisbane - North	NZL	1960	30
Brisbane - North	NZL	1970	204
Brisbane - North	NZL	1980	832
Brisbane - North	NZL	1990	1531
Brisbane - North	NZL	2000	1473
Brisbane - North	NZL	2010	2171
Brisbane - North	NZL	2015	1039
Brisbane - North	NZL	2016	149
Brisbane - North	NZL	2017	126
Brisbane - North	NZL	2018	168
Brisbane - North	NZL	2019	133
Brisbane - North	NZL	2020	68
Brisbane - North	NZL	2021	80
Brisbane - North	PAK		4
Brisbane - North	PAK	1970	3
Brisbane - North	PAK	1980	3
Brisbane - North	PAK	1990	9
Brisbane - North	PAK	2000	10
Brisbane - North	PAK	2010	65
Brisbane - North	PAK	2015	55
Brisbane - North	PAK	2016	17
Brisbane - North	PAK	2017	23
Brisbane - North	PAK	2018	10
Brisbane - North	PAK	2019	17
Brisbane - North	PAK	2020	9
Brisbane - North	PAK	2021	3
Brisbane - North	PHL		56
Brisbane - North	PHL	1970	8
Brisbane - North	PHL	1980	92
Brisbane - North	PHL	1990	583
Brisbane - North	PHL	2000	533
Brisbane - North	PHL	2010	1089
Brisbane - North	PHL	2015	661
Brisbane - North	PHL	2016	121
Brisbane - North	PHL	2017	153
Brisbane - North	PHL	2018	184
Brisbane - North	PHL	2019	183
Brisbane - North	PHL	2020	73
Brisbane - North	PHL	2021	18
Brisbane - North	POL		3
Brisbane - North	POL	1951	13
Brisbane - North	POL	1960	7
Brisbane - North	POL	1970	18
Brisbane - North	POL	1980	29
Brisbane - North	POL	1990	121
Brisbane - North	POL	2000	33
Brisbane - North	POL	2010	59
Brisbane - North	POL	2015	18
Brisbane - North	POL	2016	3
Brisbane - North	POL	2017	5
Brisbane - North	POL	2018	5
Brisbane - North	POL	2019	6
Brisbane - North	SGP		15
Brisbane - North	SGP	1960	5
Brisbane - North	SGP	1970	19
Brisbane - North	SGP	1980	52
Brisbane - North	SGP	1990	29
Brisbane - North	SGP	2000	41
Brisbane - North	SGP	2010	117
Brisbane - North	SGP	2015	69
Brisbane - North	SGP	2016	10
Brisbane - North	SGP	2017	27
Brisbane - North	SGP	2018	13
Brisbane - North	SGP	2019	10
Brisbane - North	SGP	2020	9
Brisbane - North	SGP	2021	9
Brisbane - North	THA		24
Brisbane - North	THA	1980	12
Brisbane - North	THA	1990	56
Brisbane - North	THA	2000	71
Brisbane - North	THA	2010	237
Brisbane - North	THA	2015	157
Brisbane - North	THA	2016	52
Brisbane - North	THA	2017	52
Brisbane - North	THA	2018	30
Brisbane - North	THA	2019	27
Brisbane - North	THA	2020	20
Brisbane - North	THA	2021	6
Brisbane - North	TWN	1980	3
Brisbane - North	TWN	1990	32
Brisbane - North	TWN	2000	83
Brisbane - North	TWN	2010	130
Brisbane - North	TWN	2015	100
Brisbane - North	TWN	2016	22
Brisbane - North	TWN	2017	16
Brisbane - North	TWN	2018	26
Brisbane - North	TWN	2019	22
Brisbane - North	TWN	2020	12
Brisbane - North	USA		22
Brisbane - North	USA	1951	3
Brisbane - North	USA	1960	9
Brisbane - North	USA	1970	31
Brisbane - North	USA	1980	62
Brisbane - North	USA	1990	80
Brisbane - North	USA	2000	107
Brisbane - North	USA	2010	253
Brisbane - North	USA	2015	133
Brisbane - North	USA	2016	24
Brisbane - North	USA	2017	19
Brisbane - North	USA	2018	26
Brisbane - North	USA	2019	25
Brisbane - North	USA	2020	22
Brisbane - North	USA	2021	5
Brisbane - North	VNM		17
Brisbane - North	VNM	1970	3
Brisbane - North	VNM	1980	109
Brisbane - North	VNM	1990	126
Brisbane - North	VNM	2000	67
Brisbane - North	VNM	2010	83
Brisbane - North	VNM	2015	108
Brisbane - North	VNM	2016	11
Brisbane - North	VNM	2017	17
Brisbane - North	VNM	2018	12
Brisbane - North	VNM	2019	15
Brisbane - North	VNM	2020	23
Brisbane - North	VNM	2021	4
Brisbane - North	ZAF		22
Brisbane - North	ZAF	1960	7
Brisbane - North	ZAF	1970	20
Brisbane - North	ZAF	1980	72
Brisbane - North	ZAF	1990	126
Brisbane - North	ZAF	2000	277
Brisbane - North	ZAF	2010	726
Brisbane - North	ZAF	2015	261
Brisbane - North	ZAF	2016	41
Brisbane - North	ZAF	2017	57
Brisbane - North	ZAF	2018	71
Brisbane - North	ZAF	2019	74
Brisbane - North	ZAF	2020	43
Brisbane - North	ZAF	2021	16
Brisbane - South			393
Brisbane - South		1951	136
Brisbane - South		1960	307
Brisbane - South		1970	890
Brisbane - South		1980	1619
Brisbane - South		1990	2375
Brisbane - South		2000	3465
Brisbane - South		2010	4801
Brisbane - South		2015	2994
Brisbane - South		2016	794
Brisbane - South		2017	699
Brisbane - South		2018	853
Brisbane - South		2019	958
Brisbane - South		2020	398
Brisbane - South		2021	69
Brisbane - South	AFG		28
Brisbane - South	AFG	1990	20
Brisbane - South	AFG	2000	99
Brisbane - South	AFG	2010	343
Brisbane - South	AFG	2015	362
Brisbane - South	AFG	2016	68
Brisbane - South	AFG	2017	65
Brisbane - South	AFG	2018	47
Brisbane - South	AFG	2019	38
Brisbane - South	AFG	2020	24
Brisbane - South	AFG	2021	23
Brisbane - South	BGD		6
Brisbane - South	BGD	1980	14
Brisbane - South	BGD	1990	15
Brisbane - South	BGD	2000	73
Brisbane - South	BGD	2010	215
Brisbane - South	BGD	2015	130
Brisbane - South	BGD	2016	39
Brisbane - South	BGD	2017	38
Brisbane - South	BGD	2018	41
Brisbane - South	BGD	2019	28
Brisbane - South	BGD	2020	23
Brisbane - South	BGD	2021	8
Brisbane - South	CAN		13
Brisbane - South	CAN	1960	5
Brisbane - South	CAN	1970	35
Brisbane - South	CAN	1980	89
Brisbane - South	CAN	1990	95
Brisbane - South	CAN	2000	109
Brisbane - South	CAN	2010	203
Brisbane - South	CAN	2015	166
Brisbane - South	CAN	2016	25
Brisbane - South	CAN	2017	36
Brisbane - South	CAN	2018	50
Brisbane - South	CAN	2019	34
Brisbane - South	CAN	2020	22
Brisbane - South	CAN	2021	11
Brisbane - South	CHN		414
Brisbane - South	CHN	1951	18
Brisbane - South	CHN	1960	113
Brisbane - South	CHN	1970	128
Brisbane - South	CHN	1980	130
Brisbane - South	CHN	1990	1003
Brisbane - South	CHN	2000	1655
Brisbane - South	CHN	2010	7928
Brisbane - South	CHN	2015	4694
Brisbane - South	CHN	2016	1154
Brisbane - South	CHN	2017	1269
Brisbane - South	CHN	2018	1127
Brisbane - South	CHN	2019	1573
Brisbane - South	CHN	2020	557
Brisbane - South	CHN	2021	88
Brisbane - South	DEU		22
Brisbane - South	DEU	1951	166
Brisbane - South	DEU	1960	132
Brisbane - South	DEU	1970	92
Brisbane - South	DEU	1980	68
Brisbane - South	DEU	1990	140
Brisbane - South	DEU	2000	111
Brisbane - South	DEU	2010	191
Brisbane - South	DEU	2015	102
Brisbane - South	DEU	2016	22
Brisbane - South	DEU	2017	23
Brisbane - South	DEU	2018	15
Brisbane - South	DEU	2019	25
Brisbane - South	DEU	2020	8
Brisbane - South	DEU	2021	4
Brisbane - South	EGY		10
Brisbane - South	EGY	1951	6
Brisbane - South	EGY	1960	34
Brisbane - South	EGY	1970	27
Brisbane - South	EGY	1980	20
Brisbane - South	EGY	1990	41
Brisbane - South	EGY	2000	41
Brisbane - South	EGY	2010	112
Brisbane - South	EGY	2015	70
Brisbane - South	EGY	2016	37
Brisbane - South	EGY	2017	17
Brisbane - South	EGY	2018	18
Brisbane - South	EGY	2019	16
Brisbane - South	EGY	2020	11
Brisbane - South	EGY	2021	3
Brisbane - South	FJI		35
Brisbane - South	FJI	1960	10
Brisbane - South	FJI	1970	29
Brisbane - South	FJI	1980	84
Brisbane - South	FJI	1990	572
Brisbane - South	FJI	2000	536
Brisbane - South	FJI	2010	491
Brisbane - South	FJI	2015	159
Brisbane - South	FJI	2016	20
Brisbane - South	FJI	2017	31
Brisbane - South	FJI	2018	31
Brisbane - South	FJI	2019	36
Brisbane - South	FJI	2020	19
Brisbane - South	FJI	2021	7
Brisbane - South	GBR		269
Brisbane - South	GBR	1951	231
Brisbane - South	GBR	1960	674
Brisbane - South	GBR	1970	1664
Brisbane - South	GBR	1980	1358
Brisbane - South	GBR	1990	1278
Brisbane - South	GBR	2000	1098
Brisbane - South	GBR	2010	2257
Brisbane - South	GBR	2015	1000
Brisbane - South	GBR	2016	168
Brisbane - South	GBR	2017	146
Brisbane - South	GBR	2018	161
Brisbane - South	GBR	2019	145
Brisbane - South	GBR	2020	87
Brisbane - South	GBR	2021	36
Brisbane - South	GRC		27
Brisbane - South	GRC	1951	60
Brisbane - South	GRC	1960	246
Brisbane - South	GRC	1970	323
Brisbane - South	GRC	1980	83
Brisbane - South	GRC	1990	64
Brisbane - South	GRC	2000	34
Brisbane - South	GRC	2010	29
Brisbane - South	GRC	2015	38
Brisbane - South	GRC	2016	3
Brisbane - South	HKG		99
Brisbane - South	HKG	1951	4
Brisbane - South	HKG	1960	17
Brisbane - South	HKG	1970	34
Brisbane - South	HKG	1980	178
Brisbane - South	HKG	1990	775
Brisbane - South	HKG	2000	1196
Brisbane - South	HKG	2010	788
Brisbane - South	HKG	2015	545
Brisbane - South	HKG	2016	175
Brisbane - South	HKG	2017	116
Brisbane - South	HKG	2018	137
Brisbane - South	HKG	2019	189
Brisbane - South	HKG	2020	123
Brisbane - South	HKG	2021	54
Brisbane - South	HRV		5
Brisbane - South	HRV	1951	3
Brisbane - South	HRV	1960	18
Brisbane - South	HRV	1970	168
Brisbane - South	HRV	1980	70
Brisbane - South	HRV	1990	42
Brisbane - South	HRV	2000	181
Brisbane - South	HRV	2010	40
Brisbane - South	HRV	2015	16
Brisbane - South	IDN		18
Brisbane - South	IDN	1951	3
Brisbane - South	IDN	1960	26
Brisbane - South	IDN	1970	35
Brisbane - South	IDN	1980	58
Brisbane - South	IDN	1990	150
Brisbane - South	IDN	2000	279
Brisbane - South	IDN	2010	401
Brisbane - South	IDN	2015	168
Brisbane - South	IDN	2016	45
Brisbane - South	IDN	2017	36
Brisbane - South	IDN	2018	35
Brisbane - South	IDN	2019	57
Brisbane - South	IDN	2020	47
Brisbane - South	IND		269
Brisbane - South	IND	1951	19
Brisbane - South	IND	1960	21
Brisbane - South	IND	1970	71
Brisbane - South	IND	1980	133
Brisbane - South	IND	1990	267
Brisbane - South	IND	2000	627
Brisbane - South	IND	2010	5304
Brisbane - South	IND	2015	3327
Brisbane - South	IND	2016	761
Brisbane - South	IND	2017	853
Brisbane - South	IND	2018	1262
Brisbane - South	IND	2019	1524
Brisbane - South	IND	2020	512
Brisbane - South	IND	2021	88
Brisbane - South	IRL		12
Brisbane - South	IRL	1951	5
Brisbane - South	IRL	1960	21
Brisbane - South	IRL	1970	70
Brisbane - South	IRL	1980	65
Brisbane - South	IRL	1990	144
Brisbane - South	IRL	2000	83
Brisbane - South	IRL	2010	314
Brisbane - South	IRL	2015	252
Brisbane - South	IRL	2016	18
Brisbane - South	IRL	2017	25
Brisbane - South	IRL	2018	32
Brisbane - South	IRL	2019	30
Brisbane - South	IRL	2020	9
Brisbane - South	IRL	2021	5
Brisbane - South	IRN		28
Brisbane - South	IRN	1960	6
Brisbane - South	IRN	1980	8
Brisbane - South	IRN	1990	68
Brisbane - South	IRN	2000	100
Brisbane - South	IRN	2010	325
Brisbane - South	IRN	2015	530
Brisbane - South	IRN	2016	63
Brisbane - South	IRN	2017	37
Brisbane - South	IRN	2018	69
Brisbane - South	IRN	2019	61
Brisbane - South	IRN	2020	18
Brisbane - South	IRN	2021	10
Brisbane - South	IRQ		14
Brisbane - South	IRQ	1990	9
Brisbane - South	IRQ	2000	104
Brisbane - South	IRQ	2010	228
Brisbane - South	IRQ	2015	175
Brisbane - South	IRQ	2016	44
Brisbane - South	IRQ	2017	10
Brisbane - South	IRQ	2018	29
