SA4_NAME16	Age	MaxSchoolingCompleted	Sex	adults
Brisbane Inner City	45-54	Year 9	F	139
Brisbane Inner City	45-54	Year 9	M	239
Brisbane Inner City	45-54	Year 10	F	1245
Brisbane Inner City	45-54	Year 10	M	1548
Brisbane Inner City	45-54	Year 11	F	742
Brisbane Inner City	45-54	Year 11	M	801
Brisbane Inner City	45-54	Year 12	F	15946
Brisbane Inner City	45-54	Year 12	M	15159
Brisbane Inner City	55-64		F	646
Brisbane Inner City	55-64		M	764
Brisbane Inner City	55-64	Did not go to school	F	52
Brisbane Inner City	55-64	Did not go to school	M	40
Brisbane Inner City	55-64	Year 8 or below	F	130
Brisbane Inner City	55-64	Year 8 or below	M	146
Brisbane Inner City	55-64	Year 9	F	193
Brisbane Inner City	55-64	Year 9	M	259
Brisbane Inner City	55-64	Year 10	F	2317
Brisbane Inner City	55-64	Year 10	M	2052
Brisbane Inner City	55-64	Year 11	F	758
Brisbane Inner City	55-64	Year 11	M	812
Brisbane Inner City	55-64	Year 12	F	9761
Brisbane Inner City	55-64	Year 12	M	9857
Brisbane Inner City	65-74		F	516
Brisbane Inner City	65-74		M	619
Brisbane Inner City	65-74	Did not go to school	F	56
Brisbane Inner City	65-74	Did not go to school	M	43
Brisbane Inner City	65-74	Year 8 or below	F	306
Brisbane Inner City	65-74	Year 8 or below	M	272
Brisbane Inner City	65-74	Year 9	F	222
Brisbane Inner City	65-74	Year 9	M	210
Brisbane Inner City	65-74	Year 10	F	2271
Brisbane Inner City	65-74	Year 10	M	1505
Brisbane Inner City	65-74	Year 11	F	491
Brisbane Inner City	65-74	Year 11	M	402
Brisbane Inner City	65-74	Year 12	F	5364
Brisbane Inner City	65-74	Year 12	M	5892
Brisbane Inner City	75-84		F	430
Brisbane Inner City	75-84		M	405
Brisbane Inner City	75-84	Did not go to school	F	74
Brisbane Inner City	75-84	Did not go to school	M	38
Brisbane Inner City	75-84	Year 8 or below	F	549
Brisbane Inner City	75-84	Year 8 or below	M	412
Brisbane Inner City	75-84	Year 9	F	210
Brisbane Inner City	75-84	Year 9	M	166
Brisbane Inner City	75-84	Year 10	F	1232
Brisbane Inner City	75-84	Year 10	M	761
Brisbane Inner City	75-84	Year 11	F	245
Brisbane Inner City	75-84	Year 11	M	172
Brisbane Inner City	75-84	Year 12	F	1966
Brisbane Inner City	75-84	Year 12	M	2262
Brisbane Inner City	85+		F	327
Brisbane Inner City	85+		M	210
Brisbane Inner City	85+	Did not go to school	F	63
Brisbane Inner City	85+	Did not go to school	M	36
Brisbane Inner City	85+	Year 8 or below	F	435
Brisbane Inner City	85+	Year 8 or below	M	235
Brisbane Inner City	85+	Year 9	F	126
Brisbane Inner City	85+	Year 9	M	66
Brisbane Inner City	85+	Year 10	F	544
Brisbane Inner City	85+	Year 10	M	223
Brisbane Inner City	85+	Year 11	F	75
Brisbane Inner City	85+	Year 11	M	37
Brisbane Inner City	85+	Year 12	F	639
Brisbane Inner City	85+	Year 12	M	504
Cairns	15-19		F	595
Cairns	15-19		M	694
Cairns	15-19	Did not go to school	F	15
Cairns	15-19	Did not go to school	M	12
Cairns	15-19	Year 8 or below	F	29
Cairns	15-19	Year 8 or below	M	46
Cairns	15-19	Year 9	F	125
Cairns	15-19	Year 9	M	167
Cairns	15-19	Year 10	F	417
Cairns	15-19	Year 10	M	655
Cairns	15-19	Year 11	F	276
Cairns	15-19	Year 11	M	360
Cairns	15-19	Year 12	F	1633
Cairns	15-19	Year 12	M	1662
Cairns	20-24		F	703
Cairns	20-24		M	799
Cairns	20-24	Did not go to school	F	9
Cairns	20-24	Did not go to school	M	19
Cairns	20-24	Year 8 or below	F	33
Cairns	20-24	Year 8 or below	M	51
Cairns	20-24	Year 9	F	85
Cairns	20-24	Year 9	M	114
Cairns	20-24	Year 10	F	432
Cairns	20-24	Year 10	M	573
Cairns	20-24	Year 11	F	321
Cairns	20-24	Year 11	M	508
Cairns	20-24	Year 12	F	4665
Cairns	20-24	Year 12	M	4445
Cairns	25-34		F	1870
Cairns	25-34		M	2034
Cairns	25-34	Did not go to school	F	84
Cairns	25-34	Did not go to school	M	88
Cairns	25-34	Year 8 or below	F	111
Cairns	25-34	Year 8 or below	M	177
Cairns	25-34	Year 9	F	288
Cairns	25-34	Year 9	M	368
Cairns	25-34	Year 10	F	1446
Cairns	25-34	Year 10	M	1980
Cairns	25-34	Year 11	F	921
Cairns	25-34	Year 11	M	1144
Cairns	25-34	Year 12	F	11581
Cairns	25-34	Year 12	M	9353
Cairns	35-44		F	1529
Cairns	35-44		M	1688
Cairns	35-44	Did not go to school	F	107
Cairns	35-44	Did not go to school	M	81
Cairns	35-44	Year 8 or below	F	210
Cairns	35-44	Year 8 or below	M	231
Cairns	35-44	Year 9	F	324
Cairns	35-44	Year 9	M	496
Cairns	35-44	Year 10	F	1926
Cairns	35-44	Year 10	M	2481
Cairns	35-44	Year 11	F	1186
Cairns	35-44	Year 11	M	1237
Cairns	35-44	Year 12	F	11706
Cairns	35-44	Year 12	M	8952
Cairns	45-54		F	1463
Cairns	45-54		M	1823
Cairns	45-54	Did not go to school	F	145
Cairns	45-54	Did not go to school	M	116
Cairns	45-54	Year 8 or below	F	239
Cairns	45-54	Year 8 or below	M	305
Cairns	45-54	Year 9	F	490
Cairns	45-54	Year 9	M	635
Cairns	45-54	Year 10	F	3263
Cairns	45-54	Year 10	M	3927
Cairns	45-54	Year 11	F	1583
Cairns	45-54	Year 11	M	1718
Cairns	45-54	Year 12	F	10811
Cairns	45-54	Year 12	M	8527
Cairns	55-64		F	1385
Cairns	55-64		M	1673
Cairns	55-64	Did not go to school	F	130
Cairns	55-64	Did not go to school	M	133
Cairns	55-64	Year 8 or below	F	462
Cairns	55-64	Year 8 or below	M	576
Cairns	55-64	Year 9	F	807
Cairns	55-64	Year 9	M	1002
Cairns	55-64	Year 10	F	5775
Cairns	55-64	Year 10	M	5845
Cairns	55-64	Year 11	F	1785
Cairns	55-64	Year 11	M	1816
Cairns	55-64	Year 12	F	6907
Cairns	55-64	Year 12	M	6109
Cairns	65-74		F	1217
Cairns	65-74		M	1432
Cairns	65-74	Did not go to school	F	133
Cairns	65-74	Did not go to school	M	101
Cairns	65-74	Year 8 or below	F	924
Cairns	65-74	Year 8 or below	M	1057
Cairns	65-74	Year 9	F	895
Cairns	65-74	Year 9	M	950
Cairns	65-74	Year 10	F	4979
Cairns	65-74	Year 10	M	4672
Cairns	65-74	Year 11	F	1001
Cairns	65-74	Year 11	M	1009
Cairns	65-74	Year 12	F	4272
Cairns	65-74	Year 12	M	4919
Cairns	75-84		F	866
Cairns	75-84		M	838
Cairns	75-84	Did not go to school	F	96
Cairns	75-84	Did not go to school	M	84
Cairns	75-84	Year 8 or below	F	1200
Cairns	75-84	Year 8 or below	M	1216
Cairns	75-84	Year 9	F	545
Cairns	75-84	Year 9	M	571
Cairns	75-84	Year 10	F	2115
Cairns	75-84	Year 10	M	1839
Cairns	75-84	Year 11	F	328
Cairns	75-84	Year 11	M	334
Cairns	75-84	Year 12	F	1664
Cairns	75-84	Year 12	M	1952
Cairns	85+		F	501
Cairns	85+		M	337
Cairns	85+	Did not go to school	F	56
Cairns	85+	Did not go to school	M	40
Cairns	85+	Year 8 or below	F	730
Cairns	85+	Year 8 or below	M	520
Cairns	85+	Year 9	F	198
Cairns	85+	Year 9	M	148
Cairns	85+	Year 10	F	628
Cairns	85+	Year 10	M	396
Cairns	85+	Year 11	F	75
Cairns	85+	Year 11	M	71
Cairns	85+	Year 12	F	378
Cairns	85+	Year 12	M	400
Darling Downs - Maranoa	15-19		F	294
Darling Downs - Maranoa	15-19		M	324
Darling Downs - Maranoa	15-19	Did not go to school	M	5
Darling Downs - Maranoa	15-19	Year 8 or below	F	14
Darling Downs - Maranoa	15-19	Year 8 or below	M	35
Darling Downs - Maranoa	15-19	Year 9	F	76
Darling Downs - Maranoa	15-19	Year 9	M	114
Darling Downs - Maranoa	15-19	Year 10	F	266
Darling Downs - Maranoa	15-19	Year 10	M	468
Darling Downs - Maranoa	15-19	Year 11	F	115
Darling Downs - Maranoa	15-19	Year 11	M	181
Darling Downs - Maranoa	15-19	Year 12	F	805
Darling Downs - Maranoa	15-19	Year 12	M	841
Darling Downs - Maranoa	20-24		F	297
Darling Downs - Maranoa	20-24		M	389
Darling Downs - Maranoa	20-24	Did not go to school	F	6
Darling Downs - Maranoa	20-24	Did not go to school	M	9
Darling Downs - Maranoa	20-24	Year 8 or below	F	17
Darling Downs - Maranoa	20-24	Year 8 or below	M	25
Darling Downs - Maranoa	20-24	Year 9	F	50
Darling Downs - Maranoa	20-24	Year 9	M	87
Darling Downs - Maranoa	20-24	Year 10	F	305
Darling Downs - Maranoa	20-24	Year 10	M	426
Darling Downs - Maranoa	20-24	Year 11	F	179
Darling Downs - Maranoa	20-24	Year 11	M	247
Darling Downs - Maranoa	20-24	Year 12	F	2258
Darling Downs - Maranoa	20-24	Year 12	M	2230
Darling Downs - Maranoa	25-34		F	693
Darling Downs - Maranoa	25-34		M	860
Darling Downs - Maranoa	25-34	Did not go to school	F	17
Darling Downs - Maranoa	25-34	Did not go to school	M	26
Darling Downs - Maranoa	25-34	Year 8 or below	F	44
Darling Downs - Maranoa	25-34	Year 8 or below	M	91
Darling Downs - Maranoa	25-34	Year 9	F	178
Darling Downs - Maranoa	25-34	Year 9	M	239
Darling Downs - Maranoa	25-34	Year 10	F	924
Darling Downs - Maranoa	25-34	Year 10	M	1386
Darling Downs - Maranoa	25-34	Year 11	F	446
Darling Downs - Maranoa	25-34	Year 11	M	486
Darling Downs - Maranoa	25-34	Year 12	F	4890
Darling Downs - Maranoa	25-34	Year 12	M	3919
Darling Downs - Maranoa	35-44		F	645
Darling Downs - Maranoa	35-44		M	691
Darling Downs - Maranoa	35-44	Did not go to school	F	20
Darling Downs - Maranoa	35-44	Did not go to school	M	19
Darling Downs - Maranoa	35-44	Year 8 or below	F	73
Darling Downs - Maranoa	35-44	Year 8 or below	M	117
Darling Downs - Maranoa	35-44	Year 9	F	216
Darling Downs - Maranoa	35-44	Year 9	M	336
Darling Downs - Maranoa	35-44	Year 10	F	1156
Darling Downs - Maranoa	35-44	Year 10	M	1649
Darling Downs - Maranoa	35-44	Year 11	F	483
Darling Downs - Maranoa	35-44	Year 11	M	514
Darling Downs - Maranoa	35-44	Year 12	F	4684
Darling Downs - Maranoa	35-44	Year 12	M	3286
Darling Downs - Maranoa	45-54		F	724
Darling Downs - Maranoa	45-54		M	831
Darling Downs - Maranoa	45-54	Did not go to school	F	14
Darling Downs - Maranoa	45-54	Did not go to school	M	24
Darling Downs - Maranoa	45-54	Year 8 or below	F	147
Darling Downs - Maranoa	45-54	Year 8 or below	M	259
Darling Downs - Maranoa	45-54	Year 9	F	357
Darling Downs - Maranoa	45-54	Year 9	M	511
Darling Downs - Maranoa	45-54	Year 10	F	2156
Darling Downs - Maranoa	45-54	Year 10	M	2674
Darling Downs - Maranoa	45-54	Year 11	F	662
Darling Downs - Maranoa	45-54	Year 11	M	608
Darling Downs - Maranoa	45-54	Year 12	F	4293
Darling Downs - Maranoa	45-54	Year 12	M	3087
Darling Downs - Maranoa	55-64		F	744
Darling Downs - Maranoa	55-64		M	930
Darling Downs - Maranoa	55-64	Did not go to school	F	27
Darling Downs - Maranoa	55-64	Did not go to school	M	44
Darling Downs - Maranoa	55-64	Year 8 or below	F	277
Darling Downs - Maranoa	55-64	Year 8 or below	M	491
Darling Downs - Maranoa	55-64	Year 9	F	616
Darling Downs - Maranoa	55-64	Year 9	M	799
Darling Downs - Maranoa	55-64	Year 10	F	3763
Darling Downs - Maranoa	55-64	Year 10	M	3944
Darling Downs - Maranoa	55-64	Year 11	F	666
Darling Downs - Maranoa	55-64	Year 11	M	581
Darling Downs - Maranoa	55-64	Year 12	F	2778
Darling Downs - Maranoa	55-64	Year 12	M	2158
Darling Downs - Maranoa	65-74		F	689
Darling Downs - Maranoa	65-74		M	786
Darling Downs - Maranoa	65-74	Did not go to school	F	53
Darling Downs - Maranoa	65-74	Did not go to school	M	65
Darling Downs - Maranoa	65-74	Year 8 or below	F	778
Darling Downs - Maranoa	65-74	Year 8 or below	M	1102
Darling Downs - Maranoa	65-74	Year 9	F	587
Darling Downs - Maranoa	65-74	Year 9	M	785
Darling Downs - Maranoa	65-74	Year 10	F	3148
Darling Downs - Maranoa	65-74	Year 10	M	3089
Darling Downs - Maranoa	65-74	Year 11	F	388
Darling Downs - Maranoa	65-74	Year 11	M	416
Darling Downs - Maranoa	65-74	Year 12	F	1812
Darling Downs - Maranoa	65-74	Year 12	M	1821
Darling Downs - Maranoa	75-84		F	654
Darling Downs - Maranoa	75-84		M	576
Darling Downs - Maranoa	75-84	Did not go to school	F	52
Darling Downs - Maranoa	75-84	Did not go to school	M	50
Darling Downs - Maranoa	75-84	Year 8 or below	F	1064
Darling Downs - Maranoa	75-84	Year 8 or below	M	1293
Darling Downs - Maranoa	75-84	Year 9	F	332
Darling Downs - Maranoa	75-84	Year 9	M	371
Darling Downs - Maranoa	75-84	Year 10	F	1411
Darling Downs - Maranoa	75-84	Year 10	M	1141
Darling Downs - Maranoa	75-84	Year 11	F	170
Darling Downs - Maranoa	75-84	Year 11	M	178
Darling Downs - Maranoa	75-84	Year 12	F	771
Darling Downs - Maranoa	75-84	Year 12	M	766
Darling Downs - Maranoa	85+		F	408
Darling Downs - Maranoa	85+		M	243
Darling Downs - Maranoa	85+	Did not go to school	F	18
Darling Downs - Maranoa	85+	Did not go to school	M	21
Darling Downs - Maranoa	85+	Year 8 or below	F	558
Darling Downs - Maranoa	85+	Year 8 or below	M	446
Darling Downs - Maranoa	85+	Year 9	F	138
Darling Downs - Maranoa	85+	Year 9	M	102
Darling Downs - Maranoa	85+	Year 10	F	396
Darling Downs - Maranoa	85+	Year 10	M	223
Darling Downs - Maranoa	85+	Year 11	F	51
Darling Downs - Maranoa	85+	Year 11	M	37
Darling Downs - Maranoa	85+	Year 12	F	197
Darling Downs - Maranoa	85+	Year 12	M	171
Central Queensland	15-19		F	465
Central Queensland	15-19		M	545
Central Queensland	15-19	Did not go to school	M	6
Central Queensland	15-19	Year 8 or below	F	23
Central Queensland	15-19	Year 8 or below	M	50
Central Queensland	15-19	Year 9	F	119
Central Queensland	15-19	Year 9	M	191
Central Queensland	15-19	Year 10	F	449
Central Queensland	15-19	Year 10	M	614
Central Queensland	15-19	Year 11	F	248
Central Queensland	15-19	Year 11	M	385
Central Queensland	15-19	Year 12	F	1724
Central Queensland	15-19	Year 12	M	1703
Central Queensland	20-24		F	524
Central Queensland	20-24		M	663
Central Queensland	20-24	Did not go to school	F	8
Central Queensland	20-24	Did not go to school	M	22
Central Queensland	20-24	Year 8 or below	F	19
Central Queensland	20-24	Year 8 or below	M	40
Central Queensland	20-24	Year 9	F	93
Central Queensland	20-24	Year 9	M	123
Central Queensland	20-24	Year 10	F	567
Central Queensland	20-24	Year 10	M	780
Central Queensland	20-24	Year 11	F	366
Central Queensland	20-24	Year 11	M	439
Central Queensland	20-24	Year 12	F	4694
Central Queensland	20-24	Year 12	M	4464
Central Queensland	25-34		F	1135
Central Queensland	25-34		M	1649
Central Queensland	25-34	Did not go to school	F	26
Central Queensland	25-34	Did not go to school	M	54
Central Queensland	25-34	Year 8 or below	F	80
Central Queensland	25-34	Year 8 or below	M	144
Central Queensland	25-34	Year 9	F	275
Central Queensland	25-34	Year 9	M	395
Central Queensland	25-34	Year 10	F	1855
Central Queensland	25-34	Year 10	M	2714
Central Queensland	25-34	Year 11	F	1024
Central Queensland	25-34	Year 11	M	1273
Central Queensland	25-34	Year 12	F	10334
Central Queensland	25-34	Year 12	M	8362
Central Queensland	35-44		F	1089
Central Queensland	35-44		M	1809
Central Queensland	35-44	Did not go to school	F	41
Central Queensland	35-44	Did not go to school	M	45
Central Queensland	35-44	Year 8 or below	F	136
Central Queensland	35-44	Year 8 or below	M	235
Central Queensland	35-44	Year 9	F	365
Central Queensland	35-44	Year 9	M	536
Central Queensland	35-44	Year 10	F	2039
Central Queensland	35-44	Year 10	M	2940
Central Queensland	35-44	Year 11	F	1044
Central Queensland	35-44	Year 11	M	1209
Central Queensland	35-44	Year 12	F	10128
Central Queensland	35-44	Year 12	M	8108
Central Queensland	45-54		F	1045
Central Queensland	45-54		M	1745
Central Queensland	45-54	Did not go to school	F	36
Central Queensland	45-54	Did not go to school	M	60
Central Queensland	45-54	Year 8 or below	F	229
Central Queensland	45-54	Year 8 or below	M	343
Central Queensland	45-54	Year 9	F	537
Central Queensland	45-54	Year 9	M	734
Central Queensland	45-54	Year 10	F	3708
Central Queensland	45-54	Year 10	M	4364
Central Queensland	45-54	Year 11	F	1337
Central Queensland	45-54	Year 11	M	1390
Central Queensland	45-54	Year 12	F	7741
Central Queensland	45-54	Year 12	M	6233
Central Queensland	55-64		F	1021
Central Queensland	55-64		M	1631
Central Queensland	55-64	Did not go to school	F	50
Central Queensland	55-64	Did not go to school	M	68
Central Queensland	55-64	Year 8 or below	F	399
Central Queensland	55-64	Year 8 or below	M	629
Central Queensland	55-64	Year 9	F	897
Central Queensland	55-64	Year 9	M	1214
Central Queensland	55-64	Year 10	F	6214
Central Queensland	55-64	Year 10	M	6619
Central Queensland	55-64	Year 11	F	1341
Central Queensland	55-64	Year 11	M	1241
Central Queensland	55-64	Year 12	F	4552
Central Queensland	55-64	Year 12	M	3809
Central Queensland	65-74		F	842
Central Queensland	65-74		M	1070
Central Queensland	65-74	Did not go to school	F	51
Central Queensland	65-74	Did not go to school	M	57
Central Queensland	65-74	Year 8 or below	F	1018
Central Queensland	65-74	Year 8 or below	M	1295
Central Queensland	65-74	Year 9	F	825
Central Queensland	65-74	Year 9	M	1011
Central Queensland	65-74	Year 10	F	4608
Central Queensland	65-74	Year 10	M	4372
Central Queensland	65-74	Year 11	F	543
Central Queensland	65-74	Year 11	M	622
Central Queensland	65-74	Year 12	F	2171
Central Queensland	65-74	Year 12	M	2548
Central Queensland	75-84		F	722
Central Queensland	75-84		M	635
Central Queensland	75-84	Did not go to school	F	33
Central Queensland	75-84	Did not go to school	M	53
Central Queensland	75-84	Year 8 or below	F	1507
Central Queensland	75-84	Year 8 or below	M	1532
Central Queensland	75-84	Year 9	F	477
Central Queensland	75-84	Year 9	M	418
Central Queensland	75-84	Year 10	F	1778
Central Queensland	75-84	Year 10	M	1365
Central Queensland	75-84	Year 11	F	200
Central Queensland	75-84	Year 11	M	180
Central Queensland	75-84	Year 12	F	897
Central Queensland	75-84	Year 12	M	948
Central Queensland	85+		F	476
Central Queensland	85+		M	295
Central Queensland	85+	Did not go to school	F	35
Central Queensland	85+	Did not go to school	M	21
Central Queensland	85+	Year 8 or below	F	773
Central Queensland	85+	Year 8 or below	M	522
Central Queensland	85+	Year 9	F	164
Central Queensland	85+	Year 9	M	117
Central Queensland	85+	Year 10	F	488
Central Queensland	85+	Year 10	M	281
Central Queensland	85+	Year 11	F	35
Central Queensland	85+	Year 11	M	34
Central Queensland	85+	Year 12	F	218
Central Queensland	85+	Year 12	M	200
Gold Coast	15-19		F	910
Gold Coast	15-19		M	935
Gold Coast	15-19	Did not go to school	F	13
Gold Coast	15-19	Did not go to school	M	7
Gold Coast	15-19	Year 8 or below	F	57
Gold Coast	15-19	Year 8 or below	M	90
Gold Coast	15-19	Year 9	F	183
Gold Coast	15-19	Year 9	M	300
Gold Coast	15-19	Year 10	F	757
Gold Coast	15-19	Year 10	M	1080
Gold Coast	15-19	Year 11	F	446
Gold Coast	15-19	Year 11	M	644
Gold Coast	15-19	Year 12	F	5799
Gold Coast	15-19	Year 12	M	5197
Gold Coast	20-24		F	1350
Gold Coast	20-24		M	1300
Gold Coast	20-24	Did not go to school	F	27
Gold Coast	20-24	Did not go to school	M	34
Gold Coast	20-24	Year 8 or below	F	55
Gold Coast	20-24	Year 8 or below	M	75
Gold Coast	20-24	Year 9	F	128
Gold Coast	20-24	Year 9	M	230
Gold Coast	20-24	Year 10	F	946
Gold Coast	20-24	Year 10	M	1274
Gold Coast	20-24	Year 11	F	751
Gold Coast	20-24	Year 11	M	1043
Gold Coast	20-24	Year 12	F	17205
Gold Coast	20-24	Year 12	M	15463
Gold Coast	25-34		F	3223
Gold Coast	25-34		M	3384
Gold Coast	25-34	Did not go to school	F	109
Gold Coast	25-34	Did not go to school	M	129
Gold Coast	25-34	Year 8 or below	F	159
Gold Coast	25-34	Year 8 or below	M	229
Gold Coast	25-34	Year 9	F	493
Gold Coast	25-34	Year 9	M	698
Gold Coast	25-34	Year 10	F	3743
Gold Coast	25-34	Year 10	M	4737
Gold Coast	25-34	Year 11	F	2341
Gold Coast	25-34	Year 11	M	2855
Gold Coast	25-34	Year 12	F	35424
Gold Coast	25-34	Year 12	M	30121
Gold Coast	35-44		F	2601
Gold Coast	35-44		M	2781
Gold Coast	35-44	Did not go to school	F	137
Gold Coast	35-44	Did not go to school	M	136
Gold Coast	35-44	Year 8 or below	F	251
Gold Coast	35-44	Year 8 or below	M	340
Gold Coast	35-44	Year 9	F	663
Gold Coast	35-44	Year 9	M	979
Gold Coast	35-44	Year 10	F	4722
Gold Coast	35-44	Year 10	M	5971
Gold Coast	35-44	Year 11	F	2700
Gold Coast	35-44	Year 11	M	3204
Gold Coast	35-44	Year 12	F	34049
Gold Coast	35-44	Year 12	M	28296
Gold Coast	45-54		F	2373
Gold Coast	45-54		M	2635
Gold Coast	45-54	Did not go to school	F	142
Gold Coast	45-54	Did not go to school	M	124
Gold Coast	45-54	Year 8 or below	F	358
Gold Coast	45-54	Year 8 or below	M	450
Gold Coast	45-54	Year 9	F	1072
Gold Coast	45-54	Year 9	M	1328
Gold Coast	45-54	Year 10	F	8689
Gold Coast	45-54	Year 10	M	9495
Gold Coast	45-54	Year 11	F	3784
Gold Coast	45-54	Year 11	M	3689
Gold Coast	45-54	Year 12	F	28288
Gold Coast	45-54	Year 12	M	23890
Gold Coast	55-64		F	2176
Gold Coast	55-64		M	2221
Gold Coast	55-64	Did not go to school	F	138
Gold Coast	55-64	Did not go to school	M	131
Gold Coast	55-64	Year 8 or below	F	774
Gold Coast	55-64	Year 8 or below	M	740
Gold Coast	55-64	Year 9	F	1633
Gold Coast	55-64	Year 9	M	1749
Gold Coast	55-64	Year 10	F	12453
Gold Coast	55-64	Year 10	M	11362
