SA4_NAME21	Age	HoursHousekeeping	Sex	adults
Illawarra	45-54	15-29	M	2124
Illawarra	45-54	30+	F	3148
Illawarra	45-54	30+	M	874
Illawarra	55-64		F	708
Illawarra	55-64		M	765
Illawarra	55-64	0	F	3629
Illawarra	55-64	0	M	4702
Illawarra	55-64	<5	F	1906
Illawarra	55-64	<5	M	4155
Illawarra	55-64	5-14	F	6275
Illawarra	55-64	5-14	M	6209
Illawarra	55-64	15-29	F	4411
Illawarra	55-64	15-29	M	2137
Illawarra	55-64	30+	F	3234
Illawarra	55-64	30+	M	1023
Illawarra	65-74		F	786
Illawarra	65-74		M	737
Illawarra	65-74	0	F	4286
Illawarra	65-74	0	M	4405
Illawarra	65-74	<5	F	1212
Illawarra	65-74	<5	M	2394
Illawarra	65-74	5-14	F	3886
Illawarra	65-74	5-14	M	4498
Illawarra	65-74	15-29	F	3631
Illawarra	65-74	15-29	M	2239
Illawarra	65-74	30+	F	3037
Illawarra	65-74	30+	M	1192
Illawarra	75-84		F	846
Illawarra	75-84		M	692
Illawarra	75-84	0	F	3659
Illawarra	75-84	0	M	3231
Illawarra	75-84	<5	F	902
Illawarra	75-84	<5	M	1322
Illawarra	75-84	5-14	F	1994
Illawarra	75-84	5-14	M	2087
Illawarra	75-84	15-29	F	1632
Illawarra	75-84	15-29	M	1068
Illawarra	75-84	30+	F	1578
Illawarra	75-84	30+	M	734
Illawarra	85+		F	897
Illawarra	85+		M	511
Illawarra	85+	0	F	2355
Illawarra	85+	0	M	1422
Illawarra	85+	<5	F	541
Illawarra	85+	<5	M	381
Illawarra	85+	5-14	F	646
Illawarra	85+	5-14	M	455
Illawarra	85+	15-29	F	347
Illawarra	85+	15-29	M	242
Illawarra	85+	30+	F	253
Illawarra	85+	30+	M	175
Mid North Coast	15-19		F	495
Mid North Coast	15-19		M	598
Mid North Coast	15-19	0	F	2007
Mid North Coast	15-19	0	M	2446
Mid North Coast	15-19	<5	F	2607
Mid North Coast	15-19	<5	M	2645
Mid North Coast	15-19	5-14	F	700
Mid North Coast	15-19	5-14	M	488
Mid North Coast	15-19	15-29	F	86
Mid North Coast	15-19	15-29	M	54
Mid North Coast	15-19	30+	F	44
Mid North Coast	15-19	30+	M	35
Mid North Coast	20-24		F	324
Mid North Coast	20-24		M	490
Mid North Coast	20-24	0	F	1137
Mid North Coast	20-24	0	M	1719
Mid North Coast	20-24	<5	F	1306
Mid North Coast	20-24	<5	M	1611
Mid North Coast	20-24	5-14	F	1180
Mid North Coast	20-24	5-14	M	813
Mid North Coast	20-24	15-29	F	323
Mid North Coast	20-24	15-29	M	122
Mid North Coast	20-24	30+	F	255
Mid North Coast	20-24	30+	M	79
Mid North Coast	25-34		F	782
Mid North Coast	25-34		M	1032
Mid North Coast	25-34	0	F	1625
Mid North Coast	25-34	0	M	2432
Mid North Coast	25-34	<5	F	1314
Mid North Coast	25-34	<5	M	2460
Mid North Coast	25-34	5-14	F	3085
Mid North Coast	25-34	5-14	M	2641
Mid North Coast	25-34	15-29	F	1678
Mid North Coast	25-34	15-29	M	659
Mid North Coast	25-34	30+	F	1730
Mid North Coast	25-34	30+	M	319
Mid North Coast	35-44		F	766
Mid North Coast	35-44		M	974
Mid North Coast	35-44	0	F	1222
Mid North Coast	35-44	0	M	1910
Mid North Coast	35-44	<5	F	1017
Mid North Coast	35-44	<5	M	2305
Mid North Coast	35-44	5-14	F	3590
Mid North Coast	35-44	5-14	M	3446
Mid North Coast	35-44	15-29	F	2410
Mid North Coast	35-44	15-29	M	1086
Mid North Coast	35-44	30+	F	2298
Mid North Coast	35-44	30+	M	591
Mid North Coast	45-54		F	802
Mid North Coast	45-54		M	949
Mid North Coast	45-54	0	F	1871
Mid North Coast	45-54	0	M	2606
Mid North Coast	45-54	<5	F	1558
Mid North Coast	45-54	<5	M	2907
Mid North Coast	45-54	5-14	F	5016
Mid North Coast	45-54	5-14	M	4285
Mid North Coast	45-54	15-29	F	2819
Mid North Coast	45-54	15-29	M	1353
Mid North Coast	45-54	30+	F	1947
Mid North Coast	45-54	30+	M	692
Mid North Coast	55-64		F	967
Mid North Coast	55-64		M	1118
Mid North Coast	55-64	0	F	3082
Mid North Coast	55-64	0	M	3893
Mid North Coast	55-64	<5	F	1914
Mid North Coast	55-64	<5	M	3327
Mid North Coast	55-64	5-14	F	5874
Mid North Coast	55-64	5-14	M	5088
Mid North Coast	55-64	15-29	F	3893
Mid North Coast	55-64	15-29	M	1845
Mid North Coast	55-64	30+	F	2660
Mid North Coast	55-64	30+	M	1127
Mid North Coast	65-74		F	1136
Mid North Coast	65-74		M	1204
Mid North Coast	65-74	0	F	4402
Mid North Coast	65-74	0	M	5041
Mid North Coast	65-74	<5	F	1280
Mid North Coast	65-74	<5	M	2825
Mid North Coast	65-74	5-14	F	4284
Mid North Coast	65-74	5-14	M	5131
Mid North Coast	65-74	15-29	F	4170
Mid North Coast	65-74	15-29	M	2758
Mid North Coast	65-74	30+	F	3619
Mid North Coast	65-74	30+	M	1676
Mid North Coast	75-84		F	1095
Mid North Coast	75-84		M	873
Mid North Coast	75-84	0	F	3968
Mid North Coast	75-84	0	M	3704
Mid North Coast	75-84	<5	F	965
Mid North Coast	75-84	<5	M	1385
Mid North Coast	75-84	5-14	F	1975
Mid North Coast	75-84	5-14	M	2383
Mid North Coast	75-84	15-29	F	1782
Mid North Coast	75-84	15-29	M	1439
Mid North Coast	75-84	30+	F	1868
Mid North Coast	75-84	30+	M	1128
Mid North Coast	85+		F	855
Mid North Coast	85+		M	458
Mid North Coast	85+	0	F	2544
Mid North Coast	85+	0	M	1601
Mid North Coast	85+	<5	F	530
Mid North Coast	85+	<5	M	392
Mid North Coast	85+	5-14	F	580
Mid North Coast	85+	5-14	M	468
Mid North Coast	85+	15-29	F	328
Mid North Coast	85+	15-29	M	255
Mid North Coast	85+	30+	F	307
Mid North Coast	85+	30+	M	225
Murray	15-19		F	319
Murray	15-19		M	367
Murray	15-19	0	F	1098
Murray	15-19	0	M	1425
Murray	15-19	<5	F	1533
Murray	15-19	<5	M	1484
Murray	15-19	5-14	F	443
Murray	15-19	5-14	M	280
Murray	15-19	15-29	F	75
Murray	15-19	15-29	M	28
Murray	15-19	30+	F	18
Murray	15-19	30+	M	14
Murray	20-24		F	243
Murray	20-24		M	283
Murray	20-24	0	F	729
Murray	20-24	0	M	1167
Murray	20-24	<5	F	859
Murray	20-24	<5	M	1066
Murray	20-24	5-14	F	874
Murray	20-24	5-14	M	518
Murray	20-24	15-29	F	228
Murray	20-24	15-29	M	85
Murray	20-24	30+	F	141
Murray	20-24	30+	M	31
Murray	25-34		F	542
Murray	25-34		M	604
Murray	25-34	0	F	1099
Murray	25-34	0	M	1760
Murray	25-34	<5	F	919
Murray	25-34	<5	M	1875
Murray	25-34	5-14	F	2137
Murray	25-34	5-14	M	1885
Murray	25-34	15-29	F	1081
Murray	25-34	15-29	M	432
Murray	25-34	30+	F	1164
Murray	25-34	30+	M	189
Murray	35-44		F	539
Murray	35-44		M	571
Murray	35-44	0	F	755
Murray	35-44	0	M	1280
Murray	35-44	<5	F	620
Murray	35-44	<5	M	1648
Murray	35-44	5-14	F	2143
Murray	35-44	5-14	M	2160
Murray	35-44	15-29	F	1581
Murray	35-44	15-29	M	615
Murray	35-44	30+	F	1412
Murray	35-44	30+	M	257
Murray	45-54		F	515
Murray	45-54		M	633
Murray	45-54	0	F	984
Murray	45-54	0	M	1446
Murray	45-54	<5	F	799
Murray	45-54	<5	M	1943
Murray	45-54	5-14	F	2685
Murray	45-54	5-14	M	2296
Murray	45-54	15-29	F	1596
Murray	45-54	15-29	M	646
Murray	45-54	30+	F	1007
Murray	45-54	30+	M	263
Murray	55-64		F	608
Murray	55-64		M	642
Murray	55-64	0	F	1419
Murray	55-64	0	M	2012
Murray	55-64	<5	F	888
Murray	55-64	<5	M	2097
Murray	55-64	5-14	F	2872
Murray	55-64	5-14	M	2494
Murray	55-64	15-29	F	1759
Murray	55-64	15-29	M	696
Murray	55-64	30+	F	1192
Murray	55-64	30+	M	332
Murray	65-74		F	609
Murray	65-74		M	678
Murray	65-74	0	F	1981
Murray	65-74	0	M	2553
Murray	65-74	<5	F	511
Murray	65-74	<5	M	1492
Murray	65-74	5-14	F	1794
Murray	65-74	5-14	M	2078
Murray	65-74	15-29	F	1651
Murray	65-74	15-29	M	860
Murray	65-74	30+	F	1468
Murray	65-74	30+	M	487
Murray	75-84		F	549
Murray	75-84		M	409
Murray	75-84	0	F	1662
Murray	75-84	0	M	1581
Murray	75-84	<5	F	359
Murray	75-84	<5	M	645
Murray	75-84	5-14	F	805
Murray	75-84	5-14	M	878
Murray	75-84	15-29	F	701
Murray	75-84	15-29	M	525
Murray	75-84	30+	F	810
Murray	75-84	30+	M	350
Murray	85+		F	287
Murray	85+		M	192
Murray	85+	0	F	1052
Murray	85+	0	M	638
Murray	85+	<5	F	185
Murray	85+	<5	M	163
Murray	85+	5-14	F	246
Murray	85+	5-14	M	189
Murray	85+	15-29	F	142
Murray	85+	15-29	M	111
Murray	85+	30+	F	127
Murray	85+	30+	M	79
New England and North West	15-19		F	762
New England and North West	15-19		M	724
New England and North West	15-19	0	F	1863
New England and North West	15-19	0	M	2251
New England and North West	15-19	<5	F	2222
New England and North West	15-19	<5	M	2178
New England and North West	15-19	5-14	F	784
New England and North West	15-19	5-14	M	502
New England and North West	15-19	15-29	F	99
New England and North West	15-19	15-29	M	65
New England and North West	15-19	30+	F	57
New England and North West	15-19	30+	M	47
New England and North West	20-24		F	599
New England and North West	20-24		M	686
New England and North West	20-24	0	F	1257
New England and North West	20-24	0	M	1874
New England and North West	20-24	<5	F	1174
New England and North West	20-24	<5	M	1497
New England and North West	20-24	5-14	F	1358
New England and North West	20-24	5-14	M	893
New England and North West	20-24	15-29	F	351
New England and North West	20-24	15-29	M	152
New England and North West	20-24	30+	F	299
New England and North West	20-24	30+	M	79
New England and North West	25-34		F	1133
New England and North West	25-34		M	1216
New England and North West	25-34	0	F	1955
New England and North West	25-34	0	M	2924
New England and North West	25-34	<5	F	1300
New England and North West	25-34	<5	M	2666
New England and North West	25-34	5-14	F	3223
New England and North West	25-34	5-14	M	2832
New England and North West	25-34	15-29	F	1795
New England and North West	25-34	15-29	M	681
New England and North West	25-34	30+	F	1901
New England and North West	25-34	30+	M	330
New England and North West	35-44		F	1022
New England and North West	35-44		M	1079
New England and North West	35-44	0	F	1292
New England and North West	35-44	0	M	2066
New England and North West	35-44	<5	F	817
New England and North West	35-44	<5	M	2244
New England and North West	35-44	5-14	F	3141
New England and North West	35-44	5-14	M	3072
New England and North West	35-44	15-29	F	2263
New England and North West	35-44	15-29	M	951
New England and North West	35-44	30+	F	1947
New England and North West	35-44	30+	M	436
New England and North West	45-54		F	1041
New England and North West	45-54		M	1142
New England and North West	45-54	0	F	1556
New England and North West	45-54	0	M	2374
New England and North West	45-54	<5	F	1051
New England and North West	45-54	<5	M	2449
New England and North West	45-54	5-14	F	3821
New England and North West	45-54	5-14	M	3346
New England and North West	45-54	15-29	F	2376
New England and North West	45-54	15-29	M	972
New England and North West	45-54	30+	F	1464
New England and North West	45-54	30+	M	450
New England and North West	55-64		F	1058
New England and North West	55-64		M	1146
New England and North West	55-64	0	F	2189
New England and North West	55-64	0	M	3068
New England and North West	55-64	<5	F	1180
New England and North West	55-64	<5	M	2749
New England and North West	55-64	5-14	F	3785
New England and North West	55-64	5-14	M	3416
New England and North West	55-64	15-29	F	2570
New England and North West	55-64	15-29	M	1110
New England and North West	55-64	30+	F	1760
New England and North West	55-64	30+	M	556
New England and North West	65-74		F	927
New England and North West	65-74		M	1023
New England and North West	65-74	0	F	2471
New England and North West	65-74	0	M	3158
New England and North West	65-74	<5	F	741
New England and North West	65-74	<5	M	1810
New England and North West	65-74	5-14	F	2246
New England and North West	65-74	5-14	M	2724
New England and North West	65-74	15-29	F	2224
New England and North West	65-74	15-29	M	1249
New England and North West	65-74	30+	F	2119
New England and North West	65-74	30+	M	876
New England and North West	75-84		F	827
New England and North West	75-84		M	715
New England and North West	75-84	0	F	2271
New England and North West	75-84	0	M	2109
New England and North West	75-84	<5	F	538
New England and North West	75-84	<5	M	866
New England and North West	75-84	5-14	F	1219
New England and North West	75-84	5-14	M	1249
New England and North West	75-84	15-29	F	983
New England and North West	75-84	15-29	M	648
New England and North West	75-84	30+	F	1130
New England and North West	75-84	30+	M	568
New England and North West	85+		F	477
New England and North West	85+		M	291
New England and North West	85+	0	F	1431
New England and North West	85+	0	M	775
New England and North West	85+	<5	F	272
New England and North West	85+	<5	M	242
New England and North West	85+	5-14	F	360
New England and North West	85+	5-14	M	233
New England and North West	85+	15-29	F	190
New England and North West	85+	15-29	M	124
New England and North West	85+	30+	F	171
New England and North West	85+	30+	M	108
Newcastle and Lake Macquarie	15-19		F	579
Newcastle and Lake Macquarie	15-19		M	583
Newcastle and Lake Macquarie	15-19	0	F	3760
Newcastle and Lake Macquarie	15-19	0	M	4833
Newcastle and Lake Macquarie	15-19	<5	F	5224
Newcastle and Lake Macquarie	15-19	<5	M	5122
Newcastle and Lake Macquarie	15-19	5-14	F	1275
Newcastle and Lake Macquarie	15-19	5-14	M	802
Newcastle and Lake Macquarie	15-19	15-29	F	120
Newcastle and Lake Macquarie	15-19	15-29	M	71
Newcastle and Lake Macquarie	15-19	30+	F	56
Newcastle and Lake Macquarie	15-19	30+	M	37
Newcastle and Lake Macquarie	20-24		F	661
Newcastle and Lake Macquarie	20-24		M	793
Newcastle and Lake Macquarie	20-24	0	F	3272
Newcastle and Lake Macquarie	20-24	0	M	5063
Newcastle and Lake Macquarie	20-24	<5	F	4563
Newcastle and Lake Macquarie	20-24	<5	M	4850
Newcastle and Lake Macquarie	20-24	5-14	F	3557
Newcastle and Lake Macquarie	20-24	5-14	M	2302
Newcastle and Lake Macquarie	20-24	15-29	F	639
Newcastle and Lake Macquarie	20-24	15-29	M	277
Newcastle and Lake Macquarie	20-24	30+	F	323
Newcastle and Lake Macquarie	20-24	30+	M	113
Newcastle and Lake Macquarie	25-34		F	1158
Newcastle and Lake Macquarie	25-34		M	1363
Newcastle and Lake Macquarie	25-34	0	F	4012
Newcastle and Lake Macquarie	25-34	0	M	6591
Newcastle and Lake Macquarie	25-34	<5	F	4817
Newcastle and Lake Macquarie	25-34	<5	M	7522
Newcastle and Lake Macquarie	25-34	5-14	F	9180
Newcastle and Lake Macquarie	25-34	5-14	M	8058
Newcastle and Lake Macquarie	25-34	15-29	F	3676
Newcastle and Lake Macquarie	25-34	15-29	M	1611
Newcastle and Lake Macquarie	25-34	30+	F	3355
Newcastle and Lake Macquarie	25-34	30+	M	639
Newcastle and Lake Macquarie	35-44		F	997
Newcastle and Lake Macquarie	35-44		M	1171
Newcastle and Lake Macquarie	35-44	0	F	2583
Newcastle and Lake Macquarie	35-44	0	M	4271
Newcastle and Lake Macquarie	35-44	<5	F	2450
Newcastle and Lake Macquarie	35-44	<5	M	5698
Newcastle and Lake Macquarie	35-44	5-14	F	8316
Newcastle and Lake Macquarie	35-44	5-14	M	8932
Newcastle and Lake Macquarie	35-44	15-29	F	5723
Newcastle and Lake Macquarie	35-44	15-29	M	2696
Newcastle and Lake Macquarie	35-44	30+	F	4671
Newcastle and Lake Macquarie	35-44	30+	M	1024
Newcastle and Lake Macquarie	45-54		F	875
Newcastle and Lake Macquarie	45-54		M	1064
Newcastle and Lake Macquarie	45-54	0	F	3160
Newcastle and Lake Macquarie	45-54	0	M	4735
Newcastle and Lake Macquarie	45-54	<5	F	2865
Newcastle and Lake Macquarie	45-54	<5	M	5846
Newcastle and Lake Macquarie	45-54	5-14	F	9154
Newcastle and Lake Macquarie	45-54	5-14	M	8609
Newcastle and Lake Macquarie	45-54	15-29	F	5420
Newcastle and Lake Macquarie	45-54	15-29	M	2418
Newcastle and Lake Macquarie	45-54	30+	F	3123
Newcastle and Lake Macquarie	45-54	30+	M	919
Newcastle and Lake Macquarie	55-64		F	896
Newcastle and Lake Macquarie	55-64		M	976
Newcastle and Lake Macquarie	55-64	0	F	4284
Newcastle and Lake Macquarie	55-64	0	M	5450
Newcastle and Lake Macquarie	55-64	<5	F	2756
Newcastle and Lake Macquarie	55-64	<5	M	5257
Newcastle and Lake Macquarie	55-64	5-14	F	8263
Newcastle and Lake Macquarie	55-64	5-14	M	7695
Newcastle and Lake Macquarie	55-64	15-29	F	5168
Newcastle and Lake Macquarie	55-64	15-29	M	2436
Newcastle and Lake Macquarie	55-64	30+	F	3194
Newcastle and Lake Macquarie	55-64	30+	M	1052
Newcastle and Lake Macquarie	65-74		F	1068
Newcastle and Lake Macquarie	65-74		M	1003
Newcastle and Lake Macquarie	65-74	0	F	5470
Newcastle and Lake Macquarie	65-74	0	M	5542
Newcastle and Lake Macquarie	65-74	<5	F	1653
Newcastle and Lake Macquarie	65-74	<5	M	3285
Newcastle and Lake Macquarie	65-74	5-14	F	5164
Newcastle and Lake Macquarie	65-74	5-14	M	5744
Newcastle and Lake Macquarie	65-74	15-29	F	4802
Newcastle and Lake Macquarie	65-74	15-29	M	2832
Newcastle and Lake Macquarie	65-74	30+	F	3669
Newcastle and Lake Macquarie	65-74	30+	M	1438
Newcastle and Lake Macquarie	75-84		F	1168
Newcastle and Lake Macquarie	75-84		M	823
Newcastle and Lake Macquarie	75-84	0	F	4723
Newcastle and Lake Macquarie	75-84	0	M	4009
Newcastle and Lake Macquarie	75-84	<5	F	1246
Newcastle and Lake Macquarie	75-84	<5	M	1659
Newcastle and Lake Macquarie	75-84	5-14	F	2482
Newcastle and Lake Macquarie	75-84	5-14	M	2638
Newcastle and Lake Macquarie	75-84	15-29	F	2186
Newcastle and Lake Macquarie	75-84	15-29	M	1464
Newcastle and Lake Macquarie	75-84	30+	F	1974
Newcastle and Lake Macquarie	75-84	30+	M	944
Newcastle and Lake Macquarie	85+		F	1152
Newcastle and Lake Macquarie	85+		M	554
Newcastle and Lake Macquarie	85+	0	F	3421
Newcastle and Lake Macquarie	85+	0	M	1873
Newcastle and Lake Macquarie	85+	<5	F	729
Newcastle and Lake Macquarie	85+	<5	M	481
Newcastle and Lake Macquarie	85+	5-14	F	872
Newcastle and Lake Macquarie	85+	5-14	M	584
Newcastle and Lake Macquarie	85+	15-29	F	418
Newcastle and Lake Macquarie	85+	15-29	M	302
Newcastle and Lake Macquarie	85+	30+	F	299
Newcastle and Lake Macquarie	85+	30+	M	186
Richmond - Tweed	15-19		F	603
Richmond - Tweed	15-19		M	676
Richmond - Tweed	15-19	0	F	2072
Richmond - Tweed	15-19	0	M	2769
Richmond - Tweed	15-19	<5	F	3146
Richmond - Tweed	15-19	<5	M	3062
Richmond - Tweed	15-19	5-14	F	744
Richmond - Tweed	15-19	5-14	M	488
Richmond - Tweed	15-19	15-29	F	74
Richmond - Tweed	15-19	15-29	M	45
Richmond - Tweed	15-19	30+	F	31
Richmond - Tweed	15-19	30+	M	19
Richmond - Tweed	20-24		F	515
Richmond - Tweed	20-24		M	519
Richmond - Tweed	20-24	0	F	1332
Richmond - Tweed	20-24	0	M	2000
Richmond - Tweed	20-24	<5	F	1800
Richmond - Tweed	20-24	<5	M	2037
Richmond - Tweed	20-24	5-14	F	1402
Richmond - Tweed	20-24	5-14	M	930
Richmond - Tweed	20-24	15-29	F	315
Richmond - Tweed	20-24	15-29	M	147
Richmond - Tweed	20-24	30+	F	224
Richmond - Tweed	20-24	30+	M	59
Richmond - Tweed	25-34		F	1208
Richmond - Tweed	25-34		M	1193
Richmond - Tweed	25-34	0	F	2171
Richmond - Tweed	25-34	0	M	3066
Richmond - Tweed	25-34	<5	F	2363
Richmond - Tweed	25-34	<5	M	3406
Richmond - Tweed	25-34	5-14	F	4096
Richmond - Tweed	25-34	5-14	M	3420
Richmond - Tweed	25-34	15-29	F	1862
Richmond - Tweed	25-34	15-29	M	789
Richmond - Tweed	25-34	30+	F	1869
Richmond - Tweed	25-34	30+	M	321
Richmond - Tweed	35-44		F	1304
Richmond - Tweed	35-44		M	1301
Richmond - Tweed	35-44	0	F	1498
Richmond - Tweed	35-44	0	M	2386
Richmond - Tweed	35-44	<5	F	1611
Richmond - Tweed	35-44	<5	M	3307
Richmond - Tweed	35-44	5-14	F	5007
Richmond - Tweed	35-44	5-14	M	5011
Richmond - Tweed	35-44	15-29	F	3368
Richmond - Tweed	35-44	15-29	M	1518
Richmond - Tweed	35-44	30+	F	3023
Richmond - Tweed	35-44	30+	M	667
Richmond - Tweed	45-54		F	1221
Richmond - Tweed	45-54		M	1320
Richmond - Tweed	45-54	0	F	1862
Richmond - Tweed	45-54	0	M	2854
Richmond - Tweed	45-54	<5	F	2045
Richmond - Tweed	45-54	<5	M	3709
Richmond - Tweed	45-54	5-14	F	6322
Richmond - Tweed	45-54	5-14	M	5548
Richmond - Tweed	45-54	15-29	F	3676
Richmond - Tweed	45-54	15-29	M	1678
Richmond - Tweed	45-54	30+	F	2221
Richmond - Tweed	45-54	30+	M	724
Richmond - Tweed	55-64		F	1254
Richmond - Tweed	55-64		M	1324
Richmond - Tweed	55-64	0	F	2875
Richmond - Tweed	55-64	0	M	3862
Richmond - Tweed	55-64	<5	F	2404
Richmond - Tweed	55-64	<5	M	3941
Richmond - Tweed	55-64	5-14	F	6684
Richmond - Tweed	55-64	5-14	M	5850
Richmond - Tweed	55-64	15-29	F	3960
Richmond - Tweed	55-64	15-29	M	2016
Richmond - Tweed	55-64	30+	F	2387
Richmond - Tweed	55-64	30+	M	945
Richmond - Tweed	65-74		F	1150
Richmond - Tweed	65-74		M	1225
Richmond - Tweed	65-74	0	F	3890
Richmond - Tweed	65-74	0	M	4359
Richmond - Tweed	65-74	<5	F	1496
Richmond - Tweed	65-74	<5	M	2809
Richmond - Tweed	65-74	5-14	F	4444
Richmond - Tweed	65-74	5-14	M	5106
Richmond - Tweed	65-74	15-29	F	3941
Richmond - Tweed	65-74	15-29	M	2443
Richmond - Tweed	65-74	30+	F	3024
Richmond - Tweed	65-74	30+	M	1354
Richmond - Tweed	75-84		F	984
Richmond - Tweed	75-84		M	780
Richmond - Tweed	75-84	0	F	3332
Richmond - Tweed	75-84	0	M	2960
Richmond - Tweed	75-84	<5	F	867
Richmond - Tweed	75-84	<5	M	1309
Richmond - Tweed	75-84	5-14	F	1827
Richmond - Tweed	75-84	5-14	M	2072
Richmond - Tweed	75-84	15-29	F	1653
Richmond - Tweed	75-84	15-29	M	1117
Richmond - Tweed	75-84	30+	F	1554
Richmond - Tweed	75-84	30+	M	769
Richmond - Tweed	85+		F	890
Richmond - Tweed	85+		M	457
Richmond - Tweed	85+	0	F	2529
Richmond - Tweed	85+	0	M	1537
Richmond - Tweed	85+	<5	F	517
Richmond - Tweed	85+	<5	M	381
Richmond - Tweed	85+	5-14	F	606
Richmond - Tweed	85+	5-14	M	448
Richmond - Tweed	85+	15-29	F	304
Richmond - Tweed	85+	15-29	M	216
Richmond - Tweed	85+	30+	F	272
Richmond - Tweed	85+	30+	M	174
Riverina	15-19		F	407
Riverina	15-19		M	509
Riverina	15-19	0	F	1761
Riverina	15-19	0	M	2262
Riverina	15-19	<5	F	2167
Riverina	15-19	<5	M	2106
Riverina	15-19	5-14	F	628
Riverina	15-19	5-14	M	443
Riverina	15-19	15-29	F	87
Riverina	15-19	15-29	M	40
Riverina	15-19	30+	F	26
Riverina	15-19	30+	M	22
Riverina	20-24		F	379
Riverina	20-24		M	563
Riverina	20-24	0	F	1332
Riverina	20-24	0	M	2069
Riverina	20-24	<5	F	1279
Riverina	20-24	<5	M	1504
Riverina	20-24	5-14	F	1427
Riverina	20-24	5-14	M	790
Riverina	20-24	15-29	F	292
Riverina	20-24	15-29	M	112
Riverina	20-24	30+	F	227
Riverina	20-24	30+	M	52
Riverina	25-34		F	725
Riverina	25-34		M	1139
Riverina	25-34	0	F	1985
Riverina	25-34	0	M	3146
Riverina	25-34	<5	F	1369
Riverina	25-34	<5	M	2700
Riverina	25-34	5-14	F	3079
Riverina	25-34	5-14	M	2761
